Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688)
5.600183560122103e-10,0.2934024174256817,5.2872465074739078e-16,4.1002273593852847e-20,2.0792982324283194e-20,6.4901109511308906e-29,9.1997912846733925e-23,0.0,0.0,3.6996638598833617e-11,6.6886800731971294e-18,154.0,0.0,0.99999654578382047,1.0,18.999998988735726,3.1556954384547059e-07,1.3241591837663862e-11,5.8778596044460019e-07,1.5323639253259138e-06,4.0743289928592943e-09,9.7790665453288048e-07,4.8996932760532638e-12,3.3315426540951439e-08,2.7780533768522007e-09,5.3869206515043599e-14,3.7656703301356577e-10,2.5862636344156592e-12,2.8891769953270695e-13,2.8792832548987253e-13,5.6015834192209669e-16,4.3371867353095745e-16,4.2921562213517062e-16,2.4395567995975122e-11,6.4779370843469711e-28,6.3690635515284079e-28,6.3690666970163248e-28,2.5129027487034236e-13,4.4785481324002282e-18,1.0841286873288138e-15,5.0699507667521986e-20,2.2552841214774002e-22,2.8035569951326338e-20,5.9506714527982508e-22,9.3721785383253174e-23,9.1252129332278834e-26,4.4432289418095475e-27,1.1340755517067959e-29,1.3233688367975154e-32,1.1268323577007654e-25,2.9776083637073909e-33,6.3592721433752996e-16,2.6075669852432336e-22,2.3967733527516997e-22,4.0737920106905952e-27,4.6944028070796014e-28,1.6779669464294895e-24,2.0111576297133716e-29,1.1155146147640057e-29,1.1133565138673991e-26,5.2753050737827073e-32,1.1348463583193835e-28,1.8267829338365254e-32,1.5373748842895485e-36,1.3778014687574664e-31,4.9977670574744857e-32,4.844321524568802e-32,3.8450049871053534e-34,7.8773292298330902e-23,5.0824524443488435e-29,2.3384285542524761e-30,3.6071329002422124e-30,2.578107116557259e-31,5.0204680362212002e-35,6.7263110069543727e-34,1.2858572308933404e-36,2.8002350239843102e-32,6.6985748702546649e-31,1.149954830346285e-33,3.4477446554596396e-39,3.0345894473113265e-40
5.720460093098835e-10,0.29340241737667166,5.4190669568450463e-16,4.308315302832357e-20,2.19226675803333e-20,7.0629582759966188e-29,9.8791713755211056e-23,0.0,0.0,3.8474126894671482e-11,7.180485240945488e-18,154.0,0.0,0.99999647158923954,1.0,18.999998959502214,3.2234676672908699e-07,1.3241590886814655e-11,5.9290232354281051e-07,1.5652679375931673e-06,4.1619988009154738e-09,1.0064167474437823e-06,5.0049030959990158e-12,3.4037245677422604e-08,2.837830442668556e-09,5.5439724512575078e-14,3.9291274268271128e-10,2.6643572814883169e-12,3.0472863774223409e-13,3.0368497513874361e-13,5.9083993107521274e-16,4.5249950793017477e-16,4.5282258666352272e-16,2.54574156372246e-11,7.3746251357400821e-28,7.2506874161865314e-28,7.2506910795391446e-28,2.6696337614095347e-13,4.7604288854722002e-18,1.1076176650995801e-15,5.191522091048998e-20,2.3377617104877275e-22,2.9674930017295319e-20,6.4184111418150971e-22,1.0332413079874309e-22,1.0053492295181651e-25,5.0056363311116695e-27,1.2896264242069365e-29,1.4579943857959761e-32,1.2428685464758813e-25,3.3267769683877746e-33,6.6346025455709956e-16,2.7177513132072158e-22,2.5429734591191989e-22,4.2464911394636466e-27,4.9277169887173023e-28,1.7836415047760598e-24,2.1338358340391951e-29,1.183559694568793e-29,1.2083835047809139e-26,5.7256022160880598e-32,1.231696031698339e-28,1.9826922569318434e-32,1.6685774592033967e-36,1.4954441210117995e-31,5.5402886131958701e-32,5.3666236318763134e-32,4.3516596148174401e-34,8.5747243260881446e-23,5.493932765135156e-29,2.5487941985874205e-30,4.0224390186134093e-30,2.8330632983934476e-31,5.5988888983453903e-35,7.6730511460468005e-34,1.4992706650689513e-36,3.0077058059597566e-32,7.3538293474330919e-31,1.3014838517138287e-33,4.0154623685361367e-39,3.6131064448797185e-40
5.840736626075568e-10,0.2934024173275451,5.5516274095887446e-16,4.5220816068058169e-20,2.3094090258268566e-20,7.673139962254329e-29,1.0595153518356095e-22,0.0,0.0,3.9978068896713024e-11,7.6976075203699848e-18,154.0,0.0,0.99999639739433943,1.0,18.999998930199098,3.2912397520749749e-07,1.3241589935961213e-11,5.9794909609220116e-07,1.5981719228749821e-06,4.2496686017368215e-09,1.0349964203643874e-06,5.1101128293541571e-12,3.4759064219894955e-08,2.8976075038250646e-09,5.701407544877313e-14,4.0960570947379134e-10,2.7427859236073719e-12,3.2101091557557655e-13,3.1991134140877525e-13,6.2243702096271003e-16,4.7167474935406212e-16,4.7713705266331387e-16,2.654201960812669e-11,8.3708855937821766e-28,8.2302119039240466e-28,8.2302161559383679e-28,2.8324061487658448e-13,5.0533738630726487e-18,1.1311066235408242e-15,5.3135935532384011e-20,2.421563909013629e-22,3.137241223119476e-20,6.9113475219199725e-22,1.1366648300234425e-22,1.1052497654328083e-25,5.624566702573698e-27,1.4625538539309823e-29,1.6028773685910766e-32,1.3679198421361066e-25,3.7078548243379156e-33,6.9157126080027817e-16,2.8306051434121202e-22,2.6948962262246017e-22,4.4233810109677023e-27,5.1685272578927351e-28,1.893710603891006e-24,2.2613159948352746e-29,1.2542682435596593e-29,1.3093337750144909e-26,6.2039699045589584e-32,1.334581409808167e-28,2.1483184063030662e-32,1.8079566495933935e-36,1.6204217393933543e-31,6.1286084097468067e-32,5.9325684299950472e-32,4.9123275645857891e-34,9.3170248403555554e-23,5.9287873810427206e-29,2.7726361199097631e-30,4.4745655818394564e-30,3.1061695030623302e-31,6.2286261256226689e-35,8.7274140776807838e-34,1.7421646372018792e-36,3.2255420771018921e-32,8.0570761252078907e-31,1.4691670410590061e-33,4.6607853957102993e-39,4.2853102663374889e-40
6.081289692029032e-10,0.29340241722897364,5.8189617049672949e-16,4.9667262664566616e-20,2.5566095266144332e-20,9.0120413425595027e-29,1.2142329447647944e-22,0.0,0.0,4.3065139609293676e-11,8.8109708736863815e-18,154.0,0.0,0.99999624900358242,1.0,18.999998871403005,3.4267834894881066e-07,1.3241588034241655e-11,6.0785282904705662e-07,1.6639798124468689e-06,4.4250081816762562e-09,1.092345546907704e-06,5.3205320361799317e-12,3.6202699522065465e-08,3.0171616121598495e-09,6.0173231728899969e-14,4.440334130834803e-10,2.9005982935634211e-12,3.5499733095783982e-13,3.5378103752741765e-13,6.8839295628252256e-16,5.1120755939463191e-16,5.2790036469528955e-16,2.8779531090197384e-11,1.0696237139070533e-27,1.0516503975138558e-27,1.0516509648578285e-27,3.1764494380813294e-13,5.6731479253474817e-18,1.1780844824094188e-15,5.5592376478547752e-20,2.593181965360677e-22,3.4945215289459336e-20,7.9758385293295717e-22,1.3672759538503257e-22,1.3277310929377978e-25,7.0492305054313292e-27,1.8667099273701202e-29,1.9255366985895797e-32,1.6470025760809568e-25,4.574353584858335e-33,7.4952582136331488e-16,3.0644875959915689e-22,3.0163866691620271e-22,4.7899939430606372e-27,5.6732489747078318e-28,2.1274514250947451e-24,2.5310823810506639e-29,1.4038977227399459e-29,1.5299866599251208e-26,7.2495733719964104e-32,1.5594600570639276e-28,2.5103323966097965e-32,2.1126006405655845e-36,1.8935985671715132e-31,7.4540594610259768e-32,7.2060794316159377e-32,6.2138303098968675e-34,1.094379008017438e-22,6.8718100087477179e-29,3.2628630469880477e-30,5.4986524551242959e-30,3.7100386906228692e-31,7.6551206946568332e-35,1.1197274761684028e-33,2.3297976710810438e-36,3.6934021838642662e-32,9.6170894409497375e-31,1.8584172631107065e-33,6.2190006763516066e-39,5.9624572472468719e-40
6.29778745138715e-10,0.2934024171399358,6.0620768152326681e-16,5.3865145826253122e-20,2.7943645829337975e-20,1.0361432713113235e-28,1.3673775580818045e-22,0.0,0.0,4.593356089770292e-11,9.9076128300368806e-18,154.0,0.0,0.99999611545081024,1.0,18.999998818293459,3.548772360504633e-07,1.3241586322679598e-11,6.1657319512923649e-07,1.7232068206822069e-06,4.5828137788817255e-09,1.1441527187415877e-06,5.5099090258997517e-12,3.7501969260664974e-08,3.1247602937277264e-09,6.3027101812819528e-14,4.7620596233208255e-10,3.04365616700493e-12,3.8721618728814322e-13,3.8588922976885455e-13,7.509214679143211e-16,5.4813371960590522e-16,5.7603592556222514e-16,3.0871204691934194e-11,1.3219106525566531e-27,1.2997001021268068e-27,1.2997008300946942e-27,3.5076851763590988e-13,6.2705027999573875e-18,1.220364489223042e-15,5.7820297012729199e-20,2.75227217982488e-22,3.836827124171402e-20,9.0276946894985078e-22,1.6041446240010808e-22,1.5558983499032708e-25,8.5696971801024702e-27,2.3061480189810252e-29,2.2564431735572311e-32,1.9339747803751478e-25,5.4856915224489828e-33,8.0365818544891072e-16,3.2845339063309082e-22,3.3265083837209588e-22,5.1349409264010444e-27,6.1546912928941927e-28,2.353911058525636e-24,2.7913091530883757e-29,1.5482359321915515e-29,1.7513421959374678e-26,8.2985150989323392e-32,1.7850499166023116e-28,2.8734931548964328e-32,2.418208209475113e-36,2.1676519350585914e-31,8.833156383539976e-32,8.5291573175317092e-32,7.6175434885688141e-34,1.2580419552134563e-22,7.8085617473321483e-29,3.7555248654815188e-30,6.5704732679123558e-30,4.3237467321964704e-31,9.1482416741049251e-35,1.3888938095117914e-33,2.9953988279876577e-36,4.152668139307371e-32,1.1209658093520125e-30,2.2782363112257992e-33,7.979774499179862e-39,7.9331036014755589e-40
6.514285210745269e-10,0.2934024170506302,6.3075639164581922e-16,5.8249843844957157e-20,3.0472116437014139e-20,1.1858215921647681e-28,1.5345668784265614e-22,0.0,0.0,4.8887088575636201e-11,1.1098883874831353e-17,154.0,0.0,0.99999598189700412,1.0,18.999998765024017,3.6707607647967511e-07,1.3241584611103825e-11,6.2513370052227026e-07,1.7824337413462198e-06,4.7406193526511473e-09,1.1961197177088193e-06,5.699285734625757e-12,3.8801237071703957e-08,3.2323589602026763e-09,6.5889776258828216e-14,5.0950361945008448e-10,3.1876251799269941e-12,4.2099086822892115e-13,4.1954788886526141e-13,8.164719997934605e-16,5.8633428649102365e-16,6.2650721993218893e-16,3.3036743020893603e-11,1.6210571100656866e-27,1.5938228587473406e-27,1.5938237844196388e-27,3.8599388021528906e-13,6.9063429520149052e-18,1.2626444333112422e-15,6.0064451404690671e-20,2.9158214155193057e-22,4.1993303958544958e-20,1.0173117827493376e-21,1.8713629298156566e-22,1.812925340504229e-25,1.0346143793861253e-26,2.8285657775792495e-29,2.6292053203291542e-32,2.2580560979740877e-25,6.5364380759943983e-33,8.5965791584754203e-16,3.5138932286568707e-22,3.657068193494125e-22,5.4945080129687074e-27,6.6628665789454194e-28,2.5962805256274436e-24,3.06868578814899e-29,1.7020865419630223e-29,1.9958634327522983e-26,9.4572409446083171e-32,2.0342435090859717e-28,3.2746536418962812e-32,2.7557919516285523e-36,2.4703920387415144e-31,1.0408141232192358e-31,1.003803296177752e-31,9.2740940089296135e-34,1.4392443127815217e-22,8.8337490025024615e-29,4.300289822238658e-30,7.8004054581461497e-30,5.0090935628729447e-31,1.0861759627456525e-34,1.7094133324757286e-33,3.816482380977035e-36,4.649778173971078e-32,1.2996447156638458e-30,2.7736733032554085e-33,1.0146984548985574e-38,1.0447058906275077e-39
6.730782970103387e-10,0.2934024169610889,6.5554134854292091e-16,6.2822319059459391e-20,3.3157637679157707e-20,1.3513050111373052e-28,1.7166826799000562e-22,0.0,0.0,5.1925544165930552e-11,1.2389718067612791e-17,154.0,0.0,0.99999584834216415,1.0,18.999998711614055,3.7927487023660565e-07,1.3241582899514389e-11,6.3355374222044305e-07,1.8416605743865818e-06,4.8984249029863197e-09,1.2482271469778864e-06,5.8886621621916908e-12,4.0100502953977054e-08,3.3399576115864985e-09,6.8760186557942518e-14,5.4392638248357454e-10,3.3324527067018294e-12,4.5633096108328517e-13,4.5476656896771342e-13,8.8506319916694192e-16,6.2580796042232731e-16,6.7932875247557811e-16,3.527619631927447e-11,1.9735558996978469e-27,1.9404026310244782e-27,1.9404037982261224e-27,4.2337441071581677e-13,7.581621076876705e-18,1.3049243146347457e-15,6.2324850655228202e-20,3.0839003789465912e-22,4.582556295424338e-20,1.1416696616224507e-21,2.1715352885430073e-22,2.1012295156026527e-25,1.2410303404333409e-26,3.446051610076016e-29,3.0473292811545704e-32,2.6224861753074937e-25,7.7420094968535026e-33,9.1752304995049347e-16,3.7528261257694243e-22,4.0088088475562932e-22,5.8691044451160539e-27,7.1987370259264752e-28,2.8552181495575825e-24,3.3638355365933003e-29,1.8657952462225276e-29,2.2651553807005486e-26,1.0733357659001301e-31,2.3086755420712705e-28,3.7164456806987826e-32,3.1275664242428275e-36,2.8038063119058806e-31,1.2199172197328533e-31,1.1751472959915577e-31,1.1218352176253376e-33,1.639175690014428e-22,9.9523552656220939e-29,4.9004837685402192e-30,9.2047665549402424e-30,5.7711560705617288e-31,1.2818433788665051e-34,2.0887035978985895e-33,4.8218017938063675e-36,5.1863421406181972e-32,1.4993158458165311e-30,3.3551571565042111e-33,1.2794554832657117e-38,1.3626297001704161e-39
6.947280729461505e-10,0.29340241687134083,6.8056160436583863e-16,6.7583487632453922e-20,3.6006474560750137e-20,1.533701586011335e-28,1.9146422311374965e-22,0.0,0.0,5.5048770848856345e-11,1.3785165275837643e-17,154.0,0.0,0.99999571478629012,1.0,18.999998658080621,3.9147361732141469e-07,1.3241581187911252e-11,6.4185036159019898e-07,1.9008873197506448e-06,5.0562304298890396e-09,1.3004579653185038e-06,6.0780383084303494e-12,4.1399766906403152e-08,3.447556247880959e-09,7.1637393963664221e-14,5.7947424947765093e-10,3.4780918838290638e-12,4.932455140327811e-13,4.9155428697652948e-13,9.5671266348950929e-16,6.6655344309733812e-16,7.3451420684166206e-16,3.7589614776724831e-11,2.3865088079330695e-27,2.3464221682033579e-27,2.3464236284193935e-27,4.6296313782898127e-13,8.2972705171962135e-18,1.3472041331583882e-15,6.460150575431292e-20,3.2565833746285798e-22,4.9870375398443334e-20,1.2763085203185767e-21,2.5073864336559842e-22,2.4233332547988671e-25,1.4796514742539141e-26,4.1719729570669493e-29,3.5144733846288119e-32,3.0306609363365787e-25,9.1189473211996175e-33,9.7725162721148059e-16,4.001598873900139e-22,4.3824911061575375e-22,6.2591485264765861e-27,7.7632895267939682e-28,3.131400271633403e-24,3.6773967621943725e-29,2.0397161219953184e-29,2.5608890115267551e-26,1.2134784617842165e-31,2.6100478507677566e-28,4.2016091696722937e-32,3.5358371232500769e-36,3.1699638143848529e-31,1.4227784762229253e-31,1.3689482927543665e-31,1.3488653112437876e-33,1.8590634890914945e-22,1.1169489264174185e-28,5.5595231483435523e-30,1.0800886750593174e-29,6.6151581707022923e-31,1.5042436598203164e-34,2.5349319170936232e-33,6.0441163884948384e-36,5.7639764072291268e-32,1.7216149188097657e-30,4.0341530356120675e-33,1.6006453856485754e-38,1.7614326106766517e-39
7.163778488819623e-10,0.29340241678141105,7.0581621563747583e-16,7.2534224891953781e-20,3.9025025562197713e-20,1.7341620601818652e-28,2.1293990625791079e-22,0.0,0.0,5.8256630824003354e-11,1.5290391597181504e-17,154.0,0.0,0.99999558122938181,1.0,18.99999860443868,4.0367231773426195e-07,1.3241579476294369e-11,6.5003853130882549e-07,1.9601139773856247e-06,5.2140359333611067e-09,1.3527972001661669e-06,6.2674141731741093e-12,4.2699028927867333e-08,3.5551548690877956e-09,7.4520573685631891e-14,6.1614721847641676e-10,3.6245009148930083e-12,5.3174309500489497e-13,5.2991958120434663e-13,1.0314370550803123e-15,7.0856943753740837e-16,7.920765354335746e-16,3.9977048529961567e-11,2.867657540676632e-27,2.8194934364919376e-27,2.8194952498672493e-27,5.0481277993745393e-13,9.0542056795774493e-18,1.3894838888459451e-15,6.6894427681875778e-20,3.4339478620373285e-22,5.4133150336146075e-20,1.4217004667903996e-21,2.8817627566027169e-22,2.7818645747479775e-25,1.7541833070035582e-26,5.0210648924526494e-29,4.0344491729949143e-32,3.486134827298945e-25,1.0684967936994638e-32,1.038841689144482e-15,4.2604830790432498e-22,4.778894081042173e-22,6.6650670089470262e-27,8.3575356050390195e-28,3.4255216228920914e-24,4.0100232277052629e-29,2.2242117875579276e-29,2.8848030569497901e-26,1.3669762347067378e-31,2.9401312265616707e-28,4.7329950264070442e-32,3.9830029604239447e-36,3.5710174558003927e-31,1.6516947851647901e-31,1.5873354648832466e-31,1.6127022276571231e-33,2.1001729631054739e-22,1.2490387609142247e-28,6.2809164029202655e-30,1.2607135378610822e-29,7.5464719896702264e-31,1.7559390660505312e-34,3.0570609175117233e-33,7.520576775050347e-36,6.3843036903604761e-32,1.968243451462837e-30,4.8232298004972869e-33,1.9877620955764479e-38,2.2579008202108065e-39
7.380276248177741e-10,0.29340241669132144,7.313042431618894e-16,7.7675370019974719e-20,4.2219821801114172e-20,1.9538804029995061e-28,2.3619437286049433e-22,0.0,0.0,6.1549002995104612e-11,1.6910679736241797e-17,154.0,0.0,0.99999544767143922,1.0,18.999998550701392,4.1587097147530714e-07,1.3241577764663813e-11,6.5813140717831939e-07,2.0193405472386889e-06,5.3718414134043112e-09,1.4052316958111319e-06,6.4567897562550762e-12,4.3998289017160541e-08,3.6627534752087211e-09,7.7409001018161779e-14,6.5394528752297685e-10,3.7716424605271852e-12,5.7183184340852269e-13,5.6987056293192843e-13,1.1092522018880986e-15,7.518546480863705e-16,8.52028038305165e-16,4.243854766323576e-11,3.4254149606654598e-27,3.3678883370444217e-27,3.3678905734717821e-27,5.4897578077229394e-13,9.8533224421096493e-18,1.431763581658004e-15,6.9203627403950943e-20,3.6160740676013597e-22,5.8619382336901766e-20,1.5783244580956577e-21,3.297633686355144e-22,3.179557873559664e-25,2.0686141797158032e-26,6.0095220858432739e-29,4.6112224817778118e-32,3.9926231135504466e-25,1.2459014024475603e-32,1.1022912793215735e-15,4.5297553437889943e-22,5.1988155297016171e-22,7.0872945604602531e-27,8.9825113766821269e-28,3.7382956688618276e-24,4.3623843417719624e-29,2.4196535393919275e-29,3.2387058430085963e-26,1.5346861216914043e-31,3.3007672818779621e-28,5.3135681901713094e-32,4.4715587897345761e-36,4.0092062634489769e-31,1.909112152893421e-31,1.8325714427855397e-31,1.9179409650368019e-33,2.3638072821781071e-22,1.3920417530248702e-28,7.0682655231383412e-30,1.4642947812693178e-29,8.570619421530537e-31,2.0396406288143376e-34,3.6648952918006841e-33,9.2931322173731625e-36,7.0489529372175706e-32,2.2409690140513093e-30,5.7361300457512904e-33,2.4514940786180863e-38,2.8715630502081386e-39
7.596774007535859e-10,0.29340241660109156,7.5702475194302747e-16,8.3007730174692214e-20,4.5597526282657718e-20,2.1940943480886231e-28,2.61330456514802e-22,0.0,0.0,6.4925780935150568e-11,1.865142933609399e-17,154.0,0.0,0.99999531411246201,1.0,18.999998496880323,4.2806957854471e-07,1.3241576053019566e-11,6.66140549452993e-07,2.0785670292568352e-06,5.5296468700204423e-09,1.457749892073306e-06,6.6461650575048495e-12,4.529754717312256e-08,3.7703520662454241e-09,8.0302039148159792e-14,6.9286845465943604e-10,3.9194831021608695e-12,6.1351951567853553e-13,6.1141496179456726e-13,1.1901731861980797e-15,7.9640778040918823e-16,9.1438043261518474e-16,4.4974162209448645e-11,4.0688965954190298e-27,4.0005696902521485e-27,4.0005724305527726e-27,5.9550434107055865e-13,1.0695498553189587e-17,1.4740432115568063e-15,7.1529115875485543e-20,3.8030446442990499e-22,6.3334654649307118e-20,1.7466664643283215e-21,3.7580931079234487e-22,3.619254712249025e-25,2.4272264885112811e-26,7.1550941021739446e-29,5.248914573155135e-32,4.5540042299282584e-25,1.4461307900443707e-32,1.1675984433707675e-15,4.8096969786785082e-22,5.6430721101530333e-22,7.5262733040573609e-27,9.6392775405398799e-28,4.070454931344123e-24,4.7351653727226015e-29,2.6264214707652573e-29,3.6244771571776429e-26,1.7174990291361914e-31,3.6938703483067193e-28,5.9464106779307706e-32,5.0040979787676876e-36,4.4868576906865772e-31,2.1976316234075873e-31,2.1070572634307054e-31,2.2695932606909068e-33,2.6513076053609747e-22,1.546507968167043e-28,7.9252677276162356e-30,1.692885281478656e-29,9.6932740092807398e-31,2.3582119672114718e-34,4.3691297314092788e-33,1.1408959877245279e-35,7.7595592211031526e-32,2.5416254813243533e-30,6.7878427369972142e-33,3.0038265585223652e-38,3.6250234844158467e-39
7.813271766893978e-10,0.29340241651073834,7.8297681111193084e-16,8.8532084092659949e-20,4.9164933231798429e-20,2.4560859292645322e-28,2.884548443098154e-22,0.0,0.0,6.8386871108742138e-11,2.0518157270147084e-17,154.0,0.0,0.9999951805524504,1.0,18.999998442985625,4.4026813894263023e-07,1.3241574341361566e-11,6.7407611618811956e-07,2.137793423386912e-06,5.687452303211294e-09,1.5103416309557856e-06,6.8355400767545694e-12,4.6596803394640608e-08,3.8779506421995752e-09,8.3199128504288996e-14,7.3291671792689623e-10,4.0679928734802115e-12,6.5681352513792492e-13,6.545601655058059e-13,1.2742144222708233e-15,8.4222754149060892e-16,9.7914491341439734e-16,4.7583942151791907e-11,4.8079524222627964e-27,4.7272224927695524e-27,4.7272258299704918e-27,6.4445044653685509e-13,1.1581594021615194e-17,1.5163227785062245e-15,7.3870904043227133e-20,3.9949443748929678e-22,6.8284641902319246e-20,1.9272196392007311e-21,4.2663608222310364e-22,4.1039046353731987e-25,2.8346080085489084e-26,8.4771841615113249e-29,5.9518033261611613e-32,5.1743221878234644e-25,1.6713406866505815e-32,1.2347612289738507e-15,5.100593753586396e-22,6.1124995998294866e-22,7.9824524206274699e-27,1.0328919393655677e-27,4.4227512892584382e-24,5.1290676322420824e-29,2.8449045736099684e-29,4.0440701471605188e-26,1.9163406327746667e-31,4.1214294068752309e-28,6.634724692128748e-32,5.5833150236921382e-36,5.0063899644486039e-31,2.5200153620301827e-31,2.4133374485822824e-31,2.6731127849351719e-33,2.9640531582910421e-22,1.713001100726556e-28,8.8557172543810026e-30,1.9486500372356067e-29,1.0920263124601068e-30,2.7146731734387033e-34,5.1813980898613939e-33,1.3920916820925056e-35,8.5177636486600861e-32,2.8721132795123628e-30,7.9946785598547787e-33,3.6581486907801477e-38,4.5443221155272172e-39
