Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118)
3.437370473702872e-10,0.9041473771416351,1.1008894124285716e-10,8.9757092796252258e-15,8.9619187646612376e-15,2.4852551254191818e-22,1.3793723292904819e-17,0.0,0.0,2.5158151357292053e-09,1.8053172513680671e-15,154.0,0.0,0.99974639197279724,1.0,18.999993698879692,2.439771320417983e-05,1.5561722875606475e-07,6.0540745249161515e-05,6.6648839897381112e-05,3.9553169894267666e-05,6.2020365930155398e-06,1.4817892027022335e-11,9.6553043581044328e-08,5.601333727406208e-05
3.541677509046844e-10,0.9041473759922544,1.1341269233764494e-10,9.5277641465074573e-15,9.5126814016446381e-15,2.7998245610738337e-22,1.5086360218564306e-17,0.0,0.0,2.6703841329525046e-09,2.0198417038967534e-15,154.0,0.0,0.99973869816690875,1.0,18.999993476256439,2.5137738944209614e-05,1.5561619319881819e-07,6.2345917795849411e-05,6.8670761748620377e-05,4.0755140340754878e-05,6.4215666404574196e-06,1.5267421500076986e-11,9.949123067278673e-08,5.7715584929617477e-05
3.6459845443908165e-10,0.9041473748427094,1.1673545131438045e-10,1.0096236051946959e-14,1.0079782877653758e-14,3.1433379950884435e-22,1.6457234258792452e-17,0.0,0.0,2.8295648069677375e-09,2.2528650323669886e-15,154.0,0.0,0.99973100446943852,1.0,18.999993253596514,2.5877745659608155e-05,1.5561515766220509e-07,6.4151022435893058e-05,7.0692652458482187e-05,4.1957099713266457e-05,6.6411287971059088e-06,1.571694404012589e-11,1.0242937244944969e-07,5.9417821249590702e-05
3.7502915797347887e-10,0.9041473736930332,1.2005721848552987e-10,1.068112009553785e-14,1.0663216007072448e-14,3.5175160283329236e-22,1.7908632873063188e-17,0.0,0.0,2.9933570884190309e-09,2.5054169062099483e-15,154.0,0.0,0.9997233108803858,1.0,18.999993030906754,2.6617733350798344e-05,1.5561412213661133e-07,6.5956066016969672e-05,7.2714512026950185e-05,4.315904801195346e-05,6.8607162153343886e-06,1.6166459647161789e-11,1.0536746891102676e-07,6.1120046234155621e-05
3.854598615078761e-10,0.9041473725432558,1.233779941637514e-10,1.128241137842502e-14,1.1262973606854518e-14,3.92412859099924e-22,1.9442842567411617e-17,0.0,0.0,3.1617609043709257e-09,2.7785547468801408e-15,154.0,0.0,0.99971561739975001,1.0,18.999992808192715,2.7357702018203059e-05,1.5561308662414565e-07,6.7761054085624899e-05,7.4736340454007865e-05,4.436098523696218e-05,7.0803233486512847e-06,1.6615968321165001e-11,1.083055200575088e-07,6.282225988347935e-05
3.958905650422733e-10,0.9041473713933998,1.2669777866184056e-10,1.1900105003304923e-14,1.1879048496524266e-14,4.3649949115971212e-22,2.1062148894759121e-17,0.0,0.0,3.3347761789781386e-09,3.0733637254495936e-15,154.0,0.0,0.99970792402753006,1.0,18.999992585458887,2.8097651662245178e-05,1.5561205113351257e-07,6.9565991132592437e-05,7.6758137739638745e-05,4.5562911388436273e-05,7.2999457063796831e-06,1.7065470062160847e-11,1.1124352588889125e-07,6.452446219772521e-05
4.0632126857667055e-10,0.9041473702434843,1.3001657229268462e-10,1.2534196074426106e-14,1.2511433498176702e-14,4.8419834859927136e-22,2.27688364552388e-17,0.0,0.0,3.512402834032192e-09,3.3909567602635825e-15,154.0,0.0,0.99970023076372527,1.0,18.999992362708902,2.8837582283347572e-05,1.5561101565552103e-07,7.1370880793017314e-05,7.8779903883826211e-05,4.6764826466526592e-05,7.5195796534337052e-06,1.7514964870144033e-11,1.1418148640516231e-07,6.6226653177066836e-05
4.1675197211106777e-10,0.9041473690935243,1.3333437536922643e-10,1.3184679697589574e-14,1.3160121436477594e-14,5.357012046486078e-22,2.4565188896520838e-17,0.0,0.0,3.6946407894085299e-09,3.7324745146362393e-15,154.0,0.0,0.99969253760833487,1.0,18.999992139945704,2.957749388193309e-05,1.5560998018820184e-07,7.3175726010223473e-05,8.0801638886553715e-05,4.7966730471381124e-05,7.7392222465502986e-06,1.7964452745083143e-11,1.1711940160630469e-07,6.7928832821673648e-05
4.27182675645465e-10,0.9041473679435321,1.366511882044343e-10,1.385155098014896e-14,1.3825105138663383e-14,5.9120475309258609e-22,2.6453488914138163e-17,0.0,0.0,3.8814899634282085e-09,4.0990853946006212e-15,154.0,0.0,0.99968484456135831,1.0,18.999991917171673,3.0317386458424596e-05,1.5560894474298875e-07,7.4980529168195431e-05,8.2823342747804656e-05,4.9168623403142375e-05,7.9588711018073904e-06,1.8413933687009077e-11,1.200572714923067e-07,6.9631001131707451e-05
4.376133791798622e-10,0.9041473667935179,1.3996701111127823e-10,1.4534805031010607e-14,1.4506377434540942e-14,6.5091060518581685e-22,2.8436018251812135e-17,0.0,0.0,4.0729502731483924e-09,4.4919855467077977e-15,154.0,0.0,0.99967715162279447,1.0,18.999991694388761,3.1057260013244921e-05,1.5560790931282699e-07,7.6785292197981256e-05,8.4845015467562376e-05,5.0370505261960377e-05,8.1785242882204672e-06,1.8863407695922648e-11,1.2299509606315409e-07,7.1333158107340618e-05
4.4804408271425945e-10,0.9041473656434895,1.4328184440271058e-10,1.5234436960633475e-14,1.5203931156487205e-14,7.1502528657072657e-22,3.0515057701778377e-17,0.0,0.0,4.2690216345962612e-09,4.91239885588091e-15,154.0,0.0,0.99966945879264268,1.0,18.999991471598506,3.1797114546816904e-05,1.5560687389109802e-07,7.8590016663367712e-05,8.6866657045810248e-05,5.1572376047984947e-05,8.3981802420673921e-06,1.9312874771777322e-11,1.2593287531882541e-07,7.3035303748745253e-05
4.584747862486567e-10,0.9041473644934536,1.4659568839165072e-10,1.5950441881029034e-14,1.5917759139448753e-14,7.837602341985419e-22,3.2692887105112728e-17,0.0,0.0,4.4697039629589659e-09,5.3615769433181892e-15,154.0,0.0,0.99966176607090218,1.0,18.999991248802178,3.2536950059563364e-05,1.5560583849067728e-07,8.0394703830456851e-05,8.8888267482531682e-05,5.2774235761358041e-05,8.6178376973113818e-06,1.9762334914609417e-11,1.2887060925930312e-07,7.4737438056082293e-05
4.793361933174512e-10,0.9041473621933793,1.5322040971349757e-10,1.7431551149945169e-14,1.7394209241049023e-14,9.35961214082108e-22,3.7354030382345992e-17,0.0,0.0,4.8849011778067337e-09,6.3513726068152486e-15,154.0,0.0,0.9996463809526519,1.0,18.999990803195217,3.4016564024271001e-05,1.5560376773237539e-07,8.4003970149520372e-05,9.2931394931328602e-05,5.5177921970747039e-05,9.0571532324780383e-06,2.0661234401179729e-11,1.3474594119460516e-07,7.8141672669239235e-05
5.001976003862456e-10,0.9041473598933266,1.5984117757908308e-10,1.8978093764891639e-14,1.8935670470286913e-14,1.1093031497869539e-21,4.2437667801311777e-17,0.0,0.0,5.3185412275904039e-09,7.4719401549546094e-15,154.0,0.0,0.99963099626803709,1.0,18.999990357573942,3.5496101910750272e-05,1.5560169704022232e-07,8.7613097235713733e-05,9.6974397813820185e-05,5.758156389130367e-05,9.4964648137119022e-06,2.1560106155574411e-11,1.4062109186890499e-07,8.1545861948156614e-05
5.210590074550401e-10,0.904147357593318,1.6645799448953612e-10,2.0590030677823136e-14,2.0542085599185015e-14,1.3056540305723872e-21,4.7962003882124443e-17,0.0,0.0,5.7706234161410986e-09,8.7342908586729877e-15,154.0,0.0,0.99961561201705174,1.0,18.999989911942375,3.6975563722383502e-05,1.5559962640451566e-07,9.122208910714968e-05,0.00010101727612987364,5.9985161524208995e-05,9.9357684234389106e-06,2.2458950177776052e-11,1.4649606128202777e-07,8.4950005894186674e-05
5.419204145238345e-10,0.9041473552933617,1.7307086294469808e-10,2.2267322865503995e-14,2.221339744082153e-14,1.5269601319038876e-21,5.3945227957648154e-17,0.0,0.0,6.2411470430834383e-09,1.0149879580748324e-14,154.0,0.0,0.99960022819968919,1.0,18.999989466303163,3.8454949462552859e-05,1.5559755583153737e-07,9.48309484011732e-05,0.00010506002987935641,6.2388714870637715e-05,1.0375061424856383e-05,2.3357766467758126e-11,1.5237084943380281e-07,8.8354104508672239e-05
5.62781821592629e-10,0.9041473529934707,1.7967978544302312e-10,2.4009931329494588e-14,2.3949548849307199e-14,1.7752459174844089e-21,6.0405514183934855e-17,0.0,0.0,6.7301114050616196e-09,1.1730604716900926e-14,154.0,0.0,0.99958484481594345,1.0,18.999989020657992,3.9934259134640389e-05,1.5559548532088501e-07,9.8439676823435117e-05,0.00010910265906213625,6.479222393176709e-05,1.0814342112858123e-05,2.4256555025493736e-11,1.5824545632405605e-07,9.1758157792960174e-05
5.836432286614234e-10,0.9041473506936504,1.86284764481505e-10,2.5817817096137108e-14,2.5750482719761684e-14,2.052613941399981e-21,6.7361021550658988e-17,0.0,0.0,7.2375157966365864e-09,1.3488808137640843e-14,154.0,0.0,0.99956946186580808,1.0,18.999988575007993,4.1413492742028018e-05,1.5559341487115923e-07,0.00010204827547649002,0.00011314516367808114,6.7195688708774875e-05,1.1253609385435605e-05,2.5155315850955493e-11,1.6411988195260741e-07,9.5162165748397681e-05
6.045046357302179e-10,0.9041473483939038,1.9288580255562685e-10,2.7690941216540855e-14,2.7616141988289385e-14,2.3612447503792211e-21,7.48298938915502e-17,0.0,0.0,7.7633595109098656e-09,1.5437275131221123e-14,154.0,0.0,0.99955407934927676,1.0,18.99998812935387,4.2892650288097535e-05,1.5559134448306663e-07,0.00010565674508827516,0.00011718754372705936,6.9599109202837808e-05,1.1692862515198583e-05,2.605404894411587e-11,1.6999412631927699e-07,9.8566128376330973e-05
6.253660427990123e-10,0.904147346094234,1.9948290215933223e-10,2.9629264766567048e-14,2.9546469631954839e-14,2.7033967861673798e-21,8.283025989482296e-17,0.0,0.0,8.3076418398906484e-09,1.7589234347379686e-14,154.0,0.0,0.99953869726634315,1.0,18.99998768369613,4.43717317762306e-05,1.555892741565915e-07,0.00010926508614654682,0.0001212297992089396,7.200248541513309e-05,1.2132101014938296e-05,2.6952754304947217e-11,1.758681894238845e-07,0.0001019700456781064
6.462274498678068e-10,0.9041473437946421,2.0607606578500926e-10,3.1632748846813269e-14,3.1541408668757769e-14,3.0814062880113831e-21,9.1380233113601355e-17,0.0,0.0,8.8703620746977633e-09,1.9958357741484901e-14,154.0,0.0,0.99952331561700092,1.0,18.999987238035072,4.5850737209808718e-05,1.5558720389157158e-07,0.00011287329897284602,0.00012527193012359076,7.4405817346837798e-05,1.2571324563661515e-05,2.7851431933421786e-11,1.8174207126624838e-07,0.00010537391765507062
6.670888569366012e-10,0.9041473414951295,2.1266529592348016e-10,3.3701354582597943e-14,3.3600902157608141e-14,3.4976871952517076e-21,1.0049791197633965e-16,0.0,0.0,9.4515195056993438e-09,2.2558760519172276e-14,154.0,0.0,0.99950793440124375,1.0,18.999986792370919,4.7329666592213306e-05,1.5558513368808759e-07,0.00011648138377362277,0.00012931393647088208,7.6809104999129009e-05,1.3010532955466303e-05,2.8750081829511817e-11,1.8761577184618715e-07,0.00010877774430856997
7.088116710741902e-10,0.9041473368963445,2.2583196569422053e-10,3.803377564556634e-14,3.7913324931491362e-14,4.4551069003008283e-21,1.2050870478663989e-16,0.0,0.0,1.0669143114605997e-08,2.8512080970081334e-14,154.0,0.0,0.9994771732704596,1.0,18.999985901033789,5.0287297217026776e-05,1.5558099346568241e-07,0.0001236971697690541,0.0001373975754628642,8.1615547470179038e-05,1.388890380006774e-05,3.054729842442743e-11,1.993626292180651e-07,0.00011558526165055971
7.505344852117792e-10,0.904147332297883,2.3898293136656799e-10,4.262621745183972e-14,4.2483283242134564e-14,5.5965177230899485e-21,1.430071236556124e-16,0.0,0.0,1.1960506978019012e-08,3.5570980263907389e-14,154.0,0.0,0.99944641387393973,1.0,18.99998500968535,5.3244623677719529e-05,1.5557685348941536e-07,0.00013091244475572076,0.00014548071618384676,8.6421812837699199e-05,1.47672129302475e-05,3.2344404089472538e-11,2.1110876153807079e-07,0.00012239259771484683
7.922572993493682e-10,0.9041473276997467,2.5211821281020297e-10,4.747836989231256e-14,4.731032303102342e-14,6.9440184699312774e-21,1.6813741258447764e-16,0.0,0.0,1.3325605399545173e-08,4.3864331463589211e-14,154.0,0.0,0.99941565621163397,1.0,18.999984118325941,5.6201646001338027e-05,1.5557271375919e-07,0.00013812720905578228,0.0001535633586327961,9.1227901111105343e-05,1.5645460028229818e-05,3.4141398824426693e-11,2.2285416880476253e-07,0.00012919975251220214
8.339801134869573e-10,0.904147323101931,2.6523782986947908e-10,5.2589923251853475e-14,5.2393990891718111e-14,8.5209415418554044e-21,1.960435746094592e-16,0.0,0.0,1.4764432675338319e-08,5.3528094217853117e-14,154.0,0.0,0.99938490028349136,1.0,18.999983226955699,5.9158364214926561e-05,1.555685742750469e-07,0.00014534146281768926,0.00016164550280868393,9.6033812299812978e-05,1.6523644949946535e-05,3.5938282629070194e-11,2.3459885101670456e-07,0.00013600672605339621
8.757029276245463e-10,0.9041473185044432,2.7834180236343973e-10,5.7960568208916607e-14,5.7733834069234221e-14,1.0351850556075831e-20,2.2686937205735406e-16,0.0,0.0,1.6276983094198159e-08,6.4705313423828674e-14,154.0,0.0,0.99935414608946138,1.0,18.999982335574636,6.2114778345527389e-05,1.5556443503696774e-07,0.00015255520605189163,0.00016972714871048731,0.0001008395464132373,1.7401767689328856e-05,3.7735055503184687e-11,2.4634280817246924e-07,0.00014281351834919935
9.591485558997242e-10,0.9041473093104416,3.0450289280516951e-10,6.9477897592764856e-14,6.9180238604757263e-14,1.4880008865762525e-20,2.9785372200113183e-16,0.0,0.0,1.9523230481583414e-08,9.2207711151544453e-14,154.0,0.0,0.99929264290353748,1.0,18.999980552780162,6.8026694465924371e-05,1.5555615729901132e-07,0.0001669811610294272,0.00018588894568777618,0.00011045048345189522,1.9157826546361468e-05,4.1328268458958652e-11,2.6982854730979319e-07,0.00015642655924771236
9.999999999999999e-10,0.904147301228596,3.1728751416858049e-10,7.5492968839839657e-14,7.5155780288185588e-14,1.7571403648632572e-20,3.3741870856340861e-16,0.0,0.0,2.1219954873274894e-08,1.0848528720728741e-13,154.0,0.0,0.99926253607845217,1.0,18.99997967998377,7.0920474732292504e-05,1.5555210522808297e-07,0.00017404275281771166,0.00019380035001849175,0.00011515533280207631,2.0017427865445688e-05,4.3087191494147956e-11,2.8132511266277442e-07,0.00016309066300612807
1.0325098969519062e-09,0.904147301228596,3.2745095133842138e-10,8.0456466793511459e-14,8.0085439855041927e-14,1.9961106247460215e-20,3.7128857791125264e-16,0.0,0.0,2.2620708097292918e-08,1.2290577187806221e-13,154.0,0.0,0.99923857802065552,1.0,18.999978985398176,7.3223159344066371e-05,1.5554888072705425e-07,0.00017966207273514782,0.00020009596578636661,0.00011889936723306607,2.0701462724515565e-05,4.4486880135580365e-11,2.9047367210485036e-07,0.00016839388448101078
1.1058712380040882e-09,0.904147293147753,3.5035093315637573e-10,9.2231517454244095e-14,9.1776007501596822e-14,2.6241271815189563e-20,4.5585444686019396e-16,0.0,0.0,2.5946025985234384e-08,1.606909263804881e-13,154.0,0.0,0.99918451849826218,1.0,18.999977417982848,7.8418684508227762e-05,1.5554160491574328e-07,0.00019234140616094855,0.00021430144539165787,0.00012734770370169377,2.2244906640144937e-05,4.7645148853026571e-11,3.111165552747094e-07,0.00018036064952927616
1.1792325790562702e-09,0.90414728506792,3.7320294515430858e-10,1.0480138116569077e-13,1.0424950199442831e-13,3.3894728621367089e-20,5.5232483399507314e-16,0.0,0.0,2.9499152866782732e-08,2.0657693988581776e-13,154.0,0.0,0.9991304643360821,1.0,18.999975850534302,8.3613270105340642e-05,1.5553432986507067e-07,0.00020501916141602529,0.00022850538449827029,0.00013579549290894944,2.3788158207811442e-05,5.0803074610150326e-11,3.3175719681187282e-07,0.00019232685445104625
1.2525939201084523e-09,0.9041472769890891,3.9600709398768711e-10,1.1816439324349242e-13,1.1750348995126268e-13,4.3107241888955197e-20,6.6147096808742705e-16,0.0,0.0,3.3280057396556466e-08,2.6164517097145567e-13,154.0,0.0,0.99907641553384063,1.0,18.999974283052563,8.8806916282317141e-05,1.5552705557497954e-07,0.00021769533853859807,0.00024270778310087556,0.00014424273490600142,2.5331217413036476e-05,5.3960657405815317e-11,3.523955967089126e-07,0.00020429249930485589
1.3259552611606343e-09,0.904147268911263,4.1876348607268753e-10,1.3231889272007472e-13,1.3153554414460657e-13,5.4076069633680415e-20,7.8406180688198057e-16,0.0,0.0,3.7288708162509846e-08,3.2704454309731339e-13,154.0,0.0,0.99902237209126266,1.0,18.999972715537645,9.3999623186049347e-05,1.5551978204542189e-07,0.00023036993751928041,0.00025690864119419759,0.00015268942974401507,2.6874084288931433e-05,5.7117897238896656e-11,3.7303175495847465e-07,0.00021625758414923744
1.4726779432649984e-09,0.9041472527586268,4.6413342447009175e-10,1.6299572851560597e-13,1.6192417299715049e-13,8.2128754259344805e-20,1.0726421189181769e-15,0.0,0.0,4.5989122422598808e-08,4.9376999100127885e-13,154.0,0.0,0.99891430128399694,1.0,18.999969580408326,0.00010438221976124884,1.5550523726783015e-07,0.00025571440111285781,0.00028530573583214496,0.00016958117814757495,2.9959241089664677e-05,6.343134801286948e-11,4.1429734648614938e-07,0.00024018607404383092
1.6194006253693624e-09,0.9041472366100108,5.0931360691056491e-10,1.9681867482636167e-13,1.9539609331678798e-13,1.1985875610722368e-19,1.4241722228496305e-15,0.0,0.0,5.5600143021604347e-08,7.1729483825787377e-13,154.0,0.0,0.99880625191208416,1.0,18.999966445146494,0.00011476106100567495,1.554906955319975e-07,0.00028105255229697292,0.00031369666837093664,0.00018647073852889518,3.3043628699265305e-05,6.9743426923302887e-11,4.5555397133759348e-07,0.00026411232460302902
1.7661233074737265e-09,0.9041472204654113,5.5430487616294247e-10,2.3377457687313786e-13,2.319321075142916e-13,1.6925277439567655e-19,1.8447225785777505e-15,0.0,0.0,6.6121516271687663e-08,1.0092398346741981e-12,154.0,0.0,0.99869822397332408,1.0,18.999963309752438,0.00012513614809374305,1.5547615683763969e-07,0.00030638439128796019,0.00034208143877022457,0.00020335811129719574,3.6127247090605621e-05,7.6054133961615815e-11,4.9680162945671099e-07,0.00028803633629498977
1.9128459895780905e-09,0.9041472043248355,5.9910807121872045e-10,2.7385033854671925e-13,2.7151311520625542e-13,2.3247656507169107e-19,2.3403278354641073e-15,0.0,0.0,7.755298742322103e-08,1.382303940080719e-12,154.0,0.0,0.99859021746551591,1.0,18.999960174226377,0.00013550748219954816,1.5546162118446956e-07,0.00033170991827987978,0.00037046004699048808,0.00022024329686165078,3.9210096258569419e-05,8.2363469119412006e-11,5.3804032078861437e-07,0.00031195810958782702
2.0595686716824546e-09,0.9041471881882766,6.4372402730947893e-10,3.1703292213760852e-13,3.1412011278528542e-13,3.1187331561195014e-19,2.9169870104609601e-15,0.0,0.0,8.989430066569537e-08,1.8502633550559288e-12,154.0,0.0,0.99848223238645839,1.0,18.999957038568542,0.00014587506449686494,1.5544708857219961e-07,0.00035702913342297262,0.00039883249299303366,0.00023712629563138856,4.2292176241598661e-05,8.8671432388478462e-11,5.792700452796136e-07,0.00033587764494961048
2.3530140358911827e-09,0.9041471559272174,7.3239754485949117e-10,4.1266669410844598e-13,4.0833654367959895e-13,5.2943286917415406e-19,4.3372864208429616e-15,0.0,0.0,1.173054248854351e-07,3.1313514292339538e-12,154.0,0.0,0.99826632650579217,1.0,18.999950766858369,0.00016659897835953161,1.5541803246921031e-07,0.00040764862881569568,0.0004555588981943318,0.00027088573442299481,4.8454028753264141e-05,1.0128324322849449e-10,6.6170259353018157e-07,0.00038371000375207216
2.646459400099911e-09,0.9041471236822352,8.2033203610929394e-10,5.2057274914052092e-13,5.1443129102235073e-13,8.4416594235104609e-19,6.1529068692818224e-15,0.0,0.0,1.4835282126797144e-07,4.9842222920673028e-12,154.0,0.0,0.99805050631371461,1.0,18.999944494623652,0.00018730789906553779,1.5538898852637139e-07,0.00045824287877076116,0.00051226065408110737,0.00030463643094412083,5.4612804825228074e-05,1.138895664196488e-10,7.440992738030063e-07,0.00043153341644604611
2.939904764308639e-09,0.9041470914533272,9.0753404924182571e-10,6.4064886176423481e-13,6.3225576828066654e-13,1.2810491764125243e-18,8.41057500029891e-15,0.0,0.0,1.8303440523741429e-07,7.5577708215428965e-12,154.0,0.0,0.99783477179261293,1.0,18.999938221866195,0.00020800183599355859,1.5535995674138211e-07,0.00050881188465818641,0.00056893776037357112,0.00033837838846613721,6.0768504587590649e-05,1.2649040190287197e-10,8.2646008571193383e-07,0.0004793478867744949
3.233350128517367e-09,0.9041470592404959,9.9401007388254929e-10,7.7279371606093691e-13,7.6166289786852597e-13,1.8677502790732539e-18,1.1156463741287627e-14,0.0,0.0,2.2134807533655664e-07,1.1018036552307147e-11,154.0,0.0,0.99761912292487165,1.0,18.999931948587786,0.00022868079851715185,1.5533093711194119e-07,0.00055935564781556062,0.00062559021680514901,0.00037211161025967938,6.6921128198765045e-05,1.3908574962204013e-10,9.0878502889006126e-07,0.00052715341847967261
3.820240856934823e-09,0.9041469948630512,1.1648098277519951e-09,1.0728888662779488e-12,1.0546442413737398e-12,3.614334776979971e-18,1.8294870803561297e-14,0.0,0.0,3.0886318394339754e-07,2.1348345787482109e-11,154.0,0.0,0.99718808207899523,1.0,18.999919400475139,0.00026999383781972294,1.5527293431049662e-07,0.00066036745121605077,0.00073882117908537085,0.00043955185974020394,7.9217147655279981e-05,1.6425998155841983e-10,1.0733273076824125e-06,0.00062273768098568586
4.3484425125105334e-09,0.904146936978319,1.3161106500861179e-09,1.3832515166536265e-12,1.3564950540172415e-12,6.0295221365486174e-18,2.6841221616559112e-14,0.0,0.0,4.0002708994743567e-07,3.5693782798819685e-11,154.0,0.0,0.99680043807542673,1.0,18.999908105409798,0.00030712445465975286,1.5522077333807492e-07,0.00075119175737722507,0.0008406447402093904,0.00050021824087724705,9.0273046416083306e-05,1.8689802164527673e-10,1.2212926842490215e-06,0.00070873298467728839
4.876644168086244e-09,0.9041468791456566,1.4651575760511933e-09,1.7311819261231931e-12,1.6936538966874534e-12,9.4783100390537266e-18,3.7662756712538887e-14,0.0,0.0,5.0292550489680827e-07,5.6274714239005563e-11,154.0,0.0,0.99641307131467083,1.0,18.999896808684081,0.00034420669997340292,1.5516865171381715e-07,0.00084193429760871363,0.00094238843224165876,0.00056085636908533292,0.00010131898101162649,2.0951828063815524e-10,1.3691418413002192e-06,0.00079469938539662244
5.404845823661955e-09,0.9041468213650592,1.6119864037780151e-09,2.1161210533943125e-12,2.0653159019681094e-12,1.4213218326715515e-17,5.1009433797243697e-14,0.0,0.0,6.1754556674893312e-07,8.4675342043769446e-11,154.0,0.0,0.99602598169389844,1.0,18.999885510308328,0.00038124062824256954,1.551165694242837e-07,0.00093259507954852959,0.0010440522541044664,0.00062146626341220599,0.00011235495238288608,2.3212075831600128e-10,1.5168747773907625e-06,0.00088063690494287049
5.933047479237665e-09,0.9041467636365209,1.7566323576917992e-09,2.5375187690023137e-12,2.4706910349604728e-12,2.0511343339022208e-17,6.7125819967445473e-14,0.0,0.0,7.4387423874117122e-07,1.2265734788450957e-10,154.0,0.0,0.99563916911025241,1.0,18.999874210292862,0.00041822629389563477,1.5506452645602951e-07,0.0010231741107899464,0.0011456362048582866,0.0006820479428978855,0.00012338096147429295,2.5470545448854891e-10,1.6644914912766463e-06,0.00096654556510776415
6.461249134813376e-09,0.904146705960039,1.8991300975950678e-09,2.9948337143712217e-12,2.9090038706697313e-12,2.8673567564173617e-17,8.625118565089155e-14,0.0,0.0,8.8189830997816507e-07,1.7215930476875324e-10,154.0,0.0,0.99525263346084725,1.0,18.999862908648026,0.00045516375130751373,1.5501252279560426e-07,0.0011136713989011351,0.0012471402837016478,0.00074260142657466487,0.00013439700921454774,2.7727236899629137e-10,1.811991981914911e-06,0.0010524253876755803
6.9894507903890864e-09,0.9041466483356079,2.039513727793736e-09,3.4875331602019638e-12,3.3794933705467711e-12,3.9023772943365019e-17,1.0861959915320904e-13,0.0,0.0,1.0316043960349154e-06,2.3529607285816965e-10,154.0,0.0,0.99486637464276795,1.0,18.999851605384187,0.00049205305479970199,1.5496055842955179e-07,0.0012040869514136829,0.0013485644899710061,0.00080312673346710978,0.00014540309652856919,2.9982150171045189e-10,1.9593762484634512e-06,0.0011382763944231388
8.045854101540508e-09,0.90414653324288,2.3140723493597973e-09,4.57699699813446e-12,4.4140289050777969e-12,6.769437313255996e-17,1.6399635737902735e-13,0.0,0.0,1.3660082107127912e-06,4.1181146014210905e-10,154.0,0.0,0.99409468708877835,1.0,18.999828994040811,0.00056568741704416379,1.548567475267123e-07,0.001384672879568607,0.0015511732828224225,0.00092409289295861466,0.0001673853935790236,3.4486642139640097e-10,2.2537961069261094e-06,0.0013098920475274574
8.996617081576787e-09,0.9041464298373931,2.5542759228538128e-09,5.6733569980535025e-12,5.4478073546751372e-12,1.0467480477850456e-16,2.2717153060666488e-13,0.0,0.0,1.7067863302646466e-06,6.4211085498193309e-10,154.0,0.0,0.99340111402026809,1.0,18.999808638398513,0.00063179420052000834,1.5476345196580448e-07,0.0015469207539511153,0.0017332480283483538,0.0010328662625947306,0.00018713540550182946,3.8534603471597372e-10,2.5183764888133873e-06,0.0014642478035283254
9.852303763609438e-09,0.9041463369165862,2.765030030779465e-09,6.7514251774560257e-12,6.4578806196644151e-12,1.4908364207863999e-16,2.958961627358853e-13,0.0,0.0,2.0456658438879066e-06,9.2159013732449405e-10,154.0,0.0,0.99277766378425181,1.0,18.9997903139713,0.00069115762090905504,1.5467959463735258e-07,0.0016927175144552931,0.0018968940328521909,0.0011306844894512951,0.00020488283588628302,4.2172842705727694e-10,2.7561768651231978e-06,0.0016030884440051399
9.999999999999999e-09,0.9041462441323052,2.8008970300175444e-09,6.9461039640091615e-12,6.6396396627822535e-12,1.5796018036655504e-16,3.0896360956177504e-13,0.0,0.0,2.1072387209367322e-06,9.777723847751721e-10,154.0,0.0,0.99267012619746786,1.0,18.999787150660612,0.00070139137120886692,1.5466513081507591e-07,0.0017178611425460223,0.0019251190215651877,0.0011475610011659994,0.00020794349625465121,4.2800350580666759e-10,2.7971916525994053e-06,0.0016270454850037118
1.070799044564209e-08,0.9041462441323052,2.9707771144623678e-09,7.9138990185139664e-12,7.5404422625880707e-12,2.0600684929853682e-16,3.767647350203007e-13,0.0,0.0,2.4149673272617229e-06,1.2834588132440559e-09,154.0,0.0,0.99215493832848722,1.0,18.999771985469469,0.00075039557804532141,1.5459584020597493e-07,0.0018382998926999856,0.0020603304172404219,0.0012284290892072677,0.00022260414150953843,4.5806415261640857e-10,2.9936722213362807e-06,0.0017418538266838835
1.1563677127674742e-08,0.9041461514845307,3.171645154070629e-09,9.1587779482018704e-12,8.6926992219070855e-12,2.7747406135358859e-16,4.7061436599829822e-13,0.0,0.0,2.8146282613894688e-06,1.7424135082580483e-09,154.0,0.0,0.99153293721441416,1.0,18.999753652937049,0.00080950830112940387,1.5451218861426821e-07,0.0019836679195801691,0.002223557183206052,0.001326100142491985,0.00024029932617149706,4.9435321185159508e-10,3.2308625604459133e-06,0.0018805440439037769
1.2419363809707393e-08,0.9041460589732453,3.3677588241817637e-09,1.0484112751673087e-11,9.9119448425006201e-12,3.6563088209295934e-16,5.7825178922468744e-13,0.0,0.0,3.2445849705982892e-06,2.3143264695028719e-09,154.0,0.0,0.99091166000324749,1.0,18.999735316418029,0.00086849601899691652,1.5442863980479509e-07,0.0021288216257394884,0.0023865743333839145,0.0014236977298814815,0.00025796839367530668,5.3059560543087784e-10,3.467747886816927e-06,0.0020191591879524773
