Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298)
1.8067360892610383e-16,0.7327975657399608,6.8944787270509546e-17,4.002326736798e-27,4.0019614380507402e-27,1.2699915391622299e-42,4.6517725925702232e-36,0.0,0.0,2.0162255273025223e-17,3.4146284306337623e-30,154.0,0.0,0.99999999983485355,1.0,19.0,1.3674099620466918e-11,5.8519627385416929e-11,4.6471179238078979e-11,4.6471266120242098e-11,4.1808015395263057e-15,1.2136118281213384e-17,6.8287619706841495e-18,7.5477453870553919e-18,5.9791672387146145e-15,1.14747067365774e-25,1.6572447338912532e-20,1.7937266470945944e-20,6.7111364582482492e-27,6.7111357098992457e-27,6.4653013138102735e-34,3.1540412850546265e-26,1.0181887142720888e-34,1.2138408204334734e-21,5.2904177301172431e-62,4.9803301143617506e-62,4.9803301149287704e-62,2.4748961253863787e-30,1.2805842881283996e-32,6.0733501568303938e-26,1.9406390214965884e-30,2.2877272746085035e-33,8.4104239343771882e-37,2.0154295605150916e-44,5.4016365468762045e-52,6.643386515559146e-53,5.3715152382334634e-61,6.5366720192625715e-65,1.2182258023705003e-61,5.6417718356695638e-55,2.1953999605395919e-61,2.2053941818917857e-26,6.5081121004846284e-29,1.2327814139493411e-35,4.7855424740463833e-36,3.0232214942255459e-36,7.7539277456345343e-39,1.6212671656068228e-43,9.3114240376613916e-44
2.258421643170651e-16,0.7327975657399608,8.6181043970616784e-17,6.114557871735758e-27,6.1140999397945312e-27,2.3827235477595353e-42,8.4683863509541645e-36,0.0,0.0,2.5203507550021752e-17,5.2168793060512082e-30,154.0,0.0,0.9999999997935668,1.0,19.0,1.7092636116317071e-11,7.3146706849544086e-11,5.8089010063148829e-11,5.8089118974905316e-11,6.3871703696480583e-15,1.8541262597953859e-17,9.5066386264051444e-18,1.1531114285617124e-17,9.134602410893561e-15,1.8581737942635959e-25,2.5318983242998697e-20,2.7404118845960021e-20,1.2217383785131493e-26,1.2217382197495886e-26,1.3716181417533476e-33,5.7417199450462057e-26,2.16017462922563e-34,1.8544766025658284e-21,1.9532366160418272e-61,1.8387514255591736e-61,1.8387514257866513e-61,4.5054627376051683e-30,2.3312579079558748e-32,9.4866509576065392e-26,3.5255224035218777e-30,4.1644719271941172e-33,1.7842831661436237e-36,4.8931776083845718e-44,1.4788051401274805e-51,1.8187588696729339e-52,1.6383760992501896e-60,1.9937644615623611e-64,3.7143210110094975e-61,1.5445469876779281e-54,6.9219779188225805e-61,4.0147717208800499e-26,9.9429353054056819e-29,2.2442340726873384e-35,8.7116575064778386e-36,5.5013734743318801e-36,1.6387827911587686e-38,3.1094868725189622e-43,1.7848791043575689e-43
3.1617927509898767e-16,0.7327975657399607,1.2065355920501026e-16,1.1757860504747268e-26,1.1757214221631806e-26,6.5198737101850312e-42,2.235908285739688e-35,0.0,0.0,3.5286868996693389e-17,1.0032300689366239e-29,154.0,0.0,0.99999999971099363,1.0,19.0,2.3929709106761767e-11,1.0239719457942934e-10,8.1324667400940824e-11,8.1324821626110914e-11,1.2281618618128408e-14,3.5654216935582499e-17,1.524174770181621e-17,2.217329261557208e-17,1.7564538997249349e-14,3.8566435939743587e-25,4.8687571890299828e-20,5.2697209808438935e-20,3.2257554057094949e-26,3.22575482413232e-26,5.0243811556340444e-33,1.5159144823832522e-25,7.9139060339050071e-34,3.5660975912326496e-21,2.3945260624910735e-60,2.2541755509968847e-60,2.2541755514644201e-60,1.1895789797229619e-29,6.155219660845101e-32,1.8750039675338263e-25,9.255971095543797e-30,1.0993624947552795e-32,6.5360871916260129e-36,2.5310197654987745e-43,1.1044554784973371e-50,1.3583523526677583e-51,1.8129747293410071e-59,2.2062431407354836e-63,4.1014122531191964e-60,1.1535553891124649e-53,5.704446372900605e-60,1.0599699479048674e-25,1.9119934962178705e-28,5.9254477308685668e-35,2.299957451516316e-35,1.4508771105507852e-35,5.9621065440816722e-38,8.9076050070813247e-43,5.1080415010939708e-43
4.0651638588091023e-16,0.7327975657399608,1.5512607687166766e-16,1.9282656878795116e-26,1.9281817262363072e-26,1.3745253279939558e-41,4.6356030246345317e-35,0.0,0.0,4.5371366749708771e-17,1.6453618299216925e-29,154.0,0.0,0.99999999962842046,1.0,19.0,3.0766782095541439e-11,1.3164281453125288e-10,1.0456031902023117e-10,1.0456052039580335e-10,2.0140721883776605e-14,5.8472833847465144e-17,2.1306315976882243e-17,3.6363116288644601e-17,2.8804224098036854e-14,6.6207792236184561e-25,7.9847552403143628e-20,8.6423337977060423e-20,6.6878048762402763e-26,6.687803366260552e-26,1.3044890699808567e-32,3.1427390059278542e-25,2.0549065641324156e-33,5.8483953612068294e-21,1.1937113374938711e-59,1.1237442592066543e-59,1.1237442594863698e-59,2.4663006729456254e-29,1.2761323878102415e-31,3.1244524056348596e-25,1.9092409494477776e-29,2.2789132438049273e-32,1.6969911235086748e-35,8.1489325275621066e-43,4.3618133826606774e-50,5.3645258268629794e-51,8.6787606721190768e-59,1.0561361839513406e-62,1.960970167172625e-59,4.5557235446077729e-53,2.3457472131654914e-59,2.1974913077693035e-25,3.1356663550272605e-28,1.2284943263140413e-34,4.7680527048190084e-35,3.0049467832294474e-35,1.5420259000494591e-37,1.9364257590864631e-42,1.1097728375399269e-42
5.871906074447554e-16,0.7327975657399608,2.2407111950074705e-16,3.9975945550192216e-26,3.9974697114424657e-26,4.1931130227591542e-41,1.3928665701011118e-34,0.0,0.0,6.554377069533331e-17,3.4114255983704373e-29,154.0,0.0,0.99999999946327445,1.0,19.0,4.4440928068106391e-11,1.9011945733035169e-10,1.5103160510577483e-10,1.510319070270968e-10,4.1750379158743685e-14,1.2122459284377384e-16,3.3690472721237323e-17,7.5382610922702759e-17,5.9709244009567636e-14,1.4448084243406854e-24,1.6553839800281323e-19,1.791711189885144e-19,2.0094937382364852e-25,2.0094930691381642e-25,5.7802123711387654e-32,9.4420796614322998e-25,9.1077083849607434e-33,1.2124780223135609e-20,1.8178449284006588e-58,1.7112954790473747e-58,1.7112954797489702e-58,7.4105484384399569e-29,3.834412482097615e-31,6.5923796566308771e-25,5.6688171181747047e-29,6.8450557424000394e-32,7.5195710481835e-35,5.4458074591017134e-42,4.5041535723108597e-49,5.5395892551044017e-50,1.4196085089965455e-57,1.7275586322156388e-61,3.192918639751274e-58,4.7043931943757243e-52,2.3438145424795802e-58,6.6021670632755395e-25,6.5008008977776629e-28,3.6912699671479823e-34,1.4324228662788353e-34,9.0072107102440624e-35,6.7927584063208933e-37,6.1663421226850098e-42,3.5312114184216854e-42
9.485390505724456e-16,0.7327975657399607,3.6196123394172514e-16,1.0393718094145174e-25,1.0393497994454038e-25,1.8197756025084562e-40,5.9883895476598785e-34,0.0,0.0,1.059022122358883e-16,8.8713756404996298e-29,154.0,0.0,0.99999999913298332,1.0,19.0,7.1789219993258912e-11,3.0701438179247638e-10,2.4397410866561777e-10,2.4397463743833044e-10,1.0852448550204698e-13,3.1518530936429299e-16,5.8708419842553333e-17,1.959704246130019e-16,1.5520613504976185e-13,3.9296676782787347e-24,4.3040285780778579e-19,4.6584778510433681e-19,8.6394623124685239e-25,8.6394573811162081e-25,4.259749359650211e-31,4.0585474193339439e-24,6.7160295772233992e-32,3.1524650926111523e-20,6.362294090343876e-57,5.989380669106436e-57,5.9893806738441511e-57,3.1860530146112666e-28,1.6485380071957631e-30,1.7403387022756603e-24,2.3747334285456716e-28,2.940596727541538e-31,5.5418759534777189e-34,7.1469958225455876e-41,1.0878565898614737e-47,1.337938953332662e-48,6.4787196781325226e-56,7.88418385316677e-60,1.4412171553497739e-56,1.1362199564940607e-50,4.8429334664685769e-57,2.8378502376421603e-24,1.6902191115449936e-27,1.5869928479165637e-33,6.156154472276398e-34,3.8518379031131201e-34,4.9668327845792448e-36,2.7942950012122157e-41,1.5990109991500004e-41
1.671235936827826e-15,0.7327975657399607,6.3774157955390527e-16,3.2215794887600611e-25,3.221529286945661e-25,1.0292180724579027e-39,3.3721376711420206e-33,0.0,0.0,1.8667362944360131e-16,2.7507648308103475e-28,154.0,0.0,0.99999999847240562,1.0,19.0,1.2648580376365522e-10,5.4057100476063612e-10,4.2985884134556137e-10,4.2985992790813432e-10,3.3620364222078115e-13,9.7693030772424478e-16,1.0877418208534059e-16,6.072572695062019e-16,4.8082114981957014e-13,1.2576780362946249e-23,1.3340594505114943e-18,1.4439205442708901e-18,4.8649791028175616e-24,4.8649738985429116e-24,4.4947206342432828e-30,2.2843402753892471e-23,7.0955401531739827e-31,9.7712547537495665e-20,3.96915662420933e-55,3.7365123860753979e-55,3.7365123919362515e-55,1.7941238368998925e-27,9.2831077397364692e-30,5.451835465099223e-24,1.2686534696100233e-27,1.6531501678435146e-30,5.8482355090449364e-33,1.4514794237710583e-39,4.3227846071374125e-46,5.3165367666132329e-47,5.0877099461956571e-54,6.1915098069958445e-58,1.1069134104890014e-54,4.514972120245785e-49,1.6474259496692574e-55,1.5972748079575781e-23,5.2389290652534589e-27,8.9364980552031436e-33,3.4638874027666645e-33,2.1449458420658075e-33,5.1816713190165917e-35,1.6326099777157967e-40,9.3375784597167354e-41
2.3939328230832066e-15,0.7327975657399609,9.1352208080621498e-16,6.6077693965164362e-25,6.6076739434939457e-25,2.935472363478842e-39,9.6059846930248232e-33,0.0,0.0,2.6751775876893889e-16,5.643911169878886e-28,154.0,0.0,0.99999999781183391,1.0,19.0,1.8118238742750693e-10,7.7381694158401297e-10,6.1574320810983762e-10,6.157449914109385e-10,6.8927698996325455e-13,2.0037694068982825e-15,1.5881749852114964e-16,1.2452514575027941e-15,9.8576848451352406e-13,2.6127001869135432e-23,2.7362856966910155e-18,2.9616168783160702e-18,1.385852032844966e-23,1.3858500549345519e-23,1.7080651788211069e-29,6.5050435417033582e-23,2.6984523531334548e-30,2.0041794267928386e-19,3.2444708890011205e-54,3.0543026952991701e-54,3.0543027008221265e-54,5.1108426834707673e-27,2.6444136556486362e-29,1.1228079232486625e-23,3.4820627949320846e-27,4.7036336763715876e-30,2.2225716530734881e-32,7.0846857570016142e-39,2.6165246604557864e-45,3.2180315260759191e-46,3.7072716882717132e-53,4.5116118128982872e-57,8.0034560803192516e-54,2.7328550799824232e-48,1.0963443802580495e-54,4.5485089220893885e-23,1.0745541821673917e-26,2.5456688693383207e-32,9.8617879744416513e-33,6.0615823489309624e-33,1.9573555387850104e-34,4.7103074395577008e-40,2.6935301781601794e-40
3.116629709338587e-15,0.7327975657399608,1.1893027376983657e-15,1.1197948016950872e-24,1.1197783444556268e-24,6.3243126647523752e-39,2.0681603704907429e-32,0.0,0.0,3.4843460011562791e-16,9.5675118191593365e-28,154.0,0.0,0.99999999715126819,1.0,18.999999999999993,2.3587897098481433e-10,1.0067525858670618e-09,8.0162720896414564e-10,8.016298281004696e-10,1.1675856682728133e-12,3.3956969114119179e-15,2.0883505464277769e-16,2.1098025791466249e-15,1.6698209451135884e-12,4.4580255093715971e-23,4.637080619983609e-18,5.0189333502991272e-18,2.9837231056608876e-23,2.983717845081021e-23,4.54244755313928e-29,1.4000837937637505e-22,7.1813231429931182e-30,3.3964076563076813e-19,1.7184418489842486e-53,1.617718817257488e-53,1.6177188204865344e-53,1.1003690218657483e-26,5.6933928914832716e-29,1.9067700148516178e-23,7.2441525365462305e-27,1.0115585324104558e-29,5.9111005289967031e-32,2.2720952315496292e-38,9.8991085657966855e-45,1.2174798172410137e-45,1.6240903043371283e-52,1.976478052666157e-56,3.4808412745024486e-53,1.0339228442124518e-47,4.6288680866802184e-54,9.7897785892687285e-23,1.8210047757596235e-26,5.4807792288549932e-32,2.1221092855442621e-32,1.2953258450531058e-32,5.1778535181904089e-34,1.0212686450314367e-39,5.8394047058421999e-40
3.839326595593968e-15,0.7327975657399607,1.4650835502301461e-15,1.6992122723596881e-24,1.6991858125263985e-24,1.1634109390967558e-38,3.8026815631701678e-32,0.0,0.0,4.2942415342467532e-16,1.4522534208904384e-27,154.0,0.0,0.99999999649070848,1.0,18.999999999999989,2.905755544355778e-10,1.2393783438353949e-09,9.8751084391417322e-10,9.8751443811085965e-10,1.7709657227388754e-12,5.1527071370943498e-15,2.5884798093941183e-16,3.2007553740052413e-15,2.5327440524919982e-12,6.7936465302047312e-23,7.0364434891761737e-18,7.6158667079338475e-18,5.4860985433292821e-23,5.4860870514889256e-23,9.9221311583662011e-29,2.5734920095241018e-22,1.5697091961602644e-29,5.1538096370235916e-19,6.791160985901947e-53,6.3931107183055094e-53,6.3931107323547972e-53,2.0232412652184244e-26,1.0468304573326957e-28,2.8969284172056662e-23,1.2884169392387097e-26,1.8578797491567056e-29,1.2912491924900906e-31,5.7987834686866555e-38,2.9054857405579101e-44,3.5734248181700213e-45,5.4076930965424504e-52,6.5811144106604833e-56,1.150786192073052e-52,3.0346671407298372e-47,1.4957724227293277e-53,1.7994577877072296e-22,2.7632438020405282e-26,1.0077345602924001e-31,3.8998316395190801e-32,2.3642023015412024e-32,1.1252591345068307e-33,1.8863520493019094e-39,1.0785061970674623e-39
5.284720368104729e-15,0.7327975657399608,2.0166456422119401e-15,3.2192488734550232e-24,3.2191905267935608e-24,2.9645044203988268e-38,9.6820155528106116e-32,0.0,0.0,5.9162139577164193e-16,2.7530432558054974e-27,154.0,0.0,0.99999999516960669,1.0,18.999999999999982,3.9996872101747413e-10,1.7037017039958682e-09,1.3592770161221711e-09,1.3592829786543142e-09,3.3523332750657265e-12,9.7619549795778497e-15,3.5887478816203744e-16,6.0612910496482013e-15,4.7943345579326241e-12,1.2935747836916144e-22,1.3330870770153523e-17,1.4428572469421899e-17,1.3968124883802134e-22,1.3968086443622414e-22,3.3183139335758746e-28,6.5482699674138626e-22,5.2570403795406655e-29,9.7641332056053452e-19,6.1718929707818864e-52,5.8101399772224379e-52,5.8101399931596883e-52,5.1514650731667041e-26,2.6653305065265714e-28,5.4953105307665763e-23,3.0777309949355072e-26,4.7200028941535506e-29,4.3189361886304074e-31,2.5089479180823135e-37,1.600633991083107e-43,1.9686041848450602e-44,3.7369112033400745e-51,4.5479508158054726e-55,7.8305902985185383e-52,1.6718023419688455e-46,9.6301184146687697e-53,4.5787339692724124e-22,5.2350840354950075e-26,2.565772761738647e-31,9.9190380604611999e-32,5.9326473166505773e-32,3.7254394087145495e-33,4.8294123714340621e-39,2.760954811573698e-39
6.73011414061549e-15,0.7327975657399608,2.5682083567501765e-15,5.2208928698852321e-24,5.2207820192221576e-24,6.0493802289297501e-38,1.9743766768228333e-31,0.0,0.0,7.5410948546600246e-16,4.4675368497155268e-27,154.0,0.0,0.99999999384852856,1.0,18.999999999999972,5.0936188717319859e-10,2.1667902707020119e-09,1.7310417247787987e-09,1.7310506142845732e-09,5.4320684831986098e-12,1.5831467993426054e-14,4.588977323518773e-16,9.8256154197162907e-15,7.7686648421846999e-12,2.1038943660477944e-22,2.1619562565035658e-17,2.3399709034666733e-17,2.8484006178723501e-22,2.8483909659274538e-22,8.3304982803128032e-28,1.3345247840892377e-21,1.3214466158530206e-28,1.5835146565672547e-18,2.92710086321483e-51,2.7555348178978305e-51,2.7555348264225352e-51,1.0505147147931903e-25,5.4351838807256976e-28,8.9168221373194352e-23,5.9085469239417387e-26,9.6046918956659243e-29,1.0843752972657286e-30,7.6028308998630898e-37,5.7303702611204526e-43,7.0477326304036997e-44,1.5506764961559663e-50,1.8872714601702813e-54,3.2130601621624254e-51,5.9851636995067921e-46,3.751726336947306e-52,9.3313713990774762e-22,8.490068137720797e-26,5.232132781888066e-31,2.0206675111622271e-31,1.1929278526315585e-31,9.2682107093559034e-33,9.8806833708500844e-39,5.6484737003852857e-39
8.175507913126252e-15,0.7327975657399606,3.1197716938433965e-15,7.7041507378452745e-24,7.7039608232202522e-24,1.0790030530553522e-37,3.5193573322137455e-31,0.0,0.0,9.1688842216185367e-16,6.5965515535666467e-27,154.0,0.0,0.99999999252747385,1.0,18.999999999999957,6.1875505290275401e-10,2.6286474558908267e-09,2.1028049699313161e-09,2.1028173462947131e-09,8.0087942746367024e-12,2.3361198944411281e-14,5.5893077339748967e-16,1.4492421465905081e-14,1.1453765487300235e-11,3.1103170801910183e-22,3.190251375003738e-17,3.4529250065087166e-17,5.0773037158325602e-22,5.0772832718400191e-22,1.7641951436390377e-27,2.3773576462226958e-21,2.8020411042374366e-28,2.3366846050332992e-18,1.0533242522604999e-50,9.9158581354739416e-51,9.9158581696088934e-51,1.8725896735080222e-25,9.688276476636878e-28,1.3160272864238921e-22,9.9307767779043516e-26,1.7084008249541791e-28,2.2966988370942472e-30,1.8840949900036326e-36,1.6347264126050853e-42,2.0105374939712059e-43,5.021396226459821e-50,6.1115019080618997e-54,1.0290325659731181e-50,1.7074141510010748e-45,1.1384131252214724e-51,1.6623150964529462e-21,1.2528189057627701e-25,9.3262793904441945e-31,3.5982156155717016e-31,2.0967969966154124e-31,1.9454591749852308e-32,1.7651268874151403e-38,1.00903458475631e-38
9.620901685637013e-15,0.7327975657399606,3.6713356534901867e-15,1.0669028923163544e-23,1.0668727492109271e-23,1.7556374769040469e-37,5.7226918645216009e-31,0.0,0.0,1.0799582055315434e-15,9.1408979983028987e-27,154.0,0.0,0.99999999120644301,1.0,18.99999999999994,7.2814821820614288e-10,3.0892766320628275e-09,2.4745667516265124e-09,2.4745831760014553e-09,1.1081149493615599e-11,3.2351101071936667e-14,6.5895104012329334e-16,2.0060415357417004e-14,1.5847689838625373e-11,4.3128366039289011e-22,4.4179719353798166e-17,4.781716955392125e-17,8.2559836930897217e-22,8.2559450623904387e-22,3.332999521372362e-27,3.863306773840995e-21,5.3007040703238963e-28,3.2359228108974291e-18,3.1767094272241811e-50,2.9905131735696779e-50,2.9905131851074113e-50,3.0449968002181037e-25,1.5753694668353504e-27,1.8224484349502797e-22,1.523876793014653e-25,2.7718941688243027e-28,4.3395361780034797e-30,4.098320350744813e-36,4.0469340467478704e-42,4.9772975750245634e-43,1.3998751897433697e-49,1.7038224931064533e-53,2.8355336975769274e-50,4.2268846686545384e-45,2.9460824018747596e-51,2.7013323489993621e-21,1.7349439853312867e-25,1.5164972803165428e-30,5.8448299368146321e-31,3.3611996475834547e-31,3.6421302382930482e-32,2.8747099170207166e-38,1.6432897245795963e-38
1.2511689230658535e-14,0.7327975657399606,4.7744654404390978e-15,1.8043670992625687e-23,1.8043026563695337e-23,3.8593114938593222e-37,1.2563122457296408e-30,0.0,0.0,1.4069703110491434e-15,1.5478697496836887e-26,154.0,0.0,0.99999998856445171,1.0,18.999999999999908,9.4693454753443056e-10,4.0068638232067609e-09,3.2180859248243965e-09,3.2181121333994972e-09,1.8707555501450707e-11,5.4711239500202316e-14,8.5900797258068252e-16,3.3895017271331227e-14,2.6754583310403742e-11,7.3061421177544785e-22,7.4716874866846336e-17,8.0868044196591516e-17,1.8124382076571141e-21,1.8124271814569243e-21,9.5090141895296969e-27,8.4696764166579011e-21,1.5171859998615835e-27,5.4726026434620408e-18,2.2543417150848359e-49,2.1222083065300128e-49,2.1222083190909951e-49,6.684970053923196e-25,3.458416358222136e-27,3.0810681902768555e-22,2.9877711878789539e-25,6.0565099075951747e-28,1.2384198055008523e-29,1.5496138406862954e-35,2.0727705104454949e-41,2.5492947211817128e-42,9.9909307650571384e-49,1.2161214896718195e-52,1.9304901774173584e-49,2.1649464509679595e-44,1.5303255586967002e-50,5.9222349622378859e-21,2.9341304532630543e-25,3.3291293397441061e-30,1.2802375166979481e-30,7.1597025380745377e-31,1.0167064145895194e-31,6.3239227536187352e-38,3.6148764244626395e-38
1.5113398021177904e-14,0.7327975657399605,5.7672843778126592e-15,2.6328052889560673e-23,2.6326931588902036e-23,6.8065346854698451e-37,2.2131373552524496e-30,0.0,0.0,1.7022758984664012e-15,2.2611022125876155e-26,154.0,0.0,0.99999998618673924,1.0,18.999999999999869,1.1438422424724262e-09,4.8285250329437564e-09,3.8872481761325422e-09,3.8872851216575871e-09,2.7253244889542943e-11,7.9828695679471596e-14,1.0390547063781003e-15,4.9415704945904951e-14,3.8976188577322347e-11,1.0670707303592904e-21,1.0902061681747495e-16,1.179952332682436e-16,3.192798054853738e-21,3.1927746663099087e-21,2.0162755865030465e-26,1.4902300627926895e-20,3.2257879642726053e-27,7.9851645007263815e-18,8.3045804790042256e-49,7.8178256289034344e-49,7.8178256839138715e-49,1.1776705597754675e-24,6.0923653224482524e-27,4.4933862056449671e-22,4.7904651144617787e-25,1.0624581068836255e-27,2.626556783774826e-29,3.9678774318737834e-35,6.3809015088105768e-41,7.8478698027002508e-42,3.6709900427683494e-48,4.4686483749348095e-52,6.8997132971274144e-49,6.664677220075706e-44,4.7308684070409258e-50,1.0420105790360124e-20,4.2812219723713729e-25,5.8645426799658522e-30,2.2507722167772927e-30,1.2283470659428674e-30,2.1171215198535185e-31,1.1153491299878377e-37,6.3754392347907386e-38
1.7715106811697274e-14,0.7327975657399602,6.7601053322385555e-15,3.6172981657102595e-23,3.6171189587740166e-23,1.0971683425184529e-36,3.5633472957383292e-30,0.0,0.0,1.9985238241691276e-15,3.110123819372572e-26,154.0,0.0,0.99999998380910227,1.0,18.999999999999815,1.3407499360296812e-09,5.6462578698523124e-09,4.5564056865437888e-09,4.5564552058184487e-09,3.7384441496019664e-11,1.0967640204603271e-13,1.2190984261452136e-15,6.7836837358502192e-14,5.3465304694946254e-11,1.467053163134308e-21,1.4978566834968997e-16,1.62115176628901e-16,5.1406580889929601e-21,5.1406141379829029e-21,3.7875263090593135e-26,2.3965324299584973e-20,6.0757469673510603e-27,1.0970982182605954e-17,2.4785082757889279e-48,2.3332360233194292e-48,2.3332360422667735e-48,1.8962125447489422e-24,9.8092007707495352e-27,6.1698634898096855e-22,7.0679806472080797e-25,1.7035654737162837e-27,4.9350859172638478e-29,8.7141331635254348e-35,1.6322047399520604e-40,2.007452568819715e-41,1.0891174178442881e-47,1.3258273718656575e-51,1.9923621357150078e-48,1.704797656560823e-43,1.2150515505891182e-49,1.6757225374399518e-20,5.8820371474370057e-25,9.4422762268848229e-30,3.6167573398387534e-30,1.9273371221159486e-30,3.9081296767272021e-31,1.7973058466032699e-37,1.027343953179052e-37
