Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504)
3.32858863163561e-07,0.44370045551069637,1.0170823250350455e-06,2.5310705783848155e-07,0.00012515719243136566,1.1266746461769925e-08,0.00059979861217414744,0.0,0.0,0.0021748426777349703,0.0080375459430542685,154.0,0.0,0.61170506707738559,1.0,18.960494576293385,0.01707347251839518,1.6427089912273887e-07,0.021367696777564567,0.05159885395779832,0.047902880108426325,0.0045374527802572581,2.158841812237427e-08,0.00014060083195561378,0.075058836468986256,5.787139527233816e-11,0.06929166297239675,1.8174468140814799e-05,0.037315445035405008,0.023337177195866102,8.9887256207240914e-06,6.0473814028363044e-06,5.6001117545188382e-06,0.039562039892932194,0.00019011326507576294,0.0028293149083475459,0.0039084395083287676,0.023562985465572346,1.3632381496836394e-06,1.2229589140328093e-12,4.0381639223106634e-11,8.8317671614735472e-10,1.3016501946497513e-05,0.0004670946984203086,6.4534036326661964e-05,6.2414934454649255e-05,2.2421874043961232e-05,0.0001049959474638541,3.060803688947116e-11,9.7387813084623252e-05,0.00010794363865951613,3.7639298451338738e-06,1.3627043560175135e-06,2.8945823430369228e-07,5.2915414153731125e-10,1.9425543775382474e-09,6.2260052442379605e-06,5.2452994721414966e-15,3.001315671519496e-15,9.3300798044820929e-06,1.6927723401239039e-10,2.1973487976149931e-07,6.1679238723640355e-12,2.4738150687989366e-13,4.7386983705080567e-11,4.1737397518707637e-06,8.6951060218380977e-07,3.304229149686955e-06
3.375756470264964e-07,0.44370047801941104,1.016815528365901e-06,2.5732325848155686e-07,0.00012737901809968096,1.1548994545570073e-08,0.00062090530768009282,0.0,0.0,0.0021769663039299088,0.0082001256115523651,154.0,0.0,0.60801295449568338,1.0,18.960012711800143,0.017179220765215445,1.6342485514872956e-07,0.021176175842798971,0.05148368015752771,0.048405336832906702,0.0044966834321019866,2.1539682096075762e-08,0.00014028342742990223,0.075915322388602213,5.7351416514140667e-11,0.070295408093107914,1.8011603965458118e-05,0.037819009903766201,0.023433599202209183,9.0256344774527976e-06,6.1166018033572343e-06,5.6231066423621072e-06,0.040278953815941168,0.00019181402027446058,0.0029028321549241995,0.0040343458611604814,0.023884735763890871,1.387965061793545e-06,1.2201981003972492e-12,4.1112223872612517e-11,8.9531616042262107e-10,1.3218084131091336e-05,0.000480886742508143,6.6439736463690479e-05,6.4276580570808679e-05,2.3093654213623688e-05,0.00010995466798265783,3.1520980824061885e-11,0.00010212629245337469,0.00011277788771891344,3.8035407185268098e-06,1.417789548722902e-06,3.0115396180683148e-07,5.5054439960714639e-10,2.0251728484715828e-09,6.4909578406113373e-06,5.4572388334566383e-15,3.1225855684821939e-15,9.852224446020822e-06,1.7875059453199389e-10,2.2925508883342049e-07,6.4349907965060669e-12,2.5809953070085326e-13,4.9438808665356526e-11,4.4394286019058764e-06,9.1593077644705312e-07,3.5234978254588241e-06
3.4229243088943177e-07,0.4437004997702236,1.0164496350121535e-06,2.6152330808190953e-07,0.00012958856438052103,1.1832498475607405e-08,0.00064229874663985327,0.0,0.0,0.0021790111701230461,0.0083621748384479118,154.0,0.0,0.60435620016400216,1.0,18.959535555929083,0.017282414124809565,1.6258709889644057e-07,0.020986015198841572,0.051363636202024159,0.0489039864171531,0.0044562058599211902,2.1488916379527532e-08,0.00013995280380634133,0.076767402360236298,5.6835159113180704e-11,0.071290801630993508,1.7849894169763116e-05,0.038318057707533874,0.023525068616892766,9.0606362247554012e-06,6.1854658081935843e-06,5.6449133671958279e-06,0.040991885418148591,0.00019343538865402991,0.0029758364428695335,0.0041610115791699759,0.024201563449826619,1.4125547439459845e-06,1.2173223058378389e-12,4.1838717149210623e-11,9.0727291841076983e-10,1.3417490842747417e-05,0.00049477318629723708,6.8358470183764968e-05,6.6151281634911001e-05,2.3770180925625845e-05,0.00011503705657907941,3.2440326854537731e-11,0.00010699662127772553,0.00011771671966208604,3.8428513624523737e-06,1.473893358366353e-06,3.1306563712867133e-07,5.7233019988701963e-10,2.109484380885559e-09,6.7613459489360732e-06,5.6730914051956452e-15,3.2460945711114788e-15,1.0391780311201006e-05,1.8853984993207646e-10,2.3897524642551928e-07,6.7076580263497307e-12,2.6904266018884107e-13,5.1533659739488903e-11,4.7165038812260719e-06,9.6388461707494695e-07,3.7526192641511254e-06
3.4700921475236716e-07,0.4437005209545474,1.0159892536429787e-06,2.6570713304025989e-07,0.00013178577429451383,1.211721877432427e-08,0.00066397399832128718,0.0,0.0,0.0021809846987273663,0.0085236792992778847,154.0,0.0,0.60073434609710086,1.0,18.959063070232119,0.017383091215453474,1.617575204674352e-07,0.020797275222096002,0.051238993775889898,0.049398864279284124,0.0044160328190686396,2.1436234697848627e-08,0.00013960970176014233,0.077615119454147896,5.6322785753271422e-11,0.072277837168291878,1.7689390306484235e-05,0.038812621309436982,0.023611804456998411,9.0938153630080892e-06,6.2539769035572947e-06,5.6655845742196125e-06,0.041700770539803991,0.00019498008435099473,0.0030482869087191874,0.0042883820807210846,0.024513507024799673,1.4370049744261016e-06,1.2143379728154056e-12,4.2561054374556029e-11,9.1904838130332207e-10,1.3614727842679253e-05,0.00050874970860267791,7.0289640074025389e-05,6.8038445645507856e-05,2.4451238798782689e-05,0.00012024263138186415,3.3365784665695473e-11,0.00011199918747264171,0.00012275930491879852,3.8818645716434261e-06,1.5310056675324726e-06,3.251911025048554e-07,5.9450761365829348e-10,2.1954767479492395e-09,7.0371304648177251e-06,5.8928180863107623e-15,3.371820306120941e-15,1.0948857831393062e-05,1.9864700378918535e-10,2.4889395642620597e-07,6.98588613915834e-12,2.8020932357614266e-13,5.3671234050038296e-11,5.0052014234322576e-06,1.0133903840153876e-06,3.9918110394168702e-06
3.5172599861530255e-07,0.44370054175287965,1.0154387825290777e-06,2.6987467860591808e-07,0.00013397059995834537,1.240311750562408e-08,0.00068592618314304511,0.0,0.0,0.0021828936707575693,0.008684625962918073,154.0,0.0,0.59714694195037865,1.0,18.958595214675,0.017481290104789084,1.6093601182363858e-07,0.020610009093953583,0.051110011265152494,0.049890005393144719,0.0043761755369692628,2.1381745197707238e-08,0.00013925482563485495,0.078458516171486983,5.5814439630778275e-11,0.073256513867478765,1.753013779362107e-05,0.039302734920438571,0.023694017550413858,9.125253226638258e-06,6.322138529563965e-06,5.6851709361968105e-06,0.042405551546026835,0.00019645080093588397,0.0031201454504014695,0.0044164048211680273,0.024820607489011246,1.4613137570980855e-06,1.2112512277746564e-12,4.3279177516892707e-11,9.3064403479543802e-10,1.3809802525317798e-05,0.00052281209875905919,7.2232664015259805e-05,6.993749562810551e-05,2.5136617919370105e-05,0.00012557085809368498,3.4297071311491555e-11,0.00011713433060011892,0.00012790480085112527,3.9205831057518301e-06,1.5891162466973654e-06,3.375281767229282e-07,6.1707266866889147e-10,2.2831374095580129e-09,7.3182712739762048e-06,6.1163793508490655e-15,3.4997401570970506e-15,1.1523558230883108e-05,2.0907389263410299e-10,2.5900978372428792e-07,7.2696346266643385e-12,2.9159790518858348e-13,5.5851220379625242e-11,5.3057553863884559e-06,1.0644660730190796e-06,4.2412893133693784e-06
3.5644278247823794e-07,0.4437005623350912,1.0148024201221247e-06,2.7402590755215262e-07,0.00013614300181288529,1.2690158190327645e-08,0.00070815047407957589,0.0,0.0,0.002184744281993879,0.0088450029969449409,154.0,0.0,0.59359354481637483,1.0,18.958131947823546,0.017577048318133136,1.6012246673694416e-07,0.020424263395549244,0.05097693444285592,0.050377444295538566,0.0043366438396253868,2.1325550735348008e-08,0.00013888884531824857,0.07929763445379745,5.5310246068099661e-11,0.074226836091773246,1.7372176421411645e-05,0.039788433936141822,0.023771910628678058,9.1550280205933932e-06,6.3899540810040484e-06,5.7037211761745962e-06,0.043106176917798306,0.00019785020170431637,0.0031913766402384084,0.004545029260233294,0.025122908059754989,1.4854793072669403e-06,1.2080678974607653e-12,4.3993034773130235e-11,9.4206144855168843e-10,1.4002723769821513e-05,0.00053695625545269589,7.4186975019739586e-05,7.1847869488036534e-05,2.5826113788772956e-05,0.00013102115270698881,3.5233911142891101e-11,0.00012240234362467114,0.00013315235391496885,3.9590096899205762e-06,1.6482147649556754e-06,3.5007465739488678e-07,6.4002135329876066e-10,2.3724535315352185e-09,7.6047273139365462e-06,6.3437352891335697e-15,3.6298312880626418e-15,1.2115973720854806e-05,2.1982218947129377e-10,2.6932125658315061e-07,7.5588619615886775e-12,3.0320674811842514e-13,5.8073299681986508e-11,5.6183982074819018e-06,1.1171294184402224e-06,4.5012687890416797e-06
3.6115956634117333e-07,0.44370058286073555,1.0140841750448032e-06,2.7816079893561839e-07,0.00013830294793303505,1.2978305727312199e-08,0.00073064209784701759,0.0,0.0,0.0021865421942837758,0.0090047996800947036,154.0,0.0,0.59007371903169603,1.0,18.957673227015448,0.017670402846624245,1.5931678074143623e-07,0.020240078656602031,0.050839997117645731,0.050861215093274605,0.0042974462683458567,2.126774914905232e-08,0.00013851239801680921,0.080132515692272213,5.4810314002448755e-11,0.075188813048639863,1.7215540820190142e-05,0.040269754786752585,0.023845678447272364,9.1832148673546318e-06,6.4574269080937945e-06,5.7212820967736003e-06,0.043802600867177292,0.00019918091130730279,0.003261947634774926,0.0046742068243566144,0.025420453912275202,1.5095000383774911e-06,1.20479352435411e-12,4.4702580175728215e-11,9.5330226651238649e-10,1.4193501802687823e-05,0.00055117818539741415,7.6152021047441444e-05,7.3769019840736264e-05,2.6519527262737074e-05,0.00013659288413436139,3.6176035724635985e-11,0.00012780347463181972,0.0001385011016384231,3.9971470153411495e-06,1.7082908000868441e-06,3.6282832308911404e-07,6.6334962046874501e-10,2.463412003795544e-09,7.8964566323884348e-06,6.574845646396197e-15,3.7620706655823638e-15,1.2726187694553227e-05,2.3089340731979586e-10,2.7982686888204469e-07,7.8535256604237572e-12,3.1503415674764668e-13,6.0337145564325331e-11,5.9433605616125777e-06,1.1713978958585528e-06,4.771962665754026e-06
3.658763502041087e-07,0.44370060347937557,1.0132878755275375e-06,2.8227934693438922e-07,0.00014045041340994712,1.3267526319940252e-08,0.00075339633589325075,0.0,0.0,0.0021882925823804157,0.0091640063212891677,154.0,0.0,0.58658703599366691,1.0,18.957219008518589,0.017761390155214062,1.585188510880517e-07,0.020057489861762166,0.050699421747287858,0.051341351470037239,0.0042585901874274291,2.1208433516848813e-08,0.0001381260899341722,0.080963200736771587,5.4314737359239123e-11,0.076142458454886042,1.7060260892025071e-05,0.040746734799551779,0.023915507929180076,9.2098858628847457e-06,6.5245603172069159e-06,5.7378986150439291e-06,0.044494782975386477,0.0002004455086078692,0.0033318280822966268,0.0048038908648279878,0.025713291941529878,1.5333745495038384e-06,1.2014333812694341e-12,4.5407773222998027e-11,9.6436819797936185e-10,1.4382148070689137e-05,0.00056547400187482088,7.812726480354726e-05,7.5700413822383475e-05,2.7216664483320291e-05,0.00014228537675340893,3.7123183742383975e-11,0.00013333792850824447,0.00014395017442880257,4.034997739796858e-06,1.7693338480210476e-06,3.7578693533459321e-07,6.8705339131634372e-10,2.5559994575637926e-09,8.1934164425147829e-06,6.8096698590963268e-15,3.8964350795438475e-15,1.335427492316485e-05,2.4228890276710677e-10,2.9052508223663522e-07,8.1535823428220585e-12,3.2707839913529722e-13,6.2642424743583523e-11,6.2808713217626802e-06,1.2272887245506941e-06,5.0535825972119866e-06
3.705931340670441e-07,0.4437006243309202,1.0124171783259742e-06,2.8638155975951903e-07,0.00014258537979729182,1.3557787407408155e-08,0.00077640852521287419,0.0,0.0,0.0021900001766884973,0.0093226141847337473,154.0,0.0,0.58313307398603753,1.0,18.956769247676842,0.01785004619050792,1.5772857670151249e-07,0.01987652691764397,0.050555420018983936,0.051817886693088511,0.0042200818834661697,2.1147692400258834e-08,0.00013773049785860281,0.081789729904618094,5.3823596318718063e-11,0.077087790222041153,1.6906362208847541e-05,0.041219412072909509,0.023981578327946347,9.235110140058656e-06,6.5913575715879946e-06,5.7536138019829773e-06,0.045182687852473646,0.00020164652065604664,0.0034009900288038911,0.0049340366124407606,0.026001470543325394,1.5571016135845445e-06,1.1979924851638974e-12,4.6108578531493137e-11,9.7526100942411619e-10,1.4568675123406376e-05,0.00057983992315799543,8.0112183519843129e-05,7.764153288358914e-05,2.7917336804535671e-05,0.00014809791286650922,3.8075100901534438e-11,0.00013900586858254767,0.00014949869721972664,4.0725644881928445e-06,1.8313333317567024e-06,3.8894824050846432e-07,7.1112855865850568e-10,2.6502022817310235e-09,8.4955631755524243e-06,7.0481670891253852e-15,4.0329011627292808e-15,1.400030175200252e-05,2.5400987952860142e-10,3.0141432800975255e-07,8.458987787898428e-12,3.3933770928123661e-13,6.4988797479001962e-11,6.6311575220102008e-06,1.2848188698346801e-06,5.3463386521755213e-06
3.753099179299795e-07,0.4437006455459727,1.0114755771510567e-06,2.9046745863538697e-07,0.00014470783461414897,1.3849057600666885e-08,0.00079967405900571394,0.0,0.0,0.0021916693022611886,0.0094806154206273485,154.0,0.0,0.57971141801311643,1.0,18.956323899044211,0.017936406388460193,1.5694585813937021e-07,0.019697215083503226,0.050408193398266875,0.052290853619810368,0.0041819266569292921,2.1085610074827661e-08,0.00013732617066441471,0.082612142989177212,5.333695848388853e-11,0.078024830160783681,1.6753866379591035e-05,0.041687825360944689,0.024044061406846652,9.2589539382695549e-06,6.657821892048492e-06,5.768468925900815e-06,0.045866284817312163,0.00020278641767873342,0.0034694078231244374,0.0050646011293291743,0.02628503941339029,1.5806801663608388e-06,1.1944756101965519e-12,4.6804965509218957e-11,9.8598251696503214e-10,1.4753096504678263e-05,0.00059427227083580004,8.2106268722395074e-05,7.9591872568571763e-05,2.8621360712588846e-05,0.00015402973507609041,3.903153981893672e-11,0.00014480741822583783,0.00015514579096918206,4.1098498530733763e-06,1.8942786097756906e-06,4.0230997161675858e-07,7.3557099025938082e-10,2.7460066384196347e-09,8.8028525308146301e-06,7.2902962560756979e-15,4.1714454092793712e-15,1.4664326296630207e-05,2.6605739200585794e-10,3.1249300922193007e-07,8.769696987715693e-12,3.5181028927705225e-13,6.737591798304082e-11,6.9944443228623701e-06,1.3440050453084025e-06,5.6504392775539682e-06
3.800267017929149e-07,0.4437006672461807,1.0104664106411351e-06,2.9453707684440076e-07,0.00014681777089791884,1.4141306622589261e-08,0.00082318838719552183,0.0,0.0,0.0021933039143660323,0.0096380030010560468,154.0,0.0,0.57632165964174698,1.0,18.955882916508152,0.018020505681929175,1.5617059755301624e-07,0.01951957536830886,0.05025793364818263,0.052760284704094634,0.0041441289065735553,2.1022266748160542e-08,0.00013691363073200786,0.083430479268235255,5.2854879957194751e-11,0.078953603703256381,1.6602791388686271e-05,0.042152013967999183,0.024103121631120758,9.2814806780387505e-06,6.7239564576461881e-06,5.7825034989030192e-06,0.046545547596763194,0.00020386760898621141,0.003537058021767246,0.00519554325858778,0.026564049363051328,1.6041092959771609e-06,1.1908873000799631e-12,4.7496908048454976e-11,9.9653457946386206e-10,1.4935426652328007e-05,0.00060876746805340828,8.4109025987660311e-05,8.1550942282030239e-05,2.9328557741528202e-05,0.00016008004857635079,3.9992259908565725e-11,0.00015074266241156211,0.00016089057401901224,4.1468563951270435e-06,1.9581589839973458e-06,4.1586984997707248e-07,7.6037653191896593e-10,2.8433984778201783e-09,9.1152395233767593e-06,7.5360160677323811e-15,4.3120441921405415e-15,1.5346398638603039e-05,2.7843234883800378e-10,3.2375950236995707e-07,9.0856641981854152e-12,3.6449431135342009e-13,6.9803434812440861e-11,7.3709549787951676e-06,1.4048637150003812e-06,5.9660912637947876e-06
3.847434856558503e-07,0.4437006895445937,1.0093928699033319e-06,2.9859045883193575e-07,0.00014891518680139505,1.4434505252078986e-08,0.00084694701682372115,0.0,0.0,0.0021949076309135678,0.0097947706606733246,154.0,0.0,0.57296339685057684,1.0,18.955446253402936,0.018102378508096012,1.5540269865051892e-07,0.019343624896759129,0.050104823320384163,0.053226212002587564,0.0041066922072535202,2.0957738766147429e-08,0.00013649337529098284,0.084244777512183497,5.2377406332901067e-11,0.079874139642181138,1.6453151908084744e-05,0.042612017652159662,0.024158916370553934,9.3027510395821573e-06,6.7897644063488459e-06,5.7957553258386212e-06,0.047220454042881298,0.00020489243970333592,0.0036039192940467814,0.0053268235722071337,0.026838552150267491,1.6273882332053962e-06,1.1872318797627376e-12,4.8184384237041186e-11,1.0069190921951729e-09,1.5115680805571952e-05,0.00062332203768313596,8.6119974688981239e-05,8.3518265045715744e-05,3.0038754385047902e-05,0.00016624802336255524,4.0957027262145565e-11,0.00015681164923422511,0.00016673216332579164,4.1835866436804216e-06,2.0229637073068124e-06,4.2962558681076606e-07,7.855410103964714e-10,2.9423635523552136e-09,9.4326785296025223e-06,7.7852850489257159e-15,4.4546737795740226e-15,1.6046561020535233e-05,2.9113551644086727e-10,3.3521215916064276e-07,9.4068429875860446e-12,3.773879198320067e-13,7.2270991240979978e-11,7.7609108078942953e-06,1.467411095448821e-06,6.2934997124454739e-06
3.894602695187857e-07,0.44370071254601756,1.0082580056496471e-06,3.0262765936766782e-07,0.00015100008522881924,1.4728625271837177e-08,0.00087094551233143935,0.0,0.0,0.0021964837620194037,0.0099509128417988521,154.0,0.0,0.56963623388610785,1.0,18.955013862613676,0.018182058815752002,1.5464206666115831e-07,0.01916937724660445,0.049949036219685251,0.053688667180795402,0.0040696193816230439,2.0892098808028815e-08,0.00013606587769057678,0.085055075992016865,5.1904573611584264e-11,0.080786469885754691,1.6304959584824102e-05,0.043067876537118646,0.024211596109988357,9.3228230444031302e-06,6.8552488356828088e-06,5.8082605551335459e-06,0.047890985867102526,0.00020586318823971933,0.0036699723279380037,0.005458404317801379,0.027108600324865163,1.6505163422561477e-06,1.1835134664798954e-12,4.8867376087041856e-11,1.0171379810456628e-09,1.5293874919555557e-05,0.0006379326004382728,8.8138647735219223e-05,8.5493377246504952e-05,3.0751782005111685e-05,0.00017253279635923185,4.1925614525605721e-11,0.00016301439138681023,0.00017266967557254574,4.2200430971806884e-06,2.0886819906886955e-06,4.4357488475128813e-07,8.1106023618042075e-10,3.0428874302186246e-09,9.7551233306662284e-06,8.0380615688636506e-15,4.5993103507952658e-15,1.6764848040241374e-05,3.0416752252931742e-10,3.4684930816620135e-07,9.7331862828792151e-12,3.9048923298913194e-13,7.4778225615312492e-11,8.1645311635012123e-06,1.5316631577224369e-06,6.6328680057787768e-06
3.9417705338172107e-07,0.44370073634736995,1.007064734951704e-06,3.0664874275971391e-07,0.00015307247350634023,1.5023639419521562e-08,0.00089517949574164854,0.0,0.0,0.0021980353369487624,0.010106424643595215,154.0,0.0,0.56633978112505501,1.0,18.954585696671693,0.018259580072458287,1.5388860830154004e-07,0.018996842759464928,0.049790737843544139,0.05414768151905712,0.0040329125661960645,2.0825416070920821e-08,0.00013563158860145031,0.085861412487156216,5.1436409042683418e-11,0.081690629227368083,1.6158223306000336e-05,0.043519631031721087,0.024261304665624622,9.341752139087641e-06,6.9204128033671759e-06,5.8200537309962031e-06,0.04855712839041082,0.0002067820644190776,0.0037351997370600955,0.0055902493645488896,0.027374247086899298,1.6734931121423307e-06,1.1797359802061194e-12,4.9545869279755617e-11,1.0271931972033146e-09,1.5470025586499549e-05,0.00065259587294134763,9.0164591303108066e-05,8.7475828377601213e-05,3.1467476737998635e-05,0.0001789334734687531,4.2897800772167129e-11,0.00016935086759688127,0.00017870222817026397,4.2562282236677089e-06,2.1553030099933479e-06,4.5771543927444574e-07,8.369300061160922e-10,3.1449555083326317e-09,1.0082527154206466e-05,8.2943038670498338e-15,4.7459300108040356e-15,1.7501286843725351e-05,3.1752885961869577e-10,3.5866925640691523e-07,1.0064646413983096e-11,4.0379634483756026e-13,7.7324771695113737e-11,8.5820334077749444e-06,1.5976356293943556e-06,6.9843977783805869e-06
3.9889383724465646e-07,0.4437007610380314,1.0058158476364927e-06,3.1065378211823431e-07,0.00015513236308282958,1.5319521342052144e-08,0.00091964464675198211,0.0,0.0,0.0021995651286721729,0.010261301775007805,154.0,0.0,0.56307365494257211,1.0,18.954161707842019,0.018334975271581663,1.531422317431775e-07,0.018826028827169425,0.049630085797872876,0.054603285918389921,0.0039965732721985352,2.0757756444387592e-08,0.00013519093715265334,0.086663824293101321,5.0972931900614998e-11,0.082586655129253561,1.6012949442874302e-05,0.043967321756591654,0.024308179405225349,9.3595912805755537e-06,6.9852593279342437e-06,5.8311678465427243e-06,0.049218870308532711,0.0002076512081935663,0.0037995859691298591,0.0057223241487173336,0.027635546157141672,1.6963181485622659e-06,1.1759031535451906e-12,5.0219852926099511e-11,1.0370867122991795e-09,1.564414996297463e-05,0.00066730866575711136,9.2197364564750484e-05,8.9465180774326618e-05,3.2185679398313146e-05,0.00018544913154191383,4.3873371372775638e-11,0.00017582102402148028,0.00018482894015765542,4.2921444612360191e-06,2.2228159123599215e-06,4.7204494005577337e-07,8.6314610589968246e-10,3.2485530247594046e-09,1.0414842714229647e-05,8.5539700778806562e-15,4.8945088044586065e-15,1.8255897316815517e-05,3.3121988850168727e-10,3.706702908659606e-07,1.04011751561406e-11,4.1730732683191863e-13,7.9910258978587098e-11,9.0136328870864812e-06,1.6653439964786885e-06,7.3482888906077925e-06
4.0361062110759185e-07,0.4437007867001923,1.0045140123439469e-06,3.1464285866536938e-07,0.00015717976925748743,1.5616245552834431e-08,0.00094433670274767097,0.0,0.0,0.0022010756762420964,0.010415540511177032,154.0,0.0,0.55983747758593494,1.0,18.953741848203357,0.018408276939210218,1.5240284658143742e-07,0.018656940155492817,0.0494672301904946,0.05505551090621251,0.0039606024416111813,2.0689182675617347e-08,0.00013474433200739375,0.087462348228921308,5.0514154199551192e-11,0.083474587519216173,1.5869142075712096e-05,0.04441098947728446,0.024352351470562916,9.376391022269932e-06,7.0497913893367039e-06,5.8416343974443656e-06,0.049876203471262648,0.00020847268887467908,0.0038631172161740432,0.0058545956190986393,0.027892551658768746,1.7189911662712438e-06,1.1720185410871211e-12,5.088931934144537e-11,1.0468205139672369e-09,1.5816265702856393e-05,0.00068206788139947973,9.4236539411534344e-05,9.1461009345821003e-05,3.2906235381445766e-05,0.00019207882027222719,4.4852117864528276e-11,0.00018242477560106014,0.00019104893300709951,4.3277942184871196e-06,2.2912098223174341e-06,4.8656107225952439e-07,8.897043124474344e-10,3.3536650705998898e-09,1.0752022249367975e-05,8.817018254003145e-15,5.0450227298409771e-15,1.9028692275266807e-05,3.4524084169737633e-10,3.8285067994064448e-07,1.0742723770501843e-11,4.3102022950252532e-13,8.2534313014251805e-11,9.4595429091681211e-06,1.7348035053378412e-06,7.7247394038302818e-06
4.1304418883346263e-07,0.4437008412338387,1.001761599770702e-06,3.2257348504434958e-07,0.00016123721046599937,1.6212122993567267e-08,0.00099438476707371212,0.0,0.0,0.0022040481413401584,0.010722090497643491,154.0,0.0,0.5534534869893083,1.0,18.952914324298384,0.018548727488324111,1.5094469577405705e-07,0.018323945374075584,0.04913547339368627,0.055949942922241876,0.0038897673871196295,2.0549528895950027e-08,0.00013383479886290383,0.089047877427783348,4.961071263526821e-11,0.08522634269895471,1.5585932878071501e-05,0.045286419347685611,0.024433082355422679,9.4070630206611162e-06,7.1779238530842276e-06,5.8607436237788697e-06,0.051177625500788165,0.00020998058419151915,0.0039875677256736583,0.0061196036512577712,0.028393899847921893,1.7638805084043773e-06,1.1641073384921077e-12,5.2214684539368918e-11,1.0658169845470649e-09,1.6154544021904743e-05,0.00071171363888466836,9.8332443349338625e-05,9.5470455886940332e-05,3.4353811207699302e-05,0.00020567636333301275,4.6818334700369573e-11,0.00019603257563297505,0.00020376526337258368,4.398303781604463e-06,2.4305970844247888e-06,5.1614395628867785e-07,9.4383012294079991e-10,3.5683724473070433e-09,1.1440780038678815e-05,9.353092435410869e-15,5.3517598094481745e-15,2.0628852684767981e-05,3.7427283012561915e-10,4.0774251076275928e-07,1.1440683318255401e-11,4.5904390356558774e-13,8.7896605541671224e-11,1.0395137498185675e-05,1.8790357468347552e-06,8.5161017513509221e-06
4.2153439978674634e-07,0.443700894325865,9.9912783318896453e-07,3.2965741491431012e-07,0.00016484643836397531,1.6751054012391513e-08,0.0010401624551075706,0.0,0.0,0.0022066789092140978,0.01099577503463669,154.0,0.0,0.547806646865311,1.0,18.952183192505579,0.018668290077140642,1.4965539180960588e-07,0.01803015084300719,0.048830721186614891,0.056743672946899505,0.0038272755132880438,2.0421284612204904e-08,0.00013299957287183443,0.090461917061257807,4.8813681325633506e-11,0.086775687089362868,1.5336061006279445e-05,0.046060957452292842,0.024497693022062193,9.431574059848343e-06,7.2921967321792278e-06,5.8760144601128058e-06,0.052333803139491882,0.00021119399173496421,0.0040965432742111904,0.0063584810342143545,0.028830976806818832,1.8037601396053005e-06,1.1568424663233194e-12,5.3392045603384165e-11,1.0823877201751816e-09,1.645231017975417e-05,0.00073852432410753557,0.00010203660608665494,9.9097089606887343e-05,3.5663217112242234e-05,0.00021829411011631272,4.8596821633763153e-11,0.0002087350441524034,0.00021552024138965956,4.4608746004298626e-06,2.5589493005070033e-06,5.4338355879409373e-07,9.936708893933391e-10,3.7666365964854774e-09,1.2076809237675691e-05,9.8467037952978089e-15,5.6342000243360607e-15,2.2131178424745382e-05,4.0152978726292977e-10,4.3074084735277986e-07,1.208551674323544e-11,4.8493584752394478e-13,9.2850740061806259e-11,1.1288212135172355e-05,2.0149817802208293e-06,9.2732303549515316e-06
4.3002461074003006e-07,0.4437009515506669,9.963590545532362e-07,3.3669119503766652e-07,0.00016841560984613449,1.7292353299188316e-08,0.0010866116471478289,0.0,0.0,0.0022092780951206386,0.011267355151218633,154.0,0.0,0.54225122218029542,1.0,18.951464692595241,0.018781554819208377,1.4838739604700535e-07,0.017741920288903455,0.0485208585215939,0.057526911946087479,0.0037659711313837566,2.0290926388437447e-08,0.00013215057902701827,0.09186391159004352,4.803179547712717e-11,0.088299523151902384,1.5090919545148635e-05,0.046823095761591507,0.024555325456953311,9.4534028786170648e-06,7.4054953931317291e-06,5.8896142252089509e-06,0.053475693177223234,0.0002122819286267649,0.0042026046204247745,0.0065975451118315681,0.029254992276122473,1.8431470650701499e-06,1.1494578401016197e-12,5.4554776735265911e-11,1.0984722350994434e-09,1.6743859604263782e-05,0.00076544123664759372,0.00010575540383890509,0.00010273864102161351,3.6978042261803585e-05,0.00023126548049050286,5.038262414740493e-11,0.00022186774589889337,0.00022756396576816197,4.5226181795052955e-06,2.6899863973534124e-06,5.7119176410672458e-07,1.0445542301966067e-09,3.9695704019011734e-09,1.2727836937762829e-05,1.0350618859318727e-14,5.9225359309487111e-15,2.3692317780315919e-05,4.298538101692399e-10,4.5429265496399382e-07,1.2745837024280346e-11,5.1145089918713331e-13,9.7923857242012762e-11,1.2230875046433713e-05,2.1568278689316589e-06,1.0074047177502057e-05
