Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341)
5.5355494162499354e-17,0.7189244012312763,1.5540505908700357e-16,4.6055375446474622e-27,4.6032602857762226e-27,1.5787378314799453e-42,2.1638480583589472e-36,0.0,0.0,2.6700357102602153e-17,2.3426881617868275e-30,154.0,0.0,0.99999999984079968,1.0,19.0,8.8493158010765171e-12,8.3911330564903563e-11,3.3216911150919952e-11,3.3217092212477009e-11,2.1287966725622964e-15,3.1221349041968066e-18,2.3209537972244768e-18,1.8545756622610517e-18,3.4202224995874775e-15,1.9655869848777745e-26,6.0269923067109778e-21,1.0416871471204121e-20,2.0350217809970582e-27,2.0350216936664831e-27,7.5190290985451891e-35,1.3769603226001638e-26,1.2140283785614389e-35,4.4073206535260071e-22,1.8358430302994547e-63,1.7168330068288112e-63,1.7168330070669112e-63,3.5288500262098841e-31,3.5486929768861491e-33,1.1405422657643234e-26,3.443990790919611e-31,9.9460651653161546e-34,1.9609214503967096e-37,2.191191063503063e-45,2.4643600849570588e-53,5.4561853561452021e-54,1.8626028870328131e-62,1.8947892164337502e-66,5.1539204102129969e-63,2.5337537563165285e-56,2.9942690126604471e-62,8.5704030974686719e-27,7.0523660818684854e-29,5.1215669832517557e-36,3.9899581461782458e-36,1.870449644762229e-36,2.1524678840114882e-39,4.469169572522248e-44,2.6310026370602892e-44,7.4987483895797465e-49
6.694156437003051e-17,0.7189244012312761,1.8793180299193075e-16,6.6018685220325653e-27,6.5991141653216665e-27,2.6842567728349207e-42,3.616793502923417e-36,0.0,0.0,3.2289017110141614e-17,3.3584323981198125e-30,154.0,0.0,0.99999999980747878,1.0,19.0,1.0701504019998201e-11,1.014729553581601e-10,4.0169309129157839e-11,4.0169527998476166e-11,3.0517611574177186e-15,4.4758107150062399e-18,3.1823243013194484e-18,2.6586579194855504e-18,4.9030996283154392e-15,3.0252766049134783e-26,8.6401391881716346e-21,1.493335516472656e-20,3.4014648773743508e-27,3.4014647095303481e-27,1.4451080335549159e-34,2.3015237821281887e-26,2.3333199667079371e-35,6.3182201632615958e-22,5.6580105827079977e-63,5.2912254281075844e-63,5.2912254288810126e-63,5.898345976738801e-31,5.9315112849593172e-33,1.6884129845791171e-26,5.7517868969578192e-31,1.6623993747130953e-33,3.7687521958975114e-37,4.7863148139617255e-45,6.0578381879790663e-53,1.3412280463238111e-53,5.1094654922029301e-62,5.1977607994253191e-66,1.4135712894054415e-62,6.2284203957566251e-56,7.9459288225921427e-62,1.4325021734375969e-26,1.0110088069064447e-28,8.5605120800666983e-36,6.6689813398628226e-36,3.1259102276525613e-36,4.0717176170130107e-39,7.966945111698047e-44,4.6803917257271462e-44,1.6119861443475862e-48
9.011370478509282e-17,0.7189244012312763,2.5298529158078417e-16,1.1373271656685191e-26,1.1369562551978836e-26,5.9349740077991257e-42,7.7214503795105204e-36,0.0,0.0,4.3466484627917137e-17,5.7862626201955391e-30,154.0,0.0,0.99999999974083664,1.0,19.0,1.44058804575756e-11,1.3659524910771473e-10,5.4074104554568803e-11,5.4074399063585484e-11,5.2577792972036002e-15,7.7113376642067e-18,5.0971066373395376e-18,4.5805420320735289e-18,8.4473896836115688e-15,5.7016882719072991e-26,1.488602827827227e-20,2.5728559564507948e-20,7.2617471324582156e-27,7.2617466984313419e-27,3.7368836881456059e-34,4.9134429271621897e-26,6.0338503943666181e-35,1.0885612324840392e-21,3.5728214745881081e-62,3.3412104071956164e-62,3.3412104077168977e-62,1.2592316008424041e-30,1.2663113511151503e-32,3.0235733562307227e-26,1.2263118887279786e-30,3.5488663748380726e-33,9.7455195663857352e-37,1.4738924627753164e-44,2.1919482308558031e-52,4.8530555570288079e-53,2.1488747580316636e-61,2.1860130185168673e-65,5.9434174139158159e-62,2.2536712163668274e-55,3.7652264049987808e-61,3.0581989746777698e-26,1.7418590976413139e-28,1.827573315593218e-35,1.4237222920920864e-35,6.6718139367069121e-36,1.0332397981686311e-38,1.843372466815632e-43,1.0798938105838087e-43,4.8698102782896532e-48
1.1328584520015513e-16,0.7189244012312762,3.1803878143230838e-16,1.7406927754987008e-26,1.7402262881972465e-26,1.1119184626358427e-41,1.4040629647010418e-35,0.0,0.0,5.4644191231156211e-17,8.856527063784785e-30,154.0,0.0,0.99999999967419451,1.0,19.0,1.8110256894721898e-11,1.7171599358876535e-10,6.7978899119183128e-11,6.7979269347386265e-11,8.0474480323257826e-15,1.1802977735831376e-17,7.2828715742713259e-18,7.0109236105937679e-18,1.2929399589702715e-14,9.2947319445789451e-26,2.2784567924320504e-20,3.9380153780040629e-20,1.3204707458338379e-26,1.3204706539200334e-26,7.9135676126734642e-34,8.9344774927428221e-26,1.2778128464007864e-34,1.6661528013509268e-21,1.28259131351219e-61,1.1994462858437226e-61,1.1994462860530972e-61,2.2897786879324494e-30,2.3026512653936937e-32,4.7470027669465372e-26,2.2271236608597546e-30,6.45294006035035e-33,2.063792611242595e-36,3.5758963031212143e-44,6.009821782534826e-52,1.3305971050933859e-52,6.5820982960093921e-61,6.6958601479796514e-65,1.8200988249517218e-61,6.1790523077145959e-55,1.1721085144696922e-60,5.5609498893269527e-26,2.6660909505343688e-28,3.3232453636268395e-35,2.5888335306287713e-35,1.2129138240194022e-35,2.1601506369540928e-38,3.5509253157997065e-43,2.0756743326273939e-43,1.1662500085241858e-47
1.3645798561521745e-16,0.7189244012312762,3.8309227263214753e-16,2.4788452818163369e-26,2.4782830856301312e-26,1.8818317851845264e-41,2.3225954572927164e-35,0.0,0.0,6.5822153136482619e-17,1.2612815944703424e-29,154.0,0.0,0.99999999960755259,1.0,19.0,2.1814633331407847e-11,2.068350837860727e-10,8.1883692764615532e-11,8.1884138861222898e-11,1.1460329392658964e-14,1.6808798526351493e-17,9.6936735865806545e-18,9.9842797594636503e-18,1.8412691520698295e-14,1.3882867550520234e-25,3.2447853565051666e-20,5.6081879584276961e-20,2.1843173615656608e-26,2.184317187680372e-26,1.4971075870064809e-33,1.477922364081616e-25,2.4174529872037531e-34,2.3727938597602189e-21,3.9063706228791353e-61,3.6531369641440668e-61,3.6531369648381281e-61,3.787744676507992e-30,3.8090364642634506e-32,6.8851725446733768e-26,3.6794119476759846e-30,1.0673935709304561e-32,3.9043167701365486e-36,7.6352579177055038e-44,1.4321346195521415e-51,3.1707998909850466e-52,1.7339301429818225e-60,1.7639002215102349e-64,4.7936611936740072e-61,1.472462131809562e-54,3.1103197719212837e-60,9.1988056514171759e-26,3.7968209617265485e-28,5.4972982192768608e-35,4.2823495218803627e-35,2.0059199413672494e-35,4.0461570014610674e-38,6.1468151956020862e-43,3.5864544279204071e-43,2.464649008275084e-47
1.8280226644534207e-16,0.7189244012312763,5.131992591527465e-16,4.3671062755244967e-26,4.3663521096823391e-26,4.4753114901378427e-41,5.3574953830703014e-35,0.0,0.0,8.8178857239457405e-17,2.2222222386880616e-29,154.0,0.0,0.99999999947426865,1.0,19.0,2.9223386203372777e-11,2.77068208549154e-10,1.0969327724614337e-10,1.0969387580681033e-10,2.0190682793342219e-14,2.9614491671504868e-17,1.4931960229163481e-17,1.7590427727031919e-17,3.2439278238239101e-14,2.613181104944328e-25,5.7168104275360026e-20,9.8807594139276369e-20,5.0385305334012774e-26,5.0385300064253387e-26,4.5370853130082962e-33,3.4090121918825856e-25,7.3267406666922109e-34,4.1804962518760208e-21,3.2364689449066461e-60,3.0266622183361773e-60,3.0266622191964502e-60,8.7371416005273404e-30,8.7862449098786882e-32,1.2429099862218469e-25,8.4603579730043975e-30,2.4618566648389737e-32,1.1832162316994053e-35,3.0678228201285783e-43,7.7293402447607578e-51,1.7113051493961091e-51,1.2776236011612776e-59,1.2997103377506086e-63,3.5287217412601421e-60,7.946991837746463e-54,1.8581706640719162e-59,2.1218192079857013e-25,6.6894112373298093e-28,1.2680526816288428e-34,9.8775187534201704e-35,4.6242760159882043e-35,1.2056156498948579e-37,1.5234699941718321e-42,8.8603557215220395e-43,9.705423186638004e-47
2.291465472754667e-16,0.7189244012312762,6.4330625115077765e-16,6.8029297509840558e-26,6.8019827403406464e-26,8.7402570888867905e-41,1.0291844414687644e-34,0.0,0.0,1.1053659848887109e-16,3.4618778810301591e-29,154.0,0.0,0.99999999934098482,1.0,19.0,3.6632139073467591e-11,3.472946139016006e-10,1.3750285799356952e-10,1.3750361013837862e-10,3.1452416652478266e-14,4.613396955631702e-17,2.0570731122759206e-17,2.7402178677014889e-17,5.0532897055008188e-14,4.2469248229905993e-25,8.9057508018696681e-20,1.5392424018916215e-19,9.6791057538942336e-26,9.6791045145325368e-26,1.0670400191217339e-32,6.5486134523566589e-25,1.7232167848708308e-33,6.5124528925326436e-21,1.3956240708488088e-59,1.3051516101252225e-59,1.3051516105694208e-59,1.6784220658027883e-29,1.6878531589896621e-31,1.9657792041601269e-25,1.6204219993798606e-29,4.7287589810336574e-32,2.7826822119130455e-35,8.7721474183275985e-43,2.6678572241531331e-50,5.9067371545043451e-51,5.2822895173342803e-59,5.3736132503142306e-63,1.4579927041813888e-59,2.7429820304995778e-53,6.6856927785912093e-59,4.0759530972676887e-25,1.0420884988636961e-27,2.4359506753479268e-34,1.8973968100179895e-34,8.8783628382370231e-35,2.8067677983352522e-37,3.0631578415232577e-42,1.7776912553466647e-42,2.7441382751763292e-46
3.218351089357159e-16,0.7189244012312762,9.0352025159006225e-16,1.3318357916711301e-25,1.3317021462566532e-25,2.4442457124688699e-40,2.8308161488050699e-34,0.0,0.0,1.5525519449638325e-16,6.7779650480384893e-29,154.0,0.0,0.99999999907441739,1.0,19.0,5.1449644808043164e-11,4.8772725628892338e-10,1.9312200827869581e-10,1.9312307167176325e-10,6.1573825282414951e-14,9.0321659816580463e-17,3.2333643364276264e-17,5.3646250725018421e-17,9.8927335496473165e-14,8.7431132730509225e-25,1.7435807562366617e-19,3.0135501819624842e-19,2.6622788469624435e-25,2.6622783604329017e-25,4.1887339065868876e-32,1.8011217779281033e-24,6.765615103505876e-33,1.2750174740629699e-20,1.7077764569758805e-58,1.5970684765110494e-58,1.5970684773820908e-58,4.6165812191480426e-29,4.6425116550993811e-31,3.917231655903765e-25,4.4263735706984261e-29,1.3003373442321366e-31,1.0923320405545317e-34,5.0195644438549497e-42,2.2793271687279962e-49,5.0465179850643999e-50,6.9124845576446368e-58,7.0320168264209563e-62,1.9034980941610115e-58,2.3435119129706468e-52,5.5738676575536669e-58,1.1210446202672436e-24,2.0402155108172237e-27,6.7001798069708369e-34,5.218280286950992e-34,2.4388591876398327e-34,1.0863202785277378e-36,8.9361161337063937e-42,5.1709254280932451e-42,1.5437313296899134e-45
5.072122322562144e-16,0.7189244012312762,1.4239483182439389e-15,3.292458987928094e-25,3.292245228335587e-25,9.8373462407299903e-40,1.1264362723416015e-33,0.0,0.0,2.4470484100593489e-16,1.6757846914453183e-28,154.0,0.0,0.99999999854128419,1.0,19.0,8.1084656254737216e-11,7.6851188614583011e-10,3.0436026400857995e-10,3.0436196748521952e-10,1.5220149228507493e-13,2.2329343432266884e-16,5.6538380648417199e-17,1.3261354566071521e-16,2.4453390742023151e-13,2.2649788362284115e-24,4.3104941050084118e-19,7.4501180862723866e-19,1.0593712657288367e-24,1.0593709425025127e-24,2.782652380902732e-31,7.1660973358004212e-24,4.4961085733472687e-32,3.1521083818250223e-20,5.0381610639894186e-57,4.7115583083606317e-57,4.7115583132605703e-57,1.837033803998509e-28,1.8473437894557383e-30,9.8427524174263359e-25,1.7346180950898597e-28,5.1713722898322726e-31,7.2561296061875951e-34,5.7933994758390285e-41,4.7408449621774235e-48,1.0496418779288974e-48,2.6717951311191664e-56,2.7180116008814383e-60,7.3149543511113558e-57,4.8743481659161198e-51,9.9422998934486384e-57,4.4602841099692404e-24,5.0438347682993308e-27,2.6661240653844216e-33,2.0759278099065345e-33,9.6765505123901043e-34,7.1103762956130485e-36,3.763707497968636e-41,2.1715180244851327e-41,1.7509898249620752e-44
8.779664788972113e-16,0.7189244012312763,2.464804714663087e-15,9.8439645993344061e-25,9.8435758573967634e-25,5.2822909179646664e-39,6.0154399155819032e-33,0.0,0.0,4.2365395394406532e-16,5.0112846492718596e-28,154.0,0.0,0.99999999747502344,1.0,19.0,1.403546790582938e-10,1.3297586859708164e-09,5.268365961014266e-10,5.2683965242047058e-10,4.5493603098095699e-13,6.6762797073503755e-16,1.0537097089009132e-16,3.964356717576512e-16,7.3092112057264231e-13,7.0120403185742025e-24,1.2888061456969277e-18,2.2275278812017509e-18,5.6572881015856594e-24,5.6572849088859786e-24,2.7483043397285244e-30,3.8258338172561369e-23,4.4439534057358925e-31,9.4245734042201544e-20,2.81344717394576e-55,2.6310633409087625e-55,2.6310633463203588e-55,9.810276763895052e-28,9.8652474537611745e-30,2.978203687213649e-24,8.9739431681899825e-28,2.7583338105860615e-30,7.165654738527545e-33,1.0902723544300062e-39,1.7346404739953743e-46,3.8405672314051925e-47,1.9246800520040514e-54,1.9579958949687936e-58,5.2072996945561171e-55,1.7834908634918939e-49,3.0730855552558708e-55,2.3812550808258242e-23,1.5080683154099688e-26,1.4237668752757814e-32,1.1079993482472225e-32,5.1359068820431731e-33,6.9279196192493299e-35,2.0958928331092641e-40,1.2065772292756139e-40,3.2474672105514193e-43
1.2487207255382082e-15,0.7189244012312761,3.5056614618978498e-15,1.990249630162537e-24,1.9901905290005389e-24,1.4797364614394555e-38,1.6827079757538586e-32,0.0,0.0,6.0266949354212291e-16,1.0133324261039682e-27,154.0,0.0,0.99999999640877046,1.0,19.0,1.9962470174207507e-10,1.8905757627999936e-09,7.493126890400187e-10,7.4931719564060482e-10,9.1955863554524942e-13,1.3498155174627176e-15,1.5427025376764533e-16,8.0139821050542811e-16,1.4774051352624503e-12,1.4380034759641785e-23,2.6057288078855094e-18,4.5036463589735573e-18,1.5825198920986522e-23,1.5825187011212469e-23,1.0251395186878477e-29,1.0699960015827402e-22,1.6583788688870289e-30,1.9054753112756962e-19,2.2431201014288497e-54,2.0977081742185174e-54,2.0977081792048366e-54,2.7442610829940489e-27,2.759618026438336e-29,6.0502363128045171e-24,2.4536146807713721e-27,7.7092213758337715e-30,2.6726434639812981e-32,5.2272057870789058e-39,1.0329658939823584e-45,2.2870311946193738e-46,1.3821745154672848e-53,1.4061077940302657e-57,3.7238076375999027e-54,1.0620565831904576e-48,1.9911843435275716e-54,6.6598120225750792e-23,3.0490342429064609e-26,3.9827094386043361e-32,3.0982121981116646e-32,1.4302950279455743e-32,2.569985889216618e-34,5.9508549070260759e-40,3.4231048168369974e-40,1.5495395461274248e-42
1.6194749721792051e-15,0.7189244012312762,4.5465185599493842e-15,3.3468079028122504e-24,3.3467247816380608e-24,3.1565379752154059e-38,3.5871457856296905e-32,0.0,0.0,7.8175146004855357e-16,1.7042616698339416e-27,154.0,0.0,0.99999999534252526,1.0,19.0,2.5889472430608111e-10,2.4509634281796618e-09,9.717885428262639e-10,9.717945973553967e-10,1.5459519380135057e-12,2.2698541661650596e-15,2.0308626448096561e-16,1.3474413537222645e-15,2.4837973827954168e-12,2.4368939992720868e-23,4.3818188446026547e-18,7.5733672383287762e-18,3.3735643818927238e-23,3.3735612470481808e-23,2.6981753374548628e-29,2.2805641550889293e-22,4.3666920583589695e-30,3.2042658148433388e-19,1.1626403625573237e-53,1.0872713468282993e-53,1.0872713496864413e-53,5.8501703487852376e-27,5.8828652268990263e-29,1.0199916273373081e-23,5.1208305598052735e-27,1.6420869281327253e-29,7.0339238582058525e-32,1.6588214708887655e-38,3.868563455065484e-45,8.5651707493935616e-46,5.9973826758717482e-53,6.101283207207424e-57,1.6094509675644237e-53,3.9775132858906538e-48,8.2585317487871015e-54,1.4194565680584297e-22,5.12728180788378e-26,8.4901893508128774e-32,6.6022510496071475e-32,3.036366904637995e-32,6.7360273189414012e-34,1.2791131191851049e-39,7.3545587530947934e-40,4.8996044268065637e-42
1.990229218820202e-15,0.7189244012312763,5.5873760088179594e-15,5.054072931611488e-24,5.0539608971771572e-24,5.7692433111605379e-38,6.5536611482422122e-32,0.0,0.0,9.6089985354522741e-16,2.57398945314636e-27,154.0,0.0,0.99999999427628783,1.0,19.0,3.1816474675031217e-10,3.010922005078848e-09,1.1942641574627629e-09,1.1942718575751251e-09,2.3339942671704785e-12,3.4277413176534166e-15,2.5187090034420922e-16,2.0345029284412322e-15,3.7499023806791735e-12,3.6978728176957871e-23,6.6170765430235685e-18,1.1436688425260211e-17,6.1634448593430286e-23,6.1634380579379174e-23,5.8536657282849842e-29,4.1657972192881423e-22,9.4773938321283158e-30,4.8388290670123383e-19,4.5241429235164039e-53,4.2308620740968522e-53,4.2308620863464008e-53,1.0688242964696746e-26,1.0747897363048687e-28,1.542676865935147e-23,9.1641574237504767e-27,2.9976508460340455e-29,1.525897532438878e-31,4.202964008829859e-38,1.1272418145420801e-44,2.4957643786990112e-45,1.9828277070041e-52,2.0172000052755407e-56,5.3005754413784407e-53,1.1589888073989224e-47,2.6356270738524207e-53,2.5928532593287144e-22,7.7428101631296239e-26,1.5511394040346763e-31,1.2057842814864508e-31,5.5246446603880454e-32,1.4560551889936384e-33,2.3495256554575502e-39,1.3505214314089485e-39,1.2375269354673697e-41
2.7317377121021957e-15,0.7189244012312762,7.6690919590058631e-15,9.5207280123570564e-24,9.520539392345005e-24,1.4583860295309627e-37,1.6558371818799272e-31,0.0,0.0,1.3193959215520985e-15,4.8501115873342809e-27,154.0,0.0,0.99999999214383584,1.0,18.999999999999993,4.3670479127945075e-10,4.1295530913639906e-09,1.6392146692971112e-09,1.6392259536761529e-09,4.394574713416022e-12,6.4570505578461677e-15,3.4943023414955953e-16,3.8314504347745825e-15,7.0605255610886145e-12,7.0060837335480358e-23,1.2465094187509287e-17,2.1544120841639473e-17,1.5572426262757957e-22,1.5572403702361179e-22,1.9414466389602333e-28,1.052143081780637e-21,3.1459303871694574e-29,9.1152733009409032e-19,4.0293004430818367e-52,3.7680982111373364e-52,3.7680982247352706e-52,2.7005098194021711e-26,2.7155416918324955e-28,2.911022668544654e-23,2.2242127028280535e-26,7.5617213672428441e-29,5.0601331698521536e-31,1.801147780148403e-37,6.1470013653192305e-44,1.3609751965043137e-44,1.355882302281555e-51,1.3794266616019872e-55,3.5943184576512735e-52,6.3201293947933799e-47,1.6692127651748743e-52,6.5486927365835626e-22,1.4585703997860027e-25,3.9190562887116187e-31,3.0443257525419312e-31,1.3845577873670578e-31,4.7972789212389493e-33,5.975246015246231e-39,3.4333867279709856e-39,5.272793038219036e-41
3.4732462053841895e-15,0.7189244012312762,9.7508093124607921e-15,1.5390225197924728e-23,1.5389927516207495e-23,2.9614602526920634e-37,3.3612136479398887e-31,0.0,0.0,1.6781576976630765e-15,7.8422849577780649e-27,154.0,0.0,0.99999999001141482,1.0,18.999999999999989,5.5524483532949454e-10,5.2464716115164238e-09,2.0841642245659333e-09,2.0841794844070929e-09,7.1003243032138146e-12,1.04377203996371e-14,4.4698425003134326e-16,6.1917413565515439e-15,1.1407707119104047e-11,1.1362611017981355e-22,2.014978020016219e-17,3.4825920165711146e-17,3.1610685715723191e-22,3.1610629340295278e-22,4.8509018601712522e-28,2.135014738166282e-21,7.8664093151946922e-29,1.4734806937080984e-18,1.8942256544800895e-51,1.7714311744254508e-51,1.7714311816365425e-51,5.4818853582147104e-26,5.5123184487899352e-28,4.7096795919658714e-23,4.3447602600787358e-26,1.5325884716110182e-28,1.2641640851112696e-30,5.4282172444333104e-37,2.1883119556105417e-43,4.8450298318144714e-44,5.595045259688232e-51,5.6923090633077088e-55,1.4741140745689804e-51,2.2499470260444353e-46,6.4509316218352018e-52,1.3288644531822366e-21,2.3577704465271215e-25,7.9553098434544643e-31,6.1754208624305613e-31,2.7885233718252892e-31,1.1919051278793075e-32,1.2176843898353248e-38,6.9953422380801611e-39,1.5819277604493443e-40
4.214754698666184e-15,0.7189244012312762,1.1832528069181591e-14,2.266257500239646e-23,2.2662126493286379e-23,5.2643358972502755e-37,5.9731390895041309e-31,0.0,0.0,2.0371851819164168e-15,1.1551126527435436e-26,154.0,0.0,0.99999998787902467,1.0,18.999999999999979,6.7378487890044706e-10,6.3616802888398297e-09,2.5291128232935498e-09,2.5291324502589529e-09,1.0450217094012588e-11,1.5369726557394115e-14,5.4456743042202092e-16,9.1148502322799541e-15,1.6789798728893817e-11,1.676742802600838e-22,2.9671132493633883e-17,5.1282060910782412e-17,5.6174545624921748e-22,5.6174426584287155e-22,1.0241939913574608e-27,3.7927504373821016e-21,1.6621235456483694e-28,2.1697428505680173e-18,6.7734377868258095e-51,6.3343451286286379e-51,6.3343451573200655e-51,9.7418659823237738e-26,9.7958052295414796e-28,6.9382462612700822e-23,7.4338650611113537e-26,2.7192910553476102e-28,2.6687521661659072e-30,1.3401788393155895e-36,6.2178455682815269e-43,1.3766624600296447e-43,1.8043571852642519e-50,1.8357589948457809e-54,4.725264866362919e-51,6.3929805640677326e-46,1.9466757802498162e-51,2.3606634232792146e-21,3.4718799154610893e-25,1.4137112230902184e-30,1.0966515719347003e-30,4.9165591057153827e-31,2.503123335634432e-32,2.1696104293669755e-38,1.246216938740239e-38,3.8892649865331085e-40
4.956263191948178e-15,0.7189244012312761,1.3914248229166772e-14,3.1337787514844557e-23,3.1337137201616528e-23,8.5439044287741649e-37,9.6915586576322878e-31,0.0,0.0,2.3964783742865567e-15,1.5977247974180981e-26,154.0,0.0,0.99999998574666504,1.0,18.999999999999972,7.9232492199231197e-10,7.4751818192259861e-09,2.9740604655043033e-09,2.974084851805141e-09,1.4443237470069098e-11,2.125304472276181e-14,6.4212701300063735e-16,1.2600256444206002e-14,2.3205168656144295e-11,2.322050776565694e-22,4.1029148560516187e-17,7.0912517044487264e-17,9.1144336783687409e-22,9.1144112320727051e-22,1.931008805952221e-27,6.1516025082164001e-21,3.136207973903982e-28,3.0003136232694655e-18,2.0329644568800244e-50,1.9011762056437632e-50,1.9011762152915076e-50,1.5806616385983465e-25,1.5893899341916182e-27,9.5963250014274087e-23,1.1612508493238778e-25,4.4050783531778131e-28,5.0309878326903628e-30,2.9070742572529625e-36,1.5344924542703747e-42,3.3974465298345619e-43,5.0134378652203225e-50,5.1007973358332498e-54,1.3045532523436037e-50,1.5777152587311705e-45,5.0168464883690865e-51,3.8288474737802072e-21,4.8008975261434005e-25,2.2937639881550466e-30,1.7780648777085362e-30,7.9133646075241907e-31,4.6940887314859433e-32,3.5268539000451134e-38,2.025604881688077e-38,8.4007776722760545e-40
