Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367)
6.905668248411735e-17,0.3715426399330264,1.5451305989740974e-16,9.9831702834856693e-27,9.979258995239775e-27,6.8607586413517366e-42,1.029188353298964e-35,0.0,0.0,5.4667136634899109e-17,1.043482796026539e-29,154.0,0.0,0.99999999975604614,1.0,19.0,1.0139400791339134e-11,8.7833952302761509e-11,7.2986802912079936e-11,7.2987007165692182e-11,2.6109743755401428e-15,1.5563677763606904e-17,1.12169788315768e-17,9.2934869239781456e-18,4.1395177703775625e-15,1.0427674415241165e-25,2.8873869756327365e-20,2.4407244403320614e-20,5.2417191062571357e-27,5.2417186152736928e-27,4.2289940088863614e-34,1.7548051098128058e-26,6.8084043187683394e-35,2.1018090072621095e-21,3.0893821430170595e-62,2.8912872790091947e-62,2.8912872793505453e-62,3.7232061292753626e-30,1.7819615116386392e-32,5.9454734493473428e-26,3.5465698468616364e-30,4.7692460654005573e-33,1.0192340864389565e-36,1.2438801146323022e-44,2.9777792326812884e-52,3.1790535417364136e-53,2.2935415581756972e-61,4.616599922481552e-65,3.1993963648899941e-62,3.0612138674043593e-55,3.8772184201544822e-61,1.1068321059760724e-26,1.5390798433335312e-28,2.4681350111597782e-35,9.1612144123139214e-36,4.4426183358715032e-36,5.5959485475475273e-39,2.278314529468255e-43,1.3365789327868534e-43,4.2056966386357955e-48,8.5245647462706409e-56
9.207562868122971e-17,0.3715426399330264,2.0601753333789528e-16,1.6977339553096657e-26,1.6972120870701698e-26,1.5003931659824037e-41,2.1534085671412433e-35,0.0,0.0,7.2891093371136731e-17,1.7747187586963439e-29,154.0,0.0,0.99999999967472797,1.0,19.0,1.351920869452364e-11,1.1710947675488609e-10,9.7315786478095599e-11,9.7316058273955749e-11,4.4405272608659777e-15,2.6469756597360062e-17,1.7811207968601828e-17,1.5805676413321297e-17,7.0401462681832089e-15,1.9465750516237443e-25,4.910693081107256e-20,4.1510362831559142e-20,1.0967440121646768e-26,1.0967438894843346e-26,1.0566810618710018e-33,3.6716075795100446e-26,1.7012236070215174e-34,3.5746296586744627e-21,1.4201474866494512e-61,1.3290859384138174e-61,1.329085938590824e-61,7.7902081593971466e-30,3.7284631309532902e-32,1.0532398201040407e-25,7.4118663527752138e-30,9.9784524141843058e-33,2.5467102932907095e-36,3.6239806939769938e-44,9.9241353616704538e-52,1.0594928584392831e-52,8.6104926910643389e-61,1.7331818964024024e-64,1.2008943436750875e-61,1.0202200768507988e-54,1.5293650453406505e-60,2.3158430107539117e-26,2.6175737418436157e-28,5.1641681757756811e-35,1.9167983134555706e-35,9.2933900431757855e-36,1.3752037123257489e-38,5.1667246284575929e-43,3.0236752049061043e-43,1.2057536028252734e-47,2.7975817250116204e-55
1.150945748783421e-16,0.3715426399330264,2.5752200876757382e-16,2.5936110036493483e-26,2.5929580975219531e-26,2.8149837912817898e-41,3.9202009047993251e-35,0.0,0.0,9.1115873503742085e-17,2.7114119148738474e-29,154.0,0.0,0.99999999959340979,1.0,19.0,1.6899016597248247e-11,1.463836478690964e-10,1.2164476697101169e-10,1.2164510652944188e-10,6.784032083467511e-15,4.0439820888464319e-17,2.5424447845941921e-17,2.4147321333400298e-17,1.0755609717067283e-14,3.1842330885892137e-25,7.5024334366352638e-20,6.3418485819323996e-20,1.9965818473743492e-26,1.9965815871012739e-26,2.2418001505521268e-33,6.6839604648582028e-26,3.609306046535922e-34,5.4612294109876458e-21,5.2432156611077851e-61,4.9070144302725697e-61,4.9070144309826866e-61,1.4181800220556474e-29,6.7875291073324588e-32,1.6543999496694627e-25,1.3476853333107917e-29,1.8164634381176161e-32,5.4029537031947567e-36,8.7986044086617944e-44,2.7169521262024066e-51,2.9005967058023518e-52,2.6263215648362821e-60,5.2864563713189719e-64,3.6621694937664119e-61,2.7930787709508745e-54,4.8219992077114432e-60,4.2158653365268409e-26,3.9990631371654966e-28,9.4011754847876723e-35,3.4893936710573163e-35,1.6914454879250943e-35,2.8817451459276287e-38,1.0006149403103615e-42,5.8436670168692847e-43,2.8912716404194707e-47,7.5651825991972062e-55
1.6113246727256683e-16,0.3715426399330264,3.6053096571945834e-16,4.9870864222403841e-26,4.9861700948235989e-26,7.70259085776722e-41,1.035049739444574e-34,0.0,0.0,1.2756795567876212e-16,5.2141356221989728e-29,154.0,0.0,0.99999999943077378,1.0,19.0,2.3658632401288855e-11,2.0492784544004783e-10,1.7030271854452486e-10,1.7030319554593994e-10,1.3045042362769162e-14,7.7764353637623939e-17,4.2529201776081693e-17,4.6433606666809224e-17,2.0682004841918916e-14,6.7110495797071606e-25,1.4426922283046462e-19,1.2195155965545994e-19,5.2715692571518154e-26,5.2715683036727394e-26,8.212484985082826e-33,1.7647171883950412e-25,1.3223057828507392e-33,1.0501757221036657e-20,6.4277838412362923e-60,6.0156267092424172e-60,6.0156267107019125e-60,3.7444258797872463e-29,1.7921094091798625e-31,3.2932389189403631e-25,3.5466872849008772e-29,4.7954490876971337e-32,1.979268907346035e-35,4.5513148216364418e-43,2.0292590033107373e-50,2.1664211504758589e-51,2.9063262396924807e-59,5.8500997187834457e-63,4.0481051468328362e-60,2.0861173399597089e-53,3.9738312400939984e-59,1.1130840851949903e-25,7.6900603218798355e-28,2.4821886588237048e-34,9.2125555168728508e-35,4.4631689668716937e-35,1.0333087775824898e-37,2.9175389163315289e-42,1.6972961499695286e-42,1.4575013583256006e-46,5.4790989529924841e-54
2.0717035966679157e-16,0.3715426399330264,4.6353993075050752e-16,8.1784915807167562e-26,8.1773096589136278e-26,1.6238521685411588e-40,2.1459185483805756e-34,0.0,0.0,1.6402338210226388e-16,8.5514639513600457e-29,154.0,0.0,0.99999999926813776,1.0,19.0,3.0418248203461557e-11,2.6346654720165699e-10,2.1896065763658305e-10,2.1896127527667959e-10,2.1393175028665211e-14,1.2753332422515626e-16,6.1472453931359978e-17,7.6149641987407322e-17,3.3917386944951903e-14,1.163577139981603e-24,2.3660123161744557e-19,2.0000028535629962e-19,1.0929287426268736e-25,1.092928495058029e-25,2.1323374378757602e-32,3.6586140978373044e-25,3.4335100550462897e-33,1.7222860845365869e-20,3.2043548272821256e-59,2.9988877962043058e-59,2.9988877970774868e-59,7.7631523572284973e-29,3.7154931630554199e-31,5.5108706433672235e-25,7.3315297294342077e-29,9.941132688484812e-32,5.1390488010795943e-35,1.4653990378203304e-42,8.0143524179126366e-50,8.5560609345241891e-51,1.3913006878127711e-58,2.8005336431002299e-62,1.9366542518349615e-59,8.2389093088002804e-53,1.6340928245335707e-58,2.3076474525563011e-25,1.2611681693896403e-27,5.1461988779065461e-34,1.909904188800438e-34,9.2481226784275397e-35,2.6523764635247002e-37,6.4121526150469186e-42,3.7213198906323052e-42,4.6346325641542743e-46,2.1352972301687603e-53
2.9924614445524104e-16,0.3715426399330264,6.6955788504668722e-16,1.6954758195527769e-25,1.6953035422447742e-25,4.9536098735085703e-40,6.4478693780484292e-34,0.0,0.0,2.3694426628300612e-16,1.7730021257927252e-28,154.0,0.0,0.99999999894286606,1.0,19.0,4.3937479802204014e-11,3.8052746827439317e-10,3.1627649838169789e-10,3.1627741010081518e-10,4.4348917215195197e-14,2.6439923096244083e-16,1.016597477095419e-16,1.5786574345953635e-16,7.0312115139267268e-14,2.5691849445824718e-24,4.9051685650453174e-19,4.1463640481958789e-19,3.2839358133208894e-25,3.2839347161596335e-25,9.4497708032604956e-32,1.0992457553703132e-24,1.5218417592930128e-32,3.5706085714233124e-20,4.8797490520906079e-58,4.5668537872804423e-58,4.5668537894705937e-58,2.3326145492604166e-28,1.1163986876723755e-30,1.1682040752399437e-24,2.18773615544394e-28,2.9862887779567039e-31,2.2773991427904458e-34,9.7939702837569568e-42,8.2766667542696007e-49,8.8361075664885629e-50,2.2760038930863442e-57,4.5813740575126916e-61,3.1605265190660519e-58,8.508575803067956e-52,1.6327444232378328e-57,6.9334223192240983e-25,2.6146274723169133e-27,1.5462831641254692e-33,5.7380740989303478e-34,2.7751547879303907e-34,1.157580047255622e-36,2.0715387473729407e-41,1.1983536910497585e-41,3.0415688710524687e-45,2.1568082033153289e-52
4.8339771403214e-16,0.3715426399330264,1.0815938905745729e-15,4.4081064095644724e-25,4.4078200769877828e-25,2.1497379989180737e-39,2.7721486522570364e-33,0.0,0.0,3.8282615965428994e-16,4.6105478388939502e-28,154.0,0.0,0.99999999829232378,1.0,19.0,7.0975942977277349e-11,6.1458339822223729e-10,5.109080301177456e-10,5.1090958711045792e-10,1.152916234767996e-13,6.8744108701734284e-16,1.8534084756400383e-16,4.1041997131573122e-16,1.8278682804202898e-13,7.0626102062635612e-24,1.2753522506188459e-18,1.0780610999872298e-18,1.4118694567913427e-24,1.4118686479265922e-24,6.9663544868943722e-31,4.7254155150526786e-24,1.1222930193130424e-31,9.283644006150392e-20,1.7078668226972535e-56,1.5983564129221801e-56,1.598356414401138e-56,1.0028756891592546e-27,4.7997574331219327e-30,3.0966867058243781e-24,9.263959755397776e-28,1.2832000721490021e-30,1.6788147099182187e-33,1.2856389812499631e-40,1.9994631381484562e-47,2.1346129899318805e-48,1.038947941693302e-55,2.0913247339280435e-59,1.4343896311664521e-56,2.0554886619080534e-50,3.3736736690183936e-56,2.9805256158563219e-24,6.7980724886779006e-27,6.6479562015055217e-33,2.4663739160141818e-33,1.1896670834925245e-33,8.4062544536153531e-36,9.5170282861758231e-41,5.4884004148994796e-41,3.9237106560506027e-44,5.0957353411005424e-51
8.517008531859379e-16,0.37154263993302633,1.9056662893689317e-15,1.3662863066671407e-24,1.3662308754184321e-24,1.2157378925862133e-38,1.5610312830693678e-32,0.0,0.0,6.7475044501789372e-16,1.4295221507034423e-27,154.0,0.0,0.99999999699124398,1.0,18.999999999999996,1.2505286923777862e-10,1.0824317495791862e-09,9.0017049458333893e-10,9.0017358172179633e-10,3.5724866057268215e-13,2.1307547615472218e-15,3.5489377943130539e-16,1.2719052869110728e-15,5.6639283518848548e-13,2.2777793268975108e-23,3.9530295272692851e-18,3.3415094615352111e-18,7.950396678273769e-24,7.9503881366042658e-24,7.3557649448623659e-30,2.6602307386407693e-23,1.1859045596149084e-30,2.8775203487879184e-19,1.0654632174582433e-54,9.9714450724594837e-55,9.9714450907551271e-55,5.6474167849069198e-27,2.7027989355922988e-29,9.7297789719610119e-24,5.0560469348848589e-27,7.217553732298471e-30,1.7724806126662834e-32,2.6122453920551774e-39,7.9489888238142906e-46,8.4862943500529742e-47,8.1626825598155181e-54,1.6431248663096286e-57,1.113762705130522e-54,8.1717326922593309e-49,1.1476258689767538e-54,1.677923516951859e-23,2.1071002067784508e-26,3.7435258218045047e-32,1.3881233056527273e-32,6.65852294085605e-33,8.7592790429580823e-35,5.6159820668290379e-40,3.2313899373253048e-40,7.8605896567285875e-43,1.9843131170580555e-49
1.2200039923397358e-15,0.3715426399330264,2.7297392051474896e-15,2.8023635417990948e-24,2.8022738716350617e-24,3.4672300479963358e-38,4.4468056445077905e-32,0.0,0.0,9.6688872834934825e-16,2.9328968158756235e-27,154.0,0.0,0.99999999569017051,1.0,18.999999999999993,1.79129795378753e-10,1.5499289359268831e-09,1.2894321603807391e-09,1.2894370997951722e-09,7.3256628287493255e-13,4.3703679152654103e-15,5.2483610388475004e-16,2.6084187023048186e-15,1.1614327490823116e-12,4.7463831302293008e-23,8.1080470724667015e-18,6.8537519661304897e-18,2.264773318221359e-23,2.2647700707124683e-23,2.796462874434869e-29,7.5765718552061871e-23,4.5104601649089674e-30,5.9020735521124413e-19,8.7093177772219392e-54,8.1508665222742389e-54,8.1508665395150789e-54,1.608765034021753e-26,7.6992748350963385e-29,2.0063275384992301e-23,1.4086206081813801e-26,2.0543205121368117e-29,6.7380925369574602e-32,1.2753386485310985e-38,4.8123618777157018e-45,5.1376518607176187e-46,5.9489098889737552e-53,1.1975114946335492e-56,8.0836174542553634e-54,4.9472149879106732e-48,7.6373274317339714e-54,4.778874201554634e-23,4.3218625869421207e-26,1.0663889951676181e-31,3.9527780318893148e-32,1.8885183086184412e-32,3.3124758237774066e-34,1.6259250189199886e-39,9.3480405082597293e-40,3.8201539153707943e-42,1.1936047375061611e-48
1.5883071314935337e-15,0.3715426399330264,3.5538126379092563e-15,4.7490452086617224e-24,4.7489108887934926e-24,7.4694837785725114e-38,9.5739343422552001e-32,0.0,0.0,1.2592410093053675e-15,4.9715927794427494e-27,154.0,0.0,0.99999999438910359,1.0,18.999999999999989,2.3320672140020087e-10,2.0170752084231466e-09,1.6786930275202018e-09,1.6787001423238531e-09,1.2411491089539635e-12,7.4062703019221695e-15,6.9437179010243581e-16,4.4197629861300378e-15,1.9677553491678901e-12,8.1120593664765741e-23,1.3740401987468754e-17,1.1614781919964977e-17,4.8760311555419553e-23,4.8760225152776612e-23,7.4397994356794305e-29,1.6309356874799255e-22,1.2004648592779827e-29,1.0002021931938145e-18,4.6129124184263306e-53,4.3171273177309386e-53,4.317127327810953e-53,3.4637066996641942e-26,1.6576456128123109e-28,3.4095639573451955e-23,2.970686404913268e-26,4.4195022150844e-29,1.7925250557863727e-31,4.0909662160061137e-38,1.8209956121241433e-44,1.9440859889257231e-45,2.6065209446397342e-52,5.2469903631763819e-56,3.5281738688729211e-53,1.8720249379183617e-47,3.2245510239693042e-53,1.0287022420324445e-22,7.3240906050725696e-26,2.2959178017696856e-31,8.5073075630712397e-32,4.0493533981435552e-32,8.7770778072499616e-34,3.5320854644203719e-39,2.0298296031743108e-39,1.2211350746544237e-41,4.4923376543288564e-48
1.9566102706473314e-15,0.3715426399330264,4.3778865876534966e-15,7.2063345504942749e-24,7.2061421001131221e-24,1.373987674994934e-37,1.7603384615220439e-31,0.0,0.0,1.551807287650347e-15,7.5460383482934318e-27,154.0,0.0,0.99999999308804288,1.0,18.999999999999986,2.8728364730212271e-10,2.483870826328729e-09,2.0679530960118842e-09,2.0679627092674334e-09,1.8828986801545813e-12,1.1238451773272204e-14,8.6374479078165499e-16,6.7057345976697027e-15,2.9852045361646325e-12,1.2374797282421015e-22,2.0850092100181783e-17,1.762459309904503e-17,8.9654407924856804e-23,8.9654219112503682e-23,1.6257001550083726e-28,2.9982319732776224e-22,2.6242337632536575e-29,1.5177363940500142e-18,1.8229910945677245e-52,1.7060988820819459e-52,1.7060988864676697e-52,6.3687338547507309e-26,3.0478739105515831e-28,5.1825285985206094e-23,5.3528481107766823e-26,8.119808750983898e-29,3.916705378442033e-31,1.0443094076303208e-37,5.3457632975436298e-44,5.7071129791755837e-45,8.6802099884771176e-52,1.7473809624672523e-55,1.1704851282633618e-52,5.4955691536099433e-47,1.0419815547780123e-52,1.8911156130703128e-22,1.1113780789502067e-25,4.2214385572794361e-31,1.5636767868210597e-31,7.4154439912726885e-32,1.9111273488106616e-33,6.532240228160493e-39,3.7528854737868825e-39,3.1077315178209782e-41,1.3122542657557264e-47
2.693216548954927e-15,0.3715426399330264,6.026036038087101e-15,1.3652748708250652e-23,1.3652388171474785e-23,3.5006296958124894e-37,4.482001355666302e-31,0.0,0.0,2.1375818358115817e-15,1.430376709758961e-26,154.0,0.0,0.99999999048594057,1.0,18.999999999999964,3.9543749874738919e-10,3.4164110583674924e-09,2.8464708370888979e-09,2.8464864167221743e-09,3.5655334818197875e-12,2.1291615003845394e-14,1.2024337129917862e-15,1.2700805959977766e-14,5.6529046610971919e-12,2.3591416925560514e-22,3.9501471095277168e-17,3.339053709254861e-17,2.2826868825148275e-22,2.2826805623856512e-22,5.4411012090358258e-28,7.6311040962937064e-22,8.7902796746160767e-29,2.8754224007855571e-18,1.6567588994969583e-51,1.5505257150062087e-51,1.5505257199812972e-51,1.6215919895273364e-25,7.7601829097457009e-28,9.8370553136975643e-23,1.3103166743012391e-25,2.0642381326767279e-28,1.3107484596696182e-30,4.520414841424832e-37,2.9461209323282697e-43,3.1452682327914047e-44,6.0003663204991925e-51,1.2079758626498455e-54,8.0244296784418547e-52,3.0286842486325228e-46,6.7085138233294722e-52,4.8132699978199013e-22,2.1055535445445123e-25,1.074813492005212e-30,3.978534009908551e-31,1.8730142463354899e-31,6.3550726753003493e-33,1.6749485122839047e-38,9.6194897880261961e-39,1.3376393630471128e-40,7.1604358411536485e-47
3.429822827262523e-15,0.37154263993302633,7.6741875564433202e-15,2.2141632930916604e-23,2.214101437952481e-23,7.1425048724566348e-37,9.1397900213987541e-31,0.0,0.0,2.7242123713234267e-15,2.3209520001379799e-26,154.0,0.0,0.99999998788386368,1.0,18.999999999999943,5.0359134971455531e-10,4.347551707584221e-09,3.6249853836918221e-09,3.6250082235948736e-09,5.779682466054423e-12,3.4529777627085875e-14,1.5410976042299165e-15,2.059200261794225e-14,9.163283453567227e-12,3.8396151652976876e-22,6.4062169265176871e-17,5.4151536240972495e-17,4.6548908360699746e-22,4.6548749568903234e-22,1.3669231445933545e-27,1.5556159947273305e-21,2.209948204620632e-28,4.6632643276288009e-18,7.8574006267048838e-51,7.3535756506118018e-51,7.3535756772231589e-51,3.3068787217020831e-25,1.5824695911781059e-27,1.5968637802607662e-22,2.5733080034854517e-25,4.2032151606888413e-28,3.2925550721139118e-30,1.3703326395239908e-36,1.0550486597768229e-42,1.1263669583735069e-43,2.4905409458508647e-50,5.0140571957006685e-54,3.3105479928180579e-51,1.084616714964177e-45,2.6135209667056018e-51,9.8119481161339302e-22,3.4147100126956651e-25,2.1917664196644781e-30,8.10767435537853e-31,3.7900313811546392e-31,1.587737276417972e-32,3.4300019729848268e-38,1.9694886944490149e-38,4.0370461185643176e-40,2.5451080720830858e-46
4.166429105570119e-15,0.3715426399330263,9.3223411427170276e-15,3.2673015664795734e-23,3.2672023248951252e-23,1.2738197124911756e-36,1.6291818919556946e-30,0.0,0.0,3.3116988926433951e-15,3.4266916293755457e-26,154.0,0.0,0.99999998528181222,1.0,18.999999999999918,6.1174520020362385e-10,5.2772949560953546e-09,4.403496735904749e-09,4.4035281314334739e-09,8.5245169372345029e-12,5.0952855612842741e-14,1.8799033726887727e-15,3.0377609764287365e-14,1.3515027074883133e-11,5.6788907794846707e-22,9.4532171365428749e-17,7.990754058871225e-17,8.2973951611830739e-22,8.2973615062469855e-22,2.8968125415100423e-27,2.771952525452181e-21,4.6868106734033171e-28,6.8812610971786343e-18,2.8275064403507645e-50,2.6462037257335645e-50,2.6462037363893923e-50,5.8947319100248745e-25,2.8207714955923701e-27,2.3575940254063183e-22,4.4196588030817443e-25,7.4811718928461754e-28,6.9769590979496927e-30,3.3971493770502048e-36,3.0106753802183239e-42,3.2141906370965767e-43,8.0668361277853915e-50,1.6241048794972066e-53,1.0659042890409156e-50,3.0950530829635317e-45,7.9303962258808458e-51,1.7483912657078077e-21,5.0388447200164927e-25,3.9068301853218605e-30,1.4442328181146583e-30,6.7035958353865954e-31,3.3471787791433295e-32,6.1312938098501054e-38,3.5200582421264302e-38,9.9668524453689183e-40,7.2108572562111039e-46
5.63964166218531e-15,0.3715426399330261,1.261865451899756e-14,5.9863387943851347e-23,5.9861199360645809e-23,3.1505432820171293e-36,4.0250950296838206e-30,0.0,0.0,4.4892398869475039e-15,6.2850733354621029e-26,154.0,0.0,0.99999998007778501,1.0,18.999999999999847,8.2805289974747949e-10,7.1325977161205946e-09,5.9605098574870331e-09,5.960562257250137e-09,1.5603027568035043e-11,9.3353431496108813e-14,2.5573602132854177e-15,5.5625394246795312e-14,2.4737512008273498e-11,1.0433811375399779e-21,1.7320002975680646e-16,1.4640437182116828e-16,2.0499624943286715e-21,2.0499512352247063e-21,9.68854677158378e-27,6.8431663548266963e-21,1.5705571935728559e-27,1.2607715109965118e-17,2.7102927546069036e-49,2.5365061373888375e-49,2.5365061541201296e-49,1.4564578828347578e-24,6.9690347639617429e-27,4.3212516000938094e-22,1.0105181951416827e-24,1.8421993290840712e-27,2.3328738443971208e-29,1.5703602993329796e-35,1.9771472819111101e-41,2.1108037750211224e-42,7.7863963267555068e-49,1.5678363892032293e-52,1.0002037240388214e-49,2.0325659331280531e-44,5.310284283400529e-50,4.3162831964991964e-21,9.2320382019463993e-25,9.6521528129059979e-30,3.5627916086658846e-30,1.628132564114176e-30,1.1050421548645138e-31,1.5201245201025722e-37,8.7257020344807695e-38,4.5513404592892231e-39,4.6106491648956739e-45
7.112854218800502e-15,0.3715426399330259,1.5914976166889705e-14,9.5224086525813318e-23,9.5219936693118931e-23,6.3217852222686176e-36,8.0682970044800185e-30,0.0,0.0,5.6702048070579169e-15,1.0008327233582172e-25,154.0,0.0,0.99999997487385872,1.0,18.999999999999751,1.0443605973789778e-09,8.9823361741723345e-09,7.5175102024861683e-09,7.5175888074201918e-09,2.4794671721343933e-11,1.4849269271955479e-13,3.2348090258881012e-15,8.843090691873159e-14,3.9310222773818878e-11,1.6623830323870838e-21,2.7550493026295484e-16,2.3288064535130282e-16,4.1091242865953309e-21,4.1090959498900077e-21,2.4377938665677976e-26,1.3706734754386597e-20,3.958766657226167e-27,2.0054776272072575e-17,1.333860791185147e-48,1.2483324004320631e-48,1.2483324105050051e-48,2.9196459511168329e-24,1.3969361818422318e-26,6.873645904636201e-22,1.8830721848428149e-24,3.6807137002971938e-27,5.8684850639094189e-29,4.9545521744254152e-35,7.7737832554273599e-41,8.2993122696880349e-42,3.7806983626555176e-48,7.6132339378554849e-52,4.7705590659236458e-49,7.9916989062807316e-44,2.1086145980070812e-49,8.6454347257179631e-21,1.468511272649515e-24,1.9347424047456269e-29,7.1310839534094989e-30,3.2097438570572259e-30,2.748412866919856e-31,3.0534022002849592e-37,1.7525071732126628e-37,1.4219390226590833e-38,1.7781961165340663e-44
