Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368)
1.784351040050406e-05,0.38727185172978024,5.0356006567197193e-12,1.3147317223325887e-08,4.2056563505263914e-07,2.6720855909390375e-13,7.2613539558475526e-05,0.0,0.0,0.00015903542969987586,0.0018006395071182742,154.0,0.0,0.9123784883723709,1.0,18.969999281941103,0.0028690954926700683,1.1153351017228208e-11,0.00037927021000688245,0.0023427801933525749,0.00011377696546646141,0.002112020160559799,5.7459521256370001e-09,3.9438624164922849e-05,7.7373382055716876e-05,1.1783815296670701e-10,0.025926667523594051,9.6748103376726089e-09,8.3371227777483071e-05,6.9151860042742185e-05,1.0303283065984135e-07,9.0951784676212528e-10,7.9827243430364204e-08,0.027812038751471594,5.4520594840261473e-07,1.9159948148549523e-06,1.9685779094894236e-06,0.025791312355933502,3.0204571907074491e-08,1.298364061098875e-12,4.5365191733542144e-12,4.9392607692675666e-12,1.8311712093689067e-08,5.7841122065235755e-07,2.7949429776416809e-06,1.7700095959746166e-08,9.2264998692515058e-07,1.4945118380881898e-05,2.5425215916586513e-15,5.8329827311211944e-06,7.1722833893054593e-08,1.2976919627797127e-09,1.059634681876408e-08,5.9055632601826674e-08,1.6229274019251346e-13,5.6840275591213293e-13,5.5902823861957533e-09,5.0220790253710115e-15,2.7848001547362871e-15,2.3124057116617085e-07,1.0840375740766406e-12,6.7106768842564243e-10,8.2697069744254224e-14,8.7595075025329558e-18,6.2465116155511552e-13,1.4773226099977824e-08,1.1014165266179607e-11,3.629900834785535e-09,5.082908710540826e-06,3.8748301851178996e-12,1.2385159753071837e-11,1.817189213334194e-09,1.5818277539315762e-12,2.4883133079194038e-14,1.5176688618184548e-08,6.5330301197152055e-10,1.9722154038605622e-16,1.3540537232388853e-10,1.1132311099926108e-08,1.8970931680480645e-12,5.0827136146068806e-12,4.6467433717117113e-09,8.8930118094279822e-07,3.4528663901288875e-08,4.7232983075938867e-13,1.8285251557631169e-13,4.7959871427461799e-05,2.8841684190787805e-09
1.8019687073247138e-05,0.3872712979183147,5.0322653289603906e-12,1.3495539816816325e-08,4.2464782155440463e-07,2.7038415593664287e-13,7.4070498017892198e-05,0.0,0.0,0.00015896750742846303,0.0018196249053730065,154.0,0.0,0.91160620881937793,1.0,18.969727965996121,0.0028713197318552901,1.1144309746096339e-11,0.00037895845039900459,0.0023406889358113039,0.00011484881863199219,0.0021102586332025336,5.7407490496838393e-09,3.9402911773046786e-05,7.8104598799646447e-05,1.1773987032831314e-10,0.026172024222687967,9.6668622687015674e-09,8.4207165238634978e-05,6.9657285168087834e-05,1.0378455325426514e-07,9.181241697147207e-10,8.0409659422626319e-08,0.02808458117242349,5.5480632935238344e-07,1.9677139515585472e-06,2.0223395311512009e-06,0.026043532650561176,3.0500579226098033e-08,1.2971883750543222e-12,4.5809148525311146e-12,4.9875633628842849e-12,1.8490889455003498e-08,5.8509968900977312e-07,2.8272447217435866e-06,1.7926360204015171e-08,9.3455914346945799e-07,1.5281114421949554e-05,2.5750232079423474e-15,5.9674609589729555e-06,7.3793973152569375e-08,1.3099321944492028e-09,1.0792744083873198e-08,6.0149514434619411e-08,1.6530074448051013e-13,5.7898499528893568e-13,5.6943694552813545e-09,5.1151025146988494e-15,2.8363827415875128e-15,2.3607470072496592e-07,1.1066995925522383e-12,6.8377017516559356e-10,8.4261338909886037e-14,8.9253142159682333e-18,6.3646684703905683e-13,1.5212798409666142e-08,1.1233490620889366e-11,3.7369492494885552e-09,5.1791734026693553e-06,3.9482311623491093e-12,1.2627952652988327e-11,1.8528229856124933e-09,1.612816548335416e-12,2.5371073417094167e-14,1.561183865032935e-08,6.72029058218082e-10,2.0435868046620368e-16,1.4198428517452179e-10,1.1464615669556693e-08,1.9515390751911787e-12,5.2285466262769904e-12,4.8367727727280869e-09,9.1709564184891245e-07,3.4833714906337034e-08,4.7649659376501677e-13,1.8446558974995868e-13,4.8900027800948334e-05,3.006773595405938e-09
1.8195863745990216e-05,0.3872707450557325,5.0289415011792031e-12,1.3848123992784802e-08,4.2872503477471797e-07,2.7356352001835622e-13,7.5540784263569002e-05,0.0,0.0,0.00015889970944728794,0.0018385854878659807,154.0,0.0,0.91083536666979914,1.0,18.969457092196997,0.0028734070748429276,1.1135285739009016e-11,0.00037864705944289784,0.0023386029218890329,0.00011591973705586701,0.0021084993236044681,5.7355592648496987e-09,3.936729048020985e-05,7.8835222436332686e-05,1.1764171126877006e-10,0.026416954121137971,9.6589239371013347e-09,8.5042416093931286e-05,7.015831246811131e-05,1.0452970588764362e-07,9.2672351093969982e-10,8.0986985150464227e-08,0.02835666813595774,5.6441505220764019e-07,2.0201593323307211e-06,2.0768821251426558e-06,0.026295315036528582,3.0796091850655256e-08,1.2960156784156583e-12,4.6252351550765337e-12,5.0357820937487047e-12,1.8669755966732509e-08,5.9178537184788768e-07,2.859532392358295e-06,1.8152543012179752e-08,9.4646379090107323e-07,1.5620671509416367e-05,2.6075131263727358e-15,6.1034732755032907e-06,7.5900297194250877e-08,1.322161750423263e-09,1.0990654123603827e-08,6.1251802447445056e-08,1.6833191814385127e-13,5.8964955270133566e-13,5.7992663756035718e-09,5.2088408638696249e-15,2.888361726376154e-15,2.4095599340954311e-07,1.1295827080462813e-12,6.9657338672995177e-10,8.5837981919195362e-14,9.092435699692348e-18,6.483759981786923e-13,1.5660646079002277e-08,1.145487421831963e-11,3.8459743623343336e-09,5.2760818670202404e-06,4.0221232358837312e-12,1.2872461783831533e-11,1.8887082648317442e-09,1.6440237715553968e-12,2.5862457689725139e-14,1.6053827152464091e-08,6.9104910503344627e-10,2.1165966559060185e-16,1.4879974387191571e-10,1.1803216842449618e-08,2.0068421244592416e-12,5.3766733726420593e-12,5.0322186962307772e-09,9.454415996420549e-07,3.5137987537765183e-08,4.8065261830427736e-13,1.8607450690300602e-13,4.9848443085906291e-05,3.1331890707154854e-09
1.835442275145899e-05,0.38727024828827916,5.0259597317735591e-12,1.4169154760366975e-08,4.3239028622114416e-07,2.7642816237296347e-13,7.6875412568502119e-05,0.0,0.0,0.0001588387976649571,0.0018556288506231579,154.0,0.0,0.91014283129588602,1.0,18.969213682809503,0.0028751720268955375,1.1127178740418935e-11,0.00037836714250764469,0.0023367299130560341,0.00011688276584731002,0.0021069178651323115,5.7308994425878591e-09,3.9335306730065238e-05,7.9492277528075896e-05,1.1755347527585036e-10,0.026637027181670065,9.6517879089120716e-09,8.5793555517996861e-05,7.0605491639225322e-05,1.0519474853408475e-07,9.34456959563491e-10,8.1502243659337294e-08,0.028601158048145257,5.7306848683917925e-07,2.0679794111106444e-06,2.1266371166005998e-06,0.026521545730211652,3.1061631422323383e-08,1.2949627357707564e-12,4.6650591993607948e-12,5.079107431929466e-12,1.8830470730687388e-08,5.9780009461391417e-07,2.8885792207468905e-06,1.8356036750185778e-08,9.5717405319460383e-07,1.5929311160681957e-05,2.6367438844604969e-15,6.2271952705296762e-06,7.7826181168651691e-08,1.3331592392373274e-09,1.1170061066973093e-08,6.2251017223946566e-08,1.7107969995898087e-13,5.9931773836389738e-13,5.8943630960747712e-09,5.2938138859174863e-15,2.9354802372060528e-15,2.4538941793949713e-07,1.1503662529208573e-12,7.0818203263052459e-10,8.726749491339305e-14,9.2439644092798472e-18,6.5917380478830368e-13,1.6070838303942874e-08,1.1655877242856305e-11,3.9457989803235097e-09,5.3638443015573442e-06,4.0890417123388431e-12,1.3093972896339974e-11,1.9212179193577604e-09,1.6722951741445156e-12,2.6307618861485576e-14,1.6457466277947012e-08,7.0841862082005691e-10,2.1837168131670527e-16,1.5514035948920834e-10,1.2113383446376502e-08,2.0573480774390725e-12,5.5119494698243712e-12,5.2128210182013907e-09,9.7142827851853918e-07,3.541116980452662e-08,4.8438388598901671e-13,1.8751898838264358e-13,5.0709060808267999e-05,3.2502829506962253e-09
1.8512981756927763e-05,0.38726975228516713,5.0229869905298689e-12,1.4493673117077288e-08,4.3605153116833121e-07,2.7929584442340853e-13,7.8220790682729109e-05,0.0,0.0,0.00015877798675879092,0.0018726522164788143,154.0,0.0,0.90945144835033465,1.0,18.968970629683433,0.0028768323361700789,1.1119085516808239e-11,0.00037808754763427125,0.0023348610049288929,0.00011784504012589403,0.0021053382588532023,5.7262498656389535e-09,3.9303393310712849e-05,8.0148853922633822e-05,1.1746534263656922e-10,0.026856756511316193,9.6446600543751217e-09,8.6544140108847e-05,7.1049136244635355e-05,1.0585451152640647e-07,9.4218477324010378e-10,8.2013411627625966e-08,0.02884528101000762,5.8172581402001625e-07,2.1163845108481994e-06,2.177022627190187e-06,0.026747423499300465,3.1326772449967638e-08,1.2939121092427759e-12,4.7048225541071068e-12,5.1223651820466508e-12,1.8990934970305927e-08,6.0381254388934787e-07,2.9176145738642786e-06,1.855946242671563e-08,9.6788054557563059e-07,1.6240823306813424e-05,2.6659648658912562e-15,6.3521585066004972e-06,7.9780766316250606e-08,1.3441481107638473e-09,1.1350682990294564e-08,6.325698215506244e-08,1.7384609032337677e-13,6.0905204771702138e-13,5.990110348665391e-09,5.3793609397457365e-15,2.9829170552122151e-15,2.4986092677486099e-07,1.1713283340189769e-12,7.1987158845053072e-10,8.8706946554489853e-14,9.3965492433961498e-18,6.7004668283117337e-13,1.6487833753398413e-08,1.1858543699959493e-11,4.0472469067641263e-09,5.4521177688347806e-06,4.1563500295056009e-12,1.3316847237853432e-11,1.9539273260702146e-09,1.700740056329138e-12,2.6755515279793436e-14,1.6866648856177229e-08,7.2602644695415341e-10,2.2521835344414343e-16,1.6168089863941448e-10,1.242872830293432e-08,2.1085489068397139e-12,5.6490849618843474e-12,5.3979408338482347e-09,9.978687089226353e-07,3.5683726050402499e-08,4.8810651191577e-13,1.8896012437666842e-13,5.1576335887397203e-05,3.3705792496922974e-09
1.8671540762396536e-05,0.3872692570444871,5.0200231512831943e-12,1.4821657027241045e-08,4.3970877975534928e-07,2.821665605597077e-13,7.957689706565025e-05,0.0,0.0,0.00015871727674704784,0.0018896556339517085,154.0,0.0,0.90876121235878793,1.0,18.968727931934666,0.002878390840466101,1.111100599099995e-11,0.00037780828182351546,0.0023329961324394135,0.00011880656112726842,0.0021037605316298873,5.7216103469465146e-09,3.9271548957429675e-05,8.0804952428441813e-05,1.1737731487328655e-10,0.027076143032595933,9.6375405020725762e-09,8.7294170507260161e-05,7.1489259778253656e-05,1.0650901523612753e-07,9.4990696149012222e-10,8.2520504842301821e-08,0.029089037944880828,5.9038570989651707e-07,2.165372982467805e-06,2.2280375588495403e-06,0.02697294918258859,3.1591515938703786e-08,1.2928637586336627e-12,4.7445253798309556e-12,5.165555504670445e-12,1.9151149280707763e-08,6.0982271329181914e-07,2.946638422731801e-06,1.8762819161833191e-08,9.7858321873558008e-07,1.6555202295827787e-05,2.6951759442676252e-15,6.4783623329869287e-06,8.1764144371788949e-08,1.3551283791209784e-09,1.1532514984960428e-08,6.4269669586373271e-08,1.7663101408095198e-13,6.1885222018654242e-13,6.0865055711827428e-09,5.4654796736286267e-15,3.0306708763368686e-15,2.5437046444272084e-07,1.1924686912879621e-12,7.316417353575043e-10,9.0156297255248298e-14,9.5501860402914014e-18,6.8099433328607588e-13,1.6911679593722907e-08,1.2062871823867035e-11,4.1503285625275119e-09,5.5408973688616988e-06,4.2240444513765776e-12,1.3541072147546575e-11,1.986834618458353e-09,1.7293567964629761e-12,2.7206121386144323e-14,1.7281376016665137e-08,7.438726250592998e-10,2.3220057664987113e-16,1.6842534469588141e-10,1.2749288159371525e-08,2.1604447794381826e-12,5.7880802417173673e-12,5.5876398021441575e-09,1.0247662027638907e-06,3.5955658338740114e-08,4.9182052383388003e-13,1.9039792560539419e-13,5.2450253072975886e-05,3.4941335785723765e-09
1.883009976786531e-05,0.3872687625644634,5.0170680935744924e-12,1.5153084063731765e-08,4.4336204181979905e-07,2.8504030514961309e-13,8.0943710249998315e-05,0.0,0.0,0.00015865666760299312,0.0019066391510980081,154.0,0.0,0.90807211794685772,1.0,18.968485588676398,0.0028798502965457361,1.1102940133482694e-11,0.00037752934388610501,0.0023311352327933469,0.00011976733008081601,0.0021021847161314272,5.7169808184623103e-09,3.9239773141049522e-05,8.1460573849717036e-05,1.1728939373192626e-10,0.027295187658440252,9.6304293878351928e-09,8.8043647364874703e-05,7.1925875994776771e-05,1.0715828018205755e-07,9.5762353378437204e-10,8.3023539188865833e-08,0.029332429769522262,5.9904687368161005e-07,2.2149430979171992e-06,2.2796807327843482e-06,0.027198123615423512,3.1855862875654733e-08,1.2918176618412511e-12,4.7841678102825002e-12,5.2086785599887596e-12,1.9311114254581906e-08,6.1583059746785031e-07,2.9756507405075491e-06,1.8966106147873645e-08,9.8928202752963797e-07,1.6872442485570703e-05,2.724377003571016e-15,6.6058060981472002e-06,8.377640450424204e-08,1.3661000583551595e-09,1.1715552088328391e-08,6.5289052026635719e-08,1.794343951467699e-13,6.2871799609143168e-13,6.1835462110353142e-09,5.5521677497148663e-15,3.0787404042115086e-15,2.5891797546725287e-07,1.2137870646616145e-12,7.4349215592732734e-10,9.161550769979216e-14,9.7048706566020642e-18,6.9201645917969732e-13,1.7342422790182005e-08,1.2268859851917423e-11,4.2550543080624821e-09,5.6301782279549227e-06,4.2921212625542062e-12,1.3766635026858767e-11,2.0199379394192848e-09,1.758143780958194e-12,2.7659411750859482e-14,1.7701648268120834e-08,7.6195716995576862e-10,2.3931924109149911e-16,1.7537770947458912e-10,1.3075099622267603e-08,2.2130357845283109e-12,5.9289354936810068e-12,5.7819795932548014e-09,1.0521240566181963e-06,3.6226968734005513e-08,4.9552595350199574e-13,1.9183240443597121e-13,5.3330797169237501e-05,3.6210019846566008e-09
1.8988658773334083e-05,0.3872682688431028,5.0141217024712928e-12,1.5487931453410626e-08,4.4701132733189951e-07,2.8791707254232248e-13,8.2321208835318938e-05,0.0,0.0,0.00015859615926234016,0.0019236028155614627,154.0,0.0,0.90738415982970777,1.0,18.968243599041244,0.0028812133886502887,1.1094887838482393e-11,0.00037725074528200146,0.0023292782469938951,0.00012072734821024598,0.0021006108302896341,5.7123610326146746e-09,3.9208064235588712e-05,8.2115718986857392e-05,1.1720158030335358e-10,0.02751389129329045,9.6233268105899263e-09,8.8792571342561545e-05,7.2358998880349027e-05,1.0780232762516013e-07,9.6533449954862843e-10,8.352253115377844e-08,0.029575457394695994,6.0770802583689599e-07,2.265093058075021e-06,2.3319508974283898e-06,0.027422947629940766,3.2119814259460213e-08,1.2907737708451593e-12,4.8237500209468989e-12,5.2517345071120973e-12,1.9470830482362187e-08,6.218361909632642e-07,3.0046515046112563e-06,1.9169322642041615e-08,9.999769303421665e-07,1.7192538241800997e-05,2.7535679371052689e-15,6.7344891499665857e-06,8.5817633540460132e-08,1.3770631624478998e-09,1.1899789471091824e-08,6.6315101963918469e-08,1.8225615964665404e-13,6.3864911655241094e-13,6.2812297221484356e-09,5.639422828397205e-15,3.1271243415010522e-15,2.6350340452723768e-07,1.235283194798304e-12,7.554225338785872e-10,9.3084538557938331e-14,9.8605989638754108e-18,7.0311276343367537e-13,1.7780110123177682e-08,1.2476506026226467e-11,4.3614344483008036e-09,5.7199554969758165e-06,4.360576765479623e-12,1.3993523338135895e-11,2.053235440658213e-09,1.787099404100197e-12,2.8115361064868026e-14,1.812746555604442e-08,7.8028007233025983e-10,2.4657519571125768e-16,1.8254203044180895e-10,1.3406199168850646e-08,2.2663219404166024e-12,6.0716507132815264e-12,5.9810218801480643e-09,1.079945552797841e-06,3.649765926820536e-08,4.992228255727343e-13,1.932635703268721e-13,5.421795303039882e-05,3.7512409163253977e-09
1.9147217778802856e-05,0.38726777587869116,5.0111838677144822e-12,1.5826176093807885e-08,4.5065664598427382e-07,2.9079685707097028e-13,8.370937148716283e-05,0.0,0.0,0.00015853575163108475,0.0019405466745882698,154.0,0.0,0.90669733280845244,1.0,18.968001962150893,0.002882482731379421,1.10868490895848e-11,0.00037697248254370974,0.0023274251171231282,0.00012168661673375425,0.0020990389050588648,5.7077509601009743e-09,3.9176421958328859e-05,8.2770388636549871e-05,1.1711387621412595e-10,0.027732254833490684,9.61623289616031e-09,8.9540943109667808e-05,7.2788642643668581e-05,1.0844117870100666e-07,9.7303986816489239e-10,8.4017497096746747e-08,0.029818121725510943,6.1636790788719595e-07,2.3158209952722334e-06,2.3848467309017918e-06,0.027647422055151919,3.2383371062976392e-08,1.2897320702113953e-12,4.8632721375832784e-12,5.2947235050805699e-12,1.9630298552268572e-08,6.278394895551196e-07,3.0336406931960222e-06,1.9372467955781882e-08,1.0106678887576001e-06,1.7515483940440612e-05,2.7827486459606282e-15,6.864410835843308e-06,8.7887916016962204e-08,1.3880177053176156e-09,1.2085222190673201e-08,6.7347792121371207e-08,1.8509623177929324e-13,6.4864532368908998e-13,6.3795535697968349e-09,5.7272425900558007e-15,3.1758214019455355e-15,2.6812669625229039e-07,1.2569568221261533e-12,7.6743255400993658e-10,9.4563350815584578e-14,1.0017366847762644e-17,7.142829513536999e-13,1.8224788190642613e-08,1.2685808588299164e-11,4.4694792334136332e-09,5.8102243514140685e-06,4.4294072822681919e-12,1.422172460140825e-11,2.0867252827232994e-09,1.8162220676272216e-12,2.8573944140190991e-14,1.8558827278019972e-08,7.9884129918594747e-10,2.5396929646312496e-16,1.8992236984062767e-10,1.3742623148640673e-08,2.3203031971810488e-12,6.216225711819501e-12,6.1848283312580787e-09,1.1082339597367129e-06,3.6767731974525804e-08,5.0291117231788261e-13,1.9469143586626664e-13,5.5111705559697826e-05,3.8849072174608e-09
1.930577678427163e-05,0.3872672836692108,5.0082544837047976e-12,1.6167794573776773e-08,4.5429800762131932e-07,2.9367965305400016e-13,8.5108176934419101e-05,0.0,0.0,0.00015847544458653126,0.0019574707750496987,154.0,0.0,0.90601163176592658,1.0,18.967760677148132,0.0028836608732232261,1.1078823781070389e-11,0.00037669456677101115,0.002325575788954923,0.00012264513686425994,0.0020974689550164335,5.7031503602438897e-09,3.9144844734259555e-05,8.3424583591929183e-05,1.1702628237224438e-10,0.027950279167772697,9.6091477269861299e-09,9.028876334326158e-05,7.3214821702061137e-05,1.0907485531998347e-07,9.8073964897326657e-10,8.450845400803474e-08,0.030060423661532328,6.2502528179436578e-07,2.3671249766131643e-06,2.4383668443344749e-06,0.027871547716977231,3.2646534272638305e-08,1.288692513859305e-12,4.9027343348924902e-12,5.3376457118026144e-12,1.9789519050357673e-08,6.3384048889260045e-07,3.0626182890436284e-06,1.9575541455329402e-08,1.0213548672921945e-06,1.7841273964646509e-05,2.8119190391026541e-15,6.9955705028565192e-06,8.9987334267000155e-08,1.3989637008223375e-09,1.227184545989606e-08,6.838709521343956e-08,1.8795453831996723e-13,6.5870636071394101e-13,6.4785152284421419e-09,5.8156247143345449e-15,3.2248302988850369e-15,2.7278779552176276e-07,1.2788076882437872e-12,7.7952190225626044e-10,9.6051905417433608e-14,1.0175170208740424e-17,7.2552672793784076e-13,1.8676503414014103e-08,1.2896765782438507e-11,4.5791988606163963e-09,5.9009799907586277e-06,4.4986091524746197e-12,1.4451226396545478e-11,2.1204056348060603e-09,1.8455101810401883e-12,2.9035135907200966e-14,1.8995732306678493e-08,8.1764079500294829e-10,2.6150235771926786e-16,1.9752281354540864e-10,1.4084407787615258e-08,2.3749794387690297e-12,6.3626601246243981e-12,6.3934606058456715e-09,1.1369925321553049e-06,3.7037188864897325e-08,5.0659101793636866e-13,1.96116010332941e-13,5.6012039707727766e-05,4.0220581142330766e-09
1.9464335789740403e-05,0.3872667922131173,5.0053334491788132e-12,1.6512763176277348e-08,4.5793542170679208e-07,2.9656545479653554e-13,8.651760397079319e-05,0.0,0.0,0.00015841523798503076,0.0019743751634398459,154.0,0.0,0.90532705166617966,1.0,18.967519743162434,0.0028847502968409326,1.1070811910093135e-11,0.0003764169922913118,0.0023237302088264682,0.00012360290980937367,0.0020959010098434015,5.6985592424522991e-09,3.9113332525745718e-05,8.4078304642557387e-05,1.1693880030816843e-10,0.0281679651773078,9.6020714227750419e-09,9.1036032727855569e-05,7.3637550680812189e-05,1.0970337917576844e-07,9.8843385127171084e-10,8.4995418675903925e-08,0.03030236409705974,6.3367893045783251e-07,2.419003004131393e-06,2.4925097819207101e-06,0.028095325438298721,3.2909304847819429e-08,1.2876550928962591e-12,4.9421367304622616e-12,5.3805012852137753e-12,1.9948492560516495e-08,6.3983918564152534e-07,3.0915842740684166e-06,1.9778542553127726e-08,1.032037833247886e-06,1.8169902709604029e-05,2.8410790321288679e-15,7.1279674977464015e-06,9.2115968398396526e-08,1.4099011627593499e-09,1.2459654362604439e-08,6.9432984213436704e-08,1.9083100384702586e-13,6.6883197193297768e-13,6.578112185029019e-09,5.9045669028869392e-15,3.2741497578548354e-15,2.7748664702326545e-07,1.3008355338512399e-12,7.9169026582039569e-10,9.755016367417507e-14,1.0334004963842754e-17,7.3684380094462965e-13,1.9135302034962935e-08,1.3109375858300018e-11,4.6906034732103933e-09,5.9922176393226248e-06,4.5681787353632343e-12,1.4682016361761963e-11,2.1542746750152843e-09,1.874962161322224e-12,2.949891141838058e-14,1.9438178986339062e-08,8.36678481492723e-10,2.6917519994127413e-16,2.053474710352324e-10,1.4431589185894232e-08,2.430350483198874e-12,6.5109534094184665e-12,6.6069803479069373e-09,1.1662245112631622e-06,3.7306031936736287e-08,5.1026239520781208e-13,1.9753730653529875e-13,5.6918940473108895e-05,4.1627512219926603e-09
