Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006)
1.5170714256227828e-11,0.4785614054674203,9.9699209656817745e-15,2.1316772017665797e-20,2.0172925067057637e-20,5.1895081629734126e-31,2.024086650455562e-24,0.0,0.0,8.1390508737345672e-13,3.8329941157162877e-21,154.0,0.0,0.99999901532762003,1.0,18.999999986610025,1.0583712642346644e-07,1.7824479997202258e-09,4.1078096087119744e-07,4.1999622436780914e-07,1.6495791898085973e-08,1.130180675018054e-08,3.6434546308086104e-13,2.0869964356481869e-09,1.6383934737491952e-08,2.9629016962506585e-16,5.544593805153412e-12,7.7761180743116109e-13,6.647237058185011e-15,6.6407004705239763e-15,4.1240000342015936e-18,8.2481053834577445e-16,2.4125876268322244e-18,3.9551570329254326e-13,5.017837112019436e-33,4.8246176999391181e-33,4.8246191501007641e-33,8.1653619080382818e-17,2.7681307142024085e-20,3.4654543835865761e-17,1.0082539460133231e-20,1.0093339571195893e-22,1.0431013193071657e-21,1.0869955884474084e-24,2.7745063565274662e-27,3.3132826417585795e-29,2.4471251099373478e-32,9.819558708460587e-36,8.5939240399787931e-36
1.5979247921351323e-11,0.4785614054637517,1.0504492456586837e-14,2.3719684163398246e-20,2.2385152942441173e-20,6.3725240307854969e-31,2.3656340101532201e-24,0.0,0.0,9.0108989572763919e-13,4.4989377477674365e-21,154.0,0.0,0.99999896285078893,1.0,18.999999985268413,1.1147776077755596e-07,1.7824479203710757e-09,4.3206443517305631e-07,4.4236151550420344e-07,1.7421514769438839e-08,1.2513436067771213e-08,3.8374758806130836e-13,2.2168757760171151e-09,1.7303380351768999e-08,3.2805487413659079e-16,6.1509726239443466e-12,8.6149534304267571e-13,7.7594769042075768e-15,7.7518046214666914e-15,4.8257388304212751e-18,9.1966063280676269e-16,2.8465439104627029e-18,4.3877242655131281e-13,7.2037596220122502e-33,6.9263738948963262e-33,6.926376088222352e-33,9.5717866687706013e-17,3.2330345420215089e-20,3.6811198227292093e-17,1.0716758714086144e-20,1.1212397370070194e-22,1.2227681483941699e-21,1.3441572709879177e-24,3.6185640801710491e-27,4.3216941328727687e-29,3.3666107656888014e-32,1.3579328151631654e-35,1.1211773748738e-35
1.6787781586474818e-11,0.4785614054599216,1.1039389393949011e-14,2.6258037588210692e-20,2.471296142605014e-20,7.7470551643929081e-31,2.7436337146571972e-24,0.0,0.0,9.926731305658831e-13,5.2410495294521359e-21,154.0,0.0,0.9999989103739364,1.0,18.999999983867689,1.171183922784765e-07,1.7824478263482152e-09,4.532888311733121e-07,4.6472676902487914e-07,1.8347237595406946e-08,1.3784134881073804e-08,4.0314968061442421e-13,2.3467881280995712e-09,1.8222825923595955e-08,3.6136819530273654e-16,6.7888043119925578e-12,9.4954854886673358e-13,8.9884384929827147e-15,8.9795065837216648e-15,5.6023311243573444e-18,1.0196791808150104e-15,3.3295781366929617e-18,4.8427312839254578e-13,1.0158029252987964e-32,9.7668957168738181e-33,9.7668989668734491e-33,1.1134204924801726e-16,3.7471086935150791e-20,3.896840079531176e-17,1.1351909374351024e-20,1.2388069030643494e-22,1.4217793506491801e-21,1.644285178931565e-24,4.656187348527627e-27,5.5615164354874972e-29,4.5573900542838674e-32,1.8477202070239771e-35,1.4430860548757335e-35
1.7596315251598313e-11,0.4785614054559308,1.1574611763272029e-14,2.8932846247789957e-20,2.7156425983281673e-20,9.3327211749401927e-31,3.1599424112830747e-24,0.0,0.0,1.0886500021162091e-12,6.0640671405727333e-21,154.0,0.0,0.99999885789706211,1.0,18.999999982408237,1.2275902092622924e-07,1.7824477333997847e-09,4.7445451064974872e-07,4.8709199518088731e-07,1.9272960368270308e-08,1.5113541428891412e-08,4.2255174938824693e-13,2.4767232408510577e-09,1.9142271445306347e-08,3.9622064888112622e-16,7.4580888205618306e-12,1.0417538769187536e-12,1.0339771086329187e-14,1.0329449364910971e-14,6.4574589489623377e-18,1.1248652351792347e-15,3.8642624692556324e-18,5.3201783380474687e-13,1.4092889828666463e-32,1.3550256648067779e-32,1.3550261375143387e-32,1.2861407914315217e-16,4.312792527988601e-20,4.1125981316027662e-17,1.1987942412558848e-20,1.3620033066549275e-22,1.6410842483197724e-21,1.9918675444272043e-24,5.9187554477370302e-27,7.0703060674993114e-29,6.0799222507674649e-32,2.4776380087460615e-35,1.8348837666787243e-35
1.8404848916721808e-11,0.4785614054517803,1.211015955018288e-14,3.1745118315593328e-20,2.9715622460434737e-20,1.1150096840837965e-30,3.6164179644592393e-24,0.0,0.0,1.1890157507888123e-12,6.9728153822191433e-21,154.0,0.0,0.99999880542016617,1.0,18.999999980890408,1.2839964672081543e-07,1.7824476496270442e-09,4.9556183316461281e-07,5.094572010152176e-07,2.0198683084057564e-08,1.6501296165461062e-08,4.4195380055013344e-13,2.6066740712895611e-09,2.0061716912956909e-08,4.3260280871110123e-16,8.1588261131442166e-12,1.1380938758003706e-12,1.1819100186694466e-14,1.1807252239614133e-14,7.3947888453311293e-18,1.2352178488618816e-15,4.4531582349985706e-18,5.8200656925818616e-13,1.9264853185023767e-32,1.8523094424321055e-32,1.8523101184474956e-32,1.4762265184632092e-16,4.9325209758407235e-20,4.3283822837079919e-17,1.2624824146882062e-20,1.4907970302317994e-22,1.8816265308166422e-21,2.391605239594431e-24,7.4408264100060686e-27,8.8894327628336284e-29,8.0042110799138686e-32,3.2784123823258239e-35,2.3073280796671829e-35
1.9213382581845303e-11,0.4785614054474714,1.2646032740388736e-14,3.4695856218258376e-20,3.2390627088118549e-20,1.3220711935090607e-30,4.1149194618669526e-24,0.0,0.0,1.293765646725263e-12,7.9722058363493504e-21,154.0,0.0,0.99999875294324858,1.0,18.99999997931457,1.3404026966223614e-07,1.7824475680227181e-09,5.1661115607818027e-07,5.3182239136088924e-07,2.1124405746203751e-08,1.7947041746887717e-08,4.6135583826060407e-13,2.7366357864027208e-09,2.0981162329960553e-08,4.7050530635806466e-16,8.8910161616555609e-12,1.238551190122807e-12,1.3432027667885672e-14,1.3418510879954888e-14,8.4179719479543201e-18,1.3507360749597504e-15,5.0988159828302553e-18,6.3423936242995417e-13,2.5981215185016464e-32,2.4980876351392115e-32,2.4980885870766756e-32,1.6845723532497814e-16,5.6087245481704672e-20,4.544184510379799e-17,1.326253146755718e-20,1.6251563857725127e-22,2.1443442949304601e-21,2.8484103499726367e-24,9.2602819091528459e-27,1.1064254579590211e-28,1.0410748580025236e-31,4.2856614172424464e-35,2.8722144097072382e-35
2.00219162469688e-11,0.47856140544300463,1.318223131964573e-14,3.7786056670795258e-20,3.5181516484609217e-20,1.5567051060346867e-30,4.6573072206334566e-24,0.0,0.0,1.4028949894234126e-12,9.0672365288716118e-21,154.0,0.0,0.99999870046630934,1.0,18.999999977681096,1.3968088975049257e-07,1.7824474816969487e-09,5.3760283456224179e-07,5.5418756956445602e-07,2.2050128358086368e-08,1.9450423017658941e-08,4.8075786543383731e-13,2.8666050396440023e-09,2.1900607699673033e-08,5.0991883075993853e-16,9.6546589436776499e-12,1.3431085599336547e-12,1.5184131905042202e-14,1.5168797485430265e-14,9.5306440694769945e-18,1.471418966743436e-15,5.8037755424619377e-18,6.8871624200330289e-13,3.4607151728758446e-32,3.3274722318014653e-32,3.3274735534089371e-32,1.912080595679417e-16,6.3438293461352231e-20,4.759999254504537e-17,1.390104837581667e-20,1.7650499132250356e-22,2.4301700847834509e-21,3.3674047579711475e-24,1.1418471052089336e-26,1.3644291795765157e-28,1.3391500082656617e-31,5.5404089691817398e-35,3.5424213031924608e-35
2.0830449912092294e-11,0.4785614054383813,1.3718755273738537e-14,4.1016710711557968e-20,3.8088367659154741e-20,1.8212553491858159e-30,5.2454427935790433e-24,0.0,0.0,1.5163991074310832e-12,1.0262991596298278e-20,154.0,0.0,0.99999864798934845,1.0,18.999999975990328,1.4532150698558593e-07,1.7824473929356383e-09,5.585372216135075e-07,5.7655273796051068e-07,2.297585091858479e-08,2.1011086997241961e-08,5.0015988409420509e-13,2.9965794964279804e-09,2.2820053020982497e-08,5.5083412787578017e-16,1.0449754440649541e-11,1.4517488201471364e-12,1.7080967903835136e-14,1.7063660911967003e-14,1.0736425784952874e-17,1.5972655776807858e-15,6.5705660831759623e-18,7.4543723753435003e-13,4.5573429685046903e-32,4.3818819090752234e-32,4.3818837201104586e-32,2.1596610623866064e-16,7.1402570700804848e-20,4.9758226393823351e-17,1.4540363714027694e-20,1.9104463789638845e-22,2.7400309315107659e-21,3.9539187365146572e-24,1.3960353044996369e-26,1.6683399569415113e-28,1.7050931212819831e-31,7.0896277548813649e-35,4.3319553993385685e-35
2.163898357721579e-11,0.4785614054336023,1.4255604588467557e-14,4.43888037369942e-20,4.1111258015229817e-20,2.1181613028428086e-30,5.8811889755177693e-24,0.0,0.0,1.6342733580890054e-12,1.1564640956017764e-20,154.0,0.0,0.99999859551236592,1.0,18.999999974242613,1.5096212136751734e-07,1.7824473063888899e-09,5.7941466806692584e-07,5.9891789816907012e-07,2.3901573425419483e-08,2.2628682866763923e-08,5.1956189564700892e-13,3.1265575367440101e-09,2.3739498291626011e-08,5.932420003365812e-16,1.1276302636733964e-11,1.5644548999778821e-12,1.9128067428884758e-14,1.9108626800196661e-14,1.2038922515588367e-17,1.7282749614192046e-15,7.4017061725116709e-18,8.0440237936671457e-13,5.9384760770165444e-32,5.7098452841420523e-32,5.7098477361043735e-32,2.4282309845491771e-16,8.0004250285005725e-20,5.1916519749017067e-17,1.5180469743086279e-20,2.0613147742572095e-22,3.0748483926689805e-21,4.6134895529822519e-24,1.6934638724216746e-26,2.0239939351723058e-28,2.1507077089862075e-31,8.9868124307547635e-35,5.255996067721796e-35
2.2447517242339284e-11,0.47856140542866843,1.4792779249640083e-14,4.7903315536178101e-20,4.4250265353743815e-20,2.4499577851246454e-30,6.5664098096103418e-24,0.0,0.0,1.7565131272994996e-12,1.2977439980169872e-20,154.0,0.0,0.99999854303536173,1.0,18.99999997243831,1.5660273289628799e-07,1.7824472218276006e-09,6.0023552260892329e-07,6.2128305130224615e-07,2.4827295878702711e-08,2.4302861955774324e-08,5.3896390105700231e-13,3.2565380484864458e-09,2.4658943511716262e-08,6.37133307098219e-16,1.2134303518029565e-11,1.681209822378186e-12,2.1330939131405355e-14,2.1309197702958789e-14,1.3441724611982685e-17,1.8644461717668453e-15,8.299703834577517e-18,8.656116985707195e-13,7.6628816476214537e-32,7.3678677316106132e-32,7.3678710144351497e-32,2.7187149069263935e-16,8.9267461469022275e-20,5.4074854143536942e-17,1.5821361153760508e-20,2.2176243137454381e-22,3.435538591375239e-21,5.3518600833056633e-24,2.0393930967524088e-26,2.4376949069709824e-28,2.6892653014258761e-31,1.1292582835791111e-34,6.3309397254212673e-35
2.325605090746278e-11,0.4785614054235809,1.5330279243063437e-14,5.1561220325131425e-20,4.7505467876203823e-20,2.8192750390479573e-30,7.3029705937678386e-24,0.0,0.0,1.8831138293090268e-12,1.4506729173072054e-20,154.0,0.0,0.9999984905583359,1.0,18.999999970577761,1.6224334157189907e-07,1.7824471363902321e-09,6.2100013179056043e-07,6.4364819812385697e-07,2.5753018279837224e-08,2.6033277729088362e-08,5.5836590098672512e-13,3.3865202678414463e-09,2.5578388682647639e-08,6.8249896309653202e-16,1.302375707196249e-11,1.801996703478672e-12,2.369506867609063e-14,2.3670853212045855e-14,1.4948407436872887e-17,2.0057782626984008e-15,9.2670566079004588e-18,9.29065226895356e-13,9.7985921024824599e-32,9.4213633971836665e-32,9.4213677470127218e-32,3.032044588110328e-16,9.9216289766077332e-20,5.6233216893858993e-17,1.6463034303149412e-20,2.3793444339309886e-22,3.8230122551820706e-21,6.1749774360426864e-24,2.4394864006535513e-26,2.9162312101401613e-28,3.3356205913725367e-31,1.4075317550020164e-34,7.5744438397053631e-35
2.4064584572586274e-11,0.47856140541834064,1.586810455454007e-14,5.536348678093418e-20,5.0876944187833551e-20,3.2288387199575709e-30,8.0927378871057306e-24,0.0,0.0,2.0140709065036614e-12,1.6157933852149003e-20,154.0,0.0,0.99999843808128841,1.0,18.999999968661321,1.6788394739435172e-07,1.7824470495092369e-09,6.4170884004060964e-07,6.6601333916539553e-07,2.667874062910123e-08,2.7819585773710335e-08,5.7776789589715889e-13,3.5165036633207139e-09,2.6497833804697612e-08,7.2932993890449069e-16,1.3944663286844354e-11,1.926798752032352e-12,2.6225918867246222e-14,2.6199050084195912e-14,1.6562531447387825e-17,2.1522702883678441e-15,1.0306251602929721e-17,9.947629967320883e-13,1.2423944349979097e-31,1.1945654442403836e-31,1.1945660150558438e-31,3.3691589019736897e-16,1.0987477703500561e-19,5.83915991743451e-17,1.7105486659936355e-20,2.5464447916784251e-22,4.2381747546902918e-21,7.0889915863397355e-24,2.8998241650091198e-26,3.4668925054367135e-28,4.1063306274551286e-31,1.7411818178171133e-34,9.0054706191040802e-35
2.487311823770977e-11,0.4785614054129481,1.6406255169864401e-14,5.9311078075625756e-20,5.436477330064847e-20,3.6814698837283157e-30,8.9375795164477455e-24,0.0,0.0,2.1493798292172743e-12,1.7936563832341541e-20,154.0,0.0,0.99999838560421928,1.0,18.999999966689327,1.7352455036364717e-07,1.782446962785331e-09,6.6236198967855267e-07,6.8837847479910973e-07,2.7604462925710015e-08,2.9661443785837115e-08,5.9716988611112569e-13,3.646487862679898e-09,2.7417278877087949e-08,7.7761726039147124e-16,1.4897022151593667e-11,2.0555992688620652e-12,2.89289297741701e-14,2.8899222366334026e-14,1.8287642276811636e-17,2.3039213031080732e-15,1.1419765559275829e-17,1.0627050410902918e-12,1.5628691230256813e-31,1.5027039746191967e-31,1.5027047169475547e-31,3.7310037403054134e-16,1.2126692156714231e-19,6.0549994803685215e-17,1.774871645478547e-20,2.7188952627251258e-22,4.6819261419005848e-21,8.1002540197650413e-24,3.4269174421083549e-26,4.0974864350301887e-28,5.0197780486452754e-31,2.1388004886801345e-34,1.0644330393564631e-34
2.5681651902833264e-11,0.4785614054074049,1.6944731074821032e-14,6.3404951909896962e-20,5.796903463648777e-20,4.1800849757344899e-30,9.8393645828790102e-24,0.0,0.0,2.2890360955484781e-12,1.9848213113980632e-20,154.0,0.0,0.99999833312712849,1.0,18.999999964662113,1.7916515047978653e-07,1.7824468769721498e-09,6.8295992092749721e-07,7.1074360528277922e-07,2.8530185169294107e-08,3.1558511557941408e-08,6.1657187185213271e-13,3.7764726081417157e-09,2.833672389945285e-08,8.2735200838461763e-16,1.5880833655565151e-11,2.1883816463112864e-12,3.1809518855783179e-14,3.1776781520064677e-14,2.0127270815858134e-17,2.4607303614230589e-15,1.2610064902639798e-17,1.1328913935803787e-12,1.9515187347078528e-31,1.8763935134702912e-31,1.8763944707178128e-31,4.1185319166240814e-16,1.3341667817276381e-19,6.2708399501354235e-17,1.8392722466137084e-20,2.8966659402027826e-22,5.1551611883047627e-21,9.2153163859743945e-24,4.0277215611522533e-26,4.8163551620731356e-28,6.0962983391038112e-31,2.6099643637669157e-34,1.2512724685011007e-34
2.7298719233080254e-11,0.47856140539586917,1.8022658696713211e-14,7.2035350843367856e-20,6.5527173731504463e-20,5.3274096145745258e-30,1.1821247842438564e-23,0.0,0.0,2.5813727892200731e-12,2.4093364670106765e-20,154.0,0.0,0.99999822817288164,1.0,18.999999960443397,1.9044634215260173e-07,1.7824467082693702e-09,7.2399147874569803e-07,7.5547385142961407e-07,3.0381629497294332e-08,3.5516925956611593e-08,6.5537583046097824e-13,4.0364431077487884e-09,3.0175613794017695e-08,9.3112837997492142e-16,1.7942814540123376e-11,2.4658260067823159e-12,3.8124989067519921e-14,3.808559410194239e-14,2.416413135581435e-17,2.7898188276520295e-15,1.5230834221722727e-17,1.2799971603286188e-12,2.9813707743166081e-31,2.8666055455611381e-31,2.866607100690427e-31,4.974483579982922e-16,1.6008462995607999e-19,6.7025225646439031e-17,1.968306017367606e-20,3.2680493651800358e-22,6.1936351681910728e-21,1.178404035130064e-23,5.48058563157338e-26,6.5550563735770807e-28,8.8304654070723929e-31,3.8166242049736495e-34,1.7032134347488943e-34
2.8915786563327244e-11,0.47856140538374037,1.9101887306251694e-14,8.1262237026937198e-20,7.3552005156601914e-20,6.6960516191423277e-30,1.4053366211802958e-23,0.0,0.0,2.8910455208804557e-12,2.8939812590182025e-20,154.0,0.0,0.9999981232185482,1.0,18.999999956007859,2.0172752241280665e-07,1.7824465359261035e-09,7.6480619383838007e-07,8.002040784643523e-07,3.223307361676599e-08,3.9692148749262975e-08,6.9417977246738112e-13,4.2964143036931594e-09,3.2014503492040621e-08,1.0405887867129225e-15,2.0130605859943194e-11,2.7590007819515325e-12,4.5215221654502745e-14,4.5168332499276336e-14,2.8701068398856153e-17,3.1395281265157113e-15,1.8188086827555938e-17,1.4360805774086704e-12,4.4440437150634851e-31,4.2729815604037724e-31,4.272984016836033e-31,5.9447712540663213e-16,1.9006940451206989e-19,7.1342063354613438e-17,2.0976495772457892e-20,3.6603601040451122e-22,7.3606506870321118e-21,1.4851529425805377e-23,7.3234546851053494e-26,8.7610448143699735e-28,1.2515663639130547e-30,5.460437032763471e-34,2.2766752631045349e-34
3.071160870199288e-11,0.4785614053695848,2.0301941159369855e-14,9.2217196251433e-20,8.3011640596561692e-20,8.5079270239491316e-30,1.6843711705351108e-23,0.0,0.0,3.2552242368347787e-12,3.5084740500891902e-20,154.0,0.0,0.99999800666218919,1.0,18.999999950831114,2.1425574016529413e-07,1.7824463412159243e-09,8.0988176609777047e-07,8.4987887868475122e-07,3.4289180916769059e-08,4.4579778477490453e-08,7.3727318364542798e-13,4.5851237003757434e-09,3.4056668586413051e-08,1.1687261749911439e-15,2.2707681432067977e-11,3.1028612450147055e-12,5.4048866004293697e-14,5.3992616641254852e-14,3.4359262338151919e-17,3.5520520558959723e-15,2.1890100700692018e-17,1.6199393326687612e-12,6.7482960271589469e-31,6.4885499906598528e-31,6.4885539542972825e-31,7.1658669042620299e-16,2.2748678353909037e-19,7.613610065489226e-17,2.241653929145695e-20,4.1202818245338672e-22,8.8157808737383323e-21,1.8915004322770475e-23,9.9160764470165955e-26,1.1865341779154238e-27,1.8024239519744216e-30,7.9451479205228166e-34,3.0837362475783778e-34
3.250743084065852e-11,0.47856140535471686,2.1503599229322801e-14,1.039271210360235e-19,9.3048553021644629e-20,1.0664662337154905e-29,1.9981746767659573e-23,0.0,0.0,3.6406930101291926e-12,4.2097480915626387e-20,154.0,0.0,0.99999789010572326,1.0,18.999999945393796,2.2678394384257859e-07,1.782446148671927e-09,8.5469674929321158e-07,8.9955365615475171e-07,3.6345287956329567e-08,4.9727955241632205e-08,7.8036657505677575e-13,4.8738331351626133e-09,3.6098833435172184e-08,1.3036942882361148e-15,2.5439919418673082e-11,3.4657867811301835e-12,6.394823909272958e-14,6.3881475784678258e-14,4.0706033349403871e-17,3.9899880896860463e-15,2.6057274701936043e-17,1.8148710335741626e-12,1.0004606320176454e-30,9.6195413781528362e-31,9.6195476008651887e-31,8.5485879245213978e-16,2.6948857849399018e-19,8.0930138587972386e-17,2.3860399792252812e-20,4.6054154244519514e-22,1.0447470613377819e-20,2.3752959465676138e-23,1.3192050605109896e-25,1.5788948973684985e-27,2.541458076595211e-30,1.1317240742362086e-33,4.1038945218066676e-34
3.430325297932416e-11,0.4785614053391461,2.2706861359066723e-14,1.1640199139484163e-19,1.0366365370954677e-19,1.3207440111439623e-29,2.3488077871743735e-23,0.0,0.0,4.0474051170833092e-12,5.004733017027281e-20,154.0,0.0,0.99999777354914998,1.0,18.999999939699443,2.3931213344467276e-07,1.7824459589467406e-09,8.9925467449578694e-07,9.4922841099038172e-07,3.8401394735127349e-08,5.5133148132139094e-08,8.2345994680064682e-13,5.1625424919693404e-09,3.8140998038012612e-08,1.4454005570891931e-15,2.832731971343061e-11,3.8476040165257469e-12,7.49705712382173e-14,7.4892076894415974e-14,4.7778681386822895e-17,4.4533258847232211e-15,3.0715662414524685e-17,2.0208761020687855e-12,1.4518293036195097e-30,1.3959528680203433e-30,1.3959538213427194e-30,1.0103999925194569e-15,3.1633309812476554e-19,8.5724175226211784e-17,2.5308076864651492e-20,5.1154535553252919e-22,1.2265030893790463e-20,2.9455920883659165e-23,1.7276938718554786e-25,2.0682749494710279e-27,3.5166626828691367e-30,1.5817696905039452e-33,5.3764098091056434e-34
3.60990751179898e-11,0.4785614053228818,2.3911727391218527e-14,1.2965166245163056e-19,1.1485786462284486e-19,1.6179762653758586e-29,2.7383344235412525e-23,0.0,0.0,4.4753144670722921e-12,5.9005558959515932e-20,154.0,0.0,0.99999765699246967,1.0,18.999999933751532,2.5184030897158963e-07,1.78244576835087e-09,9.4355902492628142e-07,9.989031432036129e-07,4.0457501254970834e-08,6.0791874087530054e-08,8.6655329888601093e-13,5.4512517587475792e-09,4.0183162396743028e-08,1.5937536666178015e-15,3.1369882210406566e-11,4.2481416699993094e-12,8.7172573096715477e-14,8.7081067848758896e-14,5.5614167573730189e-17,4.9420551020422778e-15,3.5891080382876012e-17,2.2379549728409607e-12,2.0667623564421677e-30,1.9872228622086809e-30,1.9872242909773463e-30,1.1843314171194594e-15,3.682776145840352e-19,9.0518210369541501e-17,2.6759570600546628e-20,5.6500937987480595e-22,1.4277653501874167e-20,3.6118957823241415e-23,2.2310418017746436e-25,2.6714668655838869e-27,4.7845909791760166e-30,2.173482834371185e-33,6.9449779578386252e-34
