Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150)
6.436589376310999e-16,0.6093546562985063,7.6156965162729763e-12,1.3484798818514008e-20,1.3475761310336244e-20,9.6382773862961427e-33,1.0433789413807708e-28,0.0,0.0,1.7169780545062017e-13,1.0907253498396825e-24,154.0,0.0,0.99999934558348635,1.0,18.999999999999808,2.3810885439197436e-09,6.2344022997884097e-07,1.394746924170105e-08,1.395526444559823e-08,1.8938711685400473e-10,1.8131688383765428e-14,1.4712450955039102e-15,8.8508814045227294e-15,5.0304559916379865e-10,9.5876992170141235e-23,1.6256011372937149e-16
7.557180424200543e-16,0.6093546562985108,8.9415660666351849e-12,1.8586995723130932e-20,1.8576384765380447e-20,1.5596161467979214e-32,1.6883319807911514e-28,0.0,0.0,2.0159201313617346e-13,1.503598938031008e-24,154.0,0.0,0.99999923165346083,1.0,18.999999999999766,2.7956288094079108e-09,7.3183596723548337e-07,1.6375676539490875e-08,1.6384830753522402e-08,2.6103676891634216e-10,2.4994385302090969e-14,1.7388630896989569e-15,1.2199589171465384e-14,6.9335971877241968e-10,1.3232687103563564e-22,2.2408965194123919e-16
9.79836251997963e-16,0.6093546562985199,1.1593304686714465e-11,3.1242070260547128e-20,3.1228312333584038e-20,3.3988319944827681e-32,3.6792972105187258e-28,0.0,0.0,2.6138232438301447e-13,2.5277654113878582e-24,154.0,0.0,0.99999900379513529,1.0,18.99999999999968,3.6247091969577163e-09,9.4850004965147376e-07,2.1232086176348546e-08,2.1243960102474131e-08,4.3870813195726347e-10,4.2016746939273032e-14,2.273877291682103e-15,2.0503786617015942e-14,1.1652862141011802e-09,2.2280429798546486e-22,3.76711569363547e-16
1.2039544615758719e-15,0.6093546562985291,1.4245042665938656e-11,4.7164718444068678e-20,4.7147813432477697e-20,6.3048632300558426e-32,6.8250538934269208e-28,0.0,0.0,3.2117516347559358e-13,3.8165174507673115e-24,154.0,0.0,0.99999877593910846,1.0,18.999999999999588,4.4537893932737416e-09,1.1649943867790787e-06,2.6088489201782897e-08,2.6103085096631176e-08,6.6217899150068475e-10,6.3434878659537137e-14,2.8087623137137503e-15,3.0949144974757321e-14,1.7588642582307566e-09,3.3671763168161925e-22,5.687505637156542e-16
1.6521908807316894e-15,0.6093546562985472,1.9548516701846193e-11,8.881273259083526e-20,8.8789532958149138e-20,1.6293537734680495e-31,1.7637461106997877e-27,0.0,0.0,4.4076842525282081e-13,7.1879054885761531e-24,154.0,0.0,0.9999983202339443,1.0,18.999999999999382,6.1119492122120668e-09,1.5974743566999667e-06,3.5801275419370574e-08,3.5821322025970226e-08,1.2463757432408211e-09,1.1945755464308244e-13,3.8786543488894527e-15,5.8257517185263852e-14,3.3105939519073282e-09,6.3484722828575109e-22,1.0710795701142609e-15
2.0556036579719252e-15,0.6093546562985636,2.43216411424998e-11,1.3747103927071721e-19,1.3744217381950287e-19,3.1380067355855991e-31,3.3967703138857577e-27,0.0,0.0,5.4841100622231768e-13,1.1127356527633613e-23,154.0,0.0,0.99999791010714068,1.0,18.999999999999179,7.6042923952561278e-09,1.9861271333156883e-06,4.4542760406611748e-08,4.4567720383322321e-08,1.9284274446576327e-09,1.8490924536859582e-13,4.8416093222414176e-15,9.014321263625985e-14,5.1222436851594379e-09,9.8330265756916848e-22,1.6579815445940688e-15
2.459016435212161e-15,0.6093546562985798,2.90947635068778e-11,1.9671627228324879e-19,1.9668174022901777e-19,5.3718584879276185e-31,5.8147171818213958e-27,0.0,0.0,6.5606177762526058e-13,1.5924559613976372e-23,154.0,0.0,0.999997499987758,1.0,18.999999999998952,9.0966349587323379e-09,2.374231999607682e-06,5.3284223976685611e-08,5.3314104653735182e-08,2.7583123431984223e-09,2.6459974115187866e-13,5.804540281929102e-15,1.2894363392767006e-13,7.3265645128573151e-09,1.4076718121591062e-21,2.3725940200701035e-15
2.862429212452397e-15,0.6093546562985959,3.386788379501567e-11,2.6654842702328472e-19,2.665082274275916e-19,8.4732626774694262e-31,9.171628831971749e-27,0.0,0.0,7.6372073954160638e-13,2.1579700331648875e-23,154.0,0.0,0.99999708987578617,1.0,18.999999999998703,1.0588976902651755e-08,2.7617897278277639e-06,6.2025666131033266e-08,6.2060474845795856e-08,3.7358220129185261e-09,3.5852773341762855e-13,6.767463019855991e-15,1.7465031082996902e-13,9.9230028272441197e-09,1.9079477154561784e-21,3.2149166861667982e-15
3.265841989692633e-15,0.609354656298612,3.8641002006948865e-11,3.4696749888575524e-19,3.4692163065619817e-19,1.2584583613953321e-30,1.3621546954744756e-26,0.0,0.0,8.713878920513027e-13,2.8092964278664081e-23,154.0,0.0,0.99999667977121465,1.0,18.999999999998433,1.2081318227025441e-08,3.1488010891194412e-06,7.0767086871095507e-08,7.0806830968081405e-08,4.860748326999988e-09,4.6669191371356029e-13,7.7303926241685644e-15,2.272547836728728e-13,1.2911005815084362e-08,2.4841233915521386e-21,4.1849492326397049e-15
3.669254766932869e-15,0.609354656298628,4.341411814271278e-11,4.3797348326566475e-19,4.3792194515588611e-19,1.7848195921948234e-30,1.9318512499108536e-26,0.0,0.0,9.7906323523428821e-13,3.5464537066548479e-23,154.0,0.0,0.99999626967403332,1.0,18.999999999998142,1.3573658931864435e-08,3.5352668535236978e-06,7.9508486198312822e-08,7.9553173029182763e-08,6.1328834561884726e-09,5.8909097371242999e-13,8.6933195660302475e-15,2.8674860329446127e-13,1.6290021453512149e-08,3.1361918651144665e-21,5.2826913493751232e-15
4.4760803214133404e-15,0.6093546562986596,5.2960344185874084e-11,6.5174617115817863e-19,6.516832889330635e-19,3.2401842459314342e-30,3.5069747667757587e-26,0.0,0.0,1.1944384939398376e-12,5.2783351675625887e-23,154.0,0.0,0.99999544950180119,1.0,18.999999999997495,1.6558338482982432e-08,4.3065646667265992e-06,9.6991220619973181e-08,9.704581500211451e-08,9.1179502212937432e-09,8.7658850007885898e-13,1.0619160128738833e-14,4.2637053490774383e-13,2.4218886251950539e-08,4.667979306417214e-21,7.8613030537833923e-15
5.282905875893812e-15,0.609354656298691,6.2506561924781796e-11,9.0786645386238121e-19,9.0779222068904147e-19,5.32734070077103e-30,5.7657653870280939e-26,0.0,0.0,1.4098465162975855e-12,7.3537629323210127e-23,154.0,0.0,0.99999462935900785,1.0,18.999999999996771,1.9543015556093763e-08,5.0756893062861713e-06,1.1447386940753232e-07,1.1453840083302489e-07,1.268936547102493e-08,1.2210098482900325e-12,1.2544994132242903e-14,5.9344871711046545e-13,3.3705196436791206e-08,6.5032542497925493e-21,1.0950749321024711e-14
6.089731430374284e-15,0.6093546562987222,7.2052771359717251e-11,1.2063342945411273e-18,1.2062487023550424e-18,8.1602271646557611e-30,8.8314545830930391e-26,0.0,0.0,1.6252873029467117e-12,9.7728855405965709e-23,154.0,0.0,0.9999938092455728,1.0,18.999999999995957,2.2527690151286191e-08,5.8426468929619728e-06,1.3195643257250324e-07,1.320309305901745e-07,1.68454772505894e-08,1.6223445561220852e-12,1.4470828768091084e-14,7.8791593382828482e-13,4.4744564190631304e-08,8.641960916019267e-21,1.4551027674872486e-14
7.129208008316378e-15,0.6093546562987621,8.435165205916794e-11,1.6532910555251855e-18,1.6531908150365547e-18,1.3093400057421596e-29,1.416971479106401e-25,0.0,0.0,1.9028995070835733e-12,1.3396452844050643e-22,154.0,0.0,0.99999275269265309,1.0,18.999999999994785,2.6373002648227113e-08,6.8275748311823877e-06,1.5448002892077501e-07,1.5456741108247689e-07,2.3059261017294009e-08,2.2232848797837533e-12,1.695197910832277e-14,1.078724430320956e-12,6.1249472976899615e-08,1.1844571147576911e-20,1.9942474864149703e-14
8.168684586258472e-15,0.6093546562988013,9.6650518976293552e-11,2.1705384783584294e-18,2.1704235715031873e-18,1.9697259001820436e-29,2.1315382001792344e-25,0.0,0.0,2.180566097617087e-12,1.759106806238669e-22,154.0,0.0,0.99999169618815753,1.0,18.999999999993474,3.0218311032514038e-08,7.8089289171629629e-06,1.7700348319167436e-07,1.7710379875875385e-07,3.0237310543521389e-08,2.918653395366479e-12,1.9433108760003021e-14,1.4147404673295503e-12,8.031564270533417e-08,1.5550622208990266e-20,2.6181819804506796e-14
1.024763774214266e-14,0.6093546562988782,1.2124821146595203e-10,3.4159049945101305e-18,3.4157606901942991e-18,3.8892197324810856e-29,4.2083038596991613e-25,0.0,0.0,2.7360624433370757e-12,2.7694713552649948e-22,154.0,0.0,0.99998958332375265,1.0,18.999999999990433,3.7908915463868986e-08,9.7609673422548736e-06,2.2204996559968666e-07,2.2217629624183903e-07,4.7472223719419948e-08,4.5925855699727107e-12,2.4395348256967385e-14,2.2218254193950672e-12,1.2609462382014317e-07,2.4472570013458421e-20,4.1204181821720769e-14
1.2326590898026849e-14,0.6093546562989532,1.4584584883343658e-10,4.9424332129053955e-18,4.9422594072673167e-18,6.7695834775468386e-29,7.3242615551223207e-25,0.0,0.0,3.2917763510287924e-12,4.008636524238513e-22,154.0,0.0,0.99998747065099403,1.0,18.999999999986834,4.5599503446830601e-08,1.1698865318801578e-05,2.6709587999307189e-07,2.6724842419220704e-07,6.8522377085114173e-08,6.6439622678193675e-12,2.9357511238719313e-14,3.2080357844170822e-12,1.8200756151018067e-07,3.5406851001145784e-20,5.9618071548621372e-14
1.4405544053911038e-14,0.6093546562990264,1.7044343108345749e-10,6.750122503507404e-18,6.7499190716153789e-18,1.0805971501142578e-28,1.1690228661304179e-24,0.0,0.0,3.8477078316081188e-12,5.4768567346254861e-22,154.0,0.0,0.99998535816852585,1.0,18.999999999982677,5.3290074982867988e-08,1.3622725249471018e-05,3.1214122656815528e-07,3.1232018375518356e-07,9.3360132799892175e-08,9.0726047609367238e-12,3.4319740548978605e-14,4.3722437064202331e-12,2.4798104589824795e-07,4.8352512282197843e-20,8.1423446895990267e-14
1.6484497209795227e-14,0.6093546562990977,1.9504095822069197e-10,8.8389722363330362e-18,8.8387390321854988e-18,1.6193613414163116e-28,1.7517020885302411e-24,0.0,0.0,4.4038568959847102e-12,7.174386506441128e-22,154.0,0.0,0.99998324587500331,1.0,18.999999999977973,6.0980630073439851e-08,1.5532648794692429e-05,3.5718600552105554e-07,3.5739157606929508e-07,1.2195805334865228e-07,1.1878334405469976e-11,3.9281753157004472e-14,5.7133284328194257e-12,3.2394219919930739e-07,6.3308601438979252e-20,1.0662026586269555e-13
1.8563450365679416e-14,0.6093546562991669,2.1963843024978413e-10,1.1208981781452448e-17,1.1208718637978128e-17,2.3127814006173649e-28,2.5015452281384808e-24,0.0,0.0,4.9602235550620049e-12,9.1014804581578486e-22,154.0,0.0,0.99998113376909115,1.0,18.999999999972712,6.8671168719994596e-08,1.7428736879040364e-05,4.0223021704768696e-07,4.0246260226515152e-07,1.5428889981889583e-07,1.5060972641533359e-11,4.4244012293262632e-14,7.2301762602867006e-12,4.0981867114393895e-07,8.0274166456288586e-20,1.3520848653501387e-13
2.0642403521563605e-14,0.6093546562992342,2.442358471753454e-10,1.3860150508988618e-17,1.3859857238046726e-17,3.1803953145680755e-28,3.4396335218032204e-24,0.0,0.0,5.5168078197372449e-12,1.1258393306570553e-21,154.0,0.0,0.99997902184946363,1.0,18.999999999966896,7.6361690923970372e-08,1.9311089696836766e-05,4.4727386134375978e-07,4.4753326346749306e-07,1.9032563038876519e-07,1.8620340993121689e-11,4.9205729009587542e-14,8.9216804872652644e-12,5.0553863496236435e-07,9.9248255846820732e-20,1.6718806708603675e-13
2.480030983333198e-14,0.609354656299363,2.9343051573415904e-10,2.0005962992065336e-17,2.0005608817488741e-17,5.5163942224279538e-28,5.9648696702269663e-24,0.0,0.0,6.6306292094395351e-12,1.6262695052627644e-21,154.0,0.0,0.99997479856380644,1.0,18.999999999953623,9.1742686009887074e-08,2.3034986686291983e-05,5.3735944902605728e-07,5.3767349534967145e-07,2.7340955457313286e-07,2.6868554558407125e-11,5.9129922818013782e-14,1.2824266116986409e-11,7.2622432893109057e-07,1.4321820367093747e-19,2.4132114094782004e-13
2.895821614510036e-14,0.6093546562994845,3.4262496393337882e-10,2.7276404647590306e-17,2.7275988563986014e-17,8.783812187105895e-28,9.4960570322021119e-24,0.0,0.0,7.7453211521456914e-12,2.2189331446165138e-21,154.0,0.0,0.99997057600761663,1.0,18.999999999938161,1.0712361534249352e-07,2.6705126899557491e-05,6.2744277012958784e-07,6.2781228056727217e-07,3.7099738267596306e-07,3.6621548970435797e-11,6.9053651503824292e-14,1.7412370195424663e-11,9.8543500290146185e-07,1.9521084157960913e-19,3.2901915454967776e-13
3.3116122456868736e-14,0.6093546562995982,3.9181919180874203e-10,3.5671470438413271e-17,3.5670991271838452e-17,1.3139223583186818e-27,1.4201839404624287e-23,0.0,0.0,8.8608837348109867e-12,2.9040343763263862e-21,154.0,0.0,0.99996635417062929,1.0,18.999999999920515,1.2250447893293412e-07,3.0322286111013298e-05,7.1752382621278467e-07,7.1794962785944523e-07,4.8287973803683804e-07,4.7877899438987274e-11,7.8977303322681655e-14,2.2677386950534884e-11,1.2826145238856039e-06,2.552185733350961e-19,4.3028177634875507e-13
3.7274028768637114e-14,0.6093546562997044,4.4101319939548436e-10,4.5191155328195056e-17,4.5190611736159866e-17,1.8739323067222009e-27,2.0250857894895908e-23,0.0,0.0,9.9773170442920996e-12,3.6817774854774605e-21,154.0,0.0,0.99996213304272752,1.0,18.999999999900698,1.3788527679219666e-07,3.3887228898893894e-05,8.0760261883090393e-07,8.080855458560185e-07,6.0885026576539391e-07,6.0636182513148747e-11,8.8900782872690468e-14,2.8610818576562063e-11,1.6172147851293065e-06,3.232338098559071e-19,5.4510867614029365e-13
4.143193508040549e-14,0.6093546562998031,4.9020698672834769e-10,5.5835454281395987e-17,5.5834844752866348e-17,2.5740925568191115e-27,2.7811750917699834e-23,0.0,0.0,1.1094621167347355e-11,4.5523669146051795e-21,154.0,0.0,0.9999579126139404,1.0,18.999999999878721,1.5326600893111441e-07,3.7400708808823099e-05,8.9767914953605312e-07,8.9822004307831296e-07,7.4870558860427041e-07,7.4894976079833258e-11,9.8824097994413473e-14,3.5204273860684209e-11,1.9886955888779948e-06,3.9924896919236944e-19,6.7349952504042354e-13
4.974774770394225e-14,0.6093546562999779,5.8859390076897567e-10,8.0497874239827466e-17,8.049712763104375e-17,4.4576500746859297e-27,4.814370072368848e-23,0.0,0.0,1.3331842200723167e-11,6.5729032901634921e-21,154.0,0.0,0.99994947381454402,1.0,18.999999999828315,1.8402727609048893e-07,4.4276239954290617e-05,1.0778254314002863e-06,1.0784848087513861e-06,1.0692717450427129e-06,1.07908412920117e-10,1.1867026386988931e-13,5.0338215611417323e-11,2.840176903992851e-06,5.7524876413713277e-19,9.7097176113639948e-13
5.723197906512533e-14,0.6093546563001099,6.7714137047593698e-10,1.0654018179875161e-16,1.0653930495922445e-16,6.7897288917166638e-27,7.3304791782143391e-23,0.0,0.0,1.5348320181538706e-11,8.7109746336273949e-21,154.0,0.0,0.999941881188947,1.0,18.999999999775653,2.117121918759409e-07,5.0295554185827544e-05,1.2399493648429631e-06,1.2407183221231908e-06,1.4032864692178748e-06,1.4273801266846797e-10,1.3653129899619668e-13,6.6133999116775514e-11,3.7273802255785695e-06,7.6093239929393215e-19,1.2850822066697801e-12
6.471621042630841e-14,0.609354656300218,7.6568812707879328e-10,1.3622616064581436e-16,1.3622514605872177e-16,9.8203230948780124e-27,1.0598689766496653e-22,0.0,0.0,1.7367620943128286e-11,1.1153054740572701e-20,154.0,0.0,0.99993429067986728,1.0,18.999999999716142,2.3939689488912556e-07,5.615936012705314e-05,1.4020659936849156e-06,1.4029473598972551e-06,1.7792566356089284e-06,1.824072107215261e-10,1.5439183610226592e-13,8.3942491787928779e-11,4.7260249744276664e-06,9.7241819517532984e-19,1.6431347911407305e-12
7.220044178749149e-14,0.6093546563003025,8.5423417076320762e-10,1.6955578144121735e-16,1.6955462060688886e-16,1.3641322216346053e-26,1.4717342014269477e-22,0.0,0.0,1.9389744987939408e-11,1.3900341613542316e-20,154.0,0.0,0.99992670223416313,1.0,18.99999999964982,2.6708138518792286e-07,6.1871673951545509e-05,1.564175326867693e-06,1.5651719680256219e-06,2.1960983040617646e-06,2.2690776152203957e-10,1.7225188426270536e-13,1.0371843825182848e-10,5.8332320575421215e-06,1.2096621908617168e-18,2.0451276421045308e-12
7.968467314867458e-14,0.6093546563003635,9.4277950171019899e-10,2.0652901485270355e-16,2.0652769828864936e-16,1.8344742166651544e-26,1.9784773273275498e-22,0.0,0.0,2.1414692817404541e-11,1.6954034908416939e-20,154.0,0.0,0.99991911580006554,1.0,18.999999999576762,2.9476566282876046e-07,6.7436408105482645e-05,1.7262773733018733e-06,1.7273921914264935e-06,2.6527555298025211e-06,2.7623143345545591e-10,1.9011145687212458e-13,1.2541759994052455e-10,7.0461967414745683e-06,1.4726204997684156e-18,2.4910588997031919e-12
8.716890450985766e-14,0.6093546563004013,1.0313241200962605e-09,2.471458315553678e-16,2.4714434879630861e-16,2.4022725259253598e-26,2.5899318070733293e-22,0.0,0.0,2.3442464931945111e-11,2.031533593448245e-20,154.0,0.0,0.99991153132714161,1.0,18.999999999496996,3.2244972786665112e-07,7.2857373991845248e-05,1.8883721418675314e-06,1.8896080740075904e-06,3.1481996389879368e-06,3.3037000882552255e-10,2.079705424877598e-13,1.4899673219909382e-10,8.3621867280911775e-06,1.761249309515603e-18,2.9809267163790453e-12
9.465313587104074e-14,0.6093546563004156,1.1198680260934779e-09,2.9140620223147355e-16,2.9140454182936975e-16,3.076754023800929e-26,3.3159308110161207e-22,0.0,0.0,2.5473061830975442e-11,2.3985447654537786e-20,154.0,0.0,0.99990394876626176,1.0,18.999999999410587,3.5013358035522973e-07,7.8138284580630521e-05,2.0504596414146888e-06,2.0518196586888698e-06,3.6814285242248849e-06,3.8931528383025654e-10,2.2582915251791963e-13,1.7441356194963798e-10,9.7785402833753696e-06,2.0755048818005426e-18,3.5147292565954098e-12
1.0213736723222382e-13,0.6093546563004071,1.2084112198696421e-09,3.3931009757027342e-16,3.3930824709435422e-16,3.8671582306311468e-26,4.1663072272662199e-22,0.0,0.0,2.750648401290658e-11,2.7965574685026883e-20,154.0,0.0,0.99989636806956494,1.0,18.999999999317581,3.7781722034678832e-07,8.3282756951455922e-05,2.2125398807637559e-06,2.2140269874247884e-06,4.2514659583374167e-06,4.5305906853805994e-10,2.4368730679079361e-13,2.0162676586071513e-10,1.1292664414699451e-05,2.4153435522699133e-18,4.0924646965636591e-12
1.096215985934069e-13,0.6093546563003758,1.296953701588362e-09,3.9085748826783511e-16,3.9085543430462817e-16,4.7827373156702714e-26,5.1508936618228486e-22,0.0,0.0,2.9542731975150036e-11,3.2256923296179164e-20,154.0,0.0,0.99988878919042579,1.0,18.999999999218019,4.0550064789231114e-07,8.8294314768753507e-05,2.3746128687059636e-06,2.3762301012260829e-06,4.8573609263272328e-06,5.2159318686393744e-10,2.6154498785147605e-13,2.3059594902107252e-10,1.2902033096420447e-05,2.7807217303929126e-18,4.7141312239767026e-12
1.1710582995458998e-13,0.6093546563003219,1.3854954714091693e-09,4.4604834502687148e-16,4.4604607318023203e-16,5.8327560999332992e-26,6.2795224386876003e-22,0.0,0.0,3.1581806214121567e-11,3.6860701412137118e-20,154.0,0.0,0.99988121208342351,1.0,18.999999999111964,4.3318386304150822e-07,9.3176390694003114e-05,2.5366786140037815e-06,2.5384290401809563e-06,5.4981869743269061e-06,5.9490947654567373e-10,2.7940220297509332e-13,2.6128162408320502e-10,1.4604185540610978e-05,3.1715958993347404e-18,5.3797270377484309e-12
1.2459006131577305e-13,0.6093546563002454,1.4740365294876272e-09,5.0488263855657491e-16,5.04880133447716e-16,7.0264920589628286e-26,7.5620255999578254e-22,0.0,0.0,3.3623707225244767e-11,4.1778118611075587e-20,154.0,0.0,0.99987363670431029,1.0,18.999999998999446,4.6086686584284837e-07,9.7932328736172598e-05,2.6987371253913284e-06,2.7006238434758638e-06,6.1730415752307061e-06,6.7299978912001564e-10,2.9725898008486815e-13,2.9364519087074118e-10,1.6396724512088216e-05,3.5879226158292531e-18,6.0892503477590574e-12
1.3207429267695612e-13,0.609354656300147,1.5625768759754306e-09,5.6736033957245647e-16,5.6735758483997666e-16,8.3732353255860317e-26,9.0082349059149468e-22,0.0,0.0,3.5668435502954731e-11,4.7010386125322064e-20,154.0,0.0,0.9998660630099806,1.0,18.999999998880522,4.8854965634359117e-07,0.00010256538654170876,2.8607884115747726e-06,2.8628145494158937e-06,6.8810455106402849e-06,7.5585598989890947e-10,3.1511529687271342e-13,3.2764891644220514e-10,1.8277314686777214e-05,4.0296585100520228e-18,6.8426993746062418e-12
1.395585240381392e-13,0.6093546563000262,1.651116511020508e-09,6.3348141879618833e-16,6.3347839709610251e-16,9.882288692703668e-26,1.0627981835115127e-21,0.0,0.0,3.7715991540701573e-11,5.2558716841483e-20,154.0,0.0,0.99985849095844304,1.0,18.999999998755236,5.1623223458981844e-07,0.00010707873762505181,3.022832481232719e-06,3.0250011954445479e-06,7.6213422688626757e-06,8.4346995794581887e-10,3.3297115456584781e-13,3.6325591560592732e-10,2.0243681052711479e-05,4.4967602854947752e-18,7.6400723493619436e-12
1.4704275539932226e-13,0.6093546562998832,1.7396554347671152e-09,7.0324584695545138e-16,7.0324253996121911e-16,1.1562967616093113e-25,1.2431097584481191e-21,0.0,0.0,3.9766375830953955e-11,5.842432530057404e-20,154.0,0.0,0.99985092050878976,1.0,18.999999998623633,5.439146006264641e-07,0.00011147547354131263,3.184869343016593e-06,3.1871838181631277e-06,8.393097458518236e-06,9.358335860521115e-10,3.5082659220355195e-13,4.0043013187476897e-10,2.2293607352495595e-05,4.9891847188391065e-18,8.481367513334832e-12
1.5452698676050533e-13,0.6093546562997186,1.8281936473559362e-09,7.766535947837855e-16,7.7664998318634114e-16,1.342460021719759e-25,1.4427413069390479e-21,0.0,0.0,4.1819588865202459e-11,6.4608427698150426e-20,154.0,0.0,0.99984335162116988,1.0,18.999999998485745,5.7159675449734465e-07,0.00011575860600281408,3.3468990055510112e-06,3.3493624533498031e-06,9.1954982372993107e-06,1.0329387807134895e-09,3.686815832763541e-13,4.3913631884877659e-10,2.4424934566010309e-05,5.5068886598303613e-18,9.3665831178381427e-12
1.620112181216884e-13,0.6093546562995322,1.9167311489241675e-09,8.5370463302044517e-16,8.5370069652822613e-16,1.5476527285891542e-25,1.6626758923756662e-21,0.0,0.0,4.387563113396305e-11,7.1112241884436152e-20,154.0,0.0,0.99983578425676156,1.0,18.999999998341632,5.9927869624518728e-07,0.00011993106894109804,3.5089214774341411e-06,3.5115371359780684e-06,1.002775275544732e-05,1.1347774621064586e-09,3.8653611873383864e-13,4.7934002201489804e-10,2.6635559432211705e-05,6.0498290311530967e-18,1.0295717423962785e-11
1.7697968084405456e-13,0.6093546562990949,2.0938040195307752e-09,1.0187364637034924e-15,1.0187318126171979e-15,2.0188691344173392e-25,2.1673862869645298e-21,0.0,0.0,4.7996205332230937e-11,8.5083885298151365e-20,154.0,0.0,0.99982065394728148,1.0,18.999999998034866,6.5464194353738803e-07,0.0001279553449414157,3.832944883509058e-06,3.8358747795371985e-06,1.1778757369608597e-05,1.3526230340564738e-09,4.2224394234302771e-13,5.6410601295542951e-10,3.1286559363756165e-05,7.2112471194745025e-18,1.2285735233015679e-11
1.904512972941841e-13,0.6093546562986286,2.2531671726945011e-09,1.1797248710829785e-15,1.1797194976090699e-15,2.5174412355497732e-25,2.7009235443775274e-21,0.0,0.0,5.1714402993721037e-11,9.8764030044267385e-20,154.0,0.0,0.99980704150881949,1.0,18.999999997737859,7.044681410468993e-07,0.00013482661413632521,4.1245414426766974e-06,4.1277654760013445e-06,1.344922842452251e-05,1.5647917959212296e-09,4.5437952631367137e-13,6.4518685570279289e-10,3.5723648899655685e-05,8.3424013280238095e-18,1.4226935968437813e-11
2.0392291374431364e-13,0.6093546562980943,2.4125280241353005e-09,1.3525170845689201e-15,1.3525109076842901e-15,3.092253471455464e-25,3.3155299576978451e-21,0.0,0.0,5.5441774959335299e-11,1.1349905663388426e-19,154.0,0.0,0.99979343344610827,1.0,18.999999997421291,7.5429365189538336e-07,0.0001413815944711528,4.416114836680513e-06,4.4196438751791932e-06,1.5205014381121708e-05,1.7921720201931121e-09,4.8651370290126383e-13,7.3061816920452297e-10,4.0387353088623563e-05,9.5546549529358659e-18,1.6310406677588829e-11
2.1739453019444318e-13,0.6093546562974923,2.5718865745387e-09,1.5371129337014485e-15,1.5371058666541303e-15,3.7487992339443088e-25,4.0169377358520867e-21,0.0,0.0,5.9178324054949852e-11,1.2929612741694227e-19,154.0,0.0,0.99977982956660416,1.0,18.999999997085368,8.0411847629618991e-07,0.00014763483718617095,4.7076651147533275e-06,4.7115101542361637e-06,1.7042187950842742e-05,2.034717076934113e-09,5.1864665124814951e-13,8.2022539426277076e-10,4.5267240516158143e-05,1.0847759388216662e-17,1.8536137544628156e-11
2.3086614664457275e-13,0.6093546562968241,2.7312428245602466e-09,1.7335122480703283e-15,1.7335041983798021e-15,4.4925852354196903e-25,4.810878792841963e-21,0.0,0.0,6.2924053096462993e-11,1.4616242212397314e-19,154.0,0.0,0.99976622968662399,1.0,18.999999996730313,8.5394261445329443e-07,0.00015360022401890723,4.9991923258763313e-06,5.0033644832317891e-06,1.895700253974953e-05,2.2923804779616747e-09,5.5077826113849505e-13,9.1384096792892328e-10,5.0353359717348733e-05,1.2221466783635768e-17,2.0904118839969209e-11
