Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473)
2.5311752005807487e-05,0.47206123301489017,9.0752420085187115e-08,2.4745971207689044e-05,6.2980661258379132e-05,7.457875755657962e-08,0.014036300951029073,0.0,0.0,0.0006537619098856784,0.030848655326976136,154.0,0.0,0.3782681304624399,1.0,18.799562380066096,0.0046710260541186713,6.3286710153296669e-10,0.0015764094773329663,0.004820683398782606,0.012845592052261478,0.0015787181378189212,4.347261358936673e-09,2.9154815828047082e-05,0.014141244121275889,4.2749298035084474e-11,0.2090407031187422,2.1623510949667598e-07,0.014212957916770033,0.0019126621013549922,1.2838288165821147e-06,4.1742878898089417e-07,8.9672550247041595e-07,0.19858897877447745,2.5653778119709819e-05,0.0012773073202083224,0.0040337408028978429,0.14355643061486575,1.1360467067353407e-06,4.9846111539360997e-13,6.5658822003010098e-11,3.3698681170369252e-10,2.4588088905063245e-06,0.00029733839925941781,0.00022766592612091568,1.9856405423955381e-05,8.2231529981617585e-05,0.0057749144688911116,5.0345004591936523e-12,0.004819088370930107,0.00057270652994614792,3.6885014762129774e-07,5.8563855165737665e-06,5.8670684354816205e-06,4.2673202229176948e-10,1.8492215096461082e-09,1.0642151990738254e-05,2.3405007683921498e-13,1.3180164899169791e-13,0.00015713058227436965,1.392556721797168e-09,7.2732407743656353e-07,3.7624332159293558e-11,7.9906081585610542e-14,2.8697497200923283e-10,0.00057861662115580995,2.0638501863067034e-07,2.7269312823620756e-05,0.00079058185714963518,1.0737022669118422e-08,8.3326852446091511e-08,1.1483754701555377e-06,2.745668372883969e-09,4.8930883428982902e-11,4.5265662642964576e-05,4.9655855353702157e-07,3.4184470431741771e-11,0.00010788028909225995,0.00018223632398741617,4.1071955820221219e-08,2.1762919128434552e-08,0.00021442200832248216,0.0019058519323765738,4.0840159474588582e-07,3.6311194709970829e-12,1.556253386167356e-12,0.0026491617487150909,2.161305243277401e-10,2.2020470591659874e-05,0.00039110022580775999,2.2778024695053619e-09,3.4420362399306409e-08,4.1450641711959705e-12
2.5575704314101807e-05,0.4720600503496141,9.2860797228562475e-08,2.4884528991739865e-05,6.3473073411030598e-05,7.6880660579650371e-08,0.014268052366172844,0.0,0.0,0.00065579557865790136,0.031073092258831536,154.0,0.0,0.37579222011240332,1.0,18.798591514608251,0.0046389021277250756,6.2984121500247844e-10,0.0015643388907746253,0.0047811157986049095,0.012921254812497901,0.0015665574630061661,4.3113676895040833e-09,2.8914095689195142e-05,0.014242232249783977,4.2420005364387578e-11,0.2097680658769695,2.145797474928059e-07,0.014303409036124448,0.0019097289907279828,1.2817970482838869e-06,4.2041047579774438e-07,8.9530636948456335e-07,0.19950167318535481,2.5575507404194451e-05,0.0012763639735154713,0.0040700499152387564,0.14393380998600713,1.1412680051117934e-06,4.9434551303077373e-13,6.5957341702103053e-11,3.3787356823533623e-10,2.4656214917643247e-06,0.00029944376142630513,0.00022926890938495878,1.9997310695530706e-05,8.281147378483907e-05,0.0058544662840167398,5.0702263441054453e-12,0.0049082626170646425,0.00058323544198818627,3.7102330835812403e-07,5.9309227857674849e-06,5.9414506760880609e-06,4.3216326364340436e-10,1.873802116151262e-09,1.0783690853831848e-05,2.3701734564150999e-13,1.3347262012072315e-13,0.00016016651934635108,1.4194624617302929e-09,7.3701346057673596e-07,3.8123688647225127e-11,8.0970587304282605e-14,2.9078375230650485e-10,0.00059688604472282346,2.1058213125430981e-07,2.7879372346781905e-05,0.00079742721246517129,1.0830389117564957e-08,8.4070845287455565e-08,1.1585729539837431e-06,2.770047272392349e-09,4.9365385830422765e-11,4.5725062788582209e-05,5.0157364771530207e-07,3.4621454645211649e-11,0.0001107089638637007,0.0001869045049076493,4.1491270130306527e-08,2.1984029774472276e-08,0.00021938611773316302,0.0019473654078105661,4.1152321399528227e-07,3.6586941584824028e-12,1.5680715599045644e-12,0.0026970694569313962,2.2083830395729307e-10,2.2523836188803239e-05,0.00040459501669280192,2.3297562363720518e-09,3.5205446954197087e-08,4.239816129075364e-12
2.5839656622396126e-05,0.4720588909626107,9.4988874174174998e-08,2.5021304905984033e-05,6.3964056836422599e-05,7.9227579545096547e-08,0.014500908436222199,0.0,0.0,0.00065784511243484377,0.031296403811721336,154.0,0.0,0.37334732446550911,1.0,18.797629230990008,0.0046072030879778852,6.2685506926204705e-10,0.0015524135304174436,0.0047420318169586057,0.012996232240118354,0.0015545439107368618,4.2759153481621511e-09,2.8676335308047873e-05,0.01434268969849206,4.2094696549520971e-11,0.21048289176852381,2.1294430296718601e-07,0.014393169181649818,0.0019067800231235344,1.279755351731167e-06,4.2337649220616359e-07,8.93880301660278e-07,0.20040408466471551,2.5496922004126019e-05,0.0012753088283476621,0.0041060934232040255,0.14430213744807022,1.146430476684662e-06,4.9028051377019924e-13,6.6252459285817302e-11,3.3873907639611789e-10,2.4722791451913114e-06,0.00030153090876503999,0.00023085788550737617,2.0136997151334046e-05,8.338634337714355e-05,0.0059339422335542187,5.1056432038721256e-12,0.0049980005341206226,0.00059382922055716415,3.7317678415803289e-07,6.0054807955769381e-06,6.0158488027514333e-06,4.3759601628631548e-10,1.8984148585783177e-09,1.0925416593109686e-05,2.3998524817304929e-13,1.3514394812448449e-13,0.00016322891794039353,1.4466027147032588e-09,7.4671563260667098e-07,3.8623673097342058e-11,8.2036498050095251e-14,2.9459732230823297e-10,0.00061551300930633688,2.1482090684005217e-07,2.8496014374056951e-05,0.00080424026701528186,1.0923324205665362e-08,8.4811583028283662e-08,1.1687250461547116e-06,2.7943176528457863e-09,4.9797954148462738e-11,4.618231558593944e-05,5.0656489783516144e-07,3.5057379345633321e-11,0.00011357352468043986,0.00019163601342059747,4.1908668174350478e-08,2.220411229725958e-08,0.00022440024527046852,0.0019892008438273556,4.1464545390728356e-07,3.6862731364195793e-12,1.5798915724769628e-12,0.0027453419089926252,2.2558259510532022e-10,2.3031454157742789e-05,0.00041838170718852069,2.3821456787628135e-09,3.5997115096034969e-08,4.3353685400562089e-12
2.6077213699861014e-05,0.47205786705954383,9.6920779048601828e-08,2.5142909836328589e-05,6.4404750899950579e-05,8.1378517164179005e-08,0.014711416495957873,0.0,0.0,0.000659703151177924,0.031496435433906941,154.0,0.0,0.37117295383740112,1.0,18.796770368794459,0.004579030267783198,6.2420087191557879e-10,0.0015418026016664429,0.0047072625032375916,0.013063132783954363,0.0015438551901714457,4.2443789451253294e-09,2.84648370848615e-05,0.014432653097141483,4.1805262172275188e-11,0.21111570626807219,2.1148912070314818e-07,0.014473369380082439,0.0019041129376877459,1.2779096911339002e-06,4.2603266901981353e-07,8.9259115926404034e-07,0.20120761652649624,2.5425942476849088e-05,0.0012742667073051496,0.0041383057148349492,0.14462604156819847,1.1510272819781884e-06,4.8666451973150851e-13,6.6515207276887142e-11,3.3950021551585448e-10,2.4781410495462467e-06,0.00030339387458583534,0.00023227607107789488,2.0261680030632802e-05,8.3899417835485521e-05,0.0060054009536971995,5.13725597567621e-12,0.0050792422110847689,0.00060341860317345399,3.7509827762306083e-07,6.0726010622059568e-06,6.0828210551670809e-06,4.4248680946931473e-10,1.920593913285607e-09,1.1053130173014465e-05,2.4265691648516488e-13,1.3664845644958928e-13,0.00016600772183155863,1.4712296331964297e-09,7.5545856445089527e-07,3.9074198365344914e-11,8.2997023690530503e-14,2.9803364847131804e-10,0.00063258495223500087,2.186715254827234e-07,2.9056627628919974e-05,0.00081034468003276204,1.1006600777206159e-08,8.5475490772708248e-08,1.1778234973258303e-06,2.8160691154480801e-09,5.0185628103099824e-11,4.6592023835867101e-05,5.1103682398897599e-07,3.5448800484142495e-11,0.00011618223977191393,0.00019594858503351164,4.2282702834654374e-08,2.2401315569480488e-08,0.0002289555327210802,0.0020271243888086332,4.1745619447449096e-07,3.7110996110158841e-12,1.5905318957886276e-12,0.0027890990415049108,2.298832635424e-10,2.3491896866076935e-05,0.00043104115444451762,2.4296635696523315e-09,3.671516817470651e-08,4.4220408282572253e-12
2.6314770777325902e-05,0.47205686135385466,9.8868254053362497e-08,2.5263126809987358e-05,6.4844344008497474e-05,8.3566327958297571e-08,0.014922806658608552,0.0,0.0,0.00066157384304033377,0.031695580230890925,154.0,0.0,0.36902281773997853,1.0,18.795918192128806,0.0045511887972639435,6.2157767852395373e-10,0.0015313051230586155,0.0046728716249723728,0.01312949079768645,0.0015332813815594755,4.2131878139427667e-09,2.8255654420213867e-05,0.014522196658267084,4.1518939436827901e-11,0.21173871600155086,2.1004949804041034e-07,0.014553022532888543,0.0019014340059060578,1.2760566406878526e-06,4.2867644851598047e-07,8.9129685508663863e-07,0.20200310161819099,2.5354738133535744e-05,0.0012731397194762457,0.0041703033139391058,0.14494288746695672,1.1555780531652465e-06,4.8308811489477959e-13,6.6775293368296149e-11,3.4024478599470916e-10,2.4838820413360565e-06,0.00030524228444966071,0.0002336830649367203,2.038538892886537e-05,8.4408438268727945e-05,0.0060767894597763793,5.1686217990511456e-12,0.00516093233039348,0.00061305964219304624,3.7700418793291324e-07,6.1397387769820279e-06,6.1498068809588984e-06,4.4737887403337645e-10,1.9427992176596597e-09,1.1180996387365727e-05,2.4532912626867622e-13,1.3815326969586229e-13,0.00016880799913586122,1.4960468580287042e-09,7.642119401522001e-07,3.9525236957109039e-11,8.3958696725534254e-14,3.0147388994835431e-10,0.00064995016329448204,2.2255604533419934e-07,2.9622586930780208e-05,0.00081642345034282655,1.1089534999619551e-08,8.6136811775321247e-08,1.1868858826055467e-06,2.8377343545182764e-09,5.0571765333895743e-11,4.7000023821894873e-05,5.154897854826312e-07,3.5839354157386167e-11,0.00011881988774405261,0.0002003125800767996,4.2655212907441645e-08,2.2597701028971825e-08,0.0002335509773724198,0.0020653019971968397,4.2026779265413012e-07,3.7359327183880806e-12,1.6011750618269072e-12,0.0028331517655488993,2.3421274370788964e-10,2.3955692466486662e-05,0.0004439404663050635,2.477524860332348e-09,3.743841044178743e-08,4.5093442543242065e-12
2.655232785479079e-05,0.4720558735450211,1.0083111614255276e-07,2.5381981066803517e-05,6.5282862048104669e-05,8.5791202078147162e-08,0.015135073133671434,0.0,0.0,0.00066345709484807102,0.031893849546465673,154.0,0.0,0.3668965103608694,1.0,18.795072579516944,0.004523672828278682,6.1898494705909126e-10,0.0015209191820018729,0.0046388531033319802,0.013195312094056711,0.001522820538723239,4.1823363759622542e-09,2.8048749900987261e-05,0.014611324997454054,4.1235675643631925e-11,0.21235208104900413,2.0862517273533425e-07,0.014632134471051149,0.0018987436813900846,1.2741964967055232e-06,4.3130796700453009e-07,8.8999759609777684e-07,0.20279066907436791,2.5283322606531721e-05,0.0012719304513491845,0.004202086468372614,0.14525280032697369,1.1600835290100642e-06,4.7955065960636186e-13,6.7032760449806875e-11,3.4097308157915787e-10,2.4895042217900543e-06,0.00030707623077396584,0.00023507893895273666,2.0508130033245027e-05,8.4913430834477623e-05,0.0061481037667054554,5.1997422427364611e-12,0.0052430670940031851,0.0006227519272338348,3.7889468206536047e-07,6.2068943071234191e-06,6.2168066733953775e-06,4.5227223673617508e-10,1.9650308951045876e-09,1.130901594691003e-05,2.4800189321191602e-13,1.3965839669794335e-13,0.00017162977043463888,1.5210545716004755e-09,7.7297580768891388e-07,3.9976791481791777e-11,8.4921522426154585e-14,3.0491806664036836e-10,0.00066761034507407751,2.2647452720065845e-07,3.0193899596235527e-05,0.00082247682114377086,1.1172130166192623e-08,8.6795569408896874e-08,1.1959125303551221e-06,2.8593141551505172e-09,5.0956379831925115e-11,4.7406330210592458e-05,5.1992394683324244e-07,3.6229036596324604e-11,0.00012148640426470194,0.00020472805909803584,4.3026211420925078e-08,2.2793275737372385e-08,0.00023818641215035279,0.0021037305167085013,4.2308040766226012e-07,3.7607738747018468e-12,1.6118216775430885e-12,0.0028775001786448978,2.3857067812134535e-10,2.442279784231592e-05,0.00045708123431440596,2.5257250777828504e-09,3.8166774304507637e-08,4.5972707021133393e-12
2.678988493225568e-05,0.4720549033393424,1.0280918241904787e-07,2.5499497243376405e-05,6.5720330414078721e-05,8.8053327070387521e-08,0.015348210260290662,0.0,0.0,0.0006653528136739929,0.032091254494224911,154.0,0.0,0.36479363484364352,1.0,18.794233412201297,0.0044964766477541837,6.1642214769739148e-10,0.0015106429083854556,0.0046052009944213728,0.013260602392218412,0.0015124707589245327,4.1518191770095042e-09,2.784408694887271e-05,0.014700042651142921,4.0955419269416156e-11,0.21295595794236968,2.0721588836801325e-07,0.014710710927513559,0.0018960424059493042,1.2723295477201434e-06,4.3392735845774621e-07,8.8869358383348029e-07,0.20357044517118014,2.5211709146536682e-05,0.0012706414221443974,0.0042336554481411095,0.14555590254184964,1.1645444319240303e-06,4.7605152848536464e-13,6.7287650456814573e-11,3.4168538947188196e-10,2.4950096456293734e-06,0.00030889580510271817,0.00023646376429985893,2.0629909472414173e-05,8.5414421434783439e-05,0.0062193399920265294,5.2306188606213088e-12,0.0053256427374174129,0.0006324950535866044,3.8076992430943212e-07,6.2740680552710002e-06,6.2838208604402121e-06,4.5716692691649392e-10,1.9872890804895835e-09,1.143718962839593e-05,2.5067523438728374e-13,1.4116384706988759e-13,0.00017447305744597763,1.5462529663864742e-09,7.8175021956041047e-07,4.0428864777676431e-11,8.5885506560135799e-14,3.0836620019601644e-10,0.00068556718052303792,2.3042706764636338e-07,3.077057332102199e-05,0.00082850503334736772,1.1254389539611512e-08,8.7451786875880784e-08,1.2049037664140433e-06,2.8808092964062529e-09,5.1339485480812813e-11,4.7810957622293222e-05,5.2433947195284783e-07,3.6617844395606225e-11,0.00012418172473579491,0.00020919508255511839,4.3395711370024018e-08,2.2988046734412286e-08,0.00024286167141909603,0.0021424068164607574,4.2589419323431877e-07,3.7856244470925481e-12,1.622472328874663e-12,0.0029221443947759834,2.4295671172923103e-10,2.4893170038663465e-05,0.00047046503021276251,2.5742597663328844e-09,3.8900192432262366e-08,4.6858120859290202e-12
2.7027442009720567e-05,0.47205395044983267,1.0480227017330248e-07,2.5615699391075955e-05,6.6156774020099203e-05,9.0352887929695451e-08,0.015562212503937925,0.0,0.0,0.00066726090683310809,0.032287805962772219,154.0,0.0,0.36271380304843931,1.0,18.793400574069597,0.0044695946740548513,6.1388876248981808e-10,0.0015004744734584258,0.0045719094856177507,0.013325367319705171,0.0015022301817107138,4.1216308839862749e-09,2.7641629797555258e-05,0.014788354078340126,4.0678119935938535e-11,0.21355049976051096,2.0582139418855448e-07,0.014788757539293717,0.001893330609859198,1.2704560746631081e-06,4.3653475456085783e-07,8.8738501452002468e-07,0.20434255340281696,2.5139910631404675e-05,0.0012692750854716131,0.0042650105447121006,0.14585231379098063,1.168961468403068e-06,4.7259011003359316e-13,6.7540004396039042e-11,3.4238199050731657e-10,2.5004003223112926e-06,0.00031070109811626135,0.00023783761146547091,2.0750733317212116e-05,8.5911435719917095e-05,0.0062904943534724906,5.2612531919391325e-12,0.0054086555291964203,0.00064228862212777548,3.8263007632199575e-07,6.3412604572547771e-06,6.3508499025405301e-06,4.6206297633148231e-10,2.0095739195017525e-09,1.1565518270853949e-05,2.5334916816301307e-13,1.4266963115547947e-13,0.00017733788298993349,1.571642244627548e-09,7.9053523255907224e-07,4.0881459900409504e-11,8.6850655366865336e-14,3.1181831392186613e-10,0.00070382233310456021,2.3441374905434676e-07,3.1352616230212895e-05,0.0008345083255663268,1.1336316351777982e-08,8.8105487204629118e-08,1.2138599140535325e-06,2.9022205512033647e-09,5.172109605475311e-11,4.8213920625237239e-05,5.2873652408702538e-07,3.7005774497099534e-11,0.0001269057843191051,0.00021371371084387918,4.3763725710791115e-08,2.3182021035083971e-08,0.00024757659097639976,0.0021813277871480029,4.2870929777506508e-07,3.8104857550128448e-12,1.6331275813229011e-12,0.0029670845438346922,2.4737049192494979e-10,2.5366766268890686e-05,0.00048409340606899245,2.6231244883174198e-09,3.9638597766538178e-08,4.7749603517488802e-12
2.7264999087185455e-05,0.4720530145962321,1.0681019691561147e-07,2.5730610997874992e-05,6.6592217309576179e-05,9.269006716328586e-08,0.015777074452352439,0.0,0.0,0.00066918128186303967,0.032483514622112138,154.0,0.0,0.36065663526010427,1.0,18.792573951565775,0.0044430214525445089,6.1138428495971421e-10,0.0014904120884631261,0.0045389728912219379,0.013389612414842709,0.00149209698751431,4.0917662808495275e-09,2.744134346574839e-05,0.014876263662712308,4.0403728372065566e-11,0.2141358562450299,2.044414449297442e-07,0.014866279850074157,0.0018906087121912552,1.268576351081721e-06,4.3913028477390289e-07,8.8607207922602906e-07,0.20510711457469494,2.5067939576966823e-05,0.0012678338313616795,0.0042961520701708051,0.14614215113075776,1.1733353295607835e-06,4.6916580617451695e-13,6.7789862376698313e-11,3.4306315936561975e-10,2.5056782175468344e-06,0.00031249219964775459,0.00023920055026359938,2.0870607581719117e-05,8.6404499092930024e-05,0.0063615631659783758,5.2916467615323834e-12,0.0054921017703538372,0.00065213223921075346,3.8447529719705226e-07,6.4084719797458242e-06,6.4178942902832108e-06,4.669604189855604e-10,2.0318855678843094e-09,1.1694002771210926e-05,2.560237141096782e-13,1.4417575997558247e-13,0.00018022427092951373,1.5972226178076152e-09,7.9933090749515037e-07,4.1334580108858689e-11,8.7816975527146184e-14,3.1527443267453023e-10,0.00072237744699027364,2.3843462900093016e-07,3.1940036796862489e-05,0.00084048693409937878,1.141791380359554e-08,8.8756693245716334e-08,1.2227812939295992e-06,2.9235486862043362e-09,5.2101225216509145e-11,4.8615233728653912e-05,5.3311526574118774e-07,3.7392824177491435e-11,0.00012965851796727522,0.00021828400442312133,4.4130267353939435e-08,2.337520562630597e-08,0.00025233100804683203,0.0022204903412549231,4.3152586450889446e-07,3.8353590715861677e-12,1.64378798053293e-12,0.0030123207709425301,2.5181166857300315e-10,2.5843543921284962e-05,0.00049796789444873446,2.6723148247623842e-09,4.0381923531264725e-08,4.8647074784780698e-12
2.7502556164650343e-05,0.4720520955036042,1.0883278046611858e-07,2.5844254995072057e-05,6.7026684264775353e-05,9.5065044808780025e-08,0.015992790814210116,0.0,0.0,0.00067111384655797865,0.032678390925705493,154.0,0.0,0.35862176009276037,1.0,18.791753433660755,0.0044167516541305935,6.0890821997131922e-10,0.0014804540041888023,0.0045063856510002328,0.013453343127540887,0.0014820693971975287,4.0622202672719904e-09,2.7243193748210997e-05,0.014963775713273616,4.0132196401438218e-11,0.21471217383816849,2.0307580074586836e-07,0.014943283311052408,0.0018878771209233387,1.2666906432127547e-06,4.4171407635203088e-07,8.8475496391383482e-07,0.2058642468339065,2.4995808140230374e-05,0.0012663199869334932,0.0043270803569420094,0.14642552902440387,1.1776666913026592e-06,4.6577803209968689e-13,6.80372636206379e-11,3.4372916464267272e-10,2.5108452537957264e-06,0.00031426919868259923,0.00024055264983479743,2.0989538223212477e-05,8.6893636709624446e-05,0.0064325428407129284,5.3218010798413734e-12,0.0055759777941580563,0.00066202551663036382,3.8630574348849252e-07,6.4757031204298031e-06,6.4849545445665287e-06,4.7185929114306259e-10,2.0542241914610833e-09,1.1822644084428742e-05,2.5869889300704021e-13,1.4568224523199466e-13,0.00018313224619518945,1.622994306870901e-09,8.0813730917187724e-07,4.1788228863871789e-11,8.8784474160462731e-14,3.1873458285119864e-10,0.00074123414712170144,2.4248978744516491e-07,3.2532843806543755e-05,0.00084644109292736705,1.1499185064928514e-08,8.9405427670751414e-08,1.2316682240689215e-06,2.9447944617825491e-09,5.2479886516811572e-11,4.9014911380520323e-05,5.3747585865783864e-07,3.7778991053876306e-11,0.00013243986043427218,0.00022290602381378789,4.4495349162640574e-08,2.3567607465835537e-08,0.00025712476127945014,0.0022598914130809822,4.3434403164294763e-07,3.8602456250538642e-12,1.6544540529139675e-12,0.0030578532362335875,2.5627989401176848e-10,2.6323460564378626e-05,0.00051209000847031103,2.7218263758699649e-09,4.1130103240148334e-08,4.9550454789504775e-12
