Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402)
1.8178359681938307e-14,0.43052961391555905,4.0056327311698514e-14,5.2700027818069465e-22,5.2699931253732575e-22,7.6489992155958498e-35,9.8368874729480831e-29,0.0,0.0,1.2377014597725974e-14,4.8022727474421754e-25,154.0,0.0,0.99999994155095617,1.0,18.999999999998835,2.6538186653002405e-09,2.2433284374799729e-08,1.6475058685887598e-08,1.6475398083431493e-08,1.5879656106520415e-10,7.1745371302792264e-13,6.1699037034927302e-15,4.2561528243199622e-13,2.5153553393334719e-10,8.074716507420254e-21,1.3277168653110642e-15,1.295608251910904e-15,5.8233742553255535e-20,5.8232874131614958e-20,7.457263470055054e-25,2.2316472775708823e-19,1.2269529356728391e-25
2.088190123921546e-14,0.4305296139155581,4.6013622009116117e-14,6.9541059384906589e-22,6.9540944848236576e-22,1.1603580827675683e-34,1.4910878805846887e-28,0.0,0.0,1.4234193781325661e-14,6.3423458680770687e-25,154.0,0.0,0.99999993285951227,1.0,18.999999999998469,3.048502715313196e-09,2.5699238524540506e-08,1.8925157136352419e-08,1.8925597667922458e-08,2.0916055081210522e-10,9.4669773231925847e-13,7.0914725992169076e-15,5.6103222475267972e-13,3.3131265877240749e-10,1.0658193974986747e-20,1.7520033985569754e-15,1.7096196525979497e-15,8.8270724130499809e-20,8.8269221047748366e-20,1.2901551380821177e-24,3.3781444997132688e-19,2.1292761336785945e-25
2.358544279649261e-14,0.43052961391555716,5.1970915285358275e-14,8.8713378462971592e-22,8.8713244454374448e-22,1.6732208023834703e-34,2.1484477193617879e-28,0.0,0.0,1.6095627665110844e-14,8.0978569522495929e-25,154.0,0.0,0.99999992416839412,1.0,18.999999999998053,3.4431867592690693e-09,2.8947255777376418e-08,2.1375223760401014e-08,2.1375778708515361e-08,2.6634004578735432e-10,1.2076640087465004e-12,8.0130304033042755e-15,7.1495048318415979e-13,4.2188562042525899e-10,1.3599578653372237e-20,2.2350217591044471e-15,2.1809345616172955e-15,1.2718465266022207e-19,1.2718222120603518e-19,2.0861208985411902e-24,4.860830333698244e-19,3.4533328837473004e-25
2.6288984353769763e-14,0.430529613915556,5.7928207140454551e-14,1.1021698449620958e-21,1.1021682932194017e-21,2.3188824113077033e-34,2.9751835425182516e-28,0.0,0.0,1.7961316242807429e-14,1.0069353702492098e-24,154.0,0.0,0.99999991547759981,1.0,18.999999999997581,3.8378707971679879e-09,3.2177434796499852e-08,2.3825258560914435e-08,2.3825941264195137e-08,3.302975567448491e-10,1.5003496635972573e-12,8.9345705732284119e-15,8.8731108091880676e-13,5.2319503552047437e-10,1.689883806341013e-20,2.7767715017433326e-15,2.7095510834276999e-15,1.7612466507330703e-19,1.7612093551003665e-19,3.1985336388203517e-24,6.7222614141998156e-19,5.3102963155719232e-25
3.0012651608202574e-14,0.4305296139155543,6.6133357993820978e-14,1.436512751021743e-21,1.4365108764499154e-21,3.4540883411807369e-34,4.4269548989306611e-28,0.0,0.0,2.0537949660949587e-14,1.3139372125282941e-24,154.0,0.0,0.99999990350803991,1.0,18.999999999996856,4.3814807139480682e-09,3.6597431249351156e-08,2.7199711412071718e-08,2.720059201692653e-08,4.2941642393921764e-10,1.9553993357502096e-12,1.0203830629592558e-14,1.1547936833739468e-12,6.8020043361013749e-10,2.2028851537509013e-20,3.6190925397666886e-15,3.5314398800036347e-15,2.6206359138648095e-19,2.6205730487348934e-19,5.388320707569582e-24,9.9839488789872149e-19,8.9819228413102404e-25
3.373631886263539e-14,0.43052961391555217,7.433850615135534e-14,1.8150809908483071e-21,1.8150787525604216e-21,4.9110860374414336e-34,6.2875990739396042e-28,0.0,0.0,2.3122654359422786e-14,1.6621594993546999e-24,154.0,0.0,0.99999989153908664,1.0,18.999999999996035,4.9250906192384635e-09,4.0984027882959642e-08,3.0574103905819604e-08,3.0575207967318763e-08,5.4122626193015471e-10,2.4706088386713817e-12,1.1473095381429413e-14,1.4569978298819476e-12,8.5730847204762131e-10,2.7837619904669524e-20,4.5728271443661861e-15,4.4620233660551118e-15,3.7220447485528075e-19,3.7219450665072766e-19,8.5390288558033974e-24,1.4153895807080847e-18,1.4291756972865395e-24
3.74599861170682e-14,0.43052961391555,8.2543651613134704e-14,2.2378745499107512e-21,2.2378719019470485e-21,6.7305977731784388e-34,8.6078448689723915e-28,0.0,0.0,2.571543032183907e-14,2.0517455327582884e-24,154.0,0.0,0.99999987957073488,1.0,18.999999999995119,5.4687005130394954e-09,4.5337476847833529e-08,3.3948436049683009e-08,3.3949789267554102e-08,6.6563126059607662e-10,3.045970653501734e-12,1.2742322183411593e-14,1.7937713848865383e-12,1.0543673865637547e-09,3.4325058332467111e-20,5.6379741670101332e-15,5.5012965899312874e-15,5.0954941867761067e-19,5.0953435568958063e-19,1.2895768596543668e-23,1.9340860988931164e-18,2.1672194334697357e-24
4.118365337150102e-14,0.4305296139155475,9.074879437923614e-14,2.704893413679969e-21,2.7048903050078682e-21,8.9534904268324035e-34,1.1438420933236706e-27,0.0,0.0,2.8316277531812486e-14,2.4828386713349715e-24,154.0,0.0,0.99999986760298032,1.0,18.999999999994106,6.0123103953514956e-09,4.9658028692518305e-08,3.7322707851185988e-08,3.7324336069206031e-08,8.0253621851631159e-10,3.6814772621971742e-12,1.4011515217173142e-14,2.1649627747674751e-12,1.2712263770781975e-09,4.1491081998596485e-20,6.8145324633936917e-15,6.6492546003136303e-15,6.771004026328553e-19,6.7707851920661856e-19,1.8723837274015366e-23,2.5652911697545914e-18,3.1595889627920339e-24
4.490732062593383e-14,0.43052961391554484,9.8953934449736717e-14,3.2161375676263048e-21,3.2161339421404072e-21,1.1620816982484252e-33,1.4830055935940316e-27,0.0,0.0,3.0925195972959061e-14,2.9555823470203137e-24,154.0,0.0,0.99999985563581839,1.0,18.999999999993005,6.5559202661747852e-09,5.3945931907737218e-08,4.0696919317851556e-08,4.069884852306335e-08,9.5184671618492539e-10,4.3771211477254497e-12,1.5280741638343655e-14,2.5704211476035501e-12,1.5077358820720108e-09,4.9335606093001034e-20,8.1025008946331214e-15,7.9058924462825552e-15,8.7785926057511764e-19,8.7782848739521396e-19,2.6314455820573636e-23,3.3197226906738915e-18,4.4587240828208991e-24
4.8630987880366646e-14,0.43052961391554195,1.0715907182471338e-13,3.7716069972218384e-21,3.7716027937439274e-21,1.4773781318543705e-33,1.8833478494836685e-27,0.0,0.0,3.3542185628896845e-14,3.4701200510409573e-24,154.0,0.0,0.99999984366924455,1.0,18.999999999991804,7.0995301255096849e-09,5.8201433337722613e-08,4.4071070457201856e-08,4.4073326779425634e-08,1.1134689597163455e-09,5.1328947938877725e-12,1.6549976856169182e-14,3.0099962323708071e-12,1.7637473310156807e-09,5.7858545813295945e-20,9.5018783262134566e-15,9.271205177253955e-15,1.1148277040124747e-18,1.1147856040573847e-18,3.5978753743603187e-23,4.2080274851210617e-18,6.1212013459730719e-24
5.235465513479946e-14,0.4305296139155387,1.1536420650424308e-13,4.371301687937895e-21,4.3712968402169341e-21,1.8453778140796705e-33,2.3499417276577139e-27,0.0,0.0,3.6167246483245868e-14,4.0265953498906213e-24,154.0,0.0,0.99999983170325468,1.0,18.999999999990507,7.6431399733565151e-09,6.242477774568878e-08,4.7445161276757991e-08,4.7447770987929667e-08,1.2873099459535066e-09,5.9487906855180572e-12,1.7819125091506218e-14,3.4835384920444473e-12,2.0391134059022007e-09,6.7059816367928945e-20,1.1012663629132648e-14,1.074518784304952e-14,1.3910072965432676e-18,1.3909510346548433e-18,4.8053061055723686e-23,5.2407625453417763e-18,8.2088273685695754e-24
5.6078322389232274e-14,0.43052961391553546,1.2356933848840267e-13,5.0152216252473015e-21,5.0152160619594378e-21,2.2702356675364414e-33,2.8878600888267563e-27,0.0,0.0,3.8800378519628204e-14,4.6251518707571817e-24,154.0,0.0,0.9999998197378438,1.0,18.999999999989125,8.1867498097155891e-09,6.6616208232836022e-08,5.0819191784040151e-08,5.0822181297465012e-08,1.4732773032580463e-09,6.8248013083041838e-12,1.9088247784830698e-14,3.9908989795496704e-12,2.3336877890570252e-09,7.6939332977916097e-20,1.2634855678825002e-14,1.2327835493834504e-14,1.7093994760865161e-18,1.7093257955289538e-18,6.2892975651240381e-23,6.4284131195794474e-18,1.0787581910940233e-23
5.980198964366508e-14,0.43052961391553185,1.3177446777726918e-13,5.7033667946221467e-21,5.703360439370713e-21,2.7561256077786658e-33,3.502175796277248e-27,0.0,0.0,4.144158172166787e-14,5.2659333156793069e-24,154.0,0.0,0.9999998077730079,1.0,18.999999999987647,8.7303596345872255e-09,7.0775965859301243e-08,5.4193161986567486e-08,5.4196557856130749e-08,1.6712794355384548e-09,7.7609191489651324e-12,2.0357472358701543e-14,4.5319294722498702e-12,2.6473253912802114e-09,8.7497010876380177e-20,1.4368453356166026e-14,1.4019143180180338e-14,2.0730055319982684e-18,2.0729107256648029e-18,8.0877762550554905e-23,7.7813763495790727e-18,1.3928570914482281e-23
6.352565689809789e-14,0.430529613915528,1.3997959437091925e-13,6.4357371815359981e-21,6.4357299528515162e-21,3.3072369833443331e-33,4.1979617062669258e-27,0.0,0.0,4.4090856072990928e-14,5.9490834472832666e-24,154.0,0.0,0.99999979580874288,1.0,18.99999999998607,9.2739694479717318e-09,7.4904290051285185e-08,5.7567071891858237e-08,5.7570900811695369e-08,1.8812253675531174e-09,8.757136695074203e-12,2.1626672972605222e-14,5.1064823314036882e-12,2.9798821068047704e-09,9.8732765301395577e-20,1.6213455546421739e-14,1.581910595300261e-14,2.4848266274818176e-18,2.484706515724335e-18,1.0240475740717636e-22,9.3099788451209725e-18,1.770700007505894e-23
6.72493241525307e-14,0.4305296139155239,1.4818471826942978e-13,7.2123327714617849e-21,7.2123245828019654e-21,3.927777956090047e-33,4.9802906771310801e-27,0.0,0.0,4.6748201557225404e-14,6.6747461023216439e-24,154.0,0.0,0.99999978384504373,1.0,18.999999999984404,9.8175792498694193e-09,7.9001418243790642e-08,6.094092150742964e-08,6.0945210311247962e-08,2.1030248806598439e-09,9.8134464352266305e-12,2.2895691797507851e-14,5.7144106295705651e-12,3.3312150283253828e-09,1.1064651150312758e-19,1.8169861140200796e-14,1.7727718863619951e-14,2.9478637783206957e-18,2.9477136818755148e-18,1.278933723996099e-22,1.1024461262026022e-17,2.2203072781603835e-23
7.09729914069635e-14,0.43052961391551964,1.5638983947287747e-13,8.0331535498738862e-21,8.0331443096236395e-21,4.6219721685079857e-33,5.8542355607025673e-27,0.0,0.0,4.9413618158001361e-14,7.4430651783309115e-24,154.0,0.0,0.99999977188190692,1.0,18.999999999982638,1.0361189040280591e-08,8.3067586258288357e-08,6.4314710840798001e-08,6.4319486500908323e-08,2.3365883693133235e-09,1.0929840858873527e-11,2.4164759856949336e-14,6.3555680197111487e-12,3.7011822196888248e-09,1.2323816474852996e-19,2.0237669032476499e-14,1.9744976963695608e-14,3.4651178741022864e-18,3.4649325930036603e-18,1.5778006023695893e-22,1.2934994604935063e-17,2.7501038389204741e-23
7.469665866139631e-14,0.43052961391551503,1.6459495798133915e-13,8.8981995022461034e-21,8.898189113717526e-21,5.3940619998339243e-33,6.8248692110457403e-27,0.0,0.0,5.2087105858950824e-14,8.2541846466715686e-24,154.0,0.0,0.99999975991932766,1.0,18.999999999980783,1.0904798819205555e-08,8.7103027962541865e-08,6.7688439899478602e-08,6.7693729526148935e-08,2.5818269703222178e-09,1.2106312456483361e-11,2.5434053258325499e-14,7.0298088570861688e-12,4.0896429206385931e-09,1.3650764031318964e-19,2.2416878123497274e-14,2.1870875305294181e-14,4.0395896577125344e-18,4.0393634456558001e-18,1.9252200992138931e-22,1.5051665542894794e-17,3.3690046813531813e-23
7.842032591582912e-14,0.4305296139155103,1.7280007379489132e-13,9.8074706140536234e-21,9.8074589754860104e-21,6.2483054096993896e-33,7.8972644761334527e-27,0.0,0.0,5.4768664643707858e-14,9.1082485398866058e-24,154.0,0.0,0.99999974795730218,1.0,18.999999999978836,1.1448408586644614e-08,9.1107975624980851e-08,7.1062108690985827e-08,7.106793953243271e-08,2.8386524281971911e-09,1.3342853719384988e-11,2.6703178537341489e-14,7.7369880759452132e-12,4.4964573335247315e-09,1.5045485347209774e-19,2.4707487317864763e-14,2.4105408940826497e-14,4.6742797453168488e-18,4.6740062895001063e-18,2.3259256092398959e-22,1.7384491706657909e-17,4.0863255818922071e-23
8.214399317026193e-14,0.43052961391550526,1.8100518691361076e-13,1.0760966870771093e-20,1.0760953875330948e-20,7.1889790305110126e-33,9.0764942059851319e-27,0.0,0.0,5.7458294495908478e-14,1.000540096408189e-23,154.0,0.0,0.99999973599582592,1.0,18.999999999976797,1.1992018342598063e-08,9.508265959575775e-08,7.4435717222833019e-08,7.4442116664295459e-08,3.1069772163404797e-09,1.463945713992123e-11,2.7971975454722628e-14,8.4769613044377462e-12,4.9214868152694211e-09,1.6507971951895834e-19,2.7109495525392896e-14,2.6448572923103668e-14,5.3721886067950025e-18,5.3718610036174608e-18,2.7848454570402348e-22,1.9943407920789355e-17,4.911863183859356e-23
8.586766042469474e-14,0.43052961391550004,1.89210297337574e-13,1.1758688257874505e-20,1.1758673793655527e-20,8.2203751557695107e-33,1.0367631244670506e-26,0.0,0.0,6.0155995399190718e-14,1.0945786086862557e-23,154.0,0.0,0.99999972403489479,1.0,18.999999999974666,1.2535628087066205e-08,9.9027308641835983e-08,7.7809265502532631e-08,7.7816261064902358e-08,3.3867144097217222e-09,1.5996115211299212e-11,2.9241077570099829e-14,9.2495847475608768e-12,5.3645936756841192e-09,1.8038215377123645e-19,2.9622901660233543e-14,2.8900362305284487e-14,6.1363165847717046e-18,6.1359273205867446e-18,3.307060788051234e-22,2.273828066848347e-17,5.8558106154446169e-23
8.959132767912755e-14,0.43052961391549455,1.9741540506685768e-13,1.2800634760839351e-20,1.280061871086244e-20,9.3468046752271609e-33,1.1775748438048926e-26,0.0,0.0,6.2861767337194656e-14,1.1929548149084234e-23,154.0,0.0,0.999999712074505,1.0,18.999999999972442,1.3079237820049333e-08,1.0294214964820055e-07,8.1182753537596072e-08,8.1190372877293822e-08,3.6777777984095747e-09,1.7412820427736048e-11,3.0510558034352773e-14,1.0054715295398129e-11,5.8256413573048595e-09,1.9636207154260981e-19,3.224770464168421e-14,3.1460772140926756e-14,6.9696638760579523e-18,6.9692048041568745e-18,3.8978357635608023e-22,2.5778895193660701e-17,6.9288324722375172e-23
9.331499493356035e-14,0.43052961391548894,2.0562051010153827e-13,1.3886806365142417e-20,1.3886788607355691e-20,1.0572594208762619e-32,1.3305918626194982e-26,0.0,0.0,6.5575610293562284e-14,1.2956831453373233e-23,154.0,0.0,0.99999970011465211,1.0,18.999999999970118,1.362284754154774e-08,1.0682740793389376e-07,8.4556181335533892e-08,8.4564452244980021e-08,3.980081767487036e-09,1.88895652843164e-11,3.177944599510218e-14,1.0892210412292473e-11,6.3044942451768324e-09,2.1301938813895901e-19,3.4983903393359492e-14,3.4129797483937168e-14,7.8752305497813625e-18,7.8746928720280894e-18,4.5625790063896304e-22,2.9074969143334025e-17,8.1419852635702709e-23
9.703866218799316e-14,0.4305296139154829,2.1382561244169222e-13,1.501720305626005e-20,1.5017183463538815e-20,1.1902088899390878e-32,1.4963214650786567e-26,0.0,0.0,6.8297524251937637e-14,1.4027780375309165e-23,154.0,0.0,0.99999968815533191,1.0,18.999999999967706,1.4166457251561721e-08,1.106833069713361e-07,8.7929548903855526e-08,8.7938499309676463e-08,4.2935414037015767e-09,2.0426342277131034e-11,3.3047888679785995e-14,1.1761928239071892e-11,6.8010178357893447e-09,2.3035401890598718e-19,3.7831496843956229e-14,3.6907433388620144e-14,8.8560165297429498e-18,8.8553907747668006e-18,5.3068709800580629e-22,3.2636140451484414e-17,9.5067878141948274e-23
1.0076232944242597e-13,0.4305296139154767,2.2203071208739608e-13,1.6191824819669838e-20,1.6191803259816628e-20,1.3339649688725823e-32,1.6752709347911209e-26,0.0,0.0,7.1027509195966745e-14,1.5142539352512278e-23,154.0,0.0,0.99999967619654084,1.0,18.999999999965208,1.4710066950091559e-08,1.1451006868406682e-07,9.1302856250069578e-08,9.1312514211254797e-08,4.6180723823321048e-09,2.2023143903141423e-11,3.4317305541604115e-14,1.2663727488233074e-11,7.3150785578718683e-09,2.4836587921869048e-19,4.0790483926470436e-14,3.979367490963021e-14,9.9150216116541626e-18,9.9142976173174973e-18,6.1364287322030379e-22,3.6471980191678432e-17,1.103514634428715e-22
1.0448599669685878e-13,0.4305296139154706,2.3023580903872618e-13,1.7410671640848957e-20,1.7410647976593522e-20,1.4889655974507141e-32,1.8679475555091326e-26,0.0,0.0,7.3765565109297658e-14,1.6301252895283416e-23,154.0,0.0,0.9999996642382748,1.0,18.999999999962615,1.5253676637137542e-08,1.1830791318312636e-07,9.4676103381683644e-08,9.4686497090934606e-08,4.9535910673562431e-09,2.3679962660311561e-11,3.5587099898192509e-14,1.3597467540472741e-11,7.8465439310600903e-09,2.6705488441372268e-19,4.3860863578916005e-14,4.278851710201841e-14,1.1055245446349323e-17,1.1054412339072643e-17,7.0571307110864969e-22,4.0591981197435256e-17,1.2739420557274574e-22
1.0820966395129159e-13,0.430529613915464,2.3844090329575909e-13,1.8673743505275811e-20,1.8673717594275109e-20,1.6556503019241241e-32,2.0748586104436372e-26,0.0,0.0,7.6511691975580368e-14,1.7504065576224519e-23,154.0,0.0,0.99999965228052956,1.0,18.999999999959929,1.5797286312699955e-08,1.220770590477452e-07,9.804929030620429e-08,9.8060448090743741e-08,5.3000144047964506e-09,2.5396791047479233e-11,3.6855297726040315e-14,1.4563008345495174e-11,8.3952823969550099e-09,2.8642094982105411e-19,4.7042634743584063e-14,4.5891955021187007e-14,1.2279687556175152e-17,1.2278733734194965e-17,8.0749844981935663e-22,4.5005570178773057e-17,1.4632353036812796e-22
1.1193333120572439e-13,0.43052961391545724,2.4664599485857083e-13,1.9981040398428422e-20,1.9981012093266623e-20,1.8344604477693208e-32,2.2965113829320587e-26,0.0,0.0,7.92658897784669e-14,1.8751122040357749e-23,154.0,0.0,0.99999964032330124,1.0,18.999999999957151,1.6340895976779079e-08,1.2581772307790392e-07,1.0142241703113723e-07,1.0143436734865696e-07,5.657260016740238e-09,2.7173621564481322e-11,3.812331788371991e-14,1.5560210513119357e-11,8.9611634680519943e-09,3.0646399086370864e-19,5.0335796367726706e-14,4.9103983722933713e-14,1.3591347319024742e-17,1.3590260432784362e-17,9.1961492791701163e-22,4.9722097040919588e-17,1.6727131246219328e-22
1.1565699846015721e-13,0.4305296139154502,2.5485108372723805e-13,2.1332562305785988e-20,2.1332531453974489e-20,2.0258389931801969e-32,2.5334131557868455e-26,0.0,0.0,8.2028158501611276e-14,2.0042566995251673e-23,154.0,0.0,0.99999962836658629,1.0,18.99999999995428,1.6884505629375198e-08,1.2953012055901589e-07,1.0479548356398716e-07,1.0480825500091206e-07,6.025246100768187e-09,2.9010446712031369e-11,3.9393750075330811e-14,1.6588935219386509e-11,9.5440575684336491e-09,3.2718392297770569e-19,5.3740347402853979e-14,5.2424598263408581e-14,1.4993223983926865e-17,1.4991990920086857e-17,1.0426906302483511e-21,5.4750846309917133e-17,1.9037320976232713e-22
1.1938066571459003e-13,0.4305296139154429,2.6305616990183694e-13,2.2728309212827376e-20,2.2728275656804799e-20,2.2302307294612634e-32,2.786071211930668e-26,0.0,0.0,8.4798498128669494e-14,2.1378545220645581e-23,154.0,0.0,0.99999961641038049,1.0,18.999999999951317,1.7428115270488592e-08,1.3321446502968568e-07,1.0816848991225777e-07,1.0818211118850071e-07,6.4038915181992382e-09,3.0907258991838772e-11,4.0663777828459661e-14,1.7649044292541942e-11,1.0143836173551329e-08,3.485806614822806e-19,5.7256286805371486e-14,5.5853793699155949e-14,1.6488316655863182e-17,1.6486923518695798e-17,1.1773679223270303e-21,6.0101027107401238e-17,2.1576924505419369e-22
1.2310433296902286e-13,0.4305296139154354,2.7126125338244362e-13,2.416828110503258e-20,2.416824468216477e-20,2.4480820465566863e-32,3.0549928337769079e-26,0.0,0.0,8.7576908643299564e-14,2.2759201559057765e-23,154.0,0.0,0.99999960445468006,1.0,18.999999999948269,1.7971724900119521e-08,1.3687096853129265e-07,1.1154143608345188e-07,1.1155593605217901e-07,6.7931156992558812e-09,3.2864050906492275e-11,4.1930256849397159e-14,1.8740400124165946e-11,1.0760371660005764e-08,3.706541217371655e-19,6.0883613535919889e-14,5.9391565087073611e-14,1.8079624310595762e-17,1.8078056406711244e-17,1.3243007058375692e-21,6.5781783924427517e-17,2.43603178675795e-22
