Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65)
5.722802985138106e-18,0.845965606905117,6.204881995231393e-20,6.1953472357611056e-32,6.1906250110585329e-32,4.5029266583141519e-43,3.0572745375389362e-42,0.0,0.0,4.2843052436807788e-20,1.3115308727269058e-34,154.0,0.0,0.99999999999918809,1.0,19.0,1.1422158870219423e-13,1.1787320137241053e-13,2.8988775505720062e-13,2.8988785634005213e-13,3.0823785101084784e-19,2.4263249810704799e-21,2.3777545679630429e-21,1.6370025505839619e-21,3.591372519719743e-19,1.6546631605623155e-30,1.8186240234202613e-24,9.3952669390293128e-25,8.6002367172494468e-33,8.6002366725177842e-33,3.8864707649375585e-41,2.3455985340052125e-32,5.866957050637791e-42,1.3229017230762245e-25,3.5883671633158059e-75,3.418157530879619e-75,3.4181575308855124e-75,1.050828254025824e-35,1.7280275305805156e-38,2.0905632266059501e-30,5.2999736968011931e-36,1.3745244422082133e-39,1.4469890820566831e-44,1.5263004978072785e-53,2.2284017028981754e-62,1.0842702049632207e-63,5.2998807332080693e-73,8.5128518921201837e-77,9.532386076812124e-74,2.4027522920061242e-65,2.4359913226600294e-73,2.0131641801568917e-32,1.1270322544558582e-33,8.0872882117162578e-42,1.0069340393221108e-42,1.0936031071742908e-42,1.4761926883609464e-46,9.5459528213608717e-51,5.1184573085434523e-51,6.7860568637798397e-57,8.5238768197207883e-66,1.6218851014386303e-57,1.0364160772000943e-65,1.2874370793651128e-66,6.9944161481827012e-66,3.3632371408879745e-67,3.36323713906917e-67,3.7310276481954798e-77,2.295052010226234e-56,1.6170259135849887e-59,1.2956454400141764e-67,2.0306465728404791e-75,4.1003910251440332e-76,1.664225715146952e-84,2.969871534304882e-85,8.6840178027097458e-96,9.8139534527779091e-61,1.1394695959707783e-66,1.5052806796442169e-76,8.2677076346955747e-97,1.189417842851542e-105,6.0905985581050804e-106,6.4975413866270281e-71,3.9813100774419585e-34,1.3324030689044691e-42,1.3312389872862644e-42,8.8959795816393465e-43,1.8466010070750118e-74,1.5626629518266073e-80,5.9765522336753729e-78,9.8554956572033464e-89,6.6502824153501372e-89,1.2254345305309064e-89,2.021263683619566e-21
1.14505779971964e-17,0.845965606905117,1.2415154877721339e-19,2.478808269999685e-31,2.4778633321960452e-31,3.6059933221609358e-42,2.4476785878588937e-41,0.0,0.0,8.5723856426094041e-20,5.2495695819576096e-34,154.0,0.0,0.99999999999837552,1.0,19.0,2.285424142311698e-13,2.3584744719594622e-13,5.8002736255715836e-13,5.8002756222043457e-13,1.2337485749476855e-18,9.7116227836476474e-21,9.329907159408667e-21,6.5522626715403937e-21,1.4374778158426785e-18,1.2825330510561713e-29,7.2792354800201873e-24,3.7605551913076142e-24,6.8854185807552913e-32,6.8854185091273269e-32,6.2233222095539318e-40,1.8778963545839193e-31,9.3947427574657514e-41,5.2950544334782858e-25,4.6024372546871198e-73,4.3841264975862916e-73,4.3841264976014094e-73,8.4130156467806991e-35,1.3834727158628153e-37,1.5285234596764429e-29,4.240935006890991e-35,1.1004437039275878e-38,2.3170441409382548e-43,4.8882221758183703e-52,1.4273822293482271e-60,6.9451931826898708e-62,6.7896260939468992e-71,1.0905732944956253e-74,1.220866233565556e-71,1.5390609084293051e-63,1.5616285171347333e-71,1.611747969719113e-31,4.5110660571119149e-33,6.4747476993597058e-41,8.0615501894526541e-42,8.7544216400216967e-42,2.2247425197610769e-45,1.468851834049537e-49,7.8927083764463076e-50,2.0417570982206303e-55,5.1241360659328767e-64,4.8798521001807833e-56,6.2292416024905457e-64,7.7200875760646887e-65,4.2050248240970684e-64,2.0220217021800013e-65,2.0220216999605806e-65,4.4842840151394545e-75,7.3503214003797282e-55,5.1788192368464988e-58,8.2991923208442699e-66,2.6014587386076682e-73,5.2530042225201093e-74,4.2640424264490212e-82,7.6094231134397586e-83,4.4500562833335941e-93,3.1439299564729042e-59,7.3007820601791029e-65,1.8091814713070405e-74,4.2367214536291269e-94,1.2190165747921327e-102,6.2421635152642651e-103,3.9064061798715376e-69,3.1874626273000366e-33,2.1320510658711803e-41,2.1283313172224479e-41,1.4245130941879952e-41,1.1101995018943864e-72,1.8781470581191435e-78,3.8413458667870022e-76,2.3681691968531342e-86,1.5982135789975717e-86,2.9406045172327049e-87,4.0442834613336772e-21
2.290612802131299e-17,0.8459656069051174,2.4835700718944632e-19,9.9165718766429143e-31,9.9146809307776099e-31,2.8862561257157896e-41,1.9588867763453519e-40,0.0,0.0,1.7148705236883713e-19,2.1005341425861715e-33,154.0,0.0,0.99999999999675038,1.0,19.0,4.5718406528631296e-13,4.717918423463779e-13,1.160306562971829e-12,1.1603069514653125e-12,4.9365523555160881e-18,3.8859138504515519e-20,3.5912725055705391e-20,2.6217475939353097e-20,5.7517266012673811e-18,9.6476316795429467e-29,2.9126422907040863e-23,1.5047118622789089e-23,5.5104273155684831e-31,5.510427200920228e-31,9.9610652589981166e-39,1.5028738944930384e-30,1.5037602322411948e-39,2.1187114546152569e-24,1.0325566866302412e-70,9.8357867371756802e-71,9.8357867372433947e-71,6.7329696114006692e-34,1.1071986012643597e-36,1.0412756766799455e-28,3.3904146399969398e-34,8.8067081277520622e-38,3.7087037928445478e-42,1.5648575209906663e-50,9.138967911390861e-59,4.4467345242566318e-60,8.6942921889026035e-69,1.396507493746649e-72,1.5625356597449272e-69,9.854002789490019e-62,1.2808206054648761e-69,1.2898762714488345e-30,1.8050139444650565e-32,5.1817655126188578e-40,6.4516186551738531e-41,7.0045134443516224e-41,3.4491466264604475e-44,2.1803815758053563e-48,1.1761032778073814e-48,6.3246669380115065e-54,3.1723487830151074e-62,1.5116116713928821e-54,3.8550556140748339e-62,4.7557255591621818e-63,2.6037305526163443e-62,1.2520905515982757e-63,1.2520905488353371e-63,5.5522157720580033e-73,2.3530762838504884e-53,1.6579078217846136e-56,5.3137167880057268e-64,3.331278872708569e-71,6.7266921218502636e-72,1.0920354631924266e-79,1.9488414997157408e-80,2.27940055291334e-90,1.1662592301555533e-57,5.4050049628427933e-63,2.240037844539006e-72,2.1701265612184666e-91,1.2488058778360173e-99,6.3947043847708374e-100,2.418952582104452e-67,2.5509288493554878e-32,3.4077830518181927e-40,3.3959286474201934e-40,2.2801400194534324e-40,6.8746442603723398e-71,2.3254236661544727e-76,3.2598800365149841e-74,5.8618586844593189e-84,3.9571120228273885e-84,7.2591644621033065e-85,8.0903230183765179e-21
4.581722806954617e-17,0.8459656069051172,4.967679270636485e-19,3.9668967640334717e-30,3.9665180073653855e-30,2.3095895656564914e-40,1.5674070554534346e-39,0.0,0.0,3.4301979611078331e-19,8.4036845590424872e-33,154.0,0.0,0.99999999999350009,1.0,19.0,9.1446736738536761e-13,9.4366424722965285e-13,2.3208649054602041e-12,2.3208656462303105e-12,1.9749032049306286e-17,1.5546183678814406e-19,1.3345419713627528e-19,1.0488610009586697e-19,2.3010195133536e-17,6.8876956666165039e-28,1.1652465266328194e-22,6.0198268646421822e-23,4.4091788096870285e-30,4.4091786262225315e-30,1.5939977122529718e-37,1.202505178712882e-29,2.4064725440355648e-38,8.47622519691314e-24,1.3266066205248701e-68,1.2636807234623032e-68,1.2636807234797322e-68,5.3873989952419163e-33,8.8592704477842447e-36,6.404433186119482e-28,2.7070679679294446e-33,7.0464069503922322e-37,5.9348909244778599e-41,5.0083954713006938e-49,5.849955440790416e-57,2.8464045055567969e-58,1.1130647933201577e-66,1.7878437575192081e-70,1.99831279369189e-67,6.3076574448855915e-60,8.2286310867381744e-68,1.0320778754462677e-29,7.2212305752408772e-32,4.1461989878254161e-39,5.1621606388245852e-40,5.6019811439174079e-40,5.4283671893487225e-43,3.0456087411414322e-47,1.6531467391964178e-47,1.9897680495481294e-52,1.9947348810804758e-60,4.7555966371842181e-53,2.4221759290594578e-60,2.9609028374447809e-61,1.6377010847094205e-60,7.876245292080049e-62,7.876245257125105e-62,6.9843213525983443e-71,7.5313259486628421e-52,5.3063478882836342e-55,3.4014588731894734e-62,4.2648970787859951e-69,8.6118928933245617e-70,2.7960540375602592e-77,4.9900449658227326e-78,1.1672899880557857e-87,3.748796983156541e-56,3.481859971161281e-61,2.8178199102398718e-70,1.1113303737015725e-88,1.2790370648474502e-96,6.5495081196204211e-97,1.521636456566126e-65,2.0411146792686401e-31,5.437986112060776e-39,5.4003848040406741e-39,3.6489387369452009e-39,4.3244639018163208e-69,2.9252198010729497e-74,2.1107117387770331e-72,1.4738081578461967e-81,9.9546425545483095e-82,1.8153422704213824e-82,1.6182402138920774e-20
9.163942816601253e-17,0.8459656069051172,9.9358977901099616e-19,1.5868125333109872e-29,1.5867363592275039e-29,1.8479054575874209e-39,1.2540447255768675e-38,0.0,0.0,6.8611069101882513e-19,3.3618915803658428e-32,154.0,0.0,0.99999999998699951,1.0,19.0,1.829033971538549e-12,1.8873435198773059e-12,4.6419813570732016e-12,4.6419827403052966e-12,7.8999422525382445e-17,6.2189779224022593e-19,4.6660105815024798e-19,4.1957154636869687e-19,9.2044618855719682e-17,4.5264483794941196e-27,4.6613650953062866e-22,2.4081264064822408e-22,3.527677543150238e-29,3.5276772496092972e-29,2.5503453159843758e-36,9.6205984364928962e-29,3.8506408612690556e-37,3.3907658393037773e-23,1.6984252330072275e-66,1.6178625941955442e-66,1.6178625942401725e-66,4.3103289656780948e-32,7.0880884057583773e-35,3.4877242919542644e-27,2.1566697185639261e-32,5.6371846741493144e-36,9.4960152405323011e-40,1.6027260723590722e-47,3.7440723084491494e-55,1.8217480286573973e-56,1.4247630177299217e-64,2.2885052058844038e-68,2.5525937253653257e-65,4.0370097252679773e-58,5.2681551169293561e-66,8.2571010651418486e-29,2.8887268957000547e-31,3.3172730330084431e-38,4.1299374412388059e-39,4.4777059351390486e-39,8.6071984444382911e-42,3.8814986497036259e-46,2.1256167190071064e-46,6.3083467421487614e-51,1.2636162381182005e-58,1.5077109153235272e-51,1.5320707280071185e-58,1.8394805710374524e-59,1.0380855298091266e-58,4.9935282882302777e-60,4.9935282437798126e-60,8.8555408002388464e-69,2.4102127431498722e-50,1.6981633239270556e-53,2.1771067379071729e-60,5.4595071702647083e-67,1.1024084016532895e-67,7.1578469548599685e-75,1.2775548277106863e-75,5.9770091380553044e-85,1.1998596370691464e-54,2.2290642667198676e-59,3.5727621802859196e-68,5.6904729626593295e-86,1.3098402283293159e-93,6.7072410148361455e-94,9.647155807987742e-64,1.6330212427615364e-30,8.6522309007170848e-38,8.5340299258656548e-38,5.8388075167294997e-38,2.7416856624973078e-67,3.7089113833712194e-72,1.3713383388017675e-70,3.7328422745307352e-79,2.5241045598461723e-79,4.5491995336139479e-80,3.2366560405844354e-20
1.8328382835894525e-16,0.8459656069051172,1.9872335317014547e-18,6.3473596106008517e-29,6.3472039499208185e-29,1.4784177799742786e-38,1.0032834434588561e-37,0.0,0.0,1.3723941105188758e-18,1.3449266972400623e-31,154.0,0.0,0.99999999997399824,1.0,19.0,3.6581671796652029e-12,3.7744399531036053e-12,9.2842133268450385e-12,9.2842159474682149e-12,3.1598547058043839e-16,2.4876910746680582e-18,1.4843541672964653e-18,1.6782985219880205e-18,3.6816423808975707e-16,2.6593646300508213e-26,1.8646216649048603e-21,9.6328950696494643e-22,2.8222753226039342e-28,2.822274853017286e-28,4.079766819317622e-35,7.6962738758598169e-28,6.1609966276545305e-36,1.3563613919137242e-22,2.1741913769711556e-64,2.0710613794131439e-64,2.0710613795274025e-64,3.4484277400433013e-31,5.6707385091878329e-34,1.6941212567222931e-26,1.7108916523184666e-31,4.5092001704449957e-35,1.5191913609012774e-38,5.1281678204312559e-46,2.3959514767110374e-53,1.1657948706188168e-54,1.8235048087376051e-62,2.9289805861929951e-66,3.2534464334221143e-63,2.583411802018337e-56,3.3727375492389477e-64,6.6055050110201903e-28,1.1555374653340745e-30,2.6539427105483834e-37,3.303813784745179e-38,3.5754665029205095e-38,1.3689963384335035e-40,4.4057274583556057e-45,2.4374282243460089e-45,2.0065044209048789e-49,8.0247394299808037e-57,4.7955958108036654e-50,9.7003394227287596e-57,1.124883725933473e-57,6.600624544817779e-57,3.1764272663715354e-58,3.1764272097382699e-58,1.1265874332295417e-66,7.7126707302926196e-49,5.4341106344935429e-52,1.3933465954421259e-58,6.9881643070346331e-65,1.4110753309986631e-65,1.8320855025187778e-72,3.2705391196985909e-73,3.0602276070306563e-82,3.8394254033270666e-53,1.4265619915443731e-57,4.5452096774667859e-66,2.9135214152172738e-83,1.3412759558376683e-90,6.8682135972606865e-91,6.1366436359820901e-62,1.3064381742196414e-29,1.3688700860577713e-36,1.3323554128160321e-36,9.3422845186690627e-37,1.7439870980116604e-65,4.71835296001711e-70,9.0347539503851958e-69,9.4754193358345391e-77,6.421409440531981e-77,1.1309030254230201e-77,6.4734877043038017e-20
2.7492822855187796e-16,0.8459656069051172,2.9808773331876655e-18,1.3488209648303289e-28,1.348797021423974e-28,4.3891314958907409e-38,2.8687986421209175e-37,0.0,0.0,2.0587791596908345e-18,2.8581731814396442e-31,154.0,0.0,0.99999999996099698,1.0,19.0,5.4873003876121465e-12,5.6612743106624238e-12,1.3926444363163581e-11,1.3926448301468963e-11,6.7144033077286346e-16,5.2864048665108409e-18,2.7257784706349335e-18,3.5663448918794535e-18,7.823154569355071e-16,6.4926040051912275e-26,3.9623681333885376e-21,2.0470143300898673e-21,8.0700407596842482e-28,8.0700390314557394e-28,1.5014663999512897e-34,2.2005864811813734e-27,2.267621072296016e-35,2.8823022653899733e-22,1.1218063032779549e-63,1.0685948512320732e-63,1.0685948513022222e-63,9.8604704377990761e-31,1.6214963341595211e-33,3.8313608278821757e-26,4.8685039607346981e-31,1.2892400584444153e-34,5.5912570004119065e-38,2.3412091274672517e-45,1.316347475971414e-52,6.4049343275244214e-54,1.1763652652930512e-61,1.8895216418132563e-65,2.0962114823730749e-62,1.4193391569713462e-55,1.6918010033072613e-63,1.888704229899562e-27,2.4555460644820945e-30,7.5887072242170125e-37,9.4464765189879788e-38,1.0212466645598821e-37,5.0297216055617151e-40,1.4023463772253193e-44,7.7873613847631833e-45,9.1466741849489925e-49,4.4005249095962508e-56,2.1860778892113316e-49,5.3138025383679774e-56,6.0889699205528188e-57,3.621141067265594e-56,1.7428577083720082e-57,1.7428576718665045e-57,7.2594136405873539e-66,3.5212892576550207e-48,2.4809910879120108e-51,7.6553947362503743e-58,4.5082926722638314e-64,9.1032945448258457e-65,1.3604661254547786e-71,2.4287434243278116e-72,2.574147533817526e-81,1.6973394426945649e-52,7.6345876680679413e-57,2.9288057153165825e-65,2.4507438981335163e-82,1.2612563158268023e-89,6.4584607054202865e-90,3.3670847904865246e-61,3.7355751485238952e-29,5.0112059942433517e-36,4.8468574038498872e-36,3.4385701026986112e-36,9.5689495057077676e-65,3.0403620129142017e-69,4.5602536696329605e-68,7.0248790691125578e-76,4.7635058986170182e-76,8.3383434875004952e-77,9.7103193783584362e-20
3.6657262874481065e-16,0.845965606905117,3.9745211834696221e-18,2.3009364243354927e-28,2.3009035380833424e-28,9.5637800783998569e-38,6.0511681611172636e-37,0.0,0.0,2.7452658385230046e-18,4.8760046417053298e-31,154.0,0.0,0.99999999994799593,1.0,19.0,7.3164335953793802e-12,7.5478466289502326e-12,1.8568674466029687e-11,1.8568679883669543e-11,1.1453475504223522e-15,9.0180383066054456e-18,4.1095486456690269e-18,6.0836739805260062e-18,1.3344791058776004e-15,1.2045218415126171e-25,6.7593757987071636e-21,3.4919869445181743e-21,1.7022165874203431e-27,1.7022161491429467e-27,3.8076662253720142e-34,4.6415263437451742e-27,5.7510773872632313e-35,4.9168991294443088e-22,6.1199663912982247e-63,5.8296735869194477e-63,5.829673587309959e-63,2.0798734387522291e-30,3.4202280286175489e-33,6.7643404391701042e-26,1.0224263315865607e-30,2.7191597259759738e-34,1.417972484435517e-37,6.9781092167795684e-45,4.5256699295283363e-52,2.2020492378203193e-53,4.5938390121055687e-61,7.3787983369588451e-65,8.1764762258787366e-62,4.8797607844117773e-55,7.0108499076118212e-63,3.9836973056728045e-27,4.1888983098664299e-30,1.6006884191779837e-36,1.992456873660609e-37,2.1519692331231804e-37,1.2739347685337098e-39,3.162599066940026e-44,1.7608582390886254e-44,2.723139367558142e-48,1.5106036520645754e-55,6.5083704553913214e-49,1.8223655405328285e-55,2.0657819876178719e-56,1.243547839799448e-55,5.9859942980982953e-57,5.9859941556833116e-57,2.8323131250393032e-65,1.0495824390031593e-47,7.3950273064618922e-51,2.6320520946083644e-57,1.7605905448284547e-63,3.5550384645175159e-64,5.957697300446833e-71,1.063631767046369e-71,1.2507059582244321e-80,5.8000691550778786e-52,2.8848363377641938e-56,1.1426948895565155e-64,1.1907476243681308e-81,6.7376579984210207e-89,3.4501235166007189e-89,1.1564554264248852e-60,7.8793347890499064e-29,1.2647747388690029e-35,1.2164153212487838e-35,8.7209015903386708e-36,3.2865237837187819e-64,1.186214924702784e-68,1.9182122533238626e-67,3.0720541904976162e-75,2.0842782348426849e-75,3.6278829739279203e-76,1.2947151062748959e-19
5.49861429130676e-16,0.8459656069051172,5.961808998554137e-18,4.7638107450381942e-28,4.7637582326938831e-28,2.7760982858757416e-37,1.6527731782328304e-36,0.0,0.0,4.1184777147421975e-18,1.009613454805439e-30,154.0,0.0,0.99999999992199351,1.0,19.0,1.0974700010492081e-11,1.1320376388283539e-11,2.7853132481008852e-11,2.7853141382004227e-11,2.3711113972487972e-15,1.8670807813994352e-17,7.0659784879028901e-18,1.259510643615355e-17,2.7626536732694298e-15,2.7309536540574096e-25,1.399451401395854e-20,7.2297581089498736e-21,4.6493125416629873e-27,4.6493110092206586e-27,1.331331116274069e-33,1.2676720423045343e-26,2.0111121252473246e-34,1.0179877101610543e-21,8.4997650756337809e-62,8.0965895577386636e-62,8.0965895583555727e-62,5.6808231809721516e-30,9.3417660577953525e-33,1.4500058353438873e-25,2.7723601990347261e-30,7.4258314845209455e-34,4.9581594108711515e-37,3.054164785727646e-44,2.433790363993719e-51,1.1842062242214595e-52,2.9877850416028784e-60,4.7991023288593547e-64,5.3069614733728216e-61,2.6242116126313393e-54,6.0842600574669704e-62,1.0880088408155114e-26,8.6726332751082079e-30,4.3720043747571334e-36,5.4416365530164049e-37,5.8679761334659641e-37,4.446375442749515e-39,9.3097604775205614e-44,5.2004507267073619e-44,1.1898959949983082e-47,8.1039589229571207e-55,2.843880572343125e-48,9.7601315319357976e-55,1.0859977585930356e-55,6.6758774781358044e-55,3.2142709657315089e-56,3.2142708732797502e-56,1.8395506541634472e-64,4.5941097373261987e-47,3.2368586922402871e-50,1.4155338602027374e-56,1.1451293190951825e-62,2.3122750139928582e-63,4.6219465816060594e-70,8.2522443814992495e-71,1.1435292513071502e-79,3.565979125617395e-51,2.0840714913690438e-55,7.421655158882865e-64,1.0887089675351265e-80,7.1818214883432839e-88,3.6775646101771264e-88,6.2097898319237448e-60,2.1520472366803504e-28,4.3869310943401564e-35,4.1798623790089911e-35,3.0496957932551619e-35,1.7647359215798857e-63,7.7042604669402117e-68,1.6951195109997906e-66,2.3777992390804519e-74,1.6148562395109e-74,2.7824182611148306e-75,1.9420814455789625e-19
7.331502295165415e-16,0.8459656069051174,7.9490969930779476e-18,8.1020092732825173e-28,8.1019339602754743e-28,6.0710475150991848e-37,3.4581684709042431e-36,0.0,0.0,5.4920633193744981e-18,1.7172437145773064e-30,154.0,0.0,0.99999999989599109,1.0,19.0,1.4632966424943927e-11,1.5091942838034863e-11,3.7137587063357631e-11,3.7137600367647317e-11,4.0323301758084008e-15,3.1754248451654948e-17,1.0220676502216157e-17,2.1420331334113823e-17,4.6981899648340812e-15,4.91553128724521e-25,2.3801084172865266e-20,1.2295964868676531e-20,9.7279545552860258e-27,9.7279507266212335e-27,3.3261574402807465e-33,2.6522534150846985e-26,5.0250735249701552e-34,1.7313363972781096e-21,3.9072462857484564e-61,3.7219110421812446e-61,3.7219110425011435e-61,1.1886239132061959e-29,1.9546174915322902e-32,2.5165963417573846e-25,5.7635317465439375e-30,1.5535366732441632e-33,1.2387915427053802e-36,8.8977018472310163e-44,8.1108320204764818e-51,3.9464771802950653e-52,1.1216457054785551e-59,1.8016346529384086e-63,1.9894392299232092e-60,8.7454289197369069e-54,2.3790631890336668e-61,2.276357816620828e-26,1.4749925968334144e-29,9.1477283215287878e-36,1.138499300800156e-36,1.2259741899766157e-36,1.1094079508538018e-38,2.0413750860328428e-43,1.1428298699975299e-43,3.4625372875034006e-47,2.6962216615261092e-54,8.275548270459257e-48,3.2432752359780456e-54,3.5605154009572544e-55,2.2222108178552053e-54,1.0701205428218204e-55,1.070120508147955e-55,6.8998222677944707e-64,1.3384739152969886e-46,9.4304353611096758e-50,4.7176000642208419e-56,4.2990906996791262e-62,8.6808224372527135e-63,1.9303495670608988e-69,3.4467203016964947e-70,5.2596113932299063e-79,1.1970406067758724e-50,7.9861902321586895e-55,2.7837288097358837e-63,5.0074680881393351e-80,3.6068087304135813e-87,1.846923184497149e-87,2.0674161429593812e-59,4.5027126755279721e-28,1.0888119374026631e-34,1.0294983514788434e-34,7.620251655931692e-35,5.8752665382010432e-63,2.8897154589318958e-67,6.6700321278423092e-66,9.9163588709596638e-74,6.7390632751410723e-74,1.1533312896392804e-74,2.5894477886844195e-19
9.16439029902407e-16,0.8459656069051172,9.9363851798581002e-18,1.2378056234164842e-27,1.237795386897977e-27,1.1390152128147599e-36,6.2954816148562993e-36,0.0,0.0,6.8660493472316677e-18,2.6238004640641578e-30,154.0,0.0,0.99999999986998866,1.0,19.0,1.8291232838687712e-11,1.8862477413543466e-11,4.6422037967893896e-11,4.6422056785921642e-11,6.1599978886597185e-15,4.8513402406891378e-17,1.3463248924949026e-17,3.2724374565708011e-17,7.1772000312863008e-15,7.8117172279285544e-25,3.6362759319091709e-20,1.8785494374246837e-20,1.770941617625153e-26,1.7709408054388397e-26,7.055772130329038e-33,4.8280595729994251e-26,1.0660910005730946e-33,2.6450967053890662e-21,1.4425697705584944e-60,1.3741433140743846e-60,1.3741433142027225e-60,2.1638521639940364e-29,3.5583158479756429e-32,3.897128335471408e-25,1.042411612959492e-29,2.827788271647364e-33,2.6279754130095549e-36,2.1601461965606322e-43,2.2204253804767774e-50,1.08038958474241e-51,3.421054643557422e-59,5.4950480605104667e-63,6.0590157676438648e-60,2.3941530620388911e-53,7.4538601354153916e-61,4.1437937568965228e-26,2.2534600826054285e-29,1.6653129045137244e-35,2.0724564869804789e-36,2.2285058546848287e-36,2.3504747561852008e-38,3.8463724676851238e-43,2.1570359314376304e-43,8.3971096513317463e-47,7.3692447690945908e-54,2.0069294544522838e-47,8.8534634279188997e-54,9.5890966659248647e-55,6.0767960863747387e-54,2.9268241285130169e-55,2.9268240228508717e-55,2.1027255824895201e-63,3.2496659846849091e-46,2.2896019210544219e-49,1.2915487971471517e-55,1.3112845598567026e-61,2.6477715579315576e-62,6.4945250065491144e-69,1.1596873129169847e-69,1.9359494687863586e-78,3.2347731187196847e-50,2.4281213076476585e-54,8.4834326969617331e-63,1.8431410061996966e-79,1.4421554322792013e-86,7.3847841675474956e-87,5.654479013534978e-59,8.1968391872243034e-28,2.2943592775272494e-34,2.1527967927233791e-34,1.6166943611235007e-34,1.6069008918300659e-62,8.806385807752824e-67,2.0996849764472281e-65,3.33150019772647e-73,2.2655938885012438e-73,3.850819950586986e-74,3.2368141358632104e-19
1.283016630674138e-15,0.8459656069051172,1.3910962142263545e-17,2.3802612875851677e-27,2.3802438044770498e-27,3.1165674378853127e-36,1.662199700786427e-35,0.0,0.0,9.6152478243777617e-18,5.0465332730023171e-30,154.0,0.0,0.99999999981798415,1.0,19.0,2.5607765664006621e-11,2.6400387772692769e-11,6.4990928512549044e-11,6.4990961996447285e-11,1.184323512577741e-14,9.3289698251030453e-17,1.9981846091551571e-17,6.2922961096403523e-17,1.3798911793819151e-14,1.578973555044359e-24,6.9924479900928994e-20,3.6123918988903951e-20,4.6758244264998935e-26,4.6758214521910027e-26,2.5837677683537153e-32,1.2745533468501185e-25,3.9054112228067679e-33,5.0864405659388389e-21,1.7684936454013962e-59,1.6846074106742708e-59,1.6846074109380453e-59,5.7132408336385102e-29,9.3950361795010362e-32,7.6195380584948933e-25,2.7044544962926189e-29,7.463530856282492e-33,9.6249793328471831e-36,1.1171606015294715e-42,1.6580677040261183e-49,8.0676406629422009e-51,3.7850045582482871e-58,6.0796675821451915e-62,6.6494531350888478e-59,1.787796540290378e-52,6.1197110228160913e-60,1.0939148772148553e-25,4.3333337400476207e-29,4.3969292075444664e-35,5.4708815382139901e-36,5.8600117611948739e-36,8.5760220811345028e-38,1.0693729228770583e-42,6.0137158600861775e-43,4.3264795808630154e-46,5.4644282823887166e-53,1.0340387330879171e-46,6.5273533862810357e-53,6.665259333760418e-54,4.516843393584856e-53,2.177241680408042e-54,2.1772415639099345e-54,2.3172584709360325e-62,1.6809814623269929e-45,1.1843563630942613e-48,9.6464128128423941e-55,1.4510860464943048e-60,2.9300349869859324e-61,1.0949020976741959e-67,1.9557987081673252e-68,5.1248647904193955e-77,1.8133507305716467e-49,2.0854259140405696e-53,9.3489642416926425e-62,4.8791822791881303e-78,6.1738874132377496e-85,3.1614373867482593e-85,4.206338391420597e-58,2.1640715777021556e-27,8.2246899056974961e-34,7.5381752571660202e-34,5.9227373844322857e-34,1.195329945128611e-61,9.7046082751580518e-66,1.757239719692098e-64,5.5678963482426949e-72,3.8034562799320821e-72,6.1877887679375403e-73,4.5315468426994623e-19
