Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132)
1.7741624614950155e-12,0.45819495160321283,1.9719536806940447e-07,1.9941920565847373e-12,1.9941246345284981e-12,2.4640986102850245e-20,6.6556592239215466e-17,0.0,0.0,3.9486804079020069e-09,2.108426765041909e-16,154.0,0.0,0.99005362042942935,1.0,18.99999941647242,1.5290804454530799e-05,0.0013445809638169821,0.00012445569341354795,0.00012521008599307172,0.0020538691537185768,5.0690594628812677e-07,1.4990256278262046e-11,7.2655975321018473e-08,0.006282265580269542,2.3062185261633384e-15,8.7004368466138067e-09,1.1901155335025157e-07
1.8063844465887039e-12,0.4581949515650716,2.0075841179422183e-07,2.0671596423693873e-12,2.0670885291069523e-12,2.6035789430099594e-20,7.0236902035552816e-17,0.0,0.0,4.0302971228118661e-09,2.2008051392922291e-16,154.0,0.0,0.98987420921018321,1.0,18.999999398260229,1.5567099092236636e-05,0.0013444586319462397,0.00012668343948071467,0.00012746088358795259,0.0020969216085677126,5.2350437308120698e-07,1.5259771892856347e-11,7.4187777477144671e-08,0.0064139690505949165,2.3817347808155351e-15,9.0171418003036955e-09,1.2335199243811096e-07
1.8386064316823922e-12,0.4581949515263971,2.0432080443266633e-07,2.1414337256363251e-12,2.1413587886648381e-12,2.748326880686853e-20,7.4049988180751566e-17,0.0,0.0,4.1122703313422506e-09,2.2957023992015619e-16,154.0,0.0,0.98969483149229209,1.0,18.999999379844621,1.5843343487872237e-05,0.001344321592279615,0.00012891008987261224,0.00012971086599212461,0.0021399696705759071,5.403062305779313e-07,1.5529130218537928e-11,7.5719213381991011e-08,0.0065456597956821518,2.4581765610965946e-15,9.3394297464765107e-09,1.277694122587706e-07
1.8708284167760806e-12,0.45819495148719624,2.0788254621146906e-07,2.2170140676638006e-12,2.2169351721652146e-12,2.8984472165853169e-20,7.7998171675888334e-17,0.0,0.0,4.1946001509046432e-09,2.3931517205135443e-16,154.0,0.0,0.9895154872473565,1.0,18.999999361228245,1.6119537650815341e-05,0.0013441716658715605,0.00013113564755671238,0.00013196003352725403,0.0021830128978922131,5.5730888889520095e-07,1.5798343897142954e-11,7.72502612330435e-08,0.0066773364641226143,2.5355319033046615e-15,9.6672966092897413e-09,1.3226377475596912e-07
1.8998282033604e-12,0.4581949514514709,2.1108755751467045e-07,2.2861530294922144e-12,2.2860704541376544e-12,3.0382358379502644e-20,8.1668962037173981e-17,0.0,0.0,4.2690019854502064e-09,2.4830656627515013e-16,154.0,0.0,0.98935410602502405,1.0,18.999999344304005,1.6368069456256603e-05,0.0013440270359241812,0.00013313771763383034,0.00013398358785932454,0.002221747348204902,5.7278081825859717e-07,1.6040647224615411e-11,7.8627856573933949e-08,0.0067958324495803893,2.6059230443611546e-15,9.9671433928607615e-09,1.363744556205737e-07
1.9288279899447194e-12,0.4581949514153296,2.1429204197017546e-07,2.3563496937082033e-12,2.3562633257356925e-12,3.1825382238346547e-20,8.545274962234047e-17,0.0,0.0,4.3436928486790087e-09,2.5750981647548322e-16,154.0,0.0,0.98919275187791089,1.0,18.999999327221143,1.6616560587632895e-05,0.0013438742859734501,0.00013513890711320308,0.00013600648263659848,0.0022604773203208292,5.8841141959629401e-07,1.628279909629154e-11,8.0005109556771861e-08,0.0069143153137380944,2.6770360757309314e-15,1.0271502831677925e-08,1.4054740171012454e-07
1.9578277765290388e-12,0.45819495137877747,2.1749599974297831e-07,2.4276038864561503e-12,2.4275136114194251e-12,3.3314315599654027e-20,8.9351223023820147e-17,0.0,0.0,4.4186728197270545e-09,2.6692737229554117e-16,154.0,0.0,0.98903142479033634,1.0,18.999999309981536,1.6865011051766156e-05,0.0013437143265177913,0.00013713921809180369,0.00013802871808817199,0.0022992025936600636,6.0419884142775916e-07,1.6525016839823892e-11,8.1382009071429812e-08,0.0070327843819181423,2.7488625889639083e-15,1.0580371959583104e-08,1.4478258549140077e-07
1.986827563113358e-12,0.458194951341819,2.2069943099799093e-07,2.4999154339348769e-12,2.4998211357044805e-12,3.4849932819946278e-20,9.3366069755816409e-17,0.0,0.0,4.4939419757387588e-09,2.7656169319818173e-16,154.0,0.0,0.98887012474783387,1.0,18.999999292587002,1.7113420855474585e-05,0.0013435479672459056,0.00013913865264615164,0.00014005029444253897,0.0023379229721844043,6.201412525478565e-07,1.6766826071936179e-11,8.2758545186367852e-08,0.0071512390544969523,2.8213942197874792e-15,1.0893747812030441e-08,1.4907997949610168e-07
2.0158273496976776e-12,0.458194951304459,2.2390233590004674e-07,2.5732841623975949e-12,2.5731857231619823e-12,3.6433010754212169e-20,9.7498976255091832e-17,0.0,0.0,4.5695003918908806e-09,2.8641524845724163e-16,154.0,0.0,0.98870885173702261,1.0,18.999999275039372,1.7361790005572873e-05,0.001343375927650338,0.00014113721283255713,0.00014207121192590157,0.0023766382818135243,6.3623684178767866e-07,1.7008877142103202e-11,8.41347090261778e-08,0.0072696787990029713,2.894622773588942e-15,1.1211627426082742e-08,1.5343955632016957e-07
2.041927157623565e-12,0.4581949512704956,2.2678450041629286e-07,2.6402197641974559e-12,2.6401174959389128e-12,3.7899003889495275e-20,1.0132092617747021e-16,0.0,0.0,4.6377503444097171e-09,2.9547294232258278e-16,154.0,0.0,0.98856372912912582,1.0,18.999999259117104,1.7585287487454373e-05,0.0013432167639612737,0.00014293517109912826,0.00014388947451316625,0.0024114775987733195,6.5085235847199202e-07,1.7226610246068748e-11,8.5372931630660757e-08,0.0073762614146335587,2.9611175810314111e-15,1.1501567347328966e-08,1.5741631917431385e-07
2.065416984756864e-12,0.4581949512396567,2.2937808416850706e-07,2.7011937315940074e-12,2.7010879334480426e-12,3.9252277313577887e-20,1.0484462546577497e-16,0.0,0.0,4.6993757225641225e-09,3.0377991350355743e-16,154.0,0.0,0.98843313748723949,1.0,18.999999244683345,1.7786407075309613e-05,0.0013430703691593947,0.00014455273062179529,0.00014552545483274089,0.0024428292835164244,6.6411009788880153e-07,1.7422460243178946e-11,8.6487064381928274e-08,0.0074721748489033537,3.0214350368308055e-15,1.1765628522302333e-08,1.6103843508160874e-07
2.088906811890163e-12,0.4581949512085627,2.3197132287338349e-07,2.7628610066852705e-12,2.7627515983685202e-12,4.0638079177593119e-20,1.0844877877285214e-16,0.0,0.0,4.7611910116114694e-09,3.1223514693975454e-16,154.0,0.0,0.98830256356006096,1.0,18.999999230152309,1.7987500002437717e-05,0.0013429212773167463,0.00014616972006259435,0.00014716100326729562,0.0024741773937671623,6.7746518185425166e-07,1.7618269500159034e-11,8.7600940062604601e-08,0.0075680777278394097,3.0821953729533981e-15,1.2032639352332968e-08,1.6470130061926025e-07
2.112396639023462e-12,0.458194951177216,2.3456421661838408e-07,2.8252214972394887e-12,2.8251083975767657e-12,4.2056827133488449e-20,1.1213428027236086e-16,0.0,0.0,4.8231962478156882e-09,3.2083997372813707e-16,154.0,0.0,0.98817200734208488,1.0,18.99999921552493,1.8188566272454596e-05,0.0013427697375512073,0.00014778614047644687,0.0001487961199356125,0.002505521869451167,6.909166854118291e-07,1.7814028418365177e-11,8.8714555545879711e-08,0.0076639698676703137,3.143394380604301e-15,1.230259826587337e-08,1.6840490134445171e-07
2.135886466156761e-12,0.4581949511456189,2.3715676549094237e-07,2.8882751110482769e-12,2.8881582379730442e-12,4.3508939908260183e-20,1.1590202367509842e-16,0.0,0.0,4.8853914666346727e-09,3.2959572917712741e-16,154.0,0.0,0.98804146882808197,1.0,18.999999200802119,1.8389605888975086e-05,0.0013426159760810295,0.00014940199290999198,0.0001504308049561393,0.0025368626560688628,7.0446369182058423e-07,1.8009743348152841e-11,8.9827907982339905e-08,0.0077598511016735792,3.2050278893468148e-15,1.257550369206355e-08,1.7214922284086326e-07
2.1593762932900602e-12,0.4581949511137742,2.3974896957846419e-07,2.952021755926617e-12,2.9519010264814584e-12,4.4994837303837374e-20,1.1975290222917162e-16,0.0,0.0,4.9477767027273268e-09,3.3850375280439159e-16,154.0,0.0,0.98791094801307444,1.0,18.999999185984791,1.8590618855612971e-05,0.0013424601982504616,0.00015101727840165821,0.00015206505844705368,0.0025681997042023208,7.1810529248468865e-07,1.8205396268888522e-11,9.0940994776940757e-08,0.0078557212786675348,3.2670917642280023e-15,1.2851354060730337e-08,1.759342507184724e-07
2.1828661204233593e-12,0.4581949510816838,2.4234082896832841e-07,3.0164613397128481e-12,3.0163366700499397e-12,4.6514940196953842e-20,1.2368780872017982e-16,0.0,0.0,5.0103519899610387e-09,3.4756538833446312e-16,154.0,0.0,0.98778044489231165,1.0,18.999999171073839,1.8791605175981034e-05,0.0013423025905794164,0.00015263199798173872,0.00015369888052622785,0.0025995329690162777,7.3184058687873355e-07,1.8401004098903033e-11,9.2053813565618964e-08,0.0079515802614853002,3.3295819093368906e-15,1.3130147802386631e-08,1.7975997061334192e-07
2.2063559475566583e-12,0.45819495104935026,2.4493234374788752e-07,3.0815937702686624e-12,3.0814650756502461e-12,4.8069670539006251e-20,1.2770763547139931e-16,0.0,0.0,5.0731173614190393e-09,3.5678198369633068e-16,154.0,0.0,0.98764995946124789,1.0,18.999999156070167,1.8992564853691121e-05,0.0013421433225767633,0.00015424615267246676,0.00015533227131131572,0.0026308624098166913,7.4566868247411601e-07,1.8596553756873685e-11,9.3166362194361919e-08,0.0080474279256247793,3.392494263151753e-15,1.3411883348230698e-08,1.8362636818741125e-07
2.2298457746899573e-12,0.45819495101677593,2.4752351400446796e-07,3.1474189554790935e-12,3.1472861502779454e-12,4.9659451355904622e-20,1.3181327434396505e-16,0.0,0.0,5.1360728494075043e-09,3.6615489102105097e-16,154.0,0.0,0.98751949171552411,1.0,18.999999140974662,1.919349789235417e-05,0.0013419825482859507,0.00015585974348808647,0.00015696523091971424,0.0026621879896744634,7.5958869466813246e-07,1.8792058986461558e-11,9.4278638701175399e-08,0.0081432641580979001,3.4558248019922159e-15,1.3696559130145534e-08,1.8753342912829506e-07
2.2533356018232564e-12,0.45819495098396296,2.5011433982537116e-07,3.2139368032525155e-12,3.2137998009524199e-12,5.1284706747918095e-20,1.3600561673704959e-16,0.0,0.0,5.1992184854624853e-09,3.7568546663936688e-16,154.0,0.0,0.9873890416509512,1.0,18.999999125788204,1.9394404295580251e-05,0.0013418204076616333,0.00015747277143492389,0.00015859775946863502,0.0026935096750903007,7.7359974671446554e-07,1.898750579208598e-11,9.5390641299932254e-08,0.0082390888564056932,3.5195695360656562e-15,1.3984173580698292e-08,1.9148113914908581e-07
2.2768254289565554e-12,0.45819495095091367,2.5270482129787337e-07,3.2811472215206304e-12,3.2810059347168499e-12,5.2945861889515441e-20,1.4028555358804222e-16,0.0,0.0,5.262554300356858e-09,3.8537507107930077e-16,154.0,0.0,0.98725860926349474,1.0,18.999999110511652,1.9595284066978583e-05,0.001341657027844825,0.00015908523751145668,0.00016022985707506485,0.0027248274356842842,7.8770096965389431e-07,1.9182907461764206e-11,9.6502368365364774e-08,0.0083349019275889401,3.5837245128417947e-15,1.4274725133139695e-08,1.9546948398815718e-07
2.3003152560898544e-12,0.4581949509176305,2.5529495850922662e-07,3.3490501182384684e-12,3.3489044586382125e-12,5.4643343029198988e-20,1.4465397537272915e-16,0.0,0.0,5.3260803241072194e-09,3.952250690637154e-16,154.0,0.0,0.98712819454926004,1.0,18.999999095145881,1.9796137210157588e-05,0.0013414925243422134,0.00016069714270838375,0.00016186152385583313,0.002756141243908764,8.0189150224517568e-07,1.9378251180037189e-11,9.7613818419122574e-08,0.0084307032873501137,3.648285813142795e-15,1.4568212221403487e-08,1.9949844940896709e-07
2.3238050832231535e-12,0.4581949508841155,2.5788475154665845e-07,3.4176454013843726e-12,3.4174952798072724e-12,5.6377577489331678e-20,1.4911177210547367e-16,0.0,0.0,5.3897965859807423e-09,4.0523682950785244e-16,154.0,0.0,0.98699779750448113,1.0,18.999999079691744,1.9996963728724912e-05,0.0013413270020981791,0.0001623084880086949,0.00016349275992757426,0.0027874510747873818,8.1617049089647872e-07,1.9573549568351159e-11,9.8724990117019464e-08,0.0085264928592552903,3.7132495543165856e-15,1.4864633280105903e-08,2.0356802119986331e-07
2.3472949103564525e-12,0.4581949508503711,2.6047420049737281e-07,3.4869329789600033e-12,3.4867783053385777e-12,5.8148993665957675e-20,1.5365983333939622e-16,0.0,0.0,5.4537031145019693e-09,4.1541172551685305e-16,154.0,0.0,0.98686741812550705,1.0,18.999999064150078,2.0197763626287434e-05,0.0013411605564616709,0.00016391927438773909,0.00016512356540678938,0.002818756905679687,8.3053708959755157e-07,1.9768790360495346e-11,9.9835882237454321e-08,0.0086222705740142437,3.7786118865099663e-15,1.5163986744545172e-08,2.0767818517389046e-07
2.3707847374897516e-12,0.45819495081639916,2.6306330544855027e-07,3.556912758990322e-12,3.5567534423704513e-12,5.9958021028616736e-20,1.5829904816655404e-16,0.0,0.0,5.5177999374595011e-09,4.2575113438326214e-16,154.0,0.0,0.98673705640879239,1.0,18.999999048521733,2.0398536906451299e-05,0.0013409932740613359,0.00016552950281329182,0.00016675394040980825,0.0028500587160680845,8.4499045985256531e-07,1.9963985497895014e-11,1.0094649367086747e-07,0.0087180363688289433,3.8443689957126624e-15,1.5466271050701021e-08,2.1182892716859861e-07
2.3942745646230506e-12,0.458194950782202,2.6565206648734811e-07,3.6275846495235892e-12,3.6274205980649857e-12,6.1805090120152743e-20,1.6303030521812135e-16,0.0,0.0,5.5820870819126739e-09,4.362564375845131e-16,154.0,0.0,0.98660671235088737,1.0,18.999999032807537,2.0599283572821949e-05,0.0013408252336016878,0.00016713917424562261,0.00016838388505284718,0.0028813564873640149,8.5952977061354364e-07,2.0159123374480851e-11,1.020568234100959e-07,0.0088137901868007591,3.9105171001820691e-15,1.577148463523422e-08,2.1602023304585452e-07
2.4177643917563496e-12,0.45819495074778194,2.6824048370090058e-07,3.6989485586313628e-12,3.6987796796080357e-12,6.3690632556516004e-20,1.678544926645685e-16,0.0,0.0,5.6465645741981425e-09,4.469290207803928e-16,154.0,0.0,0.98647638594842935,1.0,18.999999017008321,2.0800003629004124e-05,0.0013406565065881069,0.00016874828963756158,0.00017001339945197177,0.0029126502027314481,8.7415419821435133e-07,2.0354215326392629e-11,1.0316687054154202e-07,0.0089095319763906975,3.9770524533425785e-15,1.6079625935486128e-08,2.2025208869165315e-07
2.4412542188896487e-12,0.4581949507131411,2.7082855717631965e-07,3.771004394408487e-12,3.7708305942092154e-12,6.5615081026559656e-20,1.7277249821584191e-16,0.0,0.0,5.711232439936425e-09,4.5777027381048876e-16,154.0,0.0,0.98634607719813505,1.0,18.999999001124895,2.1000697078601895e-05,0.0013404871579858785,0.0001703568499345649,0.00017164248372315022,0.0029439398469264491,8.8886292630525623e-07,2.0549250344847096e-11,1.0427663423709967e-07,0.0090052616909287383,4.0439713403572639e-15,1.6390693389478252e-08,2.245244800159319e-07
2.4647440460229477e-12,0.4581949506782813,2.7341628700069441e-07,3.843752064973079e-12,3.8435732491018881e-12,6.7578869291829901e-20,1.7778520912154385e-16,0.0,0.0,5.77609070403838e-09,4.6878159069161606e-16,154.0,0.0,0.98621578609679272,1.0,18.999998985158072,2.1201363925218654e-05,0.0013403172468185172,0.00017196485607478044,0.00017327113798221703,0.0029752254061515106,9.0365514578807982e-07,2.0744239176076746e-11,1.0538611374678044e-07,0.0091009792881683784,4.1112700808947736e-15,1.6704685435911823e-08,2.2883739295238555e-07
2.4882338731562467e-12,0.4581949506432049,2.7600367326109194e-07,3.9171914784665445e-12,3.9170075515431594e-12,6.9582432186350728e-20,1.8289351217111147e-16,0.0,0.0,5.841139390711635e-09,4.7996436961522857e-16,154.0,0.0,0.98608551264125632,1.0,18.999998969108645,2.1402004172457162e-05,0.0013401468267110579,0.00017357230898911244,0.00017489936234492298,0.0030065068679232935,9.1853005475192739e-07,2.0939171382022051e-11,1.0649530839197935e-07,0.0091966847298821271,4.1789450258424726e-15,1.7021600514167396e-08,2.3319081345828357e-07
2.5117237002895458e-12,0.45819495060791393,2.7859071604455702e-07,3.9913225430535479e-12,3.9911334088138806e-12,7.1626205616402485e-20,1.8809829369399682e-16,0.0,0.0,5.9063785234669394e-09,4.9132001294481033e-16,154.0,0.0,0.98595525682843865,1.0,18.999998952977428,2.1602617823919528e-05,0.0013399759463836743,0.00017517920960128533,0.00017652715692689959,0.0030377842209524577,9.3348685840948899e-07,2.1134057154537419e-11,1.0760421755932053e-07,0.0092923779814940086,4.2469925599454427e-15,1.7341437064304448e-08,2.3758472751428866e-07
2.535213527422845e-12,0.4581949505724107,2.8117741543811278e-07,4.0661451669220252e-12,4.0659507282186249e-12,7.3710626560295025e-20,1.9340043955984573e-16,0.0,0.0,5.9718081251244883e-09,5.0284992721325112e-16,154.0,0.0,0.98582501865530692,1.0,18.999998936765195,2.1803204883207254e-05,0.0013398046501002698,0.00017678555882790758,0.00017815452184370578,0.0030690574550344485,9.4852476903390214e-07,2.1328886596592597e-11,1.0871284069503269e-07,0.0093880590117455774,4.3154090986546315e-15,1.7664193527060978e-08,2.4201912112427665e-07
2.558703354556144e-12,0.45819495053669673,2.8376377152876065e-07,4.141659258283164e-12,4.141459417085702e-12,7.5836133068134984e-20,1.988008351786776e-16,0.0,0.0,6.0374282178201634e-09,5.1455552312020308e-16,154.0,0.0,0.98569479811887784,1.0,18.999998920472731,2.2003765353921216e-05,0.0013396329780760868,0.00017839135757853446,0.00017978145721079324,0.0031003265609502724,9.6364300589617442e-07,2.1523669373022534e-11,1.0982117729980862e-07,0.0094837277923924372,4.3841910906438625e-15,1.7989868343853133e-08,2.4649398031515848e-07
2.6056830088227415e-12,0.4581949504646454,2.8893545414923023e-07,4.294761476444432e-12,4.294550532638666e-12,8.0212160333101773e-20,2.0989991501870799e-16,0.0,0.0,6.1692399614985972e-09,5.384994234601856e-16,154.0,0.0,0.98543440994440201,1.0,18.9999988876502,2.2404806544028387e-05,0.0013392886503309249,0.00018160130725526717,0.00018303403975727928,0.0031628523556273044,9.9411736989997923e-07,2.1913074826051985e-11,1.1203698915466292e-07,0.0096750285047998187,4.5228373818619725e-15,1.8649966808596727e-08,2.5556503966097571e-07
2.652662663089339e-12,0.45819495039177677,2.9410576460154625e-07,4.4506284636918149e-12,4.4504060145735305e-12,8.4757813238800423e-20,2.2140260730858175e-16,0.0,0.0,6.3018139181388393e-09,5.6316308279477868e-16,154.0,0.0,0.98517409228196595,1.0,18.999998854515947,2.2805741423036145e-05,0.0013389432170077243,0.00018480906576923308,0.00018628490548847079,0.0032253615477509279,1.0249038421868219e-06,2.2302275931398259e-11,1.1425165005165965e-07,0.0098662799432809381,4.6629036436890751e-15,1.9321720003413585e-08,2.6479779422100416e-07
2.699642317355937e-12,0.4581949503181058,2.9927470358094995e-07,4.6092594865515488e-12,4.6090251223703187e-12,8.9476634746022954e-20,2.3331597879996265e-16,0.0,0.0,6.4351502408101079e-09,5.8855793645422457e-16,154.0,0.0,0.9849138451090701,1.0,18.999998821075977,2.3206570019730291e-05,0.0013385968871398514,0.00018801464014916951,0.00018953405532534922,0.003287854091000061,1.0559964226692357e-06,2.2691271583169158e-11,1.1646515753480632e-07,0.010057481965770602,4.8043625779939845e-15,2.0005115484010121e-08,2.7419213302218237e-07
2.7466219716225345e-12,0.45819495024364826,3.0444227178234591e-07,4.7706538119214565e-12,4.7704071158881233e-12,9.4372184940115046e-20,2.4564708890767978e-16,0.0,0.0,6.5692490722142496e-09,6.1469548617754582e-16,154.0,0.0,0.98465366840365898,1.0,18.999998787336185,2.3607292362887537e-05,0.0013382498333672861,0.00019121803731681248,0.0001927814901878726,0.0033503299479122235,1.0873892174041962e-06,2.3080061913906499e-11,1.1867750965493722e-07,0.010248634457295265,4.9471873696443723e-15,2.0700140816909324e-08,2.8374794544341597e-07
2.793601625889132e-12,0.4581949501684194,3.0960846990030521e-07,4.934810707070765e-12,4.9345512553649219e-12,9.9448041022059074e-20,2.5840298971558702e-16,0.0,0.0,6.7041105448775034e-09,6.4158730002200107e-16,154.0,0.0,0.98439356214404206,1.0,18.999998753302357,2.4007908481275694e-05,0.0013379021985240897,0.00019441926408882561,0.00019602721099506656,0.0034127890882798295,1.119076436673405e-06,2.3468647033296991e-11,1.2088870488301851e-07,0.010439737325068555,5.0913516776894784e-15,2.1406783579439984e-08,2.9346512121010316e-07
2.84058128015573e-12,0.458194950092434,3.1477329862906798e-07,5.1017294396399332e-12,5.1014568014173947e-12,1.0470779729946465e-19,2.715907259822408e-16,0.0,0.0,6.8397347813327151e-09,6.6924501227418816e-16,154.0,0.0,0.98413352630883233,1.0,18.999998718980184,2.4408418403653772e-05,0.0013375541006930226,0.00019761832717863056,0.00019927121866509452,0.0034752314879196509,1.1510523931591976e-06,2.3857027050232153e-11,1.2309874204260864e-07,0.010630790494728027,5.2368296270613145e-15,2.2125031359726463e-08,3.0334355038893183e-07
2.934540588688925e-12,0.4581949499382518,3.2509885069431807e-07,5.4438494894548352e-12,5.4435491576085669e-12,1.1579347314910477e-19,2.9928984733238462e-16,0.0,0.0,7.1132719868097196e-09,7.2690499977082331e-16,154.0,0.0,0.98361366582734588,1.0,18.999998649493051,2.5209119775372419e-05,0.0013368568865385498,0.00020400998865941107,0.00020575409826230167,0.0036000659930741185,1.2158482702378842e-06,2.463317221635145e-11,1.2751533891604098e-07,0.011012747518072855,5.5316252321792058e-15,2.3596292379985358e-08,3.2358373092689706e-07
3.0284998972221205e-12,0.4581949497812156,3.3541893352546405e-07,5.7970081099079139e-12,5.7966782769623807e-12,1.2765830872069043e-19,3.2880066473584472e-16,0.0,0.0,7.3898614757539772e-09,7.8776984411271214e-16,154.0,0.0,0.98309408679246257,1.0,18.999998578918319,2.6009396707943698e-05,0.0013361587838442628,0.00021039307346917342,0.00021223013630956755,0.0037248333555098788,1.2817333308941146e-06,2.5408498289972763e-11,1.3192729597030459e-07,0.011394505194216184,5.831376196296468e-15,2.511382479821944e-08,3.4446761422482858e-07
3.122459205755316e-12,0.45819494962143564,3.4573355266468373e-07,6.1611994554695764e-12,6.1608382580274385e-12,1.4033167332226551e-19,3.6017927313003377e-16,0.0,0.0,7.6695038865795728e-09,8.5193499454574984e-16,154.0,0.0,0.98257478903979478,1.0,18.999998507297967,2.6809249431132779e-05,0.0013354601984422081,0.00021676763177861877,0.00021869934012613037,0.0038495335128916584,1.3486655836609312e-06,2.6183006147260735e-11,1.3633461168355919e-07,0.011776063329288383,6.1358914746840487e-15,2.6677529707067299e-08,3.659943325909121e-07
3.216418514288511e-12,0.4581949494590176,3.5604271364900427e-07,6.5364176865334479e-12,6.5360232053945433e-12,1.5384320899633926e-19,3.9348165079380818e-16,0.0,0.0,7.9521997143174225e-09,9.1949695110163914e-16,154.0,0.0,0.98205577240660979,1.0,18.999998434672523,2.7608678174571327e-05,0.0013347614068484159,0.00022313371227249165,0.00022516171702124653,0.0039741664343452511,1.4166045101683054e-06,2.6956696663257076e-11,1.4073728649619143e-07,0.01215742182563645,6.444986724626982e-15,2.8287308370972779e-08,3.8816302332218043e-07
3.3103778228217065e-12,0.4581949492940643,3.6634642201033321e-07,6.9226569694109435e-12,6.9222272296911142e-12,1.6822283015981463e-19,4.2876365952921942e-16,0.0,0.0,8.2379493157453212e-09,9.9055326152641854e-16,154.0,0.0,0.98153703673135362,1.0,18.999998361081069,2.8407683167758639e-05,0.001334062595730404,0.0002294913622011146,0.00023161727429478967,0.0040987321108492515,1.4855110137753031e-06,2.7729570711871149e-11,1.4513532223766134e-07,0.012538580652439778,6.7584840717208679e-15,2.9943062225889769e-08,4.1097282855783167e-07
3.404337131354902e-12,0.45819494912667436,3.7664468327548699e-07,7.3199114763258624e-12,7.3194444475755864e-12,1.8350072322687713e-19,4.6608104484354066e-16,0.0,0.0,8.5267529143598371e-09,1.0652025181528173e-15,154.0,0.0,0.98101858185330049,1.0,18.999998286561347,2.9206264640062391e-05,0.0013333638910215449,0.00023584062743033321,0.00023806601923769902,0.0042232305481472322,1.5553473697835217e-06,2.8501629165944621e-11,1.495287216985862e-07,0.012919539824034064,7.0762118833625057e-15,3.1644692878989301e-08,4.3442289513702978e-07
3.498296439888097e-12,0.45819494895694285,3.8693750296621529e-07,7.7281753854090175e-12,7.7276689817318508e-12,1.9970734621631824e-19,5.0548943613114308e-16,0.0,0.0,8.8186106051816308e-09,1.1435443547259535e-15,154.0,0.0,0.98050040761230439,1.0,18.99999821114973,3.00044228207193e-05,0.0013326653786858158,0.00024218155248978589,0.00024450795913230801,0.0043476617616926257,1.6260771773173048e-06,2.9272872897293052e-11,1.539174883201967e-07,0.013300299384451628,7.3980045498237052e-15,3.3392102108369188e-08,4.5851237446143266e-07
3.5922557484212925e-12,0.45819494878496203,3.9722488659922271e-07,8.1474428806928382e-12,8.146894960863686e-12,2.1687342834411233e-19,5.4704434685488318e-16,0.0,0.0,9.1135223593840883e-09,1.2256794431888354e-15,154.0,0.0,0.9799825138486381,1.0,18.999998134881352,3.0802157938835541e-05,0.0013319671178974963,0.00024851418061939864,0.0002509431012525627,0.0044720257734401627,1.6976653129711868e-06,3.00433027767315e-11,1.5830162598981274e-07,0.013680859397608955,7.7237022733653327e-15,3.5185191862766457e-08,4.8324042236273421e-07
3.686215056954488e-12,0.45819494861082044,4.0750683968618843e-07,8.5777081521060789e-12,8.5771165196892578e-12,2.3502996960166193e-19,5.9080117472707783e-16,0.0,0.0,9.4114880287519865e-09,1.31170949042826e-15,154.0,0.0,0.97946490040289869,1.0,18.999998057790105,3.1599470223387002e-05,0.0013312691490452073,0.00025483855381417281,0.00025737145286416473,0.004596322609897327,1.7700778861577428e-06,3.0812919674091466e-11,1.6268113891072797e-07,0.014061219941347562,8.053150865087514e-15,3.702386426127181e-08,5.0860619897503405e-07
3.780174365487683e-12,0.45819494843460384,4.1778336773378423e-07,9.0189653954684805e-12,9.0183277989356213e-12,2.5420824032026053e-19,6.3681520189027002e-16,0.0,0.0,9.7125073499846558e-09,1.4017372349807197e-15,154.0,0.0,0.97894756711593922,1.0,18.999997979908677,3.2396359903219538e-05,0.0013305714992955138,0.00026115471286741081,0.00026379302122467378,0.0047205523007699075,1.8432821960113627e-06,3.1581724458232936e-11,1.6705603151036209e-07,0.014441381103291863,8.3862015488586652e-15,3.8908021593045324e-08,5.3460886861162207e-07
3.968092982554074e-12,0.45819494807627315,4.3832017071261819e-07,9.9344326107429383e-12,9.9336961116105084e-12,2.9575640042796669e-19,7.3583540589392217e-16,0.0,0.0,1.0323705343839289e-08,1.5942019082923406e-15,154.0,0.0,0.97791374038278667,1.0,18.999997821900347,3.3988872363461966e-05,0.0013291772221031754,0.00027376254595936489,0.00027661583718237217,0.004968810375112361,1.9919409262360744e-06,3.3116901157493669e-11,1.7579197420993931e-07,0.015201105664500406,9.0625400388907968e-15,4.2812401061684055e-08,5.8852156440708206e-07
4.1560115996204645e-12,0.45819494771059655,4.5883533948959206e-07,1.0893798210692916e-11,1.0892953144674402e-11,3.4177346075417133e-19,8.4454491146718812e-16,0.0,0.0,1.0947112087029477e-08,1.803915876903565e-15,154.0,0.0,0.97688103237951229,1.0,18.999997661095716,3.5579697147735068e-05,0.0013277843740661889,0.00028633798375673553,0.00028941160702592372,0.0052168002652506025,2.1434021467884361e-06,3.4648839806273067e-11,1.8450949176097737e-07,0.015960033877487644,9.7516287635042776e-15,4.6897551972590924e-08,6.4497190342193083e-07
