Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801)
2.2905098327472085e-18,0.7569863668826676,1.1296830709608544e-19,6.7932483980614981e-32,6.7726657224644395e-32,1.0312682942780676e-49,1.3113429340156987e-42,0.0,0.0,5.6728300296986315e-20,9.8681728674866528e-35,154.0,0.0,0.9999999999992798,1.0,19.0,8.058871961821412e-14,1.5241040137228997e-13,2.4357138536819893e-13,2.4357155446211129e-13,1.6516060981783761e-19,9.3975366347332267e-22,9.3040520016189976e-22,6.1252271444181079e-22,2.0988348786001403e-19,3.3070639217185878e-31,9.0664823083605942e-25,6.117408189807613e-25,2.9553054898983947e-33,2.9553054830373329e-33,5.9473953482421895e-42,9.6715810920525145e-33,9.1366600388125603e-43,6.6285168666970978e-26,1.8952601875783544e-76,1.7963180911282935e-76,1.7963180911308324e-76,2.3155902662113555e-36,6.1089349733422932e-39,4.144900819271352e-31,1.4674177384414557e-36,6.8596301837991313e-40,3.776165847444084e-45,1.8122098515657667e-54,1.2001441698822351e-63,8.2274805024597987e-65,1.7988023274090056e-74,2.6084576975652589e-78,3.3988010227828663e-75,1.276325990664545e-66,3.8945480265440024e-74,7.6107189151501668e-33,1.1739329938264535e-33,3.8830997451997384e-42,7.4654123589079999e-43,6.4406171419711986e-43,5.0688193350194103e-47,2.2941405348601379e-51,1.2709477088147311e-51,1.0434842722240562e-57,6.7011417758478121e-67,3.143301290741638e-58,9.297743536139073e-67,1.7857407476722463e-67,6.0609609595788929e-67,4.1813742867552336e-68,4.1813742865364517e-68,2.1878150587814054e-78,4.6277742324788482e-63,3.1252203678493503e-60,1.1755188892194561e-68,8.3598984803471242e-77
4.583009682725301e-18,0.7569863668826674,2.2603476238462199e-19,2.7149496635373724e-31,2.7108312989025707e-31,8.2585275454324986e-49,1.0498717007138315e-41,0.0,0.0,1.1350615159013745e-19,3.9498489528390336e-34,154.0,0.0,0.99999999999855904,1.0,19.0,1.6124745549983535e-13,3.0495245202442335e-13,4.8735438604315303e-13,4.87354723208458e-13,6.6107143626816699e-19,3.7614636526678927e-21,3.6873058500009091e-21,2.4516846888817879e-21,8.4007911403112296e-19,2.5960621160254322e-30,3.628955697316928e-24,2.4485574985381022e-24,2.3660413261656757e-32,2.3660413151791063e-32,9.5235155399224177e-41,7.7431300360142491e-32,1.463053618460127e-41,2.6531341799404385e-25,2.4308594539861268e-74,2.3039563871326873e-74,2.3039563871391999e-74,1.853880216027155e-35,4.8908624356787825e-38,3.1370085499886959e-30,1.1745481820169956e-35,5.4918447666586069e-39,6.0467530197230206e-44,5.8039205901592279e-53,7.6874497898746758e-62,5.2700621371222122e-63,2.3044392419261461e-72,3.3416859468447393e-76,4.3537275296703504e-73,8.1754278023577813e-65,2.4967261820057664e-72,6.0931905202958624e-32,4.6987912874488907e-33,3.1088408128271078e-41,5.9768525907925541e-42,5.1561491167743931e-42,6.6413229982705011e-46,3.5874287551711307e-50,1.9886592520477189e-50,2.7217927539242031e-56,3.4876964356932143e-65,8.1988917918601828e-57,4.8386746157723469e-65,9.283958638365014e-66,3.1546111777163357e-65,2.1763490732666213e-66,2.1763490730391333e-66,2.274882180611702e-76,1.5038655541897303e-61,1.0009103973354214e-58,7.5297412209197064e-67,1.0709874505707664e-74
9.168009382681484e-18,0.7569863668826675,4.5216767364595889e-19,1.085509508304767e-30,1.0846856235229699e-30,6.6101968536105518e-48,8.4021643935549072e-41,0.0,0.0,2.2706264921213541e-19,1.5804605435147172e-33,154.0,0.0,0.99999999999711753,1.0,19.0,3.2256492726193928e-13,6.1003425327029834e-13,9.749203817417127e-13,9.7492105175255161e-13,2.6451354350579492e-18,1.5050753584739861e-20,1.446799930176344e-20,9.8099126266827444e-21,3.3613962287049179e-18,1.9995570995122832e-29,1.4520549569390044e-23,9.7974192281850943e-24,1.8935521203667788e-31,1.8935521027813318e-31,1.5243616046284871e-39,6.1968323980142526e-31,2.3418308924247785e-40,1.061599252286438e-24,5.4536328694506576e-72,5.1689258560618948e-72,5.1689258560910639e-72,1.4836676448590201e-34,3.9141763224544992e-37,2.2619974321305991e-29,9.395504324061743e-35,4.3950963528393077e-38,9.6786392984961947e-43,1.8580161887452516e-51,4.9220191169817393e-60,3.3742460090973605e-61,2.9509221639720867e-70,4.2791563052642924e-74,5.5739250125536286e-71,5.2344553002611742e-63,2.0709697524682911e-70,4.8763846462985158e-31,1.8801285247787986e-32,2.4880173723433396e-40,4.7832720124012396e-41,4.1260690274109297e-41,9.4491366834415811e-45,5.4846001945356088e-49,3.0438704937023492e-49,7.7202703194406551e-55,1.9752308776183884e-63,2.3255870690451219e-55,2.7398301158563556e-63,5.2464352291128618e-64,1.7867096009838326e-63,1.2326704983661399e-64,1.2326704981086477e-64,2.5749235940583148e-74,4.950789067134128e-60,3.2042499946596634e-57,4.8210783229731834e-65,1.3714500297717302e-72
1.8338008782593853e-17,0.7569863668826676,9.0443349890568756e-19,4.3410970262933742e-30,4.33944881362349e-30,5.2895408660028156e-47,6.7230081187324563e-40,0.0,0.0,4.5417882459887054e-19,6.3229230824226236e-33,154.0,0.0,0.9999999999942345,1.0,19.0,6.4519987078159268e-13,1.2201886556672033e-12,1.9500523505334417e-12,1.9500536744303527e-12,1.0582172971756388e-17,6.0212810334651979e-20,5.5713043605628011e-20,3.9245881591255938e-20,1.3447657858019411e-17,1.4877378813441399e-28,5.8091652301038729e-23,3.9196055330352978e-23,1.515129346934141e-30,1.5151293187924001e-30,2.4394073331181398e-38,4.9583675450649735e-30,3.7476671977740168e-39,4.2470882304786037e-24,7.0067107904238097e-70,6.6409253146128826e-70,6.640925314687961e-70,1.1871596009654962e-33,3.1319356642615115e-36,1.5087145190691148e-28,7.5107180467709161e-34,3.5166671684739428e-37,1.5488642837665148e-41,5.946776826883036e-50,3.1506994376675062e-58,2.1599337393956695e-59,3.7779152097208349e-68,5.4783863191313767e-72,7.1329700424205729e-69,3.3506971993748824e-61,1.3306264665873046e-68,3.9018172208834061e-30,7.5217380813153186e-32,1.99079172767991e-39,3.8273018746719008e-40,3.3008144673122036e-40,1.4174554428588737e-43,8.0531024739332574e-48,4.4785018596450172e-48,2.3117639155987261e-53,1.1815828503944258e-61,6.9637563724311132e-54,1.6383478734238333e-61,3.124794392124451e-62,1.0689518768506483e-61,7.3751661535682427e-63,7.3751661504885192e-63,3.0797223810890507e-72,1.6714518400380584e-58,1.0255689370454895e-55,3.0861293925604755e-63,1.7558227365048782e-70
3.667800758241859e-17,0.7569863668826674,1.8089651603733631e-18,1.7362506800755783e-29,1.735920808219804e-29,4.2322391181519745e-46,5.3789172166674994e-39,0.0,0.0,9.0842389594296012e-19,2.5294164989381452e-32,154.0,0.0,0.99999999998846834,1.0,19.0,1.2904697578026827e-12,2.4404606611913727e-12,3.9003161976953616e-12,3.900318791851652e-12,4.2331407460565023e-17,2.4087080802504116e-19,2.0723134241034531e-19,1.5699504937377489e-19,5.3794082339987336e-17,1.0430881533721247e-27,2.3238551199658974e-22,1.5679697139214265e-22,1.2122184947296165e-29,1.2122184497004905e-29,3.9032327221497654e-37,3.967006852727356e-29,5.9967986017656282e-38,1.698973517064575e-23,8.9705389851379074e-68,8.5022318235752594e-68,8.5022318237675063e-68,9.49817961702575e-33,2.5057862880881715e-35,9.0289580937839522e-28,5.9977943174532211e-33,2.8134765700076011e-36,2.4783290011690883e-40,1.9030885425846611e-48,2.0165787691207738e-56,1.3824475274032345e-57,4.836050948899224e-66,7.0127994364080816e-70,9.1230267659093422e-67,2.1445857382186266e-59,8.5182923667519409e-67,3.1216999365508889e-29,3.0089398830283411e-31,1.5927843110613974e-38,3.0620642578803412e-39,2.6398346007701821e-39,2.1917607511825147e-42,1.1055928067377842e-46,6.1684478880686358e-47,7.1416208229683672e-52,7.2939180042138341e-60,2.1512796023303699e-52,1.0105912726940882e-59,1.9123450861905378e-60,6.6004044309656133e-60,4.5543399491380916e-61,4.5543399453354926e-61,3.802598862653248e-70,5.9044935925680847e-57,3.2821229822683739e-54,1.9753082347765258e-61,2.2476660457448674e-68
7.335800518206807e-17,0.7569863668826675,3.6180285271015801e-18,6.9446273320729457e-29,6.9439658789106161e-29,3.3861186884580599e-45,4.3033381138336793e-38,0.0,0.0,1.8169649209110268e-18,1.0118409099786485e-31,154.0,0.0,0.999999999976936,1.0,19.0,2.581009531771995e-12,4.8808574840385428e-12,7.8008435303332257e-12,7.8008485755704729e-12,1.6932668440230066e-16,9.6352215413647363e-19,7.2577391937648157e-19,6.2799572889092025e-19,2.15177669478577e-16,6.6771138327477392e-27,9.2957980799193054e-22,6.2721332523322122e-22,9.6982071652609325e-29,9.6982064448299353e-29,6.2447986320578911e-36,3.1736540223179754e-28,9.5951132089107483e-37,6.7961703060341639e-23,1.1483387484983812e-65,1.0883897029314513e-65,1.0883897029806711e-65,7.5989060792028739e-32,2.0047239634700233e-34,4.7800292718695897e-27,4.78040025757836e-32,2.2506892554699024e-35,3.9651890331965716e-39,6.089690887862701e-47,1.2905714878447734e-54,8.8473978430387798e-56,6.1899634876693007e-64,8.9761240210349863e-68,1.1657270807838305e-64,1.3724935769546716e-57,5.4526030981618908e-65,2.4973981454258555e-28,1.2036247619747272e-30,1.2742874833941025e-37,2.4496589699102955e-38,2.1102615452445263e-38,3.4438887031768265e-41,1.3760720728455107e-45,7.7113282069358353e-46,2.2430767100089656e-50,4.5772566216208684e-58,6.7568482235748716e-51,6.3323778032263267e-58,1.1798043268003549e-58,4.1442520697147272e-58,2.8601152458345298e-59,2.8601152410591381e-59,4.7753918780562093e-68,2.2448117547840254e-55,1.0503072831403367e-52,1.264232073114712e-59,2.8770930840514106e-66
1.1003800278171755e-16,0.7569863668826676,5.42709193762266e-18,1.4757099482885628e-28,1.4756104228203831e-28,1.0052911512396806e-44,1.2305007580367516e-37,0.0,0.0,2.7255568281564761e-18,2.150236506347558e-31,154.0,0.0,0.99999999996540367,1.0,19.0,3.8715493056684389e-12,7.3211071275614056e-12,1.1701370501285305e-11,1.1701377955475725e-11,3.5981493984159355e-16,2.0475086654375711e-18,1.4125188370001065e-18,1.3344921801910596e-18,4.572471283666282e-16,1.6964380360251763e-26,1.9753806444930558e-21,1.3328441470795023e-21,2.7731147277773633e-28,2.7731144626205895e-28,2.2984043193811447e-35,9.0746098723285902e-28,3.5316342114603046e-36,1.4442034312371214e-22,5.9250243519111968e-65,5.6157083482896415e-65,5.6157083485918264e-65,2.1728390910780347e-31,5.7323270922250624e-34,1.116831635895868e-26,1.3639578026157065e-31,6.4353164547659426e-35,1.4594094343239976e-38,2.7802687864099678e-46,7.0906511303631876e-54,4.8609328013312969e-55,3.9933127103094185e-63,5.7907410403967739e-67,7.5165550931177406e-64,7.5407472354851447e-57,2.724435033848017e-64,7.1409528896422686e-28,2.5577329930715138e-30,3.6437094581012207e-37,7.0044004455756872e-38,6.0313023229265892e-38,1.2621603819115091e-40,4.5362393449172482e-45,2.5464835718256204e-45,1.0202055848986212e-49,2.5057898903880426e-57,3.0731780349249191e-50,3.464800846901661e-57,6.4206792209241102e-58,2.2691662297219897e-57,1.5661468909101395e-58,1.5661468878385054e-58,3.071634256996497e-67,1.1140178099080987e-54,4.7953266192001014e-52,6.9460768507813655e-59,1.8561226616418383e-65
1.8339799798101651e-16,0.7569863668826674,9.0452189338362346e-18,4.0798432193449521e-28,4.0796754534211862e-28,4.709387973791667e-44,5.6550038686574028e-37,0.0,0.0,4.5429441717377577e-18,5.9451870354363841e-31,154.0,0.0,0.99999999994233912,1.0,19.0,6.4526288531698553e-12,1.2201017768316188e-11,1.9502422996447789e-11,1.9502435342285215e-11,9.9473273267295223e-16,5.6608208680162702e-18,3.2166173382339277e-18,3.6894156256150096e-18,1.2640906064346284e-15,5.9070385505034497e-26,5.4614082340490888e-21,3.6849632330947844e-21,1.2744381277555856e-27,1.2744379237733332e-27,1.7681036004536496e-34,4.1701792078456677e-27,2.7171892408427211e-35,3.9928429812645167e-22,3.9942853920476123e-63,3.7857636568040702e-63,3.7857636571481578e-63,9.9857070866900298e-31,2.6344010353612799e-33,3.4225982569159896e-26,6.2276862710538234e-31,2.9570204641526525e-34,1.1227348676107881e-37,3.6188218234807249e-45,1.5807930661070628e-52,1.0836987310246056e-53,1.5444765823323002e-61,2.2396633671817939e-65,2.8985640545089821e-62,1.6811379122867475e-55,8.4397297693634013e-63,3.2815794471387557e-27,7.0714585309043596e-30,1.6745360070051674e-36,3.2187595124459601e-37,2.7679206481523809e-37,9.6449179053280266e-40,2.5892074166067941e-44,1.4586876661839122e-44,1.3184063702699446e-48,5.537385656668923e-56,3.9714514635910923e-49,7.6369018763357198e-56,1.3789876206126266e-56,5.0190872757383241e-56,3.465238801600035e-57,3.4652387898135407e-57,1.1786493911529638e-65,2.0783391847235523e-53,6.2422615116058707e-51,1.548715750452682e-57,7.1795637253824703e-64
2.4942199366038555e-16,0.7569863668826675,1.2301533371924235e-17,7.2649538897417489e-28,7.264723086699542e-28,1.0867888781995427e-43,1.2729413512898415e-36,0.0,0.0,6.1787571828388249e-18,1.0587071317337949e-30,154.0,0.0,0.99999999992158106,1.0,19.0,8.7756004456856902e-12,1.6592461913262678e-11,2.6523369073480482e-11,2.6523385997709316e-11,1.771259407803632e-15,1.0080282519185299e-17,5.0718248485276255e-18,6.5696592804505849e-18,2.2508884099473117e-15,1.1536914452268315e-25,9.7251891318120897e-21,6.5618535650892268e-21,2.8687598024464313e-27,2.8687592407127615e-27,4.869024379570189e-34,9.3867821864191803e-27,7.4831232135112692e-35,7.1100991013993213e-22,2.2842382694133523e-62,2.1649895733697568e-62,2.1649895735842115e-62,2.2477835831605836e-30,5.9300359083136127e-33,6.3322178909457305e-26,1.3968069846819921e-30,6.6556865492346102e-34,3.0918615770264709e-37,1.1830311282817953e-44,5.9671373385578564e-52,4.09071844493542e-53,6.5646654858979321e-61,9.5195063202984981e-65,1.2311583199117488e-61,6.3459167410954598e-55,3.8356555347796802e-62,7.3866061751374907e-27,1.259222220626943e-29,3.7693792026239058e-36,7.2451178170550682e-37,6.2257481282630563e-37,2.6506474924702504e-39,6.2823277921607202e-44,3.5441260089299141e-44,4.3022134677719565e-48,2.0862125637417494e-55,1.295960905665563e-48,2.8749924669964363e-55,5.1514773494364393e-56,1.8914607259044184e-55,1.3060150326449226e-56,1.3060150276417051e-56,5.0032174599317092e-65,8.1596005174934723e-53,2.0407370097344236e-50,5.8462257866888379e-57,3.0516833706224432e-63
3.1544598933975464e-16,0.7569863668826675,1.5557847959782608e-17,1.1340659980423801e-27,1.1340363909863473e-27,2.0926294015677146e-43,2.4059490466966129e-36,0.0,0.0,7.8147442099468502e-18,1.6527257316498855e-30,154.0,0.0,0.999999999900823,1.0,19.0,1.109857203795232e-11,2.0983402885190221e-11,3.3544313913560941e-11,3.3544335691403215e-11,2.7648543010392307e-15,1.5735497276704784e-17,7.0831088567385894e-18,1.0255161785414002e-17,3.513533068052332e-15,1.9168975652505558e-25,1.5181194697783812e-20,1.0243170137293149e-20,5.4221578654341826e-27,5.4221566003481882e-27,1.0965470421137124e-33,1.7741104035688632e-26,1.6853895131051267e-34,1.1098992390413345e-21,7.0534475375057062e-62,6.6852221993778599e-62,6.685222200166387e-62,4.248471218556822e-30,1.1208185203108128e-32,1.0126027452877597e-25,2.6301280734880601e-30,1.257859451700528e-33,6.9632973066381853e-37,3.1325421627129702e-44,1.8366120349037062e-51,1.259073254378487e-52,2.326204009920054e-60,3.3732587954494075e-64,4.3579618904725868e-61,1.9531958098870013e-54,1.1133590142532839e-61,1.396075310775163e-26,1.965668314218416e-29,7.1243903502118192e-36,1.369317017233328e-36,1.1757517489138991e-36,5.9595398459122869e-39,1.2535956671196611e-43,7.0798199068608145e-44,1.1373284480883584e-47,6.4078705098397251e-55,3.4259878774172164e-48,8.8214896592541869e-55,1.5645943371142067e-55,5.8118274853334504e-55,4.0134774016253898e-56,4.0134773839229776e-56,1.7702412118367856e-64,2.3100314358449549e-52,5.403900216201705e-50,1.7994689525990426e-56,1.0814101172182088e-62
3.8146998501912373e-16,0.7569863668826674,1.8814162689114953e-17,1.625762829696809e-27,1.6257264430083854e-27,3.5581250713341647e-43,4.0214604711302524e-36,0.0,0.0,9.4508956136045933e-18,2.3693952142843248e-30,154.0,0.0,0.99999999988006494,1.0,19.0,1.3421543629983547e-11,2.5373868607457566e-11,4.0565257585209976e-11,4.056528452361212e-11,3.9634713099430729e-15,2.2558010767329992e-17,9.19488997119843e-18,1.4701279209353685e-17,5.0367165845081485e-15,2.8712611795253551e-25,2.1763382691908669e-20,1.4684352248363691e-20,9.062947842369836e-27,9.0629454110956623e-27,2.1073528251700855e-33,2.9652741724502945e-26,3.2392134809885641e-34,1.5911239280357275e-21,2.1738548806458333e-61,2.060368753435992e-61,2.0603687536921318e-61,7.1011753485562526e-30,1.8734091009733227e-32,1.4755190883703522e-25,4.380778853998668e-30,2.1022935812110055e-33,1.338238971325229e-36,6.8422997340580962e-44,4.5145773695578549e-51,3.0949289853383908e-52,6.3810287422768752e-60,9.2532185423013736e-64,1.1943255277862195e-60,4.8011522447959137e-54,2.9449197197731104e-61,2.3334207680905792e-26,2.8179329271693309e-29,1.1908167713376298e-35,2.288670300981896e-36,1.9637369720406484e-36,1.1438531180720165e-38,2.177390414786832e-43,1.2307146562537046e-43,2.4811814612505127e-47,1.5725899627560893e-54,7.4740917399324909e-48,2.1629533521455822e-54,3.8021273996044241e-55,1.4267760621900677e-54,9.8540428631854599e-56,9.8540428146796585e-56,4.8505800619645058e-64,5.6272929869687544e-52,1.1804022088600137e-49,4.4234321250080548e-56,2.9665180523408393e-62
5.135179763778618e-16,0.7569863668826675,2.532679247040839e-17,2.801004931619265e-27,2.8009542870948901e-27,7.8676247196050871e-43,8.5853789248815774e-36,0.0,0.0,1.2723573278588042e-17,4.0824737421330329e-30,154.0,0.0,0.99999999983854881,1.0,19.0,1.8067486813509173e-11,3.4153716399968605e-11,5.4607142263924638e-11,5.460718031242918e-11,6.8281914705834478e-15,3.8865038042622661e-17,1.3558742080648264e-17,2.5327974364758393e-17,8.6771576057424637e-15,5.2187898057374186e-25,3.7495996662857078e-20,2.5299575000998583e-20,1.9348399835890425e-26,1.9348393549464029e-26,5.4488010564398799e-33,6.3302254135254736e-26,8.37625341386942e-34,2.7413375579295241e-21,1.3727120032707953e-60,1.3010495526629127e-60,1.3010495528355485e-60,1.5160247859918849e-29,3.9995230683050631e-32,2.5918562822664821e-25,9.2995972590659375e-30,4.4875619695679367e-33,3.46028019580611e-36,2.106888520422276e-43,1.6334579091059015e-50,1.119802828574876e-51,2.6835334621572614e-59,3.8914377270765168e-63,5.0154607876858946e-60,1.7371461404786372e-53,1.3818364488749306e-60,4.9813536894965068e-26,4.8549984718136996e-29,2.5422624105337061e-35,4.8857301602962194e-36,4.1872105707186927e-36,2.9525146337846319e-38,4.8693261813719521e-43,2.7551250394664945e-43,7.6276521381050712e-47,5.677246752758107e-54,2.2976863250849669e-47,7.7974208268922588e-54,1.3518796755786022e-54,5.1534582919427573e-54,3.5598879343997934e-55,3.5598879140306523e-55,2.0369140000998047e-63,2.2427187257444587e-51,3.6349379745779069e-49,1.6005681537194168e-55,1.2476265236807774e-61
6.455659677366e-16,0.7569863668826674,3.1839422774647079e-17,4.2872121827265867e-27,4.2871459898715733e-27,1.4740877160625715e-42,1.5611602774363471e-35,0.0,0.0,1.5996858546104758e-17,6.2490258801954661e-30,154.0,0.0,0.99999999979703269,1.0,19.0,2.2713429996164655e-11,4.2931807902697824e-11,6.864902262365e-11,6.8649073134561869e-11,1.0450572871058546e-14,5.9486867725637888e-17,1.8076672906441394e-17,3.876589651126177e-17,1.3280422534058887e-14,8.2791891842974975e-25,5.7391438240234888e-20,3.8723567520776534e-20,3.5183010046863412e-26,3.518299673525091e-26,1.1537777176093768e-32,1.1510310946899244e-25,1.77383532701582e-33,4.1958961202480644e-21,4.9278435924633053e-60,4.6705854473591274e-60,4.6705854480525274e-60,2.7567331233171585e-29,7.2727080209231457e-32,4.0169674791584621e-25,1.682026969262734e-29,8.1591179040288424e-33,7.3273188814904157e-36,5.1113858176722183e-43,4.4783793309294384e-50,3.0701140485570269e-51,8.21948470487124e-59,1.1919228927947897e-62,1.5344109291518374e-59,4.7626570488192058e-53,4.2853266674077584e-60,9.0576442591276839e-26,7.4310682200616076e-29,4.6228327854775842e-35,8.8836151588150363e-36,7.6051698328743188e-36,6.2435019174298583e-38,9.1426710805245974e-43,5.1769376200565925e-43,1.8482034774957533e-46,1.5538462257874166e-53,5.5673639469545522e-47,2.1315853737745915e-53,3.6534350631024832e-54,1.4110883664272971e-53,9.7489540600464991e-55,9.7489539977221281e-55,6.232437044558152e-63,6.3548629318282418e-51,8.8189758180421066e-49,4.3884100445729865e-55,3.8215483507849733e-61
7.776139590953382e-16,0.7569863668826675,3.8352053637301109e-17,6.105476958018261e-27,6.1053935466105951e-27,2.4949236810838843e-42,2.5824666548794071e-35,0.0,0.0,1.927079262836466e-17,8.8998962890582753e-30,154.0,0.0,0.99999999975551657,1.0,19.0,2.7359373177890981e-11,5.1708024340690069e-11,8.269089837144609e-11,8.2690962878398719e-11,1.4881854880079532e-14,8.4716155751737889e-17,2.2669780246844949e-17,5.5205465784215258e-17,1.8911625547923277e-14,1.2102240629236362e-24,8.1732061688340706e-20,5.5146840149039938e-20,5.8199618213780529e-26,5.8199593032666126e-26,2.1825325243215563e-32,1.9039424274142871e-25,3.3557891784706517e-33,5.9754425784449276e-21,1.5008678568663891e-59,1.422515029767785e-59,1.4225150299976425e-59,4.5601840304683323e-29,1.2030489636920068e-31,5.771768986191918e-25,2.7673841194384591e-29,1.3495042557229146e-32,1.3861060084417537e-35,1.0913277236950399e-42,1.0671478145398782e-49,7.3157394847337386e-51,2.1651900135283936e-58,3.1397868295544351e-62,4.0372429140189056e-59,1.1348880887645224e-52,1.1339010576236161e-59,1.4982421646771593e-25,1.0582701273981722e-28,7.6470723081009895e-35,1.4694294731564758e-35,1.256562960212317e-35,1.1796062352143931e-37,1.5497952623720058e-42,8.7807864197612784e-43,3.9416811083366186e-46,3.6967290883342635e-53,1.1873569105884261e-46,5.065143660633452e-53,8.5827904317856675e-54,3.3585353201361253e-53,2.3207071902826927e-54,2.3207071738804735e-54,1.6402218859912542e-62,1.5575980413296247e-50,1.8830372453994082e-48,1.0457578003292452e-54,1.0067184542723434e-60
1.0417099418128143e-15,0.7569863668826676,5.1377317069320722e-17,1.0756892274337489e-26,1.0756767445552886e-26,5.9341916617265242e-42,5.9569412428602446e-35,0.0,0.0,2.5820643796719958e-17,1.568243832040813e-29,154.0,0.0,0.99999999967248476,1.0,19.0,3.6651259538503788e-11,6.9254728611071776e-11,1.1077463577141904e-10,1.1077473314430905e-10,2.6215732270104096e-14,1.4925668641170178e-16,3.1900839234487388e-17,9.725702395487585e-17,3.331453747910137e-14,2.2080476475073531e-24,1.4399933105300408e-19,9.7160219024756602e-20,1.342482132104357e-25,1.3424813691571111e-25,6.6124742022240202e-32,4.3912812196288173e-25,1.0169982563245952e-32,1.0527811588968428e-20,1.2434862778506402e-58,1.1785700636625707e-58,1.1785700639474742e-58,1.0518938412358724e-28,2.7750556851986572e-31,1.0288837902324524e-24,6.298693802728718e-29,3.1118776069359743e-32,4.1998735407842344e-35,4.3841747779318131e-42,5.7585308904314015e-49,3.9477117178155668e-50,1.595131697553871e-57,2.3131451770847063e-61,2.9589509987880678e-58,6.1240715640893271e-52,6.7580400512040153e-59,3.4555680768831142e-25,1.8645087725955443e-28,1.7639377360747972e-34,3.3889630868981106e-35,2.8899938414387957e-35,3.5633341997311276e-37,3.709653273835715e-42,2.1037912011575454e-42,1.578682676430659e-45,1.9841961201180588e-52,4.7554819756456943e-46,2.7063605956509875e-52,4.400037091593347e-53,1.8056209457227938e-52,1.2483936901769785e-53,1.2483936781325548e-53,1.2044423699004605e-61,8.457492669641251e-50,7.5660908395163222e-48,5.6441114935333756e-54,7.4179720831091099e-60
1.3058059245302907e-15,0.7569863668826676,6.4402582769861082e-17,1.6757272127436675e-26,1.6757094812425308e-26,1.1590959467427011e-41,1.1443396587441598e-34,0.0,0.0,3.2373130727201571e-17,2.4433757288535417e-29,154.0,0.0,0.99999999958945296,1.0,19.0,4.5943145895341935e-11,8.6793820696528934e-11,1.3885835443586689e-10,1.3885849118567776e-10,4.0833496821701042e-14,2.3251457948890734e-16,4.1160278740848343e-17,1.5149876263604601e-16,5.1890561219678546e-14,3.5158371451819651e-24,2.243248209471415e-19,1.5135792731996473e-19,2.5789323227786444e-25,2.5789305288444854e-25,1.5547539472125252e-31,8.4348012157714988e-25,2.3918021201238321e-32,1.6400419753746148e-20,5.3621401240875377e-58,5.0822095529958685e-58,5.0822095544669551e-58,2.0207119591030325e-28,5.3309321294848997e-31,1.614483260373606e-24,1.1949836102589933e-28,5.9761622082189135e-32,9.8756556481829939e-35,1.2534398175261935e-41,1.9873706447550802e-48,1.362425168135078e-49,6.5942949184118576e-57,9.5625975819529246e-61,1.2190203492212562e-57,2.1135255341201562e-51,2.4293945953447759e-58,6.6374773843478572e-25,2.9045654117398598e-28,3.388553763446862e-34,6.509269878084207e-35,5.5364585377117889e-35,8.3583580608294975e-37,7.2919861799320863e-42,4.1378537418089744e-42,4.5034302647195235e-45,6.8225033405272552e-52,1.3565726505627033e-45,9.2744783868911774e-52,1.4634505860039176e-52,6.2159942931344903e-52,4.2995601092286645e-53,4.2995600595325063e-53,4.9696158303283375e-61,2.8750841729457502e-49,2.1634754946431698e-47,1.9481390124757139e-53,3.066960681431069e-59
