Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426)
1.9616544301488937e-18,0.5553910261340292,8.3639468080482917e-20,5.7087445436707641e-32,5.6894404194623519e-32,9.3208307265249223e-50,1.278220573551324e-42,0.0,0.0,5.9647940226479958e-20,1.1772583185071444e-34,154.0,0.0,0.9999999999992828,1.0,19.0,6.5357854634958504e-14,1.1661894071449841e-13,2.6760422182274439e-13,2.6760436433470708e-13,1.078698414895053e-19,1.2017127624465873e-21,1.1916603289739234e-21,7.8587291060167269e-22,1.3593716160301975e-19,3.5512433412320529e-31,1.1313880568240362e-24,5.4017786464340661e-25,2.1761957495079798e-33,2.1761957436093375e-33,5.1143008931633277e-42,5.0802013468719136e-33,7.8434124425556826e-43,8.2650042157288451e-26,1.199608505969672e-76,1.1375318473742848e-76,1.1375318473755702e-76,3.3584295576399956e-36,6.1775425956277319e-39,4.4954310259257629e-31,2.0938913366863081e-36,6.7137612766111477e-40,3.0851274429066028e-45,1.2524241132847566e-54,9.6687622442942246e-64,4.6550468107484692e-65,1.1880102095444692e-74,2.3834669636334734e-78,1.6216801708061837e-75,1.0294980529310188e-66,2.8206311208791724e-74,4.0312781843498628e-33,9.9076662400337355e-34,3.8144028415991018e-42,5.1057258549780138e-43,4.5032612634075072e-43,3.1399725776040825e-47,1.8999892447890318e-51,1.0490589994717733e-51,7.5568218464517358e-58,4.062627967450028e-67,1.6158149039302929e-58,5.5652146947581399e-67,7.442918925025512e-68,3.639825372411244e-67,1.7605227087835254e-68,1.7605227086765123e-68,1.0701310067554906e-78,1.9801971951713479e-57,2.0608854114867127e-60,6.5376484567318416e-69,5.4197131566252236e-77,1.1100673836307394e-77,2.0062932796519473e-86,4.3145997449001856e-87,6.7393051890113086e-98,1.8099207597544009e-61,8.0401160253287581e-68
3.9250131647549106e-18,0.5553910261340295,1.6735160313794184e-19,2.2811214233489809e-31,2.2772588809524628e-31,7.4642426180316741e-49,1.0233536726228407e-41,0.0,0.0,1.1934803364716582e-19,4.7121127308486334e-34,154.0,0.0,0.99999999999856504,1.0,19.0,1.3077249280973274e-13,2.3333870286378425e-13,5.3544093839010422e-13,5.3544122202556342e-13,4.3175969266661717e-19,4.8099827242995723e-21,4.7301237181170171e-21,3.1455370351975603e-21,5.4410191305795179e-19,2.7971823921849565e-30,4.5285006812204729e-24,2.1621191856506709e-24,1.7422798069515091e-32,1.7422797975060464e-32,8.189496912946871e-41,4.0672431071852884e-32,1.255966169092634e-41,3.3081555942001867e-25,1.5386170702509716e-74,1.4589975893799095e-74,1.4589975893832061e-74,2.6887857674801518e-35,4.9457902472144075e-38,3.4336195632587349e-30,1.6760494818773051e-35,5.3750664921610061e-39,4.9402014893415755e-44,4.0111118501532853e-53,6.1932716283239094e-62,2.9817642317184331e-63,1.521956945773656e-72,3.0534537475512238e-76,2.0773410927694392e-73,6.5943922762787222e-65,1.8082511004828987e-72,3.2274682219561653e-32,3.9656484654620906e-33,3.0538415251920194e-41,4.0876756648947463e-42,3.6051917693984218e-42,4.0533699565102152e-46,2.9830000211777636e-50,1.6479784059538192e-50,1.941640597844288e-56,2.0826727762822003e-65,4.1516551030931134e-57,2.8527353780101045e-65,3.8120057819861162e-66,1.8659794226871542e-65,9.0255212897810485e-67,9.0255212886851053e-67,1.0959408877733756e-76,6.3419545241529846e-56,6.6003734690845306e-59,4.1876667222885062e-67,6.943201800834019e-75,1.4221086349524371e-75,5.1405275248261404e-84,1.1054916535518977e-84,3.4535107224850212e-95,5.7890219476483157e-60,5.1432157175247012e-66
7.851730633966945e-18,0.5553910261340295,3.3477587383283062e-19,9.1197288937228719e-31,9.1120018084960457e-31,5.9744490220009794e-48,8.1899395766550306e-41,0.0,0.0,2.3874921236905588e-19,1.8854680229050795e-33,154.0,0.0,0.99999999999712941,1.0,19.0,2.6160176915848059e-13,4.6677673181712974e-13,1.0711143642998719e-12,1.0711149258740941e-12,1.7275948399923271e-18,1.9246195555518136e-20,1.8616839130765872e-20,1.2586224180524191e-20,2.1771084086695107e-18,2.1683668541263205e-29,1.8119901145667554e-23,8.6512928966893413e-24,1.3943533394184239e-31,1.3943533242996906e-31,1.310837490888653e-39,3.2550194794405227e-31,2.0103582335019463e-40,1.3236931335266884e-24,1.9714279073987138e-72,1.869411577724033e-72,1.8694115777324812e-72,2.1518458746327202e-34,3.958135261229049e-37,2.5156663619344178e-29,1.340810258974871e-34,4.301647118286104e-38,7.9074691005837432e-43,1.2840843666409877e-51,3.96535323830457e-60,1.9091280392934895e-61,1.9489271450580167e-70,3.9100707309048699e-74,2.6596340476460084e-71,4.2221779589859938e-63,1.1582662043563712e-70,2.5829466433492686e-31,1.5867759017682277e-32,2.4440012361790734e-40,3.2713676244451225e-41,2.8850003768608083e-41,5.7077274910610045e-45,4.5949820470303696e-49,2.5412893027118604e-49,5.44956029686148e-55,1.1670114771926976e-63,1.1652359650789942e-55,1.5982576181099734e-63,2.1320717069649384e-64,1.0456481050111091e-63,5.0577774740775443e-65,5.0577774728502781e-65,1.2272659496686414e-74,2.0302736136773693e-54,2.1130020684035148e-57,2.6812447768173321e-65,8.8911023582239568e-73,1.8210777378367707e-73,1.3165303545126621e-81,2.8312748036898825e-82,1.7689588341809164e-92,1.8520434267511751e-58,3.2908575753026518e-64
1.5705165572391013e-17,0.5553910261340292,6.6962441754249192e-19,3.6469399188457232e-30,3.6453940754292767e-30,4.78081706030678e-47,6.5531960233014907e-40,0.0,0.0,4.7755553733482492e-19,7.5431730422762476e-33,154.0,0.0,0.99999999999425815,1.0,19.0,5.2326032185277378e-13,9.3364680841954504e-13,2.1424611872196019e-12,2.1424622889569194e-12,6.9114537047128586e-18,7.6997309524091717e-20,7.2111043593853192e-20,5.0352922709313597e-20,8.7097875198175222e-18,1.6323067160995754e-28,7.249140180484083e-23,3.4610803877628491e-23,1.1156944896815033e-30,1.1156944654871172e-30,2.0977176175373264e-38,2.6044923323831733e-30,3.2172098269577306e-39,5.2956343819950917e-24,4.4201061922116421e-70,4.191377052684848e-70,4.1913770527226684e-70,1.7218037744510608e-33,3.1671094879518559e-36,1.7200275435999802e-28,1.0719908215263204e-33,3.4419077865610056e-37,1.2654299138346594e-41,4.1098617562954004e-50,2.5383240107442367e-58,1.2220816927614809e-59,2.4951206334073108e-68,5.0058821004562179e-72,3.4037647672824939e-69,2.7027241224925982e-61,9.596287217550983e-69,2.0667356277272884e-30,6.3481365852047279e-32,1.9555721458693168e-39,2.6175667550412271e-40,2.3080406912515082e-40,8.5088903962832569e-44,6.8377354512842993e-48,3.7890594774235263e-48,1.6214095995732792e-53,6.9361410002555374e-62,3.4669306030007528e-54,9.496248610146657e-62,1.2625193615614028e-62,6.2155212971070099e-62,3.0065550127423493e-63,3.0065550112840286e-63,1.4583198788789093e-72,6.4982070738539227e-53,6.7629913112477352e-56,1.7163538957313295e-63,1.138299963274948e-70,2.3314675575240175e-71,3.3709756919172895e-79,7.2495909752631304e-80,9.0589816995459351e-90,6.8650413087970535e-57,2.4344493810053875e-62
3.1412035449239145e-17,0.5553910261340294,1.3393215142413485e-18,1.4585857098864013e-29,1.4582763174940428e-29,3.8252137662116763e-46,5.243054645136174e-39,0.0,0.0,9.5518405735366396e-19,3.0175733562834315e-32,154.0,0.0,0.99999999998851563,1.0,19.0,1.0465774272285499e-12,1.8673630370202942e-12,4.2851547174598659e-12,4.2851568475308486e-12,2.7647660042703034e-17,3.0801426417096137e-19,2.7111821333587529e-19,2.0142672648074946e-19,3.4841475423336617e-17,1.167054775536282e-27,2.8998919353707831e-22,1.3845447433707703e-22,8.9264028859728741e-30,8.9264024988396113e-30,3.3565323869932568e-37,2.0837632201590632e-29,5.1480022313425177e-38,2.1184260835043825e-23,5.6777714794590486e-68,5.3839613945490533e-68,5.3839613946463775e-68,1.3775740247723622e-32,2.533928010080213e-35,1.063280119960609e-27,8.562993896672766e-33,2.7536861113027295e-36,2.0248215574772151e-40,1.3152478012398736e-48,1.6246442146914887e-56,7.8218855812919821e-58,3.1939873380288509e-66,6.4079981786240949e-70,4.3539634239600726e-67,1.72986790590834e-59,6.1647039892102945e-67,1.653522889173253e-29,2.5394610894514661e-31,1.5646059933280442e-38,2.0942132319004214e-39,1.8459714283137228e-39,1.3112146925996313e-42,9.5919932161387274e-47,5.3324061377246175e-47,4.9913502921744442e-52,4.2666580521114034e-60,1.0672605057791103e-52,5.837774110741651e-60,7.7092851470679716e-61,3.8242465734090423e-60,1.8500026203246215e-61,1.8500026185304661e-61,1.7941555879717996e-70,2.0796227457174567e-51,2.1643610214658631e-54,1.098571806472876e-61,1.4571648997287416e-68,2.9845641310096111e-69,8.6302686969286534e-77,1.8560756477376549e-77,4.6386502733894559e-87,2.206054359436761e-55,1.5677961132499333e-60
6.282577520293542e-17,0.5553910261340295,2.6787157447571918e-18,5.833963177899715e-29,5.8333427207913922e-29,3.0604861468048913e-45,4.1946429029877027e-38,0.0,0.0,1.9105045777355674e-18,1.2071253175930165e-31,154.0,0.0,0.99999999997703071,1.0,19.0,2.0932116379288615e-12,3.7346998007093713e-12,8.5705413155438206e-12,8.5705453646306818e-12,1.1059190188797235e-16,1.2321068690006505e-18,9.6689584563192754e-19,8.0572884498028501e-19,1.3936749170470447e-16,7.6871452447199944e-27,1.1600038777375331e-21,5.538403633432543e-22,7.1414604829357528e-29,7.1414598635431753e-29,5.3702218183706106e-36,1.6670441373749435e-28,8.2370395929043938e-37,8.4740486260697361e-23,7.2684301979246208e-66,6.8923076169323095e-66,6.8923076171814954e-66,1.1021118835809305e-31,2.0272383989785887e-34,5.8221743406580673e-27,6.8288258479818152e-32,2.2028909718616007e-35,3.2396479889693081e-39,4.2087184181615982e-47,1.0397552788263677e-54,5.005925067698399e-56,4.0882398945502855e-64,8.202114016482464e-68,5.5648804223558596e-65,1.1070974052536722e-57,3.9462368234597348e-65,1.3228449427475562e-28,1.0158256111176613e-30,1.2517437953390683e-37,1.6753877251076941e-38,1.4758299175079581e-38,2.0567625998580717e-41,1.2299533300265768e-45,6.8689001221895843e-46,1.5649265836768672e-50,2.6729770792188187e-58,3.3461570285025692e-51,3.6526350198177126e-58,4.7600188395796323e-59,2.3969003096342782e-58,1.1597012954148559e-59,1.1597012931658123e-59,2.2490436962341075e-68,6.6550010172350732e-50,6.926167592842103e-53,7.0310811465540455e-60,1.8652307025411336e-66,3.8203564668089951e-67,2.2092829195533658e-74,4.7517067779190092e-75,2.3750656387555308e-84,7.0598816084366021e-54,1.0035580335326516e-58
1.2565325471032794e-16,0.5553910261340294,5.3575043542613631e-18,2.3335100510608312e-28,2.3333846335001739e-28,2.4486606930526737e-44,3.3557940723018099e-37,0.0,0.0,3.8213995398391834e-18,4.8289743867775661e-31,154.0,0.0,0.99999999995406086,1.0,19.0,4.1864800591245221e-12,7.4689905932650809e-12,1.7141312662127122e-11,1.7141320380755221e-11,4.4235070187880897e-16,4.9285251769030846e-18,3.1674442057470496e-18,3.2228942586886355e-18,5.5744866235602594e-16,4.5292021209831853e-26,4.6401092393047414e-21,2.2154059664809679e-21,5.7133026494618043e-28,5.7133016585753033e-28,8.590963698317519e-35,1.3335940448189726e-27,1.3179013139148666e-35,3.3896880351647316e-22,9.3040317347312644e-64,8.8225720199743916e-64,8.8225720206123372e-64,8.8171098837804333e-31,1.6218288385263051e-33,2.8410116559382231e-26,5.4284803454669534e-31,1.7620946618156524e-34,5.1828286245842094e-38,1.3466360370350499e-45,6.6536830131524594e-53,3.2034308797077533e-54,5.2323610671001115e-62,1.0497541903786931e-65,7.1015912147116772e-63,7.0846248453395162e-56,2.5260420207926246e-63,1.0582432086632118e-27,4.0633839336627808e-30,1.0014181567365992e-36,1.3402421954642986e-37,1.179067462172756e-37,3.2546517843896834e-40,1.405940761373695e-44,7.8934902496330212e-45,4.9512511212183265e-49,1.6890755589942726e-56,1.0586861349432907e-49,2.302328876834801e-56,2.923652795197529e-57,1.5159914109044302e-56,7.3372329131035831e-58,7.3372328846470723e-58,2.845651209193837e-66,2.1295657046900315e-48,2.2163347878365794e-51,4.4998150892722531e-58,2.3874551811090694e-64,4.8899542506953361e-65,5.6549686948066848e-72,1.2164167271726937e-72,1.2160133807536191e-81,2.2589813995647092e-52,6.422282522027422e-57
1.8848073421772049e-16,0.5553910261340295,8.0362931122379861e-18,4.9586626508636825e-28,4.9584721230862897e-28,7.2698546792807825e-44,9.5955323641821064e-37,0.0,0.0,5.7325484232473949e-18,1.0262184366931258e-30,154.0,0.0,0.99999999993109101,1.0,19.0,6.2797484801152196e-12,1.1202898690221564e-11,2.5712082159127491e-11,2.5712093638366247e-11,9.3996281953530894e-16,1.0473174902408406e-17,5.9174808479570903e-18,6.8485640221292029e-18,1.1845375494827435e-15,1.1071746815242099e-25,9.8602902369382069e-21,4.7077650275205244e-21,1.6336572140543738e-27,1.6336568493697928e-27,3.1617782197939382e-34,3.8131489469777371e-27,4.8506759250853735e-35,7.2031296541716564e-22,4.8005444620853842e-63,4.55212863459946e-63,4.5521286349911264e-63,2.521158918753005e-30,4.6374445031841419e-33,6.4357264941508628e-26,1.5465545017257361e-30,5.038093227938138e-34,1.9075049781097673e-37,6.1479396874464075e-45,3.6555752772312665e-52,1.7599851212038013e-53,3.3754672054736818e-61,6.7721092649090601e-65,4.577317396512548e-62,3.8923375914635792e-55,1.2624837454075668e-62,3.0258375786780772e-27,8.6347408748177884e-30,2.8634464545983252e-36,3.8321145014865994e-37,3.368752334953825e-37,1.1945508102578914e-39,4.4866724621301675e-44,2.5239058295683983e-44,2.254939352868875e-48,9.2560565763842235e-56,4.8215547861128485e-49,1.2605601016515968e-55,1.5865158305098109e-56,8.3101857343448787e-56,4.0224897147723466e-57,4.0224896964492865e-57,1.8323059785327729e-65,9.7227196126570883e-48,1.0118865328074592e-50,2.4723091648475115e-57,1.5402240708184615e-63,3.1546627803287966e-64,4.1993096282556374e-71,9.0332572051220383e-72,1.0228637484869742e-80,9.9865110895181977e-52,3.4370273282520786e-56
2.5130821372511303e-16,0.5553910261340292,1.0715082018687034e-17,8.4588547440617906e-28,8.4585967882410022e-28,1.5841466581339248e-43,2.0239825441749677e-36,0.0,0.0,7.6439512279262542e-18,1.7507003065631528e-30,154.0,0.0,0.99999999990812116,1.0,19.0,8.3730169009009556e-12,1.4936424130798021e-11,3.4282849806546605e-11,3.4282865313782774e-11,1.6034112579648822e-15,1.7866054366506707e-17,9.0407435756335857e-18,1.1682681336066781e-17,2.0206127336669842e-15,2.0559062385740488e-25,1.6820546549334948e-20,8.0309171792386494e-21,3.4458674020497811e-27,3.4458664771953424e-27,8.0183276251223809e-34,8.0428334701263863e-27,1.2302167666129271e-34,1.2287729514805647e-21,2.618889484924655e-62,2.483368690829854e-62,2.4833686910478875e-62,5.3178753251618055e-30,9.7817454084602684e-33,1.1373499268975393e-25,3.2513712480762858e-30,1.0626016883350735e-33,4.8375614262712838e-37,1.8324369807116431e-44,1.256809864297002e-51,6.0509401640137836e-53,1.3181618089263419e-60,2.6445944656272937e-64,1.7860510979111603e-61,1.3382102942021682e-54,5.2684015197180785e-62,6.3822074837729428e-27,1.472989576634771e-29,6.0398562838950651e-36,8.0827530828457814e-37,7.1006069663834478e-37,3.0240086056601839e-39,1.0136865988234902e-43,5.7102214234444027e-44,6.7099138273360121e-48,3.1762472050677453e-55,1.4347266126730922e-48,4.3221896642285495e-55,5.3959372625442098e-56,2.8524920107606785e-55,1.3808712043297771e-56,1.3808711971842674e-56,7.1455098204559433e-65,2.8980318065256286e-47,3.0161072479814115e-50,8.5002146409799972e-57,6.0149260279719175e-63,1.2319663151432721e-63,1.8389683621459469e-70,3.9559800798065398e-71,4.9698077560213616e-80,3.4125399743509028e-51,1.2987273136628246e-55
3.769631727398981e-16,0.5553910261340292,1.6072660180040736e-17,1.7512904992163463e-27,1.7512504942952952e-27,4.5987676338643427e-43,5.52814330503998e-36,0.0,0.0,1.1467352774857851e-17,3.6249149761774633e-30,154.0,0.0,0.99999999986218147,1.0,19.0,1.2559553741991388e-11,2.2402577062498752e-11,5.142438076053607e-11,5.1424405291510001e-11,3.3194631082048637e-15,3.6989490128764025e-17,1.5823176120676854e-17,2.4186892257188056e-17,4.1831747108425599e-15,4.6663929171648415e-25,3.4824908494816864e-20,1.6627040862473779e-20,9.4117631442863039e-27,9.4117599104133649e-27,2.8036726555699294e-33,2.1966506125835657e-26,4.3020028457725812e-34,2.5440259200697328e-21,3.6372203764237391e-61,3.4490035800096471e-61,3.4490035803540809e-61,1.452483753813642e-29,2.6717067587416826e-32,2.4405377629428484e-25,8.8318958895693389e-30,2.9019333321026891e-33,1.6915475394807941e-36,8.0202478928575495e-44,6.7588563878532112e-51,3.2540672109176609e-52,8.573243048677954e-60,1.7200327250933384e-63,1.1599624697791989e-60,7.1966110859015189e-54,4.6312223568416002e-61,1.7431021075344095e-26,3.0496464050192005e-29,1.649676882849744e-35,2.207515575077691e-36,1.9370903549639026e-36,1.0550128482301791e-38,2.9907410906467012e-43,1.6876273873099536e-43,2.9305210308404408e-47,1.7034856191061911e-54,6.2660954308648932e-48,2.3148346699324527e-54,2.8497219585794591e-55,1.5306221357404458e-54,7.4109630482596183e-56,7.4109630018750291e-56,4.6384588837927069e-64,1.2684982687381759e-46,1.3201770749361583e-49,4.5714792478431857e-56,3.9122561242953425e-62,8.012996327197171e-63,1.42669620652811e-69,3.0692729246565771e-70,4.5439353363892621e-79,2.0981110702563202e-50,9.3823791592392145e-55
5.026181317546832e-16,0.5553910261340292,2.1430238887380288e-17,2.978479275379949e-27,2.9784237274104998e-27,1.0057855725885783e-42,1.1566748652603642e-35,0.0,0.0,1.5291688080592923e-17,6.1655298063640928e-30,154.0,0.0,0.99999999981624177,1.0,19.0,1.6746090582328103e-11,2.9867323155952389e-11,6.8565904912969546e-11,6.856594022936259e-11,5.6452130870626049e-15,6.2909511885066047e-17,2.320014684098202e-17,4.113452423019021e-17,7.1140759374077153e-15,8.4056331413054137e-25,5.9228145608606993e-20,2.827828399770776e-20,1.9692592965860779e-26,1.9692584886099857e-26,7.0048342353504842e-33,4.5959437115012625e-26,1.0749266903156369e-33,4.3267289514757299e-21,1.6719837626678213e-60,1.5854629056065223e-60,1.585462905785128e-60,3.0390919408410076e-29,5.5901145957588794e-32,4.2383907514658488e-25,1.8389657428560149e-29,6.0711382072631888e-33,4.226360043462683e-36,2.336558324067685e-43,2.252465684556735e-50,1.0844549113723118e-51,3.2185013856691237e-59,6.4572237576387783e-63,4.3502757993599761e-60,2.3983525288522166e-53,1.8164430254215144e-60,3.6470065473408111e-26,5.1866575578213202e-29,3.4516812095188315e-35,4.6186057295971225e-36,4.0487639371797814e-36,2.6319429362438342e-38,6.5678328240024288e-43,3.7104320890408346e-43,8.5258922917711289e-47,5.667216693353283e-54,1.8230222381328933e-47,7.6932078871552705e-54,9.3751719561259414e-55,5.0940078095920835e-54,2.4667390375414889e-55,2.4667390201477162e-55,1.7393773111271447e-63,3.6957293722657834e-46,3.8462865445399946e-49,1.5235569031210157e-55,1.4687577305755132e-61,3.008272813640981e-62,5.958678461256792e-69,1.2819470973051939e-69,2.0899650616221889e-78,7.0430868158411196e-50,3.5953690555341785e-54
6.282730907694683e-16,0.5553910261340295,2.678781817970451e-17,4.5504367755692893e-27,4.5503638682581269e-27,1.8871557861290813e-42,2.1056854200905117e-35,0.0,0.0,1.9117023841974901e-17,9.4203105746335939e-30,154.0,0.0,0.99999999977030207,1.0,19.0,2.093262742185725e-11,3.7330562184770012e-11,8.5707421778032796e-11,8.5707470100039928e-11,8.6240974899627558e-15,9.6111578850538902e-17,3.0881811642692225e-17,6.2842585130720309e-17,1.0868054666706268e-14,1.3365855210753677e-24,9.0487318618959092e-20,4.3202866948367111e-20,3.5849656978701538e-26,3.5849639838354323e-26,1.4859831832424307e-32,8.366393559272526e-26,2.2805153806421838e-33,6.6102712120314372e-21,6.1730079884980814e-60,5.8535707130757448e-60,5.8535707137922787e-60,5.5325659141952418e-29,1.0176602672940611e-31,6.5662484373152174e-25,3.3312922001380255e-29,1.1051014624396233e-32,8.9659108556099011e-36,5.6726455578737401e-43,6.1664032994852031e-50,2.9688295127289268e-51,9.8165852332474814e-59,1.9694876942708467e-62,1.3255000696969624e-59,6.5657868997196218e-53,5.7037597403862672e-60,6.6389612211956885e-26,7.9240479291516282e-29,6.2836596347382493e-35,8.4075172394550587e-36,7.3627085991480952e-36,5.5761044564609192e-38,1.2389823938373805e-42,7.0058843929040094e-43,2.0674455549969996e-46,1.5490080905985049e-53,4.4206503699868448e-47,2.1005879441673528e-53,2.5338063370348161e-54,1.3928562398283316e-53,6.7457115093342326e-55,6.7457114563351391e-55,5.2999091712946704e-63,8.972861508491292e-46,9.3383805369903669e-49,4.1710909567335737e-55,4.4799328476108334e-61,9.1756731427066193e-62,2.0047909746196644e-68,4.3132612381204278e-69,7.6927218902850904e-78,1.9032858746046092e-49,1.0931473518967455e-53
8.795830087990385e-16,0.5553910261340294,3.7502978556051335e-17,8.7503171552019696e-27,8.7502013413773426e-27,5.1647343679170484e-42,5.5596419934655557e-35,0.0,0.0,2.6770759573062205e-17,1.8118352339594982e-29,154.0,0.0,0.99999999967842301,1.0,19.0,2.9305701098442164e-11,5.2252426158833546e-11,1.1999043318837436e-10,1.1999051507286087e-10,1.6581526259754122e-14,1.8481918818474609e-16,4.6429650107481046e-17,1.2083644622256291e-16,2.0895975962647972e-14,2.7037212332726496e-24,1.7400411093781063e-19,8.307764784514838e-20,9.465380859738317e-26,9.4653745821508556e-26,5.4421497783585089e-32,2.2087208743696687e-25,8.3543768299717124e-33,1.2711332414103843e-20,7.5676512871258235e-59,7.1760448361098136e-59,7.1760448375825032e-59,1.4607681293731973e-28,2.6869273985550966e-31,1.2845004882697858e-24,8.6792633505909069e-29,2.9168800105877612e-32,3.2838992657837288e-35,2.9338236746852679e-42,4.604828753347262e-49,2.2170061398126859e-50,1.0861311252620714e-57,2.1791044203259267e-61,1.4582308523055414e-58,4.9030739492833071e-52,4.6889876804440255e-59,1.7526801856316628e-25,1.5237675906641743e-28,1.6590726589069274e-34,2.2194838739909314e-35,1.9382907902464506e-35,2.035454502739753e-37,3.4512268961489535e-42,1.9543975566926178e-42,1.0655269322315939e-45,1.1497272747560486e-52,2.2783286426051855e-46,1.5516219816523228e-52,1.7886579223975496e-53,1.0356421498310641e-52,5.0188326209809306e-54,5.0188325625728507e-54,5.8408078495203874e-62,4.641559654956128e-45,4.8306092887840742e-48,3.1153888154599622e-54,4.9576417329846868e-60,1.0154021461105088e-60,3.3802611499904883e-67,7.2743869057085342e-68,2.0364599056743252e-76,1.0670051377985799e-48,9.3891695712621369e-53
1.1308929268286088e-15,0.5553910261340294,4.8218141308328769e-17,1.4350492385810273e-26,1.4350320441571084e-26,1.0890004945960025e-41,1.152654350177464e-34,0.0,0.0,3.4428558681632353e-17,2.971950124734588e-29,154.0,0.0,0.99999999958654395,1.0,19.0,3.7678774771747152e-11,6.7168173098698323e-11,1.542734150010123e-10,1.5427354057699893e-10,2.7189966480594115e-14,3.0310287355256602e-16,6.2108935327671971e-17,1.9815920824114919e-16,3.4264691748363625e-14,4.5681456072028215e-24,2.8536646753627403e-19,1.3624715964299306e-19,1.9624117581599704e-25,1.9624101285338642e-25,1.4127069037614784e-31,4.5787528438796852e-25,2.1691920235566124e-32,2.0846565375996857e-20,3.7725988457917229e-58,3.5773765844641767e-58,3.5773765853452525e-58,3.028549972026368e-28,5.5706772801717099e-31,2.1275772950181185e-24,1.7780217996716856e-28,6.0457070083159628e-32,8.5251754194291889e-35,9.4449089577880731e-42,1.8184275793205455e-48,8.7548653810263061e-50,5.1989542541035026e-57,1.0430691889800932e-60,6.9573926000523918e-58,1.9362036529990191e-51,1.9264028968380523e-58,3.6333651160546408e-25,2.4989755995526193e-28,3.4396729519506264e-34,4.6008895721029791e-35,4.0079561618572918e-35,5.2711050302777135e-37,7.3778550847130059e-42,4.1816433155972278e-42,3.4225610278474719e-45,4.5237900832520975e-52,7.318179058275896e-46,6.0859544924408701e-52,6.8155328432429094e-53,4.079575023409284e-52,1.9778134457244112e-53,1.977813417819812e-53,2.7904598952582092e-61,1.4944791967756056e-44,1.5553427341475451e-47,1.2304037672398712e-53,2.3733166334466258e-59,4.8608992818977161e-60,1.9363159688137062e-66,4.1675127642777946e-67,1.377761489519624e-75,3.5658998051773298e-48,3.8766336046678747e-52
1.633512762887749e-15,0.5553910261340292,6.9648473939666726e-17,2.975115777796278e-26,2.9750814773958885e-26,3.3232435111750522e-41,3.4633980549729169e-34,0.0,0.0,4.9756345307908502e-17,6.1638079677540285e-29,154.0,0.0,0.99999999940278628,1.0,19.0,5.4424922108518757e-11,9.6981331383848132e-11,2.2283928984620845e-10,2.2283953362395486e-10,5.6353160381376161e-14,6.2838545020683299e-16,9.3443993258392525e-17,4.1076456300901202e-16,7.1016037144531861e-14,9.7885900094948483e-24,5.916160535713714e-19,2.8246465005236977e-19,5.8964813285750764e-25,5.8964741104069121e-25,6.2568442216615152e-31,1.3754421388025748e-24,9.6132394344261004e-32,4.3218683172177488e-20,5.7450957783284085e-57,5.4478019249055086e-57,5.4478019271154588e-57,9.0999845567213488e-28,1.6738280873647512e-30,4.4590337987791359e-24,5.1968727995323818e-28,1.815343664591063e-31,3.7765070021650344e-34,6.3101139606717268e-41,1.8772448420764939e-47,9.0380461333819676e-49,8.5016827883819011e-56,1.7057158327143468e-59,1.1239182549774472e-56,1.9988314151211711e-50,1.9267778940446759e-57,1.0914508042771612e-24,5.1808224653050132e-28,1.0335208614373454e-33,1.3819678639075649e-34,1.1968288284656461e-34,2.3216008892838099e-36,2.3000202305172067e-41,1.3050187464920503e-41,2.2735490155520421e-44,4.6191307405085338e-51,4.8613382608356882e-45,6.1505591893599219e-51,6.3131291026837138e-52,4.1814066242553355e-51,2.0299412749312803e-52,2.0299412295715726e-52,4.535970788100054e-60,9.9887697027489029e-44,1.0395460513481106e-46,1.2707171849606118e-52,3.8825922220474213e-58,7.9519776358886377e-59,5.1375078015734281e-65,1.1063386862295898e-65,6.0704347093664867e-74,2.3645026529442662e-47,4.0424330613667237e-51
