Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234)
1.1909038206717441e-11,0.5590205751570895,5.0383001665841031e-08,1.5055675016895069e-12,1.4617746543571571e-12,2.7302763704747512e-20,2.1139511076540384e-16,0.0,0.0,6.2624604703060801e-09,1.7459322304811584e-15,154.0,0.0,0.99452022660973394,1.0,18.999997252364633,2.9679810256138674e-05,0.0001323330322422134,0.0001808880360163553,0.000183662432378569,0.0014177877962002817,2.6000890657808533e-06,2.4297487561369373e-11,1.4125053768615292e-07,0.0035323292938168166,1.5004388086572061e-14,3.4520673330299148e-08,2.3515351724277321e-07,2.952652606566144e-08,2.951992043555177e-08,4.3396368836540315e-12,4.955046359886207e-08,2.2659928434539929e-12,2.8732774344600166e-09,6.7283125288593139e-20,6.1987596276047719e-20,6.2010656713362396e-20,8.8297067810276509e-13,5.431989707280903e-14,6.1367297627156827e-16,4.5426548536281112e-17,4.3740000433938025e-14
1.2266152133314186e-11,0.5590205747818769,5.1907704323599424e-08,1.5983221764146501e-12,1.551031812309357e-12,3.0387243833799027e-20,2.3099989634968473e-16,0.0,0.0,6.5959682541906332e-09,1.9313479245084214e-15,154.0,0.0,0.99435645529181771,1.0,18.999997130403099,3.0567241667884049e-05,0.00013231166323485923,0.00018623370944893591,0.00018913856364990877,0.0014613005208126738,2.7173689698174245e-06,2.502195008892576e-11,1.4559715472433862e-07,0.0036407570718483772,1.568117790705368e-14,3.6613955625154674e-08,2.4852576474992835e-07,3.2170359331406691e-08,3.2163156125886525e-08,4.7305965350365003e-12,5.2587285276657333e-08,2.4726085171132209e-12,3.047914455982467e-09,8.2298117532772937e-20,7.5842467837353217e-20,7.5871543984273287e-20,9.7053087646442554e-13,5.9264500803513412e-14,6.3255716428959071e-16,4.7093899557646375e-17,4.7238906216087541e-14
1.262326605991093e-11,0.5590205744042416,5.3433222928607081e-08,1.6938931837536002e-12,1.6429506654717166e-12,3.3723495488636311e-20,2.5178153077548053e-16,0.0,0.0,6.9379965595145569e-09,2.1310191177505077e-15,154.0,0.0,0.99419271269984144,1.0,18.999997007525796,3.145452368393171e-05,0.00013229029797699266,0.00019157619921451733,0.00019461288659675552,0.0015048057342253128,2.8355575185655798e-06,2.5746173375436858e-11,1.4994233635501203e-07,0.0037491672462496737,1.6363211268085302e-14,3.8768370082591965e-08,2.622162495485969e-07,3.4962139606375952e-08,3.4954305034766531e-08,5.1435690790053321e-12,5.5710966853118612e-08,2.6910019612213723e-12,3.2276876531389086e-09,1.0006939634520588e-19,9.2246063611824324e-20,9.2282477314491808e-20,1.0638151525167697e-12,6.4495011248751508e-14,6.5143511607720513e-16,4.8776920794901614e-17,5.0893321338471374e-14
1.2980379986507674e-11,0.5590205740243844,5.4959558045988518e-08,1.7922831011392661e-12,1.7375326700163258e-12,3.7324738675226379e-20,2.737744045869836e-16,0.0,0.0,7.2885454015489046e-09,2.3456514696516014e-15,154.0,0.0,0.99402899882820528,1.0,18.99999688379215,3.2341656330462954e-05,0.00013226893646787834,0.00019691556563561919,0.00020008540183297696,0.0015483034377547593,2.9545952802390262e-06,2.6470157502096173e-11,1.5428608306530938e-07,0.0038575598203896872,1.7050145205066932e-14,4.0983876223408843e-08,2.7622123276195208e-07,3.7905325818795597e-08,3.7896825291033254e-08,5.579072720009757e-12,5.8921213794740098e-08,2.9214543539608246e-12,3.4125957113563968e-09,1.2099963898132992e-19,1.1157187660818603e-19,1.1161718888068005e-19,1.1630093781295631e-12,7.0018864147724697e-14,6.7030683375080988e-16,5.0475608434636994e-17,5.4704464474348626e-14
1.3337493913104418e-11,0.5590205736424941,5.6486710230551722e-08,1.8934944314317085e-12,1.8347792851903211e-12,4.1204531421651983e-20,2.9701291600948571e-16,0.0,0.0,7.6476146034544912e-09,2.5759674020376009e-15,154.0,0.0,0.99386531367130992,1.0,18.999996759257925,3.3228639633653986e-05,0.00013224757870678144,0.00020225186536274961,0.00020555610997222059,0.0015917936327173169,3.0744264898881839e-06,2.719390255007152e-11,1.5862839534221554e-07,0.0039659347976358367,1.7741657913711352e-14,4.3260433590630543e-08,2.9053702129910348e-07,4.1003336269326032e-08,4.099413440535289e-08,6.0376195751905844e-12,6.2217732516567121e-08,3.1642435698116133e-12,3.6026373165270478e-09,1.4553597327061964e-19,1.3423482793404946e-19,1.3429087344264632e-19,1.2682990725365425e-12,7.5843448586951117e-14,6.89172319426145e-16,5.2189958664735105e-17,5.8673480848331888e-14
1.3694607839701163e-11,0.5590205732587487,5.8014680026914238e-08,1.9975296075619285e-12,1.9346919732938201e-12,4.5376770044114496e-20,3.2153147098322741e-16,0.0,0.0,8.0152038081316236e-09,2.8227060813780047e-15,154.0,0.0,0.99370165722355774,1.0,18.999996633975446,3.4115473619675896e-05,0.00013222622469297112,0.00020758515160088203,0.00021102501162791407,0.0016352763204290329,3.1949988232228984e-06,2.7917408600504702e-11,1.6296927367255665e-07,0.0040742921813539867,1.8437447444836762e-14,4.5598001749497877e-08,3.0515996704774767e-07,4.4259549127238555e-08,4.4249609766278454e-08,6.5197157488033608e-12,6.5600230379149515e-08,3.4196442200331267e-12,3.7978111549752032e-09,1.7417335410593485e-19,1.6069444171999524e-19,1.6076336703164431e-19,1.3798693752283516e-12,8.1976107279101988e-14,7.0803157521826194e-16,5.3919967674264467e-17,6.2801446893913928e-14
1.4051721766297907e-11,0.559020572873316,5.954346796962687e-08,2.1043909968889623e-12,2.037272199657798e-12,4.9855689406857939e-20,3.473644831969396e-16,0.0,0.0,8.3913124893412211e-09,3.0866234008039355e-15,154.0,0.0,0.99353802947935221,1.0,18.99999650799381,3.5002158314694702e-05,0.00013220487442571732,0.00021291547432199321,0.00021649210741326531,0.0016787515022057009,3.3162631843557121e-06,2.8640675734511167e-11,1.6730871854300144e-07,0.0041826319749084396,1.913723047949123e-14,4.799654028745525e-08,3.2008646609459621e-07,4.7677302917936521e-08,4.7666589127657828e-08,7.0258614053387474e-12,6.9068415685504694e-08,3.6879276924321826e-12,3.9981159134277488e-09,2.074580810406453e-19,1.9145815579372138e-19,1.9154246167247906e-19,1.4979050227933358e-12,8.842413684012542e-14,7.2688460324152753e-16,5.5665631653385193e-17,6.7089374623798444e-14
1.4408835692894651e-11,0.5590205724863533,6.1073074583295565e-08,2.2140809052866211e-12,2.1425214326219169e-12,5.4655863176475793e-20,3.7454637412107312e-16,0.0,0.0,8.7759399621388558e-09,3.3684919619015256e-15,154.0,0.0,0.99337443043309759,1.0,18.999996381359072,3.5888693744871329e-05,0.00013218352790428796,0.00021824288046445531,0.00022195739794126287,0.0017222191793628576,3.4381735066727117e-06,2.9363704033179896e-11,1.7164673044006324e-07,0.0042909541816619533,1.9840741179832752e-14,5.0456008814138722e-08,3.3531295797224542e-07,5.1259897002064908e-08,5.1248371087632559e-08,7.5565508413771626e-12,7.2621997678090561e-08,3.9693621904379428e-12,4.2035502789873382e-09,2.4599145761262914e-19,2.2708476895553808e-19,2.2718735700265208e-19,1.622590329338791e-12,9.5194788064654641e-14,7.4573140560963352e-16,5.7426946793264345e-17,7.1538215729418725e-14
1.4765949619491395e-11,0.5590205720980094,6.2603500382701181e-08,2.3266015809766832e-12,2.250441143512389e-12,5.9792204071069874e-20,4.0311157304071699e-16,0.0,0.0,9.1690853926643406e-09,3.6691010562984234e-15,154.0,0.0,0.99321086007919934,1.0,18.999996254114471,3.6775079936361607e-05,0.00013216218512795017,0.00022356741412010172,0.00022742088382467614,0.0017656793532157856,3.5606865660161316e-06,3.0086493577573067e-11,1.7598330985009799e-07,0.0043992588049757376,2.0547730111057081e-14,5.2976366961364146e-08,3.5083592493107574e-07,5.501059204650069e-08,5.4998215559519101e-08,8.1122725562218038e-12,7.6260686535788437e-08,4.2642127715080276e-12,4.4141129391082799e-09,2.9043359295824498e-19,2.6818802565680392e-19,2.6831224960217407e-19,1.7541091701365211e-12,1.0229526619972183e-13,7.6457198443558812e-16,5.9203909285998621e-17,7.6148865426497464e-14
1.5123063546088138e-11,0.559020571708424,6.4134745872917268e-08,2.4419552181249379e-12,2.3610328066198534e-12,6.5279964104711677e-20,4.3309451708820537e-16,0.0,0.0,9.5707478073285514e-09,3.9892566470600427e-15,154.0,0.0,0.99304731841206451,1.0,18.999996126300555,3.766131691531628e-05,0.00013214084609597241,0.00022888911670975958,0.00023288256567605541,0.001809132025079512,3.6837618053832604e-06,3.0809044448725913e-11,1.8031845725930016e-07,0.0045075458482094584,2.1257963229783061e-14,5.5557574383115275e-08,3.6665189123479393e-07,5.8932610487520477e-08,5.891934423486915e-08,8.6935093213547413e-12,7.9984193370895315e-08,4.5727413848904679e-12,4.6298025815748288e-09,3.415073461345422e-19,3.1544033875059851e-19,3.1559006071539135e-19,1.8926449681575034e-12,1.0973273121680328e-13,7.8340634183169806e-16,6.099651532454416e-17,8.0922166063078503e-14
1.548017747268488e-11,0.5590205713177286,6.5666811549426139e-08,2.5601439602149474e-12,2.4742978991773326e-12,7.1134734827603965e-20,4.6452965127541329e-16,0.0,0.0,9.9809261014352706e-09,4.3297813499110761e-15,154.0,0.0,0.99288380542610055,1.0,18.999995997955377,3.8547404707881006e-05,0.00013211951080762402,0.0002342080271479748,0.00023834244410773236,0.0018525771962688083,3.8073611704194957e-06,3.153135672764652e-11,1.8465217315370167e-07,0.0046158153147212366,2.197122093472793e-14,5.8199590755531816e-08,3.827574224783646e-07,6.3029136986404217e-08,6.3014941038968012e-08,9.300738248755304e-12,8.3792230226125968e-08,4.8952069087631291e-12,4.8506178944817132e-09,4.000024134281807e-19,3.6957665085643456e-19,3.6975630291871466e-19,2.0383806831961757e-12,1.175142980822123e-13,8.0223447990956321e-16,6.2804761102654204e-17,8.5858910504946022e-14
1.619440532587837e-11,0.559020570533498,6.8733405395974493e-08,2.8050350980304853e-12,2.7088542961550365e-12,8.4009373625464647e-20,5.3189430970498117e-16,0.0,0.0,1.0826825300415563e-08,5.075311703824978e-15,154.0,0.0,0.99255686547532296,1.0,18.999995739811844,4.0319132838397798e-05,0.0001320768514588909,0.00024483761559010876,0.00024925679316021307,0.0019394450418819226,4.0559916812506578e-06,3.2975265832686429e-11,1.9331531234141714e-07,0.0048323015310037798,2.3405998760738884e-14,6.3665889167628737e-08,4.158236449289142e-07,7.175826659186877e-08,7.1742088566572963e-08,1.0595053140197323e-11,9.1660746802011672e-08,5.5829690624463183e-12,5.307620285450353e-09,5.4277536236837313e-19,5.017781982924347e-19,5.0203362961948786e-19,2.3521813452243056e-12,1.3413797380404664e-13,8.3987210655342903e-16,6.646815665625603e-17,9.622567321053443e-14
1.6837210393752507e-11,0.5590205698250674,7.1496149673292545e-08,3.0351537543268386e-12,2.9291130612257363e-12,9.7015099601416213e-20,5.9783470738141412e-16,0.0,0.0,1.161724539573008e-08,5.8245441467604005e-15,154.0,0.0,0.99226271755315087,1.0,18.999995506001522,4.1913178200598426e-05,0.0001320384708409097,0.0002543950403631831,0.00025907354575050226,0.0020176004638117421,4.2812158797119611e-06,3.4273968853899443e-11,2.0110724670227141e-07,0.0050270790469262912,2.4705705245886347e-14,6.879312027403616e-08,4.4653992658913028e-07,8.024249158825012e-08,8.022438592692103e-08,1.1853502602754614e-11,9.9028634545943044e-08,6.2521547010532514e-12,5.7364390749755268e-09,7.0609543868842199e-19,6.531006970902677e-19,6.5344667372916694e-19,2.6610513724659155e-12,1.5034657562940675e-13,8.7372472163356051e-16,6.9818662394024476e-17,1.0612178638717263e-13
1.7480015461626645e-11,0.5590205691147689,7.4261558633457115e-08,3.274489484077956e-12,3.1580568438181777e-12,1.1146796330536762e-19,6.6901625342298359e-16,0.0,0.0,1.2435234572025952e-08,6.6533249346571079e-15,154.0,0.0,0.99196866247105653,1.0,18.999995270962703,4.3506740605280478e-05,0.00013200010234091977,0.00026394392457473409,0.00026888446477395863,0.0020957316039920807,4.5076454681646666e-06,3.5571900094860424e-11,2.0889455050645183e-07,0.0052217996664251642,2.6012367707939712e-14,7.4116746275322176e-08,4.7814280808632694e-07,8.9339970661725883e-08,8.9319796936061731e-08,1.3203335039595438e-11,1.0666596345374009e-07,6.9703854393108255e-12,6.1818446465105986e-09,9.0925957868621923e-19,8.4145324241816762e-19,8.4191643886259726e-19,2.9960726605551781e-12,1.677786906525293e-13,9.0755721892965637e-16,7.3219781724376476e-17,1.1655784214460886e-13
1.8122820529500783e-11,0.5590205684031334,7.7029634833972048e-08,3.5230533298767091e-12,3.3956943626844861e-12,1.2747120210540269e-19,7.4564012019425375e-16,0.0,0.0,1.3280782603783059e-08,7.5670511685874707e-15,154.0,0.0,0.99167470019646853,1.0,18.999995034845082,4.5099820204741659e-05,0.00013196174595466178,0.00027348442284425955,0.00027868955379381483,0.0021738384700814685,4.7351307365913335e-06,3.6869060027007852e-11,2.1667722658253127e-07,0.0054164634090296841,2.7325122211293774e-14,7.9636532802295139e-08,5.1061367180925726e-07,9.9067968347418399e-08,9.9045582139162211e-08,1.4647136946415076e-11,1.1457108740930014e-07,7.7390646930258402e-12,6.6438293583403447e-09,1.1598811289037717e-18,1.073942970840786e-18,1.0745564426522954e-18,3.358294785934552e-12,1.8647422108583819e-13,9.4136961073065364e-16,7.6671492472000466e-17,1.2753705109677656e-13
1.876562559737492e-11,0.559020567690644,7.9800380740320774e-08,3.780856007882546e-12,3.6420343657516939e-12,1.4513163570103015e-19,8.2790756524564924e-16,0.0,0.0,1.4153878415448504e-08,8.5712932182016061e-15,154.0,0.0,0.99138083069682814,1.0,18.999994797782158,4.6692417151226288e-05,0.00013192340167787834,0.00028301667353233291,0.00028848881637102069,0.0022519210697357593,4.96353820906595e-06,3.8165449121485838e-11,2.2445527775731914e-07,0.0056110702942532105,2.8643198502849227e-14,8.5352245717402652e-08,5.4393428624128407e-07,1.0944338659091568e-07,1.0941863957564179e-07,1.6187440498664873e-11,1.227423698278203e-07,8.5595664055804359e-12,7.1223855710360811e-09,1.4666510060094389e-18,1.3586901423543101e-18,1.3594945248339262e-18,3.7487622338591257e-12,2.0647261770530648e-13,9.7516190931782711e-16,8.017377246684212e-17,1.3906231086140828e-13
1.940843066524906e-11,0.5590205669777317,8.257379872788477e-08,4.0479079438909253e-12,3.8970856297318675e-12,1.6455967018071563e-19,9.160199318722348e-16,0.0,0.0,1.5054510173969087e-08,9.6717943475207996e-15,154.0,0.0,0.99108705393958929,1.0,18.999994559892929,4.8284531596925449e-05,0.00013188506950631286,0.00029254080050686548,0.00029828225606424687,0.0023299794106081341,5.1927488798307549e-06,3.9461067849142381e-11,2.3222870685585374e-07,0.0058056203415932425,2.9965909832894044e-14,9.1263651114508247e-08,5.7808679602355099e-07,1.2048277225301351e-07,1.2045551228217739e-07,1.7826724676479398e-11,1.3117818360075893e-07,9.4332356589935247e-12,7.6175056473300855e-09,1.8394391290081287e-18,1.7049248118640818e-18,1.7059696856209124e-18,4.1685144494289858e-12,2.2781288468976178e-13,1.0089341269647571e-15,8.3726599543703343e-17,1.5113624231242765e-13
2.0051235733123198e-11,0.5590205662647887,8.5349891083814117e-08,4.3242193054338015e-12,4.1608569597396466e-12,1.8586930202080408e-19,1.0101786496624898e-15,0.0,0.0,1.5982665371226953e-08,1.0874470338572689e-14,154.0,0.0,0.99079336989221811,1.0,18.999994321283509,4.9876163693976907e-05,0.00013184674943571027,0.00030205691471625574,0.00030806987642988668,0.0024080135003491016,5.4226566422324663e-06,4.0755916680527718e-11,2.3999751670139529e-07,0.0060001135705314819,3.1292643888923647e-14,9.7370515318668743e-08,6.1305371247669068e-07,1.3220232442091562e-07,1.3217239560221213e-07,1.9567416360527366e-11,1.398769110411186e-07,1.036138926911407e-11,8.1291819520185594e-09,2.2894007253089876e-18,2.1230883323610577e-18,2.1244337716298285e-18,4.6185859129599497e-12,2.5053358440728881e-13,1.0426862759373001e-15,8.7329951541931761e-17,1.6376122185874452e-13
2.0694040800997336e-11,0.559020565552167,8.8128660008852307e-08,4.6098000303886407e-12,4.4333571889172342e-12,2.0917812203524148e-19,1.1105852350374534e-15,0.0,0.0,1.6938330897591724e-08,1.2185409113178976e-14,154.0,0.0,0.99049977852219395,1.0,18.999994082048509,5.1467313594465208e-05,0.00013180844146181751,0.00031156511559263451,0.00031785168102205924,0.0024860233466064987,5.6531668873381637e-06,4.2049996085894671e-11,2.4776171011541983e-07,0.0061945500005338803,3.2622854708636075e-14,1.0367260488591119e-07,6.4881790453699059e-07,1.4461790153813709e-07,1.4458514431420916e-07,2.1411891400631e-11,1.4883694382904382e-07,1.1345316365958291e-11,8.6574068518880025e-09,2.8290873668701417e-18,2.6249395671232844e-18,2.6266578870678847e-18,5.100006233428401e-12,2.7467284215050947e-13,1.0764183684935596e-15,9.0983806305185782e-17,1.7693941022749329e-13
2.1336845868871474e-11,0.5590205648401859,9.0910107619116712e-08,4.9046598523422553e-12,4.7145951780671007e-12,2.3460731928113244e-19,1.2174412917802176e-15,0.0,0.0,1.7921493107214248e-08,1.3610870353216135e-14,154.0,0.0,0.99020627979700904,1.0,18.999993842272303,5.3057981450421622e-05,0.00013177014558038344,0.0003210654922971703,0.00032762767339261184,0.002564008957025491,5.8841952602814984e-06,4.3343306535197532e-11,2.5552128991761384e-07,0.0063889296510507097,3.3956055503145922e-14,1.1016968660301062e-07,6.853625900879728e-07,1.5774502835574649e-07,1.5770927958128537e-07,2.3362475657553516e-11,1.5805668295773699e-07,1.2386278959413746e-11,9.2021727156622868e-09,3.4725628051847388e-18,3.2236658979367309e-18,3.2258436182104875e-18,5.6138002565755837e-12,3.0026835082010313e-13,1.110130416883865e-15,9.4688141681266207e-17,1.9067277799829475e-13
2.1979650936745612e-11,0.5590205641291341,9.3694235947836708e-08,5.2088083231721168e-12,5.0045798152925383e-12,2.6228168492782472e-19,1.3309485115561097e-15,0.0,0.0,1.893213787623743e-08,1.515728511964651e-14,154.0,0.0,0.9899128736841678,1.0,18.999993602030091,5.4648167413824248e-05,0.00013173186178715835,0.00033055812482992526,0.00033739785709112184,0.0026419703392485758,6.1156665518807364e-06,4.4635848498090471e-11,2.6327625892587095e-07,0.0065832525415166166,3.5291812260814571e-14,1.1686152748726793e-07,7.2267132764521935e-07,1.7159890271627588e-07,1.7155999573355244e-07,2.5421446019661788e-11,1.675345386796872e-07,1.3485512491247504e-11,9.7634719139662177e-09,4.2355234819060033e-18,3.9339989296616701e-18,3.9367389720618881e-18,6.1609881831401549e-12,3.2735737555804559e-13,1.1438224333507556e-15,9.8442935521999632e-17,2.049631283517469e-13
2.262245600461975e-11,0.5590205634192733,9.6481046947051825e-08,5.5222548331810459e-12,5.3033200156460834e-12,2.9232961609580833e-19,1.4513086744237998e-15,0.0,0.0,1.9970250654777495e-08,1.6831255470655315e-14,154.0,0.0,0.9896195601511879,1.0,18.999993361388938,5.6237871636597965e-05,0.00013169359007789394,0.00034004308502058546,0.00034716223566489936,0.002719907500915583,6.3475137092237119e-06,4.5927622443928817e-11,2.710266199562898e-07,0.0067775186913506718,3.6629738037606691e-14,1.2374789478628768e-07,7.6072800836465619e-07,1.8619440217769021e-07,1.8615216689055353e-07,2.7591031395578755e-11,1.7726893045320896e-07,1.4644226374030995e-11,1.0341296819302265e-08,5.1354236576401621e-18,4.772334856031198e-18,4.7757589948434586e-18,6.7425856932301986e-12,3.5597675833122682e-13,1.1774944301289743e-15,1.0224816568316503e-16,2.1981211736842701e-13
