Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286)
4.738889249305174e-06,0.8046758191107454,3.327472078324463e-10,9.1195364986909194e-11,4.9369770946384496e-07,2.5004716283967932e-12,9.6110148090976076e-06,0.0,0.0,0.00029451144119980609,0.00077893188204619375,154.0,0.0,0.95585242217588895,1.0,18.988057891946042,0.0044148718406471438,1.1874649041639965e-10,0.0019542815841184259,0.006044474960794491,0.00033780121342828361,0.00251474261337982,4.8500852331573829e-09,3.290638894553979e-05,0.00027415267968252218,9.8545519141801094e-11,0.011230356709806584,1.1300700007596485e-07,0.00039133195143011484,0.00036529906336881608,1.9655744842063965e-07,5.0306758865704595e-09,1.4482322614482013e-07,0.0086376975391928047,1.7882227325336455e-06,5.4417660527197639e-06,5.5943572008573972e-06,0.0083046091556758204,2.1045792317034548e-08,7.8605500644673745e-13,1.0509519453258883e-12,5.3460721662113656e-12,2.7432326110641014e-08,2.0938989210444173e-06,2.2023325043898086e-06,9.3702426677692781e-08,7.4732736920144444e-07,2.9457689884953482e-06,1.7665461828559884e-14,2.0360282814900006e-06,4.2815414511598513e-08,6.0223329050236419e-09,1.3795294879020951e-08,1.7755101543496747e-08,4.522245243370413e-13,3.0081006673157806e-12,2.2961956054234123e-08
4.835828336741184e-06,0.8046748033642754,3.3341285601070091e-10,9.3368960582705267e-11,5.0816147683302045e-07,2.5944178607213235e-12,1.0152449451081354e-05,0.0,0.0,0.00029523126103280119,0.00080634662039389532,154.0,0.0,0.95499603284816359,1.0,18.987799705224393,0.0044531856170461105,1.1865054637230217e-10,0.0019500421122804203,0.0060543641446022742,0.00034454164829860742,0.0025092551350217878,4.8579603881243269e-09,3.2959819698603984e-05,0.00027964594738820529,9.8330480670947033e-11,0.011533222729865567,1.1276186859116661e-07,0.00040081032014407036,0.00037302221511271668,2.0071059009938928e-07,5.1317028891528751e-09,1.478832560383171e-07,0.0088958271614012017,1.8785818193977878e-06,5.8252799348701851e-06,5.9927706253264144e-06,0.0085391978346274801,2.1674857260977721e-08,7.8733133947214459e-13,1.0823435354158175e-12,5.4970954051975383e-12,2.8210475902547396e-08,2.1781456576567299e-06,2.2909733886013008e-06,9.7634559049127913e-08,7.7917367859503123e-07,3.1551199405112111e-06,1.840677597659475e-14,2.1765006881506823e-06,4.6246426027119017e-08,6.1427644434992903e-09,1.4707066448920994e-08,1.8928563389115795e-08,4.8211338367175621e-13,3.2082971194334553e-12,2.4490233485522572e-08
4.932767424177194e-06,0.8046737888555578,3.3403581047728824e-10,9.5530440032559432e-11,5.2261574633661389e-07,2.6889922760240657e-12,1.070928907842526e-05,0.0,0.0,0.00029588859964636632,0.00083384345213147074,154.0,0.0,0.95414163880322278,1.0,18.987541806930203,0.0044902861348830869,1.1855483945159595e-10,0.0019458347021961897,0.0060634473565867094,0.00035127553809099512,0.0025038091524850307,4.8651887179713647e-09,3.3008861924291434e-05,0.00028513477413425858,9.8117068301770538e-11,0.011836292182921674,1.1251858516926332e-07,0.00041026817994989579,0.00038065725829056652,2.0481622440158498e-07,5.2326482032625144e-09,1.5090828255989318e-07,0.0091540939489529582,1.9702973422815176e-06,6.224475927880428e-06,6.4079003585467622e-06,0.0087734164842930024,2.2304257205814271e-08,7.8850284106384562e-13,1.1137510411649802e-12,5.6478805779453445e-12,2.8987464425630018e-08,2.2630093352157192e-06,2.380262811156786e-06,1.0159894910137013e-07,8.1129072902884084e-07,3.3729058028085688e-06,1.9154171576917213e-14,2.3225368017118382e-06,4.9849894950408619e-08,6.2630790255288558e-09,1.5653328861588947e-08,2.0146403729978089e-08,5.1313289070826676e-13,3.4161290955130801e-12,2.6076804281574652e-08
5.029706511613204e-06,0.8046727756158385,3.3461892364142956e-10,9.7679665775629799e-11,5.3705922529663159e-07,2.7841679287976902e-12,1.1281506616908507e-05,0.0,0.0,0.00029648925599904476,0.00086141436384808753,154.0,0.0,0.95328923009664435,1.0,18.987284206082624,0.0045262075724958667,1.1845936845534858e-10,0.0019416679649270877,0.0060717774039942074,0.00035800289737229258,0.0024984157460684071,4.8718126195450681e-09,3.3053803274985702e-05,0.0002906191708618925,9.7905716242695111e-11,0.012139525893010771,1.1227764869600049e-07,0.00041970570765075541,0.00038820403231227662,2.0887426694164235e-07,5.333512030161777e-09,1.5389824353378381e-07,0.0094124580102043758,2.0632903526412793e-06,6.6394563549091014e-06,6.8398902053878482e-06,0.0090072469737715183,2.2933894866633073e-08,7.8957638255060811e-13,1.1451696115723943e-12,5.7984160039110953e-12,2.9763227919237079e-08,2.3484461061139721e-06,2.4701545477659504e-06,1.0559335300762295e-07,8.4365975472444513e-07,3.5991748916294991e-06,1.9907225607007305e-14,2.4741742605834937e-06,5.3629002126849137e-08,6.3832769114851924e-09,1.66342734028389e-08,2.1408867429163626e-08,5.4528931601531616e-13,3.6316400871061797e-12,2.7722000562534328e-08
5.126645599049214e-06,0.8046717636731778,3.3516480645151964e-10,9.981652422143764e-11,5.5149081256198545e-07,2.8799199750588745e-12,1.1869073776806444e-05,0.0,0.0,0.00029703850515308327,0.00088905203290587267,154.0,0.0,0.95243879670486409,1.0,18.987026910802339,0.0045609831531820671,1.1836413214585135e-10,0.0019375489136737203,0.0060794026728084359,0.00036472374063760237,0.0024930839409612873,4.8778709411858315e-09,3.3094907323024586e-05,0.00029609914847933795,9.7696778158137349e-11,0.012442887313293523,1.1203946563902322e-07,0.00042912311796793778,0.00039566246069182179,2.1288467855867867e-07,5.4342945705157026e-09,1.5685311010591417e-07,0.0096708831075719218,2.1574831997319684e-06,7.0703112222557279e-06,7.288871900077611e-06,0.0092406739849280172,2.3563681873414506e-08,7.9055826004606817e-13,1.1765948398045031e-12,5.9486918137975087e-12,3.0537712144378552e-08,2.4344146686748059e-06,2.5606050580591479e-06,1.0961565361119847e-07,8.7626304001550446e-07,3.833970818734895e-06,2.066553892509867e-14,2.6314478829385296e-06,5.758684332069491e-08,6.5033583604604711e-09,1.7650073220182349e-08,2.2716175980238426e-08,5.7858833556719467e-13,3.854869506394875e-12,2.942612329995201e-08
5.2235846864852245e-06,0.8046707530529482,3.3567585259587923e-10,1.0194092342174019e-10,5.6590957454060783e-07,2.9762254990130656e-12,1.247196124975611e-05,0.0,0.0,0.00029754114285499478,0.00091674976640722047,154.0,0.0,0.9515903285186984,1.0,18.986769928407153,0.0045946451718225974,1.1826912930106317e-10,0.0019334831844341103,0.0060863675660939561,0.00037143808230970211,0.0024878209874463516,4.8833993322663483e-09,3.3132415940706371e-05,0.00030157471785754227,9.7490538168260432e-11,0.012746342307197456,1.1180436263385708e-07,0.00043852065632873357,0.0004030325424021295,2.1684746070861772e-07,5.5349960243118217e-09,1.5977288334857355e-07,0.0099293362836360595,2.2527996080258168e-06,7.5171185566339258e-06,7.7549654112710542e-06,0.0094736846504422413,2.4193537854096847e-08,7.9145425130048055e-13,1.208022718726838e-12,6.0986997165038342e-12,3.1310871177031663e-08,2.5208761566683888e-06,2.651573369428993e-06,1.1366385540086642e-07,9.0908387894378081e-07,4.077332772092744e-06,2.1428735322924753e-14,2.7943898336267584e-06,6.1726430685214202e-08,6.6233236302558743e-09,1.8700884298354884e-08,2.4068528765756851e-08,6.1303506272341344e-13,4.0858529052022755e-12,3.1189443988987352e-08
5.320523773921235e-06,0.8046697437780798,3.3615426015208318e-10,1.0405279098532191e-10,5.8031472398759078e-07,3.0730633532393941e-12,1.3090138880662919e-05,0.0,0.0,0.0002980015268430741,0.00094450144529282262,154.0,0.0,0.95074381534007724,1.0,18.986513265495216,0.0046272250207651218,1.1817435869724611e-10,0.0019294752276315535,0.0060927128965541609,0.00037814593673843154,0.0024826326083389437,4.8884305590573543e-09,3.3166551440620279e-05,0.0003070458898263408,9.7287220539572116e-11,0.013049858950958256,1.1157259759821659e-07,0.00044789859263525203,0.00041031434424621747,2.2076265134629108e-07,5.635616590788832e-09,1.6265759122636852e-07,0.010187787526773202,2.3491647409175199e-06,7.9799447398165146e-06,8.2382792453849243e-06,0.0097062682353237523,2.4823389619365054e-08,7.9226966683111811e-13,1.2394495999179234e-12,6.2484327940809268e-12,3.2082666345082741e-08,2.6077940290542746e-06,2.7430209608712238e-06,1.1773607941091772e-07,9.4210653402701351e-07,4.3292957826249989e-06,2.2196460564231295e-14,2.9630297833564535e-06,6.6050694223779516e-08,6.7431729773706836e-09,1.9786846391313774e-08,2.5466104258982495e-08,6.4863407878042882e-13,4.3246221841158012e-12,3.3012206245183776e-08
5.417462861357245e-06,0.8046687358691598,3.3660205092387321e-10,1.0615207221186073e-10,5.9470560131538296e-07,3.1704140116133297e-12,1.3723575817276695e-05,0.0,0.0,0.00029842361503086323,0.00097230147322670442,154.0,0.0,0.94989924688149818,1.0,18.986256928017443,0.0046587532149853306,1.1807981905791771e-10,0.0019255284740203207,0.006098476237555904,0.00038484731820006635,0.0024775232168322511,4.8929947888417351e-09,3.3197518495584521e-05,0.00031251267517106601,9.7086998203615532e-11,0.013353407355541318,1.113443695495458e-07,0.00045725721590576931,0.00041750799413442876,2.2463032125985292e-07,5.7361564683734113e-09,1.6550728589567943e-07,0.010446209472628845,2.4465052523072123e-06,8.4588448403130687e-06,8.7389107478535267e-06,0.0099384158574228384,2.54531704402779e-08,7.9300939578314201e-13,1.2708721563417735e-12,6.3978853218077227e-12,3.2853065294913851e-08,2.6951339607327205e-06,2.8349116475640038e-06,1.2183055808985684e-07,9.7531619458063355e-07,4.5898909773329446e-06,2.2968381417358692e-14,3.137395060279277e-06,7.0562483237289132e-08,6.8629066569911262e-09,2.090808391116401e-08,2.6909061169216532e-08,6.8538946211084178e-13,4.5712057918819613e-12,3.4894627326987937e-08
5.514401948793255e-06,0.8046677293448484,3.3702108769883863e-10,1.0823872842156941e-10,6.0908165815414727e-07,3.2682594341598993e-12,1.4372240639998551e-05,0.0,0.0,0.00029881100072278388,0.0010001447299249273,154.0,0.0,0.94905661276775921,1.0,18.986000921345685,0.004689259416545335,1.1798550912501898e-10,0.0019216454831068245,0.0061036922368015315,0.00039154224089669516,0.0024724961027467042,4.8971198386780713e-09,3.3225505837368833e-05,0.00031797508462955485,9.689000008044983e-11,0.013656959505997542,1.1111982697263935e-07,0.00046659682968530012,0.00042461367516194735,2.2845057094108303e-07,5.8366158546244388e-09,1.68322041398415e-07,0.010704577137818853,2.5447493276733902e-06,8.9538629418688958e-06,9.2569464020866826e-06,0.010170120242609404,2.6082819392908109e-08,7.9367794650615977e-13,1.3022873512656812e-12,6.5470526105401082e-12,3.362204117237872e-08,2.7828637344657779e-06,2.9272114672158031e-06,1.2594563018190362e-07,1.0086989349507751e-06,4.8591458193867807e-06,2.3744184690304176e-14,3.3175107941019582e-06,7.5264567755151535e-08,6.982524922979201e-09,2.2064706773610363e-08,2.8397539532660778e-08,7.233048158793009e-13,4.8256289154228783e-12,3.6836899586568455e-08
5.611341036229265e-06,0.8046667242220912,3.3741308965291123e-10,1.1031273545831685e-10,6.2344244288320818e-07,3.3665829430360202e-12,1.5036101474396726e-05,0.0,0.0,0.00029916694501837862,0.0010280265285916945,154.0,0.0,0.94821590253953703,1.0,18.98574525033149,0.0047187724583692301,1.1789142765194811e-10,0.0019178280707524338,0.0061083928966365495,0.00039823071895561554,0.0024675535964977665,4.9008314006943101e-09,3.3250687783922827e-05,0.0003234331288895165,9.6696317501648891e-11,0.013960489116381392,1.1089907517163034e-07,0.00047591774812577055,0.00043163162038504588,2.3222352777205437e-07,5.9369949461839078e-09,1.7110195158911171e-07,0.010962867682371476,2.6438267161782533e-06,9.4650324685971248e-06,9.7924621259326413e-06,0.010401375510465112,2.6712280777661241e-08,7.9427948304017942e-13,1.3336924092534039e-12,6.6959308687269274e-12,3.4389571904514063e-08,2.8709531348441473e-06,3.0198885684020164e-06,1.300797356545246e-07,1.042241672999319e-06,5.1370843357784004e-06,2.452357627441735e-14,3.5034000528654618e-06,8.0159639947275788e-08,7.1020280278618587e-09,2.3256811202139635e-08,2.9931661749524441e-08,7.6238329440445972e-13,5.0879136605559615e-12,3.8839191849726035e-08
5.708280123665275e-06,0.8046657205160609,3.377796461103474e-10,1.1237408234636712e-10,6.3778758793601273e-07,3.4653691088530864e-12,1.5715126088658179e-05,0.0,0.0,0.00029949440656939396,0.0010559425771333258,154.0,0.0,0.94737710565843114,1.0,18.985489919355533,0.0047473203673562532,1.1779757332461096e-10,0.0019140774174321669,0.006112607824692925,0.00040491276642876036,0.0024626972147768138,4.9041532468578987e-09,3.3273225616613165e-05,0.00032888681858622438,9.6506009891016352e-11,0.014263971498485855,1.1068218284668898e-07,0.00048522029264408238,0.00043856210820227053,2.3594934346764151e-07,6.0372939387338521e-09,1.7384712825096024e-07,0.011221060197706963,2.7436687552012156e-06,9.99237650659766e-06,1.0345523565489859e-05,0.010632176986702088,2.7341503610423443e-08,7.9481785801274038e-13,1.3650847888231172e-12,6.8445170816641272e-12,3.5155639570553857e-08,2.9593738451215279e-06,3.112913101411621e-06,1.3423141070561168e-07,1.0759321291410417e-06,5.4237273326750157e-06,2.5306280203075686e-14,3.6950839726160867e-06,8.525031551554392e-08,7.2214162228206799e-09,2.4484480493048231e-08,3.1511533569146952e-08,8.0262762823621765e-13,5.3580792236779692e-12,4.090165072686323e-08
5.805219211101285e-06,0.804664718240538,3.3812222884072144e-10,1.1442277008287978e-10,6.5211679864016794e-07,3.56460364657735e-12,1.6409281977925942e-05,0.0,0.0,0.0002997960688564562,0.0010838889428434861,154.0,0.0,0.94654021151315315,1.0,18.985234932376525,0.0047749303868507269,1.177039448495767e-10,0.0019103941673347157,0.0061163644581654925,0.00041158839729216391,0.0024579277824753614,4.9071074052698833e-09,3.329326878984289e-05,0.0003343361643005008,9.6319109573073694e-11,0.014567383442893741,1.1046918757956542e-07,0.00049450478908134854,0.00044540545826183658,2.3962819194333756e-07,6.1375130269587562e-09,1.765576995244755e-07,0.011479135517322804,2.8442083884199752e-06,1.0535908121937635e-05,1.0916186386132263e-05,0.010862521039016972,2.7970441154445999e-08,7.9529664153053925e-13,1.3964621610325399e-12,6.9928089057756716e-12,3.5920229850531263e-08,3.0480993466384024e-06,3.2062571124752706e-06,1.3839928288064743e-07,1.1097587861573638e-06,5.7190925991535857e-06,2.6092037731185118e-14,3.8925818801628829e-06,9.053913506415466e-08,7.3406897576822618e-09,2.5747785740864796e-08,3.3137245026141789e-08,8.4404014793714806e-13,5.6361420548797753e-12,4.3024401858380708e-08
5.902158298537295e-06,0.8046637174081303,3.3844220305042202e-10,1.16458810550799e-10,6.6642984337938048e-07,3.6642733202776081e-12,1.7118536437166e-05,0.0,0.0,0.00030007436515507659,0.001111862020273477,154.0,0.0,0.94570520942660663,1.0,18.984980292973479,0.004801628998486648,1.1761054096635305e-10,0.0019067785132578432,0.0061196882645173931,0.00041825762544547731,0.0024532455398961167,4.9097143206920385e-09,3.3310956021665944e-05,0.00033978117655696912,9.6135625978605554e-11,0.014870703111064736,1.1026010062187404e-07,0.00050377156529898858,0.00045216202782990395,2.4326026737704145e-07,6.2376524045128826e-09,1.7923380847928096e-07,0.011737076047727982,2.9453801783430315e-06,1.1095630674901034e-05,1.1504496560645862e-05,0.011092404933578055,2.8599050504173465e-08,7.9571914723701267e-13,1.427822389183398e-12,7.1408045761979739e-12,3.6683331541800139e-08,3.1371048213072727e-06,3.2998944411865264e-06,1.4258206631286533e-07,1.1437108499529549e-06,6.0231951000875974e-06,2.6880606437824097e-14,4.0959114091262471e-06,9.6028565448224613e-08,7.4598488809094673e-09,2.7046786526341805e-08,3.480887132807102e-08,8.8662280663589997e-13,5.9221160127400144e-12,4.5207551096622249e-08
5.999097385973305e-06,0.8046627180300605,3.3874083720779185e-10,1.1848222554007643e-10,6.8072654501018943e-07,3.7643658560269875e-12,1.7842856623873313e-05,0.0,0.0,0.00030033150136396064,0.0011398585020148018,154.0,0.0,0.94487208866362182,1.0,18.984726004378548,0.0048274419434241505,1.1751736033012941e-10,0.0019032302655223505,0.006122602921055301,0.00042492046471153446,0.0024486502404456904,4.9119930039445793e-09,3.3326416289408184e-05,0.00034522186582254614,9.5955549431269541e-11,0.015173909937329739,1.1005491131347522e-07,0.00051302094915591239,0.00045883220856290219,2.4684578236761925e-07,6.3377122639920979e-09,1.818756117578916e-07,0.011994865617515336,3.0471203140652141e-06,1.1671538130433708e-05,1.2110490654392894e-05,0.011321826709770276,2.9227292228459263e-08,7.9608845609405011e-13,1.4591635081833029e-12,7.2885028261724275e-12,3.7444936136887295e-08,3.2263670579237622e-06,3.393800621200253e-06,1.4677855709883114e-07,1.1777782113821955e-06,6.3360471581371543e-06,2.7671759354352203e-14,4.3050886095879037e-06,1.0172100110082486e-07,7.5788938395935745e-09,2.8381531569964531e-08,3.6526473696215337e-08,9.3037720144816174e-13,6.2160125110277644e-12,4.7451185626141123e-08
6.096036473409315e-06,0.8046617201165173,3.3901931182942817e-10,1.2049304586507829e-10,6.9500677335944851e-07,3.86486986230471e-12,1.8582209611915728e-05,0.0,0.0,0.00030056947685388612,0.0011678753521439419,154.0,0.0,0.94404083843915731,1.0,18.984472069512556,0.0048523942429947271,1.1742440161518797e-10,0.0018997489177351001,0.0061251304757274734,0.00043157692883597556,0.0024441412291457913,4.913961156617144e-09,3.3339769691706082e-05,0.00035065824250515376,9.5778854260049004e-11,0.015476984539761379,1.0985359063193843e-07,0.00052225326681695989,0.00046541642363245764,2.5038496646847556e-07,6.4376927969097723e-09,1.8448327849487138e-07,0.01225248934257678,3.1493666149410016e-06,1.2263615364724535e-05,1.2734196107434e-05,0.011550785070970394,2.9855130035576317e-08,7.9640743696869051e-13,1.4904837100300438e-12,7.435902816680542e-12,3.8205037454784217e-08,3.3158643616335303e-06,3.4879527849961638e-06,1.5098762882770736e-07,1.2119514092491745e-06,6.6576586255099849e-06,2.8465284121611619e-14,4.5201280515683518e-06,1.0761876533954278e-07,7.6978248794474231e-09,2.9752059350444655e-08,3.829010016379041e-08,9.7530459375302531e-13,6.5178406577865795e-12,4.9755375025591759e-08
6.1929755608453254e-06,0.8046607236769442,3.392787273438159e-10,1.224913105664833e-10,7.0927043858676709e-07,3.965774757283725e-12,1.9336562437746115e-05,0.0,0.0,0.00030079010348425632,0.0011959097820989466,154.0,0.0,0.94321144792679634,1.0,18.984218491016296,0.004876510218771943,1.1733166355989553e-10,0.0018963337035020806,0.0061272914912294503,0.00043822703148692918,0.0024397175107495001,4.9156352846932556e-09,3.3351128225799898e-05,0.00035609031695263031,9.5605501484307877e-11,0.015779908638982702,1.0965609421043603e-07,0.0005314688413472589,0.00047191512515701084,2.5387806485202595e-07,6.5375941936763664e-09,1.8705698933250913e-07,0.012509933505615538,3.2520585307880497e-06,1.2871838467871123e-05,1.3375631513546246e-05,0.011779279289306985,3.0482530471729693e-08,7.966787652076495e-13,1.5217813300678252e-12,7.5830040750934014e-12,3.896363131801831e-08,3.4055764666946928e-06,3.582329572299032e-06,1.5520822826806049e-07,1.2462215945675258e-06,6.9880370465083957e-06,2.9260982176792987e-14,4.7410429225173919e-06,1.1372411165253052e-07,7.8166422447996535e-09,3.1158398689828319e-08,4.0099786331622756e-08,1.0214059283742665e-12,6.8276073871193187e-12,5.2120172273965403e-08
6.2899146482813355e-06,0.8046597287196562,3.3952011113470507e-10,1.2447706618966318e-10,7.2351748542902446e-07,4.0670707024307639e-12,2.010588213985377e-05,0.0,0.0,0.00030099502293771539,0.0012239592287663832,154.0,0.0,0.9423839062673901,1.0,18.983965271271277,0.0048998135120837862,1.1723914479915723e-10,0.0018929836381902198,0.0061291051741808131,0.00044487078625475563,0.00243537781577686,4.9170308096762333e-09,3.3360596515731503e-05,0.00036151809945181903,9.5435441342146685e-11,0.016082664984079613,1.0946236532484294e-07,0.00054066799155267405,0.00047832879189978645,2.5732533692424922e-07,6.6374166435823537e-09,1.8959693540079124e-07,0.012767185448423847,3.3551371391351835e-06,1.3496175042583659e-05,1.4034806896080037e-05,0.012007309122731574,3.1109462673139213e-08,7.9690494003202953e-13,1.5530548306578408e-12,7.7298064418313234e-12,3.9720715271245262e-08,3.4954844535524599e-06,3.676911041995761e-06,1.5943937121536551e-07,1.2805804961411693e-06,7.327187810482273e-06,3.0058667970487067e-14,4.9678451191692524e-06,1.2003922496465416e-07,7.9353461785899874e-09,3.2600569308903202e-08,4.1955556081761813e-08,1.068681851784676e-12,7.1453175838911753e-12,5.4545614702929965e-08
6.386853735717346e-06,0.8046587352521588,3.3974442385519627e-10,1.2645036613113605e-10,7.3774788821183438e-07,4.1687485418859147e-12,2.0890135792331984e-05,0.0,0.0,0.00030118572250828447,0.0012520213345806491,154.0,0.0,0.94155820257773781,1.0,18.9837124124256,0.0049223271029823074,1.1714684397765771e-10,0.0018896975621659796,0.0061305894910817522,0.00045150820665185165,0.0024311206502063139,4.9181621569276585e-09,3.3368272429243413e-05,0.00036694160022781962,9.5268615276811035e-11,0.016385237284885671,1.0927233717009572e-07,0.00054985103103306714,0.00048465792719850823,2.6072705529613208e-07,6.7371603347841268e-09,1.9210331755917584e-07,0.013024233475509118,3.4585451399316786e-06,1.413658449887994e-05,1.4711723980597063e-05,0.012234874742870923,3.1735898125962277e-08,7.9708829926536902e-13,1.584302791489602e-12,7.8763100238686427e-12,4.0476288336271965e-08,3.5855706693081585e-06,3.7716785883994443e-06,1.6368013851253373e-07,1.3150203875012055e-06,7.6751142957351808e-06,3.0858168216509195e-14,5.2005453340044943e-06,1.2656622288589493e-07,8.0539369223656256e-09,3.4078582352419714e-08,4.3857422255162563e-08,1.1171327293249494e-12,7.4709742018042566e-12,5.7031724898287449e-08
6.483792823153356e-06,0.8046577432815646,3.3995256509317699e-10,1.2841127004408363e-10,7.519616463843239e-07,4.2707997471276515e-12,2.1689290533467173e-05,0.0,0.0,0.00030136354946416863,0.0012800939294592216,154.0,0.0,0.94073432595920825,1.0,18.983459916418735,0.0049440733286856163,1.1705475984695802e-10,0.0018864741797637258,0.0061317612725202983,0.00045813930611251591,0.0024269443365285766,4.9190428349399714e-09,3.3374247629891774e-05,0.00037236082944338829,9.5104957579655421e-11,0.016687610149993957,1.0908593465084736e-07,0.00055901826741918618,0.00049090305709761071,2.6408350487271369e-07,6.8368254542926886e-09,1.9457634572483671e-07,0.01328106676774822,3.5622268480617427e-06,1.4793018344724584e-05,1.5406376464231595e-05,0.012461976672247486,3.2361810442716376e-08,7.972310325306098e-13,1.6155239010067723e-12,8.0225151542620138e-12,4.1230350797513533e-08,3.6758186512624604e-06,3.8666148612586474e-06,1.6792967224019834e-07,1.3495340552201091e-06,8.0318180058201963e-06,3.1659321173711699e-14,5.4391531364533479e-06,1.3330715694187165e-07,8.1724147162787326e-09,3.5592440884933013e-08,4.5805387293291504e-08,1.1667586614595336e-12,7.8045783751879644e-12,5.9578511553494401e-08
6.580731910589366e-06,0.804656752814035,3.4014537845816693e-10,1.3035984329854706e-10,7.6615878068338708e-07,4.3732163664668942e-12,2.2503313589824787e-05,0.0,0.0,0.00030152972411323501,0.0013081750143999456,154.0,0.0,0.93991226550622686,1.0,18.983207784993141,0.0049650739015068609,1.1696289103469751e-10,0.0018833120822490407,0.0061326363067870423,0.00046476409799287618,0.0024228470594474332,4.9196855206471124e-09,3.3378608120323654e-05,0.00037777579719847028,9.4944397099455643e-11,0.016989769029920158,1.0890307643550987e-07,0.00056817000176707314,0.00049706472865700027,2.6739498174418719e-07,6.9364121879648214e-09,1.9701623805666247e-07,0.013537675305048321,3.6661281839579508e-06,1.5465420472566404e-05,1.6118750281718099e-05,0.012688615729800456,3.2987175192132082e-08,7.9733519422954813e-13,1.6467169425913426e-12,8.1684223571481489e-12,4.1982904015396983e-08,3.7662130549167494e-06,3.9617036890880625e-06,1.7218717207151403e-07,1.3841147686102205e-06,8.3972986974598134e-06,3.2461975958639839e-14,5.6836770492285451e-06,1.4026401378668446e-07,8.2907797990850362e-09,3.7142140361411099e-08,4.7799443841671304e-08,1.217559499200239e-12,8.1461295246795191e-12,6.2185970276819429e-08
6.677670998025376e-06,0.8046557638550282,3.4032365615372103e-10,1.3229615649087043e-10,7.8033932988091862e-07,4.475990978949602e-12,2.3332172296390466e-05,0.0,0.0,0.00030168535168255802,0.0013362627465866681,154.0,0.0,0.9390920103145548,1.0,18.982956019712876,0.0049853499262845317,1.1687123615625191e-10,0.0018802097755267291,0.0061332294241376196,0.00047138259557087485,0.00241882689693037,4.9201021224628669e-09,3.3381434687481883e-05,0.00038318651352985204,9.4786858497636431e-11,0.01729170016489992,1.0872367642406109e-07,0.000577306528088052,0.0005031435084141792,2.7066179243730088e-07,7.0359207204964359e-09,1.9942322040335643e-07,0.013794049797028651,3.770196662563677e-06,1.6153727441725756e-05,1.684882386802588e-05,0.01291479298367946,3.3611969728002984e-08,7.9740271416571715e-13,1.6778807880909058e-12,8.3140323173105844e-12,4.2733950264907418e-08,3.8567395854170991e-06,4.056930006834661e-06,1.7645189180104446e-07,1.4187562508007686e-06,8.7715545003464853e-06,3.3265991891196772e-14,5.9341246200462688e-06,1.4743871640123906e-07,8.4090324081434374e-09,3.872766907228172e-08,4.9839575323533348e-08,1.2695348586968297e-12,8.4956254572060918e-12,6.4854084354648691e-08
6.774610085461386e-06,0.8046547764099222,3.4048814309369821e-10,1.3422028499432301e-10,7.945033477869161e-07,4.5791166522807713e-12,2.4175834113546338e-05,0.0,0.0,0.00030183143310327402,0.0013643554258725614,154.0,0.0,0.93827354948932451,1.0,18.982704621985295,0.0050049219173279218,1.167797939906829e-10,0.0018771657087452156,0.0061335545728027586,0.00047799481204631287,0.0024148818418793425,4.9203038334221363e-09,3.3382803289426892e-05,0.00038859298841092477,9.4632263159514512e-11,0.017593390536857757,1.0854764466361494e-07,0.00058642813299469973,0.00050913998098027252,2.7388425332481912e-07,7.135351235418031e-09,2.0179752586738356e-07,0.014050181620719858,3.8743813808550225e-06,1.6857868756583092e-05,1.7596568417540893e-05,0.013140509710259325,3.4236173017039704e-08,7.9743540679417948e-13,1.7090143936975901e-12,8.459345853710777e-12,4.3483492594222078e-08,3.9473849315153994e-06,4.1522797871471979e-06,1.8072313604157422e-07,1.4534526511830843e-06,9.1545820309199902e-06,3.4071237871991672e-14,6.1905024887705204e-06,1.5483312527652351e-07,8.5271727794167037e-09,4.0349008562676167e-08,5.1925756484168678e-08,1.3226841349831131e-12,8.8530624606062545e-12,6.7582825473836998e-08
