Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535)
2.1771933692893975e-10,0.36147120259101384,4.5817716101542476e-09,1.4958633256003039e-12,1.2978703733024881e-12,9.727062639512617e-19,3.6179799668159614e-15,0.0,0.0,1.3647925465104121e-07,2.145176437683525e-12,154.0,0.0,0.99751624490437107,1.0,18.999942594653167,6.860468033925952e-05,2.6708311812018363e-06,0.000491414072433584,0.00054734959391430698,0.00047136604803343658,5.6022860264762271e-05,1.9586598009065279e-10,1.2443375938541709e-06,0.00084287899724312426,5.1924205715559292e-13,9.4268952951906022e-07,5.9828301600211215e-07,5.5411031484228009e-07,5.5379448318715457e-07,1.9876696792920216e-10,2.4376177455081292e-08,1.1706044983705289e-10,6.9284696515150163e-08,7.3201185795815256e-16,6.9313121025244423e-16,6.9353082347055608e-16,1.153764204128924e-09,2.1460425651773315e-12,8.157591414482186e-15,2.6036806266567014e-16,3.7426068174651824e-16,3.6942641303043469e-13,1.4658576213744802e-14,5.254309636137275e-16,1.6349997807948314e-16,2.383997554244611e-18,5.5290105529390832e-21,1.1006526231360908e-22,9.6698953795017594e-19,1.1457857655086906e-20,1.3578186208061604e-08,1.429498364907594e-14,1.4840256188402472e-15
2.2293493342705088e-10,0.36147119957954205,4.7121428789735034e-09,1.5735179700617584e-12,1.3697148078045169e-12,1.0729803869114296e-18,3.9024949080765141e-15,0.0,0.0,1.4307276547218775e-07,2.3552822370916589e-12,154.0,0.0,0.99745683468545521,1.0,18.999941095495569,7.024539342154735e-05,2.6706813206663152e-06,0.00050300274008340331,0.00056042646448503305,0.00048266432553950936,5.7485491699616105e-05,2.0054545197137309e-10,1.2741587044774315e-06,0.00086308632741685426,5.3279830548651719e-13,9.8831519993918198e-07,6.1906955505375358e-07,5.8859248504640843e-07,5.8825697780447149e-07,2.1114296555046503e-10,2.5460142955826703e-08,1.2435937195684324e-10,7.266935539419761e-08,8.469856500311094e-16,8.0237410678583753e-16,8.0284852740997666e-16,1.2406403600064085e-09,2.2859849582931262e-12,8.3530917694211629e-15,2.7019015421254635e-16,3.9112401806457769e-16,3.9301883059622405e-13,1.592501222407943e-14,5.7808842312213563e-16,1.8147097456519931e-16,2.703803252662668e-18,6.3732694782335536e-21,1.2216358153004603e-22,1.0758713208931571e-18,1.3150136375493675e-20,1.418069529863517e-08,1.49951024077007e-14,1.5635225230075795e-15
2.2815052992516201e-10,0.36147119657118276,4.8434767841301037e-09,1.6533228782339181e-12,1.4440232922539108e-12,1.180996494780395e-18,4.2026330577839663e-15,0.0,0.0,1.4982142720898223e-07,2.5804419896692494e-12,154.0,0.0,0.99739742860676261,1.0,18.999939596507986,7.1885977828155923e-05,2.6705314706015621e-06,0.00051458879941569994,0.00057350169228378989,0.00049396184856049434,5.8947796788157782e-05,2.0522433533487197e-10,1.3039760646746375e-06,0.00088329250400431217,5.4635152911038634e-13,1.0350152165736264e-06,6.3996282306172852e-07,6.2425530608752664e-07,6.2389944874051324e-07,2.2394295922378132e-10,2.656331926940902e-08,1.319087320328101e-10,7.6135939168059203e-08,9.7643355181437843e-16,9.2543824600547228e-16,9.2599910040378124e-16,1.3317535643221676e-09,2.4311754885034957e-12,8.5485675374279486e-15,2.8018209757091664e-16,4.0851536013689614e-16,4.1764070092787554e-13,1.7270627175888791e-14,6.3460005449265731e-16,2.0094304069002678e-16,3.0574613208439318e-18,7.3218720818681301e-21,1.352724848437231e-22,1.1941659368845773e-18,1.5044708806401004e-20,1.4793799620388759e-08,1.5712595255621049e-14,1.6451859853433854e-15
2.3336612642327317e-10,0.36147119356594914,4.9757728736600883e-09,1.735290889375891e-12,1.520843003678045e-12,1.2971642250537147e-18,4.5189286975836454e-15,0.0,0.0,1.5672521185203946e-07,2.8213565667864782e-12,154.0,0.0,0.99733802666815063,1.0,18.999938097691022,7.3526433568322412e-05,2.6703816310073517e-06,0.00052617225144469676,0.00058657527735437914,0.00050525861728785079,6.040977485427754e-05,2.0990263019695173e-10,1.3337896745464784e-06,0.00090349752733259042,5.599017217607423e-13,1.082789316407857e-06,6.6095664972156246e-07,6.6110464793315813e-07,6.6072776259303963e-07,2.3716905966375286e-10,2.768545922908556e-08,1.3970978101955532e-10,7.9684530792949077e-08,1.1217388317081714e-15,1.0636549742681719e-15,1.064315339432577e-15,1.4272033714928893e-09,2.5816610334049082e-12,8.7440187191626398e-15,2.9034406489396704e-16,4.2644717342944999e-16,4.4332303626515476e-13,1.8698804096740401e-14,6.9515541167473472e-16,2.2200586949326126e-16,3.4476615265841403e-18,8.384876650151723e-21,1.4945235963801572e-22,1.3224655553050794e-18,1.716039855461766e-20,1.5417359351023589e-08,1.6447511056655434e-14,1.7290220277422843e-15
2.4379731941949543e-10,0.36147118756490687,5.2432497207094017e-09,1.905767545751453e-12,1.682208770286444e-12,1.5556555897279295e-18,5.2021813730418889e-15,0.0,0.0,1.7099803765204944e-07,3.3533327017165377e-12,154.0,0.0,0.99721923521060141,1.0,18.999935100570497,7.6806959086276038e-05,2.6700819832296531e-06,0.00054933133679199156,0.00061271751948648295,0.00052784989261837813,6.3332748069653731e-05,2.1925745448013507e-10,1.3934056437172862e-06,0.00094390411550405778,5.8699299699809716e-13,1.1815587138225195e-06,7.0322298437183872e-07,7.383846907112679e-07,7.3796370320298457e-07,2.6490741846435424e-10,2.998565716237046e-08,1.5607159089060268e-10,8.7028069255597051e-08,1.4659116759618874e-15,1.3913182041960314e-15,1.3922233231817653e-15,1.6315107163257307e-09,2.8986963686563641e-12,9.1348473264591625e-15,3.1117875970396751e-16,4.6398205570605045e-16,4.9799663444386125e-13,2.1816879675265089e-14,8.2918517945124503e-16,2.6928066125126631e-16,4.349200187171121e-18,1.0897964531322459e-20,1.8127874209495481e-22,1.6115774686011775e-18,2.2136930069651189e-20,1.6695294872772918e-08,1.7969808373480921e-14,1.9032361127022084e-15
2.531853931160955e-10,0.3614711821747723,5.487264712824335e-09,2.0667230199249012e-12,1.8365158212933778e-12,1.8205431668040959e-18,5.8779412874399294e-15,0.0,0.0,1.8437381954831896e-07,3.8933473473488181e-12,154.0,0.0,0.99711233705645752,1.0,18.999932403748588,7.9758992105861715e-05,2.6698123360366923e-06,0.00057016560381731882,0.00063623991971536813,0.00054817946261520763,6.5962301737583151e-05,2.2767478381897395e-10,1.447047190870296e-06,0.00098026610392864719,6.1136474347685455e-13,1.2741218983165432e-06,7.4155139526399179e-07,8.1204683160629979e-07,8.1158380378178949e-07,2.9134799699098216e-10,3.2118275422841178e-08,1.7166912072492048e-10,9.3918552263539318e-08,1.8456824067003964e-15,1.7532567521743446e-15,1.7544443838083453e-15,1.8312160292554145e-09,3.2025741293584426e-12,9.4865089946101187e-15,3.305131926294036e-16,4.997368316179544e-16,5.5115501152120986e-13,2.4941534458460554e-14,9.6566617681608212e-16,3.1824325266319755e-16,5.3156826874324407e-18,1.3667195266358291e-20,2.1424155831128713e-22,1.9124724145697809e-18,2.7588147669648815e-20,1.787982874194862e-08,1.9399958389201213e-14,2.0675201328472543e-15
2.625734668126955e-10,0.3614711767949312,5.7343894910677989e-09,2.2348863245495015e-12,1.9997290522736588e-12,2.1187906681480834e-18,6.6148429161426653e-15,0.0,0.0,1.9825176258368832e-07,4.4960294443433313e-12,154.0,0.0,0.99700545231396376,1.0,18.999929707483041,8.2710608389813557e-05,2.6695427227647219e-06,0.0005909914331502196,0.00065975699818821866,0.00056850659159594485,6.8590791117193326e-05,2.360902066596453e-10,1.5006765885393464e-06,0.0010166243607370564,6.3572662570930538e-13,1.3701610238495512e-06,7.8012413795886994e-07,8.8963013592324851e-07,8.8912282727003664e-07,3.1919679005943113e-10,3.4308633825652365e-08,1.8809849769824475e-10,1.0107602933554739e-07,2.3026837155059295e-15,2.189242222724414e-15,2.1907841526832671e-15,2.0465175101240369e-09,3.5242642847980063e-12,9.8380910135335166e-15,3.5040117739376244e-16,5.3743640793576703e-16,6.082632946164666e-13,2.8391018324291182e-14,1.1184755342621137e-15,3.7392510734688608e-16,6.449549457334746e-18,1.6998663435806544e-20,2.5172811749387281e-22,2.2562117524235179e-18,3.411107993260739e-20,1.9096145803793217e-08,2.0887331483782169e-14,2.2389385494075476e-15
2.7196154050929556e-10,0.36147117142542917,5.9846209336743327e-09,2.4103320938292143e-12,2.1721521249043449e-12,2.4532507559692624e-18,7.4163920602024558e-15,0.0,0.0,2.1263170228583061e-07,5.1660371036689637e-12,154.0,0.0,0.99689858098228934,1.0,18.999927011774005,8.5661807991988128e-05,2.6692731434123802e-06,0.00061180882730697914,0.00068326875516208922,0.00058883128061318422,7.1218215647062376e-05,2.4450372309484902e-10,1.5542938373151093e-06,0.0010529788877254316,6.6007863849196411e-13,1.4696745580030429e-06,8.1891587775990915e-07,9.7115820758052825e-07,9.7060436399959281e-07,3.4846228515670869e-10,3.6555401236976794e-08,2.0536475240967403e-10,1.0850098307870873e-07,2.8485695151152401e-15,2.7105559333542988e-15,2.7125382994331616e-15,2.2779936329703276e-09,3.8639859325348904e-12,1.0189593387101642e-14,3.7084371551523627e-16,5.7715332873091135e-16,6.6952728485170294e-13,3.2188895454107146e-14,1.2889465550107545e-15,4.3698897822689654e-16,7.7724193986494921e-18,2.0980712043559045e-20,2.9418463178749242e-22,2.6472520270841056e-18,4.1868038257100452e-20,2.0343494510559532e-08,2.2432222728266034e-14,2.4175277402598741e-15
2.813496142058956e-10,0.3614711660663122,6.2379558075241955e-09,2.5931348848768397e-12,2.3540969487754089e-12,2.8269162072869538e-18,8.2862148728276799e-15,0.0,0.0,2.2751347389155305e-07,5.9081937131918156e-12,154.0,0.0,0.99679172306060315,1.0,18.999924316621254,8.8612590966237803e-05,2.6690035979782799e-06,0.0006326177884653525,0.00070677519089449897,0.00060915353070188627,7.3844575100632189e-05,2.5291533321744712e-10,1.6078989377892881e-06,0.0010893296866592149,6.8442077972499729e-13,1.5726609687887934e-06,8.5790374200474645e-07,1.056652193158139e-06,1.0560495483641393e-06,3.7915208616860506e-10,3.8857276964671309e-08,2.234723918520005e-10,1.1619389575280519e-07,3.4961669244697604e-15,3.3296358743781253e-15,3.3321613043542778e-15,2.5262222573918496e-09,4.2219448571512317e-12,1.0541016119193609e-14,3.9184180779062424e-16,6.1896009048547692e-16,7.3515990453669248e-13,3.635993185847224e-14,1.4784850476909444e-15,5.0814256706684588e-16,9.3078766303550348e-18,2.5712017474070655e-20,3.4208757671696949e-22,3.0903756894866133e-18,5.1039341727048048e-20,2.1621140920094129e-08,2.4034930115106218e-14,2.6033244507700007e-15
2.9073768790249565e-10,0.36147116071761687,6.4943907794572596e-09,2.7833691752973214e-12,2.5458836666457288e-12,3.2429224064484653e-18,9.2280611148157711e-15,0.0,0.0,2.4289691235978382e-07,6.7274877603078728e-12,154.0,0.0,0.99668487854807275,1.0,18.999921622024406,9.1562957366410637e-05,2.6687340864610144e-06,0.00065341831861388062,0.0007302763056434336,0.00062947334287978974,7.6469869437336731e-05,2.6132503712046486e-10,1.6614918905546235e-06,0.0011256767592738649,7.0875304903242075e-13,1.6791187246488288e-06,8.9706708021115893e-07,1.1461310212809815e-06,1.145477298065037e-06,4.1127299945608888e-10,4.1212990061797429e-08,2.4242545041905064e-10,1.2415524926981532e-07,4.2595360060811817e-15,4.0601387262794527e-15,4.0633286896704202e-15,2.7917806294867731e-09,4.59833450620607e-12,1.0892359213695269e-14,4.1339645429429314e-16,6.6292914139008973e-16,8.0538114357980476e-13,4.0930134968219309e-14,1.6885722550912972e-15,5.8814063488961214e-16,1.1081589240817532e-17,3.1302454731051901e-20,3.9594511212867785e-22,3.5907078926404493e-18,6.1824680826739123e-20,2.2928368283226913e-08,2.5695754554291987e-14,2.7963657941029733e-15
3.001257615990957e-10,0.36147115537937746,6.753922426475855e-09,2.9811093609770478e-12,2.7478406399753106e-12,3.7045498300932632e-18,1.0245807407133524e-14,0.0,0.0,2.5878185238317784e-07,7.6290726546039773e-12,154.0,0.0,0.99657804744386524,1.0,18.999918927982986,9.4512907246350385e-05,2.6684646088591784e-06,0.00067421041964249953,0.00075377209966734241,0.00064979071814781555,7.9094098712379063e-05,2.6973283489709116e-10,1.7150726962049004e-06,0.0011620201072755577,7.330754469258775e-13,1.7890462944553987e-06,9.3638724778410851e-07,1.2396116185049468e-06,1.2389045298734222e-06,4.4483111148261866e-10,4.3621298646296826e-08,2.6222753590624436e-10,1.3238552519330888e-07,5.1540292712448943e-15,4.9170019873615392e-15,4.9209993724358552e-15,3.0752453824753866e-09,4.9933368937714439e-12,1.1243622674499311e-14,4.3550865437692132e-16,7.0913288084500514e-16,8.8041800619758839e-13,4.5926792806423135e-14,1.9207677917844289e-15,6.7778717213405574e-16,1.3121432947318141e-17,3.7874014598010224e-20,4.5629854335502158e-22,4.153733864205443e-18,7.4444547611725422e-20,2.4264476640964142e-08,2.7414999869741939e-14,2.9966892512534676e-15
3.0951383529569574e-10,0.3614711500516233,7.0165472449597698e-09,3.1864297540593501e-12,2.9603044347037797e-12,4.2152265246907315e-18,1.1343460480787849e-14,0.0,0.0,2.7516812839850405e-07,8.6182665504902493e-12,154.0,0.0,0.99647122974714775,1.0,18.999916234496457,9.7462440659896522e-05,2.6681951651713419e-06,0.00069499409338409169,0.00077726257322514121,0.00067010565749045839,8.1717263035510531e-05,2.7813872664068011e-10,1.7686413553349584e-06,0.0011983597323418722,7.5738797442258624e-13,1.9024421475109534e-06,9.7584741067005057e-07,1.3371091043113006e-06,1.336346354512552e-06,4.7983185892928573e-10,4.6080989236112374e-08,2.828818710595673e-10,1.408852047378449e-07,6.1963508922877113e-15,5.9165061462642374e-15,5.9214780734180299e-15,3.3771925372093723e-09,5.4071234380864061e-12,1.1594806505505418e-14,4.5817940666425876e-16,7.5764365915143608e-16,9.6050445792209123e-13,5.1378512759187171e-14,2.1767125854269052e-15,7.7793762554328822e-16,1.54576196388448e-17,4.5561773726293353e-20,5.2372382057852027e-22,4.7853168394037605e-18,8.9141732889223097e-20,2.5628782431048913e-08,2.9192972795941892e-14,3.2043326708429062e-15
3.189019089922958e-10,0.3614711447343808,7.2822616589537381e-09,3.3994045811121927e-12,3.1836198072582171e-12,4.7785305765020976e-18,1.2525160423994968e-14,0.0,0.0,2.92055574595939e-07,9.7005521698351932e-12,154.0,0.0,0.9963644254570857,1.0,18.999913541564236,0.00010041155766088422,2.6679257553960479e-06,0.00071576934162792603,0.0008007477265762101,0.00069041816187617353,8.4339362557879938e-05,2.8654271244475009e-10,1.8221978685406819e-06,0.0012346956361224538,7.8169063292345286e-13,2.0193047535481189e-06,1.0154323696709323e-06,1.4386369664863072e-06,1.4378162519366382e-06,5.1628009175698052e-10,4.8590876099798489e-08,3.0439133094506176e-10,1.4965476876835698e-07,7.4046156023516677e-15,7.0763368870531982e-15,7.0824777699283252e-15,3.6981975025515837e-09,5.8398557360217924e-12,1.1945910710620051e-14,4.8140970905584356e-16,8.0853377730257263e-16,1.0458813729296901e-12,5.7315259943226259e-14,2.4581318176744791e-15,8.8950118160310158e-16,1.8122830984744415e-17,5.4514920436775873e-20,5.988330762733761e-22,5.4917165638807353e-18,1.0618289362346427e-19,2.70206181039114e-08,3.1029982974717978e-14,3.4193342687827461e-15
3.2828998268889583e-10,0.3614711394276731,7.551062027646473e-09,3.6201079814846833e-12,3.4181396907602629e-12,5.398192574068343e-18,1.3795183926776981e-14,0.0,0.0,3.0944402492747385e-07,1.0881576624587644e-11,154.0,0.0,0.99625763457284477,1.0,18.999910849185724,0.0001033602583031444,2.6676563795318483e-06,0.00073653616613057456,0.00082422755998039514,0.00071072823225774981,8.6960397461376739e-05,2.949447924029845e-10,1.8757422364190052e-06,0.0012710278202396656,8.0598342411430143e-13,2.1396325827296728e-06,1.055128401885901e-06,1.5442072194035123e-06,1.5433262295221171e-06,5.5418013012072908e-10,5.1149800621990991e-08,3.2675847667523249e-10,1.5869469779958994e-07,8.7984072423371825e-15,8.4156472824459704e-15,8.4231821479966011e-15,4.0388350757544762e-09,6.2916862806167665e-12,1.2296935293756535e-14,5.0520055872383023e-16,8.6187548678575019e-16,1.1367964817071643e-12,6.3768395185658964e-14,2.766837859391295e-15,1.0134431037903843e-15,2.1152357119334492e-17,6.4897837554727036e-20,6.8227619887945433e-22,6.2796083537493156e-18,1.2586019164392644e-19,2.8439331747621022e-08,3.2926342952029911e-14,3.6417326279262232e-15
3.3767805638549587e-10,0.36147113413152093,7.8229446521279963e-09,3.8486140058371951e-12,3.664225181410735e-12,6.0780980632435614e-18,1.5157947523058501e-14,0.0,0.0,3.2733331311454168e-07,1.2167151239395401e-11,154.0,0.0,0.99615085709358919,1.0,18.999908157360302,0.00010630854264050362,2.6673870375772732e-06,0.00075729456862981721,0.00084770207369800666,0.00073103586957267775,8.9580367944962387e-05,3.0334496660923284e-10,1.9292744595679217e-06,0.0013073562862892234,8.3026634983918543e-13,2.2634241056485184e-06,1.0949231174400067e-06,1.6538305470440113e-06,1.6528869650056534e-06,5.9353581579616958e-10,5.375663068336679e-08,3.4998558588345058e-10,1.6800547199557901e-07,1.0398836934142941e-14,9.9551199535498653e-15,9.9643080322553249e-15,4.3996794428319019e-09,6.76275912624138e-12,1.2647880258835245e-14,5.2955295211192053e-16,9.1774098937426766e-16,1.2335043190567542e-12,7.0770712624067845e-14,3.104733196228451e-15,1.150787121890885e-15,2.4584240469864036e-17,7.6891244154442542e-20,7.7474244153662733e-22,7.1561027085045187e-18,1.4849300561549619e-19,2.9884286721611227e-08,3.488236817475608e-14,3.8715666977348322e-15
3.470661300820959e-10,0.36147112884594224,8.0979057814985527e-09,4.0849966148219894e-12,3.9222455250351035e-12,6.8222899947984782e-18,1.6618010830326869e-14,0.0,0.0,3.4572327265493102e-07,1.3563251374212705e-11,154.0,0.0,0.99604409301848296,1.0,18.999905466087348,0.00010925641072678417,2.6671177295308187e-06,0.00077804455085558378,0.00087117126798982078,0.00075134107474350651,9.2199274213942408e-05,3.1174323515750888e-10,1.9827945385864782e-06,0.0013436810358408132,8.5453941200095692e-13,2.3906777933276692e-06,1.1348053299501557e-06,1.7675164323041908e-06,1.7665079357174687e-06,6.3435055867536972e-10,5.6410260054716089e-08,3.7407468027652332e-10,1.7758757116917579e-07,1.2228600857374175e-14,1.1717029171816061e-14,1.1728167769197523e-14,4.7813041789347366e-09,7.253210505440317e-12,1.2998745609783374e-14,5.544678849343723e-16,9.7620243693181733e-16,1.3362661724320135e-12,7.835647693439414e-14,3.4738133418467073e-15,1.302617871657113e-15,2.8459424772126905e-17,9.0693397976851717e-20,8.7696206471515675e-22,8.1287654715552829e-18,1.744297180577883e-19,3.1354861298943587e-08,3.6898376987502349e-14,4.1088757939315476e-15
3.5645420377869596e-10,0.36147112357095246,8.3759416183838852e-09,4.329329677897349e-12,4.1925781037770432e-12,7.6349711645843587e-18,1.8180079786891886e-14,0.0,0.0,3.6461373682903057e-07,1.5076016246902083e-11,154.0,0.0,0.99593734234668962,1.0,18.999902775366227,0.00011220386261580401,2.6668484553909922e-06,0.00079878611453378567,0.00089463514311707783,0.00077164384867819318,9.48171164763237e-05,3.201395981419923e-10,2.0363024740747682e-06,0.0013800020704386935,8.7880261252750733e-13,2.5213921172202186e-06,1.1747649395697643e-06,1.8852732737491747e-06,1.8841975352675656e-06,6.7662737874838576e-10,5.910960780486974e-08,3.9902755051220648e-10,1.8744147478160742e-07,1.4312037616963192e-14,1.3725302890412057e-14,1.3738731551035959e-14,5.1842822487084626e-09,7.7631694005642858e-12,1.3349531350534933e-14,5.7994635217507801e-16,1.0373319312444063e-15,1.445350030599741e-12,8.6561460190689089e-14,3.8761697368900793e-15,1.4700833835473361e-15,3.2821909336737489e-17,1.0652136048436029e-19,9.8970801189434922e-22,9.2056385367535413e-18,2.0404957954574241e-19,3.2850448316950918e-08,3.8974690629452877e-14,4.3536995981211169e-15
