Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448)
5.424145829891028e-13,0.7141005756272948,4.6970673575428945e-14,5.9221595187150742e-21,6.0168435471521663e-21,3.1205817595279207e-33,1.7335466253525624e-26,0.0,0.0,3.0122089416318084e-14,1.0045185576111845e-23,154.0,0.0,0.99999976649855526,1.0,18.999999999911683,2.355834957383235e-08,3.6473635868062829e-08,7.7216342326032502e-08,7.7241312310462831e-08,8.1826970955093545e-09,5.6578134439169499e-11,2.5266593676273223e-14,3.1695191975499512e-11,1.0740700224683667e-08,8.8377020126218432e-19,6.0167629744001366e-14,4.3989314117315116e-14,3.2529753080054973e-17,3.2524262904495855e-17,4.4688261701017247e-21,9.0380143239161374e-17,1.0213493887621169e-21,4.4029601555806545e-15,2.8719532881035537e-39,2.7169620475315444e-39,2.7169623432383471e-39,2.2986141081963918e-20,6.9116719281091935e-23,3.3041836240413204e-19,3.6373466918570477e-22,5.0445764702784437e-24,3.7648426696133281e-24,1.8625127951622208e-28,1.0730538728168481e-32,8.2212665517066293e-34,1.3289021731188981e-38,1.9437012236844395e-42,2.9981412172415697e-40,1.1358036664202146e-35,4.1078787182305431e-42,6.8855044219458401e-17,1.0058306857022858e-22,4.9161414572982286e-26,8.0811568118156895e-27,1.0436806111755866e-27,7.5500903416392586e-27,1.1018215329773126e-33,6.2773318540679122e-34,1.7894676862673171e-32,2.2154417856059884e-37,5.7791267984605795e-33,1.1455342211747227e-37,3.3853036590977356e-39,5.1978040849608586e-37,8.1620689730946805e-38,8.1618824711063389e-38,3.4745092353758441e-43,2.552009831331014e-31,4.9971361483243821e-34,1.5756264943708154e-37,8.1205929533092365e-41,1.6589152100657555e-41,1.9338486228087167e-45,5.7218467471648481e-46,4.3652462164951515e-52,1.449629014604056e-34,6.4258802831268824e-36,1.5176709252975148e-42,6.0186434054956796e-53,2.0080071821213778e-57,1.0089317479322113e-57,4.203358716567733e-42,7.3042018253884582e-19,3.5924404566926013e-24,1.6884414032826039e-24,1.0351040603953189e-22,8.0091053746434543e-45,2.3894223471402359e-46,3.8009683943378085e-46,8.4970550217471665e-51
5.746749758261763e-13,0.714100575627252,4.9764860818522167e-14,6.6481937711508703e-21,6.7674768659183333e-21,3.7613510951553241e-33,2.0641909028696217e-26,0.0,0.0,3.2467227337625431e-14,1.1427331272032873e-23,154.0,0.0,0.99999975262863028,1.0,18.999999999901164,2.4959494095563853e-08,3.7760555972978187e-08,8.1805266371666234e-08,8.183356793724072e-08,9.0432614493474886e-09,6.3497522011391936e-11,2.6769112426242226e-14,3.5290947403890495e-11,1.1870286691164432e-08,9.9186414797579966e-19,6.7536449849095772e-14,4.9373884676770533e-14,3.8683853259165238e-17,3.8677091609061702e-17,5.4857624593626912e-21,1.062139584922637e-16,1.2758876438445541e-21,4.9421990314410492e-15,4.3023907929238389e-39,4.0702039511340638e-39,4.0702044202679033e-39,2.7344078893911095e-20,8.2193296250920273e-23,3.6790497435159826e-19,4.0543467978120794e-22,5.8386363095061602e-24,4.6366186881499408e-24,2.437643447267979e-28,1.4912987717936697e-32,1.1425882087267819e-33,1.9600421232613823e-38,2.8681593939345034e-42,4.1923404697747181e-40,1.5785421863797689e-35,5.8368185849067298e-42,8.0917835992349831e-17,1.1289757868422158e-22,5.8456747142651118e-26,9.4556716651849339e-27,1.1773427595552629e-27,9.0417937942989383e-27,1.3101685893587844e-33,7.46433472606264e-34,2.2749219814529243e-32,2.8446024789445589e-37,7.3468883380941606e-33,1.4611802963279288e-37,4.3055404597830298e-39,6.7921101010016261e-37,1.1013191527916768e-37,1.1012924480174289e-37,4.9750632586323167e-43,3.3837178541885866e-31,6.6225771084133987e-34,2.2143493826654881e-37,1.2098281716144944e-40,2.4700188773049779e-41,3.0167087740798853e-45,9.032835160732148e-46,7.2970536078319466e-52,1.9049682003562194e-34,8.965310038885868e-36,2.1731152172466273e-42,1.006101970284887e-52,3.5508173460009844e-57,1.7841501163096898e-57,5.6742903939283987e-42,8.6334654725181728e-19,4.2510619794392821e-24,1.9967770155102854e-24,1.2977851323606389e-22,1.0787634665273916e-44,3.4161625238808789e-46,5.418486765737483e-46,1.2259768931187024e-50
6.069353686632497e-13,0.7141005756272069,5.2559113356501933e-14,7.4162726156781493e-21,7.5645842189477267e-21,4.4901670869773515e-33,2.4348868896705042e-26,0.0,0.0,3.4874509293855013e-14,1.2915786595548464e-23,154.0,0.0,0.99999973876007908,1.0,18.999999999890083,2.6360638536506418e-08,3.8978963836526449e-08,8.6393792160382604e-08,8.6425661356043692e-08,9.9328571161768564e-09,7.0814696828180295e-11,2.8271578098940997e-14,3.9048752228538229e-11,1.3037979989271369e-08,1.1061728676777009e-18,7.5330716019938456e-14,5.5068832819751197e-14,4.5568673311586569e-17,4.5560446046834588e-17,6.6533180751636299e-21,1.2365704792697186e-16,1.57394667638758e-21,5.512571681199598e-15,6.3049218545110692e-39,5.9646661514243598e-39,5.9646668774148677e-39,3.2221677130393672e-20,9.6822752620658924e-23,4.0708105549307872e-19,4.4903840417492138e-22,6.6977662814383641e-24,5.640939466723661e-24,3.1414054106868401e-28,2.0342072649945717e-32,1.5585767147728039e-33,2.8285640351948923e-38,4.1409997635491353e-42,5.7500793051767995e-40,2.1532604496224793e-35,8.1382072759380402e-42,9.420662986106118e-17,1.2592239365414679e-22,6.8854558986443774e-26,1.0961709959168637e-26,1.3190819006930057e-27,1.0718377833834436e-26,1.5432286998777389e-33,8.7921339354368935e-34,2.8531898664276033e-32,3.5996165303168195e-37,9.2143826203340242e-33,1.8380808163810609e-37,5.4020515530546932e-39,8.7348006375000194e-37,1.4611917440566986e-37,1.4611542678363575e-37,6.9817647470440514e-43,4.4164019236635416e-31,8.6396393070164078e-34,3.0537573852003669e-37,1.7632963247105886e-40,3.5978289980258408e-41,4.5906235891632516e-45,1.3910586102215877e-45,1.1870930373712594e-51,2.4643865433054236e-34,1.2274713082065516e-35,3.0496455005040954e-42,1.6367559863590375e-52,6.1008775760965616e-57,3.0655063339542782e-57,7.5319539514909268e-42,1.010870535025864e-18,4.9825385049905286e-24,2.3390878758818647e-24,1.6067406240406438e-22,1.428728259959783e-44,4.7867902409383341e-46,7.5736802251658686e-46,1.7320125544775064e-50
6.391957615003232e-13,0.7141005756271595,5.5353431187234539e-14,8.2264080704126336e-21,8.408659031915108e-21,5.313976805372464e-33,2.8480526748950442e-26,0.0,0.0,3.7343933559204166e-14,1.4513491473074145e-23,154.0,0.0,0.99999972489282885,1.0,18.999999999878451,2.7761782896661935e-08,4.0132506809537678e-08,9.0981919894985479e-08,9.1017596753231941e-08,1.0849938569656967e-08,7.8529456125737704e-11,2.9773992064238518e-14,4.2964420100706252e-11,1.4241751443949581e-08,1.2266931925163381e-18,8.3550413412452229e-14,6.107409051866415e-14,5.3225148869743369e-17,5.3215246151955274e-17,7.9828332091980154e-21,1.4276133216182715e-16,1.9198845783290982e-21,6.1140770478998723e-15,9.0580280358907188e-39,8.5691986221797764e-39,8.5691997202666896e-39,3.764841906772964e-20,1.1309211953021165e-22,4.4790296045015617e-19,4.9449683967312091e-22,7.6225286114980073e-24,6.7882826907557645e-24,3.9927125808352678e-28,2.7287212926488077e-32,2.0907402536946696e-33,4.0025322682798557e-38,5.8623962138382076e-42,7.7515719381117727e-40,2.8884868121424116e-35,1.1155929738376305e-41,1.0876098028523236e-16,1.3965741651173638e-22,8.0416410137306969e-26,1.2602487854190308e-26,1.4688997444921982e-27,1.2590653286593586e-26,1.8023818886444963e-33,1.026859182760437e-33,3.5354273524068932e-32,4.4963050766152059e-37,1.1417635796176757e-32,2.2837044825026512e-37,6.6960627598952463e-39,1.1074499974499173e-36,1.9096678043497482e-37,1.9096161522945468e-37,9.6226967193831451e-43,5.6835059009479338e-31,1.1113163120397553e-33,4.1405704731540816e-37,2.5194519365292604e-40,5.1376076604150598e-41,6.829010330955279e-45,2.0937278582963061e-45,1.8810576715169502e-51,3.1436350511028512e-34,1.6524207742790183e-35,4.2032086362336385e-42,2.5936173290653026e-52,1.0169462886651192e-56,5.1099244438718624e-57,9.8482737323110367e-42,1.1736267303873875e-18,5.7900628810654499e-24,2.7168565181635807e-24,1.9668952401166028e-22,1.8639334798289817e-44,6.5874419406452434e-46,1.0400677025816506e-45,2.4012477789368744e-50
6.714561543373966e-13,0.7141005756271095,5.8147814308647647e-14,9.0786121478921103e-21,9.3002153088380172e-21,6.2399397279667541e-33,3.306132385746486e-26,0.0,0.0,3.98754984360329e-14,1.6223393175254642e-23,154.0,0.0,0.9999997110268104,1.0,18.999999999866265,2.9162927176032162e-08,4.1224638223687006e-08,9.5569649778175573e-08,9.5609378207549622e-08,1.179304249701229e-08,8.6641597242624063e-11,3.127635565675781e-14,4.7033872287032012e-11,1.5479680294583498e-08,1.3534219562392117e-18,9.2195527563631049e-14,6.7389589768371709e-14,6.1694206778560588e-17,6.168240286714878e-17,9.4857070683391813e-21,1.6357596676530707e-16,2.3182043427505897e-21,6.7467141021873831e-15,1.2783877338117225e-38,1.2093980398392262e-38,1.2093982026311784e-38,4.3653820863302524e-20,1.3108841395566174e-22,4.9032816580390644e-19,5.4176233951956415e-22,8.6133923352791229e-24,8.0892136047115032e-24,5.0119128682118824e-28,3.6056491588085124e-32,2.7626910146173367e-33,5.565022184984559e-38,8.154704625726341e-42,1.0288793530310873e-39,3.8168453039122607e-35,1.506103584194139e-41,1.2461833517488343e-16,1.5410255121033503e-22,9.3203826674571405e-26,1.4380972766827179e-26,1.6267981221865456e-27,1.466942939103799e-26,2.0890074186109056e-33,1.1901566411467004e-33,4.3334218785940245e-32,5.551425649306849e-37,1.3994712955831313e-32,2.8059485679142378e-37,8.2100032855118206e-39,1.3863112642093876e-36,2.4622121405126402e-37,2.4621420928649894e-37,1.3049760464009113e-42,7.2217396622151835e-31,1.4114244655898814e-33,5.5291594285588489e-37,3.536648624970992e-40,7.2075017439614395e-41,9.9578241182829886e-45,3.0890661274451213e-45,2.9165473661448238e-51,3.9596815617415931e-34,2.1908880099325556e-35,5.700155343584859e-42,4.0214027008955981e-52,1.6568782845003356e-56,8.3255697121454441e-57,1.2703679372121825e-41,1.3522333657273951e-18,6.6767457664546699e-24,3.1315272682051961e-24,2.3833794706320868e-22,2.3989897568093064e-44,8.9199433840535805e-46,1.4058091640644585e-45,3.2733904970488939e-50
7.037165471744701e-13,0.7141005756270579,6.0942262718729328e-14,9.9728968548819414e-21,1.0239787336098867e-20,7.2754295920840239e-33,3.811597338018188e-26,0.0,0.0,4.2469202254432033e-14,1.8048446356983898e-23,154.0,0.0,0.99999969716195791,1.0,18.999999999853532,3.0564071374618818e-08,4.2258627355853184e-08,1.0015698201254845e-07,1.0020100969160607e-07,1.2760783576740771e-08,9.5150917622092807e-11,3.2778670176361278e-14,5.1253136188237723e-11,1.6749948152770003e-08,1.4863559942293526e-18,1.0126604438590333e-13,7.4015262586713964e-14,7.1016764649684877e-17,7.1002817725214321e-17,1.1173376656935385e-20,1.8614748426042622e-16,2.7735478127425546e-21,7.4104818419009593e-15,1.7752008575330438e-38,1.6794005096322889e-38,1.6794007464901065e-38,5.0267431568516863e-20,1.5089863786727168e-22,5.3431525465142799e-19,5.9078900334806969e-22,9.6707578791415306e-24,9.5543602813896008e-24,6.220822089303393e-28,4.6998717206362017e-32,3.6011632660196839e-33,7.6143609190041222e-38,1.1162864693591233e-41,1.3466115291261137e-39,4.9752738716854262e-35,2.0052837175126567e-41,1.4181414407644033e-16,1.6925770259322744e-22,1.0727829995116019e-25,1.6299906455797094e-26,1.792778820445369e-27,1.6965513865274862e-26,2.4044837742464012e-33,1.3698911260715812e-33,5.2595977939659056e-32,6.7826803060478064e-37,1.6985735823779847e-32,3.4131426450523754e-37,9.967516162678117e-39,1.7155855176911953e-36,3.1359849199750536e-37,3.135891309744717e-37,1.743942318966696e-42,9.0712196974642334e-31,1.7720507911898256e-33,7.2818911557866958e-37,4.884548036680271e-40,9.9484744803158276e-41,1.4252848406817959e-44,4.4726443987254817e-45,4.4247772863125068e-51,4.9307780630145866e-34,2.8650530277590201e-35,7.6175667739702679e-42,6.1010497322659544e-52,2.6320427015357051e-56,1.3225827554277754e-56,1.6187490966145909e-41,1.5472925463619819e-18,7.645616776701019e-24,3.5845067718221706e-24,2.8615266317915389e-22,3.0500587260050439e-44,1.190236322356334e-45,1.8729973684144641e-45,4.3946386212787182e-50
7.359769400115435e-13,0.7141005756270036,6.3736776415525718e-14,1.0909274192664246e-20,1.122792882287723e-20,8.4280317342947374e-33,4.3669469160585779e-26,0.0,0.0,4.5125043371110559e-14,1.9991613000311252e-23,154.0,0.0,0.99999968329820932,1.0,18.999999999840256,3.1965215492423445e-08,4.3237569712082498e-08,1.0474391680059756e-07,1.047924950764522e-07,1.3751850120892787e-08,1.0405721480859871e-10,3.4280936889773338e-14,5.5618340763209264e-11,1.8050833282325531e-08,1.6254921434512173e-18,1.1076195015150195e-13,8.0951041013740588e-14,8.1233731510611672e-17,8.1217383500140974e-17,1.30573223283997e-20,2.1051994068868519e-16,3.2906881411700572e-21,8.1053792909428609e-15,2.4292072371144063e-38,2.2981134514697038e-38,2.2981137904577041e-38,5.7518833036576455e-20,1.7260977963075105e-22,5.7982386889904046e-19,6.4153176774468507e-22,1.0794953321219207e-23,1.1194417581696897e-23,7.6427002952410123e-28,6.0507328434513793e-32,4.6363132671953349e-33,1.0268776525285862e-37,1.5061269755601931e-41,1.7401528510388947e-39,6.4054389753572027e-35,2.6365362497507937e-41,1.6038196983226517e-16,1.8512277635445535e-22,1.2270128792345972e-25,1.8361816599920688e-26,1.9668435554820015e-27,1.9489713105188721e-26,2.7501886913505195e-33,1.5668475683679871e-33,6.3270082429676015e-32,8.2087035275890676e-37,2.0432856544100435e-32,4.1140430674008952e-37,1.1993442779194197e-38,2.1011214196239303e-36,3.9499524337040258e-37,3.9498289854487545e-37,2.2998186867482122e-42,1.1275530491522781e-30,2.2016191623698779e-33,9.4703639784318209e-37,6.648485790475817e-40,1.3532940679413569e-40,2.0068380462953583e-44,6.3708247646561925e-45,6.5952642238722088e-51,6.0763736802237193e-34,3.6999689461136172e-35,1.0045643311372157e-41,9.0938988868960739e-52,4.1054604191366138e-56,2.0629977109124042e-56,2.0398532331882987e-41,1.7593909458776094e-18,8.6996276783112756e-24,4.0771656375896903e-24,3.4068642696809789e-22,3.8349314218279652e-44,1.5672370953135492e-45,2.4631081291704641e-45,5.8190737283065092e-50
7.682373328486169e-13,0.7141005756269473,6.653135539714056e-14,1.188775615663001e-20,1.2265212871048162e-20,9.7055469358335862e-33,4.9747098075326891e-26,0.0,0.0,4.7843020169287342e-14,2.205586249732585e-23,154.0,0.0,0.99999966943550611,1.0,18.999999999826439,3.3366359529447613e-08,4.4164395602738257e-08,1.0933045434471018e-07,1.0938383813160584e-07,1.4765000441442386e-08,1.1336028645270541e-10,3.57831570305402e-14,6.0125716502972715e-11,1.9380705829744325e-08,1.7708272425272632e-18,1.2068323149155428e-13,8.8196857112802487e-14,9.2386006875637363e-17,9.2366983307245578e-17,1.5149043341784425e-20,2.3673503781445024e-16,3.8745250486113827e-21,8.8314054992128443e-15,3.2795379546809736e-38,3.1025563357141906e-38,3.1025568133180317e-38,6.5437639982505446e-20,1.9630881217241625e-22,6.2681470899113087e-19,6.9394593290088221e-22,1.1986263089646185e-23,1.3020118143425294e-23,9.302303847658007e-28,7.7021791316704087e-32,5.9018260263942643e-33,1.3664943140727969e-37,2.005170491447815e-41,2.2227067752625348e-39,8.1538829797687038e-35,3.426656605963275e-41,1.803535816819232e-16,2.0169767901512299e-22,1.3953421344477143e-25,2.0569040832143715e-26,2.1489940646225204e-27,2.2252831876875668e-26,3.12749911879621e-33,1.7818104505369276e-33,7.5493466499939763e-32,9.8490792420236666e-37,2.4380294761754904e-32,4.9178407544543661e-37,1.4313844764263552e-38,2.5491008748590844e-36,4.9249463225746395e-37,4.9247854968495199e-37,2.9961532215266562e-42,1.3881890592657145e-30,2.7092483422958122e-33,1.2175430737200125e-36,8.9276464818770878e-40,1.8161237798759056e-40,2.7821410235428734e-44,8.9324732209460219e-45,9.6508390557914229e-51,7.4172413824842628e-34,4.72374879252626e-35,1.3087243301072067e-41,1.3307228492110327e-51,6.2657107391025559e-56,3.1485731219993139e-56,2.5445428147820505e-41,1.98909981003953e-18,9.8416524833610528e-24,4.6108384346778479e-24,4.0251138603468497e-22,4.7730931465298709e-44,2.0386734520436601e-45,3.2006251856494968e-45,7.6084355924321161e-50
8.004977256856904e-13,0.7141005756268886,6.932599966173221e-14,1.2908354736876136e-20,1.3352230803894152e-20,1.111598588578915e-32,5.6374446198998019e-26,0.0,0.0,5.062313105720861e-14,2.424417153107762e-23,154.0,0.0,0.99999965557379233,1.0,18.999999999812093,3.4767503485692664e-08,4.5041879884394894e-08,1.1391659484717345e-07,1.1397504253135316e-07,1.5799058722262489e-08,1.2305993030388373e-10,3.7285331800790899e-14,6.4771589130144467e-11,2.0738022405707487e-08,1.9223581316243066e-18,1.3102987537496023e-13,9.5752642968961472e-14,1.0451448209255757e-16,1.0449249194152016e-16,1.7460074141924333e-20,2.64832261966505e-16,4.5300768938115163e-21,9.5885595410786433e-15,4.3734544418226163e-38,4.1374402829530645e-38,4.1374409466685738e-38,7.4053499823183806e-20,2.2208269580332155e-22,6.7524946822250343e-19,7.4798880217707166e-22,1.3244911464919045e-23,1.504224933530982e-23,1.1225829686775108e-27,9.7032494925865326e-32,7.4352917019852084e-33,1.796579890111938e-37,2.6374870891137866e-41,2.8090352447746723e-39,1.0272544611531675e-34,4.4068623581522127e-41,2.0175906103839587e-16,2.1898231788109392e-22,1.5783846692871589e-25,2.2923730792537915e-26,2.3392321446313432e-27,2.5265673621896882e-26,3.5377912782369593e-33,2.0155638407642386e-33,8.9409299690459534e-32,1.1724316000948001e-36,2.8874283517411668e-32,5.8341498295725779e-37,1.6955972054668662e-38,3.0660301889931963e-36,6.0837942779475961e-37,6.0835870686512692e-37,3.8602693838585721e-42,1.6941155592822352e-30,3.3047472372590962e-33,1.5488989173087058e-36,1.184281151933892e-39,2.4076863645922825e-40,3.8046018026142357e-44,1.2355103985941121e-44,1.3919009515562494e-50,8.9752942364158922e-34,5.9677403459139466e-35,1.6861716048546759e-41,1.9192682561247045e-51,9.4243654594169307e-56,4.7359006700316448e-56,3.1447345759222767e-41,2.2369759142286401e-18,1.1074492847693917e-23,5.1868258919175268e-24,4.7221790955525159e-22,5.8858029226154438e-44,2.6226589806495314e-45,4.1138651133280388e-45,9.8343189003765403e-50
8.327581185227638e-13,0.714100575626828,7.2120709207514473e-14,1.3971081917354011e-20,1.4489592639485121e-20,1.2667577170647035e-32,6.3577413860885444e-26,0.0,0.0,5.3465374468645885e-14,2.6559524247678155e-23,154.0,0.0,0.99999964171301547,1.0,18.999999999797211,3.6168647361160073e-08,4.5872648931968471e-08,1.1850233851016573e-07,1.1856611185200533e-07,1.6852912064758574e-08,1.331559442207609e-10,3.8787462370575924e-14,6.9552382341349922e-11,2.2121322207148555e-08,2.0800816526143203e-18,1.4180186911639926e-13,1.0361833069126482e-13,1.176600384088371e-16,1.1763477397866946e-16,2.0001952323560791e-20,2.94848983392957e-16,5.2624778420956298e-21,1.037684051595394e-14,5.7659092326213315e-38,5.4547524898098547e-38,5.4547533999138327e-38,8.3396092835581696e-20,2.5001837432693666e-22,7.2509086132958827e-19,8.0362003489326402e-22,1.4571101047140061e-23,1.7271614138179109e-23,1.3441006188813883e-27,1.2108084338351368e-31,9.2782116674111906e-33,2.3355168511949928e-37,3.4302607585094263e-41,3.5154592806944182e-39,1.2818767008564105e-34,5.6122692392880279e-41,2.246268771815356e-16,2.3697660103189859e-22,1.7767540270970827e-25,2.5427880591460707e-26,2.5375596067060187e-27,2.8539040036849808e-26,3.9824405825180001e-33,2.268891346437141e-33,1.0516722600154637e-31,1.3855882497231884e-36,3.3963146478420559e-32,6.873023871988409e-37,1.9948308477795723e-38,3.6587527525649899e-36,7.4513517245615467e-37,7.4510874840290447e-37,4.9227491216445488e-42,2.0508048738502402e-30,3.9986635978223099e-33,1.9513313775004566e-36,1.5530325346543152e-39,3.1554740347235037e-40,5.1345351259064326e-44,1.6859873456786405e-44,1.9755691552690639e-50,1.0773839089062521e-33,7.4667650598132329e-35,2.150264398109602e-41,2.7241072053255908e-51,1.3903742841705759e-55,6.9869676134359832e-56,3.8534119198506164e-41,2.5035611466348449e-18,1.2400875631127339e-23,5.8063939632266059e-24,5.5041506187600033e-22,7.1961542420608035e-44,3.3394563653141261e-45,5.2345551016337274e-45,1.2576950874453772e-49
