Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508)
5.605041286275129e-12,0.5280453942983417,1.1732466452817049e-11,3.9145103424190356e-17,3.8347925160910899e-17,4.9921339043686062e-27,1.7937830771488816e-21,0.0,0.0,1.4722101568367214e-11,1.3680672043498018e-19,154.0,0.0,0.99998445852912332,1.0,18.999999951415983,8.0163962285002766e-07,5.9340265637563582e-07,4.0071245791698331e-06,4.0421247827904657e-06,2.3453079105632756e-06,4.1729839345970583e-08,1.2470866446205407e-12,6.8382004198994269e-09,3.7031176778593143e-06,4.7334132534177781e-16,8.1037586296630148e-11,9.3887548110686684e-11,1.2946852322537791e-12,1.2941476914815884e-12,3.5535978261701204e-16,1.3629073104148073e-12,1.8218098927607613e-16,5.9132777065413224e-12,6.3727069860247914e-29,5.9665371722704424e-29,5.9665671913755077e-29,5.4172715586151208e-16,3.1334839473337181e-18,5.3592686065996896e-17,2.5589629978971766e-19,4.6498959323664149e-20,7.4902299533399749e-19,5.8034418013071989e-22,5.3722265969324279e-25,8.0418830755208182e-26,2.0071111106094314e-29,3.4718419103242287e-33,4.3743443393169152e-32,5.5845410448150547e-28,1.3593327705930812e-32,8.6311853281510137e-13,5.852769955394133e-19,4.1120720970697975e-21,2.7306593170023531e-22,1.2559032433223144e-23,1.057080434767111e-21,6.5890976296594393e-29,3.7797444333612888e-29,3.5622906202488761e-26,7.1877578376277215e-31,1.7705585573300519e-26,3.7436592274539298e-31,2.9211506912862086e-32,2.7515789309805328e-30,7.1779233424063818e-30,7.1774288152217809e-30,4.9452718460234584e-34,2.8621783909232269e-25,1.1344305307327628e-26
5.7341395246947326e-12,0.5280453942920937,1.2003624896324049e-11,4.0989484475638981e-17,4.0136818059450716e-17,5.4352672083864688e-27,1.9206808607968628e-21,0.0,0.0,1.5338180984029855e-11,1.4638191143073443e-19,154.0,0.0,0.99998410082099332,1.0,18.999999949344254,8.2010312963948691e-07,5.9340402508908626e-07,4.0984904712348853e-06,4.1351955017421088e-06,2.4045285065286662e-06,4.3615429091626629e-08,1.2758014649134965e-12,7.0236904900063102e-09,3.7966240339200565e-06,4.9472964929184333e-16,8.4812721818649785e-11,9.8216062682050559e-11,1.3857295481017293e-12,1.3851526334354382e-12,3.809117675167411e-16,1.4318744430505792e-12,1.9600289843878348e-16,6.1887636479643154e-12,7.469247264409101e-29,6.9932174947636805e-29,6.9932534921681305e-29,5.8156866009337268e-16,3.3543276057862378e-18,5.5046420498346569e-17,2.629618509536579e-19,4.86459210139568e-20,8.0225155007611117e-19,6.3627950898486257e-22,6.0276707995116075e-25,9.0247072237512869e-26,2.3053510357882292e-29,4.003616649820214e-33,4.9099908123900564e-32,6.2673282319544267e-28,1.5578880621484706e-32,9.0679340034319812e-13,6.1242801265721354e-19,4.3981803072286553e-21,2.8631506920009583e-22,1.3152589827367743e-23,1.131926466402952e-21,7.0475530398332411e-29,4.0427309722804844e-29,3.9028085995702546e-26,7.8774330805903649e-31,1.9397876482650232e-26,4.1018365922906458e-31,3.200395362020134e-32,3.0179023926434617e-30,8.0459466993870735e-30,8.0453795472610978e-30,5.6715212597836468e-34,3.2258077691157076e-25,1.2501761376634619e-26
5.863237763114336e-12,0.5280453942857274,1.2274825245487249e-11,4.2877216384811616e-17,4.1966585151887913e-17,5.9071274474056993e-27,2.0534301102032245e-21,0.0,0.0,1.5966735261589287e-11,1.5642160839641782e-19,154.0,0.0,0.99998374311299065,1.0,18.999999947233444,8.3856662401559955e-07,5.9340503362637107e-07,4.1898171479743299e-06,4.2282661138958085e-06,2.463749214347263e-06,4.554006158671216e-08,1.3045162522474696e-12,7.2092143675957528e-09,3.8901305742364242e-06,5.1656083874056996e-16,8.8673789832388075e-11,1.0264003713957332e-10,1.4809223151159288e-12,1.4803041526607971e-12,4.0765436754548422e-16,1.5025545573196478e-12,2.1050808720967672e-16,6.4705215044420546e-12,8.7234559552925274e-29,8.1675268305961722e-29,8.1675698221631743e-29,6.2338274689621975e-16,3.5852798661813949e-18,5.6500419891279293e-17,2.7003510137368335e-19,5.0838415751526522e-20,8.5790656153826844e-19,6.961397591245601e-22,6.7453358793155773e-25,1.01010692642275e-25,2.639579013999262e-29,4.6022399412494612e-33,5.4967139024506662e-32,7.0151385886429689e-28,1.7800246216542006e-32,9.5155293901455801e-13,6.4018951024036884e-19,4.6970502820244007e-21,2.9987625604751641e-22,1.3760139623304477e-23,1.2102168255435311e-21,7.5264577788999929e-29,4.3174479808863151e-29,4.2671522458260189e-26,8.6155433711803873e-31,2.1208554350377414e-26,4.4850955342227583e-31,3.4991779599755616e-32,3.3030904582951791e-30,8.9959427206012153e-30,8.9952942677729404e-30,6.4845282827412559e-34,3.6255433610679672e-25,1.3745936384884749e-26
5.992336001533939e-12,0.5280453942792438,1.2546067502030453e-11,4.4808356051203682e-17,4.3837232748109309e-17,6.4089244851966108e-27,2.192163034384345e-21,0.0,0.0,1.6607764587761149e-11,1.6693926206951839e-19,154.0,0.0,0.999983385405114,1.0,18.999999945083708,8.5703010597837181e-07,5.9340576498836871e-07,4.2811047718993949e-06,4.3213366240189527e-06,2.5229700024203567e-06,4.7503574362625316e-08,1.3332310080933144e-12,7.3947672852683505e-09,3.9836372489158127e-06,5.3883305079166064e-16,9.2620790180313848e-11,1.0715933820289828e-10,1.5803539608560604e-12,1.5796926338718033e-12,4.3561413504446315e-16,1.5749473243299481e-12,2.2571284879137896e-16,6.7585513157581042e-12,1.0153746110244156e-28,9.5067067101884093e-29,9.5067578560781159e-29,6.672226511560256e-16,3.8265641777073324e-18,5.7954646881087971e-17,2.7711587594853475e-19,5.3076257677272169e-20,9.1603874609653071e-19,7.6010153418102766e-22,7.5295145087965146e-25,1.1277450375772332e-25,3.0131773399133387e-29,5.2743724271625518e-33,6.1380593653537108e-32,7.8324822637631288e-28,2.0279283370365841e-32,9.9739693517960755e-13,6.6856117020854646e-19,5.0089422863948804e-21,3.1374932860496488e-22,1.4381701201574545e-23,1.2920283227949141e-21,8.0262288944416162e-29,4.6041346926105802e-29,4.6564053572203564e-26,9.4043000000041104e-31,2.3143002557753981e-26,4.8945776840214428e-31,3.8183870583463261e-32,3.608011617127211e-30,1.0033579080808184e-29,1.0032839841918012e-29,7.3923889017460296e-34,4.0640097670732588e-25,1.5081064691034306e-26
6.121434239953542e-12,0.5280453942726434,1.2817351667676763e-11,4.6782960164080988e-17,4.5748767161583088e-17,6.9418931104486823e-27,2.3370118631871948e-21,0.0,0.0,1.7261269148713018e-11,1.7794848424306771e-19,154.0,0.0,0.99998302769736214,1.0,18.999999942895215,8.7549357552780996e-07,5.9340628309458767e-07,4.3723535048453945e-06,4.4144070362095942e-06,2.5821908464136376e-06,4.9505805626504426e-08,1.3619457337153618e-12,7.5803451449551866e-09,4.0771440195356941e-06,5.6154445021380136e-16,9.6653722708980277e-11,1.1177383289496798e-10,1.6841147866831498e-12,1.6834083356438166e-12,4.6481758526715107e-16,1.6490524144453114e-12,2.4163345359486756e-16,7.052853122228705e-12,1.1780205484797378e-28,1.102956694137636e-28,1.1029627562698285e-28,7.1314195697518241e-16,4.0784038126660671e-18,5.9409069349832917e-17,2.8420402416726456e-19,5.5359261737037566e-20,9.7669860851933143e-19,8.2834507160335579e-22,8.3846883140640908e-25,1.2560619573250588e-25,3.4297597285819987e-29,6.0271737764203446e-33,6.8377307242062978e-32,8.7240701388873941e-28,2.3039332294084122e-32,1.0443251747195905e-12,6.9754267566433302e-19,5.3341154738073705e-21,3.2793412385025536e-22,1.50172939534057e-23,1.3774377269417396e-21,8.5472816530236791e-29,4.9030293192302985e-29,5.0716756274047302e-26,1.0245963187964448e-30,2.520672305237443e-26,5.3314498403014524e-31,4.1589308035334609e-32,3.9335537237705247e-30,1.1164778246207495e-29,1.1163937870968132e-29,8.4037523936638183e-34,4.5439552461989142e-25,1.6511480418565506e-26
6.379630716792749e-12,0.5280453942590938,1.3360045733165991e-11,5.08627874404455e-17,4.9694521712196174e-17,8.1064089514378858e-27,2.6455862582682438e-21,0.0,0.0,1.8605704716679383e-11,2.0149688620407935e-19,154.0,0.0,0.99998231228222945,1.0,18.999999938402624,9.1242047738670855e-07,5.9340686228759534e-07,4.5547349417786852e-06,4.6005475803555273e-06,2.7006326325884353e-06,5.3625779808593446e-08,1.419375098472158e-12,7.9515621281639001e-09,4.2641577387460941e-06,6.082775083800869e-16,1.0497738371201827e-10,1.2128787276748393e-10,1.9049845547676643e-12,1.904181806196277e-12,5.2706140996443812e-16,1.8023982426783278e-12,2.7568716083834277e-16,7.6602728843277645e-12,1.5711038256472922e-28,1.4710047660525284e-28,1.4710131932439636e-28,8.1143484166961106e-16,4.6146412586139824e-18,6.2318394432564204e-17,2.9840194346333788e-19,6.0060020046386652e-20,1.1058023334755448e-18,9.7841645858195711e-22,1.032691492400114e-24,1.5475872335529536e-25,4.4075502426330949e-29,7.8060740410817243e-33,8.4276732088928061e-32,1.0749850174724008e-27,2.9503627849845078e-32,1.1414335257065337e-12,7.5733396131206032e-19,6.0253364821412265e-21,3.5723823336086286e-22,1.6330650595301229e-23,1.5593571228468584e-21,9.6548843051430312e-29,5.5383900816050704e-29,5.984817817985029e-26,1.2097294616591705e-30,2.9744581105316859e-26,6.2921571168147006e-31,4.9077526166576614e-32,4.6501489575073409e-30,1.3732862096015397e-29,1.3731784645913572e-29,1.0774501018262105e-33,5.6399113463041721e-25,1.9676008641518835e-26
6.637827193631955e-12,0.5280453942450827,1.390290745571564e-11,5.5117147556606161e-17,5.3803899383916274e-17,9.4110520869988103e-27,2.9802115512732627e-21,0.0,0.0,2.0000043442561678e-11,2.2717892759990966e-19,154.0,0.0,0.99998159686758759,1.0,18.999999933756961,9.4934732959234487e-07,5.9340704448699009e-07,4.7369627400448839e-06,4.7866877689857989e-06,2.8190744688335164e-06,5.7898703198396467e-08,1.4768043535061575e-12,8.3228426649078045e-09,4.4511715675971495e-06,6.5674548348061514e-16,1.1364477167575923e-10,1.3118109896787355e-10,2.1442515171659541e-12,2.1433441210219248e-12,5.9459722511151865e-16,1.9625893961293074e-12,3.1279891820044525e-16,8.2927811224475532e-12,2.0714487284144495e-28,1.9394874867569777e-28,1.9394990491118884e-28,9.1869696879109972e-16,5.195774850762289e-18,6.5228217605694914e-17,3.1262802741376187e-19,6.493922621644803e-20,1.2456175771038639e-18,1.1478679018689516e-21,1.2611788311676735e-24,1.8906957142462599e-25,5.6068794306716999e-29,1.0007196910982759e-32,1.0299446122706259e-31,1.313433548360297e-27,3.7411986953039774e-32,1.2428762734936628e-12,8.195608553365713e-19,6.7727644817712831e-21,3.8778729251003073e-22,1.7700364887534328e-23,1.7565883327648783e-21,1.085255253014812e-28,6.225415691293832e-29,7.0159177818780464e-26,1.4188597018490034e-30,3.4868512757080135e-26,7.377054544993916e-31,5.753299595683808e-32,5.4603658703433992e-30,1.6752880599406743e-29,1.6751512801141953e-29,1.3677982647912575e-33,6.9379759750775179e-25,2.3276184185746977e-26
6.8960236704711615e-12,0.5280453942306135,1.4445936849060351e-11,5.9546486547240465e-17,5.8076950815600054e-17,1.0866598952291967e-26,3.3419463320624731e-21,0.0,0.0,2.1444286792751027e-11,2.551092950666881e-19,154.0,0.0,0.99998088145343333,1.0,18.999999928959536,9.8627413214476805e-07,5.9340699420188582e-07,4.9190381702787306e-06,4.9728276188743897e-06,2.9375162925210736e-06,6.2323305494481307e-08,1.5342335039919232e-12,8.6941699810763471e-09,4.6381854072029881e-06,7.069339663693806e-16,1.2265588547033176e-10,1.4145245849460303e-10,2.4026335707676648e-12,2.4016128368672754e-12,6.6763582615415665e-16,2.129623225329578e-12,3.5309807336063824e-16,8.9503781746197197e-12,2.7023458732769555e-28,2.5302144294780669e-28,2.5302301023812698e-28,1.0353693439889123e-15,5.8235844157693801e-18,6.8138407404898257e-17,3.2688166012655389e-19,6.9995428447149193e-20,1.3965408526052018e-18,1.3382705275829439e-21,1.5282339774906885e-24,2.2918979270919938e-25,7.0660484403270093e-29,1.270850843281949e-32,1.2488681880631164e-31,1.5922854797394935e-27,4.7011262340703152e-32,1.3486516973657493e-12,8.8422086429856497e-19,7.5784331598413841e-21,4.1958001876104378e-22,1.9126592331824193e-23,1.9697440165281695e-21,1.2143545100860927e-28,6.965975497117753e-29,8.1746959814358865e-26,1.6539710941252892e-30,4.0626794851059981e-26,8.5963810435431728e-31,6.7035403710512867e-32,6.3720032896873203e-30,2.0281951545331617e-29,2.0280230956730722e-29,1.7205886008955413e-33,8.4648686211582204e-25,2.7350257769597222e-26
7.154220147310368e-12,0.5280453942156906,1.4989133926904165e-11,6.4151247166484267e-17,6.2513726705438402e-17,1.2484225560717557e-26,3.7318495249079381e-21,0.0,0.0,2.2938436222401123e-11,2.8540524680623396e-19,154.0,0.0,0.99998016603976536,1.0,18.999999924011593,1.0232008850440279e-06,5.9340680855136226e-07,5.1009624925673112e-06,5.158967142421579e-06,3.0559580666790839e-06,6.6898326940312688e-08,1.5916625537544922e-12,9.0655316762534904e-09,4.8251991991868039e-06,7.5882866751211226e-16,1.3201072399255501e-10,1.5210090310169238e-10,2.6808466206009662e-12,2.6797035195627249e-12,7.4638742317082834e-16,2.303497078984205e-12,3.9671361401210055e-16,9.6330643844987402e-12,3.4909482358752217e-28,3.2686122599895421e-28,3.2686332676870831e-28,1.1618983373100357e-15,6.4998469651508724e-18,7.1048866643957343e-17,3.4116238639405273e-19,7.5227187494784013e-20,1.5589653744360443e-18,1.5512521141580325e-21,1.8384975002243403e-24,2.7582202395869752e-25,8.8280843019087747e-29,1.5998620907795651e-32,1.5033840891813132e-31,1.9164337309995501e-27,5.857858150302406e-32,1.4587580754843111e-12,9.5131151294940142e-19,8.4443588619090668e-21,4.5261513898382229e-22,2.0609488590045196e-23,2.1994361789389454e-21,1.3531093002009486e-28,7.7619229076519264e-29,9.4712539668041077e-26,1.9171257278183895e-30,4.7069594615080461e-26,9.9607767992403916e-31,7.7667556422846852e-32,7.3931687978492211e-30,2.4381801273741768e-29,2.4379655149369819e-29,2.1461243719498497e-33,1.0249551741788421e-24,3.1938063410676045e-26
7.412416624149574e-12,0.5280453942003176,1.5532498702917238e-11,6.8931868915180277e-17,6.7114277811612816e-17,1.4275507763480215e-26,4.1509803888765144e-21,0.0,0.0,2.4482493175046559e-11,3.181866108613201e-19,154.0,0.0,0.999979450626582,1.0,18.999999918914416,1.0601275882901725e-06,5.9340654260152703e-07,5.2827369565375848e-06,5.3451063487639047e-06,3.1743997703453462e-06,7.1622518236744363e-08,1.6490915056118791e-12,9.4369186137542526e-09,5.0122129104503916e-06,8.1241541599366599e-16,1.417092861591653e-10,1.6312538926681101e-10,2.9796045888160829e-12,2.9783297530018321e-12,8.3106164351563617e-16,2.4842083050451488e-12,4.4377416946370701e-16,1.0340840100834517e-11,4.4687296163831856e-28,4.1841541571826586e-28,4.1841820234605532e-28,1.2987356106926466e-15,7.226336700162284e-18,7.3959523715609471e-17,3.5546987091477083e-19,8.0633076566245419e-20,1.7332810868132816e-18,1.7884966047155997e-21,2.1969588388660415e-24,3.2972229636056696e-25,1.0941106384998675e-28,1.9977781414174984e-32,1.7976310989456069e-31,2.2911440107229207e-27,7.2423710411532584e-32,1.5731936855672769e-12,1.0208303440329568e-18,9.3725407366643147e-21,4.8689138934235176e-22,2.2149209481593786e-23,2.446276174359143e-21,1.5018399662124714e-28,8.6150955242496906e-29,1.0916073968600771e-25,2.2104636433839116e-30,5.4248967465057571e-26,1.1481282800671381e-30,8.951537815411219e-32,8.5322783727881998e-30,2.9118941556928239e-29,2.9116285623893711e-29,2.6559330345297167e-33,1.2323318199187999e-24,3.7081014164031532e-26
7.670613100988781e-12,0.5280453941844984,1.6076031190733348e-11,7.3888788067905723e-17,7.1878654952942159e-17,1.6252421509026123e-26,4.6003985182169701e-21,0.0,0.0,2.6076459082331949e-11,3.5357578341477503e-19,154.0,0.0,0.99997873521388347,1.0,18.999999913669232,1.0970542418832518e-06,5.9340622770243631e-07,5.4643628014432055e-06,5.5312452446314884e-06,3.2928413915864957e-06,7.6494640455217094e-08,1.7065203616395903e-12,9.8083240633096694e-09,5.1992265221515863e-06,8.6768015853341962e-16,1.5175157090158451e-10,1.7452487815961809e-10,3.2996194236102785e-12,3.2982031480620766e-12,9.2186753444398754e-16,2.6717542514878275e-12,4.944080122392329e-16,1.107370567705591e-11,5.6719763062307322e-28,5.3108203420927556e-28,5.310856948862869e-28,1.4463380463382732e-15,8.004825016644248e-18,7.6870325872480909e-17,3.6980386679784862e-19,8.6211681214127756e-20,1.9198746919855879e-18,2.0517436235663174e-21,2.6089676047463796e-24,3.9170183023373057e-25,1.3458704993822949e-28,2.4758911166022783e-32,2.1360505995022842e-31,2.7220674568087642e-27,8.889150065420838e-32,1.6919568053807939e-12,1.0927749180999454e-18,1.036496087944021e-20,5.2240751519093395e-22,2.3745910981007771e-23,2.7108747112542306e-21,1.6608641183501316e-28,9.5273152729564556e-29,1.2520018493355105e-25,2.5362027495224365e-30,6.2218854822577246e-26,1.3169340374917877e-30,1.0266790642675224e-31,9.7980560311381926e-30,3.4564846281667817e-29,3.4561583422340035e-29,3.2628593277871096e-33,1.4719878359259211e-24,4.2822097884525334e-26
7.928809577827987e-12,0.5280453941682361,1.661973140394802e-11,7.9022437699780891e-17,7.6806909009520175e-17,1.8427343102353784e-26,5.0811638427512429e-21,0.0,0.0,2.7720335363831226e-11,3.9169772711230631e-19,154.0,0.0,0.999978019801669,1.0,18.999999908277289,1.1339808458233145e-06,5.9340588314802034e-07,5.6458412562506522e-06,5.7173838349993101e-06,3.4112829230590092e-06,8.1513464951658721e-08,1.7639491233715908e-12,1.0179743049773491e-08,5.3862400226953233e-06,9.2460895850863424e-16,1.6213757716194566e-10,1.8629833561034428e-10,3.6416011080945722e-12,3.6400333514673769e-12,1.0190135657211198e-15,2.8661322668047547e-12,5.4874305967370786e-16,1.183166147094485e-11,7.1423130758016431e-28,6.6875907655140767e-28,6.6876384201734784e-28,1.6051676759546507e-15,8.8370805098352436e-18,7.97812341226829e-17,3.8416419163573826e-19,9.196159923269364e-20,2.1191296782725732e-18,2.3427879968208723e-21,3.0802447526303288e-24,4.626288140452333e-25,1.6440332027615151e-28,3.0468696679599728e-32,2.5233963421462803e-31,3.2152531742827835e-27,1.0836441992577617e-31,1.8150457130518551e-12,1.167142813332627e-18,1.1423584474528458e-20,5.5916227097777752e-22,2.5399749215793709e-23,2.9938418566928734e-21,1.8304966570243706e-28,1.0500388535324991e-28,1.4294329921688341e-25,2.8966387408611621e-30,7.1035081946300714e-26,1.5036790727181324e-30,1.1721728864535391e-31,1.1199533473497718e-29,4.0796127932851164e-29,4.0792146771202517e-29,3.9811616486523032e-33,1.7475446854703827e-24,4.920587301332295e-26
8.187006054667194e-12,0.5280453941515352,1.716359935611724e-11,8.4333247713053558e-17,8.1899090923343596e-17,2.0813049464197064e-26,5.5943366282698819e-21,0.0,0.0,2.941412342694758e-11,4.3267996940949424e-19,154.0,0.0,0.99997730438993815,1.0,18.999999902739798,1.1709074001104101e-06,5.9340552132460242e-07,5.8271735397246211e-06,5.9035221235541766e-06,3.5297243600491297e-06,8.6677773281101807e-08,1.8213777919443812e-12,1.0551171886177033e-08,5.5732534046387878e-06,9.8318799498595401e-16,1.7286730389024351e-10,1.9844473207862112e-10,4.0062576691009007e-12,4.0045280545910566e-12,1.122707632213087e-15,3.0673397002232975e-12,6.0690687550654741e-16,1.2614707844391508e-11,8.9272653725137901e-28,8.3589717255726773e-28,8.3590332380787764e-28,1.7756916108850688e-15,9.7248689791539233e-18,8.269221957020606e-17,3.9855071034961871e-19,9.7881440554724741e-20,2.3314263478666467e-18,2.6634792771988961e-21,3.6168936200032565e-24,5.4343016741193311e-25,1.9951703959344496e-28,3.7248734960887802e-32,2.9647441296909478e-31,3.7771606685802966e-27,1.3126516802685993e-31,1.9424586872061952e-12,1.2439316253789615e-18,1.2550359936277669e-20,5.9715442015520023e-22,2.7110880464442132e-23,3.2957870408025148e-21,2.0110497954361332e-28,1.1536106278111825e-28,1.6250630109294895e-25,3.2941450162093622e-30,8.075535577749075e-26,1.7095874483404502e-30,1.3325877853993166e-31,1.274604973203141e-29,4.7894713873945892e-29,4.788988726214017e-29,4.8266118057167171e-33,2.0628829005515071e-24,5.6278464389080359e-26
8.4452025315064e-12,0.5280453941343989,1.770763506075664e-11,8.982164486345896e-17,8.7155251698931139e-17,2.3422718390082546e-26,6.1409774769316789e-21,0.0,0.0,3.1157824666873756e-11,4.7665260094296789e-19,154.0,0.0,0.99997658897869113,1.0,18.999999897057975,1.2078339047445871e-06,5.9340514955275109e-07,6.0083608605127284e-06,6.0896601130231815e-06,3.6481656997716596e-06,9.1986357113021391e-08,1.8788063681983528e-12,1.0922607845252542e-08,5.7602666635842609e-06,1.0434035617610743e-15,1.8394075004232998e-10,2.1096304262255872e-10,4.3942951859294841e-12,4.3923930021990634e-12,1.2331570564601506e-15,3.275373901783312e-12,6.6902667146751228e-16,1.3422845163210501e-11,1.1080859154180442e-27,1.0375557751637898e-27,1.0375636522312888e-27,1.9583819731236093e-15,1.0669953432955892e-17,8.5603260840538868e-17,4.1296332312183922e-19,1.039698271492589e-19,2.5571418443968721e-18,3.0157212730487812e-21,4.22541083375682e-24,6.3509328804300079e-25,2.4065217158893272e-28,4.5256734120191959e-32,3.4655014106418875e-31,4.4146721740047991e-27,1.5805937904594588e-31,2.0741940070174428e-12,1.323138967194163e-18,1.3747219048977591e-20,6.3638273509493425e-22,2.8879461154587215e-23,3.617319061182479e-21,2.2028330819918691e-28,1.2636244181857699e-28,1.8400919990729297e-25,3.7311725973887578e-30,9.1439262799686599e-26,1.9359231235896978e-30,1.5089073263256894e-31,1.4447250820387608e-29,5.5948022423296195e-29,5.5942205825110698e-29,5.8165981855002593e-33,2.4221506895998462e-24,6.4087559084046609e-26
