Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412)
1.7779659037144246e-19,0.37207770052145034,4.2404656986514337e-19,9.6586642482482172e-32,8.5531331966693394e-32,1.8816114441539819e-49,3.1112906649164475e-43,0.0,0.0,1.4720053630464804e-19,8.7804969216523865e-35,154.0,0.0,0.9999999999993503,1.0,19.0,2.6737765224740659e-14,2.376054432586498e-13,1.926768756399579e-13,1.9267744681173983e-13,2.1848291345944101e-20,1.2688910507027999e-22,1.2672361502269358e-22,7.5659745392067029e-23,3.4768698963887964e-20,6.5371576842973809e-33,2.3804999486346448e-25,2.0466754231244546e-25,1.5661465531775928e-34,1.5661465526061553e-34,4.9215000250942495e-44,5.3156752208245192e-34,7.9287629822405994e-45,1.7324972366487178e-26,8.4057130512833652e-80,7.8650615988027773e-80,7.8650615988081332e-80,1.0815297239162429e-37,5.2975191905568725e-40,7.732954407007791e-33,1.0434126879486052e-37,1.4387920332632912e-40,1.2127899570814642e-46,6.3049718594658144e-57,6.8354426813799996e-67,7.4518633217999413e-68,2.5729250518735462e-78,5.1390607293870991e-82,3.6255922605753347e-79,7.0233118901515948e-70,3.7754660764241163e-76,3.3403154097076166e-34,1.3166563852775336e-33,7.433864913867643e-43,2.827486429972351e-43,1.3595184316453369e-43,1.8230287862614765e-47,5.9056186069037895e-53,3.5719072858387696e-53,5.9067327482215507e-59,5.5189506463788088e-69,2.135468369211966e-59,1.088616207014745e-68,4.1401879672146664e-69
3.5574765215067935e-19,0.3720777005214504,8.484615556884128e-19,3.6446845586788858e-31,3.4234822900906516e-31,1.5068155084131151e-48,2.4909243307100734e-42,0.0,0.0,2.945290308679094e-19,3.5144877977691333e-34,154.0,0.0,0.99999999999870004,1.0,19.0,5.3498760480045875e-14,4.7541720501662363e-13,3.8552115056956955e-13,3.8552229325932525e-13,8.7450085476142804e-20,5.0788710100488421e-22,5.0656228696632832e-22,3.0283611967701494e-22,1.3916537674013262e-19,5.2113048006435726e-32,9.5282035478635087e-25,8.1920354716635465e-25,1.2538695251342852e-33,1.2538695242192409e-33,7.8808064500584478e-43,4.2557715075633458e-33,1.2696348695066252e-43,6.9345039615168777e-26,1.0781162105162075e-77,1.0087722903278974e-77,1.008772290329271e-77,8.6588140263308821e-37,4.2412364665558874e-39,6.1156515504455588e-32,8.3534462090510563e-37,1.1519074988637495e-39,1.9420424900698115e-45,2.01928705846879e-55,4.3784202043881034e-65,4.7732664108077923e-66,3.2961796146679156e-76,6.5836614289602962e-80,4.644713278637501e-77,4.4987592092288411e-68,2.420550851260357e-74,2.6742828627234836e-33,5.2700568375424316e-33,5.9516120122727771e-42,2.263707511433675e-42,1.0884365238442749e-42,1.5077374793354895e-46,9.4108930376205579e-52,5.6905188805562106e-52,9.7611108518943376e-58,1.8232289914733633e-67,3.5289464325577882e-58,3.5962850468961266e-67,1.3675985389974573e-67
7.116497757091532e-19,0.37207770052145034,1.6972915278510866e-18,1.4140889113297723e-30,1.3698388457209887e-30,1.2060636055257511e-47,1.9934965081471168e-41,0.0,0.0,5.8918622708526384e-19,1.40625351499883e-33,154.0,0.0,0.99999999999739952,1.0,19.0,1.0702075099053909e-13,9.5104038211696826e-13,7.7120969966412977e-13,7.7121198494345164e-13,3.4991410528354131e-19,2.0322099429814914e-21,2.0216271960560865e-21,1.2117386459127097e-21,5.568425465034209e-19,4.1352219361012666e-31,3.8125225182789567e-24,3.2778812419604406e-24,1.0034766941563475e-32,1.003476692691683e-32,1.2614403993625912e-41,3.4059092978718366e-32,2.0322418376415878e-42,2.7747048430338032e-25,1.3813888355881586e-75,1.2925385649378403e-75,1.2925385649413608e-75,6.9296829206581415e-36,3.3942781646329779e-38,4.7778459145900269e-31,6.6849761462368298e-36,9.2187452686971142e-39,3.1085276410704312e-44,6.4644259200907021e-54,2.8033820276772447e-63,3.0561911981176405e-64,4.220920629389165e-74,8.4307034900901325e-78,5.9476808568517808e-75,2.8804317882374226e-66,1.5505147129130832e-72,2.1402382273186436e-32,2.1087091844067815e-32,4.7630983831261184e-41,1.8116526110098419e-41,8.7107222729221003e-42,1.283806069998594e-45,1.4919042493829122e-50,9.0164948246695092e-51,1.659297222322782e-56,6.1932712394621146e-66,5.9988776841078304e-57,1.2215808187342965e-65,4.6445678010248629e-66
1.4234540228261008e-18,0.37207770052145034,3.3949514742409765e-18,5.5687571637259378e-30,5.4802473721008408e-30,9.6509599838330782e-47,1.5951000894363537e-40,0.0,0.0,1.1785014478832974e-18,5.6259346593396541e-33,154.0,0.0,0.99999999999479849,1.0,19.0,2.1406473201105678e-13,1.9022853506572638e-12,1.5425867947945974e-12,1.542591363494964e-12,1.3998831062688831e-18,8.1301629506097726e-21,8.0458710446717308e-21,4.847741259428889e-21,2.2277309257666103e-18,3.2535206622098513e-30,1.525257258410775e-23,1.311365932599626e-23,8.0293381452383387e-32,8.0293381217989977e-32,2.0187093507958848e-40,2.7252427961700418e-31,3.2522460229320936e-41,1.1100626131117433e-24,1.7690743046924521e-73,1.6552882898481758e-73,1.6552882898571929e-73,5.544799370563047e-35,2.7159382301104171e-37,3.648857086229227e-30,5.3484852061851099e-35,7.3763718932814989e-38,4.974639977160686e-43,2.0690445786292e-52,1.7945420826431041e-61,1.9563740084802206e-62,5.4039246715228662e-72,1.0793590461790359e-75,7.614381268624629e-73,1.843864314467041e-64,9.9276552238652825e-71,1.7125144273937231e-31,8.4362097882959867e-32,3.8112023188448903e-40,1.4495951256862421e-40,6.9697766234693891e-41,1.150712717681788e-44,2.3425645533138132e-49,1.4143355730272981e-49,2.9654990862986725e-55,2.2104498069981394e-64,1.0721205344393468e-55,4.3597462703637046e-64,1.656996939368488e-64
2.847062517059996e-18,0.3720777005214504,6.7902713752789192e-18,2.2099803248072748e-29,2.1922773616262838e-29,7.7217577586924937e-46,1.2762012388921123e-39,0.0,0.0,2.3571352029326515e-18,2.2505609383555256e-32,154.0,0.0,0.99999999998959643,1.0,19.0,4.2815269405021707e-13,3.8047697451124261e-12,3.0853409728209232e-12,3.0853501015465774e-12,5.5999788351998931e-18,3.2523297647034287e-20,3.1855275167606792e-20,1.9392524336115319e-20,8.9116341064151498e-18,2.5187609231847369e-29,6.1015255388386809e-23,5.2458905904679121e-23,6.4240803701763602e-31,6.4240803326698011e-31,3.2302444215884226e-39,2.1803978591249248e-30,5.2041148268288924e-40,4.4406118178567172e-24,3.9651609677903898e-71,3.7101237077484585e-71,3.7101237077888113e-71,4.4362609618985648e-34,2.1729568721638691e-36,2.674676239587012e-29,4.278376363217145e-34,5.9016178749301251e-37,7.9601815415569649e-42,6.6215959660797884e-51,1.1486222578780936e-59,1.2522050982660686e-60,6.9177242120221926e-70,1.3817196449291594e-73,9.74671575799762e-71,1.180191665254716e-62,8.397480630422135e-69,1.370139495954201e-30,3.3747585102466676e-31,3.0492512486619161e-39,1.1597826668468055e-39,5.5761512698905556e-40,1.1182225706158811e-43,3.6122942307113199e-48,2.1768047354252351e-48,5.7375980527760773e-54,8.5345776601433421e-63,2.0743208755093007e-54,1.6831373767504112e-62,6.3922763402473758e-63
5.694279505527786e-18,0.37207770052145034,1.3580911210387463e-17,8.8048735444303326e-29,8.7694663026822261e-29,6.1778168537732171e-45,1.0210094626111433e-38,0.0,0.0,4.7144159668443973e-18,9.0026414493793937e-32,154.0,0.0,0.9999999999791922,1.0,19.0,8.5632861812103735e-13,7.6097163636502196e-12,6.170849279935141e-12,6.1708675031076106e-12,2.2400752253013599e-17,1.3009847686343457e-19,1.2485439921794304e-19,7.7573102764049919e-20,3.5647868262060409e-17,1.8921758226507996e-28,2.4407094947475331e-22,2.0984415776705494e-22,5.1395081740255408e-30,5.1395081140126317e-30,5.1685927398212212e-38,1.7443956717013371e-29,8.3269810471224862e-39,1.776316993186789e-23,5.0928929937195226e-69,4.7653205501148976e-69,4.7653205502187311e-69,3.5491776958315201e-33,1.7384479961260877e-35,1.8307417975881754e-28,3.4215553150943404e-33,4.7214545039771292e-36,1.2736771376077742e-40,2.1189947462128062e-49,7.3514808746646139e-58,8.0144380653881927e-59,8.8550507416528008e-68,1.7686741171672314e-71,1.2474569473712095e-68,7.5535334036358994e-61,5.3952935393152021e-67,1.0961602242558878e-29,1.3499582975211994e-30,2.4395166317782918e-38,9.2786450622846384e-39,4.4608136735476993e-39,1.2107066748873706e-42,5.3878200370616792e-47,3.2356921178931562e-47,1.2355874510400196e-52,3.6657166821750476e-61,4.467034454086863e-53,7.2278732543721198e-61,2.7409396664306898e-61
1.1388713482463367e-17,0.37207770052145034,2.7162191012735169e-17,3.5149397362146186e-28,3.5078579078989273e-28,4.9424412894015723e-44,8.1682696236015809e-38,0.0,0.0,9.4290305099192027e-18,3.601154947205337e-31,154.0,0.0,0.99999999995838385,1.0,19.0,1.7126804662326769e-12,1.5219520920269109e-11,1.2341865698409875e-11,1.2341902020459636e-11,8.9604235349894071e-17,5.2040443547220058e-19,4.7997596840385943e-19,3.1029751611248993e-19,1.4259342460488163e-16,1.3483708174676111e-27,9.7630363459290446e-22,8.3939367281237094e-22,4.1117039701955663e-29,4.1117038741745132e-29,8.2697627865448088e-37,1.3955409818396399e-28,1.3323424652216019e-37,7.1054124318032489e-23,6.5193842948135869e-67,6.1000606171088906e-67,6.1000606173747266e-67,2.8394102592943565e-32,1.3907913633795236e-34,1.133522440473062e-27,2.7352182665440495e-32,3.7771509680483373e-35,2.0378818348472282e-39,6.7807864557115149e-48,4.7049528418632584e-56,5.1292460306386854e-57,1.1334480970478804e-65,2.2639068827449747e-69,1.5963020990706152e-66,4.8342667532923316e-59,3.4533466147738454e-65,8.7694353995682286e-29,5.3999427630953997e-30,1.9516593529749056e-37,7.4230014544384212e-38,3.568225152138155e-38,1.4742331200584098e-41,7.58809452353881e-46,4.5316034355794772e-46,2.9928885390271657e-51,1.7709136657236703e-59,1.082022640629014e-51,3.4904187682714519e-59,1.3197083814942808e-59
2.277758143633453e-17,0.37207770052145034,5.4324751145953033e-17,1.4045740545109239e-27,1.4031574521079186e-27,3.9540658236396696e-43,6.5346933194741777e-37,0.0,0.0,1.8858471657067438e-17,1.440496714097884e-30,154.0,0.0,0.99999999991676713,1.0,19.0,3.4253841623359525e-12,3.0438775319947345e-11,2.4683897752344852e-11,2.4683969998591075e-11,3.5841581403324764e-16,2.0816384414041525e-18,1.7802111609134221e-18,1.2411930322284435e-18,5.7037190436593677e-16,8.8382681562165567e-27,3.9052540671491659e-21,3.3576085601895025e-21,3.2894019526121347e-28,3.2894017989830345e-28,1.3231161826633192e-35,1.1164321473928593e-27,2.1317482175681272e-36,2.8421938061075299e-22,8.3450115188631919e-65,7.8082643838889356e-65,7.808264384569496e-65,2.2715562983896e-31,1.1126462240940756e-33,6.2177234317346971e-27,2.184862393587122e-31,3.0215929828585909e-34,3.2604814900601369e-38,2.1697682312431062e-46,3.011055722279924e-54,3.2825932382191731e-55,1.4507590973019465e-63,2.8976941001709149e-67,2.0420516412776652e-64,3.0938136857931191e-57,2.210193172882502e-63,7.0155443083407786e-28,2.1599988535182076e-29,1.5613455767386326e-36,5.9383264003249461e-37,2.853797548298401e-37,1.9881057472371564e-40,9.7857930058089762e-45,5.7976948975199005e-45,8.0382698085623866e-50,9.4901448810867353e-58,2.9060853686350959e-50,1.8690056790577417e-57,7.025081687862614e-58
3.4166449390205695e-17,0.37207770052145034,8.14873118076933e-17,2.983843849331847e-27,2.9817185292419091e-27,1.1738770459884003e-42,1.8685196289819785e-36,0.0,0.0,2.8288124865207828e-17,3.0610945147137502e-30,154.0,0.0,0.99999999987515042,1.0,19.0,5.1380878583192227e-12,4.565767501433311e-11,3.7025929023265659e-11,3.7026036995596821e-11,7.616288727237825e-16,4.4234942246913281e-18,3.5949978349778752e-18,2.6375289045222223e-18,1.2120327662678781e-15,2.2716852261902706e-26,8.2986894454857497e-21,7.134939116857423e-21,9.4056619469611581e-28,9.4056613815140142e-28,4.8698490517044307e-35,3.1922850899710192e-27,7.8462238232931941e-36,6.0396797947677418e-22,4.3057208888367706e-64,4.0287789905354498e-64,4.0287789909532785e-64,6.4952538321573041e-31,3.1814823779532764e-33,1.4738414610341643e-26,6.2418860214423674e-31,8.6396249738981393e-34,1.2000468617314093e-37,9.9062051339004046e-46,1.6543400909972576e-53,1.803528792566276e-54,9.359273934846015e-63,1.8693882141421064e-66,1.3171658133160426e-63,1.6998091698055254e-56,1.0968090949963083e-62,2.0059989801210345e-27,4.590010974834608e-29,4.464485408490126e-36,1.6979715264124498e-36,8.1587615880660874e-37,7.0126955915814289e-40,3.2723107710058284e-44,1.9324393688908451e-44,3.5336172617196933e-49,5.0425394529367089e-57,1.2775128857470262e-49,9.9280636756831981e-57,3.7238435437282763e-57
4.555531734407686e-17,0.37207770052145034,1.0864987299795591e-16,5.0893034674805077e-27,5.086469032215941e-27,2.5578421833969778e-42,3.9412558203829556e-36,0.0,0.0,3.7717990134334049e-17,5.2219224189440029e-30,154.0,0.0,0.99999999983353371,1.0,19.0,6.8507915541824891e-12,6.0876220011693287e-11,4.9367959511172588e-11,4.9368103077277413e-11,1.299240279012094e-15,7.54597147438983e-18,5.8585417819108158e-18,4.4992988024715583e-18,2.0675710254923589e-15,4.3786043596076055e-26,1.4156609660870777e-20,1.2171385154820467e-20,1.9839297732634199e-27,1.9839296298561967e-27,1.2350757649256786e-34,6.7334215090358181e-27,1.9899646525846771e-35,1.0302999160963652e-21,2.3489317690882628e-63,2.1978496067287769e-63,2.1978496069613732e-63,1.3700401091346008e-30,6.7106788463437436e-33,2.6796986186148177e-26,1.315550827920337e-30,1.8222987732776152e-33,3.0435143546444141e-37,2.952706948313325e-45,5.6878774816899049e-53,6.2008114453012648e-54,3.6549973299488369e-62,7.3003672299961618e-66,5.1430142811414737e-63,5.8442073360454839e-56,4.6399304881617504e-62,4.2312125319220194e-27,7.8300305045920905e-29,9.416907259479207e-36,3.5814741161082189e-36,1.7206655723846663e-36,1.7331945357166306e-39,7.6544893305085398e-44,4.5089574418672355e-44,1.0280320471556247e-48,1.6950520838662441e-56,3.7166565340541776e-49,3.3364684602234547e-56,1.2490662700057693e-56
6.833305325181919e-17,0.37207770052145034,1.6297499661889071e-16,1.0535158342776111e-26,1.0530904436026552e-26,7.4247633398345568e-42,1.0764811189723784e-35,0.0,0.0,5.6578218366717594e-17,1.0811508273850977e-29,154.0,0.0,0.99999999975030018,1.0,19.0,1.0276198945627378e-11,9.1312477579854121e-11,7.4052018649301801e-11,7.4052233264455712e-11,2.6898780683546702e-15,1.5622995798738733e-17,1.1266825927710175e-17,9.3151641318830297e-18,4.2805892382680422e-15,1.0429223096753753e-25,2.9309506030438289e-20,2.5199343593473244e-20,5.4187364868282385e-27,5.4187359853409938e-27,4.3189773510197497e-34,1.8390895653949857e-26,6.9589509556375684e-35,2.1331083430678289e-21,3.2622733132896001e-62,3.0524454633821444e-62,3.0524454637495819e-62,3.7420150310938002e-30,1.8328975820635663e-32,5.9323330737701298e-26,3.5884340091448931e-30,4.9770377880084712e-33,1.0642926815552355e-36,1.2924174664426234e-44,3.058964984977335e-52,3.3348231710634106e-53,2.3772875689370078e-61,4.7483272396084161e-65,3.3441977459419694e-62,3.1430399655628914e-55,4.179382004547946e-61,1.1556648881040594e-26,1.6211106952953082e-28,2.5720532621057389e-35,9.7819258770668371e-36,4.6985132870893641e-36,5.8890083401618182e-39,2.3636767202802392e-43,1.3875396385703828e-43,4.3729258157879485e-48,8.8633272851692251e-56,1.5809490527956931e-48,1.7438435211250345e-55,6.5068516240126775e-56
9.111078915956152e-17,0.37207770052145034,2.1730012218339038e-16,1.7916001776469111e-26,1.7910326111036912e-26,1.6237360319462871e-41,2.2523609591924546e-35,0.0,0.0,7.543922642292778e-17,1.8387827466366786e-29,154.0,0.0,0.99999999966706665,1.0,19.0,1.3701606336630973e-11,1.2174743086921757e-10,9.8736074908012348e-11,9.8736360518579668e-11,4.5747204957568405e-15,2.657064108939641e-17,1.7892480469997035e-17,1.5842543816782875e-17,7.2800695141867294e-15,1.9461981005878055e-25,4.9847834653104052e-20,4.2857517167436539e-20,1.1337820047850031e-26,1.1337818794800949e-26,1.0791649896136313e-33,3.8479575830100111e-26,1.7388409104171268e-34,3.6278616782353036e-21,1.499623236850798e-61,1.4031681925478293e-61,1.4031681927383628e-61,7.8295627832071819e-30,3.8350385325963445e-32,1.0507110387348719e-25,7.4994113060838542e-30,1.0413204260694739e-32,2.6592959458123066e-36,3.7653917114565078e-44,1.0194705453214094e-51,1.1114066630065991e-52,8.9248947506400788e-61,1.7826354833369736e-64,1.2552479303757404e-61,1.0474904965362104e-54,1.6485531785250752e-60,2.4180168016002071e-26,2.7570868460837986e-28,5.381600090534107e-35,2.0466696424688429e-35,9.8287077196921784e-36,1.4464963165273701e-38,5.3590976795775431e-43,3.1380583616208027e-43,1.2530940932601165e-47,2.9074405996396575e-55,4.530325841440444e-48,5.7184710091430328e-55,2.1285947964010492e-55
1.1388852506730384e-16,0.3720777005214503,2.7162524983028087e-16,2.7370047968237704e-26,2.7362947429335252e-26,3.0463943623267306e-41,4.1003400896223413e-35,0.0,0.0,9.430107000462618e-17,2.8092880145218063e-29,154.0,0.0,0.99999999958383334,1.0,19.0,1.7127013727161747e-11,1.5218098677226515e-10,1.2342012808163352e-10,1.2342048490931781e-10,6.9890469566210224e-15,4.0593949626691737e-17,2.5543330262844154e-17,2.4203646612231958e-17,1.1122154398184902e-14,3.182707123109243e-25,7.6156268664463396e-20,6.5476634272640602e-20,2.064008141427715e-26,2.0640078755864421e-26,2.2895012516001988e-33,7.0049964512787924e-26,3.6891147978201862e-34,5.5425559563897839e-21,5.5366418775467918e-61,5.1805277408554188e-61,5.180527741619804e-61,1.4253443974993434e-29,6.9815456839602649e-32,1.650202495068732e-25,1.3636135003774669e-29,1.8956050027779416e-32,5.6418088188826737e-36,9.1419337973151856e-44,2.7910266517722479e-51,3.0427222209155042e-52,2.7222185915607346e-60,5.4372970112919942e-64,3.8279299585183197e-61,2.8677375566217192e-54,5.1977924741916559e-60,4.4018674181676549e-26,4.2122077411909895e-28,9.7970021706074962e-35,3.7258151798257422e-35,1.7888794537339581e-35,3.0299947974819271e-38,1.037671361923532e-42,6.0632517097652301e-43,3.0036588278336424e-47,7.8593885917517363e-55,1.0859162948867044e-47,1.5453057009561886e-54,5.738073646468929e-55
1.594439968827885e-16,0.3720777005214503,3.8027551150203663e-16,5.2627980130126357e-26,5.2618015802848652e-26,8.3357894163641059e-41,1.0826118477652631e-34,0.0,0.0,1.3202731622707806e-16,5.4023513348276447e-29,154.0,0.0,0.99999999941736661,1.0,19.0,2.3977828506775134e-11,2.1304381901814649e-10,1.727882249798344e-10,1.7278872616941244e-10,1.3439269216310955e-14,7.8060737679971659e-17,4.273666177897451e-17,4.6541919075033342e-17,2.1386839743945976e-14,6.7048461839424323e-25,1.4644589381678626e-19,1.2590930820241788e-19,5.44959470918391e-26,5.4495937353059651e-26,8.3872347976405924e-33,1.8494783072142277e-25,1.3515446465984158e-33,1.0658145395746953e-20,6.7875020975383628e-60,6.3509332569038987e-60,6.3509332584749319e-60,3.7633420250750362e-29,1.8433355536990229e-31,3.2843080455668383e-25,3.5886769700086707e-29,5.0043818325609664e-32,2.0667687829305541e-35,4.7289108895660923e-43,2.0845842494757197e-50,2.2725728658020507e-51,3.0124471177367494e-59,6.0170228121727192e-63,4.2313792888570489e-60,2.1418789680618389e-53,4.283524166708491e-59,1.1621930651298641e-25,8.0999300454780054e-28,2.586698620724311e-34,9.8367465716967719e-35,4.7202893411556302e-35,1.0857529759199758e-37,3.0244974290386576e-42,1.7602822368999168e-42,1.5129636600278671e-46,5.6869743878119099e-54,5.469834849047086e-47,1.1164669417346634e-53,4.0998076785980892e-54
2.0499946869827316e-16,0.3720777005214503,4.8892578163148239e-16,8.6306298588640913e-26,8.629344779510551e-26,1.7573412761967271e-40,2.2445267672769494e-34,0.0,0.0,1.6975695596080608e-16,8.8601426289346741e-29,154.0,0.0,0.9999999992509,1.0,19.0,3.0828643284468153e-11,2.7390097657155016e-10,2.2215630934788349e-10,2.2215695811173034e-10,2.2039690763596763e-14,1.2801939306970506e-16,6.1782541549773333e-17,7.6327275431625044e-17,3.5073286112904629e-14,1.1621618433726699e-24,2.4017096780711169e-19,2.064909842867747e-19,1.129837891959437e-25,1.1298376390939742e-25,2.1777114097484308e-32,3.8343415947461662e-25,3.5094321858298942e-33,1.7479337156353812e-20,3.3836802360172826e-59,3.1660435710371402e-59,3.166043571977052e-59,7.8023703895200505e-29,3.8216978375512392e-31,5.4953562068489415e-25,7.4184622850729363e-29,1.0374256860394679e-31,5.3662365067239464e-35,1.5225800502147575e-42,8.2328535263347201e-50,8.9752960230934817e-51,1.4421022457004608e-58,2.8804422324462175e-62,2.0243467835416264e-59,8.4591338764056435e-53,1.7614427202958807e-58,2.4094606523869136e-25,1.3283867137299328e-27,5.3628742046657586e-34,2.0393086864863703e-34,9.7809464440037029e-35,2.7860140356655732e-37,6.6457276389873839e-42,3.8583354792577591e-42,4.8091497576127658e-46,2.2154327655225909e-53,1.7386573273294904e-46,4.3449841162633205e-53,1.5839463577683538e-53
2.9611041232924245e-16,0.3720777005214503,7.0622634725987104e-16,1.7892058074824296e-25,1.7890185618677676e-25,5.3608144715452707e-40,6.7441587769456306e-34,0.0,0.0,2.4522641452963744e-16,1.8369991123126275e-28,154.0,0.0,0.99999999891796687,1.0,19.0,4.45302728340939e-11,3.9559827272183833e-10,3.2089244049891117e-10,3.2089339728339175e-10,4.5689191351894081e-14,2.6540693727655255e-16,1.0219682223544467e-16,1.5823401533335255e-16,7.2708374077305115e-14,2.5651582656099562e-24,4.9791756172425117e-19,4.2809278666365784e-19,3.3948371719565446e-25,3.3948360513209337e-25,9.6508629282354051e-32,1.1520442549699806e-24,1.5554931813228916e-32,3.62378072668411e-20,5.1528346292703531e-58,4.8214068480578138e-58,4.8214068504153431e-58,2.3443985064695674e-28,1.1483101360237618e-30,1.1647811692844303e-24,2.2137699604331855e-28,3.1163976058047241e-31,2.3780783518482903e-34,1.0176137259452698e-41,8.5023183761705675e-49,9.2690633072892348e-50,2.3591089328348048e-57,4.7120953637624333e-61,3.3037124776277153e-58,8.7360073387932511e-52,1.7599892380550708e-57,7.2393270931096141e-25,2.7539835589233145e-27,1.6113877980004052e-33,6.126854897454539e-34,2.9350751956841706e-34,1.2153499599388653e-36,2.1463492541961694e-41,1.2420125323236591e-41,3.1543651941657323e-45,2.2363469590266781e-52,1.1404010254312698e-45,4.3715330162483319e-52,1.5565954203247289e-52
4.78332299591181e-16,0.37207770052145034,1.1408275799938028e-15,4.6517916927068377e-25,4.6514808302846703e-25,2.3264469619419427e-39,2.8995330952180531e-33,0.0,0.0,3.96206047743158e-16,4.7769539599036164e-28,154.0,0.0,0.99999999825210206,1.0,19.0,7.19335319103044e-11,6.3892480725392097e-10,5.1836455246251612e-10,5.1836618273597482e-10,1.1877598028628597e-13,6.9006113121242173e-16,1.8636839985603131e-16,4.1137751632630656e-16,1.8901644242165199e-13,7.0492718905364681e-24,1.2945942153574258e-18,1.1130479058438169e-18,1.4595495164993755e-24,1.4595486903266377e-24,7.1146173668011259e-31,4.9523888948160087e-24,1.1471100105420499e-31,9.4218925611690522e-20,1.8034442580915708e-56,1.6874476402874147e-56,1.6874476418793977e-56,1.0079420500471942e-27,4.936955045262573e-30,3.0873026977332259e-24,9.3750564500234284e-28,1.3391070235014251e-30,1.7530311416604027e-33,1.3358050052389248e-40,2.0539750034271902e-47,2.2392050337136896e-48,1.0768832935972813e-55,2.1509962194320799e-59,1.499456486439866e-56,2.1104305418222672e-50,3.6365944943974247e-56,3.112030016180524e-24,7.1604005344007887e-27,6.9278614053441874e-33,2.6334827820990623e-33,1.2582528173088625e-33,8.8222736496936411e-36,9.8578458793475639e-41,5.6863218962933169e-41,4.0672857329789413e-44,5.2809163426224858e-51,1.4704496474773629e-44,1.0241680961831498e-50,3.4559740359092935e-51
8.427760741150582e-16,0.3720777005214503,2.0100304513666056e-15,1.4418149884787873e-24,1.44175501820965e-24,1.3156635260245088e-38,1.6327630401775275e-32,0.0,0.0,6.9832817703699296e-16,1.481108932982159e-27,154.0,0.0,0.99999999692037722,1.0,18.999999999999996,1.2674004997056249e-10,1.1253057890941171e-09,9.1330817504620441e-10,9.1331139333881209e-10,3.6804620283049009e-13,2.1388756815657419e-15,3.5693414684421964e-16,1.274873457110118e-15,5.8569740906244199e-13,2.272947932555745e-23,4.0126711561617405e-18,3.4499530081722646e-18,8.2188885429009813e-24,8.2188798184158519e-24,7.5123558138342719e-30,2.7880132249123605e-23,1.2121293152572865e-30,2.9203713242345349e-19,1.1250898154473496e-54,1.0527246450785017e-54,1.0527246470478857e-54,5.6759466960444823e-27,2.780056519900344e-29,9.6996055903547559e-24,5.1176228475282616e-27,7.5320055112564738e-30,1.8508365246751956e-32,2.7141741733149235e-39,8.165698574247103e-46,8.9021009389520149e-47,8.4607228492565518e-54,1.6900068096630556e-57,1.1644146509638729e-54,8.390152207353495e-49,1.2370639161714337e-54,1.7519586973444579e-23,2.2194058101520514e-26,3.9011429985778029e-32,1.4821763043434056e-32,7.0427479825851978e-33,9.1906381447005344e-35,5.8158610797017087e-40,3.3470501089430718e-40,8.1460464745151706e-43,2.0559139772487629e-49,2.9450458528660445e-43,3.92361876480311e-49,1.1979202235618747e-49
1.2072198486389354e-15,0.3720777005214503,2.8792338639453894e-15,2.9572779299165781e-24,2.9571813104630394e-24,3.7521946346271821e-38,4.6511431089706319e-32,0.0,0.0,1.0006674566266387e-15,3.038720893844472e-27,154.0,0.0,0.99999999558865915,1.0,18.999999999999993,1.8154656790793688e-10,1.6113241722705625e-09,1.308250995845718e-09,1.3082561262453099e-09,7.5470878438410649e-13,4.3870246006624388e-15,5.2789750349418416e-16,2.6145070667017695e-15,1.2010203508359979e-12,4.7358743830233487e-23,8.2303778813759416e-18,7.0761799809428276e-18,2.3412567091552785e-23,2.3412533921311638e-23,2.8560035386993579e-29,7.9405179370398935e-23,4.6102057556752985e-30,5.9899650934974481e-19,9.1967180582297128e-54,8.6051901979809874e-54,8.6051902165394127e-54,1.6168923004089481e-26,7.9193531704110964e-29,2.0000496804881688e-23,1.4259604564347994e-26,2.1438213129637824e-29,7.0359600185143765e-32,1.3251014200859656e-38,4.9435577824781206e-45,5.3893820960621569e-46,6.1661182589352482e-53,1.2316788432741851e-56,8.4515736015770076e-54,5.0794460475482714e-48,8.2325281088799443e-54,4.9897393906362843e-23,4.5522120765071959e-26,1.1112881621761493e-31,4.2206022940344051e-32,1.9975654704715324e-32,3.4754184218623724e-34,1.6836679718359067e-39,9.6817517506393862e-40,3.9586725988791019e-42,1.2366335200230935e-48,1.431181203623283e-42,2.3445575495680095e-48,6.8818140410115739e-49
