Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498)
7.10786749207793e-19,0.5142474913537814,2.7001698983913806e-19,1.1211241632165957e-31,1.1009111139841216e-31,2.4291310729782521e-49,1.063147538744799e-42,0.0,0.0,1.1265038592126346e-19,1.3400745620229271e-34,154.0,0.0,0.99999999999919675,1.0,19.0,5.3704566379592963e-14,2.2946197986944611e-13,2.6003275937804375e-13,2.6003314175083007e-13,8.0865231287924763e-20,4.7737140441875726e-22,4.7542095002582302e-22,2.9693879044837322e-22,1.1561909395604509e-19,7.2844711222758514e-32,6.513688317761137e-25,4.9420298869999212e-25,1.0773510976883838e-33,1.077351096548861e-33,9.8452313213365529e-43,3.5504686693246609e-33,1.5499957920533996e-43,4.7645728794725348e-26,1.15053976821889e-77,1.0831192673580349e-77,1.0831192673592789e-77,8.0820218932579804e-37,2.9262408631081877e-39,8.8785766904166194e-32,6.414151121123959e-37,5.2311933242156551e-40,1.278679885682953e-45,2.2671697723519264e-55,6.9894357282684433e-65,6.0242428782603778e-66,6.016474575826678e-76,1.0437788926508683e-79,9.6059544893134711e-77,7.2975878658917581e-68,1.0201437040495692e-74,2.4832357727331578e-33,1.7905814707394894e-33,2.8181875898260586e-42,7.6661301481280413e-43,4.8576020902166243e-43,3.8853281785855796e-47,6.908337291325662e-52,4.0061549769875141e-52,3.6641730301919952e-58,1.0177500511914523e-67,1.1959639494617356e-58,1.6948849284423196e-67,4.6089026921382347e-68,1.0543193790875741e-67,9.3515145617403768e-69,9.3515145607232729e-69,2.4084566867423782e-79,2.3706290583746465e-58,7.559816498115994e-61,1.0953968097037824e-69,3.6270418148976626e-78,7.6036110836192754e-79,7.5588311334261358e-88,2.1936254104105083e-88,1.3931774636931861e-99,1.2134547432905716e-61,2.3307485039400787e-68,1.1164736602392262e-78,2.0331192211415771e-100,6.1761359711746509e-110,3.0601955368550195e-110,5.5869157513047177e-73,2.1279090351488213e-35,1.5629185717370876e-44,1.5627347494273822e-44,1.0491421484348593e-44,1.786180686524771e-75,2.4451069159635422e-82,3.4049104868703322e-79,3.3917696415411054e-91,2.109831263657887e-91
1.4221910368597282e-18,0.5142474913537813,5.4026857334886416e-19,4.4469572062688237e-31,4.4065135150339085e-31,1.9452764037371083e-48,8.5116447062505146e-42,0.0,0.0,2.2539883375357282e-19,5.3637946407139482e-34,154.0,0.0,0.99999999999839284,1.0,19.0,1.0745579180888959e-13,4.5912291753720493e-13,5.2029143679051382e-13,5.2029220128654803e-13,3.2367142371392974e-19,1.9107296655747368e-21,1.8951707582872033e-21,1.1885285386909648e-21,4.6277734142658565e-19,5.770758813639091e-31,2.6071728366554778e-24,1.9780998775170655e-24,8.6253595071195376e-33,8.6253594888723695e-33,1.5765157379699399e-41,2.8425317851670804e-32,2.482011172138573e-42,1.9070708326898803e-25,1.4756815530532827e-75,1.3892080628748474e-75,1.3892080628780388e-75,6.4705318160298805e-36,2.3427719627639946e-38,6.8963530565122278e-31,5.1347877593513837e-36,4.1881251744649195e-39,2.0475489533824538e-44,7.2610309372005257e-54,4.4770531361591143e-63,3.8588029952076085e-64,7.7077063821970199e-74,1.3371853082756052e-77,1.230577099674325e-74,4.674438680135129e-66,6.5401109622789131e-73,1.9880971419275826e-32,7.1669922392614736e-33,2.2562636238284141e-41,6.1375583050507669e-42,3.8889699831833976e-42,3.7576503376429039e-46,1.092680253681409e-50,6.3353347363753931e-51,7.0565056661705909e-57,3.9116426659785632e-66,2.3032008301786297e-57,6.5139041376679021e-66,1.7707187744071144e-66,4.0522403465677814e-66,3.5942384743673579e-67,3.5942384735431925e-67,1.8494494217944755e-77,7.592391600549232e-57,2.4211753220157885e-59,7.0165292271212598e-68,4.6466115524414611e-76,9.7410028469162031e-77,1.9367309004878133e-85,5.6205360959361775e-86,7.1392476033550607e-97,3.8471054531825557e-60,1.4776521551009314e-66,8.5733805251627364e-77,1.0418587672823053e-97,6.3298470427478976e-107,3.1363573941411756e-107,2.1473229683799905e-71,1.703620458342276e-34,2.5024376550858026e-43,2.501849120895735e-43,1.6799937681040335e-43,6.8651537059983522e-74,1.8775928106376441e-80,2.183309497481994e-77,5.2062430286754129e-89,3.2385985570509271e-89
2.8449996121635986e-18,0.5142474913537816,1.0807717412157936e-18,1.7712699020925448e-30,1.7631793825268975e-30,1.5570118480452369e-47,6.8119026334561078e-41,0.0,0.0,4.5089630014471559e-19,2.1462197699688732e-33,154.0,0.0,0.99999999999678502,1.0,19.0,2.1495824266703773e-13,9.1844358934603986e-13,1.0408087887425644e-12,1.0408103157849255e-12,1.2951053572815863e-18,7.6454073598946405e-21,7.521817899984586e-21,4.7556585406671593e-21,1.8517093885926413e-18,4.5232596032781465e-30,1.043208729393583e-23,7.9149760449279735e-24,6.9029089800608814e-32,6.9029089508536613e-32,2.5234390350286238e-40,2.2748861507838327e-31,3.9728291825439227e-41,7.6307673846036129e-25,1.8907887506091141e-73,1.7799903863660772e-73,1.7799903863742547e-73,5.1783921159971391e-35,1.8749295745414528e-37,5.2078114921681709e-30,4.1086975347058225e-35,3.3517565511704143e-38,3.2773962226519946e-43,2.3244962970090229e-52,2.8665252667524688e-61,2.4706779194689105e-62,9.8700684514336382e-72,1.7123266566745953e-75,1.5757027323472753e-72,2.9929054317433119e-64,4.1892641973887814e-71,1.5910797121405774e-31,2.8677304128218895e-32,1.8056965809519847e-40,4.9119005311155237e-41,3.1122533789785777e-41,4.0428456510636917e-45,1.707143475972257e-49,9.8945594071310689e-50,1.5101345854117015e-55,1.6697333073487731e-64,4.9289880547319698e-56,2.7803249878237103e-64,7.5527703386344006e-65,1.7297886662867408e-64,1.5342940043019049e-65,1.5342940035529338e-65,1.5769032485688939e-75,2.4305842187697122e-55,7.7510098841297083e-58,4.4924921944661792e-66,5.9502173244219702e-74,1.2473837156945699e-74,4.9601545192543692e-83,1.4394776767207397e-83,3.6568740269592621e-94,1.2253093388173579e-58,9.411988033272717e-65,7.3099547584665063e-75,5.3366215731375607e-95,6.4845665262808529e-104,3.2130189154197947e-104,9.1664136057057061e-70,1.3634131241244319e-33,4.0046710163695263e-42,4.0027881442953065e-42,2.6890821948141374e-42,2.9305683040102936e-72,1.600898822493954e-78,1.3989727134446474e-75,8.8717798188656465e-87,5.519071722797048e-87
5.6906167627713394e-18,0.5142474913537814,2.1617780803395616e-18,7.0700486527579568e-30,7.0538656559731693e-30,1.2459286003407195e-46,5.4505570820541692e-40,0.0,0.0,9.0189351583308422e-19,8.5863025951106652e-33,154.0,0.0,0.99999999999356926,1.0,19.0,4.2996314438155373e-13,1.8370801188822071e-12,2.0818434811551082e-12,2.0818465268007884e-12,5.1812492356099499e-18,3.0586606686351073e-20,2.961238117602125e-20,1.9025700908658874e-20,7.4080211314696525e-18,3.4758667286685064e-29,4.1735141728143875e-23,3.1665057626118923e-23,5.5233758997012216e-31,5.5233758529605872e-31,4.0382829000143242e-39,1.8202494651634728e-30,6.3578038270386221e-40,3.0528038229200592e-24,4.2393066825795189e-71,3.9908874742111917e-71,3.9908874742478005e-71,4.1435006895551734e-34,1.5002285080008583e-36,3.7426177381042844e-29,3.2864734302579176e-34,2.6818881731794411e-37,5.2448511749905683e-42,7.4398826342670379e-51,1.8349511040023791e-59,1.5815570382297049e-60,1.2636291534226408e-69,2.1922300560293305e-73,2.0170407871179359e-70,1.915850958324555e-62,3.4995562485081248e-69,1.2731019501539922e-30,1.1472788791905894e-31,1.4448315452183396e-39,3.9302484039506906e-40,2.4901082762410249e-40,4.8919771757308686e-44,2.6070648839418121e-48,1.5100742868024634e-48,3.6348670989665197e-54,8.0162034990218305e-63,1.1863986500604008e-54,1.3345959950786027e-62,3.6204878081623066e-63,8.3049012559222336e-63,7.3664407488878657e-64,7.3664407415476771e-64,1.5122130925342957e-73,7.7794859946304512e-54,2.4808384111186632e-56,2.8758020415607521e-64,7.6178991032281361e-72,1.5969905178586483e-72,1.2700634621109877e-80,3.6858502648120733e-81,1.8727203562711056e-91,4.5303822435987609e-57,6.9447116818843682e-63,7.0100745253009141e-73,2.7329352451837305e-92,6.6416191427152026e-101,3.2908364921219304e-101,4.4009755803376811e-68,1.0909360372814225e-32,6.4060300145592691e-41,6.4000114151914258e-41,4.303400841923962e-41,1.407021481455874e-70,1.5352234529221858e-76,1.1838464961719491e-73,1.7002671899236509e-84,1.0578342960631587e-84
1.1381851063986823e-17,0.5142474913537814,4.3237907721467341e-18,2.8250128475530785e-29,2.8217759113835124e-29,9.9687495220522474e-46,4.3608597108433693e-39,0.0,0.0,1.80389707883404e-18,3.4348213520528629e-32,154.0,0.0,0.99999999998713784,1.0,19.0,8.599729478034642e-13,3.674333921830355e-12,4.1639128200139744e-12,4.1639188792643564e-12,2.0726559568536478e-17,1.2235637510054444e-19,1.1478733289367109e-19,7.6108757896066169e-20,2.963431872978415e-17,2.5760425220578031e-28,1.6695415058246893e-22,1.2667053527207409e-22,4.4191201577376588e-30,4.419120082946406e-30,6.4617783789347545e-38,1.4563296953723189e-29,1.0173468814399214e-38,1.2212209002345462e-23,5.4455290528525021e-69,5.1264263999872452e-69,5.1264264000814507e-69,3.3151156456831444e-33,1.2002967352787684e-35,2.4840631487378155e-28,2.6276557875961004e-33,2.14567214851662e-36,8.3924561978762278e-41,2.3809682067418683e-49,1.1744723473322968e-57,1.01228584876331e-58,1.6175895699624344e-67,2.8063052195356088e-71,2.5813401994409747e-68,1.2262528472080822e-60,2.2483025706453919e-67,1.018572569629487e-29,4.5894888458934779e-31,1.155974879424856e-38,3.1444679719421005e-39,1.9920081409901779e-39,6.5650261224794886e-43,3.8215356428814011e-47,2.2110237952326552e-47,9.714139537247502e-53,4.2750219143662803e-61,3.170636365506094e-53,7.1151630102254003e-61,1.9249495410352113e-61,4.4293872785196055e-61,3.9290019173661407e-62,3.9290019090442432e-62,1.6114240017690198e-71,2.4896851090014919e-52,7.9394772951649398e-55,1.8407006109844392e-62,9.7519114376232584e-70,2.0443564850311262e-70,3.251659508825769e-78,9.4367490182178669e-79,9.5893182105403582e-89,1.4544206812770606e-55,4.4680350766944111e-61,7.4699805207165333e-71,1.399407335480019e-89,6.8017208788249647e-98,3.3701649055462201e-98,2.3473284852164251e-66,8.7282911973470578e-32,1.0241909203304582e-39,1.0222697805967168e-39,6.8861221174343058e-40,7.5045525779415797e-69,1.6359422215602559e-74,7.6137217651679551e-72,3.6209389576441768e-82,2.2532636506596887e-82
2.276431966641779e-17,0.5142474913537814,8.6478162099996196e-18,1.1294038357088829e-28,1.1287563019980504e-28,7.9755984604185795e-45,3.4888534130711255e-38,0.0,0.0,3.6079407313319499e-18,1.3740010784698639e-31,154.0,0.0,0.99999999997427491,1.0,19.0,1.7199925546187999e-12,7.3487645048444415e-12,8.3280513138668669e-12,8.3280633228201734e-12,8.2908618805111009e-17,4.8944534319625666e-19,4.3221247536595549e-19,3.0444550392540718e-19,1.1854067854323487e-16,1.7947372621031635e-27,6.6784375250983689e-22,5.0670272848305539e-22,3.5354637613792443e-29,3.5354636417115314e-29,1.0338950218118097e-36,1.1651060337841903e-28,1.6278211043143133e-37,4.885082273623526e-23,6.9711250103153634e-67,6.562623937737087e-67,6.5626239379782872e-67,2.6522189803933261e-32,9.6028292635296907e-35,1.4775239739749608e-27,2.0993936554634278e-32,1.7165518354987275e-35,1.3428102838896112e-39,7.6192138490553341e-48,7.5167453701638086e-56,6.4787350836966725e-57,2.0705495848965025e-65,3.5921325353341481e-69,3.3023748271384562e-66,7.8481462676531675e-59,1.4391458585069934e-65,8.1488762490026306e-29,1.8358701093743246e-30,9.2482363629965138e-38,2.515646928706201e-38,1.5932541062017573e-38,9.4925336282093475e-42,5.2331105578506215e-46,3.0223288677957366e-46,2.80120941747566e-51,2.4614278486533711e-59,9.1429776826736667e-52,4.0941597962582779e-59,1.1016588996086074e-59,2.5507712313521584e-59,2.2627720428749837e-60,2.262772032908193e-60,1.854783353906652e-69,7.9673335894822725e-51,2.540740561898107e-53,1.1780994054217357e-60,1.2482992457263478e-67,2.6168878127314305e-68,8.3244196939716763e-76,2.415913943603305e-76,4.9099471591282948e-86,4.6523319084830787e-54,2.8586792688833112e-59,8.5981067111917512e-69,7.1652812955456818e-87,6.9652692129107104e-95,3.4512011401846781e-95,1.3518633606746308e-64,6.9829232053391946e-31,1.6359856624420264e-38,1.6298695932939775e-38,1.101829276421625e-38,4.3219768902269767e-67,1.8830002771777376e-72,4.8824483675107652e-70,8.3290021030585458e-80,5.1851864678141464e-80
4.5529256871279715e-17,0.5142474913537814,1.7295867302659536e-17,4.5164132487317748e-28,4.5151171331790764e-28,6.3808311503798037e-44,2.7911490182608714e-37,0.0,0.0,7.2161741423049981e-18,5.4962491742080681e-31,154.0,0.0,0.99999999994854916,1.0,19.0,3.4400317681355303e-12,1.4697317592259571e-11,1.6656327566113668e-11,1.6656351274392215e-11,3.3163327790486001e-16,1.9578206236184255e-18,1.545428091825215e-18,1.2177914759993519e-18,4.7416100228257614e-16,1.1386690317836249e-26,2.6714291806654218e-21,2.0268519064595775e-21,2.8284378266273206e-28,2.8284376351681172e-28,1.6541393754465813e-35,9.320860995819353e-28,2.6045265609829196e-36,1.9540725862113538e-22,8.923466187115219e-65,8.4005598527841664e-65,8.4005598534016677e-65,2.1218264439439408e-31,7.682445004305766e-34,7.7747133814235173e-27,1.6750430486509914e-31,1.3731662769970327e-34,2.1483878832977668e-38,2.4380302039524957e-46,4.8104882866376402e-54,4.1461935477031315e-55,2.6501789198760709e-63,4.5977167590460587e-67,4.2222500980698018e-64,5.0225751651686992e-57,9.2112502982652222e-64,6.5191098975117365e-28,7.3436288418025332e-30,7.3987620468269173e-37,2.01249033046913e-37,1.2739491666089994e-37,1.4373500145406351e-40,6.4913388941282072e-45,3.7400940233214125e-45,8.4690667558326535e-50,1.4863763357344026e-57,2.7642518205667948e-50,2.4692767446023329e-57,6.5735203814500069e-58,1.540888701418948e-57,1.3671052955323957e-58,1.3671052832179409e-58,2.2402955155301074e-67,2.549564145925799e-49,8.1304189273378549e-52,7.5398851815759591e-59,1.5978337503693204e-65,3.3496314116509009e-66,2.1309664302109537e-73,6.1847820722288697e-74,2.5139101921236782e-83,1.4883301033222676e-52,1.8290427287376675e-57,1.0385202060145836e-66,3.6686493733636367e-84,7.1324846145468618e-92,3.5340545159996977e-92,8.1675993487186095e-63,5.5864052150934899e-30,2.6087183037143658e-37,2.5893480950430692e-37,1.7629515168062741e-37,2.6112096739219902e-65,2.2743674251499141e-70,3.1363478219839274e-68,2.0098672332683475e-77,1.2522750329834504e-77
6.829419407614164e-17,0.5142474913537814,2.5943918612273569e-17,9.5966274659934423e-28,9.5946814170158154e-28,1.8943516746315122e-43,7.980990524528574e-37,0.0,0.0,1.0824553659248703e-17,1.1679796071866545e-30,154.0,0.0,0.9999999999228234,1.0,19.0,5.1600709815383187e-12,2.2045562613976914e-11,2.4984603082901868e-11,2.4984638379826686e-11,7.0471326419348968e-16,4.1603928682751257e-18,3.0476170465077304e-18,2.5877998854076824e-18,1.0075814760920117e-15,2.8806102832379256e-26,5.6768207312891791e-21,4.3070857158689883e-21,8.0876131915156518e-28,8.0876124868394331e-28,6.0881274576631163e-35,2.6651656884528776e-27,9.5863471217522305e-36,4.1524289805851253e-22,4.6041865250945485e-64,4.334385729411844e-64,4.3343857297909583e-64,6.067136506663533e-31,2.1967123869791498e-33,1.8121520962176803e-26,4.7822166782231531e-31,3.9262442264151134e-34,7.9072500947711722e-38,1.1130894427465067e-45,2.6429726076368651e-53,2.2779966512592598e-54,1.7097000004718781e-62,2.9661084642466021e-66,2.7229903165842178e-63,2.7594971963173371e-56,4.5906611199113872e-63,1.8640453948106858e-27,1.5605303243737406e-29,2.1155959889763838e-36,5.7543764715745651e-37,3.6415971486505586e-37,5.2228338585421765e-40,2.1370208278719099e-44,1.2301249481579087e-44,3.8224869340257852e-49,8.0826148723630679e-57,1.2476364202769725e-49,1.3421605551969379e-56,3.5596391218389611e-57,8.3801134880033618e-57,7.4353628126823022e-58,7.4353627335015399e-58,1.4323856394315669e-66,1.1640369790968116e-48,3.7120476287693351e-51,4.1426325216461157e-58,1.0308212306653441e-64,2.1609687813592178e-65,1.5824715734131203e-72,4.5929223015042762e-73,2.1146164084302695e-82,6.5794719781226706e-52,9.7883317014158686e-57,6.640023242761836e-66,3.0859440708798567e-83,6.7069947966477322e-91,3.323229835809625e-91,4.442176107008184e-62,1.5973616507301666e-29,9.5861307789056021e-37,9.4980643596675681e-37,6.4888334453844762e-37,1.4201731369084285e-64,1.4541684016251872e-69,1.5598989564027703e-67,1.4803772351325915e-76,9.2257401585644416e-77
9.105913128100357e-17,0.5142474913537813,3.4591970138841702e-17,1.6370046980616684e-27,1.6367449197244646e-27,4.1277715895451813e-43,1.6834277524939901e-36,0.0,0.0,1.4433079282156663e-17,1.9924730364567312e-30,154.0,0.0,0.99999999989709765,1.0,19.0,6.8801101948271658e-12,2.9393499582911171e-11,3.3312877864231847e-11,3.3312924711820984e-11,1.2021433644518375e-15,7.0971616976829151e-18,4.8660919963319562e-18,4.4144606938136981e-18,1.7187946462416825e-15,5.4850170975387044e-26,9.6840183112931686e-21,7.3474039965896716e-21,1.7059175088316745e-27,1.7059173301156194e-27,1.5440313913589183e-34,5.6215597515918124e-27,2.4312915719827902e-35,7.0835773635102044e-22,2.5117688040705599e-63,2.3645816261698793e-63,2.3645816263809259e-63,1.2797396267901363e-30,4.6335180290440834e-33,3.2590621867428746e-26,1.0073010324640563e-30,8.2812754275937149e-34,2.0053902524039701e-37,3.3177225184233557e-45,9.0868959233681911e-53,7.832059564688562e-54,6.6767118214041941e-62,1.158323777767504e-65,1.0630580622653721e-62,9.4875233940597695e-56,1.9260848022581889e-62,3.9317790298261754e-27,2.6620892725871376e-29,4.4624188927120512e-36,1.2137451900369586e-36,7.679060474859634e-37,1.3144798234899275e-39,4.9393847284546894e-44,2.8412267821583978e-44,1.1311410195778961e-48,2.7598349000623455e-56,3.6919751886017234e-49,4.5810361802596861e-56,1.21083542782307e-56,2.8617508578801645e-56,2.5392402080892946e-57,2.5392401774135581e-57,5.5590253702182256e-66,3.4696524157378852e-48,1.1064512535131076e-50,1.4243174326390632e-57,4.0256182910128765e-64,8.4391257996992022e-65,6.9301579049205814e-72,2.0114134288161556e-72,1.0274381070802646e-81,2.2482495209536155e-51,3.6985753742965482e-56,2.5769636785986364e-65,1.4993814277385145e-82,3.5829077251634295e-90,1.7752848205607175e-90,1.5170639299070924e-61,3.3692890000604237e-29,2.427658505728321e-36,2.4015083248620444e-36,1.6457059425501561e-36,4.850006486831664e-64,5.6435564504037435e-69,6.5935737530149464e-67,6.4444181180280573e-76,4.0170057965568265e-76
1.3658900569072742e-16,0.5142474913537814,5.1888073701155895e-17,3.3890736706826455e-27,3.3886829836011208e-27,1.1982060965767471e-42,4.5979793061330574e-36,0.0,0.0,2.1650473429706078e-17,4.1252827967789734e-30,154.0,0.0,0.99999999984564614,1.0,19.0,1.0320188621137442e-11,4.4088650579817998e-11,4.9969425700817543e-11,4.9969495734951702e-11,2.4888294984208984e-15,1.4693812614048418e-17,9.0710180184729833e-18,9.1394864066622483e-18,3.5584664390345592e-15,1.2852999022504349e-25,2.0049590625167501e-20,1.5211911779711053e-20,4.6594054218507829e-27,4.6594047969033877e-27,5.3992492619510945e-34,1.5353978076808872e-26,8.5022468859261726e-35,1.4665691921502532e-21,3.4884482417947683e-62,3.2840286124018919e-62,3.2840286127352882e-62,3.4953812183587368e-30,1.2655617416684023e-32,7.126781704677391e-26,2.7448652186356979e-30,2.2617269065941675e-33,7.0125811207867579e-37,1.4521682265238882e-44,4.8869176758679281e-52,4.2120688919279686e-53,4.3426326466918926e-61,7.5339262465522755e-65,6.9105514766977925e-62,5.1023746923906275e-55,1.7097702090918408e-61,1.0738736521132198e-26,5.5115340021897237e-29,1.2188288375003478e-35,3.3150188315838251e-36,2.0964200827178224e-36,4.5578172791935706e-39,1.5006758149254514e-43,8.6240301304084712e-44,4.9093628405691361e-48,1.471565008472016e-55,1.6023859619923921e-48,2.4409558741182939e-55,6.4137145991192788e-56,1.5262185362168208e-55,1.354325635796761e-56,1.3543256161717516e-56,3.5866794119911766e-65,1.518725655370362e-47,4.8431083975339951e-50,7.6601869376410139e-57,2.6183919921922104e-63,5.4890735632992505e-64,5.3767520324168566e-71,1.5605846389048013e-71,9.3940394830782792e-81,1.3822655526017113e-50,2.6719178531610351e-55,1.6626552238490582e-64,1.3709096946162856e-81,3.8191389809530311e-89,1.8923344374825362e-89,8.0918682874409187e-61,9.2025107917013736e-29,8.468497421082943e-36,8.3547793301529788e-36,5.7550857981500418e-36,2.5867865377129766e-63,3.6412109428539311e-68,5.9237159099302941e-66,4.959239912704481e-75,3.0924035927082439e-75
1.8211888010045127e-16,0.5142474913537814,6.9184178061287547e-17,5.7637950301283436e-27,5.7632723994986451e-27,2.6204141072757831e-42,9.6205304211386704e-36,0.0,0.0,2.886840486094435e-17,7.016212654306529e-30,154.0,0.0,0.99999999979419463,1.0,19.0,1.3760267047028721e-11,5.8782668864048083e-11,6.662597083286419e-11,6.6626064340114292e-11,4.2327520482537172e-15,2.4990363080094992e-17,1.4012876513448412e-17,1.5543702515528645e-17,6.0518834729638697e-15,2.3690843819563162e-25,3.4099160329787129e-20,2.5871519923107534e-20,9.7490535773323611e-27,9.7490520158249323e-27,1.3490616281224299e-33,3.2125169761385084e-26,2.1244580112297785e-34,2.4942543605174778e-21,1.6035953820023415e-61,1.5096262735861836e-61,1.5096262737590657e-61,7.3135278079323815e-30,2.6479836526336218e-32,1.2522872456978058e-25,5.7313514280283403e-30,4.7320129029938788e-33,1.7521760997984764e-36,4.2307735287009288e-44,1.6286642031855382e-51,1.4037572255513928e-52,1.6303146693465896e-60,2.8283953507085307e-64,2.5933891845358267e-61,1.7004696677138106e-54,6.7214055663242666e-61,2.2468687395142904e-26,9.3736910631075261e-29,2.5502021049878985e-35,6.9359434292140887e-36,4.384609207221356e-36,1.1331203493594898e-38,3.363022149608922e-43,1.9313603486502426e-43,1.4233600068106635e-47,4.8806131775778397e-55,4.645759706969215e-48,8.0916200894949462e-55,2.1169495623103017e-55,5.0626325505073859e-55,4.4927054437833352e-56,4.4927053705503537e-56,1.3406335822214146e-64,4.4248100669324405e-47,1.4110378453387767e-49,2.5529685897529877e-56,9.8301713584099699e-63,2.0607492034205047e-63,2.245699136874645e-70,6.5181594101124182e-71,4.3207779870263544e-80,4.6401180280957086e-50,1.0238930857328594e-54,6.2146937953086883e-64,6.3054839384819076e-81,1.9180360590627039e-88,9.5036231385742718e-89,2.6843804333888618e-60,1.9254594969060205e-28,2.1116972271892908e-35,2.0787323272422668e-35,1.4380322833791283e-35,8.5811338839599381e-63,1.3610143986925943e-67,2.3358028917906882e-65,2.0622445353237032e-74,1.2862629822657328e-74
2.2764875451017515e-16,0.5142474913537814,8.6480283276223477e-17,8.8056442764968565e-27,8.8049882944393685e-27,4.9163876964099629e-42,1.7513833100112553e-35,0.0,0.0,3.6086911953237412e-17,1.0719473351206781e-29,154.0,0.0,0.99999999974274312,1.0,19.0,1.7200345472471066e-11,7.3475473613864994e-11,8.3282513067192959e-11,8.3282630599759635e-11,6.4665359168506688e-15,3.8179660531402496e-17,1.9499209673493442e-17,2.3746984156566179e-17,9.2456920217667181e-15,3.8352364174291005e-25,5.2095869599740391e-20,3.9525877382235838e-20,1.7747802993008649e-26,1.7747799680244274e-26,2.8620424429956761e-33,5.8481702192759158e-26,4.5072192772922784e-34,3.8106613348039833e-21,5.9205175846655736e-61,5.5735810933234962e-61,5.5735810940170683e-61,1.3314028388539453e-29,4.8205595012518914e-32,1.9558031148777372e-25,1.0411872984395742e-29,8.6139315004077337e-33,3.7172647609854583e-36,1.0271716280416475e-43,4.4587902739763921e-51,3.8430630525796144e-52,4.9726528853716271e-60,8.6269507146300548e-64,7.907113011991941e-61,4.6553720806655005e-54,2.1140710185806897e-60,4.0902728120590029e-26,1.4320896691192434e-28,4.6425507934384341e-35,1.2626269620400001e-35,7.9786722755374205e-36,2.3949079494402464e-38,6.4483904114490231e-43,3.7012258391155472e-43,3.4427212823757033e-47,1.330953518760049e-54,1.1236830545594473e-47,2.2054710730834967e-54,5.7448772308973927e-55,1.3807995667657807e-54,1.2254278081175871e-55,1.22542778588709e-55,4.0744416160370342e-64,1.07431208791344e-46,3.425892173357892e-49,6.9894129090143486e-56,2.9983755878908939e-62,6.2856434775311486e-63,7.5558640042470754e-70,2.1931268895995698e-70,1.590397603630011e-79,1.2539404594130954e-49,3.1131069521272114e-54,1.888764190764742e-63,2.3209307928900526e-80,7.6691761950807353e-88,3.7999787064992824e-88,7.3220649297167138e-60,3.5051980327186141e-28,4.4708647693111249e-35,4.3912366556348597e-35,3.0509254722581581e-35,2.3405810850629545e-62,4.1363764716841746e-67,7.3630045071155976e-65,6.912757632450391e-74,4.3127254993847734e-74
