Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802)
1.136485088169088e-11,0.42356318264275994,7.3978228863029446e-13,3.2561294316368808e-18,3.1012042083930314e-18,4.446770769628989e-28,3.1356816661699254e-22,0.0,0.0,9.7448510072693818e-12,1.1257332453860243e-19,154.0,0.0,0.99999380774542024,1.0,18.999999933383595,4.4251468619149876e-07,4.9169130978112815e-08,2.3589032105317169e-06,2.4094636027335799e-06,3.7782838190367816e-07,5.8570371494838325e-08,1.3746417413283953e-12,8.0349168410432929e-09,4.8767645355274811e-07,9.4306017129897106e-16,6.2759471260792583e-11,2.4635170548003432e-11,3.6453649292366664e-13,3.6426792224510707e-13,1.7160126926534958e-16,1.0228513929848646e-13,9.6969409294287964e-17,4.587486766763032e-12,1.2788799734913354e-29,1.211129945284175e-29,1.2111323576605987e-29,9.8274817717240912e-16,1.3384680622529983e-18,8.6059232957261205e-17,1.4896520643920833e-19,8.2311710787139923e-21,1.467626955840016e-19
1.1675479486260701e-11,0.4235631826345569,7.6013982557904463e-13,3.4412071265728411e-18,3.273446173431e-18,4.9422029362782782e-28,3.4002017191487244e-22,0.0,0.0,1.0266397998804193e-11,1.2266026244434952e-19,154.0,0.0,0.99999363852286483,1.0,18.99999992999388,4.5460954348746217e-07,4.9169123499173759e-08,2.4218354478160572e-06,2.4752917934093088e-06,3.8873010680322475e-07,6.1712241939835549e-08,1.4121983072916413e-12,8.2822039826935434e-09,5.0174770079784873e-07,9.9364868762323025e-16,6.6235917759423752e-11,2.5978492855595733e-11,3.9500213595171187e-13,3.947104222480283e-13,1.8615768317940258e-16,1.0824701476815934e-13,1.0555602050416692e-16,4.8416214728597931e-12,1.5428434745132564e-29,1.4611130701273671e-29,1.4611160603326399e-29,1.0695633948565748e-15,1.4507723886877201e-18,8.8707845453057754e-17,1.536381655151313e-19,8.6818118438741866e-21,1.5916621332416827e-19
1.2296736695400345e-11,0.4235631826175957,8.0087685287344129e-13,3.8274455803806479e-18,3.6319626558266099e-18,6.056040767188286e-28,3.9731021608775972e-22,0.0,0.0,1.1350037283600923e-11,1.4474306142302472e-19,154.0,0.0,0.9999933000776603,1.0,18.999999922984941,4.7879923743372477e-07,4.9169108444032442e-08,2.5474702797787105e-06,2.6069480697964009e-06,4.1053355047986912e-07,6.822542991219159e-08,1.4873113792805888e-12,8.7767955899188529e-09,5.2989018829885068e-07,1.0985201596192458e-15,7.3469905605922396e-11,2.8768569710152498e-11,4.6088928790035891e-13,4.6054739992575469e-13,2.1767405002610918e-16,1.2067756704195045e-13,1.2421392457793768e-16,5.3704444936846906e-12,2.2128958724345791e-29,2.0956798689860115e-29,2.0956843871757226e-29,1.2588649749797099e-15,1.6938015874487793e-18,9.4005255998378407e-17,1.6300005819814963e-19,9.6168211380073277e-21,1.8599760944045516e-19
1.2917993904539988e-11,0.4235631825999002,8.416431519764642e-13,4.2352476074121309e-18,4.009200938472647e-18,7.3482993025411949e-28,4.6070724120772144e-22,0.0,0.0,1.2487706636753127e-11,1.6952904586325721e-19,154.0,0.0,0.99999296163233087,1.0,18.999999915672642,5.0298890385245086e-07,4.916909326283772e-08,2.6728015597389222e-06,2.7386042139682038e-06,4.3233698599169314e-07,7.5041909510159506e-08,1.5624243757650048e-12,9.2714025579413318e-09,5.5803266647915977e-07,1.2082750779589503e-15,8.1078686054441574e-11,3.1695987512923532e-11,5.3366036856565099e-13,5.3326289787959131e-13,2.5253106315125851e-16,1.3378362184340811e-13,1.4493962290821394e-16,5.9266729521249102e-12,3.1176909477232251e-29,2.9525620352728836e-29,2.9525687241425383e-29,1.4701968505602919e-15,1.9624444743866724e-18,9.9302831070710358e-17,1.723831100007534e-19,1.0596432903342674e-20,2.156375886829892e-19
1.3539251113679632e-11,0.4235631825814785,8.8243872361586076e-13,4.6647554173381733e-18,4.4051751506293192e-18,8.8370947403736312e-28,5.3052217713767953e-22,0.0,0.0,1.3679369987693501e-11,1.9721273026589261e-19,154.0,0.0,0.99999262318687676,1.0,18.999999908060133,5.2717854274365945e-07,4.9169078007466973e-08,2.7978324248131165e-06,2.8702602320909769e-06,4.5414041331650612e-07,8.2158543999449536e-08,1.6375373002602696e-12,9.7660187197967322e-09,5.861751353104289e-07,1.3228629365541365e-15,8.9062258486817619e-11,3.4760068423422729e-11,6.136452743597087e-13,6.1318654471108215e-13,2.9089112985247283e-16,1.4756490017202434e-13,1.6783851877371883e-16,6.5103076146115988e-12,4.3218260300407541e-29,4.0929388609105945e-29,4.0929485815887824e-29,1.7049416379525036e-15,2.2579618964672435e-18,1.0460050461672576e-16,1.8178720934310771e-19,1.1620210162977787e-20,2.4821634569570811e-19
1.4160508322819275e-11,0.4235631825623376,9.2326356851021182e-13,5.1161098884504302e-18,4.8198994826438039e-18,1.0541422542202025e-27,6.0706619058780948e-22,0.0,0.0,1.4924991639189111e-11,2.279942933237259e-19,154.0,0.0,0.99999228474129787,1.0,18.999999900150506,5.5136815410736949e-07,4.9169062769587059e-08,2.9225659796792617e-06,3.0019161279512275e-06,4.7594383241509849e-07,8.9572229080224542e-08,1.7126501549239661e-12,1.0260640288250559e-08,6.1431759474234398e-07,1.4422337515595339e-15,9.7420622298766491e-11,3.7960139818543626e-11,7.0117227576588093e-13,7.0064634441517666e-13,3.329158563860793e-16,1.6202112314295238e-13,1.930154943178169e-16,7.1213492641379058e-12,5.9033014624596356e-29,5.5906840093219114e-29,5.5906978997672908e-29,1.9645045352979479e-15,2.5816116163677999e-18,1.0989823607198616e-16,1.9121228793973665e-19,1.2687721009562001e-20,2.838627993333026e-19
1.478176553195892e-11,0.4235631825424853,9.6411768736858614e-13,5.5894505814219591e-18,5.253388186923105e-18,1.248115795713546e-27,6.9065068613605876e-22,0.0,0.0,1.6224536263130387e-11,2.6207956187871045e-19,154.0,0.0,0.99999194629559396,1.0,18.999999891946839,5.7555773794359994e-07,4.9169047572494256e-08,3.0470052969121646e-06,3.1335719038064399e-06,4.9774724327750395e-07,9.7279892551848093e-08,1.7877629410412861e-12,1.0755265005070268e-08,6.42460044762336e-07,1.5663380559747533e-15,1.0615377689492037e-10,4.1295534242948558e-11,7.9656802983784344e-13,7.9596868886915197e-13,3.7876605412801831e-16,1.7715201198556533e-13,2.2057491456303506e-16,7.7597986996817061e-12,7.9554845215907507e-29,7.5342257379496938e-29,7.5342452831870231e-29,2.2503129049114558e-15,2.9346483208943677e-18,1.1519600124893855e-16,2.0065830532572265e-19,1.3798538550138839e-20,3.2270460745950899e-19
1.5403022741098562e-11,0.42356318252192876,1.005001080890309e-12,6.0849157529295077e-18,5.7056555788892249e-18,1.4677056553869445e-27,7.815873072642532e-22,0.0,0.0,1.7577968896458529e-11,2.9967999515279224e-19,154.0,0.0,0.99999160784976504,1.0,18.99999988345218,5.9974729425237006e-07,4.9169032373213091e-08,3.1711534173154005e-06,3.2652275610016462e-06,5.1955064592210079e-07,1.0527849398099996e-07,1.8628756593768376e-12,1.12498915244486e-08,6.7060248539442163e-07,1.6951268943004521e-15,1.152617216852301e-10,4.4765589359946142e-11,9.0015759258325205e-13,8.9947837020618542e-13,4.2860174567783799e-16,1.9295728804343569e-13,2.5062063138796541e-16,8.4256567357299393e-12,1.0589245454982708e-28,1.002857017625073e-28,1.0028597292105268e-28,2.5638158627054185e-15,3.3183236293587363e-18,1.2049378573286534e-16,2.1012523764309923e-19,1.4952240851585113e-20,3.64868181588991e-19
1.6024279950238206e-11,0.4235631825006755,1.0459137497648314e-12,6.6026423691384843e-18,6.1767160379169302e-18,1.715075476048792e-27,8.8018793740956495e-22,0.0,0.0,1.8985254937219371e-11,3.4101266924897604e-19,154.0,0.0,0.99999126940381156,1.0,18.999999874669545,6.2393682303369849e-07,4.9169017147103858e-08,3.2950133502498876e-06,3.3968831003790707e-06,5.4135404035942589e-07,1.135650243731344e-07,1.9379883104083738e-12,1.1744519003367675e-08,6.9874491665249496e-07,1.8285518172483263e-15,1.2474445608257528e-10,4.8369647902853266e-11,1.012264431232739e-12,1.0114985930743648e-12,4.8258217090616585e-16,2.0943667277537821e-13,2.8325598746709447e-16,9.1189242018929698e-12,1.3935272161192356e-28,1.3197493844280163e-28,1.3197530976410277e-28,2.9064838745532558e-15,3.7338861019165778e-18,1.2579158049434228e-16,2.1961307018980455e-19,1.6148410886641701e-20,4.104787013740217e-19
1.664553715937785e-11,0.4235631824787323,1.0868556946716969e-12,7.1427661190478064e-18,6.6665840082538576e-18,1.9924770412220293e-27,9.8676470103154969e-22,0.0,0.0,2.0446360140743379e-11,3.8630026192651805e-19,154.0,0.0,0.99999093095773284,1.0,18.999999865601893,6.4812632428760451e-07,4.9169001913781842e-08,3.4185880739590658e-06,3.5285385224838044e-06,5.6315742658108673e-07,1.221365058473499e-07,2.0131008944441506e-12,1.223914689591862e-08,7.2688733852601826e-07,1.9665648765060259e-15,1.3460197950156408e-10,5.2107057626851862e-11,1.1332104363919116e-12,1.1323509867787929e-12,5.4086579294450046e-16,2.2658988775573629e-13,3.1858382017360742e-16,9.839601942607821e-12,1.814657390303316e-28,1.7185915258619404e-28,1.7185965498825517e-28,3.2798083596875671e-15,4.1825812478660495e-18,1.3108937968623029e-16,2.2912179367883646e-19,1.7386636480547319e-20,4.596601289329259e-19
1.7266794368517493e-11,0.4235631824561067,1.1278269162805693e-12,7.7054214276944948e-18,7.175273999923084e-18,2.3022503307156398e-27,1.1016299646946459e-21,0.0,0.0,2.1961250615914595e-11,4.3577103764909951e-19,154.0,0.0,0.99999059251152922,1.0,18.999999856252185,6.7231579801410705e-07,4.9168986693498336e-08,3.541880535890646e-06,3.660193827652452e-06,5.8496080457841924e-07,1.3098999131467391e-07,2.0882134116735008e-12,1.2733774864657179e-08,7.5502975100410292e-07,2.109118619557063e-15,1.4483429135801616e-10,5.5977171261340695e-11,1.2633159340761843e-12,1.2623556173066207e-12,6.0361030411724049e-16,2.4441665467377268e-13,3.5670646544496654e-16,1.0587690816893586e-11,2.340118208880782e-28,2.216245324145307e-28,2.2162520463413994e-28,3.6853013010949357e-15,4.6656515339103912e-18,1.3638717969422011e-16,2.3865140262580806e-19,1.8666510258275272e-20,5.125352230202013e-19
1.7888051577657136e-11,0.4235631824328056,1.168827415251264e-12,8.290741469220987e-18,7.7028005896087141e-18,2.6468235769743037e-27,1.2250963381656758e-21,0.0,0.0,2.3529892821488173e-11,4.8965883289884616e-19,154.0,0.0,0.99999025406520059,1.0,18.999999846623343,6.9650524421322486e-07,4.9168971480056627e-08,3.6648936530150238e-06,3.7918490160779751e-06,6.0676417435407175e-07,1.4012256415969218e-07,2.1633258622038425e-12,1.3228402715760218e-08,7.8317215409046012e-07,2.2561660845545733e-15,1.5544139106858422e-10,5.9979346462772262e-11,1.4028996976308479e-12,1.4018309992374179e-12,6.7097263181714075e-16,2.6291669533327273e-13,3.9772576161142839e-16,1.1363191698119599e-11,2.9905052965417541e-28,2.8322176526294047e-28,2.8322265543038229e-28,4.1244948627110586e-15,5.1843363923889819e-18,1.4168497844230444e-16,2.4820189416933931e-19,1.9987629592359969e-20,5.6922555304174684e-19
1.9130565995936423e-11,0.4235631823842051,1.2509162478683935e-12,9.5299022701269876e-18,8.8144222082268308e-18,3.4505244781420593e-27,1.4990840763345376e-21,0.0,0.0,2.6828299986501615e-11,6.1164860236387093e-19,154.0,0.0,0.99998957717216808,1.0,18.999999826539746,7.4488405402938265e-07,4.9168941074268537e-08,3.9100933702162733e-06,4.0551590431002823e-06,6.5037088924008208e-07,1.5921345601007463e-07,2.3135505633855327e-12,1.4217657660874915e-08,8.3945693208884138e-07,2.5635567560970184e-15,1.7777995172082001e-10,6.8377336549109918e-11,1.7117694228260314e-12,1.7104603889750579e-12,8.2017465643334372e-16,3.0193548566616622e-13,4.888591945378249e-16,1.2996433045273294e-11,4.7643446206469037e-28,4.512209422518207e-28,4.5122245970192403e-28,5.1102111735780795e-15,6.3334924332835735e-18,1.5228056782960007e-16,2.6736552040374639e-19,2.2752017850023127e-20,6.945323344091764e-19
2.037308041421571e-11,0.42356318233298546,1.3331221976063485e-12,1.0861289384959661e-17,1.0001566843402232e-17,4.4247728470134271e-27,1.8112337003521397e-21,0.0,0.0,3.0341320165994031e-11,7.5425116100012432e-19,154.0,0.0,0.99998890027863507,1.0,18.999999805373836,7.932627537362299e-07,4.9168910608781101e-08,4.1542099636694379e-06,4.3184686040454394e-06,6.9397757127658156e-07,1.7938644605803697e-07,2.4637749982507583e-12,1.5206911229235498e-08,8.9574167257186532e-07,2.8883708183313236e-15,2.0161765679751292e-10,7.7295985916780399e-11,2.0623391910984762e-12,2.0607566898748423e-12,9.8971220701925619e-16,3.4364403547968072e-13,5.9278901661076324e-16,1.4739333249659951e-11,7.3691753971281505e-28,6.9792540795786902e-28,6.9792790877830662e-28,6.2496040980855581e-15,7.639904452811617e-18,1.6287614247098727e-16,2.8661266877404718e-19,2.5676673239361456e-20,8.3652976418639251e-19
2.1615594832494997e-11,0.42356318227920087,1.4154452693940701e-12,1.2285924476869617e-17,1.1264353595000119e-17,5.5921775588876157e-27,2.1640549588731145e-21,0.0,0.0,3.4068697259477901e-11,9.1953635397332179e-19,154.0,0.0,0.99998822338460136,1.0,18.999999783147882,8.4164134333391845e-07,4.9168880128466645e-08,4.3972657036854343e-06,4.5817776991936237e-06,7.3758422044435907e-07,2.0061926670115189e-07,2.6139991669392282e-12,1.6196163133022856e-08,9.5202637551707922e-07,3.2302497297335804e-15,2.2695450163907474e-10,8.6730328488968706e-11,2.4571044833010162e-12,2.4552133571463105e-12,1.1808137518376849e-15,3.8804012333557276e-13,7.1031240286140071e-16,1.6591899792945509e-11,1.1104791703585737e-27,1.0517307475514193e-27,1.0517347479364479e-27,7.5556199121165764e-15,9.1133795051689814e-18,1.7347169928368356e-16,3.0594333973251285e-19,2.8758540462480594e-20,9.9614897610090016e-19
2.2858109250774284e-11,0.4235631822229038,1.4978854680082175e-12,1.3804810403775379e-17,1.2602902708975114e-17,6.9767651967888231e-27,2.5600616019928071e-21,0.0,0.0,3.8010180425322636e-11,1.1096618552542444e-18,154.0,0.0,0.99998754649006671,1.0,18.999999759883703,8.9001982282260035e-07,4.9168849691295071e-08,4.6392824023999106e-06,4.8450863286515563e-06,7.8119083671860056e-07,2.2289010845578726e-07,2.7642230694922545e-12,1.7185413257549401e-08,1.008311040894796e-06,3.5888423251739688e-15,2.537904815868475e-10,9.667547265437654e-11,2.8985370439336507e-12,2.896300128946138e-12,1.3946960655761389e-15,4.3512152962903881e-13,8.4221892192691977e-16,1.8554140366771003e-11,1.6350971199193461e-27,1.5486088910597209e-27,1.5486151228939242e-27,9.041493240526793e-15,1.0763676874535957e-17,1.8406723703928919e-16,3.2535753703996493e-19,3.1994635368070651e-20,1.1743033686744006e-18
2.410062366905357e-11,0.42356318216414646,1.580442798075176e-12,1.5418931604898489e-17,1.4017335601916204e-17,8.6039820325491184e-27,3.0017714196987274e-21,0.0,0.0,4.216552397262996e-11,1.3268727572985473e-18,154.0,0.0,0.99998686959503069,1.0,18.999999735602643,9.383981922024271e-07,4.9168819270123883e-08,4.8802814231920416e-06,5.1083944923794979e-06,8.2479742011089544e-07,2.4617761053948207e-07,2.9144467058681256e-12,1.8174661634271999e-08,1.0645956687223155e-06,3.963804664279005e-15,2.8212559198294506e-10,1.0712659986971569e-10,3.3890852361295145e-12,3.3864633810751258e-12,1.6325644043187707e-15,4.8488603658593695e-13,9.8929065005605984e-16,2.0626062866820632e-11,2.3582234455503386e-27,2.2335063464114413e-27,2.2335158272329689e-27,1.0720736326220207e-14,1.2600508331236697e-17,1.9466275607473354e-16,3.4485526727056413e-19,3.5382043416963899e-20,1.3718890181530859e-18
2.658565250561215e-11,0.42356318203945126,1.7459088703330936e-12,1.89367277388441e-17,1.7074344383043562e-17,1.2695199127992764e-26,4.0323921763467067e-21,0.0,0.0,5.111683457325092e-11,1.8519658989655867e-18,154.0,0.0,0.99998551580345441,1.0,18.99999968407316,1.0351546006361227e-06,4.9168758463798281e-08,5.3593096954639866e-06,5.6350094225629939e-06,9.1201048825469544e-07,2.9571934135643067e-07,3.2148931799679454e-12,2.0153153192085901e-08,1.1771648117426133e-06,4.761498054799904e-15,3.4329318548770702e-10,1.2952788649205857e-10,4.5272071291841514e-12,4.5236900843357697e-12,2.1850236075800665e-15,5.9245549054442956e-13,1.332021240772912e-15,2.5098986214119697e-11,4.6475659137194982e-27,4.4018568449277615e-27,4.4018774804392693e-27,1.4714707867488078e-14,1.6872384538628918e-17,2.1585373849690777e-16,3.841013521269416e-19,4.2599479954657801e-20,1.8288541766602483e-18
2.8822178458514867e-11,0.4235631819193078,1.8952289683368514e-12,2.2437960903201694e-17,2.0086417646336876e-17,1.7491503179074254e-26,5.1415983019225546e-21,0.0,0.0,5.9902053605515399e-11,2.4414807069266806e-18,154.0,0.0,0.99998429738931915,1.0,18.999999634424352,1.122234991655688e-06,4.9168703610839117e-08,5.7871601336356579e-06,6.1089612667277861e-06,9.9050213720550364e-07,3.4357845075353369e-07,3.4852940960355567e-12,2.1933789731202547e-08,1.2784769121628178e-06,5.532098954730411e-15,4.0347099904450032e-10,1.5137261503524041e-10,5.7435877322846203e-12,5.7391115618068726e-12,2.7761303919972849e-15,6.9842199211770185e-13,1.7000400857015264e-15,2.9499812599500367e-11,8.1184522340475809e-27,7.6893727346154927e-27,7.6894118524007732e-27,1.9111486786323961e-14,2.1451484321182565e-17,2.349255598810921e-16,4.1970857641247826e-19,4.958479802734469e-20,2.3152265954522292e-18
3.105870441141759e-11,0.42356318179194896,2.0449286375316613e-12,2.6262263752723995e-17,2.3346298537251625e-17,2.3534772560675527e-26,6.4382282569171081e-21,0.0,0.0,6.9376583728947456e-11,3.1576229864520185e-18,154.0,0.0,0.99998307897355665,1.0,18.999999581793535,1.2093150259249235e-06,4.916864873208005e-08,6.2120259839941752e-06,6.5829116018307929e-06,1.0689936796517128e-06,3.9441888893636443e-07,3.75569414936189e-12,2.3714420561749489e-08,1.379788890999086e-06,6.3507036830867872e-15,4.6850592280753857e-10,1.7478498830511573e-10,7.1561474301260513e-12,7.1505552164976616e-12,3.4631874006356699e-15,8.1304733258336742e-13,2.1290262276737767e-15,3.4256139948151293e-11,1.3594634193785863e-26,1.2876342586947415e-26,1.2876413238820672e-26,2.4356555264198524e-14,2.6783847055710806e-17,2.5399732012263082e-16,4.5558654651663731e-19,5.7018070125784647e-20,2.8777421714659366e-18
3.329523036432031e-11,0.4235631816576399,2.1950078997159943e-12,3.0414759707690553e-17,2.6854740404274082e-17,3.1025020183859877e-26,7.9371172113087633e-21,0.0,0.0,7.953916484337717e-11,4.0165979641565086e-18,154.0,0.0,0.99998186055616578,1.0,18.999999526290228,1.2963947034447145e-06,4.9168593969954899e-08,6.6340167850184269e-06,7.0568604278725259e-06,1.1474851155322907e-06,4.4813113071578387e-07,4.0260933398544704e-12,2.549504562457134e-08,1.4811007481861694e-06,7.2155487213964665e-15,5.3839792960760775e-10,1.9973937222888571e-10,8.7783640972884827e-12,8.7714879840863151e-12,4.252829103609715e-15,9.3631864392098669e-13,2.6232840984271107e-15,3.9368020956812658e-11,2.1951315640468391e-26,2.0791837704598128e-26,2.0791960100893928e-26,3.0537467411030084e-14,3.2924426876249067e-17,2.7306901858791985e-16,4.9173530142081013e-19,6.4884625275099106e-20,3.5210517866843545e-18
3.553175631722303e-11,0.4235631815166358,2.3454667752594773e-12,3.4900407054119637e-17,3.0612510548508667e-17,4.0177334841534378e-26,9.6531460669182328e-21,0.0,0.0,9.0388583025801896e-11,5.0355004872425781e-18,154.0,0.0,0.9999806421371451,1.0,18.99999946801994,1.3834740242159466e-06,4.9168539212022508e-08,7.0532380519205246e-06,7.5308077447026766e-06,1.2259764448952146e-06,5.0460967367407649e-07,4.2964916673394656e-12,2.7275665008614836e-08,1.5824124837994985e-06,8.1249353237909838e-15,6.1314699227545954e-10,2.262107975411009e-10,1.0623496283970897e-11,1.0615157654174313e-11,5.15158192955509e-15,1.0682230772156263e-12,3.1870478668283938e-15,4.4835510041775558e-11,3.4341320360730153e-26,3.2527946015858492e-26,3.2528150512510944e-26,3.774395352555844e-14,3.9927698958443075e-17,2.9214065622965343e-16,5.2815488411056084e-19,7.3170411920607488e-20,4.2496544979664087e-18
3.7768282270125755e-11,0.4235631813691827,2.4963052831353839e-12,3.9724005012260268e-17,3.462039055199589e-17,5.1221925435833162e-26,1.1601242300536512e-20,0.0,0.0,1.019236688329196e-10,6.2323094262671999e-18,154.0,0.0,0.99997942371649384,1.0,18.999999407084292,1.4705529882395033e-06,4.9168484376422411e-08,7.469791424521975e-06,8.0047535522060129e-06,1.3044676677753857e-06,5.6375289030709445e-07,4.5668891316675701e-12,2.9056278765160627e-08,1.6837240978975889e-06,9.0772271362745743e-15,6.9275308364071623e-10,2.5417493774484824e-10,1.2704588886868605e-11,1.2694598536547751e-11,6.1658670607050711e-15,1.2087478026331562e-12,3.8244832598443408e-15,5.0658663250562979e-11,5.2254237032930708e-26,4.9495817201743281e-26,4.9496148191906736e-26,4.6067771640905085e-14,4.7847664066428988e-17,3.1121223359709073e-16,5.6484533812541465e-19,8.1861974137107617e-20,5.0679039631558294e-18
