Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270)
2.1332798159030173e-12,1.1454697028008287,9.170111405504973e-13,3.8688041159656865e-19,3.8687745735751594e-19,1.2422456520436159e-30,2.9509745443280531e-24,0.0,0.0,2.3568305949882623e-13,2.6646651133232787e-22,154.0,0.0,0.99999834663829623,1.0,18.999999999087482,1.6882013297814092e-07,1.8787510833269207e-07,3.6815303816813274e-07,3.6859454994529881e-07,2.2909349131186274e-07,6.7547609279348176e-10,6.2590384945110845e-14,2.3671712692879488e-10,3.2991050947311122e-07,8.9629342873894224e-18,9.5516518180269307e-13,1.6562275017579885e-12,6.470633838263987e-15,6.470633838263987e-15
2.1970096879133936e-12,1.1454697028004928,9.4440543165609439e-13,4.1034093827625063e-19,4.1033771148928048e-19,1.3661562632398447e-30,3.2234259918059724e-24,0.0,0.0,2.4487105005369065e-13,2.8463010896974563e-22,154.0,0.0,0.99999829734505941,1.0,18.999999999036103,1.7386347268417376e-07,1.882836721971895e-07,3.7913075330595673e-07,3.7960231797786097e-07,2.3802943367644205e-07,7.1611883021718533e-10,6.4459679831420202e-14,2.4744244581621846e-10,3.4277888883632459e-07,9.5022341573043116e-18,1.0130779884685217e-12,1.7563935554646401e-12,7.0672325195030971e-15,7.0672325195030971e-15
2.26073955992377e-12,1.1454697028001481,9.7179968719726803e-13,4.3449199719369439e-19,4.3448848158529288e-19,1.4985693651761245e-30,3.512151057153304e-24,0.0,0.0,2.5418371760061493e-13,3.0350769813752798e-22,154.0,0.0,0.99999824805269533,1.0,18.999999998983466,1.7890681155639676e-07,1.886466927027294e-07,3.9010729587694875e-07,3.906099960579169e-07,2.4698368356809878e-07,7.5792996330994049e-10,6.632895944085258e-14,2.5825663096088425e-10,3.5567363253396137e-07,1.0057038047860935e-17,1.0726948573355771e-12,1.8594843112578943e-12,7.6993699268884923e-15,7.6993699268884923e-15
2.324469431934146e-12,1.145469702799796,9.9919390718904138e-13,4.5933358745261531e-19,4.5932976627723011e-19,1.6398274526364458e-30,3.8176217825858261e-24,0.0,0.0,2.6362107124432931e-13,3.2310980666564776e-22,154.0,0.0,0.99999819876110707,1.0,18.999999998929578,1.8395014959481424e-07,1.8896924618818049e-07,4.0108266745150649e-07,4.0161758954711564e-07,2.5595420033832725e-07,8.0090792200177875e-10,6.8198224683996571e-14,2.6915432073095961e-10,3.6859180189188659e-07,1.0627325125023495e-17,1.1340157747305987e-12,1.965498428427935e-12,8.3680685722489215e-15,8.3680685722489215e-15
2.3881993039445225e-12,1.1454697027994352,1.0265880916464263e-12,4.8486570815710648e-19,4.8486156419714873e-19,1.7902784318499176e-30,4.14031020944282e-24,0.0,0.0,2.7318312007728297e-13,3.4344698491752774e-22,154.0,0.0,0.99999814947020849,1.0,18.999999998874447,1.889934867994299e-07,1.8925584345960089e-07,4.1205686959791523e-07,4.1262510348366199e-07,2.6493917067838646e-07,8.4505113833197634e-10,7.0067476416567554e-14,2.8013047693702418e-10,3.8153078562085545e-07,1.1213074582744815e-17,1.1970407277849333e-12,2.0744345671575655e-12,9.0743504987333469e-15,9.0743504987333469e-15
2.4519291759548988e-12,1.1454697027990666,1.0539822405844271e-12,5.1108835841164002e-19,5.110838739774844e-19,1.9502756209964186e-30,4.4806883781873044e-24,0.0,0.0,2.8286987317965988e-13,3.6452980578687628e-22,154.0,0.0,0.99999810017992286,1.0,18.99999999881808,1.9403682317024716e-07,1.8951049274849961e-07,4.2302990388235196e-07,4.2363254260182527e-07,2.7393698331057203e-07,8.9035804644622045e-10,7.1936715442573509e-14,2.911803653234243e-10,3.9448826337020446e-07,1.1814265642928706e-17,1.2617697043860075e-12,2.1862913885213669e-12,9.8192372811229714e-15,9.8192372811229714e-15
2.515659047965275e-12,1.1454697027986898,1.0813763540180392e-12,5.3800153732106546e-19,5.3799669425105143e-19,2.1201777507109821e-30,4.8392283284062735e-24,0.0,0.0,2.9268133961939615e-13,3.8636886469453342e-22,154.0,0.0,0.99999805089018257,1.0,18.999999998760483,1.9908015870726901e-07,1.8973675541375829e-07,4.34001771868888e-07,4.3463991135023132e-07,2.8294620659647904e-07,9.3682708259378113e-10,7.380594251753678e-14,3.0229953727604311e-10,4.0746217348221122e-07,1.2430877555392479e-17,1.3282026931318221e-12,2.301067554484843e-12,1.0603750026142654e-14,1.0603750026142654e-14
2.5793889199756514e-12,1.1454697027983047,1.1087704319622505e-12,5.656052439906101e-19,5.6560002365104352e-19,2.3003489645875615e-30,5.2164020988109171e-24,0.0,0.0,3.0261752845219589e-13,4.08974779585323e-22,154.0,0.0,0.99999800160092667,1.0,18.999999998701654,2.0412349341049816e-07,1.899377956692422e-07,4.4497247511949234e-07,4.4564721390908189e-07,2.9196556854689185e-07,9.8445668512468667e-10,7.5675158351389899e-14,3.1348381260397832e-10,4.2045068420496072e-07,1.3062889597829454e-17,1.3963396832881186e-12,2.4187617279035605e-12,1.1428909372772197e-14,1.1428909372772197e-14
2.6431187919860277e-12,1.1454697027979122,1.1361644744320396e-12,5.9389947752587929e-19,5.9389386081103197e-19,2.4911588196822215e-30,5.6126817272368634e-24,0.0,0.0,3.1267844872154768e-13,4.3235819092490878e-22,154.0,0.0,0.99999795231210153,1.0,18.999999998641609,2.0916682727993697e-07,1.9011642498591518e-07,4.5594201519403386e-07,4.5665445420636577e-07,3.0099393897248122e-07,1.0332452944869006e-09,7.7544363611231007e-14,3.2472926332783734e-10,4.3345216798812283e-07,1.3710281075771463e-17,1.4661806647480488e-12,2.5393725725223047e-12,1.2295735492557518e-14,1.2295735492557518e-14
2.706848663996404e-12,1.1454697027975114,1.1635584814423783e-12,6.2288423703285539e-19,6.2287820436496738e-19,2.6929822870154717e-30,6.0285392506444128e-24,0.0,0.0,3.2286410945874148e-13,4.5652976169665708e-22,154.0,0.0,0.99999790302365976,1.0,18.999999998580353,2.1421016031558765e-07,1.9027514151114397e-07,4.6691039365028534e-07,4.6766163593309085e-07,3.1003031363755238e-07,1.083191353223502e-09,7.9413558923911648e-14,3.3603219844802828e-10,4.4646517866325976e-07,1.4373031322551494e-17,1.5377256279942872e-12,2.6628987529742078e-12,1.3205248089921562e-14,1.3205248089921562e-14
2.7705785360067803e-12,1.1454697027971028,1.1909524530082302e-12,6.5255952161789805e-19,6.5255305294717764e-19,2.9061997520735827e-30,6.4644467051187649e-24,0.0,0.0,3.3317451968288446e-13,4.8150017739850989e-22,154.0,0.0,0.99999785373555861,1.0,18.999999998517879,2.1925349251745208e-07,1.9041616496695602e-07,4.7787761204392555e-07,4.7866876255757992e-07,3.1907380023121806e-07,1.1342933059698717e-09,8.1282744878464113e-14,3.4738914964931623e-10,4.5948843124135136e-07,1.5051119699266296e-17,1.6109745640634656e-12,2.7893389347798995e-12,1.4158466402474781e-14,1.4158466402474781e-14
2.8343084080171566e-12,1.1454697027966865,1.2183463891445509e-12,6.8292533038774392e-19,6.8291840519236947e-19,3.131197015308978e-30,6.9208761258702691e-24,0.0,0.0,3.4360968840091753e-13,5.0728014603986157e-22,154.0,0.0,0.99999780444776021,1.0,18.9999999984542,2.24296823885532e-07,1.9054146762319574e-07,4.888436719285424e-07,4.89675837338897e-07,3.2812360591643317e-07,1.1865495994508789e-09,8.3151922028381927e-14,3.5879685787410112e-10,4.7252078398254756e-07,1.5744525594739104e-17,1.685927464512773e-12,2.9186917843466415e-12,1.5156409201325307e-14,1.5156409201325307e-14
2.898038280027533e-12,1.145469702796262,1.2457402898662896e-12,7.1398166244950644e-19,7.139742597356262e-19,3.3683652926398148e-30,7.3982995472346321e-24,0.0,0.0,3.5416962460763208e-13,5.3388039813844552e-22,154.0,0.0,0.99999775516023148,1.0,18.999999998389328,2.2934015441982893e-07,1.9065280186965307e-07,4.9980857485563609e-07,5.006828633394706e-07,3.3717902624621317e-07,1.2399586824780793e-09,8.5021090893763634e-14,3.7025226069953049e-10,4.8556122243476327e-07,1.6453228425482403e-17,1.7625843213885559e-12,3.0509559689674714e-12,1.6200094791388815e-14,1.6200094791388815e-14
2.9617681520379092e-12,1.1454697027958298,1.2731341551883868e-12,7.457285169106756e-19,7.4572061521240972e-19,3.6181012159487533e-30,7.8971890026731811e-24,0.0,0.0,3.6485433728568574e-13,5.613116867172257e-22,154.0,0.0,0.99999770587294223,1.0,18.999999998323254,2.3438348412034427e-07,1.9075172475413116e-07,5.1077232237462205e-07,5.1168984343696133e-07,3.4623943529952453e-07,1.2945190059469063e-09,8.6890251963328054e-14,3.8175248047040871e-10,4.9860884522868014e-07,1.7177207635660693e-17,1.8409451271967948e-12,3.1861301568203412e-12,1.7290541011698137e-14,1.7290541011698137e-14
3.0254980240482855e-12,1.14546970279539,1.3005279851257771e-12,7.7816589287911818e-19,7.781574702585591e-19,3.880806833580866e-30,8.4180165247730742e-24,0.0,0.0,3.7566383540561901e-13,5.8958478730129508e-22,154.0,0.0,0.99999765658586637,1.0,18.999999998255987,2.394268129870792e-07,1.9083961977470983e-07,5.2173491603283327e-07,5.2269678033541145e-07,3.5530427692096422e-07,1.3502290228338748e-09,8.8759405696308202e-14,3.9329481314887597e-10,5.1166285146228478e-07,1.7916442697053377e-17,1.9210098748753684e-12,3.3242130169672537e-12,1.8428765235712593e-14,1.8428765235712593e-14
3.089227896058662e-12,1.1454697027949423,1.3279217796933871e-12,8.1129378946307661e-19,8.1128482351029003e-19,4.1568896108406625e-30,8.9612541452475512e-24,0.0,0.0,3.8659812792587168e-13,6.1871049791478281e-22,154.0,0.0,0.99999760729898046,1.0,18.99999999818754,2.4447014102003492e-07,1.9091771621802532e-07,5.3269635737552329e-07,5.3370367657571979e-07,3.6437305694692285e-07,1.407087188193784e-09,9.0628552524230102e-14,4.0487671784011078e-10,5.2472252950600744e-07,1.8670913109017643e-17,2.002778557767995e-12,3.4652032193534031e-12,1.9615784371626956e-14,1.9615784371626956e-14
3.152957768069038e-12,1.1454697027944862,1.3553155389061365e-12,8.4511220577116975e-19,8.4510267360419577e-19,4.4467624304882569e-30,9.5273738949361482e-24,0.0,0.0,3.9765722379279841e-13,6.4869963907776529e-22,154.0,0.0,0.99999755801226331,1.0,18.9999999981179,2.4951346821921244e-07,1.9098710633717806e-07,5.436566479458701e-07,5.4471053454548312e-07,3.7344533630020046e-07,1.4650919591569255e-09,9.2497692852584126e-14,4.1649580695094801e-10,5.3778724705849532e-07,1.9440598398451402e-17,2.0862511695997528e-12,3.6090994348063155e-12,2.0852614862680174e-14,2.0852614862680174e-14
3.2166876400794145e-12,1.1454697027940233,1.3827092627789384e-12,8.796211409123924e-19,8.796110191772465e-19,4.7508435932346696e-30,1.0116847803804955e-23,0.0,0.0,4.0884113194068602e-13,6.7956305380318713e-22,154.0,0.0,0.99999750872569648,1.0,18.999999998047084,2.5455679458461255e-07,1.9104876062574343e-07,5.546157892849773e-07,5.5571735648824503e-07,3.8252072484997304e-07,1.5242417949262961e-09,9.4366827062395619e-14,4.2814983694098381e-10,5.5085644230454239e-07,2.0225478119756338e-17,2.1714277044540716e-12,3.7559003350349824e-12,2.2140272687463731e-14,2.2140272687463731e-14
3.2804175120897908e-12,1.1454697027935519,1.410102951326698e-12,9.1482059399611483e-19,9.1480985886678812e-19,5.0695568182363081e-30,1.0730147900946827e-23,0.0,0.0,4.2014986129176873e-13,7.1131160759378725e-22,154.0,0.0,0.99999745943926366,1.0,18.999999997975092,2.5960012011623609e-07,1.911035413961393e-07,5.6557378293187824e-07,5.6672414451218762e-07,3.9159887595339607e-07,1.5845351567748109e-09,9.623595551170156e-14,4.3983669963067615e-10,5.6392961605462196e-07,2.1025531854800887e-17,2.2583081567511089e-12,3.9056045926290057e-12,2.3479773360229762e-14,2.3479773360229762e-14
3.344147384100167e-12,1.1454697027930736,1.4374966045643151e-12,9.5071056413208351e-19,9.5069919131054444e-19,5.4033312435885823e-30,1.1367746214581634e-23,0.0,0.0,4.3158342075624491e-13,7.4395618843903213e-22,154.0,0.0,0.99999741015295029,1.0,18.999999997901927,2.6464344481408386e-07,1.9115221484159425e-07,5.7653063042353802e-07,5.7773090059829956e-07,4.0067948160678654e-07,1.6459705080425253e-09,9.8105078536936989e-14,4.5155441403408308e-10,5.7700632476225618e-07,2.1840739212883393e-17,2.3468925212274329e-12,4.0582108810577373e-12,2.4872131931198824e-14,2.4872131931198824e-14
3.4078772561105434e-12,1.1454697027925873,1.4648902225066805e-12,9.8729105043041926e-19,9.872790151466147e-19,5.7526014268186669e-30,1.2030114772056486e-23,0.0,0.0,4.4314181923229296e-13,7.7750770681205596e-22,154.0,0.0,0.99999736086674285,1.0,18.999999997827587,2.6968676867815655e-07,1.9119546174879758e-07,5.8748633329485689e-07,5.8873762660804915e-07,4.0976226813922221e-07,1.708546314133856e-09,9.9974196454238836e-14,4.6330111868498225e-10,5.9008617432250377e-07,2.2671079830695255e-17,2.437180792916936e-12,4.2137178746694144e-12,2.6318362986867416e-14,2.6318362986867416e-14
3.4716071281209197e-12,1.145469702792093,1.4922838051686802e-12,1.0245620520016184e-18,1.0245493290134739e-18,6.1178073453774143e-30,1.2717725599845967e-23,0.0,0.0,4.548250656060876e-13,8.1197709566660772e-22,154.0,0.0,0.99999731158063021,1.0,18.999999997752084,2.7473009170845469e-07,1.912338870159047e-07,5.9844089307867333e-07,5.9974432429059573e-07,4.1884699238637759e-07,1.7722610425148083e-09,1.0184330956067037e-13,4.7507506442612155e-10,6.0316881456201913e-07,2.3516533372284086e-17,2.5291729671328923e-12,4.3721242486902986e-12,2.7819480650315146e-14,2.7819480650315146e-14
3.535337000131296e-12,1.1454697027915919,1.519677352565193e-12,1.0625235679565531e-18,1.0625101315499745e-18,6.4993943971304249e-30,1.3431050723552365e-23,0.0,0.0,4.6663316875181644e-13,8.473753104340049e-22,154.0,0.0,0.99999726229460173,1.0,18.99999999767542,2.797734139049787e-07,1.9126802811183824e-07,6.0939431130576561e-07,6.1075099528956493e-07,4.2793343828995121e-07,1.8371131627102067e-09,1.0371241813537156e-13,4.8687460763326365e-10,6.1625393434199475e-07,2.4377079529016997e-17,2.6228690394511046e-12,4.533428679223827e-12,2.9376498581511646e-14,2.9376498581511646e-14
3.5990668721416723e-12,1.1454697027910827,1.5470708647110908e-12,1.1011755974064694e-18,1.101161421395343e-18,6.897813400848266e-30,1.417056216790593e-23,0.0,0.0,4.7856613753169493e-13,8.8371332902009439e-22,154.0,0.0,0.99999721300864886,1.0,18.999999997597598,2.8481673526772937e-07,1.9129836259382321e-07,6.2034658950485496e-07,6.2175764114941724e-07,4.3702141387567512e-07,1.9031011463009291e-09,1.0558152244064127e-13,4.9869820384786904e-10,6.293412572062881e-07,2.5252698019543902e-17,2.7182690056940627e-12,4.6976298432497401e-12,3.0990429977623084e-14,3.0990429977623084e-14
3.6627967441520486e-12,1.1454697027905656,1.5744643416212378e-12,1.140518139462989e-18,1.1405031971891826e-18,7.313520596695848e-30,1.4936731956765062e-23,0.0,0.0,4.9062398079598322e-13,9.2100215180221945e-22,154.0,0.0,0.99999716372276304,1.0,18.999999997518611,2.8986005579670693e-07,1.9132531478625272e-07,6.312977292026103e-07,6.327642633214297e-07,4.4611074856846369e-07,1.9702234669211434e-09,1.0745062272295265e-13,5.1054440179399783e-10,6.4243053751504834e-07,2.6143368589760828e-17,2.8153728619160626e-12,4.8647264186232384e-12,3.2662287573318586e-14,3.2662287573318586e-14
3.726526616162425e-12,1.1454697027900418,1.6018577833104933e-12,1.1805511932381068e-18,1.1805354575714721e-18,7.7469776467209677e-30,1.5730032113116594e-23,0.0,0.0,5.0280670738300275e-13,9.592528016261928e-22,154.0,0.0,0.99999711443693717,1.0,18.999999997438472,2.9490337549191199e-07,1.9134926171415685e-07,6.4224773192364792e-07,6.4377086316931835e-07,4.5520129080720463e-07,2.0384786002555526e-09,1.0931971921390817e-13,5.224118377563098e-10,6.5552155700985572e-07,2.7049071012773361e-17,2.9141806043892194e-12,5.03471708407411e-12,3.4393083641076132e-14,3.4393083641076132e-14
3.790256488172802e-12,1.1454697027895098,1.6292511897937091e-12,1.2212747578441936e-18,1.2212582011825647e-18,8.1986516353419844e-30,1.6550934659075982e-23,0.0,0.0,5.1511432611915112e-13,9.9847632380328033e-22,154.0,0.0,0.99999706515116482,1.0,18.99999999735719,2.9994669435334467e-07,1.9137053837525028e-07,6.5319659919053678e-07,6.547774419745225e-07,4.642929059254378e-07,2.1078650240366338e-09,1.1118881213113724e-13,5.3429923029727691e-10,6.6861412176174914e-07,2.7969785088860026e-17,3.0146922295903225e-12,5.2076005192058858e-12,3.6183829991488211e-14,3.6183829991488211e-14
3.853986360183179e-12,1.1454697027889704,1.6566445610857303e-12,1.2626888323939927e-18,1.2626714266631897e-18,8.6690150698346837e-30,1.739991161588756e-23,0.0,0.0,5.2754684581891877e-13,1.0386837861071856e-21,154.0,0.0,0.99999701586544021,1.0,18.999999997274749,3.049900123810055e-07,1.9138944242476665e-07,6.6414433252379946e-07,6.6578400094116671e-07,4.7338547426808849e-07,2.1783812180418936e-09,1.1305790167913842e-13,5.4620537529307587e-10,6.8170805945919528e-07,2.8905490645435845e-17,3.1169077341884933e-12,5.3833754044949804e-12,3.8035537973567344e-14,3.8035537973567344e-14
3.9177162321935554e-12,1.1454697027884235,1.6840378972013959e-12,1.3047934160006231e-18,1.3047751326544506e-18,9.1585458808182918e-30,1.8277435003924785e-23,0.0,0.0,5.4010427528490489e-13,1.0798862787710459e-21,154.0,0.0,0.99999696657975856,1.0,18.999999997191168,3.1003332957489474e-07,1.9140623833827113e-07,6.7509093344191661e-07,6.767905412007265e-07,4.8247888951804885e-07,2.2500256640911187e-09,1.1492698805007251e-13,5.5812914126895142e-10,6.9480321699825027e-07,2.985616753701588e-17,3.2208271150335739e-12,5.5620404212898331e-12,3.9949218475051038e-14,3.9949218475051038e-14
3.981446104203932e-12,1.145469702787869,1.7114311981555381e-12,1.3475885077775768e-18,1.3475693177978259e-18,9.6677274227406341e-30,1.9183976842690443e-23,0.0,0.0,5.5278662330783331e-13,1.1220949144844334e-21,154.0,0.0,0.99999691729411533,1.0,18.999999997106443,3.1507664593501282e-07,1.9142116111028465e-07,6.8603640346132781e-07,6.8779706381641127e-07,4.9157305720936015e-07,2.3227968460436292e-09,1.1679607142450625e-13,5.7006946501602484e-10,7.0789945834143916e-07,3.0821795645178764e-17,3.3264503691452294e-12,5.7435942518100568e-12,4.1925881922706671e-14,4.1925881922706671e-14
4.108905848224685e-12,1.1454697027867384,1.7662176946385479e-12,1.4352502122982893e-18,1.4352291201087079e-18,1.0747003239238902e-29,2.1086003946066318e-23,0.0,0.0,5.7852611012813203e-13,1.2095751780823176e-21,154.0,0.0,0.99999681872292812,1.0,18.999999996933568,3.2516327615393623e-07,1.9144619821582535e-07,7.0792395685961044e-07,7.0981006005148693e-07,5.097633239060143e-07,2.4717133632770489e-09,1.2053422985221725e-13,5.9399585049591818e-10,7.3409472296337664e-07,3.2797825172667836e-17,3.5428084860367695e-12,6.1153630872558344e-12,4.6072197060578196e-14,4.6072197060578196e-14
4.2236196178433625e-12,1.145469702785695,1.8155254213695082e-12,1.516507275423638e-18,1.5164843672677147e-18,1.1790517052462194e-29,2.2901806722429849e-23,0.0,0.0,6.0211895767710907e-13,1.2918603667279427e-21,154.0,0.0,0.99999673000895506,1.0,18.9999999967741,3.342412404994722e-07,1.9146418775281691e-07,7.2761890241574811e-07,7.2962170572961632e-07,5.2613638865806148e-07,2.6095764973145521e-09,1.2389856378700812e-13,6.1557681639759199e-10,7.5767308966271282e-07,3.4627183632945136e-17,3.7433580110403283e-12,6.4598215799315902e-12,5.002940953457338e-14,5.002940953457338e-14
4.3326607565797765e-12,1.1454697027846812,1.8623947605803255e-12,1.5958201724143297e-18,1.595795444168986e-18,1.2848605122054915e-29,2.4721741482852551e-23,0.0,0.0,6.2492046667697986e-13,1.3732587780580706e-21,154.0,0.0,0.99999664568198399,1.0,18.999999996619117,3.4287029423603807e-07,1.9147807889691782e-07,7.4633655174770455e-07,7.4845361924336348e-07,5.4170108863802234e-07,2.7439849197990045e-09,1.2709652354802484e-13,6.3612758001233598e-10,7.8008735485148265e-07,3.6410700592725722e-17,3.9391080742610792e-12,6.7959045860436516e-12,5.3994572748717373e-14,5.3994572748717373e-14
4.4417018953161906e-12,1.1454697027836451,1.9092639971385575e-12,1.6771545047777772e-18,1.6771278624957479e-18,1.3973824446711085e-29,2.6635624337325182e-23,0.0,0.0,6.4808783957236722e-13,1.4578160924257413e-21,154.0,0.0,0.99999656135506909,1.0,18.999999996460829,3.5149934553175563e-07,1.9148942495791089e-07,7.6505091914894866e-07,7.6728549723483349e-07,5.5726681012051927e-07,2.8816630921291613e-09,1.3029447727620215e-13,6.5671068636133255e-10,8.0250309176753651e-07,3.8237605482164376e-17,4.1398461542254605e-12,7.1404194953374023e-12,5.8163344001480211e-14,5.8163344001480211e-14
