Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990)
3.8935917766645215e-16,0.43210611051226344,1.1630998737297919e-15,3.4735338475122732e-25,3.4732343513453583e-25,1.3882387382380749e-39,1.5342749747210384e-33,0.0,0.0,3.2696759721683316e-16,2.8938100545889438e-28,154.0,0.0,0.99999999851930899,1.0,19.0,6.3710029412235723e-11,6.1903018011739064e-10,3.9885126964309798e-10,3.9885279672850811e-10,9.4156041561949458e-14,3.7385301449078402e-16,1.157758210250498e-16,2.2172247131121263e-16,1.5182704054466036e-13,3.682322742622669e-24,7.2959024128456139e-19,7.69433937646693e-19,8.562271667880682e-25,8.5622682711112951e-25,2.9240211243138519e-31,3.5231938317624055e-24,4.7274826011602043e-32,5.3110070986010389e-20,4.3501791917569418e-57,4.0673370540453379e-57,4.067337057516417e-57,4.0102614687462133e-28,2.4647585399766562e-30,1.6235720823847204e-24,3.8423724492239521e-28,7.02997403514313e-31,7.7912518750643432e-34,4.9282271474891535e-41,5.322470249316747e-48,7.2185304235613228e-49,2.4332488141875091e-56,4.0933626672643315e-60
6.860138850227248e-16,0.43210611051226344,2.0492719479917494e-15,1.0766057184528453e-24,1.0765502210874799e-24,7.850083861118442e-39,8.6396920956283778e-33,0.0,0.0,5.7622698205698799e-16,8.9714679597367064e-28,154.0,0.0,0.99999999739116907,1.0,19.0,1.1225101977166258e-10,1.0903374987030168e-09,7.0273754743898145e-10,7.0274042083705953e-10,2.91772296423839e-13,1.1587752748614454e-15,2.2578680446689051e-16,6.8714500302873239e-16,4.7048414044537559e-13,1.1947496370652672e-23,2.2614083275977982e-18,2.3849036205826492e-18,4.8215138346177486e-24,4.8215102470362078e-24,3.0880153548341811e-30,1.9835207587328464e-23,4.995661855363147e-31,1.6461783021768265e-19,2.7138888621913251e-55,2.5374359463164118e-55,2.5374359506103609e-55,2.2582560376260272e-27,1.3879344280041174e-29,5.1123740510880436e-24,2.1083717121446783e-27,3.9548098960638641e-30,8.2273389567286455e-33,1.0015163138730013e-39,2.1163318245184777e-46,2.8702499340299859e-47,1.912042199569016e-54,3.2166096864498689e-58
9.826685923789975e-16,0.43210611051226355,2.9354444168958432e-15,2.2081953523967389e-24,2.208110231507982e-24,2.2386270965733876e-38,2.4611313190335954e-32,0.0,0.0,8.2560858679525462e-16,1.8404779556484143e-27,154.0,0.0,0.9999999962630346,1.0,19.0,1.6079201003882305e-10,1.5613550007669161e-09,1.0066233905413275e-09,1.0066277868420696e-09,5.9832929416492724e-13,2.376753023774094e-15,3.3649245028096417e-16,1.4092292356708974e-15,9.6480867832764466e-13,2.495586080591976e-23,4.6383684697186989e-18,4.8916646125791405e-18,1.3734709350665547e-23,1.3734695709544342e-23,1.174102431163145e-29,5.6494373208527963e-23,1.9000968947012512e-30,3.3764719230730484e-19,2.2183899521002137e-54,2.0741536386475165e-54,2.0741536426939063e-54,6.433008824925509e-27,3.9537127776101085e-29,1.0551231840542821e-23,5.8962392108835562e-27,1.1257928291910393e-29,3.12793890652958e-32,4.889957330022378e-39,1.2813266019329084e-45,1.7377846727052882e-46,1.3935649023989443e-53,2.3443988570523112e-57
1.2793232997352702e-15,0.43210611051226355,3.8216172804414683e-15,3.7421237603784273e-24,3.7420033134393848e-24,4.8223087579569771e-38,5.2987943515817059e-32,0.0,0.0,1.0751124112807204e-15,3.1195498751177765e-27,154.0,0.0,0.99999999513490523,1.0,18.999999999999993,2.0933300021371753e-10,2.0320828561649316e-09,1.3105087989548609e-09,1.3105148958969275e-09,1.0137631865977121e-12,4.0277815422697444e-15,4.4682808387809894e-16,2.3878864583972962e-15,1.6346976987315195e-12,4.2707342667318487e-23,7.8604693117299334e-18,8.2897130132596792e-18,2.9570680101055661e-23,2.9570643804572114e-23,3.1239225316886706e-29,1.216139528218379e-22,5.057258227859924e-30,5.7219805989236886e-19,1.1749766068181632e-53,1.0985814371119228e-53,1.0985814394776826e-53,1.3850353171876085e-26,8.5123027398026493e-29,1.793947148607857e-23,1.2478220393971792e-26,2.4222282411091476e-29,8.3219831480969582e-32,1.5686944237021567e-38,4.8488431366770484e-45,6.5761908700957767e-46,6.1062524870699146e-53,1.0272687095670783e-56
1.5759780070915428e-15,0.43210611051226355,4.7077905386282188e-15,5.6783926899981735e-24,5.678229532866258e-24,8.8697702718063458e-38,9.7427773806320898e-32,0.0,0.0,1.3247384554254784e-15,4.7345440618795995e-27,154.0,0.0,0.99999999400678086,1.0,18.999999999999989,2.5787399029634619e-10,2.5025212402250071e-09,1.6143937726842229e-09,1.6144017479233551e-09,1.53800806859176e-12,6.1118561934550654e-15,5.5696351708852112e-16,3.6230251406511803e-15,2.4800449293683037e-12,6.5201895514351991e-23,1.1927709923846325e-17,1.2579045287142294e-17,5.4370909070627723e-23,5.4370829746524166e-23,6.8268592499281068e-29,2.2357629878772554e-22,1.1055511055889257e-29,8.6827036666265067e-19,4.6434293650578752e-53,4.3415207709148171e-53,4.341520781208033e-53,2.5466603854810942e-26,1.5651373168337813e-28,2.7276397564855736e-23,2.2560390007724165e-26,4.4508026035012025e-29,1.8185372750655633e-31,4.004737387174428e-38,1.423528654020412e-44,1.9306459661631917e-45,2.0336077149115147e-52,3.4212330188431957e-56
2.169287421804088e-15,0.4321061105122635,6.4801382389239242e-15,1.0757958927958069e-23,1.0757681962941742e-23,2.2594631175577679e-37,2.4806103283667978e-31,0.0,0.0,1.8243572024685067e-15,8.9729725964877238e-27,154.0,0.0,0.9999999917505481,1.0,18.999999999999979,3.5495597018480721e-10,3.4425302436212192e-09,2.2221624161072832e-09,2.2221746807292897e-09,2.912686735581825e-12,1.1579127060873418e-14,7.7713442037112786e-16,6.8624078876198558e-15,4.6967204644441076e-12,1.2442003384790834e-22,2.2597607713883598e-17,2.3831549085700336e-17,1.384335965354669e-22,1.3843333096701115e-22,2.285344546591119e-28,5.6908304442571e-22,3.7034001095669435e-29,1.6449791033296241e-18,4.2200176662149336e-52,3.9456387270598049e-52,3.9456387387362642e-52,6.4841920348224298e-26,3.984992982833586e-28,5.1793733408795491e-23,5.5582743867093635e-26,1.1317569986621995e-28,6.0869737682894135e-31,1.7337676748197279e-37,7.8463105384480231e-44,1.0641485315446777e-44,1.4059371216905345e-51,2.3653668539532214e-55
2.7625968365166334e-15,0.4321061105122635,8.2524875177804118e-15,1.7446908795114906e-23,1.7446468763691231e-23,4.609360615602154e-37,5.0585115536429162e-31,0.0,0.0,2.324464827436108e-15,1.4557220161575232e-26,154.0,0.0,0.99999998949433588,1.0,18.999999999999964,4.5203794970420811e-10,4.381383414861803e-09,2.8299293208469654e-09,2.8299465857180578e-09,4.7218375719299024e-12,1.8778529204406353e-14,9.9728011047317818e-16,1.1126644368290828e-14,7.6139843277578092e-12,2.0260987558706533e-22,3.6648055883209391e-17,3.8649149231667526e-17,2.8229609128549661e-22,2.8229542394489435e-22,5.742298701934191e-28,1.1601592318982598e-21,9.3110732080423562e-29,2.6677729805600285e-18,2.0014018282804894e-51,1.8712738408505487e-51,1.8712738470962003e-51,1.3222968520913765e-25,8.1262677007521143e-28,8.4097669382131255e-23,1.0982473735498996e-25,2.3050103218592574e-28,1.5292857265050586e-30,5.2564895544833588e-37,2.8101739145763172e-43,3.8112743651287052e-44,5.8360540534862782e-51,9.8189052589563814e-55
3.3559062512291786e-15,0.4321061105122634,1.0024838375195082e-14,2.574525788427784e-23,2.5744591329139541e-23,8.219193120379248e-37,9.0168753498432827e-31,0.0,0.0,2.8250613298408236e-15,2.148882056193627e-26,154.0,0.0,0.99999998723814454,1.0,18.999999999999954,5.4911992885455106e-10,5.3190822302903185e-09,3.4376944869415575e-09,3.437717463501558e-09,6.964905625512385e-12,2.771002437300603e-14,1.2175599767289979e-15,1.6414963320349177e-14,1.1230941656771425e-11,2.9977100873822373e-22,5.4079048346101806e-17,5.7031817726426368e-17,5.0319619030203972e-22,5.0319477569269667e-22,1.2171332258555526e-27,2.0674168583616836e-21,1.974761171984081e-28,3.9366515684982266e-18,7.2021052168999015e-51,6.7338357938128495e-51,6.7338358188219661e-51,2.3570629088140953e-25,1.4485177023465179e-27,1.2418234562092118e-22,1.8974192739830947e-25,4.103544430067003e-28,3.2411157695124627e-30,1.3032888032456586e-36,8.0199130312319693e-43,1.0876944898708272e-43,1.8904531433321108e-50,3.1806868722637301e-54
4.542525080654269e-15,0.4321061105122633,1.3569544825689324e-14,4.7170214860605462e-23,4.7168849622830423e-23,2.0321463730904576e-36,2.2277299759790118e-30,0.0,0.0,3.8277209652013998e-15,3.9400052299043741e-26,154.0,0.0,0.99999998272582402,1.0,18.999999999999918,7.432838860480709e-10,7.1910225242708806e-09,4.6532196033440175e-09,4.6532561409740799e-09,1.2750639288016258e-11,5.0769145384462757e-14,1.6579979472199064e-15,3.0060851708045783e-14,2.0560463222821458e-11,5.5100550180474534e-22,9.9082643430959337e-17,1.0449225176717458e-16,1.2432027087240131e-21,1.2431979742619105e-21,4.0726383992746309e-27,5.1045778842059686e-21,6.6182370341871672e-28,7.2126612787460769e-18,6.9035668728210286e-50,6.4547084736835206e-50,6.4547085129518285e-50,5.8236755328489929e-25,3.578729425949465e-27,2.2767114889081208e-22,4.3888569405721893e-25,1.0109851628513642e-27,1.0842026063989048e-29,6.0270497214865956e-36,5.2689224212252384e-42,7.1459517075915232e-43,1.8254872412140181e-49,3.0716586768463441e-53
5.729143910079359e-15,0.4321061105122632,1.711425759038706e-14,7.503295113906681e-23,7.503046813836851e-23,4.0762604777104267e-36,4.4654806069550301e-30,0.0,0.0,4.8323361049309185e-15,6.2718555192177573e-26,154.0,0.0,0.9999999782135861,1.0,18.999999999999865,9.3744784176538251e-10,9.0583625242760723e-09,5.8687377656107157e-09,5.8687907191357959e-09,2.0265602988664785e-11,8.0756194324769369e-14,2.0984224093463028e-15,4.7794110238907064e-14,3.2678376011043562e-11,8.7812027761100473e-22,1.5760834695266517e-16,1.6621263541462676e-16,2.4919869441469726e-21,2.4919750240424294e-21,1.0251722185048108e-26,1.022577047182218e-20,1.6683823583542503e-27,1.1473004997272102e-17,3.3975739093073319e-49,3.1766694738975597e-49,3.1766694975387856e-49,1.1674056081233516e-24,7.1735334089376945e-27,3.6221483916804699e-22,8.2646478806164358e-25,2.0209433100046134e-27,2.7284742960765149e-29,1.9022104911061846e-35,2.0722632856959514e-41,2.8105022839371697e-42,8.8660205349536389e-49,1.4919250376004519e-52
6.91576273950445e-15,0.43210611051226305,2.0658976669268877e-14,1.0933358722078052e-22,1.0932945810719389e-22,7.1730413215464012e-36,7.8526799201994597e-30,0.0,0.0,5.8389067454414362e-15,9.1456143242532904e-26,154.0,0.0,0.9999999737014309,1.0,18.999999999999805,1.131611796006503e-09,1.0921113527360771e-08,7.0842489740357641e-09,7.0843212038955953e-09,2.9505550206007865e-11,1.176708773655276e-13,2.5388402622431157e-15,6.9608823329788498e-14,4.7577832488469152e-11,1.2811121165748636e-21,2.2965611328123432e-16,2.4219275430345302e-16,4.382214527249553e-21,4.3821893696433906e-21,2.1632226776568262e-26,1.7971335922714647e-20,3.5253793863307556e-27,1.67176795207477e-17,1.2200860785975034e-48,1.1407582179531992e-48,1.1407582277599171e-48,2.0530050663627723e-24,1.2614831003893924e-26,5.2776847122657485e-22,1.3695741998120076e-24,3.5442708970369861e-27,5.755955972904274e-29,4.79389305021351e-35,6.1858262530976076e-41,8.3895255078799611e-42,3.1051664297747258e-48,5.2254766752981498e-52
8.102381568929541e-15,0.4321061105122629,2.4203702062315398e-14,1.5007224351115394e-22,1.5006583074806808e-22,1.1541704666410051e-35,1.2626898653762464e-29,0.0,0.0,6.847432883151069e-15,1.2562462584515013e-25,154.0,0.0,0.99999996918935763,1.0,18.999999999999734,1.3257757487714472e-09,1.2779286793906563e-08,8.2997532289130567e-09,8.2998476011506638e-09,4.0466248203950255e-11,1.615129008965182e-13,2.9792570490279127e-15,9.5499088451847609e-14,6.5252007351069976e-11,1.7599778027002666e-21,3.1522589687730322e-16,3.324323942169974e-16,7.0464540620408076e-21,7.0464069155512101e-21,4.0531948794967752e-26,2.8879860194956333e-20,6.6145408015341273e-27,2.2946681657152445e-17,3.5904377733489672e-48,3.3569939263700947e-48,3.3569939589613031e-48,3.301317065797427e-24,2.0284245870219746e-26,7.2428719902600163e-22,2.0804161294855818e-24,5.6837616571356406e-27,1.0782227189088444e-28,1.0426368179305692e-34,1.5507035828810344e-40,2.1031445582471154e-41,8.9020461981437059e-48,1.4981506985715975e-51
1.0475619227779722e-14,0.4321061105122625,3.1293171790825145e-14,2.5086409884052136e-22,2.5085076894587909e-22,2.4976493148177424e-35,2.7287785592155208e-29,0.0,0.0,8.8703516358476342e-15,2.1030159278118773e-25,154.0,0.0,0.99999996016545756,1.0,18.999999999999559,1.7141036498728723e-09,1.6481945022582471e-08,1.0730740879201252e-08,1.0730888156727683e-08,6.7533016841433407e-11,2.6997779367782911e-13,3.8600864238306634e-15,1.5948269553286922e-13,1.0889729364713356e-10,2.9453178388035886e-21,5.269313338928511e-16,5.5568937923077431e-16,1.5227846590745051e-20,1.5227715036311564e-20,1.1304984175456844e-25,6.2333600415882802e-20,1.8504591729141935e-26,3.8357656033606097e-17,2.2878124278351203e-47,2.1390632231521274e-47,2.1390632516405087e-47,7.1350456679273956e-24,4.3835669185732656e-26,1.2100407921438907e-21,4.0342236938915775e-24,1.2215243853806732e-26,3.0057393713894585e-28,3.7919738832661814e-34,7.4284984707739466e-40,1.0074954862596977e-40,5.6885960525976334e-47,9.5749884479976811e-51
1.2848856886629903e-14,0.432106110512262,3.8382666775761677e-14,3.7740948141615036e-22,3.7738537254323395e-22,4.6147871572871582e-35,5.0351057959820898e-29,0.0,0.0,1.090109233440893e-14,3.1684412142822243e-25,154.0,0.0,0.99999995114188411,1.0,18.999999999999343,2.102431545069785e-09,2.016642685993762e-08,1.3161700718829127e-08,1.3161912432978818e-08,1.0143220993291719e-10,4.0614852108483057e-13,4.7409102329727836e-15,2.3969782143862121e-13,1.6355989517707639e-10,4.4341146295038099e-21,7.9272429442422532e-16,8.3598187460673162e-16,2.8097981021667423e-20,2.8097684586934804e-20,2.5463513533669819e-25,1.1487492578814209e-19,4.1799597276740599e-26,5.7705902692218634e-17,9.3688553007496201e-47,8.7597110005739128e-47,8.7597111406284568e-47,1.3166624903132401e-23,8.0884472898507571e-26,1.8191176873773213e-21,6.737334345570949e-24,2.2416832353701559e-26,6.7667716349251951e-28,1.044312888570168e-33,2.4915899939675563e-39,3.3792483466903644e-40,2.3099223664475774e-46,3.8884870028609478e-50
1.5222094545480086e-14,0.43210611051226144,4.5472187016970826e-14,5.2970935574183878e-22,5.2966973137032368e-22,7.6832665891656518e-35,8.3720225104591216e-29,0.0,0.0,1.2939654950286089e-14,4.4534696513777475e-25,154.0,0.0,0.99999994211863574,1.0,18.999999999999076,2.4907594343623123e-09,2.3832821551776782e-08,1.559263275015105e-08,1.5592920476897073e-08,1.4213028030806071e-10,5.7002273099522816e-13,5.6217279556223753e-15,3.36097475300316e-13,2.2918571699339591e-10,6.2263424124542908e-21,1.1126044157915322e-15,1.1733081640310903e-15,4.6718969586785824e-20,4.6718388921329701e-20,4.9859159158265413e-25,1.9077243894693494e-19,8.2073864542765337e-26,8.0991396286442779e-17,2.9870658584378321e-46,2.7928530212149798e-46,2.7928530724883757e-46,2.1894409982285276e-23,1.3448820270119037e-25,2.5511608590424751e-21,1.0215546181033551e-23,3.7073103249225349e-26,1.3243324671562252e-27,2.4072050401473542e-33,6.7226120169761624e-39,9.1176505230241734e-40,7.2436806589668056e-46,1.2195231266080254e-49
1.759533220433027e-14,0.4321061105122606,5.2561732514298898e-14,7.0776468631832467e-22,7.0770393526271969e-22,1.1881726871112817e-34,1.2929895144017247e-28,0.0,0.0,1.4986039455004915e-14,5.959049459564836e-25,154.0,0.0,0.99999993309571089,1.0,18.999999999998771,2.8790873177505798e-09,2.7481217902568338e-08,1.8023536975521361e-08,1.8023912335339217e-08,1.8959384669324787e-10,7.6159807130600344e-13,6.5025397863885831e-15,4.486348017532426e-13,3.0572093165772766e-10,8.3219754255150106e-21,1.4865713363511339e-15,1.5676665311403114e-15,7.2152974468887295e-20,7.2151943556106697e-20,8.8485569726323507e-25,2.9427361613920242e-19,1.4605708334609935e-25,1.0821411155833317e-16,8.0619032866310638e-46,7.5377356313571227e-46,7.5377357869783402e-46,3.3816970486370132e-23,2.0770457402483931e-25,3.4058143109839673e-21,1.4480241610437144e-23,5.6951184092612238e-26,2.3491816076330856e-27,4.9090257020329469e-33,1.5673975030720559e-38,2.1258145477454707e-39,1.9190213450286408e-45,3.2311730046477415e-49
1.996856986318045e-14,0.4321061105122598,5.9651303267592728e-14,9.1157643756462332e-22,9.1148807405608004e-22,1.7389744662332945e-34,1.889908959843475e-28,0.0,0.0,1.7040245820168396e-14,7.6861294636237811e-25,154.0,0.0,0.999999924073108,1.0,18.999999999998423,3.267415195234713e-09,3.1111704272175872e-08,2.0454413397294165e-08,2.0454888055023724e-08,2.4378969494017972e-10,9.8087219013317548e-13,7.3833457792506921e-15,5.7726308386467234e-13,3.9311198122195507e-10,1.0720987908946593e-20,1.9146246955230612e-15,2.0190552596704019e-15,1.0546211843286676e-19,1.0546041697711889e-19,1.4598331900259494e-24,4.2960465113846469e-19,2.4162255786235608e-25,1.3937402333310138e-16,1.9248264867864546e-45,1.7996785420249309e-45,1.7996785832854078e-45,4.9433047535694157e-23,3.0359121471995031e-25,4.3827230988203962e-21,1.9535746870690488e-23,8.2801155063727973e-26,3.8738331796722284e-27,9.1480641862739322e-33,3.2857051897004853e-38,4.4563176389905919e-39,4.5020814995865595e-45,7.5813313292530344e-49
2.4715045180880814e-14,0.4321061105122578,7.3830520541467392e-14,1.3964730593054052e-21,1.3963065156838619e-21,3.3057143032648029e-34,3.5832894287628587e-28,0.0,0.0,2.1172124018603021e-14,1.1808588137347173e-24,154.0,0.0,0.99999990602886124,1.0,18.999999999997584,4.0440709324910746e-09,3.8319298435176163e-08,2.531608283946251e-08,2.5316791264345457e-08,3.7224615932726604e-10,1.5025073569604616e-12,9.1449402930128978e-15,8.8260629574216615e-13,6.0024860923893343e-10,1.6429048260666505e-20,2.9329892923667074e-15,3.0929169365012448e-15,1.9995406988405379e-19,1.9995011466456851e-19,3.3909119429010223e-24,8.1256188115003746e-19,5.6430754238371023e-25,2.135053360579238e-16,8.5125430224598455e-45,7.9590778364612645e-45,7.9590780606794621e-45,9.3741491398458923e-23,5.7560523278381108e-25,6.7018918311210205e-21,3.2027142461744523e-23,1.5533997969421994e-25,8.9896594655255806e-27,2.614401060229457e-32,1.1527319220689961e-37,1.5634308311456791e-38,1.9366901034280175e-44,3.2621996857429747e-48
2.9461520498581176e-14,0.4321061105122554,8.8009838837379612e-14,1.9844069346175262e-21,1.9841257749301546e-21,5.6140571767484477e-34,6.0696336892320504e-28,0.0,0.0,2.5335289319931267e-14,1.6828448123837237e-24,154.0,0.0,0.99999988798588357,1.0,18.999999999996582,4.8207266461323892e-09,4.5456302215475094e-08,3.0177641095484286e-08,3.0178630475887796e-08,5.2723723216395132e-10,2.1349094209277102e-12,1.0906511606549957e-14,1.251756097903739e-12,8.5017241338074822e-10,2.3350317439232656e-20,4.1676953425951894e-15,4.3948794665175706e-15,3.3869093705781392e-19,3.3868301549044699e-19,6.7860958612867374e-24,1.3730370236429034e-18,1.1354715058050578e-24,3.0338513460270418e-16,2.886671240366673e-44,2.698987251091492e-44,2.6989873405462438e-44,1.5881301463068807e-22,9.7498929164752045e-25,9.5058481853036618e-21,4.7680387765495103e-23,2.6036747938263042e-25,1.7973753734863923e-26,6.2154035661036534e-32,3.2470631128295524e-37,4.4039646736446119e-38,6.4393028223460832e-44,1.0849197788230288e-47
3.4207995816281535e-14,0.4321061105122525,1.0218925815412216e-13,2.6753857759010806e-21,2.6749465704702932e-21,8.8109978520647922e-34,9.5012318259272704e-28,0.0,0.0,2.9529741499698006e-14,2.2753321479060962e-24,154.0,0.0,0.99999986994416212,1.0,18.999999999995396,5.5973823361596346e-09,5.252340689599168e-08,3.5039088184184226e-08,3.5040406058513729e-08,7.085030627390758e-10,2.8780595748298574e-12,1.2668059866559814e-14,1.6843436396886797e-12,1.1424643833274288e-09,3.1484589452893181e-20,5.6187399990817512e-15,5.9249291231909707e-15,5.3016826022283429e-19,5.3015396773571512e-19,1.2234312479473449e-23,2.1440930752228007e-18,2.0581746396908709e-24,4.0901322030214623e-16,8.141012277877079e-44,7.6117057425439921e-44,7.6117060314986833e-44,2.4864362611331633e-22,1.5262011902075486e-24,1.2791789719899062e-20,6.648095466642788e-23,4.0331457143392948e-25,3.2373809912342615e-26,1.2983156518317836e-31,7.8379230604674644e-37,1.063057600336488e-37,1.7883789623074413e-43,3.0138547132051357e-47
