Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143)
1.9753410237448346e-20,0.835691768985036,1.5952535821126925e-18,1.4110529422528349e-31,3.167480584225318e-32,2.804226846608025e-50,6.8552226211889747e-45,0.0,0.0,9.5205181063448371e-20,5.8854460166399716e-36,154.0,0.0,0.99999999999950484,1.0,19.0,1.1144099792052677e-14,4.0234282020299459e-13,4.0811028510782699e-14,4.0812718968783456e-14,4.4572700149831414e-21,1.4280999545115732e-24,1.427833075193845e-24,7.8461626817604879e-25,8.7368411933123141e-21,1.4438994437134797e-35,5.0224116348848938e-27,2.2682239235707004e-26,3.7147344015959188e-36,3.7147344015291171e-36,5.7150610958892234e-47,5.5672961244389243e-35,9.651446522587166e-48,3.7387897517718933e-28,2.3392221666037442e-84,2.1632943310907811e-84,2.1632943310916283e-84,1.2702117821213528e-40,4.7648684904562645e-42,1.5832887798655984e-35,1.7415902771455571e-40,2.7515519242267708e-42,4.764204101304982e-49,3.7533525335766421e-60,2.0799618032815612e-71,1.5100736039486955e-71,2.579090269387743e-83,1.6318400844162124e-87,1.2034799959215191e-83,2.1345575411735311e-74,1.666615396164002e-79,2.840264751403047e-35,4.4116697571700962e-34,1.3235231341030709e-44,3.9845580849492907e-44,1.1341297488100286e-44,5.8472032752025365e-48,1.9023126953233331e-55,1.2487887479962758e-55,9.1170036861037594e-61,1.6673617996541696e-71,1.7047779957474689e-60,4.6201385483028429e-71,1.3909078391011021e-70,2.5382642272451385e-71,1.9768053753140486e-71,1.9768053753067065e-71,1.0700019536146552e-83,7.7555799628538415e-64,7.1959675244833154e-65,5.1573046275885632e-75,3.0653236818315667e-85,6.8237634400039205e-86,5.2304856111628035e-96,3.1948059919406466e-96,3.8525507498133879e-109,2.4486223976944633e-64,2.0524494258413753e-72,6.2724879471455026e-83,3.7332174785142301e-109
3.952398242992488e-20,0.835691768985036,3.1918931361009805e-18,3.4573782135246993e-31,1.2678177029670722e-31,2.2456558182024192e-49,5.488346372082338e-44,0.0,0.0,1.9049307872569649e-19,2.3557122171654696e-35,154.0,0.0,0.99999999999900935,1.0,19.0,2.2297881686435451e-14,8.0503517292119376e-13,8.1657514037295433e-14,8.1660896420459927e-14,1.7840695530951945e-20,5.7161215492912092e-24,5.7137486261348865e-24,3.1405097788254645e-24,3.4970132639083699e-20,1.1546426112256617e-34,2.0102735321049817e-26,9.0788068546546573e-26,2.9740462382825093e-35,2.9740462381755388e-35,9.1515429350906741e-46,4.4572219348758646e-34,1.545488885328681e-46,1.4964902575212493e-27,3.0002848398474689e-82,2.7746399116931589e-82,2.7746399116953324e-82,1.0169417720324612e-39,3.8147920361939872e-41,1.2634815047276297e-34,1.3943264609514511e-39,2.2029142176128755e-41,7.6289325807562955e-48,1.2020832480527649e-58,1.3323135021126606e-69,9.6727326867169231e-70,3.3040799796971424e-81,2.0905550528669507e-85,1.5417801312484718e-81,1.3672846441032953e-72,1.0684959331907947e-77,2.2739387429426979e-34,1.7658176168482015e-33,1.0596232650306187e-43,3.1900690230467993e-43,9.0799288839364241e-44,4.6863709473273855e-47,3.042390015397608e-54,1.9968647892802526e-54,1.4614334821227638e-59,5.3455339314154526e-70,2.7327175989617038e-59,1.4812054864405745e-69,4.4591631988479281e-69,8.1376357957261093e-70,6.3376086493437207e-70,6.3376086492966412e-70,6.860858277011345e-82,2.4838738927580264e-62,2.3046471379181683e-63,3.303496965122077e-73,3.9269955246605806e-83,8.7419441247598542e-84,1.3401626983998013e-93,8.1857791494447798e-94,1.9742158427963451e-106,4.683749867277939e-63,7.8358081130463699e-71,4.0219226426883026e-81,1.913064245079932e-106
7.906512681487797e-20,0.835691768985036,6.3851722441993238e-18,9.4529939861817625e-31,5.0729222210095334e-31,1.7974348509887868e-48,4.3923451207568033e-43,0.0,0.0,3.8106887828527606e-19,9.4259174780677299e-35,154.0,0.0,0.99999999999801825,1.0,19.0,4.4605445475174643e-14,1.6104197977964726e-12,1.6335048508144088e-13,1.6335725131036844e-13,7.1386016625531838e-20,2.2871931753098e-23,2.2852002558892852e-23,1.2566129315478612e-23,1.3992607326546928e-19,9.219037139050997e-34,8.0437126301918052e-26,3.6327053098016529e-25,2.3801408631258756e-34,2.3801408629546531e-34,1.4648425419218759e-44,3.5671319980721901e-33,2.4737885528180415e-45,5.9879102995782739e-27,3.84426090610389e-80,3.5551423650266199e-80,3.5551423650321907e-80,8.1386248870515143e-39,3.0529930218107061e-40,1.0046487598180419e-33,1.1158773747014232e-38,1.7630002714449826e-40,1.2211256337567691e-46,3.8482830013417312e-57,8.5304477523590796e-68,6.1931925716020941e-68,4.2310427946750254e-79,2.6770622972696646e-83,1.9743240310422999e-79,8.7543586455030128e-71,6.8443386728788996e-76,1.8198419935348091e-33,7.0655705486365255e-33,8.480206516006755e-43,2.5530243825034489e-42,7.2666945182991668e-43,3.7586088636306072e-46,4.8577206182941893e-53,3.1872804023786807e-53,2.3441274124517041e-58,1.7148031989119446e-68,4.3832567893677506e-58,4.7515646774920144e-68,1.4304217341552359e-67,2.6104885704229062e-68,2.0330550311862073e-68,2.0330550311560018e-68,4.4017777361280188e-80,7.9517391683516451e-61,7.3779721967998376e-62,2.1151414978948916e-71,5.0287192224972132e-81,1.1194507793262755e-81,3.432299688056195e-91,2.0964655787764716e-91,1.0112364357903749e-103,9.9362374787294625e-62,3.3158959474394265e-69,2.5803782603031533e-79,9.7991325329923071e-104
1.5814741558478413e-19,0.835691768985036,1.277173046088308e-17,2.9056086457159276e-30,2.0294992173477065e-30,1.4383120730205911e-47,3.514543448540643e-42,0.0,0.0,7.6222049434476863e-19,3.7709808918498376e-34,154.0,0.0,0.99999999999603606,1.0,19.0,8.9220573052547554e-14,3.221188725302616e-12,3.2673642713421139e-13,3.2674996103646241e-13,2.8559051763642277e-19,9.1502620022461857e-23,9.1339508002199767e-23,5.0272695807384949e-23,5.5979534345431121e-19,7.3422769672454887e-33,3.2180088265776537e-25,1.4533186703513124e-24,1.9044743157297571e-33,1.9044743154557461e-33,2.3442239575541329e-43,2.8542472655621766e-32,3.9588665734160489e-44,2.3955540296649346e-26,4.9231491355561572e-78,4.5528897464254288e-78,4.5528897464396968e-78,6.5121364651668423e-38,2.4428582733157163e-39,7.936299942059558e-33,8.9285934515289716e-38,1.4106670971563244e-39,1.954197262798952e-45,1.2317086745479301e-55,5.4606494148943751e-66,3.9644874928392365e-66,5.416897511460964e-77,3.4273754445367092e-81,2.5276670864489102e-77,5.6039829159425466e-69,4.3822865894462544e-74,1.4561499368650868e-32,2.8266882996055711e-32,6.7854536276191375e-42,2.0428068187043927e-41,5.8144466138054768e-42,3.0204010856226169e-45,7.7355374800602694e-52,5.0721069616534171e-52,3.7669928495582965e-57,5.5110110810420793e-67,7.0438564422441741e-57,1.5270382732809578e-66,4.5968060401110948e-66,8.3895661156619858e-67,6.5338201822406268e-67,6.5338201820464857e-67,2.8292004342474317e-78,2.5450912786624434e-59,2.3614472283472505e-60,1.3539796115706863e-69,6.438145948753474e-79,1.4332053612329235e-79,8.7885842233163462e-89,5.3681115283638699e-89,5.1786514613446443e-101,2.3706081669476793e-60,1.5779959710905418e-67,1.6585133853213122e-77,5.0182420497475564e-101
3.163119931245964e-19,0.835691768985036,2.5544846896198869e-17,9.8709715143448234e-30,8.1186575748495304e-30,1.150795392669176e-46,2.8119017282938309e-41,0.0,0.0,1.5245237942250885e-18,1.5085152186609511e-33,154.0,0.0,0.99999999999207179,1.0,19.0,1.7845082820687158e-13,6.4427252913377667e-12,6.5350831109767122e-13,6.5353538027419438e-13,1.1424547835144952e-18,3.6604026644660304e-22,3.6472235381331417e-22,2.0110711732411758e-22,2.2393631035500098e-18,5.8201454297998218e-32,1.2873082926262065e-24,5.8137478011584533e-24,1.5237241164655052e-32,1.5237241160270432e-32,3.7511366400066663e-42,2.2836141364241535e-31,6.3348292900055551e-43,9.5829959970355362e-26,6.3032282867730034e-76,5.8291761327457462e-76,5.8291761327822809e-76,5.2102038583829774e-37,1.9544721801997017e-38,6.1916821086770272e-32,7.1433594505321245e-37,1.1286392632947386e-38,3.1270295007937634e-44,3.9418768780557892e-54,3.4951843379840137e-64,2.5375396889562449e-64,6.9343662544595525e-75,4.3875072007005296e-79,3.2357317679213981e-75,3.5869274649161512e-67,2.8052749608396626e-72,1.1650303113798646e-31,1.130767341122312e-31,5.4288782930294232e-41,1.6343996993319738e-40,4.651978056093025e-41,2.4372608218618123e-44,1.2257011063913828e-50,8.0262302764715701e-51,6.0778090731421806e-56,1.7781019621422121e-65,1.1364825011481973e-55,4.9268331579471501e-65,1.482967813176951e-64,2.7068630822031606e-65,2.1081166755392226e-65,2.1081166754139505e-65,1.8255529755449146e-76,8.1451463130696556e-58,7.5574236031467177e-59,8.6663929755321038e-68,8.2417119886213733e-77,1.8346998360089471e-77,2.2501193976521512e-86,1.3743847456752951e-86,2.6517560357115752e-98,6.2909998217651338e-59,8.3570199492828072e-66,1.0701624419777803e-75,2.5696175461566185e-98
6.32641148204221e-19,0.835691768985036,5.1091079774623553e-17,3.5980674782680487e-29,3.2475951761528648e-29,9.2069467471461568e-46,2.249628176393157e-40,0.0,0.0,3.049130665031066e-18,6.0343071916608083e-33,154.0,0.0,0.99999999998414313,1.0,19.0,3.5691133851383233e-13,1.2885793267503643e-11,1.3070520784562653e-12,1.3071062178953016e-12,4.5700029992518236e-18,1.4642206263489558e-21,1.4536523135210316e-21,8.0446094537297096e-22,8.9578128144054698e-18,4.5718457503591056e-31,5.1494426990427419e-24,2.3255937423425799e-23,1.2190371591539964e-31,1.219037158452423e-31,6.0021134429313388e-41,1.8269772577169092e-30,1.013623721369827e-41,3.8333543825607538e-25,1.412567661830849e-73,1.306331506199504e-73,1.3063315062158525e-73,4.1683609897034609e-36,1.563651971740472e-37,4.7182787070713911e-31,5.7146492084051787e-36,9.0295176256134308e-38,5.0034882146947157e-43,1.2614635567537484e-52,2.2370315538198074e-62,1.6241078651514235e-62,8.8764433548389044e-73,5.6162969125530748e-77,4.1418816624004732e-73,2.2957501467037705e-65,2.3635346072644602e-70,9.3206809743370569e-31,4.523253403185672e-31,4.343308753777546e-40,1.3075803448713993e-39,3.721725669840935e-40,1.9830391950623235e-43,1.9235637587999565e-49,1.2563939179578693e-49,9.8850187477765286e-55,5.7823430639579603e-64,1.8483882389648319e-54,1.6021388997429594e-63,4.8214680444866395e-63,8.802708164934346e-64,6.8556085769897007e-64,6.8556085761750307e-64,1.1871963072147109e-74,2.6065825545834703e-56,2.418501439172971e-57,5.5467849389062371e-66,1.0549953876727369e-74,2.3485408205982381e-75,5.7606100252501266e-84,3.5186133130745727e-84,1.3577719179265827e-95,2.0592995410658947e-57,5.4514453184566838e-64,6.9594961979144214e-74,1.3157147586759118e-95
1.2652994583634703e-18,0.835691768985036,1.0218354556264535e-16,1.369159917104176e-28,1.2990645005072624e-28,7.3657918602861316e-45,1.7997452601902823e-39,0.0,0.0,6.0983454908243754e-18,2.4137726084880599e-32,154.0,0.0,0.99999999996828581,1.0,19.0,7.1383235912100491e-13,2.5771908596250702e-11,2.6141396109001533e-12,2.6142478897474777e-12,1.8280367195116951e-17,5.8570015145457552e-21,5.7727829962849917e-21,3.217907188814065e-21,3.5831947493143069e-17,3.5292629003141537e-30,2.0598189837577633e-23,9.3025641729722123e-23,9.7525287007506165e-31,9.7525286895251875e-31,9.6035922629855787e-40,1.4616152495014797e-29,1.6218375353046445e-40,1.5333729523121907e-24,1.8142295806946743e-71,1.6777853023787746e-71,1.6777853024208372e-71,3.3347679838035897e-35,1.2509512675905722e-36,3.4459252206561817e-30,4.5713325093449106e-35,7.2237453596794008e-37,8.0057416195973924e-42,4.0367680648562042e-51,1.4317308846779724e-60,1.0394513225221863e-60,1.1362093755571424e-70,7.1890160976548262e-75,5.301551656978181e-71,1.4693116030263173e-63,1.5184098359364488e-68,7.4567153969066976e-30,1.8093381613505036e-30,3.4747293762675385e-39,1.0460867256864129e-38,2.977397684208879e-39,1.6394896430253213e-42,2.9638597606272739e-48,1.9265845315305766e-48,1.6328526805991967e-53,1.90935210618144e-62,3.0532523575077515e-53,5.2899623396077427e-62,1.5913377071189845e-61,2.9067261328641101e-62,2.2637920650095399e-62,2.2637920644716426e-62,7.8386436210974273e-73,8.3412752759348148e-55,7.739400155395757e-56,3.5500335834994799e-64,1.3504290703753425e-72,3.0062096065445926e-73,1.4747524617074745e-81,9.0078843449136062e-82,6.9519733570872108e-93,6.2834789300079383e-56,3.3302817261151607e-62,4.5951128845860414e-72,6.7366351242247674e-93
2.530616078681969e-18,0.835691768985036,2.0436847726337857e-16,5.3365026926419003e-28,5.1963108652557906e-28,5.892728895700123e-44,1.4398132967015255e-38,0.0,0.0,1.219677947913645e-17,9.6551936388433559e-32,154.0,0.0,0.99999999993657118,1.0,19.0,1.4276744003083536e-12,5.1544056759670092e-11,5.2283146666947268e-12,5.2285312201053086e-12,7.3122078872415905e-17,2.3428243166986741e-20,2.2762501388056073e-20,1.2871743205874285e-20,1.4332898583423906e-16,2.6377858546583783e-29,8.2393597258245181e-23,3.7210634754255651e-22,7.8021154647015365e-30,7.802115446740734e-30,1.5365835881179952e-38,1.1693040778747776e-28,2.5949677278347697e-39,6.1335542237626288e-24,2.3223299237920687e-69,2.1476725205076846e-69,2.1476725206153735e-69,2.6678461103664458e-34,1.0007728876359083e-35,2.3451846240197723e-29,3.6563170515868974e-34,5.7790005485509359e-36,1.2809211486029716e-40,1.2917690588939583e-49,9.1631034791204625e-59,6.6525073024132556e-59,1.4543523288914342e-68,9.2019685896141246e-73,6.785566600365959e-69,9.4036209248584457e-62,9.7186143010225704e-67,5.9654329164939225e-29,7.2374261799000516e-30,2.7798163284660423e-38,8.3687550458647355e-38,2.3818607814004254e-38,1.396436867331926e-41,4.4148671532629313e-47,2.8452146152401297e-47,2.7764614383943297e-52,6.4872747998159479e-61,5.1916731191797549e-52,1.7970881779877088e-60,5.4018304245731615e-60,9.8762405757923058e-61,7.691826728812917e-61,7.6918267251591931e-61,5.3244793609734106e-71,2.6692379732088912e-53,2.4766355785377931e-54,2.2720472551505711e-62,1.7285689594027508e-70,3.8479909798391763e-71,3.7753991151810928e-79,2.3060448707346368e-79,3.5594512953199584e-90,1.9579010538831075e-54,2.0747286793952988e-60,3.1212777233239938e-70,3.4491968861321355e-90
5.061249319318966e-18,0.8356917689850362,4.0873834116360387e-16,2.1065734162372033e-27,2.0785349209259177e-27,4.7142238734663053e-43,1.1518574739319282e-37,0.0,0.0,2.439366480266266e-17,3.8621010888995243e-31,154.0,0.0,0.99999999987314192,1.0,19.0,2.855358482575066e-12,1.0308802311232241e-10,1.0456664741911077e-11,1.0457097829060815e-11,2.9248873319783832e-16,9.3713439609276759e-20,8.8521933980827445e-20,5.1487102832653623e-20,5.733167621038384e-16,1.863714185211445e-28,3.2957606343872874e-22,1.4884329235947561e-21,6.2417292646205822e-29,6.241729235883473e-29,2.4585150918145686e-37,9.3544561487159336e-28,4.1519577209266885e-38,2.4534341840331746e-23,2.9726183105915815e-67,2.749054130438337e-67,2.7490541307140247e-67,2.1342896517439914e-33,8.0062305506939127e-35,1.4409970789858111e-28,2.9238040124763314e-33,4.6231249568437357e-35,2.0494427145463173e-39,4.1336004993079868e-48,5.8643018287188276e-57,4.2575435210443035e-57,1.8615444842278449e-66,1.177835367721053e-70,8.6842761844316133e-67,6.0182309971006608e-60,6.2199968417525438e-65,4.7723583347199542e-28,2.8949851262390623e-29,2.2238659992884257e-37,6.6949828383898749e-37,1.9053629304530021e-37,1.2528700953448603e-40,6.2046514984318123e-46,3.9431472192944388e-46,4.9666805659903317e-51,2.3173422523907757e-59,9.2871383872403841e-51,6.417686598737739e-59,1.9260850256887051e-58,3.5281096225126425e-59,2.747835432941505e-59,2.7478354303328787e-59,3.8014831570865313e-69,8.5415844227445028e-52,7.925253835693487e-53,1.4541140967016647e-60,2.2125741633463575e-68,4.9254382990015168e-69,9.6649938717495712e-77,5.9034908018454164e-77,1.822443977128565e-87,6.1803801623111373e-53,1.3095547958496229e-58,2.2284779204989898e-68,1.7659936022829491e-87
7.591882559955962e-18,0.835691768985036,6.1310820556258783e-16,4.4589511721479567e-27,4.4168933186416913e-27,1.3995389430933579e-42,3.2935980521676103e-37,0.0,0.0,3.6590567473091187e-17,8.2069831372638605e-31,154.0,0.0,0.99999999980971266,1.0,19.0,4.2830425647337925e-12,1.5463165949290061e-10,1.5685014780754632e-11,1.5685664387802951e-11,6.215379163271301e-16,1.9914134283263612e-19,1.845146579098667e-19,1.0941006354085817e-19,1.2182968616225799e-15,4.9769836875778216e-28,7.0035017975576476e-22,3.162924639699052e-21,1.7847471577261127e-28,1.7847471471489969e-28,9.0489203093699801e-37,2.6747886279527639e-27,1.5281953090442971e-37,5.2135554624669826e-23,1.533761703435462e-66,1.4184108108762933e-66,1.4184108110455506e-66,6.1027465791474316e-33,2.2892850270145324e-34,3.5906780205222057e-28,8.3581847182790917e-33,1.3219099027164957e-34,7.5432427012913996e-39,1.8872406717817595e-47,3.2220063517692897e-56,2.3392098163623324e-56,1.2009468394760666e-65,7.5986253520854903e-70,5.6023080447424101e-66,3.3065792502915214e-59,3.0905998749260575e-64,1.364595610733276e-27,6.1518524932936934e-29,6.3588761073955312e-37,1.9143395654214714e-36,5.4479304144118089e-37,3.8053339065510111e-40,2.151644882979226e-45,1.3591057758302331e-45,1.9208653231686355e-50,1.102846226046233e-58,3.5918037653137593e-50,3.0539131072810984e-58,9.1598644634623028e-58,1.6790966406920046e-58,1.3077616181783744e-58,1.3077616166933923e-58,2.1640259845440459e-68,3.8997909256764104e-51,3.6183868649794079e-52,7.9893443562805405e-60,1.4274155358926072e-67,3.1775864742444256e-68,7.1773865860442953e-76,4.3840377993149526e-76,1.5329805536023931e-86,2.7271146465858996e-52,6.9964635980118579e-58,1.2685796376566987e-67,1.4854963426398866e-86
1.0122515800592959e-17,0.835691768985036,8.1747807046033049e-16,7.5907835540687217e-27,7.5347062815377041e-27,3.0495267956643132e-42,6.9471591091357941e-37,0.0,0.0,4.8787487490422276e-17,1.40001683133845e-30,154.0,0.0,0.9999999997462834,1.0,19.0,5.7107266467845348e-12,2.0617496590351712e-10,2.0913364783225403e-11,2.0914230897803236e-11,1.0602689260978309e-15,3.3971194648887242e-19,3.0926924544370259e-19,1.8664053883108629e-19,2.0782679080610092e-15,9.8925047278541964e-28,1.1947159450415403e-21,5.3955814714810114e-21,3.7645517790219488e-28,3.764551752196217e-28,2.2949900969671713e-36,5.6418985888115973e-27,3.8758304684387806e-37,8.8937192664650505e-23,8.3672227219292345e-66,7.7379420415052704e-66,7.737942042447491e-66,1.2872476404075735e-32,4.828769192026017e-34,6.7602891897167657e-28,1.7625868720551631e-32,2.7882608424314363e-34,1.9131133327327037e-38,5.6252891194237479e-47,1.1077855367604463e-55,8.042637234825327e-56,4.6899913011466017e-65,2.9674543366803031e-69,2.1877591547111683e-65,1.1368632808877691e-58,1.3042291674780621e-63,2.8783246532270306e-27,1.0494344673726242e-28,1.3412721852574435e-36,4.0378808283169568e-36,1.1490842251509189e-36,8.4530124859865959e-40,5.1822703840193956e-45,3.2570467832088357e-45,5.0845186471587416e-50,3.4086001480449557e-58,9.5074823259219265e-50,9.437908029291541e-58,2.8292390669693099e-57,5.1897299922439781e-58,4.0420481860774159e-58,4.0420481808089082e-58,7.6776604220736309e-68,1.162425784851218e-50,1.078537652989688e-51,2.7468996875890312e-59,5.5744333090844752e-67,1.2409309092815645e-67,3.1432497651840159e-75,1.9199390601828974e-75,7.4483745618139478e-86,9.295756123707893e-52,2.6381096872908824e-57,4.5007424798702747e-67,7.2176605194177696e-86
1.5183782281866954e-17,0.8356917689850362,1.2262178014263722e-15,1.5683780656402822e-26,1.5599664355884364e-26,8.8518548991528222e-42,1.8974868254549951e-36,0.0,0.0,7.3181368237203434e-17,2.8985626742065771e-30,154.0,0.0,0.9999999996194251,1.0,19.0,8.5660948106325863e-12,3.0926080431200493e-10,3.1370064702802274e-11,3.1371363807696595e-11,2.195145299433746e-15,7.0333090045481231e-19,6.2199408578909933e-19,3.8641477575171256e-19,4.302776321251721e-15,2.461199156499569e-27,2.4735095054000286e-21,1.1170874412555498e-20,1.0282167115185872e-27,1.0282167021375765e-27,8.0256165622158684e-36,1.5409742403310743e-26,1.3553938130693176e-36,1.8413330377895442e-22,1.1620638401895255e-64,1.0746675387131788e-64,1.0746675388620227e-64,3.5158786932036066e-32,1.3188877552063448e-33,1.5611248341076525e-27,4.8123666978007477e-32,7.6154645662656803e-34,6.6901501835155633e-38,2.4622679136914023e-46,5.9578133601369814e-55,4.3254340069057782e-55,3.0505124900614533e-64,1.9301374469241705e-68,1.4228930700715335e-64,6.1141973395337442e-58,1.1697107353881656e-62,7.8615807704545884e-27,2.1727223864974466e-28,3.6634331141884625e-36,1.1028627273989746e-35,3.1383122883831878e-36,2.5027587076784521e-39,1.6690030623006815e-44,1.0411684740762092e-44,1.9036602432534195e-49,1.5832715642262905e-57,3.5596321282056192e-49,4.3831181372941725e-57,1.3127117244022149e-56,2.4106699871952962e-57,1.8775911814385331e-57,1.8775911784517092e-57,4.3526213216047935e-67,5.088298610114053e-50,4.7209619322592089e-51,1.4773321086438093e-58,3.6258108809930246e-66,8.0714559718518887e-67,2.438741805990836e-74,1.4896198910663815e-74,6.8102023284702433e-85,5.6973768587685376e-51,1.8998347940896874e-56,2.5515621429180315e-66,6.5992557789787839e-85
2.0245048763140947e-17,0.835691768985036,1.6349575342265277e-15,2.6643110558305057e-26,2.653095487977656e-26,1.9358036876092547e-41,3.9701800692534078e-36,0.0,0.0,9.7575312774734103e-17,4.9297036828131448e-30,154.0,0.0,0.99999999949256668,1.0,19.0,1.1421462974083534e-11,4.1234542932080509e-10,4.1826764488623484e-11,4.1828496549561955e-11,3.7333550352511288e-15,1.1961820451473158e-18,1.0292741040955975e-18,6.5718891150784107e-19,7.3178716911104121e-15,4.7543143879715729e-27,4.2067936295773923e-21,1.8998739354962978e-20,2.1513743435895118e-27,2.1513743201490868e-27,2.005367152978403e-35,3.2242267038170401e-26,3.3867534191128132e-36,3.1316266060236573e-22,5.3418474415945187e-64,4.9400986819834981e-64,4.9400986827553239e-64,7.3564031654255588e-32,2.7595557238158807e-33,2.8467466785659148e-27,1.0065730332504153e-31,1.5933834226787218e-33,1.6716654168274854e-37,7.1737940504740811e-46,1.9856020071892565e-54,1.4415675729856594e-54,1.1452452739001485e-63,7.2462791049201161e-68,5.3416873496046731e-64,2.0377212168895325e-57,4.6093220577687395e-62,1.6449021656910045e-26,3.6952332317383049e-28,7.6651306700597546e-36,2.3075427305127206e-35,6.566038979457367e-36,5.5965959814245449e-39,3.9048913823576351e-44,2.4221326929245962e-44,5.0157649002377366e-49,4.8184525888219836e-57,9.3789203217459529e-49,1.3337706679125261e-56,3.9917216989236895e-56,7.3366908848298875e-57,5.7143710292823585e-57,5.7143710189546497e-57,1.5050301643079395e-66,1.4825040892470363e-49,1.3754593324147891e-50,4.9236419762842978e-58,1.3612358919996342e-65,3.0302609252419494e-66,1.0186013931398513e-73,6.2217797371399946e-74,3.1323543362316849e-84,1.9103382875661898e-50,7.2713912299332288e-56,8.8226788119205846e-66,3.0353294315877062e-84
2.530631524441494e-17,0.8356917689850362,2.0436972689918048e-15,4.0673511431001132e-26,4.0533315897789325e-26,3.6318357027564775e-41,7.2275648368277225e-36,0.0,0.0,1.2196932565949793e-16,7.5314842563915278e-30,154.0,0.0,0.99999999936570827,1.0,19.0,1.427683113710902e-11,5.154287542726304e-10,5.2283464131135103e-11,5.2285629119722676e-11,5.7037029661764624e-15,1.8274962090082713e-18,1.5295384497265342e-18,1.0040337894302002e-18,1.1180015315133974e-14,8.0123583652370371e-27,6.4270319221643723e-21,2.9025788421590388e-20,3.9164960889499686e-27,3.9164960392189158e-27,4.2545701628718669e-35,5.8695678595061983e-26,7.1853511361400726e-36,4.7844192400532045e-22,1.9722205498565086e-63,1.8238941207919023e-63,1.8238941211015443e-63,1.339206283250273e-31,5.0236674792181514e-33,4.5693677690214841e-27,1.831807370992627e-31,2.9006440984913405e-33,3.5465747926172836e-37,1.7417395587366422e-45,5.4360916458538546e-54,3.9466587486412655e-54,3.4931951078617057e-63,2.2102459515824832e-67,1.6292319747868189e-63,5.5787813525185222e-57,1.4522540438229632e-61,2.994474573213065e-26,5.6454828966385716e-28,1.3954081127039308e-35,4.2007649110917042e-35,1.1952554441209446e-35,1.0854891430915208e-38,7.7738258422130313e-44,4.797058003952568e-44,1.1198825888448548e-48,1.2205134649369303e-56,2.0940553821579126e-48,3.3780156055826038e-56,1.0102575677431663e-55,1.8584271743206697e-56,1.4475005166785332e-56,1.447500513747183e-56,4.2717804210162066e-66,3.5994732476324471e-49,3.3395332747988801e-50,1.3479820253293105e-57,4.1520284320145375e-65,9.242870125282038e-66,3.4272356729281382e-73,2.0934137816204785e-73,1.1529648665767062e-83,5.1582996122251611e-50,2.208964267822453e-55,2.5041721755145462e-65,1.1172517014711973e-83
3.5428848206962927e-17,0.8356917689850358,2.8611767445411621e-15,7.8140433692661308e-26,7.7944156301243455e-26,9.9373899724454824e-41,1.9082916035780714e-35,0.0,0.0,1.7075756076391035e-16,1.4482821071957512e-29,154.0,0.0,0.99999999911199167,1.0,19.0,1.9987567461856875e-11,7.2159142243901721e-10,7.3196862977228023e-11,7.319989378234657e-11,1.0967926017650265e-14,3.5142107498731096e-18,2.7666629362492086e-18,1.930710177178109e-18,2.1498591630995248e-14,1.7762405471625391e-26,1.2358958599067501e-20,5.5815577789270714e-20,1.0340709328428852e-26,1.0340709146234187e-26,1.5586997146170553e-34,1.5497284579785644e-25,2.6324694234756534e-35,9.2002718146511488e-22,2.4177900625612455e-62,2.2359533247763033e-62,2.2359533254127056e-62,3.5359042051575378e-31,1.3263970032765886e-32,9.3635933916817578e-27,4.8320430818708158e-31,7.6581951958870237e-33,1.2992994860825285e-36,9.0101433559556877e-45,4.060386555307097e-53,2.9478827906713332e-53,3.8658467950565167e-62,2.4460454872938804e-66,1.8025748693435101e-62,4.1669662476599908e-56,1.196281072535362e-60,7.9062421164134151e-26,1.0856066553940652e-27,3.6842898686943629e-35,1.1091047960595142e-34,3.1553434601051155e-35,3.3464365278660016e-38,2.3975934290423555e-43,1.4629104759281633e-43,4.7695847816761662e-48,7.340730685337393e-56,8.9185906635924344e-48,2.0306320331733934e-55,6.0550758720199403e-55,1.1178547821339741e-55,8.7072153122435675e-56,8.7072152867004815e-56,3.722327681258042e-65,1.8621213009463336e-48,1.7276223324945142e-49,1.0068833115482502e-56,4.5951177692065475e-64,1.0229222042748168e-64,5.7804680770475661e-72,3.5308481774351738e-72,3.0524335566491966e-82,2.8885905774888837e-49,1.8944992301259281e-54,2.1820759700177981e-64,2.9578843422899092e-82
