Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842)
6.3876869362075616e-18,0.7065056353104167,3.3744066195354198e-20,3.9133847946690189e-32,3.9112432922824336e-32,5.1482339858693851e-50,2.0722214798310998e-42,0.0,0.0,3.4258652031820639e-20,1.1572111220388658e-34,154.0,0.0,0.99999999999925282,1.0,19.0,9.7416949689156943e-14,7.5386738630696895e-14,2.8722778433391225e-13,2.8722785022885726e-13,2.1643858022305346e-19,3.1675714554549273e-21,3.1034738170848961e-21,2.1723246656213285e-21,2.4204453027369759e-19,2.1565636037365725e-30,2.1090908900753215e-24,7.59419594848686e-25,6.8070207954651596e-33,6.8070207480978052e-33,4.1198425621760032e-41,1.3482636950492943e-32,6.1689294762253436e-42,1.5282732181862355e-25,3.004430222847047e-75,2.8687480943142782e-75,2.8687480943182025e-75,1.5072647070814888e-35,1.7025912930331616e-38,2.7810287863432886e-30,7.4061592937335016e-36,1.1500216346072846e-39,1.1896012458321207e-44,1.3183904485480484e-53,2.5555470316616155e-62,8.377514029045524e-64,5.4728764098179717e-73,1.0726292947306336e-76,7.6217489277575083e-74,2.7736225065500901e-65,1.642576078154305e-73,1.2056305489852931e-32,7.2927327834769787e-34,6.8950552396707368e-42,5.5319810939337555e-43,6.7045111603399335e-43,9.5135765487999393e-47,8.2591823021846122e-51,4.3588090883504428e-51,5.8557493611844214e-57,7.3203661072967082e-66,9.9449202927604604e-58,8.3686647905553838e-66,6.6975359217129001e-67,5.7408265249808606e-66,1.8431374490055063e-67,1.8431374476902973e-67,2.667988851494514e-77,2.6517966746137859e-56,1.108993071084765e-59,9.197593236336812e-68,1.913419461598091e-75,3.8352544212817769e-76,1.5142137113798944e-84,2.4507667776755342e-85,9.4664081438667254e-96,5.5512764287388224e-61,6.7921252604021796e-67,1.0484100764956381e-76,6.2472230443614109e-97,1.1932261026389617e-105,6.1508302936333734e-106,2.4807935376863758e-71,4.9521729074688527e-34,2.1835493684654565e-42,2.1814565442696227e-42,1.0996306211450709e-42
1.2780923556981768e-17,0.7065056353104165,6.7517449738871708e-20,1.5659451754259396e-31,1.5655166198615411e-31,4.1227960447640661e-49,1.6590371867455091e-41,0.0,0.0,6.8547679788172296e-20,4.631896076124204e-34,154.0,0.0,0.99999999999850486,1.0,19.0,1.9491853617136023e-13,1.5083803589119351e-13,5.74705108618728e-13,5.7470523649437482e-13,8.6631375796711419e-19,1.2678540317933813e-20,1.2174898165256432e-20,8.6949412630140901e-21,9.6880374284806387e-19,1.6755699956882279e-29,8.4418598796092861e-24,3.0396574278886782e-24,5.4497555025752785e-32,5.4497554267268856e-32,6.5970104027444957e-40,1.0794253861415468e-31,9.8782893479637851e-41,6.1170755968571576e-25,3.8534801135958348e-73,3.6794543101768267e-73,3.6794543101868963e-73,1.2067282764834363e-34,1.363108254487303e-37,2.0448034354009474e-29,5.9260625877481025e-35,9.2070701653127633e-39,1.9048927997834704e-43,4.2223576248097763e-52,1.6369324453863398e-60,5.3661405671244668e-62,7.0112503881180634e-71,1.374135356262375e-74,9.761336473046487e-72,1.7766187230566463e-63,1.0529962582589041e-71,9.6523271049748617e-32,2.9189935787197969e-33,5.5202364149288556e-41,4.428923866261849e-42,5.3669816544305155e-42,1.4589155386097011e-45,1.2740030191774281e-49,6.7404189136271168e-50,1.7936183027141027e-55,4.481041416181848e-64,3.046132904667251e-56,5.1217636859050579e-64,4.0888012342204102e-65,3.514445367474474e-64,1.1283707642150726e-65,1.1283707626052529e-65,3.2656273769059978e-75,8.4928602529207008e-55,3.5517513964653882e-58,5.8914718776360512e-66,2.4512789679914933e-73,4.9133376553385118e-74,3.8796803151320255e-82,6.2793690284623015e-83,4.8509855023969305e-93,1.7785977869337547e-59,4.3524045857251156e-65,1.2832574791755932e-74,3.2013397384141732e-94,1.2229194699718065e-102,6.3038934309777972e-103,1.518744673569092e-69,3.9647414812679991e-33,3.4938296310587431e-41,3.4871434055961058e-41,1.7608382779335377e-41
2.556739679853018e-17,0.7065056353104165,1.3506421735143623e-19,6.2649635369889056e-31,6.2641056885775368e-31,3.2999613806527267e-48,1.3277339704669199e-40,0.0,0.0,1.3712757052031746e-19,1.8533904191890387e-33,154.0,0.0,0.99999999999700906,1.0,19.0,3.8992170913343862e-13,3.0173781494316708e-13,1.1496597381509651e-12,1.1496599794451458e-12,3.4663465011628578e-18,5.0730672372901007e-20,4.6844605401094001e-20,3.4790941611687363e-20,3.8764355678893572e-18,1.2659805453049196e-28,3.3778434540867053e-23,1.2162588599860831e-23,4.3614605437882651e-31,4.3614604223849282e-31,1.0559175340366542e-38,8.6385977007139988e-31,1.5811583030705898e-39,2.4476269693979446e-24,8.6452815496984498e-71,8.2548547098119413e-71,8.25485470985705e-71,9.6574941758568499e-34,1.0909008352074866e-36,1.4054439338086992e-28,4.7372689557408807e-34,7.3683014394028497e-38,3.0490077954628778e-42,1.3516960030821538e-50,1.0480639276271463e-58,3.4357303099854672e-60,8.9780909181069812e-69,1.7596167365302406e-72,1.249244741961498e-69,1.1374996128743424e-61,8.6198474847697205e-70,7.7247183362900833e-31,1.1679775885656676e-32,4.4178664247576994e-40,3.5444456177526238e-41,4.294090217700482e-41,2.2831763041858524e-44,1.8995616005875688e-48,1.0095575728312135e-48,5.6100390843657832e-54,2.8015440727462501e-62,9.5276258920279673e-55,3.2009033317778851e-62,2.5426943594244229e-63,2.1975952835820744e-62,7.0561239250831426e-64,7.0561239049530366e-64,4.083525997971962e-73,2.7188395122492115e-53,1.1370304532178184e-56,3.77212684097015e-64,3.1389665853873528e-71,6.2917335665256361e-72,9.9359665812058479e-80,1.608202370219121e-80,2.4847633219018594e-90,6.5982917952036187e-58,3.2224632564312848e-63,1.6046580560267059e-72,1.6397846662543645e-91,1.2528038754273604e-99,6.4579413905114964e-100,9.4972793519601494e-68,3.1729853858560123e-32,5.5837969906810438e-40,5.5624967733907882e-40,2.8184770099798759e-40
5.1140343281627005e-17,0.7065056353104168,2.7015775467868293e-19,2.5062222219929417e-30,2.5060501946343569e-30,2.6407233836045485e-47,1.0623889155102435e-39,0.0,0.0,2.742946928619636e-19,7.4149978202432281e-33,154.0,0.0,0.99999999999401745,1.0,19.0,7.7992805504828295e-13,6.0352611159126529e-13,2.2995689210658788e-12,2.2995693553683865e-12,1.3867347461584325e-17,2.0295569569052027e-19,1.7394948110724003e-19,1.391852283926085e-19,1.5507935780325471e-17,9.1062376519744217e-28,1.3513572574444411e-22,4.8658270610166291e-23,3.4898308529747816e-30,3.4898306587010831e-30,1.6897037921756115e-37,6.9120530713993993e-30,2.5303318572110785e-38,9.7921012529064622e-24,1.110727144658145e-68,1.0605659458393478e-68,1.0605659458509574e-68,7.727463406890346e-33,8.7288634398472781e-36,8.7486238704465833e-28,3.7819500551679852e-33,5.8955159691878108e-37,4.879209150535706e-41,4.3261656383175163e-49,6.7087788986027699e-57,2.1992509122031346e-58,1.1493981963023199e-66,2.252706916141318e-70,1.5974744583256692e-67,7.2812673093407873e-60,5.5377794081126388e-68,6.1808252849069265e-30,4.6726704359063413e-32,3.5349637112692976e-39,2.8360317932036064e-40,3.4341236505568843e-40,3.6108290400095789e-43,2.6727172271391201e-47,1.4311330096067689e-47,1.773816801998815e-52,1.7705221224653079e-60,3.0125034261677086e-53,2.0213704134994358e-60,1.5899994715196505e-61,1.3893011226902242e-60,4.4613036251289213e-62,4.4613035996762698e-62,5.1632395503783423e-71,8.701995315721087e-52,3.6392111369095586e-55,2.4146429253728787e-62,4.0186859414910273e-69,8.0550310046237619e-70,2.5439985101640674e-77,4.1178303335710148e-78,1.2724565166693084e-87,2.1209957192286156e-56,2.0759403900931751e-61,2.0289411513270266e-70,8.3973982879447381e-89,1.2831312865232353e-96,6.6142730755843093e-97,6.0047499196543777e-66,2.5388499795599306e-31,8.9084735544385937e-39,8.8409611448178167e-39,4.5104457248984988e-39
1.0228623624782064e-16,0.7065056353104167,5.4034483774164548e-19,1.0025364407494153e-29,1.0025016852953684e-29,2.1129833277896932e-46,8.4999185066523987e-39,0.0,0.0,5.4865830105157739e-19,2.9664239694378809e-32,154.0,0.0,0.99999999998803413,1.0,19.0,1.5599407468407215e-12,1.2070576624256517e-12,4.5993869822976068e-12,4.5993877190883681e-12,5.5471538780008378e-17,8.1188863487560981e-19,6.0744062926754947e-19,5.5677669165551511e-19,6.2034146286450908e-17,6.0522916485640306e-27,5.4058684145943022e-22,1.9464889443856892e-22,2.7921293893355743e-29,2.7921290785017641e-29,2.7034554092448487e-36,5.5299473458661766e-29,4.0488269667523607e-37,3.9171589691226334e-23,1.4220394117224188e-66,1.3578191383525388e-66,1.3578191383822668e-66,6.1825589267778795e-32,6.9837527235604594e-35,4.8263625946131229e-27,3.0121999039416158e-32,4.7164691239743047e-36,7.8069016812599603e-40,1.3844090625563677e-47,4.293740050527966e-55,1.4075604908311323e-56,1.4712730980481706e-64,2.8835512011945506e-68,2.0401316084180912e-65,4.6601432679823873e-58,3.5455292565655755e-66,4.9449328610580133e-29,1.8692199460071763e-31,2.8282384740776497e-38,2.2689397203137262e-39,2.7446824015913055e-39,5.739173780273421e-42,3.44147403059133e-46,1.8627245401960519e-46,5.6377747253973203e-51,1.1243728144710422e-58,9.5747282352771319e-52,1.2817265782666881e-58,9.8891312739057428e-60,8.8286576779421732e-59,2.8356581670696477e-60,2.8356581347149991e-60,6.5633557384401272e-69,2.7848541185851708e-50,1.1646371133708671e-53,1.5454929596541248e-60,5.1443270826121792e-67,1.0311236749326519e-67,6.5125268249800849e-75,1.054248903861738e-75,6.515499742549313e-85,6.7886418152988805e-55,1.32901798494055e-59,2.5791293274062962e-68,4.2998128321134287e-86,1.3140319051099596e-93,6.7735597797760228e-94,3.8166934257963868e-64,2.0312401950541868e-30,1.4168044712747475e-37,1.3956128254755553e-37,7.2173350723081227e-38
2.0457802218020794e-16,0.7065056353104168,1.0807190375014378e-18,4.0102423894035526e-29,4.0101701420949282e-29,1.6907131196998876e-45,6.8002579773354718e-38,0.0,0.0,1.0975029714331944e-18,1.186764634386469e-31,154.0,0.0,0.99999999997606759,1.0,19.0,3.1199661302765975e-12,2.4139406211358598e-12,9.1990218863698184e-12,9.19902315664331e-12,2.2187626087243835e-16,3.2476849342980471e-18,1.9289775147911509e-18,2.2271211935997836e-18,2.4812552035128353e-16,3.6061224087151048e-26,2.1624349786912199e-21,7.7862703046542725e-22,2.2338089382508122e-28,2.233808441005713e-28,4.3246428022110122e-35,4.4238156683458583e-28,6.4780818662907059e-36,1.5669271209629045e-22,1.8203836130354339e-64,1.7381738446470659e-64,1.7381738447231769e-64,4.9462839019686339e-31,5.5872657676013374e-34,2.3699120417048249e-26,2.3883200589611489e-31,3.7727281840341241e-35,1.2489671514370581e-38,4.4296413576998e-46,2.7477090081737706e-53,9.0074548517772117e-55,1.8830366081287595e-62,3.6905706249234778e-66,2.599162573146226e-63,2.9821831141456007e-56,2.2700456007435576e-64,3.9558191225808064e-28,7.4771814712846939e-31,2.2626966430855254e-37,1.8150761819747347e-38,2.1912601668150634e-38,9.138309773458826e-41,3.9528513733750241e-45,2.1668598013953202e-45,1.7952608698569769e-49,7.1479477198878496e-57,3.0489212577662154e-50,8.1236992285891326e-57,6.0383872999851511e-58,5.6200916237693976e-57,1.8058852219894736e-58,1.8058851807800853e-58,8.3595985750570861e-67,8.9115080476694008e-49,3.7268242680742189e-52,9.8911252897933279e-59,6.5847225728234732e-65,1.3198292186811197e-65,1.6668806554670265e-72,2.6988714652780488e-73,3.33592890076878e-82,2.1722949372584632e-53,8.505485209251551e-58,3.2849790123248304e-66,2.2014997493276621e-83,1.3455658838248137e-90,6.9361118442306791e-91,2.4306591087625738e-62,1.6250171264788191e-29,2.2396671136284588e-36,2.1743876789320061e-36,1.1547964600197132e-36
3.0686980811259524e-16,0.7065056353104165,1.6210932708950881e-18,8.5218271815990672e-29,8.5217139219805347e-29,5.0197652041757054e-45,1.9444725416418716e-37,0.0,0.0,1.6464650957955222e-18,2.5221209414244612e-31,154.0,0.0,0.99999999996410105,1.0,19.0,4.6799915135634721e-12,3.620643463772166e-12,1.379865557205193e-11,1.3798657470795518e-11,4.7146490613899877e-16,6.9014105082565691e-18,3.5386366504573263e-18,4.7325773215565886e-18,5.2724196226881298e-16,8.8596994207946845e-26,4.5952288236424632e-21,1.6546019040013355e-21,6.387374298151738e-28,6.3873724681410439e-28,1.5915781191343003e-34,1.2648923635242824e-27,2.3843257489805341e-35,3.3297596730596888e-22,9.3925392750640455e-64,8.9683657841832786e-64,8.9683657846505601e-64,1.4143457405644961e-30,1.5976280212709544e-33,5.3807391254936222e-26,6.7941339763534377e-31,1.0786747718355733e-34,4.5967255982915694e-38,2.0223067654520072e-45,1.5096062379964503e-52,4.9487447143033236e-54,1.2147709632721639e-61,2.3808349043184251e-65,1.6744363337786659e-62,1.6384276481860343e-55,1.1394699230719768e-63,1.1310790894519201e-27,1.5889197207162857e-30,6.469974615886994e-37,5.1897810910119754e-38,6.2581891400785152e-38,3.3581153089268137e-40,1.2636698781123122e-44,6.9598168720008754e-45,8.185249962329175e-49,3.9202226825879653e-56,1.3901144303188144e-49,4.4506815037270798e-56,3.2661799551841623e-57,3.0837138783699281e-56,9.9102867604616814e-58,9.9102864948801043e-58,5.3874989241571795e-66,4.0686267139160992e-48,1.7015132918687685e-51,5.434428314538048e-58,4.2480170111101422e-64,8.5146327555381978e-65,1.2377823498263751e-71,2.0042149172041752e-72,2.8060558675911499e-81,9.6033085934670725e-53,4.5519106536161016e-57,2.1170658777577973e-65,1.8518174667993863e-82,1.2652898421905978e-89,6.5223057697563575e-90,1.3338912402455983e-61,4.646504350272901e-29,8.1958024606336314e-36,7.9023231874372777e-36,4.2504025849002068e-36
5.114533799773698e-16,0.7065056353104167,2.7018418722177626e-18,2.3560522796036878e-28,2.3560304925968235e-28,2.3519996048290552e-44,8.9362000583411976e-37,0.0,0.0,2.744859160278632e-18,6.9745403782398115e-31,154.0,0.0,0.99999999994016797,1.0,19.0,7.8000422795412192e-12,6.0333288997622711e-12,2.2997918069864888e-11,2.2997922223651977e-11,1.3032785887608386e-15,1.9080569596828157e-17,7.2926802691221506e-18,1.3083536760171759e-17,1.457464069066423e-15,2.9156335461661106e-25,1.2704597977774405e-20,4.5745373942230919e-21,2.9354397377560873e-27,2.9354383302633414e-27,1.2240558387152676e-33,5.8122538113066489e-27,1.8343690719760709e-34,9.2059091612061581e-22,6.3318634082401853e-62,6.0459121410260612e-62,6.0459121415581416e-62,6.4999054818361784e-30,7.3422044180805725e-33,1.5927405734300965e-25,3.0747700057674514e-30,4.9558305662240655e-34,3.5358403782431455e-37,2.6319180743518868e-44,3.3650969682488384e-51,1.1031358926521657e-52,4.6977200525234744e-60,9.207104307857962e-64,6.4242346400979994e-61,3.652256357961227e-54,3.4818461688150061e-62,5.1973740468846914e-27,4.3929434196482731e-30,2.9733983763491965e-36,2.3846953470114845e-37,2.8656812344328007e-37,2.5725508496523679e-39,6.8035283972775505e-44,3.7788708628668427e-44,1.0608880471683977e-47,8.6759073162928946e-55,1.8017229153422157e-48,9.7991951952502604e-55,6.7751742213309736e-56,6.8402419852501824e-55,2.1999207065578069e-56,2.1999206042881205e-56,2.0746086134758991e-64,5.2960251244250734e-47,2.2148096382337343e-50,1.2116107555484494e-56,1.6430644791348102e-62,3.2932971830263108e-63,8.4066207981960977e-70,1.3616621777389861e-70,3.3876389561205647e-79,1.5484201000508898e-51,1.2391209715693744e-55,8.1523600605833119e-64,2.2356254419160448e-80,2.7428306070133791e-87,1.4138724514335183e-87,2.961035361626018e-60,2.1352719275106506e-28,6.1786580445997229e-35,5.8199791264247125e-35,3.2701729826472714e-35
6.932024365075245e-16,0.7065056353104168,3.6619632470324055e-18,4.1651726986403041e-28,4.1651392905556106e-28,5.3669627184895923e-44,1.9885021124129248e-36,0.0,0.0,3.7210258975406326e-18,1.2331798714926874e-30,154.0,0.0,0.9999999999189062,1.0,19.0,1.0571849799460582e-11,8.176157087060518e-12,3.1170404650101995e-11,3.1170411804768062e-11,2.3037904647963546e-15,3.3731809438789988e-17,1.0835980661929564e-17,2.3128984318837187e-17,2.5763423523269215e-15,5.5090252430118429e-25,2.2459983647289239e-20,8.0871520180135674e-21,6.532000279212538e-27,6.5319964663824266e-27,3.3158433735366762e-33,1.2932583283271576e-26,4.9698673709272427e-34,1.6274782734051851e-21,3.5297051754364853e-61,3.370301285119262e-61,3.3703012854408715e-61,1.4463737016240933e-29,1.6338022854357726e-32,2.8858890117868875e-25,6.7856303748886757e-30,1.1026101979056436e-33,9.5789233401805008e-37,8.418200025225324e-44,1.2351525493149215e-50,4.0490398285236991e-52,1.9279157007845907e-59,3.7785455945785257e-63,2.6320133082185532e-60,1.3405539388657578e-53,1.5365083438850026e-61,1.1564442101657748e-26,7.766118876513008e-30,6.6164643719992073e-36,5.3060307843494383e-37,6.3643236175084394e-37,6.9578143167040435e-39,1.5952890523554297e-43,8.8873661193272077e-44,3.3887485753556334e-47,3.1784038059509371e-54,5.7551644472477121e-48,3.5847489559115077e-54,2.4377029288212138e-55,2.5075127641776668e-54,8.0662018725249078e-56,8.0662014531644294e-56,8.5070062105867582e-64,1.6940430204716946e-46,7.0845150112746192e-50,4.4474097167161544e-56,6.7432870362413617e-62,1.351597082951646e-62,3.7669281651301599e-69,6.1018062434365938e-70,1.621964590487866e-78,5.6315937109583527e-51,5.1096141722446161e-55,3.3429041610968751e-63,1.070393098784633e-79,1.3753072604462905e-86,7.0894246033174938e-87,1.0856940325129419e-59,4.7513089882340427e-28,1.6590848669394521e-34,1.5469005944227914e-34,8.8600757408632621e-35
8.749514930376792e-16,0.7065056353104167,4.6220847346947984e-18,6.4788751868401971e-28,6.4788270391152668e-28,1.0284798727423956e-43,3.7416476673123924e-36,0.0,0.0,4.6975867144852589e-18,1.9184776348091059e-30,154.0,0.0,0.99999999989764443,1.0,19.0,1.334365731888002e-11,1.0318381473419663e-11,3.9342887142434649e-11,3.9342898481984691e-11,3.5831588017689179e-15,5.246940756193111e-17,1.4481627996688039e-17,3.5975417834938255e-17,4.0070674469718268e-15,8.9538203369118456e-25,3.4936240720133414e-20,1.2579467379415301e-20,1.2290876745634451e-26,1.2290868199960343e-26,7.4316128163753563e-33,2.4332534761122753e-26,1.1140612913713349e-33,2.5315233599052536e-21,1.080619251707479e-60,1.0318177510412567e-60,1.0318177511586765e-60,2.7215579818891907e-29,3.0742286937838896e-32,4.5589503390224608e-25,1.265632523774489e-29,2.0743709996149649e-33,2.1470481206618563e-36,2.2195357678074542e-43,3.790036986444009e-50,1.2424385652095545e-51,6.8243441731936048e-59,1.3375118155318947e-62,9.2896411956354079e-60,4.1134590319885526e-53,4.4387058754757964e-61,2.1758389883341988e-26,1.2080104284316954e-29,1.2449803376955747e-35,9.9831526625503599e-37,1.1950384238104855e-36,1.5567481044449596e-38,3.1160229762228876e-43,1.7399631837707223e-43,8.920523566874877e-47,9.726813169529037e-54,1.5149861530595832e-47,1.0947566127922971e-53,7.2752220206970256e-55,7.6808060400317368e-54,2.4715189092161156e-55,2.4715187609710652e-55,3.0072494328714881e-63,4.4668555713634799e-46,1.8680445298119302e-49,1.3647733361128136e-55,2.3871098455548618e-61,4.784612442824371e-62,1.5272391541710321e-68,2.474163734972218e-69,7.4924235580834264e-78,1.463852221425299e-50,1.5722348837266817e-54,1.1817255558618334e-62,4.944521528535601e-79,7.2101630054614055e-86,3.71669026134783e-86,3.32661324843574e-59,8.9399705815432475e-28,3.6813636819290562e-34,3.393705696884877e-34,1.9861482652814801e-34
1.0567005495678339e-15,0.7065056353104168,5.5822063281420829e-18,9.2655801007645838e-28,9.2655138227333377e-28,1.7428639934471389e-43,6.2334269015020454e-36,0.0,0.0,5.6745169466690642e-18,2.7440387824044015e-30,154.0,0.0,0.99999999987638266,1.0,19.0,1.6115464837830822e-11,1.2460039995335716e-11,4.7515365802719493e-11,4.7515382482101293e-11,5.1238631946286956e-15,7.5037604091278048e-17,1.8178435866705948e-17,5.1447259769003362e-17,5.7300461815531661e-15,1.3199146044812646e-24,4.9963076710633218e-20,1.7990165949524325e-20,2.047607390260513e-26,2.0476057545863457e-26,1.4224094882826916e-32,4.0533962234398665e-26,2.1326467883178443e-33,3.62038657091669e-21,3.3083368481465705e-60,3.1589301060104449e-60,3.1589301063894878e-60,4.5340035360067843e-29,5.1215333003331773e-32,6.5881178280007513e-25,2.0914259556488753e-29,3.4552796288136781e-33,4.1097559681996865e-36,4.8266631745259809e-43,9.2737649694377324e-50,3.040097992311938e-51,1.8636464809694102e-58,3.6525880508173214e-62,2.5306156147090816e-59,1.006514053179351e-52,1.1647632573791471e-60,3.6245864313724649e-26,1.7276016269321315e-29,2.0740832080675947e-35,1.6630128084578594e-36,1.9870307586220911e-36,2.9751104411783803e-38,5.3278699138701534e-43,2.9800211284455143e-43,1.9372100605701776e-46,2.3745779050827626e-53,3.2899929807339593e-47,2.6677700172384767e-53,1.7383044903136221e-54,1.8766057248010979e-53,6.0401063075240205e-55,6.0401059031329418e-55,8.2033419830878394e-63,9.7144390358805191e-46,4.0625851716274505e-49,3.3396410131499769e-55,6.5192676142454151e-61,1.306688634266337e-61,4.6225313965531087e-68,7.4893341558931112e-69,2.4990966922032442e-77,3.3566706847420192e-50,3.9892688699643782e-54,3.2235765876574752e-62,1.6492444345788988e-78,2.636955592461164e-85,1.3592962830847472e-85,8.1298752967708054e-59,1.4893166912688408e-27,6.9827385654592763e-34,6.3723815014554276e-34,3.8021613677211408e-34
1.4201986626281433e-15,0.7065056353104167,7.5024497555994112e-18,1.5914635380720929e-27,1.5914523896829876e-27,3.8362063854520294e-43,1.3246019254487971e-35,0.0,0.0,7.6292174889829698e-18,4.7142827873449716e-30,154.0,0.0,0.99999999983385923,1.0,19.0,2.165907987466671e-11,1.6742070640794107e-11,6.3860314408939923e-11,6.3860344461375384e-11,8.7993758887670275e-15,1.2888505035833443e-16,2.562220592024104e-17,8.8360540686874844e-17,9.8403935266079035e-15,2.3513157425206237e-24,8.5816956144865087e-20,3.0900033752824167e-20,4.3511588539423384e-26,4.3511546521322976e-26,3.6538459670751811e-32,8.6124264910299973e-26,5.479640727146894e-33,6.2184032497791792e-21,2.0567485562594642e-59,1.9638643933368099e-59,1.9638643935874703e-59,9.6347625350977508e-29,1.0883241331617586e-31,1.1456164928731651e-24,4.3867444759767459e-29,7.3406302331004245e-33,1.0558278666204314e-35,1.4740328468282185e-42,3.3217980645780937e-49,1.0889420270870767e-50,7.745057414730627e-58,1.5179708707400027e-61,1.0477160243057879e-58,3.6052636641482368e-52,5.3608130276365241e-60,7.7013157495593456e-26,2.9673406025865367e-29,4.4074175792584086e-35,3.5334251894378441e-36,4.2092869693144021e-36,7.624595238973674e-38,1.1677428547943962e-42,6.5449113811584119e-43,5.9037593527972881e-46,8.4759516920554053e-53,1.0026441053733194e-46,9.4960947955264128e-53,6.0071666886656619e-54,6.7067859247461504e-53,2.1595450825273117e-54,2.1595449147458503e-54,3.4035585262099343e-62,2.967061995879986e-45,1.2408231601535421e-48,1.1963491250896794e-54,2.7095450081092456e-60,5.4308530865465302e-61,2.2087455336232657e-67,3.5790933792653037e-68,1.3628386400576198e-76,1.2164732258765065e-49,1.6231648820112046e-53,1.3374587579578285e-61,8.9938663678785512e-78,1.63030564603032e-84,8.4038905234408856e-85,2.906731607900709e-58,3.1646419637021333e-27,1.768541917507094e-33,1.5890564200209744e-33,9.7696257678635377e-34
1.7836967756884527e-15,0.7065056353104167,9.4226935745696786e-18,2.4314293790984229e-27,2.4314121053277432e-27,7.1699680626341483e-43,2.4023880979071226e-35,0.0,0.0,9.5852852479019836e-18,7.2040943310038524e-30,154.0,0.0,0.9999999997913358,1.0,19.0,2.7202694909768162e-11,2.1022008244876042e-11,8.0205248832682821e-11,8.0205296682043126e-11,1.3441528534888196e-14,1.9690960989277078e-16,3.3108202222455388e-17,1.3498823615769075e-16,1.5031739984163096e-14,3.6795864745464331e-24,1.3111060216266744e-19,4.7208859952259378e-20,7.8915528485161636e-26,7.891543980959027e-26,7.710898588884413e-32,1.561830872002258e-25,1.1566585464578351e-32,9.5004371753974502e-21,7.3481193015953705e-59,7.0162732439936635e-59,7.016273244995968e-59,1.7474286125801745e-28,1.973857510934357e-31,1.7641868805073948e-24,7.8590136824942066e-29,1.331031923740594e-32,2.2284092237394877e-35,3.5627435035206062e-42,9.0707189946891227e-49,2.9735364998679642e-50,2.3623749355120927e-57,4.6300799907220176e-61,3.1858760528722155e-58,9.8447695772015062e-52,1.6507220859986539e-59,1.3966043943374447e-25,4.5334827822437535e-29,7.9935835219986076e-35,6.4076464231917098e-36,7.6117518545175082e-36,1.6056907405422847e-37,2.163091201845582e-42,1.2141141954084801e-42,1.4243613532920939e-45,2.3077315514025024e-52,2.4190132919114236e-46,2.5794232884169228e-52,1.5920421399711174e-53,1.8279662289418944e-52,5.8879681003902802e-54,5.887967589306306e-54,1.0367678341672775e-61,7.1721066454985057e-45,2.999361907117015e-48,3.2670904627220353e-54,8.2651415362005066e-60,1.6566114502377787e-60,7.4530062168465493e-67,1.2078394136966648e-67,5.0467986980848435e-76,3.2521369566792752e-49,4.8706810385779734e-53,4.0740719136013607e-61,3.3305656067272892e-77,6.5786591207371695e-84,3.3911637959781305e-84,7.9251962864947299e-58,5.7393469965454751e-27,3.684651146789508e-33,3.2649459629913236e-33,2.0622629022319817e-33
