Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856)
8.914012101262815e-10,0.959210949757672,2.6298608459283686e-09,8.1617781888631831e-13,7.6216080075788809e-13,5.6692127866653986e-19,2.9215802439005227e-15,0.0,0.0,9.7423457229321109e-08,1.5961616878829466e-12,154.0,0.0,0.99801969041898986,1.0,18.999975206177862,0.00013095068625658635,6.259074126842905e-07,0.00033958434780203124,0.00036481706728082856,0.00043208665202369489,2.4298743625547421e-05,6.1434437270209104e-11,3.9679877873700524e-07,0.0006854946448720101,2.7355465569104587e-13,6.4948667988345446e-07,3.3830271712994149e-07,9.8804935906989241e-07,9.8779423949272315e-07,1.5844722717680692e-10,2.9971509175413851e-08,9.6649548373785103e-11,4.8322234032003237e-08,3.8799763067358958e-15,3.7585655828841463e-15,3.7622675963058408e-15,5.3697220891013565e-10,1.6036932266476715e-12,3.089109552363426e-15,3.5843625719391874e-17,6.0888180299354801e-17,1.5069813380434472e-13,2.1700406795924054e-14
9.11193526740167e-10,0.9592109469358042,2.7023651448867121e-09,8.5580138692225649e-13,8.019350828081726e-13,6.2166182637006029e-19,3.1365411183925268e-15,0.0,0.0,1.0179043940755897e-07,1.7410978348982452e-12,154.0,0.0,0.99797577141696259,1.0,18.999974636395411,0.00013385204305036021,6.2588299003852214e-07,0.0003470598662299384,0.00037289977139593606,0.00044167430772354248,2.4855308438574064e-05,6.2795546317841779e-11,4.0559842602357307e-07,0.00070070936015737722,2.7982044878995701e-13,6.7860763657744186e-07,3.47060091514764e-07,1.0385660090824126e-06,1.0382978397982345e-06,1.6654953124670109e-10,3.1068032467599649e-08,1.015939567701219e-10,5.0504535943026333e-08,4.3871371522907884e-15,4.2533268766689699e-15,4.2576166611126179e-15,5.733709107388286e-10,1.6881465490702363e-12,3.1576154952913013e-15,3.7275004123028378e-17,6.3688326870177445e-17,1.5971528959628671e-13,2.3429224289333712e-14
9.309858433540524e-10,0.95921094412179,2.7754773241281636e-09,8.9648281692620715e-13,8.4301099932677993e-13,6.8038935138372543e-19,3.3626316781423774e-15,0.0,0.0,1.0625289621532672e-07,1.895677504330583e-12,154.0,0.0,0.9979318546191972,1.0,18.999974066658826,0.00013675312994040391,6.2585856812514431e-07,0.00035453347222090694,0.00038098171335419653,0.00045126146381278934,2.5411730799328456e-05,6.4156526921748333e-11,4.143972430737715e-07,0.00071592347032210552,2.8608463814901132e-13,7.0836537835663554e-07,3.5581665200501644e-07,1.0903735767782781e-06,1.0900920239681338e-06,1.7485891716005616e-10,3.217555741882191e-08,1.0666479342878829e-10,5.273559086097526e-08,4.94623754583151e-15,4.7992930679010653e-15,4.8042470016839235e-15,6.1137219693216227e-10,1.774876721206673e-12,3.2261149754229681e-15,3.8734303351934203e-17,6.6581825197572401e-17,1.6911972796507216e-13,2.5260627191519659e-14
9.507781599679378e-10,0.9592109413156285,2.8491969738743969e-09,9.3822992671618236e-13,8.854122537843259e-13,7.4330525619044783e-19,3.6002147216580138e-15,0.0,0.0,1.1081081003934403e-07,2.0603182340723078e-12,154.0,0.0,0.99788794002566683,1.0,18.999973496968064,0.00013965394694634439,6.2583414900896945e-07,0.00036200516609099457,0.00038906289314486766,0.00046084812031587806,2.5968010731382592e-05,6.551737908257575e-11,4.231952298757888e-07,0.00073113697572410943,2.9234722403516705e-13,7.3875978915068415e-07,3.6457220290994032e-07,1.1434719273932859e-06,1.1431766572495355e-06,1.8337536330721202e-10,3.3293754562870673e-08,1.1186204520662203e-10,5.5015434301680253e-08,5.5611724367860402e-15,5.4003717445047874e-15,5.4060740103670451e-15,6.5101019511397727e-10,1.8638862877971403e-12,3.2946079925875755e-15,4.0221543758013178e-17,6.9570679731340676e-17,1.7892325404456286e-13,2.7198993439061686e-14
9.705704765818233e-10,0.9592109385173192,2.9235236839128006e-09,9.8105052881903962e-13,9.2916287937116617e-13,8.1061695075537795e-19,3.8496596900546771e-15,0.0,0.0,1.1546416325796387e-07,2.235446326154648e-12,154.0,0.0,0.99784402763634494,1.0,18.999972927323075,0.00014255449408780748,6.2580973026233885e-07,0.00036947494815619197,0.00039714331075723031,0.00047043427725895651,2.6524148258303572e-05,6.6878102870909033e-11,4.3199238641788579e-07,0.00074634987671419125,2.9860820676081725e-13,7.6979075290047547e-07,3.7332657545958672e-07,1.1978608993485294e-06,1.1975515780806334e-06,1.9209884377285576e-10,3.4422304249068668e-08,1.1718569632486534e-10,5.7344101769949663e-08,6.2360245785261316e-15,6.0606656729481609e-15,6.0672088461193128e-15,6.923190116259369e-10,1.9551776922818294e-12,3.3630945447358901e-15,4.1736746826807225e-17,7.2656894423466614e-17,1.8913788198391482e-13,2.9248833521739782e-14
9.903627931957088e-10,0.9592109357268597,2.9984570436888658e-09,1.0249524304655054e-12,9.7428723868804411e-13,8.8253792156918628e-19,4.1113427595091658e-15,0.0,0.0,1.2021293824125005e-07,2.4214968415237211e-12,154.0,0.0,0.99780011745120523,1.0,18.999972357723831,0.00014545477138441814,6.2578531168393101e-07,0.00037694281873243006,0.00040522296618058796,0.00048001993466732692,2.708014340365269e-05,6.8238698210643934e-11,4.4078871268834985e-07,0.00076156217363228837,3.0486758654293685e-13,8.0145815355813595e-07,3.8207962410903967e-07,1.2535403079390867e-06,1.2532166017784077e-06,2.010293289282237e-10,3.5560896349848367e-08,1.2263572873170429e-10,5.9721628759559641e-08,6.9750685957564665e-15,6.7844775279391046e-15,6.7919631932051839e-15,7.3533273153595037e-10,2.0487532885203758e-12,3.431574633800456e-15,4.32799317322338e-17,7.5842472741034208e-17,1.9977583242513221e-13,3.1414792791941468e-14
9.999999999999999e-10,0.959210932944249,3.0351628230160302e-09,1.046722767824958e-12,9.9676372832432157e-13,9.1929167238379081e-19,4.2433054697007874e-15,0.0,0.0,1.2255973303201432e-07,2.5161747073795174e-12,154.0,0.0,0.99777873765263192,1.0,18.999972080393068,0.00014686686676254368,6.2577342267809048e-07,0.00038057835674739287,0.00040915680832243387,0.00048468716921338932,2.7350815114202356e-05,6.8901148107161939e-11,4.4507148909039589e-07,0.00076896907440582708,3.0791480204330291e-13,8.1710789219395076e-07,3.8634111087973848e-07,1.281118614378923e-06,1.2807877831583375e-06,2.0545265647774044e-10,3.6118840437862792e-08,1.2533518414648383e-10,6.0896983933085007e-08,7.3594928790315339e-15,7.1612517285757635e-15,7.1692359548347278e-15,7.5690422596529893e-10,2.0951443640371778e-12,3.4649163841442435e-15,4.4041469404649433e-17,7.7430154525470933e-17,2.0511259108288491e-13,3.2512899471600209e-14
1.0101551098095943e-09,0.959210932944249,3.073996642385913e-09,1.0699434335863057e-12,1.0208100234379847e-12,9.5928780058841454e-19,4.3856469336591687e-15,0.0,0.0,1.2505711735104458e-07,2.6189135948168785e-12,154.0,0.0,0.99775620947022092,1.0,18.999971788170285,0.00014835477885580015,6.2576089624263188e-07,0.00038440877813558628,0.00041330185940426746,0.00048960509256508716,2.7635996190985452e-05,6.9599165084449208e-11,4.495842086754399e-07,0.00077677386680718823,3.1112536363659807e-13,8.3376187508703247e-07,3.9083122334867603e-07,1.3105099485176418e-06,1.3101715237213969e-06,2.1016678594230845e-10,3.6709229977039447e-08,1.2821212241516612e-10,6.2148050753245017e-08,7.7827750253906746e-15,7.5763146169371988e-15,7.5848540154023004e-15,7.800854186465705e-10,2.1446153511504228e-12,3.500048260094919e-15,4.4851118514328032e-17,7.9129417647394393e-17,2.1084953000881326e-13,3.3701653745993279e-14
1.0299474264234798e-09,0.959210930169486,3.1501420689938423e-09,1.1160313348092532e-12,1.0687562541192815e-12,1.0410924340730008e-18,4.6729621359478981e-15,0.0,0.0,1.2999668294102717e-07,2.8281491491393934e-12,154.0,0.0,0.99771230369336517,1.0,18.999971218662399,0.0001512545165215763,6.2573648151498776e-07,0.00039187282668148843,0.00042137999041761814,0.00049918975097838227,2.8191706643852687e-05,7.0959503596749107e-11,4.5837887436748222e-07,0.00079198495656196107,3.173815383759992e-13,8.6670180146177343e-07,3.995812649524046e-07,1.3687695992409712e-06,1.368416122095443e-06,2.1951117922288745e-10,3.7867013206607937e-08,1.3391485567304959e-10,6.4623403222691594e-08,8.6638143311291052e-15,8.4408935995510276e-15,8.450608305785811e-15,8.2661111550336919e-10,2.2427660847415747e-12,3.5685154206519966e-15,4.6450329169643591e-17,8.2519731578391548e-17,2.2237160090774848e-13,3.6114338277728237e-14
1.0497397430373652e-09,0.9592109274025685,3.2268929123684168e-09,1.1632239254571603e-12,1.118151279719447e-12,1.1281839513210899e-18,4.9736853019142805e-15,0.0,0.0,1.3503161735676697e-07,3.0496648108414791e-12,154.0,0.0,0.99766840012061142,1.0,18.999970649200133,0.00015415398440136834,6.2571206625731128e-07,0.00039933496468591844,0.00042945735921001249,0.00050877390993290844,2.8747274785801539e-05,7.2319713660179656e-11,4.6717270975285162e-07,0.0008071954432102681,3.2363611097063756e-13,9.0027781666820955e-07,4.083296556044898e-07,1.428319023438567e-06,1.4279501602616768e-06,2.2906247079675117e-10,3.9033962811596892e-08,1.3974390534572347e-10,6.7147721628529463e-08,9.6230608919483544e-15,9.383145201887369e-15,9.3941678321564907e-15,8.7494384340328525e-10,2.343207631883692e-12,3.6369761177165602e-15,4.807758269024961e-17,8.6015416461947527e-17,2.3435487038801521e-13,3.8657909904597863e-14
1.0695320596512507e-09,0.9592109246434949,3.3042487612823689e-09,1.2115289915464666e-12,1.1690207774100138e-12,1.2208008333012249e-18,5.2882204714288729e-15,0.0,0.0,1.401619029357679e-07,3.283930624295634e-12,154.0,0.0,0.9976244987519326,1.0,18.999970079783438,0.00015705318251479699,6.2568765436571336e-07,0.00040679519246461526,0.00043753396577084593,0.00051835756945241046,2.930270064037576e-05,7.3679795227099829e-11,4.7596571481988195e-07,0.000822405327054237,3.2988908165573547e-13,9.3448980470343585e-07,4.1707631485266412e-07,1.4891579716555965e-06,1.488773388798922e-06,2.3882062063775147e-10,4.0209804003023866e-08,1.4569924701691487e-10,6.972104142032706e-08,1.0665596964701005e-14,1.0408218925907906e-14,1.0420693878167603e-14,9.2511760240295241e-10,2.4459420803338213e-12,3.7054303524206945e-15,4.973289860881106e-17,8.9618473702166735e-17,2.4681236039733958e-13,4.1337575966635473e-14
1.0893243762651362e-09,0.959210921892264,3.3822092044694771e-09,1.2609543137864796e-12,1.2213907522420809e-12,1.3191879811820239e-18,5.6169788808756761e-15,0.0,0.0,1.4538752200750952e-07,3.5314253666743106e-12,154.0,0.0,0.99758059958730216,1.0,18.999969510412285,0.00015995211088148196,6.2566324378510909e-07,0.00041425351033327895,0.00044560981008953649,0.00052794072956289238,2.98579842311156e-05,7.5039748445590541e-11,4.8475788955696114e-07,0.00083761460839139139,3.3614045079374051e-13,9.6933764957579168e-07,4.2582117334215632e-07,1.5512861834154873e-06,1.5508855472657975e-06,2.4878558694988272e-10,4.1394270178496643e-08,1.5178085518693775e-10,7.2343398036586347e-08,1.179671662100949e-14,1.1521487753835964e-14,1.1535571980192157e-14,9.7716637132700637e-10,2.5509714693320555e-12,3.7738781206110115e-15,5.1416299582476396e-17,9.3330904145604231e-17,2.59757287180405e-13,4.4158689798574706e-14
1.1091166928790217e-09,0.959210919148873,3.4607738306625726e-09,1.3115076675791412e-12,1.2752875368425278e-12,1.4235967847594334e-18,5.9603790552799874e-15,0.0,0.0,1.5070845689348171e-07,3.7926365427279086e-12,154.0,0.0,0.99753670262669358,1.0,18.999968941086632,0.00016285076952104181,6.2563883187722981e-07,0.00042170991860757291,0.00045368489215552533,0.00053752339029057843,3.0413125581557941e-05,7.6399573222462388e-11,4.9354923395255016e-07,0.00085282328751166341,3.4239021859025139e-13,1.0048212353048624e-06,4.345641712918878e-07,1.6147033887408055e-06,1.6142863657211737e-06,2.5895732641137121e-10,4.2587102678318909e-08,1.5798870342217093e-10,7.501482690473858e-08,1.3021929658626534e-14,1.2728552847646105e-14,1.2744416659962748e-14,1.0311241077763761e-09,2.6582977951832995e-12,3.8423194246997088e-15,5.3127804513459604e-17,9.7154708107791925e-17,2.7320305892072819e-13,4.7126752875423617e-14
1.1289090094929072e-09,0.9592109164133208,3.5399422286263254e-09,1.3631968230192537e-12,1.3307377911108184e-12,1.5342851907816554e-18,6.3188469003824085e-15,0.0,0.0,1.5612468990721677e-07,4.0680603795630871e-12,154.0,0.0,0.99749280787007966,1.0,18.999968371806435,0.00016574915845309421,6.2561442336200537e-07,0.0004291644176031264,0.00046175921195827662,0.00054710555165889889,3.0968124715236679e-05,7.775926946239604e-11,5.0233974799506341e-07,0.00086803136469284711,3.486383852493714e-13,1.0409404459214811e-06,4.4330525717978085e-07,1.679409309465427e-06,1.6789755660359773e-06,2.6933579438536645e-10,4.3788050548861896e-08,1.6432276448402205e-10,7.7735363441140616e-08,1.4346965487428524e-14,1.4035248243665003e-14,1.4053076153011589e-14,1.0870247481365597e-09,2.7679230161900542e-12,3.9107542671082189e-15,5.4867432153436603e-17,1.0109188536355982e-16,2.8716327340890111e-13,5.0247416931790724e-14
1.1487013261067927e-09,0.9592109136856057,3.6197139871854889e-09,1.416029544895096e-12,1.3877685019163319e-12,1.6515177711718288e-18,6.6928157946590848e-15,0.0,0.0,1.6163620335431716e-07,4.3582018214213953e-12,154.0,0.0,0.99744891531743329,1.0,18.999967802571657,0.00016864727769725567,6.2559001704980605e-07,0.00043661700763553574,0.00046983276948727685,0.00055668721369352787,3.1522981655683032e-05,7.9118837367571549e-11,5.1112943167294586e-07,0.00088323884020881805,3.5488495116859999e-13,1.0776951654677282e-06,4.5204438660867713e-07,1.7454036603664362e-06,1.7449528630247747e-06,2.7992094510180016e-10,4.4996870312984922e-08,1.7078301044016953e-10,8.0505043051072092e-08,1.5777776990204341e-14,1.544764554230918e-14,1.5467637132935592e-14,1.1449022075858837e-09,2.8798490570114021e-12,3.9791826422110568e-15,5.6635205976614405e-17,1.0514443509982867e-16,3.0165171573690941e-13,5.3526486055256035e-14
1.1684936427206781e-09,0.9592109109657248,3.7000886952492592e-09,1.4700135926893828e-12,1.4464069827961692e-12,1.7755657911485654e-18,7.0827266812883018e-15,0.0,0.0,1.6724297953248045e-07,4.6635745244582309e-12,154.0,0.0,0.99740502496872796,1.0,18.99996723338225,0.0001715451272731417,6.2556560858209074e-07,0.00044406768902036656,0.00047790556473203613,0.00056626837642134145,3.2077696426425722e-05,8.0478276849959967e-11,5.1991828497474247e-07,0.00089844571432810632,3.6112991655680568e-13,1.1150852779969338e-06,4.6078152132808883e-07,1.8126861501405028e-06,1.8122179654218635e-06,2.9071273181402733e-10,4.6213325747295988e-08,1.7736941276052394e-10,8.3323901128732753e-08,1.7320544358396983e-14,1.6972058592981256e-14,1.6994429431507473e-14,1.2047903801037448e-09,2.9940778125148667e-12,4.0476045522926953e-15,5.8431144976210813e-17,1.0931435594848631e-16,3.1668235601811848e-13,5.6969918754076694e-14
1.1882859593345636e-09,0.9592109082536775,3.7810659418322619e-09,1.5251567205805128e-12,1.5066808736533886e-12,1.9067072772444164e-18,7.489028160063443e-15,0.0,0.0,1.72945000731522e-07,4.9847008515221105e-12,154.0,0.0,0.99736113682393646,1.0,18.999966664238183,0.00017444270720036687,6.2554120322278041e-07,0.00045151646207315481,0.0004859775976820871,0.00057584903986556215,3.2632269050991022e-05,8.183758774296544e-11,5.2870630788895348e-07,0.00091365198730640875,3.673732815716577e-13,1.1531106675736788e-06,4.6951662839028677e-07,1.8812564822461687e-06,1.880770576723319e-06,3.0171110693404019e-10,4.7437187666049058e-08,1.8408194240001136e-10,8.6191973057240557e-08,1.8981678902949332e-14,1.8615048174141214e-14,1.864003075464852e-14,1.2667231384788435e-09,3.1106111511802648e-12,4.1160200017044793e-15,6.0255266753506885e-17,1.1360364598771176e-16,3.3226934713275212e-13,6.0583829999514147e-14
1.2080782759484491e-09,0.9592109055494606,3.8626453160726419e-09,1.5814666774440697e-12,1.5686181404556215e-12,2.0452270852223619e-18,7.912176579252427e-15,0.0,0.0,1.7874224923339464e-07,5.3221118669342508e-12,154.0,0.0,0.99731725088303202,1.0,18.999966095139413,0.00017734001749854458,6.2551680127206925e-07,0.00045896332710940857,0.00049404886832698505,0.00058542920405129663,3.3186699552902873e-05,8.319677031264473e-11,5.3749350040408085e-07,0.00092885765939558322,3.7361504665207871e-13,1.1917712182737951e-06,4.7824967942221346e-07,1.9511143556305359e-06,1.9506103959134663e-06,3.1291602214931735e-10,4.8668233711478116e-08,1.9092056986998833e-10,8.9109294208629842e-08,2.0767826840399463e-14,2.0383426668564517e-14,2.0411271394274312e-14,1.3307343343174029e-09,3.2294509181077436e-12,4.1844289830795538e-15,6.2107595741732791e-17,1.1801430267737065e-16,3.4842702249861407e-13,6.4374493243066561e-14
1.2278705925623346e-09,0.9592109028530726,3.9448264072476523e-09,1.6389512068545409e-12,1.6322470749340456e-12,2.1914169678904083e-18,8.3526361274036291e-15,0.0,0.0,1.8463470731220746e-07,5.6763473312685013e-12,154.0,0.0,0.99727336714598758,1.0,18.999965526085902,0.00018023705818728719,6.2549239641431572e-07,0.00046640828444460857,0.00050211937665630823,0.0005950088690061632,3.3740987955682933e-05,8.4555824495396992e-11,5.4627986250874638e-07,0.00094406273084484652,3.7985521202274922e-13,1.2310668141843672e-06,4.8698064999732672e-07,2.0222594653562167e-06,2.0217371180916441e-06,3.2432742852334786e-10,4.9906248150377964e-08,1.9788526529986021e-10,9.2075899943850257e-08,2.2685873054367404e-14,2.2284262733796196e-14,2.2315238936021619e-14,1.3968577980513796e-09,3.350598937676053e-12,4.2528314980554711e-15,6.3988151337471146e-17,1.225483228962152e-16,3.6516989386660509e-13,6.8348342408886539e-14
1.24766290917622e-09,0.9592109001645118,4.0276088047870852e-09,1.6976180470872235e-12,1.6975962942826757e-12,2.3455756428143753e-18,8.8108789250983279e-15,0.0,0.0,1.9062235723424198e-07,6.0479556961315618e-12,154.0,0.0,0.9972294856127758,1.0,18.999964957077609,0.00018313382928620612,6.2546799395192286e-07,0.00047385133439420917,0.00051018912265965834,0.00060458803475336835,3.4295134282850826e-05,8.5914750022413641e-11,5.5506539419154425e-07,0.000959267201889992,3.8609377777480547e-13,1.2709973394037336e-06,4.9570951909369496e-07,2.0946915031421967e-06,2.0941504350128974e-06,3.3594527658239362e-10,5.1151021676746445e-08,2.0497599849023979e-10,9.5091825612765633e-08,2.4742944832572455e-14,2.4324885967808421e-14,2.4359282962863394e-14,1.4651273389466575e-09,3.4740570158916531e-12,4.3212275537542055e-15,6.5896949510632026e-17,1.2720770296086494e-16,3.8251264914087652e-13,7.2511973861661852e-14
1.2674552257901056e-09,0.9592108974837757,4.1109920982848256e-09,1.7574749311202892e-12,1.7646947408579499e-12,2.5080088599289516e-18,9.2873851166497359e-15,0.0,0.0,1.9670518125796747e-07,6.4374940989435363e-12,154.0,0.0,0.99718560628336983,1.0,18.999964388114485,0.00018603033081491171,6.2544359639899036e-07,0.00048129247727363947,0.00051825810632665913,0.00061416670131717651,3.4849138557924104e-05,8.7273547230489107e-11,5.6385009544103199e-07,0.00097447107276225518,3.9233074439305773e-13,1.3115626780414879e-06,5.0443626862652173e-07,2.1684101578304088e-06,2.1678500355544061e-06,3.4776951639063861e-10,5.2402351220304645e-08,2.1219273895879705e-10,9.8157106554153198e-08,2.6946415579518044e-14,2.6512891569867664e-14,2.6551019754617063e-14,1.535576745111243e-09,3.5998269424646046e-12,4.3896171408756611e-15,6.7834015744275216e-17,1.3199443853981722e-16,4.0047015022343559e-13,7.687214835023287e-14
