Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421)
1.1759884897711723e-07,0.7175984984720759,5.827688473389321e-06,3.3701110769333921e-07,2.2065457576719783e-05,5.591113409178277e-09,1.6517912759818785e-05,0.0,0.0,0.0017518610035074885,0.00076782912027990272,154.0,0.0,0.67036169970499315,1.0,18.993694054270261,0.01497214408232706,6.6902881894733457e-07,0.024863214934291781,0.049503167988928426,0.069837053011738065,0.0021706299180681808,1.0439685216533239e-08,6.7236148742276313e-05,0.12111305174649326,2.3082092344918782e-11,0.016266344308885079,3.3784301982689343e-05,0.024874707729783344,0.022863038102440079,4.6662659567543356e-06,1.26174262540875e-05,2.8220536181576787e-06,0.0043783343200994584,4.9361051602305827e-05,0.00042517156567599781,0.00052625205086444281,0.0014970750279784759,2.3797495376290616e-07,4.9764191342564609e-13,3.6678972580747382e-12,1.1433708014262225e-10,1.8825268963025482e-06,3.0445080678620493e-05,1.6542528736733046e-06,4.7643840367390623e-06,5.571041222986211e-07,4.340529925034911e-07,2.7880031870267704e-12,1.0132589342072787e-06,2.6119714828669702e-06,7.1003721363561523e-06,1.8874580970423959e-08,1.6464963743064716e-09,1.1235845110020575e-11,3.4816219598259681e-11,9.5986417091576359e-08,2.4655122322684468e-17,1.4162882841384112e-17,2.7101898423925035e-08,5.9407650321645589e-13,2.7072496383592434e-08,3.9825598792421448e-13
1.1926810373180807e-07,0.7176000734543921,5.8849576160363783e-06,3.4646810611921318e-07,2.2798011847683175e-05,5.8439902313966405e-09,1.7386009114451634e-05,0.0,0.0,0.0017758082249027072,0.00079734239426973831,154.0,0.0,0.66677889548890812,1.0,18.99360501887843,0.015107688296487865,6.6593759371242305e-07,0.024817413333007392,0.049827926168884193,0.070607174241935286,0.0021666212819182857,1.0508100865655366e-08,6.7676781964744293e-05,0.12254821589233893,2.3039465221827555e-11,0.0165988388548012,3.3722528010389548e-05,0.025342542710863621,0.023230978961769327,4.7413289037803089e-06,1.2767788432820516e-05,2.8674502459222117e-06,0.0045055249640518422,5.1034330354693802e-05,0.00044582139882809018,0.00055372316771810579,0.0015341865247480478,2.4489928141133753e-07,5.0090321792565369e-13,3.7743697293839563e-12,1.1718608820588471e-10,1.9332868971641855e-06,3.1765295115194968e-05,1.7260413259712789e-06,4.9737056687136525e-06,5.8174291867663566e-07,4.6307885844721871e-07,2.9104931964034755e-12,1.0784145583787004e-06,2.7971761428198963e-06,7.1791382511478847e-06,2.0062196490520063e-08,1.7501210439205152e-09,1.1942822356057344e-11,3.7139495123096644e-11,1.0239635907809463e-07,2.6206828688617435e-17,1.5054244692162358e-17,2.9309587328843641e-08,6.4246929019741364e-13,2.9379245624056765e-08,4.3218696372736196e-13
1.2093735848649893e-07,0.7176016404335755,5.9411266611726827e-06,3.5600916533432302e-07,2.3537504281079315e-05,6.1029619186997375e-09,1.8281693187921448e-05,0.0,0.0,0.0017994078289993616,0.00082736308893200717,154.0,0.0,0.66322120859215428,1.0,18.993516131014896,0.015241519470954678,6.6286816081444119e-07,0.02476712138395146,0.050145074797252359,0.071372119257167022,0.0021622205828810462,1.057491106878476e-08,6.8107075133461576e-05,0.12397674957121346,2.2992668971198174e-11,0.016931697005230808,3.3654636925704039e-05,0.025809478787336894,0.023595225251462033,4.8156368715135617e-06,1.2917455360304522e-05,2.9123902793205967e-06,0.0046340699242654812,5.2719280137546157e-05,0.0004670010511489233,0.00058204667522324626,0.0015713469308746345,2.5189754556741314e-07,5.0408799162643055e-13,3.88197418154191e-12,1.2003949818571527e-10,1.9842934088158931e-06,3.3116924106567757e-05,1.7995394135403992e-06,5.1880948297138668e-06,6.0698327210513845e-07,4.9347098100089033e-07,3.035948602937903e-12,1.146554776578514e-06,2.9914957046007663e-06,7.2573749105082486e-06,2.1299928787568246e-08,1.8581196118898243e-09,1.2679633784243119e-11,3.9569034515660701e-11,1.0909976480091547e-07,2.7824031098566442e-17,1.5983230075517368e-17,3.1652805003250217e-08,6.9383288368468257e-13,3.1838499007088138e-08,4.6836089685233185e-13
1.2260661324118978e-07,0.7176031990775006,5.9962113317194291e-06,3.6563228653918841e-07,2.4283605023985933e-05,6.3680061848573751e-09,1.9205124143318072e-05,0.0,0.0,0.0018226598084251013,0.00085788339980402586,154.0,0.0,0.65968842523061533,1.0,18.99342739732732,0.015373653110840525,6.598203155931107e-07,0.024712509700356884,0.050454729050686924,0.07213192411882817,0.0021574427301219051,1.064014012794388e-08,6.852718489028516e-05,0.12539869940750192,2.294186213463473e-11,0.017264858356026456,3.3580860970589013e-05,0.026275432791086014,0.023955700576026379,4.8891742909837206e-06,1.3066431928159632e-05,2.9568643025716226e-06,0.0047639411646464899,5.4414713899153129e-05,0.00048870550122188234,0.00061122529865952459,0.001608542285104386,2.5896821828003686e-07,5.0719739380806936e-13,3.9906871348867024e-12,1.2289624565652357e-10,2.0355293713296768e-06,3.44999298150712e-05,1.8747450930554779e-06,5.4075469482308096e-06,6.3282472271907803e-07,5.2526362394522836e-07,3.1643667314987714e-12,1.2177562404005516e-06,3.1951489049708692e-06,7.3350858046716099e-06,2.2588628206472723e-08,1.9705663002308283e-09,1.3446785602850208e-11,4.2107015275603429e-11,1.1610265954496269e-07,2.950784097490708e-17,1.6950477436666601e-17,3.4136786080515651e-08,7.4828202749570072e-13,3.4457153194065308e-08,5.0687919637332909e-13
1.2410894252041155e-07,0.7176045944703456,6.0448734636237461e-06,3.7436163006933045e-07,2.4960476444839007e-05,6.6117175866671688e-09,2.0060053946865605e-05,0.0,0.0,0.0018432896451362319,0.00088577229574806444,154.0,0.0,0.65653003737704041,1.0,18.993347674182658,0.015491134699841662,6.5709552405247643e-07,0.024659803137816457,0.050727104482569167,0.072811383226313225,0.0021528321962172516,1.0697514260723666e-08,6.8896704970471931e-05,0.12667286328427962,2.2892834537835648e-11,0.017564914243475744,3.350961797917017e-05,0.026693885544131574,0.024276845492449205,4.954687187727456e-06,1.3199924590527899e-05,2.9964852505499045e-06,0.0048819361193349646,5.5948594690632656e-05,0.00050868362730265286,0.0006382189202541413,0.001642036747279004,2.6539247231858449e-07,5.0993236121389983e-13,4.0894571898388154e-12,1.2546931493015391e-10,2.0818241144676678e-06,3.5771420240769362e-05,1.9438879332710873e-06,5.6093771700624628e-06,6.5659537811557982e-07,5.5510259973817375e-07,3.2824729481649111e-12,1.2845182195138081e-06,3.38659474924506e-06,7.4045791054492122e-06,2.3792714026054854e-08,2.0756307669683683e-09,1.4163567750666996e-11,4.4485670046495332e-11,1.2266618373403954e-07,3.1081107287664901e-17,1.7854224178377455e-17,3.6497082134730045e-08,8.0001998242345652e-13,3.6956041316338066e-08,5.4363555318434642e-13
1.2561127179963333e-07,0.7176059826399107,6.0926816311109792e-06,3.8315443238788526e-07,2.5642202206754358e-05,6.860307862638732e-09,2.0937667563074483e-05,0.0,0.0,0.0018636386523681111,0.00091405358984431582,154.0,0.0,0.65339149607647484,1.0,18.993268085762569,0.015607264846655809,6.5438793425549488e-07,0.024603850077707705,0.050993584239746835,0.073486733644710381,0.0021479382307721716,1.0753644597670832e-08,6.925821430571527e-05,0.12794176510935099,2.2840792980337679e-11,0.017865126479270872,3.3433951938800136e-05,0.027111421813385394,0.024594830481263177,5.0195544571377619e-06,1.333286549602237e-05,3.0357157374310816e-06,0.0050009623389302548,5.7489163217518261e-05,0.00052907793759336393,0.0006659079657308103,0.0016755388612905656,2.7187303239079755e-07,5.1260803790863212e-13,4.1890891036974502e-12,1.2804351200856206e-10,2.1282792752185213e-06,3.7068238856093106e-05,2.0144092140640271e-06,5.8152966196654737e-06,6.8085164671454222e-07,5.8612825354995984e-07,3.4029720834380221e-12,1.353877591331203e-06,3.5859288442612418e-06,7.473652147834786e-06,2.5039327253467292e-08,2.1844067929306007e-09,1.4905666188267874e-11,4.6955388398423477e-11,1.2948122184205194e-07,3.2709951582952318e-17,1.8789897123689306e-17,3.8979542248290889e-08,8.5443578794495858e-13,3.9594962712186645e-08,5.8245139165174925e-13
1.271136010788551e-07,0.7176073633803719,6.1396474257280824e-06,3.9200929727769702e-07,2.6328550977730647e-05,7.1137556795779148e-09,2.1838047579909329e-05,0.0,0.0,0.0018837075076571352,0.00094272134942232884,154.0,0.0,0.65027264896479753,1.0,18.99318863654721,0.015722054573615415,6.5169741592374945e-07,0.024544765570122598,0.0512542499342468,0.074158001044851929,0.0021427708867694096,1.0808548386737679e-08,6.9611823973154567e-05,0.12920543803873138,2.2785844363289076e-11,0.018165454463389123,3.3354019462759108e-05,0.02752798740551983,0.024909611019472217,5.0837670304277376e-06,1.3465258123248757e-05,3.0745502785265466e-06,0.0051209995283145043,5.9035577833272976e-05,0.00054988369529331623,0.00069429311009512325,0.001709039225922549,2.7840879222373584e-07,5.1522524601810541e-13,4.2895658821032442e-12,1.3061811947877384e-10,2.1748831853552948e-06,3.8390331711134489e-05,2.0863060097775232e-06,6.025297618157655e-06,7.0559267171935497e-07,6.1836508801585018e-07,3.5258596438250994e-12,1.4258900084919092e-06,3.7933022952376369e-06,7.5423075587847246e-06,2.6329026625784261e-08,2.2969431440311924e-09,1.5673413530596595e-11,4.9517638261928532e-11,1.3655183669820093e-07,3.439510409594564e-17,1.975791574873004e-17,4.1588059073891399e-08,9.1161477149674806e-13,4.2379225535273757e-08,6.2340476000845058e-13
1.2861593035807688e-07,0.7176087364967328,6.1857824441030962e-06,4.0092484797769802e-07,2.7019294717818045e-05,7.3720382587500517e-09,2.2761266398309846e-05,0.0,0.0,0.0019034970795445917,0.00097176958235458441,154.0,0.0,0.64717334479240263,1.0,18.993109330899898,0.015835514815750889,6.4902380294790748e-07,0.024482661831417767,0.051509182416312048,0.07482521090539633,0.0021373399693598075,1.0862242645924567e-08,6.9957643792944351e-05,0.1304639149692981,2.2728092954020144e-11,0.01846585863630135,3.3269973308395207e-05,0.027943530056799778,0.025221145933121452,5.1473165209335866e-06,1.3597105923628322e-05,3.1129838018740314e-06,0.0052420274609287975,6.058700670255692e-05,0.00057109584633953619,0.00072337462697194186,0.0017425286837419189,2.8499864922351134e-07,5.1778479822267976e-13,4.3908705878591799e-12,1.3319243832256296e-10,2.2216244212557578e-06,3.9737637027956646e-05,2.1595749683898713e-06,6.2393711947217943e-06,7.3081744122279604e-07,6.5183742754900798e-07,3.6511303798202397e-12,1.5006110010867665e-06,4.0088633274459013e-06,7.6105479455897628e-06,2.7662351045221364e-08,2.413286853469379e-09,1.6467130585378433e-11,5.2173847814446183e-11,1.4388198142002816e-07,3.6137269115656158e-17,2.0758684625121477e-17,4.4326542529377715e-08,9.7164263897064614e-13,4.5314221846195178e-08,6.6657493912778167e-13
1.3011825963729866e-07,0.7176101018045725,6.2310982726843332e-06,4.098997272466741e-07,2.7714208850171009e-05,7.6351314503468037e-09,2.3707386422914051e-05,0.0,0.0,0.0019230084163618382,0.0010011922449017863,154.0,0.0,0.64409343342969871,1.0,18.993030173066153,0.015947656421459042,6.4636698992551719e-07,0.024417648297132506,0.051758461765785066,0.075488388514208096,0.0021316550404854809,1.0914744348300312e-08,7.0295782861954777e-05,0.13171722854063247,2.2667640432271178e-11,0.018766300458302528,3.3181962449062701e-05,0.02835799938518652,0.025529397311590422,5.2101952111382233e-06,1.3728412321596325e-05,3.1510116397258966e-06,0.005364025989169365,6.2142628808206028e-05,0.00059270903059455192,0.00075315239537911507,0.0017759983200042362,2.9164150504465287e-07,5.2028750214911577e-13,4.4929863521096795e-12,1.3576578783743333e-10,2.2684918042897216e-06,4.1110085436882285e-05,2.234212324382556e-06,6.4575071248734532e-06,7.5652479276536406e-07,6.8656940562585009e-07,3.7787783083056676e-12,1.5780959531227438e-06,4.2327571814942369e-06,7.6783758960192521e-06,2.903981938479587e-08,2.5334832051335156e-09,1.7287126236538792e-11,5.4925404642944136e-11,1.5147549708747246e-07,3.7937124736367456e-17,2.1792593277186313e-17,4.7198916496497843e-08,1.0346054023499714e-12,4.8405425304153705e-08,7.1204240859387002e-13
1.3162058891652043e-07,0.7176114591297291,6.2756064741741314e-06,4.1893259738870475e-07,2.8413072408679185e-05,7.903009805391624e-09,2.4676460263430005e-05,0.0,0.0,0.0019422427355699483,0.0010309832491207248,154.0,0.0,0.64103276587139779,1.0,18.992951167174109,0.016058490153169673,6.437268549906499e-07,0.024349831674448777,0.0520021672855756,0.07614755896980932,0.0021257254234649057,1.0966070260543812e-08,7.0626349150146415e-05,0.13296541113698357,2.2604585939397219e-11,0.019066742389261697,3.3090132145442846e-05,0.02877134684368958,0.025834330421349201,5.2723960306710728e-06,1.3859180714802124e-05,3.1886295160339645e-06,0.0054869750540451076,6.3701634886685995e-05,0.0006147175933950927,0.00078362590710521769,0.0018094394611737888,2.9833626611913171e-07,5.2273415692169783e-13,4.5958963800491785e-12,1.3833750553193877e-10,2.3154744007128091e-06,4.2507600210567199e-05,2.3102139114879571e-06,6.679693968417588e-06,7.8271341785903456e-07,7.2258495273089204e-07,3.9087967347580609e-12,1.6584000798385544e-06,4.4651260196781721e-06,7.7457939784661946e-06,3.0461930352511385e-08,2.6575757222502181e-09,1.8133697364015887e-11,5.7773655037525256e-11,1.5933611077891603e-07,3.9795322687716015e-17,2.2860016084347838e-17,5.0209115539908571e-08,1.1005893077896823e-12,5.1658388791918508e-08,7.5988881174087976e-13
1.3297268526782002e-07,0.7176126737613026,6.3149828619568661e-06,4.2711067285835272e-07,2.9045246755958193e-05,8.148169614459136e-09,2.5568287985218331e-05,0.0,0.0,0.0019593179072218592,0.001058105023341213,154.0,0.0,0.63829449627757928,1.0,18.992880195098909,0.016157131105839245,6.4136485488964326e-07,0.024286486109392665,0.052216801542109857,0.076737406856339618,0.0021201870768327766,1.1011271936228639e-08,7.0917472219692262e-05,0.13408441505144894,2.2545692146709681e-11,0.019337109983110282,3.3004336369345129e-05,0.029142361676140146,0.02610590688518612,5.3277918524144063e-06,1.3976415061346454e-05,3.2221318603409574e-06,0.005598425421130062,6.5106974955290379e-05,0.00063485844691578842,0.000811646202232447,0.0018395051492634839,3.0440503048928375e-07,5.24888876410768e-13,4.6891806852489883e-12,1.4065012327769857e-10,2.3578484052062278e-06,4.3786726087673463e-05,2.3797780011016285e-06,6.8831152532961333e-06,8.0669347373315326e-07,7.5611600248220969e-07,4.0278340054171458e-12,1.7331296702315187e-06,4.6816190342210633e-06,7.8061219228208124e-06,3.1780395524372231e-08,2.7726247544534628e-09,1.8918569062493452e-11,6.0420832335370193e-11,1.6664201912172076e-07,4.1518100828689818e-17,2.3849648366539383e-17,5.3039393076401623e-08,1.1626293139816017e-12,5.47290121487958e-08,8.0505295078430391e-13
1.343247816191196e-07,0.7176138816808785,6.3537227791279058e-06,4.3533370557491431e-07,2.9680288450089739e-05,8.3971635565328002e-09,2.6478768129545738e-05,0.0,0.0,0.0019761709144275829,0.0010855157069875675,154.0,0.0,0.63557158735018193,1.0,18.992809352189578,0.016254729055115644,6.3901613748852882e-07,0.024221028360223607,0.052427041303004469,0.07732404715938071,0.0021144643650195857,1.1055546590391896e-08,7.1202624846397809e-05,0.13519931215454117,2.2484837848508347e-11,0.019607422051836146,3.2915662364346435e-05,0.029512397021306251,0.026374748898532197,5.3826291049603842e-06,1.4093218794161147e-05,3.2552963939748429e-06,0.0057106150745607782,6.6513839107034377e-05,0.00065531023472838559,0.00084022843055048702,0.0018695349378728084,3.105141671294923e-07,5.269994062200312e-13,4.7830826837509151e-12,1.4296043970980833e-10,2.4002994474453161e-06,4.5086021974521779e-05,2.4504398529522383e-06,7.0897975817420965e-06,8.3106103624310574e-07,7.9072308902139225e-07,4.148779561052073e-12,1.8102273312963126e-06,4.9051885033058589e-06,7.8661217842920699e-06,3.3135743730835572e-08,2.8908927311240087e-09,1.9725397003740819e-11,6.3148310030484814e-11,1.7416975515394627e-07,4.3289080393528559e-17,2.4866969463657462e-17,5.5987378634498105e-08,1.2272494940512474e-12,5.7939375858567833e-08,8.5227215514519729e-13
1.3567687797041919e-07,0.7176150827817322,6.39183455789836e-06,4.4360076092898755e-07,3.0318044404911731e-05,8.6499706549567999e-09,2.7407919533864888e-05,0.0,0.0,0.0019928029560240474,0.0011132107977400814,154.0,0.0,0.6328639328127087,1.0,18.992738641211844,0.016351291670843985,6.3668065973603088e-07,0.02415353075411222,0.052632942742415319,0.077907497788018087,0.0021085636070242004,1.1098906180299867e-08,7.1481883767980092e-05,0.13631012553151162,2.2422090237081621e-11,0.019877653226642974,3.2824208592299218e-05,0.029881421120708865,0.026640837398280607,5.4369039130643894e-06,1.4209594335282362e-05,3.2881207730347586e-06,0.005823529610902144,6.792166513355128e-05,0.00067606826958248117,0.00086937144848464945,0.0018995229979082088,3.1666289069737274e-07,5.2906631447601683e-13,4.8775903181492718e-12,1.4526800917840168e-10,2.4428200632927314e-06,4.6405417568529044e-05,2.5221956472271041e-06,7.299730237121357e-06,8.5581486588411939e-07,8.26423190870729e-07,4.2716271305520209e-12,1.8897328778941299e-06,5.1359313407936623e-06,7.9257953955604435e-06,3.4528296293812203e-08,3.0124076922053212e-09,2.0554372469827298e-11,6.5956981480836658e-11,1.8192179269493732e-07,4.5108681260605795e-17,2.5912220570535298e-17,5.9055949833549178e-08,1.2945129257807403e-12,6.1293682902880983e-08,9.0160821841050104e-13
1.3702897432171877e-07,0.7176162769631899,6.4293264866693281e-06,4.5191091707685259e-07,3.0958364190261503e-05,8.9065692495450713e-09,2.8355755139826492e-05,0.0,0.0,0.0020092153173499319,0.001141185781077002,154.0,0.0,0.63017142713292795,1.0,18.992668064855756,0.01644682656811769,6.3435826381131592e-07,0.024084063956465999,0.052834561512123367,0.078487776530706738,0.0021024909765529577,1.1141362337247111e-08,7.1755324326203148e-05,0.13741687810496472,2.2357514964733285e-11,0.02014777874571716,3.2730071253718414e-05,0.03024940330842316,0.02690415519120154,5.4906127782535678e-06,1.4325544089674872e-05,3.320602882077122e-06,0.005937154706270902,6.932990051398303e-05,0.00069712770055787719,0.00089907387858444989,0.0019294636536717931,3.2285042015826763e-07,5.3109015853019889e-13,4.9726915953199813e-12,1.4757239762717242e-10,2.485402947433003e-06,4.7744838310539532e-05,2.5950413322691487e-06,7.5129017978879228e-06,8.809536384008598e-07,8.6323312595801866e-07,4.3963700302984333e-12,1.9716859611304243e-06,5.3739422486679188e-06,7.985144576956522e-06,3.5958361152341419e-08,3.1371965079753446e-09,2.1405678777164959e-11,6.8847711654973284e-11,1.8990052716201192e-07,4.6977305793415227e-17,2.6985632820772134e-17,6.2247983305328174e-08,1.3644826653048947e-12,6.4796182141225133e-08,9.5312360785528024e-13
1.382458610378884e-07,0.717617345731957,6.4625460618003043e-06,4.5942615713507964e-07,3.1536721917864902e-05,9.1407312900622134e-09,2.9224788227701114e-05,0.0,0.0,0.0020237997438484496,0.001166598835922939,154.0,0.0,0.62776103767215774,1.0,18.99260466339857,0.016531935526445187,6.3227922372331657e-07,0.02401991726910872,0.053012402295037717,0.079007330042199772,0.0020968836456868537,1.1178810090784102e-08,7.1996508146458105e-05,0.13840950224934376,2.2297887606794502e-11,0.020390781391966647,3.2643130918919822e-05,0.030579671958168807,0.027138759507158293,5.5384642868356334e-06,1.4429536795016522e-05,3.3495425733952726e-06,0.0060400130488993146,7.0597213796880714e-05,0.00071633474661621384,0.00092628304029799841,0.0019563651446949976,3.2845173384479619e-07,5.3287525740652576e-13,5.0587804555875132e-12,1.4964327796563972e-10,2.5237748720069853e-06,4.896737353028495e-05,2.6615307755335259e-06,7.7075154756007783e-06,9.0390649904644769e-07,8.9732474102817013e-07,4.5102533008897547e-12,2.0475690104304314e-06,5.5944427280992529e-06,8.0382829472915172e-06,3.7277736278742965e-08,3.2523268553067027e-09,2.2191092421834728e-11,7.152022090241362e-11,1.9727713030262104e-07,4.8701301571144918e-17,2.7975964561943481e-17,6.5228748965954739e-08,1.4298213907632096e-12,6.8078683258303305e-08,1.0014029371003781e-12
