Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878)
2.0063235976902036e-06,0.38295811249204836,7.1187908143040048e-12,6.152735142342827e-12,1.1646997241956638e-08,1.1642624889802468e-14,1.4823642907337238e-07,0.0,0.0,0.00011677287965682094,6.9315949728020019e-05,154.0,0.0,0.98743742478384111,1.0,18.995747485010558,0.0010524198753504236,1.6211191805005132e-11,0.00043676060868448358,0.0026410803197968796,1.813032823652973e-05,0.0022401564457587208,6.2405283346929025e-09,4.276737954117062e-05,1.2573711225984648e-05,1.1941922153509427e-10,0.002414879823517296,1.2374795057510376e-08,8.542128470977831e-06,8.4790446971010395e-06,1.2326471659920352e-08,1.5516585630469108e-10,9.4888157546938742e-09,0.0019119234214479391,1.8268016114705562e-09,2.170375660885734e-09,2.1762599788611291e-09,0.001783158094970797,2.3018581145736497e-09,1.3508234467130267e-12,3.3390559624479008e-13,3.988328954986598e-13,1.5326813441468662e-09,1.950322416749445e-08,8.5677553287214818e-08,2.5191511721965666e-10,9.4480626592416081e-09,3.0531734831529445e-08,3.7457622246061631e-17,1.2934475662228741e-08,1.6619545337992673e-11,2.1718188556670101e-10,1.0504109941161013e-10,5.3854840246926635e-10,1.7746803261545301e-15,6.045943211444084e-15,5.7455337776778899e-11,4.3665003914549398e-17,2.4236460559486867e-17,1.0559415115526547e-09,5.1487791891111795e-15,5.0940039472288413e-12,6.0948546003599227e-16,7.5928710029634402e-20,4.6070815542980026e-15,1.0168579659748517e-11,3.2981146138435229e-13,9.8387681983641613e-12,2.8893659282029769e-08,2.6280422536174768e-14,4.8471532029707299e-14,6.1513096199989179e-12,5.8350316736753e-15,9.0269752972952379e-17,5.1011455045576248e-12
2.0504106936331343e-06,0.3829579205320227,7.1544701775006773e-12,6.814261473442274e-12,1.216837694136175e-08,1.2326006845889592e-14,1.5926644061782798e-07,0.0,0.0,0.00011895621507178769,7.3354554480652137e-05,154.0,0.0,0.98715076781988753,1.0,18.995653245782723,0.0010713838142765318,1.6206651223593495e-11,0.00043884682333540322,0.0026541854300174482,1.852601879019696e-05,0.0022508599980775009,6.2714660312420344e-09,4.2979402527873924e-05,1.2848337484605648e-05,1.199898110983475e-10,0.0024963096395234294,1.2434061458819312e-08,8.8306955330972798e-06,8.7633379090413977e-06,1.2739708244939699e-08,1.5858891928665579e-10,9.806922185453496e-09,0.0019940311431644107,1.9940368603821632e-09,2.379723109764934e-09,2.3863372718947679e-09,0.0018602359210174587,2.4007819454630366e-09,1.3575202709027042e-12,3.4824071769686398e-13,4.1607328553746911e-13,1.5992447750210803e-09,2.0698179063093845e-08,9.0941868321421997e-08,2.715384413037052e-10,1.0240372072990347e-08,3.3559478031138754e-08,4.0375442642375598e-17,1.4120168000890927e-08,1.8459186986326216e-11,2.219680365803643e-10,1.1071863686163149e-10,5.6768152522343722e-10,1.8706030534503852e-15,6.3785350083995509e-15,6.0617195526842831e-11,4.6027090430675739e-17,2.5547547506971997e-17,1.1447399414924736e-09,5.5817610519914841e-15,5.4192184833544922e-12,6.4839371516561749e-16,8.0776197487875805e-20,4.9011878939285422e-15,1.1134942764128259e-11,3.5125593436423089e-13,1.0783686829764026e-11,3.1259752364152775e-08,2.8434547822320908e-14,5.3147753286727968e-14,6.7495876123657253e-12,6.3979528802673797e-15,9.9049414949785364e-17,5.7499233557689358e-12
2.094497789576065e-06,0.3829577286982145,7.1876599474277951e-12,7.5345801649811615e-12,1.2695228772812197e-08,1.3025590634990023e-14,1.7078206048205911e-07,0.0,0.0,0.00012107240556429208,7.7486341777219627e-05,154.0,0.0,0.98686423330821726,1.0,18.995559036411596,0.0010901903510541976,1.620211260293033e-11,0.00044078403964989323,0.0026663694085104742,1.8921591493165473e-05,0.0022607984073129824,6.300226964665668e-09,4.317650768596731e-05,1.3122888717203567e-05,1.2051961208556302e-10,0.0025781045559999508,1.2489096182423995e-08,9.1205915393542337e-06,9.0487621911337332e-06,1.3154585448445204e-08,1.6201104774242609e-10,1.0126291558533596e-08,0.0020769341113801129,2.1714295362846734e-09,2.6031115093370135e-09,2.6105249365285226e-09,0.0019380369136513609,2.5006654621034114e-09,1.3637459099768523e-12,3.6271452277123314e-13,4.3347544577876514e-13,1.6664401775125158e-09,2.1926126568613341e-08,9.63521497243076e-08,2.9206327843540768e-10,1.1072900924554096e-08,3.6785507441653521e-08,4.3427310317095819e-17,1.5377941029737816e-08,2.0443565329475246e-11,2.26752762042459e-10,1.1651734307908356e-10,5.9743695829934619e-10,1.9685729467916225e-15,6.7185344461306608e-15,6.3849538388047896e-11,4.8439633289338181e-17,2.6886640478655574e-17,1.2382843227196139e-09,6.0378842125689187e-15,5.7537422522356e-12,6.8841544176423011e-16,8.5762443777918801e-20,5.2037109333246379e-15,1.2161959848205946e-11,3.7333879312196889e-13,1.1788621055083976e-11,3.3743952724319796e-08,3.0696345965356668e-14,5.8120822325970642e-14,7.3862119598132627e-12,6.9966067149933678e-15,1.0839180551200543e-16,6.4608254481933667e-12
2.1385848855189956e-06,0.3829575369902706,7.2185097304140097e-12,8.3172618147585899e-12,1.3227212269067427e-08,1.3740888523904937e-14,1.8278805954454545e-07,0.0,0.0,0.00012312244489774026,8.1708299399958843e-05,154.0,0.0,0.98657783389347731,1.0,18.995464858846404,0.0011088407300115925,1.6197576150534596e-11,0.00044258153493805565,0.002677687373481522,1.9317046397975067e-05,0.0022700193191487646,6.3269414002232202e-09,4.3359587750388435e-05,1.3397364840948332e-05,1.2101116441330155e-10,0.0026602368946254304,1.2540162644471042e-08,9.4117211408910194e-06,9.3352183302026003e-06,1.3570959021322704e-08,1.6543224058465557e-10,1.0446812831862229e-08,0.0021605817503178382,2.3592522316846649e-09,2.8410509746478718e-09,2.8493376740928067e-09,0.002016512594592605,2.6014476504063546e-09,1.3695285612975475e-12,3.7731818133294915e-13,4.5102853208359804e-13,1.7342253310930001e-09,2.3186413642753246e-08,1.0190552009075268e-07,3.1349603712904127e-10,1.1946090411499654e-08,4.0215424046471188e-08,4.6614178161522794e-17,1.6709749462330741e-08,2.257919958603663e-11,2.3153606256070236e-10,1.2243470722133295e-10,6.2780178323913062e-10,2.0685475850450685e-15,7.0658009679613732e-15,6.7151031450451325e-11,5.0901585073978812e-17,2.8253158101176045e-17,1.3366726434293006e-09,6.5176264621163292e-15,6.0974071476380095e-12,7.2953051191483407e-16,9.0884943191153675e-20,5.5144985261300269e-15,1.3251327072639132e-11,3.9604976181499366e-13,1.2855277310824134e-11,3.634777371073628e-08,3.3067203465775011e-14,6.3398379339748188e-14,8.0621869069280236e-12,7.6319125869583142e-15,1.1831166184687121e-16,7.2377613526526285e-12
2.1826719814619262e-06,0.38295734540783827,7.2471616319651812e-12,9.1659569947567264e-12,1.3764003916246867e-08,1.4471415550586704e-14,1.95288892405209e-07,0.0,0.0,0.0001251074356737218,8.6017435795424351e-05,154.0,0.0,0.98629158125082772,1.0,18.995370714901526,0.001127336186003673,1.6193042058017979e-11,0.0004442481039350523,0.0026881916931171656,1.9712383562038095e-05,0.0022785679005627459,6.3517331029889126e-09,4.352949090909002e-05,1.3671765782440416e-05,1.2146687586221516e-10,0.0027426806535479614,1.258751056799934e-08,9.7039949565243995e-06,9.6226131899464376e-06,1.3988693551261354e-08,1.6885249684584859e-10,1.0768381765870751e-08,0.0022449260076040992,2.5577710462219918e-09,3.0940515391478839e-09,3.1032902678327757e-09,0.0020956170148300072,2.7030705386175593e-09,1.3748950151939318e-12,3.9204330391461281e-13,4.6872226606547099e-13,1.8025602080614449e-09,2.4478377118253284e-08,1.075990559468092e-07,3.3584207545539239e-10,1.2860329903364355e-08,4.3854677111180272e-08,4.9936842874993893e-17,1.8117507262604843e-08,2.4872643934808211e-11,2.3631793880385909e-10,1.2846833756806834e-10,6.587636931952371e-10,2.1704865596644317e-15,7.4202007006207957e-15,7.0520403281637304e-11,5.3411947956834893e-17,2.9646546525659966e-17,1.4400006878104477e-09,7.0214548451528265e-15,6.4500472596166661e-12,7.7171906085411875e-16,9.6141222755772402e-20,5.8334005151547544e-15,1.4404709877600013e-11,4.1937867059630354e-13,1.3985331207003709e-11,3.9072616723918163e-08,3.5548404651298515e-14,6.8987759242309517e-14,8.7784771295033327e-12,8.3047531365573551e-15,1.2882314047386393e-16,8.0847397081518669e-12
2.226759077404857e-06,0.3829571539505658,7.2737504395771919e-12,1.0084391748406862e-11,1.4305296780886283e-08,1.5216691144758882e-14,2.0828871358377255e-07,0.0,0.0,0.00012702857265643025,9.0410789694730855e-05,154.0,0.0,0.98600548615359029,1.0,18.995276606263833,0.0011456779444610238,1.6188510502194941e-11,0.0004457920717148871,0.0026979320516524563,2.010760304726442e-05,0.0022864869061926672,6.374719494094186e-09,4.3687021873777905e-05,1.3946091477292755e-05,1.2188902561488944e-10,0.0028254114219236357,1.2631376347967676e-08,9.9973292584464957e-06,9.9108593947128825e-06,1.4407662002843283e-08,1.7227181567317397e-10,1.1090900569458696e-08,0.0023299212937038702,2.7672454622908701e-09,3.3626228751465886e-09,3.3728973032824679e-09,0.0021753066868339856,2.8054791245829805e-09,1.3798706887818513e-12,4.0688193112950525e-13,4.8654691993054508e-13,1.8714069161578335e-09,2.5801346597258209e-08,1.1342980063279405e-07,3.5910573626050263e-10,1.3815958229746422e-08,4.7708563458544975e-08,5.3395950201609938e-17,1.9603087149418592e-08,2.7330481922956225e-11,2.4109839149705674e-10,1.3461596296356316e-10,6.903110004995603e-10,2.2743514990583151e-15,7.7816065731871957e-15,7.3956447064467193e-11,5.596977431263806e-17,3.1066279768358511e-17,1.5483621391489385e-09,7.5498261621762146e-15,6.8114997866493309e-12,8.1496159610089941e-16,1.0152885583258425e-19,6.1602695572746791e-15,1.5623743471897297e-11,4.4331551880253719e-13,1.518042795309475e-11,4.1919775333499303e-08,3.814113541064309e-14,7.4895988084097764e-14,9.5360072078556784e-12,9.015973804314422e-15,1.3993980951563558e-16,9.0058642124906843e-12
2.2708461733477875e-06,0.382956962618102,7.2984038304617882e-12,1.1076363073230407e-11,1.4850800073466628e-08,1.5976240537707624e-14,2.2179139332543122e-07,0.0,0.0,0.00012888712760254737,9.4885438459526496e-05,154.0,0.0,0.98571955853634674,1.0,18.995182534499861,0.0011638672214401282,1.6183981646118228e-11,0.00044722130809062173,0.0027069555246255336,2.0502704919712481e-05,0.0022938167523304277,6.3960118286765059e-09,4.3832943099411686e-05,1.4220341869711838e-05,1.2227976820036872e-10,0.0029084062967550668,1.2671983458840622e-08,1.0291645666940105e-05,1.0199875021996301e-05,1.482774527033213e-08,1.7569019632324786e-10,1.1414277555734637e-08,0.0024155244129332606,2.9879282492586653e-09,3.6472740398112256e-09,3.6586729140973445e-09,0.0022555405089750525,2.9086212927851159e-09,1.3844796644822559e-12,4.2182652161589157e-13,5.0449329957377428e-13,1.9407296341448163e-09,2.7154647072849063e-08,1.1939477597451063e-07,3.832903835981845e-10,1.4813265078513145e-08,5.1782227493661359e-08,5.6992000347437811e-17,2.1168320276320333e-08,2.9959321297929501e-11,2.4587742141742963e-10,1.4087543299191305e-10,7.2243263772821817e-10,2.3801060715518226e-15,8.1498983589699714e-15,7.7458021001645441e-11,5.857416680494518e-17,3.2511859758565719e-17,1.6618486838957483e-09,8.1031874770999078e-15,7.1816058099040525e-12,8.592390900828726e-16,1.0704547365586339e-19,6.4949618235950709e-15,1.6910033476778578e-11,4.6785052899626764e-13,1.6442182947782308e-11,4.4890439504897743e-08,4.0846487030208348e-14,8.1129781099824717e-14,1.0335661317531136e-11,9.7663825964860052e-15,1.5167464415913572e-16,1.0005329571096794e-11
2.314933269290718e-06,0.3829567714100968,7.3212425989051557e-12,1.2145734409087113e-11,1.5400238661046994e-08,1.6749595977214843e-14,2.3580053296195894e-07,0.0,0.0,0.00013068443551248271,9.943850525139509e-05,154.0,0.0,0.98543380755376098,1.0,18.995088501062757,0.00118190522367492,1.6179455640043602e-11,0.00044854324316544398,0.0027153066613955809,2.0897689249264918e-05,0.0023005955968328491,6.4157153910087159e-09,4.3967976121446226e-05,1.4494516912081051e-05,1.2264113775406964e-10,0.0029916438022545323,1.2709542894897443e-08,1.0586870854893105e-05,1.0489583304491409e-05,1.5248831744352929e-08,1.791076381569277e-10,1.1738426808450534e-08,0.0025016944878121891,3.2200653940072979e-09,3.9485132450973847e-09,3.9611305517410987e-09,0.0023362796839005969,3.0124477233539126e-09,1.3887447322584575e-12,4.3686993881706419e-13,5.2255272632322825e-13,2.0104945419583883e-09,2.8537601292021791e-08,1.2549099281061915e-07,4.0839844007572093e-10,1.5852492486203211e-08,5.6080661890334422e-08,6.0725353533497002e-17,2.2814996069544725e-08,3.2765789245695143e-11,2.5065502939006553e-10,1.4724471706584733e-10,7.5511815317983055e-10,2.4877159699929319e-15,8.5249626513042844e-15,8.1024048091518622e-11,6.1224278019521069e-17,3.3982816135126054e-17,1.7805501157070575e-09,8.6819766245535447e-15,7.5602109391978418e-12,9.0453305740913641e-16,1.1268877496169154e-19,6.8373375835519902e-15,1.826515670075564e-11,4.9297419246223182e-13,1.7772182508293407e-11,4.7985699895624756e-08,4.3665460097492999e-14,8.769554225758433e-14,1.1178283120096947e-11,1.0556750031445205e-14,1.6404002505296779e-16,1.1087417424314641e-11
2.359020365233649e-06,0.3829565803262016,7.3423808982704269e-12,1.3296431151263757e-11,1.5953352540836447e-08,1.753629776352147e-14,2.5031947978197176e-07,0.0,0.0,0.00013242188221735242,0.00010406716512188535,154.0,0.0,0.98514824163536696,1.0,18.994994507298905,0.001199793148629508,1.617493262232898e-11,0.0004497648837302376,0.0027230275731463024,2.1292556109326966e-05,0.0023068594233671635,6.4339297025580981e-09,4.4092802981687819e-05,1.4768616564548891e-05,1.2297505250877396e-10,0.0030751038119302657,1.2744253634679469e-08,1.0882936262800463e-05,1.0779912342437471e-05,1.5670816893548568e-08,1.8252414063415087e-10,1.2063267859964125e-08,0.0025883928783859774,3.463896055539837e-09,4.2668476499959217e-09,4.2807827774183496e-09,0.0024174876324838442,3.1169117949673284e-09,1.3926874346523091e-12,4.5200543688631943e-13,5.4071701769369393e-13,2.0806697468874599e-09,2.9949531876092755e-08,1.3171546044477061e-07,4.344314248319259e-10,1.693383640339451e-08,6.0608708852252599e-08,6.4596235642772535e-17,2.4544862207663287e-08,3.5756528016915004e-11,2.5543121628424055e-10,1.5372190261266234e-10,7.883577016394805e-10,2.5971488811038714e-15,8.9066927833026915e-15,8.4653515370450039e-11,6.3919309715489561e-17,3.5478705830782315e-17,1.904554438545433e-09,9.2866227126052066e-15,7.9471658403601627e-12,9.5082561795647684e-16,1.1845653384857898e-19,7.1872616817803262e-15,1.9690662022785688e-11,5.1867730676676435e-13,1.917198471601892e-11,5.1206552184257478e-08,4.6598968435257294e-14,9.4599365176913635e-14,1.2064675836660969e-11,1.1387809250815924e-14,1.7704773938626013e-16,1.2256492272489597e-11
2.4031074611765795e-06,0.38295638936606835,7.3619264932990663e-12,1.4532436206233101e-11,1.6509896285534304e-08,1.8335895122101568e-14,2.6535134137305176e-07,0.0,0.0,0.00013410089321357193,0.0001087686501195572,154.0,0.0,0.98486286853657934,1.0,18.994900554454386,0.0012175321845519452,1.6170412720271631e-11,0.00045089283022738027,0.0027301580247521906,2.1687305576546154e-05,0.0023126421285572371,6.4507487391643454e-09,4.4208067716648716e-05,1.5042640794624464e-05,1.2328331944026357e-10,0.0031587674735515416,1.2776303121861037e-08,1.1179777824783782e-05,1.1070794826825949e-05,1.6093602862051256e-08,1.8593970330885267e-10,1.2388725381376225e-08,0.0026755830980024209,3.7196525414247506e-09,4.6027831734737615e-09,4.6181410746380393e-09,0.0024991299048117222,3.2219694833998537e-09,1.3963281137944497e-12,4.6722664597518976e-13,5.5897846747751413e-13,2.151225207002418e-09,3.1389763214513449e-08,1.3806519509288516e-07,4.6138999188463197e-10,1.8057448318761826e-08,6.5371061867411785e-08,6.8604743922157717e-17,2.6359624726913063e-08,3.8938190921125071e-11,2.6020598300991561e-10,1.6030519250465718e-10,8.2214203127200357e-10,2.7083744420685119e-15,9.2949887008631955e-15,8.8345472710309757e-11,6.6658511762653442e-17,3.6999112482330073e-17,2.0339479680464693e-09,9.9175466170258605e-15,8.3423266541488077e-12,9.9809954697450117e-16,1.2434660602161537e-19,7.5446039168575154e-15,2.1188071362321585e-11,5.4495100603105209e-13,2.064312035629053e-11,5.4553901398666815e-08,4.9647843037076657e-14,1.0184703528188502e-13,1.2995602486684421e-11,1.2260256279339891e-14,1.907089843932012e-16,1.3516997416931448e-11
2.44719455711951e-06,0.3829561985293513,7.3799810190792423e-12,1.5857785605752174e-11,1.7069638469540956e-08,1.9147946928254763e-14,2.8089899941059261e-07,0.0,0.0,0.00013572292365768336,0.00011354025350548005,154.0,0.0,0.98457769538617346,1.0,18.994806643681056,0.0012351235105289233,1.6165896050886775e-11,0.00045193329404483634,0.0027367355291452911,2.2081937730551589e-05,0.002317975610837038,6.4662611541545638e-09,4.431437788658608e-05,1.5316589576782195e-05,1.2356763900395429e-10,0.0032426171370917977,1.2805867755536455e-08,1.1477335705951451e-05,1.1362167773832368e-05,1.6517098083264937e-08,1.8935432582398804e-10,1.2714728885224284e-08,0.0027632307267923557,3.9875603039979123e-09,4.9568243265672624e-09,4.9737156808727395e-09,0.0025811740894345369,3.3275792573247252e-09,1.3996859596995616e-12,4.8252755711788479e-13,5.7732982544632253e-13,2.2221326529198434e-09,3.2857623147773048e-08,1.4453722739622163e-07,4.8927396861519048e-10,1.9223436927325506e-08,7.0372267881673265e-08,7.2750852704770362e-17,2.8260948237587836e-08,4.2317438668714078e-11,2.6497933051448112e-10,1.6699290187325038e-10,8.5646246736823617e-10,2.8213641867072754e-15,9.6897567974398628e-15,9.2099031252022895e-11,6.9441180823654944e-17,3.8543645699144984e-17,2.1688154305160156e-09,1.0575161464000843e-14,8.7455553169450924e-12,1.0463383134363598e-15,1.3035693357259614e-19,7.9092393311960118e-15,2.2758880716922171e-11,5.7178678458393721e-13,2.2187093932338234e-11,5.8028566215193568e-08,5.2812835979681718e-14,1.0944403306092196e-13,1.397178627527167e-11,1.3174750418063786e-14,2.0503437303645917e-16,1.487345093279694e-11
2.4912816530624407e-06,0.38295600781570605,7.3966402435287601e-12,1.7276564192835095e-11,1.7632361083537276e-08,1.9972022297683012e-14,2.9696512287908296e-07,0.0,0.0,0.0001372894494355346,0.00011837933316340925,154.0,0.0,0.98429272873046036,1.0,18.994712776042434,0.0012525682965413103,1.6161382721632501e-11,0.00045289211495356374,0.0027427954430583501,2.2476452653711686e-05,0.002322889860027801,6.4805505046733191e-09,4.441230612657846e-05,1.5590462892077189e-05,1.2382960991011123e-10,0.0033266362856988691,1.283311338454159e-08,1.1775554051238086e-05,1.1653972270643697e-05,1.6941216910227215e-08,1.9276800790667811e-10,1.3041212440937565e-08,0.0028513033238843689,4.2678379543918569e-09,5.3294740621720188e-09,5.3480154368635903e-09,0.0026635897218786307,3.4337019725728333e-09,1.4027790592576742e-12,4.9790250689797238e-13,5.9576427688774846e-13,2.2933655088500799e-09,3.4352444455366227e-08,1.5112860906898238e-07,5.1808239419572128e-10,2.0431869830124792e-08,7.56167298251824e-08,7.7034419123756747e-17,3.025045623826061e-08,4.5900936040300325e-11,2.6975125977972987e-10,1.7378345444648077e-10,8.913108935553014e-10,2.936091483598569e-15,1.0090909718060969e-14,9.5913361546188809e-11,7.2266658830523802e-17,4.0111940217583796e-17,2.3092400590696423e-09,1.1259873098906779e-14,9.1567197932637501e-12,1.0955261078449578e-15,1.364855484457013e-19,8.281048421230116e-15,2.4404561250366256e-11,5.9917651464703259e-13,2.3805384735719227e-11,6.1631283205418961e-08,5.609462428799174e-14,1.1739553831248002e-13,1.4993911112876424e-11,1.4131914756116734e-14,2.2003394163380265e-16,1.6330441687905278e-11
