Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859)
1.805508828117809e-10,0.5081997294809676,6.2106011153467217e-11,5.9849813879414787e-15,4.6375067624167263e-15,2.1126735092404546e-22,6.5028496787189767e-18,0.0,0.0,4.1338878208822372e-09,4.7168891553052775e-15,154.0,0.0,0.99981482060416837,1.0,18.999991555058998,1.2681303376391447e-05,1.5247717854284373e-07,5.3340743573478771e-05,6.1482610180046239e-05,2.0313418606181775e-05,8.2822140674470991e-06,2.4398249064637265e-11,1.5855366651225266e-07,2.8718840909302367e-05,1.134839377653662e-13,2.8592212553875301e-08,1.3580202664709135e-08,4.6316248623609793e-09,4.6289356347769078e-09,1.653936743093707e-12,1.7155687562278411e-10,1.0352895969720299e-12,2.1008172315655903e-09,2.9063871945816051e-20,2.7453251825839857e-20,2.7455173797156271e-20,1.215917146356378e-11,1.4446168958411877e-14,1.4701149393413525e-15,5.3249299080269398e-18,3.4168078167721432e-18,1.4785153093437295e-15,3.4516996968381455e-17,9.7911364756449562e-19,9.1664675043061287e-20,8.1737226281926556e-22,7.2866972445292819e-25,4.2014309747242394e-26,1.2415292789175759e-21,2.6983990720939906e-25,1.2117105714770172e-10,6.0949198341071362e-17,7.6042349150956833e-18,1.9998436537584788e-20,1.569744400998214e-21,2.3538633736188623e-18,1.4855697705374052e-25,8.4872992160504111e-26,2.73809055112093e-21,4.6190197510262251e-26,8.3839863591996409e-22,2.1977408782663076e-26,7.4966873784664953e-28,1.6845299996695834e-25,6.1729323145363135e-24,6.1594947131783958e-24,1.3437601357915433e-26,1.0754645991071225e-18,5.184133178429532e-22,6.0734347337085083e-23,1.5569946472398797e-23,5.3736005445699457e-25,2.1227970445525243e-27
1.8654618800120646e-10,0.5081997284232702,6.4362126557287409e-11,6.4203636582442443e-15,4.9674861016516851e-15,2.4122387031521264e-22,7.1895233978259485e-18,0.0,0.0,4.4110670967799749e-09,5.3464316741986105e-15,154.0,0.0,0.99980867184011923,1.0,18.999991190125371,1.3102286259988715e-05,1.5247633085804432e-07,5.5026561172689356e-05,6.3523684458801507e-05,2.098991815918899e-05,8.6415733176141261e-06,2.5208212076459255e-11,1.6384846197503728e-07,2.967528843621072e-05,1.1840792461476924e-13,3.0522281392885433e-08,1.4342389762919353e-08,5.0647909211302259e-09,5.061849704492514e-09,1.8087563459919165e-12,1.8283335261525968e-10,1.1324588333688392e-12,2.2430247272582467e-09,3.5964231214589609e-20,3.3974420622575288e-20,3.3976881373442261e-20,1.3487887314100239e-11,1.5834207554859713e-14,1.5192084647603876e-15,5.5606283886829073e-18,3.5871550561056227e-18,1.6046821900544019e-15,3.873822645732541e-17,1.1305488123461928e-18,1.0636389707498486e-19,9.8073054860487649e-22,8.9413196067904232e-25,4.8752105553281149e-26,1.4424642637947235e-21,3.2607193216284675e-25,1.2912956302715563e-10,6.4921968945990143e-17,8.2270842667458163e-18,2.1304431449293041e-20,1.696201347862847e-21,2.5902005907356638e-18,1.6072501709996234e-25,9.1824789280969208e-26,3.1135470462280829e-21,5.2524805722150212e-26,9.5313684729417714e-22,2.4985222873690221e-26,8.5226445534530486e-28,1.9151757901756878e-25,7.2521581509748616e-24,7.2358453878184336e-24,1.6312763156423675e-26,1.2498464017554779e-18,5.8591336603380778e-22,7.0561349430536366e-23,1.8623653766537041e-23,6.2687543759272773e-25,2.5397836733936745e-27
1.92541493190632e-10,0.5081997273632954,6.6630722988159922e-11,6.8721163914762356e-15,5.3101782820382542e-15,2.7429728338497727e-22,7.9243145736909932e-18,0.0,0.0,4.6972137436839583e-09,6.036779122986709e-15,154.0,0.0,0.99980252308484197,1.0,18.999990824374748,1.3523262219157884e-05,1.5247548317242608e-07,5.6711503921328276e-05,6.5564728926348559e-05,2.1666412733423863e-05,9.0017405700985931e-06,2.60181632294972e-11,1.6914317991782207e-07,3.0631730307442076e-05,1.2334298282555375e-13,3.2515365055629853e-08,1.5117877859017187e-08,5.5218141392516863e-09,5.5186070275235135e-09,1.9721106088730377e-12,1.9444671058675342e-10,1.2349994175443592e-12,2.3899153445577936e-09,4.4188892588095613e-20,4.1747976565940953e-20,4.1751101611289378e-20,1.4910481472079213e-11,1.7302378503539938e-14,1.5683012714113103e-15,5.8000865765026167e-18,3.7603730894323047e-18,1.7368791789776608e-15,4.3308437898716709e-17,1.2989745298520154e-18,1.2280997700135026e-19,1.1696539310344728e-21,1.0898384289982262e-24,5.6290673041566716e-26,1.6676270595218808e-21,3.9163445430117679e-25,1.3732524706072776e-10,6.9015913390523007e-17,8.876041175005975e-18,2.2650332236070886e-20,1.8288046932666526e-21,2.841611191293318e-18,1.7340309678826597e-25,9.9067980257294632e-26,3.5260527672769382e-21,5.9484580138720388e-26,1.0791596968176563e-21,2.8288870196647979e-26,9.64950634620816e-28,2.1685164545491022e-25,8.4764972171524609e-24,8.4568158571419507e-24,1.9681360010506258e-26,1.445616716555313e-18,6.5956358144572403e-22,8.1570837116738558e-23,2.2141767916673688e-23,7.2748175572714241e-25,3.020282479959414e-27
1.9853679838005756e-10,0.5081997263013368,6.8911800511488763e-11,7.3403128148638409e-15,5.6657410402972486e-15,3.10702923157645e-22,8.7090550796563744e-18,0.0,0.0,4.9923270422085171e-09,6.7917116615504578e-15,154.0,0.0,0.99979637433834034,1.0,18.99999045790765,1.3944231253973946e-05,1.5247463545960335e-07,5.8395672360616041e-05,6.7605743578952915e-05,2.2342902330307658e-05,9.362615298352819e-06,2.6828102522304931e-11,1.7443782033121119e-07,3.158816652497529e-05,1.2828773496884781e-13,3.4571461852293681e-08,1.5906241794352359e-08,6.0031005937078148e-09,5.9996134435267608e-09,2.1441449784863525e-12,2.0639501098853711e-10,1.3430032253839011e-12,2.5414915591839706e-09,5.3935081286055112e-20,5.0960627105344602e-20,5.0964565612778927e-20,1.6430120148465417e-11,1.8852268275588247e-14,1.6173933592070219e-15,6.0433064576290119e-18,3.9365106736906685e-18,1.8751963234730907e-15,4.8243566992473087e-17,1.4856059415727314e-18,1.4114211191231616e-19,1.3870986623523235e-21,1.3200549120322287e-24,6.4693825077747893e-26,1.9189997657386118e-21,4.6770615067677779e-25,1.4575670890785854e-10,7.3230861943707654e-17,9.5511343811420417e-18,2.4036082824483474e-20,1.967681602753074e-21,3.1085405539612101e-18,1.8659177761139115e-25,1.0660288587931593e-25,3.9779313843467986e-21,6.7108735122873363e-26,1.2171701554605968e-21,3.1906780207128301e-26,1.0883558591681534e-27,2.4459663986703302e-25,9.8599810476513591e-24,9.8363725013388549e-24,2.3608546312499521e-26,1.6646030007462781e-18,7.3970093040720142e-22,9.3859044744039342e-23,2.6175512537550252e-23,8.4010828026600075e-25,3.5713094550669799e-27
2.0453210356948311e-10,0.5081997252376512,7.1205359018711402e-11,7.8250248444963283e-15,6.0343352997096994e-15,3.5066410644810589e-22,9.545599714845698e-18,0.0,0.0,5.2964063352056667e-09,7.6151230375211032e-15,154.0,0.0,0.99979022560061892,1.0,18.999990090812275,1.4365193364511901e-05,1.5247378776796842e-07,6.0079154704737592e-05,6.9646728412878724e-05,2.3019386951223011e-05,9.7241093006997408e-06,2.7638029953429742e-11,1.7973238320568421e-07,3.2544597090734452e-05,1.3324097249287976e-13,3.6690570092965475e-08,1.6707071476421147e-08,6.5090434049534176e-09,6.5052618432048967e-09,2.3250002604392605e-12,2.1867632641423067e-10,1.4565592002631918e-12,2.6977558447987747e-09,6.5421300096185379e-20,6.1819257767488807e-20,6.1824186018356617e-20,1.8049963173086005e-11,2.0485419809075397e-14,1.6664847280592455e-15,6.2902900139152574e-18,4.1156210059281268e-18,2.0197253063116546e-15,5.3559762985885219e-17,1.6916969385765716e-18,1.6150546179276489e-19,1.636248462225102e-21,1.58948007905961e-24,7.4028108285482335e-26,2.1986549553423307e-21,5.5557116459495644e-25,1.5442255648408855e-10,7.7566654113897303e-17,1.025238603947602e-17,2.546163020150854e-20,2.1129590769372713e-21,3.3914330297152343e-18,2.0029149237883742e-25,1.1442975341806011e-25,4.4715741039571135e-21,7.5437624922721657e-26,1.3678911871842759e-21,3.585790652546094e-26,1.2231265899284986e-27,2.7489802728453341e-25,1.141750104639611e-23,1.1389335382825606e-23,2.8165663570501765e-26,1.9087240717879543e-18,8.2667003856359933e-22,1.0752655663081981e-22,3.0779711654037252e-23,9.6572741004009754e-25,4.200374485239578e-27
2.1052740875890866e-10,0.5081997241724646,7.3511398233274012e-11,8.3263232450295201e-15,6.4161251625470438e-15,3.9441220795066841e-22,1.043582666159586e-17,0.0,0.0,5.6094510200843661e-09,8.5110205928416701e-15,154.0,0.0,0.99978407687168147,1.0,18.99998972316601,1.4786148550846737e-05,1.5247294009044235e-07,6.1762028350555121e-05,7.1687683424389217e-05,2.3695866597566899e-05,1.0086145190883343e-05,2.8447945521420597e-11,1.8502686853171805e-07,3.3501022006663815e-05,1.3820163504029673e-13,3.8872688087637179e-08,1.7519971166817463e-08,7.0400231930919017e-09,7.0359326242157539e-09,2.5148127826531936e-12,2.312887405357552e-10,1.5757534564236889e-12,2.8587106730587665e-09,7.8888774025030291e-20,7.4552307264026691e-20,7.4558432481628567e-20,1.9773164428153985e-11,2.2203333758155355e-14,1.7155753778796612e-15,6.5410392268929165e-18,4.2977611712032322e-18,2.170559595657566e-15,5.9273393743894086e-17,1.9185398972703921e-18,1.8405121035046006e-19,1.9205236778281825e-21,1.9032730889864308e-24,8.4362830932819967e-26,2.5087569651979959e-21,6.5662497607386355e-25,1.6332140591238103e-10,8.2023137748381942e-17,1.0979812581753047e-17,2.692692411585457e-20,2.26476394837998e-21,3.6907319760302477e-18,2.1450256210323262e-25,1.2254876627320474e-25,5.0094395131859508e-21,8.4512741040295838e-26,1.5320656775308579e-21,4.0161725064431138e-26,1.3699271014350731e-27,3.0790528280185705e-25,1.3164832555386425e-23,1.3131401942928971e-23,3.3430612457449885e-26,2.1799914883151129e-18,9.2082327594501532e-22,1.2267837253731285e-22,3.6012903518171941e-23,1.1053553091257707e-24,4.9154969884859495e-27
2.1652271394833422e-10,0.5081997231059754,7.5829917716355079e-11,8.8442777700637335e-15,6.8112779029675157e-15,4.4218673430670127e-22,1.1381637941895699e-17,0.0,0.0,5.9314605420568566e-09,9.48352526833871e-15,154.0,0.0,0.99977792815153266,1.0,18.999989355036742,1.5207096813053456e-05,1.5247209238434939e-07,6.3444361205333355e-05,7.3728608609746878e-05,2.4372341270742592e-05,1.0448655070574815e-05,2.9257849224828372e-11,1.9032127629987322e-07,3.4457441274716494e-05,1.4316879225866671e-13,4.1117814146204099e-08,1.8344558820999431e-08,7.5964085130048477e-09,7.591994126047427e-09,2.7137145512729303e-12,2.4423034803965748e-10,1.7006693775652021e-12,3.0243585136838843e-09,9.4602933337486982e-20,8.9411179707251882e-20,8.9418744276674275e-20,2.1602872267974761e-11,2.4007469706539276e-14,1.7646653085807706e-15,6.7955560785064468e-18,4.482991658036838e-18,2.3277945756725772e-15,6.5401051172439771e-17,2.1674654511969045e-18,2.0893662776804561e-19,2.2435905097422058e-21,2.267081963039002e-24,9.5770091700498417e-26,2.8515632149844393e-21,7.7238042808644432e-25,1.724518814747325e-10,8.6600168241364181e-17,1.1733425476598813e-17,2.8431916815221697e-20,2.4232228791102966e-21,4.0068797878947664e-18,2.2922521083717376e-25,1.309600524496033e-25,5.5940534286735826e-21,9.4376709682733517e-26,1.7104563638027471e-21,4.4838232198674116e-26,1.5294394193803387e-27,3.4377187751896191e-25,1.5118658838727754e-23,1.5079170603743912e-23,3.9488234983840487e-26,2.4805108918186531e-18,1.0225208536251192e-21,1.3942397559097001e-22,4.193745408219446e-23,1.2600525680855293e-24,5.7252215019911853e-27
2.2251801913775977e-10,0.5081997220383572,7.8160916872350946e-11,9.3789572852408354e-15,7.2199639603592062e-15,4.9423539814732887e-22,1.2384959872892712e-17,0.0,0.0,6.262434388214087e-09,1.0536871606516575e-14,154.0,0.0,0.99977177944017626,1.0,18.999988986484045,1.5628038151207044e-05,1.5247124468573982e-07,6.5126212851714362e-05,7.576950396521369e-05,2.5048810972113276e-05,1.0811579364600923e-05,3.0067741062195155e-11,1.9561560650065137e-07,3.541385489678892e-05,1.4814162784059451e-13,4.342594657846483e-08,1.9180465475311919e-08,8.178556269744204e-09,8.1738030451675134e-09,2.9218333994991949e-12,2.5749925456380216e-10,1.8313877109542707e-12,3.1947018345380587e-09,1.1285493398344742e-19,1.0667169301659945e-19,1.0668097912134347e-19,2.3542229921323567e-11,2.5899247346166215e-14,1.813754520074507e-15,7.0538425457080725e-18,4.671375934156266e-18,2.4915276598219041e-15,7.1959556949947501e-17,2.4398422991710673e-18,2.3632513549286405e-19,2.6093703069669322e-21,2.6870727301575873e-24,1.0832480938442249e-25,3.2294255559054951e-21,9.0447391110403881e-25,1.8181261556407047e-10,9.1297607838781356e-17,1.2513231895209621e-17,2.9976562815688166e-20,2.5884623587275701e-21,4.3403179259820699e-18,2.4445957867821365e-25,1.3966369198723787e-25,6.2280087501241847e-21,1.0507328928941623e-25,1.9038457667107871e-21,4.9907942972582819e-26,1.7023632594966477e-27,3.8265526477901251e-25,1.7296594983357834e-23,1.7250164276570829e-23,4.6430706786996366e-26,2.8124833103769219e-18,1.1321309312843527e-21,1.5787740277045386e-22,4.8619670273429907e-23,1.4309248898430948e-24,6.6386332417479157e-27
2.2851332432718532e-10,0.5081997209697631,8.0504394954137711e-11,9.9304298760336941e-15,7.6423569331085344e-15,5.5081419210812792e-22,1.3447743521528465e-17,0.0,0.0,6.6023720823355866e-09,1.1675407752705642e-14,154.0,0.0,0.99976563073761748,1.0,18.999988617560192,1.6048972565382507e-05,1.524703970118381e-07,6.6807635568505945e-05,7.7810369487051525e-05,2.5725275703041718e-05,1.1174865800333525e-05,3.0877621032064239e-11,2.0090985912448868e-07,3.6370262874776796e-05,1.5311942553918196e-13,4.5797083694121298e-08,2.0027334676829232e-08,8.786812115485884e-09,8.7817048317445423e-09,3.1392931298105632e-12,2.7109357663442348e-10,1.9679866573443324e-12,3.3697431017181664e-09,1.3396321429558449e-19,1.2663556248875051e-19,1.2664689718996395e-19,2.5594375874847685e-11,2.7880047622019551e-14,1.8628430122721608e-15,7.3159006050656941e-18,4.8629800756653517e-18,2.6618583888858011e-15,7.8965968523868698e-17,2.7370770498600455e-18,2.6638637316555076e-19,3.0220489343589019e-21,3.1699593472845894e-24,1.2210475357862667e-25,3.6447916508254253e-21,1.0546717082238918e-24,1.9140224863643125e-10,9.6115325028881591e-17,1.3319235294025266e-17,3.1560818699551759e-20,2.7606087030150989e-21,4.6914869423002399e-18,2.6020573315202495e-25,1.4865972346460977e-25,6.9139653179294534e-21,1.1664736812869831e-25,2.1130361233737948e-21,5.5391889343649733e-26,1.8894159676452344e-27,4.2471686667841767e-25,1.9717211718004939e-23,1.9662853778498186e-23,5.4357939506746653e-26,3.1782064257850989e-18,1.2500297349806743e-21,1.7815731803927855e-22,5.6129913219165145e-23,1.6191238012602207e-24,7.6653736544779913e-27
2.345086295166109e-10,0.5081997199003273,8.2860351068122874e-11,1.0498762942148241e-14,8.0786335727732108e-15,6.121874628128838e-22,1.4571965158361783e-17,0.0,0.0,6.9512731803417367e-09,1.2903595454750896e-14,154.0,0.0,0.99975948204385989,1.0,18.999988248311055,1.6469900055654838e-05,1.524695493155253e-07,6.8488675225349333e-05,7.985120517152203e-05,2.6401735464908809e-05,1.1538468513178063e-05,3.1687489132983314e-11,2.0620403416187581e-07,3.7326665210601488e-05,1.5810155691132069e-13,4.8231223802778651e-08,2.0884821951682952e-08,9.4215108293274549e-09,9.4160340692235979e-09,3.3662136500349122e-12,2.8501144160354022e-10,2.1105419569999662e-12,3.5494847796479939e-09,1.5827508680564966e-19,1.4963191846876277e-19,1.4964567925349372e-19,2.7762444236028778e-11,2.9951213844069977e-14,1.9119307850855927e-15,7.5817322350696752e-18,5.0578724427238367e-18,2.8388885156269497e-15,8.6437585330467598e-17,3.0606141028096023e-18,2.9929626778134703e-19,3.4860862158550622e-21,3.7230343970617021e-24,1.3719057638180533e-25,4.1002063872995888e-21,1.2248765031455505e-24,2.0121942916342153e-10,1.0105319400775256e-16,1.4151435924845438e-17,3.3184642938034942e-20,2.9397880530000489e-21,5.0608265036349642e-18,2.7646367917808904e-25,1.5794814969229857e-25,7.6546497745468142e-21,1.2914496195802781e-25,2.3388493215546224e-21,6.1311618458228644e-26,2.0913324610109163e-27,4.7012206082604336e-25,2.2400059151958732e-23,2.2336681158750419e-23,6.3377993208310038e-26,3.5800758054709176e-18,1.3766016844312704e-21,2.0038708821217193e-22,6.4542711570722552e-23,1.8258473913982415e-24,8.815655982342061e-27
2.4050393470603645e-10,0.5081997188301675,8.5228784179100392e-11,1.1084023280305463e-14,8.5289737786385566e-15,6.7862798482384948e-22,1.5759626710637335e-17,0.0,0.0,7.3091372663037259e-09,1.4226010061377025e-14,154.0,0.0,0.99975333335890837,1.0,18.999987878776853,1.6890820622099041e-05,1.5246870161210014e-07,7.0169372067893421e-05,8.1892011014886968e-05,2.7078190259062124e-05,1.1902347261536257e-05,3.2497345363489065e-11,2.1149813160330827e-07,3.8283061906137232e-05,1.6308747056097598e-13,5.0728365213945319e-08,2.1752594307851004e-08,1.0082976681143959e-08,1.0077114837969304e-08,3.6027111037059811e-12,2.9925098758673478e-10,2.2591269721018037e-12,3.7339293311745657e-09,1.8616836397643848e-19,1.7601885701096289e-19,1.7603547783643279e-19,3.0049565074970962e-11,3.211405276734895e-14,1.9610178384266856e-15,7.8513394084794354e-18,5.2561233954907514e-18,3.022722077906627e-15,9.4391955199670417e-17,3.4119355657218019e-18,3.3523710516343116e-19,4.0062254569190946e-21,4.3542005655731363e-24,1.5366584516378125e-25,4.5983133247842481e-21,1.4171340531954398e-24,2.1126281358496216e-10,1.0611109420987197e-16,1.5009831282012307e-17,3.4847995735555569e-20,3.1261263743994632e-21,5.4487754130737685e-18,2.9323336780589494e-25,1.6752894270408587e-25,8.4528554292925644e-21,1.4261321174172532e-25,2.5821268350264528e-21,6.7689190956930607e-26,2.3088651703074569e-27,5.1904016733017601e-25,2.5365690435233873e-23,2.5292082936431196e-23,7.3607498802674258e-26,4.0205861005784495e-18,1.5122395291240128e-21,2.2469486162334203e-22,7.3936875076673223e-23,2.0523410772968729e-24,1.010028086104085e-26
2.46499239895462e-10,0.5081997177593871,8.7609693114920441e-11,1.1686277156873203e-14,8.9935605926349177e-15,7.504170345562766e-22,1.7012756214653588e-17,0.0,0.0,7.6759639489406939e-09,1.5647340519366826e-14,154.0,0.0,0.99974718468276713,1.0,18.999987508992902,1.7311734264790114e-05,1.5246785393733453e-07,7.1849761407305826e-05,8.3932787013408242e-05,2.7754640086832999e-05,1.2266466737415267e-05,3.3307189722118573e-11,2.1679215143921077e-07,3.9239452963235301e-05,1.6807668269306222e-13,5.3288506237032929e-08,2.2630329769025253e-08,1.0771523780547603e-08,1.0765261064021539e-08,3.8488979950803008e-12,3.1381036340128528e-10,2.4138127657703351e-12,3.9230792176647218e-09,2.180530166892455e-19,2.0618502245810734e-19,2.0620500031956693e-19,3.2458864744632841e-11,3.4369835641091563e-14,2.0101041722066101e-15,8.1247240972620108e-18,5.4578050453153099e-18,3.2134654617360369e-15,1.0284688091357942e-16,3.7925612075805481e-18,3.7439760380890593e-19,4.5875030498111507e-21,5.0720029043166005e-24,1.7161707641972184e-25,5.1418561770723859e-21,1.6336400297732874e-24,2.2153106626230822e-10,1.1128890989542661e-16,1.5894416494653538e-17,3.6550838892836598e-20,3.319749457402278e-21,5.8557716298516489e-18,3.1051470387784716e-25,1.7740204813490357e-25,9.3114421262676275e-21,1.5710038142164825e-25,2.8437296599809466e-21,7.4547179307339359e-26,2.5427839829145213e-27,5.7164443599542691e-25,2.8635685341491442e-23,2.8550513251069232e-23,8.5172090422204251e-26,4.5023322115216449e-18,1.6573444926374557e-21,2.5121364965016765e-22,8.4395608552692483e-23,2.2998983979246903e-24,1.1530651971581134e-26
2.5249454508488755e-10,0.5081997166880771,9.0003076570983653e-11,1.2305590371559653e-14,9.4725801945931148e-15,8.2784446415532648e-22,1.8333408267480122e-17,0.0,0.0,8.0517528585459732e-09,1.7172389369676266e-14,154.0,0.0,0.99974103601544062,1.0,18.999987138990171,1.7732640983803059e-05,1.5246700625178929e-07,7.352987422552416e-05,8.5973533163347969e-05,2.8431084949575446e-05,1.2630795961282327e-05,3.4117022207417026e-11,2.2208609366001354e-07,4.019583838377901e-05,1.7306876882168104e-13,5.5911645181356326e-08,2.3517716936732358e-08,1.1487456411849622e-08,1.1480776853861375e-08,4.1048833091366982e-12,3.2868772850465179e-10,2.5746681779131594e-12,4.1169368991004745e-09,2.5437286436617977e-19,2.405512209040245e-19,2.4057512295430943e-19,3.4993466179631664e-11,3.6719799227827187e-14,2.0591897863366699e-15,8.4018882773420052e-18,5.66299103679411e-18,3.4112274554838728e-15,1.11820426893111e-16,4.2040484470539983e-18,4.1697299115209479e-19,5.2352581653996302e-21,5.8856618820183106e-24,1.9113377073258442e-25,5.7336803307975193e-21,1.8767470287410731e-24,2.3202285943134509e-10,1.1658652978760159e-16,1.6805184670568518e-17,3.8293135686594002e-20,3.5207829167460091e-21,6.2822522877155915e-18,3.2830755274746566e-25,1.875673890590534e-25,1.023333611518323e-20,1.7265585573681534e-25,3.1245382524053297e-21,8.1908666162130393e-26,2.7938761868810713e-27,6.2811203371485591e-25,3.2232673774897536e-23,3.2134466927182032e-23,9.8206847715495138e-26,5.0280104222247373e-18,1.8123264246034528e-21,2.8008141113196647e-22,9.6006626392062893e-23,2.569861836798048e-24,1.3118791765502766e-26
