Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298)
8.063140005097538e-11,0.6097041331075096,9.2924151726120712e-08,1.3067442444366181e-11,1.3056716469873466e-11,1.9535299292461391e-18,1.0744697388736105e-14,0.0,0.0,4.7743077437579035e-08,1.1729439838735683e-13,154.0,0.0,0.98589129383530372,1.0,18.999981811131708,0.00012314740177641942,5.2748738271774752e-05,0.0006491462601692739,0.00066994154725064624,0.0038111507530111761,1.7581883934589251e-05,9.2040198022327916e-11,5.5890271180428833e-07,0.0087797454708837749,1.1246362458154475e-13,5.9491952576590562e-07,2.0893414927164707e-06,1.5423757516434076e-06,1.542142559531335e-06,2.3319211207175267e-10,4.5847776374475403e-07
8.24581952838385e-11,0.609704131891651,9.5019324655346462e-08,1.3665145030416685e-11,1.3653676793242037e-11,2.1304185633363171e-18,1.1488673476926412e-14,0.0,0.0,4.9844700168809085e-08,1.2759274270744434e-13,154.0,0.0,0.98557418689715715,1.0,18.999981364904599,0.000125916305457072,5.2732244635299e-05,0.00066351698327012283,0.00068490036751091905,0.0038971898245048265,1.8013446506977718e-05,9.4095320664650223e-11,5.7144887433223395e-07,0.0089780761171684171,1.1522414185258857e-13,6.2191612940190103e-07,2.1611789180315885e-06,1.6354237135478003e-06,1.6351764385054668e-06,2.4727504233271719e-10,4.7775194301261164e-07
8.611178574956472e-11,0.6097041294970794,9.9208643008899127e-08,1.4900523461087107e-11,1.4887469998576163e-11,2.5198421805540239e-18,1.3077674656143952e-14,0.0,0.0,5.4181897298488738e-08,1.5019708525128069e-13,154.0,0.0,0.98494030642430763,1.0,18.999980473494212,0.00013145131828622123,5.2699274715608068e-05,0.00069221975337436462,0.00071478915198734758,0.0040691796031886015,1.8875416603728916e-05,9.8201601282571457e-11,5.9651699563918975e-07,0.0093745503205571803,1.20737788057072e-13,6.7766979624675193e-07,2.3061867742054666e-06,1.8310045572196801e-06,1.830727679102735e-06,2.7687811694437339e-10,5.1726053328710911e-07
8.940001716871832e-11,0.6097041273846676,1.0297787744501936e-07,1.6057921751624028e-11,1.6043322856876276e-11,2.9137513877515462e-18,1.4626930710446825e-14,0.0,0.0,5.8237863674125969e-08,1.7298096593450897e-13,154.0,0.0,0.98437019383472846,1.0,18.999979672415446,0.00013642964584898628,5.2669621557869511e-05,0.00071800820956180586,0.00074165619742880241,0.0042238697251052084,1.9649872487270526e-05,1.0189273896907435e-10,6.1905074215331166e-07,0.009731163963005841,1.2569164406545763e-13,7.298508475622449e-07,2.4380937454215764e-06,2.0179419838417806e-06,2.0176368090622552e-06,3.0517477952473116e-10,5.5389093803453857e-07
9.268824858787193e-11,0.6097041253130714,1.0674604014663228e-07,1.7258467130756637e-11,1.7242205985835004e-11,3.3519905321780874e-18,1.6293439477234063e-14,0.0,0.0,6.2438054577225932e-08,1.9824877962601062e-13,154.0,0.0,0.98380044082036155,1.0,18.99997887246457,0.00014140495897595437,5.2639987115507689e-05,0.00074375500529302472,0.00076849215076089559,0.0043784645293163168,2.0423080710645531e-05,1.0557960476536865e-10,6.4155840936202276e-07,0.010087575838121431,1.3063751933663094e-13,7.8392463832029083e-07,2.5712038467451652e-06,2.2153230027887367e-06,2.2149879487952876e-06,3.3505399344961869e-10,5.9151373673414943e-07
9.597648000702553e-11,0.6097041232825998,1.1051314852436703e-07,1.8502147430928467e-11,1.8484103043876801e-11,3.8377442563616343e-18,1.8081406581266718e-14,0.0,0.0,6.6782239841284057e-08,2.2617235622259596e-13,154.0,0.0,0.98323104712165388,1.0,18.999978073641035,0.00014637725956497634,5.2610371374966931e-05,0.00076946019658387897,0.00079529704951575926,0.0045329640758564292,2.1195042001404893e-05,1.0926220382829939e-10,6.6404002874669316e-07,0.010443786095090444,1.3557541852474103e-13,8.3988673807511346e-07,2.7054076580371704e-06,2.4232380668296228e-06,2.4228715373311591e-06,3.6652949846475818e-10,6.3010646822017761e-07
9.926471142617913e-11,0.6097041212935388,1.1427921855477079e-07,1.9788950675802242e-11,1.9768997888879642e-11,4.3743047393568469e-18,1.9995030500994317e-14,0.0,0.0,7.1270189332661747e-08,2.5692894888041154e-13,154.0,0.0,0.98266201247927587,1.0,18.999977275943966,0.00015134654951254033,5.2580774322710492e-05,0.0007951238390256813,0.00082207093117759287,0.0046873684247170358,2.196575742821746e-05,1.1294054130791934e-10,6.8649563174845848e-07,0.010799794882519644,1.4050534846534431e-13,8.9773272501508038e-07,2.8406040892990457e-06,2.641769335437601e-06,2.6413697216625805e-06,3.9961377502098034e-10,6.6964715760483116e-07
9.999999999999999e-11,0.6097041193461419,1.1512121711584553e-07,2.0082593879198987e-11,2.0062196806594214e-11,4.5015795323164157e-18,2.0440556025109714e-14,0.0,0.0,7.2293394134391211e-08,2.6421248957801509e-13,154.0,0.0,0.98253481850147772,1.0,18.999977097723196,0.00015245733155177903,5.2574158616854184e-05,0.0008008568633119732,0.00082805365747528421,0.004721882099069985,2.2137928463715153e-05,1.1376247985174981e-10,6.9151342189167026e-07,0.010879375233697489,1.4160665137592599e-13,9.1092507369042803e-07,2.8709618410230271e-06,2.692095658576027e-06,2.6916884254930874e-06,4.0723308293924059e-10,6.7861643535269114e-07
1.0255294284533273e-10,0.6097041193461419,1.1804426488961156e-07,2.1118865064441849e-11,2.1096874562329344e-11,4.965071414430451e-18,2.2038502594052176e-14,0.0,0.0,7.5901672975026774e-08,2.9070120344407351e-13,154.0,0.0,0.98209333663412146,1.0,18.999976479372279,0.00015631283071377316,5.2551195945198291e-05,0.00082074598791700374,0.00084881383318273073,0.0048416776358466635,2.2735228270054472e-05,1.1661462234768396e-10,7.0892524976828345e-07,0.011155602348446779,1.4542731733925077e-13,9.5745818594618131e-07,2.9766997471052204e-06,2.8709913073023603e-06,2.8705569891620427e-06,4.3431814031760033e-10,7.1011430575918589e-07
1.0584117426448633e-10,0.609704117440639,1.2180830095678388e-07,2.2491878956712272e-11,2.2467717274693548e-11,5.6135506871335503e-18,2.42160071211729e-14,0.0,0.0,8.0676460770437229e-08,3.2767712798038226e-13,154.0,0.0,0.98152501932730762,1.0,18.999975683924749,0.00016127610506244159,5.2521636228906006e-05,0.00084632669834932455,0.00087552579291970845,0.0049958917691508989,2.3503455931425635e-05,1.20284452084758e-10,7.3132891416702076e-07,0.011511208640351078,1.5034133413099152e-13,1.019058716275542e-06,3.1136083497453249e-06,3.1109714042488786e-06,3.1105007514119117e-06,4.7065283696710068e-10,7.5148687902479622e-07
1.0912940568363994e-10,0.6097041155772375,1.2557133905360169e-07,2.3907980859783657e-11,2.3881510391901199e-11,6.323355653693113e-18,2.6531721268660905e-14,0.0,0.0,8.5594322817587841e-08,3.6805006241272858e-13,154.0,0.0,0.98095706030017449,1.0,18.999974889600079,0.00016623637445095323,5.2492095160333272e-05,0.00087186602525593125,0.00090220684772932957,0.0051500108844924272,2.4270441894272167e-05,1.2395003564950389e-10,7.5370665626546921e-07,0.011866613905163477,1.5524740831967618e-13,1.0825299199949692e-06,3.2512501865202917e-06,3.361770511102261e-06,3.3612618839872904e-06,5.0862711497049985e-10,7.9374429914605949e-07
1.1241763710279354e-10,0.6097041137561225,1.293333904328139e-07,2.5367159415690919e-11,2.5338238422878983e-11,7.0982058197274643e-18,2.8989815169494212e-14,0.0,0.0,9.0655029327777451e-08,4.1201864826031762e-13,154.0,0.0,0.98038945929428545,1.0,18.999974096396929,0.00017119364077035785,5.2462572725979367e-05,0.00089736402343647097,0.00092885703490473194,0.0053040350416910798,2.5036187694133045e-05,1.2761137816562993e-10,7.7605850734443347e-07,0.012221818289276697,1.6014554972709781e-13,1.1478674096645309e-06,3.3895516192350712e-06,3.6234434734403025e-06,3.6228952241330042e-06,5.48249307298194e-10,8.3686643342400837e-07
1.1570586852194714e-10,0.6097041119774603,1.3309446538207502e-07,2.6869403389842828e-11,2.6837886008038398e-11,7.9419268192437772e-18,3.1594451923192496e-14,0.0,0.0,9.5858350639403939e-08,4.5978679848063277e-13,154.0,0.0,0.97982221605142605,1.0,18.999973304313919,0.00017614790591034845,5.243306891235107e-05,0.0009228207475739218,0.00095547639169145425,0.0054579643005238645,2.5800694903842399e-05,1.3126848475069733e-10,7.9838449864478418e-07,0.012576821938555022,1.6503576841463564e-13,1.2150668063961695e-06,3.5284446216267857e-06,3.8960395574716007e-06,3.8954500305718807e-06,5.8952689971975418e-10,8.8083358508310088e-07
1.1899409994110074e-10,0.609704110241399,1.3685457329740849e-07,2.8414701660402368e-11,2.838043790863534e-11,8.8584501339082104e-18,3.4349787614553758e-14,0.0,0.0,1.0120405723130852e-07,5.1156366741629394e-13,154.0,0.0,0.97925533031360401,1.0,18.999972513349643,0.00018109917175926262,5.2403583705980956e-05,0.00094823625224961278,0.00098206495528750139,0.005611798720724993,2.6563965119130684e-05,1.3492136051547075e-10,8.2068466136751138e-07,0.012931624998343863,1.6991807458930639e-13,1.2841237398373462e-06,3.6678663536071243e-06,4.1796028751501875e-06,4.1789704085548324e-06,6.3246659535512872e-10,9.2562648384608471e-07
1.2228233136025434e-10,0.60970410854807,1.4061372275114298e-07,3.0003043208468881e-11,2.996587899693244e-11,9.8518128125738011e-18,3.7259971331350972e-14,0.0,0.0,1.0669191973499763e-07,5.6756362084636792e-13,154.0,0.0,0.97868880182304985,1.0,18.999971723502679,0.00018604744020408347,5.2374117093407965e-05,0.00097361059195484178,0.0010086227628434115,0.0057655383619859271,2.7325999947586793e-05,1.3857001056396899e-10,8.4295902667378182e-07,0.013286227613479184,1.747924785335316e-13,1.3550338481547219e-06,3.8077587675329974e-06,4.4741727773102852e-06,4.473495702935915e-06,6.7707437436987621e-10,9.7122627671179454e-07
1.2557056277940795e-10,0.6097041068975892,1.4437192155469514e-07,3.1634417109007776e-11,3.1594194247109941e-11,1.0926157191064494e-17,4.0329145181059683e-14,0.0,0.0,1.1232170894573356e-07,6.2800620614315183e-13,154.0,0.0,0.97812263032221536,1.0,18.999970934771618,0.00019099271313044092,5.2344669061172546e-05,0.00099894382109724333,0.0010351498514623199,0.0059191832839554214,2.8086801002830214e-05,1.4221443999424088e-10,8.6520762568499948e-07,0.013640629928296667,1.7965899056975498e-13,1.4277927780178675e-06,3.9480682443525452e-06,4.7797842169729976e-06,4.7790608614238577e-06,7.2335554914114395e-10,1.0176145189323291e-06
1.2885879419856155e-10,0.6097041052900583,1.4812917681656789e-07,3.3308812522474254e-11,3.3265368726871464e-11,1.2085730612210834e-17,4.3561444306687043e-14,0.0,0.0,1.1809319583262215e-07,6.9311612253495529e-13,154.0,0.0,0.97755681555377427,1.0,18.999970147155022,0.00019593499242261282,5.231523959583848e-05,0.0010242359940034328,0.0010616462582000259,0.0060727335462395417,2.8846369902368367e-05,1.4585465389756943e-10,8.874304894828592e-07,0.013994832086640657,1.8451762104441509e-13,1.5023961845830036e-06,4.0887452574750835e-06,5.09646808497174e-06,5.0956967701565208e-06,7.7131481522044378e-10,1.0647731651855817e-06
1.3214702561771515e-10,0.6097041037255669,1.5188549499593224e-07,3.5026218687077519e-11,3.4979387589691217e-11,1.333488514613502e-17,4.696099690177169e-14,0.0,0.0,1.2400615154787459e-07,7.6312319147524313e-13,154.0,0.0,0.97699135726062125,1.0,18.999969360651477,0.00020087427996352616,5.228582868398312e-05,0.0010494871649207136,0.0010881120200650586,0.0062261892084017178,2.9604708266361989e-05,1.4949065735833433e-10,9.0962764910940031e-07,0.014348834231872977,1.8936838032001216e-13,1.5788397314767833e-06,4.229744062239448e-06,5.4242515200161065e-06,5.4234305637176923e-06,8.209562984150572e-10,1.1126845609388967e-06
1.3543525703686875e-10,0.6097041022041908,1.5564088195214341e-07,3.6786624911634958e-11,3.673623606765176e-11,1.4678077310782692e-17,5.0531924224621498e-14,0.0,0.0,1.3006034743535945e-07,8.3826232711813675e-13,154.0,0.0,0.97642625518587323,1.0,18.999968575259537,0.00020581057763475804,5.2256436312182953e-05,0.0010746973880191475,0.0011145471740187406,0.0063795503299627675,3.0361817715992591e-05,1.5312245545515113e-10,9.3179913556706585e-07,0.014702636506881504,1.942112787675423e-13,1.6571190907800942e-06,4.3710224089370549e-06,5.7631581952336509e-06,5.7622859116353528e-06,8.7228359829770492e-10,1.1613314339994364e-06
1.3872348845602236e-10,0.6097041007259962,1.5939534299050815e-07,3.859002056896992e-11,3.8535899464826127e-11,1.6119867792701391e-17,5.427834061184893e-14,0.0,0.0,1.3625555503848243e-07,9.1877350690028002e-13,154.0,0.0,0.97586150907286695,1.0,18.999967790977799,0.00021074388731653708,5.2227062467032245e-05,0.0010998667173935672,0.0011409517569752549,0.0065328169704009457,3.1117699871872194e-05,1.5675005325994776e-10,9.5394497981876014e-07,0.015056239054088552,1.9904632675353812e-13,1.7372299430119037e-06,4.5125412775641512e-06,6.1132085830129474e-06,6.1122832831845273e-06,9.2529982842142162e-10,1.2106968862471211e-06
1.4201171987517596e-10,0.609704099291038,1.6314888290458227e-07,4.0436395089812852e-11,4.0378363151164063e-11,1.7664921168067629e-17,5.8204353491257095e-14,0.0,0.0,1.4259154610741778e-07,1.0049017422291843e-12,154.0,0.0,0.97529711866516045,1.0,18.99996700780482,0.0002156742108877444,5.2197707135144753e-05,0.0011249952070648184,0.0011673258058017076,0.0066859891891519691,3.1872356353187887e-05,1.6037345583750773e-10,9.7606521278789721e-07,0.015409642015459099,2.0387353463381786e-13,1.8191679771131275e-06,4.6542646326773817e-06,6.4744201997723284e-06,6.4734401921188428e-06,9.8000765348628409e-10,1.2607643855462324e-06
1.4529995129432956e-10,0.6097040978993621,1.6690150601525663e-07,4.2325737957168271e-11,4.226361255684451e-11,1.9318005623965995e-17,6.231406339412538e-14,0.0,0.0,1.490680926057372e-07,1.0968970492782066e-12,154.0,0.0,0.97473308370653244,1.0,18.99996622573919,0.00022060155022591492,5.2168370303134631e-05,0.0011500829109802912,0.0011936693573181953,0.0068390670456090581,3.2625788777538924e-05,1.6399266824707943e-10,9.9815986535845844e-07,0.015762845532508844,2.0869291275662247e-13,1.902928890430535e-06,4.7961591968631856e-06,6.8468078321416026e-06,6.8457714228179192e-06,1.0364093236837556e-09,1.3115177578319166e-06
1.4858818271348316e-10,0.6097040965510058,1.7065321620687353e-07,4.4258038701112499e-11,4.4191633167059623e-11,2.1083992679923806e-17,6.661156396694047e-14,0.0,0.0,1.5568496671650214e-07,1.1950144198881822e-12,154.0,0.0,0.97416940394098139,1.0,18.999965444779484,0.00022552590720723823,5.2139051957627304e-05,0.0011751298830142611,0.0012199824482978668,0.0069920505991229766,3.3377998760946203e-05,1.6760769554138004e-10,1.0202289683750527e-06,0.016115849746312038,2.1350447145951651e-13,1.9885083887006873e-06,4.9381942414168573e-06,7.2303837459584161e-06,7.2292892392519855e-06,1.0945067064315515e-09,1.3629411793678407e-06
1.5187641413263676e-10,0.6097040952459974,1.7440401696060009e-07,4.6233286893989175e-11,4.6162410517196818e-11,2.2967856909705135e-17,7.1100941982615767e-14,0.0,0.0,1.6244194084787211e-07,1.2995137925755802e-12,154.0,0.0,0.97360607911272623,1.0,18.999964664924274,0.00023044728370656009,5.2109752085270545e-05,0.0012001361769683604,0.0012462651154669913,0.0071449399090020554,3.4128987917705665e-05,1.7121854276563507e-10,1.042272552642964e-06,0.016468654797509186,2.1830822106644379e-13,2.0759021860339008e-06,5.0803413929123439e-06,7.6251578793960333e-06,7.6240035780803354e-06,1.1543013156990013e-09,1.415019169171266e-06
1.5516464555179037e-10,0.609704093984359,1.7815391138527054e-07,4.8251472145971992e-11,4.8175930188388741e-11,2.4974675663368097e-17,7.5786277351239201e-14,0.0,0.0,1.6933878763826463e-07,1.4106600236469639e-12,154.0,0.0,0.97304310896620561,1.0,18.999963886172161,0.0002353656815973834,5.2080470672716889e-05,0.0012251018465721285,0.0012725173955050188,0.0072977350345122391,3.4878757860150097e-05,1.7482521495977156e-10,1.0642906489282078e-06,0.016821260826314601,2.2310417189204799e-13,2.1651060048982518e-06,5.2225744544444582e-06,8.0311380214391669e-06,8.0299222271000628e-06,1.2157943391075359e-09,1.4677365816018853e-06
1.5845287697094397e-10,0.6097040927661046,1.8190290224588826e-07,5.0312584100966768e-11,5.0232177803402964e-11,2.7109628789590036e-17,8.0671643130385341e-14,0.0,0.0,1.7637527996109376e-07,1.5287228584195885e-12,154.0,0.0,0.97248049324607744,1.0,18.999963108521708,0.00024028110275186923,5.2051207706624368e-05,0.001250026945483448,0.0012987393250446485,0.0074504360348771224,3.5627310198505435e-05,1.7842771715746401e-10,1.0862832879575874e-06,0.017173667972523718,2.2789233423745703e-13,2.2561155761036045e-06,5.3648692404293749e-06,8.4483299768206745e-06,8.4470509901577009e-06,1.278986662975326e-09,1.5210785991108856e-06
1.6174110839009757e-10,0.6097040915912426,1.8565099198996509e-07,5.2416612432827381e-11,5.2331139022845733e-11,2.9377998358265768e-17,8.5761105535025587e-14,0.0,0.0,1.8355119092911653e-07,1.6539769025479708e-12,154.0,0.0,0.97191823169721958,1.0,18.999962331971521,0.00024519354904083823,5.2021963173672955e-05,0.0012749115272888303,0.0013249309406718893,0.0076030429692779851,3.6374646540885887e-05,1.8202605438441686e-10,1.1082505004187484e-06,0.01752587637552034,2.3267271838634129e-13,2.3489266387856713e-06,5.5072034239405011e-06,8.8767377184405985e-06,8.8753938395451377e-06,1.3438788954612858e-09,1.5750307251467725e-06
1.6502933980925117e-10,0.6097040904597751,1.8939818277186043e-07,5.4563546841861487e-11,5.4472799541656251e-11,3.1785168383383959e-17,9.1058723947067151e-14,0.0,0.0,1.9086629389842078e-07,1.7867015934562569e-12,154.0,0.0,0.97135632406472838,1.0,18.999961556520173,0.00025010302233377155,5.1992737060553019e-05,0.0012997556455036378,0.0013510922789261256,0.0077555558968538168,3.7120768493334687e-05,1.856202316612515e-10,1.1301923169602282e-06,0.017877886174283656,2.3744533461306034e-13,2.4435349403901109e-06,5.6495563956323935e-06,9.316363528213488e-06,9.3149530568255324e-06,1.4104713879518861e-09,1.6295787772145943e-06
1.6831757122840478e-10,0.609704089371699,1.9314447647527316e-07,5.6753377051604569e-11,5.6657145085869252e-11,3.4336624546186925e-17,9.6568550924549293e-14,0.0,0.0,1.9832036247208424e-07,1.9271811718761275e-12,154.0,0.0,0.97079477009391979,1.0,18.999960782166269,0.00025500952449881211,5.1963529353957089e-05,0.0013245593535723332,0.0013772233763001817,0.0079079748767013711,3.786567765982826e-05,1.8921025400279589e-10,1.1521087681915141e-06,0.01822969750739516,2.4221019317971369e-13,2.5399362366566502e-06,5.7919091333726305e-06,9.7672081272227635e-06,9.7657293629679375e-06,1.4787642548242843e-09,1.6847088800852327e-06
1.7489403406671198e-10,0.6097040873256835,2.0063437894735057e-07,6.1261683866424425e-11,6.1153834292980504e-11,3.9894844687721913e-17,1.0824100674091715e-13,0.0,0.0,2.1364449209890636e-07,2.2325658009446997e-12,154.0,0.0,0.96967272211970523,1.0,18.999959236745156,0.00026481362291110228,5.1905169107198864e-05,0.001374045752696347,0.0014293949941466281,0.0082125312293876481,3.9351864040303664e-05,1.9637785390034305e-10,1.1958656969665196e-06,0.018932725329040084,2.5171667829611179e-13,2.7381008775103316e-06,6.0765450635457601e-06,1.0702549462961573e-05,1.0700929012472649e-05,1.6204504889240085e-09,1.7966612342884699e-06
