Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949)
2.0475237581361272e-11,0.4294897444251846,4.9302735981325599e-11,7.9991327257633079e-16,7.3928509023410722e-16,1.62484583935472e-24,1.5598676034605971e-19,0.0,0.0,2.7031958314442525e-10,2.0169150983735142e-17,154.0,0.0,0.99993180746968979,1.0,18.999999197107265,3.0725768636470871e-06,6.5040392613418273e-07,1.8417269428476518e-05,1.9132965320006997e-05,1.0078913740572557e-05,7.5827524156114311e-07,7.1549547637011271e-12,4.433989848725913e-08,1.6034154542908841e-05,8.4939372458401406e-15,1.7661991317402381e-09,1.6205879616535621e-09,8.4785142665321645e-11,8.473819102704275e-11,2.970160429111915e-14,2.3814813864079317e-11,1.7250033980643448e-14,1.2872413729863557e-10,1.239650441538204e-24,1.1607467018631884e-24,1.1607695511918769e-24,7.3893365584533784e-14,2.5540661184971589e-16,3.4365805533243038e-16,2.2281356640170086e-18,9.4411350123601427e-19,5.9719222812868624e-17,1.7678222367650194e-19,7.3939669597269479e-22,9.5717273442149022e-23,1.097335495436253e-25,3.7117454835828783e-29,5.3068744004950975e-29,7.8914351059562899e-25
2.1404853652860556e-11,0.42948974426622194,5.157631329491088e-11,8.7708359897138374e-16,8.0832126004230184e-16,1.9350684086225021e-24,1.7827612135119062e-19,0.0,0.0,2.9471186106364169e-10,2.3574959548594809e-17,154.0,0.0,0.99992871202773081,1.0,18.99999913229783,3.2120692010186708e-06,6.5040206874577062e-07,1.9225044294793734e-05,2.0001485403078633e-05,1.0547689434795677e-05,8.2096080885361374e-07,7.4797473381324955e-12,4.6439028173085755e-08,1.6779915812535057e-05,9.1961201591274228e-15,1.9301940646752536e-09,1.7650856324763386e-09,9.6614657676594072e-11,9.6561071080399802e-11,3.3872240765619497e-14,2.6067904248880534e-11,1.9714355418998358e-14,1.4068068622856111e-10,1.6837418120571227e-24,1.5766220634782713e-24,1.576654523457439e-24,8.5543027347713679e-14,2.9138224374474072e-16,3.5992744543829287e-16,2.3412089742219875e-18,1.0229768796579762e-18,6.7795760851700319e-17,2.1008526829336319e-19,9.1821937019629243e-22,1.1902955982313306e-22,1.4276098641192966e-25,4.9314101773070037e-29,6.6001052667295168e-29,9.8168535578474649e-25
2.233446972435984e-11,0.4294897441026566,5.3852948553356994e-11,9.5802403312520441e-16,8.8047453123718896e-16,2.2878025467029469e-24,2.025998691605696e-19,0.0,0.0,3.2015562950521921e-10,2.7388663959390456e-17,154.0,0.0,0.99992561659431944,1.0,18.999999065610805,3.351560782943278e-06,6.5040021111603258e-07,2.0030929995767031e-05,2.0869999578390148e-05,1.1016463494943034e-05,8.8552292460812727e-07,7.8045377006293476e-12,4.8538143561451193e-08,1.7525674850653613e-05,9.919323576223736e-15,2.1014676016097992e-09,1.9152537873800954e-09,1.0947405375827187e-10,1.0941324718056173e-10,3.8408251184716498e-14,2.8421723601897979e-11,2.2398326512483575e-14,1.5316852761062903e-10,2.256940622993323e-24,2.1134215554206074e-24,2.1134669778870215e-24,9.8429754038082049e-14,3.3054855071155962e-16,3.7619672473110012e-16,2.4549675988906787e-18,1.1042721578937257e-18,7.6528284430872475e-17,2.4777108383264653e-19,1.1294894825841294e-21,1.4661761445560406e-22,1.8361852943127567e-25,6.4741646585272165e-29,8.130658993594954e-29,1.2096380616886937e-24
2.3264085795859123e-11,0.429489743934632,5.61326424501441e-11,1.0427578294209684e-15,9.5574961483424245e-16,2.6867840164899627e-24,2.2904793093097232e-19,0.0,0.0,3.4665076638608813e-10,3.1640967900637925e-17,154.0,0.0,0.99992252116945635,1.0,18.999998997104782,3.4910516094238545e-06,6.5039835349739237e-07,2.0834985132154706e-05,2.1738507845871168e-05,1.1485235920923608e-05,9.5190300362483591e-07,8.1293258511018939e-12,5.0637244670657074e-08,1.8271431657265804e-05,1.0662891244204833e-14,2.2800196481939711e-09,2.0710374575378388e-09,1.2340277465338908e-10,1.2333414036300251e-10,4.332371990609888e-14,3.0876126904318579e-11,2.5310570463330886e-14,1.6618771572596982e-10,2.988830765972732e-24,2.7988603644128964e-24,2.7989230512012794e-24,1.1262621736686067e-13,3.7303475285030512e-16,3.9246589335270095e-16,2.5694116088338953e-18,1.1879300574847797e-18,8.5936198190743733e-17,2.9018518039102613e-19,1.3772861563554526e-21,1.790291411359552e-22,2.3370479126145317e-25,8.4068446128276925e-29,9.9289514397438823e-29,1.4775589787770503e-24
2.512331793885769e-11,0.42948974358575914,6.0701208888143495e-11,1.2236955709295854e-15,1.115684244653015e-15,3.6392355111488779e-24,2.8867740025887381e-19,0.0,0.0,4.0279467451781073e-10,4.1589557595360256e-17,154.0,0.0,0.99991633034537353,1.0,18.999998854860991,3.7700309960646952e-06,6.5039463826677174e-07,2.2437829027334837e-05,2.3475506657126421e-05,1.2422775870413087e-05,1.0898917951047984e-06,8.7788955156537306e-12,5.4835404051869112e-08,1.9762938576599977e-05,1.2208596082371767e-14,2.6589588929115433e-09,2.3992357546017356e-09,1.5462406538167299e-10,1.5453786273814259e-10,5.4348690525146357e-14,3.6086106323553515e-11,3.185395297612862e-14,1.9382035294062983e-10,5.0732743277370948e-24,4.7511214306852615e-24,4.7512364603076665e-24,1.4524379191263076e-13,4.6848003793718343e-16,4.250038985844456e-16,2.8003560690993843e-18,1.3620682903715584e-18,1.0685297072954347e-16,3.9062854316957109e-19,2.0002768912550495e-21,2.6072391280800306e-22,3.680435587532776e-25,1.3761890853255561e-28,1.4462111263096376e-28,2.1533049944431634e-24
2.6982550081856257e-11,0.429489743220667,6.5282017980454505e-11,1.4200712996883907e-15,1.2881635692523787e-15,4.8255286270585899e-24,3.5788674237265288e-19,0.0,0.0,4.6314267679195532e-10,5.3687812626821922e-17,154.0,0.0,0.99991013955548202,1.0,18.999998705999587,4.049007360964752e-06,6.5039092366878117e-07,2.4034009241642185e-05,2.5212481836524552e-05,1.3360309283068256e-05,1.2344940370177276e-06,9.4284563312154302e-12,5.9033506193826204e-08,2.1254436571390147e-05,1.3828382705710695e-14,3.0670110440286978e-09,2.7492576240272523e-09,1.9058656151189574e-10,1.9048009253118416e-10,6.7057140751241041e-14,4.1696686517756407e-11,3.9411839912660068e-14,2.2357904629191312e-10,8.2872878918339918e-24,7.7615443305507133e-24,7.7617463523261333e-24,1.8399538367511847e-13,5.7873718247601915e-16,4.5754146018101061e-16,3.034042927190876e-18,1.5448830333203127e-18,1.30690212324037e-16,5.1436830641130065e-19,2.8259202486785785e-21,3.6935314048201272e-22,5.6068888749688841e-25,2.1756393251768059e-28,2.049056518571312e-28,3.0526007987258081e-24
2.8841782224854825e-11,0.4294897428403545,6.987507496170375e-11,1.6320508418089103e-15,1.47322660729115e-15,6.281358277899347e-24,4.3740044281467634e-19,0.0,0.0,5.2769391542162019e-10,6.8219938299734898e-17,154.0,0.0,0.99990394879978195,1.0,18.999998550927128,4.3279807041475864e-06,6.5038720878684112e-07,2.5623932434747878e-05,2.6949433383621856e-05,1.429783615927364e-05,1.385303177664219e-06,1.0078008297208339e-11,6.3231551078294027e-08,2.27459256434085e-05,1.5517697050357615e-14,3.5041753467483563e-09,3.1206929725740935e-09,2.3159247323357081e-10,2.3146286596320771e-10,8.1556978439673818e-14,4.7706714817382295e-11,4.8050291848171935e-14,2.5546425448243154e-10,1.3094620145613192e-23,1.2264690431751664e-23,1.2265031986009878e-23,2.2949357500689952e-13,7.048136776809029e-16,4.9007857800106919e-16,3.2704727734297793e-18,1.7358998882015561e-18,1.5758379755425538e-16,6.6449879448225169e-19,3.8980214705696656e-21,5.1087790417064978e-22,8.2997966859993687e-25,3.3369230010875461e-28,2.8345401802081564e-28,4.225214831476591e-24
3.0701014367853395e-11,0.4294897424457583,7.4480384933331692e-11,1.8597919042276111e-15,1.6709129877204425e-15,8.0450214381731415e-24,5.279452945831505e-19,0.0,0.0,5.9644758037113683e-10,8.5487226068217374e-17,154.0,0.0,0.99989775807827364,1.0,18.999998390025208,4.6069510256367585e-06,6.5038349354112445e-07,2.7207980295778799e-05,2.8686361297845614e-05,1.5235356499096664e-05,1.5419376292620371e-06,1.0727551413042551e-11,6.742953879825148e-08,2.4237405793919041e-05,1.7272264690372187e-14,3.9704510462754952e-09,3.513143910896222e-09,2.7793836384906961e-10,2.7778257562389993e-10,9.7954093628715859e-14,5.4115041862744225e-11,5.7834131425443843e-14,2.8947644558184613e-10,2.00972632850068e-23,1.8824723603234339e-23,1.8825282145701002e-23,2.823624788308444e-13,8.4770556263923043e-16,5.226152527652648e-16,3.5096462154139316e-18,1.934676473357092e-18,1.8766189529846008e-16,8.442471258963305e-19,5.2656305752451422e-21,6.9201268420541495e-22,1.1981306292537571e-24,4.9839666926068715e-28,3.8399574047027955e-28,5.7272889377847766e-24
3.256024651085196e-11,0.42948974203775864,7.9097952867157641e-11,2.103444572400544e-15,1.8812629598494447e-15,1.0157430067672784e-23,6.3025043372721538e-19,0.0,0.0,6.694029064229835e-10,1.0580802269337152e-16,154.0,0.0,0.99989156739095642,1.0,18.999998223651971,4.8859183254558252e-06,6.5037977853892277e-07,2.8786511072419521e-05,3.0423265578685071e-05,1.6172870302344331e-05,1.7040392392505335e-06,1.1377085678185354e-11,7.1627469368279844e-08,2.5728877023767816e-05,1.9088073713772161e-14,4.465837387815534e-09,3.9262241861177398e-09,3.2991531601856043e-10,3.2973013662041067e-10,1.1635241801392327e-13,6.092052159450359e-11,6.8826979963062298e-14,3.2561609618579912e-10,3.0063238668398777e-23,2.8161480584050698e-23,2.8162367530460695e-23,3.4323645536397015e-13,1.0083975622868313e-15,5.5515148458661153e-16,3.7515638680660766e-18,2.1408004291921509e-18,2.2104548704608249e-16,1.0569652285180436e-18,6.9831912664170215e-21,9.2025483260799749e-22,1.691698945760921e-24,7.2712887017605341e-28,5.1069537817295738e-28,7.6216043249328483e-24
3.441947865385053e-11,0.4294897416171808,8.3727783608796812e-11,2.3631517786106829e-15,2.1043174022932738e-15,1.2662124073631708e-23,7.4504737547209287e-19,0.0,0.0,7.465591704180125e-10,1.2951770301754748e-16,154.0,0.0,0.99988537673783073,1.0,18.999998052143578,5.1648826036283502e-06,6.5037606376327996e-07,3.0359861009762475e-05,3.2160146225692976e-05,1.7110377569060232e-05,1.8712718518228013e-06,1.2026611092159058e-11,7.5825342724247636e-08,2.7220339334173601e-05,2.0961358609270404e-14,4.9903336165741749e-09,4.3595586454944206e-09,3.8780909059336577e-10,3.8759114531891694e-10,1.3685398176902066e-13,6.8122011244135531e-11,8.1091292427078091e-14,3.6388369064047802e-10,4.39574404172464e-23,4.117941624126814e-23,4.1180788416673199e-23,4.1275894502502434e-13,1.1878632233993822e-15,5.8768727296805138e-16,3.9962263526251025e-18,2.3538875438610093e-18,2.5784885406018247e-16,1.3061223807490549e-18,9.1106730801193125e-21,1.2039121901170461e-21,2.342066612726521e-24,1.0388956637027156e-27,6.6816787488937582e-28,9.9778331179098264e-24
3.6278710796849096e-11,0.4294897411848002,8.8369881880935801e-11,2.6390497424496752e-15,2.340117830895527e-15,1.5605284308128651e-23,8.7307005082008237e-19,0.0,0.0,8.279156886597479e-10,1.569686460105044e-16,154.0,0.0,0.99987918611889703,1.0,18.999997875815527,5.4438438601778902e-06,6.5037234886613504e-07,3.1928345703702037e-05,3.3897003238364408e-05,1.8047878299413435e-05,2.0433199548911152e-06,1.2676127654493075e-11,8.0023158845636142e-08,2.8711792726551174e-05,2.2888585110008673e-14,5.5439389777581708e-09,4.8127827295396984e-09,4.5190027840099956e-10,4.516460310419478e-10,1.5955896784344437e-13,7.571837132449195e-11,9.4688390846335845e-14,4.0427972032809661e-10,6.2975631769997962e-23,5.8999513837048336e-23,5.9001587754300334e-23,4.9158140775243335e-13,1.3870650486474849e-15,6.2022261775055206e-16,4.2436343014405528e-18,2.5735799924616114e-18,2.9818003507843298e-16,1.5952982500034345e-18,1.1713687888710898e-20,1.552128959762582e-21,3.1859375692745108e-24,1.4567954736697788e-27,8.6149294496080507e-28,1.2872776363378416e-23
3.8137942939847664e-11,0.42948974074134394,9.3024252286468457e-11,2.9312683840103179e-15,2.5887064056702068e-15,1.9035745599747157e-23,1.0150548435979905e-18,0.0,0.0,9.134718144794672e-10,1.885302139071701e-16,154.0,0.0,0.99987299553415554,1.0,18.999997694963977,5.7228020951280072e-06,6.5036863389435042e-07,3.3492261370519239e-05,3.5633836616129763e-05,1.8985372493423359e-05,2.2198874108394401e-06,1.3325635364719036e-11,8.422091776365068e-08,3.0203237202073578e-05,2.4866435975847705e-14,6.1266527165752579e-09,5.2855419940733516e-09,5.2246444509179174e-10,5.2217020083131055e-10,1.8456576377592021e-13,8.3708465620411025e-11,1.0967849619580843e-13,4.4680468301108701e-10,8.8581752659479136e-23,8.2994310281380597e-23,8.2997379721411026e-23,5.8036236402767487e-13,1.6069546287026878e-15,6.5275751917597408e-16,4.4937883575045389e-18,2.7995446873889586e-18,3.421412551456392e-16,1.9281764182932658e-18,1.4863591254066652e-20,1.9749098810148476e-21,4.2658491676619328e-24,2.0085974997380828e-27,1.0962285141884443e-27,1.6390588815170685e-23
3.999717508284623e-11,0.42948974028749504,9.769089931149741e-11,3.2399317110791269e-15,2.8501259368409505e-15,2.3005009817675079e-23,1.1717406279041231e-18,0.0,0.0,1.0032269359544804e-09,2.2458873416566555e-16,154.0,0.0,0.99986680498360592,1.0,18.999997509866873,6.0017573085022596e-06,6.5036491903570759e-07,3.5051886036616486e-05,3.7370646358429964e-05,1.9922860151055989e-05,2.4006962671047024e-06,1.3975134222396651e-11,8.8418619486962775e-08,3.1694672761825305e-05,2.6891797669873838e-14,6.738474078233453e-09,5.777491659858847e-09,5.9977226934254906e-10,5.9943417757190166e-10,2.119710111298768e-13,9.2091161179310585e-11,1.2612075881325274e-13,4.9145908223150718e-10,1.2254864946425754e-22,1.1482614187083567e-22,1.1483059928517212e-22,6.7976653035890853e-13,1.848472772424109e-15,6.852919773115272e-16,4.7466891702065975e-18,3.0314717344505088e-18,3.8982932697368708e-16,2.3085383711573284e-18,1.8637569584241325e-20,2.4831427978419957e-21,5.630697143630174e-24,2.7273638650156823e-27,1.3784232676973802e-27,2.0622991215979326e-23
4.18564072258448e-11,0.42948973982389443,1.0236982732821157e-10,3.5651581823750346e-15,3.1244198900860012e-15,2.756725896548097e-23,1.3438688058931637e-18,0.0,0.0,1.0971804737676294e-09,2.6554748388504915e-16,154.0,0.0,0.99986061446724894,1.0,18.999997320785091,6.280709500324207e-06,6.5036120423879302e-07,3.6607480654685301e-05,3.9107432464726651e-05,2.0860341272367974e-05,2.5854856403053838e-06,1.4624624227115553e-11,9.2616263992447396e-08,3.3186099407031499e-05,2.8961747858759653e-14,7.3794023079408721e-09,6.2882961876971532e-09,6.8408967490143022e-10,6.8370373196028994e-10,2.4186965272406955e-13,1.0086532830180327e-10,1.4407328745617827e-13,5.3824342676057137e-10,1.6700227549382817e-22,1.5648865752310597e-22,1.5649501982374432e-22,7.9046403905576139e-13,2.1125496352021192e-15,7.178259919779783e-16,5.0023373941936699e-18,3.2690729862637025e-18,4.4133602702856954e-16,2.7402579125834547e-18,2.3118714493944716e-20,3.0886197626026811e-21,7.336272834459383e-24,3.6521145745832349e-27,1.7146283836960553e-27,2.5669471166817538e-23
4.3715639368843365e-11,0.4294897393511436,1.0706104059764837e-10,3.9070610487020996e-15,3.4116323910841021e-15,3.2779368301993224e-23,1.5321833458457117e-18,0.0,0.0,1.1953318791969947e-09,3.1182667636116814e-16,154.0,0.0,0.99985442398508506,1.0,18.999997127963496,6.5596586706174111e-06,6.5035748940370724e-07,3.8159290152043388e-05,4.084419493445879e-05,2.1797815857434347e-05,2.7740106681829123e-06,1.5274105378477249e-11,9.681385126945305e-08,3.4677517138942969e-05,3.1073543672742088e-14,8.0494366509059473e-09,6.8176288770291326e-09,7.7567795691729531e-10,7.7524000876109091e-10,2.743549778171388e-13,1.1002984053236353e-10,1.6359317709708082e-13,5.8715823009351519e-10,2.244694005660282e-22,2.103516369621169e-22,2.1036057630829967e-22,9.1312973304472769e-13,2.4001048455306013e-15,7.5035956309277238e-16,5.2607336907875197e-18,3.5120806851920742e-18,4.9674844834875213e-16,3.2272959718980865e-18,2.839608563444695e-20,3.8040568047956313e-21,9.4458115149153111e-24,4.828534974092468e-27,2.1119085248674401e-27,3.1637473577549169e-23
4.557487151184193e-11,0.4294897388698073,1.1176454327234616e-10,4.2657486733155372e-15,3.7118082294269101e-15,3.8700919487432101e-23,1.737430820485621e-18,0.0,0.0,1.2976806322280955e-09,3.6386344954926054e-16,154.0,0.0,0.99984823353711438,1.0,18.999996931631923,6.8386048194054288e-06,6.5035377457239572e-07,3.9707544415130515e-05,4.2580933767035782e-05,2.2735283906276376e-05,2.9660415253669616e-06,1.592357767609078e-11,1.010113813274641e-07,3.6168925958721445e-05,3.3224610680535844e-14,8.74857635233738e-09,7.365171486694867e-09,8.7479390285864938e-10,8.7429964765605683e-10,3.0951866535535575e-13,1.1958357465002135e-10,1.8473653552437082e-13,6.3820400998631337e-10,2.9792888817817293e-22,2.7920917023815155e-22,2.7922155047636745e-22,1.0484425291285002e-12,2.7120476298501882e-15,7.8289269072941905e-16,5.5218787277435898e-18,3.7602461904237927e-18,5.5614933148844031e-16,3.7736957789332451e-18,3.4564762892280824e-20,4.643112455668156e-21,1.203055106095412e-23,6.3097257265326006e-27,2.5778521379887063e-27,3.8642581398907984e-23
4.74341036548405e-11,0.4294897383804155,1.1648033939889192e-10,4.6413248325547877e-15,4.0249928619505669e-15,4.539421375329916e-23,1.9603604455153283e-18,0.0,0.0,1.4042262397823818e-09,4.2211185624750546e-16,154.0,0.0,0.99984204312333769,1.0,18.999996732006064,7.1175479467118203e-06,6.5035005979619705e-07,4.125245921339963e-05,4.4317648961864711e-05,2.3672745418911763e-05,3.1613624997297167e-06,1.6573041119581364e-11,1.0520885416952086e-07,3.7660325867519507e-05,3.5412532542945328e-14,9.4768206574438572e-09,7.9306138767556534e-09,9.8168990826764966e-10,9.8113489893122786e-10,3.4745082537146273e-13,1.2952541065906855e-10,2.0755850880325396e-13,6.913812880314732e-10,3.9086660589939513e-22,3.6633126170516539e-22,3.6634818116745648e-22,1.1970848444397575e-12,3.0492769356922778e-15,8.1542537491148277e-16,5.7857731774622368e-18,4.013338784823472e-18,6.1961737471528637e-16,4.3835783882460815e-18,4.1725888697408585e-20,5.6204051032639678e-21,1.5170300299181163e-23,8.1569954462609526e-27,3.1205811032457095e-27,4.6808687210075821e-23
4.9293335797839067e-11,0.42948973788346584,1.2120843292036968e-10,5.0338889978936282e-15,4.3512324155420167e-15,5.2924285094446405e-23,2.2017241183380484e-18,0.0,0.0,1.514968234055262e-09,4.8704285581433559e-16,154.0,0.0,0.99983585274375508,1.0,18.999996529288396,7.396488052560146e-06,6.5034634504484777e-07,4.2794237066134136e-05,4.6054340518357126e-05,2.4610200395389146e-05,3.359771125798593e-06,1.7222495708591501e-11,1.0940626978622882e-07,3.9151716866535417e-05,3.763504130562734e-14,1.0234168811433899e-08,8.5136536701824052e-09,1.0966140876191982e-09,1.0959937342719938e-09,3.8824003863129686e-13,1.3985423177979354e-10,2.3211330565623679e-13,7.4669058927004689e-10,5.0733402134572113e-22,4.7551890918212006e-22,4.7554175059706968e-22,1.3597420806950466e-12,3.4126815531603955e-15,8.479576155661504e-16,6.0524177162099725e-18,4.27114455680785e-18,6.8722752469345139e-16,5.0611385314529779e-18,4.9986701233759583e-20,6.7515292584785829e-21,1.8954016352626775e-23,1.0440695960461001e-26,3.7487597780379589e-27,5.6268156282745132e-23
5.1152567940837634e-11,0.429489737379425,1.2594882767871489e-10,5.443536600637409e-15,4.690573689477566e-15,6.1358913481661957e-23,2.4622764569353162e-18,0.0,0.0,1.6299061709564246e-09,5.5914430723094623e-16,154.0,0.0,0.99982966239836712,1.0,18.999996323668956,7.675425136973965e-06,6.5034263029311405e-07,4.4333068055969081e-05,4.7791008435913755e-05,2.5547648835755246e-05,3.5610773714509132e-06,1.7871941442773905e-11,1.1360362817161413e-07,4.0643098956960915e-05,3.9890008288701394e-14,1.1020620059515909e-08,9.1139959331284976e-09,1.2198103805761594e-09,1.2191199529569509e-09,4.3197339463241417e-13,1.5056892443925064e-10,2.5845422082757557e-13,8.0413244183683614e-10,6.5201052109426041e-22,6.1116269498192056e-22,6.1119318330192991e-22,1.5371021606966057e-12,3.8031402347922697e-15,8.8048941264712132e-16,6.3218130244028069e-18,4.5334653521779169e-18,7.590512489666252e-16,5.8106407753331358e-18,5.9460559383600102e-20,8.0530708174248293e-21,2.348039025815111e-23,1.3241099983575694e-26,4.4716034827021012e-27,6.7161981779928154e-23
