Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19)
1.9644968332325463e-19,0.5380599302913772,5.4683492366229951e-19,9.7511579176625257e-32,8.685535398153131e-32,1.5975414278364465e-49,2.4322652315161158e-43,0.0,0.0,1.2582297411506711e-19,5.9191872761423213e-35,154.0,0.0,0.99999999999935896,1.0,19.0,3.1304973202235093e-14,2.9585557558825692e-13,1.5695305425251079e-13,1.5695372686363018e-13,3.0165538580109064e-20,7.9222731524800892e-23,7.910632797953576e-23,4.7069601745873694e-23,4.8441145534449476e-20,4.6196161813536994e-33,1.5270364673184698e-25,1.9712216912021278e-25,1.7149991501527047e-34,1.7149991496746754e-34,4.1158910373872651e-44,8.6710688541230543e-34,6.6440522128470854e-45,1.1136139545253497e-26,7.7013786560444996e-80,7.2023341204728698e-80,7.2023341204786975e-80,5.3271789789459568e-38,3.9867856204527824e-40,5.4387793013319294e-33,5.2227964739906103e-38,1.1185483524355295e-40,1.0702492294092058e-46,6.2309241793317502e-57,5.1688073289900625e-67,8.5426344235854545e-68,2.2536422339293756e-78,3.0657788692373141e-82,4.6702448293277674e-79,5.309217376884377e-70,3.207778249150232e-76,5.399696046880389e-34,1.3309874154515469e-33,5.759721262796011e-43,3.3483219514095757e-43,1.573119731622612e-43,2.2440091433066651e-47,5.1602003935820701e-53,3.1320112323646898e-53,5.5490101283740587e-59,5.8719937785894923e-69,3.0076850424002778e-59,1.1751374376208022e-68,6.8307632163022056e-69,6.9820855232007073e-69,1.210039559538657e-69,1.210039559538657e-69
3.9307004404296736e-19,0.5380599302913772,1.0941449430004299e-18,3.6896947685280613e-31,3.4764776755730331e-31,1.2793289951873921e-48,1.9472911072307223e-42,0.0,0.0,2.5175530867755444e-19,2.3692178837380889e-34,154.0,0.0,0.99999999999871736,1.0,19.0,6.2637144469758713e-14,5.9196803314335839e-13,3.1404247068654594e-13,3.1404381640002842e-13,1.2074073996915057e-19,3.1709738525574518e-22,3.1616537400076964e-22,1.8840104816566831e-22,1.938907784209062e-19,3.6803268800249317e-32,6.112125436944039e-25,7.8900239064878716e-25,1.3730421113518937e-33,1.3730421105864239e-33,6.5907828152074902e-43,6.9421259599117905e-33,1.0639137757259388e-43,4.4573579789887802e-26,9.8777832685963271e-78,9.2377090712495346e-78,9.2377090712644786e-78,4.2649823600424367e-37,3.1918526299909463e-39,4.293658065491272e-32,4.1813012541150897e-37,8.9551794704739336e-40,1.7137916063715292e-45,1.9955716646663391e-55,3.3108620833848201e-65,5.4719556429308763e-66,2.8871454247272398e-76,3.9275752775164126e-80,5.9830019576686224e-77,3.4008012693786652e-68,2.0565912168276088e-74,4.3230391469784736e-33,5.3274183073075106e-33,4.61127914566349e-42,2.6806923271186848e-42,1.2594460546310635e-42,1.8585305474745682e-46,8.2172329703658697e-52,4.9859052869909902e-52,9.1825319107639576e-58,1.942479872822057e-67,4.97713343800594e-58,3.8873488976966118e-67,2.2593772791862846e-67,2.3097108453821264e-67,4.0028807613265579e-68,4.0028807613265579e-68
7.863107654823929e-19,0.5380599302913772,2.1887649821961666e-18,1.4336965849965867e-30,1.3910439027860073e-30,1.0239820186041429e-47,1.558424707850905e-41,0.0,0.0,5.0362011052964666e-19,9.4799606936319486e-34,154.0,0.0,0.99999999999743416,1.0,19.0,1.2530148700466223e-13,1.1841924673369506e-12,6.2822130307660344e-13,6.2822399471809082e-13,4.8312000779164138e-19,1.2688025695712032e-21,1.261358681469148e-21,7.5384939041356532e-22,7.7581530811708215e-19,2.9167002776274583e-31,2.4456463126199617e-24,3.157037277553453e-24,1.0988509819298819e-32,1.0988509807046336e-32,1.0549527260860131e-41,5.5558082136723976e-32,1.7029541599312126e-42,1.7835237886899451e-25,1.2656390284534645e-75,1.1836264085593962e-75,1.1836264085632256e-75,3.4132821390932772e-36,2.554452168835169e-38,3.3429478905642244e-31,3.3461331577935434e-36,7.1668514700935751e-39,2.7431775715446476e-44,6.3885034742593469e-54,2.1198534681418159e-63,3.5035419405049084e-64,3.6971313726334382e-74,5.029452936832167e-78,7.661379721825478e-75,2.1774390476609187e-66,1.3173757283166891e-72,3.4597436778442286e-32,2.1316612450507206e-32,3.6904247437302732e-41,2.1453667267648276e-41,1.0079296037209221e-41,1.5865595627167811e-45,1.300864468587073e-50,7.8882083281153207e-51,1.5648439165453886e-56,6.6146139347684e-66,8.481796791799138e-57,1.3236993017713856e-65,7.6919063306461772e-66,7.8651788552145791e-66,1.3630911945908152e-66,1.3630911945908152e-66
1.5727922083612438e-18,0.5380599302913771,4.3780050626655434e-18,5.6503960732511278e-30,5.5650814074922349e-30,8.1939355932718536e-47,1.2469765461698277e-40,0.0,0.0,1.0073502451423e-18,3.792604063406428e-33,154.0,0.0,0.99999999999486766,1.0,19.0,2.5063017207389414e-13,2.3686394120608159e-12,1.2565789659446671e-12,1.2565843483545503e-12,1.9327928262785993e-18,5.0760363935342623e-21,5.0167772570012114e-21,3.0158867909443102e-21,3.1037635325858997e-18,2.2891814228686427e-30,9.7841777329405556e-24,1.2630204783436014e-23,8.7924773513973902e-32,8.7924773317894893e-32,1.6882622332249477e-40,4.4454868388371036e-31,2.7252786839688458e-41,7.1352565103363251e-25,1.6208394248877261e-73,1.5158100409512063e-73,1.5158100409610154e-73,2.7311443645313796e-35,2.0439498387278412e-37,2.5367840725955318e-30,2.6771291054795417e-35,5.7345480383337815e-38,4.3899608927913356e-43,2.0447434764206476e-52,1.356991154321401e-61,2.2427377697898632e-62,4.733330143309589e-72,6.4390630510999075e-76,9.8082638868581969e-73,1.3938536717855367e-64,8.4349099856531412e-71,2.7683181985100687e-31,8.52803298482359e-32,2.9529004441412013e-40,1.7166163738074878e-40,8.0648080199252391e-41,1.4281867087766642e-44,2.037092369168661e-49,1.233758892984956e-49,2.8084435505232651e-55,2.3706411554302185e-64,1.5222379159141506e-55,4.743800038875998e-64,2.7554346092661789e-64,2.8188758290642178e-64,4.8853399675558298e-65,4.8853399675558298e-65
3.1457550941189456e-18,0.5380599302913771,8.7564852319159102e-18,2.2432776304038537e-29,2.2262137369421369e-29,6.5559861905617973e-46,9.97675959761778e-40,0.0,0.0,2.0148126380014809e-18,1.5171670843801378e-32,154.0,0.0,0.99999999998973466,1.0,19.0,5.0128754221005796e-13,4.7375256068802615e-12,2.5132942840325903e-12,2.513305043779846e-12,7.7317861759657724e-18,2.0305797446534013e-20,1.9836711834879104e-20,1.2064515804986202e-20,1.2416041516945837e-17,1.7639444593591935e-29,3.9139895964965409e-23,5.0524930376959376e-23,7.0346496993814359e-31,7.0346496680057888e-31,2.7014764818465988e-39,3.5567209890965321e-30,4.3608817956272452e-40,2.8543348885452375e-24,3.6329108499915368e-71,3.3975004932566937e-71,3.3975004933005915e-71,2.1851230423700922e-34,1.6353151206926266e-36,1.8388799485851851e-29,2.1414494355920036e-34,4.5880387779067107e-37,7.0245997555140869e-42,6.5438190725546055e-51,8.6856079420621484e-60,1.4354950705090254e-60,6.059271060829178e-70,8.2428290261034331e-74,1.2554869639262701e-70,8.921551620682483e-63,7.1348159931306228e-69,2.214861003474377e-30,3.4114907849141599e-31,2.3625445727333497e-39,1.3734187527667552e-39,6.4522026872624615e-40,1.3965841217933347e-43,3.125292271967848e-48,1.8885200135549114e-48,5.4673987837292299e-54,9.2093585424521203e-63,2.9634498712863059e-54,1.8426440351411423e-62,1.0694098536212504e-62,1.0950943507282754e-62,1.8979092809404029e-63,1.8979092809404029e-63
6.291680865634349e-18,0.5380599302913773,1.751344560366309e-17,8.9393463114009804e-29,8.905217322751757e-29,5.2451333980488824e-45,7.9817866016631839e-39,0.0,0.0,4.0297459182553234e-18,6.0689312086272156e-32,154.0,0.0,0.99999999997946865,1.0,19.0,1.0026022824731847e-12,9.4752672182059697e-12,5.026724889615618e-12,5.0267463884003026e-12,3.0928288377445459e-17,8.1226489848389044e-20,7.7552678408743306e-20,4.8259921496274226e-20,4.9666002629072528e-17,1.3139360251721632e-28,1.56565952913702e-22,2.0210794111876144e-22,5.627986818734553e-30,5.627986768531562e-30,4.3225249597752018e-38,2.8455020054171571e-29,6.9777411315408577e-39,1.1417804113244428e-23,4.6661475862313169e-69,4.3637841355476727e-69,4.3637841356606235e-69,1.7481815663931135e-33,1.308314186378961e-35,1.236851699521892e-28,1.7125097651030353e-33,3.6705488611572917e-36,1.1239764119077926e-40,2.0941015094920537e-49,5.5590051358967528e-58,9.1875256623541472e-59,7.7561722288222625e-68,1.0551237886854898e-71,1.606838548683946e-68,5.7100150633692904e-61,4.5840447118778793e-67,1.7719667767002818e-29,1.3646518106242239e-30,1.890125244720801e-38,1.0987795752709569e-38,5.1615970813918503e-39,1.5235747803636875e-42,4.6191493697990568e-47,2.7799757337301156e-47,1.1863070040685608e-52,3.985371056742621e-61,6.4300436717395085e-53,7.9723072087018807e-61,4.6192036427154681e-61,4.7393080926566525e-61,8.2138916110315334e-62,8.2138916110315334e-62
1.2583532408665156e-17,0.5380599302913772,3.5027366480143235e-17,3.5689855277780155e-28,3.5621594167403211e-28,4.1962594430637083e-44,6.3855808740508621e-38,0.0,0.0,8.0596464569048164e-18,2.4276346139818148e-31,154.0,0.0,0.99999999995893663,1.0,19.0,2.0052317629626356e-12,1.8950627329204213e-11,1.005358597841044e-11,1.0053628901294931e-11,1.2371475200667654e-16,3.2491252930906971e-19,2.9671530760827816e-19,1.9304277025238669e-19,1.9866657745327055e-16,9.23124537183077e-28,6.2627654050373482e-22,8.0844817864317057e-22,4.5024961497809987e-29,4.5024960694560815e-29,6.9160325725890404e-37,2.2764398511150357e-28,1.1164590876142669e-37,4.5672145372392993e-23,5.9731098885575346e-67,5.5860561016533435e-67,5.5860561019425253e-67,1.3985786797210487e-32,1.0466761641935895e-34,7.483103334878942e-28,1.3688719650215526e-32,2.9364185354560499e-35,1.7983544998660015e-39,6.7011047414332191e-48,3.5577548319210475e-56,5.8800026217904359e-57,9.9278803378208851e-66,1.3505560849629177e-69,2.0561145446030504e-66,3.6544010890675634e-59,2.9340934296704521e-65,1.4175972384121439e-28,5.4587180534125089e-30,1.5121358648453464e-37,8.7903238480879654e-38,4.1287196312988127e-38,1.868761329733205e-41,6.4095292734587846e-46,3.8326211334571805e-46,2.8946703673154121e-51,1.9395254388920874e-59,1.5689746713870825e-51,3.8780865255345483e-59,2.239586798448322e-59,2.3066921481984708e-59,3.9980099038987611e-60,3.9980099038987611e-60
2.516723549472677e-17,0.5380599302913771,7.0055208765046694e-17,1.4262436814828547e-27,1.4248782734353106e-27,3.3570925528427272e-43,5.1085253679308364e-37,0.0,0.0,1.6119583446770005e-17,9.71073916142526e-31,154.0,0.0,0.9999999999178727,1.0,19.0,4.0104907237943251e-12,3.7900855117384188e-11,2.010730766651535e-11,2.0107393280563133e-11,4.948566940383345e-16,1.2996630153393707e-18,1.0911036986601396e-18,7.7217219339230083e-19,7.9466259391320704e-16,5.9269594549402846e-27,2.5051315499848519e-21,3.233825340429515e-21,3.6020393875093741e-28,3.6020392589939888e-28,1.106520646129074e-35,1.8211482358296669e-27,1.7863320182508151e-36,1.8269043755592158e-22,7.6457636582640722e-65,7.1503229656914358e-65,7.1503229664317612e-65,1.1188765915583737e-31,8.3735082284026629e-34,4.0059295463501894e-27,1.0932457641098756e-31,2.3490183144750528e-34,2.8772326190295723e-38,2.1442561414213679e-46,2.2768610765467425e-54,3.7630332932767169e-55,1.2707122349205118e-63,1.7286359500706941e-67,2.6300866275786963e-64,2.3387120804093611e-57,1.8778634237062414e-63,1.134075520543198e-27,2.1835092414129147e-29,1.2097226976686393e-36,7.0321483168510532e-37,3.3019657081538425e-37,2.5343556396121484e-40,8.0949988943947001e-45,4.7977423900648508e-45,7.8190232463517237e-50,1.0453413630031897e-57,4.238081463845718e-50,2.0883071163857267e-57,1.1981206302503065e-57,1.2435067542096676e-57,2.1554738097801064e-58,2.1554738097801064e-58
3.775093858078839e-17,0.5380599302913772,1.0508305158189324e-16,3.0299238447674154e-27,3.0278754080117987e-27,9.9664671301803043e-43,1.4607234751439363e-36,0.0,0.0,2.41796563492003e-17,2.0635533985154902e-30,154.0,0.0,0.99999999987680877,1.0,19.0,6.0157496844788043e-12,5.6850590484543521e-11,3.0161028865135732e-11,3.0161157063824692e-11,1.0515628288365997e-15,2.7617916973939084e-18,2.1910452156161759e-18,1.6408609200383008e-18,1.6886457337976623e-15,1.508050140898677e-26,5.3234203379987471e-21,6.8718990115277307e-21,1.0299612305756151e-27,1.0299611832743674e-27,4.0726385542805826e-35,5.2073201204759997e-27,6.5748620513505717e-36,3.8821833778727743e-22,3.9449345586242499e-64,3.6893052745208023e-64,3.6893052749753232e-64,3.1992985211789866e-31,2.39430723092811e-33,9.4015101886845529e-27,3.1229518508514928e-31,6.7165075555443292e-34,1.0589853807294406e-37,9.789700467060809e-46,1.2509544283040405e-53,2.0674881337293642e-54,8.197721593138902e-63,1.1151918317894967e-66,1.6964265307340662e-63,1.2849366779507367e-56,9.3189034803999922e-63,3.2427312390838668e-27,4.6399707452189256e-29,3.459060810616147e-36,2.0107291388705248e-36,9.4398642065834274e-37,8.9532698079489604e-40,2.6841285658094542e-44,1.5852037335196831e-44,3.4419136899087901e-49,5.5609321834795349e-57,1.8655923958725383e-49,1.1105699250379095e-56,6.3567910399445673e-57,6.6156404807687153e-57,1.146782189450414e-57,1.146782189450414e-57
5.033464166685e-17,0.5380599302913772,1.4011089493068288e-16,5.1679391278334883e-27,5.1652073533504588e-27,2.1716585084233964e-42,3.0810941528847393e-36,0.0,0.0,3.2239865164194563e-17,3.5202087800496838e-30,154.0,0.0,0.99999999983574483,1.0,19.0,8.0210086450160712e-12,7.5799833443477712e-11,4.0214749574271799e-11,4.0214920294428857e-11,1.7938283345201833e-15,4.7112983646602194e-18,3.5531950422165722e-18,2.7991045294665214e-18,2.8806082539208253e-15,2.8840936181311553e-26,9.081142852827746e-21,1.1722669014512213e-20,2.1724901063559483e-27,2.1724899863920263e-27,1.0328872314324238e-34,1.0983685413208867e-26,1.6675198939114362e-35,6.6225584440333372e-22,2.152109348787536e-63,2.0126540135303218e-63,2.0126540137833446e-63,6.748260968835237e-31,5.0502957561815898e-33,1.6982717237159652e-26,6.5813802258183593e-31,1.4166629815544535e-33,2.6857511983285475e-37,2.9179733206567448e-45,4.3009656070194389e-53,7.1083289052402872e-54,3.2013800581644685e-62,4.3550577809255322e-66,6.6237550965138593e-63,4.4178016903153771e-56,3.9422598376312659e-62,6.8398214399199856e-27,7.9152562005114562e-29,7.2961722749078224e-36,4.2411562212810905e-36,1.9908145897136191e-36,2.2149359341958269e-39,6.2378158888773949e-44,3.6740172327821493e-44,1.0022475726769179e-48,1.8708272131519532e-56,5.4324006483244519e-49,3.7351384952464352e-56,2.1334350898194301e-56,2.2258153123865309e-56,3.8584359185715385e-57,3.8584359185715385e-57
7.550204783897323e-17,0.5380599302913771,2.1016658287669994e-16,1.069802176999772e-26,1.0693922355162221e-26,6.3037454285319999e-42,8.4154387315070626e-36,0.0,0.0,4.8360601772645859e-17,7.2882399943992812e-30,154.0,0.0,0.99999999975361697,1.0,19.0,1.2031526565745108e-11,1.1369716374908012e-10,6.0322189843754877e-11,6.0322445569674158e-11,3.7138408713957681e-15,9.7541573376843807e-18,6.7818052167748678e-18,5.7951456215373247e-18,5.9638486370618374e-15,6.7975611935766695e-26,1.880138117569508e-20,2.4270332514322724e-20,5.9337540983478687e-27,5.9337536788421212e-27,3.6119226978545238e-34,2.9999542043078067e-26,5.8313478237719932e-35,1.3711187040780216e-21,2.9889199438148606e-62,2.7952398088331524e-62,2.7952398092328572e-62,1.8431641131025708e-30,1.3793947154869735e-32,3.7319948526907044e-26,1.7949304286197631e-30,3.8691462587022454e-33,9.3918088705003177e-37,1.2772087081438359e-44,2.3130688809609966e-52,3.8228752390282384e-53,2.0822381710521374e-61,2.8326195975653679e-65,4.306893352630596e-62,2.3759036840833004e-55,3.5509605006794152e-61,1.8681481040790129e-26,1.6387556444077183e-28,1.9928138811582507e-35,1.1583655393416761e-35,5.4360430203219521e-36,7.5340567490154341e-39,1.9090950308220964e-43,1.1203457417977554e-43,4.2678250560789318e-48,9.7924683445986685e-56,2.3132542806756398e-48,1.9541036142260083e-55,1.1120592612432493e-55,1.1652034368248126e-55,2.0199784234820612e-56,2.0199784234820612e-56
1.0066945401109646e-16,0.5380599302913772,2.8022227277886118e-16,1.8193045929712463e-26,1.8187577096385727e-26,1.3785737687871265e-41,1.7607931383489978e-35,0.0,0.0,6.4481838180059019e-17,1.2395534148879542e-29,154.0,0.0,0.99999999967148911,1.0,19.0,1.60420444859328e-11,1.5159268340030671e-10,8.0429628313231293e-11,8.042996909025532e-11,6.3161813420494659e-15,1.6589277239850233e-17,1.0697031349388054e-17,9.8559465816388851e-18,1.0142801157299169e-14,1.2583864288410806e-25,3.1976251984491792e-20,4.1277511469161558e-20,1.2415410201563474e-26,1.2415409153361965e-26,9.0249310270278483e-34,6.2768470005119529e-26,1.4570840869579319e-34,2.3319158065779323e-21,1.3739663726412865e-61,1.284934215526212e-61,1.2849342157334778e-61,3.856522679315999e-30,2.8861579416239465e-32,6.5783372484624088e-26,3.7506860871129642e-30,8.0951733542013183e-33,2.3466751851883483e-36,3.7210690684179688e-44,7.7088131294654844e-52,1.274057672042661e-52,7.8171915227235015e-61,1.0634303842885819e-64,1.6165594589519626e-61,7.9182242310689143e-55,1.4006729284383484e-60,3.9087529417183144e-26,2.7870963471475839e-28,4.1696365387942758e-35,2.4236391111938188e-35,1.1371251747639672e-35,1.8517771968734969e-38,4.3006648188399229e-43,2.5172643292717132e-43,1.2237485609586486e-47,3.2140984344351197e-55,6.6329839941742315e-48,6.4114328610762311e-55,3.6389022950722624e-55,3.8247974081764796e-55,6.6308641483172441e-56,6.6308641483172441e-56
1.258368601832197e-16,0.5380599302913771,3.5027796477689112e-16,2.7793365142020069e-26,2.7786524468669128e-26,2.5864208994456336e-41,3.2054589954011326e-35,0.0,0.0,8.0603610086351509e-17,1.8937798939414038e-29,154.0,0.0,0.99999999958936148,1.0,19.0,2.0052562405540479e-11,1.89486263150222e-10,1.0053706485413056e-10,1.0053749090523119e-10,9.6495552286218772e-15,2.5344675302240123e-17,1.5173554973437059e-17,1.5057532159151555e-17,1.5495679215103801e-14,2.0443508470081083e-25,4.8852514462014193e-20,6.306274151130489e-20,2.2601794400648175e-26,2.2601792176837739e-26,1.9146766105840205e-33,1.1426644080002781e-25,3.0913382293054752e-34,3.5626424431168427e-21,5.0727140235827738e-61,4.7440053464711136e-61,4.7440053473026274e-61,7.0206623765340894e-30,5.2541437187507537e-32,1.0296603620515965e-25,6.818907336511351e-30,1.473625498756188e-32,4.9785490231649403e-36,9.0342922686111942e-44,2.1104524630464999e-51,3.4880054452277811e-52,2.3843477147150182e-60,3.2436085913236517e-64,4.929648602456624e-61,2.1677832966739223e-54,4.4162404451207185e-60,7.1156631105364621e-26,4.258055561855015e-28,7.5906676693923363e-35,4.4120501164083283e-35,2.0695798142596743e-35,3.8808363959156009e-38,8.2821357140011556e-43,4.8371651650378176e-43,2.9347555040241229e-47,8.6923912867429119e-55,1.5907014260600956e-47,1.7332998321255575e-54,9.81096809840015e-55,1.0344957896817778e-54,1.7935246906321286e-55,1.7935246906321286e-55
1.5100426635534292e-16,0.5380599302913773,4.2033365890898067e-16,3.9537342947461378e-26,3.9529127361964269e-26,4.3783940206524122e-41,5.3167044684956692e-35,0.0,0.0,9.6725927249420838e-17,2.6941236509561689e-29,154.0,0.0,0.99999999950723373,1.0,19.0,2.4063080324557571e-11,2.2737786775020767e-10,1.2064449943131162e-10,1.2064501114260967e-10,1.3727245638634388e-14,3.6055341350797794e-17,2.0062551180591422e-17,2.1420655162893488e-17,2.2043813407427726e-14,3.0447860859058899e-25,6.9497615389384184e-20,8.9713087315265163e-20,3.7488250711993329e-26,3.7488246478218631e-26,3.6452213084236981e-33,1.8952481027051976e-25,5.885533900245396e-34,5.0682172792067713e-21,1.5932843563993506e-60,1.4900405334225813e-60,1.4900405337083868e-60,1.1644764109604507e-29,8.7147355211781493e-32,1.4902821110976689e-25,1.1294463695243966e-29,2.444092512159106e-32,9.4782779127008913e-36,1.9475423933497718e-43,5.0915925540914102e-51,8.4150215740022911e-52,6.3738155373733008e-60,8.6707960888397644e-64,1.317486293048041e-60,5.2299067804251862e-54,1.1925171652772081e-59,1.1802193988257569e-25,6.0575119891200473e-28,1.2590186464764024e-34,7.3178405161451317e-35,3.4318002886549454e-35,7.3173250329850535e-38,1.436366442679288e-42,8.3734838300052221e-43,6.2629278583125782e-47,2.075482581411208e-54,3.3946432701388327e-47,4.1369824369868489e-54,2.3349989089466738e-54,2.4703064950979213e-54,4.282992302827178e-55,4.282992302827178e-55
2.0133907869958937e-16,0.5380599302913772,5.6044505357130079e-16,6.9452222966295702e-26,6.9441244781117653e-26,1.0392189343047664e-40,1.2311162599612431e-34,0.0,0.0,1.2897219631432897e-16,4.7329182909521653e-29,154.0,0.0,0.99999999934297834,1.0,19.0,3.2084116160821119e-11,3.0315515582721865e-10,1.6085936269824379e-10,1.6086004744111046e-10,2.4113945504279192e-14,6.3338768787652686e-17,3.0523833181747431e-17,3.7629112382026968e-17,3.8723231827647584e-14,5.6923807593367156e-25,1.2208720126024464e-19,1.5759991435518561e-19,8.680637761582195e-26,8.6806364579842744e-26,1.1223680566250083e-32,4.388438537160553e-25,1.8122986369576599e-33,8.9033915152875491e-21,1.3827276745290305e-59,1.2931277970430268e-59,1.2931277974360806e-59,2.6964225101951867e-29,2.0179513366281265e-31,2.6777255961607814e-25,2.6060748553035957e-29,5.6587229568878054e-32,2.9183367431402201e-35,8.0911423018355462e-43,2.9084531064489778e-50,4.8068846792989744e-51,5.1185078661160127e-59,6.9631319365843034e-63,1.0568177040560812e-59,2.98746226995926e-53,7.3327707627377308e-59,2.7327927577040536e-25,1.0641294576006184e-27,2.9153348220354668e-34,1.6943941008117489e-34,7.9412845797892471e-35,2.2158244720039994e-37,3.5669509613505292e-42,2.0727480662458612e-42,2.5497858750846745e-46,1.1568263461069734e-53,1.3820393424386406e-46,2.3021704947476042e-53,1.2845426652961599e-53,1.3774421374239797e-53,2.3885973913337619e-54,2.3885973913337619e-54
3.020087033880823e-16,0.5380599302913773,8.406678684366819e-16,1.549376507534398e-25,1.5492107656833811e-25,3.5885177293479852e-40,4.1662204652244613e-34,0.0,0.0,1.9347126015909994e-16,1.0559563981255899e-28,154.0,0.0,0.99999999901446812,1.0,19.0,4.8126187826280022e-11,4.5468609872318335e-10,2.4128906573012443e-10,2.4129010462054279e-10,5.3793314449853958e-14,1.4130647393504566e-16,5.2921520988297819e-17,8.394553804309345e-17,8.6383664834348799e-14,1.3568279160857713e-24,2.7237238756520212e-19,3.5159993143466974e-19,2.937613305539205e-25,2.9376126139936302e-25,5.9538986659536475e-32,1.4849928833353915e-24,9.6155707889962449e-33,1.9863163971417911e-20,2.8660626134323746e-58,2.6803435963645787e-58,2.680343597888086e-58,9.1249929081806335e-29,6.8289467352899931e-31,6.1151175268028754e-25,8.748524697065277e-29,1.9144057287275798e-31,1.5480618670054126e-34,6.9991832544390199e-42,4.2724705110811426e-49,7.061237735108594e-50,1.3264653651745294e-57,1.8045089694942102e-61,2.7304695449078804e-58,4.388535237584471e-52,9.678301888704816e-58,9.247429939143845e-25,2.3740359716456873e-27,9.8657709282052502e-34,5.733241870330978e-34,2.6833398738460736e-34,1.1530493268385895e-36,1.3061005062944177e-41,7.5605240968507481e-42,2.1543481058913609e-45,1.6505775988672023e-52,1.1677032214192771e-45,3.2709395186767154e-52,1.7719426976255459e-52,1.9674337680889744e-52,3.4132135232070746e-53,3.4132135232070746e-53
5.033479527650681e-16,0.5380599302913771,1.4011136003152755e-15,4.2851618842775099e-25,4.284879732599034e-25,1.7226519863861913e-39,1.9778376305576562e-33,0.0,0.0,3.2249548684636182e-16,2.9209521691264245e-28,154.0,0.0,0.99999999835744924,1.0,19.0,8.0210331128929247e-11,7.5765349290540273e-10,4.0214837780030183e-10,4.0215016137144477e-10,1.4876031949561474e-13,3.9083099544609764e-16,9.9572792397566361e-17,2.321587450490804e-16,2.3888584877341059e-13,3.9641753555004572e-24,7.5334008377823058e-19,9.7247060392019151e-19,1.3945773924255508e-24,1.3945768059398177e-24,5.0490980027678681e-31,7.0487177357867693e-24,8.1575932836035926e-32,5.4938455448418904e-20,1.2487277372530176e-56,1.1678110041644724e-56,1.1678110054680195e-56,4.3319525871439413e-28,3.2419164016381272e-30,1.7238540226668913e-24,4.0820260910390024e-28,9.0824936016958988e-31,1.3127181794198295e-33,1.1001195461822258e-40,1.2802636811455785e-47,2.1159307574388652e-48,7.7269026758263356e-56,1.0511682246990614e-59,1.5803052428773708e-56,1.3150439708013989e-50,2.4177828907088283e-56,4.3894165397633387e-24,6.5662144367279933e-27,4.6835822884027505e-33,2.7209718915967033e-33,1.2696867092843013e-33,9.6149080197328902e-36,6.623298524259907e-41,3.8210626377116432e-41,3.3217629378979027e-44,4.8276010872971789e-51,1.8004664347471098e-44,9.4800266697612038e-51,4.8334578815008176e-51,5.7675996633168314e-51,1.0015701654212053e-51,1.0015701654212053e-51
9.060264515190397e-16,0.5380599302913773,2.5220054726141424e-15,1.386055808482997e-24,1.3860011953168712e-24,1.037823755771002e-38,1.1861422257562077e-32,0.0,0.0,5.8064832356113505e-16,9.4504462771123571e-28,154.0,0.0,0.99999999704341846,1.0,19.0,1.4437861762116745e-10,1.363210578960028e-09,7.2386662601539136e-10,7.2387005077297114e-10,4.8102786353239663e-13,1.2641876114785781e-15,1.9406969011189449e-16,7.5080432286564758e-16,7.7245565125526913e-13,1.3306840340894027e-23,2.4367770291560946e-18,3.1455788110885719e-18,8.3634978153012686e-24,8.363491108625411e-24,5.773161507233117e-30,4.2259763559096848e-23,9.3351435131441209e-31,1.7770562711936755e-19,8.8791341971402926e-55,8.3037724842486479e-55,8.3037725026786428e-55,2.5979767759431723e-27,1.944228595596297e-29,5.6472119452413832e-24,2.3642860325409794e-27,5.4397602429128976e-30,1.5007607314244479e-32,2.4498470528146922e-39,5.621883246943472e-46,9.2914691474034592e-47,6.7364654717510272e-54,9.164453087338041e-58,1.360067139289986e-54,5.7746191500574351e-49,9.20783557399261e-55,2.6316233815527949e-23,2.1239256196239631e-26,2.8088058196708811e-32,1.630847251075703e-32,7.5633032807994309e-33,1.0840166222611181e-34,4.1483783736104505e-40,2.3877902634053402e-40,7.2887158989242149e-43,2.0739932253072911e-49,3.9506360696562416e-43,3.999743706181009e-49,1.8285739094327906e-49,2.4893615889998809e-49,4.3314353422438163e-50,4.3314353422438163e-50
