Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338)
1.0103504465264125e-17,0.3838167642729538,3.8072179977532862e-21,7.6806711365023873e-33,7.6794948959958002e-33,6.9695408124336304e-51,1.078193369000278e-42,0.0,0.0,1.5241427370792092e-20,9.1206016282784303e-35,154.0,0.0,0.99999999999936973,1.0,19.0,5.736451621587868e-14,1.5396731640729565e-14,2.7879055648011942e-13,2.7879056953058934e-13,6.5807764564697391e-20,8.4966950455532673e-21,8.308512828290542e-21,6.1862026250120585e-21,6.3360166783672629e-20,6.0611049053624955e-30,3.6905249731756151e-24,3.6860629781801197e-25,3.2367309359310401e-33,3.2367308700952124e-33,5.7474650249486287e-41,2.0782832937639077e-33,8.3611769401006998e-42,2.6182666730024042e-25,1.9777949476948664e-75,1.9050803067855499e-75,1.9050803067867247e-75,7.1133300492170963e-35,1.7176397894246672e-38,8.3877578082693046e-30,2.5653648211826699e-35,6.3621542119466537e-40,6.4958385838536579e-45,9.1350594075478695e-54,5.0313367742947888e-62,4.0846635457133174e-64,7.7692101990005253e-73,3.71542904819234e-76,4.4616153376707847e-74,5.5949230688800399e-65,5.0389214137939088e-74,2.1585671981827693e-33,1.5684478861474554e-34,4.098165964220578e-42,6.8786580231542996e-44,1.249526807063394e-43,2.4143543792721456e-47,5.4595158324447923e-51,2.7180618638965948e-51,4.3560240272081348e-57,5.6620393457145551e-66,2.232859815299292e-58,5.1870363944451418e-66,8.6762265425375434e-68,3.7777375762663163e-66,2.9011698628965822e-68,2.9011698617735918e-68,1.1229904311105167e-77,6.3234989419993577e-56,3.3028171672581225e-60,3.2887038375077673e-68,1.9417521723398386e-75,3.7898040012701724e-76,1.4271411758603272e-84,1.6166033602798631e-85,1.7448211883346481e-95,8.1524736180535613e-62
2.0215786953521528e-17,0.38381676427295386,7.6177437901567669e-21,3.0740350412184539e-32,3.0737993082163526e-32,5.5814617883752012e-50,8.632102870452983e-42,0.0,0.0,3.0497144758349435e-20,3.6507255867803925e-34,154.0,0.0,0.99999999999873879,1.0,19.0,1.147788712811994e-13,3.0806575411738744e-14,5.578233118986466e-13,5.578233267280695e-13,2.6340061833943356e-19,3.4008921622787033e-20,3.2532896403657015e-20,2.4760870347306123e-20,2.5360392074254802e-19,4.7389130514747518e-29,1.4771717034531982e-23,1.4753857554406643e-24,2.5913527351872678e-32,2.5913526297660812e-32,9.2032466061208937e-40,1.6638788811877503e-32,1.3388720293635581e-40,1.0479889670563531e-24,2.5367183060676583e-73,2.4434545626420045e-73,2.4434545626450175e-73,5.694989514867792e-34,1.3751561627217129e-37,6.2600074163455022e-29,2.0523081438589001e-34,5.0935396113598098e-39,1.0401701975356259e-43,2.9256501511669953e-52,3.2227774533071261e-60,2.6163944505111837e-62,9.9530630772901938e-71,4.7598021169695515e-74,5.7132266690411647e-72,3.5837775979309436e-63,3.230094016162373e-72,1.7281543788323367e-32,6.2778786161963826e-34,3.2810243591203916e-41,5.5070757542578557e-43,1.0001903935526891e-42,3.8226478765818437e-46,8.4757473575216419e-50,4.2346376659588557e-50,1.3789190044985727e-55,3.5835567353053432e-64,7.0682179284675314e-57,3.2822651665721606e-64,5.4712496041257274e-66,2.3912414231272155e-64,1.8364507887232446e-66,1.8364507873016484e-66,1.4215954938894975e-75,2.0252141050917134e-54,1.0577864069308834e-58,2.1065611902319143e-66,2.487574277863601e-73,4.8551079765050105e-74,3.656561202494643e-82,4.1420678204307151e-83,8.9411912559993486e-93,2.6126250276441482e-60
4.044035193003633e-17,0.3838167642729537,1.523879551484534e-20,1.2299675798454668e-31,1.229920116743171e-31,4.4677143163123154e-49,6.9083058345447401e-41,0.0,0.0,6.1011725247660942e-20,1.4608522223893823e-33,154.0,0.0,0.99999999999747702,1.0,19.0,2.2960758141051614e-13,6.1625468532326438e-14,1.1158887716839075e-12,1.1158887602077439e-12,1.053930044590781e-18,1.3607997248518549e-19,1.247289346675981e-19,9.907523918956263e-20,1.0147310707987072e-18,3.6225053512558794e-28,5.9106104208640266e-23,5.9034643880341079e-24,2.0738696178424798e-31,2.0738694491060566e-31,1.4730593288373122e-38,1.3315904826593408e-31,2.1430490560940286e-39,4.1933206103425427e-24,3.2502931793346934e-71,3.1307944916509355e-71,3.1307944916586561e-71,4.5577228620471906e-33,1.1005427628981374e-36,4.4085293157747137e-28,1.6400049831125704e-33,4.0762961383076598e-38,1.664916682309552e-42,9.3658350879049995e-51,2.0634190373233165e-58,1.6751755979514571e-60,1.274516245752715e-68,6.0950545757104149e-72,7.3095259914648273e-70,2.2945534124700695e-61,2.069104939125893e-70,1.3830297080501289e-31,2.5119688479237401e-33,2.6258162289118929e-40,4.4072812158775727e-42,8.0015103964106024e-42,6.0822682622642044e-45,1.2785841355336978e-48,6.4296953087894627e-49,4.3873077353104459e-54,2.2794925018201538e-62,2.2488953052105368e-55,2.0870055781321389e-62,3.4550745465643788e-64,1.5214152202989194e-62,1.1685105065826375e-64,1.1685105047736259e-64,1.8090116754486081e-73,6.4833581346493729e-53,3.386311934932602e-57,1.3487639984657377e-64,3.1854399501371126e-71,6.2171597744875497e-72,9.3644292967276882e-80,1.0608190479786712e-80,4.5798351831114961e-90,8.3664594949407331e-59
8.088948188306594e-17,0.3838167642729538,3.0480899523748735e-20,4.9205788303502569e-31,4.9204814433172035e-31,3.575529028691397e-48,5.5276943862796036e-40,0.0,0.0,1.220534690805033e-19,5.8450519216817773e-33,154.0,0.0,0.99999999999495348,1.0,19.0,4.5926500166385034e-13,1.2326007725159362e-13,2.2320194870473199e-12,2.2320193274293132e-12,4.2162822496129469e-18,5.4440839862994662e-19,4.601893233879959e-19,3.9636151672650111e-19,4.0594654492474601e-18,2.659101037341071e-27,2.3646286694488013e-22,2.3617698355389909e-23,1.6594105710492918e-30,1.6594103010356957e-30,2.3571841394752061e-37,1.0654454024038753e-30,3.4295181893883233e-38,1.6776010499960109e-23,7.2874260860393435e-69,7.019500147439453e-69,7.0195001474740157e-69,3.6468714507762131e-32,8.8060125968800998e-36,2.8392506888553447e-27,1.3083250832746579e-32,3.2615224956933415e-37,2.664302995030615e-41,2.997580251632767e-49,1.320819091622335e-56,1.0722998554380653e-58,1.6316690744355018e-66,7.8030514170929891e-70,9.3414694827372802e-68,1.4687709894806772e-59,1.6512460828073062e-68,1.1066034661863194e-30,1.0049508547767276e-32,2.1010512718547988e-39,3.5264096514987212e-41,6.3975445053802469e-41,9.6990853735767754e-44,1.8344453156613248e-47,9.3282521124260217e-48,1.399138743885702e-52,1.4529668081984705e-60,7.1718608503594604e-54,1.3292105350275586e-60,2.1709097414425472e-62,9.7021072204262882e-61,7.4526190084902837e-63,7.452618985415401e-63,2.3074882191893277e-71,2.0750770765773104e-51,1.0838295884213235e-55,8.6337885700044329e-63,4.078172766937039e-69,7.9595362885697913e-70,2.3975993982720613e-77,2.7162384013905445e-78,2.345344254345298e-87,3.1028743803490262e-57
1.6178774178912517e-16,0.3838167642729538,6.0965109779659383e-20,1.968374283332528e-30,1.9683528442895053e-30,2.8615093378838804e-47,4.4225755678947399e-39,0.0,0.0,2.4418728814393693e-19,2.3387645263844143e-32,154.0,0.0,0.99999999998990641,1.0,19.0,9.1857984214932152e-13,2.4651658591287647e-13,4.464280100946237e-12,4.4642794082811112e-12,1.6865507958669043e-17,2.1778100188936041e-18,1.5900442803539973e-18,1.5855435231625411e-18,1.6238226662490439e-17,1.823974799433182e-26,9.4592817852962479e-22,9.4478455760998618e-23,1.3276541611302864e-29,1.3276537291273502e-29,3.7712691966401571e-36,8.5239037549467986e-30,5.4876016713970726e-37,6.7109485531164508e-23,9.3609316056665099e-67,9.0167721810356775e-67,9.0167721811246208e-67,2.9177752777746252e-31,7.045476582903147e-35,1.6279436900461581e-26,1.0405281154033678e-31,2.6092517579776328e-36,4.2629800869329361e-40,9.5925154184404158e-48,8.4534892601175766e-55,6.8629198081785718e-57,2.0885999046372181e-64,9.9882169469190204e-68,1.1915736665917239e-65,9.4004094994692243e-58,1.0606370735067841e-66,8.8531814179273916e-30,4.0201286766640323e-32,1.6809996057928283e-38,2.8212597631380991e-40,5.1107309912257648e-40,1.547540626861567e-42,2.4303949417903294e-46,1.2569074367795689e-46,4.4647106490329312e-51,9.2618237518809669e-59,2.2885702814614114e-52,8.4594459691220973e-59,1.3455430513685278e-60,6.1902477720947536e-59,4.7562736166679991e-61,4.7562735872152977e-61,2.9452700853517774e-69,6.640728639452176e-50,3.4685035779935449e-54,5.5260289192891946e-61,5.2204479737606931e-67,1.018893990432033e-67,6.1374285342051001e-75,6.9540889990839116e-76,1.2009060525152965e-84,9.9726765840993156e-56
3.235842616012436e-16,0.3838167642729538,1.2193353924388799e-19,7.8737909692926639e-30,7.8737324047818259e-30,2.2905107894377698e-46,3.5382286893301852e-38,0.0,0.0,4.886562517226419e-19,9.359866747899737e-32,154.0,0.0,0.99999999997981215,1.0,19.0,1.8372095230354769e-12,4.9297877860732434e-13,8.9287980614366324e-12,8.9287960676310202e-12,6.7456828759887158e-17,8.7115881083177779e-18,4.9736444967731407e-18,6.3421800794317456e-18,6.4947897093939442e-17,1.1325563641852481e-25,3.7838648329359821e-21,3.7792898975374333e-22,1.0621731974989512e-28,1.0621725064598694e-28,6.0323893000541145e-35,6.8186967549423286e-29,8.7800151741953894e-36,2.6844874119598258e-22,1.1983431396665969e-64,1.1542854435969519e-64,1.1542854436197244e-64,2.3343327960169497e-30,5.6366453591484739e-34,8.2709585830319833e-26,8.2266138178208931e-31,2.0871581923995716e-35,6.8200324632245506e-39,3.069286515232498e-46,5.4096826850002198e-53,4.3918219936489853e-55,2.673138743076738e-62,1.278364984644991e-65,1.5144953608072847e-63,6.0156505140547431e-56,6.7941163554873911e-65,7.0821024159337567e-29,1.6081155138124651e-31,1.3448620218238508e-37,2.2568978243036755e-39,4.076368605541077e-39,2.4671735959147557e-41,2.8889174525831871e-45,1.5262904711785183e-45,1.4236124144947422e-49,5.8924713847963813e-57,7.2973038847607343e-51,5.3649499900615535e-57,8.1130028506536585e-59,3.9455683131486005e-57,3.0331938928954319e-59,3.0331938553297747e-59,3.7565656902644422e-67,2.125006587187112e-48,1.1099054364965224e-52,3.536609310901939e-59,6.6820846325247958e-65,1.3041614670283828e-65,1.5707090788176601e-72,1.7802237408659059e-73,6.1485597130769719e-82,3.1915682036173982e-54
6.471773012254805e-16,0.3838167642729537,2.4387043398192206e-19,3.1495818159158712e-29,3.1495575544114962e-29,1.8343201426387027e-45,2.8306505712565751e-37,0.0,0.0,9.783994796720675e-19,3.7475653383672365e-31,154.0,0.0,0.99999999995962363,1.0,19.0,3.6744688844686371e-12,9.8569994929628771e-13,1.7857820913221312e-11,1.7857817890540735e-11,2.6976923859352868e-16,3.4847009993646044e-17,1.3724100682166242e-17,2.5367224161630289e-17,2.5973567197584152e-16,6.2315693340422851e-25,1.5135754958864138e-20,1.5117450248515341e-21,8.4975784067366926e-28,8.49756735624917e-28,9.6458394480130703e-34,5.4538872739753941e-28,1.4046480760472038e-34,1.0738159697199644e-21,1.5339477499905551e-62,1.4775513810352871e-62,1.4775513810935877e-62,1.8675133867506911e-29,4.5094183361739815e-33,3.807689983882924e-25,6.4298635933010542e-30,1.6692187434271268e-34,1.0908866668286626e-37,9.818905890940519e-45,3.4612154316430968e-51,2.8099695036725745e-53,3.4206527517152259e-60,1.6358506891602091e-63,1.9115208831979533e-61,3.8489255835944062e-54,4.355009615259042e-63,5.66457045825293e-28,6.4325828443155784e-31,1.0759129221102462e-36,1.8052140631402924e-38,3.2414898305622979e-38,3.9231297477491342e-40,3.0457126993429571e-44,1.6441076947173292e-44,4.5278326197883053e-48,3.7306572738059102e-55,2.3209217315358928e-49,3.3754461950655973e-55,4.6531837331815396e-57,2.507215799395049e-55,1.9295035627045237e-57,1.9295035149103503e-57,4.7794172866612456e-65,6.7993150100679057e-47,3.5513169215794626e-51,2.2631857070970539e-57,8.5521506107203956e-63,1.6691334487810422e-63,4.0182717904391922e-70,4.5568854480246067e-71,3.1477257618780997e-79,1.0211125393593979e-52
9.707703408497173e-16,0.3838167642729537,3.6580736452948529e-19,6.6929097443310014e-29,6.6928506077841255e-29,5.4488147202689956e-45,8.0939415309239161e-37,0.0,0.0,1.4689480074414087e-18,7.9688305880296164e-31,154.0,0.0,0.99999999993943511,1.0,19.0,5.5117282455626467e-12,1.4782179890633055e-12,2.6786830695843499e-11,2.6786829327306916e-11,5.7316972455237641e-16,7.4050263934801001e-17,2.3349483883376852e-17,5.3902721378812186e-17,5.5185173943157441e-16,1.4790111408317776e-24,3.2163655299402078e-20,3.2124749174505006e-21,2.429789680904323e-27,2.4297856147033726e-27,3.5492278851286631e-33,1.5592834016312649e-27,5.1697306501972061e-34,2.2818714538415487e-21,7.9146146304288471e-62,7.6236298025346203e-62,7.6236298028925549e-62,5.3399597122000351e-29,1.2894188893084432e-32,8.4524270921763759e-25,1.8142905282522942e-29,4.7720525523791212e-34,4.0145974483334787e-37,4.4824151986039499e-44,1.9015004527926e-50,1.5437231659957422e-52,2.2065961916216884e-59,1.055256281646171e-62,1.2279929351537665e-60,2.1144983133913101e-53,2.206314667506116e-62,1.6195183809822719e-27,1.3669306223993682e-30,3.0764537218976288e-36,5.1612456831465324e-38,9.2365798750590763e-38,1.439812021596171e-39,9.4462149827613684e-44,5.1368573841715923e-44,2.0622773879743678e-47,2.0421700037844437e-54,1.0571022441906898e-48,1.8437112128284612e-54,2.4640766646643638e-56,1.3742114197702844e-54,1.0579595284099492e-56,1.0579594976306468e-56,3.0779302382458741e-64,3.1041765701674497e-46,1.6213249038613877e-50,1.2434105822876214e-56,5.5171163494158598e-62,1.0767794352982515e-62,2.9834898062520011e-69,3.383916929258928e-70,2.6476895908181481e-78,4.5140065297504971e-52
1.2943633804739541e-15,0.38381676427295386,4.8774433088653227e-19,1.1417368709794062e-28,1.1417252738200885e-28,1.1879969821795006e-44,1.707252579560109e-36,0.0,0.0,1.9603018340776733e-18,1.3602110834564583e-30,154.0,0.0,0.9999999999192466,1.0,19.0,7.3489876063175059e-12,1.9705329816518248e-12,3.5715827409336816e-11,3.571583086819702e-11,9.7761661171856081e-16,1.2632131629674367e-16,3.3360843768402495e-17,9.1947354600706568e-17,9.41255974564814e-16,2.6913738804366919e-24,5.4867559563698233e-20,5.4801175579421977e-21,5.1251446493495029e-27,5.1251343391515969e-27,8.9991150572330317e-33,3.2886145410111719e-27,1.3110828485712954e-33,3.8926147511560053e-21,4.317733647443533e-61,4.1589899764968027e-61,4.158989976696057e-61,1.1263575430112445e-28,2.7197656064695602e-32,1.4763259601960863e-24,3.7813955468096037e-29,1.0063955505694194e-33,1.0180517493798499e-36,1.3359307510185099e-43,6.5371227444770327e-50,5.3071289480411595e-52,8.6166224094364407e-59,4.1207179520356826e-62,4.776980725756076e-60,7.2693833864125376e-53,8.977510851300362e-62,3.4156534269987571e-27,2.3318279796306173e-30,6.4891471245689871e-36,1.0885508931864637e-37,1.9421574472132555e-37,3.6422629764990605e-39,2.0928682795448779e-43,1.1437277768051636e-43,6.1337816345712989e-47,6.997797934093966e-54,3.1441121603859625e-48,6.3052243671577677e-54,8.1979919710948077e-56,4.7144489379574639e-54,3.6307341790317158e-56,3.6307340590253029e-56,1.200064122650021e-63,9.2522617349991959e-46,4.8324864419492257e-50,4.2749307945711422e-56,2.1545051826108582e-61,4.2049528110880442e-62,1.3063591328928211e-68,1.48190269115692e-69,1.2864121810664472e-77,1.5423822633459589e-51
1.9415494597224277e-15,0.3838167642729538,7.3161834764315469e-19,2.3638346947982839e-28,2.3638048737321639e-28,3.4527488717130167e-44,4.663053001660126e-36,0.0,0.0,2.9448994715599677e-18,2.8189818746808581e-30,154.0,0.0,0.99999999987886967,1.0,19.0,1.102350632703126e-11,2.9546866871727122e-12,5.3573790163982462e-11,5.3573811299769128e-11,2.0235308931898019e-15,2.6153263952957227e-16,5.3718704308026073e-17,1.903498967744275e-16,1.9482694136979939e-15,5.9639769554618611e-24,1.1359658275425882e-19,1.1345908907245901e-20,1.3998395196738463e-26,1.3998359156696905e-26,3.1455560046775906e-32,8.9805434286835205e-27,4.5844815108772305e-33,8.0591836472269686e-21,5.9966252301324957e-60,5.776156259361647e-60,5.7761562596764147e-60,3.0764532719824909e-28,7.4285426108282069e-32,3.1295367966295099e-24,1.0126755069589191e-28,2.7480060278841428e-33,3.5593602791923526e-36,5.8464910793617127e-43,3.5151906912125727e-49,2.8537893359240038e-51,5.6037238393606993e-58,2.6798812594654218e-61,3.0857170270130243e-59,3.90894776625437e-52,7.5215958450416499e-61,9.3274610113677092e-27,4.8277612490354262e-30,1.7723904681911125e-35,2.9726848232477371e-37,5.2770469881125546e-37,1.2682284679508564e-38,6.0307212250732569e-43,3.3149230699843314e-43,2.6749991403301545e-46,3.7415403539251079e-53,1.3711754612630862e-47,3.3596110889129739e-53,4.1708744349562579e-55,2.5258499768077984e-53,1.9463915354212256e-55,1.9463914575881689e-55,7.7833056276098417e-63,4.0495932351933618e-45,2.1151021630274454e-49,2.2989732446573233e-55,1.4012801403506277e-60,2.7348702169842315e-61,1.0132447169445122e-67,1.1496972904326372e-68,1.1761337217473842e-76,9.4810078605385083e-51
2.5887355389709013e-15,0.3838167642729538,9.7549249608365394e-19,4.0202813678361362e-28,4.0202206868013056e-28,7.5588197636263467e-44,9.7566875444063026e-36,0.0,0.0,3.9324584723648581e-18,4.7989375552301819e-30,154.0,0.0,0.99999999983849275,1.0,19.0,1.4698025046497837e-11,3.9380944109644486e-12,7.1431704859059398e-11,7.1431756512722705e-11,3.4406828823243092e-15,4.4479863893391414e-16,7.4334828010198833e-17,3.2370998709578461e-16,3.312713062319369e-15,1.0569922297846511e-23,1.9319824596739276e-19,1.9296431406338821e-20,2.9289360884351253e-26,2.9289270861558416e-26,7.856833680136615e-32,1.8787158787978674e-26,1.1454456036655414e-32,1.3706575671821374e-20,2.7565684402342148e-59,2.6552218031741534e-59,2.6552218033373758e-59,6.4370031247430343e-28,1.5543015693385619e-31,5.395406883381972e-24,2.0823790579213667e-28,5.7483088977280576e-33,8.8921815435857511e-36,1.7031287512429793e-42,1.1713957002921118e-48,9.5099155898652902e-51,2.1035832900501623e-57,1.0060045839078328e-60,1.1529239107766412e-58,1.3026106804416298e-51,2.916029294067548e-60,1.9512905022964959e-26,8.2107601462095388e-30,3.7084357352574199e-35,6.2189441710127061e-37,1.0990465038354427e-36,3.1577317574514562e-38,1.3039562965425143e-42,7.1945145592940083e-43,7.7715890222916485e-46,1.2416621489387975e-52,3.9836296369235283e-47,1.1121110687431399e-52,1.3359046678030103e-54,8.3947739858090318e-53,6.4717418286354471e-55,6.4717415370068398e-55,2.9162860699316271e-62,1.1797869683683284e-44,6.1620000835418825e-49,7.6616048841493953e-55,5.2605873483964858e-60,1.0267027330547215e-60,4.2311877064260294e-67,4.8018251871080683e-68,5.4094517607373567e-76,3.1822963490417187e-50
3.235921618219375e-15,0.38381676427295386,1.2193667856137277e-18,6.1421057031354418e-28,6.1419969539142543e-28,1.4196829231906261e-43,1.776170404892696e-35,0.0,0.0,4.9231903561686383e-18,7.338862302411772e-30,154.0,0.0,0.99999999979811582,1.0,19.0,1.8372543764628153e-11,4.9207034275989932e-12,8.9289568061966057e-11,8.9289664235424516e-11,5.2553113813128361e-15,6.7955156662584359e-16,9.4992477108245476e-17,4.9451579601899674e-16,5.0598498190267464e-15,1.6608301501875699e-23,2.951634115535573e-19,2.9480587006323438e-20,5.3320193955525158e-26,5.3320003030117369e-26,1.6662551359671003e-31,3.4195466233341852e-26,2.4299894166210819e-32,2.0940561044953912e-20,1.0177305823160181e-58,9.8031320146808587e-59,9.803132015335678e-59,1.1718373822688859e-27,2.8295484646925535e-31,8.3175455980553084e-24,3.7251265072842931e-28,1.0461906634909029e-32,1.8862084609681622e-35,4.1344651596262742e-42,3.2066137250519296e-48,2.6032729111773267e-50,6.4156459165446703e-57,3.0681910192054434e-60,3.4995405308104301e-58,3.565805810360647e-51,9.0791269150067465e-60,3.5516433956357823e-26,1.254418265268443e-29,6.7510649966416023e-35,1.131966429582651e-36,1.9914156107756661e-36,6.6755053167680845e-38,2.4307296917355369e-42,1.3449520948680668e-42,1.8815007838709319e-45,3.384700744562158e-52,9.6443568805993387e-47,3.0238318937113445e-52,3.5164451191203459e-54,2.2918396348862483e-52,1.7676207663395685e-54,1.7676206775663898e-54,8.8773178529986993e-62,2.864284475858111e-44,1.4960022959743873e-48,2.0974633305679738e-54,1.6045072937799475e-59,3.1314889261770114e-60,1.4233423500835025e-66,1.6155856399393654e-67,1.9910568633177356e-75,8.5985707841823867e-50
4.530293776716322e-15,0.3838167642729538,1.7071157968030495e-18,1.181114607859286e-27,1.1810863618820213e-27,3.8952056715208183e-43,4.6896245992524474e-35,0.0,0.0,6.9143720323683494e-18,1.4144341510349433e-29,154.0,0.0,0.9999999997173622,1.0,19.0,2.5721581196796066e-11,6.8834789524235155e-12,1.2500513675835285e-10,1.2500536507403887e-10,1.0100082379645524e-14,1.3067507933644376e-15,1.3627566560458981e-16,9.5075710075310344e-16,9.7244285434173277e-15,3.3074325702834802e-23,5.6758872141352311e-19,5.6690051096359058e-20,1.4078100427919319e-25,1.4078030559859308e-25,6.0967726508579848e-31,9.0243884672559809e-26,8.9003335040371807e-32,4.0267953085038986e-20,1.2476538688834351e-57,1.201783244812823e-57,1.2017832449474064e-57,3.0940271020409009e-27,7.4708421643804593e-31,1.6170815275306153e-23,9.3949289860431413e-28,2.7603237928515497e-32,6.9061051490312086e-35,2.1375783429942026e-41,2.3937779609724047e-47,1.9433766920271806e-49,7.0960418905943639e-56,3.3936406349515919e-59,3.7709574682504574e-57,2.6619203470323566e-50,7.431091275301613e-59,9.3729997462991706e-26,2.4121972532723781e-29,1.7824766259688939e-34,2.9875050213750777e-36,5.1917922751866146e-36,2.4176209175370627e-37,6.6452122695498215e-42,3.6929859386950021e-42,9.6262677138486195e-45,2.4779242593207555e-51,4.934302965412146e-46,2.1881604917000362e-51,2.2385172482886709e-53,1.689682428401326e-51,1.3059035945687287e-53,1.305903497409793e-53,9.715893547879403e-61,1.4814160519454515e-43,7.7372503477060455e-48,1.5663185390302339e-53,1.775282768044519e-58,3.4647304182580098e-59,2.397248828514699e-65,2.7242121441318311e-66,5.2698372879415376e-74,4.8184643943191645e-49
7.119038093710218e-15,0.3838167642729537,2.6826155371152997e-18,2.8816072736070405e-27,2.8814992614108946e-27,1.5559065634056506e-42,1.8134084384322035e-34,0.0,0.0,1.0935369033345738e-17,3.4675772387055614e-29,154.0,0.0,0.99999999955585483,1.0,18.999999999999996,4.0419656044861142e-11,1.0799341243484342e-11,1.9643564718038831e-10,1.9643631137128745e-10,2.4611233789683915e-14,3.1880561573322873e-15,2.188105967126586e-16,2.3186145133227673e-15,2.369586458396117e-14,8.3454160030540501e-23,1.3847420022018891e-18,1.3830593885132955e-19,5.4437612041376754e-25,5.4437170196305856e-25,3.854385654855578e-30,3.4858430378996188e-25,5.6406505417816561e-31,9.8241429075609061e-20,3.4880588867226145e-56,3.3598186605474676e-56,3.3598186612684844e-56,1.1964326508898681e-26,2.8888486526581451e-30,3.9858213786344755e-23,3.2949170145980544e-27,1.0656663104267702e-31,4.3729469651430702e-34,2.3072735010824563e-40,4.5734728730581593e-46,3.7129527349359083e-48,2.480900376111821e-54,1.1865066706750722e-57,1.2368765364279336e-55,5.085781328823814e-49,1.2901659900717564e-57,3.6205008099224319e-25,5.884996850005443e-29,6.8925048930606928e-34,1.1541382762316464e-35,1.9513412661991453e-35,1.4919265511200781e-36,2.6614524787718779e-41,1.4857826835204454e-41,1.012756174584419e-43,4.5089061969083747e-50,5.1912315312261183e-45,3.871318016854172e-50,3.0885851346935499e-52,3.1291171696506249e-50,2.4311877102543293e-52,2.4311873793926262e-52,3.3086170355182789e-59,1.6004614625226198e-42,8.3587830123835086e-47,2.9951657600634804e-52,6.2121833778244917e-57,1.212348719294412e-57,1.5726401595695018e-63,1.7924194830908133e-64,6.6557362917341211e-72,5.0215241488033437e-48
9.707782410704112e-15,0.3838167642729538,3.6581175699597994e-18,5.3383494847305461e-27,5.3380823528536023e-27,3.9140235473068461e-42,4.5004341667545995e-34,0.0,0.0,1.5007921525792667e-17,6.4524184259009015e-29,154.0,0.0,0.99999999939434792,1.0,18.999999999999993,5.5117730871213253e-11,1.4702303257575008e-11,2.6786532093449496e-10,2.6786665040275206e-10,4.5542206304775314e-14,5.9059442740088183e-15,3.0133502150835164e-16,4.2936993437871631e-15,4.3848348387664037e-14,1.5711677557967143e-22,2.5652755436500164e-18,2.5621522797890426e-19,1.3510014251694856e-24,1.350987058269533e-24,1.2530127290388283e-29,8.6435501874524176e-25,1.836772662557335e-30,1.8199515824204953e-19,2.3298163516982777e-55,2.2441594951420544e-55,2.2441594957081568e-55,2.9692896850795644e-26,7.1693819127238315e-30,7.4187826173912454e-23,7.5826249000958984e-27,2.6413282380637269e-31,1.4231171680066698e-33,9.6231542548606816e-40,2.3827166601034075e-45,1.934397869997453e-47,1.5744977068414685e-53,7.5302297746124716e-57,7.653119480051958e-55,2.6496234682533018e-48,6.9896725988219818e-57,8.9774496427181506e-25,1.090209174848653e-28,1.7105367799612963e-33,2.8621312528829396e-35,4.734789581927735e-35,4.7717990462409461e-36,6.7071293132598119e-41,3.7518172350629068e-41,4.1631360202663842e-43,2.2948759070928317e-49,2.1339526035318891e-44,1.9443081385000763e-49,1.3947641521757254e-51,1.6061430165691196e-49,1.2511002284367713e-51,1.2511000206648858e-51,2.0777188544858724e-58,6.6786396807361394e-42,3.488015145031999e-46,1.5610937981161453e-51,3.9439619409072641e-56,7.6967687469356837e-57,1.1871937491250734e-62,1.3544925117824796e-63,5.8659559554081065e-71,2.1631087312337095e-47
