Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285)
4.116031940870422e-17,1.2247150885501132,5.6451315598252192e-16,8.7968963136794494e-27,8.7861016642135305e-27,3.006313944240883e-42,1.5788501736341805e-36,0.0,0.0,3.6976286961728676e-17,1.7381939499851728e-30,154.0,0.0,0.99999999971943332,1.0,19.0,1.193002173002187e-11,2.1273637144565233e-10,2.7944759486608111e-11,2.7945360601380072e-11,3.6758320189757352e-15,1.0455667743340392e-18,8.3271367007997277e-19,5.9867569693042389e-19,6.483947778318287e-15,5.4975882168589091e-27,2.6718709565105365e-21,1.1548586008662831e-20,1.8200961099570527e-27,1.8200960842633502e-27,2.2057613275302717e-35,2.8445504992451751e-26,3.6360891636188058e-36,1.9849629553475988e-22,4.7272618955708729e-64,4.3975850638762048e-64,4.3975850644078095e-64,5.8135126559378898e-32,1.7416204903752347e-33,3.1849144603261516e-27,6.683564155085424e-32,6.8321316687979163e-34,9.9714817432895933e-38,6.8057636234322989e-46,2.3187889287788626e-54,1.4233500217982724e-54,1.3981910863016143e-63,7.1533128201921618e-68,7.8480016265076982e-64,2.3809198664555719e-57,1.615967310931406e-62,1.612611661128902e-26,1.2858496384489283e-28,3.4021201467314132e-36,7.9659804680853787e-36,2.949879763352967e-36
5.762446950311865e-17,1.2247150885501135,7.9031872839632706e-16,1.6910487185134752e-26,1.6895373820557259e-26,8.2258567033741822e-42,4.1686345871381172e-36,0.0,0.0,5.1767021613269974e-17,3.3424986957140919e-30,154.0,0.0,0.99999999960720665,1.0,19.0,1.6702036893118239e-11,2.9782563016597484e-10,3.912267788507584e-11,3.9123519368229594e-11,7.0684089810868036e-15,2.0105887088111308e-18,1.4834056009593519e-18,1.1512235114881505e-18,1.2468250581908042e-14,1.2146001314237884e-26,5.1379166368354645e-21,2.2207535387600127e-20,4.805595022836572e-27,4.8055949287060494e-27,8.0809151365312519e-35,7.5103796130946954e-26,1.3321371184467701e-35,3.8170160868945364e-22,5.7952659064430098e-63,5.3911070345415317e-63,5.3911070356341323e-63,1.5349409383993521e-31,4.5983961859974436e-33,6.5050736378222054e-27,1.7623168662863044e-31,1.8037836271378588e-33,3.653057404616893e-37,3.5206448395023201e-45,1.7319637338121024e-53,1.0631371959253181e-53,1.5473384395615203e-62,7.9163866747082712e-67,8.6816194803276789e-63,1.7783710733444396e-56,1.331726134756176e-61,4.257729206572997e-26,2.4726448563462335e-28,8.9826071997795397e-36,2.1032045628211926e-35,7.7885432758583162e-36
9.055276969194752e-17,1.2247150885501132,1.2419298798435086e-15,4.1243375852142082e-26,4.1219622120030048e-26,3.2669087466403821e-41,1.6119466148402871e-35,0.0,0.0,8.1348843392675646e-17,8.1547475173513536e-30,154.0,0.0,0.9999999993827533,1.0,19.0,2.6246067216890325e-11,4.6799461294230989e-10,6.1478513699062774e-11,6.1479836007187708e-11,1.724431246767219e-14,4.9052279172459659e-18,3.1195545197412744e-18,2.8085889978100538e-18,3.0417935569274174e-14,3.4405485858528186e-26,1.2534968330554031e-20,5.4179687546964323e-20,1.8582490082368032e-26,1.8582489485470129e-26,5.12419795823681e-34,2.9040766462807236e-25,8.4478106004676432e-35,9.3123693974980612e-22,1.6202023125632694e-61,1.5072102434205705e-61,1.5072102440059293e-61,5.935382291739803e-31,1.7781285451948404e-32,1.6834608159340397e-26,6.7939381504977683e-31,6.9740449576044109e-33,2.3163768966311583e-36,3.8054618900564806e-44,3.3137157721138152e-52,2.0340697332377511e-52,5.4175307519514634e-61,2.7716786891663732e-65,3.0364328298276677e-61,3.4025062026640499e-55,2.2833081800012819e-60,1.6463577853703505e-25,6.0325078054157611e-28,3.4734332254448689e-35,8.1323121506149743e-35,3.0116941107774625e-35
1.2348106988077639e-16,1.2247150885501132,1.6935410401243735e-15,7.6393167378314454e-26,7.636076810171781e-26,8.1792049608501942e-41,4.0004514075233058e-35,0.0,0.0,1.1093113554460995e-16,1.5107048505813385e-29,154.0,0.0,0.99999999915830018,1.0,19.0,3.5790097537432095e-11,6.3815087255429978e-10,8.3834348201326209e-11,8.3836151573939397e-11,3.1944870679748417e-14,9.0870986888218448e-18,5.0806574736992143e-18,5.2029232890922056e-18,5.6348840810266168e-14,6.8778663219809993e-26,2.3221459475188294e-20,1.0036972082483965e-19,4.6117122114925523e-26,4.6117120170486611e-26,1.6692341876346041e-33,7.2070561438172454e-25,2.7520472291017755e-34,1.7251484753814405e-21,1.082206409580389e-60,1.0067338979779977e-60,1.0067338984375911e-60,1.4730150811692281e-30,4.4128733410812765e-32,3.2087213730554942e-26,1.6819922451997666e-30,1.7306044338376439e-32,7.5455691448452107e-36,1.5884507072039436e-43,1.7275747314406955e-51,1.0604433096314012e-51,3.4402280188530503e-60,1.7600658407190611e-64,1.9273715893709321e-60,1.7738649474118962e-54,1.2395524455786658e-59,4.0857712901977568e-25,1.1175427045214392e-27,8.6201949278830124e-35,2.018147604414799e-34,7.474247093786437e-35
1.8933767025843412e-16,1.2247150885501135,2.5967633871791665e-15,1.7913368999438386e-25,1.7908397467622211e-25,2.9899142348670386e-40,1.4529691787922559e-34,0.0,0.0,1.700971305409762e-16,3.5430082218667507e-29,154.0,0.0,0.99999999870939471,1.0,19.0,5.4878158168827626e-11,9.7842523867469763e-10,1.2854601327187868e-10,1.2854878002267119e-10,7.491412280146917e-14,2.1311361021483965e-17,9.4467342866422175e-18,1.2201651204389503e-17,1.3214403096725446e-13,1.740992585038777e-25,5.4459785433050126e-20,2.3539054705862363e-19,1.6749794292511463e-25,1.6749793179419279e-25,9.5553398036057295e-33,2.6174881382039034e-24,1.5755820332874203e-33,4.0458792079412864e-21,2.6584865800714689e-59,2.4730851363663045e-59,2.4730851383039028e-59,5.3500138649073274e-30,1.6027610740365277e-31,7.7355215106146782e-26,6.0733410127787664e-30,6.2839930867447114e-32,4.319138202459481e-35,1.4616630760840069e-42,2.606629578663352e-50,1.6000370791398794e-50,8.6754582155381446e-59,4.4384885206167936e-63,4.8513670173673357e-59,2.6764748721671847e-53,1.8208280064436471e-58,1.483887132397245e-24,2.6209000862186142e-27,3.1308624770743118e-34,7.3291442096527915e-34,2.714629898772801e-34
3.2105087101374957e-16,1.2247150885501132,4.4032081872592309e-15,5.1437638790122989e-25,5.1429187991500752e-25,1.4989393730114876e-39,7.2607330855875777e-34,0.0,0.0,2.8843476321018807e-16,1.0175080089084192e-28,154.0,0.0,0.99999999781158622,1.0,19.0,9.3054279392867402e-11,1.6588213925553767e-09,2.1796932767741515e-10,2.1797402727242757e-10,2.1511305932157779e-13,6.1201644977821472e-17,1.8864308046364013e-17,3.5038030976506967e-17,3.7944656777413155e-13,5.3095854173061081e-25,1.5639714715091512e-19,6.7599219239429505e-19,8.3701509721291171e-25,8.3701499722655756e-25,8.5829731463655563e-32,1.3078678554709454e-23,1.4156622505540934e-32,1.1618922014378311e-20,1.2888381508557673e-57,1.1989552914505045e-57,1.1989552932937599e-57,2.6734961692861265e-29,8.0092653679270847e-31,2.2693332767159482e-25,2.9967267985237236e-29,3.1384902520476715e-31,3.8791367346728114e-34,2.4330472503880633e-41,8.2400879734746331e-49,5.0580467949184513e-49,5.3031457362586344e-57,2.7131707597627261e-61,2.9528176564288589e-57,8.4608896514194834e-52,4.9817664743947742e-57,7.4144682760585013e-24,7.5266757267125715e-27,1.5645411560830638e-33,3.6616314313376356e-33,1.3565177762721509e-33
5.844772725243805e-16,1.2247150885501132,8.016098211293775e-15,1.7038997654200697e-24,1.703744538443364e-24,9.3035945075636221e-39,4.5010197104418566e-33,0.0,0.0,5.2513259886318699e-16,3.3709997621145727e-28,154.0,0.0,0.99999999601598,1.0,19.0,1.6940652168594497e-10,3.0190036522033866e-09,3.9681589354785713e-10,3.9682448540437236e-10,7.1245830461916325e-13,2.0274763062689563e-16,3.8227929949219856e-17,1.1605644321488472e-16,1.2567338276383711e-12,1.8294718787323606e-24,5.1811188897573409e-19,2.2394218631195434e-18,5.1887555333095066e-24,5.1887543447525666e-24,1.0201870689808447e-30,8.1059013964682931e-23,1.6836987011104118e-31,3.8491123682723858e-20,9.8107972485943326e-56,9.1265981307790252e-56,9.1265981587033363e-56,1.657338146968232e-28,4.9650400289905509e-30,7.6219086234973483e-25,1.8104232916650713e-28,1.9433760299041016e-30,4.6096325513074353e-33,5.6464453081899032e-40,3.7750449886337762e-47,2.3172541613172159e-47,4.8256318837616515e-55,2.4688814432298364e-59,2.6637279779602194e-55,3.8762072609903048e-50,2.014178343958613e-55,4.5953379896499694e-23,2.4934324577487189e-26,9.6987381443446096e-33,2.2687806706361453e-32,8.4088553415322471e-33
8.479036740350115e-16,1.2247150885501135,1.1628988800493807e-14,3.5854740139411348e-24,3.5852459170225996e-24,2.736373224494213e-38,1.3234540033849065e-32,0.0,0.0,7.6186052825781057e-16,7.0940695555274485e-28,154.0,0.0,0.99999999422038732,1.0,19.0,2.4575876377235408e-10,4.3783728460571246e-09,5.7566237549820663e-10,5.7567489564262424e-10,1.4989487557188621e-12,4.2664676263896059e-16,5.7712076584079685e-17,2.4419010608394287e-16,2.6440559331967504e-12,3.9076773468160561e-24,1.0902798028292783e-18,4.712484080527416e-18,1.5256706044616819e-23,1.5256701376217885e-23,4.0068798122029639e-30,2.3830542814209652e-22,6.6151912167233236e-31,8.099813311727271e-20,8.3660237315649132e-55,7.782582367494901e-55,7.7825823948308969e-55,4.873153777739169e-28,1.4598909819950604e-29,1.612168097102093e-24,5.2284613399988096e-28,5.7096253444618375e-30,1.8102096871621302e-32,2.8420659986364885e-39,2.3492224237195018e-46,1.4420353147200753e-46,3.6039808355018811e-54,1.8438685232779603e-58,1.9834680119480949e-54,2.4121775406240129e-49,1.4042008900433452e-54,1.3509835972788167e-22,5.2470081330007508e-26,2.851751165542125e-32,6.6686997162660151e-32,2.4724153926046801e-32
1.1113300755456423e-15,1.224715088550113,1.5241879954858365e-14,6.1590989475571925e-24,6.1587949361191813e-24,5.9941264365728745e-38,2.8986744443961942e-32,0.0,0.0,9.9861855135647069e-16,1.2186914199022584e-27,154.0,0.0,0.99999999242480864,1.0,19.0,3.2211100565209627e-10,5.7369294380984106e-09,7.5450877352957131e-10,7.5452525820835394e-10,2.5744194092519646e-12,7.3289794112073007e-16,7.7112784574340875e-17,4.1942181823951286e-16,4.5411218285892903e-12,6.7655625823265249e-24,1.8729004754455291e-18,8.0951745090289452e-18,3.3415735188261264e-23,3.3415722536535595e-23,1.0858455277229929e-29,5.2187057596944825e-22,1.7932703877102567e-30,1.3913991980402103e-19,4.6030277458222086e-54,4.2820154630427401e-54,4.2820154795896942e-54,1.0673375870980337e-27,3.1975015418003301e-29,2.7767501330892735e-24,1.126056437098242e-27,1.2495979582325183e-29,4.9049081266990682e-32,9.2840541138349029e-39,9.0452969677194528e-46,5.5523239182256516e-46,1.605042902674494e-53,8.2117639841219792e-58,8.8086164863375341e-54,9.2877008409932054e-49,6.1161390481106415e-54,2.9585502559318807e-22,9.013390758927738e-26,6.2459824554978043e-32,1.4601272923971614e-31,5.4150115505396542e-32
1.3747564770562734e-15,1.2247150885501132,1.8854771674387112e-14,9.4247752009181884e-24,9.4243913066171347e-24,1.1144257298120765e-37,5.3887248720178522e-32,0.0,0.0,1.2354066681562537e-15,1.8649738784487585e-27,154.0,0.0,0.99999999062924383,1.0,19.0,3.9846324732517251e-10,7.0946739067347634e-09,9.3335508764299601e-10,9.3337557307532212e-10,3.938700131712909e-12,1.1215001274767806e-15,9.6474017809662735e-17,6.4173386038766959e-16,6.9476314087085263e-12,1.0403118743587002e-23,2.8659737311480664e-18,1.2387489753579878e-17,6.2120829299656765e-23,6.2120801308487695e-23,2.4022569650921473e-29,9.7003672011105761e-22,3.9685994199294218e-30,2.1291647087223311e-19,1.868900885582749e-53,1.738564925935554e-53,1.7385649333269626e-53,1.9842185247180381e-27,5.9442501800417142e-29,4.255818609260334e-24,2.0590632410577155e-27,2.3213027515893732e-29,1.0849837440733551e-31,2.4002051385460092e-38,2.688950401358655e-45,1.6505738499735407e-45,5.410649513134975e-53,2.7682297223734727e-57,2.961167729657873e-53,2.7610128879231363e-48,2.0196605965795039e-53,5.4992607518605719e-22,1.3792577578361065e-25,1.1611434699361016e-31,2.7135475058529539e-31,1.0066382279801464e-31
1.9016092800775354e-15,1.2247150885501137,2.6080556808937019e-14,1.8032285252592542e-23,1.8031726262412237e-23,2.8755877913715633e-37,1.3902944404379753e-31,0.0,0.0,1.7090731829019937e-15,3.5686090705695456e-27,154.0,0.0,0.99999998703815596,1.0,19.0,5.5116773005133141e-10,9.8077282447261225e-09,1.2910474641197495e-09,1.2910760596773107e-09,7.5330619958329264e-12,2.1457538196049893e-15,1.3517932264733221e-16,1.2275333531820186e-15,1.3287870716311509e-11,2.0017209316749014e-23,5.4834777153554005e-18,2.3700983722733066e-17,1.6027188068251792e-22,1.6027178550685409e-22,8.1673982179746234e-29,2.5019982378172857e-21,1.3501681598711108e-29,4.0737384631312893e-19,1.7589257243351462e-52,1.6362594195402545e-52,1.636259428245273e-52,5.1193237267856541e-27,1.5336185429498337e-28,8.1569768119692024e-24,5.1431432310582009e-27,5.9800556209211713e-29,3.6877955621606016e-31,1.0567962944895398e-37,1.5086969510315257e-44,9.2609304220718201e-45,3.8093620743966956e-52,1.9490051464575117e-56,2.0721510807978918e-52,1.5491312073099576e-47,1.3377831778609854e-52,1.4184144088796774e-21,2.6389355386777065e-25,2.9957376742219594e-31,6.996479924028564e-31,2.5969836322575373e-31
2.4284620830987975e-15,1.2247150885501135,3.3306344204143067e-14,2.9408011888597709e-23,2.9407251095276637e-23,5.9106600632267489e-37,2.8574145308473991e-31,0.0,0.0,2.1828600725860506e-15,5.8204775551911653e-27,154.0,0.0,0.99999998344712326,1.0,18.999999999999993,7.0387221195083919e-10,1.2517539689242199e-08,1.6487395049365271e-09,1.6487763555387578e-09,1.2280672586268691e-11,3.4993998222357123e-15,1.738796884663807e-16,2.0014467594493727e-15,2.1662371791387013e-11,3.2749872658016662e-23,8.9427911464130551e-18,3.865294221515457e-17,3.2939964634179203e-22,3.2939940495973985e-22,2.0712181889673826e-28,5.1408509979715304e-21,3.4260233285630981e-29,6.6437021573917836e-19,8.4681033924104612e-52,7.877543693941534e-52,7.8775437411919673e-52,1.052158921355817e-26,3.1519790560834288e-28,1.3314695344713578e-23,1.0246957222859276e-26,1.2272787099004418e-28,9.3497345159284448e-31,3.2354390995060002e-37,5.4571946427544093e-44,3.3498271400422007e-44,1.5967441968920133e-51,8.1696049571445097e-56,8.6472103689499997e-52,5.6034572478901486e-47,5.2838719677009797e-52,2.9144133545827544e-21,4.3037323319492889e-25,6.1569758299613436e-31,1.4370619235754984e-30,5.3371745944090727e-31
2.9553148861200596e-15,1.2247150885501135,4.0532133860005045e-14,4.3551963555127642e-23,4.3550966451590488e-23,1.0591957003422044e-36,5.1200553672947523e-31,0.0,0.0,2.6567673373181455e-15,8.6207531427138038e-27,154.0,0.0,0.99999997985614597,1.0,18.999999999999989,8.5657669302370475e-10,1.5224112266989411e-08,2.0064312101017766e-09,2.0064764607743455e-09,1.8180099906968058e-11,5.1824297334109124e-15,2.1260966378987744e-16,2.9633248892748437e-15,3.2068608680405643e-11,4.8601030727590085e-23,1.3243913480470446e-17,5.7243340622293822e-17,5.9023351419006524e-22,5.9023299928160406e-22,4.4178834567265634e-28,9.2091020183101362e-21,7.3120115465388148e-29,9.8390554043844966e-19,3.0803833877264673e-51,2.8655596350149517e-51,2.8655596541421516e-51,1.8853197733265906e-26,5.6478640895513707e-28,1.9727977651015335e-23,1.7803839055190373e-26,2.1959009943689692e-28,1.9937879680870745e-30,8.076640194626411e-37,1.5685522951236164e-43,9.6283594393076973e-44,5.2099209389678994e-51,2.6656416980847952e-55,2.8090870024712204e-51,1.6105938773586148e-46,1.6185180589022979e-51,5.2207561985236901e-21,6.3736462666108481e-25,1.1032299559181516e-30,2.5733850427853058e-30,9.5628734604386121e-31
3.4821676891413217e-15,1.2247150885501137,4.775792577652298e-14,6.0464148927920913e-23,6.0462873273206941e-23,1.7288797669890735e-36,8.3565248168700533e-31,0.0,0.0,3.1307949772201926e-15,1.1969608251697217e-26,154.0,0.0,0.99999997626522386,1.0,18.999999999999986,1.0092811732699367e-09,1.7927449964762523e-08,2.3641225796238369e-09,2.3641763755810275e-09,2.522992615544515e-11,7.1948352579996137e-15,2.513201159087393e-16,4.113019963384386e-15,4.4504080466421735e-11,6.7570602282344885e-23,1.8386844270156176e-17,7.9472154938671914e-17,9.6332809381004478e-22,9.6332711551492583e-22,8.3929753360671698e-28,1.5026089567570529e-20,1.3899758558436327e-28,1.3659797889318842e-18,9.3668983568885899e-51,8.7136577391935809e-51,8.7136578044176102e-51,3.077076953238808e-26,9.2179591488747137e-28,2.7395836597345924e-23,2.8169290627384224e-26,3.5786176605684252e-28,3.7867581261127747e-30,1.766951781377997e-36,3.9068978094037515e-43,2.398201686735788e-43,1.4616579247520322e-50,7.4786270197628136e-55,7.8442986466453855e-51,4.0116177247252843e-46,4.2184031507102547e-51,8.5184798165310955e-21,8.8486755345957616e-25,1.8005874056212007e-30,4.19736179128386e-30,1.5606818765046121e-30
4.535873295183845e-15,1.2247150885501137,6.2209516391527021e-14,1.0259325427714396e-22,1.025912651243733e-22,3.8147173280284859e-36,1.8435105097195484e-30,0.0,0.0,4.0792113830106908e-15,2.0313718723202674e-26,154.0,0.0,0.99999996908354549,1.0,18.999999999999979,1.3146901312825331e-09,2.3324435977773387e-08,3.0795043117703592e-09,3.0795756343989858e-09,4.2775349532875564e-11,1.2207741344835812e-14,3.2875736427638758e-16,6.9752948729962906e-15,7.5453157768374096e-11,1.148646926050296e-22,3.119812956310385e-17,1.3484493945396767e-16,2.1251649239177522e-21,2.1251621074692499e-21,2.4157566183574601e-27,3.3128391129334979e-20,4.006918840852605e-28,2.3177449415770973e-18,6.7362825809967819e-50,6.2665000045192426e-50,6.2665000767988718e-50,6.7883325404654142e-26,2.0335440576829382e-27,4.6491503174618606e-23,5.830425710960267e-26,7.8692057410576642e-28,1.0892436270881317e-29,6.7468747404574155e-36,2.0253730082916439e-42,1.2432542291436443e-42,1.0586294354789089e-49,5.4167186985117396e-54,5.5710472784320788e-50,2.079668403918287e-45,2.2158242371512816e-50,1.8780902736214724e-20,1.5014073184363016e-24,3.9721702177492344e-30,9.2467759713890412e-30,3.4425469194573509e-30
5.4842083406221165e-15,1.2247150885501137,7.5215955676474287e-14,1.4997689247367549e-22,1.4997404165076029e-22,6.7400127949259264e-36,3.2566910120081832e-30,0.0,0.0,4.9331978324830535e-15,2.9701233773937707e-26,154.0,0.0,0.99999996262022317,1.0,18.999999999999968,1.5895581906668673e-09,2.8170698685985896e-08,3.7233467228834638e-09,3.7234343174425975e-09,6.2486872767869371e-11,1.7845740905154276e-14,3.9844193096134748e-16,1.0192244513511236e-14,1.1022310567550698e-10,1.6809359095368994e-22,4.5607266882995576e-17,1.9712359482274133e-16,3.7542418382461287e-21,3.7542358317228962e-21,5.1510379714406308e-27,5.8491825024604076e-20,8.5548526052269725e-28,3.3882163922577079e-18,2.4960290957372967e-49,2.3219583298844036e-49,2.3219583617271649e-49,1.1992184337445511e-25,3.5923905223384237e-27,6.795869157165371e-23,9.7496582110603121e-26,1.3861639479266123e-27,2.3213006672792246e-29,1.7370181739714917e-35,6.2721694866312758e-42,3.8501139430123573e-42,3.9140454500011193e-49,2.0027557699326317e-53,2.0362010433445247e-49,6.4403273615831824e-45,6.8861645686334987e-50,3.3159752815182397e-20,2.1948408008297238e-24,7.0170280892243949e-30,1.6314833233285793e-29,6.0808235140552258e-30
6.432543386060388e-15,1.2247150885501137,8.8222402285946968e-14,2.0632973801836406e-22,2.0632577217685939e-22,1.0875237850605794e-35,5.253980183342916e-30,0.0,0.0,5.7875742993201363e-15,4.086874406440269e-26,154.0,0.0,0.99999995615707882,1.0,18.999999999999954,1.8644262473730386e-09,3.3006540211465486e-08,4.3671880466383015e-09,4.3672923856567412e-09,8.5904412081165168e-11,2.4550792448038918e-14,4.681243722823873e-16,1.4015500348404832e-14,1.5153024429533856e-10,2.3142497062290355e-22,6.2743856714281232e-17,2.7119035544542159e-16,6.0566544847091396e-21,6.0566431494414189e-21,9.7190777721748095e-27,9.4313289999178834e-20,1.6161899488558755e-27,4.661313472834797e-18,7.4810656111053611e-49,6.9593434789618464e-49,6.9593435891259837e-49,1.9347032411725434e-25,5.795547140887465e-27,9.3475874451510637e-23,1.4923328991215931e-25,2.2299298796614165e-27,4.3775520626506877e-29,3.8302489111533204e-35,1.6114212678611942e-41,9.8915817857195287e-42,1.166609994194677e-48,5.9694775627491056e-53,5.9999230444662404e-49,1.654627795568294e-44,1.7751779549454039e-49,5.3467392034208472e-20,3.0195289325884085e-24,1.1320342371211414e-29,2.6288182359802493e-29,9.8090343966162148e-30
