Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800)
1.8180589744090188e-16,0.6462364558326146,1.9510705164411952e-22,1.3402644169466353e-33,1.3402614636591005e-33,5.7353214375102759e-52,1.6867764111766406e-42,0.0,0.0,2.6183147367829074e-21,5.7933635038009367e-35,154.0,0.0,0.99999999999935818,1.0,19.0,1.1493370091665903e-13,2.9072666385768372e-15,2.6199150999239257e-13,2.6199146121891187e-13,1.9542945821378378e-19,7.6076737753826427e-20,6.4468916878422618e-20,6.3193472928628103e-20,1.3554000752400188e-19,3.6296876628568407e-28,1.3331758914154615e-23,4.8100088448118372e-25,2.6452743355648348e-32,2.6452737550578527e-32,5.1050754322118745e-39,8.9076404682334076e-33,6.9999439109929834e-40,8.6565176000817454e-25,1.4118150909538832e-72,1.3866211913727718e-72,1.386621191373701e-72,2.316261813508196e-33,1.1377987642597901e-37,5.020954267091103e-28,4.0644016818902408e-34,1.1120525614161869e-39,7.0142889137532211e-44,1.0975772998362469e-51,6.1206594664651902e-59,1.4808522140012079e-61,3.0102377750004131e-69,1.6437536007297575e-72,1.5849259921519522e-70,7.1842477786457316e-62,1.4127155527713673e-72,1.2843553591370899e-32,3.4157120468776247e-35,8.5034152858260999e-42,2.8562133423306681e-44,1.2842788415972541e-43,3.6513394378647766e-46,8.3759988361301606e-50,3.7414647935092503e-50,7.1070592603932211e-55,6.5693933550238107e-63,1.7076079805169131e-56,3.7678705025705491e-63,1.2099673289795191e-65,3.1385023032016242e-63,6.6113878755193052e-66,6.6113878525909597e-66,2.2928344803112714e-74,1.925296413820424e-53,6.1714729515151824e-59,6.03268694745596e-66,3.5915200543328465e-72,6.6236135509614121e-73
3.6376974961459346e-16,0.6462364558326146,3.9038363224181215e-22,5.364551480447813e-33,5.3645388826487017e-33,4.5957356727618178e-51,1.3504468095809433e-41,0.0,0.0,5.2423698651126383e-21,2.3201709781247511e-34,154.0,0.0,0.99999999999871581,1.0,19.0,2.2996725734593733e-13,5.8163787928038423e-15,5.2421048846933383e-13,5.2421032237103163e-13,7.8214871906986164e-19,3.0450511066743475e-19,2.2329813701038672e-19,2.5293302415846279e-19,5.4245887102472021e-19,2.6798719286082507e-27,5.3361759673581084e-23,1.9252564765131879e-24,2.1178273069641414e-31,2.1178263775788104e-31,8.1729941513567995e-38,7.1308612966142945e-32,1.120859161068839e-38,3.4648617635861185e-24,1.8107916515482022e-70,1.7784779985793908e-70,1.7784779985817738e-70,1.8544177193725082e-32,9.1093044561292733e-37,3.2404093661702056e-27,3.2249955391513103e-33,8.902618161054181e-39,1.1231312353568911e-42,3.5149903600454664e-50,3.9203362505052614e-57,9.4849887083132743e-60,3.8561945892920418e-67,2.105692616940331e-70,2.0158958244242091e-68,4.6015740226010235e-60,9.0698974882877637e-71,1.028169014326428e-31,1.3671741757002878e-34,6.8078983211754758e-41,2.2866008330515298e-43,1.0252678713838302e-42,5.8303018663428934e-45,1.1992208000378066e-48,5.4703929613953899e-49,2.269804895755565e-53,4.1884521974348115e-61,5.4536416286271677e-55,2.399376569787506e-61,7.3821550285610797e-64,2.0040917517963934e-61,4.2231422644239608e-64,4.2231422351316903e-64,2.9292271271835801e-72,6.1658966320206071e-52,1.9764567862326187e-57,3.8640700387798062e-64,4.6009286462358174e-70,8.4851890767071814e-71
7.276974539619766e-16,0.6462364558326148,7.8093684760638479e-22,2.1465223541010982e-32,2.1465144813293617e-32,3.6829766580923055e-50,1.0807679534394526e-40,0.0,0.0,1.0500881348545982e-20,9.2942357681188046e-34,154.0,0.0,0.99999999999743105,1.0,19.0,4.6003437018913019e-13,1.1632561995685718e-14,1.0486479883593591e-12,1.0486475054981835e-12,3.1289863027614962e-18,1.2184162642926529e-18,7.0052202113171001e-19,1.0120172124111322e-18,2.1701069577489768e-18,1.8542398443648359e-26,2.1351641001143009e-22,7.7035289800755451e-24,1.6949045337117784e-30,1.6949030466728539e-30,1.3076425121946578e-36,5.7057884485156903e-31,1.7939641235319504e-37,1.3863951661365067e-23,2.3201611215987253e-68,2.2787577493023245e-68,2.2787577493084324e-68,1.484097584604806e-31,7.2902063357730078e-36,1.8617768515350589e-26,2.5357423140837606e-32,7.1238975118541057e-38,1.7975209308027327e-41,1.125134054675502e-48,2.5097865320162965e-55,6.0722589093416796e-58,4.9374655079743023e-65,2.6961269866350105e-68,2.5449569785397505e-66,2.9459128667598862e-58,5.8305597628618831e-69,8.2269373071288104e-31,5.4704716354200096e-34,5.44838127667e-40,1.829805268015048e-42,8.1586517940369227e-42,9.280622526309399e-44,1.5828784425183361e-47,7.4553097192494858e-48,7.2268316777305096e-52,2.6572889792043605e-59,1.7363835635227698e-53,1.518586802407712e-59,4.3137861272413393e-62,1.2753582186452723e-59,2.6893418319836464e-62,2.6893417946754859e-62,3.7308160884003812e-70,1.9737657099670792e-50,6.3268333365482898e-56,2.47386873258092e-62,5.8912676504910895e-68,1.0864842926288502e-68
1.4555528626567428e-15,0.6462364558326147,1.5620434950118539e-21,8.5875155450716746e-32,8.5874569695969236e-32,2.9543700328394691e-49,8.6477869308735069e-40,0.0,0.0,2.1059509153451145e-20,3.7267246460834042e-33,154.0,0.0,0.99999999999486155,1.0,19.0,9.201685958140613e-13,2.3256769705514139e-14,2.0975211598882192e-12,2.0975200694568634e-12,1.25129657288547e-17,4.8744519442001936e-18,1.9390508851646356e-18,4.0483738783263932e-18,8.6783614125448042e-18,1.1648149839838815e-25,8.5420375545088178e-22,3.0819094641732109e-23,1.3561796014374094e-29,1.3561772235541959e-29,2.0908355025823969e-35,4.5637897860201126e-30,2.8704771074540771e-36,5.5464775695591298e-23,5.2019708617823007e-66,5.1091414751138064e-66,5.1091414751411497e-66,1.1875032604065408e-30,5.8332645195784605e-35,9.4754950689060398e-26,1.9601500082892693e-31,5.6987563279434246e-37,2.8759132922917789e-40,3.6003161249292467e-47,1.6062213996254282e-53,3.8861440701789967e-56,6.3198072092284519e-63,3.450965114570585e-66,3.1686008676414421e-64,1.8853351202493804e-56,4.2584238150402618e-67,6.5803372783246483e-30,2.1885405811060631e-33,4.3595233656213749e-39,1.4638499644708427e-41,6.4547935782425857e-41,1.4690167081701296e-42,1.872413058153853e-46,9.1865047565947766e-47,2.2882614664130486e-50,1.6704428135418355e-57,5.4979742230084889e-52,9.5011162648332193e-58,2.3452773269200968e-60,8.066154038685948e-58,1.7032217482746436e-60,1.7032217010163674e-60,4.7258276377169724e-68,6.3164114247931329e-49,2.0246997394344955e-54,1.5833672369877563e-60,7.5412743589196683e-66,1.3907747049047443e-66
2.9112636800462754e-15,0.6462364558326147,3.1242576565250524e-21,3.435309388519312e-31,3.4352634075305335e-31,2.3753847663857971e-48,6.9188884232594749e-39,0.0,0.0,4.234318359294151e-20,1.4975518535904146e-32,154.0,0.0,0.99999999998972244,1.0,19.0,1.8404370468181057e-12,4.6472596088038886e-14,4.195260189975074e-12,4.1952588011074128e-12,5.0015842619230496e-17,1.9499342825028948e-17,4.7413707818484626e-18,1.6191986890000785e-17,3.4688463790951121e-17,6.4910194119286242e-25,3.4170867178970199e-21,1.2328611159637988e-22,1.0850442326507768e-28,1.0850404335984908e-28,3.3398730296388158e-34,3.648648595499672e-29,4.5917925612281324e-35,2.218767481675729e-22,6.6820499316884187e-64,6.562808475021701e-64,6.5628084750920601e-64,9.500923497456745e-30,4.667042779375181e-34,4.3673125955064994e-25,1.4683130664932285e-30,4.5571289712446361e-36,4.5996734757639575e-39,1.1516658901222506e-45,1.0275987952955282e-51,2.4862057254138418e-54,8.0863618777012458e-61,4.4156114661351116e-64,3.8445114788262285e-62,1.20616524626642e-54,2.7671949005029225e-65,5.2608335320881484e-29,8.7548429395843728e-33,3.4879357244659962e-38,1.170756053648118e-40,5.0506793386767756e-40,2.3005631783509811e-41,1.9645409355549637e-45,1.0047136745983117e-45,7.1695666402105332e-49,1.0316346653550419e-55,1.7226166362930939e-50,5.8139340834052123e-56,1.1451894901602711e-58,5.0416898550424625e-56,1.0674813290791401e-58,1.0674812698366776e-58,5.9242462476973403e-66,2.0208455528458561e-47,6.4777201783500731e-53,1.0131471957393044e-58,9.6508708197166434e-64,1.7798083196510127e-64
5.822685314825341e-15,0.6462364558326147,6.2486894463372452e-21,1.3741987312865349e-30,1.3741621216903491e-30,1.9189724049295878e-47,5.5353766833651479e-38,0.0,0.0,8.5576203691974074e-20,6.0443789835940469e-32,154.0,0.0,0.99999999997944444,1.0,19.0,3.6809739478429202e-12,9.2774257652847252e-14,8.3907089985365124e-12,8.3907117779183313e-12,1.9975146559809203e-16,7.8000131337693586e-17,1.05632946389612e-17,6.4747999186444736e-17,1.3853753368396335e-16,3.2150442765476251e-24,1.3668855811397119e-20,4.9316211215106554e-22,8.6807265008071129e-28,8.6806659022704017e-28,5.3255892589460069e-33,2.9146988619296651e-28,7.3426441202880937e-34,8.8754005214586116e-22,8.5539287607966756e-62,8.4012835559657219e-62,8.4012835561458655e-62,7.6010923088872371e-29,3.7337933523455088e-33,1.885448593874211e-24,1.0411704624245372e-29,3.6421871571701907e-35,7.3526430725591516e-38,3.6819686298460076e-44,6.5706855568859151e-50,1.5897327963517552e-52,1.0341226507649956e-58,5.6469196793609415e-62,4.4553173697841342e-60,7.7124801170577671e-53,1.8177882866093422e-63,4.2025821535489449e-28,3.5020551758506614e-32,2.790459307687796e-37,9.359540991140436e-40,3.8700545694262352e-39,3.5304880054824591e-40,1.8574178237594014e-44,9.821353495301349e-45,2.2019738442117468e-47,6.1587778736254248e-54,5.290605147076221e-49,3.4109696748083183e-54,4.8775148106840666e-57,3.0811559987610495e-54,6.5591547328032398e-57,6.559154004654253e-57,7.281489873286583e-64,6.4630901854292951e-46,2.0717004717291131e-51,6.4804460372522408e-57,1.234610720952609e-61,2.276806643978489e-62
8.734106949604405e-15,0.6462364558326147,9.3731247029121664e-21,2.9202352965434338e-30,2.9201306951136747e-30,5.7283453406564859e-47,1.5827915892719021e-37,0.0,0.0,1.2947489092693456e-19,1.2923674141318966e-31,154.0,0.0,0.99999999996916633,1.0,19.0,5.5215108478844626e-12,1.3894629194398342e-13,1.2586128555756859e-11,1.258614046406108e-11,4.2400774218994017e-16,1.6575165538347636e-16,1.6421482901701373e-17,1.3755799539772553e-16,2.9407036734396937e-16,7.32277603644561e-24,2.9046598395074241e-20,1.0479785034855868e-21,2.4821690172193411e-27,2.4821467460795454e-27,1.9569341702434743e-32,8.3271712664008964e-28,2.7017980929129703e-33,1.8860407920326322e-21,4.4135211243938722e-61,4.3347616626807143e-61,4.334761662791314e-61,2.17346343213051e-28,1.0676416216649853e-32,4.0990905374156903e-24,2.7855783862520641e-29,1.0408453065710169e-34,2.7050170390401676e-37,1.6804128887845376e-43,3.6089633862871029e-49,8.7316419084431755e-52,6.6696492265587861e-58,3.6420268385686263e-61,2.7921730478859475e-59,4.2360970466321915e-52,9.6296143433957484e-63,1.2006599296616839e-27,7.4419207303538578e-32,7.979031543666431e-37,2.6751355005143809e-39,1.0798950243930282e-38,1.2739933568686762e-39,5.5631835734643255e-44,2.971944447658514e-44,9.8891832757934126e-47,3.3033784797994332e-53,2.376033730917366e-48,1.818634318120193e-53,2.3606982450438447e-56,1.6661780488234063e-53,3.5537192784684073e-56,3.5537188143555375e-56,4.6411286928129293e-63,2.9501127798989253e-45,9.4563679209118456e-51,3.5598136669643539e-56,7.9635127247278541e-61,1.468579878328936e-61
1.4556950219162536e-14,0.6462364558326147,1.5622009082928839e-20,8.0738838940303053e-30,8.0734034413151134e-30,2.7333725313816186e-46,7.2740314799737349e-37,0.0,0.0,2.199349013061265e-19,3.6295277669746481e-31,154.0,0.0,0.99999999994861011,1.0,19.0,9.202584644034453e-12,2.3077474658790527e-13,2.0976850667002576e-11,2.0976900923909351e-11,1.1689385305826378e-15,4.5825547618271066e-16,2.8150954603331099e-17,3.8007565051024707e-16,8.107167603024032e-16,2.1756016400479938e-23,8.0305740707365043e-20,2.8973602425798277e-21,1.1407196823201084e-26,1.1407026374196008e-26,1.4968311521238657e-31,3.8170242319560101e-27,2.076588986439981e-32,5.2143766716941543e-21,2.9752211036198758e-59,2.9221281673936935e-59,2.9221281675196245e-59,9.9885688119273132e-28,4.9065128331583627e-32,1.1582599574008945e-23,1.0761910707048079e-28,4.7750216079626098e-34,2.0778034301793231e-36,2.1839418623616559e-42,8.0337283766332808e-48,1.9437058499219539e-50,2.5756875528918324e-56,1.4064951974339635e-59,9.3057676916303995e-58,9.4297640407818873e-51,2.6348115297722917e-61,5.503607263694598e-27,2.0574704789706447e-31,3.6668692554323507e-36,1.2278289199435965e-38,4.6282475335953581e-38,9.167942210005233e-39,2.7081234841038467e-43,1.4672629437143016e-43,1.2052692920680936e-45,6.5765134212820717e-52,2.8958246995320925e-47,3.5256129430158573e-52,3.3433368574077771e-55,3.4463005958198482e-52,7.4188506354675752e-55,7.4188489552857564e-55,1.6801818194073891e-61,3.836433642621943e-44,1.2297254256741049e-49,7.928881596092415e-55,3.0771322512802324e-59,5.6744079373440451e-60
1.9797509161764854e-14,0.6462364558326147,2.1246016225859929e-20,1.4377490133513625e-29,1.4376408771343745e-29,6.3783817381053553e-46,1.6373853406941778e-36,0.0,0.0,3.0349964798001699e-19,6.5298052802845972e-31,154.0,0.0,0.99999999993010957,1.0,19.0,1.2515551057392466e-11,3.1300593396924244e-13,2.8528406058621361e-11,2.8528507150592374e-11,2.0776207267815701e-15,8.1601546068228888e-16,3.8708442020295675e-17,6.7652640113600322e-16,1.4409328640362873e-15,3.9774512550177001e-23,1.4300075580714806e-19,5.1593315864092313e-21,2.567748687426968e-26,2.5677018589196037e-26,4.1112282107632042e-31,8.5798006213725235e-27,5.7162252568308164e-32,9.2852616239767285e-21,1.7014344280901125e-58,1.6710722650798759e-58,1.6710722651583622e-58,2.2484287134534839e-27,1.1044509871964432e-31,2.0783777599099131e-23,2.2091891555115562e-28,1.0738118262057951e-33,5.7179834488195934e-36,7.1355349437068319e-42,3.0311929254105543e-47,7.333764567635035e-50,1.094386225127354e-55,5.9761130325344703e-59,3.8211976970632449e-57,3.5579294868274086e-50,1.1126405309346126e-60,1.2370854896929353e-26,3.663730647649202e-31,8.2540617576533395e-36,2.7618700878205734e-38,1.0028302982353752e-37,2.449721040071103e-38,6.2098846228643866e-43,3.3802602130152051e-43,3.8459406560659876e-45,2.3995523221787057e-51,9.2403679738576391e-47,1.2760210738196476e-51,1.1070683065118793e-54,1.2722542828198173e-51,2.7466052120712512e-54,2.7466045088493888e-54,7.0322186219799744e-61,1.2537540184721552e-43,4.0187384444129562e-49,2.9921455364221231e-54,1.3076224446864673e-58,2.411306566175214e-59
2.503806810436717e-14,0.6462364558326146,2.687003522457173e-20,2.2443893448163939e-29,2.2441849733757088e-29,1.2404260890137001e-45,3.0947756698652905e-36,0.0,0.0,3.8934087775109708e-19,1.0298142216888586e-30,154.0,0.0,0.99999999991160904,1.0,19.0,1.5828517467387712e-11,3.9480095541529665e-13,3.6079861416811416e-11,3.6080030721394246e-11,3.2370477674704473e-15,1.2738068029298096e-15,4.926592052053097e-17,1.0556316060310651e-15,2.2450529350622754e-15,6.3116684727548842e-23,2.2322587803391352e-19,8.0537628903073424e-21,4.8532039869277526e-26,4.8530987994567858e-26,9.2319823153632018e-31,1.6192063260377218e-26,1.2867647812582893e-31,1.4494403806943179e-20,5.2537996553094597e-58,5.1600454012376982e-58,5.1600454015262829e-58,4.2496898207949038e-27,2.0874803970198136e-31,3.2591951089098842e-23,3.8221512712664652e-28,2.0275106737965209e-33,1.2867634762719655e-35,1.8881321601720873e-41,9.3239979888979234e-47,2.2558776410455394e-49,3.8758509378877994e-55,2.1164878352476265e-58,1.2888971152451743e-56,1.0944250691043861e-49,3.3597709888625925e-60,2.3346657274380977e-26,5.719102924899321e-31,1.5600639188959181e-35,5.2162226710779943e-38,1.8236318819731024e-37,5.3409008704125052e-38,1.1883910492529766e-42,6.489674795553416e-43,9.8993399497777919e-45,7.0660676888503799e-51,2.3784345340909588e-46,3.7198710174014476e-51,2.9392598350401218e-54,3.8035804412555412e-51,8.2424802893732985e-54,8.242477854240959e-54,2.4351323404808339e-60,3.3184588669722621e-43,1.063682349158263e-48,9.2060147786109116e-54,4.6320151136780263e-58,8.5414834793412417e-59
3.0278627046969484e-14,0.6462364558326146,3.2494065422194281e-20,3.217551697202392e-29,3.217210110871654e-29,2.130555908183983e-45,5.1728130264861008e-36,0.0,0.0,4.773324638747993e-19,1.4906640438799918e-30,154.0,0.0,0.9999999998931085,1.0,19.0,1.9141483874206468e-11,4.7618600198944028e-13,4.3631222284371515e-11,4.3631476299032429e-11,4.6321628277497476e-15,1.8260868189034142e-15,5.9823307475325935e-17,1.5127287098847055e-15,3.2126343196536699e-15,9.1487700195881141e-23,3.2000987630374434e-19,1.1545610676841677e-20,8.1119274804307848e-26,8.1117258099626873e-26,1.7695148309833781e-30,2.7026605309722332e-26,2.4718984999831038e-31,2.0778739701339502e-20,1.6191873712945573e-57,1.5902929116147746e-57,1.5902929117085155e-57,7.1032149500138693e-27,3.4891356556072545e-31,4.6860058907268152e-23,5.9099588487557751e-28,3.3856952160119794e-33,2.4711998803045709e-35,4.1216684338407374e-41,2.2907098096704224e-46,5.5422157696569717e-49,1.06268116049665e-54,5.8030165151520609e-58,3.3922543352190863e-56,2.688772317384083e-49,8.7009419529990888e-60,3.896852920353716e-26,8.198700245415553e-31,2.6075740446650321e-35,8.7126568607652741e-38,2.9427584374747822e-37,9.9704461903245803e-38,2.0032380080853207e-42,1.0963756149102945e-42,2.1090101933126264e-44,1.6712227864616336e-50,5.0671308986490147e-46,8.722037043292832e-51,6.4002197681351661e-54,9.1159430022588963e-51,1.9820886028418801e-53,1.9820879478741869e-53,6.5496769312895653e-60,7.2457621352208056e-43,2.3225066046871159e-48,2.2621847110013341e-53,1.2702373873622944e-57,2.3422993377818786e-58
4.0759744932174115e-14,0.6462364558326148,4.3742151355972664e-20,5.5436474761409422e-29,5.542918256826491e-29,4.8006507303243647e-45,1.1043400299223671e-35,0.0,0.0,6.5821941729368155e-19,2.6097938659803026e-30,154.0,0.0,0.99999999985610744,1.0,18.999999999999996,2.5767416680600046e-11,6.3802698588684598e-13,5.873372853980988e-11,5.8734189834690955e-11,7.9565230482742591e-15,3.1461220715435491e-15,8.0937829077954486e-17,2.6045396948572035e-15,5.5182427648925033e-15,1.5969778197093025e-22,5.5133960062143732e-19,1.9891677623631704e-20,1.731795871134764e-25,1.7317439228440305e-25,4.5561085419317001e-30,5.7568165426911118e-26,6.387205314081307e-31,3.5799339615659005e-20,1.0224286688621568e-56,1.00418339102251e-56,1.0041833910856889e-56,1.5164639501934346e-26,7.4488699779451485e-31,8.099846675107985e-23,1.1209028840681601e-27,7.2169715274468195e-33,6.382546591315082e-35,1.2679356008686347e-40,8.2813104028502552e-46,2.0036063296256779e-48,4.465776895382612e-54,2.4386825958419037e-57,1.3412379047690841e-55,9.7203781006592441e-49,3.7252575356942217e-59,8.3005124087311831e-26,1.4125306490765017e-30,5.5668209847473702e-35,1.8579563163455574e-37,5.9430454696321132e-37,2.4646240729551439e-37,4.3192621961950847e-42,2.3701417457288093e-42,6.250302948916244e-44,5.6992703644049139e-50,1.5016965518926747e-45,2.9358390693606066e-50,1.94737054466794e-53,3.1728293650962742e-50,6.9350282760071181e-53,6.9350256030139733e-53,2.672993143712014e-59,2.2298657345294401e-42,7.1473473032174829e-48,8.1807885200873466e-53,5.3395162203592434e-57,9.8457845109871451e-58
5.1240862817378745e-14,0.6462364558326147,5.499027868438369e-20,8.4853367368030759e-29,8.4840107621717764e-29,9.1509452380226454e-45,2.0081270600788486e-35,0.0,0.0,8.470547675580648e-19,4.0565040024483115e-30,154.0,0.0,0.99999999981910637,1.0,18.999999999999993,3.2393349475252025e-11,7.9836951230850262e-13,7.383588553244963e-11,7.3836615782814501e-11,1.2142322588812322e-14,4.8154128918794865e-15,1.0205194794684775e-16,3.9839336043204446e-15,8.4213020396291259e-15,2.4649599525827265e-22,8.4387625620378265e-19,3.0445963337646117e-20,3.149066783686356e-25,3.1489571586042187e-25,9.6108261608948129e-30,1.0445802868350336e-25,1.3516820528364019e-30,5.4794201558904887e-20,3.6703191585989667e-56,3.6048221779481009e-56,3.6048221782018578e-56,2.7575389899963282e-26,1.3544889659512328e-30,1.2420749755451053e-22,1.8362260209931089e-27,1.3104258082139751e-32,1.3501479767572274e-34,3.0734898053762362e-40,2.2688641490685681e-45,5.489361168841372e-48,1.3670190770317849e-53,7.4651210213326934e-57,3.9144686406014787e-55,2.6631320876261249e-48,1.1160682976775137e-58,1.5061365145811816e-25,2.1619945840360445e-30,1.0122563497445249e-34,3.3748970950639181e-37,1.0268849373716324e-36,5.014240442416011e-37,7.9061383871189541e-42,4.3460600128903156e-42,1.4674161922137603e-43,1.4874331607281956e-49,3.5255949602830669e-45,7.580081569272916e-50,4.6551888675232359e-53,8.4236349562361464e-50,1.8494279572154583e-52,1.8494271578138891e-52,7.9940156923100397e-59,5.4070629909997928e-42,1.7330951235171067e-47,2.2419215371491587e-52,1.634852839544848e-56,3.0145309353910126e-57
6.172198070258338e-14,0.6462364558326146,6.6238450214229011e-20,1.2084423316570758e-28,1.2082229934028366e-28,1.575953981818105e-44,3.3218404861006994e-35,0.0,0.0,1.0443774758399486e-18,5.8669933173731985e-30,154.0,0.0,0.9999999997821053,1.0,18.999999999999989,3.9019282257365994e-11,9.5712577200361655e-13,8.8937669583295247e-11,8.8938735216544968e-11,1.7240041588081949e-14,6.8576377851677832e-15,1.231656374867684e-16,5.6698369830681708e-15,1.1956822619995295e-14,3.531425639283286e-22,1.2017702096552371e-18,4.3358184062951477e-20,5.2091420573489274e-25,5.2089353991903864e-25,1.8110452335216906e-29,1.7241944546112532e-25,2.5553635188444886e-30,7.803281556952978e-20,1.1178447501441222e-55,1.0978967698933375e-55,1.0978967699774548e-55,4.5615301421620091e-26,2.2405761522980796e-30,1.7708411148869759e-22,2.7535033361079628e-27,2.1645079739020425e-32,2.5514162773293169e-34,6.5566660608577935e-40,5.402654564403595e-45,1.3071351548380857e-47,3.5988614201499217e-53,1.9653144982881217e-56,9.841864505019792e-55,6.3414932621483041e-48,2.8760758811038247e-58,2.4860436769530627e-25,3.0788912583042291e-30,1.6744527365593046e-34,5.5767016793651259e-37,1.6153958805087681e-36,9.1189553765774665e-37,1.3142620664403699e-41,7.2341456517751722e-42,3.0335150505089214e-43,3.3756905279010352e-49,7.2882504274815452e-45,1.7023749240010159e-49,9.7626893257272185e-53,1.9445108997307012e-49,4.2884684367913133e-52,4.2884663799526435e-52,2.056838669492133e-58,1.1538840386392093e-41,3.6984320810651944e-47,5.3399287979665481e-52,4.3049559830610381e-56,7.937841604215765e-57
8.268421647299265e-14,0.6462364558326146,8.8734928363165642e-20,2.1292150130457317e-28,2.1287090845043266e-28,3.9022098780080489e-44,7.6624606470697268e-35,0.0,0.0,1.4649621934518815e-18,1.0689542386672496e-29,154.0,0.0,0.9999999997081036,1.0,18.999999999999979,5.2271147783273401e-11,1.2698774540778968e-12,1.1914009791335796e-10,1.1914204097595057e-10,3.0172409079780445e-14,1.2081835602368211e-14,1.6539171246663473e-16,9.9747367396051829e-15,2.0926059925243648e-14,6.2709554574313341e-22,2.1173054174161493e-18,7.6388898914800569e-20,1.2015657760359462e-24,1.2015037709266358e-24,5.427628886050862e-29,3.9557581616090061e-25,7.7288204497714632e-30,1.3747995122502389e-19,9.2608802267365149e-55,9.0956195079655558e-55,9.095619509008105e-55,1.0522104104796715e-25,5.1682181726629321e-30,3.1226792810020776e-22,5.2121020335344301e-27,4.9745328247921648e-32,7.7078795288577807e-34,2.6267205467734036e-39,2.9075699259387131e-44,7.0346645596600402e-47,2.6442931251986647e-52,1.4440912452591189e-55,6.0967432293494096e-54,3.4128324154833013e-47,1.720971901232947e-57,5.7036417511937417e-25,5.4243779022190598e-30,3.86233011897954e-34,1.2829016025432512e-36,3.3292430411027206e-36,2.4964330673958666e-36,3.0535004978929627e-41,1.6840453120704214e-41,1.106674123109819e-42,1.5392922022366378e-48,2.6588333270456115e-44,7.5173513701097495e-49,3.6591938957183353e-52,9.3906252652624206e-49,2.1051776070252564e-51,2.1051762290512058e-51,1.3779740504029562e-57,4.6278815457574861e-41,1.4832742647751871e-46,2.8767480668274172e-51,3.1663100196674951e-55,5.8378701789594469e-56
1.246086880138112e-13,0.6462364558326145,1.3372842329108135e-19,4.7722547606383539e-28,4.770542333011167e-28,1.4726095068673115e-43,2.5936858292820552e-34,0.0,0.0,2.4095576852734675e-18,2.5664325159186505e-29,154.0,0.0,0.99999999956010055,1.0,18.999999999999954,7.8774878682286229e-11,1.8769048312900992e-12,1.7954041017953834e-10,1.7954495384063749e-10,6.6658694475175742e-14,2.7074531091281774e-14,2.4983869089682206e-16,2.2283130315413319e-14,4.6231105757789333e-14,1.4168589316629317e-21,4.7448181545649284e-18,1.711827383889711e-19,4.0670335635141856e-24,4.0667150727519301e-24,2.780109073896857e-28,1.322438937608132e-24,4.0479854864677971e-29,3.0808848878877719e-19,1.9055630347318378e-53,1.8715582120336484e-53,1.8715582124304757e-53,3.5616844940420219e-25,1.7493253327796502e-29,6.9929253003041002e-22,1.2610085745505996e-26,1.6696052772786911e-31,4.025405042088524e-33,2.2120341561965458e-38,4.1015322062282134e-43,9.923369573565931e-46,6.4835284746995267e-51,3.5409973288899504e-54,1.0408860753216454e-52,4.8142893635766626e-46,2.5806555940783043e-56,1.9067691894247829e-24,1.2155476421294052e-29,1.3072792615666702e-33,4.3154601636983045e-36,9.0638045201938447e-36,1.0633082462252794e-35,1.0417451251296426e-40,5.7577846747850598e-41,7.5836970249850714e-42,1.4751671260149509e-47,1.8219630809471896e-43,6.7652160167338411e-48,2.5876089781001751e-51,1.0266080949495385e-47,2.4026283381831386e-50,2.4026256234608259e-50,2.7147223123982373e-56,3.9086836123364326e-40,1.252672360992135e-45,4.0693941800751574e-50,7.7855915050964119e-54,1.4351585334671431e-54
