Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371)
1.2884413854956641e-11,0.41090925018668845,4.2106471124056704e-15,7.7666041867035076e-21,7.355590033696134e-21,1.3630357677854885e-31,7.1291007733073941e-25,0.0,0.0,5.2048020024988512e-13,2.0815259789043837e-21,154.0,0.0,0.99999928907117785,1.0,18.999999989925417,6.9216422023874654e-08,1.0740063747605546e-09,3.0408433583891706e-07,3.104253684942958e-07,8.2107319191772151e-09,8.2073667637340012e-09,3.4098670044371258e-13,1.8663748808986443e-09,7.8396804807838136e-09,2.3211075240482517e-16,3.5767463473310828e-12,3.6123241292898251e-13,2.3097237187297321e-15,2.306976801796174e-15,1.754438941635805e-18,2.5556175842217873e-16,9.9247798765857897e-19,2.5338693839824771e-13,5.9873938172947468e-34,5.7701500771904407e-34,5.7701511329546163e-34,5.0621175945396012e-17,1.1621675685260618e-20,3.3187402840105487e-17,8.7179359481877868e-21,4.7474290087448764e-23,3.6370671486506338e-22,3.0087652506211916e-25,7.4886151325085916e-28,6.2364641879646658e-30,4.5199660719300296e-33,2.2436471829690799e-36,1.5188815844182496e-36,8.3569908693011411e-31,4.4332883215535227e-38,2.6765158105873129e-16,1.4734201152127739e-22,2.6494179511163722e-24,8.4782922035485307e-27,5.6944079135909697e-28,8.3393947487199824e-26,1.1061163720486237e-31,6.223148593132565e-32,8.6773549105432721e-30,7.315606871683787e-35,4.6062397350332803e-31,2.8646129389707674e-35,4.4417163131780318e-38,2.0923035023160211e-34,2.8677713658210854e-35,2.8657872735076302e-35,4.3428401342061003e-39,4.2636088959191674e-27,2.0079101202836012e-31,9.0042230876195138e-34,1.9669398266948737e-35,3.5198403088290582e-36,6.8343716783722475e-40,5.3403054738278767e-40,1.6155720621722183e-44,3.6300867461900809e-33,2.9886520842227283e-33,1.5498083000343614e-38,3.0152454315655698e-46,4.0971219195772848e-49,2.1710229912579379e-49,3.2128090125485153e-38
1.3459118798575173e-11,0.4109092501847221,4.3995133252219576e-15,8.4956936471244056e-21,8.0277196279257731e-21,1.6199122138444399e-31,8.1272452529060474e-25,0.0,0.0,5.6698176067979864e-13,2.379675881741641e-21,154.0,0.0,0.99999925736143047,1.0,18.999999989087932,7.230378580584025e-08,1.0740064080780996e-09,3.1727813773596444e-07,3.2425341209118262e-07,8.6009044167765807e-09,8.9431926661137385e-09,3.5617641996913791e-13,1.9679772842746663e-09,8.2122206983357095e-09,2.5292086808210319e-16,3.9026496604047684e-12,3.937554666582702e-13,2.6306727384997894e-15,2.627526378324548e-15,2.0033260987614383e-18,2.8031133942496474e-16,1.1430340713179144e-18,2.7647558757794231e-13,8.114887013177711e-34,7.8204538658249423e-34,7.820455360784056e-34,5.7833022196515971e-17,1.3242217777632578e-20,3.4994082992043942e-17,9.196222403582226e-21,5.1921271295349005e-23,4.1628787596047911e-22,3.6028447567949559e-25,9.3802123482167218e-28,7.8121742274953761e-30,5.9224822855551008e-33,2.9508495638421834e-36,1.903032438427404e-36,1.0468984213682151e-30,5.8206590960304076e-38,2.9357168370448795e-16,1.606555513995645e-22,3.0167305597419925e-24,9.3005138295096445e-27,6.2168808026277974e-28,9.5026164416167474e-26,1.259469309676464e-31,7.0859329596022238e-32,1.0330784051723056e-29,8.7135364946242518e-35,5.4839169711807324e-31,3.4111105419391744e-35,5.2881396819147903e-38,2.4959866194598458e-34,3.5670731027312763e-35,3.5644948082609249e-35,5.6434474505451831e-39,5.1609161262503132e-27,2.4214546440558718e-31,1.1354576340315069e-33,2.5961089659761526e-35,4.627996512332706e-36,9.071846221298598e-40,7.3756990713795956e-40,2.3341639869413195e-44,4.2552531551157115e-33,3.671402834876068e-33,2.013949725297675e-38,4.3563796679777601e-46,6.1912318379593206e-49,3.2809452257437545e-49,4.0110304741120516e-38
1.4033823742193705e-11,0.41090925018268404,4.588469273780714e-15,9.2592678392021255e-21,8.7293492710035235e-21,1.9114747680972979e-31,9.214554574101892e-25,0.0,0.0,6.1545558198191606e-13,2.7060246812568504e-21,154.0,0.0,0.99999922565167265,1.0,18.999999988219884,7.5391148611948995e-08,1.0740064035773355e-09,3.3044146004088812e-07,3.3808136722663288e-07,8.9910769188732727e-09,9.7094949161390366e-09,3.7136604230999725e-13,2.0696662600111275e-09,8.5847609217560581e-09,2.745929103264696e-16,4.2427541313242229e-12,4.2764340012419491e-13,2.9798622253975818e-15,2.9762795265556238e-15,2.2745626249639803e-18,3.0620829475931396e-16,1.3081362107984537e-18,3.0057041562683363e-13,1.0858751388786517e-33,1.0464767112047305e-33,1.0464769198224555e-33,6.5710652616963154e-17,1.5006413309081484e-20,3.6802302608682193e-17,9.6752761191631901e-21,5.6561461206535336e-23,4.73674853054264e-22,4.2806413057599355e-25,1.1635819991472683e-27,9.6912229818191133e-30,7.6703828339294224e-33,3.8359790731474744e-36,2.3612077880054217e-36,1.298770315861625e-30,7.5533345080969278e-38,3.2069338316162575e-16,1.7453489091340363e-22,3.416229903496783e-24,1.0160378039945214e-26,6.7624928444539625e-28,1.0768776446037247e-25,1.4262603789972431e-31,8.0243222094291516e-32,1.2209491074141356e-29,1.0302453900981638e-34,6.4811726620941321e-31,4.03215310180068e-35,6.2498956872538564e-38,2.955339393708006e-34,4.3964467121251278e-35,4.3931328881521483e-35,7.2533962563892741e-39,6.1954171193460205e-27,2.8960783140675202e-31,1.4172856286686089e-33,3.385208905362072e-35,6.0116820172393769e-36,1.1891216526154517e-39,1.0044926909771555e-39,3.3191230439631084e-44,4.9521711389607955e-33,4.4687313587041318e-33,2.5884843473427762e-38,6.1946352220613723e-46,9.1906357956705083e-49,4.8708402235367878e-49,4.961829163710921e-38
1.460852868581224e-11,0.41090925018057445,4.7775149530347831e-15,1.0057542879146125e-20,9.4604940182395061e-21,2.2407108483283248e-31,1.0394859200734139e-24,0.0,0.0,6.6589975900401937e-13,3.062011147249253e-21,154.0,0.0,0.99999919394190417,1.0,18.999999987321409,7.847851044220118e-08,1.0740063852984245e-09,3.4357443414199522e-07,3.5190925247665198e-07,9.3812494134559255e-09,1.0506142130588162e-08,3.8655558787368717e-13,2.1714232320957759e-09,8.9573011395763361e-09,2.9712316338134514e-16,4.5970596782885353e-12,4.6289183487251633e-13,3.3584511006489333e-15,3.3543935699812048e-15,2.5690845621569118e-18,3.3325249752466244e-16,1.4884460981894344e-18,3.2567142570330065e-13,1.436069961399652e-33,1.3839661644449753e-33,1.3839664516831475e-33,7.4285298960107621e-17,1.6920300078993915e-20,3.8611731363864839e-17,1.0155010918702732e-20,6.1394094246200596e-23,5.3607119691915284e-22,5.0496117684998346e-25,1.4305464345306741e-27,1.1915325350686194e-29,9.8285526478670918e-33,4.9335181002863562e-36,2.9035969574367415e-36,1.5969114286576335e-30,9.6969959379615067e-38,3.4901654278108044e-16,1.8897887619113147e-22,3.8492219109202466e-24,1.1057807612617801e-26,7.3312714443149317e-28,1.2142160488724693e-25,1.6070348191465251e-31,9.0413839427913019e-32,1.4332970302470499e-29,1.2098929750951275e-34,7.6083538249541551e-31,4.7341982502067341e-35,7.3369649865039005e-38,3.4752359634771401e-34,5.3732120428911291e-35,5.3689956921821125e-35,9.2288735640528554e-39,7.3808800052700222e-27,3.4375227880128361e-31,1.7525574392099703e-33,4.3652761638669071e-35,7.7226262668620733e-36,1.5407986935189362e-39,1.3505034353659314e-39,4.6512201881389403e-44,5.7252417948986531e-33,5.3934620839463224e-33,3.2934633526124462e-38,8.6807512897965155e-46,1.342193532304152e-48,7.1139354734634888e-49,6.086429070181542e-38
1.518323362943077e-11,0.41090925017839386,4.9666503580557256e-15,1.0890734011091226e-20,1.0221168989633403e-20,2.6107309237581784e-31,1.1671991558109338e-24,0.0,0.0,7.1831239598016452e-13,3.4490938996361331e-21,154.0,0.0,0.99999916223212537,1.0,18.999999986392663,8.156587129659703e-08,1.0740063648721852e-09,3.5667719086120075e-07,3.6573708243789993e-07,9.7714218947134117e-09,1.1333003492609066e-08,4.0174507269592548e-13,2.2732336038642776e-09,9.3298413462480871e-09,3.2050792750811603e-16,4.9655662364196755e-12,4.99496410039017e-13,3.7675945692370107e-15,3.763022120973466e-15,2.8878249495883506e-18,3.6144382080934655e-16,1.684623305223181e-18,3.5177862232228308e-13,1.8787261400593238e-33,1.8105626175165776e-33,1.8105630081347938e-33,8.358840366238224e-17,1.8989908705495703e-20,4.0422109693808997e-17,1.0635359087298797e-20,6.6418408824936067e-23,6.0367961763667981e-22,5.9175193634413321e-25,1.7443515912684337e-27,1.4529823436662176e-29,1.2470593202612302e-32,6.2828169541669738e-36,3.5412760608108117e-36,1.9474056610761233e-30,1.2326264590041634e-37,3.7854102590300341e-16,2.0398635946962307e-22,4.3170072495021288e-24,1.1992725757495876e-26,7.9232440905525638e-28,1.3627045340094156e-25,1.8023356727148905e-31,1.0140173401762585e-31,1.6721510295993624e-29,1.4120211564868985e-34,8.8762289564147818e-31,5.5239669579699469e-35,8.5597348337925234e-38,4.0607513323886859e-34,6.5161551466712993e-35,6.5108402611497812e-35,1.1633379168233504e-38,8.731796267319998e-27,4.0517823156338641e-31,2.1485181204571689e-33,5.5716498348910033e-35,9.8193414301521807e-36,1.9754038725679856e-39,1.794280248220208e-39,6.4307310503067848e-44,6.5789132214790427e-33,6.4591868056171573e-33,4.1515476046963433e-38,1.2001866514457919e-45,1.930822071811062e-48,1.0234662484850584e-48,7.4080041229711036e-38
1.5757938573049304e-11,0.41090925017614255,5.1558754840086303e-15,1.175905561086971e-20,1.101138937032897e-20,3.0247684787434962e-31,1.3049786041424121e-24,0.0,0.0,7.7269160624188605e-13,3.868751341274929e-21,154.0,0.0,0.99999913052233613,1.0,18.999999985433799,8.4653231175136795e-08,1.0740063410182636e-09,3.6974986045646887e-07,3.7956486856926773e-07,1.0161594363285582e-08,1.2189948749277937e-08,4.1693450936530188e-13,2.3750859164237288e-09,9.7023815423822884e-09,3.447435189170849e-16,5.3482737541835588e-12,5.3745278227477347e-13,4.2084441348298075e-15,4.203315095693482e-15,3.2317138359051443e-18,3.9078213768958568e-16,1.8973252901537965e-18,3.7889201110207584e-13,2.4332878362132156e-33,2.3450048928471238e-33,2.3450054179957993e-33,9.365161773443167e-17,2.1221262641474699e-20,4.2233233831851192e-17,1.1116267467082591e-20,7.1633647318766577e-23,6.7670198894041819e-22,6.8924321990441692e-25,2.1108862505162997e-27,1.7583831668915119e-29,1.5679563712557923e-32,7.9285479949577656e-36,4.286243514690325e-36,2.3568437287782105e-30,1.5525468847754398e-37,4.0926669585569492e-16,2.1955619892154368e-22,4.8208813501963622e-24,1.2965056100032351e-26,8.5384383487587968e-28,1.5227698860366555e-25,2.0127037959828134e-31,1.1323733527895923e-31,1.9396192191281995e-29,1.6384222310551764e-34,1.0295987147064361e-30,6.4084429817383483e-35,9.9289982257900725e-38,4.7171609468963848e-34,7.8455867477403689e-35,7.8389446908498613e-35,1.4538331254868128e-38,1.0263388181187945e-26,4.7451027268616904e-31,2.6130300118464416e-33,7.0443462896749504e-35,1.2367647773930843e-35,2.5079089311792866e-39,2.3578775008152511e-39,8.7810389873670123e-44,7.5176788048323343e-33,7.6802726745774554e-33,5.1882237650206865e-38,1.6388242622686438e-45,2.7391799477242917e-48,1.4520727068369082e-48,8.9517744880765571e-38
1.6332643516667836e-11,0.41090925017382074,5.3451903261319463e-15,1.2662721189764111e-20,1.1831170411060914e-20,3.4861799770815039e-31,1.4532079024246097e-24,0.0,0.0,8.2903551197996381e-13,4.3224815912097394e-21,154.0,0.0,0.99999909881253624,1.0,18.999999984444944,8.7740590077820702e-08,1.0740063114906214e-09,3.8279257262424461e-07,3.9339261986609736e-07,1.0551766820294788e-08,1.3076848209168218e-08,4.3212390776396904e-13,2.4769711744316929e-09,1.007492172905062e-08,3.6982626969871861e-16,5.745182190522774e-12,5.767566256717446e-13,4.6821476146445308e-15,4.6764187289365711e-15,3.6016782911657835e-18,4.2126732125368194e-16,2.1272074048004273e-18,4.0701159856129069e-13,3.1223238840400778e-33,3.0090431537939552e-33,3.009043852329525e-33,1.04506798670592e-16,2.3620378189297464e-20,4.4044943819177666e-17,1.1597694329335e-20,7.7039056049988209e-23,7.553393525372758e-22,7.9827218239243122e-25,2.5365081399934552e-27,2.1130381195963938e-29,1.9548751151507406e-32,9.9211823302829305e-36,5.1514553718893546e-36,2.8323426408169296e-30,1.9389440841011284e-37,4.4119341598094962e-16,2.3568725851274156e-22,5.3621344315360692e-24,1.3974722669607805e-26,9.1768818570660095e-28,1.6948380044581322e-25,2.2386778689889739e-31,1.2595095018869147e-31,2.2378888053219064e-29,1.8909558997761541e-34,1.1879237200329549e-30,7.394872313447148e-35,1.1455953051719685e-37,5.4499402760449244e-34,9.3834005908736875e-35,9.3751661925371148e-35,1.8023695478702127e-38,1.1991616199185349e-26,5.5239804250976415e-31,3.1545958486655407e-33,8.8284481051407108e-35,1.5441211374085845e-35,3.1552208244838732e-39,3.0671626768234484e-39,1.185271329907796e-43,8.5460757379085595e-33,9.0718699197127767e-33,6.4320287887032323e-38,2.2120874691970669e-45,3.8361018099049591e-48,2.0337355893381372e-48,1.0745104079943991e-37
1.6907348460286368e-11,0.4109092501714289,5.5345948797214577e-15,1.3601943398241232e-20,1.2680527428594744e-20,3.9984448269190525e-31,1.6122708867051925e-24,0.0,0.0,8.8734224404814067e-13,4.8118024183557531e-21,154.0,0.0,0.99999906710272601,1.0,18.999999983426235,9.0827948004649001e-08,1.0740062790634095e-09,3.9580545650187404e-07,4.072203433956333e-07,1.0941939264355074e-08,1.3993572739930065e-08,4.4731327565588689e-13,2.5788823106446564e-09,1.044746190492981e-08,3.9575252775519074e-16,6.1562915125794811e-12,6.1740363168868356e-13,5.1898491542491439e-15,5.1834755889143826e-15,3.9986424188020506e-18,4.528992446141461e-16,2.3749229020238218e-18,4.3613739195741788e-13,3.9718860761271377e-33,3.8277841983155035e-33,3.8277851183226049e-33,1.1618600837656202e-16,2.6193264514439995e-20,4.5857113983208826e-17,1.2079606890388849e-20,8.2633885268118209e-23,8.3979192240763584e-22,9.1970617844762474e-25,3.0280610569577158e-27,2.5226563550760627e-29,2.4182468967940687e-32,1.2317489352794387e-35,6.1508604771867347e-36,3.3815650868960829e-30,2.4024341967948288e-37,4.7432104964675666e-16,2.5237840788465065e-22,5.9420515234018157e-24,1.502164988929026e-26,9.8386023223800869e-28,1.8793339066651671e-25,2.4807944054537793e-31,1.3957276384316329e-31,2.5692259234219244e-29,2.1715491279660982e-34,1.3638006755741418e-30,8.4907626324973653e-35,1.3152201247575673e-37,6.2647643933190904e-34,1.1153131667735022e-34,1.114299902120744e-34,2.2178637468094656e-38,1.3933186279583872e-26,6.3951613853794562e-31,3.7823816109283488e-33,1.0974507057657413e-34,1.912209351511676e-35,3.9363389379318357e-39,3.9522886369799506e-39,1.5828101672620798e-43,9.6686837433315556e-33,1.064991933670299e-32,7.9147827807718546e-38,2.9540060922630158e-45,5.3081702302843186e-48,2.8143998995666651e-48,1.2817599282971266e-37
1.74820534039049e-11,0.41090925016896723,5.7240891401178429e-15,1.4576934029667816e-20,1.355947580615999e-20,4.5651653462700617e-31,1.7825515925822238e-24,0.0,0.0,9.4760994180304282e-13,5.3382511756318313e-21,154.0,0.0,0.99999903539290536,1.0,18.999999982377805,9.3915304955621971e-08,1.0740062474246821e-09,4.0878864067001427e-07,4.2104804471279313e-07,1.1332111693623868e-08,1.4939993765880244e-08,4.6250261914358539e-13,2.6808137701470078e-09,1.0820002068260589e-08,4.2251865673221939e-16,6.5816016939272797e-12,6.59389509077362e-13,5.7326892423009698e-15,5.7256245919736023e-15,4.423527367529256e-18,4.8567778089937701e-16,2.6411229437322827e-18,4.6626939916126637e-13,5.0118931291818217e-33,4.8300615020391247e-33,4.8300627025830188e-33,1.2872151111520623e-16,2.8945923658179448e-20,4.7669645544190804e-17,1.256197938275627e-20,8.8417389130526586e-23,9.3025908908476862e-22,1.0544426189997265e-24,3.5928918984313496e-27,2.9933673587926906e-29,2.9696884504748075e-32,1.5181059487271477e-35,7.2994354449307571e-36,4.0127387328152235e-30,2.9548517261564676e-37,5.0864946023858397e-16,2.6962852225827423e-22,6.56191249047763e-24,1.6105762565802484e-26,1.0523627517426633e-27,2.0766817322571235e-25,2.7395877625725303e-31,1.5413284000925645e-31,2.9359754741567999e-29,2.4821960061197602e-34,1.558474141652472e-30,9.7038827606367578e-35,1.5029747954512567e-37,7.1675075605633898e-34,1.3180014321714405e-34,1.316763227159411e-34,2.7102198826760944e-38,1.6105557161110974e-26,7.3656401573518264e-31,4.5062391112932201e-33,1.3538961098566062e-34,2.3501311235202794e-35,4.8725178868896963e-39,5.0482026535714744e-39,2.0926478282404421e-43,1.0890123975884293e-32,1.2431159568296257e-32,9.6718302376205814e-38,3.9055009201195483e-45,7.263378813744602e-48,3.8513793254894472e-48,1.5201208882233296e-37
1.8056758347523432e-11,0.4109092501664362,5.9136731026970594e-15,1.558790402400835e-20,1.4468030993877276e-20,5.1900667291404691e-31,1.9644342560692715e-24,0.0,0.0,1.0098367529726454e-12,5.9033847345557815e-21,154.0,0.0,0.99999900368307404,1.0,18.999999981299794,9.700266093073981e-08,1.0740062169097132e-09,4.2174225315503385e-07,4.3487572818166554e-07,1.1722284107933779e-08,1.5915983265602466e-08,4.7769194302135856e-13,2.7827611888524736e-09,1.1192542218883198e-08,4.501210359512008e-16,7.0211127132039591e-12,7.0270998380911802e-13,6.311804725222546e-15,6.3040010172516959e-15,4.877251343205448e-18,5.1960280324501551e-16,2.9264566091167602e-18,4.9740762855966477e-13,6.2765411507934577e-33,6.0488308019463917e-33,6.0488323550805621e-33,1.4214577147041365e-16,3.1884350549542673e-20,4.9482460898178254e-17,1.3044791563608573e-20,9.4388825683057064e-23,1.0269394239132779e-21,1.2034088285291684e-24,4.2388675989807342e-27,3.5317351695504305e-29,3.6220875032905159e-32,1.8582850448682962e-35,8.6132194591124784e-36,4.7346754243990062e-30,3.6093378386463608e-37,5.4417851115032345e-16,2.8743648235518489e-22,7.2229920554411033e-24,1.7226985881114571e-26,1.1231985278437692e-27,2.2873047472917746e-25,3.0155901506975532e-31,1.6966112166912567e-31,3.3405609612755863e-29,2.8249576114306412e-34,1.7732303881442689e-30,1.1042262119500579e-34,1.7101000681339565e-37,8.1642428139379434e-34,1.5491040231574992e-34,1.5476007542242104e-34,3.2903996623569175e-38,1.8526947583465722e-26,8.4426588732841346e-31,5.3367283242984907e-33,1.6584565174516144e-34,2.8679408416147795e-35,5.9874358445826185e-39,6.395193507582556e-39,2.7409790160027251e-43,1.2215058073838267e-32,1.4433134203591868e-32,1.1742289670533189e-37,5.1154559955670006e-45,9.8353760099128986e-48,5.215611521337116e-48,1.7930325198929516e-37
1.8631463291141964e-11,0.4109092501638359,6.1033467628627572e-15,1.6635063471505617e-20,1.5406208509179816e-20,5.8769970122564198e-31,2.1583033144660208e-24,0.0,0.0,1.0740208335454956e-12,6.5087794203156289e-21,154.0,0.0,0.9999989719732324,1.0,18.999999980192325,1.0009001593000281e-07,1.0740061858691538e-09,4.3466642143140209e-07,4.4870339722860358e-07,1.2112456508109028e-08,1.6921413769558019e-08,4.9288125105331195e-13,2.8847211404111423e-09,1.1565082357584639e-08,4.7855606034163273e-16,7.4748245530351866e-12,7.473607990017159e-13,6.9283288218150653e-15,6.9197365212703735e-15,5.3607296206402561e-18,5.5467418479671433e-16,3.2315709028340761e-18,5.2955208897867389e-13,7.8047413589812478e-33,7.5215919452219055e-33,7.521593938277386e-33,1.5649145232887466e-16,3.5014533016710796e-20,5.1295499116432583e-17,1.3528027540607583e-20,1.0054745684097513e-22,1.1300306832863923e-21,1.3675619030704002e-24,4.9743919767117648e-27,4.1447725286390321e-29,4.3896912197734818e-32,2.2601757235906338e-35,1.0109348897173351e-35,5.5567903005640719e-30,4.3804314935491086e-37,5.8090806578719272e-16,3.0580117433089309e-22,7.9265598219350711e-24,1.838524538636737e-26,1.1963703503303355e-27,2.5116253484802423e-25,3.3093316429291314e-31,1.8618743155979976e-31,3.7854843298647999e-29,3.2019618699794554e-34,2.0093973080813166e-30,1.2514190190759263e-34,1.9378768471039132e-37,9.2612415518685034e-34,1.811501627473518e-34,1.8096876468531138e-34,3.9704946273489794e-38,2.1216343454914253e-26,9.6337062613412742e-31,6.285139460244972e-33,2.0180835698452486e-34,3.4767036763234519e-35,7.3073683208887572e-39,8.0394778524831946e-39,3.5589045279121404e-43,1.3648187330305521e-32,1.6674198723584348e-32,1.4169311576693359e-37,6.6419106349279286e-45,1.3188355536178965e-47,6.9942574627858866e-48,2.1041886421420556e-37
1.9206168234760497e-11,0.4109092501611669,6.2931101160402616e-15,1.7718621616344438e-20,1.6374023937229737e-20,6.6299270423936855e-31,2.364543407234331e-24,0.0,0.0,1.140160347675545e-12,7.1560309473225575e-21,154.0,0.0,0.9999989402633801,1.0,18.999999979055531,1.0317736995341117e-07,1.0740061537892872e-09,4.4756127242406734e-07,4.6253105454398273e-07,1.2502628894406423e-08,1.7956158357706755e-08,5.0807054619501148e-13,2.9866909344508053e-09,1.1937622484610165e-08,5.0782014037383311e-16,7.9427371991764841e-12,7.9333771484652119e-13,7.5833911378098391e-15,7.5739591524671608e-15,5.8748745553536467e-18,5.9089179871645852e-16,3.5571107631298632e-18,5.6270278962218912e-13,9.6405857953968477e-33,9.2908377173404375e-33,9.2908402555252381e-33,1.7179141287959639e-16,3.8342451798011414e-20,5.3108712357668199e-17,1.401167483589142e-20,1.0689254837014071e-22,1.2397298128623513e-21,1.547888568953066e-24,5.8084224881270659e-27,4.8399549574509512e-29,5.2881974681289956e-32,2.7325206083981276e-35,1.1806091778782744e-35,6.4891208161610459e-30,5.2841633704214425e-37,6.1883798757235342e-16,3.2472148971751815e-22,8.67388029735242e-24,1.9580466997169438e-26,1.2718810150072331e-27,2.7500650673363686e-25,3.6213401846284237e-31,2.0374147270839303e-31,4.2733258054370561e-29,3.615403419580589e-34,2.2683443316633052e-30,1.4128215978833613e-34,2.187626107124894e-37,1.0464973124959353e-33,2.1082622270981396e-34,2.1060858125485626e-34,4.763800771582921e-38,2.4193504967584533e-26,1.0946516664079404e-30,7.363514787015853e-33,2.4404508481801423e-34,4.1885546050404659e-35,8.8613673163661976e-39,1.0033827025358758e-38,4.5831387022390642e-43,1.5194251966051805e-32,1.9173527314118959e-32,1.7000344724183216e-37,8.5533795138389989e-45,1.752266391849374e-47,9.293682476442387e-48,2.4575480122921707e-37
