Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016)
3.535541769140466e-14,0.3865311837698934,1.1063856101595702e-18,3.6070734963896531e-27,3.6064483173457339e-27,2.6461667744369401e-42,1.0052383193506079e-33,0.0,0.0,1.0170607843715766e-17,9.8050071687168385e-29,154.0,0.0,0.99999999922396454,1.0,18.999999999999954,7.9078266503870537e-11,7.6473543913935204e-12,3.4455325003073614e-10,3.4455884700103652e-10,8.2111024463140321e-14,2.6254345798014111e-14,5.2818943983722833e-16,2.0139809591643668e-14,6.87337710091564e-14,9.3701860841745999e-22,7.7059935319308967e-18,4.0644529821839865e-19,4.9316427762445813e-24,4.9314600422996611e-24,1.5961201004622201e-28,1.9285632518373812e-24,2.3121934875961764e-29,5.3019953197762497e-19,1.1971636525296663e-53,1.1627071526861387e-53,1.1627071529993821e-53,2.9725018211156423e-25,2.9672409376797516e-29,4.4843610800747909e-22,3.4384203694430744e-26,6.1655609467607306e-31,7.5270778924441232e-33,1.453406348562593e-38,1.214099245812914e-43,4.7511108629026831e-46,1.3300397638256905e-51
4.553586562767813e-14,0.3865311837698934,1.4249703041195596e-18,5.9651574011332899e-27,5.9638388761790245e-27,5.7498490990945247e-42,2.1202522859937233e-33,0.0,0.0,1.3486956089462979e-17,1.6552588912019563e-28,154.0,0.0,0.99999999900050973,1.0,18.999999999999929,1.0184852976927933e-10,9.7938054336159371e-12,4.4375634831106009e-10,4.4376582703918175e-10,1.3526123722730354e-13,4.3414732031906535e-14,6.8184217345288131e-16,3.3267993083724182e-14,1.1322492889088244e-13,1.5577298926632486e-21,1.2742916162856376e-17,6.7210840857335007e-19,1.0401672596774338e-23,1.0401188315301054e-23,4.2271621894533333e-28,4.0556124043893566e-24,6.1565254340539663e-29,8.7675761985701238e-19,6.0932552469632344e-53,5.9178805392211667e-53,5.9178805411197471e-53,6.2697599539791445e-25,6.2584224013652381e-29,7.419595811193493e-22,6.222081185147957e-26,1.2962802419720295e-30,2.001577624983116e-32,4.8337490288139807e-38,4.9851624490836612e-43,1.9508342123292172e-45,6.6466043811213154e-51
5.57163135639516e-14,0.38653118376989326,1.7435574641841469e-18,8.9169763266252035e-27,8.9145885206336116e-27,1.0679116624426815e-41,3.8398969028319117e-33,0.0,0.0,1.6977737836064832e-17,2.5238039479407257e-28,154.0,0.0,0.99999999877705525,1.0,18.999999999999886,1.2461879295399511e-10,1.1915748492107988e-11,5.4295512782129682e-10,5.4296952823715695e-10,2.0142396072579016e-13,6.4893689777460553e-14,8.354898289924723e-16,4.9674890188535082e-14,1.6860864278338601e-13,2.3363213333850859e-21,1.9047516262673966e-17,1.0046295470050833e-18,1.883773133392608e-23,1.8836685606626027e-23,9.1221219719708252e-28,7.3241320798479345e-24,1.335151028572445e-28,1.3105364350689026e-18,2.2520587940298373e-52,2.1872405478877457e-52,2.1872405486797651e-52,1.1355152436820167e-24,1.1334197188642609e-28,1.1090299993034598e-21,9.8795549070056592e-26,2.3404923504861953e-30,4.3355505259696806e-32,1.2417212202521724e-37,1.5012013734922374e-42,5.8746238843147157e-45,2.3196122803007034e-50
6.589676150022508e-14,0.38653118376989315,2.0621470903054351e-18,1.2462628453769075e-26,1.2458712866123611e-26,1.7922033943884098e-41,6.296991465725278e-33,0.0,0.0,2.0642950104578036e-17,3.5959620698355351e-28,154.0,0.0,0.99999999855360167,1.0,18.99999999999984,1.4738905605801635e-10,1.4013459153178595e-11,6.4214958874534561e-10,6.4216996096910381e-10,2.8045287244102259e-13,9.0691035138130604e-14,9.8913242177395068e-16,6.9350126750020706e-14,2.3476242854422163e-13,3.2727862077244387e-21,2.6619776515056699e-17,1.4040064504283918e-18,3.0891262068484932e-23,3.0889278410079226e-23,1.7293321117928766e-27,1.1977364505871707e-23,2.5432629391011616e-28,1.8315348010481158e-18,6.8390136719154101e-52,6.6421747453684718e-52,6.6421747480293672e-52,1.8621580292379298e-24,1.8586528742466791e-28,1.5494146531573711e-21,1.441400104627633e-25,3.826685904736317e-30,8.248935735435141e-32,2.7229666105814769e-37,3.7585613416088367e-42,1.4708311488656685e-44,6.5710668603408972e-50
8.625765737277202e-14,0.386531183769893,2.6993337403969135e-18,2.1335760393196521e-26,2.132710839591978e-26,4.1333441667094788e-41,1.3914775371350679e-32,0.0,0.0,2.8496644941135194e-17,6.3874640144407951e-28,154.0,0.0,0.99999999810669604,1.0,18.999999999999726,1.9292958202397441e-10,1.8137187764662751e-11,8.4052555576992787e-10,8.4056105942590006e-10,4.7657593113317331e-13,1.5523995367792755e-13,1.2964024782421494e-15,1.1846722720604658e-13,3.9893377452239645e-13,5.6193020741946716e-21,4.5567139291325281e-17,2.4033152361862636e-18,6.8259958071012328e-23,6.825442814179718e-23,4.8150982027489834e-27,2.632323832314329e-23,7.1483101237884805e-28,3.1351807326106478e-18,4.3336694375705476e-51,4.2089387784515471e-51,4.2089387805048918e-51,4.1150940113365789e-24,4.1070462234984371e-28,2.6492654937005991e-21,2.6105600143675042e-25,8.4067107351236155e-30,2.3131771477224902e-31,9.640412484220214e-37,1.6636711225205642e-41,6.5104166450111157e-44,3.6022462034064602e-49
1.0661855324531896e-13,0.3865311837698925,3.3365302537050553e-18,3.2585263920493154e-26,3.2569075687585471e-26,8.0452176605323328e-41,2.6036249403330255e-32,0.0,0.0,3.7047994951868856e-17,1.0108400424351158e-27,154.0,0.0,0.99999999765979275,1.0,18.999999999999581,2.3847010766715166e-10,2.2167147818899459e-11,1.0388842513998048e-09,1.0389392052732008e-09,7.2248539289941736e-13,2.3705947269951489e-13,1.6036524717185874e-15,1.8053643071479874e-13,6.0478048931538432e-13,8.5972038285504168e-21,6.9584708492579443e-17,3.6700082426022696e-18,1.2771909614854871e-22,1.2770669623701046e-22,1.0784863255602027e-26,4.8993889684723265e-23,1.6150482826509937e-27,4.7876751675755599e-18,1.7348097976069803e-50,1.6848789148215567e-50,1.6848789157497219e-50,7.7001988420595389e-24,7.6845835907027999e-28,4.0396533326844346e-21,4.1279280218779118e-25,1.5640804413853286e-29,5.2151150027894943e-31,2.5942207175982403e-36,5.2605817043485973e-41,2.0586152218642766e-43,1.3183791078585569e-48
1.2697944911786591e-13,0.38653118376989215,3.9737366294714076e-18,4.6211877885497341e-26,4.6184658514952537e-26,1.404609023170359e-40,4.3779871873712651e-32,0.0,0.0,4.6296949561357064e-17,1.4841567014717059e-27,154.0,0.0,0.99999999721289179,1.0,18.999999999999403,2.8401063298754724e-10,2.6105562964540297e-11,1.2372256778216995e-09,1.237304485270168e-09,1.0170006117556844e-12,3.3614740553136054e-13,1.9108825353452011e-15,2.5547097800654634e-13,8.5131427383371762e-13,1.2206411529705247e-20,9.8672155159553111e-17,5.2040565326313981e-18,2.1475312290176966e-22,2.1472888223836222e-22,2.1059996128427263e-26,8.1948770116991409e-23,3.1806672789781281e-27,6.7889955970512273e-18,5.5267563449052887e-50,5.3676865793503007e-50,5.3676865826339905e-50,1.2948455505577173e-23,1.2921262085829559e-27,5.7186320168307973e-21,5.9909007732397333e-25,2.615114050407408e-29,1.0249125055123243e-30,5.9141964753456792e-36,1.3732022424920363e-40,5.3737321439341545e-43,3.8942079821972616e-48
1.677012408629598e-13,0.38653118376989126,5.2481789652760052e-18,8.0599264573886294e-26,8.0536794586354834e-26,3.4786995333770492e-40,1.0048544962231785e-31,0.0,0.0,6.6887463437905032e-17,2.7667040045147752e-27,154.0,0.0,0.99999999631909608,1.0,18.99999999999897,3.7509168265999637e-10,3.3715985675597823e-11,1.6338567318861942e-09,1.6339967807790805e-09,1.7474801187910436e-12,5.8611966819045679e-13,2.5252833928363999e-15,4.436030375460633e-13,1.4627865029492998e-12,2.131842143328226e-20,1.7205532034559738e-16,9.0741011595637377e-18,4.9287994549138866e-22,4.9280805322596718e-22,6.2289705572868747e-26,1.859591012223217e-22,9.602559848578069e-27,1.1838021309912543e-17,4.3412638885047158e-49,4.2163147675433735e-49,4.216314771516768e-49,2.9722783473286152e-23,2.9655737385698731e-27,9.9348906929890238e-21,1.0744185745065775e-24,5.9293104624923898e-29,3.078389302271906e-30,2.3850121441634644e-35,7.6023795767397204e-40,2.9750304952702967e-42,3.0474799830728451e-47
2.0223482404573917e-13,0.3865311837698902,6.328984034972113e-18,1.1721830585884345e-25,1.1710886143100278e-25,6.463065098194675e-40,1.7605723532403552e-31,0.0,0.0,8.6535091279419809e-17,4.2446995947928172e-27,154.0,0.0,0.99999999556113106,1.0,18.999999999998504,4.5233177523077701e-10,3.9901523371506704e-11,1.9701604037106134e-09,1.9703669232270967e-09,2.5094509982411153e-12,8.5221178691603925e-13,3.0462567100254594e-15,6.4271766329083482e-13,2.10061963542062e-12,3.1023787213842568e-20,2.5017499721056133e-16,1.319377854618197e-17,8.6351392516797351e-22,8.6336508552226816e-22,1.2868565214015565e-25,3.227481336020233e-22,2.015399356483157e-26,1.721293774452888e-17,1.5535915849355244e-48,1.5088765331025964e-48,1.5088765347568383e-48,5.2080536703166601e-23,5.1956363963786902e-27,1.4398091956869955e-20,1.5837683056707262e-24,1.0283765844695328e-28,6.4353137122455327e-30,5.9816367537450218e-35,2.2707058083097779e-39,8.8859315498006822e-42,1.0727199093584893e-46
2.3676840722851857e-13,0.38653118376988904,7.4098174655451522e-18,1.6068504319263333e-25,1.6050949763338678e-25,1.0952474164863745e-39,2.824086660726286e-31,0.0,0.0,1.0818881075956185e-16,6.122157802076531e-27,154.0,0.0,0.99999999480317181,1.0,18.999999999997954,5.2957186687302569e-10,4.5850694005062496e-11,2.3064144270754411e-09,2.3067011650421196e-09,3.3969209378017628e-12,1.1679500813725456e-12,3.5671744173876697e-15,8.7773146347432705e-13,2.8435059409085746e-12,4.2544138801091741e-20,3.4287459801995893e-16,1.808215860699016e-17,1.3850679493709589e-21,1.3847939193905809e-21,2.3642656190850891e-25,5.1288945901265572e-22,3.760341846897173e-26,2.3591007539538425e-17,4.5889325114396971e-48,4.4568551463711019e-48,4.4568551520001018e-48,8.3547701030500971e-23,8.3337861940241316e-27,1.966657081508975e-20,2.1895313666480108e-24,1.6331209761663429e-28,1.1960045344866528e-29,1.2961278921001458e-34,5.7143166855616297e-39,2.2361793161158564e-41,3.1231663017536006e-46
2.7130199041129796e-13,0.38653118376988765,8.4906792534462039e-18,2.1100290813480462e-25,2.107388768628035e-25,1.7348167569821391e-39,4.2478694445233351e-31,0.0,0.0,1.3184837976768348e-16,8.4380273823308879e-27,154.0,0.0,0.99999999404521811,1.0,18.999999999997318,6.068119575867431e-10,5.1572538366868652e-11,2.6426188124618855e-09,2.6429998972960058e-09,4.4050897307896011e-12,1.5333240706050433e-12,4.088037121232834e-15,1.1482533657525905e-12,3.6874272463465074e-12,5.5879093027789777e-20,4.5015257535674041e-16,2.3739102121046453e-17,2.0832524932807231e-21,2.0827892212330193e-21,3.9887350024339962e-25,7.6434851827936521e-22,6.4398547459793938e-26,3.0972124797279024e-17,1.1679659631356822e-47,1.1343499060080991e-47,1.1343499076130395e-47,1.2567886913526386e-22,1.2534733218506217e-26,2.5731554871033009e-20,2.89066342254743e-24,2.4321833533688948e-28,2.0403955414359476e-29,2.5224277902308587e-34,1.2626943114007219e-38,4.9412947833730148e-41,7.7974981284950516e-46
3.0583557359407736e-13,0.386531183769886,9.5715693951642771e-18,2.6817533205175695e-25,2.6779717278833226e-25,2.6096340495674878e-39,6.0844033662425378e-31,0.0,0.0,1.5751355736588373e-16,1.1231295224770709e-26,154.0,0.0,0.99999999328726974,1.0,18.999999999996597,6.840520473719297e-10,5.707573927792614e-11,2.9787735703511547e-09,2.979263506705221e-09,5.5293472344386555e-12,1.9483232736571472e-12,4.6088454203174384e-15,1.4538966531796841e-12,4.6285244780074905e-12,7.102826672675293e-20,5.7200739889710045e-16,3.016446986559027e-17,2.9837777296813776e-21,2.9830434991955908e-21,6.3086962862176713e-25,1.0847753181571545e-21,1.0336085716446584e-25,3.9356184792276108e-17,2.6605863310548313e-47,2.5840101317210538e-47,2.5840101357560924e-47,1.8002946181562175e-22,1.7953189272522087e-26,3.2584369426833243e-20,3.6861233816382295e-24,3.4495172048234469e-28,3.2624888047283556e-29,4.5294187907460437e-34,2.5350116755994323e-38,9.9202523044201516e-41,1.7419297996822659e-45
3.4036915677685676e-13,0.38653118376988427,1.0652487887223788e-17,3.3220574821407454e-25,3.3168455939427401e-25,3.7687068096834212e-39,8.3862100410462704e-31,0.0,0.0,1.85184103675807e-16,1.4541006513127947e-26,154.0,0.0,0.9999999925293267,1.0,18.99999999999579,7.6129213622858599e-10,6.2368650697925599e-11,3.3148787112285699e-09,3.3154923760131677e-09,6.7652579148561095e-12,2.4129372054607027e-12,5.1295999072768068e-15,1.7942785818774649e-12,5.6630847243441856e-12,8.7991276580473978e-20,7.0843755436784757e-16,3.7358122565021519e-17,4.1123675574759531e-21,4.1112613418293411e-21,9.4854716202663271e-25,1.4815300886031785e-21,1.5766848458438221e-25,4.8743083899961895e-17,5.5593189943548421e-47,5.3993123884177224e-47,5.399312397635206e-47,2.4815655142539621e-22,2.4743952378230649e-26,4.0216428907076757e-20,4.5748847651202433e-24,4.7080989484776397e-28,4.9580078829336999e-29,7.6383727288588038e-34,4.725198781110761e-38,1.8491112889831131e-40,3.5734928240017063e-45
4.094363231424155e-13,0.38653118376988005,1.2814409908634945e-17,4.8085428972121487e-25,4.799473014294562e-25,7.1558528067671628e-39,1.4595766122046067e-30,0.0,0.0,2.4654034835011703e-16,2.2866104454348395e-26,154.0,0.0,0.99999999101345505,1.0,18.999999999993928,9.1577231115630873e-10,7.2355562509662429e-11,3.9869401838807781e-09,3.9878474061633914e-09,9.5550710044643844e-12,3.4909673233855366e-12,6.1709497873125843e-15,2.5777465230705394e-12,7.9983907969831478e-12,1.2735727178669499e-19,1.0250178809444034e-15,5.40497258427846e-17,7.1566303905584709e-21,7.154393260623694e-21,1.91050444210816e-24,2.5321793926402458e-21,3.2662549267002851e-25,7.0524990231535235e-17,1.998150065562225e-46,1.9406399626827523e-46,1.9406399665790829e-46,4.3197193714330757e-22,4.3061572557404131e-26,5.7784369579968014e-20,6.6282674241135407e-24,8.0366014544340454e-28,1.0195217888305621e-28,1.8816795790675206e-33,1.3865628689800631e-37,5.4260396459526908e-40,1.2421831926225628e-44
4.785034895079743e-13,0.3865311837698753,1.4976445290590335e-17,6.569759981167416e-25,6.5552849803336809e-25,1.2374122900247661e-38,2.3296910549837243e-30,0.0,0.0,3.1591521742399467e-16,3.3726408862711556e-26,154.0,0.0,0.99999998949760183,1.0,18.999999999991736,1.0702524823699148e-09,8.1593991546032582e-11,4.6588033142771993e-09,4.6600679690092807e-09,1.2742290920766229e-11,4.7673305677030355e-12,7.2120913786698044e-15,3.4956759230204255e-12,1.0666359505388562e-11,1.73974012978827e-19,1.3998817642286292e-15,7.3812798083269874e-17,1.1421824774779888e-20,1.1417786800702573e-20,3.4345559769422581e-24,3.9697909383006774e-21,6.0341810037442726e-25,9.6317036969633439e-17,5.8640106729563274e-46,5.6952347333748417e-46,5.6952347464285699e-46,6.8959729129359455e-22,6.8726010767091315e-26,7.8368502177382292e-20,9.04282924345502e-24,1.258344489713892e-27,1.8698187875488743e-28,4.0238181789811083e-33,3.4379121011991906e-37,1.3453602265748307e-39,3.5476305527889511e-44
5.475706558735331e-13,0.3865311837698697,1.7138594006594608e-17,8.6059833141513575e-25,8.5842954541360575e-25,1.9973956566487194e-38,3.4910100297477945e-30,0.0,0.0,3.9330683335579304e-16,4.7435559205605945e-26,154.0,0.0,0.99999998798176559,1.0,18.999999999989207,1.224732649869407e-09,9.0139829840297677e-11,5.3304681862486442e-09,5.3321569782547218e-09,1.6297241795424779e-11,6.2419431096103432e-12,8.2530291980868656e-15,4.5451530742109505e-12,1.3642149674430725e-11,2.2783843550772015e-19,1.8330176814151687e-15,9.6646225779233811e-17,1.7113686471509725e-20,1.7106975981642345e-20,5.6848255046959105e-24,5.8436069842395489e-21,1.0256643626882666e-24,1.2611843567442517e-16,1.4887447315000728e-45,1.4458962175901891e-45,1.4458962213076813e-45,1.03351562182103e-21,1.0297546589784235e-25,1.0190346744201447e-19,1.1810773044828665e-23,1.8500206331127838e-27,3.1554150851831976e-28,7.7655798230850404e-33,7.5487338267081865e-37,2.9540534060147804e-39,8.8064989686333226e-44
6.166378222390919e-13,0.38653118376986334,1.9300856030706884e-17,1.0917487314688106e-24,1.0886518396975773e-24,3.0574776995575873e-38,4.9855745082746425e-30,0.0,0.0,4.7871333638034697e-16,6.4307626158691847e-26,154.0,0.0,0.99999998646594512,1.0,18.999999999986354,1.3792128136547881e-09,9.8044827071702387e-11,6.0019348835794711e-09,6.0041172842165515e-09,2.019244714247019e-11,7.9147211667586339e-12,9.293767652117671e-15,5.7233276562703205e-12,1.6902761195328377e-11,2.8894747642410696e-19,2.3244143596126498e-15,1.225488960222679e-16,2.4437843142578261e-20,2.4427372047384058e-20,8.8352032582495958e-24,8.1992196649591903e-21,1.6358919359571066e-24,1.599284150440426e-16,3.3955401683068075e-45,3.2978110150619093e-45,3.2978110244872129e-45,1.4762163756535976e-21,1.4704756088530884e-25,1.2832532799458053e-19,1.4924456298831601e-23,2.5926393482360848e-27,4.9969575721258568e-28,1.3858934861685248e-32,1.5124420417981284e-36,5.918660006160236e-39,1.9713841115660962e-43
6.857049886046507e-13,0.38653118376985635,2.1463231337507344e-17,1.3504546245941909e-24,1.346196776993678e-24,4.4862529719221089e-38,6.8554208843065706e-30,0.0,0.0,5.7213288345933992e-16,8.4657096466157832e-26,154.0,0.0,0.99999998495013909,1.0,18.999999999983178,1.5336929737260602e-09,1.0535710155148228e-10,6.6732034900088418e-09,6.6759516776681757e-09,2.4402358550340166e-11,9.7855810019889083e-12,1.033431108219123e-14,7.027408892296967e-12,2.042680791827453e-11,3.5729807442720109e-19,2.8740607607768863e-15,1.5151969648747302e-16,3.3599818135251442e-20,3.3584270302977786e-20,1.3066706720096284e-23,1.1079021257941287e-20,2.4811255535662765e-24,1.977462198815231e-16,7.1188219659613811e-45,6.9139308530160427e-45,6.9139308748420491e-45,2.0301951915765535e-21,2.0217936871274746e-25,1.5757148211387997e-19,1.8376414268214608e-23,3.4991005919230535e-27,7.5254604780853026e-28,2.3246545710326767e-32,2.8188004265266374e-36,1.1030861003087727e-38,4.0694112132903008e-43
7.547721549702095e-13,0.3865311837698487,2.3625719902093701e-17,1.6367434274234323e-24,1.6310657541444865e-24,6.3590894857670798e-38,9.1425895301258295e-30,0.0,0.0,6.7356364804089449e-16,1.0879894445907588e-25,154.0,0.0,0.99999998343434637,1.0,18.999999999979682,1.6881731300832254e-09,1.1212127851323129e-10,7.3442740892438446e-09,7.3476628904321796e-09,2.8903282256626135e-11,1.1854438910213876e-11,1.1374663678158579e-14,8.4546649563481349e-12,2.4194456189379372e-11,4.3288716939664382e-19,3.4819460803333809e-15,1.8355751526632693e-16,4.4805071027666001e-20,4.4782891109265111e-20,1.8567087210523613e-23,1.4522326056628384e-20,3.6128311903729484e-24,2.3957111100107126e-16,1.3928168450276272e-44,1.3527293686653745e-44,1.3527293733539232e-44,2.7079565585252885e-21,2.6960766131678134e-25,1.8958065044578267e-19,2.2159320700973054e-23,4.5812962566134446e-27,1.0881928920259053e-27,3.7075217036933532e-32,4.9515928664380029e-36,1.9377174658462187e-38,7.8585078184558253e-43
8.238393213357683e-13,0.38653118376984025,2.578832170009183e-17,1.9506425497155449e-24,1.9432601690895862e-24,8.7583920557193543e-38,1.1889129537035161e-29,0.0,0.0,7.8300382031994296e-16,1.3704868499433222e-25,154.0,0.0,0.99999998191856621,1.0,18.99999999997587,1.8426532827262861e-09,1.1837850408056804e-10,8.0151467649661298e-09,8.0192535942418108e-09,3.3673371731942325e-11,1.4121211211782803e-11,1.2414829672389184e-14,1.0002424111751701e-11,2.8187418642750595e-11,5.1571170212422235e-19,4.1480597520683285e-15,2.186612407810348e-16,5.8259017661105824e-20,5.8228399946470851e-20,2.5530734149987596e-23,1.8565382684457873e-20,5.0869804849664242e-24,2.8540236556380735e-16,2.5715054635262159e-44,2.4974935099271219e-44,2.4974935193729223e-44,3.5220155070712516e-21,3.5056903626540133e-25,2.2429290153745245e-19,2.6266035403363945e-23,5.8501161233597762e-27,1.5217324303322114e-27,5.6711429132754559e-32,8.2780945204464411e-36,3.2394878455711089e-38,1.4343931920350585e-42
