Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676)
2.0449375989238797e-19,0.6724237575328447,7.7160627490560203e-19,1.2235058001008872e-31,1.0832726783010718e-31,1.4213886139953318e-43,3.1232507473081048e-43,0.0,0.0,1.3072119077662474e-19,5.9073649084138434e-35,154.0,0.0,0.99999999999927724,1.0,19.0,3.6523783591140435e-14,3.8963779441926791e-13,1.4828762324335712e-13,1.4828851903988772e-13,4.1644483467832746e-20,6.2729181657973507e-23,6.2629449873372382e-23,3.7008955567952038e-23,6.8078679807198189e-20,3.9952250495349396e-33,1.2754585806039639e-25,2.2152969640872255e-25,2.1225112381139715e-34,2.1225112376213553e-34,4.2391652702766727e-44,1.4217779683909672e-33,6.8699569775480864e-45,9.317306139122598e-27,9.8255525868715266e-80,9.1795879703250918e-80,9.1795879703340042e-80,4.0391973330348036e-38,3.891714823784209e-40,4.6655816890022665e-33,3.7867359613949636e-38,1.1665063786287182e-40,1.2251834177845437e-46,7.6245704381753224e-57,5.2832024558085473e-67,1.1976379398541369e-67,2.6316917922409821e-78,3.0006620393944544e-82,7.0454162883097182e-79,5.4195343861073784e-70,4.2786305652663398e-76,8.6971735155544303e-34,1.6453359493528898e-33,5.9671476038965264e-43,4.8341519803876982e-43,2.1701406593661268e-43,3.4781567971015056e-47,5.7980201462230071e-53,3.543640226021728e-53,7.148870280783158e-59,8.2681228368955137e-69,5.199662395912318e-59,1.7026688683137821e-68,1.3792279206587895e-68,1.0045533810576341e-68,2.3940101911411995e-69,2.3940101910678391e-69,1.4778362237255779e-80,3.9949208830139033e-60,5.3594223882027948e-62,2.8550795223299346e-71,2.1243063511337997e-80,4.5667057507534547e-81,2.0229184691551227e-90,8.0605685934197199e-91,1.1756024071627128e-102,1.7986709535209552e-62,1.2001651003899031e-69,7.5480669435606533e-80,4.0899633856288887e-103,2.7925260083363692e-113,1.3544971171712557e-113,1.0934094216391687e-73,1.3333395560987964e-36,2.2567936734537927e-46,2.2567137397368056e-46,2.7417085119012776e-46,5.5948049130110518e-76,2.6099940659399446e-83,1.6927654467317701e-80,8.3482992516970819e-93,4.9253473310902628e-93,6.7627658913553798e-93,6.4942287677459838e-21,1.6696915472920058e-32
4.091651859532315e-19,0.6724237575328446,1.5438829290596518e-18,4.616501890291172e-31,4.3359138037689406e-31,1.1382636875175835e-42,2.5004996687521243e-42,0.0,0.0,2.6155599026443716e-19,2.3644857788014979e-34,154.0,0.0,0.99999999999855393,1.0,19.0,7.3079299400803334e-14,7.7961388632087339e-13,2.9670408009041054e-13,2.9670587238870874e-13,1.6668642154529941e-19,2.5108020252815214e-22,2.5028141718990143e-22,1.4813224860751463e-22,2.7249207039286634e-19,3.1809367001248371e-32,5.1051582604624494e-25,8.8669610751074983e-25,1.6992995660893631e-33,1.699299565300536e-33,6.7881816636710343e-43,1.1382866151652684e-32,1.1000879449334832e-43,3.7293506156319519e-26,1.2602247374921367e-77,1.1773733577117228e-77,1.1773733577140091e-77,3.2338138835584744e-37,3.115738185920836e-39,3.6771010610990929e-32,3.0316052659475877e-37,9.33913404036363e-40,1.9618877634496842e-45,2.4419130973787445e-55,3.3841371952366489e-65,7.6714287154171059e-66,3.3714651473076048e-76,3.8441536341043509e-80,9.0258046316565337e-77,3.4714641496117048e-68,2.7430541821443743e-74,6.9630254671069031e-33,6.5856316577688577e-33,4.7773463405547159e-42,3.8702591378796134e-42,1.7374229900858174e-42,2.874547065894884e-46,9.2268416939478032e-52,5.6370301240899995e-52,1.1805558322530177e-57,2.7295612110872865e-67,8.5866598801755096e-58,5.620947519686543e-67,4.5526842056097588e-67,3.3163513069625689e-67,7.9034040223023726e-68,7.9034040218148915e-68,9.7555400857415035e-79,1.2794500845476826e-58,1.716457852774754e-60,1.8288127839547985e-69,2.7214547999493478e-78,5.8504193130563204e-79,5.1831483101940928e-88,2.0652903862411859e-88,6.0243007248955263e-100,5.3762544515200397e-61,7.1676031443531142e-68,4.9826542654515382e-78,2.0958760596423558e-100,2.8620272631036418e-110,1.3882082639674098e-110,3.6096999365252234e-72,1.067482225196652e-35,3.6136849496823555e-45,3.6134289729179459e-45,4.3903052165153093e-45,1.8470264574948652e-74,1.7229176107160348e-81,1.0853289914311713e-78,1.1020532656425548e-90,6.5019802680273407e-91,8.9269183066592456e-91,1.2994099784752637e-20,6.683117530961367e-32
8.185080380749186e-19,0.6724237575328447,3.0884362379937166e-18,1.7910601073412157e-30,1.7349303008270938e-30,9.1107229321858826e-42,2.0011596885151848e-41,0.0,0.0,5.232256998940043e-19,9.4610254950551855e-34,154.0,0.0,0.9999999999971072,1.0,19.0,1.4619033101994198e-13,1.559565398958729e-12,5.9353699340540667e-13,5.9354057849041021e-13,6.6696247733643276e-19,1.0046478486679695e-21,9.9826807339576274e-22,5.9272177128292447e-22,1.0903226827891629e-18,2.5178783194886331e-31,2.0427282794934386e-24,3.5479393958086522e-24,1.3599561013374269e-32,1.3599561000747922e-32,1.0865492249244126e-41,9.1097482224211328e-32,1.7608563045398653e-42,1.4922260166041655e-25,1.6147242444548592e-75,1.5085668841761646e-75,1.5085668841820238e-75,2.5880339463714992e-36,2.4935374814500193e-38,2.8537364970099236e-31,2.4260679373294587e-36,7.4741298249154371e-39,3.1402916861567279e-44,7.8173927777858042e-54,2.1667691119991564e-63,4.9118028794168112e-64,4.3173257776747449e-74,4.9226265407968226e-78,1.1557750570214617e-74,2.222682142653096e-66,1.7570706399828944e-72,5.5725340196352846e-32,2.6351104742614956e-32,3.8233289675211277e-41,3.0973806515121312e-41,1.3904519037582121e-41,2.4444145708514139e-45,1.4588068476055169e-50,8.9054564446734116e-51,2.0042795958912895e-56,9.2603011022361993e-66,1.45779358332488e-56,1.9069031839342083e-65,1.5441554636312385e-65,1.1251125864282191e-65,2.6813344821969934e-66,2.6813344818622771e-66,6.6166726387875443e-77,4.0959604442900959e-57,5.4949727337924619e-59,1.1709398527391225e-67,3.4849610716276595e-76,7.4917585646858571e-77,1.32745801971189e-85,5.2894274063816749e-86,3.0857770442378226e-97,1.6595747021564337e-59,4.4226592652287887e-66,3.3794738022769937e-76,1.0735530210008344e-97,2.9319856915679134e-107,1.422141161893117e-107,1.2246389232056697e-70,8.5430997417750685e-35,5.7838481925549779e-44,5.7830288911332941e-44,7.027345640999018e-44,6.2662812909907836e-73,1.1685648010518625e-79,6.9528998214289094e-77,1.4945961402943731e-88,8.8181063394200031e-89,1.2105092282452414e-88,2.5993841819108266e-20,2.6741175287881585e-31
1.6371937423182928e-18,0.6724237575328447,6.1775428583657062e-18,7.0531227667960512e-30,6.9408509252148881e-30,7.2904241585007024e-41,1.6012317976958933e-40,0.0,0.0,1.0465655617689086e-18,3.7850282589268616e-33,154.0,0.0,0.99999999999421374,1.0,19.0,2.9241239425747054e-13,3.1194657395776412e-12,1.1872028185189559e-12,1.1872099883265495e-12,2.6682815850988232e-18,4.0192455136559837e-21,3.9684748684701619e-21,2.3712716475796203e-21,4.3619964168321802e-18,1.9715223892923827e-30,8.1722432440544741e-24,1.4194067787414365e-23,1.0881715005689664e-31,1.0881714985483465e-31,1.7388263663406634e-40,7.2891759710546447e-31,2.8179406964028398e-41,5.9698757451102662e-25,3.6203470534007524e-73,3.3823333572113097e-73,3.3823333572375389e-73,2.0708203970646892e-35,1.9952088347078871e-37,2.1527520443155153e-30,1.9410027213216786e-35,5.9804142195968035e-38,5.025468577202217e-43,2.5020816278848371e-52,1.3870229799476376e-61,3.144212946928164e-62,5.5273451124482887e-72,6.3022940367488153e-76,1.4796451114627976e-72,1.4228148295855602e-64,1.4735987153458378e-70,4.4588697822685255e-31,1.0542157721312885e-31,3.0592440106501841e-40,2.478370465497105e-40,1.1125495349677644e-40,2.1861850458755283e-44,2.2787153981216282e-49,1.3889767806750615e-49,3.5743521513812885e-55,3.2980695348355024e-64,2.599770823732941e-55,6.7910520347014914e-64,5.4967815478175914e-64,4.0071633090941519e-64,9.5498106911679549e-65,9.5498106888785893e-65,4.7098496314115774e-75,1.3109817542337025e-55,1.7587593543704642e-57,7.4956092000402626e-66,4.46170662298238e-74,9.5915059052571582e-75,3.3990181455050931e-83,1.3543849042018415e-83,1.5802586122626944e-94,6.0241893056569216e-58,3.2030053607310296e-64,2.4055615731668713e-74,5.497777020816515e-95,3.0030015444354764e-104,1.4565869607700912e-104,4.3616625400441178e-69,6.8357740186585547e-34,9.2547565585985876e-43,9.2521353224543376e-43,1.1246034922261655e-42,2.2317912779348861e-71,8.3180229405995318e-78,5.8811016667104928e-75,2.1269241572299113e-86,1.2549323149804244e-86,1.7222129620701583e-86,5.1993325889188848e-20,1.0698211396176209e-30
3.2745651508050413e-18,0.6724237575328448,1.2355756109125124e-17,2.7990219550904079e-29,2.7765663324432707e-29,5.8330777250589057e-40,1.2811070707238355e-39,0.0,0.0,2.0932470559817972e-18,1.5141361222751437e-32,154.0,0.0,0.99999999998842681,1.0,19.0,5.8485652072953287e-13,6.2392556822252297e-12,2.3745344626802839e-12,2.3745487986588704e-12,1.0673974006474108e-17,1.6078289975734668e-20,1.5676732323527008e-20,9.4858474018265947e-21,1.7449371396802107e-17,1.5124318490536314e-29,3.2691633307293465e-23,5.6780891435741519e-23,8.7061985062553604e-31,8.7061984739223514e-31,2.7823855588789882e-39,5.8318837563658467e-30,4.5091552334830133e-40,2.3881446472390516e-24,4.650455254007838e-71,4.3447188084671545e-71,4.3447188085346494e-71,1.6568136627041252e-34,1.5963186165618218e-36,1.5446678880650754e-29,1.552597327250559e-34,4.78474529657088e-37,8.0415020906752447e-42,8.0074385682899541e-51,8.8778244553067148e-60,2.0124951949460447e-60,7.0757072939612576e-70,8.0677412795019094e-74,1.8939818536280857e-70,9.1069150274063634e-63,9.4675788216268777e-69,3.5674279722730664e-30,4.2172062440476443e-31,2.4476274954380602e-39,1.9828771819375952e-39,8.9008694322819017e-40,2.1175779231763831e-43,3.4796430964896469e-48,2.1150571666334722e-48,6.8935218009202251e-54,1.2693457473843837e-62,5.0139370689182843e-54,2.6133928221842108e-62,2.1134650695540821e-62,1.5423035810767157e-62,3.6756402613906047e-63,3.6756402595559176e-63,3.6217259720062158e-73,4.1955750398756475e-54,5.6286110300028294e-56,4.79769336865197e-64,5.7115886749659516e-72,1.2278423408122378e-72,8.7023804565780888e-81,3.4675936545133936e-81,8.0917852103727661e-92,1.9202535151725625e-56,2.0457967947553014e-62,1.8498010570810472e-72,2.8151614376832998e-92,3.0754011775287364e-101,1.4917039615365999e-101,1.6787678508177235e-67,5.4691324361839392e-33,1.4805010629890463e-41,1.4796628696473925e-41,1.7995467193649205e-41,8.5899701477564603e-70,6.3962951998051829e-76,3.7799979157889355e-73,3.2690949257678484e-84,1.9289877212816785e-84,2.6457193219318478e-84,1.0399229403482727e-19,4.2796328396339596e-30
6.549307967778538e-18,0.6724237575328447,2.4712182650705725e-17,1.1151630037091976e-28,1.1106717285666719e-28,4.6667575310736426e-39,1.0249343135181815e-38,0.0,0.0,4.1866171262599172e-18,6.056803717275183e-32,154.0,0.0,0.99999999997685296,1.0,19.0,1.1697447736616785e-12,1.2478792613455165e-11,4.74919772673986e-12,4.7492263829522146e-12,4.2697465442425609e-17,6.4315772563729509e-20,6.1176148238285648e-20,3.7944844356666985e-20,6.9800051204575613e-17,1.1176354172688569e-28,1.3077185321825694e-22,2.2713280303346778e-22,6.9652893199993188e-30,6.9652892682645271e-30,4.4519804149781315e-38,4.6657113498148955e-29,7.2149879312002215e-39,9.5529672972679885e-24,5.9533073508874458e-69,5.5619170642736218e-69,5.5619170644464356e-69,1.3255139232702764e-33,1.2771155043614941e-35,1.0229119455564746e-28,1.2415735060664701e-33,3.8279133826048553e-36,1.2866847722488451e-40,2.5624738456793988e-49,5.6820204160766298e-58,1.2880451772868524e-58,9.0572490178281957e-68,1.032710183447419e-71,2.423997777150289e-68,5.8286439925234594e-61,6.0601546682153546e-67,2.8540673775315174e-29,1.6869511044324657e-30,1.9581948007500452e-38,1.5863651324842468e-38,7.1204385122166148e-39,2.2836413201771263e-42,5.1004786822563809e-47,3.085100516570994e-47,1.4786663271116043e-52,5.4305154035212415e-61,1.0754937810424773e-52,1.1177920889297036e-60,9.0238505157233355e-61,6.5986689848008199e-61,1.5726434987081522e-61,1.572643497059328e-61,3.0950664706971498e-71,1.3426497229199336e-52,1.8012434487390746e-54,3.0706762850292513e-62,7.311199693316397e-70,1.5717161447900728e-70,2.2279059611321573e-78,8.877486340015425e-79,4.1432028477336062e-89,6.1206395002442044e-55,1.3041989076474669e-60,1.5808090599864797e-70,1.4414353235547671e-89,3.1493696836986094e-98,1.5275819507215599e-98,7.182710514665306e-66,4.3755040116000101e-32,2.367609181417242e-40,2.3649312321391184e-40,2.8794150500017987e-40,3.6752646827073724e-68,5.4661629139898241e-74,2.4210091701766969e-71,5.5828655460363318e-82,3.2947793206094312e-82,4.5137425764021761e-82,2.0799023034801323e-19,1.7119227946918565e-29
1.3098793601725533e-17,0.6724237575328447,4.9425035894113997e-17,4.4517602214619722e-28,4.4427773191398812e-28,3.7335241293691281e-38,8.1996691621427681e-38,0.0,0.0,8.3733855942256409e-18,2.4227809990198928e-31,154.0,0.0,0.99999999995370525,1.0,19.0,2.3395212794780534e-12,2.4957694662019667e-11,9.4985241578067179e-12,9.4985814133122115e-12,1.7079199285766504e-16,2.5726828954168982e-19,2.3324855583570853e-19,1.5178175174686274e-19,2.7920368863369006e-16,7.750185467279064e-28,5.230980464620702e-22,9.0854965815808348e-22,5.5723635001755749e-29,5.5723634173999027e-29,7.1231484806864122e-37,3.732630246096747e-28,1.1544186552012433e-37,3.8212646575720318e-23,7.6205988683631111e-67,7.1195952826518956e-67,7.1195952830943213e-67,1.0604364195507367e-32,1.0217166296489975e-34,6.0672449468982135e-28,9.9238222635406164e-33,3.0623000789798713e-35,2.0586807724580668e-39,8.1998682836201618e-48,3.6364740956344137e-56,8.2434464037053139e-57,1.1593222491956923e-65,1.3218629101991566e-69,3.1017016536773288e-66,3.7303128485622705e-59,3.8786983503918465e-65,2.2832913177438508e-28,6.7479414240702686e-30,1.566592780782182e-37,1.2691031571893615e-37,5.6955341049409945e-38,2.7699476204171747e-41,6.9845949398934817e-46,4.1923761391853732e-46,3.5677393437725781e-51,2.6131810068836354e-59,2.594960959131438e-51,5.3762606470183749e-59,4.3251334171109795e-59,3.1756704553138087e-59,7.5688684376882446e-60,7.568868421062104e-60,2.9752959329979415e-69,4.2965609399808838e-51,5.7640873117744788e-53,1.9652706307724542e-60,9.3585174350125317e-68,2.0118337756105716e-68,5.7034713416973916e-76,2.272680933148411e-76,2.1213613972788191e-86,1.9546006864711469e-53,8.3295661462775995e-59,1.5196361085374026e-68,7.380293559671089e-87,3.2250177527164033e-95,1.564274634922755e-95,3.4569213079821329e-64,3.5004708616711284e-31,3.7840761465450918e-39,3.7755346036563974e-39,4.6071615584701637e-39,1.768840445492627e-66,5.2546297281248637e-72,1.5513736351058891e-69,1.0723166361806534e-79,6.3303335124398199e-80,8.6522974061291345e-80,4.1598610306202178e-19,6.8478304999271602e-29
1.9648279235672525e-17,0.6724237575328447,7.4137889297769327e-17,9.4544331518476596e-28,9.4409583202323502e-28,1.1083999369030215e-37,2.3446072659804295e-37,0.0,0.0,1.2560182389600957e-17,5.148455628705856e-31,154.0,0.0,0.99999999993055755,1.0,19.0,3.5092977852465124e-12,3.7436424899054348e-11,1.4247850491821303e-11,1.4247936312107637e-11,3.6293318299891467e-16,5.4669833551558679e-19,4.7973288828256949e-19,3.2253710444040963e-19,5.9330816231845245e-16,2.0495519212002944e-27,1.1115899876846217e-21,1.93067951993674e-21,1.5933573654016585e-28,1.5933573349349134e-28,2.6217709052553234e-36,1.0673009616000502e-27,4.2490358427528246e-37,8.1202359782899945e-23,3.9319540765336317e-66,3.6734543032508666e-66,3.6734543035224938e-66,3.0322043674459208e-32,2.9214887559583642e-34,1.4875941065479529e-27,2.8361331404668203e-32,8.7561479704476757e-35,7.5772363629744381e-39,3.7437375067024557e-47,1.9979766288684712e-55,4.5291711182282444e-56,7.479187451386486e-65,8.5277940947945858e-69,2.0008196706091665e-65,2.0495341918223148e-58,1.9304667042937265e-64,6.5287983490295824e-28,1.4339460923846073e-29,4.4795031414683669e-37,3.6288326354542779e-37,1.6284203807907502e-37,9.4690184304415647e-41,2.3950264025463756e-45,1.4328530230968793e-45,1.5258515526858271e-50,1.3556202123011824e-58,1.1098134670757265e-50,2.7885118783664783e-58,2.2404775574891452e-58,1.6474887725874112e-58,3.92668329112904e-59,3.926683280749525e-59,1.8250381578994985e-68,1.9616616272353506e-50,2.6316820495222489e-52,1.0797817170438122e-59,6.037546489188298e-67,1.2979124550881496e-67,4.2354915475778769e-75,1.6877364471050857e-75,1.7844229636372708e-85,8.6386386683716535e-53,4.45668714847834e-58,9.3214051532651541e-68,6.2080725149669232e-86,3.0326368396798308e-94,1.4709614923853954e-94,1.793435907786574e-63,1.000919453992511e-30,1.392057619587151e-38,1.3881630446651831e-38,1.6957475366617698e-38,9.1766326474526802e-66,3.2231735954322515e-71,7.7052207021279135e-69,7.614961735868124e-79,4.4958149247247757e-79,6.1409487644331073e-79,6.2398197586366733e-19,1.4551726889818468e-28
3.2747250503566516e-17,0.6724237575328448,1.2356359674606813e-16,2.6124082753393897e-27,2.6101622049446943e-27,5.1920267217352714e-37,1.0775019724994416e-36,0.0,0.0,2.0933889289990671e-17,1.4234154556975136e-30,154.0,0.0,0.99999999988426214,1.0,19.0,5.848850796591764e-12,6.2393198145928401e-11,2.3746502771641553e-11,2.3746645628644132e-11,1.0033951598410987e-15,1.5114683614524861e-18,1.2251490474242377e-18,8.9171784700915875e-19,1.6403089225647708e-15,7.7206031209371394e-27,3.0732368222517693e-21,5.3377910679092883e-21,7.3225293425007571e-28,7.3225291080954315e-28,2.01713056027083e-35,4.904890530902555e-27,3.269226944514104e-36,2.2450192136292033e-22,2.6506170863989527e-64,2.4763566842248403e-64,2.4763566845341261e-64,1.3934986804235268e-31,1.3426170508257637e-33,4.8799483767373307e-27,1.3013440979834175e-31,4.0237929006126458e-34,5.8297084400540512e-38,4.8732736419753394e-46,4.4546541964035228e-54,1.0098162306114576e-54,2.8929244776973018e-63,3.2985259924990588e-67,7.734759590812736e-64,4.5696063734543297e-57,6.0513007616142991e-63,3.0003759336783994e-27,3.9644615256585081e-29,2.0586271122238808e-36,1.6676448614316764e-36,7.4814976708281161e-37,6.5012105697015457e-40,1.4933672998671498e-44,8.862797968009645e-45,1.757908827606632e-49,2.6562956739317326e-57,1.2785980478010333e-49,5.4594932595592575e-57,4.3606016903469264e-57,3.2288490619345849e-57,7.6964102096299801e-58,7.6964101743696717e-58,6.1704237045443602e-67,2.5536370112170598e-49,3.4258408528945535e-51,2.4075642672561368e-58,2.3354013719232834e-65,5.0204852972445211e-66,2.877736907244182e-73,1.1467336075080766e-73,2.1544266967754977e-83,1.3919043052649726e-51,1.2123170980693875e-56,3.1515516029549662e-66,7.4953293225160436e-84,6.5745003554614514e-92,3.1889204278644248e-92,3.5152851157345828e-62,4.5998510246104246e-30,1.0690379718940245e-37,1.0639964918415312e-37,1.304723096963668e-37,1.7986414245344166e-64,1.0897468528216202e-69,2.4377791327546174e-67,4.4977809080677267e-77,2.6568947102197448e-77,3.6144824409243558e-77,1.0399737218175077e-18,4.0231474415246038e-28
4.4536324644671103e-17,0.6724237575328447,1.6804673396729929e-16,4.6509900917114907e-27,4.647935072339385e-27,1.1981164964616363e-36,2.4254515458813939e-36,0.0,0.0,2.8470317026909042e-17,2.5346992084330104e-30,154.0,0.0,0.99999999984259624,1.0,19.0,7.9544485066476724e-12,8.4853738969651948e-11,3.2295289509901752e-11,3.2295483653003121e-11,1.7867365398710936e-15,2.6914824087385068e-18,2.0718915325226444e-18,1.5878797193000058e-18,2.9208830238908964e-15,1.5651951983950686e-26,5.4725353369421972e-21,9.5050433713034554e-21,1.6482975879495479e-27,1.6482975233945503e-27,5.5551452817496508e-35,1.1040805616951926e-26,9.0035447868632411e-36,3.9977222275688016e-22,1.5158196664288107e-63,1.4161646296482956e-63,1.4161646298410594e-63,3.1367593006251889e-31,3.0222241150037287e-33,9.2833469093071419e-27,2.9267664994382421e-31,9.0572431502366198e-34,1.6054868462788103e-37,1.5931743854889438e-45,1.6815731529796666e-53,3.8119230289611185e-54,1.2296367128490938e-62,1.4020389863134466e-66,3.2872257172836089e-63,1.7249661189018004e-56,2.7643450636989799e-62,6.7537832389733981e-27,7.0595454934510701e-29,4.633958535607638e-36,3.7538058162727313e-36,1.6838103612592458e-36,1.7318615741152893e-39,3.7525462308056461e-44,2.2197577585567952e-44,5.5768109285558923e-49,9.766958856612776e-57,4.0562396352446459e-49,2.0068917134267658e-56,1.599997299205888e-56,1.187292363774769e-56,2.8301512459160357e-57,2.8301512313615377e-57,2.5651734656071067e-66,8.3485215137560764e-49,1.1199961342100829e-50,9.0883513612021316e-58,9.9267149484117918e-65,2.1339760732556445e-65,1.3463944948399943e-72,5.3651972144260634e-73,1.0870422788614963e-82,5.160844002528251e-51,5.1253710130453896e-56,1.3101655468704675e-65,3.7818598925715844e-83,3.5116560129115935e-91,1.7033068773063277e-91,1.2926872268936734e-61,1.0354197440897101e-29,2.9416240057154851e-37,2.9251764310135177e-37,3.5932542275926804e-37,6.6140228622964403e-64,4.5303014664867873e-69,1.1173810866233437e-66,2.0660167356510404e-76,1.2205469671021485e-76,1.6591799784149516e-76,1.4143662934591243e-18,7.1640482660845337e-28
5.632539878577569e-17,0.6724237575328447,2.1252987173657103e-16,7.2593656507360577e-27,7.2555013790286596e-27,2.3069052815882137e-36,4.58426802057186e-36,0.0,0.0,3.6006841642826329e-17,3.956726431748242e-30,154.0,0.0,0.99999999980093057,1.0,19.0,1.0060046216539709e-11,1.0731369224947102e-10,4.0844075916246172e-11,4.0844321324408964e-11,2.7890982983390729e-15,4.2014466217046873e-18,3.0761359081189917e-18,2.4786918804633017e-18,4.5595025846398475e-15,2.6794467650070271e-26,8.5427154699351461e-21,1.4837524713755713e-20,3.1153941170260535e-27,3.1153939716318994e-27,1.2511558223135646e-34,2.086771649882568e-26,2.0278571873048246e-35,6.2405086249710773e-22,4.6806603672789608e-63,4.3729381590065623e-63,4.3729381597153311e-63,5.9286891243567103e-31,5.7122084186099523e-33,1.5129369477797161e-26,5.5267338247922729e-31,1.7118220264280953e-33,3.6159387414052517e-37,4.2187213526099543e-45,5.1758542382690143e-53,1.173303604682042e-53,4.3573804317716287e-62,4.9683097061240073e-66,1.1646344335281203e-62,5.3094172183391189e-56,8.0113831894687211e-62,1.2765013604359308e-26,1.1020063464420244e-28,8.7584946021724682e-36,7.0948398675337063e-36,3.1819785749205917e-36,3.8055241132582285e-39,7.7121981095493893e-44,4.5488600708903467e-44,1.4407018160182651e-48,2.9337499230671491e-56,1.0478805507747749e-48,6.0261680764690341e-56,4.7928072418057437e-56,3.5666206720873104e-56,8.5020575169907901e-57,8.5020574659936542e-57,8.8771020484575943e-66,2.2107286431509026e-48,2.965803133499474e-50,2.7974269255124165e-57,3.5177168665051656e-64,7.5621381234664135e-65,5.4494939341928097e-72,2.1715662210940546e-72,4.9932288519379544e-82,1.3498865348030944e-50,1.5850110293822163e-55,4.5339909430043927e-65,1.7371626255014936e-82,1.8215475664007592e-90,8.8353032084752068e-91,3.8833418391426489e-61,1.9570048328945972e-29,6.6190238223644828e-37,6.5755796022365546e-37,8.0930653652139425e-37,1.9869166105777529e-63,1.5677657286092676e-68,3.2373543746478709e-66,8.1697604946423385e-76,4.8273561593802856e-76,6.5532655260299568e-76,1.7887588654004617e-18,1.1183194483396204e-27
6.811447292688028e-17,0.6724237575328447,2.5701301002352527e-16,1.0405971855645687e-26,1.0401297987704276e-26,3.9223112889894079e-36,7.6624376296749935e-36,0.0,0.0,4.3543457771226595e-17,5.6722877634034187e-30,154.0,0.0,0.99999999975926479,1.0,19.0,1.216564392627695e-11,1.2977309054528425e-10,4.9392862009061099e-11,4.9393158682367315e-11,3.9983429910982352e-15,6.0230836082807137e-18,4.209206012032195e-18,3.5533692040036367e-18,6.5363258129380977e-15,4.1078160898162752e-26,1.2246614375514736e-20,2.1270688242250446e-20,5.2072679210992766e-27,5.2072676416608686e-27,2.4046371546277845e-34,3.4879388793772022e-26,3.8974692389643046e-35,8.9462307160078934e-22,1.4425648217631233e-62,1.3477258042346834e-62,1.3477258044649153e-62,9.9095909073931253e-31,9.5477486688008206e-33,2.2341902905616786e-26,9.2298742929517987e-31,2.8611574413426323e-33,6.949566151474909e-37,9.2151245165895944e-45,1.2723159559643423e-52,2.8841865690307966e-53,1.1953089525599479e-61,1.3628986265850438e-65,3.1942398465045466e-62,1.3051481172618188e-55,2.1230357511323458e-61,2.1336108932891763e-26,1.5798075487265106e-28,1.4639503536941877e-35,1.1858599345809235e-35,5.317725044161105e-36,7.1895404462531558e-39,1.3703565921334826e-43,8.0642623025231223e-44,3.0931110470189771e-48,7.0891616667454154e-56,2.249744410134873e-48,1.4557401946713965e-55,1.1553434729951826e-55,8.6190627960942588e-56,2.0546626411285139e-56,2.054662627355435e-56,2.3950074138831598e-65,4.8290727593544468e-48,6.4784350328950929e-50,6.8766700888074848e-57,9.6498677565186316e-64,2.0744589812141261e-64,1.6562944560676724e-71,6.6002056363300284e-72,1.6711789596111343e-81,3.1113514497153887e-50,4.0424380531619598e-55,1.2232530237650702e-64,5.8140929423525214e-82,6.6781690632398874e-90,3.2392044363459696e-90,9.3848300423426364e-61,3.2710489284597513e-29,1.271037868010225e-36,1.2615694537482393e-36,1.5554624606056243e-36,4.8017078617004371e-63,4.2297671553225165e-68,8.5917410097387742e-66,2.4429128554394675e-75,1.4436955797000828e-75,1.9575870358228103e-75,2.1631514376249192e-18,1.6031936559991046e-27
