Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144)
1.6430976428261628e-10,0.39785913552866653,6.4575935322707709e-10,8.7101831567665779e-14,8.6942993654602955e-14,1.5978723206920061e-20,1.5903485201021109e-16,0.0,0.0,2.4158440807715321e-08,9.5066135528982141e-14,154.0,0.0,0.99929583563097313,1.0,18.999976711371691,2.8388956558767149e-05,8.5121894912261492e-07,0.000171167650429685,0.00019362131599174638,0.00010909434319274315,2.2783391006698992e-05,7.4969265330401912e-11,4.8097374207420069e-07,0.00017744448406918588,2.4601662434482036e-13,1.6664520874153106e-07,1.0102397349251591e-07,4.9827703264157822e-08,4.9797972681547648e-08,1.8546209717505338e-11,2.2964195671654123e-09,1.1184372892664806e-11,1.2166566812808467e-08
1.6827700835379214e-10,0.39785913402073786,6.6327750552161344e-10,9.1543152778242908e-14,9.1372275031825142e-14,1.7615473501207596e-20,1.7109498359214699e-16,0.0,0.0,2.5333641230483374e-08,1.0434636529957799e-13,154.0,0.0,0.99927883986574761,1.0,18.999976043615831,2.9074003698948347e-05,8.512055137579166e-07,0.00017518839334343723,0.00019829255107137544,0.00011173503957693801,2.3438306776713758e-05,7.6777944049529941e-11,4.9263483281336348e-07,0.00018173988183000522,2.5308845092551125e-13,1.7478539383922405e-07,1.0496705009092912e-07,5.3122210416233689e-08,5.309051088634305e-08,1.9773436050199235e-11,2.4038378644431136e-09,1.1926093840431816e-11,1.2762085378488243e-08
1.72244252424968e-10,0.3978591325127904,6.808867010318253e-10,9.6103656000209749e-14,9.5920132560261105e-14,1.9376876941282783e-20,1.8376253570884368e-16,0.0,0.0,2.6536719037995289e-08,1.1428928004987872e-13,154.0,0.0,0.99926184437651133,1.0,18.999975375697023,2.9759031909178998e-05,8.5119207860928484e-07,0.00017920865962447913,0.0002029636127379894,0.00011437568567115812,2.409335797485596e-05,7.8586555509868564e-11,5.0429548992024553e-07,0.00018603520954802745,2.6016173987011845e-13,1.8311948054906813e-07,1.0895126663816849e-07,5.6543510193953613e-08,5.6509765808976275e-08,2.1047933484830151e-11,2.5134745501459107e-09,1.2696451492495988e-11,1.3371876234512936e-08
1.7621149649614388e-10,0.39785913100488485,6.9858693599156473e-10,1.0078395901668128e-13,1.0058716800260013e-13,2.1269344188730255e-20,1.9705361033072738e-16,0.0,0.0,2.776767264718835e-08,1.2492565854893333e-13,154.0,0.0,0.99924484916327305,1.0,18.999974707640479,3.0444041189849395e-05,8.5117864367292737e-07,0.00018322847451463076,0.00020763450098725483,0.00011701628147623657,2.4748519384412778e-05,8.039509970980991e-11,5.1595571338438533e-07,0.00019033046723931099,2.672362188865866e-13,1.9164745510044424e-07,1.1297530647742362e-07,6.0092897407286572e-08,6.0057031482184013e-08,2.2370185381432987e-11,2.6253147546600189e-09,1.3495739721121451e-11,1.3995942420681644e-08
1.8017874056731974e-10,0.3978591294970733,7.1637820545646197e-10,1.0558467958138073e-13,1.0537398301235882e-13,2.3299468447099775e-20,2.1098439161409286e-16,0.0,0.0,2.9026500479430871e-08,1.3628697621858625e-13,154.0,0.0,0.99922785422604266,1.0,18.999974039467961,3.1129031541349813e-05,8.511652089529127e-07,0.00018724785978560283,0.00021230521581483804,0.00011965682699300372,2.5403769257716287e-05,8.2203576647582015e-11,5.2761550319528795e-07,0.00019462565491980708,2.7431165314195898e-13,2.0036930372307817e-07,1.1703789544521015e-07,6.3771625432667831e-08,6.3733560530041176e-08,2.3740659632331346e-11,2.7393437077311027e-09,1.4324242994315822e-11,1.4634286976759367e-08
1.841459846384956e-10,0.3978591279894008,7.3426050334223718e-10,1.1050643541077697e-13,1.1028117912605098e-13,2.5474026982761725e-20,2.2557114589140471e-16,0.0,0.0,3.0313200959617323e-08,1.484054050036349e-13,154.0,0.0,0.99921085956482947,1.0,18.999973371198216,3.1814002964070562e-05,8.5115177445030365e-07,0.00019126683421655051,0.0002169757572164056,0.00012229732222229092,2.6059088838727962e-05,8.401198632167481e-11,5.3927485934243587e-07,0.00019892077260536708,2.8138784010700858e-13,2.0928501264704066e-07,1.2113780039829601e-07,6.7580907548566576e-08,6.7540565502726726e-08,2.5159809160760513e-11,2.8555467378003461e-09,1.5182236679053869e-11,1.5286912942476906e-08
1.8811322870967148e-10,0.39785912648190735,7.5223382246171613e-10,1.155498441764775e-13,1.1530935775561459e-13,2.7799982644824648e-20,2.4083022166055085e-16,0.0,0.0,3.1627772515395074e-08,1.613138132410861e-13,154.0,0.0,0.99919386517964293,1.0,18.999972702847412,3.249895545840189e-05,8.5113834016073112e-07,0.00019528541400559856,0.00022164612518762441,0.00012493776716493169,2.6714461951633357e-05,8.5820328730506996e-11,5.5093378181528459e-07,0.00020321582031174477,2.8846460511398991e-13,2.1839456810274694e-07,1.2527382780549172e-07,7.1521918224939595e-08,7.147922016520326e-08,2.6628072402270422e-11,2.9739092713449737e-09,1.6069987334019879e-11,1.5953823357530752e-08
1.9208047278084734e-10,0.39785912497462683,7.7029815456060214e-10,1.2071552349786844e-13,1.2045912018108657e-13,3.0284485384092912e-20,2.5677804957308106e-16,0.0,0.0,3.297021357650388e-08,1.7504576552874756e-13,154.0,0.0,0.99917687107049225,1.0,18.999972034429522,3.3183889024734123e-05,8.5112490608587138e-07,0.00019930361312468629,0.00022631631972416165,0.00012757816182175729,2.7369874646100309e-05,8.762860387223409e-11,5.6259227060326135e-07,0.00020751079805459021,2.9554179752621667e-13,2.2769795632095709e-07,1.2944482239962818e-07,7.5595794368601043e-08,7.5550660741839022e-08,2.8145873769666341e-11,3.0944168322231731e-09,1.6987752992331673e-11,1.6635021261583037e-08
2.000149609231991e-10,0.3978591219608205,8.0669981954725959e-10,1.3141616398223886e-13,1.31125800838696e-13,3.5758676510321081e-20,2.9080609512303015e-16,0.0,0.0,3.5738697941040045e-08,2.0511804115315451e-13,154.0,0.0,0.99914288368033699,1.0,18.999970697438812,3.4553699374962456e-05,8.5109803858239473e-07,0.00020733891580128233,0.00023565618847586181,0.00013285880028128958,2.868077241482525e-05,9.1244952348262776e-11,5.8590794708221736e-07,0.00021610054371179029,3.0969696391444557e-13,2.4688617596965203e-07,1.378872758313245e-07,8.4146509946678351e-08,8.4096263905186301e-08,3.1331721061794406e-11,3.3418096144289374e-09,1.8914320430253522e-11,1.8040291695159065e-08
2.0794944906555086e-10,0.397859118948178,8.4346541220987392e-10,1.4261329650990159e-13,1.422860284378897e-13,4.1957599658231915e-20,3.2778837031825385e-16,0.0,0.0,3.8618641513558185e-08,2.3890466884800166e-13,154.0,0.0,0.99910889739443876,1.0,18.999969360303798,3.5923434017877906e-05,8.5107117194586266e-07,0.00021537282012304261,0.0002449953634368522,0.00013813923760754105,2.9991704430102724e-05,9.4861031736586024e-11,6.0922188869436015e-07,0.00022469000970019618,3.2385250010117918e-13,2.6684956144609803e-07,1.4645663606942065e-07,9.3241442953846061e-08,9.3185758628392178e-08,3.4720482564831652e-11,3.5976111982902693e-09,2.0963842889049159e-11,1.9502748559811544e-08
2.1588393720790262e-10,0.39785911593685236,8.8059483148266941e-10,1.543118594583116e-13,1.5394460777662759e-13,4.894534479892133e-20,3.678592764855908e-16,0.0,0.0,4.1610031759254096e-08,2.7669921729947677e-13,154.0,0.0,0.9990749122128737,1.0,18.999968023082399,3.7293092956602895e-05,8.5104430616720809e-07,0.00022340538415981939,0.00025433384457248755,0.00014341947380717073,3.130261277737287e-05,9.8476842023997393e-11,6.325340953545214e-07,0.00023327919614149007,3.3800778072045474e-13,2.8758800260878042e-07,1.5514491307101604e-07,1.028884540866875e-07,1.0282700088954335e-07,3.8315092708840284e-11,3.8617092145696326e-09,2.3138104435293465e-11,2.1022416171592128e-08
2.2381842535025438e-10,0.39785911292694814,9.180879622773889e-10,1.665167897400451e-13,1.6610634091677155e-13,5.6789141003432801e-20,4.1115452796436145e-16,0.0,0.0,4.4712856139637953e-08,3.1880638265225992e-13,154.0,0.0,0.9990409281357171,1.0,18.999966685817743,3.866267619425985e-05,8.5101744124886076e-07,0.00023143665115717436,0.00026367163184813289,0.00014869950888683398,3.2613454361234517e-05,1.0209238319725275e-10,6.5584456697732919e-07,0.00024186810315581365,3.5216234042474941e-13,3.091013893216977e-07,1.6394461687758846e-07,1.1309490909320394e-07,1.1302735201524604e-07,4.2118301155512069e-11,4.133992790719932e-09,2.543877680239134e-11,2.259931884599537e-08
2.3175291349260614e-10,0.39785910991856244,9.5594467637241501e-10,1.7923302261920334e-13,1.7877602700181331e-13,6.5559404797873044e-20,4.5781115151682168e-16,0.0,0.0,4.7927102106491003e-08,3.6554198427495468e-13,154.0,0.0,0.99900694516304434,1.0,18.999965348541771,4.0032183733971294e-05,8.5099057719355317e-07,0.00023946665323200687,0.00027300872522916409,0.00015397934285318624,3.3924197210926398e-05,1.0570765524308814e-10,6.791533034772748e-07,0.00025045673086179776,3.6631583399127475e-13,3.3138961145436067e-07,1.7284872565105329e-07,1.2386770963379538e-07,1.2379370952308081e-07,4.6132684319124534e-11,4.4143525309592169e-09,2.7867426395429504e-11,2.4233480897956588e-08
2.3968740163495787e-10,0.39785910691176024,9.9416483324767737e-10,1.9246549153905438e-13,1.9195846208588596e-13,7.5329788449062538e-20,5.0796748569244367e-16,0.0,0.0,5.1252757097418868e-08,4.172329605253067e-13,154.0,0.0,0.99897296329493102,1.0,18.999964011278227,4.1401615578859715e-05,8.5096371399953939e-07,0.00024749541423632713,0.00028234512468096866,0.00015925897571288496,3.5234817617422207e-05,1.0932265814822172e-10,7.0246030476874185e-07,0.00025904507937658664,3.8046800540810472e-13,3.5445255888179318e-07,1.8185065584090479e-07,1.3521332224985938e-07,1.3513253607281204e-07,5.0360656180969015e-11,4.7026804966033589e-09,3.0425520866347185e-11,2.5924926641849805e-08
2.476218897773096e-10,0.39785910390659684,1.0327482808685367e-09,2.0621912796028418e-13,2.0565843897342706e-13,8.6177228179187422e-20,5.6176318014870482e-16,0.0,0.0,5.4689808532689313e-08,4.7421736453121739e-13,154.0,0.0,0.99893898253145297,1.0,18.999962674044749,4.2770971732047711e-05,8.5093685166678553e-07,0.00025552295194587065,0.00029168083016894612,0.00016453840747258756,3.6545297945489308e-05,1.1293739189936088e-10,7.2576557076603356e-07,0.00026763314881585577,3.946186642486139e-13,3.7829012148453191e-07,1.9094423432472061e-07,1.4713780555322494e-07,1.4704988663950021e-07,5.4804478439541044e-11,4.998870186653874e-09,3.3114435285161893e-11,2.7673680391485801e-08
2.5555637791966133e-10,0.39785910090311516,1.0716948564198184e-09,2.2049886120962762e-13,2.1988074706926334e-13,9.8181992306426525e-20,6.1933919492935866e-16,0.0,0.0,5.8238243813211037e-08,5.3684435998676101e-13,154.0,0.0,0.99890500287268535,1.0,18.99996133685449,4.4140252196657859e-05,8.5090999019602926e-07,0.00026354927964540559,0.00030101584165850907,0.0001698176381389513,3.7855625048879811e-05,1.1655185648320468e-10,7.4906910138340024e-07,0.00027622093929383361,4.0876766855858549e-13,4.0290218914862711e-07,2.0012367245966173e-07,1.5964683567840008e-07,1.5955143395047113e-07,5.9466270012164758e-11,5.3028165186452985e-09,3.59354579167928e-11,2.9479766460110204e-08
2.6349086606201307e-10,0.39785909790134866,1.1110043869925608e-09,2.3530961833837704e-13,2.346301722386126e-13,1.1142772930957803e-19,6.8083779970226194e-16,0.0,0.0,6.1898050319364613e-08,6.0547421695606856e-13,154.0,0.0,0.99887102431870411,1.0,18.999959999717245,4.5509456975812789e-05,8.5088312958707089e-07,0.00027157440725552912,0.00031035015911508269,0.0001750966677186342,3.9165789143898057e-05,1.2016605188644695e-10,7.7237089653505652e-07,0.0002848084509233232,4.2291491269290663e-13,4.282886517656431e-07,2.0938354191219902e-07,1.7274573008930287e-07,1.7264249227775627e-07,6.434801592228984e-11,5.614415809751686e-09,3.888979562432066e-11,3.1343209160401599e-08
2.714253542043648e-10,0.39785909490132565,1.1506766902274382e-09,2.5065632398998033e-13,2.4991149667621109e-13,1.2600151581613235e-19,7.4640257296003833e-16,0.0,0.0,6.5669215410347351e-08,6.8047830768768027e-13,154.0,0.0,0.99883704686958441,1.0,18.999958662640282,4.6878586072635193e-05,8.5085626983985927e-07,0.00027959834217097042,0.0003196837825041057,0.00018037549621829481,4.0475782971377303e-05,1.237799780957785e-10,7.9567095613519647e-07,0.00029339568381572188,4.3706031826652499e-13,4.5444939923265903e-07,2.1871875207791765e-07,1.8643946988030512e-07,1.8632803972574999e-07,6.9451575624677778e-11,5.9335657581461666e-09,4.1978578930460303e-11,3.326403280446973e-08
2.7935984234671653e-10,0.39785909190306906,1.190711574918386e-09,2.6654390027600925e-13,2.657294987838444e-13,1.4199390451345706e-19,8.1617840118659912e-16,0.0,0.0,6.9551726423833527e-08,7.6223910244186653e-13,154.0,0.0,0.99880307052540163,1.0,18.999957325628994,4.8247639490247751e-05,8.5082941095460627e-07,0.00028762108991149313,0.00032901671179103004,0.00018565412364459163,4.1785601146000641e-05,1.2739363509788904e-10,8.189692800980058e-07,0.00030198263808104092,4.5120382712836598e-13,4.8138432145226937e-07,2.2812452893824261e-07,2.0073272069593761e-07,2.0061273913835714e-07,7.4778690814906615e-11,6.2601654246074016e-09,4.5202866765490106e-11,3.5242261703853733e-08
2.8729433048906826e-10,0.39785908890659805,1.2311088415788424e-09,2.829772666599938e-13,2.8208895305577513e-13,1.5949897198226097e-19,8.90311477991612e-16,0.0,0.0,7.3545570675891241e-08,8.5115016532585784e-13,154.0,0.0,0.99876909528623159,1.0,18.9999559886874,4.9616617231773248e-05,8.5080255293135668e-07,0.00029564265461624564,0.00033834894694132118,0.0001909325500041839,4.3095239662127722e-05,1.3100702287946845e-10,8.4226586833767003e-07,0.00031056931382792601,4.6534539602521076e-13,5.0909330833258537e-07,2.3759639526096257e-07,2.156298523534997e-07,2.1550095770982419e-07,8.0330992754646631e-11,6.5941152143698069e-09,4.8563650920765079e-11,3.7277920169520316e-08
2.9522881863142e-10,0.3978590859119284,1.2718682829725704e-09,2.9996133984871657e-13,2.9899462997166104e-13,1.7861436645129333e-19,9.6894930321462774e-16,0.0,0.0,7.7650735461120981e-08,9.4761615013232381e-13,154.0,0.0,0.99873512115214969,1.0,18.999954651818491,5.0985519300334451e-05,8.5077569577013675e-07,0.00030366303940050328,0.00034768048792045849,0.00019621077530373101,4.4404695537186823e-05,1.3462014142720799e-10,8.6556072076838323e-07,0.00031915571116367586,4.7948499275101578e-13,5.3757624978723483e-07,2.4713015207131354e-07,2.311349572363307e-07,2.3099678536696951e-07,8.6110009138002677e-11,6.9353168592157108e-09,5.2061860223195948e-11,3.9371032511862016e-08
3.0316330677377173e-10,0.3978590829190738,1.3129896846111682e-09,3.1750103369052652e-13,3.1645129589651826e-13,1.9944135547250605e-19,1.052240682000722e-15,0.0,0.0,8.1867208052944722e-08,1.0520527961830616e-12,154.0,0.0,0.99870114812323108,1.0,18.999953315024491,5.2354345699054195e-05,8.5074883947103946e-07,0.00031168224661121282,0.00035701133469393475,0.00020148879954989281,4.5713966556235617e-05,1.3823299072780097e-10,8.888538373043524e-07,0.0003277418301942612,4.9362259338865965e-13,5.6683303573536478e-07,2.5672186130866507e-07,2.4725186753226681e-07,2.4710405199729237e-07,9.2117170526747615e-11,7.283673399806722e-09,5.5698364447616301e-11,4.1521623040695521e-08
3.1109779491612346e-10,0.3978590799280463,1.3544728252205645e-09,3.3560125908019894e-13,3.3446371298725825e-13,2.220848735162206e-19,1.1403357238496472e-15,0.0,0.0,8.619497570397402e-08,1.1648869241808124e-12,154.0,0.0,0.99866717619955148,1.0,18.999951978307049,5.37230964310553e-05,8.5072198403413403e-07,0.00031970027801924198,0.00036634148722725703,0.0002067666227493295,4.702305107979484e-05,1.4184557076794396e-10,9.1214521785980465e-07,0.00033632767102434398,5.0775818023491692e-13,5.9686355610164077e-07,2.6636782957849945e-07,2.6398417139673012e-07,2.6382634360236089e-07,9.8353816384108666e-11,7.6390891682506608e-09,5.9473977985077479e-11,4.3729716065259829e-08
3.190322830584752e-10,0.397859076938856,1.396317477178563e-09,3.5426692386991165e-13,3.5303663910536244e-13,2.4665356948593262e-19,1.2333858416403119e-15,0.0,0.0,9.0634025646417694e-08,1.2865564320668001e-12,154.0,0.0,0.99863320538118616,1.0,18.999950641667386,5.509177149946071e-05,8.5069512945947765e-07,0.00032771713496861576,0.00037567094548594571,0.00021204424490870174,4.8331947894682595e-05,1.4545788153433688e-10,9.3543486234898902e-07,0.00034491323375729501,5.2189174018975366e-13,6.2766770081624973e-07,2.7606459292153435e-07,2.8133522811273093e-07,2.8116701744871332e-07,1.0482120073409072e-10,8.0014697709003957e-09,6.338946328347996e-11,4.5995335894214674e-08
3.2696677120082693e-10,0.3978590739515126,1.4385234069252173e-09,3.7350293278595802e-13,3.7217482773531814e-13,2.7325985415233756e-19,1.3315437506321449e-15,0.0,0.0,9.5184345092520967e-08,1.4175102908791785e-12,154.0,0.0,0.99859923566821074,1.0,18.999949305106423,5.6460370907393332e-05,8.5066827574714084e-07,0.00033573281848882743,0.00038499970943553583,0.0002173216660346704,4.9640656101761278e-05,1.4906992301368363e-10,9.5872277068617953e-07,0.00035349851849521242,5.3602326354421166e-13,6.5924535981489893e-07,2.858089025365458e-07,2.993081823093868e-07,2.9912921627784292e-07,1.1152049746933511e-10,8.3707220713815874e-09,6.7445534074524066e-11,4.8318506835638705e-08
3.3490125934317866e-10,0.3978590709660239,1.48109037534765e-09,3.9331418735086148e-13,3.9188302790847429e-13,3.0201994750617014e-19,1.4349634674447866e-15,0.0,0.0,9.9845921235027301e-08,1.5582085406111598e-12,154.0,0.0,0.99856526706070026,1.0,18.999947968624827,5.782889465797613e-05,8.506414228971922e-07,0.00034374732937553145,0.0003943277790415758,0.0002225988861338968,5.0949175035291379e-05,1.5268169519269233e-10,9.8200894278567718e-07,0.00036208352533893942,5.5015274310958318e-13,6.9159642303881933e-07,2.9559771139915743e-07,3.1790597729508927e-07,3.17715881631361e-07,1.1845280532846856e-10,8.7467541738465342e-09,7.1642858399720497e-11,5.0699253197027799e-08
3.428357474855304e-10,0.3978590679823973,1.5240181381409027e-09,4.1370558581055321e-13,4.1216598413198187e-13,3.3305392602954633e-19,1.5438003090175127e-15,0.0,0.0,1.0461874124764703e-07,1.7091222860710522e-12,154.0,0.0,0.99853129955873021,1.0,18.999946632223093,5.9197342754332128e-05,8.5061457090969684e-07,0.00035176066824876362,0.00040365515426962848,0.00022787590521304265,5.2257504204751346e-05,1.5629319805807566e-10,1.0052933785618116e-06,0.00037066825438808172,5.6428017358917813e-13,7.2472078043476519e-07,3.0542816171896432e-07,3.3713136756025844e-07,3.3692976634624715e-07,1.2561915256345178e-10,9.129475406451201e-09,7.5982061447931485e-11,5.3137599285293399e-08
3.5077023562788213e-10,0.3978590650006396,1.5673064461463458e-09,4.3468202306629622e-13,4.3302843632249636e-13,3.6648576988558438e-19,1.6582108915497589e-15,0.0,0.0,1.0950279228551809e-07,1.8707336927452441e-12,154.0,0.0,0.99849733316237577,1.0,18.999945295901608,6.0565715199584371e-05,8.5058771978472148e-07,0.00035977283559710281,0.00041298183508527045,0.00023315272327877005,5.3565643250709384e-05,1.5990443159655109e-10,1.0285760779289448e-06,0.00037925270574102417,5.7840555110182337e-13,7.5861832195501641e-07,3.1529757317934155e-07,3.5698693050285736e-07,3.5677344627332408e-07,1.3302050131677912e-10,9.5187963050523351e-09,8.0463728216511933e-11,5.5633569406760778e-08
