Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676),C7H15(64)
9.010423695650588e-18,0.4838414369901979,1.0079148209454804e-20,1.7785414442867927e-32,1.7781139854761242e-32,2.0785276188362504e-43,2.2282476983031618e-42,0.0,0.0,2.3351322867229302e-20,1.4790521561898729e-34,154.0,0.0,0.99999999999927103,1.0,19.0,7.6870907288164602e-14,3.1931190971203614e-14,3.1009781515389127e-13,3.1009780748006085e-13,1.2479122734708042e-19,6.8309646686126283e-21,6.6740866981533875e-21,4.8525258161077426e-21,1.2777494875936303e-19,5.1392836931585992e-30,3.5330520519060367e-24,5.877329377102201e-25,5.6053132789788408e-33,5.6053131984542235e-33,7.0192858362783354e-41,5.6163324793539928e-33,1.0331758452633728e-41,2.5320018321456064e-25,4.1962553235031196e-75,4.0274217629324979e-75,4.027421762936216e-75,6.9121522451608856e-35,2.2258756629472369e-38,6.8819699800111425e-30,2.0386936207562887e-35,1.0560788035522675e-39,1.1686876041615357e-44,1.6045117199355643e-53,6.3149617773740043e-62,8.9284803467006389e-64,1.2014126113807659e-72,5.6362657452940917e-76,9.7396337627672245e-74,6.9522779681064432e-65,2.1606725323022035e-73,5.4851833639454102e-33,3.4955137467029086e-34,6.6014877800867689e-42,2.0705562113093067e-43,3.1822645588022463e-43,5.7577137439028938e-47,9.0448791983285385e-51,4.6138872042998445e-51,7.3284210512173089e-57,1.0095091265374899e-65,6.0272678679043902e-58,1.0122518288892539e-65,3.1645978141925925e-67,7.1930834263639373e-66,9.7618091423404535e-68,9.7618091295466612e-68,2.7670123836650307e-77,9.4382919100957102e-56,8.2112805998257627e-60,8.1670017624298982e-68,3.4476129537218288e-75,6.8024598084954597e-76,2.814344088138821e-84,3.6917900782499247e-85,2.8661249019435714e-95,2.7121927900441213e-61,4.1358329150139412e-67,1.0293833148804684e-76,8.6684086809443748e-97,3.3617321845903879e-105,1.7579245964354869e-105,8.5372899426619752e-70,1.0702617735119788e-33,9.4241127623373549e-42,9.4118565872821343e-42,2.6086170134133134e-42,5.7381120086900907e-75,6.4823491551539419e-81,2.6786312589800089e-78,1.0756007443687093e-88,7.642068507917367e-89,3.3671740405896556e-90,1.0603170824245769e-21,1.7404377467421884e-31,3.5348418004709557e-20
1.8028675735085408e-17,0.483841436990198,2.0167053376430342e-20,7.1179457926529267e-32,7.1170898718306636e-32,1.664507806164038e-42,1.7839530359119507e-41,0.0,0.0,4.6723947069256729e-20,5.9201738104139195e-34,154.0,0.0,0.99999999999854139,1.0,19.0,1.5380860076794072e-13,6.3889606823908911e-14,6.2046503263096515e-13,6.2046500848005028e-13,4.994866585792772e-19,2.7341659513390464e-20,2.6112097811193614e-20,1.9422700250658869e-20,5.1142923715663158e-19,4.0006496819228416e-29,1.4141415166806654e-23,2.3524633601214374e-24,4.4876587744054906e-32,4.4876586454634797e-32,1.1239780671515562e-39,4.4964518260586924e-32,1.6544204484220058e-40,1.0134605639046829e-24,5.3821140129761716e-73,5.1655682117516783e-73,5.1655682117612163e-73,5.5339247850944902e-34,1.7820538918767451e-37,5.0794765875831793e-29,1.6310169576024775e-34,8.4549579475254709e-39,1.8714027408244495e-43,5.1387034739923503e-52,4.0449886307313552e-60,5.7190530861766686e-62,1.5391173135103262e-70,7.2205623798147612e-74,1.2472384229747694e-71,4.4532154770197511e-63,1.3846837161444679e-71,4.3914534694835033e-32,1.3991163866090644e-33,5.2852038444668008e-41,1.6576935442810362e-42,2.5472981001220145e-42,9.0517145095593237e-46,1.397208915524074e-49,7.1515651828087616e-50,2.302916919052048e-55,6.3419844583473269e-64,1.8940364729256341e-56,6.3578645128030927e-64,1.9812042057936147e-65,4.5193641094999164e-64,6.1334788207373978e-66,6.1334788044982372e-66,3.4766186701704847e-75,3.0227823286872423e-54,2.6298097574691826e-58,5.2313281395474941e-66,4.4167290783112403e-73,8.7146131866790193e-74,7.2108052063477819e-82,9.4591197947594904e-83,1.4687218954853819e-92,8.6913038480808378e-60,2.6507412416861708e-65,1.2933708834875e-74,4.4420540258617827e-94,3.4453863633561932e-102,1.8016692448106361e-102,5.3640967585589144e-68,8.5685814640080129e-33,1.5075755125298943e-40,1.5036629549384514e-40,4.1771763865637324e-41,3.6053307519418886e-73,8.1447526268567209e-79,1.7218243205517851e-76,2.7022141871904425e-86,1.9202267616315247e-86,8.4431159847693108e-88,2.1215553792959567e-21,6.9662867004415279e-31,7.0727547058589341e-20
3.606517981395505e-17,0.4838414369901979,4.0342863996944282e-20,2.8479347440755337e-31,2.847763020050025e-31,1.3322808033039161e-41,1.4277046212508938e-40,0.0,0.0,9.3472237228248565e-20,2.3689292229657533e-33,154.0,0.0,0.99999999999708211,1.0,19.0,3.0768398772555453e-13,1.2780488615473903e-13,1.2411994265390554e-12,1.2411993463521776e-12,1.9985695082611191e-18,1.0940224287352513e-19,9.9959979951668629e-20,7.7715707833197524e-20,2.0463547153029803e-18,3.0333576045925338e-28,5.6584077312469841e-23,9.4129171300624892e-24,3.5914907198169924e-31,3.5914905134331371e-31,1.7990257898409578e-38,3.5984814027024791e-31,2.6481276379554428e-39,4.0551621345224225e-24,6.8960944951416229e-71,6.618634690172689e-71,6.6186346901971295e-71,4.4288218684379304e-33,1.4261846123210668e-36,3.5127460961822212e-28,1.3034283992703437e-33,6.766385713373967e-38,2.9953987415917746e-42,1.6450419155762014e-50,2.5898447002020175e-58,3.6616813545056575e-60,1.9708775721903854e-68,9.2461087977850971e-72,1.5958506543170938e-69,2.8512160865501025e-61,8.8682659159866212e-70,3.5144518947366683e-31,5.5982874378221256e-33,4.2297687796364649e-40,1.3266419803532262e-41,2.0378951540571747e-41,1.4350457724221158e-44,2.0886807056423251e-48,1.0757003183084199e-48,7.2999467944788602e-54,4.018940826166111e-62,6.0038486803728413e-55,4.0272945412995942e-62,1.2468779744031394e-63,2.864562934841972e-62,3.8879131031043664e-64,3.8879130824109407e-64,4.4072316671245555e-73,9.6768920398668078e-53,8.4188601060180527e-57,3.3494526864857255e-64,5.6558010389603294e-71,1.1159409779180149e-71,1.8466880967427765e-79,2.4225615903263421e-80,7.5230514320310113e-90,2.7831534218738149e-58,1.6976750781537666e-63,1.6395773180333962e-72,2.2752980781240456e-91,3.5295762452454643e-99,1.8456940414831202e-99,3.4002144699570542e-66,6.8574367452907789e-32,2.4082816062020492e-39,2.395836972444204e-39,6.686171832340763e-40,2.2853559922734361e-71,1.0324897942351304e-76,1.1086773453999858e-74,6.8484017241144339e-84,4.8681927724027184e-84,2.1316449453679271e-85,4.2440319749836174e-21,2.7874220824832974e-30,1.4148580516528067e-19
7.213818797169433e-17,0.4838414369901979,8.0694486384223408e-20,1.1393254152461474e-30,1.1392906691730916e-30,1.0660944506282987e-40,1.142380639325536e-39,0.0,0.0,1.8698098456431324e-19,9.4779680452669193e-33,154.0,0.0,0.99999999999416356,1.0,19.0,6.1543476163302895e-13,2.5562923561969518e-13,2.4826680501710556e-12,2.4826677853293524e-12,7.9953574953900184e-18,4.3768013538250697e-19,3.6780091477052936e-19,3.1091029974847474e-19,8.1865241331858543e-18,2.1951648890842663e-27,2.2637312907443703e-22,3.7657793556289307e-23,2.8737379434901919e-30,2.8737376132323061e-30,2.8787994209887733e-37,2.8792572513040991e-30,4.2377943139310823e-38,1.622328747965347e-23,1.5461615885285024e-68,1.4839527990240185e-68,1.4839527990349591e-68,3.5437306571184122e-32,1.1411642172624325e-35,2.205094004205103e-27,1.0399433240485834e-32,5.413896146548303e-37,4.7934071326160495e-41,5.2650181515708106e-49,1.6577850876075554e-56,2.3438783203346286e-58,2.5231610014059439e-66,1.1837075509637516e-69,2.0398022291220595e-67,1.8250915330626075e-59,6.6034699077161557e-68,2.8120226196779328e-30,2.2396790967693922e-32,3.3844567767295542e-39,1.0614884915442292e-40,1.6294787131448559e-40,2.2843227461711932e-43,2.9514500580352979e-47,1.5357961989334979e-47,2.3237114909761259e-52,2.5569842416369401e-60,1.9111386702833247e-53,2.5601284051854197e-60,7.8256883037091698e-62,1.8233242371244228e-60,2.4750237381976236e-62,2.4750237118050344e-62,5.6110464303400393e-71,3.0972054954526872e-51,2.6945565167505279e-55,2.1440716227476627e-62,7.2408627708132183e-69,1.4286864111644196e-69,4.7281526759988611e-77,6.2029945347761044e-78,3.852572095012864e-87,1.0321701296594787e-56,1.2565270627906012e-61,2.0874202112648543e-70,1.165185436659475e-88,3.6150090722354908e-96,1.890368837059698e-96,2.164557797834726e-64,5.4869391703853215e-31,3.838694733020386e-38,3.7993731002650145e-38,1.0699953402014686e-38,1.4548385963934744e-69,1.3145037960011928e-74,9.4299373175444544e-73,1.7425372894760737e-81,1.2395157265335278e-81,5.3828875510204309e-83,8.4889851741389684e-21,1.1151503401739044e-29,2.8300232137439349e-19
1.442842042871729e-16,0.4838414369901979,1.6139773574378493e-19,4.5576064470025885e-30,4.5575338454100236e-30,8.5298338547973813e-40,9.1399133818484619e-39,0.0,0.0,3.7404714729634802e-19,3.7920627001881125e-32,154.0,0.0,0.99999999998832656,1.0,19.0,1.2309363094169645e-12,5.1125310017550087e-13,4.9656046406987184e-12,4.9656038351038686e-12,3.1982257445071274e-17,1.7508624338471147e-18,1.2651914211711987e-18,1.2437173505240184e-18,3.2746943780681516e-17,1.4725441355461054e-26,9.0556602919998882e-22,1.5064339944109542e-22,2.2992081586463508e-29,2.2992076302550916e-29,4.6058195832250981e-36,2.3035051408427861e-29,6.7809300870349951e-37,6.4898419637645781e-23,1.9860943328989826e-66,1.9061851409504251e-66,1.9061851409785793e-66,2.8352541456527776e-31,9.1301781737398031e-35,1.22781787357172e-26,8.2727700682383585e-32,4.3311434208165739e-36,7.6695722427140622e-40,1.6848403100901346e-47,1.0610066347337117e-54,1.5001163601049772e-56,3.2297235792542065e-64,1.5151827376996096e-67,2.602751557280433e-65,1.1680852614887186e-57,4.2368765765183732e-66,2.2497151152022264e-29,8.9594423890967205e-32,2.7078211400545616e-38,8.492287925679216e-40,1.3018750840660831e-39,3.6418049746969061e-42,3.8238369961288873e-46,2.0199204471727242e-46,7.4088125378389606e-51,1.6286227304232559e-58,6.0933833841132047e-52,1.6278717230003372e-58,4.8532569110459728e-60,1.1623425847617071e-58,1.5782076919794662e-60,1.578207658262525e-60,7.1557120862685877e-69,9.9117726530649415e-50,8.6231981462559111e-54,1.3723062078526593e-60,9.2689909895783926e-67,1.8288498352297461e-67,1.2103377806345673e-74,1.5880850219045518e-75,1.9726643626291207e-84,3.3173586093168515e-55,8.093395195748792e-60,2.6620663757675435e-68,5.9661955032552064e-86,3.7020462658439491e-93,1.9358826638295314e-93,1.3802383389934652e-62,4.3898848632301221e-30,6.0940150607538861e-37,5.9713379473572395e-37,1.7121352758654386e-37,9.2767503885119559e-68,1.6763589957890555e-72,6.1526637163408415e-71,4.438164557174767e-79,3.1612261296218014e-79,1.3506387164906439e-80,1.6978891603573259e-20,4.4609644078410029e-29,5.6603535377556203e-19
2.8857623691813e-16,0.4838414369901979,3.2280425280290982e-19,1.8231049259403604e-29,1.8230880404350974e-29,6.8242969914633274e-39,7.3122790049555035e-38,0.0,0.0,7.4837414490953443e-19,1.5173403631218093e-31,154.0,0.0,0.99999999997665245,1.0,19.0,2.4619394048607826e-12,1.0224015110886108e-12,9.9314751948117827e-12,9.9314731958824134e-12,1.2792003365186275e-16,7.0037299791811317e-18,3.9329894143684002e-18,4.9748716321693141e-18,1.3097856389967728e-16,8.8779723941999312e-26,3.6224102666188863e-21,6.0259784323609567e-22,1.8394530666923626e-28,1.8394522214636141e-28,7.367357275368974e-35,1.8427006220483122e-28,1.0849302064035658e-35,2.5960415989353247e-22,2.5425070180113226e-64,2.4402109315382132e-64,2.4402109316102979e-64,2.2683116964258436e-30,7.304485760574069e-34,6.0771095871027625e-26,6.5436665661358976e-31,3.4644637785352861e-35,1.2269830112885556e-38,5.390859844046663e-46,6.7896641790955469e-53,9.5996449577264337e-55,4.1335770797937389e-62,1.9392156629189674e-65,3.3102049161623496e-63,7.4748896319092894e-56,2.7128862669863068e-64,1.7996710171958527e-28,3.5839204995638559e-31,2.1663576965535582e-37,6.7934711884269125e-39,1.0386306903349978e-38,5.8045858927338493e-41,4.4238584962431723e-45,2.3795109610149829e-45,2.3617597500857645e-49,1.0359896568209706e-56,1.9424302041390221e-50,1.0320379506368924e-56,2.9333131915495538e-58,7.4066722784466411e-57,1.0061949528016346e-58,1.0061949097708733e-58,9.1243366784056578e-67,3.1717247997613044e-48,2.7593833957291848e-52,8.7826373477087567e-59,1.1864150376817907e-64,2.3408857122416849e-65,3.0976078301351215e-72,4.0654448746392515e-73,1.0099910799403139e-81,1.0616362406032871e-53,5.1806805749839722e-58,3.3944336469403082e-66,3.0546526744328616e-83,3.7908462369645744e-90,1.9823184339980733e-90,8.7997896258754662e-61,3.5119416267721702e-29,9.5992032860276297e-36,9.2257189816679585e-36,2.7394553686433528e-36,5.9143413727698691e-66,2.137508500178612e-70,4.0579343775611697e-69,1.1286390736859033e-76,8.060631905154508e-77,3.3360500587141212e-78,3.3958704586963811e-20,1.7844583806969608e-28,1.1321014185098524e-18
5.771603021800442e-16,0.4838414369901979,6.4561736028109441e-19,7.2925555068113626e-29,7.2925047340120214e-29,5.4596078052972453e-38,5.8499651278466249e-37,0.0,0.0,1.4978068280695041e-18,6.073113510665187e-31,154.0,0.0,0.99999999995330424,1.0,19.0,4.9239455952522084e-12,2.0443012144442601e-12,1.9863205795293603e-11,1.9863202946738061e-11,5.1157696350314341e-16,2.8015452091832844e-17,1.0777321445996652e-17,1.989829227149586e-17,5.2380861770493934e-16,4.7356088291628189e-25,1.4489927581908894e-20,2.4104382180984917e-21,1.4715961319103075e-27,1.4715947802780987e-27,1.1780625710550813e-33,1.4738900127805659e-27,1.7356963808995345e-34,1.0384372059687465e-21,3.254556877027678e-62,3.1236119407092599e-62,3.1236119408938049e-62,1.8146935573646537e-29,5.8437221625311859e-33,2.7467773067546601e-25,5.1191135881500603e-30,2.7706525826715841e-34,1.9625479885645065e-37,1.7245367524192853e-44,4.3440414081826245e-51,6.141873831002662e-53,5.289351317559588e-60,2.4814372875696013e-63,4.1831676756321935e-61,4.7824511000798828e-54,1.7375814889607776e-62,1.4394726435114938e-27,1.4335957045074242e-30,1.7331242124337661e-36,5.4338161467103159e-38,8.2629193953295842e-38,9.232049048992248e-40,4.5445086417707273e-44,2.4867397625824137e-44,7.5131449448481463e-48,6.5618407502010979e-55,6.1791835152690314e-49,6.4935304397868732e-55,1.6904123890456146e-56,4.707553985990321e-55,6.4019454352481432e-57,6.4019448874288954e-57,1.161095892845821e-64,1.0148447708187158e-46,8.8290748231671655e-51,5.6202810736265147e-57,1.5184481854094331e-62,2.9959841157640253e-63,7.9248499083447405e-70,1.0406425167273404e-70,5.17060054027398e-79,3.3964786573382414e-52,3.3149170690353626e-56,4.3195062886585991e-64,1.5638147996107521e-80,3.8814103844129895e-87,2.0296770338468364e-87,5.5988981493016942e-59,2.8094076468407499e-28,1.489521573878194e-34,1.3809206849126383e-34,4.382919399619073e-35,3.7628880145752049e-64,2.7199404150785382e-68,2.7491442956104976e-67,2.8563507663802187e-74,2.050874451398752e-74,7.9877263367465002e-76,6.791833105205398e-20,7.1379788048823705e-28,2.2642335477076961e-18
8.657443674419583e-16,0.4838414369901979,9.6843054111914716e-19,1.5496777824887413e-28,1.5496673456499651e-28,1.6208352553043046e-37,1.6727352565890462e-36,0.0,0.0,2.2480181985266498e-18,1.2910777215978568e-30,154.0,0.0,0.99999999992995603,1.0,19.0,7.3859517851474219e-12,3.0658039535928226e-12,2.979492588805584e-11,2.9794924584833825e-11,1.0869407719509525e-15,5.9533136480808097e-17,1.8273495808053914e-17,4.2281777136548103e-17,1.1129292049917797e-15,1.1097951257875878e-24,3.079126929876546e-20,5.1222086394071471e-21,4.2078687864289544e-27,4.2078638128553721e-27,4.3347602102103107e-33,4.2139282935077011e-27,6.38813372594124e-34,2.2066915061888335e-21,1.679233549169999e-61,1.6116707025468015e-61,1.6116707026601021e-61,5.1889237838443078e-29,1.670948681352745e-32,6.0603440750631724e-25,1.4451806728189604e-29,7.9207669968469492e-34,7.2223269975279884e-37,7.8725760031990058e-44,2.3864803616271334e-50,3.3741533707948859e-52,3.4120307059980971e-59,1.6007152356231953e-62,2.688335479052203e-60,2.6273291149981323e-53,9.0167298305245843e-62,4.1155272400208601e-27,3.046406769475285e-30,4.9556773362460356e-36,1.5535623481963636e-37,2.355131405977e-37,3.3887687924342911e-39,1.3972963608807768e-43,7.6897790640814921e-44,3.4224403403276007e-47,3.5926463381835401e-54,2.814783904734873e-48,3.5470592277081537e-54,8.9657803114261871e-56,2.5805198702998968e-54,3.5106176003059628e-56,3.5106172474424669e-56,7.4781312385787068e-64,4.6331946546062374e-46,4.0308412804390695e-50,3.0878229856524387e-56,9.7957291565963977e-62,1.9327473113921786e-62,5.8841248943396248e-69,7.727751326567578e-70,4.3492177957416254e-78,1.5014462731131128e-51,1.7739811902341209e-55,2.7820126754409812e-63,1.3153929076560268e-79,3.6497759185362162e-86,1.9085502622740386e-86,3.0702538341932527e-58,8.0328505381616828e-28,5.403026220979387e-34,4.9259199172518178e-34,1.6131578483673382e-34,2.0634200219353755e-63,1.7517808269108506e-67,1.4094512245817787e-66,2.1149036810110088e-73,1.5206584114745532e-73,5.8299637483508039e-75,1.0187795801567447e-19,1.5168295812286832e-27,3.3963656766362533e-18
1.1543284327038725e-15,0.4838414369901979,1.2912437953170052e-18,2.643578159896147e-28,2.6435600202749613e-28,3.531731247234663e-37,3.5282964940377852e-36,0.0,0.0,2.9990082556560054e-18,2.2032717109134961e-30,154.0,0.0,0.99999999990660782,1.0,19.0,9.8479579745464255e-12,4.0869098827378598e-12,3.9726635473123242e-11,3.9726638481435995e-11,1.8539369890937235e-15,1.0155675840991778e-16,2.605129365482466e-17,7.2124278802732204e-17,1.8982640753060467e-15,2.0028501495996438e-24,5.2526431181429436e-20,8.737907666338947e-21,8.8756399547426695e-27,8.8756273437557174e-27,1.0990908351431812e-32,8.887465540635839e-27,1.6200786018206747e-33,3.7643667606532729e-21,9.1608831885451447e-61,8.7923011381164354e-61,8.7923011387471618e-61,1.0944987953985361e-28,3.5245250782068698e-32,1.0549085139021154e-24,3.0134638665632018e-29,1.6704156958875901e-33,1.8314708839844357e-36,2.3463055704458658e-43,8.2043561898906663e-50,1.1599826134325142e-51,1.332367477298566e-58,6.2506567247995735e-62,1.0461389359475385e-59,9.0323581470732502e-53,3.494576617565864e-61,8.6799309239872071e-27,5.1968242729644684e-30,1.0452984742501528e-35,3.2765817414046272e-37,4.9532744072917572e-37,8.573896621853596e-39,3.0782021271551764e-43,1.7003866844426759e-43,1.018063419494176e-46,1.2312996189531816e-53,8.373053517057288e-48,1.2131218976220367e-53,2.9870873866210624e-55,8.8539067260375712e-54,1.2049179239298826e-55,1.2049177863415981e-55,2.9159527153709283e-63,1.3809616947297838e-45,1.2014236503270959e-49,1.0616146877303207e-55,3.8253586532298409e-61,7.5476080610702193e-62,2.5764702274355145e-68,3.3841774206885497e-69,2.1131203004798043e-77,5.1302321857630514e-51,6.7027662606871666e-55,1.0847920632059646e-62,6.3909963454019032e-79,1.949682447457827e-85,1.0195330460961157e-85,1.053776228491437e-57,1.6942999180263381e-27,1.3525363127829995e-33,1.2151434123924479e-33,4.091201215788756e-34,7.0820144031846892e-63,6.8306635392975001e-67,5.897356059938152e-66,9.236569344783756e-73,6.6500414909857577e-73,2.5127142182688304e-74,1.3583758547804653e-19,2.5875409441787153e-27,4.5284978052969733e-18
1.731496563227701e-15,0.4838414369901979,1.9368704758835008e-18,5.4732183936746518e-28,5.4731787219128364e-28,1.0251573774491521e-36,9.6369133666690956e-36,0.0,0.0,4.5028158979382125e-18,4.5645067734795316e-30,154.0,0.0,0.9999999998599115,1.0,19.0,1.4771970352179856e-11,6.1281909303551948e-12,5.9590029982418304e-11,5.9590048531095732e-11,3.8374480586584186e-15,2.1026071773334506e-16,4.184582367970986e-17,1.4931188973053139e-16,3.9292003091123019e-15,4.3967354561812026e-24,1.0874958535791757e-19,1.8090766345552093e-20,2.4242191216962572e-26,2.4242147133941866e-26,3.8418072395845345e-32,2.4270144196162673e-26,5.6649483094026573e-33,7.7936634950539406e-21,1.2722978495877774e-59,1.2211077912944957e-59,1.2211077913941336e-59,2.9894319196347884e-28,9.6265975478161052e-32,2.2284428507639781e-24,8.0762136727080246e-29,4.5610335706240695e-33,6.4031505493723359e-36,1.0268068968311759e-42,4.4116445883077282e-49,6.2374563962041876e-51,8.6647922615784399e-58,4.0650109744910019e-61,6.7616657286432687e-59,4.8568781895922985e-52,2.6431292873004821e-60,2.3703402727550366e-26,1.0759385691790255e-29,2.8550400110887379e-35,8.9478354761305338e-37,1.3463909252751998e-36,2.9862847476060991e-38,8.8116097559506306e-43,4.8885922528352785e-43,4.4409509335465748e-46,6.5856431005442144e-53,3.6524541466795732e-47,6.4647062631161661e-53,1.5232270212830525e-54,4.7446654631606532e-53,6.460766962021491e-55,6.4607660696254473e-55,1.8915576276296293e-62,6.044272002041896e-45,5.2584371884979559e-49,5.7091537057740241e-55,2.4879953608023449e-60,4.908906222789102e-61,1.9984179687666368e-67,2.6255296638354395e-68,1.931971709253076e-76,3.1535266637733058e-50,4.8413828696430864e-54,7.0369683661444992e-62,5.8431242733084549e-78,2.0781420573968862e-84,1.0867075969091667e-84,5.6503509968450588e-57,4.6273716592694271e-27,4.6280990398417751e-33,4.0606136981565804e-33,1.4306413665996428e-33,3.7973012793165283e-62,4.4309248646622312e-66,5.1185080639371499e-65,7.1310904803125997e-72,5.1463999498280622e-72,1.8950026089691151e-73,2.0375684157401637e-19,5.3571914608005055e-27,6.7927620619943127e-18
2.3086646937515293e-15,0.483841436990198,2.5824974262196526e-18,9.3085433801665407e-28,9.3084724191055756e-28,2.2419090283303587e-36,2.0163704441890562e-35,0.0,0.0,6.0094870436991429e-18,7.7677362648090335e-30,154.0,0.0,0.99999999981321519,1.0,19.0,1.9695982727988536e-11,8.1680140461799151e-12,7.9453385851377226e-11,7.9453430976008445e-11,6.5250416327782708e-15,3.5759855095718997e-16,5.7821195354404676e-17,2.5392026809235077e-16,6.6810534523573705e-15,7.744902344740409e-24,1.8495480003908117e-19,3.076768093105002e-20,5.0722842377023469e-26,5.0722732263201579e-26,9.5959795175287484e-32,5.0773264393487815e-26,1.4154026705770281e-32,1.3254997531793284e-20,5.8485852466009403e-59,5.6132713097458897e-59,5.6132713102625568e-59,6.2549155997425471e-28,2.0142090470401229e-31,3.8340490230424195e-24,1.6618080097063262e-28,9.5406196098564337e-33,1.5996432938227467e-35,2.9911310905603978e-42,1.470112927949743e-48,2.0785368358407597e-50,3.2526497017497845e-57,1.5259551759795034e-60,2.5274313650847224e-58,1.6184803394182578e-51,9.9690717244008787e-60,4.9587638333146581e-26,1.8298909744925561e-29,5.9737031160023641e-35,1.8719014978300232e-36,2.8051017937128989e-36,7.4373255437409058e-38,1.8971983776114251e-42,1.0554571352313923e-42,1.2904663972355015e-45,2.1860487503642488e-52,1.0613419148791656e-46,2.1401856511931535e-52,4.886703927595709e-54,1.5771686341463183e-52,2.1485416969613402e-54,2.1485413625590704e-54,7.0883146451985087e-62,1.7609029793534577e-44,1.5319581211198437e-48,1.902644111876717e-54,9.3402569421600292e-60,1.8428610592547364e-60,8.3452735231060516e-67,1.0965785758514191e-67,8.8858156947729912e-76,1.0584662925368321e-49,1.8550380841146151e-53,2.6369931954009394e-61,2.6874579051415554e-77,1.043650118897951e-83,5.4574834496206396e-84,1.8790372726605809e-56,9.6814671262688084e-27,1.1360026162467986e-32,9.77876278078489e-33,3.5746326347908063e-33,1.2627827734869174e-61,1.6603991215442042e-65,2.0091739875545779e-64,2.9687150526375446e-71,2.1458875512246199e-71,7.7679195448626551e-73,2.7167609950591164e-19,9.1111955974990484e-27,9.0570263177187679e-18
2.8858328242753576e-15,0.48384143699019777,3.2281246655943129e-18,1.4221394240713923e-27,1.4221282066743509e-27,4.2061325626872658e-36,3.6707342121112651e-35,0.0,0.0,7.5192262247792208e-18,1.1874697604090672e-29,154.0,0.0,0.99999999976651888,1.0,19.0,2.4619995101842143e-11,1.0206276121606137e-11,9.9316700320141329e-11,9.9316784018072336e-11,9.9665121982613276e-15,5.4632965519808416e-16,7.3823656633375496e-17,3.8790104359462543e-16,1.0204808563337939e-14,1.2116893439393588e-23,2.8256933792183206e-19,4.700607435694368e-20,9.2339065182467465e-26,9.2338831645079984e-26,2.0351054016098418e-31,9.2415926820280529e-26,3.0026847314685815e-32,2.0250655301551938e-20,2.1593104013630076e-58,2.0724319846172299e-58,2.0724319848245077e-58,1.1386872397998204e-27,3.6667935014848751e-31,5.9024790319174629e-24,2.9747135160829892e-28,1.7363531704908382e-32,3.3931064632660903e-35,7.2610880929552264e-42,4.0242883143328094e-48,5.6897887244307795e-50,9.9200542233401607e-57,4.6539280567783295e-60,7.6749059929336906e-58,4.4304297739071735e-51,3.0398977476872221e-59,9.0257886826537257e-26,2.7956601649353624e-29,1.0874899479919218e-34,3.4071954082068053e-36,5.0845051947062148e-36,1.5726675913461211e-37,3.5254694038857143e-42,1.9653390735332817e-42,3.1248470656158546e-45,5.9605811938107696e-52,2.5700241189915036e-46,5.8197849932971186e-52,1.2883201530273936e-53,4.3065267665025632e-52,5.8692567076054386e-54,5.8692556895480208e-54,2.1580150936463049e-61,4.2751087063539266e-44,3.7192665425419828e-48,5.2087339897397202e-54,2.8488282729566856e-59,5.6208062318724023e-60,2.8073340928215287e-66,3.6894649196172554e-67,3.2706020168087994e-75,2.859943724279192e-49,5.6394782823860434e-53,8.0282428226551052e-61,9.8917260148365743e-77,4.172870821811397e-83,2.1820890543357899e-83,5.1330439563973801e-56,1.7623726071772605e-26,2.3674421353916659e-32,2.0002592359255704e-32,7.5836443924848659e-33,3.4495444499141674e-61,5.0549699654109811e-65,6.3145705430670966e-64,9.9553226000509998e-71,7.2077439892464457e-71,2.5646451158155989e-72,3.3959535940634878e-19,1.3919864353161934e-26,1.1321290572410537e-17
