Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233)
1.3777986606432133e-13,0.3558500208576689,5.3168821511700975e-14,4.5664012209292501e-21,4.5663934349892024e-21,2.3519356796361725e-33,7.2062229538039029e-27,0.0,0.0,3.4736714310478049e-14,8.5005418553400356e-24,154.0,0.0,0.99999979796901672,1.0,18.999999999954856,1.0471594375268071e-08,3.9760714715585685e-08,7.3290365186692431e-08,7.3301829660314532e-08,2.1230775281361326e-09,2.8243344024376275e-11,4.0533449198947391e-14,1.682624287216327e-11,3.0382916013509389e-09,3.7867748770688494e-19
1.523236159123239e-13,0.3558500208576487,5.8781159625628711e-14,5.5813181244576901e-21,5.5813077459555823e-21,3.1976877102613124e-33,9.7375985189266351e-27,0.0,0.0,3.8732574310442918e-14,1.0454929614790345e-23,154.0,0.0,0.99999977665378625,1.0,18.999999999944922,1.1576953349294884e-08,4.3398387030620092e-08,8.1023446401447838e-08,8.1037543600656868e-08,2.5728698391426312e-09,3.4516569517880273e-11,4.4814110887643979e-14,2.0472070400339604e-11,3.6819799233209583e-09,4.628094538397356e-19
1.668673657603265e-13,0.35585002085762657,6.4393488250957903e-14,6.6979956808093e-21,6.6979821771256311e-21,4.2295917089648999e-33,1.2801595834364159e-26,0.0,0.0,4.2791274306682385e-14,1.2624851433360252e-23,154.0,0.0,0.99999975534040197,1.0,18.999999999934033,1.2682312271066262e-08,4.6939838125929173e-08,8.8755899458013196e-08,8.8772919052657611e-08,3.0614828017466482e-09,4.1417560444267273e-11,4.9094585251150186e-14,2.4456056539255423e-11,4.3812236653014449e-09,5.5536260700540684e-19
1.8807862620216104e-13,0.3558500208575909,7.2578744323218354e-14,8.5090399892818744e-21,8.5090208677374347e-21,6.109961283610799e-33,1.8330227279433755e-26,0.0,0.0,4.8823316862918116e-14,1.6183389230029535e-23,154.0,0.0,0.99999972425920969,1.0,18.999999999916426,1.4294417460857034e-08,5.1937593276117988e-08,1.0003213191981308e-07,1.0005394225526565e-07,3.8415780694641406e-09,5.2607244170354479e-11,5.5337091599642539e-14,3.086297440136264e-11,5.4976016112413277e-09,7.0543722342192606e-19
2.092898866439956e-13,0.3558500208575509,8.0763980212539175e-14,1.0536534621687081e-20,1.053650848344114e-20,8.493116688688454e-33,2.5257705543677224e-26,0.0,0.0,5.4989011036982925e-14,2.0219191262985194e-23,154.0,0.0,0.99999969318169413,1.0,18.99999999989679,1.5906522539507569e-08,5.6743720737503943e-08,1.1130702941717613e-07,1.1133426989814352e-07,4.698985921403774e-09,6.5131057071879276e-11,6.157921301614379e-14,3.7964750766702975e-11,6.7246199758288928e-09,8.7340857438897573e-19
2.3050114708583017e-13,0.35585002085750694,8.8949195918858608e-14,1.2780479044315577e-20,1.278044433277044e-20,1.1444867793381616e-32,3.3741788386917562e-26,0.0,0.0,6.1288349149331493e-14,2.4743449543456279e-23,154.0,0.0,0.99999966210771352,1.0,18.999999999875133,1.7518627507023688e-08,6.1365567942784277e-08,1.2258059264194423e-07,1.226139160853152e-07,5.6307420170820718e-09,7.8988307396029328e-11,6.782095730239181e-14,4.5747281684928305e-11,8.0580365544107696e-09,1.0592673803579993e-18
2.5171240752766474e-13,0.35585002085745887,9.7134391442113784e-14,1.5240872723456768e-20,1.5240827724258279e-20,1.5032872911132365e-32,4.394023311024324e-26,0.0,0.0,6.7721323524394084e-14,2.9767381311960696e-23,154.0,0.0,0.9999996310371333,1.0,18.999999999851479,1.9130732363410984e-08,6.5810200772892619e-08,1.3385282228559769e-07,1.3389289463462824e-07,6.6339956087935522e-09,9.4178303748500331e-11,7.4062332102146177e-14,5.4196749379142287e-11,9.4937717025435429e-09,1.2630043665896682e-18
2.729236679694993e-13,0.3558500208574068,1.0531956678224091e-13,1.7917715125397925e-20,1.7917657966435961e-20,1.9326639248033252e-32,5.6010796526106856e-26,0.0,0.0,7.4287926490576503e-14,3.5302229036905214e-23,154.0,0.0,0.99999959996982279,1.0,18.999999999825846,2.0742837108674834e-08,7.0084414037837518e-08,1.4512371903925522e-07,1.4517121908336233e-07,7.706005313089625e-09,1.1070035509355507e-10,8.0303344918779758e-14,6.3299616637414008e-11,1.1027902284647106e-08,1.4846102631546837e-18
2.941349284113339e-13,0.3558500208573507,1.1350472193917512e-13,2.0811005716425236e-20,2.0810934367834174e-20,2.4397522007514566e-32,7.0111234996044363e-26,0.0,0.0,8.0988150380255439e-14,4.1359260399035036e-23,154.0,0.0,0.99999956890565656,1.0,18.999999999798238,2.2354941742820414e-08,7.4194742213865947e-08,1.5639328359367458e-07,1.5644890269416125e-07,8.8441347788425708e-09,1.2855377075352959e-10,8.6544003092220612e-14,7.3042620881110851e-11,1.2656655474663087e-08,1.7240758049271107e-18
3.1534618885316846e-13,0.35585002085729056,1.2168985691285074e-13,2.3920743962822408e-20,2.3920656236981675e-20,3.0318725168625183e-32,8.639930438404156e-26,0.0,0.0,8.7821987529779736e-14,4.7949768293500522e-23,154.0,0.0,0.99999953784451412,1.0,18.999999999768672,2.3967046265852699e-08,7.8147469007849599e-08,1.6766151663925251e-07,1.6772595846032163e-07,1.0045848828469491e-08,1.4773786040902833e-10,9.2784313787853154e-14,8.3412768875980386e-11,1.437640323384249e-08,1.9813917315870034e-18
3.3655744929500304e-13,0.35585002085722656,1.2987497170320099e-13,2.7246929330872064e-20,2.7246822882406584e-20,3.71653003805486e-32,1.0503276010447001e-25,0.0,0.0,9.47894302794648e-14,5.5085070812085454e-23,154.0,0.0,0.99999950678627969,1.0,18.999999999737163,2.5579150677776473e-08,8.1948637408101382e-08,1.7892841886602531e-07,1.7900239911155778e-07,1.1308709402904687e-08,1.6825193409834633e-10,9.9024284065797818e-14,9.4397330967680111e-11,1.618365650768184e-08,2.2565487876127404e-18
3.577687097368376e-13,0.35585002085715856,1.3806006631015849e-13,3.0789561286854077e-20,3.0789433612634832e-20,4.5014147922237692e-32,1.2616935706614578e-25,0.0,0.0,1.018904709735946e-13,6.2776511247191646e-23,154.0,0.0,0.9999994757308418,1.0,18.999999999703718,2.7191254978596335e-08,8.5604058432534319e-08,1.9019399096366881e-07,1.9027823711901294e-07,1.2630372032132637e-08,1.9009530221773943e-10,1.0526392087239376e-13,1.0598383607040628e-10,1.8075060174977943e-08,2.5495377222845787e-18
3.789799701786722e-13,0.3558500208570867,1.4624514073365498e-13,3.4548639297047481e-20,3.4548487736191924e-20,5.3944015257879323e-32,1.4996684973738054e-25,0.0,0.0,1.0912510196041493e-13,7.103545807051615e-23,154.0,0.0,0.99999944467809321,1.0,18.999999999668358,2.8803359168316721e-08,8.9119320575437221e-08,2.014582336214991e-07,2.0155348470089683e-07,1.4008582023862234e-08,2.1326727552070762e-10,1.1150323090835372e-13,1.1816006602974183e-10,2.0047387593520666e-08,2.8603492896748902e-18
4.0019123062050676e-13,0.35585002085701095,1.544301949736212e-13,3.8524162827728332e-20,3.8523984561600956e-20,6.4035498310709044e-32,1.7658299207439974e-25,0.0,0.0,1.1649331559213652e-13,7.9873304940365289e-23,154.0,0.0,0.99999941362793132,1.0,18.999999999631093,3.0415463246941871e-08,9.2499797742459973e-08,2.1272114752847224e-07,2.1282815382719446e-07,1.544117126213667e-08,2.3776716511839331e-10,1.1774222074075348e-13,1.3091405091361017e-10,2.2097536018651528e-08,3.1889742486537676e-18
4.2140249106234133e-13,0.3558500208569314,1.626152290299874e-13,4.2716131345172072e-20,4.2715923397384866e-20,7.5371039683705993e-32,2.0617553760333156e-25,0.0,0.0,1.2399510422492706e-13,8.9301470676819958e-23,154.0,0.0,0.99999938258025656,1.0,18.999999999591932,3.2027567214475907e-08,9.5750658142785123e-08,2.2398273337318521e-07,2.2410225622518409e-07,1.6926054619764193e-08,2.6359428247872736e-10,1.2398089702711236e-13,1.4423406349430861e-10,2.4222521469169621e-08,3.5354033628777079e-18
4.426137515041759e-13,0.3558500208568479,1.7080024290268299e-13,4.7124544315650798e-20,4.7124303552063796e-20,8.8034930370645501e-32,2.3890223932662695e-25,0.0,0.0,1.3163046021891575e-13,9.9331399273664019e-23,154.0,0.0,0.99999935153497366,1.0,18.999999999550884,3.3639671070922724e-08,9.8876871433316527e-08,2.3524299184387558e-07,2.3537580338382348e-07,1.8461227075976826e-08,2.9074793942700649e-10,1.3021926614308934e-13,1.5810861486292071e-10,2.6419474602474331e-08,3.899627400796723e-18
4.638250119460104e-13,0.3558500208567607,1.7898523659163667e-13,5.174940120543628e-20,5.1749124334157999e-20,1.0211330751483064e-31,2.7492084982823056e-25,0.0,0.0,1.3939937593818398e-13,1.099745598686917e-22,154.0,0.0,0.99999932049199136,1.0,18.999999999507974,3.5251774816286132e-08,1.0188321714903191e-07,2.4650192362842214e-07,2.4664880655918861e-07,2.0044760315183231e-08,3.1922744814485046e-10,1.364573339469147e-13,1.7252644899055366e-10,2.8685635847112792e-08,4.2816371356404257e-18
4.85036272387845e-13,0.35585002085666967,1.871702100967766e-13,5.6590701480796546e-20,5.6590385052184517e-20,1.1769415663859961e-31,3.1438912115389069e-25,0.0,0.0,1.4730184375077144e-13,1.212424467611079e-22,154.0,0.0,0.99999928945122107,1.0,18.99999999946321,3.6863878450569785e-08,1.0477429108570841e-07,2.57759529414345e-07,2.5792127677852417e-07,2.1674800151841673e-08,3.4903212117099272e-10,1.4269510673792311e-13,1.8747653867710566e-10,3.1018351717570376e-08,4.6814233454299846e-18
5.062475328296796e-13,0.35585002085657497,1.9535516341803007e-13,6.1648444607999678e-20,6.1648085014660944e-20,1.3486730879108101e-31,3.5746480494707438e-25,0.0,0.0,1.5533785602866464e-13,1.3314657937541279e-22,154.0,0.0,0.9999992584125782,1.0,18.999999999416595,3.8475981973777171e-08,1.0755451335320257e-07,2.6901580988880602e-07,2.6919322484564687e-07,2.3349563281343731e-08,3.8016127139998688e-10,1.4893259116869168e-13,2.0294808014818047e-10,3.3415070164529388e-08,5.0989768129597459e-18
5.274587932715142e-13,0.35585002085647643,2.0354009655532404e-13,6.6922630053309503e-20,6.6922223530101071e-20,1.5372444345574404e-31,4.0430565229520527e-25,0.0,0.0,1.6350740514780594e-13,1.4569850228595784e-22,154.0,0.0,0.99999922737598113,1.0,18.999999999368143,4.0088085385911637e-08,1.1022813399676279e-07,2.8027076573860852e-07,2.8046466134463471e-07,2.5067335012081403e-08,4.1261421208327508e-10,1.5516979224849671e-13,2.1893048936804094e-10,3.5873337329278564e-08,5.5342883258092909e-18
5.486700537133487e-13,0.35585002085637424,2.1172500950858464e-13,7.2413257282990442e-20,7.2412799907019843e-20,1.7435908493089499e-31,4.5506941390420149e-25,0.0,0.0,1.7181048348807859e-13,1.5890978517276082e-22,154.0,0.0,0.99999919634135193,1.0,18.999999999317875,4.1700188686976447e-08,1.1279924075434557e-07,2.9152439765019887e-07,2.917355966452363e-07,2.6826466135738043e-08,4.463902568275807e-10,1.6140671480348812e-13,2.3541339662839974e-10,3.8390793064852925e-08,5.987348676325557e-18
5.698813141551833e-13,0.3558500208562683,2.1990990227773773e-13,7.8120325763301936e-20,7.8119813453927761e-20,1.9686660611725168e-31,5.0991383990045522e-25,0.0,0.0,1.8024708343331922e-13,1.727920228553432e-22,154.0,0.0,0.99999916530861488,1.0,18.999999999265786,4.3312291876974716e-08,1.1527176390802665e-07,3.0277670630966474e-07,3.0300604090615224e-07,2.8625370969974163e-08,4.8148871959633684e-10,1.6764336685526554e-13,2.5238664326429036e-10,4.0965168134963004e-08,6.4581486616445596e-18
5.910925745970179e-13,0.3558500208561588,2.2809477486270833e-13,8.4043834960504818e-20,8.404326347933706e-20,2.2134422390771169e-31,5.6899668005520591e-25,0.0,0.0,1.8881719737129965e-13,1.873568352381199e-22,154.0,0.0,0.99999913427769727,1.0,18.999999999211898,4.4924394955909443e-08,1.176494838409166e-07,3.140276924027376e-07,3.1427600408051772e-07,3.0462524309570564e-08,5.1790891470767422e-10,1.7387975435908488e-13,2.6984027617640826e-10,4.3594279850840697e-08,6.9466790836548345e-18
6.123038350388524e-13,0.35585002085604567,2.3627962726342128e-13,9.0183784340853992e-20,9.0183149291754728e-20,2.4789100409878664e-31,6.3247568352998631e-25,0.0,0.0,1.9752081769374293e-13,2.0261586735608728e-22,154.0,0.0,0.99999910324853014,1.0,18.99999999915622,4.6536497923783486e-08,1.199360350997944e-07,3.252773566147906e-07,3.2554549591874108e-07,3.2336459787348402e-08,5.5565015683630809e-10,1.8011587726976766e-13,2.8776454499699783e-10,4.627602972558667e-08,7.4529307490232514e-18
6.33515095480687e-13,0.3558500208559288,2.4446445947980041e-13,9.654017337060674e-20,9.6539470199690422e-20,2.7660785550243257e-31,7.0050859916528961e-25,0.0,0.0,2.0635793679630072e-13,2.1858078930676272e-22,154.0,0.0,0.99999907222104556,1.0,18.999999999098755,4.8148600780599645e-08,1.2213491385509252e-07,3.3652569963084121e-07,3.3681452597410405e-07,3.4245766864419151e-08,5.9471176101100629e-10,1.863517433486301e-13,3.0614989647492406e-10,4.9008399166981199e-08,7.9768944691814692e-18
6.547263559225216e-13,0.35585002085580836,2.5264927151176969e-13,1.0311300151601322e-19,1.0311222551164746e-19,3.0759753630401477e-31,7.7325317515326146e-25,0.0,0.0,2.153285470785747e-13,2.3526329631112281e-22,154.0,0.0,0.99999904119517991,1.0,18.999999999039524,4.976070352636056e-08,1.242494811361108e-07,3.4777272213554917e-07,3.4808310360508387e-07,3.6189089524929412e-08,6.3509304261706507e-10,1.9258736791069058e-13,3.2498697215520996e-10,5.1789447609561055e-08,8.5185610603450929e-18
6.759376163643562e-13,0.3558500208556844,2.6083406335925252e-13,1.0990226824332732e-19,1.0990141453613298e-19,3.4096464653394883e-31,8.5086715940889005e-25,0.0,0.0,2.2443264094408799e-13,2.5267510862827631e-22,154.0,0.0,0.99999901017087034,1.0,18.999999998978524,5.1372806161068811e-08,1.2628297030811902e-07,3.5901842481321939e-07,3.5935123798121899e-07,3.8165123259404582e-08,6.7679331739310876e-10,1.9882274431124742e-13,3.4426660254173793e-10,5.4617308197546954e-08,9.0779213434354136e-18
6.971488768061907e-13,0.3558500208555569,2.6901883502217142e-13,1.1690797301879422e-19,1.1690703658164652e-19,3.7681563628758037e-31,9.3350829914904329e-25,0.0,0.0,2.33670210800313e-13,2.7082797163602896e-22,154.0,0.0,0.99999897914805813,1.0,18.999999998915776,5.2984908684726848e-08,1.2823848942257848e-07,3.7026280834779861e-07,3.7061893808481561e-07,4.0172614116546222e-08,7.1981190143432509e-10,2.0505786312921791e-13,3.6397980537245614e-10,5.7490186427890698e-08,9.6549661441757468e-18
7.183601372480253e-13,0.35585002085542583,2.7720358650044914e-13,1.2413011530866448e-19,1.2412909095669279e-19,4.1525879608714508e-31,1.0213343413697952e-24,0.0,0.0,2.4304124905863535e-13,2.897336557233425e-22,154.0,0.0,0.99999894812668522,1.0,18.999999998851287,5.4597011097337058e-08,1.301190288427936e-07,3.8150587342287981e-07,3.8188621271706073e-07,4.2210355626643203e-08,7.6414811118840372e-10,2.1129276351758357e-13,3.8411777945393506e-10,6.0406355747434442e-08,1.0249686293079781e-17
7.395713976898599e-13,0.35585002085529116,2.8538831779400726e-13,1.3156869457917829e-19,1.3156757696976703e-19,4.5640426749459951e-31,1.1145030323050902e-24,0.0,0.0,2.5254574813439105e-13,3.0940395639612172e-22,154.0,0.0,0.99999891710669697,1.0,18.999999998785068,5.620911339890172e-08,1.3192746262933775e-07,3.9274762072169824e-07,3.9315307049912217e-07,4.4277188242618268e-08,8.0980126345974936e-10,2.1752745954407973e-13,4.0467190363648372e-10,6.3364156753004264e-08,1.0862072625366256e-17
7.607826581316945e-13,0.35585002085515305,2.9357302890276794e-13,1.3922371029658298e-19,1.3922249392937198e-19,5.0036403075975053e-31,1.2131721180406029e-24,0.0,0.0,2.6218370044681952e-13,3.2985069414109317e-22,154.0,0.0,0.99999888608804,1.0,18.999999998717119,5.7821215589423008e-08,1.3366655646598406e-07,4.0398805092713614e-07,4.0441951987883593e-07,4.6371996142290926e-08,8.5677067540431289e-10,2.2376187631016634e-13,4.2563373018963325e-10,6.6361992615196489e-08,1.1492115980886973e-17
7.81993918573529e-13,0.3558500208550115,3.0175771982665227e-13,1.4709516192711892e-19,1.4709384114400418e-19,5.4725191443248467e-31,1.317499344022738e-24,0.0,0.0,2.7195509841909754e-13,3.510857145210659e-22,154.0,0.0,0.99999885507066366,1.0,18.999999998647461,5.9433317668903069e-08,1.3533896910984226e-07,4.1522716472171927e-07,4.1568556913164179e-07,4.849370664331608e-08,9.0505566453339403e-10,2.2999608913403011e-13,4.4699498362757817e-10,6.9398328241108864e-08,1.213980720453521e-17
8.032051790153636e-13,0.3558500208548664,3.0994239056558134e-13,1.551830489370226e-19,1.5518161792215636e-19,5.9718359341430246e-31,1.4276424551491743e-24,0.0,0.0,2.8185993447833046e-13,3.7312088814841655e-22,154.0,0.0,0.99999882405451868,1.0,18.99999999857609,6.1045419637343906e-08,1.3694725690259248e-07,4.264649627876179e-07,4.2695122636462587e-07,5.0641288383115248e-08,9.5465554871272242e-10,2.3623017126445593e-13,4.6874755681942432e-10,7.2471687669678917e-08,1.2805137145845993e-17
8.244164394571982e-13,0.3558500208547178,3.1812704111947557e-13,1.6348737079252599e-19,1.6348582357231775e-19,6.5027658871001913e-31,1.5437591957738866e-24,0.0,0.0,2.9189820105554968e-13,3.9596811067648498e-22,154.0,0.0,0.99999879303955819,1.0,18.999999998503025,6.2657521494747472e-08,1.3849387783580148e-07,4.3770144580664685e-07,4.3821649952029064e-07,5.2813749678714307e-08,1.0055696461622316e-09,2.4246391453624366e-13,4.9088350749832509e-10,7.5580651724482392e-08,1.3488096658631085e-17
8.456276998990328e-13,0.35585002085456585,3.2631167148825571e-13,1.7200812695986371e-19,1.7200645740298044e-19,7.0665026269889066e-31,1.6660073099375745e-24,0.0,0.0,3.0206989058569436e-13,4.1963930274378217e-22,154.0,0.0,0.99999876202573645,1.0,18.999999998428269,6.4269623241115646e-08,1.3998119649154194e-07,4.4893661446026785e-07,4.4948139638045677e-07,5.5010136533438041e-08,1.0577972754540084e-09,2.4869732841116937e-13,5.1339505386020447e-10,7.872385516115637e-08,1.4188676602015226e-17
8.668389603408673e-13,0.3558500208544104,3.3449628167184163e-13,1.807453169052677e-19,1.8074351872263425e-19,7.6642582257624925e-31,1.7945445411870723e-24,0.0,0.0,3.1237499550762205e-13,4.4414641000426722e-22,154.0,0.0,0.99999873101301029,1.0,18.999999998351832,6.5881724876450215e-08,1.4141148677893209e-07,4.6017046942958835e-07,4.6074592456847555e-07,5.7229531532846262e-08,1.1113377555135702e-09,2.5493089158493832e-13,5.3627457210027562e-10,8.1899985087396817e-08,1.4906867840520769e-17
8.880502207827019e-13,0.35585002085425166,3.42680871670153e-13,1.8969894009497066e-19,1.896970068397702e-19,8.2972631780790191e-31,1.9295286326959626e-24,0.0,0.0,3.2281350826409812e-13,4.695014030945662e-22,154.0,0.0,0.9999987000013375,1.0,18.999999998273722,6.7493826400752899e-08,1.4278693586765282e-07,4.7140301139536212e-07,4.7201009155416359e-07,5.947105225774625e-08,1.1661904056187091e-09,2.6116430454036558e-13,5.595145927258474e-10,8.5107778691854459e-08,1.5642661241686101e-17
9.092614812245365e-13,0.35585002085408945,3.5086544148310966e-13,1.9886899599519859e-19,1.988669210628735e-19,8.9667664497967989e-31,2.0711173270131654e-24,0.0,0.0,3.3338542130181184e-13,4.957162776790946e-22,154.0,0.0,0.9999986689906778,1.0,18.999999998193946,6.9105927814025447e-08,1.441096463590958e-07,4.8263424103798832e-07,4.8327390465559184e-07,6.1733850408237509e-08,1.2223545454013446e-09,2.6739673928773156e-13,5.8310779851709531e-10,8.8346021990573955e-08,1.6396047677451554e-17
9.30472741666371e-13,0.3558500208539239,3.5904999111063066e-13,2.0825548407217823e-19,2.0825326070043023e-19,9.67403542813966e-31,2.2194683663062045e-24,0.0,0.0,3.4409072707135675e-13,5.228030543916053e-22,154.0,0.0,0.99999863798099253,1.0,18.999999998112518,7.0718029116269391e-08,1.4538164057964001e-07,4.9386415903751303e-07,4.9453737104066989e-07,6.4017110071578386e-08,1.2798294948453686e-09,2.7362937193733607e-13,6.0704702041083688e-10,9.1613547348174336e-08,1.7167018028400899e-17
9.516840021082054e-13,0.35585002085375506,3.6723452055263514e-13,2.1785840379212984e-19,2.1785602506092056e-19,1.0420355968426018e-30,2.3747394921186764e-24,0.0,0.0,3.5492941802724635e-13,5.5077377887846258e-22,154.0,0.0,0.99999860697224408,1.0,18.999999998029438,7.2330130307486309e-08,1.4660486269192669e-07,5.0509276607362745e-07,5.058004977313005e-07,6.6320046870386872e-08,1.3386145742884274e-09,2.7986325165238631e-13,6.3132523547680273e-10,9.4909232258857703e-08,1.7955563178129e-17
