Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137)
4.9777409756163795e-12,0.4641296175576804,3.8561390989254709e-14,4.3634547342966696e-20,4.2772784353250329e-20,4.1847728603790795e-31,1.5892399478592289e-24,0.0,0.0,4.5765624349702818e-13,1.141323225934088e-21,154.0,0.0,0.99999903667292667,1.0,18.999999994916887,8.7530797324343748e-08,1.0638805346510443e-08,3.9531402387999004e-07,3.9797640864249769e-07,3.1164678751982415e-08,3.8721219810508471e-09,2.6550844504545567e-13,1.2102861819173816e-09,3.5615968255706127e-08,7.7889255428605552e-17,2.7891487035146587e-12,7.1997562723079143e-13,3.150476257629059e-15,3.1482571796143402e-15,1.5120115049759492e-18,1.380214126693051e-15,7.0706650974298806e-19,2.0248156490450378e-13,3.8042995446909209e-34,3.6279700030776337e-34,3.6279711579135397e-34,1.4576366271392033e-17,1.1775204823049982e-20,1.5829613702505605e-17,1.1486553236563702e-20,1.4080160599982769e-22,7.1985122765108157e-22,2.9525351853185553e-25,2.5503742155928924e-28,6.161708075044446e-30,1.5070285073106277e-33,4.6030975987987981e-37,1.9819013570794296e-36,2.7635183996941336e-31,3.7104222694471416e-38,1.2076950757162127e-15,7.8488103086460728e-22
5.099872551580831e-12,0.46412961755706594,3.950975303432994e-14,4.5825555978917788e-20,4.489911702991132e-20,4.5939104848652418e-31,1.7091601493776805e-24,0.0,0.0,4.7901931025611994e-13,1.2250957063802562e-21,154.0,0.0,0.99999901304271688,1.0,18.999999994685126,8.9678407083684458e-08,1.0639875830959623e-08,4.0491773667179236e-07,4.077294308286128e-07,3.2048031199656085e-08,4.0626251149225998e-09,2.7201535618952754e-13,1.2515114275573333e-09,3.6625491103385473e-08,8.1721378289529081e-17,2.9276073010372562e-12,7.5553824019075535e-13,3.387431938490147e-15,3.3850339395572583e-15,1.6302239914159641e-18,1.4577177505845364e-15,7.6777494147328407e-19,2.1253332901870096e-13,4.5061796839520848e-34,4.2973195285029858e-34,4.2973209300179107e-34,1.5691431216607626e-17,1.2661840800614074e-20,1.6368812552402914e-17,1.1879986094502318e-20,1.4816653164618412e-22,7.7709020854532516e-22,3.2690925579294699e-25,2.8958224936329273e-28,6.9965577249648696e-30,1.7547408654673253e-33,5.3677075276531214e-37,2.2510784889224164e-36,3.137989543786261e-31,4.2906521812994061e-38,1.2755106282053777e-15,8.2385719549525863e-22
5.222004127545282e-12,0.4641296175564389,4.0458222174453784e-14,4.8071366895903769e-20,4.7077110561157175e-20,5.0322907889147551e-31,1.8349685323755666e-24,0.0,0.0,5.0086650089765612e-13,1.3129735722134521e-21,154.0,0.0,0.99999898941250898,1.0,18.999999994448739,9.1826016562797433e-08,1.0640768327343626e-08,4.1451696269549555e-07,4.1748230976797197e-07,3.2931464901101007e-08,4.2576134539155521e-09,2.7852217175380481e-13,1.2928792138299529e-09,3.7635106814941516e-08,8.5643726451972025e-17,3.0694179367313041e-12,7.9194834829007008e-13,3.6359469855733409e-15,3.6333606129450767e-15,1.7544354034384032e-18,1.5373856724697887e-15,8.3193722482627302e-19,2.228284566274381e-13,5.3161650780951557e-34,5.0697641904119068e-34,5.069765883510199e-34,1.6862716356557019e-17,1.3591834270591631e-20,1.6909875777455614e-17,1.2274890438010364e-20,1.5571668199103536e-22,8.3728302728967822e-22,3.6104789944435837e-25,3.277793120994643e-28,7.9197104914289076e-30,2.0355623212526894e-33,6.2360012467071289e-37,2.548794464850925e-36,3.5520756645617019e-31,4.9445697542968537e-38,1.3452198925320124e-15,8.6377791916987255e-22
5.344135703509733e-12,0.46412961755579984,4.140679840786026e-14,5.0372058911686213e-20,4.9306770789191659e-20,5.50127266709515e-31,1.9668064471779866e-24,0.0,0.0,5.2319773407118009e-13,1.4050650485491975e-21,154.0,0.0,0.9999989657823023,1.0,18.999999994207748,9.3973625761682712e-08,1.0641512421557879e-08,4.241117080881215e-07,4.2723505572518664e-07,3.3814966345841816e-08,4.4570808614859057e-09,2.8502889858732568e-13,1.3343792761204721e-09,3.8644799950182633e-08,8.9656176471959596e-17,3.2145805629937882e-12,8.2920527744714433e-13,3.8962935184965299e-15,3.8935090738690573e-15,1.8847928179307734e-18,1.6192179678833654e-15,8.9965180954188528e-19,2.3336694488175135e-13,6.2477724729558531e-34,5.9581943604131804e-34,5.9581963968257946e-34,1.8091674696171759e-17,1.4566214111863781e-20,1.7452669120558128e-17,1.2671169210602551e-20,1.6345181387024192e-22,9.0050293405540161e-22,3.9779582115787177e-25,3.6991106135482467e-28,8.938000488910438e-30,2.3529486226018147e-33,7.2190321438436425e-37,2.8772631807498739e-36,4.0088435802404102e-31,5.6794731762139149e-38,1.4168229322590569e-15,9.0464323380834483e-22
5.466267279474184e-12,0.46412961755514864,4.2355481732900231e-14,5.2727710744078843e-20,5.1588103559936273e-20,6.0022458220965039e-31,2.104815260168218e-24,0.0,0.0,5.4601292877942839e-13,1.5014790511332262e-21,154.0,0.0,0.9999989421520965,1.0,18.99999999396216,9.6121234680340297e-08,1.0642132784005746e-08,4.3370197897829669e-07,4.3698767822572252e-07,3.469852426807524e-08,4.6610212094848992e-09,2.9153554304581246e-13,1.3760020889604517e-09,3.9654557634198391e-08,9.3758605074402105e-17,3.3630951356209353e-12,8.6730835434614449e-13,4.1687434404756951e-15,4.1657509801746902e-15,2.0214431947255717e-18,1.7032146820556706e-15,9.7101710627897929e-19,2.4414879118074994e-13,7.3158352972877965e-34,6.9767560854927774e-34,6.9767585246200756e-34,1.9379764040221427e-17,1.5586008806605171e-20,1.7997067992346923e-17,1.3068732344734207e-20,1.7137168449612261e-22,9.6682307950882927e-22,4.3728247848040319e-25,4.1627411257686068e-28,1.0058605047309877e-29,2.7106195059374939e-33,8.3287273315128515e-37,3.2388099735837704e-36,4.5115142149332037e-31,6.5031890546385921e-38,1.4903197844327705e-15,9.4645317228693911e-22
5.588398855438635e-12,0.4641296175544851,4.3304272148032977e-14,5.5138401011090352e-20,5.39211147230489e-20,6.5366307651253113e-31,2.2491363537978954e-24,0.0,0.0,5.6931200436042612e-13,1.6023251859312217e-21,154.0,0.0,0.99999891852189104,1.0,18.999999993711981,9.8268843318770253e-08,1.0642649984376028e-08,4.4328778148626308e-07,4.4674018610911619e-07,3.5582129274599894e-08,4.8694283781473504e-09,2.9804211102721397e-13,1.4177388128103376e-09,4.0664369132146035e-08,9.795088915286199e-17,3.514961613563465e-12,9.0625690643599664e-13,4.453568438570725e-15,4.4503577737123656e-15,2.1645333767367994e-18,1.7893758349369573e-15,1.0461314816219787e-18,2.5517399315398516e-13,8.5365972018669402e-34,8.1409402940482708e-34,8.1409432038838819e-34,2.072844698074942e-17,1.6652246441459208e-20,1.8542956775137598e-17,1.3467496258617038e-20,1.7947605145723671e-22,1.0363165149650057e-21,4.7964041027461434e-25,4.671795844446855e-28,1.1289052973544321e-29,3.1125717841471148e-33,9.5779338738059771e-37,3.6358743101596979e-36,5.0634663146622851e-31,7.4240972403255903e-38,1.5657104639788685e-15,9.8920776836952819e-22
5.710530431403086e-12,0.46412961755380955,4.4253169651818397e-14,5.7604208231066496e-20,5.6305810131942101e-20,7.105878816315939e-31,2.3999111265972299e-24,0.0,0.0,5.9309488047086315e-13,1.7077137487169418e-21,154.0,0.0,0.99999889489168559,1.0,18.999999993457241,1.0041645167697259e-07,1.0643081171808248e-08,4.5286912172389034e-07,4.5649258757836219e-07,3.6465773534217076e-08,5.0822962560801578e-09,3.0454860800500746e-13,1.4595812446728529e-09,4.1674225494287997e-08,1.0223290576929935e-16,3.6701799586994722e-12,9.4605026192939173e-13,4.7510399839309041e-15,4.7476006805870718e-15,2.3142100900958364e-18,1.8777014253912954e-15,1.1250932537382586e-18,2.6644254864508657e-13,9.9278098811015127e-34,9.4676760861404775e-34,9.4676795442819625e-34,2.2139190884538629e-17,1.7765954708640003e-20,1.9090228176966762e-17,1.3867383389268601e-20,1.8776467271813128e-22,1.109056192541133e-21,5.2500523216665208e-25,5.2295343763738333e-28,1.2637232800335044e-29,3.5630927454347601e-33,1.0980466323144412e-36,4.0710124717236313e-36,5.6682401579435545e-31,8.4511562122045299e-38,1.6429949673723524e-15,1.032907056643786e-21
5.832662007367537e-12,0.46412961755312204,4.5202174242909634e-14,6.0125210822831567e-20,5.8742195643800907e-20,7.7114721051587791e-31,2.557280993185287e-24,0.0,0.0,6.1736147707065173e-13,1.8177557246588921e-21,154.0,0.0,0.9999988712614799,1.0,18.99999999319795,1.0256405975494738e-07,1.0643440643829764e-08,4.6244600579468639e-07,4.662448902457507e-07,3.7349450517924142e-08,5.2996187402508712e-09,3.1105503905839969e-13,1.5015217722555313e-09,4.268411925907694e-08,1.0660453215386748e-16,3.8287501356236287e-12,9.8668774980178929e-13,5.0614293320400929e-15,5.0577507114072053e-15,2.4706199442867583e-18,1.9681914347046977e-15,1.2080006886001099e-18,2.7795445569657456e-13,1.1508835268016151e-33,1.0975428194629996e-33,1.0975432289382224e-33,2.361346788060685e-17,1.8928160906966256e-20,1.9638782632056564e-17,1.4268321759075599e-20,1.9623730661904979e-22,1.1851149653098308e-21,5.7351563200100548e-25,5.8393681300073395e-28,1.4111401022217274e-29,4.0667738624395688e-33,1.2551155574188255e-36,4.5469002343981892e-36,6.3295412609413404e-31,9.5939290232978718e-38,1.7221732757072122e-15,1.0775510724619647e-21
5.954793583331988e-12,0.4641296175524222,4.6151285920046353e-14,6.2701487105829461e-20,6.1230277119600262e-20,8.354923570944187e-31,2.7213873842803051e-24,0.0,0.0,6.4211171440858795e-13,1.9325627879057184e-21,154.0,0.0,0.99999884763127345,1.0,18.999999992934111,1.0471166755269461e-07,1.0643740321382765e-08,4.7201843979380933e-07,4.7599710117540771e-07,3.8233154781992144e-08,5.5213897359762401e-09,3.1756140890066081e-13,1.5435533314300723e-09,4.3694044205250081e-08,1.1106564570468609e-16,3.9906721114515328e-12,1.0281686997904282e-12,5.38500752296157e-15,5.3810786615325876e-15,2.6339094322811403e-18,2.0608458295141795e-15,1.2949519967010449e-18,2.8970971253576553e-13,1.3300752194526397e-33,1.2684298704865641e-33,1.2684303536443107e-33,2.5152754847731806e-17,2.0139891942832043e-20,2.0188527744400428e-17,1.4670244573553599e-20,2.048937118755476e-22,1.2645655874522626e-21,6.2531336530246002e-25,6.5048636911319051e-28,1.5720190318790404e-29,4.6285248111777186e-33,1.4305899043140957e-36,5.0663355454677429e-36,7.0512440772032114e-31,1.0862609807097721e-37,1.8032453572594364e-15,1.1231398518859375e-21
6.0769251592964394e-12,0.46412961755171067,4.7100504682048482e-14,6.5333115300263805e-20,6.3770060424121943e-20,9.0377769632214893e-31,2.8923717467100642e-24,0.0,0.0,6.6734551300903264e-13,2.0522473011704561e-21,154.0,0.0,0.99999882400106632,1.0,18.999999992665749,1.0685927507021429e-07,1.0643990144295956e-08,4.8158642980807915e-07,4.8574922692277094e-07,3.9116881787372768e-08,5.7476031569108017e-09,3.2406772190598171e-13,1.5856693667565372e-09,4.4703995145441787e-08,1.1561612398757688e-16,4.1559458556381817e-12,1.0704924423933293e-12,5.7220453815825788e-15,5.7178551113216996e-15,2.8042249306723751e-18,2.1556645642462848e-15,1.3860453302058368e-18,3.0170831756169005e-13,1.5326467609143826e-33,1.4616133120805455e-33,1.4616138802640032e-33,2.6758533402005787e-17,2.140217433111887e-20,2.0739377771433957e-17,1.5073089848114904e-20,2.1373364757801605e-22,1.3474807144111291e-21,6.8054325074514462e-25,7.2297461925186205e-28,1.7472617765224113e-29,5.2535877994289763e-33,1.6261712180827468e-36,5.6322411955159093e-36,7.8373956919814785e-31,1.2268050844064643e-37,1.8862111696207773e-15,1.1696734316361972e-21
6.1990567352608905e-12,0.46412961755098703,4.8049830527810423e-14,6.8020173527238164e-20,6.6361551425971155e-20,9.7616068422723133e-31,3.0703755434223054e-24,0.0,0.0,6.9306279365954446e-13,2.1769223153137774e-21,154.0,0.0,0.9999988003708582,1.0,18.999999992392876,1.0900688230750651e-07,1.0644198400321998e-08,4.911499819159883e-07,4.9550127357122062e-07,4.0000627749442475e-08,5.9782529250354627e-09,3.3057398213347045e-13,1.6278637948530731e-09,4.5713967754466541e-08,1.2025584473586394e-16,4.3245713398094984e-12,1.1136583088683103e-12,6.0728135178585293e-15,6.0683504263782426e-15,2.9817126998095696e-18,2.2526475831459596e-15,1.4813787804790944e-18,3.1395026933295518e-13,1.7610832443350099e-33,1.6794630864591462e-33,1.6794637524752311e-33,2.8432289884419707e-17,2.2716034196053167e-20,2.1291253144925871e-17,1.5476800061692596e-20,2.2275687319116634e-22,1.4339329030434774e-21,7.3935316562866567e-25,8.0179026775938986e-28,1.9378093030038937e-29,5.9475522041138607e-33,1.8436781327620026e-36,6.2476674864214742e-36,8.6922195111492195e-31,1.3821790187778287e-37,1.9710706614740755e-15,1.2171518490445367e-21
6.321188311225342e-12,0.46412961755025134,4.8999263456295543e-14,7.0762739808895224e-20,6.900475599759312e-20,1.0528018579597667e-30,3.2555402534951852e-24,0.0,0.0,7.1926347739939236e-13,2.3067015689263762e-21,154.0,0.0,0.99999877674064885,1.0,18.999999992115491,1.1115448926457125e-07,1.0644371999380859e-08,5.0070910218771416e-07,5.0525324676606959e-07,4.0884389512768579e-08,6.2133329706461181e-09,3.3708019334963542e-13,1.6701309704043878e-09,4.6723958426197679e-08,1.2498468585015757e-16,4.4965485376060227e-12,1.1576656312319938e-12,6.4375823270569173e-15,6.4328347577970444e-15,3.1665188839310251e-18,2.3517948219675633e-15,1.5810503759426034e-18,3.2643556655648098e-13,2.0180762217116009e-33,1.9245460295872321e-33,1.9245468078605011e-33,3.0175515348476641e-17,2.4082497272013262e-20,2.1844080026383286e-17,1.5881321835323863e-20,2.3196314855351405e-22,1.5239946117732817e-21,8.0189404136132251e-25,8.8733854581273503e-28,2.1446426560182368e-29,6.7163695171449526e-33,2.0850517918031938e-36,6.9157948952195712e-36,9.6201189447198293e-31,1.5536079850158302e-37,2.0578237740729402e-15,1.2655751420101361e-21
6.565451463154243e-12,0.4641296175487445,5.089845055760535e-14,7.6414708130856184e-20,7.4446329359229367e-20,1.2195163174221661e-30,3.6479184107507612e-24,0.0,0.0,7.7311473950134545e-13,2.5820311850599022e-21,154.0,0.0,0.99999872948022672,1.0,18.999999991547263,1.1544970233801845e-07,1.0644637220140237e-08,5.1981407146181326e-07,5.2475699336723907e-07,4.2651950399782089e-08,6.6967596570157239e-09,3.5009248247517e-13,1.7548629915924202e-09,4.8743982479860236e-08,1.3470924161405656e-16,4.8505579778758731e-12,1.2482019754800632e-12,7.2102024733116853e-15,7.2048500030262277e-15,3.5586704943234e-18,2.5565816676057096e-15,1.7937997911347453e-18,3.5213619286945531e-13,2.6296071387233614e-33,2.5077366475129782e-33,2.5077377008930222e-33,3.3876360924052082e-17,2.6977334049692315e-20,2.2952319235913826e-17,1.6692605542825367e-20,2.5092388974580795e-22,1.7152359319691488e-21,9.3878764451725651e-25,1.0803385583686658e-27,2.6112963086169814e-29,8.5042720158105547e-33,2.6478102800600939e-36,8.423541794311433e-36,1.1713680365686086e-30,1.9499062397530439e-37,2.2370105960823893e-15,1.3652565088125241e-21
6.809714615083144e-12,0.4641296175471902,5.2798065978884428e-14,8.2289642469339621e-20,8.0094827565987683e-20,1.4052669962830076e-30,4.0706383741107122e-24,0.0,0.0,8.2889867227683931e-13,2.8791597969845566e-21,154.0,0.0,0.99999868221979871,1.0,18.999999990961157,1.1974491429055609e-07,1.064482133735288e-08,5.3890138602591242e-07,5.4426050426905039e-07,4.4419548223192227e-08,7.1978348242546284e-09,3.6310461433248115e-13,1.8398278875371224e-09,5.0764048763742053e-08,1.4478881782065475e-16,5.2179740006141833e-12,1.3420961464091267e-12,8.0420646979759505e-15,8.0360577748976045e-15,3.9818465985895305e-18,2.770024465529285e-15,2.0250764797552065e-18,3.788101887438899e-13,3.3933908910983437e-33,3.2361248297232252e-33,3.2361262397478672e-33,3.787309233820197e-17,3.0094882770008256e-20,2.4063604355251016e-17,1.7506585987183662e-20,2.7061395731937135e-22,1.9217823795129526e-21,1.0924924224705651e-24,1.3055597637911994e-27,3.1559036703525483e-29,1.067273730207197e-32,3.332640776451731e-36,1.018363017313606e-35,1.4157046944635813e-30,2.42704007664073e-37,2.4237710592218066e-15,1.4687178451099456e-21
7.053977767012046e-12,0.46412961754558874,5.4698109713857414e-14,8.8388163453012781e-20,8.5950297737256844e-20,1.6114491173924109e-30,4.524832557972264e-24,0.0,0.0,8.8661465210443689e-13,3.1990220289652727e-21,154.0,0.0,0.99999863495936459,1.0,18.999999990357246,1.2404012512218439e-07,1.0644949155959077e-08,5.5797109414322285e-07,5.6376381180789708e-07,4.6187171655759786e-08,7.716510212911166e-09,3.7611661049760196e-13,1.9249933218339449e-09,5.2784144332721852e-08,1.5522244367297315e-16,5.5987964539308482e-12,1.4393428273685794e-12,8.9353244592289297e-15,8.9286115848023093e-15,4.4372121841828837e-18,2.9921225140545807e-15,2.2756622424351329e-18,4.0645754819861764e-13,4.3397358337038659e-33,4.1386146378448506e-33,4.1386165059253257e-33,4.2177806412712832e-17,3.344333534574337e-20,2.517751243700017e-17,1.8322957413735608e-20,2.9103144338577671e-22,2.1442100937187593e-21,1.264325315312668e-24,1.5668730887791493e-27,3.7878390975065376e-29,1.328400867821984e-32,4.1600670754608373e-36,1.222646091910623e-35,1.6992300591975375e-30,2.9976816842002368e-37,2.6181045292704449e-15,1.5759594707187006e-21
7.298240918940947e-12,0.46412961754394005,5.6598581756952829e-14,9.4710890140402472e-20,9.2012787055330575e-20,1.839507206649846e-30,5.0116336358381985e-24,0.0,0.0,9.4626205853475063e-13,3.5425634686656729e-21,154.0,0.0,0.99999858769892369,1.0,18.99999998973561,1.283353348329036e-07,1.064503793280184e-08,5.7702324394499429e-07,5.8326694383295942e-07,4.7954812817103622e-08,8.2527376954852419e-09,3.8912848955251052e-13,2.0103314452933991e-09,5.4804260180854924e-08,1.6600915102839861e-16,5.9930252065718587e-12,1.5399367137542046e-12,9.8921338035487115e-15,9.8846615354092158e-15,4.92593039348509e-18,3.2228750650398877e-15,2.5463377460100561e-18,4.3507826678964466e-13,5.5035823971733906e-33,5.2485276281772669e-33,5.2485300794737913e-33,4.6802674190498133e-17,3.7030877515366562e-20,2.6293679224766582e-17,1.9141456496570299e-20,3.1217444598626599e-22,2.3830936535444899e-21,1.4556516976786552e-24,1.8684459191574557e-27,4.5171963351469008e-29,1.6407663325106667e-32,5.1531404774340779e-36,1.458477204220491e-35,2.0264755061148661e-30,3.6759352684023126e-37,2.8200103313596252e-15,1.6869817112760073e-21
7.542504070869848e-12,0.46412961754224485,5.8499482103204913e-14,1.0125844002425652e-19,9.828234276586705e-20,2.0909350948469368e-30,5.5321745406616888e-24,0.0,0.0,1.0078402740797866e-12,3.910740653686053e-21,154.0,0.0,0.99999854043847602,1.0,18.99999998909631,1.3263054342271391e-07,1.0645099585757434e-08,5.9605788343087507e-07,6.0276992432378049e-07,4.9722466264895548e-08,8.8064692760675757e-09,4.0214026749722168e-13,2.095818278364092e-09,5.6824390088479353e-08,1.7714797439142564e-16,6.4006601450791518e-12,1.6438725129768454e-12,1.0914641373440437e-14,1.0906354328411305e-14,5.4491625280039105e-18,3.4622813375072111e-15,2.8378825011318311e-18,4.6467234140541423e-13,6.9250131577858417e-33,6.6040892998810959e-33,6.6040924877610647e-33,5.1759940546312191e-17,4.0865688859841006e-20,2.7411791075492861e-17,1.996185649907983e-20,3.3404106907432483e-22,2.639006082421441e-21,1.6678852359139596e-24,2.2147527006210965e-27,5.3548144037498415e-29,2.0121164773793588e-32,6.3376467475496317e-36,1.7293722923886019e-35,2.4023072523062573e-30,4.4774407304483242e-37,3.0294877618921021e-15,1.8017848974425045e-21
7.78676722279875e-12,0.4641296175405028,6.0400810748168361e-14,1.0803142903588432e-19,1.0475901217833691e-19,2.3672759195739555e-30,6.0875884651935589e-24,0.0,0.0,1.0713486840292317e-12,4.3045210581031594e-21,154.0,0.0,0.99999849317802147,1.0,18.999999988439434,1.3692575089161553e-07,1.064514234157835e-08,6.1507506046927182e-07,6.2227277392713376e-07,5.1490128242368572e-08,9.3776570899799224e-09,4.1515195810800257e-13,2.1814331742649741e-09,5.8844529762245036e-08,1.8863795090641902e-16,6.8217011713216209e-12,1.7511449444311541e-12,1.2004992415144925e-14,1.1995833272247108e-14,6.0080680525568808e-18,3.7103405278030336e-15,3.1510748452626662e-18,4.9523977008880312e-13,8.6497976354900756e-33,8.2489486640635879e-33,8.2489527752041248e-33,5.7061923799273295e-17,4.4955942817882453e-20,2.8531577937440879e-17,2.0783962197637721e-20,3.5662942249836829e-22,2.9125188530698812e-21,1.9024877456762838e-24,2.6105855027528539e-27,6.3123034077842969e-29,2.451043432365264e-32,7.7423219397767453e-36,2.0390978311999302e-35,2.83193798090291e-30,5.4194807991356818e-37,3.2465360974329938e-15,1.9203693642090657e-21
