Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20)
7.743716510072714e-09,0.3402559709652013,1.7411507750982221e-09,5.6146194159025285e-12,2.3092447843748325e-09,3.5643695861997081e-16,1.7980471079395655e-10,0.0,0.0,4.6301983862039622e-06,7.413925340913318e-09,154.0,0.0,0.9957477438622705,1.0,18.999408248014284,0.00026031149791448779,3.7409789556250505e-08,0.0011588418028862103,0.001734849093162632,0.00020531530277053577,0.00057738384673126626,1.2867061027374746e-09,8.4852046575863839e-06,0.00025945162067898239,9.6650151966793517e-12,3.5691119386102107e-05,4.8421837610679933e-07,6.6021658666449713e-06,6.5952473273299695e-06,4.1724894869580771e-09,1.1397506120443213e-08,2.7121212937538065e-09,3.5441408473617734e-06,4.517186740253098e-12,4.5549444129143614e-12,4.5616254933301887e-12,1.2338952154512624e-06,5.8388105573888037e-11,9.4101203036271259e-14,3.3523492426494078e-15,1.6266704160481959e-14,8.2297119444392652e-11,4.1501422793586868e-11,1.2422058151181994e-11,1.1927032708011375e-12,4.4978114236320215e-13,1.1786341761425555e-14,4.5577518294887182e-19,8.4068222864081083e-14,9.9933989136395491e-15,8.8451929392860923e-09,1.0549631522559859e-13,5.1114070368711172e-14,2.2098780465875602e-17,1.6707339690112987e-17,6.3051049974083326e-14,1.2317974804305546e-21,7.0076115177837217e-22,3.6406068908781958e-15,5.0490314354742604e-20,4.2269791662487102e-16,1.9847241678028415e-20,2.0107461437375958e-22,1.5208705548090111e-19,6.0768371577850453e-17,3.7626050217981186e-17,4.4645257957445553e-18,6.6481886670977843e-12,5.2720051408280008e-16,4.7230647703356422e-16,1.668125489219842e-15,9.8798455559488447e-18,1.6012645110108265e-19,1.6042507222248936e-16,9.052916282638952e-19,1.423713824636834e-19,1.1076207137643533e-16,1.8983490847212644e-17,1.2854169416282332e-19,2.9480200929568465e-20,7.7106554339511143e-20,3.331862725908111e-18,7.3593419125036064e-10,7.9135346981949937e-15,3.6417783125826266e-15,2.3477461095113258e-09,3.0801879898889413e-24,9.7266709747506853e-22,3.0713018999202126e-19
7.989532817110344e-09,0.34025593557634765,1.8285194495105043e-09,6.0639209187548167e-12,2.4773385561342999e-09,4.1118191504569172e-16,1.9947535955844037e-10,0.0,0.0,4.9269920416110299e-06,8.3950737665041884e-09,154.0,0.0,0.99561230613172935,1.0,18.999389311098756,0.00026851696341507244,3.7405059884576417e-08,0.0011950454730386038,0.0017895100156867234,0.00021181760231186187,0.00059563414089911014,1.3272459332996018e-09,8.7525917524797455e-06,0.00026767137462718413,9.9705127836304665e-12,3.7984147973573669e-05,4.9990946330953431e-07,7.0399454451544104e-06,7.0325646661840625e-06,4.4491612305015232e-09,1.1851159550151827e-08,2.8919717253168106e-09,3.8037763215319683e-06,5.2936684264093549e-12,5.3484243210700993e-12,5.3565258439720441e-12,1.3546399854437858e-06,6.2799512481715591e-11,9.706653485661347e-14,3.5906451656256694e-15,1.7858921953330198e-14,9.1948703476050647e-11,4.782231206422998e-11,1.4382118810791805e-11,1.4010381182381925e-12,5.4077725030132202e-13,1.4541515132765747e-14,5.3538761167709402e-19,1.0017250812223566e-13,1.1812844632547517e-14,9.1952018683601187e-09,1.1748159412352158e-13,5.6984248516316751e-14,2.4609529046863035e-17,1.9017259950723362e-17,7.1872243519345183e-14,1.3732628468991305e-21,7.8123983008100434e-22,4.2709500493887082e-15,5.9232353647323934e-20,4.941250145206975e-16,2.3200992914963868e-20,2.3505201880479884e-22,1.7778675261355318e-19,7.3141348778285601e-17,4.47596798945442e-17,5.4728408448529214e-18,7.6336059484776834e-12,6.0812938536279259e-16,5.5808741818914695e-16,1.9825774312374041e-15,1.1676064682665995e-17,1.9031235695105158e-19,1.9683866713387265e-16,1.1175970836446186e-18,1.5864075842746452e-19,1.2728601141074973e-16,2.3270142732805902e-17,1.6096599623682405e-19,3.7128416082537928e-20,9.9761616335669418e-20,4.1503006925249898e-18,7.6236512000669313e-10,8.1977405513736471e-15,3.7725687160041457e-15,2.516956909946259e-09,3.8349358362435003e-24,1.2464744436189532e-21,3.6312847506438351e-19
8.235349124147974e-09,0.34025590022913127,1.9171986961118776e-09,6.5340277407873293e-12,2.6517479602761535e-09,4.722495731212117e-16,2.2056731334513802e-10,0.0,0.0,5.2328851829397265e-06,9.4702348807604244e-09,154.0,0.0,0.99547684299603578,1.0,18.999370372441316,0.00027671887804082854,3.7400329205644617e-08,0.0012312196829652026,0.0018441430908230523,0.00021831893542609539,0.00061386951088248027,1.3677650373206759e-09,9.0198421485916555e-06,0.00027589009007507044,1.0275760549822986e-11,4.0347967781385072e-05,5.1558787045459975e-07,7.4916794114664913e-06,7.4838210980317361e-06,4.7346514530667072e-09,1.2305287675081808e-08,3.0775550291961098e-09,4.0744129527372277e-06,6.1725861342820746e-12,6.2486944313185801e-12,6.2584594899461557e-12,1.482971446354039e-06,6.7403194093557413e-11,1.000303506829012e-13,3.8387991879378388e-15,1.9551517691433738e-14,1.023617563571817e-10,5.4858411239022212e-11,1.6572197178501762e-11,1.6372069927402755e-12,6.462191456931802e-13,1.782137585271076e-14,6.2563646549123912e-19,1.1871307018037376e-13,1.3889794191930095e-14,9.5455291433835258e-09,1.3043490356612785e-13,6.3333746737800439e-14,2.7323077705491712e-17,2.1567344335427624e-17,8.1621693511299856e-14,1.5262793432683508e-21,8.6828986708918247e-22,4.9879536529609747e-15,6.9176264425164031e-20,5.7503518383052608e-16,2.7000003856554352e-20,2.7354045902922362e-22,2.0689850149453205e-19,8.7571550359511219e-17,5.2972136933958014e-17,6.6690051173219703e-18,8.7296289572698909e-12,6.9847327835251349e-16,6.5614519865301458e-16,2.3437441404856971e-15,1.3729608232874827e-17,2.2498281586563275e-19,2.3999279610555402e-16,1.3705071366177101e-18,1.7619312335031874e-19,1.456673491124924e-16,2.8355205892155746e-17,2.0013047227076764e-19,4.6411926531903402e-20,1.2802509617739233e-19,5.1376572221410787e-18,7.8878495452762712e-10,8.4818265986957698e-15,3.9033039852278106e-15,2.6921364264198004e-09,4.7451606657538552e-24,1.5862325381742886e-21,4.2707596961763708e-19
8.481165431185604e-09,0.340255864923306,2.0071442330018072e-09,7.025208790996449e-12,2.8325249076654351e-09,5.4013955435930376e-16,2.4313456513533102e-10,0.0,0.0,5.5478651239964916e-06,1.0645182359294797e-08,154.0,0.0,0.99534135468244445,1.0,18.999351431933668,0.0002849172426304152,3.7395597527984819e-08,0.001267364215496477,0.0018987480876501749,0.00022481930201282427,0.0006320898473341247,1.4082632435531827e-09,9.2869547164229844e-06,0.00028410776690075879,1.0580756664857735e-11,4.2782523243915716e-05,5.3125350326765299e-07,7.9573564424504746e-06,7.9490052419124759e-06,5.0289529303739801e-09,1.2759816513717484e-08,3.2688665086731945e-09,4.3562228924242241e-06,7.1635910814917906e-12,7.2661581252561262e-12,7.2778619731244106e-12,1.6191151447832763e-06,7.2202215815663272e-11,1.0299263798895114e-13,4.0969653760781725e-15,2.1347502259467712e-14,1.135677416968731e-10,6.2663730894425254e-11,1.9010345951619983e-11,1.9038312077525098e-12,7.6779254216766777e-13,2.1704323508097543e-14,7.2752344812229106e-19,1.3996528553472215e-13,1.6250991583630494e-14,9.8961219958756251e-09,1.4440369229847433e-13,7.0186320516309571e-14,3.0249367390716623e-17,2.4374538351198169e-17,9.2365729060217231e-14,1.6914194527041289e-21,9.6223694455605108e-22,5.8005683209182749e-15,8.0446180936419031e-20,6.6635501894907374e-16,3.1287780392141534e-20,3.169807100728426e-22,2.3975569434158093e-19,1.0432775081355294e-16,6.2386514511052708e-17,8.0809287939336877e-18,9.9449931344873329e-12,7.9900336471812348e-16,7.6779510775032269e-16,2.756821229813596e-15,1.6068070852386824e-17,2.6463661618874267e-19,2.9087130175403882e-16,1.6701451585076743e-18,1.950859886647089e-19,1.6605019442491302e-16,3.4357266648937552e-17,2.4715489683547404e-19,5.761022191487783e-20,1.6304183967397593e-19,6.3225231995696206e-18,8.1519328733411251e-10,8.7657884585954926e-15,4.0339821038781472e-15,2.8732821050766763e-09,5.837141357823631e-24,2.0052997545163434e-21,4.9980421332518608e-19
8.726981738223234e-09,0.34025582965862644,2.0983131626708748e-09,7.5377238821422047e-12,3.0197238462865724e-09,6.1537306645581748e-16,2.6723164419243836e-10,0.0,0.0,5.8719189494744364e-06,1.1925855589301043e-08,154.0,0.0,0.99520584141807478,1.0,18.999332489467829,0.00029311205802413405,3.7390864860121423e-08,0.0013034788540576205,0.0019533247756697522,0.00023131870196561359,0.00065029504120742458,1.448740381063274e-09,9.5539283285433551e-06,0.00029232440497390912,1.088549930336806e-11,4.5287758505039372e-05,5.4690626772838658e-07,8.4369651312178701e-06,8.4281056290455761e-06,5.3320583825902037e-09,1.3214682360748226e-08,3.4659014309151308e-09,4.6493780068665197e-06,8.2768970787040897e-12,8.4118681292584097e-12,8.4258212613725137e-12,1.763296093333712e-06,7.7199638051475385e-11,1.0595338427152267e-13,4.3652975404925267e-15,2.3249879817367213e-14,1.255981825581386e-10,7.1294359701187418e-11,2.1715343852113507e-11,2.203677766942374e-12,9.0730980659995837e-13,2.6277405603772042e-14,8.4210593718134884e-19,1.6422556734899012e-13,1.8925034923170888e-14,1.0246935166107371e-08,1.5943626892549834e-13,7.7566160240427678e-14,3.3398519209158702e-17,2.745641439036239e-17,1.0417316884530278e-13,1.869266139154469e-21,1.0634127066799185e-21,6.7183701395997449e-15,9.3174911928574851e-20,7.6906931786144169e-16,3.6110561132809827e-20,3.6584123404117241e-22,2.767126649071843e-19,1.2370455877231634e-16,7.313539675196963e-17,9.7396477148118975e-18,1.128885681146523e-11,9.1052955824500271e-16,8.9444906400992271e-16,3.2274006362373451e-15,1.8721076285665396e-17,3.0981059534275573e-19,3.5056557220239661e-16,2.0233260956592076e-18,2.153774581275019e-19,1.885850086107936e-16,4.1408185159772878e-17,3.0330093091730095e-19,7.1039236138152736e-20,2.0614356000905777e-19,7.7373159598357813e-18,8.415897899190921e-10,9.0496225987257152e-15,4.164601446385984e-15,3.0603913096390976e-09,7.1406704557356167e-24,2.5192545727147295e-21,5.822036178808154e-19
8.972798045260864e-09,0.3402557944348472,2.1906639281677688e-09,8.0718240255783363e-12,3.213401747622569e-09,6.9849300726244833e-16,2.9291363789691145e-10,0.0,0.0,6.2050335157998291e-06,1.3318359034648334e-08,154.0,0.0,0.99507030342990643,1.0,18.999313544936111,0.00030130332506392705,3.7386131210573311e-08,0.0013395633826732026,0.0020078729248110268,0.00023781713517307158,0.00066848498375873377,1.4891962792340789e-09,9.82076185961299e-06,0.00030054000415714687,1.1189986645058915e-11,4.7863617418907415e-05,5.6254607007623334e-07,8.9304939873473629e-06,8.9211107029439717e-06,5.6439604744005937e-09,1.3669830361185716e-08,3.6686550270212436e-09,4.9540498736883035e-06,9.5232935231889433e-12,9.6975454636636063e-12,9.7140968869221431e-12,1.915738765992751e-06,8.2398516139627096e-11,1.0891257705056024e-13,4.6439492324694654e-15,2.5261647702881931e-14,1.3848464892608191e-10,8.0808462152517546e-11,2.470669513809401e-11,2.5396616358354418e-12,1.0667139602577368e-12,3.1636944840039758e-14,9.7049785224212039e-19,1.9181222151283324e-13,2.1942449366894051e-14,1.059792983587737e-08,1.7558179408431223e-13,8.5497887103154554e-14,3.6780832784769771e-17,3.0831172006988612e-17,1.1711532254021334e-13,2.0604127485190299e-21,1.1721547038802983e-21,7.7515832721036087e-15,1.075042542204882e-19,8.842225855590553e-16,4.1517387990320525e-20,4.2061889528504381e-22,3.1814522935298481e-19,1.4602401100774624e-16,8.5361218352327229e-17,1.1679559230783745e-17,1.2770809916022411e-11,1.0339013462008542e-15,1.0376196565400105e-15,3.7614878497145088e-15,2.1720362313078963e-17,3.6108129392901768e-19,4.2028260352488944e-16,2.4376100394677659e-18,2.3712619902975179e-19,2.1342866774020466e-16,4.9654096137965647e-17,3.6998478522682469e-19,8.7054696883897522e-20,2.5887211075583129e-19,9.4186606391495284e-18,8.6797419545933063e-10,9.3333261500385221e-15,4.2951606924291505e-15,3.253461336903785e-09,8.6894041569610883e-24,3.1461873530725597e-21,6.752259807421138e-19
9.218614352298493e-09,0.34025575925172324,2.2841562706554681e-09,8.627751717349924e-12,3.4136180897273096e-09,7.9006405473787919e-16,3.2023621351245992e-10,0.0,0.0,6.5471954519882269e-06,1.4828961591772014e-08,154.0,0.0,0.99493474094477441,1.0,18.999294598231099,0.00030949104459337463,3.7381396587853607e-08,0.0013756175859717941,0.0020623923054352684,0.00024431460151976448,0.00068665956654970575,1.529630767769014e-09,1.0087454186404398e-05,0.00030875456430729041,1.1494216874745572e-11,5.0510043550737224e-05,5.7817281681243291e-07,9.4379314371151417e-06,9.4280088195342229e-06,5.9646518150845209e-09,1.4125213281994436e-08,3.8771224920724027e-09,5.2704097783985892e-06,1.0914158163817306e-11,1.1135598323982944e-11,1.1155139022196014e-11,2.0766670935424254e-06,8.7801900292143553e-11,1.1187020386943348e-13,4.9330737410386636e-15,2.7385796337821501e-14,1.5225874629253437e-10,9.1266275587205345e-11,2.8004628834573846e-11,2.9148479063440733e-12,1.2480825661849032e-12,3.7889188348336418e-14,1.1138704819935697e-18,2.23066306238444e-13,2.5335761490440712e-14,1.094907271268915e-08,1.9289027340126526e-13,9.4006549406464991e-14,4.0406784782941975e-17,3.4517638012455376e-17,1.3126599147922717e-13,2.2654629195927138e-21,1.2888063421343403e-21,8.9111025371717068e-15,1.23585305846464e-19,1.0129204986341842e-15,4.7560174932510578e-20,4.8183965709910005e-22,3.6445121314986324e-19,1.7163720655054767e-16,9.9216619195948314e-17,1.3938666684784088e-17,1.4400882630946265e-11,1.1700086164664422e-15,1.198924231810065e-15,4.3655193467865334e-15,2.5099866643152066e-17,4.1906662949828366e-19,5.013534059796852e-16,2.9213581585097284e-18,2.6039141562892757e-19,2.4074452314684219e-16,5.9256446108073482e-17,4.4879055748341025e-19,1.0605565902494863e-19,3.2300480080234852e-19,1.1407796732374898e-17,8.9434628534882032e-10,9.6168967619476545e-15,4.4256587602789369e-15,3.4524894289382253e-09,1.0521235428183259e-23,3.9070206404844674e-21,7.7988707178660986e-19
9.464430659336123e-09,0.3402557241090095,2.3787511883115474e-09,9.2057412158575388e-12,3.6204348378348069e-09,8.9067274361090177e-16,3.4925563985725391e-10,0.0,0.0,6.8983911605103509e-06,1.6464095936432724e-08,154.0,0.0,0.99479915418936571,1.0,18.999275649245693,0.00031767521745769466,3.7376661000469785e-08,0.0014116412491905637,0.0021168826883402195,0.00025081110088700305,0.00070481868144960796,1.5700436766950904e-09,1.0354004187824329e-05,0.00031696808527640816,1.179818818239268e-11,5.3226980177606047e-05,5.9378641469991369e-07,9.9592658237291995e-06,9.9487882472812545e-06,6.2941249585942818e-09,1.458079045278478e-08,4.0912989851822639e-09,5.5986287109361529e-06,1.2461469639893024e-11,1.2739140893613905e-11,1.2762107492538915e-11,2.2463044589942183e-06,9.3412835532839215e-11,1.1482625229518031e-13,5.2328240898789696e-15,2.962530913767022e-14,1.6695210524968224e-10,1.0273010658298504e-10,3.1630097713316897e-11,3.332453858324674e-12,1.4536315018575106e-12,4.5150978732138003e-14,1.2734532720430876e-18,2.5835249492612631e-13,2.9139575176247162e-14,1.1300335242963347e-08,2.1141255118330854e-13,1.0311761924491255e-13,4.4287027588453143e-17,3.8535266414992725e-17,1.4670146866588596e-13,2.4850305041438599e-21,1.4137168375098461e-21,1.0208515949608127e-14,1.4157877866686285e-19,1.156331331220057e-15,5.4293774923488471e-20,5.5005926003263741e-22,4.160509640674847e-19,2.0092597985594197e-16,1.1486479362518833e-16,1.6558832386808095e-17,1.6189554004157851e-11,1.3197824803682727e-15,1.3800890243401104e-15,5.0463802224899847e-15,2.8895813728608083e-17,4.8442758935740616e-19,5.9524175784223139e-16,3.4837910203304821e-18,2.8523282360282796e-19,2.7070245898327479e-16,7.0393066606671834e-17,5.4148425517626284e-19,1.2848822522934104e-19,4.0058185788282538e-19,1.375101065865239e-17,9.2070587861035205e-10,9.9003324885147098e-15,4.5560947544236166e-15,3.6574727827929585e-09,1.2678690990019022e-23,4.825859843322197e-21,8.9726929620007246e-19
9.710246966373753e-09,0.34025568900646186,2.4744108965304962e-09,9.8060188113672811e-12,3.8339164229397893e-09,1.0009275294348842e-15,3.8002880886635482e-10,0.0,0.0,7.2586068181677263e-06,1.823035786141058e-08,154.0,0.0,0.99466354339021379,1.0,18.999256697873086,0.00032585584450373995,3.7371924456923441e-08,0.0014476341581798483,0.0021713438447645149,0.00025730663315351606,0.00072296222063762314,1.6104348363661747e-09,1.0620410744935314e-05,0.00032518056691272981,1.2101898763152766e-11,5.6014370289250186e-05,6.0938677076437123e-07,1.0494485407564173e-05,1.0483437167314369e-05,6.6323724036346315e-09,1.5036526853035829e-08,4.3111796295489568e-09,5.9388773622254046e-06,1.4177819796023482e-11,1.4522012087500658e-11,1.4548890725280154e-11,2.4248736930494905e-06,9.9234361635896162e-11,1.1778070991874727e-13,5.5433530342363013e-15,3.1983162424293721e-14,1.8259637199984286e-10,1.1526432678469973e-10,3.5604777047369528e-11,3.7958509219935902e-12,1.6857186167059456e-12,5.3550446767562265e-14,1.4505345748338205e-18,2.9805994206547315e-13,3.339064905701751e-14,1.1651692936714298e-08,2.3120030479974937e-13,1.1285698954529622e-13,4.8432388128101881e-17,4.2904138225138828e-17,1.6350053821421078e-13,2.7197394955732028e-21,1.5472411755798424e-21,1.1656127215837265e-14,1.6165531035655086e-19,1.3156873425651285e-15,6.1776045062300411e-20,6.258638819500529e-22,4.7338785135808054e-19,2.3430461198411464e-16,1.3247983407051132e-16,1.9586038942562635e-17,1.8147760509898999e-11,1.484196091146156e-15,1.5829533298632681e-15,5.8114220142304509e-15,3.3146802476069426e-17,5.5786994180683424e-19,7.0355331065383529e-16,4.1350493304171626e-18,3.1171062444344169e-19,3.0347894699726732e-16,8.3259282730574923e-17,6.5002851514010089e-19,1.5484945698402761e-19,4.9393614932127804e-19,1.6500095136790408e-17,9.4705282370003399e-10,1.018363170030956e-14,4.6864679250070337e-15,3.868408558149992e-09,1.5209352907633515e-23,5.9303761881698185e-21,1.0285244369535024e-18
9.956063273411383e-09,0.34025565394383606,2.5710987893877831e-09,1.0428803087634114e-11,4.0541297187175689e-09,1.121458840672431e-15,4.1261325703373056e-10,0.0,0.0,7.6278283769780737e-06,2.0134505605199693e-08,154.0,0.0,0.99452790877369512,1.0,18.999237744006773,0.00033403292657999703,3.7367186965710051e-08,0.0014835960994076993,0.0022257755463920871,0.00026380119819602896,0.00074109007660513328,1.6508040774662719e-09,1.0886672740977106e-05,0.0003333920090614294,1.2405346817404101e-11,5.8872156588869416e-05,6.2497379229710343e-07,1.1043578366396214e-05,1.1031943673554069e-05,6.9793865937429287e-09,1.5492392326624381e-08,4.536759512507175e-09,6.2913261207434553e-06,1.6076425775154957e-11,1.6498794226179714e-11,1.6530124634547464e-11,2.6125970695856746e-06,1.0526951306462578e-10,1.2073356435522593e-13,5.8648130578515178e-15,3.4462325341488751e-14,1.9922319969810981e-10,1.2893536822480865e-10,3.9951063163087041e-11,4.3085665448197625e-12,1.946847274495913e-12,6.3227725618461546e-14,1.6464623630587796e-18,3.4260315196165627e-13,3.8127975561793727e-14,1.2003124788756419e-08,2.5230603971474852e-13,1.2325097144186532e-13,5.2853866829710983e-17,4.764496114716502e-17,1.8174447430481185e-13,2.9702239656589576e-21,1.6897400754373054e-21,1.3266978179071338e-14,1.8399577569449778e-19,1.4922861266227133e-15,7.006790993727674e-20,7.0987078002223776e-22,5.369287512663866e-19,2.7222157878401926e-16,1.5224706879178758e-16,2.3070658791378065e-17,2.0286904560282993e-11,1.6642654579884293e-15,1.8094737195593722e-15,6.6684807114538727e-15,3.7893894819509006e-17,6.4014596521700517e-19,8.280450496294543e-16,4.8862571153697173e-18,3.3988548213190666e-19,3.3925709864245814e-16,9.8069056414536004e-17,7.7659803103999383e-19,1.8569147919733359e-19,6.0572527047207003e-19,1.9712836167712759e-17,9.7338699229384331e-10,1.0466793017550462e-14,4.8167776370599515e-15,4.0852938832630774e-09,1.8166305508214867e-23,7.2522239094792886e-21,1.1748764802751289e-18
9.999999999999999e-09,0.34025561892088846,2.5884861754576567e-09,1.0542505513600641e-11,4.0942046128668821e-09,1.1441344971200971e-15,4.1863258471582398e-10,0.0,0.0,7.6947699345305814e-06,2.0489901392389613e-08,154.0,0.0,0.99450366321558581,1.0,18.999234355958908,0.00033549410888717145,3.7366340096603672e-08,0.0014900205880164553,0.0022355014421375327,0.00026496192216698261,0.00074432855385511611,1.65801727487685e-09,1.0934248576330915e-05,0.00033485959667800704,1.2459556737319975e-11,5.9390363051612027e-05,6.2775837430960318e-07,1.1143182718235173e-05,1.1131441534067723e-05,7.0423341631518071e-09,1.5573884382224749e-08,4.5776792151614629e-09,6.3556203322366172e-06,1.6436028007237131e-11,1.687370925900547e-11,1.6905896584201525e-11,2.6471316719506084e-06,1.0637095992954103e-10,1.2126118195962351e-13,5.9234333527065071e-15,3.4918451871996765e-14,2.0230097363311864e-10,1.3150386661872658e-10,4.0768813083279082e-11,4.4056831242738356e-12,1.9967807544505261e-12,6.5103519469350667e-14,1.6835742377349429e-18,3.5110742744130542e-13,3.9029062209322383e-14,1.206594542327578e-08,2.5622134425490921e-13,1.2517976823025218e-13,5.3674092406987397e-17,4.8533131216139428e-17,1.8516393507525379e-13,3.0167060209807032e-21,1.7161833984274721e-21,1.3573138415560766e-14,1.882418315777985e-19,1.525770758887771e-15,7.1640117179765097e-20,7.2579920287009646e-22,5.4897664621289236e-19,2.7951334375952438e-16,1.5602182204198431e-16,2.3745812795695475e-17,2.0689212528988279e-11,1.6981803001404124e-15,1.8526105596231839e-15,6.8319928827696475e-15,3.8797937427809192e-17,6.558428526420339e-19,8.5214504105758623e-16,5.0319696311463461e-18,3.4510484173455976e-19,3.4598263391931989e-16,1.0093842795560149e-16,8.0129973475639387e-19,1.9172194682092959e-19,6.2787303127068677e-19,2.0340729504012379e-17,9.7809255559732779e-10,1.051739009919189e-14,4.8400622128046802e-15,4.1246860627189298e-09,1.8744151792586409e-23,7.5140695488623511e-21,1.2027236850334783e-18
