Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181)
3.5967507881118814e-07,0.5383135204047874,1.3403541875235819e-08,9.3483713581921053e-10,1.3473892037003736e-06,1.1968867190754328e-11,2.6987896767960845e-06,0.0,0.0,0.0004932737223855996,0.00023299922187190703,154.0,0.0,0.95364287682142901,1.0,18.992054908660396,0.0041503436095575224,6.1593742980302391e-09,0.0079945399533477794,0.014200394265838081,0.0015075545043034971,0.0044231477088387356,8.8660737024663665e-09,5.9031411508925952e-05,0.0016636485530403516,9.5835140394031273e-11,0.0059431815201256297,1.8579767137340093e-06,0.00092216792535018536,0.00090709880620128494,4.4906679597118119e-07,6.5142353849843216e-08,3.0352398563162623e-07,0.0027566101824833644,1.3308667236821859e-06,2.8739530928781483e-06,2.9420612788509806e-06,0.0027304138966855575,2.6493344269697264e-08,8.2544168780704873e-13,1.0893037079979935e-12,1.4203741055151582e-11,1.2036841578357272e-07,2.1903728174004299e-06,8.8193380398943527e-07,1.6082249241059665e-07,2.6686008108225301e-07,2.4637220851252255e-07,4.9115644150808822e-14,2.0069132762430775e-07,2.2766176474745923e-08,5.7476482013015362e-08
3.6624180581955463e-07,0.5383131387368687,1.3557187006094647e-08,9.6562126790792798e-10,1.4127609838362838e-06,1.2665899127837808e-11,2.8979575441244848e-06,0.0,0.0,0.0005028081756413027,0.00024606843875527105,154.0,0.0,0.95281578600353767,1.0,18.99188017728402,0.0042139333006125882,6.1545385830855318e-09,0.0080554406475232855,0.014356563114959,0.0015343443552027736,0.0044568168616484693,8.9635022444774653e-09,5.9680108614342575e-05,0.0016933620209129978,9.6564640786140709e-11,0.006134016711392797,1.8721712809913486e-06,0.0009505382923823474,0.0009342860365416048,4.6252214327942021e-07,6.6315534186875268e-08,3.1261847232698719e-07,0.0028753070661457826,1.4243857567141217e-06,3.1131539513261458e-06,3.1884412957061453e-06,0.0028478373893323478,2.7635580299301886e-08,8.3451247944117912e-13,1.136181334776808e-12,1.48148074116267e-11,1.2562766666873878e-07,2.3270657130203781e-06,9.3704784748987496e-07,1.712741609777295e-07,2.8461274593726155e-07,2.7031880430598796e-07,5.2307613430160097e-14,2.1832075842921283e-07,2.515321764302167e-08,5.8506200043098015e-08
3.728085328279211e-07,0.5383127556315822,1.3707448780988192e-08,9.9669545469952209e-10,1.4795153010624222e-06,1.3384706703976716e-11,3.1068891121910256e-06,0.0,0.0,0.00051215983086975525,0.00025951328167155837,154.0,0.0,0.95199002165429802,1.0,18.991704596197195,0.004277128449940504,6.1497109340132062e-09,0.0081138915146454563,0.01450929874647537,0.0015611084385182081,0.0044891291497606307,9.0587852423681641e-09,6.0314520322520271e-05,0.0017230522935086944,9.7264742357572866e-11,0.0063267500853401446,1.885795388194367e-06,0.00097912021697858049,0.00096161836726303587,4.7604907414991568e-07,6.7487798401005075e-08,3.2176134288546266e-07,0.0029962426122434015,1.5219917812603978e-06,3.3665533707034055e-06,3.4496102034052886e-06,0.0029672729312813753,2.8799402001034258e-08,8.4338351704158587e-13,1.1839420940952357e-12,1.5436353337877071e-11,1.3098030604717886e-07,2.468913623003974e-06,9.9424339011060387e-07,1.8214166821680783e-07,3.0309254265154664e-07,2.9598895928088536e-07,5.5626581027926379e-14,2.3708540151665127e-07,2.7728587770443375e-08,5.9534927400072584e-08
3.793752598362876e-07,0.5383123711149802,1.3854383943885135e-08,1.0280501500439684e-09,1.5476239571304763e-06,1.4125186610599819e-11,3.3257930451727478e-06,0.0,0.0,0.00052132665035039985,0.00027333004934062123,154.0,0.0,0.95116558719349631,1.0,18.991528189029161,0.0043399311684570009,6.1448913718040945e-09,0.0081699509796151794,0.014658652062196615,0.0015878467941009076,0.0045201169657651348,9.1519545301915549e-09,6.0934858587929889e-05,0.0017527194062601443,9.7936146955765217e-11,0.0065213328688373314,1.898862623759458e-06,0.0010079051251994536,0.00098908516796024251,4.8964232308476867e-07,6.8659147888673679e-08,3.3094903834067246e-07,0.0031193772053894828,1.6237288902243862e-06,3.6346259314379877e-06,3.7260771381830973e-06,0.0030886697444231143,2.9984428088544883e-08,8.5205776439553499e-13,1.2325703131656151e-12,1.6068114701286249e-11,1.364241008343598e-07,2.6159579724190755e-06,1.053537213082336e-06,1.9342905246071939e-07,3.2230716996110164e-07,3.2346019902045483e-07,5.9073780262691535e-14,2.5703010453356053e-07,3.0501958094403983e-08,6.0562665613294047e-08
3.859419868446541e-07,0.5383119852143868,1.3998049718523133e-08,1.0596759833755436e-09,1.617058353413276e-06,1.4887218195248707e-11,3.5548733584458106e-06,0.0,0.0,0.00053030704950896501,0.00028751473395776669,154.0,0.0,0.95034248505164098,1.0,18.991350979469537,0.004402343556673031,6.1400799146434656e-09,0.008223677456706692,0.014804674744538882,0.0016145594618808155,0.0045498126945954934,9.2430424285841185e-09,6.1541338605304723e-05,0.0017823633946946638,9.8579556249809914e-11,0.0067177170988541781,1.9113865748297546e-06,0.0010368846498210616,0.0010166760240363044,5.0329673163273998e-07,6.9829584050487594e-08,3.4017807207746589e-07,0.0032446706489024585,1.7296367323873918e-06,3.9178455074886694e-06,4.0183516608895751e-06,0.0032119768539465394,3.1190271625368694e-08,8.6053823058289184e-13,1.2820500903174327e-12,1.6709826333908947e-11,1.4195680487057171e-07,2.7682364145966629e-06,1.1149445720903276e-06,2.0514003496979705e-07,3.4226375986648816e-07,3.5281096568399356e-07,6.2650347618179499e-14,2.7820012405988689e-07,3.3483179515413113e-08,6.1589416215626858e-08
3.9250871385302057e-07,0.5383115979582572,1.4138503684919246e-08,1.0915637619959942e-09,1.6877895722727402e-06,1.5670664542465858e-11,3.7943293327584603e-06,0.0,0.0,0.00053909987214479011,0.0003020630440714631,154.0,0.0,0.94952071674816863,1.0,18.991172991223802,0.0044643677046630583,6.1352765733185884e-09,0.0082751292446776974,0.01494741913610041,0.0016412464818398747,0.0045782486554785083,9.3320816704022502e-09,6.2134178314231245e-05,0.0018119842944115032,9.9195670490655905e-11,0.006915855629199409,1.9233808028009379e-06,0.0010660506301274156,0.0010443807385662014,5.1700724933230714e-07,7.0999108290287979e-08,3.4944503047144495e-07,0.0033720822590710894,1.8397505070893834e-06,4.2166847544710606e-06,4.3269432425036559e-06,0.0033371431933179479,3.2416540935338035e-08,8.6882796307077217e-13,1.3323653323029204e-12,1.7361222579110119e-11,1.4757616376733274e-07,2.9257828938327402e-06,1.178479222560061e-06,2.1727802394537474e-07,3.6296888367573303e-07,3.8412053838518037e-07,6.6357323968995277e-14,3.0064108859505367e-07,3.6682273281577609e-08,6.2615180742376481e-08
3.9907544086138706e-07,0.538311209376045,1.4275803663316835e-08,1.1237044729268576e-09,1.7597884536534163e-06,1.6475373542668722e-11,4.0443554430199883e-06,0.0,0.0,0.00054770436590112265,0.00031697042705363185,154.0,0.0,0.94870028296608899,1.0,18.990994247971699,0.0045260056920403066,6.1304813504037449e-09,0.0083243644288230247,0.015086938124944089,0.001667907893987347,0.0046054570477273571,9.4191053293752154e-09,6.2713597923434649e-05,0.0018415821410610832,9.9785187340946638e-11,0.0071157021356664579,1.9348588204650889e-06,0.0010953951113431165,0.0010721893337315596,5.3076893442553837e-07,7.2167722014297544e-08,3.5874657337282988e-07,0.0035015709549471728,1.9541009703063197e-06,4.5316146100719887e-06,4.6523607607211779e-06,0.0034641177027051298,3.3662840469832868e-08,8.7693004107018786e-13,1.3834997897888429e-12,1.8022037804143503e-11,1.5327991946252629e-07,3.0886277133220538e-06,1.2441534470670159e-06,2.2984611907247948e-07,3.8442855907371704e-07,4.1746895418887099e-07,7.019565596797113e-14,3.243989620298061e-07,4.0109421559006551e-08,6.3639960730305302e-08
4.0564216786975354e-07,0.5383108194980766,1.4410007605416566e-08,1.156089284351669e-09,1.8330256669847575e-06,1.7301178944887961e-11,4.305141300975333e-06,0.0,0.0,0.00055612015807552111,0.00033223209108560131,154.0,0.0,0.94788118362307627,1.0,18.99081477332836,0.0045872595879385969,6.125694248226762e-09,0.0083714407898203436,0.015223285035587496,0.0016945437383371986,0.0046314699003051464,9.5041467505355795e-09,6.3279819448576515e-05,0.0018711569703260399,1.003488007559793e-10,0.0073172111196703419,1.9458340707355983e-06,0.0011249103437303818,0.0011000920518490348,5.4457695432866031e-07,7.3335426630340953e-08,3.6807943442065928e-07,0.0036330953436648763,2.0727144515608824e-06,4.8631038074410331e-06,4.9951120083364222e-06,0.0035928494209724808,3.4928771632026535e-08,8.8484756903761815e-13,1.4354370909652083e-12,1.8692006879394159e-11,1.5906581448916141e-07,3.2567976077823944e-06,1.3119780846410919e-06,2.4284711654355174e-07,4.0664825813058891e-07,4.5293692994205931e-07,7.4166197580441959e-14,3.4952000767468567e-07,4.3774957920811234e-08,6.4663757716729708e-08
4.1220889487812003e-07,0.5383104283554313,1.4541173492714769e-08,1.188709546669063e-09,1.9074717784920985e-06,1.8147901389688263e-11,4.5768716110279976e-06,0.0,0.0,0.00056434723185715097,0.00034784302659200662,154.0,0.0,0.94706341793901794,1.0,18.990634590808131,0.0046481314510004096,6.120915263498476e-09,0.0084164157192076327,0.015356513525643834,0.00172115405488744,0.0046563190250612854,9.5872394866194291e-09,6.3833066288611505e-05,0.0019007088179040033,1.0088719999103169e-10,0.0075203379104593591,1.9563199069151592e-06,0.0011545887813741199,0.0011280793560144336,5.584265859736288e-07,7.45022235471349e-08,3.7744042127583227e-07,0.0037666138013063111,2.1956128810867868e-06,5.211618402173977e-06,5.3557032140641427e-06,0.003723287571393293,3.6213933558233237e-08,8.9258367077548705e-13,1.4881607735601672e-12,1.937086562476061e-11,1.6493159596352234e-07,3.4303158202335598e-06,1.3819625617576997e-06,2.5628351451653451e-07,4.2963291616366414e-07,4.906057851380916e-07,7.8269711751150097e-14,3.7605075291032787e-07,4.7689357785867562e-08,6.5686573238693922e-08
4.187756218864865e-07,0.5383100359798282,1.466935924175342e-08,1.2215567931779008e-09,1.9830973140305778e-06,1.9015349419013257e-11,4.8597261384720176e-06,0.0,0.0,0.00057238590306782778,0.00036379802706373778,154.0,0.0,0.94624698450005651,1.0,18.99045372379102,0.0047086233293708668,6.1161443842434705e-09,0.0084593461413121195,0.015486677488077392,0.0017477388836013323,0.0046800359735350823,9.668417237769381e-09,6.437356282325728e-05,0.0019302377194919871,1.0140106867735444e-10,0.0077250386659846685,1.9663295744677621e-06,0.0011844230806782904,0.0011561419303848291,5.7231321596091979e-07,7.5668114173643676e-08,3.8682641572700816e-07,0.0039020845493513293,2.3228138266565526e-06,5.57762131343191e-06,5.7346385763795464e-06,0.003855381641242956,3.7517923856579774e-08,9.0014148382296103e-13,1.5416543150837997e-12,2.0058351224216198e-11,1.7087501929932264e-07,3.6092021824186788e-06,1.4541149248123625e-06,2.7015751896208197e-07,4.5338694136958211e-07,5.3055736599698211e-07,8.2506872189989401e-14,4.040379545187811e-07,5.1863228836952771e-08,6.6708408832217033e-08
4.25342348894853e-07,0.5383096424035224,1.4794622616070751e-08,1.2546227404154645e-09,2.0598728175686407e-06,1.990332046012542e-11,5.1538796893988706e-06,0.0,0.0,0.00058023679747351683,0.00038009170921993901,154.0,0.0,0.94543188131917377,1.0,18.990272195491741,0.0047687372606972575,6.1113816007187101e-09,0.0085002884414215434,0.015613830959011962,0.0017742982643903504,0.0047026519972257087,9.7477137919285854e-09,6.4901534017395253e-05,0.0019597437107723025,1.0189108392447126e-10,0.0079312703725094458,1.9758761942455488e-06,0.001214406098596155,0.0011842706801205337,5.8623234047758173e-07,7.683309991849664e-08,3.9623437363002584e-07,0.004039465726766946,2.4543305394804996e-06,5.9615718796689383e-06,6.1324198108841834e-06,0.0039890814554519585,3.884033930371056e-08,9.0752415387536382e-13,1.59590116116745e-12,2.0754202609639034e-11,1.7689385165528132e-07,3.7934731983916309e-06,1.5284418738734553e-06,2.8447104985628551e-07,4.7791422514652775e-07,5.7287397092739686e-07,8.6878265263304562e-14,4.3352856474885343e-07,5.6307301446136332e-08,6.7729266031609466e-08
4.319090759032195e-07,0.538309247659204,1.491702114462861e-08,1.2878992881694913e-09,2.1377689054585521e-06,2.0811601781239302e-11,5.4595021015559737e-06,0.0,0.0,0.00058790082872299315,0.00039671853246779225,154.0,0.0,0.94461810589337436,1.0,18.990090028931075,0.0048284752721337839,6.1066268996813757e-09,0.0085392983999909022,0.015738028030963937,0.0018008322370988133,0.0047241980112059986,9.825162971615831e-09,6.5417205066719411e-05,0.0019892268273999053,1.0235791555352012e-10,0.0081389908430373834,1.9849727471198687e-06,0.0012445308906161813,0.0012124567310079261,6.0017956513357337e-07,7.7997182189463991e-08,4.0566132479920754e-07,0.0041787154578071433,2.5901720085871902e-06,6.3639254293710157e-06,6.5495457116361684e-06,0.0041243372445099596,4.0180776500196383e-08,9.1473482985360184e-13,1.6508847524152509e-12,2.1458160814514959e-11,1.8298587512416345e-07,3.983142130808073e-06,1.6049487975315462e-06,2.9922574767748601e-07,5.0321815302978972e-07,6.1763827751801704e-07,9.1384391978025417e-14,4.6456969816217404e-07,6.1032419133448729e-08,6.8749146368854793e-08
4.38475802911586e-07,0.5383088517799041,1.5036612046481892e-08,1.3213785191845299e-09,2.2167563166397145e-06,2.1739971416844322e-11,5.7767582454470915e-06,0.0,0.0,0.00059537917696100341,0.0004136728176269294,154.0,0.0,0.94380565525754534,1.0,18.989907246909702,0.0048878393803512233,6.101880257848631e-09,0.0085764311326698428,0.015859322771407038,0.0018273408414900859,0.0047447045609501446,9.9007985844944588e-09,6.592080106701679e-05,0.0020186871049910952,1.0280222540230042e-10,0.0083481587146382302,1.9936320599692075e-06,0.0012747907085245878,0.0012406914287839267,6.1415060465590414e-07,7.9160362392986804e-08,4.1510437280512296e-07,0.004319791915607084,2.7303430230995275e-06,6.7851328671416328e-06,6.9865117268172101e-06,0.0042610997068219802,4.1538832485256909e-08,9.2177665931556126e-13,1.7065885496090209e-12,2.2169969298745701e-11,1.8914888967179797e-07,4.178219089481314e-06,1.6836398086768234e-06,3.1442298016785042e-07,5.2930161616744422e-07,6.6493327118932517e-07,9.6025670046653719e-14,4.9720859930061447e-07,6.6049529083018954e-08,6.9768051373053777e-08
4.4504252991995246e-07,0.5383084547989104,1.5153452161446338e-08,1.3550526985826924e-09,2.2968059589265528e-06,2.2688199061073018e-11,6.1058080349801884e-06,0.0,0.0,0.00060267326815480952,0.00043094876489266435,154.0,0.0,0.94299452603507428,1.0,18.989723871984289,0.0049468315915511636,6.0971416564642647e-09,0.0086117410359084767,0.015977769146569405,0.0018538241172342507,0.0047642017922599556,9.9746543730975924e-09,6.641254668096665e-05,0.0020481245791134444,1.0322466662368235e-10,0.0085587334447458346,2.0018667929691316e-06,0.0013051789979646815,0.0012689663381824285,6.2814128234574763e-07,8.0322641933758247e-08,4.2456069460092733e-07,0.0044626533816680414,2.8748442418266146e-06,7.225640275408621e-06,7.4438095490481847e-06,0.0043993200657261719,4.2914105311875367e-08,9.2865278373180445e-13,1.7629960570177197e-12,2.2889374245943494e-11,1.95380715834992e-07,4.3787111218049872e-06,1.7645177810303856e-06,3.3006384932222353e-07,5.5616702326641292e-07,7.148421756211838e-07,1.0080243602170897e-13,5.3149261121026915e-07,7.1369672739122073e-08,7.0785982569926116e-08
4.5160925692831895e-07,0.5383080567496841,1.526759788651566e-08,1.3889142730185075e-09,2.3778889515375572e-06,2.3656046927797771e-11,6.4468064469848322e-06,0.0,0.0,0.00060978475416535608,0.00044854047101880955,154.0,0.0,0.94218471448531205,1.0,18.98953992644568,0.005005453901484506,6.0924110760201643e-09,0.0086452817379090007,0.016093420950279796,0.0018802821038971704,0.0047827194241556502,1.0046763971195263e-08,6.689266584804617e-05,0.0020775392852769217,1.0362588311832854e-10,0.008770675306502218,2.0096894281261276e-06,0.0013356893958123867,0.0012972732417219069,6.4214752949798443e-07,8.1484022214352504e-08,4.3402754013116522e-07,0.0046072583013393046,3.0236722695984809e-06,7.6858885319679321e-06,7.9219267206070819e-06,0.004538950121388774,4.4306194583406107e-08,9.35366334449328e-13,1.8200908443713464e-12,2.361612483381591e-11,2.0167919718761366e-07,4.5846223046589481e-06,1.847584386274956e-06,3.4614919856878206e-07,5.8381631294254852e-07,7.6744838505625042e-07,1.0571494748871243e-13,5.6746914485201758e-07,7.7003976502877172e-08,7.1802941481367562e-08
4.5817598393668543e-07,0.5383076576657841,1.537910511777641e-08,1.4229558695870657e-09,2.4599766640253549e-06,2.4643270576444135e-11,6.7999035489399792e-06,0.0,0.0,0.00061671549358718978,0.00046644194570694353,154.0,0.0,0.94137621654798387,1.0,18.989355432299192,0.0050637082954739805,6.0876884846042039e-09,0.0086771060546950596,0.016206331737730582,0.0019067148409308565,0.0048002867245869642,1.0117160864841575e-08,6.7361381522857368e-05,0.0021069312589261004,1.0400650904986422e-10,0.0089839453832186531,2.017112259003609e-06,0.001366315727386507,0.0013256041382532289,6.5616538473412172e-07,8.2644504634898016e-08,4.43502231888023e-07,0.0047535653354112747,3.176819739780551e-06,8.166312943524643e-06,8.4213462537482241e-06,0.0046799422977955515,4.5714701952538673e-08,9.419204290924437e-13,1.8778565673864385e-12,2.4349973478932242e-11,2.0804220258436019e-07,4.7959538374299841e-06,1.9328401316491977e-06,3.6267962010809052e-07,6.1225096641187639e-07,8.2283539856516607e-07,1.1076338530752632e-13,6.0518564942364223e-07,8.296364254865581e-08,7.2818929625058083e-08
4.647427109450519e-07,0.5383072575807992,1.5488029197566417e-08,1.4571702945041112e-09,2.5430407517690845e-06,2.5649619702792672e-11,7.1652445342745348e-06,0.0,0.0,0.00062346753337452797,0.00048464712719472746,154.0,0.0,0.94056902788464625,1.0,18.989170411246903,0.0051215967484403166,6.0829738567463276e-09,0.0087072659510425907,0.016316554764043888,0.0019331223676650321,0.0048169324888448321,1.0185878350575441e-08,6.7818915398592776e-05,0.0021363005354333676,1.0436716831175162e-10,0.0091985055620224573,2.0241473815844464e-06,0.0013970520035114186,0.0013539512412862188,6.7019099308285898e-07,8.3804090592792206e-08,4.5298216428152478e-07,0.0049015334079416939,3.3342754024183232e-06,8.6673428953399908e-06,8.942546266270291e-06,0.0048222496850620616,4.713923158388726e-08,9.4831816761233191e-13,1.9362769864126632e-12,2.5090676057512033e-11,2.1446762819187132e-07,5.0127041358204985e-06,2.0202843978619513e-06,3.7965546237902824e-07,6.4147202046370052e-07,8.8108675634610353e-07,1.1594785589250838e-13,6.4468958361381381e-07,8.9259939777606524e-08,7.3833948514117971e-08
