Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149)
2.2462820348390934e-09,0.6384978512709714,1.4759950162693735e-09,1.1725243546496558e-12,2.0740373412744877e-12,4.6319739929932065e-18,2.1853789733108602e-14,0.0,0.0,4.1965188836834715e-07,4.1775939023693534e-11,154.0,0.0,0.99795178117796557,1.0,18.999909357886906,0.00016063323194244659,1.583804711361241e-07,0.00053201006605427378,0.00062193227364869253,0.00026372062163623424,8.8934379202272216e-05,1.9520557752493129e-10,1.2751176333830872e-06,0.00037413748036316019,1.2117964995091973e-12,2.8930124293717392e-06,3.5078594136047216e-07,1.9115986362001973e-06,1.9107152295620363e-06,5.4195187390785209e-10,1.6372647545163637e-08,3.4107325591676496e-10,2.2206505767689668e-07,5.7294495901854823e-14,5.6181477769110043e-14,5.6240537105131764e-14,1.1840705214108874e-08,5.4116403128394659e-12,1.1764115899568981e-14,1.6672419093739068e-16,3.6647005366880699e-16,1.122283857714061e-12,2.478297480811373e-13,2.105336301987548e-14,5.8885341860185483e-15,4.0480947374154416e-16,1.3012146636941573e-18,2.7137429859741545e-21,8.1617878019130511e-17,3.9943078250482397e-19,1.1392415708980533e-08,6.6738550177005036e-15,1.0905485224138617e-15,2.2253580970629887e-18,9.8451601898393049e-19,3.0324514814483095e-15,2.1180515992161575e-23,1.2102211754562824e-23,3.5598471139055551e-17,6.0417633883993489e-22,1.2780699221455956e-17,2.6533949478330099e-22,1.1634374451927027e-23,2.0369869003911144e-21,1.2277700871787101e-18,1.2011466160571181e-18,2.6623471121592412e-20,4.2056977429523638e-14,6.8283078136029025e-18,5.8232123535047905e-18,4.9616747952367432e-18,4.5538790529855911e-20,6.880956056029732e-22,2.7858717493003414e-19,4.696262349640606e-22
2.3084730140473475e-09,0.638497842441408,1.5370165620973135e-09,1.2492578035362583e-12,2.2685777718038262e-12,5.2277363292202023e-18,2.4439904180001981e-14,0.0,0.0,4.4316149408292752e-07,4.6567980229092593e-11,154.0,0.0,0.99789510354294253,1.0,18.999906798528983,0.00016506696290461431,1.5837247318999762e-07,0.00054659504470299357,0.00063910793387032296,0.00027101472875531703,9.1433923219006903e-05,2.0059646956564909e-10,1.3103485173979859e-06,0.00038448851252328824,1.2458546305478836e-12,3.0551709893360943e-06,3.6129800104580801e-07,2.0273683398002436e-06,2.0264313887472302e-06,5.7477565545450063e-10,1.705233116857018e-08,3.6173504880369015e-10,2.3481848527879901e-07,6.6267818412844996e-14,6.5056271934950143e-14,6.512666976513733e-14,1.2850206495406892e-08,5.7499132778337087e-12,1.2089152738716083e-14,1.7559491338155666e-16,3.9581395786512205e-16,1.234846038426301e-12,2.7902265070428196e-13,2.3849868988849336e-14,6.7549333676157331e-15,4.735539200244793e-16,1.5522850502353254e-18,3.1130265827090254e-21,9.4166355612417866e-17,4.7463487847316272e-19,1.1862576762276404e-08,7.03627643203967e-15,1.1511507169902397e-15,2.3462224016937784e-18,1.0612789099930381e-18,3.2768196884436334e-15,2.2357525306136234e-23,1.2774736255755031e-23,3.9541016981467422e-17,6.7108984180582142e-22,1.4162002813633678e-17,2.9401672954845256e-22,1.2891786893864345e-23,2.2571473311257229e-21,1.3991077899038683e-18,1.3679302458601344e-18,3.1177544043734134e-20,4.7426162899597743e-14,7.7197153882884535e-18,6.7222625400691634e-18,5.7691053334159376e-18,5.2584864914018541e-20,8.0008402178587559e-22,3.3231955277103728e-19,5.654624235505747e-22
2.3706639932556017e-09,0.6384978336272176,1.5990800841365141e-09,1.3289473884312897e-12,2.4767175209698106e-12,5.8820871046166524e-18,2.7266435666791485e-14,0.0,0.0,4.6730958910122024e-07,5.1760478250269364e-11,154.0,0.0,0.99783842753712515,1.0,18.999904239327073,0.00016949996270431621,1.5836447543630715e-07,0.00056117508822471412,0.00065628123864350371,0.00027830835130126722,9.3932619931661162e-05,2.0598662099654116e-10,1.3455745614137693e-06,0.0003948390169430138,1.2799012164434567e-12,3.2217371262158174e-06,3.7180652683236391e-07,2.1465555408834926e-06,2.1455634592508331e-06,6.0856844848561037e-10,1.7736867491568625e-08,3.8300694009076717e-10,2.4794362961858156e-07,7.6329087188458954e-14,7.5020978340429534e-14,7.5104477548397773e-14,1.3915345243323782e-08,6.0989549422716277e-12,1.2414144924484259e-14,1.8470504782470018e-16,4.2672826933001269e-16,1.3555820982352049e-12,3.1327081574698945e-13,2.6936395288251793e-14,7.72343307464075e-15,5.5184817679092707e-16,1.8438309721966044e-18,3.5593638298775906e-21,1.0828299764551186e-16,5.6165263454320646e-19,1.233595831069716e-08,7.4086575842820967e-15,1.2134467551728714e-15,2.4704085215019606e-18,1.141800949490164e-18,3.5335457552139876e-15,2.3567432269012068e-23,1.3466057953071792e-23,4.3796347481833929e-17,7.4331202979837469e-22,1.5648405816300356e-17,3.2487593456083274e-22,1.4244872266557725e-23,2.4940597443064517e-21,1.5886887660573777e-18,1.5523346657306181e-18,3.6354100326759731e-20,5.331086142417808e-14,8.7008875790533279e-18,7.7329817320228349e-18,6.6825120698464386e-18,6.0508007978313626e-20,9.2677264287114976e-22,3.9467266556200154e-19,6.7760410323309455e-22
2.49504595167211e-09,0.6384978160449203,1.7263193991379669e-09,1.4973686907613687e-12,2.9363658438030698e-12,7.3831303898009619e-18,3.3708268728816832e-14,0.0,0.0,5.1752052506513328e-07,6.3434018531038464e-11,154.0,0.0,0.99772508042311647,1.0,18.999899121386729,0.00017836376916096115,1.583484805079367e-07,0.00059032036604077882,0.0006906207740654777,0.0002928941435117559,9.8927470789811591e-05,2.1676469958725252e-10,1.4160121134914128e-06,0.00041553844374600665,1.3479597438815372e-12,3.5680877148196262e-06,3.9281295537320399e-07,2.3951778329748235e-06,2.3940707313218864e-06,6.7905976185513212e-10,1.9119365339036383e-08,4.2738019486474601e-10,2.7531402829828095e-07,1.00101969334045e-13,9.8615967643233321e-14,9.8731829841766781e-14,1.6218438145614027e-08,6.829489957137396e-12,1.306399518866997e-14,2.0364674413471359e-16,4.934367127678442e-16,1.6230369624301464e-12,3.9180450414001315e-13,3.4067746525196822e-14,1.0003825881378909e-14,7.4134360018239014e-16,2.570088840350789e-18,4.6102933441806141e-21,1.4184260065847194e-16,7.7731689693215802e-19,1.3291610398484042e-08,8.1836621077852633e-15,1.3431797491709834e-15,2.7288672513492788e-18,1.3144613070086723e-18,4.0852121913630053e-15,2.6087092545777577e-23,1.4905751973054606e-23,5.3307971499812391e-17,9.0474509276183407e-22,1.8955735411586163e-17,3.935393924779477e-22,1.7255562826865211e-23,3.021204982885015e-21,2.0281137375037089e-18,1.979275395733517e-18,4.8838341770192719e-20,6.6765314106706211e-14,1.0958550419026831e-17,1.013260111247956e-17,8.8707511521706738e-18,7.9325342690345771e-20,1.2302847418176776e-21,5.4981555212277579e-19,9.6002634348829851e-22
2.6069897142469674e-09,0.6384978002733386,1.8443641692855041e-09,1.6594924141919406e-12,3.4031263809689989e-12,8.977442532030606e-18,4.0503757479539144e-14,0.0,0.0,5.6489218462992486e-07,7.5532870599846551e-11,154.0,0.0,0.99762307361748559,1.0,18.999894515762502,0.0001863386952606767,1.5833408573479056e-07,0.00061653422830943783,0.00072151828081023356,0.000306019701272476,0.00010341993714225741,2.2646243131243134e-10,1.4793893175626364e-06,0.0004341661258386695,1.4091729118410436e-12,3.8948660795439858e-06,4.1170660995414821e-07,2.6306141840161051e-06,2.62939813846861e-06,7.4581268189780666e-10,2.0377497750559287e-08,4.6940059474707197e-10,3.0123109347074481e-07,1.2623017114172769e-13,1.2461721405586878e-13,1.2477057172631313e-13,1.8496296917353719e-08,7.5241653900332467e-12,1.3648707342829434e-14,2.2152106135257423e-16,5.5926781142087636e-16,1.8954055924901199e-12,4.7519328638132576e-13,4.170717772864311e-14,1.2502883148309973e-14,9.5590757717062082e-16,3.4211088261041881e-18,5.761996270137066e-21,1.7905625273106611e-16,1.0285800406890102e-18,1.4160864360804196e-08,8.9161735464206044e-15,1.4658874469941608e-15,2.9731558542755538e-18,1.4835649180631518e-18,4.6268460323602834e-15,2.8470308275674726e-23,1.6267483737564627e-23,6.3097980437740752e-17,1.0709031616183685e-21,2.2340614719698523e-17,4.6381286433761711e-22,2.0336847708143045e-23,3.5607128573411125e-21,2.5003572987807404e-18,2.4374546748047686e-18,6.2902623975972685e-20,8.0995602130254913e-14,1.3364956635344081e-17,1.2788186968217017e-17,1.1317857904383123e-17,1.0015812521559521e-19,1.5697092107299001e-21,7.3131333087019144e-19,1.2950722574368156e-21
2.718933476821825e-09,0.6384977845514259,1.9657321106754232e-09,1.8318657089650944e-12,3.9243398174825233e-12,1.0830803968345846e-17,4.8361765481915631e-14,0.0,0.0,6.1432972431460829e-07,8.9282929686949503e-11,154.0,0.0,0.99752107212936747,1.0,18.999889910625939,0.0001943112537340064,1.5831969159171238e-07,0.00064273208586237735,0.00075240812568527673,0.00031914369198546451,0.00010790965569179382,2.361577539776738e-10,1.5427507780552202e-06,0.00045279210224495836,1.4703486389589821e-12,4.2359078145631119e-06,4.3058875639267233e-07,2.8771053018077548e-06,2.8757751708467915e-06,8.1570010805532657e-10,2.1647362697220084e-08,5.133945079991063e-10,3.283717911836242e-07,1.575285718949034e-13,1.5584175999720996e-13,1.5604223948479632e-13,2.0977339802337605e-08,8.2542969203009311e-12,1.4233274248205605e-14,2.4018347311531491e-16,6.308420739112716e-16,2.200068832464648e-12,5.7211496077445329e-13,5.0656183648510239e-14,1.5492089738876058e-14,1.2202804544360872e-15,4.503110497303681e-18,7.139587877607304e-21,2.2406468988539422e-16,1.3464716753248003e-18,1.50378385741138e-08,9.6824785154116471e-15,1.5943339705643879e-15,3.2287153283604964e-18,1.6661768307641577e-18,5.2129873923300143e-15,3.0964982863805027e-23,1.7692901330333717e-23,7.4154129383752501e-17,1.2585506221042015e-21,2.6142829877640377e-17,5.4275064734236217e-22,2.3798037165723155e-23,4.1667410413876724e-21,3.0548653925305319e-18,2.9747266799896683e-18,8.0138712540863966e-20,9.7470866255334518e-14,1.6170888285366865e-17,1.5992868444940703e-17,1.4298332649242183e-17,1.2530718234841271e-19,1.9831216500650563e-21,9.6167564066982653e-19,1.7256182962237094e-21
2.8308772393966823e-09,0.63849776887913,2.0904036056311512e-09,2.0147377578099916e-12,4.504188232764497e-12,1.2972735486564072e-17,5.7404478220621287e-14,0.0,0.0,6.6583207153752417e-07,1.048275406258751e-10,154.0,0.0,0.99741907597332413,1.0,18.999885305970366,0.00020228144508348692,1.5830529808113902e-07,0.00066891393314704578,0.00078329029737975154,0.00033226611657559776,0.00011239662549306071,2.458506640328398e-10,1.6060964717679067e-06,0.0004714163742662656,1.5314869123541187e-12,4.5912064706414929e-06,4.4945938479686074e-07,3.1346444482411218e-06,3.1331950887706254e-06,8.887201263727223e-10,2.2927735172300759e-08,5.5936072955488777e-10,3.5674333812567596e-07,1.9472140812116371e-13,1.9303992924484658e-13,1.9329904223074187e-13,2.3670138022656401e-08,9.0200962618821237e-12,1.4817695690745897e-14,2.596386230604317e-16,7.0840478686004404e-16,2.5392953487457955e-12,6.8411319707928537e-13,6.1073349621992951e-14,1.9042698329541204e-14,1.5433501740861284e-15,5.8659952875946146e-18,8.7759055907157977e-21,2.7811553378837334e-16,1.7451240887769163e-18,1.5921704128423499e-08,1.048322571214767e-14,1.7286269803816943e-15,3.4957620002941869e-18,1.8628048299237652e-18,5.8453405366400232e-15,3.3573207280827664e-23,1.9183199498916476e-23,8.6577971642526107e-17,1.4694110886793628e-21,3.0392672483945009e-17,6.3098162357069658e-22,2.7666705924116139e-23,4.8441179269104801e-21,3.7015438418389544e-18,3.6004634482981698e-18,1.0108039354078522e-19,1.1643349730826224e-13,1.9422693155833576e-17,1.9831865219242063e-17,1.7899607990255327e-17,1.5544372332613745e-19,2.4826517803577348e-21,1.2513035583779617e-18,2.2732328333602013e-21
2.9428210019715398e-09,0.6384977532563983,2.2183591428150194e-09,2.2083562651083973e-12,5.147010339581325e-12,1.5434817161273898e-17,6.7763363412725273e-14,0.0,0.0,7.1939814649213852e-07,1.2231593845022527e-10,154.0,0.0,0.9973170851639066,1.0,18.999880701789113,0.00021024926981167387,1.582909052054935e-07,0.00069507976463108363,0.00081416478459409448,0.00034538697588014589,0.00011688084560414269,2.5554115793132699e-10,1.6694263755225616e-06,0.00049003894307763252,1.5925877191921639e-12,4.9607555946128212e-06,4.6831848838508248e-07,3.4032248797714141e-06,3.40165114670557e-06,9.6487082123579701e-10,2.421751680363495e-08,6.0729805330256963e-10,3.8635294562831682e-07,2.3859569006925176e-13,2.3703048474267318e-13,2.3736189263040417e-13,2.6583249935732795e-08,9.8217749536982002e-12,1.5401971456610979e-14,2.7989115137207335e-16,7.9220102699139963e-16,2.9153989412229805e-12,8.1283443656460899e-13,7.312859067071543e-14,2.3232783434707005e-14,1.9351290710679308e-15,7.5678475204096526e-18,1.0706930752168045e-20,3.4259726611213348e-16,2.2409770829916038e-18,1.6811719896619115e-08,1.1319102849970096e-14,1.8688810151620982e-15,3.7745252123488298e-18,2.0739630951252813e-18,6.5256296449074157e-15,3.6297206085378015e-23,2.0739649320923716e-23,1.0047486273437254e-16,1.7052727092896402e-21,3.5121250061819684e-17,7.2915161409171904e-22,3.1971171451839777e-23,5.5978019614033944e-21,4.451001729014991e-18,4.324678602075919e-18,1.2632312693907295e-19,1.3814133079289019e-13,2.3169942878632444e-17,2.4399504618677241e-17,2.2219008016675846e-17,1.9131082978014013e-19,3.0818017245076992e-21,1.6122646943808906e-18,2.9631624671746172e-21
3.0547647645463972e-09,0.6384977376831784,2.3495793166668128e-09,2.4129674651147976e-12,5.8573008943415723e-12,1.8250748259030819e-17,7.9579519726618005e-14,0.0,0.0,7.7502686215901437e-07,1.4190323904439916e-10,154.0,0.0,0.99721509971565481,1.0,18.999876098075536,0.00021821472842114217,1.5827651296718646e-07,0.00072122957480232216,0.00084503157604005007,0.00035850627065809606,0.00012136231508657342,2.6522923213007482e-10,1.7327404661641992e-06,0.00050865980974087142,1.6536510466858267e-12,5.3445487293880481e-06,4.8716606175973222e-07,3.6828398491486786e-06,3.6811365949817779e-06,1.0441502758575686e-09,2.5515722728769098e-08,6.5720527239140259e-10,4.1720781965529803e-07,2.9000348277084372e-13,2.8870356322527171e-13,2.8912336506245302e-13,2.9725221031176574e-08,1.0659544368712199e-11,1.5986101332175082e-14,3.0094569477439739e-16,8.8247565262355375e-16,3.3307359602052989e-12,9.6002961178576254e-13,8.7003368333742709e-14,2.8147543723890137e-14,2.4068363699780895e-15,9.6758653748188324e-18,1.2971927950281446e-20,4.1904859383352388e-16,2.853049225190781e-18,1.7707223213232924e-08,1.2190834524279308e-14,2.0152171123220398e-15,4.0652466104820245e-18,2.3001728658664566e-18,7.2556011931644985e-15,3.9139330053156676e-23,2.2363593992400438e-23,1.1595400540278275e-16,1.9679889292448815e-21,4.0360486029310778e-17,8.379233783241282e-22,3.6740493934244221e-23,6.4328816428200785e-21,5.3145700874626628e-18,5.1580419322001371e-18,1.5652815526252749e-19,1.6286804552652311e-13,2.7465523254065833e-17,2.9799782825749752e-17,2.7364394257353035e-17,2.3372789259105139e-19,3.7955356396407599e-21,2.0584772647221388e-18,3.8247659880724664e-21
3.1667085271212547e-09,0.6384977221594185,2.4840448268342063e-09,2.6288161301448028e-12,6.6397101080056808e-12,2.1456406450397979e-17,9.3004024792475847e-14,0.0,0.0,8.3271712431780184e-07,1.6375042975781212e-10,154.0,0.0,0.99711311964309757,1.0,18.999871494822987,0.00022617782141448598,1.5826212136861731e-07,0.00074736335816876951,0.00087589066044068634,0.00037162400159847762,0.00012584103300534907,2.749148830895713e-10,1.7960387205610197e-06,0.00052727897521631976,1.7146768820949821e-12,5.7425794139634649e-06,5.0600209999912268e-07,3.9734826063324189e-06,3.9716446806916631e-06,1.1265565725330796e-09,2.6821469839678137e-08,7.0908117939254232e-10,4.4931516079238934e-07,3.4986414946828872e-13,3.4902360247614696e-13,3.4955064741292734e-13,3.3104583927675851e-08,1.1533615718929834e-11,1.6570085104026465e-14,3.2280688652493556e-16,9.7947329560486474e-16,3.7877028596185645e-12,1.1275557498407597e-12,1.0289089299917473e-13,3.3879597862991515e-14,2.9709816088089322e-15,1.2267352965258647e-17,1.5613581361522624e-20,5.0916798817485188e-16,3.6032296970220028e-18,1.8607621549408987e-08,1.3099180233474035e-14,2.1677624559991546e-15,4.3681794840943744e-18,2.5419630542572911e-18,8.0370261488686854e-15,4.2102049340826258e-23,2.4056444921784638e-23,1.3312849981930616e-16,2.2594793433111976e-21,4.6143121696740622e-17,9.5797665548411329e-22,4.2004478091783682e-23,7.3545758376017191e-21,6.3043206185361221e-18,6.1118939147644586e-18,1.9242670377166408e-19,1.9090356140861771e-13,3.2365724423855773e-17,3.6146937580555538e-17,3.3454825568879381e-17,2.8359513979195414e-19,4.640371282630974e-21,2.6059061233454752e-18,4.8919785627978753e-21
3.278652289696112e-09,0.6384977066850656,2.6217364775966885e-09,2.8561455787328213e-12,7.4990430575977929e-12,2.5089906349818579e-17,1.0819828251731503e-13,0.0,0.0,8.9246783155924643e-07,1.880243599835749e-10,154.0,0.0,0.99701114496075216,1.0,18.999866892024833,0.00023413854929431828,1.5824773041217494e-07,0.00077348110925861433,0.00090674202653040752,0.00038474016932781035,0.00013031699842892648,2.8459810727385691e-10,1.8593211156044393e-06,0.00054589644037338428,1.7756652127266674e-12,6.1548411834287528e-06,5.2482659844548244e-07,4.2751463987116448e-06,4.2731686478933016e-06,1.2120877926971289e-09,2.8133966238181583e-08,7.6292456633547623e-10,4.8268216423707483e-07,4.1916655866143566e-13,4.1903226132720388e-13,4.196884865883271e-13,3.6729858369924341e-08,1.2444200056931458e-11,1.7153922558967475e-14,3.4547935640795886e-16,1.0834383536636809e-15,4.2887338767865137e-12,1.3173774680123317e-12,1.2099631284232692e-13,4.0529273809475201e-14,3.6414487503307341e-15,1.5430772980192795e-17,1.8678128076204526e-20,6.1482338445003722e-16,4.5165910426784828e-18,1.9512385066431729e-08,1.4044932541000717e-14,2.326650050168655e-15,4.6835881528633677e-18,2.7998708099923504e-18,8.8717019955891385e-15,4.5187947137313138e-23,2.5819678102361632e-23,1.5211539848957139e-16,2.5817306275953101e-21,5.2502720057827473e-17,1.0900082432725063e-21,4.7793676631096684e-23,8.3682343846438338e-21,7.4330844731808092e-18,7.1982602032568877e-18,2.3482426992392405e-19,2.2255443632863077e-13,3.7930330897494894e-17,4.3566031968110187e-17,4.0621231456501982e-17,3.4189825224390375e-19,5.6344734396864395e-21,3.272770730784185e-18,6.2038061135838402e-21
3.3905960522709696e-09,0.638497691260068,2.7626351772889117e-09,3.0951976837579628e-12,8.4402590983348447e-12,2.9191657372066689e-17,1.2533436968689663e-13,0.0,0.0,9.5427787529722832e-07,2.1489773170091932e-10,154.0,0.0,0.99690917568312498,1.0,18.999862289674454,0.00024209691256327096,1.5823334010023894e-07,0.00079958282262023144,0.00093758566305497031,0.00039785477441673316,0.0001347902104292142,2.9427890115052691e-10,1.9225876282091121e-06,0.00056451220599995275,1.8366160259349637e-12,6.5813275689750654e-06,5.4363955276924227e-07,4.5878244710492243e-06,4.5857017375383841e-06,1.3007420169038176e-09,2.9452501821839658e-08,8.18734224695124e-10,5.1731601978825711e-07,4.9897125440206747e-13,4.9985133226742639e-13,5.0066212763512765e-13,4.0609551225585107e-08,1.3391508275729335e-11,1.7737613484014784e-14,3.6896773072785388e-16,1.194614983162553e-15,4.8362988359246628e-12,1.5315683647840829e-12,1.4153688974188445e-13,4.8204891245645513e-14,4.4335808101480088e-15,1.9266861817086255e-17,2.2215488261795767e-20,7.3806203878847889e-16,5.6217238599866223e-18,2.042103998774841e-08,1.5028915372950291e-14,2.4920184158658041e-15,5.0117473987977178e-18,3.0744420395419394e-18,9.761454594299845e-15,4.8399713783294442e-23,2.7654830752231906e-23,1.7303576564310186e-16,2.9367975475320045e-21,5.9473671255369e-17,1.2347321113275625e-21,5.4139395220458167e-23,9.4793389662090967e-21,8.7144711335306083e-18,8.429866129359112e-18,2.8460500417149731e-19,2.5814426219379715e-13,4.422271143192161e-17,5.2193549401502225e-17,4.9007098961452698e-17,4.0971306796170121e-19,6.7977492385458062e-21,4.0797655484996017e-18,7.8048511631687222e-21
