Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200)
1.8053002529813692e-08,0.9205726565875811,6.6690758309636382e-08,2.3771370576325001e-10,2.2270718977922458e-10,5.0986387187853145e-14,1.5744344080998281e-11,0.0,0.0,1.8915773442596621e-05,7.491826528829598e-08,154.0,0.0,0.98126664621708759,1.0,18.99957718010306,0.0015881612497850941,2.4292889441189701e-07,0.0038323119423069765,0.0043965594229109627,0.0033131249072824399,0.00039583938000003154,8.9245449820590609e-10,5.8133192582326512e-06,0.0048850819832627415,5.0689039624023162e-12,0.00012776980434500522,3.1977178664179262e-06,0.00017105071379470242,0.00017098431024082557,3.1915954491306954e-08,3.7305918164812762e-07,1.9896028554415268e-08,1.1702898110235044e-05,1.9228748178592743e-09,2.6702649226764842e-09,2.7026456750098408e-09,2.1235583889002039e-06
1.8746569718202304e-08,0.9205726487641621,7.1053528102421375e-08,2.6291518824968844e-10,2.4573561612047371e-10,6.0761236994859627e-14,1.8060165347766115e-11,0.0,0.0,2.0367490704353453e-05,8.6896901029146416e-08,154.0,0.0,0.9805540800176431,1.0,18.999561000091219,0.0016474675206965719,2.4277561312134586e-07,0.0039698632569200145,0.0045614573793929403,0.003438922391872198,0.00041008608854398344,9.2592623768627814e-10,6.0313615033506244e-06,0.0050711653467865776,5.2513395692983618e-12,0.00013763085896606491,3.313660716401436e-06,0.00018427686560161131,0.00018420351269719893,3.4383443563286694e-08,3.8801168283202321e-07,2.1434268562180645e-08,1.2702473996931198e-05,2.2884147644953826e-09,3.2193067834973443e-09,3.259874595431379e-09,2.3710588855297398e-06
1.9440136906590915e-08,0.9205726436992712,7.552153955057192e-08,2.8973360643551247e-10,2.70162629655524e-10,7.1945278999952766e-14,2.0615171272984827e-11,0.0,0.0,2.1870342388662285e-05,1.0023975406619558e-07,154.0,0.0,0.97984205280328596,1.0,18.999544822278018,0.0017066492827506182,2.4262244519078947e-07,0.0041067158357673324,0.0047260501129425475,0.0035646103225442623,0.00042426036965691666,9.5933596107788511e-10,6.2489997647256991e-06,0.0052571312386021085,5.432847709875333e-12,0.00014784723043191573,3.4290149349371372e-06,0.00019797282897695442,0.00019789193566017296,3.6938514406942939e-08,4.0295474347648747e-07,2.3027108615936604e-08,1.3748868616358986e-05,2.7048945576434888e-09,3.8542753771168733e-09,3.9046769445185798e-09,2.6365497668786921e-06
2.0133704094979527e-08,0.9205726413764036,8.0092218223394124e-08,3.1820715942494507e-10,2.9601372104090317e-10,8.4678487211122023e-14,2.3424179571103855e-11,0.0,0.0,2.3424035711214555e-05,1.1504332144310295e-07,154.0,0.0,0.97913056564729639,1.0,18.999528646137115,0.0017657067374655764,2.4246939090060469e-07,0.0042428713000011381,0.004890336782448863,0.0036901887843137533,0.00043836239174438289,9.9268349750344195e-10,6.4662329292123109e-06,0.0054429797458706063,5.6134305406432029e-12,0.00015841772827820814,3.5437818861007664e-06,0.00021213621542564518,0.00021204714353661297,3.9580712143517858e-08,4.1788837059527698e-07,2.467426513680603e-08,1.4842709193470788e-05,3.1769527215943786e-09,4.5846844536434507e-09,4.6468187007133534e-09,2.920587087027686e-06
2.0827271283368138e-08,0.9205726417791114,8.4763040918469697e-08,3.4837312378210039e-10,3.2331326511490548e-10,9.910866575987283e-14,2.6502324077305489e-11,0.0,0.0,2.5028274943525539e-05,1.3140691331118528e-07,154.0,0.0,0.97841961961232238,1.0,18.999512471148947,0.0018246400861552305,2.423164505285664e-07,0.0043783312774085667,0.005054316555532388,0.0038156578623211885,0.00045239232389637291,1.0259686778587049e-09,6.6830598952148324e-06,0.0056287109559647538,5.793090226876496e-12,0.00016934116225454855,3.6579629395674607e-06,0.00022676464200541493,0.00022666670326122986,4.2309582366049641e-08,4.3281257112697503e-07,2.6375454840039789e-08,1.5984619003383674e-05,3.7094286497191019e-09,5.420689714414502e-09,5.4967351253535104e-09,3.2237195164200595e-06
2.152083847175675e-08,0.920572644891002,8.9531534633197906e-08,3.8026787216441759e-10,3.5208455106605496e-10,1.153915274391662e-13,2.9865044909694222e-11,0.0,0.0,2.668276147279714e-05,1.4943260344796341e-07,154.0,0.0,0.97770921575039726,1.0,18.99949629680075,0.0018834495299284142,2.4216362434985326e-07,0.0045130974023286042,0.0052179886085401183,0.0039410176418310941,0.00046635033587873122,1.059191334811512e-09,6.8994795726814513e-06,0.0058143249564665623,5.971828942504346e-12,0.00018061634234828609,3.7715594705418179e-06,0.00024185573134941806,0.00024174818425596134,4.5124671131797168e-08,4.4772735202787112e-07,2.8130394730294335e-08,1.7175217362573874e-05,4.3073602175802929e-09,6.3731049136234014e-09,6.4655486661294163e-09,3.5464883852037618e-06
2.221440566014536e-08,0.920572650695741,9.4395275557618966e-08,4.1392689157116618e-10,3.8234981190562686e-10,1.336907632589346e-13,3.3528078817687101e-11,0.0,0.0,2.8387193861747752e-05,1.6922517975462599e-07,154.0,0.0,0.97699935510295988,1.0,18.999480122586498,0.0019421352696886228,2.4201091263704565e-07,0.0046471713155692533,0.0053813521265403163,0.0040662682082306242,0.00048023659812459726,1.0923513028007782e-09,7.1154908830974257e-06,0.0059998218351653533,6.1496488700009197e-12,0.0001922420788081822,3.8845728596881329e-06,0.00025740711168855274,0.00025728915839106395,4.8025524954984825e-08,4.626327203282858e-07,2.9938802097108096e-08,1.841511962016857e-05,4.9759812437570355e-09,7.4534175151964971e-09,7.5650864593958557e-09,3.8894277265749359e-06
2.2907972848533972e-08,0.920572659177048,9.9351888088070693e-08,4.4938480121515855e-10,4.1413025325866176e-10,1.5417810331136118e-13,3.7507449713933934e-11,0.0,0.0,3.0141267908396786e-05,1.9089209474374054e-07,154.0,0.0,0.97629003870087627,1.0,18.999463948006824,0.0020006975061336268,2.4185831566013513e-07,0.0047805546643249226,0.0055444063033170555,0.0041914096470281803,0.0004940512817258716,1.1254484180354368e-09,7.3310927594782556e-06,0.0061852016800558029,6.3265522002761119e-12,0.00020421718216796409,3.9970044930608289e-06,0.00027341641687349857,0.00027328719994786825,5.1011690799857547e-08,4.775286831023372e-07,3.1800394510571946e-08,1.9704937149338813e-05,5.7207188170012004e-09,8.6738039089144402e-09,8.8078974340778913e-09,4.2530643201211928e-06
2.3601540036922584e-08,0.9205726703186993,1.0439904386120891e-07,4.8667537002621229e-10,4.4744608148866646e-10,1.7703336924723367e-13,4.1819459386875011e-11,0.0,0.0,3.1944676705791125e-05,2.1454341602865218e-07,154.0,0.0,0.97558126756445773,1.0,18.999447772569013,0.0020591364397550892,2.4170583368653326e-07,0.0049132491020940621,0.0057071503413644387,0.0043164420438520342,0.00050779455842470329,1.1584825184933141e-09,7.5462841463625038e-06,0.0063704645793360342,6.5025411325665265e-12,0.00021654046326976078,4.1088557620350968e-06,0.00028988128639647205,0.00028973988558314508,5.4082716074037361e-08,4.9241524742084046e-07,3.3714889817187889e-08,2.1045277338797174e-05,6.5471905071723344e-09,1.0047144190313044e-08,1.0207269020393397e-08,4.6379177351625725e-06
2.4295107225311195e-08,0.9205726841045279,1.0953446080795084e-07,5.2583153379435277e-10,4.8231653117023412e-10,2.0244451864807468e-13,4.6480678391238142e-11,0.0,0.0,3.3797110701661374e-05,2.4029177682574185e-07,154.0,0.0,0.97487304270348352,1.0,18.999431595786945,0.0021174522708381771,2.4155346698106629e-07,0.0050452562885970244,0.0058695834518805992,0.0044413654844489532,0.00052146660060500068,1.1914534439199513e-09,7.7610639998039025e-06,0.0065556106214056569,6.6776178743268264e-12,0.00022921073328742227,4.2201280632377184e-06,0.00030679936541270028,0.00030664479429504284,5.7238148622173844e-08,5.0729242034705907e-07,3.5682006135909887e-08,2.2436743584403818e-05,7.4612014748991161e-09,1.1587036508519724e-08,1.1777243466293361e-08,5.0445003740881817e-06
2.4988674413699807e-08,0.9205727005184198,1.1475590222693013e-07,5.6688541196024116e-10,5.1875989192294832e-10,2.3060768156333493e-13,5.1507937113950382e-11,0.0,0.0,3.5698257757995723e-05,2.6825232648045933e-07,154.0,0.0,0.97416536511722029,1.0,18.999415417181041,0.0021756451994611879,2.4140121580598562e-07,0.005176577889694149,0.0060317048547613673,0.0045661800546828316,0.00053506758128397079,1.2243610358273802e-09,7.9754312873634182e-06,0.0067406398948637695,6.8517846411213337e-12,0.00024222680374972117,4.3308227984780942e-06,0.00032416830476161515,0.00032399950739055541,6.0477536719880442e-08,5.2216020896153626e-07,3.7701461854363679e-08,2.3879935280884725e-05,8.4687414926906052e-09,1.3307810985851939e-08,1.3532633764244478e-08,5.4733175156865565e-06
2.5682241602088418e-08,0.920572719544318,1.2006117587706538e-07,6.098683240600493e-10,5.5679353461948268e-10,2.6172718947206651e-13,5.6918317013000307e-11,0.0,0.0,3.7647803210519743e-05,2.9854268102785707e-07,154.0,0.0,0.9734582357944449,1.0,18.999399236278236,0.0022337154254951654,2.412490804209792e-07,0.0053072155773040957,0.0061935137785937037,0.0046908858405333188,0.00054859767410367756,1.2572051374928268e-09,8.1893849881010291e-06,0.0069255524885070037,7.0250436565159285e-12,0.00025558748656343645,4.4409413746794505e-06,0.00034198576098776683,0.00034180160845448865,6.3800429067950515e-08,5.3701862037528917e-07,3.9772975625241595e-08,2.5375447813665449e-05,9.575981888785661e-09,1.5224543212871866e-08,1.5489039190870487e-08,5.92486735846783e-06
2.637580879047703e-08,0.9205727411662192,1.2544813308884526e-07,6.5481080583199853e-10,5.9643393698082959e-10,2.9601559692570148e-13,6.2729142026733219e-11,0.0,0.0,3.9645429928070227e-05,3.3128287379826749e-07,154.0,0.0,0.97275165571346489,1.0,18.999383052611911,0.0022916631486035238,2.4109706108316422e-07,0.0054371710293223893,0.0063550094606488246,0.0048154829280944549,0.00056205705332262196,1.2899855939573597e-09,8.4029240925666466e-06,0.0071103484913275792,7.197397151970286e-12,0.00026929159403631922,4.5504852038102519e-06,0.00036024939636145834,0.00036004868331989087,6.72063747868481e-08,5.5186766172110939e-07,4.1896266362867001e-08,2.6923872550824246e-05,1.0789272424167158e-08,1.7353067322704218e-08,1.7662860462074299e-08,6.3996410639757024e-06
2.706937597886564e-08,0.9205727653681754,1.3091466789393437e-07,7.0174262499174805e-10,6.3769670857156962e-10,3.3369369612541208e-13,6.8957970151025064e-11,0.0,0.0,4.1690818371851496e-05,3.6659530607867203e-07,154.0,0.0,0.97204562584214083,1.0,18.999366865721868,0.0023494885682416723,2.4094515804709642e-07,0.0055664459295402145,0.0065161911468750696,0.0049399714035733115,0.00057544589380735447,1.3227022520244942e-09,8.6160476027910329e-06,0.0072950279925113526,7.3688473667304191e-12,0.00028333793889994004,4.6594557028158025e-06,0.00037895687889910243,0.00037873832003991676,7.0694923411465813e-08,5.6670734014186093e-07,4.4071053239926203e-08,2.8525796835167862e-05,1.2115138112313343e-08,1.9709988648515574e-08,2.0071314506350058e-08,6.8981228000873543e-06
2.7762943167254252e-08,0.9205727921342935,1.3645871617271096e-07,7.5069279668368236e-10,6.8059661520786234e-10,3.749905246816897e-13,7.5622585181798213e-11,0.0,0.0,4.3783646654563058e-05,4.0460469784017823e-07,154.0,0.0,0.97134014713790873,1.0,18.999350675154275,0.0024071918836566421,2.4079337156478651e-07,0.0056950419675634266,0.0066770580918904514,0.0050643513532886248,0.00058876437102410269,1.35535496025872e-09,8.8287545322765273e-06,0.0074795910814358883,7.5393965477214595e-12,0.00029772533433241775,4.7678542935500418e-06,0.0003981058823833,0.00039786810886109511,7.4265624886144651e-08,5.8153766279009401e-07,4.6297055684364798e-08,3.0181803976433484e-05,1.3560275990244289e-08,2.2312695968042762e-08,2.2732448858993931e-08,7.4207897842992952e-06
2.8456510355642864e-08,0.9205728214487335,1.4207825481936126e-07,8.0168959861492921e-10,7.2514760279048023e-10,4.2014336679612239e-13,8.2740988620393607e-11,0.0,0.0,4.5923590599386691e-05,4.4543803854185431e-07,154.0,0.0,0.97063522054780271,1.0,18.999334480461638,0.0024647732938867144,2.406417018856893e-07,0.0058229608387317935,0.0068376095589749684,0.0051886228636694488,0.00060201266103042459,1.3879435689839813e-09,9.0410439059868313e-06,0.0076640378476685077,7.7090469494408154e-12,0.00031245259398102914,4.8756824027075267e-06,0.00041769408638264277,0.00041743564219797201,7.7918029559952857e-08,5.9635863683444604e-07,4.8573993376443071e-08,3.1892473243620356e-05,1.5131551848395514e-08,2.5179373338980223e-08,2.5665155679863277e-08,7.968112326997261e-06
2.9150077544031475e-08,0.9205728532957108,1.4777130092416214e-07,8.5476058587876284e-10,7.7136282057490899e-10,4.6939774809829886e-13,9.0331391739351087e-11,0.0,0.0,4.8110323798822612e-05,4.8922453802101148e-07,154.0,0.0,0.9699308470084772,1.0,18.999318281202715,0.0025222329977610501,2.4049014925671161e-07,0.0059502042440384749,0.0069978448200625843,0.005312786021253792,0.00061519094046688671,1.4204679302820963e-09,9.2529147603366356e-06,0.0078483683809643413,7.877800833851599e-12,0.0003275185319846993,4.9829414617556183e-06,0.00043771917627123962,0.00043743851460910707,8.1651688182215702e-08,6.11170269462534e-07,5.0901586245948982e-08,3.3658379857454257e-05,1.6835996925995941e-08,2.8329011528976799e-08,2.8889185397290799e-08,8.5405538747082502e-06
2.9843644732420083e-08,0.9205728876594942,1.5353591097259555e-07,9.0993260547390232e-10,8.1925464389030242e-10,5.2300742436502623e-13,9.8412207806167899e-11,0.0,0.0,5.0343517673363278e-05,5.360955774798793e-07,154.0,0.0,0.96922702744623046,1.0,18.999302076942531,0.0025795711938993234,2.4033871392223474e-07,0.0060767738900497211,0.0071577631557329623,0.0054368409126872783,0.00062829938654876676,1.4529278979911193e-09,9.4643661431813981e-06,0.0080325827712644134,8.045660470276321e-12,0.0003429219629963735,5.0896329068668434e-06,0.00045817884324796804,0.00045787432277439487,8.5466151898293327e-08,6.2597256787837479e-07,5.3279554469567545e-08,3.5480094982988359e-05,1.8680804577958238e-08,3.1781419043976279e-08,3.2425159980753981e-08,9.1385710533327687e-06
3.053721192080869e-08,0.9205729245244056,1.5937018006093986e-07,9.6723181052610959e-10,8.6883469631891034e-10,5.8123436434396101e-13,1.0700204446261409e-10,0.0,0.0,5.2622841529994362e-05,5.8618466057848183e-07,154.0,0.0,0.96852376277702823,1.0,18.999285867252272,0.0026367880807113549,2.4018739612410056e-07,0.0062026714888248095,0.0073173638552028733,0.0055607876247217884,0.00064133817705777619,1.4853233277036355e-09,9.6753971138059058e-06,0.0082166811086936842,8.2126281352909597e-12,0.00035866170220526814,5.1957581788514731e-06,0.00047907078435545077,0.00047874066547369233,8.9360972245604144e-08,6.4076553929938655e-07,5.5707618468400236e-08,3.7358185722343636e-05,2.0673326918715553e-08,3.5557232758638329e-08,3.6294585844910586e-08,9.7626137113554462e-06
3.12307791091973e-08,0.9205729638748211,1.6527224112799261e-07,1.0266836742183662e-09,9.2011387134738748e-10,6.4434872689851991e-13,1.1611969625720058e-10,0.0,0.0,5.494796262051226e-05,6.3962736464337937e-07,154.0,0.0,0.96782105390652717,1.0,18.999269651709284,0.0026938838563967458,2.400361961016152e-07,0.0063278987578362072,0.0074766462163173468,0.0056846262442141289,0.00065430749033380765,1.5176540767650062e-09,9.8860067429126229e-06,0.0084006634835591763,8.3787061126192838e-12,0.00037473656535900172,5.3013187230902588e-06,0.00050039270249875936,0.00050003514356672786,9.3335701149886355e-08,6.5554919095636663e-07,5.8185498905633725e-08,3.9293215107591907e-05,2.2821071447888731e-08,3.9677928152568987e-08,4.0519866387612704e-08,1.0413124963032008e-05
3.192434629758591e-08,0.9205730056951702,1.7124026420258711e-07,1.088313003435764e-09,9.7310235350116892e-10,7.1262883268537232e-13,1.2578413732841894e-10,0.0,0.0,5.7318546199647451e-05,6.9656129200179106e-07,154.0,0.0,0.9671189017300994,1.0,18.999253429897031,0.0027508587189445234,2.3988511409158086e-07,0.0064524574198899474,0.0076356095455405214,0.0058083568581246761,0.00066720750526670907,1.5499200042715565e-09,1.0096194112610486e-05,0.0085845299863480072,8.5438966930274289e-12,0.00039114536878560689,5.4063159894673984e-06,0.00052214230646384504,0.00052175535997427364,9.7389890921695155e-08,6.7032353009503718e-07,6.071291668435824e-08,4.1285742093784963e-05,2.513169766214095e-08,4.4165829156066279e-08,4.5124314164499862e-08,1.1090541231550898e-05
3.2617913485974516e-08,0.9205730499699349,1.7727245566657052e-07,1.1521439521311168e-09,1.0278096389728564e-09,7.8636113057026508e-13,1.3601451423639983e-10,0.0,0.0,5.973425558298414e-05,7.5712602145045717e-07,154.0,0.0,0.96641730713285645,1.0,18.999237201405009,0.0028077128661327709,2.3973415032827785e-07,0.0065763492030462721,0.0077942531579461892,0.0059319795535160598,0.00068003840128807709,1.582120971068685e-09,1.0305958316402306e-05,0.0087682807077254874,8.7082021742189073e-12,0.00040788692941542043,5.5107514323036611e-06,0.00054431731093569689,0.00054389891966056083,1.0152309425313441e-07,6.8508856397657036e-07,6.3289592945528673e-08,4.3336321552132665e-05,2.7613013657101857e-08,4.9044117609061231e-08,5.0132162702758064e-08,1.1795292292167525e-05
3.3311480674363124e-08,0.9205730966836512,1.8336705753292118e-07,1.2182000344171613e-09,1.0842445557553572e-09,8.6584015898263696e-13,1.4683013894065949e-10,0.0,0.0,6.2194752204665249e-05,8.2146305986845624e-07,154.0,0.0,0.96571627098967339,1.0,18.999220965828727,0.0028644464955282774,2.3958330504346216e-07,0.0066995758405404594,0.0079525763772080628,0.0060554944175518054,0.00069280035836307146,1.6142568397489289e-09,1.0515298459171685e-05,0.0089519157385332272,8.8716248607297912e-12,0.00042496006480285297,5.6146265102897211e-06,0.00056691543651622993,0.00056646342961691628,1.0573486421481496e-07,6.9984429987675917e-07,6.5915249066066831e-08,4.5445504263333146e-05,3.0272972722835325e-08,5.4336842336912948e-08,5.5568577956621428e-08,1.2527801315309327e-05
3.400504786275173e-08,0.9205731458209064,1.8952234673868664e-07,1.2865041373910919e-09,1.1424152832902976e-09,9.5136850240446819e-13,1.5825048192162531e-10,0.0,0.0,6.4699695674873663e-05,8.8971579398302794e-07,154.0,0.0,0.96501579416521499,1.0,18.999204722769687,0.0029210598044861801,2.3943257846640827e-07,0.0068221390707039085,0.0081105785355897585,0.0061789015374950256,0.00070549355698226463,1.6463274746499784e-09,1.0724213657170912e-05,0.0091354351697871972,9.0341670638242043e-12,0.00044236359314803777,5.7179426864196946e-06,0.00058993440974190097,0.00058944649884661135,1.1002475425303864e-07,7.1459074508516503e-07,6.8589606657108752e-08,4.7613836911058087e-05,3.3119669935969843e-08,6.006892784670314e-08,6.1459669407189648e-08,1.3288484909649813e-05
3.469861505114034e-08,0.9205731973663417,1.9573663445243335e-07,1.3570785336970702e-09,1.2023293716420476e-09,1.0432567431839212e-12,1.7029516544365175e-10,0.0,0.0,6.7248743837079446e-05,9.6202944229731739e-07,154.0,0.0,0.96431587751396053,1.0,18.999188471835289,0.0029775529901496095,2.3928197082388916e-07,0.0069440406368854405,0.0082682589739344545,0.0063022010007070788,0.0007181181781535014,1.678332741852602e-09,1.0932703038007216e-05,0.009318839092675852,9.1958311013902372e-12,0.00046009633331835871,5.8207014279248382e-06,0.00061337196310105749,0.0006128457383508917,1.1439231818720605e-07,7.2932790690504926e-07,7.1312387562387523e-08,4.9841862075596251e-05,3.6161338751290825e-08,6.626618264766146e-08,6.7832500809131223e-08,1.4077753165149687e-05
