Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953)
1.419906369924863e-10,0.5585239648842524,7.3488861376675198e-12,3.5357262726120156e-16,2.7331110930714484e-16,2.8198180758608516e-24,2.5569407282230236e-19,0.0,0.0,6.8178267698845453e-10,2.1080813237682293e-16,154.0,0.0,0.99994514796764578,1.0,18.999997199153029,4.9714844452149871e-06,4.0096649341993419e-08,1.7612046062625373e-05,2.0295762306666597e-05,4.0201805692404729e-06,2.7408828428354613e-06,9.0743717263103931e-12,5.9271898994935379e-08,5.1050721676535418e-06,4.544879815427588e-14,4.7471522161049625e-09,1.786460159133004e-09,3.3172106097885042e-10,3.3151358749161966e-10,1.2634668604686037e-13,1.2275004219235287e-11,8.1126800577293799e-14,3.4758647990255215e-10,1.0467762811405229e-22,9.9312742241067631e-23,9.9314978787828506e-23,1.0955968817543751e-12,1.0098752797848337e-15,6.5178175688201109e-16,9.4767573091139175e-19,3.5072985243545675e-19,8.2781702015256141e-17,1.258800288481947e-18,2.6689242415900696e-20,1.4559654187130278e-21
1.4594608168906058e-10,0.5585239645102695,7.5660602064994633e-12,3.7533228318262043e-16,2.8921187137192568e-16,3.1495531098886664e-24,2.7797689242589763e-19,0.0,0.0,7.1985958912971321e-10,2.334556492962098e-16,154.0,0.0,0.99994361993361702,1.0,18.999997081909584,5.109959236051266e-06,4.0096594512876849e-08,1.8063383217653875e-05,2.0861085708145966e-05,4.13264953653677e-06,2.8564213574116582e-06,9.3271317996824825e-12,6.0938380681023438e-08,5.2478928002209294e-06,4.7364636835851934e-14,5.0153006425861461e-09,1.8751018588777226e-09,3.5836802581673225e-10,3.5814383733539235e-10,1.3650919303711903e-13,1.2960956575648408e-11,8.7679287574281923e-14,3.6724715603776016e-10,1.2570297116233044e-22,1.1926380419262325e-22,1.1926656719904922e-22,1.1971584847889691e-12,1.0928607446695036e-15,6.7010717811498312e-16,9.7979631007565262e-19,3.6628966310384972e-19,8.9010267068651231e-17,1.3926000525704713e-18,3.03115644482612e-20,1.6572323809997035e-21
1.4990152638563487e-10,0.558523964133467,7.783909982222738e-12,3.9780161066437587e-16,3.055927307689225e-16,3.5075884478694971e-24,3.015388056843821e-19,0.0,0.0,7.5896141970280471e-10,2.578632343176029e-16,154.0,0.0,0.99994209189745131,1.0,18.999996963780319,5.2484331458611486e-06,4.0096539676757474e-08,1.8513830429957733e-05,2.1426406839898336e-05,4.2451183082614267e-06,2.9728446726157887e-06,9.5798908550637032e-12,6.2604855655690124e-08,5.3907132193790579e-06,4.9295147135821216e-14,5.2908151193514427e-09,1.9653541087095051e-09,3.8631702061667889e-10,3.8607529797032059e-10,1.4716891640457431e-13,1.36649814541054e-11,9.4553729083426827e-14,3.8745032695347851e-10,1.5018609624197734e-22,1.4249672220529986e-22,1.4250011576446399e-22,1.3049511602819512e-12,1.1800713366317117e-15,6.8843252554599811e-16,1.0122171860330393e-18,3.8204258934298659e-19,9.5506529794431261e-17,1.536207828650359e-18,3.4300952641840347e-20,1.879493840081754e-21
1.5385697108220915e-10,0.5585239637540055,8.0024354744859341e-12,4.2098390375424927e-16,3.2245657238566614e-16,3.8955263631653034e-24,3.2641798768833209e-19,0.0,0.0,7.9908777797068971e-10,2.8411851013766174e-16,154.0,0.0,0.99994056385914876,1.0,18.999996844815588,5.3869061746486e-06,4.0096484838672215e-08,1.8963438072322349e-05,2.1991725701730689e-05,4.3575868844120729e-06,3.0901024214026482e-06,9.8326488923601379e-12,6.4271323918129122e-08,5.5335334251701952e-06,5.1239493876130802e-14,5.5736955945528467e-09,2.0571880271747747e-09,4.1559127751653246e-10,4.1533118686564865e-10,1.5833474186313307e-13,1.4387034436378594e-11,1.0175590798580774e-13,4.0819613075441759e-10,1.7857571306538593e-22,1.6943751948257404e-22,1.6944166454639276e-22,1.4191664351468885e-12,1.2715923359357853e-15,7.0675779916618543e-16,1.0449384351287794e-18,3.9798499641604773e-19,1.0227344337773191e-16,1.6900285315630401e-18,3.868236862420047e-20,2.1242559275224622e-21
1.5781241577878344e-10,0.5585239633720366,8.2216366900236782e-12,4.4488234972361688e-16,3.398063264323105e-16,4.3150163059706685e-24,3.526528447805086e-19,0.0,0.0,8.4023829504488989e-10,3.1231117451352819e-16,154.0,0.0,0.9999390358187088,1.0,18.999996725062896,5.5253783224175809e-06,4.0096430007407219e-08,1.9412253653850931e-05,2.2557042293448912e-05,4.470055264984714e-06,3.2081471000698688e-06,1.0085405911478234e-11,6.5937785467729137e-08,5.6763534176344178e-06,5.3196889358207324e-14,5.8639420163398737e-09,2.1505754653067601e-09,4.4621361362083094e-10,4.4593430671956382e-10,1.7001539633411711e-13,1.5127071213344132e-11,1.0929150370818045e-13,4.2948470579768182e-10,2.1136381672563505e-22,2.0055333869732032e-22,2.005583752318178e-22,1.5399956447205074e-12,1.3675077715230695e-15,7.2508299896880437e-16,1.0779601338423282e-18,4.1411359972704956e-19,1.093138947177828e-16,1.8544708256870547e-18,4.3481642389852616e-20,2.3930850336864434e-21
1.6176786047535772e-10,0.5585239629877037,8.4415136327217012e-12,4.6950003513253685e-16,3.5764496838395333e-16,4.7677551553940769e-24,3.8028201815176101e-19,0.0,0.0,8.8241262264283e-10,3.4253300025084166e-16,154.0,0.0,0.99993750777613155,1.0,18.999996604567063,5.6638495891720537e-06,4.0096375174078076e-08,1.9860321982762934e-05,2.3122356614857985e-05,4.5825234499829864e-06,3.3269339054787912e-06,1.033816191232323e-11,6.7604240303991428e-08,5.8191731968213762e-06,5.5166590663779355e-14,6.1615543328595408e-09,2.2454889781584055e-09,4.7820644145392741e-10,4.7790705590570049e-10,1.8221945194806668e-13,1.5885047584713703e-11,1.1716609483531325e-13,4.513161906605811e-10,2.4908846071211072e-22,2.3635507910029387e-22,2.3636116844574343e-22,1.667629912531264e-12,1.4679004399951623e-15,7.4340812494839334e-16,1.1112823587528906e-18,4.3042544450466377e-19,1.1663071057258007e-16,2.0299470246195805e-18,4.8725470872099829e-20,2.6876082879875872e-21
1.65723305171932e-10,0.5585239626011415,8.6620663036796479e-12,4.9483995154985548e-16,3.7597551891865976e-16,5.2554874721702202e-24,4.0934438743232915e-19,0.0,0.0,9.2561043191582684e-10,3.7487783525835277e-16,154.0,0.0,0.99993597973141679,1.0,18.999996483370328,5.802319974915985e-06,4.0096320335709359e-08,2.0307685319938118e-05,2.3687668665762261e-05,4.6949914394079759e-06,3.4464205815286173e-06,1.0590916894802887e-11,6.9270688426278481e-08,5.9619927627773455e-06,5.7147897109139015e-14,6.4665324922563818e-09,2.3419017977626763e-09,5.115917790092512e-10,5.1127143851604381e-10,1.9495532989185586e-13,1.6660919458767533e-11,1.2538516162117646e-13,4.7369072411128373e-10,2.9233661721250478e-22,2.7740011691331859e-22,2.7740744436219456e-22,1.8022601331624958e-12,1.5728519243016997e-15,7.6173317709794242e-16,1.1449051865759437e-18,4.4691788666643065e-19,1.2422666334327001e-16,2.2168730006966611e-18,5.4441416247153107e-20,3.0095140238054553e-21
1.7363419456508058e-10,0.5585239618218311,9.1051988212009014e-12,5.4769800002538167e-16,4.1412465406092732e-16,6.343150680653233e-24,4.7192544593934651e-19,0.0,0.0,1.0150752708489638e-09,4.463223010783987e-16,154.0,0.0,0.99993292363557451,1.0,18.999996239031308,6.0792581033880653e-06,4.0096210659632716e-08,2.1200454166034259e-05,2.481828595527037e-05,4.9199268315304973e-06,3.6873364163009667e-06,1.1096423804297734e-11,7.2603564526458836e-08,6.2476312551656565e-06,6.1142719927861316e-14,7.0985861322471961e-09,2.5391215205726058e-09,5.8262613932448942e-10,5.8226120565196918e-10,2.220555045108282e-13,1.8266173889293524e-11,1.428781657023687e-13,5.2006949265194688e-10,3.9801393644159169e-22,3.7769908396924651e-22,3.7770955363639734e-22,2.0932707905031572e-12,1.7967517133410408e-15,7.9838305987972909e-16,1.2130529582171208e-18,4.8043543579639575e-19,1.4026682900675077e-16,2.626755110232434e-18,6.7404220303298368e-20,3.7425349565516403e-21
1.807539950189143e-10,0.5585239611140307,9.5063290337107315e-12,5.9776852428694835e-16,4.501724296113685e-16,7.4602118809984895e-24,5.3354497765471616e-19,0.0,0.0,1.0990909943912546e-09,5.1886698569614977e-16,154.0,0.0,0.9999301731420055,1.0,18.999996017105836,6.3284994059966316e-06,4.0096111963641494e-08,2.2001911802527699e-05,2.5835833748725207e-05,5.1223680155653174e-06,3.9061775207892701e-06,1.1551376539110335e-11,7.5603130048383502e-08,6.5047051694942812e-06,6.4771503592450543e-14,7.6926250706135562e-09,2.721491344176272e-09,6.5153258736132164e-10,6.5112438832147066e-10,2.4834601267581528e-13,1.9771665381273469e-11,1.5985302416709418e-13,5.6366900564812743e-10,5.1901017337595171e-22,4.925443936792366e-22,4.9255862660260762e-22,2.3810164573101766e-12,2.0146469091477504e-15,8.3136770181373268e-16,1.2754147857867866e-18,5.1119809441854791e-19,1.5568451172154188e-16,3.0390494577527286e-18,8.0979530286817705e-20,4.5141080435911417e-21
1.87873795472748e-10,0.5585239604007817,9.9096485017574068e-12,6.5022179896085159e-16,4.878630253775542e-16,8.719989478333092e-24,6.0042399677628431e-19,0.0,0.0,1.1864184621610272e-09,5.9984460334254048e-16,154.0,0.0,0.99992742264151013,1.0,18.999995793464677,6.5777378541926611e-06,4.009601326029577e-08,2.2801640540587054e-05,2.6853374182672869e-05,5.3248085659357256e-06,4.1267309936014136e-06,1.2006325972993e-11,7.8602673807474971e-08,6.7617783936383724e-06,6.842868146678982e-14,8.3105285333312355e-09,2.9083309836069672e-09,7.2527614255649471e-10,7.2482163351909517e-10,2.7648406923918138e-13,2.1334457521583634e-11,1.7802496427913306e-13,6.0903016033838656e-10,6.6958792563499523e-22,6.3547581387125141e-22,6.3549492668955388e-22,2.6943860788965748e-12,2.2485278904833854e-15,8.6435210443334824e-16,1.3387517630648177e-18,5.425171705601961e-19,1.7204777274721541e-16,3.4950636895445302e-18,9.6552468501842797e-20,5.4035011529902213e-21
1.9499359592658172e-10,0.5585239596826294,1.0315157138573013e-11,7.0507247987696391e-16,5.2721568322194194e-16,1.0134415340053804e-23,6.727983423309982e-19,0.0,0.0,1.277056327103025e-09,6.8987753156897604e-16,154.0,0.0,0.99992467213408809,1.0,18.999995568279445,6.8269734479992667e-06,4.0095914552242661e-08,2.3599812019352931e-05,2.7870907255951378e-05,5.5272484826394232e-06,4.3488252146016492e-06,1.2461272105417641e-11,8.1602195800507159e-08,7.0188509278524635e-06,7.2111407774037275e-14,8.9522962178884357e-09,3.0995057008556642e-09,8.0397214154666043e-10,8.0346820506670052e-10,3.0651378548403805e-13,2.2954297057979417e-11,1.974226895176094e-13,6.5615376991553865e-10,8.5534767461516302e-22,8.1181306934421315e-22,8.1183844538736307e-22,3.0344833056069389e-12,2.4988289248349397e-15,8.9733626770302142e-16,1.4030643395365521e-18,5.7438633180772131e-19,1.8937146293540659e-16,3.9973430408235666e-18,1.1431476828406556e-19,6.4228305584781227e-21
2.0211339638041544e-10,0.5585239589600698,1.0722854832493901e-11,7.6233458205595559e-16,5.6825011375049313e-16,1.1715942205946708e-23,7.5090664104100736e-19,0.0,0.0,1.3710033731424737e-09,7.8960995002638191e-16,154.0,0.0,0.9999219216197397,1.0,18.999995341704604,7.0762061874395548e-06,4.00958158542841e-08,2.4396580704667974e-05,2.8888432967395049e-05,5.7296877656688553e-06,4.572305734917258e-06,1.2916214935856186e-11,8.4601696023725751e-08,7.2759227723831766e-06,7.5817121468406275e-14,9.6179278217468817e-09,3.2948861237905821e-09,8.8773246127860408e-10,8.8717590928167099e-10,3.3847794918787637e-13,2.4630931856823367e-11,2.1807404146925788e-13,7.0504064800393158e-10,1.0826613537696461e-21,1.0276092029991787e-21,1.0276425416772234e-21,3.402408794278636e-12,2.7659729329950265e-15,9.3032019158154095e-16,1.4683529649086827e-18,6.0680132129439206e-19,2.0767022000576506e-16,4.5484657037282191e-18,1.3446705036430167e-19,7.5848882952727329e-21
2.0923319683424915e-10,0.5585239582335452,1.113274144785136e-11,8.2202154384630671e-16,6.1098649487061008e-16,1.3477548533652385e-23,8.3499037423522821e-19,0.0,0.0,1.4682585020392399e-09,8.9970784649577452e-16,154.0,0.0,0.99991917109846506,1.0,18.99999511387913,7.3254360725366375e-06,4.0095717151543852e-08,2.5192085611399401e-05,2.9905951315834324e-05,5.9321264150292838e-06,4.7970335548200138e-06,1.3371154463784461e-11,8.7601174473560994e-08,7.5329939274921492e-06,7.9543517679282584e-14,1.0307423042341787e-08,3.4943479190328508e-09,9.7666565548994019e-10,9.7605323137129616e-10,3.7241807686118944e-13,2.6364110898143394e-11,2.4000603390642469e-13,7.5569160843124932e-10,1.3587406557265089e-21,1.2897156032213174e-21,1.2897589760580432e-21,3.7992602004341796e-12,3.0503717963137279e-15,9.633038760296877e-16,1.5346180890348825e-18,6.3975974553170257e-19,2.2695853223168332e-16,5.1510423470050456e-18,1.5721876894804347e-19,8.903149433591781e-21
2.1635299728808286e-10,0.5585239575034561,1.1544816825815184e-11,8.8414628457376845e-16,6.5544547035814695e-16,1.5432743352379541e-23,9.2529394455652447e-19,0.0,0.0,1.5688207215706541e-09,1.0208590231920777e-15,154.0,0.0,0.99991642057026453,1.0,18.999994884928149,7.5746631033136234e-06,4.0095618439806295e-08,2.5986451851708029e-05,3.0923462300096095e-05,6.1345644307213625e-06,5.0228835756404738e-06,1.3826090688680734e-11,9.0600631146824218e-08,7.790064393433941e-06,8.3288522041121822e-14,1.1020781577081796e-08,3.6977714923865215e-09,1.0708770828876064e-09,1.0702054635302063e-09,4.0837446280654701e-13,2.8153584270714064e-11,2.6324488478695547e-13,8.0810746504174501e-10,1.6917081186703171e-21,1.6058496904997437e-21,1.6059056043967457e-21,4.2261322035526555e-12,3.3524266554194395e-15,9.9628732101227317e-16,1.601860161764348e-18,6.7326088411780451e-19,2.4725079544301554e-16,5.8077158123215946e-18,1.8278815711657924e-19,1.0391779225349022e-20
2.2347279774191658e-10,0.5585239567701616,1.1959080785194605e-11,9.4872125644552069e-16,7.0164814844292397e-16,1.7595571123299533e-23,1.0220647424722006e-18,0.0,0.0,1.6726891348910071e-09,1.1537731030295288e-15,154.0,0.0,0.99991367003513854,1.0,18.999994654964237,7.8238872797936198e-06,4.0095519737685109e-08,2.6779792029173274e-05,3.1940965919004871e-05,6.3370018127359012e-06,5.2497432058080498e-06,1.4281023610020662e-11,9.3600066040038618e-08,8.0471341704493743e-06,8.7050267579031353e-14,1.1758003123348952e-08,3.9050417138009056e-09,1.17046902784426e-09,1.169734825560446e-09,4.4638622531225984e-13,2.9999103167159171e-11,2.8781604638145143e-13,8.6228903154415538e-10,2.0906708742042344e-21,1.9846651520224838e-21,1.9847366203484405e-21,4.6841165575846921e-12,3.672528200837312e-15,1.0292705264911409e-15,1.6700796328440473e-18,7.073055187618873e-19,2.6856136412121849e-16,6.5211609655889916e-18,2.1140217239469591e-19,1.2065640169268156e-20
2.305925981957503e-10,0.5585239560339862,1.2375533123198316e-11,1.0157584910792286e-15,7.496161004211299e-16,1.9980616605681732e-23,1.1255532125868286e-18,0.0,0.0,1.7798629309919257e-09,1.299181535848173e-15,154.0,0.0,0.9999109194930873,1.0,18.99999442408873,8.0731086019997403e-06,4.0095421036911302e-08,2.7572207488703214e-05,3.2958462171383011e-05,6.5394385610753055e-06,5.4775111110888993e-06,1.4735953227283036e-11,9.6599479149566266e-08,8.3042032587927913e-06,9.0827073985424816e-14,1.2519087378498662e-08,4.1160476654025552e-09,1.2755408139773168e-09,1.2747405783787022e-09,4.8649135012039381e-13,3.1900419879075492e-11,3.1374423361935537e-13,9.1823712139086648e-10,2.5657970750321913e-21,2.4358247430223315e-21,2.435915365155033e-21,5.1743021630216746e-12,4.0110569555323327e-15,1.0622534924263606e-15,1.7392769519218396e-18,7.4189578035243312e-19,2.9090459697746161e-16,7.2940846920385279e-18,2.4329644316439723e-19,1.3940299027698737e-20
2.37712398649584e-10,0.5585239552952205,1.2794173616157717e-11,1.0852696413554654e-15,7.993713593043908e-16,2.2603009727444986e-23,1.2360129197638652e-18,0.0,0.0,1.8903413761206026e-09,1.4578376044228685e-15,154.0,0.0,0.99990816894411161,1.0,18.99999419239283,8.3223270699550895e-06,4.0095322324911899e-08,2.8363789440964594e-05,3.3975951056050576e-05,6.7418746757438384e-06,5.7060960902889732e-06,1.5190879539949478e-11,9.9598870472088157e-08,8.5612716587196824e-06,9.4617428977115909e-14,1.3304034039859642e-08,4.3306824097602396e-09,1.3861889113753032e-09,1.3853191311748587e-09,5.2872673146205736e-13,3.3857287792178967e-11,3.410534508454715e-13,9.7595254768284243e-10,3.1283949069123839e-21,2.9700755649588595e-21,2.9701896149229414e-21,5.6977751548128248e-12,4.3683835497510145e-15,1.0952362187812694e-15,1.8094525684406989e-18,7.7703501169069727e-19,3.1429489774428846e-16,8.129226014631827e-18,2.7871521675743331e-19,1.6032033839663329e-20
2.4483219910341774e-10,0.5585239545541271,1.3215002020216277e-11,1.1572660191067784e-15,8.5093641851271225e-16,2.5478430459003445e-23,1.3537006150613291e-18,0.0,0.0,2.0041238060507863e-09,1.6305164302072568e-15,154.0,0.0,0.99990541838821201,1.0,18.999993959958619,8.571542683682778e-06,4.0095223618661586e-08,2.9154619975100682e-05,3.499343257182599e-05,6.9443101567330136e-06,5.93541606265606e-06,1.5645802547496846e-11,1.0259824000428364e-07,8.8183393704681418e-06,9.8419971504580196e-14,1.4112842804733938e-08,4.5488427763076963e-09,1.5025070380241454e-09,1.5015641427741687e-09,5.7312821087165678e-13,3.5869461381472434e-11,3.697670171254155e-13,1.0354361230959445e-09,3.7909941316305549e-21,3.5993267709991726e-21,3.5994692958646379e-21,6.2556190015780003e-12,4.7448689883974041e-15,1.1282187055194233e-15,1.8806069315690373e-18,8.1272764412948667e-19,3.3874675171776659e-16,9.0293563207300369e-18,3.1791130988284222e-19,1.8357840965548126e-20
2.519519995572515e-10,0.5585239538109421,1.3638018071987502e-11,1.2317586290790747e-15,9.0433423061529245e-16,2.8623113689515758e-23,1.4788763014887324e-18,0.0,0.0,2.1212096191173126e-09,1.8180149787365261e-15,154.0,0.0,0.99990266782538928,1.0,18.999993726859962,8.8207554432059143e-06,4.0095124918704345e-08,2.9944772971422814e-05,3.6010906717526496e-05,7.1467450040414342e-06,6.165397155296217e-06,1.6100722249404342e-11,1.0559758774257876e-07,9.0754063942840886e-06,1.022334766196488e-13,1.4945513370396834e-08,4.7704291641541987e-09,1.6245862559109769e-09,1.6235666176803124e-09,6.1973061396306579e-13,3.7936696206433668e-11,3.9990759021965306e-13,1.0966886598251285e-09,4.5674300990680509e-21,4.3367296409254818e-21,4.3369065696515692e-21,6.8489146126088582e-12,5.1408649111792559e-15,1.1612009526016542e-15,1.9527404902632858e-18,8.4897908662933993e-19,3.6427475850369039e-16,9.9972796843558999e-18,3.6114606188447308e-19,2.0935442191992903e-20
2.590718000110852e-10,0.5585239530658779,1.4063221489183481e-11,1.3087581994930529e-15,9.5958820612103131e-16,3.205385410482276e-23,1.6118032995920088e-18,0.0,0.0,2.2415982699470784e-09,2.0211520646740886e-15,154.0,0.0,0.99989991725564409,1.0,18.999993493163345,9.0699653485476073e-06,4.0095026207761675e-08,3.0734314922866655e-05,3.7028373491968078e-05,7.3491792176753988e-06,6.3959728818146674e-06,1.6555638645155423e-11,1.0859691368351598e-07,9.3324727304220206e-06,1.0605684185586992e-13,1.580204543409689e-08,4.9953453599530924e-09,1.7525150621630889e-09,1.751414997156735e-09,6.6856778530471969e-13,4.0058748906225245e-11,4.3149718931573901e-13,1.1597109695438681e-09,5.4729301841027545e-21,5.1967599844305721e-21,5.1969782478611551e-21,7.4787404501048544e-12,5.5567138456947494e-15,1.1941829599897234e-15,2.0258536931854175e-18,8.8579562612154523e-19,3.9089366130783633e-16,1.1035833274533085e-17,4.0868929119921718e-19,2.3783291919411996e-20
