Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403)
3.7244528751420315e-12,1.0660370647448516,1.7303500607975299e-08,8.4306588360243548e-14,8.4304562085583725e-14,1.2209847699019897e-22,2.0198178669033086e-18,0.0,0.0,3.492423285302715e-10,6.6957733601930915e-18,154.0,0.0,0.99820037336985734,1.0,18.99999988030596,9.6702793281509641e-06,0.00014291433163371843,3.1421206033013028e-05,3.1549777073682933e-05,0.00045163690514130305,1.0762966733811045e-07,2.1672792933834437e-12,1.1712835547663724e-08,0.0011322987874073703,6.161164130914176e-16,9.9530598101784164e-10,1.4437887626886674e-08,5.6566065725667414e-10,5.6561899382008137e-10,4.1663436592727759e-14
3.833047378424294e-12,1.066037064711204,1.7807535197888506e-08,8.9292909469769096e-14,8.929070129423238e-14,1.3352155423926587e-22,2.2015854207820144e-18,0.0,0.0,3.6146668894715767e-10,7.157153349493004e-18,154.0,0.0,0.99814800892972033,1.0,18.999999874215739,9.9519706416208915e-06,0.00014290719011354023,3.2332644683112952e-05,3.2467940180548411e-05,0.00046596533045475225,1.1332975297226495e-07,2.2303520720755943e-12,1.2090679055166721e-08,0.0011682236278635835,6.4874607624035268e-16,1.0541171009932338e-09,1.5273529573692769e-08,6.1603245173168198e-10,6.15987008241551e-10,4.5443490130763953e-14
3.941641881706556e-12,1.0660370646768873,1.8311542497773657e-08,9.4422388408090093e-14,9.44199877528879e-14,1.4566084952352245e-22,2.393936860597251e-18,0.0,0.0,3.7380847970217727e-10,7.6377682985998253e-18,154.0,0.0,0.99809564733319767,1.0,18.999999868012761,1.0233646858103906e-05,0.00014289998598614978,3.324384890554643e-05,3.3386006983380855e-05,0.00048029298538603454,1.1914250720260187e-07,2.2934182351592117e-12,1.2468485960664035e-08,0.0012041466638796519,6.8202070212129298e-16,1.1146119356065403e-09,1.6131627765826577e-08,6.6927614534902584e-10,6.6922670222582128e-10,4.9443123204576347e-14
4.050236384988818e-12,1.0660370646419164,1.8815522529399133e-08,9.9695017427020355e-14,9.9692413414785352e-14,1.5854096759320002e-22,2.5971709500849697e-18,0.0,0.0,3.8626781800987997e-10,8.1379916628875015e-18,154.0,0.0,0.99804328857986468,1.0,18.999999861699255,1.0515307978419573e-05,0.00014289273820952011,3.4154820933486844e-05,3.4303977493241657e-05,0.00049461986464640392,1.2506571358829713e-07,2.3564777833934025e-12,1.2846255485643265e-08,0.0012400678821900778,7.1592760288894572e-16,1.1767901311482483e-09,1.7012099601950524e-08,7.2546775077746353e-10,7.2541408251649783e-10,5.3668260965672305e-14
4.15883088827108e-12,1.066037064606304,1.9319475314459164e-08,1.0511078878454472e-13,1.0510797023939296e-13,1.7218675478088588e-22,2.8115863931964196e-18,0.0,0.0,3.9884481851290364e-10,8.65820012913701e-18,154.0,0.0,0.99799093266937633,1.0,18.999999855277395,1.0796954003387345e-05,0.00014288545997256946,3.5065562957023633e-05,3.5221851720987548e-05,0.00050894596456954307,1.3109719871172645e-07,2.4195307175232375e-12,1.322398705469665e-08,0.0012759872735966858,7.5045433698102084e-16,1.2406513339712058e-09,1.7914862822114956e-08,7.8468300115052867e-10,7.8462487634375928e-10,5.8124806769503737e-14
4.2674253915533424e-12,1.0660370645700639,1.9823400874574154e-08,1.1066969474479812e-13,1.1066665019239101e-13,1.8662329922687285e-22,3.0374818341183983e-18,0.0,0.0,4.1153959333185305e-10,9.1987736156523911e-18,154.0,0.0,0.99793857960144194,1.0,18.999999848749297,1.1078584933826588e-05,0.00014287816046135903,3.5976077123998569e-05,3.6139629677323453e-05,0.00052327128261485595,1.3723483134344253e-07,2.4825770382833752e-12,1.3601680242773255e-08,0.0013119048317234096,7.8558870433820866e-16,1.3061951904902914e-09,1.8839835505417223e-08,8.4699735122023932e-10,8.4693453257797384e-10,6.2818642265582578e-14
4.3760198948356046e-12,1.0660370645332091,2.0327299231291068e-08,1.1637172757804462e-13,1.1636844524565109e-13,2.0187593109717946e-22,3.2751558572934518e-18,0.0,0.0,4.2435225211421417e-10,9.7600952723290413e-18,154.0,0.0,0.99788622937580873,1.0,18.999999842117067,1.1360200770556582e-05,0.00014287084614266241,3.6886365540825872e-05,3.7057311372842624e-05,0.00053759581700648913,1.4347652162327288e-07,2.5456167464008252e-12,1.3979334735196227e-08,0.0013478205521113449,8.2131874171643613e-16,1.3734213471821598e-09,1.9786936067691286e-08,9.124859785029616e-10,9.1241822287547479e-10,6.7755627486980792e-14
4.484614398117867e-12,1.066037064495753,2.083117040608366e-08,1.2221687956065674e-13,1.2221334737721503e-13,2.1797022279437017e-22,3.5249069874400472e-18,0.0,0.0,4.3728290208231951e-10,1.0342551480675229e-17,154.0,0.0,0.99783388199225009,1.0,18.999999835382745,1.1641801514396562e-05,0.00014286352158935568,3.7796430273296324e-05,3.7974896818055405e-05,0.00055191956650120814,1.4982022025732602e-07,2.608649842596919e-12,1.4356950298922304e-08,0.0013837344316368252,8.5763271809019023e-16,1.4423294505850551e-09,2.0756083259227856e-08,9.812237844174821e-10,9.8115084281654263e-10,7.2941600939219566e-14
4.593208901400129e-12,1.0660370644577082,2.1335014420352852e-08,1.2820514297509475e-13,1.2820134857127465e-13,2.3493198916133286e-22,3.7870336895726954e-18,0.0,0.0,4.503316480803787e-10,1.094653185378798e-17,154.0,0.0,0.99778153745055775,1.0,18.999999828548354,1.1923387166165671e-05,0.00014285619000466425,3.8706273347365791e-05,3.8892386023409764e-05,0.00056624253024096204,1.5626391773063399e-07,2.6716763275887264e-12,1.4734526762038097e-08,0.0014196464681418173,8.9451913014535073e-16,1.5129191472986741e-09,2.1747196162524307e-08,1.0532853954153771e-09,1.0532070130356886e-09,7.8382379688554436e-14
4.810397907964653e-12,1.0660370643799013,2.2342621052562049e-08,1.4061097325960437e-13,1.4060661611427212e-13,2.7156241863471043e-22,4.3496073714548364e-18,0.0,0.0,4.767838359260652e-10,1.2220639704073974e-17,154.0,0.0,0.99767685689200614,1.0,18.999999814587163,1.2486513196767643e-05,0.00014284151372224673,4.05253024295352e-05,4.072707575610313e-05,0.00059488609838220254,1.6944346545143495e-07,2.7977094668119002e-12,1.5489561924785454e-08,0.0014914650068646995,9.6996436039210695e-16,1.6591419073635927e-09,2.3794997082199285e-08,1.2076771703412324e-09,1.2075871188265609e-09,9.005151467122782e-14
5.027586914529178e-12,1.066037064299886,2.3350119297679855e-08,1.5358915681222866e-13,1.5358418387038901e-13,3.119785943749309e-22,4.9652634297392655e-18,0.0,0.0,5.0370960857164337e-10,1.3585600356009774e-17,154.0,0.0,0.99757218769869116,1.0,18.999999800248823,1.304957886891465e-05,0.00014282682828723421,4.2343468227270085e-05,4.2561380653766105e-05,0.00062352651868127188,1.8299985529672775e-07,2.9237161697563892e-12,1.624443956484993e-08,0.0015632761613329309,1.0475667944628652e-15,1.8120868014000868e-09,2.5929698047192577e-08,1.3762528580186932e-09,1.3761500488751959e-09,1.0280914349658494e-13
5.252708916887422e-12,1.0660370642147154,2.4394302974752178e-08,1.6764540632476553e-13,1.6763973655003273e-13,3.5809669744826538e-22,5.6619814106119115e-18,0.0,0.0,5.3211952275123637e-10,1.5099762940012704e-17,154.0,0.0,0.99746370737646994,1.0,18.999999785004405,1.3633147249861775e-05,0.00014281160280712012,4.4227148632400904e-05,4.4462278862842244e-05,0.00065320972866408325,1.9743342200498324e-07,3.0542974683347153e-12,1.702672305564915e-08,0.0016377024764084001,1.1301905572773856e-15,1.9777100223326368e-09,2.8233410790497098e-08,1.5665836900279515e-09,1.5664664595194199e-09,1.1723050853140456e-13
5.4778309192456656e-12,1.0660370641273722,2.5438370569918702e-08,1.8231644948343547e-13,1.823100206593638e-13,4.0875760115562801e-22,6.4209489157566251e-18,0.0,0.0,5.6103986901501152e-10,1.6718669781626738e-17,154.0,0.0,0.99735523926189928,1.0,18.999999769386328,1.4216650796883197e-05,0.00014279637674839257,4.6109933384343938e-05,4.6362763791019886e-05,0.00068288955479644457,2.1224029794606488e-07,3.1848503765329643e-12,1.7808836721876605e-08,0.0017121208531770593,1.2149513001504059e-15,2.1505492276731681e-09,3.0629102814263587e-08,1.7734334776929461e-09,1.7733005565857085e-09,1.3292110723729962e-13
5.7029529216039095e-12,1.0660370640379522,2.6482322268359902e-08,1.9760221799181743e-13,1.9759496524942598e-13,4.6420995364687304e-22,7.2448204061642852e-18,0.0,0.0,5.9047141534545278e-10,1.8446039762059393e-17,154.0,0.0,0.99724678335350136,1.0,18.999999753409732,1.4800089517272893e-05,0.00014278115136723049,4.7991837750720949e-05,4.8262835529843006e-05,0.00071256599710613243,2.2740535805163869e-07,3.3153749006352111e-12,1.859078048046597e-08,0.0017865312916465835,1.3017624407897291e-15,2.3306012736587272e-09,3.3116077903781751e-08,1.9974463901865952e-09,1.9972964590349466e-09,1.4993115164881641e-13
5.9280749239621535e-12,1.0660370639465475,2.7526158253964114e-08,2.1350264366213194e-13,2.134944994810459e-13,5.2470691213585942e-22,8.136249243891213e-18,0.0,0.0,6.2041489370864763e-10,2.0285651398839711e-17,154.0,0.0,0.99713833964981058,1.0,18.999999737089126,1.5383463418323967e-05,0.0001427659270137865,4.9872876395962122e-05,5.0162494170770851e-05,0.0007422390558756792,2.4291407959236002e-07,3.4458710469199752e-12,1.9372554312097843e-08,0.0018609337924633108,1.3905408449464466e-15,2.5178630176529114e-09,3.5693645587496035e-08,2.2392617224681479e-09,2.2390934119943664e-09,1.6831047378147002e-13
6.1531969263203975e-12,1.0660370638532468,2.8569878709337949e-08,2.300176584144842e-13,2.3000855262407587e-13,5.9050614801353979e-22,9.0978876928122044e-18,0.0,0.0,6.5087100148782232e-10,2.2241342827824998e-17,154.0,0.0,0.99702990814936387,1.0,18.99999972043846,1.5966772507328643e-05,0.00014275070390778335,5.1753063405336236e-05,5.2061739805216865e-05,0.00077190873142425306,2.5875251818038042e-07,3.5763388216628972e-12,2.0154158222339585e-08,0.0019353283563654272,1.4812066890431347e-15,2.7123313181452439e-09,3.8361121062751805e-08,2.4995139354023221e-09,2.4993258268735585e-09,1.8810852876421422e-13
6.3783189286786414e-12,1.0660370637581353,2.9613483815816647e-08,2.4714719427611389e-13,2.4713705405664252e-13,6.618698515612502e-22,1.0132386919370347e-17,0.0,0.0,6.8184040286025295e-10,2.4317011782736513e-17,154.0,0.0,0.99692148885069776,1.0,18.999999703471122,1.6550016791578272e-05,0.00014273548232067237,5.3632412308031613e-05,5.3960572524564004e-05,0.00080157502405642917,2.7490728471996679e-07,3.7067782311377656e-12,2.0935592226423592e-08,0.0020097149840545394,1.5736833282294393e-15,2.9140030347506895e-09,4.1117825123400238e-08,2.778832695367045e-09,2.7786233209691136e-09,2.0937439793182712e-13
6.603440931036885e-12,1.0660370636612957,3.0656973753474256e-08,2.6489118338065042e-13,2.6487993326440147e-13,7.3906473627316611e-22,1.1242396993323643e-17,0.0,0.0,7.1332373011834219e-10,2.6516615572294594e-17,154.0,0.0,0.99681308175234995,1.0,18.999999686199963,1.7133196278363358e-05,0.00014272026241624652,5.5510936099300446e-05,5.5858992420165272e-05,0.00083123793410701361,2.9136552329317325e-07,3.8371892816165395e-12,2.1716856348593196e-08,0.0020840936763080499,1.6678971697903076e-15,3.1228750282092634e-09,4.3963084089242513e-08,3.0778429133502169e-09,3.0776107565583407e-09,2.3215679187724856e-13
6.828562933395129e-12,1.0660370635628065,3.1700348701133757e-08,2.832495579673744e-13,2.832371198397981e-13,8.2236204280935847e-22,1.2430566888488422e-17,0.0,0.0,7.4532158493739349e-10,2.884417105509966e-17,154.0,0.0,0.99670468685286118,1.0,18.999999668637329,1.7716310974973482e-05,0.00014270504419699014,5.7388647261709576e-05,5.7756999583344591e-05,0.00086089746195613178,3.0811488993807096e-07,3.967571979369404e-12,2.2497950621370444e-08,0.0021584644340169779,1.7637775516635914e-15,3.3389441603856336e-09,4.6896229737238143e-08,3.3971647835505889e-09,3.3969082794971244e-09,2.5650405346505674e-13
7.053684935753373e-12,1.0660370634627445,3.2743608836376935e-08,3.0222225038048524e-13,3.0220854348133437e-13,9.1203754260448638e-22,1.3699544483479517e-17,0.0,0.0,7.7783453959311694e-10,3.1303754612429544e-17,154.0,0.0,0.99659630415077172,1.0,18.999999650795079,1.8299360888697397e-05,0.0001426898276276745,5.9265557785548208e-05,5.9654594105401493e-05,0.00089055360799447051,3.2514353226874213e-07,4.0979263306650781e-12,2.3278875080789271e-08,0.0022328272580988229,1.8612566257762683e-15,3.5622072942687044e-09,4.9916599234385508e-08,3.7374138215024295e-09,3.737131357341622e-09,2.8246416080762802e-13
7.278806938111617e-12,1.066037063361181,3.3786754335554343e-08,3.218091930683733e-13,3.2179413399284094e-13,1.0083715411513404e-21,1.5051976562447286e-17,0.0,0.0,8.1086313813110572e-10,3.3899502119087687e-17,154.0,0.0,0.9964879336446224,1.0,18.999999632684585,1.8882346026822968e-05,0.00014267461272877573,6.1141679188430448e-05,6.1551776077615008e-05,0.00092020637259700438,3.4244006989952768e-07,4.2282523417710736e-12,2.4059629762571394e-08,0.0023071821494317036,1.9602692459845524e-15,3.7926612939712041e-09,5.3023535072207772e-08,4.0992009017376405e-09,4.0988908170074355e-09,3.1008473020505509e-13
7.729050942828105e-12,1.066037063153833,3.5872702125015324e-08,3.6282555957869569e-13,3.6280753536342003e-13,1.222158943485418e-21,1.8017785840983173e-17,0.0,0.0,8.7846930846277354e-10,3.9516329754328821e-17,154.0,0.0,0.99627122921430689,1.0,18.999999595702125,2.0048122005426197e-05,0.00014264418795014805,6.489159844864673e-05,6.5344902737518937e-05,0.00097950175901513766,3.777935594297223e-07,4.4888193684774546e-12,2.5620629940981354e-08,0.002455868137414666,2.162647419555059e-15,4.2751293529022435e-09,5.9494501980301261e-08,4.8898097038168835e-09,4.8894392078882807e-09,3.7049592860371918e-13
8.134270547072944e-12,1.066037062962765,3.7749664824464935e-08,4.0184034980786446e-13,4.0181934521541036e-13,1.4402446265693045e-21,2.0998958682833358e-17,0.0,0.0,9.4108328242484166e-10,4.5079863386689251e-17,154.0,0.0,0.99607623692249736,1.0,18.999999561605662,2.1097098926716833e-05,0.00014261681162237706,6.8263933505055178e-05,6.8757306726248112e-05,0.0010328560460264257,4.1042274978935203e-07,4.7232328319141389e-12,2.7024949825289319e-08,0.0025896584053663415,2.3494305680423252e-15,4.7339119308174943e-09,6.5607939746307155e-08,5.6810523075569945e-09,5.6806212923888562e-09,4.3101516813881657e-13
8.539490151317783e-12,1.0660370627678513,3.962625879040406e-08,4.4284426505116602e-13,4.4281996877366043e-13,1.6844706716729053e-21,2.4291636893962204e-17,0.0,0.0,1.0053752273337789e-09,5.1151605065416171e-17,154.0,0.0,0.99588128412284227,1.0,18.99999952679741,2.2145866088369959e-05,0.00014258944094394194,7.1633871239133731e-05,7.2168375472091262e-05,0.0010861993830380942,4.4376259728457051e-07,4.9575545705501579e-12,2.8428720199129124e-08,0.0027234229849202175,2.5402818188017278e-15,5.2159441959930393e-09,7.1991863641625505e-08,6.5513702561499546e-09,6.5508726175499835e-09,4.9763859997164512e-13
8.944709755562622e-12,1.0660370625694255,4.1502485008043692e-08,4.8583691502125682e-13,4.8580900036877761e-13,1.9566360909439282e-21,2.7911217041418611e-17,0.0,0.0,1.0713474333130374e-09,5.7757821934452649e-17,154.0,0.0,0.99568637080683853,1.0,18.999999491328975,2.319442353285694e-05,0.00014256207576251214,7.5001464043530566e-05,7.5578109506620908e-05,0.0011395317723117782,4.7776148832913695e-07,5.1917846208906909e-12,2.9831941285482591e-08,0.0028571618813851589,2.7349057138223207e-15,5.7212079005189935e-09,7.8642623513302383e-08,7.5041631613836749e-09,7.5035925301690071e-09,5.7063121466960029e-13
9.34992935980746e-12,1.0660370623678024,4.3378344450416536e-08,5.3081791046849567e-13,5.3078603538095375e-13,2.2585876580832713e-21,3.187308426068661e-17,0.0,0.0,1.1390019725892027e-09,6.4925402784890636e-17,154.0,0.0,0.99549149696598416,1.0,18.999999455248325,2.4242771302640015e-05,0.00014253471603098357,7.8366760663826023e-05,7.8986509361193149e-05,0.0011928532160790433,5.1237145111016388e-07,5.4259230194275133e-12,3.1234613305732228e-08,0.0029908750999947092,2.9330276421450507e-15,6.2496848082519879e-09,8.555662038014042e-08,8.5427847699120613e-09,8.5421345154846585e-09,6.5025442740237687e-13
9.7551489640523e-12,1.0660370621632718,4.5253838078545191e-08,5.7778686316813344e-13,5.7775067022714032e-13,2.5922199272314186e-21,3.619261226907093e-17,0.0,0.0,1.2083407148684261e-09,7.2681857256149157e-17,154.0,0.0,0.99529666259177663,1.0,18.999999418600044,2.5290909440172262e-05,0.00014250736182946789,8.1729806456225221e-05,8.2393575566951042e-05,0.0012461637165352027,5.4754789824638002e-07,5.6599698026389607e-12,3.2636736476603084e-08,0.0031245626458915898,3.1343923667297594e-15,6.8013566948078406e-09,9.2730305424926842e-08,9.6705436046761193e-09,9.6698068385481265e-09,7.3676612799323149e-13
1e-11,1.066037061956107,4.638691473368046e-08,6.071308679631131e-13,6.0709188630070137e-13,2.8099849386063647e-21,3.8982469670451606e-17,0.0,0.0,1.2510551597727108e-09,7.7665861573367415e-17,154.0,0.0,0.9951789544452484,1.0,18.999999396198032,2.5924137797121032e-05,0.00014249083595798456,8.3760829685141104e-05,8.445162469102304e-05,0.0012783709005721809,5.6906001529207707e-07,5.8013465022679601e-12,3.3483693410466179e-08,0.0032053299446948556,3.2575367407497234e-15,7.1459348593299966e-09,9.7189343308951705e-08,1.0396561561681619e-08,1.0395769075609653e-08,7.9248607196897865e-13
1.0160368568297138e-11,1.066037061956107,4.7128966841607212e-08,6.2674338590767899e-13,6.2670250234840269e-13,2.9594752452540434e-21,4.0885163378974057e-17,0.0,0.0,1.2793653416155634e-09,8.1055315001559415e-17,154.0,0.0,0.99510186767571596,1.0,18.999999381425582,2.6338837987897668e-05,0.00014248001321103898,8.5090643626851699e-05,8.579930865482053e-05,0.0012994632758826965,5.8324938782050746e-07,5.8939250069894088e-12,3.4038311014148276e-08,0.0032582245242364478,3.3387626565033746e-15,7.3762053475542605e-09,1.001601790254493e-07,1.0890703593646627e-08,1.088987317291665e-08,8.3042072997772385e-13
1.0565588172541977e-11,1.066037061746562,4.9003731677097204e-08,6.7768709247443777e-13,6.7764113019744486e-13,3.3623437581888301e-21,4.5966088511067424e-17,0.0,0.0,1.3520773593322675e-09,9.0074524823334059e-17,154.0,0.0,0.99490711220930506,1.0,18.999999343763442,2.7386556988251059e-05,0.00014245267014513171,8.8449311454255798e-05,8.920370915550772e-05,0.0013527518963470104,6.1943740117392613e-07,6.1277886689292388e-12,3.5439337136814246e-08,0.0033918607402477672,3.5459180143625182e-15,7.974212565603576e-09,1.0784278982128541e-07,1.22064846866133e-08,1.2205553217394576e-08,9.3146921872682685e-13
1.0970807776786816e-11,1.0660370615348744,5.0878133510985774e-08,7.3061759764322218e-13,7.3056615322630679e-13,3.8028634121565662e-21,5.1450727207355421e-17,0.0,0.0,1.4264781118726967e-09,9.9768853779028345e-17,154.0,0.0,0.99471239618404916,1.0,18.999999305649435,2.8434066483658147e-05,0.00014242533259207251,9.1805846495786504e-05,9.2606777599500172e-05,0.0014060295801557171,6.5607613681614006e-07,6.3615608248947428e-12,3.6839815064224256e-08,0.0035254712991493204,3.755653497424091e-15,8.5953601598054089e-09,1.1577473381533621e-07,1.3621063460130348e-08,1.3620023300931706e-08,1.0401591986431225e-12
