Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890)
3.406726688565197e-09,0.8039522454089478,4.0818083760060071e-10,2.837974641420231e-13,5.3023048429432296e-13,7.3527247704175044e-19,6.1346520084093709e-15,0.0,0.0,2.1103551942157842e-07,1.4706287917223541e-11,154.0,0.0,0.99888880730921459,1.0,18.999939426210961,0.00012720541270866753,4.5558581659118675e-08,0.0003044505847444247,0.00036426563790832762,0.00011053025609249629,5.962685746279772e-05,1.1082605040244556e-10,7.2985889106674117e-07,0.00014182809353840587,9.7054925359208019e-13,1.4683236816240338e-06,1.3038915091011811e-07,7.8915091557904626e-07,7.8881101134492526e-07,2.0632379895450599e-10,4.8897097538259754e-09,1.3350975217381735e-10,1.1199318910582311e-07,1.1970884567168491e-14,1.1681163777583635e-14,1.1689426635976585e-14,5.5701975461750801e-09,1.8309156113419899e-12,7.8935856516232893e-15,5.0990241066881407e-17,8.8821018997935367e-17,2.8619688229371887e-13,8.2192226558804053e-14,8.4691200920346583e-15,1.6994619876136282e-15,1.4649676811980311e-16,3.685750095114146e-19,6.6585968032268538e-22,3.2302070110167753e-17,4.2783809862963427e-20
3.5646819015561678e-09,0.8039522327036737,4.3689976635294886e-10,3.1537493033752059e-13,6.1706357678958106e-13,8.9951398959187246e-19,7.4089938251740596e-15,0.0,0.0,2.310259154737409e-07,1.7609270052835745e-11,154.0,0.0,0.99883728359419466,1.0,18.999936560310545,0.00013308668082122807,4.5556550053595882e-08,0.00031845027935430414,0.00038112947546624885,0.00011565245716943489,6.2438113886427863e-05,1.1595677557395029e-10,7.63660782157295e-07,0.00014840179281917144,1.0163082116721143e-12,1.6075137112794003e-06,1.3688505296691942e-07,8.6941435825093254e-07,8.6903986656603892e-07,2.273098065272894e-10,5.2298029602565908e-09,1.4709191147669258e-10,1.2284742216483516e-07,1.5222163041176112e-14,1.4875107788435261e-14,1.4886145427172692e-14,6.3791596991087832e-09,2.0214832027817008e-12,8.2591605967029769e-15,5.5589218391528391e-17,1.0094358968956679e-16,3.3479005232146195e-13,9.9913320411121231e-14,1.0403064070280564e-14,2.1299242222906652e-15,1.8992116139478844e-16,4.9335276404141737e-19,8.3451796266118156e-22,4.0892802900291231e-17,5.7162469144121171e-20
3.7226371145471384e-09,0.8039522200207728,4.66448412180907e-10,3.4899008993336196e-13,7.1432648082350876e-13,1.0913165307026297e-18,8.8882803693665329e-15,0.0,0.0,2.519186628280716e-07,2.0921881419694441e-11,154.0,0.0,0.99878575969141858,1.0,18.999933694475981,0.00013896647143869193,4.5554518420169157e-08,0.00033244480333720464,0.00039799101266351655,0.00012077434655732485,6.5248330034831586e-05,1.2108679948346953e-10,7.9745805331745988e-07,0.00015497519505879826,1.0620502371414976e-12,1.7529939537588936e-06,1.4337856339201448e-07,9.5357856485711944e-07,9.5316780153664812e-07,2.4931577186490056e-10,5.5737441759754841e-09,1.6133429898961028e-10,1.3422447444197189e-07,1.9143115150997464e-14,1.8733552496941524e-14,1.8748102987961708e-14,7.2627151088356757e-09,2.2219094114767984e-12,8.6246855762114112e-15,6.0394547323980469e-17,1.1415253239565897e-16,3.8919859050763985e-13,1.2054244779007881e-13,1.2674111667459752e-14,2.6457675585232505e-15,2.4366079937020353e-16,6.5269139732606023e-19,1.0366292933711415e-21,5.1302442384312372e-17,7.5503213545644128e-20
3.880592327538109e-09,0.8039522073602274,4.9682203279329442e-10,3.8469271563131215e-13,8.2284484107466195e-13,1.3139199328295072e-18,1.0596724275889452e-14,0.0,0.0,2.7371348455034517e-07,2.4680887283149298e-11,154.0,0.0,0.9987342356057326,1.0,18.999930828704883,0.00014484478485459875,4.5552486759059622e-08,0.00034643415350043704,0.00041485024520552502,0.00012589592425810207,6.8057505268343118e-05,1.262161208242864e-10,8.3125069593838721e-07,0.00016154830062998756,1.1077753195883593e-12,1.9047629056859571e-06,1.4986967887031733e-07,1.0416420976353815e-06,1.041193378523536e-06,2.7234131845541071e-10,5.9211571862961602e-09,1.7623667099436995e-10,1.4612702250166878e-07,2.3831639409721656e-14,2.335527898499589e-14,2.33742299921005e-14,8.2241287351737638e-09,2.4322451614751296e-12,8.9901604970419807e-15,6.5407283312123041e-17,1.2849587691107488e-16,4.4983140389666693e-13,1.4441429105214119e-13,1.5323730708112439e-14,3.2595163517303211e-15,3.0960218767288182e-16,8.5420241373717811e-19,1.2771008376918262e-21,6.3824550546644247e-17,9.8680060672897656e-20
4.03854754052908e-09,0.8039521947220185,5.2801591162772154e-10,4.2253229490076225e-13,9.4347637987441668e-13,1.5707971800153017e-18,1.2560427137558453e-14,0.0,0.0,2.9641010173054129e-07,2.8924621452284973e-11,154.0,0.0,0.9986827113419805,1.0,18.999927962994889,0.0001507216213624581,4.5550455070488352e-08,0.00036041832665593401,0.00043170716879984116,0.00013101719027372734,7.0865638948211933e-05,1.3134473829034406e-10,8.6503870141557657e-07,0.00016812110986884807,1.153483448615726e-12,2.0628190622072256e-06,1.5635839680686753e-07,1.1336035172169599e-06,1.1331151581324314e-06,2.9638606935229857e-10,6.2717024005195853e-09,1.9179878349120567e-10,1.5855774188476956e-07,2.9394573435228873e-14,2.8848397371981828e-14,2.8872807841684919e-14,9.2666626486164217e-09,2.652541356393106e-12,9.3555852661351167e-15,7.0628481399366625e-17,1.4402163435213358e-16,5.1710486096650021e-13,1.7188583773868662e-13,1.839638412641591e-14,3.9849001603014045e-15,3.8987787908585672e-16,1.1067682692812744e-18,1.5613119728102203e-21,7.8785982485439196e-17,1.2771578618951214e-19
4.196502753520051e-09,0.8039521821061277,5.600253577126783e-10,4.6255803152677115e-13,1.0771107956541014e-12,1.8656614656172012e-18,1.4807452389555034e-14,0.0,0.0,3.2000823348482473e-07,3.3692984821912156e-11,154.0,0.0,0.99863118690500541,1.0,18.999925097343624,0.00015659698125574986,4.5548423354676337e-08,0.00037439731962024,0.00044856177915620759,0.00013613814460618627,7.3672730436617111e-05,1.3647265057624603e-10,8.9882206114887934e-07,0.00017469362307846975,1.1991746138417559e-12,2.2271609169937841e-06,1.6284471496296481e-07,1.229461382990814e-06,1.2289316996697116e-06,3.2144964726912928e-10,6.6250732782266922e-09,2.0802039226019924e-10,1.7151930710562503e-07,3.5948053261459678e-14,3.5330763806359154e-14,3.5361887657737078e-14,1.0393576027967723e-08,2.8828488799225071e-12,9.7209597904782968e-15,7.6059196223502329e-17,1.6077779560746865e-16,5.9144229407601696e-13,2.0333672004136868e-13,2.1939583867686047e-14,4.8369062916477354e-15,4.868854383125955e-16,1.4206895050348548e-18,1.8951348760852178e-21,9.6549082956627405e-17,1.6380026731909376e-19
4.354457966511022e-09,0.8039521695125361,5.9284570552749563e-10,5.0481884714976321e-13,1.2246696615101712e-12,2.2024731747088022e-18,1.7367898039712062e-14,0.0,0.0,3.4450759695752672e-07,3.9027443907849984e-11,154.0,0.0,0.99857966229964779,1.0,18.999922231748709,0.00016247086482792388,4.5546391611844467e-08,0.00038837112921451001,0.00046541407198654882,0.00014125878725748943,7.6478779096671667e-05,1.415998563772586e-10,9.3260076654251147e-07,0.00018126584053213826,1.2448488048998074e-12,2.3977869622424323e-06,1.6932863144726379e-07,1.3292142531137915e-06,1.3286415611501903e-06,3.4753167458159261e-10,6.9809931147200017e-09,2.2490125286260288e-10,1.8501439164919316e-07,4.3617868768904258e-14,4.2930396823578627e-14,4.296970872575026e-14,1.1608125157984058e-08,3.1232185957135413e-12,1.0086283977106218e-14,8.1700482015558374e-17,1.7881232988663636e-16,6.7327353398056232e-13,2.3916952734479941e-13,2.6003940582554979e-14,5.8318310410103767e-15,6.0330670495244711e-16,1.8078416086937024e-18,2.2849546010789845e-21,1.1751391880609222e-16,2.0831029812536696e-19
4.512413179501993e-09,0.803952156941225,6.2647231486367989e-10,5.4936338279666591e-13,1.3871063238861278e-12,2.5854467925028357e-18,2.0273969245997022e-14,0.0,0.0,3.6990790732313279e-07,4.4971029375577667e-11,154.0,0.0,0.99852813753074809,1.0,18.999919366207788,0.00016834327237240027,4.554435984221364e-08,0.0004023397522645203,0.00048226404300497408,0.0001463791182296719,7.9283784292414928e-05,1.4672635438931149e-10,9.6637480900506141e-07,0.00018783776247623403,1.290506011438318e-12,2.5746956886769438e-06,1.7581014463415954e-07,1.432860684593325e-06,1.4322432993774094e-06,3.746317733485191e-10,7.3392121419282436e-09,2.4244112065447178e-10,1.9904566796813915e-07,5.2539815313187288e-14,5.1785893079807985e-14,5.1835116404686173e-14,1.2913563427021725e-08,3.3737013474369518e-12,1.0451557733100852e-14,8.7553392598656356e-17,1.9817318335862137e-16,7.6303447383880815e-13,2.7981009416157855e-13,3.0643209474761451e-14,6.9873295896148741e-15,7.4212729239203135e-16,2.2818416352491624e-18,2.7376886283044891e-21,1.4212054417640982e-16,2.6283092132427148e-19
4.670368392492964e-09,0.8039521443921759,6.6090057068779253e-10,5.9624000040360284e-13,1.5654058013701795e-12,3.0190577401476471e-18,2.3560050742603534e-14,0.0,0.0,3.9620887778828161e-07,5.1568334562335847e-11,154.0,0.0,0.99847661260314424,1.0,18.999916500718495,0.00017421420418256903,4.55423280460046e-08,0.00041630318560067451,0.00049911168792778288,0.00015149913752479381,8.208774538881041e-05,1.5185214330899947e-10,1.0001441799494979e-06,0.00019440938913285391,1.336146223120768e-12,2.7578855855493322e-06,1.8228925298574016e-07,1.5403992334663289e-06,1.5397354701200974e-06,4.0274956535806912e-10,7.6995049069868907e-09,2.6063975081662441e-10,2.1361580747993579e-07,6.2860041626003558e-14,6.2046842467044593e-14,6.2107979503988583e-14,1.431314132469056e-08,3.6343479590481383e-12,1.0816780965591554e-14,9.3618981386867544e-17,2.1890827787308539e-16,8.6116666036053758e-13,3.2570776555899186e-13,3.5914332630071533e-14,8.3224645469862854e-15,9.0665626447195417e-16,2.8582246007795051e-18,3.2608058847387763e-21,1.7085129566869825e-16,3.2917831966877573e-19
4.828323605483935e-09,0.8039521318653704,6.9612588300444189e-10,6.4549678433032406e-13,1.760584683609e-12,3.5080491384240524e-18,2.7262779114485115e-14,0.0,0.0,4.2341021959376883e-07,5.8865513992689127e-11,154.0,0.0,0.99842508752167258,1.0,18.999913635278457,0.00018008366055179042,4.5540296223438058e-08,0.00043026142605800076,0.00051595700247346853,0.00015661884514494003,8.4890661751751373e-05,1.5697722183358343e-10,1.0339088707931777e-06,0.00020098072070218008,1.3817694296257708e-12,2.9473551406411148e-06,1.8876595495286712e-07,1.6518284548991611e-06,1.6511166282097397e-06,4.3188467215327209e-10,8.0616679029119418e-09,2.7949689837120947e-10,2.2872748056396521e-07,7.4735394014595771e-14,7.3874242604474979e-14,7.3949607123383454e-14,1.5810106439513949e-08,3.9052092349034203e-12,1.1181953581755141e-14,9.9898301384069799e-17,2.4106550975937397e-16,9.6811691045669582e-13,3.7733564154416371e-13,4.1877478055197576e-14,9.8577531289862845e-15,1.1005459433090729e-15,3.5546297379372699e-18,3.8623452287955506e-21,2.0423311549105354e-16,4.0942432025368994e-19
4.986278818474906e-09,0.8039521193607895,7.3214368671904323e-10,6.9718154286641313e-13,1.9736910303383644e-12,4.0574384995078203e-18,3.1421114919467066e-14,0.0,0.0,4.5151164201655486e-07,6.6910281887529777e-11,154.0,0.0,0.99837356229116836,1.0,18.999910769885325,0.00018595164177339466,4.553826437473466e-08,0.00044421447047615317,0.00053279998236272278,0.00016173824109222019,8.7692532748063004e-05,1.6210158866099222e-10,1.0676688729578591e-06,0.00020755175736461803,1.4273756206471095e-12,3.1431028402645798e-06,1.952402489966435e-07,1.767146903167498e-06,1.7663853275181188e-06,4.6203671502614835e-10,8.4255174310158307e-09,2.9901231817789299e-10,2.4438335655862095e-07,8.8333756871137337e-14,8.7440912701868017e-14,8.7533164951569278e-14,1.7407703456595162e-08,4.1863359596502414e-12,1.1547075488816022e-14,1.0639240518280504e-16,2.6469274869923041e-16,1.0843369520626383e-12,4.3519080159942429e-13,4.8596075612548488e-14,1.1615212965489924e-14,1.3278118072539453e-15,4.3909967314723163e-18,4.5509333983737584e-21,2.4283990099480028e-16,5.0592257006108839e-19
5.1442340314658775e-09,0.8039521068784147,7.6894944150120212e-10,7.5134180972920965e-13,2.2058042705309477e-12,4.6725243472181314e-18,3.6076414657564636e-14,0.0,0.0,4.8051285237177941e-07,7.5751910666523436e-11,154.0,0.0,0.99832203691646537,1.0,18.999907904536741,0.00019181814814068224,4.5536232500114979e-08,0.00045816231569941656,0.00054964062331844114,0.00016685732536876865,9.049335774550015e-05,1.6722524248982367e-10,1.101424177869707e-06,0.00021412249928272383,1.4729647858936982e-12,3.3451271692640538e-06,2.0171213362608234e-07,1.8863531316200493e-06,1.8855401209187182e-06,4.9320531500760335e-10,8.7908876734599577e-09,3.1918576492730387e-10,2.6058610375841078e-07,1.0383438952203648e-13,1.0293190679769454e-13,1.0304409102651837e-13,1.9109174155289715e-08,4.4777788980945928e-12,1.1912146594046271e-14,1.1310234496313609e-16,2.898378366688126e-16,1.2102830876893554e-12,4.9979451065669638e-13,5.6136850051720921e-14,1.3618406536552176e-14,1.5928524373079064e-15,5.3897720176821394e-18,5.3358024215314567e-21,2.8729487887071301e-16,6.2133643771764977e-19
5.3021892444568485e-09,0.8039520944182275,8.0653863164927291e-10,8.080248455534579e-13,2.4580351016611837e-12,5.3588927664536996e-18,4.1272502587690079e-14,0.0,0.0,5.104135560147846e-07,8.54412294440222e-11,154.0,0.0,0.99827051140239531,1.0,18.999905039230331,0.00019768317994692364,4.5534200599799515e-08,0.000472104958576711,0.00056647892106572568,0.00017197609797674465,9.3293136112746524e-05,1.7234818201934548e-10,1.1351747769593003e-06,0.0002206929466029435,1.5185369150895714e-12,3.5534266110171721e-06,2.0818160738337967e-07,2.0094456926945364e-06,2.0085795603003694e-06,5.2539009287100057e-10,9.1576289537069123e-09,3.4001699314335127e-10,2.7733838941105985e-07,1.2142825945968526e-13,1.2054492637485925e-13,1.2068051095998247e-13,2.0917757406883871e-08,4.779588795174059e-12,1.2277166804765696e-14,1.2002917249150436e-16,3.1654858694531827e-16,1.3464158791610241e-12,5.7169240787696838e-13,6.4569851350753021e-14,1.5892484243438834e-14,1.9004694700851698e-15,6.5761251928911193e-18,6.2268064922824919e-21,3.3827300217569285e-16,7.586686922253977e-19
5.4601444574478196e-09,0.8039520819802093,8.449067659558319e-10,8.6727763937276272e-13,2.7315253890871548e-12,6.1224238825025637e-18,4.705574239191641e-14,0.0,0.0,5.4121345634314629e-07,9.603062251847116e-11,154.0,0.0,0.99821898575378876,1.0,18.999902173963765,0.00020354673748535938,4.5532168674008688e-08,0.00048604239596159192,0.00058331487133189057,0.00017709455891833212,9.6091867219416963e-05,1.7747040594949767e-10,1.1689206616616452e-06,0.00022726309945718452,1.5640919979739188e-12,3.767999647436149e-06,2.146486688084333e-07,2.1364231379543804e-06,2.1355021966016154e-06,5.5859066914115607e-10,9.5256061653512394e-09,3.6150575718906012e-10,2.9464287971461519e-07,1.4131837199307316e-13,1.404907323520239e-13,1.4065365262389675e-13,2.2836689172279455e-08,5.091816375969969e-12,1.2642136028342e-14,1.2717393911958834e-16,3.4487278317390071e-16,1.4931998521191534e-12,6.51454679486904e-13,7.3968482562444921e-14,1.8464226127421506e-14,2.2558875185438248e-15,7.9781755681448295e-18,7.2344383165700889e-21,3.9650336851545446e-16,9.2129300902325509e-19
5.618099670438791e-09,0.8039520695643414,8.8404937757366657e-10,9.2914691009293912e-13,3.0274480655497524e-12,6.9692982707593401e-18,5.3475108687181152e-14,0.0,0.0,5.7291225479871028e-07,1.0757402785532171e-10,154.0,0.0,0.99816745997547485,1.0,18.999899308734676,0.00020940882104920016,4.5530136722962872e-08,0.00049997462471225223,0.00060014846984646566,0.00018221270819573972,9.8889550436058828e-05,1.825919129808928e-10,1.2026618234161808e-06,0.0002338329579642342,1.6096300243011088e-12,3.9888447589690487e-06,2.2111331643023878e-07,2.2672840180985766e-06,2.2663065798182733e-06,5.9280666409631746e-10,9.8946973533514188e-09,3.8365181126785422e-10,3.1250223981454981e-07,1.6372009634572488e-13,1.6299355644750278e-13,1.6318826029554599e-13,2.4869202499685019e-08,5.414512345666069e-12,1.3007054172190807e-14,1.3453769578316073e-16,3.748581784911433e-16,1.6511032190694128e-12,7.3967621674799994e-13,8.4409525333490551e-14,2.136208225301832e-14,2.6647740260235523e-15,9.6272289154514509e-18,8.3698449349533703e-21,4.6277165794744794e-16,1.1129873553701934e-18
5.776054883429762e-09,0.8039520571706051,9.2396202388231346e-10,9.9367910795728943e-13,3.3470070307893363e-12,7.9060032973238224e-18,6.0582258384202262e-14,0.0,0.0,6.0550965086963573e-07,1.2012693556345943e-10,154.0,0.0,0.99811593407228072,1.0,18.999896443540724,0.00021526943093162667,4.5528104746882335e-08,0.00051390164169152629,0.00061697971234120201,0.00018733054581120096,0.00010168618513415137,1.8771270181481811e-10,1.2363982536667899e-06,0.00024040252223104047,1.6551509838406792e-12,4.2159604246010592e-06,2.275755487816207e-07,2.4020268829482872e-06,2.4009912589877474e-06,6.2803769776405669e-10,1.0264792433635309e-08,4.0645490942089285e-10,3.3091913380086836e-07,1.8886148823042104e-13,1.8829151191625615e-13,1.8852300826196682e-13,2.7018527522313186e-08,5.7477273894632371e-12,1.3371921143775822e-14,1.4212149300094749e-16,4.0655249470169882e-16,1.8205976198558785e-12,8.3697676003508122e-13,9.5973163248747355e-14,2.4616211774561319e-14,3.1332590221478518e-15,1.1558024451164904e-17,9.6448430294045091e-21,5.3792258930188413e-16,1.3379693076197232e-18
5.934010096420733e-09,0.803952044798982,9.6464028635537433e-10,1.0609204160038166e-12,3.6914370512800876e-12,8.9393393910015879e-18,6.8431601893475537e-14,0.0,0.0,6.3900534209244628e-07,1.3374638636515792e-10,154.0,0.0,0.99806440804903229,1.0,18.99989357837956,0.00022112856742578975,4.552607274598732e-08,0.00052782344376689169,0.00063380859455007522,0.00019244807176697394,0.00010448177068610587,1.9283277115323629e-10,1.2701299438618061e-06,0.00024697179235386689,1.7006548663773368e-12,4.4493451218557671e-06,2.3403536440766964e-07,2.5406502814397283e-06,2.5395547821796293e-06,6.6428338991880882e-10,1.063579203772963e-08,4.2991480552547509e-10,3.4989622470521299e-07,2.1698360893395394e-13,2.1663700366221171e-13,2.1691091388570441e-13,2.9287891456084148e-08,6.0915121725084971e-12,1.3736736850608873e-14,1.4992638087348617e-16,4.4000342150477971e-16,2.0021578784763933e-12,9.4400102997237169e-13,1.0874300314851745e-13,2.8258520707225451e-14,3.6679547509497869e-15,1.3808992091537388e-17,1.1071933722497356e-20,6.2286239365826799e-16,1.6009333520595759e-18
6.091965309411704e-09,0.8039520324494535,1.0060797704286854e-09,1.1309167515144309e-12,4.0620036600821328e-12,1.0076426247272129e-17,7.7080374178320626e-14,0.0,0.0,6.7339902405408839e-07,1.4849097005957556e-10,154.0,0.0,0.99801288191055404,1.0,18.999890713248842,0.00022698623082481026,4.5524040720497968e-08,0.00054174002781047286,0.00065063511220928971,0.00019756528606534166,0.0001072763064652665,1.9795211969878712e-10,1.3038568854540212e-06,0.00025354076841933566,1.7461416617109753e-12,4.6889973267964373e-06,2.4049276185924834e-07,2.6831527616319286e-06,2.6819956965011847e-06,7.0154336008330827e-10,1.1007606469875962e-08,4.5403125329597112e-10,3.6943617449797035e-07,2.4834084094474636e-13,2.4829713772593393e-13,2.4861975013178149e-13,3.1680518597335426e-08,6.4459173398533064e-12,1.4101501200250011e-14,1.5795340908198492e-16,4.7525861576730588e-16,2.1962617751877922e-12,1.0614188465411381e-12,1.2280609456140466e-13,3.2322698426233306e-14,4.2759751434512757e-15,1.6422520004706957e-17,1.2664316878279023e-20,7.1856130376203106e-16,1.9070902199997971e-18
6.249920522402675e-09,0.803952020122001,1.048276105369219e-09,1.2037137674561902e-12,4.4600030568115812e-12,1.1324708964781254e-17,8.658870565493561e-14,0.0,0.0,7.0869039039399543e-07,1.6442082397981035e-10,154.0,0.0,0.99796135566166844,1.0,18.999887848146219,0.00023284242142177923,4.5522008670634344e-08,0.00055565139069904148,0.00066745926105728432,0.00020268218870861163,0.00011006979184591134,2.0307074615478876e-10,1.3375790699006992e-06,0.00026010945050536919,1.7916113596566875e-12,4.9349155140272822e-06,2.4694773968540236e-07,2.8295328707156088e-06,2.8283125481039554e-06,7.3981722753031631e-10,1.1380154765469906e-08,4.7880400628494308e-10,3.8954164408537808e-07,2.8320120015356568e-13,2.8355413014569677e-13,2.8393245755377264e-13,3.4199630320537956e-08,6.8109935164129785e-12,1.4466214100307647e-14,1.6620362688718152e-16,5.1236570084072631e-16,2.4033898329232406e-12,1.1899252370052237e-12,1.3825294738477578e-13,3.6844252920163687e-14,4.9649551093628246e-15,1.9445232478462186e-17,1.4435904914983267e-20,8.2605605825783972e-16,2.2622083075078267e-18
