Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335)
5.206261864775466e-10,0.6211827756622332,2.7570831452926958e-09,9.0658822501716073e-13,8.2510074828359146e-13,6.3393797140336356e-19,2.9319173510420034e-15,0.0,0.0,1.1263573375919684e-07,1.9071767545574781e-12,154.0,0.0,0.99801699899116303,1.0,18.99996270373034,9.5894484442259054e-05,9.6252538646096345e-07,0.00038503700755529387,0.00042204904497772009,0.0003933718056641484,3.6522167953846706e-05,1.0268290453451054e-10,6.6025494704915417e-07,0.00064650011555607279,3.8780191848938072e-13,7.6240057492940051e-07,4.0671863802311994e-07,7.3950708761090235e-07,7.39227973743122e-07,1.7403302850745438e-10,2.3385233174181518e-08,1.0506974498838647e-10,5.6522495411706224e-08,1.9020732213130534e-15,1.8218589368512993e-15,1.8232031266621042e-15,8.2596333978609161e-10,1.8137073790995595e-12,4.8804835216137776e-15,7.9427257007137189e-17,1.2396348030419168e-16,2.1074597244891368e-13,1.7491677410561892e-14,6.6629622116226485e-16,2.8642243884198486e-16,5.6688010220129122e-18,7.8011983607338405e-21,1.6783856284470672e-22,1.6196095921784611e-18,1.3802635283155363e-20,1.4137233090656869e-08,7.6227950720069632e-15,6.8840965388621098e-16,4.5499796705787605e-18,7.2942140760439718e-19,1.5252070871323803e-15,1.0292619814401539e-23,5.9126787148491967e-24,4.1605035643772869e-18,9.1327791884707431e-23,2.8575515951017619e-18
5.394945447906416e-10,0.6211827708757615,2.8801584493621114e-09,9.787983504025731e-13,8.9662695982581268e-13,7.3580656038374334e-19,3.2908376745053997e-15,0.0,0.0,1.209314116456089e-07,2.1956304828786484e-12,154.0,0.0,0.99794521405612879,1.0,18.99996128149915,9.9363694872326322e-05,9.6246224413529503e-07,0.00039884887189097135,0.00043731112066583704,0.00040762401879048673,3.7912068733109704e-05,1.0639610204664136e-10,6.8416736002673641e-07,0.00066992904685505813,4.0256024856353553e-13,8.1858210266809201e-07,4.2537643481061376e-07,8.0487157873029395e-07,8.0456777953507389e-07,1.8941969480411522e-10,2.487540698795636e-08,1.1436583996445696e-10,6.0723379179174023e-08,2.3405052844075129e-15,2.2439956962437159e-15,2.2457162534986845e-15,9.1949964769023687e-10,1.9803918153711783e-12,5.0572396966611101e-15,8.4393765712919116e-17,1.3321433421990268e-16,2.3181879902743187e-13,1.9819682958041638e-14,7.6502586703871613e-16,3.3425726466024676e-16,6.8185878056965754e-18,9.5981341120305431e-21,1.9586948537064307e-22,1.8988578981877754e-18,1.6910668424283721e-20,1.5035009568270875e-08,8.146384241406048e-15,7.3859315951524415e-16,4.8626523429819373e-18,8.0066139654264711e-19,1.6889370773802524e-15,1.1042928529281485e-23,6.3436996248041957e-24,4.7772333536114894e-18,1.0486626486864214e-22,3.2813344160894496e-18
5.583629031037366e-10,0.6211827661014216,3.0048418395038394e-09,1.0541033059388783e-12,9.7206219856339292e-13,8.4983891197605283e-19,3.6804577547971975e-15,0.0,0.0,1.295210954744121e-07,2.5156005277269522e-12,154.0,0.0,0.99787343483612301,1.0,18.999959859456641,0.00010283247448444089,9.6239910680767262e-07,0.00041265590186758571,0.00045257084179859298,0.00042187503644804033,3.9301482592505246e-05,1.1010872620475305e-10,7.0807608072472562e-07,0.00069335640873032314,4.1731340839593765e-13,8.767548533258516e-07,4.4406003852126704e-07,8.7316947263819514e-07,8.7283987933713569e-07,2.0549706548977108e-10,2.6397125907953037e-08,1.2407954682601171e-10,6.5076966759055172e-08,2.857485903605143e-15,2.7423466548217852e-15,2.7445288849769549e-15,1.0198169538262792e-09,2.1551270590278612e-12,5.2339685790468418e-15,8.9508306604016291e-17,1.429595551814519e-16,2.5438350379546212e-13,2.2374920400262483e-14,8.7442393878851091e-16,3.8813857533046822e-16,8.1500000567370647e-18,1.1726227093175005e-20,2.2744367366181637e-22,2.2149972517829643e-18,2.0575965454480093e-20,1.5951517698011335e-08,8.6851464259109823e-15,7.9033177671456259e-16,5.1843904001796665e-18,8.7614103249841528e-19,1.8634799125570998e-15,1.1816488186742665e-23,6.7880772267538397e-24,5.4588461337735552e-18,1.1982910817619954e-22,3.7497366629021128e-18
5.772312614168316e-10,0.621182761339225,3.1311315520754526e-09,1.132537301797888e-12,1.0515310541395212e-12,9.770277255329523e-19,4.1024431137454523e-15,0.0,0.0,1.3840470721894777e-07,2.8692980150601967e-12,154.0,0.0,0.99780166133119474,1.0,18.999958437602562,0.00010630082332096645,9.6233597448772002e-07,0.00042645809837751718,0.00046782820827363683,0.00043612485936216788,4.069040962122422e-05,1.1382077698408307e-10,7.3198110898285798e-07,0.00071678220233985647,4.3206139893135533e-13,9.3691823340084463e-07,4.6276472861549299e-07,9.4440444515172397e-07,9.440479475133178e-07,2.2226600703647156e-10,2.7949354138970278e-08,1.3421139129319996e-10,6.958347489662725e-08,3.4632813738846819e-15,3.3270000798158868e-15,3.329744361345756e-15,1.1271499344746313e-09,2.3379498962329218e-12,5.4106701676082029e-15,9.4771089770205433e-17,1.5321636781128095e-16,2.7851467517883415e-13,2.5173123461805088e-14,9.9529025815215013e-16,4.486189624350923e-16,9.6844133322810974e-18,1.4232869492453983e-20,2.6288495334228666e-22,2.5716180787596443e-18,2.4875155272378141e-20,1.6886126453039576e-08,9.2389102769678972e-15,8.4360745930833374e-16,5.5150914454920329e-18,9.5595833092994739e-19,2.0491204863259596e-15,1.2613028972939894e-23,7.245656523951684e-24,6.2095380606685596e-18,1.3630844329603938e-22,4.265648932501534e-18
5.960996197299266e-10,0.6211827565891817,3.2590258045204481e-09,1.2141345102538841e-12,1.1351611497785996e-12,1.1184128140054018e-18,4.5585125891535155e-15,0.0,0.0,1.4758216875685867e-07,3.259008382843941e-12,154.0,0.0,0.99772989354139208,1.0,18.999957015936673,0.0001097687414242645,9.6227284717020296e-07,0.00044025546231128649,0.00048308321998882255,0.00045037348823710358,4.207884990920882e-05,1.1753225435968915e-10,7.55882444641072e-07,0.00074020642880778299,4.4680422112657526e-13,9.9907164947788038e-07,4.8148647343422013e-07,1.0185794846733874e-06,1.0181949712680441e-06,2.3972722389227385e-10,2.9531089725381185e-08,1.4476180085518719e-10,7.4243120230961199e-08,4.1690244415895287e-15,4.0089173978238619e-15,4.0123411357632212e-15,1.2417330603810525e-09,2.528894129980768e-12,5.5873444611450716e-15,1.0018232519988284e-16,1.6400199011009149e-16,3.0428917849923444e-13,2.823079450728897e-14,1.128466089647227e-15,5.1628612443491474e-16,1.1444974406372592e-17,1.7170545316992619e-20,3.0253772331852296e-22,2.9725599186047946e-18,2.9892538599511486e-20,1.78382259299058e-08,9.8075093034260214e-15,8.9840266752196966e-16,5.8546559847586958e-18,1.0402097557147454e-18,2.246139039066561e-15,1.3432288645418175e-23,7.716286869099807e-24,7.0336127878459274e-18,1.5439875180459314e-22,4.8320363741324016e-18
6.149679780430216e-10,0.6211827518512983,3.3885227984151168e-09,1.2989290653107459e-12,1.2230831378963622e-12,1.2750819471557926e-18,5.050439627965232e-15,0.0,0.0,1.5705340187318175e-07,3.6870913172463742e-12,154.0,0.0,0.99765813146676341,1.0,18.999955594458715,0.00011323622883669463,9.6220972484798394e-07,0.0004540479945586073,0.00049833587684220901,0.00046462092375665966,4.3466803546281042e-05,1.2124315830668035e-10,7.7978008753959473e-07,0.00076362908922546842,4.6154187593679128e-13,1.0632145082284314e-06,5.0022182930514974e-07,1.0956969928976902e-06,1.0952833513144197e-06,2.5788128221761829e-10,3.1141363444860798e-08,1.5573111916090319e-10,7.905611929458064e-08,4.9867481888530384e-15,4.799970110731161e-15,4.8042098555801497e-15,1.3638005968608526e-09,2.7279909373755712e-12,5.7639914584628246e-15,1.0574222277796134e-16,1.7533363335282164e-16,3.317861279341692e-13,3.1565226733483311e-14,1.2748356067314689e-15,5.9176440157981e-16,1.3456699289815701e-17,2.059722839174178e-20,3.4676785527595129e-22,3.4219236441066338e-18,3.5720609845231927e-20,1.8807226640975047e-08,1.0390781764793414e-14,9.547003568496359e-16,6.2029873625560472e-18,1.1289902596107479e-18,2.4548112778873768e-15,1.4274012366632889e-23,8.1998218687107978e-24,7.9354796676370891e-18,1.741968358699008e-22,5.4519374768058065e-18
6.338363363561166e-10,0.6211827471255812,3.5196207220683508e-09,1.3869550623894112e-12,1.3154306957730616e-12,1.4481716926139724e-18,5.5800535784119021e-15,0.0,0.0,1.6681832826299563e-07,4.1559806888279191e-12,154.0,0.0,0.99758637510735626,1.0,18.999954173168437,0.00011670328560061432,9.6214660753385209e-07,0.00046783569600864096,0.00051358617873205955,0.00047886716658490229,4.4854270622041901e-05,1.2495348880051163e-10,8.036740375191434e-07,0.00078705018465258009,4.7627436430993302e-13,1.1293462164106571e-06,5.1896785444360459e-07,1.175758870750794e-06,1.1753149877811372e-06,2.7672863014114016e-10,3.277923773876211e-08,1.6711961829961993e-10,8.4022688513163268e-08,5.9294196279959723e-15,5.7129766444993043e-15,5.7181903834367947e-15,1.4935866039008772e-09,2.9352691838119714e-12,5.9406111584174116e-15,1.1145099228366593e-16,1.8722850198317845e-16,3.6108685879624866e-13,3.5194526022719414e-14,1.4353273411341476e-15,6.7571634407555109e-16,1.5746574875388549e-17,2.4576802710829145e-20,3.9596361266515794e-22,3.9240840456585727e-18,4.2460602046197144e-20,1.9792558830869963e-08,1.0988570566910558e-14,1.0124839671719667e-15,6.5599916998602993e-18,1.2223933237938876e-18,2.6754084938992058e-15,1.5137952541208395e-23,8.6961192896170728e-24,8.9196519990249887e-18,1.9580177978363663e-22,6.1284628885403186e-18
6.527046946692116e-10,0.6211827424120341,3.6523177527418814e-09,1.4782465580667133e-12,1.4123405212804662e-12,1.6388682548221705e-18,6.1492409811830519e-15,0.0,0.0,1.7687686953369103e-07,4.6681844887261347e-12,154.0,0.0,0.99751462446321848,1.0,18.9999527520656,0.00012016991175837905,9.6208349522590011e-07,0.00048161856754988622,0.00052883412555684265,0.00049311221736682515,4.6241251226113155e-05,1.2866324581640654e-10,8.2756429442065889e-07,0.00081046971611814706,4.9100168719919594e-13,1.1974661808694225e-06,5.3772203541505901e-07,1.2587665917918665e-06,1.258291353585824e-06,2.9626961506024288e-10,3.444380567717315e-08,1.789275092898223e-10,8.9143044205279276e-08,7.0109730024788959e-15,6.7617391212680484e-15,6.7681087484481572e-15,1.6313249362614106e-09,3.1507556996869014e-12,6.1172035598178191e-15,1.1730884339437508e-16,1.9970379354548557e-16,3.9227490012132812e-13,3.9137632470774816e-14,1.6109156151130968e-15,7.6884431123345473e-16,1.8343664148476131e-17,2.9179505391889131e-20,4.5053658784549687e-22,4.4837027676509053e-18,5.0223054998743525e-20,2.0793671815622959e-08,1.1600723159934974e-14,1.0717374121139538e-15,6.9255778330828745e-18,1.3205109965110441e-18,2.9081976768705078e-15,1.602386865690424e-23,9.2050409676180523e-24,9.9907453202818523e-18,2.1931491247599635e-22,6.8647942659623177e-18
6.715730529823066e-10,0.6211827377106596,3.7866120585297879e-09,1.572837569860516e-12,1.5139523286574043e-12,1.8484083118325983e-18,6.7599468596152649e-15,0.0,0.0,1.872289472069053e-07,5.2262847648350111e-12,154.0,0.0,0.99744287953439703,1.0,18.999951331149951,0.00012363610735234218,9.6202038791253761e-07,0.00049539661007017065,0.00054407971721523159,0.00050735607672898692,4.7627745448258131e-05,1.3237242932955359e-10,8.5145085808529871e-07,0.0008338876846215623,5.0572384556033585e-13,1.2675738085363195e-06,5.5648222487267505e-07,1.344721264360272e-06,1.3442135565584901e-06,3.1650449828906415e-10,3.6134189958425577e-08,1.911549509598889e-10,9.4417402582164335e-08,8.2463427995077209e-15,7.9610800624087643e-15,7.9688140352555005e-15,1.7772492435779511e-09,3.3744755226687993e-12,6.2937686614649793e-15,1.2331598568379157e-16,2.1277669858798452e-16,4.254359475695674e-13,4.3414341586894038e-14,1.8026219557425738e-15,8.7189210095541249e-16,2.1279215056497322e-17,3.448239328187663e-20,5.1092265700671178e-22,5.1057416007741421e-18,5.9128407634504886e-20,2.1810033344371335e-08,1.2227091438641402e-14,1.1324450686446991e-15,7.2996572544961707e-18,1.4234339308490422e-18,3.1534416272580776e-15,1.6931527129086382e-23,9.7264527181333298e-24,1.1153475746477412e-17,2.4483977101573196e-22,7.6641831543359016e-18
6.904414112954016e-10,0.6211827330214599,3.9225017999619991e-09,1.6707620760524193e-12,1.6204088443250035e-12,2.0780798499911419e-18,7.4141760089331753e-15,0.0,0.0,1.9787448272018629e-07,5.8329375579787065e-12,154.0,0.0,0.9973711403209391,1.0,18.999949910421243,0.00012710187242485511,9.6195728560742196e-07,0.00050916982445685854,0.00055932295360610446,0.00052159874528011428,4.9013753378267662e-05,1.3608103931561551e-10,8.7533372835473397e-07,0.00085730409113353044,5.204408403422428e-13,1.3396685064296892e-06,5.7524658842909136e-07,1.4336236846053565e-06,1.4330823924510221e-06,3.3743346755746112e-10,3.7849541941315398e-08,2.0380205752591508e-10,9.984597974752162e-08,9.6514964771537668e-15,9.3268790203788694e-15,9.3362152086800946e-15,1.9315929704636068e-09,3.6064521108549513e-12,6.4703064622320621e-15,1.2947262861834551e-16,2.2646440055198134e-16,4.6065783663114839e-13,4.8045325176797364e-14,2.0115164908035462e-15,9.8564660745518715e-16,2.458677300169001e-17,4.0569833619551028e-20,5.7758295163837918e-22,5.7954761201865603e-18,6.9307614965241638e-20,2.2841128982436832e-08,1.2867531644947317e-14,1.194591766909897e-15,7.682144053993098e-18,1.5312514216532113e-18,3.4113990657151899e-15,1.7860701148643613e-23,1.0260224248832446e-23,1.2412658350102356e-17,2.7248206505678161e-22,8.5299498968332837e-18
7.093097696084966e-10,0.621182728344435,4.0599851313775454e-09,1.7720540155417101e-12,1.7318558027354035e-12,2.3292229965162083e-18,8.1139942845581692e-15,0.0,0.0,2.0881339742842883e-07,6.490872838079172e-12,154.0,0.0,0.99729940682289109,1.0,18.999948489879227,0.00013056720701826716,9.6189418831257585e-07,0.00052293821159706282,0.00057456383462854363,0.00053584022361171269,5.0399275105830928e-05,1.397890757499888e-10,8.9921290507090928e-07,0.000880718936597031,5.3515267249851508e-13,1.4137496816546407e-06,5.940135591478369e-07,1.5254743819107122e-06,1.5248983903440429e-06,3.5905664771742148e-10,3.9589040708895999e-08,2.1686890508271253e-10,1.0542899169734972e-07,1.1243466913387696e-14,1.0876109144428769e-14,1.0887317879015093e-14,2.0945893566114285e-09,3.8467075306891593e-12,6.6468169609383768e-15,1.3577898156233719e-16,2.4078407571172672e-16,4.9803051613279917e-13,5.3052151914245704e-14,2.2387193259086967e-15,1.1109395057013003e-15,2.8302296962809443e-17,4.7534019401552735e-20,6.5100484565948492e-22,6.5585096647832457e-18,8.0902790219923567e-20,2.3886461515026116e-08,1.3521904272611342e-14,1.2581627802910049e-15,8.0729548621333316e-18,1.644051441613272e-18,3.6823247401373708e-15,1.8811170533462547e-23,1.0806229074320526e-23,1.3773205583769324e-17,3.023496422086776e-22,9.4654825723430835e-18
7.281781279215916e-10,0.6211827236795856,4.1990602021021367e-09,1.8767472877257925e-12,1.8484419422492317e-12,2.6032308499823868e-18,8.8615298894982122e-15,0.0,0.0,2.2004561260511711e-07,7.202894440317592e-12,154.0,0.0,0.99722767904029963,1.0,18.999947069523664,0.00013403211117492557,9.6183109601137225e-07,0.0005367017723777092,0.00058980236018183634,0.00055008051229864599,5.1784310720539417e-05,1.4349653860791065e-10,9.230883880759164e-07,0.00090413222192822849,5.4985934298478459e-13,1.4898167414030735e-06,6.1278179850987246e-07,1.6202736578553563e-06,1.6196618515931261e-06,3.8137410992611727e-10,4.1351892162707059e-08,2.3035553717125363e-10,1.11166654319792e-07,1.3040384579574757e-14,1.2626873680269243e-14,1.2640261008031846e-14,2.2664714368964507e-09,4.0952626227774719e-12,6.823300156375492e-15,1.4223525377672189e-16,2.5575289308562927e-16,5.3764602204090238e-13,5.8457307606949098e-14,2.485401902805537e-15,1.2486489611078805e-15,3.246427923370906e-17,5.5475510036513987e-20,7.3170295734456684e-22,7.4007876522181387e-18,9.4067872725387943e-20,2.494555037079304e-08,1.4190073974049616e-14,1.3231438156849917e-15,8.4720087944613678e-18,1.76192067654132e-18,3.9664695303085077e-15,1.9782721583075965e-23,1.1364344432638521e-23,1.5240125743911153e-17,3.3455245430706958e-22,1.0474235961084943e-17
7.470464862346866e-10,0.6211827190269102,4.3397251574539011e-09,1.9848757524038914e-12,1.970319001038599e-12,2.9015503087079007e-18,9.6589746608236102e-15,0.0,0.0,2.3157104944339763e-07,7.9718800012894168e-12,154.0,0.0,0.99715595697321047,1.0,18.999945649354299,0.00013749658493717557,9.6176800871719872e-07,0.00055046050768551874,0.00060503853016547501,0.00056431961189967478,5.3168860311965971e-05,1.4720342786526159e-10,9.4696017721236647e-07,0.00092754394801732281,5.6456085274636853e-13,1.5678690929536974e-06,6.3155016306737975e-07,1.7180216194982145e-06,1.717372883100469e-06,4.0438587949094042e-10,4.313732814659e-08,2.44261969534932e-10,1.1705918339500606e-07,1.5061509442342324e-14,1.4598442406355662e-14,1.4614353558366713e-14,2.4474720414771845e-09,4.3521371478871045e-12,6.9997560474356789e-15,1.4884165441353102e-16,2.713880143175744e-16,5.7959845155895383e-13,6.4284215160272652e-14,2.7527883388427432e-15,1.399701363292619e-15,3.7113868780124053e-17,6.4503797956610212e-20,8.2022016535437619e-22,8.3286122266303943e-18,1.0896932219516756e-19,2.6017931064693249e-08,1.4871909469231522e-14,1.3895210040007948e-15,8.8792273970751015e-18,1.8849445598561876e-18,4.264080550190926e-15,2.0775146936466776e-23,1.1934451203570241e-23,1.6818521474722584e-17,3.6920252456780031e-22,1.1559730537520329e-17
7.659148445477816e-10,0.6211827143864079,4.481978139600178e-09,2.0964732297009657e-12,2.0976417130124918e-12,3.2256828970482692e-18,1.0508585355234905e-14,0.0,0.0,2.4338962905700409e-07,8.8007808951528522e-12,154.0,0.0,0.99708424062166945,1.0,18.99994422937089,0.00014096062834736037,9.617049264380466e-07,0.00056421441840701797,0.00062027234447915598,0.00057855752295800909,5.4552923969703742e-05,1.5090974349764391e-10,9.7082827232321628e-07,0.00095095411572941764,5.7925720273499333e-13,1.6479061436720547e-06,6.5031767602610026e-07,1.818718207743175e-06,1.8180314256689978e-06,4.2809194255507682e-10,4.4944605599175635e-08,2.5858819417283397e-10,1.2310679459505066e-07,1.7327262596789911e-14,1.681128800810739e-14,1.6830111087600992e-14,2.6378237958967179e-09,4.6173499153363844e-12,7.1761846329537711e-15,1.5559839252243569e-16,2.8770659362531049e-16,6.2398393751636215e-13,7.0557254242928536e-14,3.0421567476203828e-15,1.5650730826679483e-15,4.2294998203732434e-17,7.4737901803860237e-20,9.1712863814792223e-22,9.3486572352288321e-18,1.2578684004121249e-19,2.7103154659520401e-08,1.5567283456611161e-14,1.4572808908682281e-15,9.2945345933959838e-18,2.0132073062868289e-18,4.5754012479087202e-15,2.1788245433284162e-23,1.2516433828925662e-23,1.8513588311495964e-17,4.0641391560583293e-22,1.2725551489984364e-17
7.847832028608766e-10,0.6211827097580768,4.6258172882878223e-09,2.2115735000087909e-12,2.2305678037614861e-12,3.5771855896009577e-18,1.1412684933729796e-14,0.0,0.0,2.5550127248105933e-07,9.6926221697704963e-12,154.0,0.0,0.99701252998572232,1.0,18.999942809573184,0.00014442424144782106,9.6164184915225852e-07,0.00057796350542860524,0.00063550380302278037,0.00059279424600183685,5.5936501783343881e-05,1.5461548548030592e-10,9.9469267325150312e-07,0.00097436272590535914,5.9394839390865236e-13,1.7299273010105386e-06,6.6908350301393333e-07,1.9223632215256152e-06,1.9216372781795319e-06,4.5249225179820431e-10,4.6773005734105234e-08,2.7333418279591321e-10,1.2930970348378797e-07,1.9859257635141987e-14,1.9287122392265569e-14,1.9309292289225839e-14,2.8377591211835806e-09,4.8909188959243439e-12,7.352585911705659e-15,1.6250567705076264e-16,3.0472577772350919e-16,6.7090062304542165e-13,7.7301780659162874e-14,3.3548405408494369e-15,1.7457922486097544e-15,4.8054514295922414e-17,8.6306986785612962e-20,1.0230308760400505e-21,1.0467983529547632e-17,1.4471411831151104e-19,2.8200787245496701e-08,1.6276072526049028e-14,1.5264104275546513e-15,9.7178566321328644e-18,2.1467919448165578e-18,4.9006715034759418e-15,2.2821821978037367e-23,1.3110180234526187e-23,2.0330613262461009e-17,4.4630269829955474e-22,1.397534776643616e-17
