Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438)
5.9897638991069934e-12,0.3575854700035549,4.2509213758961166e-15,4.6203092574685278e-21,4.6200635173032041e-21,3.5823819391245609e-32,2.4573877200753176e-25,0.0,0.0,2.4646590713233748e-13,5.9087285348750951e-22,154.0,0.0,0.99999948128329119,1.0,18.999999995500595,4.3051392596147716e-08,1.887685327708975e-09,2.2720556389642532e-07,2.2937454297477767e-07,6.3555300985245281e-09,3.333964472507896e-09,2.6377053418751788e-13,1.1649171902981308e-09,6.3409317075629364e-09,8.6650119885520558e-17,1.623944982922617e-12,1.7599384493259046e-13,6.0059819337562049e-16,5.999207337831123e-16,4.608322550577799e-19,1.2163051416664228e-16,2.1662733745033299e-19,1.1591562535768072e-13,2.1585320267200069e-35,2.0748468117674421e-35,2.0748470670158462e-35
6.231469755290574e-12,0.3575854700028626,4.4229944982490795e-15,5.001125083997652e-21,5.0008483618462578e-21,4.183037537936296e-32,2.7672077024468334e-25,0.0,0.0,2.6606968249156318e-13,6.6502897750845742e-22,154.0,0.0,0.99999946035312337,1.0,18.999999995161765,4.478864846044114e-08,1.8878797191443767e-09,2.362366128264075e-07,2.3861065775117147e-07,6.649160113716238e-09,3.6058951269184525e-09,2.7439207039135877e-13,1.2317865582904835e-09,6.6338872696343268e-09,9.3717854535626639e-17,1.7575033086842104e-12,1.9038379827961353e-13,6.7601181400785702e-16,6.7524276505953957e-16,5.2105985940685882e-19,1.3289374502436391e-16,2.4798908891060772e-19,1.2544900238616047e-13,2.8452084882301134e-35,2.7349018899714439e-35,2.7349022400245274e-35
6.473175611474154e-12,0.357585470002148,4.5951090684402335e-15,5.3970519892369286e-21,5.3967417833328215e-21,4.856183514836106e-32,3.1020454599678743e-25,0.0,0.0,2.8641899355791818e-13,7.4529567890489874e-22,154.0,0.0,0.99999943942295311,1.0,18.999999994812033,4.6525904049545457e-08,1.8880211316503971e-09,2.4525720607164077e-07,2.4784632429508907e-07,6.9428160362910602e-09,3.8882801436416816e-09,2.8501309107161178e-13,1.2991033935111956e-09,6.9268686798451448e-09,1.010573164367358e-16,1.8963332911919871e-12,2.0533114230187407e-13,7.5746566260214955e-16,7.5659704076206216e-16,5.863093206508012e-19,1.4466529752241164e-16,2.8231251943662429e-19,1.3535868297427456e-13,3.7110177363131881e-35,3.5671453052185829e-35,3.5671457795416023e-35
6.714881467657735e-12,0.3575854700014113,4.7672650832842575e-15,5.808093612466003e-21,5.8077473236980131e-21,5.6074243188152656e-32,3.462874446357469e-25,0.0,0.0,3.0751345887381296e-13,8.3193778966686934e-22,154.0,0.0,0.99999941849277973,1.0,18.999999994451464,4.826315936346074e-08,1.8881240436098461e-09,2.5426736616043401e-07,2.5708158984734134e-07,7.2364907843438983e-09,4.1810969953860426e-09,2.9563365056108045e-13,1.3668204551095871e-09,7.2198688725572648e-09,1.0866792006494719e-16,2.0404346881017358e-12,2.2083499486190094e-13,8.4518907758581594e-16,8.4421256256188022e-16,6.5677926650315133e-19,1.5694518188282182e-16,3.1973575743267128e-19,1.4564465083631341e-13,4.7932573657150677e-35,4.6074288079160506e-35,4.6074294434910442e-35
6.956587323841315e-12,0.35758547000065255,4.9394625398202032e-15,6.2342535926947697e-21,6.233868524584365e-21,6.4425726021637289e-32,3.8506683440011846e-25,0.0,0.0,3.2935269958793526e-13,9.2522264692909873e-22,154.0,0.0,0.99999939756260314,1.0,18.999999994080135,5.0000414402186984e-08,1.8881989518879081e-09,2.6326711557255331e-07,2.6631649665988018e-07,7.5301792234751321e-09,4.4843232034001187e-09,3.0625379745475905e-13,1.4348954910985441e-09,7.5128827251646836e-09,1.1654908115800305e-16,2.1898072825934453e-12,2.3689447559120141e-13,9.394110345074408e-16,9.3831796966982957e-16,7.326680101306694e-19,1.6973339771214829e-16,3.6039682748054899e-19,1.5630689150841964e-13,6.1351794859217221e-35,5.8973278536040111e-35,5.8973286964623146e-35
7.1982931800248955e-12,0.357585469999872,5.1117014352878147e-15,6.6755355686820019e-21,6.6751089273604473e-21,7.3676491858577914e-32,4.2664010639324588e-25,0.0,0.0,3.5193633926138218e-13,1.0254200890185318e-21,154.0,0.0,0.99999937663242322,1.0,18.999999993698093,5.173766916572424e-08,1.8882534653839016e-09,2.7225647673932737e-07,2.7555108252210932e-07,7.823877631894589e-09,4.7979363373680204e-09,3.168735752151553e-13,1.5032907120421947e-09,7.805906524426108e-09,1.2470021671257011e-16,2.3444508806785673e-12,2.5350870588650356e-13,1.0403601467645134e-15,1.039141539584736e-15,8.1417355080781371e-19,1.8302993691751428e-16,4.0443362896960065e-19,1.6734539215639218e-13,7.7866733828068618e-35,7.4847978065998711e-35,7.4847989135945384e-35
7.439999036208476e-12,0.3575854699990697,5.2839817671062539e-15,7.1319431789520944e-21,7.1314720731376248e-21,8.388883025487742e-32,4.7110467458150198e-25,0.0,0.0,3.7526400369326904e-13,1.1328024514752192e-21,154.0,0.0,0.99999935570223986,1.0,18.999999993305401,5.3474923654072535e-08,1.8882931247015525e-09,2.8123547204375167e-07,2.8478538123386593e-07,8.1175832994909032e-09,5.1219140153050228e-09,3.2749302271627825e-13,1.5719723180743094e-09,8.0989375664552671e-09,1.3312074498152702e-16,2.5043653087801259e-12,2.7067680890600802e-13,1.1482646663295554e-15,1.1469111888364088e-15,9.0149357456570202e-19,1.9683478589233514e-16,4.5198391858093806e-19,1.7876014140296412e-13,9.8049967125383498e-35,9.4248767954311374e-35,9.4248782362757556e-35
7.681704892392056e-12,0.35758546999824564,5.4563035328550897e-15,7.6034800618100026e-21,7.6029615027849943e-21,9.5127111777052271e-32,5.1855797579263477e-25,0.0,0.0,3.9933532076483776e-13,1.2476445630488355e-21,154.0,0.0,0.99999933477205294,1.0,18.999999992902112,5.5212177867231902e-08,1.8883219769585012e-09,2.9020412382059214e-07,2.9401942302774822e-07,8.411294246671227e-09,5.4562339034534165e-09,3.3811217472936821e-13,1.6409100765707007e-09,8.391973876206416e-09,1.4181008547125746e-16,2.6695504115719945e-12,2.8839790956564576e-13,1.2633524844747039e-15,1.2618544737236003e-15,9.9482545483585809e-19,2.11147927049098e-16,5.0318529626789187e-19,1.9055112917357825e-13,1.2255557988127349e-34,1.1780437873529636e-34,1.1780439733132377e-34
7.923410748575637e-12,0.3575854699974001,5.6286667302573759e-15,8.0901498553545714e-21,8.0895807569427137e-21,1.0745778767161236e-31,5.6909746971420641e-25,0.0,0.0,4.2414992030041306e-13,1.3702237416741995e-21,154.0,0.0,0.99999931384186214,1.0,18.999999992488267,5.6949431805202375e-08,1.8883429707133654e-09,2.9916245435648948e-07,3.032532349453109e-07,8.7050090311879967e-09,5.8008737161785977e-09,3.4873106235556709e-13,1.7100769459529333e-09,8.6850140147448361e-09,1.5076765893894894e-16,2.8400060500541818e-12,3.0667113453534555e-13,1.3858511324947304e-15,1.3841985910475011e-15,1.0943662530893937e-18,2.2596933987246986e-16,5.5817519413985603e-19,2.0271834655900842e-13,1.5212752478016357e-34,1.4622992522519701e-34,1.4622994903643667e-34
8.165116604759217e-12,0.357585469996533,5.8010713571645246e-15,8.5919561974904201e-21,8.591333376033879e-21,1.2094938953891109e-31,6.2282063889211732e-25,0.0,0.0,4.4970743394298316e-13,1.500819790430138e-21,154.0,0.0,0.99999929291166767,1.0,18.999999992063923,5.8686685467983986e-08,1.8883582449263299e-09,3.0811048589006316e-07,3.1248684117321929e-07,8.9987266067977725e-09,6.155811215865373e-09,3.5934971341253911e-13,1.7794487395340937e-09,8.9780569382303202e-09,1.5999288738989803e-16,3.0157320998329932e-12,3.2549561223530934e-13,1.515987782428518e-15,1.5141703788415144e-15,1.200312719472482e-18,2.4129900168983608e-16,6.1709086753134296e-19,2.1526178569260295e-13,1.8760852774527215e-34,1.8033546707250945e-34,1.803354973353378e-34
8.406822460942797e-12,0.3575854699956446,5.9735174115427514e-15,9.1089027259385999e-21,9.1082229002752077e-21,1.3567252901107685e-31,6.7982498872919773e-25,0.0,0.0,4.7600749504251098e-13,1.6397149934854232e-21,154.0,0.0,0.99999927198146976,1.0,18.999999991629114,6.0423938855576743e-08,1.8883693520460585e-09,3.1704824061201415e-07,3.2172026334455056e-07,9.2924462141412793e-09,6.521024212814498e-09,3.6996815278100331e-13,1.849003824218077e-09,9.2711018890478608e-09,1.6948519407482097e-16,3.1967284495795004e-12,3.4487047283229454e-13,1.6539892477790128e-15,1.6519963170978362e-15,1.3128612934386955e-18,2.5713688826618105e-16,6.8006938773827357e-19,2.2818143964025503e-13,2.2994955236554866e-34,2.2103510640363144e-34,2.210351445973088e-34
8.648528317126378e-12,0.35758546999473495,6.1460048914609309e-15,9.6409930782461661e-21,9.6402528696865902e-21,1.5169989743378507e-31,7.4020804748386705e-25,0.0,0.0,5.0304973855571047e-13,1.787194112034411e-21,154.0,0.0,0.99999925105126775,1.0,18.999999991183888,6.216119196798073e-08,1.8883774242623419e-09,3.2597574066522878e-07,3.3095352080870226e-07,9.5861672994232113e-09,6.8964905651394237e-09,3.8058640271516315e-13,1.9187228505893375e-09,9.5641483146742384e-09,1.7924400348717006e-16,3.3829949996486162e-12,3.647948482359054e-13,1.8000819842316549e-15,1.7979025284911223e-15,1.4322081043784842e-18,2.7348297424741537e-16,7.4724763615459028e-19,2.4147730230183731e-13,2.8021983915009015e-34,2.6935663802628513e-34,2.6935668591140682e-34
8.890234173309958e-12,0.35758546999380403,6.3185337950797395e-15,1.018823089179469e-20,1.0187426824099603e-20,1.6910626555170542e-31,8.0406736626884946e-25,0.0,0.0,5.3083380095628848e-13,1.9435443802245661e-21,154.0,0.0,0.99999923012106207,1.0,18.999999990728291,6.3898444805195929e-08,1.8883832889601889e-09,3.3489300814488118e-07,3.4018663087264906e-07,9.879889457939369e-09,7.2821881786632739e-09,3.912044831201812e-13,1.9885885116573501e-09,9.8571958113348954e-09,1.8926874136045578e-16,3.5745316608447787e-12,3.8526787209489208e-13,1.9544920903712813e-15,1.9521147790994139e-15,1.5585489722459865e-18,2.9033723346824443e-16,8.1876229962086642e-19,2.5514936832309894e-13,3.3961753759671187e-34,3.2645176948116213e-34,3.2645182914281566e-34
9.131940029493539e-12,0.35758546999285207,6.491104120641961e-15,1.0750619803807894e-20,1.0749748303165165e-20,1.8796848319745574e-31,8.7150051904994403e-25,0.0,0.0,5.5935932015459606e-13,2.1090555010781656e-21,154.0,0.0,0.99999920919085261,1.0,18.999999990262349,6.5635697367222378e-08,1.8883875484541136e-09,3.4380006509853721e-07,3.4941960901644549e-07,1.0173612395075762e-08,7.6780950068160525e-09,4.0182241180003428e-13,2.0585853273530031e-09,1.0150244085092596e-08,1.9955883466557506e-16,3.7713383533193771e-12,4.0628867979345694e-13,2.1174453083975014e-15,2.114858479122556e-15,1.6920794081834312e-18,3.0769963916478693e-16,8.9474986676231466e-19,2.6919763301696765e-13,4.0948094775159209e-34,3.9360692697328557e-34,3.9360700086933211e-34
9.373645885677119e-12,0.3575854699918789,6.6637158664638151e-15,1.1328163451358468e-20,1.1327220846360326e-20,2.0836547898388024e-31,9.4260510264484056e-25,0.0,0.0,5.886259354255983e-13,2.2840196424105164e-21,154.0,0.0,0.99999918826063938,1.0,18.999999989786101,6.7372949654060119e-08,1.8883906393847764e-09,3.526969335262555e-07,3.5865246908594669e-07,1.0467335897255516e-08,8.0841890505320472e-09,4.1244020467916627e-13,2.1286994518078451e-09,1.044329292286108e-08,2.101137116081448e-16,3.9734150055847574e-12,4.2785640844757004e-13,2.2891670248385567e-15,2.2863586835983214e-15,1.8329946151433921e-18,3.2557016413296062e-16,9.7534662509253428e-19,2.8362209229317086e-13,4.9130038634220395e-34,4.7225466168171588e-34,4.7225475269663512e-34
9.85705759804428e-12,0.3575854699898699,7.0090636124748047e-15,1.2528729500641618e-20,1.2527633282212748e-20,2.5408991151592849e-31,1.0962190637995272e-24,0.0,0.0,6.4938101774431962e-13,2.6634879572388204e-21,154.0,0.0,0.99999914640020138,1.0,18.999999988802823,7.0847453402169603e-08,1.8883944719203558e-09,3.7046019256719614e-07,3.7711788318504862e-07,1.1054784031125267e-08,8.9268510252989947e-09,4.3367543845164435e-13,2.2692314439625465e-09,1.1029391726109964e-08,2.3201553538576214e-16,4.3933779403763469e-12,4.7262918572312276e-13,2.6598157249898796e-15,2.6565270545253522e-15,2.1377586167078804e-18,3.6283546150197285e-16,1.1509118478184098e-18,3.1359958086105523e-13,6.9760607994916515e-34,6.7056307464975686e-34,6.7056321056951179e-34
1e-11,0.3575854699877774,7.1112129325256756e-15,1.2895350351305712e-20,1.2894205707588146e-20,2.6894670361010963e-31,1.1446445294061141e-24,0.0,0.0,6.6791316667701394e-13,2.7835133609454638e-21,154.0,0.0,0.99999913402227825,1.0,18.999999988504243,7.1874846402210257e-08,1.8883951893108346e-09,3.7570493397946206e-07,3.8257794442952515e-07,1.122848967590406e-08,9.183785489067373e-09,4.399545111088122e-13,2.3108539057813789e-09,1.1202698380386391e-08,2.3869358298714275e-16,4.5215969094467034e-12,4.8628568686603965e-13,2.7765694218862715e-15,2.7731288890112141e-15,2.2339118835467258e-18,3.742439199431412e-16,1.2066209915107887e-18,3.2275202986465546e-13,7.7125851646298091e-34,7.4136045826489385e-34,7.4136061072147493e-34
1.034046931041144e-11,0.3575854699877774,7.3545770208363072e-15,1.3789958133420997e-20,1.3788692444212303e-20,3.0695255616380977e-31,1.2656904812697391e-24,0.0,0.0,7.1309618711098801e-13,3.0843358079593248e-21,154.0,0.0,0.99999910453974805,1.0,18.999999987778722,7.4321956049524648e-08,1.8883964336765881e-09,3.8818296032193024e-07,3.9558295736200852e-07,1.1642233053887206e-08,9.8099990566405501e-09,4.5491028126885106e-13,2.4101002959821793e-09,1.1615491417271025e-08,2.549696629316988e-16,4.8344200292811564e-12,5.195793353451307e-13,3.0682341966528421e-15,3.0644132560221908e-15,2.4743964602898674e-18,4.0213290305172351e-16,1.3465441703615248e-18,3.4508181100957424e-13,9.7399025235816929e-34,9.3623358925958977e-34,9.3623378836808139e-34
1.0823881022778602e-11,0.357585469985602,7.7002560800257493e-15,1.5111878441387851e-20,1.5110426642463782e-20,3.6765964723895704e-31,1.4518009521528844e-24,0.0,0.0,7.7976860103471178e-13,3.548988853339332e-21,154.0,0.0,0.9999990626792794,1.0,18.999999986714037,7.7796457596125451e-08,1.8883974368096777e-09,4.058654110911103e-07,4.1404775902177341e-07,1.2229682519372452e-08,1.0733458851773271e-08,4.7614481065475754e-13,2.5512386028476358e-09,1.2201591551200542e-08,2.7897156407017792e-16,5.2965409222475627e-12,5.6870001621090903e-13,3.5162128003497362e-15,3.5118050151372562e-15,2.8444587377217743e-18,4.4346226432416353e-16,1.5633264747582677e-18,3.7806876585216899e-13,1.3392091894102085e-33,1.2872955219080111e-33,1.2872958085208839e-33
1.1307292735145762e-11,0.35758546998334423,8.0461007791249712e-15,1.6494519514265179e-20,1.6492864184738677e-20,4.3695065102754384e-31,1.655332439074904e-24,0.0,0.0,8.4939543407013778e-13,4.0599117973763596e-21,154.0,0.0,0.99999902081879544,1.0,18.999999985608998,8.1270958041972316e-08,1.8883979620976504e-09,4.2350771842505875e-07,4.3251234210311464e-07,1.2817132192414933e-08,1.1697056868210215e-08,4.9737908864555541e-13,2.6925924257258109e-09,1.2787691893272925e-08,3.0401672812694751e-16,5.7797403381200365e-12,6.1998441457497699e-13,4.0055362738739025e-15,4.0004844444019975e-15,3.2494911689182299e-18,4.8682331973625992e-16,1.8023383029879675e-18,4.1256043342012819e-13,1.8158191790047931e-33,1.7454309263412329e-33,1.745431332375829e-33
1.1790704447512923e-11,0.3575854699810044,8.3921111077010743e-15,1.7937910439901249e-20,1.7936033376568761e-20,5.1559825664547199e-31,1.8770672701596126e-24,0.0,0.0,9.2197387679834939e-13,4.619608259454896e-21,154.0,0.0,0.99999897895829615,1.0,18.999999984463813,8.4745457387065455e-08,1.8883982300394073e-09,4.4111005512699687e-07,4.5097674972665436e-07,1.3404581965160581e-08,1.2700620310531593e-08,5.1861316483521817e-13,2.834118643941228e-09,1.3373792335882171e-08,3.3010066384534376e-16,6.2840180510912033e-12,6.7342574393303659e-13,4.5379837547685787e-15,4.532228064298624e-15,3.6910346213795207e-18,5.3221584303624354e-16,2.0646558485723258e-18,4.4855680569555047e-13,2.4307235398436885e-33,2.3365004274435371e-33,2.3365009942999096e-33
1.2274116159880084e-11,0.3575854699785829,8.7382870557090305e-15,1.9442080304345993e-20,1.9439962521322528e-20,6.0440836705799561e-31,2.1177881389990268e-24,0.0,0.0,9.9750113498427899e-13,5.230620645045853e-21,154.0,0.0,0.99999893709778132,1.0,18.999999983278698,8.8219955631405134e-08,1.8883983410885344e-09,4.586725932562614e-07,4.6944101636007808e-07,1.3992031788473876e-08,1.3743977127168865e-08,5.3984707886576417e-13,2.9757827897621468e-09,1.3959892830005938e-08,3.5721889930270422e-16,6.8093738796240987e-12,7.2901724490643543e-13,5.1153288027130351e-15,5.1088068256294566e-15,4.1706251296083069e-18,5.7963960767755174e-16,2.3513519539693141e-18,4.8605787782062251e-13,3.2157673962747749e-33,3.0911149520091834e-33,3.0911157328050244e-33
1.2757527872247245e-11,0.3575854699760803,9.0846286134124945e-15,2.1007058191913091e-20,2.1004679920267248e-20,7.0422009025949242e-31,2.3782781046245446e-24,0.0,0.0,1.0759744288825162e-12,5.895530017022808e-21,154.0,0.0,0.99999889523725127,1.0,18.999999982053843,9.1694452774991603e-08,1.8883983608745557e-09,4.7619550413150662e-07,4.8790516957753081e-07,1.4579481630253013e-08,1.4826956007202384e-08,5.610808624507815e-13,3.1175572890025329e-09,1.4545993343616476e-08,3.8536698182713329e-16,7.3558076774506779e-12,7.8675218512711428e-13,5.7393394218161747e-15,5.7319861317889403e-15,4.6897939144407449e-18,6.2909438704607606e-16,2.6634961127942683e-18,5.2506364745509572e-13,4.2083821047300483e-33,4.0452551882967834e-33,4.0452562505027683e-33
1.3240939584614406e-11,0.35758546997349683,9.4311357713211712e-15,2.2632873185228996e-20,2.2630213872618076e-20,8.1590573061634913e-31,2.6593205914788676e-24,0.0,0.0,1.1573909926773232e-12,6.6169559676552135e-21,154.0,0.0,0.99999885337670569,1.0,18.99999998078944,9.5168948817825087e-08,1.8883983381536293e-09,4.936789583338927e-07,5.0636923145208215e-07,1.5166931466649576e-08,1.5949386377172892e-08,5.8231454097693765e-13,3.2594200685561616e-09,1.5132093852920461e-08,4.1454047791462647e-16,7.923319326447635e-12,8.4662385912304726e-13,6.4117780828152038e-15,6.4035258609363449e-15,5.2500674022903532e-18,6.8057995450802583e-16,3.0021544765681329e-18,5.6557411426776205e-13,5.4522823148716548e-33,5.2409416420520308e-33,5.2409430705786665e-33
1.3724351296981566e-11,0.357585469970833,9.7778085201416878e-15,2.4319554365271369e-20,2.4316592675576491e-20,9.403707803742295e-31,2.9616993893885574e-24,0.0,0.0,1.2417480740326104e-12,7.3975564913407955e-21,154.0,0.0,0.99999881151614489,1.0,18.99999997948569,9.8643443759905865e-08,1.8883982972500605e-09,5.111231257102619e-07,5.2483321964765235e-07,1.5754381285765635e-08,1.7111098397906881e-08,6.0354813475982884e-13,3.4013534644692384e-09,1.5718194346047619e-08,4.4473497314655693e-16,8.5119087310498317e-12,9.0862558820418557e-13,7.134401745178747e-15,7.1251803880700694e-15,5.8529672443058069e-18,7.3409608338977066e-16,3.3683898643726445e-18,6.0758927953768234e-13,6.998218011438974e-33,6.7269575442613672e-33,6.7269594450529004e-33
1.4207763009348727e-11,0.3575854699680891,1.0124646850738374e-14,2.6067130811399674e-20,2.6063844624360927e-20,1.078553911326522e-30,3.2861986535370448e-24,0.0,0.0,1.3290429337225253e-12,8.2400278581351376e-21,154.0,0.0,0.99999876965556878,1.0,18.999999978142771,1.0211793760123417e-07,1.8883982433495225e-09,5.285281753762976e-07,5.432971482907829e-07,1.6341831085064697e-08,1.8311922961355737e-08,6.2478166004662576e-13,3.5433433501701322e-09,1.6304294820467581e-08,4.7594607210751871e-16,9.1215758137901445e-12,9.7275072034888891e-13,7.9089618791157566e-15,7.8986986070067105e-15,6.5000103354458488e-18,7.8964254699195206e-16,3.7632617735981165e-18,6.5110914583581563e-13,8.9047830134823785e-33,8.5596260302777401e-33,8.5596285344727739e-33
