Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450)
3.3849533690293602e-12,1.118045081522568,1.54131312523197e-11,1.6744019424051469e-17,1.6743787059868916e-17,4.4751696459110125e-28,2.321842687841077e-22,0.0,0.0,3.0249174961009285e-12,8.9502433698323544e-21,154.0,0.0,0.9999888227405126,1.0,18.999999994083236,6.4846339407745852e-07,1.0350562778027301e-06,1.5901247874316728e-06,1.5939695099319066e-06,2.3762302679555806e-06,4.8547692731340865e-09,2.1309951927497787e-13,1.0587372791800697e-09,3.9274569803035142e-06,5.105275263583252e-17,1.0615633574987457e-11,3.1724808896795892e-11,3.0452744857030304e-13,3.04475090609885e-13,3.5670418694617238e-17,1.1227682502713185e-12,1.6687541723522262e-17,7.8192355498583336e-13,1.0044344843576812e-30
3.4509461104346755e-12,1.118045081521205,1.5713938595165261e-11,1.7403495534147163e-17,1.740324931788301e-17,4.7799295792524466e-28,2.4603308857949712e-22,0.0,0.0,3.114431387715288e-12,9.3936768193242018e-21,154.0,0.0,0.99998860518696586,1.0,18.999999993869533,6.6110564374643682e-07,1.0351578332899134e-06,1.6210321462367844e-06,1.6250392708835268e-06,2.4299910572159774e-06,5.0419815397076006e-09,2.1725335705031721e-13,1.0851317430234821e-09,4.0163134436655643e-06,5.3021487949105958e-17,1.1033541034474112e-11,3.2966442022140153e-11,3.2263339455635347e-13,3.2257774073088496e-13,3.7864004615775177e-17,1.1728463667203788e-12,1.7789820852750448e-17,8.1270621429875676e-13,1.1494477612168088e-30
3.516938851839991e-12,1.1180450815198208,1.601475796641768e-11,1.8075718056634257e-17,1.8075457448193462e-17,5.0995276351657454e-28,2.6042202032248233e-22,0.0,0.0,3.205115227058111e-12,9.8512401654679559e-21,154.0,0.0,0.99998838763371067,1.0,18.999999993652416,6.7374788831557872e-07,1.0352460718000042e-06,1.6519360748031672e-06,1.6561089904224536e-06,2.4837567636580381e-06,5.2325856790034635e-09,2.2140718928857873e-13,1.1115534950483393e-09,4.1051780385909955e-06,5.5025892604075569e-17,1.1459515652637704e-11,3.4231621456311645e-11,3.4144099671111719e-13,3.413819109676521e-13,4.0145572093299597e-17,1.2240418830288559e-12,1.8940171371803103e-17,8.4408312405862874e-13,1.3120336530385299e-30
3.5829315932453062e-12,1.1180450815184144,1.6315589366445562e-11,1.8760687501202469e-17,1.8760411950151095e-17,5.4344174629902649e-28,2.7536140342958106e-22,0.0,0.0,3.2969691191974727e-12,1.0323166730364965e-20,154.0,0.0,0.99998817008071639,1.0,18.999999993431885,6.8639012778488898e-07,1.0353227361428684e-06,1.6828365812162105e-06,1.6871786707592973e-06,2.537526741956568e-06,5.4265736082584506e-09,2.2556101628533204e-13,1.1380003246614582e-09,4.1940496984816251e-06,5.7065881601431122e-17,1.1893557415514873e-11,3.5520331310213578e-11,3.6096343178375931e-13,3.6090077532120775e-13,4.251683291234344e-17,1.2763547622172701e-12,2.0139629639279689e-17,8.7605428442399282e-13,1.4939297177032601e-30
3.648924334650621e-12,1.1180450815169867,1.6616432795618107e-11,1.9458404377557127e-17,1.9458113323121961e-17,5.7850591115333201e-28,2.9086157772315831e-22,0.0,0.0,3.3899931689876518e-12,1.0809691083856713e-20,154.0,0.0,0.99998795252795647,1.0,18.999999993207954,6.9903236215437183e-07,1.0353893410419428e-06,1.7137336735420453e-06,1.718248313925671e-06,2.5913004312418991e-06,5.6239372639594308e-09,2.297148383122177e-13,1.1644702002684454e-09,4.2829274963279948e-06,5.914137014429756e-17,1.2335666309692683e-11,3.6832555709991827e-11,3.8121386763301371e-13,3.8114749890394501e-13,4.4979497702508339e-17,1.3297849547298426e-12,2.1389231366215852e-17,9.0861969559393568e-13,1.6970080190275697e-30
3.7149170760559365e-12,1.118045081515537,1.6917288254305011e-11,2.0168869195419241e-17,2.016856206648735e-17,6.1519190303203665e-28,3.0693288343143773e-22,0.0,0.0,3.4841874810665273e-12,1.1311049043521434e-20,154.0,0.0,0.99998773497540694,1.0,18.999999992980634,7.1167459142403057e-07,1.0354472029797761e-06,1.7446273598275915e-06,1.7493179217886779e-06,2.6450773440487178e-06,5.8246686017975241e-09,2.3386865561887455e-13,1.1909612547800381e-09,4.3718106264439152e-06,6.1252273637754948e-17,1.2785842322264049e-11,3.8168278797011375e-11,4.0220546323570952e-13,4.0213523794816116e-13,4.7535275938955305e-17,1.3843324000822021e-12,2.2690011609314651e-17,9.4177935780480176e-13,1.9232827547695996e-30
3.780909817461252e-12,1.1180450815140657,1.7218155742876433e-11,2.0892082464525452e-17,2.0891758679643859e-17,6.535470070843051e-28,3.2358566118851297e-22,0.0,0.0,3.5795521598532241e-12,1.1827477674670417e-20,154.0,0.0,0.99998751742304803,1.0,18.999999992749935,7.2431681559386889e-07,1.0354974661474072e-06,1.7755176481006024e-06,1.7803874960642361e-06,2.6988570567075734e-06,6.0287595966223701e-09,2.380224684347278e-13,1.2174717722912936e-09,4.4606983885854768e-06,6.3398507688357146e-17,1.3244085440786771e-11,3.9527484727832815e-11,4.2395136869528406e-13,4.2387713981457537e-13,5.0185875943513522e-17,1.4399970282939859e-12,2.4043004765213741e-17,9.7553327132717859e-13,2.1749181645411748e-30
3.846902558866567e-12,1.1180450815125726,1.7519035261702914e-11,2.162804469462812e-17,2.162770366200333e-17,6.9361914878051824e-28,3.4083025203435838e-22,0.0,0.0,3.6760873095459991e-12,1.2359215290344037e-20,154.0,0.0,0.99998729987086177,1.0,18.99999999251586,7.3695903466389018e-07,1.035541124997736e-06,1.8064045463697108e-06,1.8114570383293221e-06,2.7526392009938407e-06,6.2362022423964834e-09,2.421762769706315e-13,1.2440001758393099e-09,4.5495901741483965e-06,6.5579988103649714e-17,1.3710395653245905e-11,4.0910157674188787e-11,4.4646472525028297e-13,4.4638634300083159e-13,5.2933004885787281e-17,1.4967787611339624e-12,2.5449244565646816e-17,1.0098814364631232e-12,2.4542367224508602e-30
3.9128953002718824e-12,1.1180450815110587,1.7819926811155331e-11,2.2376756395495294e-17,2.2376397512992947e-17,7.3545689403665674e-28,3.5867699741484101e-22,0.0,0.0,3.7737930341203464e-12,1.2906501451307525e-20,154.0,0.0,0.99998708231883304,1.0,18.999999992278429,7.496012486340973e-07,1.0355790438422089e-06,1.8372880626244762e-06,1.842526550033218e-06,2.8064234568714926e-06,6.4469885521497508e-09,2.4633008142035934e-13,1.2705450161525649e-09,4.6384854541748603e-06,6.7796630891693845e-17,1.4184772948019147e-11,4.2316281822960584e-11,4.6975866528284686e-13,4.696759771499893e-13,5.5778368784260983e-17,1.5546775132019156e-12,2.6909764073376033e-17,1.0448238535436118e-12,2.7637276192888439e-30
3.978888041677198e-12,1.1180450815095229,1.8120830391604869e-11,2.3138218076910742e-17,2.3137840732055197e-17,7.7910944933847697e-28,3.7713623918173098e-22,0.0,0.0,3.872669437327307e-12,1.3469576966046516e-20,154.0,0.0,0.99998686476694876,1.0,18.999999992037647,7.6224345750449311e-07,1.0356119738798383e-06,1.8681682048354284e-06,1.8735960325078542e-06,2.8602095461876121e-06,6.6611105579340134e-09,2.5048388196199342e-13,1.2971049613115116e-09,4.7273837689317771e-06,7.0048352260589171e-17,1.4667217313845061e-11,4.3745841376154678e-11,4.9384631232718453e-13,4.9375916305899823e-13,5.8723672507402461e-17,1.6136931928687778e-12,2.8425595678786674e-17,1.0803605229262026e-12,3.1060555390458378e-30
4.1108735244878284e-12,1.1180450815063878,1.8722673646981206e-11,2.4699393420600178e-17,2.4698977272244192e-17,8.7205901961411385e-28,4.1593358131140033e-22,0.0,0.0,4.0739346935124435e-12,1.4644065529367067e-20,154.0,0.0,0.99998642966356788,1.0,18.999999991546055,7.8752785994586171e-07,1.035665388863733e-06,1.9299183989131405e-06,1.935734914564637e-06,2.9677862915410412e-06,7.0993298806411949e-09,2.5879147196214724e-13,1.3502653709149815e-09,4.9051879595859851e-06,7.4656696570654522e-17,1.5656307215246343e-11,4.6675203579321852e-11,5.4445517739907745e-13,5.443586291645524e-13,6.4920913158079586e-17,1.7350749418709878e-12,3.1627321366979152e-17,1.1532166201485052e-12,3.9008141651055174e-30
4.229660459017396e-12,1.1180450815034935,1.9264373726558182e-11,2.614806127786871e-17,2.6147608007943743e-17,9.6242704234397961e-28,4.5304968463760678e-22,0.0,0.0,4.2590781811875972e-12,1.5757546163154401e-20,154.0,0.0,0.99998603807091702,1.0,18.999999991092253,8.1028380470176426e-07,1.0357021036581075e-06,1.9854821139255958e-06,1.9916598197303029e-06,3.0646095210093999e-06,7.5050558049112886e-09,2.6626829110461875e-13,1.3981501195917689e-09,5.0652186197053202e-06,7.8923338674684564e-17,1.657407740293892e-11,4.9391620468680414e-11,5.9284910838201474e-13,5.9274354269339317e-13,7.0857303677529381e-17,1.848137388266697e-12,3.4708384944091519e-17,1.220819454580618e-12,4.7590525899233094e-30
4.344602667877084e-12,1.1180450815006278,1.9788577946251465e-11,2.7589174226148883e-17,2.758868299453421e-17,1.0562209774371209e-27,4.910061583325405e-22,0.0,0.0,4.441841565145734e-12,1.6887292489709481e-20,154.0,0.0,0.99998565915308935,1.0,18.99999999064293,8.3230320184166437e-07,1.0357297357438752e-06,2.0392371318730555e-06,2.0457745528132901e-06,3.1583017951357389e-06,7.9078217062238126e-09,2.7350310126585964e-13,1.444516144868019e-09,5.220074410763792e-06,8.3158853485825608e-17,1.7487024402382222e-11,5.2092168023406958e-11,6.4231792822512293e-13,6.4220311780549253e-13,7.6934896641552077e-17,1.9609838893376866e-12,3.7875522988815587e-17,1.2880671325089206e-12,5.7385952651554352e-30
4.459544876736771e-12,1.118045081497698,2.0312818671264909e-11,2.9068976383576402e-17,2.9068445126972943e-17,1.1565452426805087e-27,5.3102600595251222e-22,0.0,0.0,4.6281584304660905e-12,1.8069811284303053e-20,154.0,0.0,0.99998528023553845,1.0,18.999999990183614,8.5432258351052443e-07,1.0357513059491118e-06,2.0929820708771429e-06,2.0998892166584104e-06,3.2519962719521257e-06,8.3205502675612184e-09,2.8073790216966039e-13,1.4909085595202772e-09,5.3749338558247785e-06,8.7499136828607977e-17,1.8424443941204221e-11,5.4863498216718298e-11,6.9445436139560769e-13,6.9432978107914581e-13,8.3349420333697661e-17,2.0772166283007931e-12,4.1230896128334542e-17,1.3571175778628008e-12,6.8859228120109069e-30
4.574487085596459e-12,1.118045081494705,2.0837095903564987e-11,3.0587470444428451e-17,3.0586897044878736e-17,1.2636866422988582e-27,5.7316388921658842e-22,0.0,0.0,4.8180293157513653e-12,1.9306427106779871e-20,154.0,0.0,0.9999849013182408,1.0,18.99999998971435,8.7634194970835513e-07,1.0357681264401267e-06,2.1467169722658009e-06,2.154003814879405e-06,3.345692465591473e-06,8.7432001743517367e-09,2.8797269429919024e-13,1.5373237498419235e-09,5.5297961518442158e-06,9.19437542340238e-17,1.9386335970429894e-11,5.7705528202464446e-11,7.4932738227880054e-13,7.4919249251277437e-13,9.0109835140338864e-17,2.1968349749737989e-12,4.4779930885914029e-17,1.4279707933070222e-12,8.2242923529478509e-30
4.6894292944561464e-12,1.1180450814916485,2.1361409645118137e-11,3.2144659103127331e-17,3.2144041388011841e-17,1.3779378862518823e-27,6.1747447358036787e-22,0.0,0.0,5.01145475745915e-12,2.0598475999422189e-20,154.0,0.0,0.99998452240117874,1.0,18.999999989235185,8.9836130043516663e-07,1.0357812248330573e-06,2.2004418771956891e-06,2.2081183505956678e-06,3.4393899955495349e-06,9.1757302832520251e-09,2.9520747807152186e-13,1.5837585964706038e-09,5.6846606699225386e-06,9.6492273033723839e-17,2.0372700442604359e-11,6.0618175271714413e-11,8.0700588454995573e-13,8.0686013141151815e-13,9.7225090957623374e-17,2.319838283610649e-12,4.8528047480148719e-17,1.5006267816183131e-12,9.7794642007970811e-30
4.804371503315834e-12,1.1180450814885294,2.1885759897890421e-11,3.3740545054240407e-17,3.373988079627394e-17,1.4995975921892841e-27,6.640124282361617e-22,0.0,0.0,5.208435289896104e-12,2.1947305486861398e-20,154.0,0.0,0.99998414348433706,1.0,18.999999988746158,9.2038063569096931e-07,1.0357914079366962e-06,2.2541568266528916e-06,2.2622328265006363e-06,3.5330885630823035e-06,9.6180996214374154e-09,3.0244225384677487e-13,1.6302104059988385e-09,5.8395269162941046e-06,1.0114426235255371e-16,2.1383537311582549e-11,6.3601356852388812e-11,8.6755868130787522e-13,8.674014965208447e-13,1.0470412720886228e-16,2.4462258964205187e-12,5.2480659821770156e-17,1.5750855456698716e-12,1.1579897290254842e-29
4.9193137121755215e-12,1.1180450814853473,2.2410146663847232e-11,3.5375130992480107e-17,3.537441790970804e-17,1.6289702873997288e-27,7.128324261131784e-22,0.0,0.0,5.4089714452144174e-12,2.335427457598892e-20,154.0,0.0,0.99998376456770532,1.0,18.999999988247321,9.423999554757726e-07,1.0357993085231364e-06,2.3078618614536243e-06,2.3163472449196948e-06,3.6267879338878281e-06,1.0070267385895228e-08,3.096770219358582e-13,1.6766768530707776e-09,5.9943945037035979e-06,1.0589929310112245e-16,2.2418846532351194e-11,6.6654990508893865e-11,9.3105450520815888e-13,9.3088530615978299e-13,1.1255587286186906e-16,2.5759971461498849e-12,5.6643175514412772e-17,1.6513470884182542e-12,1.3656954783766002e-29
5.034255921035209e-12,1.118045081482103,2.2934569944953098e-11,3.7048419612703796e-17,3.7047655368498495e-17,1.7663664107540493e-27,7.6398914387770318e-22,0.0,0.0,5.6130637534100408e-12,2.4820753755867121e-20,154.0,0.0,0.99998338565127465,1.0,18.9999999877387,9.6441925978958623e-07,1.0358054215267996e-06,2.3615570222449426e-06,2.3704616078599686e-06,3.7204879247025063e-06,1.0532192942721069e-08,3.1691178260712685e-13,1.7231559305903821e-09,6.1492631292522592e-06,1.1075693796840196e-16,2.3478628060875697e-11,6.9778993941756718e-11,9.9756200859609625e-13,9.973801983537927e-13,1.2078924644625139e-16,2.7091513580809613e-12,6.1020995857712818e-17,1.7294114128920967e-12,1.6045119778465787e-29
5.149198129894897e-12,1.1180450814787963,2.3459029743171459e-11,3.8760413609913766e-17,3.8759595812970848e-17,1.9121023146428767e-27,8.1753726193328173e-22,0.0,0.0,5.8207127423222591e-12,2.6348124997640762e-20,154.0,0.0,0.99998300673503782,1.0,18.999999987220352,9.8643854863241921e-07,1.0358101339043795e-06,2.4152423495054377e-06,2.4245759170538139e-06,3.8141883922445719e-06,1.1003835826417956e-08,3.2414653609219874e-13,1.7696459062279952e-09,6.3041325561236086e-06,1.1571677141435695e-16,2.4562881853966413e-11,7.297328498726192e-11,1.0671497636392085e-12,1.0669547309672863e-12,1.2941315607065715e-16,2.8456878516801732e-12,6.5619515851697949e-17,1.8092785221822631e-12,1.8782221106508454e-29
5.264140338754584e-12,1.118045081475428,2.3983526060464493e-11,4.0511115679257145e-17,4.0510241883591864e-17,2.0665002669086927e-27,8.7353146442090191e-22,0.0,0.0,6.031918937634495e-12,2.7937781754449245e-20,154.0,0.0,0.99998262781898972,1.0,18.999999986692316,1.0084578220042812e-06,1.0358137488492865e-06,2.4689178835459389e-06,2.4786901739966718e-06,3.907889224248014e-06,1.1485155739198316e-08,3.3138128259101389e-13,1.8161452845678386e-09,6.4590025987642412e-06,1.207783696626044e-16,2.5671607869162233e-11,7.6237781617089356e-11,1.1398862624594425e-12,1.1396773818358003e-12,1.3843649943997527e-16,2.9856059419349494e-12,7.0444124202344998e-17,1.8909484194332712e-12,2.1909669506193982e-29
5.379082547614272e-12,1.1180450814719982,2.4508058898792984e-11,4.2300528516025749e-17,4.2299596220969336e-17,2.2298884527722086e-27,9.3202643921917579e-22,0.0,0.0,6.2466828628762357e-12,2.9591128961339817e-20,154.0,0.0,0.99998224890312637,1.0,18.999999986154634,1.0304770799051814e-06,1.0358165042757523e-06,2.5225836645102088e-06,2.5328043799796021e-06,4.0015903326182993e-06,1.1976112550288907e-08,3.3861602227618573e-13,1.8626527745756121e-09,6.6138731115715531e-06,1.2594131069310406e-16,2.6804806064630532e-11,7.9572401937953408e-11,1.2158399172650112e-12,1.2156165488978104e-12,1.478681638724898e-16,3.1289049403741559e-12,7.550020332836878e-17,1.9744211078359258e-12,2.5472704525933768e-29
5.494024756473959e-12,1.1180450814685066,2.5032628260116151e-11,4.4128654815656035e-17,4.4127661465851983e-17,2.4026009767531133e-27,9.93076877944522e-22,0.0,0.0,6.465005039425975e-12,3.13095830351819e-20,154.0,0.0,0.99998186998744387,1.0,18.999999985607339,1.0524963223351282e-06,1.0358185866605245e-06,2.576239732375633e-06,2.5869185361171481e-06,4.0952916483071017e-06,1.2476666295238645e-08,3.4585075529672652e-13,1.9091672617354619e-09,6.768743980422644e-06,1.3120517423487952e-16,2.7962476399081543e-11,8.2977064191243349e-11,1.2950790604818775e-12,1.2948405503261918e-12,1.5771702631698743e-16,3.2755841558322377e-12,8.0793129368987961e-17,2.0596965906210076e-12,2.9520652414161084e-29
5.608966965333647e-12,1.1180450814649543,2.5557234146391581e-11,4.5995497273728961e-17,4.5994440259129367e-17,2.5849778645852313e-27,1.0567374759513468e-21,0.0,0.0,6.686885986514954e-12,3.3094571874582796e-20,154.0,0.0,0.99998149107194001,1.0,18.999999985050476,1.0745155492941316e-06,1.0358201418899705e-06,2.6298861269539114e-06,2.6410326433713669e-06,4.1889931172958376e-06,1.298677717522927e-08,3.5308548178125991e-13,1.9556877840129715e-09,6.9236151160358967e-06,1.3656954175876904e-16,2.9144618831694413e-11,8.6451686752665094e-11,1.3776719448848912e-12,1.3774176246593293e-12,1.6799195336982028e-16,3.4256428950480328e-12,8.6328272192267498e-17,2.1467748710538252e-12,3.4107195158984315e-29
5.7239091741933344e-12,1.118045081461341,2.6081876559575127e-11,4.7901058585969828e-17,4.789993524183178e-17,2.7773650651261693e-27,1.123062932332228e-21,0.0,0.0,6.9123262212315717e-12,3.4947534859805216e-20,154.0,0.0,0.99998111215661289,1.0,18.999999984484088,1.096534760782199e-06,1.0358212841002373e-06,2.683522887891746e-06,2.6951467025726943e-06,4.282694697322353e-06,1.3506405556388888e-08,3.6032020184081118e-13,2.0022135109967749e-09,7.0784864485608028e-06,1.4203399647020681e-16,3.035123332205305e-11,8.9996188131884342e-11,1.4636867437285762e-12,1.4634159309318807e-12,1.7870180129192223e-16,3.5790804631527861e-12,9.2110995403812215e-17,2.235655952429496e-12,3.9290650857593804e-29
5.9537935919127096e-12,1.1180450814539333,2.7131270974480707e-11,5.1828348556577719e-17,5.1827084340335409e-17,3.1935838267888721e-27,1.2639272352784119e-21,0.0,0.0,7.3738866112188784e-12,3.8863198196562355e-20,154.0,0.0,0.99998035432648236,1.0,18.999999983322901,1.1405731373455649e-06,1.0358226642028603e-06,2.7907676666119892e-06,2.8033746795799087e-06,4.4700980665418819e-06,1.4574057107367897e-08,3.7478962305439319e-13,2.0952778159486022e-09,7.3882294994880835e-06,1.5326150890741645e-16,3.2837878316060933e-11,9.7294502050046917e-11,1.6462543809358164e-12,1.6459484786964478e-12,2.0146163321224528e-16,3.8960893005557161e-12,1.0444060615687054e-16,2.4188265313163303e-12,5.1706547967836526e-29
6.183678009632085e-12,1.1180450814462852,2.8180811520441907e-11,5.591054629616454e-17,5.5909129892413931e-17,3.6541433872904725e-27,1.4161074542940149e-21,0.0,0.0,7.8496903034404263e-12,4.3068317717633982e-20,154.0,0.0,0.99997959649704327,1.0,18.999999982124081,1.1846114520252963e-06,1.0358232354229191e-06,2.8979743824359108e-06,2.9116024717757767e-06,4.6575015676960037e-06,1.5679307150225048e-08,3.8925901955739415e-13,2.1883555397984836e-09,7.6979728220365271e-06,1.6488441160950132e-16,3.5422411063947292e-11,1.0487135668876798e-10,1.8433257726808755e-12,1.8429818807692024e-12,2.260671661007957e-16,4.2266050896561891e-12,1.1782474557321786e-16,2.6092083540967818e-12,6.733901938828296e-29
6.41356242735146e-12,1.1180450814383989,2.9230498213035625e-11,6.0147673375716144e-17,6.014609303136077e-17,4.1620247634715891e-27,1.5800413167123442e-21,0.0,0.0,8.3397413580289136e-12,4.7574821796698008e-20,154.0,0.0,0.99997883866828974,1.0,18.999999980887949,1.2286497048214638e-06,1.0358233144260798e-06,3.0051433466665566e-06,3.0198300826227331e-06,4.8449050835303509e-06,1.6821844482686509e-08,4.0372839181269198e-13,2.2814432203047431e-09,8.0077162224128e-06,1.7689943193590359e-16,3.8104831252166591e-11,1.1272610491180487e-10,2.0554434555289652e-12,2.0550585605512706e-12,2.5258887969533475e-16,4.570622243803455e-12,1.3230609799953583e-16,2.8068014478520508e-12,8.6852821177183802e-29
