Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310)
4.7858206183130565e-15,0.3478092095645648,2.1408572334888923e-15,6.7257801567148292e-24,6.7257540432855134e-24,1.2967745271460162e-37,3.887296454055585e-31,0.0,0.0,1.2697002081085205e-15,1.1628835500350104e-26,154.0,0.0,0.99999999232151682,1.0,18.99999999999994,3.8442433392149051e-10,1.7453824520627916e-09,2.7704854087566541e-09,2.7705018492821388e-09,3.121085834361474e-12,3.8084463626253611e-14,1.511240911204583e-15,2.3563994027750565e-14,4.5049815195298721e-12,4.9625415630986578e-22,5.3447319196664865e-17,2.8548137674633706e-17,2.5770640842302656e-22,2.5770505470119055e-22,1.1683585239717049e-27,5.9135672595987161e-22,1.8536331197383391e-28,3.9046664165421816e-18,4.0083728974221987e-51,3.771441699155766e-51,3.7714417092517373e-51,3.9603866817158233e-25,1.0244402643551618e-27,2.1055083829374292e-22,2.4601677503772127e-25
6.09476308551692e-15,0.34780920956456474,2.7263937665689574e-15,1.0907653215600012e-23,1.0907619662380123e-23,2.6475748167277542e-37,7.9270570120553947e-31,0.0,0.0,1.6196822666375838e-15,1.8880972804200944e-26,154.0,0.0,0.99999999022147024,1.0,18.999999999999901,4.8956603708072477e-10,2.2200543041099607e-09,3.5282117701672112e-09,3.5282377807478067e-09,5.0577301918645355e-12,6.1763506032685076e-14,1.9330873283516709e-15,3.8199548472809624e-14,7.3003378491785656e-12,8.0725454548310124e-22,8.667901952804714e-17,4.6298235103002757e-17,5.2551832031470442e-22,5.2551492083077741e-22,2.9335264801913034e-27,1.2052366285386273e-21,4.6595744674528316e-28,6.3324535752432137e-18,1.9010194183971568e-50,1.7886519500723694e-50,1.7886519554726139e-50,8.0764187424023264e-25,2.0890538411580592e-27,3.4167680727448248e-22,4.7429043040451601e-25
7.403705552720783e-15,0.3478092095645646,3.3119315439799858e-15,1.6095695002433648e-23,1.6095653793095204e-23,4.7248143810062072e-37,1.4130106100813389e-30,0.0,0.0,1.9708299580658019e-15,2.789392023149701e-26,154.0,0.0,0.99999998812144553,1.0,18.999999999999851,5.947077397667369e-10,2.6935726749997385e-09,4.2859324268104401e-09,4.2859701986243291e-09,7.4574430699893041e-12,9.1139279647850883e-14,2.3549919309940228e-15,5.6344867117141361e-14,1.0764088205887322e-11,1.1935453967248822e-21,1.2790622188046694e-16,6.8318871381892687e-17,9.3674118759726673e-22,9.3673398618912975e-22,6.2133439130681993e-27,2.1471531611928249e-21,9.8806422397842233e-28,9.3443631857444466e-18,6.8408496023215556e-50,6.4364935059292539e-50,6.436493527553084e-50,1.4396906220312516e-24,3.7237605154970929e-27,5.0431514048233852e-22,8.0032538315923628e-25
8.712648019924646e-15,0.34780920956456457,3.8974705657158531e-15,2.2289907730629346e-23,2.228985860084611e-23,7.6917467962856077e-37,2.2976428125290872e-30,0.0,0.0,2.3231432774470216e-15,3.8674101935880338e-26,154.0,0.0,0.9999999860214428,1.0,18.99999999999979,6.9984944197952934e-10,3.1659404517586684e-09,5.0436473788805491e-09,5.0436991076904077e-09,1.0319065462028817e-11,1.2621159033051914e-13,2.7768262037035896e-15,7.7995299811401517e-14,1.4894559677251982e-11,1.6551241231399658e-21,1.7712888815240193e-16,9.4609981566860603e-17,1.5231931512949248e-21,1.5231795418675227e-21,1.1740214250593333e-26,3.4894028295661192e-21,1.8692131512846347e-27,1.2940392534212887e-17,2.0631199391449047e-49,1.9411709171971636e-49,1.9411709245060802e-49,2.3411186227775731e-24,6.0550463081225333e-27,6.9842408662223357e-22,1.2326864161010056e-24
1.1330532954332373e-14,0.3478092095645643,5.0685523421387221e-15,3.7696854537320476e-23,3.7696788589502147e-23,1.6927293725509225e-36,5.0440566595555597e-30,0.0,0.0,3.0312667811595185e-15,6.5560833340271866e-26,154.0,0.0,0.99999998182150318,1.0,18.999999999999652,9.1013284498546395e-10,4.1072352421425854e-09,6.5590601700463428e-09,6.5591464168892618e-09,1.7423615068692922e-11,2.1344507823518809e-13,3.6205785495362804e-15,1.3179371467315274e-13,2.5149280759610299e-11,2.8041354211575653e-21,2.9956046693523263e-16,1.6000337462308948e-16,3.3438644975890774e-21,3.3438256405568882e-21,3.3506460654810415e-26,7.6508444240971969e-21,5.350571533808798e-27,2.1884800097604591e-17,1.4640770837824143e-48,1.3775370112796289e-48,1.3775370192366962e-48,5.139933954369856e-24,1.3292661726884273e-26,1.1808940664246806e-21,2.4326933304495152e-24
1.3686629395299327e-14,0.34780920956456396,6.122530196450991e-15,5.5004232749466607e-23,5.5004150295566178e-23,2.9883638160163177e-36,8.8856851821411856e-30,0.0,0.0,3.6725643341594212e-15,9.586522748415751e-26,154.0,0.0,0.9999999780416321,1.0,18.999999999999492,1.0993879060724166e-09,4.9504933825752814e-09,7.9229121743403687e-09,7.9230370398200671e-09,2.5386255352381719e-11,3.1143548991793618e-13,4.3799284895315772e-15,1.9215478154788148e-13,3.664257164085312e-11,4.0957052609066106e-21,4.370930056380319e-16,2.3346181877572329e-16,5.8905561533508741e-21,5.8904737088643891e-21,7.1067491235957567e-26,1.3462970015343776e-20,1.137699524741951e-26,3.1932430179906135e-17,5.3933678541389677e-48,5.0745717064897833e-48,5.0745717413373902e-48,9.0552594416123e-24,2.3416408702098318e-26,1.7223425436241903e-21,3.9200416066356842e-24
1.6042725836266282e-14,0.3478092095645636,7.176512082283783e-15,7.5571638061435472e-23,7.5571537522026117e-23,4.8217470650860844e-36,1.4306746964860599e-29,0.0,0.0,4.3176384472902336e-15,1.3199232111390735e-25,154.0,0.0,0.9999999742618314,1.0,18.999999999999304,1.2886429656261733e-09,5.790066753853472e-09,9.2867456987431246e-09,9.286916363758341e-09,3.4828157405411125e-11,4.2787975711147877e-13,5.1392604201034573e-15,2.6380265533239494e-13,5.0271031916381364e-11,5.6311692036685489e-21,6.0053027511688431e-16,3.2075561980466829e-16,9.4842493768032354e-21,9.4840944097512043e-21,1.3353709612278726e-25,2.1652869737050269e-20,2.1429955906974364e-26,4.3872567521789267e-17,1.6096479330092166e-47,1.5145034439999239e-47,1.5145034560025027e-47,1.4580851837974227e-23,3.7702283647101886e-26,2.3651294441785691e-21,5.8085289323219927e-24
1.8398822277233237e-14,0.3478092095645631,8.2304979996026384e-15,9.939908292851841e-23,9.9398962452531426e-23,7.2879261947445132e-36,2.1578884989200078e-29,0.0,0.0,4.9664890926060479e-15,1.7397853930031367e-25,154.0,0.0,0.99999997048210065,1.0,18.999999999999087,1.4778980236467468e-09,6.6259714491677058e-09,1.0650560744353889e-08,1.065078441478443e-08,4.5742860561238742e-11,5.6277678093050938e-13,5.8986011573471647e-15,3.4671122907154857e-13,6.602533624827163e-11,7.4105127324707098e-21,7.8987206090230253e-16,4.2188440992163033e-16,1.4304997221473459e-20,1.4304730339204204e-20,2.2989929422710385e-25,3.2623541430691707e-20,3.6982975024102525e-26,5.770519688893542e-17,4.1281793091729021e-47,3.8841673932216429e-47,3.8841674278051825e-47,2.1993927289593703e-23,5.6866064019563029e-26,3.1090203671901471e-21,8.1055506140889216e-24
2.3111015159167145e-14,0.3478092095645621,1.0338481928561262e-14,1.5683414118506824e-22,1.5683397419571757e-22,1.4504208419610591e-35,4.2763396756319977e-29,0.0,0.0,6.2755198682335147e-15,2.7567424156315111e-25,154.0,0.0,0.99999996292284798,1.0,18.999999999998558,1.8564081350883971e-09,8.2868387353013834e-09,1.3378135403597732e-08,1.3378486802215395e-08,7.1965007914291886e-11,8.8792470171089729e-13,7.417255179396012e-15,5.4620641577191837e-13,1.0387443611794111e-10,1.1700780425532139e-20,1.2462683266582149e-15,6.6564548586594268e-16,2.8348120344256714e-20,2.8347458977408502e-20,5.693177300367344e-25,6.4507932921510576e-20,9.204911817175512e-26,9.1047871010018464e-17,2.1098083899562723e-46,1.985100255320471e-46,1.9851002783389207e-46,4.3592383987527543e-23,1.1269148195376116e-25,4.8991799737020133e-21,1.3933711614161097e-23
2.735198875290766e-14,0.347809209564561,1.2235681251962389e-14,2.1967515394480424e-22,2.1967493603638782e-22,2.4133439580052758e-35,7.0886533221453393e-29,0.0,0.0,7.4665630267272171e-15,3.8760458970719021e-25,154.0,0.0,0.99999995611975723,1.0,18.999999999997979,2.1970672301425286e-09,9.7692324410827069e-09,1.583288941047991e-08,1.5833380658331227e-08,1.0053767970260249e-10,1.2436552306463812e-12,8.7840214078003056e-15,7.6400294458862367e-13,1.4511628767221744e-10,1.6395943777494812e-20,1.7456162699999519e-15,9.3234242607658001e-16,4.699047653276869e-20,4.6989186992342984e-20,1.1093886821677889e-24,1.0672124926810844e-19,1.8015174353711908e-25,1.2752844838846099e-16,6.7315585078514386e-46,6.3336649514046167e-46,6.333665036471287e-46,7.2270254106912937e-23,1.8680046258815614e-25,6.8537583885849728e-21,2.0595788927627048e-23
3.159296234664818e-14,0.34780920956455963,1.4132893636846205e-14,2.930788887442876e-22,2.9307860969242043e-22,3.7327959461764321e-35,1.0923409734207938e-28,0.0,0.0,8.6698417164593171e-15,5.1908622559107132e-25,154.0,0.0,0.99999994931688851,1.0,18.999999999997311,2.537726320229351e-09,1.1239986775719447e-08,1.8287583563177762e-08,1.8288238393673731e-08,1.3378301227338434e-10,1.6591555953789842e-12,1.0150767969314696e-14,1.017880730484045e-12,1.9310266715859759e-10,2.188105103283925e-20,2.3288915326931739e-15,1.24385900903941e-15,7.2409974972911669e-20,7.2407694236334157e-20,1.9609330404779415e-24,1.6413295540101427e-19,3.1980353703927093e-25,1.7014046468737006e-16,1.819497757449742e-45,1.7119497633096962e-45,1.7119497894723648e-45,1.1138103247501662e-22,2.8785101809907841e-25,9.1322918187568847e-21,2.8599297223386231e-23
3.58339359403887e-14,0.34780920956455813,1.6030119083014632e-14,3.7704541830461095e-22,3.7704506629953405e-22,5.4670188799259101e-35,1.5939147004634151e-28,0.0,0.0,9.885355775694021e-15,6.7033244778386223e-25,154.0,0.0,0.99999994251424018,1.0,18.999999999996543,2.8783854053489397e-09,1.2699193154082604e-08,2.0742217868104203e-08,2.0743060158442822e-08,1.716643068131471e-10,2.1344193852259744e-12,1.1517493600431981e-14,1.3076895759937717e-12,2.4778060344245644e-10,2.8156017464752706e-20,2.9960928810929554e-15,1.6001930890105173e-15,1.0565725592883036e-19,1.0565350506281975e-19,3.2230012068158737e-24,2.3903218262298134e-19,5.2786480379033878e-25,2.188838323454314e-16,4.3364825600844678e-45,4.0801593539911215e-45,4.0801594235403157e-45,1.6254554739405813e-22,4.2002000287749544e-25,1.1733431718578912e-20,3.7939626323426207e-23
4.007490953412922e-14,0.3478092095645564,1.7927357590270453e-14,4.7157481534611586e-22,4.7157437699267859e-22,7.6750748716873444e-35,2.2294405007514712e-28,0.0,0.0,1.1113105043082285e-14,8.4155676787392229e-25,154.0,0.0,0.99999993571181067,1.0,18.99999999999568,3.2190444855013688e-09,1.4146942261857856e-08,2.3196792331671506e-08,2.3197846102201577e-08,2.1414515724234507e-10,2.6694401901757759e-12,1.2884199237513756e-14,1.6332799182724666e-12,3.0909754792188081e-10,3.522075835599384e-20,3.7472190867569048e-15,2.0013425204059721e-15,1.4778291307413384e-19,1.4777708187567761e-19,5.0075969385660918e-24,3.3368979174867273e-19,8.2360151765371957e-25,2.7375846417725635e-16,9.384564592110306e-45,8.8298571494947336e-45,8.8298573152300966e-45,2.2738550898627012e-22,5.8748413718495906e-25,1.4655835240329863e-20,4.8611464150011373e-23
4.4315883127869737e-14,0.34780920956455447,1.9824609158417319e-14,5.7666715258720724e-22,5.7666661290486699e-22,1.0416841604834416e-34,3.0147723657506336e-28,0.0,0.0,1.2353089357659683e-14,1.0329729071378001e-24,154.0,0.0,0.99999992890959799,1.0,18.999999999994721,3.5597035606867139e-09,1.5583324063837242e-08,2.5651306960291179e-08,2.5652596373882856e-08,2.6118944688665687e-10,3.2642116009525482e-12,1.4250885428936488e-14,1.9945028250558497e-12,3.7700136972298832e-10,4.3075188998969021e-20,4.5822689264089202e-15,2.4473051578228295e-15,1.9983748223281974e-19,1.9982881435385737e-19,7.4392236604771911e-24,4.5035858086432099e-19,1.2286553018773841e-24,3.3476427336995833e-16,1.8813363015566463e-44,1.7701334700506429e-44,1.7701335063124332e-44,3.075234871882052e-22,7.9441996240441343e-25,1.7898165197950943e-20,6.0609590372020621e-23
5.279783031535077e-14,0.3478092095645501,2.3619151476602738e-14,8.1854093853451217e-22,8.1854014491114961e-22,1.7744813270456098e-34,5.0982704716673674e-28,0.0,0.0,1.4869762486301625e-14,1.4772365065075375e-24,154.0,0.0,0.99999991530581711,1.0,18.999999999992514,4.2410216961564458e-09,1.8422342296230081e-08,3.0560156738330305e-08,3.0561990493834141e-08,3.6882520727766182e-10,4.6329806062311445e-12,1.6984198372431169e-14,2.8232535167162209e-12,5.3236304174191437e-10,6.1152780752907754e-20,6.5041346384502498e-15,3.4736614699277662e-15,3.3793524382309949e-19,3.3791798243248718e-19,1.479718194408516e-23,7.5865787212727193e-19,2.4642086681726044e-24,4.7516907830844917e-16,6.3471010375344812e-44,5.9719346805949438e-44,5.9719348239994102e-44,5.2018779246293426e-22,1.3434120725738758e-24,2.5337281836610495e-20,8.8563914470681753e-23
6.127977750283181e-14,0.34780920956454503,2.7413746036016768e-14,1.1026673578646315e-21,1.1026662313532424e-21,2.7945923928503372e-34,7.9712420601752438e-28,0.0,0.0,1.7435373881371667e-14,2.0048371344704037e-24,154.0,0.0,0.99999990170288378,1.0,18.999999999989935,4.922339811758715e-09,2.1216953664543619e-08,3.5468767253499491e-08,3.5471243697520953e-08,4.9428823682315058e-10,6.2406751408594996e-12,1.9717434611774479e-14,3.7927624336259718e-12,7.134566299114372e-10,8.2388115250132104e-20,8.7616803313256894e-15,4.6792448655212081e-15,5.28353763346057e-19,5.2832278509318917e-19,2.6524724664709828e-23,1.1816040357629178e-18,4.4535282031790323e-24,6.4009755989324605e-16,1.7798579086159623e-43,1.6746537464015369e-43,1.6746537922006482e-43,8.1353595286292625e-22,2.1004054436104017e-24,3.4040194049611565e-20,1.217605191316689e-22
6.976172469031284e-14,0.3478092095645392,3.120839283511926e-14,1.4290469922759173e-21,1.429045441246097e-21,4.1528659259688736e-34,1.1760521756150023e-27,0.0,0.0,2.0049922268879471e-14,2.6174921681359883e-24,154.0,0.0,0.99999988810078488,1.0,18.999999999986972,5.6036579074940944e-09,2.3967852405733066e-08,4.0377138557064965e-08,4.0380357153919293e-08,6.3729983171639163e-10,8.0872439562158972e-12,2.2450586456668805e-14,4.9018606164298032e-12,9.1987985264632809e-10,1.0678051516397923e-19,1.1354896403225669e-14,6.0640381876083932e-15,7.7949540728065481e-19,7.7944391835253661e-19,4.4035086921130755e-23,1.7365809944063681e-18,7.4538411971072575e-24,8.2954903692195607e-16,4.3633655258572618e-43,4.1054554399253311e-43,4.1054555655047615e-43,1.2005798248582451e-21,3.0988066418034494e-24,4.3996406353247113e-20,1.6015634859079616e-22
7.824367187779388e-14,0.34780920956453254,3.5003091872383391e-14,1.7976804234514378e-21,1.7976783435891841e-21,5.9014453905826489e-34,1.6592946159579349e-27,0.0,0.0,2.271340638076926e-14,3.3169223373793762e-24,154.0,0.0,0.99999987449950722,1.0,18.999999999983636,6.2849759833631524e-09,2.6675721888526101e-08,4.5285270700281867e-08,4.5289332022248872e-08,7.9758565123788963e-10,1.0172635814608645e-11,2.518367579609222e-14,6.149388832335342e-12,1.1512367260494685e-09,1.3432930332241697e-19,1.4283773332077056e-14,7.628024281833482e-15,1.0997617511473178e-18,1.0996810876529418e-18,6.8905192349204807e-23,2.4407003561408099e-18,1.1758302027244773e-23,1.0435228339433397e-15,9.6800314236988224e-43,9.1078646689424485e-43,9.1078649776623246e-43,1.6943450877209622e-21,4.3720199239453483e-24,5.5195510593606509e-20,2.037082278078229e-22
8.672561906527492e-14,0.34780920956452516,3.8797843146294911e-14,2.2085682330596199e-21,2.2085655073671469e-21,8.0937192827724692e-34,2.2595353753511636e-27,0.0,0.0,2.5425824954633416e-14,4.1048515953668454e-24,154.0,0.0,0.99999986089903803,1.0,18.99999999997992,6.9662940393664398e-09,2.9341235236382464e-08,5.0193163734394685e-08,5.0198169452543732e-08,9.7487546766608874e-10,1.249679948885867e-11,2.7916654886560753e-14,7.5341971037397028e-12,1.4071372029324999e-09,1.6503380266748288e-19,1.7548301671678528e-14,9.3711859963796348e-15,1.4975536090468743e-18,1.4974330572815557e-18,1.028578048219644e-22,3.3108170233907068e-18,1.7693960496947292e-23,1.2820182809778716e-15,1.9848701790535974e-42,1.8675488301787151e-42,1.8675488999027913e-42,2.307870703200644e-21,5.9534473315289746e-24,6.7627181714356836e-20,2.523736500152997e-22
9.520756625275596e-14,0.347809209564517,4.2592646655352282e-14,2.6617110027518464e-21,2.6617075015474272e-21,1.0784334057787008e-33,2.9894584615925836e-27,0.0,0.0,2.8187176733737613e-14,4.9830071480530821e-24,154.0,0.0,0.99999984729936475,1.0,18.999999999975827,7.6476120755045074e-09,3.1965055342997756e-08,5.5100817710637087e-08,5.5106870585381409e-08,1.168903160053338e-09,1.5059683762527028e-11,3.0649637706916252e-14,9.0551447476911362e-12,1.687197163832045e-09,1.9889333634326674e-19,2.1148472052016779e-14,1.1293506182033062e-14,1.9812710053735825e-18,1.9810976266856444e-18,1.4775696704090917e-22,4.3635295813841489e-18,2.5621720896752886e-23,1.5450347135407346e-15,3.8139188251209452e-42,3.5884868892637957e-42,3.588487036029454e-42,3.0542090188143572e-21,7.8764885923400677e-24,8.1281178111047673e-20,3.0611059883413788e-22
1.064223311222224e-13,0.34780920956450523,4.7610186648651169e-14,3.3257233411462553e-21,3.325718593915717e-21,1.520222994377937e-33,4.1752083782421023e-27,0.0,0.0,3.1913334420950012e-14,6.2855549886721419e-24,154.0,0.0,0.99999982931918274,1.0,18.999999999969852,8.5484454748478674e-09,3.5371350225352466e-08,6.1589312870232759e-08,6.159690987881715e-08,1.4506963588831137e-09,1.8814704473634027e-11,3.4262968463801643e-14,1.127320869124579e-11,2.0939380334544403e-09,2.48504583341647e-19,2.6423848736742229e-14,1.4110196597546894e-14,2.7670296910705586e-18,2.7667624916003832e-18,2.2735914909628785e-22,6.0634664172119911e-18,3.9840321078658704e-23,1.9304363125229394e-15,8.3482307664181116e-42,7.8547876327786694e-42,7.8547879934340291e-42,4.267120536730096e-21,1.1000339077486471e-23,1.0119363977505155e-19,3.8487565964735948e-22
1.1763709599168885e-13,0.347809209564492,5.2627817953026836e-14,4.0636078389492803e-21,4.0636015674906837e-21,2.0722161383955273e-33,5.6391615630331531e-27,0.0,0.0,3.5725031701829152e-14,7.7528708362282783e-24,154.0,0.0,0.9999998113403421,1.0,18.999999999963222,9.4492788394651645e-09,3.8707376579680151e-08,6.8077390318599022e-08,6.8086715463385604e-08,1.7606990665412157e-09,2.2986846868536077e-11,3.7875975685344246e-14,1.3724705503657398e-11,2.5413965653821705e-09,3.0362869016560204e-19,3.2285954772189703e-14,1.7240020881837923e-14,3.7370981554757216e-18,3.7367042978047106e-18,3.3461314163764308e-22,8.1482004463812306e-18,5.9244529373829398e-23,2.3587026523197963e-15,1.6903159081168296e-41,1.5904058644577323e-41,1.5904059458426826e-41,5.7652976745057189e-21,1.4856970599730594e-23,1.232019748847843e-19,4.7233738801195728e-22
1.288518608611553e-13,0.34780920956447764,5.7645540565112936e-14,4.8753658404778519e-21,4.8753577372696678e-21,2.7480958284935185e-33,7.4106377711750309e-27,0.0,0.0,3.9622265718201664e-14,9.3889742307946924e-24,154.0,0.0,0.99999979336281508,1.0,18.999999999955946,1.0350112169357588e-08,4.1974583631183362e-08,7.4565050174069018e-08,7.4576289898781189e-08,2.0983294865996017e-09,2.7575992652870222e-11,4.1489124927904558e-14,1.6407075043711545e-11,3.0287329935851344e-09,3.642640935661765e-19,3.8734769127033776e-14,2.0682939417155122e-14,4.9108860157700333e-18,4.9103261848497604e-18,4.7488728681858604e-22,1.0654018307048052e-17,8.4943633453468443e-23,2.8298322422294756e-15,3.2046897648690753e-41,3.0152697373513608e-41,3.0152699071993693e-41,7.5790220855553296e-21,1.9523565661270597e-23,1.4728319725147551e-19,5.6840106195857787e-22
1.4006662573062174e-13,0.3478092095644618,6.266335448158124e-14,5.7609986900026731e-21,5.7609884182032246e-21,3.5619367583768712e-33,9.5189573203680555e-27,0.0,0.0,4.3605033628954408e-14,1.1197894847536351e-23,154.0,0.0,0.99999977538657459,1.0,18.99999999994802,1.1250945464526317e-08,4.5174390815490608e-08,8.1052292554942361e-08,8.106563571741469e-08,2.4630177817569193e-09,3.2582023565429089e-11,4.5102234593322084e-14,1.9317785100650363e-11,3.5551248138586054e-09,4.3040923047888718e-19,4.5770270998908657e-14,2.4438912593768335e-14,6.3078004755497996e-18,6.307028439469677e-18,6.5389028774497844e-22,1.3616460229162901e-17,1.1814579237789848e-22,3.3438236080642498e-15,5.7455667506153117e-41,5.4059637862615586e-41,5.4059641173526035e-41,9.7386171019059367e-21,2.5077299832161917e-23,1.734145714595346e-19,6.7297296824492933e-22
