Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309)
8.894578644833664e-12,0.3179501492090033,5.3626898275466338e-14,1.5508665711952418e-19,1.4749052036092685e-19,7.9120119459985065e-30,1.4148648554314705e-23,0.0,0.0,2.4615808267325724e-12,1.6629989418723957e-20,154.0,0.0,0.99999787084981506,1.0,18.999999971804634,1.4221859840194012e-07,8.8610442875737934e-09,9.1357222202011307e-07,9.3168536294880042e-07,4.9191308642993588e-08,2.3151603633182834e-08,9.3493187635516177e-13,5.040372162568932e-09,5.5408608815020096e-08,4.7844458620304611e-16,1.6255210667171937e-11,2.6664024937429852e-12,1.997214389139109e-14,1.9949019890399e-14,1.5033654763426395e-17,3.6596488245741804e-15,8.0903461715280924e-18,1.1784205024405019e-12,3.9942069397830076e-32,3.8123197040080509e-32,3.8123216299443127e-32,2.345976252461628e-16,1.1105611802071095e-19,6.7543596683424737e-17,6.5609948983397339e-20,7.6276905818561122e-22,6.833436241120186e-21,5.0052677373634156e-24,1.146182432108565e-26,1.7596813495321443e-28,1.1427493511051578e-31,5.7006026945239079e-35,5.5594082768323725e-35,1.2465209719219507e-29,4.0199611138696246e-36,3.2489133773521824e-15,2.6747103081844604e-21,4.524059018244235e-23,3.073395139027369e-25,1.8264718406681695e-26,2.0257494986804172e-24,1.3596854522672144e-30,7.70075169644471e-31,1.8607124227800916e-28,2.0863070427828757e-33,1.4621602139424727e-29,8.846676790688534e-34,3.6320324298119399e-36,6.4518124054080881e-33,1.5398412082664559e-33,1.5387121265646815e-33,2.2820556785189479e-37,5.7132641085424395e-26,9.9618867124337095e-30,4.1809349849740396e-32,8.3562369137489046e-34,1.514204228519818e-34,4.6712420976324937e-38,4.1728755700506774e-38,1.1762964529542978e-42,4.9558567497948861e-31,3.5056363051116302e-31,9.0087613392243643e-37,3.6115910274790076e-44,4.4883988472136579e-47,2.3166267997511851e-47,1.1360498522136886e-36,1.2313367383383917e-15
9.173563288771885e-12,0.3179501492060224,5.5318901338036125e-14,1.6523302733053778e-19,1.5690699057825587e-19,8.9347950411371702e-30,1.5523603524698995e-23,0.0,0.0,2.6140949792160288e-12,1.8309880186776461e-20,154.0,0.0,0.99999780407321459,1.0,18.999999970163778,1.4667936163642977e-07,8.8610501029417191e-09,9.415061441040444e-07,9.6087252321202775e-07,5.0862104215401381e-08,2.4598488448583176e-08,9.642213134101033e-13,5.234163333079233e-09,5.7290576859064902e-08,5.083458705701946e-16,1.729007369749225e-11,2.8341638073503951e-12,2.1898641334464227e-14,2.1873180003965882e-14,1.6517493822941743e-17,3.91061153633834e-15,8.9438366098664302e-18,1.2534466405563239e-12,4.9531748983377041e-32,4.7276219853361799e-32,4.7276244488474459e-32,2.5813804693235438e-16,1.2180606433843442e-19,7.0140510681346003e-17,6.8155793463095056e-20,8.1227410193608371e-22,7.514355461206457e-21,5.6823393804108442e-24,1.3432130552645714e-26,2.0623143019820856e-28,1.3825043150931011e-31,6.9260394757522207e-35,6.5168316497856509e-35,1.4609532146754956e-29,4.8632318926450847e-36,3.4717063429395281e-15,2.8436832023877893e-21,4.9589248285116396e-23,3.2809131744297991e-25,1.9436347245874239e-26,2.22208571539516e-24,1.4903836378490437e-30,8.4409780237781938e-31,2.1053994831484468e-28,2.3615940491938731e-33,1.6544304104913297e-29,1.0011438738867308e-33,4.1096994893557293e-36,7.3117386495120473e-33,1.7972165107473382e-33,1.7958572384798175e-33,2.7473078531950222e-37,6.5527816836293529e-26,1.1377983735870839e-29,4.9290254414611089e-32,1.0174272169111456e-33,1.8377558108496635e-34,5.7177837811868479e-38,5.2465541314322264e-38,1.5268570381743679e-42,5.5560892401835411e-31,4.063320796095358e-31,1.0845414822015433e-36,4.6879951867936317e-44,6.0140656862625788e-47,3.1043233659836715e-47,1.3315459614000785e-36,1.3235562039673732e-15
9.452547932710107e-12,0.31795014920296466,5.701150962739981e-14,1.757168204957036e-19,1.6661604525551082e-19,1.0053632277347419e-29,1.6984962431864279e-23,0.0,0.0,2.7711573145961033e-12,2.010524772954931e-20,154.0,0.0,0.99999773729659402,1.0,18.999999968480658,1.5114012353314367e-07,8.8610537934596315e-09,9.6939793523136261e-07,9.9005953933408603e-07,5.2532900638345978e-08,2.6087492952701689e-08,9.935106057979646e-13,5.4280924036796505e-09,5.9172545878128361e-08,5.3911761008039213e-16,1.8356856036739533e-11,3.0069121328579058e-12,2.3944416278137373e-14,2.3916465383465213e-14,1.8095333857631685e-17,4.1699422484197653e-15,9.8555607396786183e-18,1.3307872456516917e-12,6.1027314238179555e-32,5.8248355176536387e-32,5.8248386455528667e-32,2.8324843138032308e-16,1.332265061099511e-19,7.2739272658149116e-17,7.0705074178337534e-20,8.6328193863239169e-22,8.238711682994432e-21,6.4256788555020133e-24,1.5664163286979716e-26,2.4051758097116669e-28,1.6627775796070733e-31,8.3655001577534093e-35,7.6016931870446752e-35,1.7039003209838845e-29,5.8493598955496336e-36,3.7019276978448385e-15,3.0177495206774523e-21,5.4205366878751927e-23,3.495143676283983e-25,2.0644726033026053e-26,2.4306620759617854e-24,1.6291203776517257e-30,9.2267317886563151e-31,2.3734181435395135e-28,2.663217415972218e-33,1.8650331464533926e-29,1.1287392395574516e-33,4.6329170105874525e-36,8.2547524898897888e-33,2.0878783920154179e-33,2.086251106543791e-33,3.2890056722413611e-37,7.4838706905415511e-26,1.2940677935135607e-29,5.7808408810344998e-32,1.2311678069408592e-33,2.2167376855337359e-34,6.9536700501765565e-38,6.5496298866650726e-38,1.9659345365631804e-42,6.2057196329358022e-31,4.6873447767169196e-31,1.2983849044031619e-36,6.0362170386990617e-44,7.9858511008998938e-47,4.1224384223277091e-47,1.5534109179058874e-36,1.4192549150044167e-15
9.731532576648329e-12,0.31795014919983056,5.8704723124617828e-14,1.8653942668773833e-19,1.7661779470967965e-19,1.1274353854530589e-29,1.8535369476540619e-23,0.0,0.0,2.93276514698052e-12,2.2020631056237627e-20,154.0,0.0,0.99999767051995314,1.0,18.999999966755446,1.5560088409208203e-07,8.8610560595848226e-09,9.972477428281885e-07,1.0192464324138813e-06,5.4203697589538094e-08,2.7618469729727834e-08,1.0227997746936117e-12,5.622138275445132e-09,6.1054515509187147e-08,5.7075675820470278e-16,1.9455557534960547e-11,3.1846362757391795e-12,2.6112958591783448e-14,2.6082361182786252e-14,1.9769990063928512e-17,4.4376400755415302e-15,1.0827418848126247e-17,1.4104423308481412e-12,7.4733617378631167e-32,7.13305777324355e-32,7.1330617171225019e-32,3.0998473063080394e-16,1.4533752831934219e-19,7.5339599870235801e-17,7.3257518826147084e-20,9.157876780381681e-22,9.0077994111292347e-21,7.239435679363606e-24,1.8183073212097125e-26,2.7921361976054155e-28,1.9888646845594089e-31,1.0048308957240889e-34,8.8262694277431475e-35,1.9781073891588151e-29,6.9971137116705856e-36,3.9395766347230347e-15,3.19690246847591e-21,5.9096621007545753e-23,3.7160776248164212e-25,2.1889885948954125e-26,2.651842653095521e-24,1.7761263481099944e-30,1.0059319459109542e-30,2.6662001854076739e-28,2.9927985441727437e-33,2.0950933154332069e-29,1.2681368573120138e-33,5.2044803482093198e-36,9.2860193869296932e-33,2.4149501520591673e-33,2.4130122195506167e-33,3.9168733357564657e-37,8.5132749005362881e-26,1.4659774185617824e-29,6.7468094921199256e-32,1.4811938915598138e-33,2.6584193500683264e-34,8.4054607018442928e-38,8.1216973015208775e-38,2.5120966395465643e-42,6.9069736786738818e-31,5.3830716265072404e-31,1.546245174975511e-36,7.7132811027013544e-44,1.0514339293282494e-46,5.4281165917521777e-47,1.804288093896486e-36,1.5184350921807186e-15
1e-11,0.3179501491966201,6.0334676908333445e-14,1.9727522666169247e-19,1.8651895092429235e-19,1.2550845823848119e-29,2.0113871048093969e-23,0.0,0.0,3.0925698513270888e-12,2.3981411663094563e-20,154.0,0.0,0.99999760626065259,1.0,18.999999965055679,1.598934807173381e-07,8.8610573382279791e-09,1.0240081603016719e-06,1.0473329324990438e-06,5.5811508788040285e-08,2.9131223148012373e-08,1.0509846946150733e-12,5.8089625592419233e-09,6.2865538609683443e-08,6.0201931212746536e-16,2.054297673505248e-11,3.3603481167343449e-12,2.8318909561285411e-14,2.8285612833765219e-14,2.1475543775583703e-17,4.7031452710636929e-15,1.1821183648561749e-17,1.4892798232514771e-12,9.0329463093010048e-32,8.6216320132405977e-32,8.6216369121646235e-32,3.3730082411693641e-16,1.5766271736264171e-19,7.7843153641215697e-17,7.5716512810171835e-20,9.6772377020071903e-22,9.7913306049228892e-21,8.0929809780648435e-24,2.0902757300629428e-26,3.2099736336546404e-28,2.3513142651312973e-31,1.1927536211453911e-34,1.0148738699168226e-34,2.2742072837152645e-29,8.2733511719939384e-36,4.1752787294286909e-15,3.3740979731540483e-21,6.4070388436351012e-23,3.9350035373773421e-25,2.3122862118012365e-26,2.8769245224069826e-24,1.9256123142695171e-30,1.0905952940621776e-30,2.9726991198305232e-28,3.3379073726624965e-33,2.3359307765504368e-29,1.414078015718177e-33,5.8028248194763321e-36,1.0366691929053041e-32,2.7671548346782381e-33,2.7648728171669263e-33,4.6123245179452871e-37,9.603238966449212e-26,1.647116176255398e-29,7.7944823271666265e-32,1.760504129148245e-33,3.1500485785090043e-34,1.0033626644333414e-37,9.9302771044413995e-38,3.1589894035845031e-42,7.6326251282253618e-31,6.1254894811184e-31,1.8207850595174745e-36,9.6996876871596804e-44,1.3597239987999638e-46,7.0202227272122048e-47,2.0757306157391559e-36,1.6171651746265701e-15
1.001051722058655e-11,0.3179501491966201,6.0398541811184272e-14,1.9770223147704092e-19,1.8691234954627627e-19,1.2602961561617293e-29,2.0177469861341683e-23,0.0,0.0,3.0989158013787112e-12,2.4060631532191258e-20,154.0,0.0,0.99999760374329194,1.0,18.999999964988305,1.6006164331324504e-07,8.8610573751869002e-09,1.0250557138047106e-06,1.0484332203231371e-06,5.5874494850944512e-08,2.9191271879747848e-08,1.0520888380330872e-12,5.816283076632854e-09,6.2936485506651078e-08,6.032602790758324e-16,2.0586178063460654e-11,3.367325076245784e-12,2.8407750314321442e-14,2.8374344735940582e-14,2.1544271317601669e-17,4.713704131242531e-15,1.1861306966764745e-17,1.4924119110951916e-12,9.0993146039792818e-32,8.684978482108516e-32,8.6849834222367005e-32,3.3840334249467236e-16,1.581591994417978e-19,7.7941252821003155e-17,7.5812896756119836e-20,9.6978645090434521e-22,9.8229088005586017e-21,8.1278801903157935e-24,2.1015555111350103e-26,3.2273039745363045e-28,2.3665623095717192e-31,1.2006778058120292e-34,1.0203593387058011e-34,2.2864886707005284e-29,8.3270524364090837e-36,4.1846523451823226e-15,3.3811352809255159e-21,6.4270660275440088e-23,3.9437060419750813e-25,2.3171858269279197e-26,2.8859910217142823e-24,1.9316314610417511e-30,1.0940043172654644e-30,2.9852193241350842e-28,3.3520064740336033e-33,2.3457687471470376e-29,1.4200398317482695e-33,5.82726671325614e-36,1.0410858029475554e-32,2.7817437835116875e-33,2.7794473147537732e-33,4.6415328138818145e-37,9.6480128576975792e-26,1.6545389236427811e-29,7.8380288903138912e-32,1.772283135034121e-33,3.1707440795604744e-34,1.0102417959803733e-37,1.0007650127262129e-37,3.1870583998531006e-42,7.6620957490349486e-31,6.1561020635829132e-31,1.8323154765261509e-36,9.7858796103394445e-44,1.3732896441816158e-46,7.0902829084212005e-47,2.087000965757861e-36,1.6210986071579697e-15
1.0289501864524772e-11,0.317950149193334,6.2092965668958358e-14,2.0920661594750671e-19,1.9749982066172109e-19,1.4045628769141614e-29,2.1913909793378545e-23,0.0,0.0,3.2696066134329538e-12,2.6229912745780324e-20,154.0,0.0,0.99999753696661053,1.0,18.999999963179395,1.6452240119663292e-07,8.8610580635745386e-09,1.0528219945569884e-06,1.077619918200971e-06,5.7545292273807209e-08,3.0805753016939351e-08,1.0813778110099665e-12,6.0105116681087512e-09,6.4818455702960744e-08,6.3662514745081663e-16,2.174871751154585e-11,3.5549674092885733e-12,3.0832265678539631e-14,3.079588558135788e-14,2.3420980193401185e-17,4.9981335283064789e-15,1.2959116879396404e-17,1.5766960029345596e-12,1.1018937201168253e-31,1.0517199271053271e-31,1.0517205420750581e-31,3.685611074147033e-16,1.7171157147253644e-19,8.0544028633137246e-17,7.8371012587132618e-20,1.0252734088861852e-21,1.0685325675086455e-20,9.0954030927314213e-24,2.4189891598027447e-26,3.7150326317731855e-28,2.8021986149109369e-31,1.427641443735149e-34,1.1747476176114545e-34,2.6321324182314693e-29,9.8616351459170392e-36,4.4371540201650723e-15,3.5704412222536797e-21,6.9735108941479159e-23,4.178019990264657e-25,2.4490674360558106e-26,3.1334702610647291e-24,2.0958648665140479e-30,1.1870200752526626e-30,3.3319911517623434e-28,3.7425578198955365e-33,2.6182501618848255e-29,1.5851712631432453e-33,6.5042350599179868e-36,1.163474012271065e-32,3.1917654129588618e-33,3.1890567927700664e-33,5.474557214170058e-37,1.0895380997934981e-25,1.8607950854157478e-29,9.0662855244842434e-32,2.1096694539425119e-33,3.762366086482644e-34,1.2076682004796276e-37,1.2258195701681111e-37,4.0160958898340852e-42,8.4733481984334984e-31,7.0122760879193644e-31,2.1611644673788745e-36,1.2331643458940146e-43,1.7801464119979204e-46,9.1916061862647862e-47,2.404560090918323e-36,1.7272470360242572e-15
1.0568486508462994e-11,0.31795014918997216,6.3787994680106503e-14,2.2105395671227514e-19,2.0838031924569452e-19,1.5608700422249553e-29,2.3747336486894973e-23,0.0,0.0,3.4448349291865505e-12,2.8533200375957533e-20,154.0,0.0,0.99999747018990892,1.0,18.999999961328875,1.6898315774224588e-07,8.8610583384314543e-09,1.0805467309687524e-06,1.1068065388711261e-06,5.9216089759808146e-08,3.2461767267772186e-08,1.1106667064940987e-12,6.2048112261129853e-09,6.6700425987371856e-08,6.7084834867384036e-16,2.2943175783774298e-11,3.7475521843194778e-12,3.3389971135335704e-14,3.3350445486096961e-14,2.5402912984632201e-17,5.290927378992899e-15,1.4122736131475993e-17,1.6632946243010285e-12,1.3275028862383956e-31,1.2670571310075928e-31,1.2670578920600517e-31,4.0051530534788347e-16,1.8601467995371909e-19,8.3147755457314416e-17,8.0931700822231821e-20,1.082243724460628e-21,1.1596331545852812e-20,1.014651500345161e-23,2.7735996654731499e-26,4.259927414216906e-28,3.3026644360607154e-31,1.6896134799007713e-34,1.3472528535481836e-34,3.018305715261267e-29,1.1625333459630687e-35,4.6970808501528821e-15,3.7648135852241617e-21,7.5497566014032122e-23,4.4190105717117849e-25,2.5846365676993574e-26,3.394642956804488e-24,2.269054955675005e-30,1.2851085723717665e-30,3.7080730799628354e-28,4.16621670539852e-33,2.9137611251643701e-29,1.7642742198824198e-33,7.2384259728406732e-36,1.2963290176943949e-32,3.6487207347146301e-33,3.645540124200472e-33,6.4285256650933539e-37,1.2262956752777055e-25,2.0858196969499003e-29,1.0444073938155451e-31,2.4990708000695135e-33,4.4426882929824878e-34,1.4363451650889977e-37,1.4930401132407243e-37,5.0284993021817857e-42,9.3430107853170445e-31,7.9576748594202129e-31,2.5377579476484167e-36,1.5440534403412456e-43,2.2910842780349207e-46,1.1830716385547531e-46,2.7601701755707168e-36,1.8368817044245473e-15
1.0847471152401216e-11,0.3179501491865351,6.5483628827053554e-14,2.3324562592941331e-19,2.1955395678346493e-19,1.7298693034138067e-29,2.5680398165923883e-23,0.0,0.0,3.6245981048826059e-12,3.0975282060533973e-20,154.0,0.0,0.99999740341318677,1.0,18.999999959436902,1.7344391295008417e-07,8.8610583368554883e-09,1.1082300684131973e-06,1.1359930931953417e-06,6.0886887245867454e-08,3.4159169269215644e-08,1.1399555353862494e-12,6.3991708888917988e-09,6.8582396288832099e-08,7.0592687863918633e-16,2.4169552797628553e-11,3.9450683452137097e-12,3.6084325377874042e-14,3.6041478469973353e-14,2.7492859722661771e-17,5.5920847952235496e-15,1.5354048040436253e-17,1.7522077943535888e-12,1.5915214120251467e-31,1.5190551388453589e-31,1.5190560754448845e-31,4.3432365266814453e-16,2.0108854399970243e-19,8.5752287736766551e-17,8.3494821287820732e-20,1.1406925908439641e-21,1.2557203629740479e-20,1.1285846000146153e-23,3.1685458978751722e-26,4.8668520646330482e-28,3.8754453268538228e-31,1.9908488703191385e-34,1.5394182282792688e-34,3.4484592878956321e-29,1.3644747168665654e-35,4.9644320253320975e-15,3.9642456906595476e-21,8.1565605344027674e-23,4.6666689269823861e-25,2.723896375762108e-26,3.6698712030471297e-24,2.4514293635560167e-30,1.3883987328847789e-30,4.1150642832550663e-28,4.6247946989492787e-33,3.2335580025732824e-29,1.9581117110032246e-33,8.0329615548928992e-36,1.4402285297276383e-32,4.1565204371095037e-33,4.1528012480166171e-33,7.517079710606205e-37,1.3758601638267341e-25,2.330717482704693e-29,1.1984615887538959e-31,2.9467177003875963e-33,5.2219006870042034e-34,1.7001170115599338e-37,1.8088272216772182e-37,6.2580678671936187e-42,1.0273380146130666e-30,8.9986225173060963e-31,2.9674811218253095e-36,1.9216365790410461e-43,2.9287511050644332e-46,1.5124699744009476e-46,3.157237232796639e-36,1.9500037257830133e-15
1.1405440440277659e-11,0.31795014917943604,6.887671245910766e-14,2.5866741617121249e-19,2.427810961531531e-19,2.1086364992077395e-29,2.9856024441736222e-23,0.0,0.0,3.9977185110962818e-12,3.6295287155063559e-20,154.0,0.0,0.99999726985968207,1.0,18.999999955529226,1.8236541935243764e-07,8.8610578250849727e-09,1.1634731253509236e-06,1.194366038083459e-06,6.4228482070615045e-08,3.7677557613612143e-08,1.1985330287987501e-12,6.7880352512100385e-09,7.234633677670611e-08,7.7863796090340956e-16,2.6718062773959623e-11,4.3548507715066e-12,4.1896776348322135e-14,4.1846741162153287e-14,3.2007923971290724e-17,6.2194867711916046e-15,1.8027262025865707e-17,1.9369778624881784e-12,2.2564918703860727e-31,2.1537509573259601e-31,2.1537523538710838e-31,5.0773582466118119e-16,2.3362853324347268e-19,9.0963295912049204e-17,8.8627903658463859e-20,1.2620068521086697e-21,1.4633633942865629e-20,1.3848280175013242e-23,4.0929442012036483e-26,6.2875786374355366e-28,5.2710684849764034e-31,2.7300878250509293e-34,1.9893254463188202e-34,4.4554570753049637e-29,1.8568483792864893e-35,5.5214041713113702e-15,4.3782625501792702e-21,9.4648600944216389e-23,5.1819537106549012e-25,3.0135006778461587e-26,4.2639402777525728e-24,2.8446379115914319e-30,1.6110976093398477e-30,5.0283796889191185e-28,5.6541911229976588e-33,3.9511986932904522e-29,2.3931418721307689e-33,9.8159620599526164e-36,1.7635480876838372e-32,5.3413531934784714e-33,5.3363272822261127e-33,1.01581756866583e-36,1.7166983680456687e-25,2.8847056247783037e-29,1.5610596828518372e-31,4.044411573524272e-33,7.1219267001672831e-34,2.3500611360010616e-37,2.6155528258429195e-37,9.5298486497828219e-42,1.2325507407420047e-30,1.1393686371811474e-30,4.0100936836930437e-36,2.9263827780476178e-43,4.6961783216997952e-46,2.4255914359142786e-46,4.0904166649594955e-36,2.1867133974215902e-15
1.1963409728154102e-11,0.31795014917203906,7.2272216428255631e-14,2.8548287542800415e-19,2.6718213665166751e-19,2.5464207887846171e-29,3.446199471114975e-23,0.0,0.0,4.3889468798595399e-12,4.2229463350566835e-20,154.0,0.0,0.99999713630609621,1.0,18.999999951457553,1.9128692040369509e-07,8.861056953620035e-09,1.2185523182127307e-06,1.2527388108391418e-06,6.7570076552343501e-08,4.1359765288148329e-08,1.2571103494291711e-12,7.177046781132411e-09,7.6110276946142439e-08,8.5473457100012826e-16,2.9394246970905606e-11,4.784226923184782e-12,4.8297133893218158e-14,4.8239151783075834e-14,3.6988368688406186e-17,6.8803323496837045e-15,2.0993741241987236e-17,2.1310063801509988e-12,3.1461018129963918e-31,3.00286039221872e-31,3.0028624350604745e-31,5.8926796632999531e-16,2.6949136444103329e-19,9.6176276258842906e-17,9.3769511579925295e-20,1.3891781500919919e-21,1.6924749159151629e-20,1.6822118417303714e-23,5.2209679297294467e-26,8.0215468048196881e-28,7.0621187743063477e-31,3.6875653279686539e-34,2.5385378321398981e-34,5.6845861323383545e-29,2.4892796269781935e-35,6.1080639779979864e-15,4.812438913891151e-21,1.0904418689077216e-22,5.7238042126639169e-25,3.3179057348335379e-26,4.9185644830102915e-24,3.277296573433586e-30,1.8561395933793007e-30,6.0855638787780377e-28,6.8461860993504881e-33,4.7818774558871918e-29,2.896763595670121e-33,1.1879839526884188e-35,2.1383587660398432e-32,6.7818547894173179e-33,6.7751603866790206e-33,1.3530465820910994e-36,2.1189217379850872e-25,3.5322127260350644e-29,2.0065264029113191e-31,5.4639793813059658e-33,9.561197630576947e-34,3.1954822236320236e-37,3.7134987450644583e-37,1.4213789048531116e-41,1.4648423516989771e-30,1.4252986273037323e-30,5.3413561562051937e-36,4.3648484468954839e-43,7.3572894827496464e-46,3.8006669886297141e-46,5.2356504244522981e-36,2.4373818301903962e-15
