Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533)
3.844347665578638e-09,0.6373756108438653,3.1512156557518972e-09,3.2277807205390414e-12,3.1604047290429039e-12,4.6527808720736738e-17,6.8050775693953558e-14,0.0,0.0,1.1823001749695934e-06,3.335546230289343e-10,154.0,0.0,0.99660758315337683,1.0,18.999845396538003,0.00026784730317278569,1.5108147311940501e-07,0.00088120395627498173,0.0010365143246476303,0.00043014590976766994,0.00015121523641689597,3.2828766170097014e-10,2.1455415709398879e-06,0.00060805806938333108,2.073825710848125e-12,8.1626054379241999e-06,5.9324415306424021e-07,5.6421504901493952e-06,5.6395187362941408e-06,1.6113009995134442e-09,3.2654899191565264e-08,1.0152845516033368e-09,6.4733174970623522e-07,8.5597578700716257e-13,8.6331394813091971e-13,8.6486233291302728e-13,5.709011198232939e-08,1.671185401655898e-11
3.963645020955675e-09,0.6373755948095551,3.3076937091058152e-09,3.4847223394836468e-12,3.4099062069888278e-12,5.3451565237602637e-17,7.5592561582545691e-14,0.0,0.0,1.2565813599967793e-06,3.7668814186815071e-10,154.0,0.0,0.99650239883695202,1.0,18.999840548036623,0.0002761163108906159,1.5106729915571699e-07,0.00090820457260200826,0.0010685423081939933,0.00044346890285209504,0.00015591745474921587,3.3843157497363923e-10,2.2118561031288583e-06,0.00062690023750290624,2.1383137981832716e-12,8.6757283164439829e-06,6.1239116033899102e-07,6.0137404053052864e-06,6.0109347621124004e-06,1.7174244431563615e-09,3.3998560453872134e-08,1.0821613854369422e-09,6.8968513811166131e-07,1.001760839806536e-12,1.012523270766788e-12,1.0143980346971658e-12,6.2550841619247108e-08,1.7862344144670751e-11
4.0829423763327115e-09,0.6373755788280115,3.4674556519502208e-09,3.7542460203692073e-12,3.6714115429282989e-12,6.116342453527296e-17,8.3724296118106606e-14,0.0,0.0,1.3331112943245535e-06,4.2386791372927317e-10,154.0,0.0,0.99639722005125886,1.0,18.999835699968074,0.00028438274880832797,1.5105312581379185e-07,0.00093518793811965333,0.001100561895258672,0.00045679026236453927,0.00016061666334892175,3.4857282420298551e-10,2.2781532197581757e-06,0.00064574063393254026,2.2027606088515585e-12,9.2044078431071803e-06,6.3152595046611505e-07,6.3971291670477334e-06,6.3941440229840661e-06,1.8269176244712353e-09,3.5345622545746143e-08,1.1511620147627304e-09,7.3347456369129228e-07,1.1666066296553489e-12,1.1816745081104487e-12,1.1839310776454345e-12,6.8347586318741375e-08,1.9053818309151712e-11
4.202239731709748e-09,0.6373755628991754,3.6304806974861695e-09,4.0366122980533789e-12,3.9451539170317868e-12,6.97272258517421e-17,9.247430423294866e-14,0.0,0.0,1.4118886619232223e-06,4.753382285024713e-10,154.0,0.0,0.99629204681304617,1.0,18.999830852324752,0.00029264661749779002,1.5103895309618122e-07,0.00096215404624819918,0.0011325730727982321,0.00047010998840689357,0.00016531286107723166,3.5871140525775728e-10,2.3444328938201233e-06,0.00066457925913409677,2.2671661272352792e-12,9.7486366529321561e-06,6.5064851873661616e-07,6.7923092430337271e-06,6.7891389787834662e-06,1.939778386607548e-09,3.6695703694723011e-08,1.2222850802195481e-09,7.787083621556601e-07,1.3522926016217992e-12,1.3726990150241766e-12,1.3754000994039417e-12,7.4490198557988967e-08,2.0286517146971665e-11
4.321537087086785e-09,0.6373755470229872,3.7967481791874864e-09,4.3320800622076824e-12,4.2313643474620979e-12,7.9210001557764033e-17,1.0187147766992425e-13,0.0,0.0,1.4929121381515275e-06,5.3135039667457476e-10,154.0,0.0,0.99618687913904913,1.0,18.999826005099056,0.00030090791753089327,1.5102478100543405e-07,0.00098910289043239031,0.0011645758277830044,0.00048342808108127054,0.00017000604679962095,3.6884731401105554e-10,2.4106950983354351e-06,0.00068341611352846544,2.3315303377751103e-12,1.0308407376123144e-05,6.69758860472791e-07,7.1992730980246642e-06,7.1959120858040245e-06,2.0560045716922112e-09,3.8048463416409989e-08,1.2955292218017659e-09,8.2539486261037773e-07,1.5607008422587261e-12,1.5876482222043632e-12,1.5908645071955279e-12,8.0988515403877339e-08,2.1560681105295387e-11
4.440834442463822e-09,0.637375531199388,3.9662375500944378e-09,4.6409065669424025e-12,4.530271705212706e-12,8.968204154427269e-17,1.1194527085252888e-13,0.0,0.0,1.5761803897727566e-06,5.9216273702182498e-10,154.0,0.0,0.99608171704598969,1.0,18.999821158283392,0.00030916664947955167,1.5101060954409867e-07,0.0010160344641414313,0.0011965701471971007,0.0004967445404900051,0.00017469621938582137,3.7898054634034275e-10,2.4769398063533569e-06,0.00070225119750002651,2.3958532249701056e-12,1.0883712638080531e-05,6.8885697102915579e-07,7.6180131938961063e-06,7.614455796749214e-06,2.1755940208269768e-09,3.9403598051557828e-08,1.3708930788576504e-09,8.7354238754262805e-07,1.7938184101535283e-12,1.8286971542358203e-12,1.8325080383072107e-12,8.7852358508358245e-08,2.2876550441078085e-11
4.560131797840859e-09,0.6373755154283193,4.1389283821117786e-09,4.9633474403743642e-12,4.842102728855077e-12,1.012169567917267e-16,1.2272569677799284e-13,0.0,0.0,1.6616920749709125e-06,6.5804056425591813e-10,154.0,0.0,0.9959765605505766,1.0,18.999816311870198,0.00031742281391570158,1.5099643871472096e-07,0.001042948760868988,0.0012285560180384349,0.00051005936673565388,0.00017938337770982129,3.8911109812743975e-10,2.5431669909516351e-06,0.00072108451140062864,2.4601347733776959e-12,1.1474545059411109e-05,7.079428457793058e-07,8.0485219896615727e-06,8.0447625607376363e-06,2.2985445740898644e-09,4.0760836785188402e-08,1.448375290090251e-09,9.2315925280766476e-07,2.0537396257199354e-12,2.0981479383630938e-12,2.1026423125166278e-12,9.5091534103851049e-08,2.4234365220732532e-11
4.679429153217896e-09,0.637375499709721,4.3148003653109098e-09,5.2996566941379053e-12,5.1670820391955904e-12,1.1389174212852761e-16,1.3424332293323741e-13,0.0,0.0,1.7494458433669299e-06,7.2925617662356151e-10,154.0,0.0,0.99587140966950483,1.0,18.999811465851899,0.00032567641141130227,1.5098226851984346e-07,0.0010698457741331853,0.001260533427318741,0.00052337255992099556,0.0001840675206498654,3.992389652585383e-10,2.6093766252365807e-06,0.00073991605555314289,2.5243749676136828e-12,1.2080897255938384e-05,7.2701648010792115e-07,8.4907919414912041e-06,8.4868248233031062e-06,2.4248540705351971e-09,4.2119938094174509e-08,1.5279744935574352e-09,9.7425376761532141e-07,2.342668320818749e-12,2.3984333039840639e-12,2.4037103764588961e-12,1.0271583299869608e-07,2.5634365319784831e-11
4.798726508594933e-09,0.6373754840435352,4.4938333072359942e-09,5.6500867328394495e-12,5.5054321538425895e-12,1.2778683818505606e-16,1.4652926723358658e-13,0.0,0.0,1.8394403360349377e-06,8.0608884345972981e-10,154.0,0.0,0.9957662644194557,1.0,18.999806620220959,0.00033392744253833522,1.5096809896200853e-07,0.001096725497476609,0.0012925023620635912,0.00053668412014902967,0.00018874864708845484,4.0936414362421064e-10,2.6755686823431402e-06,0.00075874583025463101,2.5885737923522438e-12,1.2702761838712837e-05,7.4607786941372013e-07,8.9448155027194893e-06,8.9406350263839035e-06,2.5545203481905272e-09,4.3480686578053396e-08,1.6096893266699648e-09,1.0268342345165325e-06,2.6629200487572033e-12,2.732120072868221e-12,2.7382902399331847e-12,1.1073503057265773e-07,2.7076790422480524e-11
4.91802386397197e-09,0.637375468429702,4.6760071322141757e-09,6.0148883634559246e-12,5.8573735016840377e-12,1.4298619254962064e-16,1.5961519398413185e-13,0.0,0.0,1.9316741855185738e-06,8.8882479269480283e-10,154.0,0.0,0.99566112481709779,1.0,18.999801774969839,0.00034217590786880402,1.5095393004375619e-07,0.0011235879244663031,0.0013244628093124144,0.00054999404752297725,0.00019342675591234741,4.1948662911940518e-10,2.7417431354348801e-06,0.00077757383577917128,2.6527312323259348e-12,1.334013141402222e-05,7.6512700911512049e-07,9.4105851238503115e-06,9.4061856083094662e-06,2.6875412440528001e-09,4.4842890133136835e-08,1.6935184261890501e-09,1.080908949389866e-06,3.0169242551993145e-12,3.1019126401009062e-12,3.1090984041474812e-12,1.1915888677247745e-07,2.8561880021370785e-11
5.0373212193490066e-09,0.6373754528681631,4.8613018806699256e-09,6.3943108046773983e-12,6.223124437276284e-12,1.5957732013281416e-16,1.7353330986364052e-13,0.0,0.0,2.0261460158473494e-06,9.777571983157764e-10,154.0,0.0,0.99555599087908531,1.0,18.999796930091019,0.00035042180797473476,1.5093976176762282e-07,0.0011504330486937686,0.0013564147561185155,0.00056330234214628104,0.00019810184601255665,4.2960641764345679e-10,2.8078999577040305e-06,0.00079640007238037779,2.7168472723256731e-12,1.3992998583401839e-05,7.8416389465114699e-07,9.8880932525667124e-06,9.8834690037919222e-06,2.8239145940859459e-09,4.6206377433072813e-08,1.7794604282248363e-09,1.1364862014280649e-06,3.4072264105247712e-12,3.5106564457556033e-12,3.5189933819004486e-12,1.2799714610747634e-07,3.0089873416915683e-11
5.1566185747260435e-09,0.6373754373588594,5.0496977084435364e-09,6.7886016961942048e-12,6.6029012551444895e-12,1.776513627469298e-16,1.883163599308928e-13,0.0,0.0,2.1228544425530593e-06,1.0731861677817549e-09,154.0,0.0,0.99545086262205973,1.0,18.999792085576981,0.00035866514342817551,1.5092559413614453e-07,0.0011772608637749661,0.0013883581895490942,0.0005766090041226039,0.00020277391628435211,4.3972350510010101e-10,2.8740391223715884e-06,0.00081522454029364665,2.7809218972007502e-12,1.4661355943644858e-05,8.031885214785505e-07,1.0377332333744456e-05,1.0372477643921495e-05,2.9636382332195694e-09,4.757099568211395e-08,1.8675139682356076e-09,1.1935742731245986e-06,3.836490104176756e-12,3.9613414372969209e-12,3.9709792096995918e-12,1.3725953764520764e-07,3.1661009717107027e-11
5.27591593010308e-09,0.6373754219017317,5.2411748861136086e-09,7.1980071079289816e-12,6.9969182039952329e-12,1.9730314790706337e-16,2.0399762365333361e-13,0.0,0.0,2.2217980726862435e-06,1.1754187293939252e-09,154.0,0.0,0.99534574006264831,1.0,18.999787241420229,0.00036690591480119606,1.509114271518556e-07,0.0012040713633503107,0.0014202930966852622,0.00058991403355582986,0.00020744296562725926,4.4983788739746705e-10,2.9401606026872896e-06,0.00083404723973815964,2.844955091858821e-12,1.5345196086812589e-05,8.2220088506981783e-07,1.0878294809464696e-05,1.0873203956161168e-05,3.1067099953473873e-09,4.8936608611082408e-08,1.9576776810267675e-09,1.2521814402602291e-06,4.3074991015329917e-12,4.457105522717503e-12,4.4682089518154597e-12,1.4695577500715924e-07,3.3275527837091164e-11
5.395213285480117e-09,0.6373754064967214,5.4357137983235469e-09,7.6227715492138916e-12,7.4053875008418598e-12,2.1863124686037584e-16,2.2061091095792776e-13,0.0,0.0,2.3229755048326936e-06,1.2847688196202211e-09,154.0,0.0,0.99524062321746531,1.0,18.999782397613295,0.00037514412266588824,1.5089726081728618e-07,0.0012308645410846752,0.0014522194646220633,0.00060321743055006334,0.00021210899294505986,4.5994956044808633e-10,3.006264371929636e-06,0.00085286817091867202,2.90894684126591e-12,1.6044511600244784e-05,8.4120098091379645e-07,1.1390973119024022e-05,1.1385640364338797e-05,3.2531277133249962e-09,5.0303094689791075e-08,2.0499502007494318e-09,1.3123159718895853e-06,4.8231593638222832e-12,5.0012380144123574e-12,5.0139881962720592e-12,1.5709555636450541e-07,3.4933666498780906e-11
5.514510640857154e-09,0.6373753911437696,5.6332949431120228e-09,8.0631379779133903e-12,7.8285193450430332e-12,2.4173803184987253e-16,2.3819055830410942e-13,0.0,0.0,2.4263853291300126e-06,1.4015572703748707e-09,154.0,0.0,0.99513551210311113,1.0,18.999777554148682,0.00038337976759436539,1.5088309513496603e-07,0.0012576403906673849,0.0014841372804684887,0.00061651919520962965,0.00021677199714579051,4.7005852016891044e-10,3.0723504034060149e-06,0.00087168733402710687,2.9728971304464063e-12,1.6759295066569963e-05,8.6018880451711539e-07,1.1915359698943743e-05,1.1909779288638598e-05,3.402889218967427e-09,5.1670345532782499e-08,2.1443301608989299e-09,1.3739861303277479e-06,5.3865010315981741e-12,5.5971830637938776e-12,5.6117785427735213e-12,1.6768856443390864e-07,3.6635664230462096e-11
5.633807996234191e-09,0.6373753758428176,5.833898931247418e-09,8.5193478094928362e-12,8.2665219322550514e-12,2.6672973261901342e-16,2.5677142477871777e-13,0.0,0.0,2.5320261272842203e-06,1.5261117962530242e-09,154.0,0.0,0.99503040673617238,1.0,18.999772711018949,0.00039161285015876273,1.5086893010742398e-07,0.001284398905812221,0.0015160465313475006,0.00062981932763907353,0.00022143197714174327,4.8016476248130261e-10,3.1384186704526799e-06,0.00089050472924397475,3.0368059444830441e-12,1.7489539063715708e-05,8.7916435140451599e-07,1.2451446982980219e-05,1.244561314559377e-05,3.5559923430470103e-09,5.3038264477636399e-08,2.2408161943134184e-09,1.437200171136848e-06,6.0006803722739734e-12,6.2485430866502429e-12,6.2652010825664224e-12,1.7874446647337116e-07,3.8381759366404003e-11
5.8724027069882656e-09,0.637375345396678,6.244098440325319e-09,9.4802556850580273e-12,9.1879621827243967e-12,3.2281241984440046e-16,2.9707884137486015e-13,0.0,0.0,2.7499949299295234e-06,1.7998642681474982e-09,154.0,0.0,0.99482021331082127,1.0,18.999763025734332,0.00040807133048396509,1.5084060202676876e-07,0.0013378639077656562,0.0015798392867650739,0.00065641469622687424,0.00023074286018976017,5.0036907858835263e-10,3.2705018047463466e-06,0.00092813421667512733,3.1644990877475164e-12,1.8996378938736329e-05,9.170785972163744e-07,1.3558693384672934e-05,1.3552335305311559e-05,3.8722147643831303e-09,5.5775771507974849e-08,2.4401010089976213e-09,1.5682928882713217e-06,7.3948191260774178e-12,7.7327295018783697e-12,7.7542453671143286e-12,2.0228354417676265e-07,4.2007194215764674e-11
6.087137946666932e-09,0.6373753181724018,6.6234238947378139e-09,1.0401647828727261e-11,1.0070164431866742e-11,3.8087988166744873e-16,3.3713995575242945e-13,0.0,0.0,2.9537823825338762e-06,2.0762295673858246e-09,154.0,0.0,0.99463105905028637,1.0,18.999754310048882,0.00042287520523159037,1.5081510901882964e-07,0.0013859230631834997,0.0016372233455565087,0.00068034494678217441,0.00023911230132787176,5.1854362872161272e-10,3.3893156043626764e-06,0.00096199471079317213,3.2792809232384598e-12,2.0405335287546362e-05,9.5115938753663915e-07,1.4595155593503544e-05,1.4588305766422525e-05,4.1682214955359006e-09,5.824104112276715e-08,2.6266463839165751e-09,1.6916390924643771e-06,8.8577217209906585e-12,9.2975168728512335e-12,9.3243621860000498e-12,2.2514847676908612e-07,4.5423285686181117e-11
6.301873186345599e-09,0.6373752911156919,7.0122469031105716e-09,1.1378057542201905e-11,1.1003695623817078e-11,4.4688867968112092e-16,3.810106273728756e-13,0.0,0.0,3.16477574952175e-06,2.3831667851797383e-09,154.0,0.0,0.99444192366871287,1.0,18.999745595333007,0.00043767078681841514,1.5078961817158371e-07,0.0014339259583768975,0.0016945794542301562,0.00070426991054780728,0.00024747192732094706,5.3670931122308934e-10,3.5080714338756995e-06,0.00099584947934869814,3.393928149937255e-12,2.1864268114375939e-05,9.8520033248680915e-07,1.5669410288246223e-05,1.5662049703708519e-05,4.4750212867446513e-09,6.0707387467267131e-08,2.819994143954543e-09,1.8201155559791497e-06,1.0540387792062581e-11,1.1105467302773693e-11,1.1138698401830812e-11,2.4966282404547455e-07,4.8985950412631266e-11
6.516608426024266e-09,0.6373752642262058,7.4104583772814915e-09,1.2410838165535054e-11,1.1989699312813313e-11,5.2160500198893086e-16,4.2891254505004589e-13,0.0,0.0,3.3829664567358962e-06,2.7228343210035802e-09,154.0,0.0,0.99425280726234089,1.0,18.999736881543654,0.00045245807858189575,1.5076412949968949e-07,0.0014818725575686702,0.0017519075381945931,0.00072818958814141693,0.00025582173197931466,5.5486610246663291e-10,3.6267691388313101e-06,0.0010296985231204824,3.5084406829562993e-12,2.3373133965079984e-05,1.0192014065910076e-06,1.678141324403066e-05,1.6773522757519926e-05,4.7926014491262465e-09,6.3174532008704764e-08,3.0201362919072511e-09,1.9537701793157508e-06,1.2466029208340201e-11,1.3183760756167369e-11,1.3224594883888895e-11,2.7588240596554709e-07,5.2696571294500707e-11
6.7313436657029324e-09,0.6373752375036024,7.8179503607364445e-09,1.3501327552315039e-11,1.3029299102712054e-11,6.0583978202092392e-16,4.8107257990900034e-13,0.0,0.0,3.6083458428488264e-06,3.0974617921122579e-09,154.0,0.0,0.99406370992726589,1.0,18.99972816863794,0.00046723708385970581,1.5073864301779655e-07,0.0015297628252382409,0.0018092075230064794,0.00075210398018294453,0.0002641617091579579,5.7301397887295744e-10,3.7454085650817935e-06,0.0010635418428384859,3.6228184380204016e-12,2.4931889336988298e-05,1.0531625845560745e-06,1.7931120207820635e-05,1.7922680529363255e-05,5.1209492827036017e-09,6.5642248282211419e-08,3.2270648235785829e-09,2.092650791019227e-06,1.4659325286929835e-11,1.5561508655929643e-11,1.561134160182963e-11,3.0386287989639034e-07,5.655652916374308e-11
6.946078905381599e-09,0.6373752109475401,8.2346160166856431e-09,1.4650848232123579e-11,1.4123598896445581e-11,7.0044964293232303e-16,5.3772271522921024e-13,0.0,0.0,3.8409051596844955e-06,3.5093497848949632e-09,154.0,0.0,0.99387463175943902,1.0,18.999719456573068,0.00048200780598973378,1.5071315874053277e-07,0.0015775967261216076,0.0018664793343709004,0.00077601308729462301,0.00027249185275650823,5.9115291690970633e-10,3.8639895587862611e-06,0.0010973794391936356,3.7370613314666732e-12,2.6540490679100927e-05,1.0870838412712853e-06,1.9118486898615904e-05,1.910947858178582e-05,5.4600520763725683e-09,6.8110352104366025e-08,3.4407717277595664e-09,2.2368051474282739e-06,1.714645391786119e-11,1.8269817042119772e-11,1.8330242013498845e-11,3.3365974054257108e-07,6.0567202777623877e-11
7.160814145060266e-09,0.6373751845576785,8.6603496162687733e-09,1.5860707571237704e-11,1.5273683142679291e-11,8.0633781795688378e-16,5.9909997700812324e-13,0.0,0.0,4.0806355725415499e-06,3.9608696047500463e-09,154.0,0.0,0.99368557285466574,1.0,18.999710745306405,0.00049677024831008062,1.5068767668248822e-07,0.001625374225211309,0.0019237228981417085,0.00079991691010097583,0.00028081215671923879,6.0928289309153599e-10,3.9825119664110905e-06,0.0011312113128457793,3.851169280244479e-12,2.8198894392283562e-05,1.1209651518073614e-06,2.0343469007654984e-05,2.0333872438264498e-05,5.809897107870075e-09,7.0578693613064591e-08,3.6612489862081861e-09,2.386280932424387e-06,1.9955121616305681e-11,2.1341849412214322e-11,2.1414677174194814e-11,3.653283198778588e-07,6.4729968811482443e-11
7.3755493847389326e-09,0.6373751583336765,9.0950465268846649e-09,1.7132197931632843e-11,1.6480617079761118e-11,9.2445504764653263e-16,6.6544636522332675e-13,0.0,0.0,4.3275281605181107e-06,4.4544630245278805e-09,154.0,0.0,0.9934965333086071,1.0,18.999702034795455,0.00051152441415905814,1.5066219685824629e-07,0.0016730952877563935,0.0019809381403218572,0.00082381544922881212,0.0002891226150350601,6.274038839803035e-10,4.1009756347312415e-06,0.0011650374644301405,3.9651422019153673e-12,2.9907056829463044e-05,1.1548064914162996e-06,2.1606022198616896e-05,2.159581758309678e-05,6.1704716437428872e-09,7.3047150807723333e-08,3.8884885736299685e-09,2.541125757181414e-06,2.3114592551792321e-11,2.4812889250127982e-11,2.490016957357779e-11,3.9892378707861715e-07,6.9046201851503103e-11
