Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314)
9.989029704786175e-07,0.65383052491255,2.7138158207491928e-07,1.0039476839596536e-07,5.0940696246518459e-08,4.1295834029623041e-09,4.3505042463181678e-07,0.0,0.0,0.0013843042818421027,0.0077297016975428198,154.0,0.0,0.70513697997784641,1.0,18.960257164307301,0.017167026485884331,3.3735023235363094e-08,0.014702141423160914,0.034963343685843702,0.026311034604669496,0.003621713747352367,1.3055955625050083e-08,8.6015113478758639e-05,0.035604569934212918,5.896478193404795e-11,0.068317326159218622,6.8135438276915235e-06,0.02679446439159015,0.01460917169899882,4.6901963242193834e-06,2.0527822472265357e-06,3.0361144498597861e-06,0.040372636125453956,0.00014009400181953522,0.0024818330105837835,0.0034668561785053003,0.026913068232919182,7.6694142000364672e-07,9.3046999325058079e-13
9.999999999999997e-07,0.6538297432483139,2.7136620073625031e-07,1.0053149832244136e-07,5.1018877389053078e-08,4.1369979644191885e-09,4.3616574869258761e-07,0.0,0.0,0.0013843224268817989,0.0077408253978546674,154.0,0.0,0.70489960417892372,1.0,18.960217974827341,0.017172187274790158,3.3725666542693129e-08,0.014694556175135688,0.034957111038433894,0.026334416194474238,0.0036198385523207905,1.3053602157443266e-08,8.5999608431339437e-05,0.03563836596756139,5.8934252059564302e-11,0.068396073011837213,6.8100287539634776e-06,0.02682286646622227,0.014612771199241105,4.6913425514311425e-06,2.0547341279189001e-06,3.0368564409728132e-06,0.040426297951983825,0.00014016778074102005,0.0024862779847134027,0.0034747377685399507,0.026943004016644012,7.6796122613266278e-07,9.3030226712916552e-13
1.0180632730754047e-06,0.6538297432483139,2.7109517454457469e-07,1.0277937730113853e-07,5.2309503843617744e-08,4.2593963950471031e-09,4.5472574226344483e-07,0.0,0.0,0.0013846060801080979,0.0079235578634268052,154.0,0.0,0.70101178242777584,1.0,18.959576307511366,0.017254758381915657,3.3572457703480491e-08,0.014570519950259474,0.034852526306350946,0.026717983601052663,0.0035891757235844862,1.3014122586616574e-08,8.573951021910686e-05,0.036193494049341135,5.8435033419972628e-11,0.069686854388143205,6.7525491094961236e-06,0.027288426164549975,0.014670122490598243,4.7096007657758084e-06,2.0867953595747905e-06,3.048675592112138e-06,0.04130653176277619,0.00014134558487461117,0.0025590216310658683,0.0036049054828564352,0.02743253705413877,7.8468948047761513e-07,9.2748865017299055e-13
1.0372235756721919e-06,0.6538289710240577,2.707727666723889e-07,1.0515640843390765e-07,5.3685319205176632e-08,4.3898573047257845e-09,4.748141605782667e-07,0.0,0.0,0.0013848784781854472,0.0081165013784021221,154.0,0.0,0.69693012032881851,1.0,18.958903060908273,0.017337488403022672,3.3411688063131028e-08,0.014440726005328171,0.034737787717734697,0.027121929257234043,0.0035570913647991675,1.2970833289479079e-08,8.5454312792908476e-05,0.036779586048428778,5.7912670982940629e-11,0.071043991465860434,6.6924010682963071e-06,0.027777976757573951,0.014727202509748495,4.7277630724772122e-06,2.1206448213098526e-06,3.0604326588090245e-06,0.042233291045005686,0.00014252200112679588,0.0026352339561045912,0.0037437370688156884,0.027944895504202125,8.0230195060219448e-07,9.2440352203111044e-13
1.056383878268979e-06,0.653828208549566,2.7041682333902322e-07,1.0752552726553812e-07,5.5068072656340298e-08,4.5209418908722953e-09,4.9531317912613718e-07,0.0,0.0,0.0013851251583590998,0.008308520527763319,154.0,0.0,0.69289135549868175,1.0,18.95823734179903,0.017415366655936963,3.3252687131414167e-08,0.014312760212021379,0.034619474617614679,0.027522901767946993,0.003525460718099858,1.2926217222141482e-08,8.5160374299263002e-05,0.037362877149445341,5.7397695389838847e-11,0.072388727248038423,6.6331000358835217e-06,0.02826317786096388,0.014780697134390416,4.7447749803302913e-06,2.1543324369266695e-06,3.0714450337454679e-06,0.043152851185116331,0.00014362821585657231,0.0027104268443362881,0.0038832771930868274,0.028450233264505048,8.1977763379148436e-07,9.2122383723935367e-13
1.0755441808657662e-06,0.6538274560900951,2.7002963854024286e-07,1.0988642272395974e-07,5.6457697823827799e-08,4.6526269883449902e-09,5.1622030768241739e-07,0.0,0.0,0.0013853492794038615,0.0084996054173870385,154.0,0.0,0.68889485917809468,1.0,18.957579065049682,0.017488539212438342,3.309542812795519e-08,0.014186616757037225,0.034497908090039775,0.027920930900832731,0.0034942822473811364,1.288039428919961e-08,8.485848469632605e-05,0.037943398098209687,5.6890081631479191e-11,0.073721064953946674,6.5746433548501314e-06,0.028744091078877255,0.014830870392965158,4.7607213563549957e-06,2.1878599836295564e-06,3.0817676541927056e-06,0.044065162533874033,0.0001446689080295099,0.0027845630781723947,0.0040234571122488624,0.028948642812019518,8.3711558344043997e-07,9.1795814118387066e-13
1.0947044834625534e-06,0.6538267138702065,2.6961334869578146e-07,1.1223880558054443e-07,5.7854131318805032e-08,4.7848904303742443e-09,5.3753306756977601e-07,0.0,0.0,0.0013855535559401315,0.0086897477793970324,154.0,0.0,0.68494001192345477,1.0,18.956928143582068,0.017557148212415372,3.2939884670408775e-08,0.014062284446784279,0.034373385629760035,0.028316046002737748,0.0034635530938209552,1.2833475569490048e-08,8.4549375796166707e-05,0.038521179175311969,5.6389783163647832e-11,0.075041019906035941,6.5170258690891089e-06,0.029220777728698136,0.014877966287226796,4.7756806247959525e-06,2.2212292117321344e-06,3.0914512867987123e-06,0.04497018732707693,0.00014564847378750547,0.0028576109075050715,0.004164212773487292,0.029440218777282961,8.5431507908813206e-07,9.1461435025451916e-13
1.1138647860593406e-06,0.65382598207693,2.6916994480531697e-07,1.1458240696273834e-07,5.9257312459429207e-08,4.9177109788611284e-09,5.5924899278962363e-07,0.0,0.0,0.001385740325444595,0.008878940800545302,154.0,0.0,0.68102620351219523,1.0,18.956284488804329,0.017621331964409202,3.2786030770535625e-08,0.01393974762027835,0.034246182991038043,0.028708276005941225,0.0034332693008608667,1.278556400846395e-08,8.4233725826285554e-05,0.039096250202975275,5.5896735569987734e-11,0.076348618378201921,6.4602403475545621e-06,0.029693298673663493,0.014922210084058887,4.7897251833190092e-06,2.2544418450537189e-06,3.1005427970058512e-06,0.045867898550129418,0.00014657103293455985,0.0029295436137930725,0.0043054845140845016,0.029925057388280458,8.7137560481393868e-07,9.1119980118913259e-13
1.1330250886561278e-06,0.6538252608629346,2.6870128351963037e-07,1.169169769857013e-07,6.0667183029853635e-08,5.0510682619050591e-09,5.8136563097967375e-07,0.0,0.0,0.001385911604312381,0.0090671789712896775,154.0,0.0,0.67715283285810823,1.0,18.955648010985719,0.017681225043642113,3.2633840830729583e-08,0.01381898693083391,0.034116555871666732,0.02909764943431634,0.0034034260069084974,1.2736755048956843e-08,8.3912163585269454e-05,0.039668640551860805,5.5410859699369515e-11,0.077643896546900029,6.4042778471483557e-06,0.030161714185621979,0.014963809569952521,4.8029218070357797e-06,2.2874995813124215e-06,3.1090854105891506e-06,0.046758278912392835,0.00014744043753593059,0.0030003390956564644,0.0044472167710335152,0.030403255992990316,8.8829682972236205e-07,9.07721296027409e-13
1.152185391252915e-06,0.6538245503494727,2.6820909725917636e-07,1.1924228348892645e-07,6.2083687071947671e-08,5.1849427173887895e-09,6.0388054422545465e-07,0.0,0.0,0.001386069135203535,0.0092544579520917186,154.0,0.0,0.67331930793313599,1.0,18.955018619584266,0.01773695838764441,3.2483289640836491e-08,0.013699980018818407,0.033984741452589659,0.029484194409433895,0.0033740176111204702,1.2687137207716001e-08,8.358527224108507e-05,0.040238379147824709,5.4932064364987164e-11,0.078926899532784631,6.3491280250282945e-06,0.030626083832514663,0.015002956258054976,4.8153320371374111e-06,2.3204040925154749e-06,3.1171189652317489e-06,0.047641319917086353,0.00014826028193667856,0.0030699794770999069,0.0045893578026920696,0.030874912647834703,9.0507859024603032e-07,9.0418514319903332e-13
1.1713456938497021e-06,0.6538238506291403,2.6769500348220932e-07,1.2155811086762838e-07,6.3506770703079169e-08,5.3193155417881695e-09,6.2679130974925136e-07,0.0,0.0,0.0013862144272649098,0.0094407744544456312,154.0,0.0,0.66952504569299565,1.0,18.954396223533596,0.017788659389547098,3.2334352375141836e-08,0.013582702091586154,0.033850959808150116,0.02986793865661275,0.0033450379162158778,1.2636792603385021e-08,8.3253592809562544e-05,0.040805494478630584,5.4460248669491327e-11,0.080197680523963782,6.2947794078151259e-06,0.031086466386687828,0.015039826541359349,4.8270125522310413e-06,2.3531570253469541e-06,3.1246801509033027e-06,0.048517021016278195,0.00014903391385424024,0.0031384507388637186,0.0047318594235947059,0.031340125762709226,9.2172087406817241e-07,9.0059719515219485e-13
1.1905059964464893e-06,0.6538231617684593,2.6716051318556557e-07,1.238642589903337e-07,6.493638195529281e-08,5.4541686435780737e-09,6.5009552049406477e-07,0.0,0.0,0.0013863487903618009,0.0096261261347479771,154.0,0.0,0.66576947200504022,1.0,18.95378073149374,0.017836451989105703,3.2187004589458464e-08,0.013467126423087688,0.033715415199434169,0.030248909510918999,0.0033164802516012547,1.2585797440899161e-08,8.291762734570096e-05,0.041370014600618829,5.3995304009575512e-11,0.081456299973200447,6.2412196235509511e-06,0.031542919751006662,0.015074582788438647,4.8380155210695109e-06,2.3857600015530144e-06,3.1318027381935256e-06,0.049385388842347708,0.00014976444627428872,0.0032057423728496372,0.0048746767530304493,0.031798993795167485,9.3822380549985535e-07,8.9696288287561265e-13
1.2096662990432765e-06,0.6538224838102775,2.6660703869945649e-07,1.2616054219633252e-07,6.6372470632612345e-08,5.5894846007959217e-09,6.7379078561473992e-07,0.0,0.0,0.0013864733640836311,0.0098105114996849731,154.0,0.0,0.66205202157730303,1.0,18.953172052069771,0.017880456761498801,3.2041222218266593e-08,0.013353224782317841,0.033578297260066767,0.030627133923114048,0.0032883375789110715,1.2534222455441036e-08,8.2577841868549054e-05,0.041931967145331796,5.3537115794270274e-11,0.082702824863349025,6.1884356006127524e-06,0.031995500900630691,0.015107374380945249,4.848388936412232e-06,2.4182146183245888e-06,3.1385177944314194e-06,0.050246436509487409,0.00015045476981912675,0.0032718470591642447,0.0050177679774939246,0.032251614988394753,9.5458763218986282e-07,8.9328724753850816e-13
1.2288266016400637e-06,0.6538218167760071,2.6603590083595568e-07,1.28446788366708e-07,6.7814988184699873e-08,5.7252466223276859e-09,6.9787473088667498e-07,0.0,0.0,0.0013865891422588682,0.0099939298218496338,154.0,0.0,0.65837213788778126,1.0,18.952570094001793,0.017920791003950727,3.1896981571858189e-08,0.013240967799325565,0.03343978208366935,0.031002638465551558,0.0032606025820321061,1.2482133319421681e-08,8.2234669042490272e-05,0.042491379326094203,5.3085564910622224e-11,0.083937328035404865,6.1364137376136978e-06,0.032444265838382384,0.015138338692708435,4.8581769301921684e-06,2.4505224486774957e-06,3.1448538877034023e-06,0.051100182978939167,0.00015110756527423572,0.0033367603651730643,0.0051610941269807226,0.032698087147836841,9.7081271304778022e-07,8.8957496949540379e-13
1.2479869042368508e-06,0.6538211606676892,2.6544833545125657e-07,1.3072283806270568e-07,6.9263887595041192e-08,5.8614385124819299e-09,7.2234499904247354e-07,0.0,0.0,0.0013866969937104414,0.010176381064312914,154.0,0.0,0.65472927311301266,1.0,18.951974766329613,0.017957568820230831,3.1754259333447345e-08,0.01313032527703107,0.033300033222091005,0.031375449338023408,0.0032332677439206982,1.2429591016332289e-08,8.1888510640260842e-05,0.043048277944547443,5.2640528974348632e-11,0.08515988757364415,6.0851400481969479e-06,0.032889269561683858,0.015167602010426173,4.8674200698039639e-06,2.482685041829893e-06,3.1508372786504094e-06,0.051946652481734357,0.00015172531607108618,0.003400480465875929,0.0053046188650076025,0.033138507451466237,9.8689950726090609e-07,8.8583039492988045e-13
1.267147206833638e-06,0.6538205154699058,2.6484549947854489e-07,1.3298854372552314e-07,7.0719123281698603e-08,5.9980446384544152e-09,7.471992500463192e-07,0.0,0.0,0.0013867976799016649,0.010357865812985008,154.0,0.0,0.65112288805516727,1.0,18.951385978535303,0.017990901203083189,3.1613032556212811e-08,0.013021266456737606,0.033159202602985424,0.031745592373554475,0.0032063254119963735,1.237665218424261e-08,8.1539739805994277e-05,0.043602689397137302,5.2201883394504121e-11,0.086370586242611111,6.0346002843257642e-06,0.033330566039208843,0.0151952803963755,4.8761556355750592e-06,2.5147039235770405e-06,3.156492100084195e-06,0.052785873993100293,0.00015231032060667325,0.0034630078848110601,0.0054483082921311073,0.033572972289070961,1.0028485642939979e-06,8.8205756033514857e-13
1.2863075094304252e-06,0.6538198811515556,2.6422847648033884e-07,1.3524376893239017e-07,7.218065100864333e-08,6.1350499003622764e-09,7.7243516131440356e-07,0.0,0.0,0.0013868918699736512,0.010538385215823405,154.0,0.0,0.64755245206717493,1.0,18.95080364066656,0.018020896114636406,3.1473278660243067e-08,0.012913760243850351,0.033017431374116203,0.032113093044145218,0.0031797678535439547,1.2323369431617354e-08,8.1188703135894367e-05,0.044154639681552442,5.176950227547781e-11,0.087569510971378731,5.9847800410530876e-06,0.033768208195740758,0.015221480494448143,4.8844178801608073e-06,2.5465805966632588e-06,3.161840524902542e-06,0.053617880753534977,0.0001528647042905949,0.0035243452545701977,0.0055921307625829792,0.034001577126741615,1.0186605147776235e-06,8.7826021502169237e-13
1.3054678120272124e-06,0.6538192576674812,2.635982817619647e-07,1.3748838770450962e-07,7.3648427806159094e-08,6.2724397035892378e-09,7.9805042788801779e-07,0.0,0.0,0.0013869801535545301,0.010717940928128515,154.0,0.0,0.6440174429756117,1.0,18.950227663442778,0.0180476585648396,3.1334975429377549e-08,0.012807775398693863,0.032874850680724384,0.032477976466460876,0.0031535873026982187,1.226979162845422e-08,8.0835722596314525e-05,0.044704154403111845,5.1343259181946584e-11,0.088756752381114065,5.9356648451511251e-06,0.034202247904022577,0.015246300281537466,4.892238270310704e-06,2.5783165411509219e-06,3.1669029225925528e-06,0.054442709832283609,0.00015339043120836905,0.0035844970959186344,0.005736056713519096,0.034424416393409457,1.0343360622029914e-06,8.7444184186614524e-13
1.3246281146239995e-06,0.6538186449599609,2.6295586708360846e-07,1.3972228386286937e-07,7.5122411899251997e-08,6.4101999332167445e-09,8.2404276256478301e-07,0.0,0.0,0.0013870630516599649,0.010896535063269187,154.0,0.0,0.64051734700118856,1.0,18.94965795834587,0.018071290687968478,3.1198101007939354e-08,0.0127032806970192,0.032731582381651844,0.032840267407465346,0.0031277759999993513,1.2215964174375035e-08,8.048109729000223e-05,0.045251258781098209,5.0923027782872547e-11,0.089932404352379189,5.8872402296715407e-06,0.034632735982558713,0.015269829766604008,4.8996457115801938e-06,2.6099132147863473e-06,3.1716980046940995e-06,0.055260401729402456,0.0001538893153198468,0.0036434696144829596,0.005880058506316406,0.034841583386699931,1.0498759753505188e-06,8.7060567641773465e-13
1.3437884172207867e-06,0.6538180429600963,2.6230212500593065e-07,1.4194535042818452e-07,7.6602562643092375e-08,6.5483169303318506e-09,8.5040989599305141e-07,0.0,0.0,0.0013871410259761949,0.011074170148232376,154.0,0.0,0.63705165867671742,1.0,18.949094437697873,0.018091891817245728,3.1062633897343929e-08,0.012600245064494203,0.032587739709514597,0.033199990289998864,0.0031023262252723874,1.2161929245378431e-08,8.0125105081765659e-05,0.045795977655035271,5.0508682386810654e-11,0.091096563628839569,5.8394917963524555e-06,0.035059722198424861,0.01529215163978428,4.9066667571853507e-06,2.6413720533624788e-06,3.1762429599985657e-06,0.056071000012876702,0.00015436303115289309,0.0037012705139755457,0.0060241102793332562,0.03525317019562875,1.0652810813861541e-06,8.6675472448387799e-13
1.362948719817574e-06,0.6538174515890702,2.6163789290158757e-07,1.441574890614882e-07,7.8088840464631526e-08,6.6867774700211018e-09,8.7714957673402836e-07,0.0,0.0,0.0013872144867841823,0.011250849083447251,154.0,0.0,0.63361988076249787,1.0,18.948537014726625,0.018109558557619261,3.0928552952587375e-08,0.012498637688449889,0.032443427879822136,0.033557169198297411,0.0030772303251103677,1.2107726021975871e-08,7.9768004101480453e-05,0.046338335490906449,5.0100098389360427e-11,0.092249329454287585,5.7924052675423251e-06,0.035483255274238276,0.015313341873956129,4.913325801572861e-06,2.6726944710781759e-06,3.1805535798531163e-06,0.056874550987528361,0.00015481312397253461,0.0037579088249392735,0.0061681878115385468,0.035659267637900824,1.0805522595623611e-06,8.6289177838898056e-13
1.382109022414361e-06,0.6538168707592947,2.6096395666175003e-07,1.4635860954220109e-07,7.9581206809716311e-08,6.8255687408842579e-09,9.0425957129551471e-07,0.0,0.0,0.0013872837997391688,0.011426575106407037,154.0,0.0,0.63022152415912325,1.0,18.947985603620914,0.018124384856741022,3.0795837378619768e-08,0.012398428110132259,0.032298744653478283,0.033911827883452809,0.0030524807356758273,1.2053390899838254e-08,7.9410034131875197e-05,0.046878356387312553,4.969715264439305e-11,0.093390803240165993,5.7459665290943592e-06,0.035903382898560578,0.01533347028128801,4.919645259195354e-06,2.7038818608939877e-06,3.1846443738879238e-06,0.057671103392772927,0.00015524101940751268,0.0038133947480095635,0.0063122683964026653,0.036059965209842539,1.095690435467233e-06,8.5901943198693652e-13
1.4012693250111483e-06,0.6538163003754794,2.6028105412353357e-07,1.4854862928083305e-07,8.1079624094933859e-08,6.9646783259262598e-09,9.3173766414076909e-07,0.0,0.0,0.0013873492916774406,0.011601351758683343,154.0,0.0,0.62685610781779844,1.0,18.947440119576871,0.018136462074187662,3.0664466726594569e-08,0.012299586300516191,0.032153780856602213,0.034263989768811773,0.0030280700010845828,1.1998957683869517e-08,7.905141788713928e-05,0.047416064081566255,4.9299723763356774e-11,0.094521088261061412,5.7001616655173027e-06,0.036320151739124444,0.015352601027385499,4.9256457299098566e-06,2.7349355948843083e-06,3.1885286770842736e-06,0.058460708126633225,0.00015564803252095583,0.003867739510709939,0.0064563307254350754,0.03645535104731118,1.1106965757741201e-06,8.5514009449238913e-13
1.4204296276079354e-06,0.6538157403355963,2.5958987824169767e-07,1.5072747286373391e-07,8.2584055663561794e-08,7.1040941847041075e-09,9.5958165767549686e-07,0.0,0.0,0.0013874112555922631,0.011775182855982053,154.0,0.0,0.62352315864828289,1.0,18.946900478835957,0.018145879048963059,3.053442089000534e-08,0.012202082721501853,0.032008620861202215,0.034613677955312443,0.0030039907884015834,1.1944457768236655e-08,7.8692362198994699e-05,0.047951481955720923,4.8907692359424337e-11,0.095640289375877791,5.6549769884266353e-06,0.036733607458368775,0.015370793105644806,4.9313461516743203e-06,2.7658570245857546e-06,3.192218748620092e-06,0.059243417993689068,0.00015603537632558854,0.0039209552368284998,0.0066003547807577424,0.036845511896146418,1.1255716834466631e-06,8.512560033110531e-13
1.4395899302047226e-06,0.6538151905317434,2.5889108002593992e-07,1.5289507162752556e-07,8.4094465745307087e-08,7.2438046366179531e-09,9.8778937221539527e-07,0.0,0.0,0.0013874699549019174,0.011948072460927861,154.0,0.0,0.62022221142460299,1.0,18.946366598715851,0.018152722165321978,3.0405680100725702e-08,0.012105888374506966,0.031863343029952189,0.034960915226757143,0.0029802358997765717,1.1889920303072679e-08,7.83330591149686e-05,0.04848463304253179,4.8520941245070433e-11,0.09674851277259483,5.6103990591985426e-06,0.037143794730835497,0.015388100774351944,4.9367639408212255e-06,2.7966474813416133e-06,3.1957258626736861e-06,0.060019287474834961,0.00015640416975610513,0.0039730548274638554,0.0067443217361200618,0.037230533090867532,1.140316793357642e-06,8.473692359204532e-13
1.4587502328015098e-06,0.653814650850963,2.581852712632435e-07,1.5505136326102365e-07,8.5610819419322512e-08,7.3837983452462414e-09,1.0163586459366737e-06,0.0,0.0,0.0013875256271170546,0.012120024858296467,154.0,0.0,0.6169528086886904,1.0,18.945838397635313,0.018157075416953466,3.0278224924943428e-08,0.012010974838805222,0.031718020128032001,0.035305724055019999,0.0029567982815626157,1.1835372347978783e-08,7.7973686909711803e-05,0.049015540031347705,4.8139355580530001e-11,0.097845865734681306,5.5664147067028785e-06,0.037550757262036105,0.015404573958977505,4.9419151214328137e-06,2.8273082766423173e-06,3.1990603921728577e-06,0.060788372516926106,0.00015675544511532986,0.004024051852874193,0.006888213865782966,0.037610498540503495,1.1549329682872264e-06,8.4348172080976206e-13
1.477910535398297e-06,0.653814121175969,2.5747302704295993e-07,1.5719629143264068e-07,8.7133082580018711e-08,7.5240643036354314e-09,1.0452873348117235e-06,0.0,0.0,0.0013875784869984036,0.012291044532445269,154.0,0.0,0.61371450065212452,1.0,18.945315795133467,0.018159020469561939,3.015203625900043e-08,0.011917314300600454,0.03157271970471217,0.035648126605188318,0.0029336710313381592,1.1780839014911828e-08,7.7614411026365375e-05,0.049544225273931312,4.7762822988125783e-11,0.098932456427396454,5.5230110408264938e-06,0.037954537808450484,0.015420258622036102,4.9468144445183377e-06,2.8578407024618143e-06,3.2022318859422648e-06,0.061550730340572228,0.00015709015501088231,0.0040739604543081499,0.0070320144607229273,0.037985490720581258,1.1694212952668468e-06,8.3959524766297441e-13
1.4970708379950842e-06,0.6538136013857905,2.567548881006883e-07,1.5932980544142941e-07,8.8661221905600031e-08,7.6645918204652408e-09,1.0745733125314969e-06,0.0,0.0,0.0013876287292804385,0.012461136146724085,154.0,0.0,0.61050684509615227,1.0,18.944798711883916,0.018158636721882813,3.0027095325162907e-08,0.011824879574022095,0.031427504447154531,0.03598814474063667,0.0029108474033629757,1.1726343601030219e-08,7.7255384951771297e-05,0.050070710790206349,4.7391233641093659e-11,0.10000839370236699,5.480175462353946e-06,0.038355178198372281,0.015435197102792009,4.9514754968902799e-06,2.8882460315896848e-06,3.2052491391825702e-06,0.062306419264476637,0.00015740917880119183,0.004122795255040672,0.0071757077516302302,0.038355590670372509,1.1837828822363232e-06,8.3571147682673309e-13
1.5162311405918713e-06,0.6538130913563854,2.5603136299552647e-07,1.6145185989008348e-07,9.0195204828941601e-08,7.8053705070192711e-09,1.1042144704162969e-06,0.0,0.0,0.0013876765310239434,0.012630304524673614,154.0,0.0,0.60732940727018614,1.0,18.944287069705108,0.018156001365169146,2.9903383667309966e-08,0.011733644116019902,0.031282432508651224,0.036325800028032706,0.0028883208119017149,1.1671907710741265e-08,7.6896751020565511e-05,0.050595018273930557,4.7024480317692806e-11,0.10107378691896725,5.4378956697955904e-06,0.038752719353359312,0.015449428428986223,4.9559108013421318e-06,2.9185255179590058e-06,3.2081202583190987e-06,0.06305549854490422,0.00015771332857358197,0.0041705712798822958,0.0073192788382008284,0.038720877994666787,1.1980188549898294e-06,8.3183194800849575e-13
1.5353914431886585e-06,0.6538125909611938,2.5530293013394492e-07,1.6356241437834766e-07,9.1734999510322412e-08,7.9463902648982259e-09,1.1342087173166172e-06,0.0,0.0,0.0013877220536510054,0.012798554632840832,154.0,0.0,0.60418175978898125,1.0,18.943780791566905,0.018151189441184618,2.9780883146550116e-08,0.011643582035530382,0.031137557813294799,0.036661113742273974,0.0028660848332400977,1.1617551369692856e-08,7.6538641166171389e-05,0.051117169098292628,4.6662458434034399e-11,0.10212874578115651,5.3961596636389237e-06,0.039147201310084548,0.015462988602648092,4.9601319089302779e-06,2.9486803969698475e-06,3.2108527207388991e-06,0.063798028229004877,0.00015800335467941337,0.0042173038824758133,0.0074627136242481681,0.039081430869450075,1.2121303543863012e-06,8.2795808840027234e-13
1.5545517457854457e-06,0.6538121000715965,2.5457003965240983e-07,1.6566143321541154e-07,9.3280574812162907e-08,8.0876412744187323e-09,1.1645539795049336e-06,0.0,0.0,0.0013877654447085968,0.012965891565058158,154.0,0.0,0.60106348252866992,1.0,18.943279801593331,0.01814427389873767,2.9659575936798656e-08,0.01155466809738497,0.030992930338961212,0.036994106871355001,0.0028441332070789273,1.1563293131396437e-08,7.6181177623241373e-05,0.05163718432143248,4.6305066066774525e-11,0.10317338018853693,5.3549557483481589e-06,0.039538663242413147,0.015475910861941417,4.9641494827472349e-06,2.9787118858083174e-06,3.213453429019894e-06,0.064534069020780696,0.00015827995085111355,0.0042630086797397259,0.007605998758189134,0.039437326050859589,1.2261185337984226e-06,8.2409122027759789e-13
1.5737120483822329e-06,0.6538116185573781,2.5383311516980609e-07,1.6774888514996984e-07,9.483190027552148e-08,8.2291139836464196e-09,1.1952482005596291e-06,0.0,0.0,0.0013878068394001617,0.013132320528049355,154.0,0.0,0.59797416252184354,1.0,18.942784025063162,0.018135325648791032,2.9539444520299954e-08,0.011466877722862007,0.030848596380309141,0.03732480012116407,0.0028224598363302844,1.15091501746922e-08,7.5824473569805371e-05,0.052155084691883589,4.5952203949794841e-11,0.1042078001004962,5.3142725325154949e-06,0.03992714348355695,0.015488225920876314,4.96797337482774e-06,3.0086211837611071e-06,3.215928760715012e-06,0.06526368215863021,0.00015854375892514235,0.0043077014928615438,0.0077491215784858559,0.03978863888692296,1.2399845567827049e-06,8.2023256794586957e-13
1.59287235097902e-06,0.6538111462871428,2.5309255541971992e-07,1.6982474311673736e-07,9.6388946097767381e-08,8.3707990980168856e-09,1.2262893412424655e-06,0.0,0.0,0.0013878463619184445,0.013297846828240074,154.0,0.0,0.59491339385188546,1.0,18.942293388407982,0.018124413618179958,2.9420471683097393e-08,0.011380186986902272,0.030704598793293351,0.037653213920209198,0.0028010587860302803,1.1455138395028196e-08,7.5468633728628944e-05,0.052670890653936604,4.5603775456505946e-11,0.10523211541239309,5.274098927513485e-06,0.040312679548182705,0.015499962188606617,4.9716126972246126e-06,3.0384094725255399e-06,3.2182846143618568e-06,0.065986929303531769,0.00015879537319484242,0.0043513982942856638,0.0078920700636517429,0.040135443331701395,1.2537295949534846e-06,8.1638326424529835e-13
1.6120326535758072e-06,0.6538106831286327,2.5234873577182867e-07,1.7188898399830038e-07,9.7951683111775636e-08,8.5126875705026727e-09,1.2576753793699965e-06,0.0,0.0,0.0013878841266076962,0.013462475859663928,154.0,0.0,0.59188077754671031,1.0,18.941807819207312,0.01811160480197203,2.9302640510494454e-08,0.01129457261177275,0.030560977222643084,0.037979368424273109,0.0027799242823827986,1.1401272490696888e-08,7.5113754935333767e-05,0.053184622352923781,4.5259686584275414e-11,0.10624643584283137,5.2344241448056526e-06,0.040695308154370634,0.015511145969926043,4.9750758860096926e-06,3.0680779165150124e-06,3.220526450912575e-06,0.066703872436931974,0.00015903534441724448,0.0043941151601806262,0.0080348327864559546,0.0404778119613802,1.2673548260391604e-06,8.1254435669694913e-13
1.6311929561725944e-06,0.6538102289490689,2.5160200965084057e-07,1.7394158840127169e-07,9.9520082766561588e-08,8.6547705922883441e-09,1.2894043096796749e-06,0.0,0.0,0.0013879202389791433,0.013626213092866473,154.0,0.0,0.58887592147208223,1.0,18.941327246182613,0.018096964314500499,2.9185934382487051e-08,0.011210011959190023,0.030417768313624798,0.038303283520996836,0.0027590507105305605,1.1347566040980287e-08,7.4759926653272121e-05,0.053696299640423481,4.4919845918136177e-11,0.10725087083114351,5.1952376921761538e-06,0.041075065245338077,0.015521801648464078,4.978370759827242e-06,3.0976276631598202e-06,3.2226593316377197e-06,0.067414573767529712,0.0001592641834973382,0.0044358682279083666,0.0081773988719855591,0.040815815991970344,1.280861432108119e-06,8.0871681307233001e-13
