Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326)
1.2416350851002952e-08,0.7257827166633272,154.0,0.0,0.0,0.0,0.95700960012435876,1.0,18.99937717121265,0.0021915509063586175,0.0082156122709674262,0.0070987523959064568,0.00061162874636304864,1.7133299626258381e-09,9.1750939163559624e-07,0.0090711449497264084,3.5717023724181633e-09,0.014975459773450543,1.1033867377122444e-05,6.5031867807816569e-12,0.00029802746149927843,8.1657615356158755e-14,8.3483340550339996e-06,0.0005077539152285209,0.00050791836892844161,1.0248062839689987e-07,6.1973071523773346e-08
1.4309651690211982e-08,0.7257830373186288,154.0,0.0,0.0,0.0,0.9506389037224886,1.0,18.999293675305022,0.0025107326493804347,0.0094051851870375677,0.0080461405828748042,0.00069347465173468035,1.9614007002999763e-09,9.1199638430305656e-07,0.010414170239994958,3.5479259765113642e-09,0.017207293366797001,1.2631552806780513e-05,7.3734192771533158e-12,0.00039234707435166857,9.3481500662143519e-14,9.4731483530421115e-06,0.00066851378942558179,0.00066873031100258293,1.3492669643736391e-07,8.1594880563847623e-08
1.620295252942101e-08,0.725783452621518,154.0,0.0,0.0,0.0,0.94431637647924349,1.0,18.999213065960358,0.0028260529939272507,0.010578572737931991,0.0089602975866767704,0.00077244929723846044,2.2060937313993378e-09,9.0652495338359519e-07,0.011746776635680245,3.5243293550030789e-09,0.019425717162777193,1.4207484328910141e-05,8.213122895740341e-12,0.00049860182216948602,1.051443932578008e-13,1.0558529453468644e-05,0.00084920196320700727,0.00084947700687795921,1.7139465388573628e-07,1.0364901706652001e-07
1.809625336863004e-08,0.7257839593644325,154.0,0.0,0.0,0.0,0.93804175692251135,1.0,18.999135272365887,0.0031375486929632423,0.011735962862428815,0.0098420424315870565,0.00084862347034360159,2.4474483154263602e-09,9.0109488275045807e-07,0.013069043273824682,3.5009115320515374e-09,0.021630832421914624,1.5761914790555806e-05,9.0230502894183419e-12,0.00061645964342291301,1.1664816437159536e-13,1.1605449026370798e-05,0.0010491160724038554,0.0010494558648042589,2.117426852579194e-07,1.2804971514567282e-07
1.9989554207839067e-08,0.7257845544174676,154.0,0.0,0.0,0.0,0.93181477745215824,1.0,18.999060225075326,0.003445256216415428,0.012877543595392367,0.010692178270088953,0.00092206658627652573,2.6855037313039536e-09,8.9570595023223456e-07,0.014381048832640742,3.4776715089437598e-09,0.023822739867575375,1.7295097163915263e-05,9.8039395205924098e-12,0.00074559569121240984,1.2799468615820551e-13,1.2614859918243706e-05,0.0012675711062903458,0.0012679816521003488,2.5583248087882377e-07,1.5471332912422836e-07
2.1882855047048096e-08,0.7257852347269143,154.0,0.0,0.0,0.0,0.92563516474834728,1.0,18.998987855993004,0.0037492117505959818,0.014003502933777265,0.011511492569867048,0.00099284670418061196,2.9202992493793024e-09,8.9035792799933311e-07,0.015682871523603835,3.4546082656194739e-09,0.026001539671803822,1.8807284366028596e-05,1.0556514233016812e-11,0.00088569221594916468,1.3918583036410799e-13,1.3587696373326955e-05,0.0015038990701432618,0.0015043861576042288,3.0352916867989457e-07,1.835582922873895e-07
2.3776155886257124e-08,0.7257859973138063,154.0,0.0,0.0,0.0,0.91950264016502525,1.0,18.99891809835778,0.0040494511977617218,0.01511402870936699,0.012300757303435233,0.0010610305435057657,3.1518741048368673e-09,8.8505058293652843e-07,0.016974589084101991,3.4317207621396829e-09,0.028167331442048606,2.0298729087543344e-05,1.128148382605826e-11,0.0010364384478007984,1.50223467060331e-13,1.4524874256279841e-05,0.0017574486516772157,0.001758017858000103,3.5470124677868394e-07,2.1450507610883472e-07
2.5669456725466153e-08,0.7257868392724889,154.0,0.0,0.0,0.0,0.91341692010836639,1.0,18.998850886726689,0.0043460101758104296,0.016209308468279206,0.013060729140231273,0.0011266835006129494,3.3802674725267283e-09,8.7978367700138649e-07,0.018256278770643702,3.4090079400990974e-09,0.03032021420878165,2.176968363059506e-05,1.1979543631244785e-11,0.0011975304790360071,1.6110946344266778e-13,1.5427291280805265e-05,0.0020275848915669529,0.0020282415882338107,4.0922051688329551e-07,2.4747614997576755e-07
2.756275756467518e-08,0.7257877577691998,154.0,0.0,0.0,0.0,0.90737771640032938,1.0,18.998786156958371,0.0046389240181102598,0.017289529357108386,0.013792149640945422,0.001189869665573453,3.6055184431812236e-09,8.7455696756870769e-07,0.019528017352611098,3.3864687239829945e-09,0.032460286413990548,2.3220399755629215e-05,1.2651375090885186e-11,0.0013686711464135307,1.7184568269806133e-13,1.6295827240206426e-05,0.002313688858183872,0.0023144382161438474,4.6696201854762073e-07,2.8239594142849563e-07
2.945605840388421e-08,0.7257887500406683,154.0,0.0,0.0,0.0,0.90138473662791685,1.0,18.998723846196423,0.0049282277734544752,0.018354878015377839,0.014495745453786953,0.0012506518391371421,3.8276660009512344e-09,8.6937020776153695e-07,0.020789881106529042,3.3641020224707272e-09,0.034587645900497954,2.465112853672229e-05,1.3297645938485168e-11,0.0015495699137655849,1.824339829338891e-13,1.7131344239562117e-05,0.0026151573265405016,0.0026160043213016917,5.2780396427631743e-07,3.1919079691390616e-07
3.134935924309324e-08,0.7257898133927282,154.0,0.0,0.0,0.0,0.89543768447873207,1.0,18.998663892852456,0.0052139562061340513,0.019405540473975597,0.015172228512408055,0.0013090915498452922,4.0467490021940271e-09,8.6422314676930033e-07,0.022041945810821483,3.3419067296880869e-09,0.036702389902062781,2.6062120224963511e-05,1.3919010380700782e-11,0.0017399427549109178,1.9287621616690081e-13,1.7934686930428411e-05,0.0029314024614211236,0.0029323518780396489,5.916276754753102e-07,3.5778894305028406e-07
3.324266008230227e-08,0.7257909451989522,154.0,0.0,0.0,0.0,0.8895362600632114,1.0,18.998606236589126,0.0054961437961230097,0.02044170205935646,0.015822296235254309,0.0013652490712679126,4.2628061554669881e-09,8.5911553015341595e-07,0.023284286741036123,3.3198817264099356e-09,0.038804615034233172,2.7453624119603197e-05,1.4516109280615501e-11,0.0019395120370133067,2.0317422736963476e-13,1.8706682747225939e-05,0.0032618515047321719,0.0032629079426998342,6.5831751925476732e-07,3.9812044840768024e-07
3.5135960921511295e-08,0.7257921428993017,154.0,0.0,0.0,0.0,0.88368016022380291,1.0,18.998550818303002,0.0057748247393723589,0.021463547303342198,0.016446631726134135,0.0014191834393474947,4.4758760026921023e-09,8.5404710014063973e-07,0.024516978665522392,3.2980258812141261e-09,0.040894417285928297,2.8825888446741255e-05,1.5089570342148888e-11,0.0021480064044912205,2.1332985357263563e-13,1.9448142144904409e-05,0.0036059464671302668,0.0036071143451621747,7.2776084609639955e-07,4.4011718581099271e-07
3.7029261760720324e-08,0.7257934039987939,154.0,0.0,0.0,0.0,0.87786907883142884,1.0,18.998497580107347,0.006050032948207963,0.022471259858324946,0.017045903975794557,0.0014709524698306852,4.6859969014502639e-09,8.4901759590445016e-07,0.025740095841545494,3.2763380515879565e-09,0.042971892011721483,3.017916024529234e-05,1.5640008295400131e-11,0.0023651606635809778,2.2334492302052453e-13,2.0159858837895615e-05,0.0039631438239637823,0.0039644273846873457,7.9984792839246198e-07,4.8371279517022573e-07
3.892256259992935e-08,0.7257947260661853,154.0,0.0,0.0,0.0,0.87210270706964399,1.0,18.998446465314821,0.0063218020518270926,0.023465022417647922,0.017620768064286491,0.0015206127757690269,4.8932070083581822e-09,8.4402675383486632e-07,0.026953712011816844,3.254817084988708e-09,0.045037133924793929,3.1513685259923588e-05,1.6168025082725901e-11,0.0025907156676507836,2.3322125437967012e-13,2.0842610040033244e-05,0.0043329142155378074,0.0043343175300845039,8.7447189985857491e-07,5.2884264683920428e-07
4.2709164278347416e-08,0.7257975436906912,154.0,0.0,0.0,0.0,0.86070284532654273,1.0,18.998350385082492,0.0068551560484226169,0.025411423096972596,0.018699823743834634,0.0016138277581967107,5.2990463784012785e-09,8.3415998935029366e-07,0.029352733716112616,3.2122710864891194e-09,0.049131294922310088,3.4127470866055118e-05,1.7159140111572066e-11,0.0030660208800760325,2.5256492532243979e-13,2.2124243769565613e-05,0.0051081257321848811,0.0051097801041775463,1.0309169966794295e-06,6.2345499598660042e-07
4.611710578892367e-08,0.725800264932282,154.0,0.0,0.0,0.0,0.85059273299333638,1.0,18.998270630167141,0.0073237444995692272,0.027117285333512577,0.019593792077848515,0.0016910533434003406,5.6547250470251401e-09,8.2540943329994325e-07,0.031480088961784856,3.1745386266868265e-09,0.052775140418160955,3.6418199316055999e-05,1.7980246720342839e-11,0.0035200461675298235,2.6951776845238651e-13,2.3186119832904357e-05,0.0058437850115873411,0.0058456776287611921,1.1793781546098532e-06,7.132390192410014e-07
4.952504729949992e-08,0.7258031486765135,154.0,0.0,0.0,0.0,0.84062258188713268,1.0,18.998196926457105,0.0077817003822014475,0.028780739603999406,0.02041825146607084,0.0017622739958036461,6.0015554333187742e-09,8.1677994198282295e-07,0.033577783992393563,3.1373285231974522e-09,0.056380794651884281,3.865194091342439e-05,1.8737505447692968e-11,0.0039975240756086319,2.8604887273627049e-13,2.4165506240044618e-05,0.0066125649742960965,0.0066147065599022788,1.3345214087793235e-06,8.070641974025036e-07
5.293298881007617e-08,0.7258061828839595,154.0,0.0,0.0,0.0,0.83079052709642864,1.0,18.998128984426824,0.0082292096818183669,0.030402807922570139,0.02117654614108487,0.0018277787126001319,6.3397509684067233e-09,8.0826990901392253e-07,0.035646229949787472,3.100633815918556e-09,0.059948786091650795,4.0830070245776779e-05,1.9433989077141323e-11,0.004497147144033287,3.0216841099410907e-13,2.5066370832681745e-05,0.0074118526580610675,0.0074142530889173847,1.4958193112223353e-06,9.0461154509452606e-07
5.634093032065242e-08,0.7258093560823403,154.0,0.0,0.0,0.0,0.82109469429845494,1.0,18.998066525753206,0.0086664554806269445,0.031984497463953279,0.021871890516075174,0.0018878452675661385,6.6695219779662024e-09,7.9987771667265746e-07,0.03768583242325247,3.0644475096206752e-09,0.06347963611370698,4.2953941900652228e-05,2.0072651058413721e-11,0.0050176625904065414,3.1788640803266431e-13,2.5892527454047387e-05,0.0082391613970988851,0.0082418297445257891,1.6627699229097044e-06,1.005577503994625e-06
5.974887183122867e-08,0.7258126573506731,154.0,0.0,0.0,0.0,0.81153320335082979,1.0,18.998009282989202,0.0090936179799096031,0.033526799772792389,0.02250737298976252,0.0019427405401818423,6.9910755173244629e-09,7.9160173932798506e-07,0.039696991440455368,3.0287625873521108e-09,0.066973858960722957,4.5024889403435796e-05,2.0656329006845689e-11,0.005557870330370699,3.3321273278540147e-13,2.6647640460639524e-05,0.0090921258933853548,0.0090950704625432314,1.834895817527729e-06,1.1096733403501592e-06
6.315681334180492e-08,0.7258160762937353,154.0,0.0,0.0,0.0,0.80210417158012237,1.0,18.997956999239729,0.0095108745243450941,0.035030690088129222,0.023085959721106133,0.0019927208421453096,7.3046152306443927e-09,7.8344034657790974e-07,0.041680101467283397,2.9935720227124567e-09,0.070431961714653227,4.7044224310423011e-05,2.1187748175066736e-11,0.0061166210448708172,3.4815709160059434e-13,2.7335229198357835e-05,0.0099684974360896208,0.0099717258037654785,2.0117431152361777e-06,1.2166245606241856e-06
6.656475485238117e-08,0.7258196030240588,154.0,0.0,0.0,0.0,0.79280571679401635,1.0,18.997909427840636,0.0099183996280530051,0.036497126770793503,0.023610498366821022,0.0020380322406676416,7.6103412315981186e-09,7.7539190612852231e-07,0.043635551415671506,2.9588687910947197e-09,0.073854444282666243,4.9013235440277822e-05,2.16695248904593e-11,0.0066928142949420136,3.6272902255362354e-13,2.7958672434687938e-05,0.010866139264454755,0.010869658315344869,2.1928805454340089e-06,1.3261703446842996e-06
6.997269636295743e-08,0.7258232281407383,154.0,0.0,0.0,0.0,0.78363596002482194,1.0,18.997866332041248,0.010316365002241073,0.037927050829331989,0.024083721775947035,0.0020789108780516906,7.9084500046135187e-09,7.6745478641973792e-07,0.045563724658987621,2.9246458799246762e-09,0.077241799395472266,5.0933188237991453e-05,2.2104169953102517e-11,0.0072853966862503434,3.769378907398683e-13,2.8521212740040984e-05,0.011783022076018316,0.011786838037553994,2.3778985389153382e-06,1.4380629967658017e-06
7.338063787353368e-08,0.7258269427105993,154.0,0.0,0.0,0.0,0.77459302802784513,1.0,18.997827484690944,0.010704939584230865,0.03932138553371365,0.024508251635263257,0.0021155832870228966,8.1991343244871362e-09,7.5962735901981425e-07,0.047464999054095604,2.8908962979852226e-09,0.080594512616650224,5.2805324257131074e-05,2.249409198855008e-11,0.0078933600839306232,3.9079288444302277e-13,2.9025960811012485e-05,0.012717219676142279,0.01272133815190464,2.5664083486296774e-06,1.5520674137338285e-06
7.678857938410993e-08,0.7258307382492065,154.0,0.0,0.0,0.0,0.76567505555134108,1.0,18.997792667930316,0.011084289567687599,0.040681036108982736,0.024886602060261744,0.0021482667013440391,8.4825831926835694e-09,7.5190800080437252e-07,0.04933974696942571,2.8576130838884355e-09,0.083913062361911733,5.4630860749557747e-05,2.2841600750464097e-11,0.0085157398785800434,4.0430301209874422e-13,2.9475899729205434e-05,0.013666904766774237,0.013671330768543205,2.7580411985999372e-06,1.6679605703743836e-06
8.019652089468618e-08,0.7258346067028277,154.0,0.0,0.0,0.0,0.75688018739448981,1.0,18.997761672887307,0.011454578433899288,0.042006889501393418,0.025221183127200102,0.0021771693613264332,8.7589817887488134e-09,7.4429509593531814e-07,0.05118833531845017,2.8247893137563961e-09,0.087197919927346296,5.6410990352486525e-05,2.3148910368984747e-11,0.0091516133036383118,4.1747709997869919e-13,2.9873889150195505e-05,0.014630344871837677,0.014635082850319526,2.9524474604637155e-06,1.7855310213911252e-06
8.360446240526243e-08,0.72583854043079,154.0,0.0,0.0,0.0,0.7482065802662714,1.0,18.997734299378582,0.011815966983981128,0.043299814211180156,0.025514304342537718,0.002202490813927923,9.0285114356785968e-09,7.3678703765174608e-07,0.053011125598086337,2.7924181081587884e-09,0.090449549525889572,5.8146880865425349e-05,2.3418142541544079e-11,0.0098000978043407249,4.3032379053977434e-13,3.0222669418411003e-05,0.015605898397407935,0.015610952271685142,3.149295857305472e-06,1.9045784199068234e-06
8.701240391583868e-08,0.7258425321884953,154.0,0.0,0.0,0.0,0.73965240445838287,1.0,18.997710355616565,0.012168613371882981,0.044560660186137795,0.025768178046539914,0.0022244222071473962,9.2913495779741465e-09,7.2938222988523389e-07,0.054808473931552103,2.7604926383567147e-09,0.09366840833126111,5.9839675108826726e-05,2.365132966303681e-11,0.010460349458120044,4.4285154137800573e-13,3.0524865604063682e-05,0.016592010824349895,0.016597384010096333,3.3482726942787958e-06,2.0249130521665875e-06
9.042034542641493e-08,0.7258465751109576,154.0,0.0,0.0,0.0,0.73121584534517292,1.0,18.997689657922212,0.01251267313807973,0.045790258770337523,0.025984922748200502,0.0022431465784670136,9.5476697711692793e-09,7.2207908871166225e-07,0.056580731115203779,2.7290061319008319e-09,0.096854946528623295,6.1490490856621295e-05,2.385041789270308e-11,0.01113156144618715,4.5506862472928234e-13,3.0782991458587001e-05,0.017587211030838868,0.017592906467342451,3.5490811154762649e-06,2.1463553881149007e-06
9.382828693699118e-08,0.725850662696914,154.0,0.0,0.0,0.0,0.72289510472337803,1.0,18.997672030443869,0.012848299243829386,0.046989422702475192,0.026166566389021449,0.0022588391371446644,9.7976416817678617e-09,7.1487604365155844e-07,0.058328242668903456,2.6979518776313785e-09,0.10000960737124094,6.3100420835801159e-05,2.4017270155623562e-11,0.011812962575812809,4.6698312746626836e-13,3.0999453285833082e-05,0.018590107741916381,0.018596127917950431,3.7514403865271001e-06,2.2687356475320203e-06
9.723622844756744e-08,0.7258547887934662,154.0,0.0,0.0,0.0,0.7146884020034453,1.0,18.997657304882402,0.013175642105895639,0.048158946158856915,0.02631504953367152,0.0022716675401727783,1.0041431096495996e-08,7.0777153883011231e-07,0.060051348889506806,2.6673232301245862e-09,0.10313282724248971,6.4670532785993955e-05,2.41536690768713e-11,0.012503815852694798,4.7860295153928617e-13,3.1176553726688946e-05,0.019599386103244271,0.019605733081827947,3.9550852023168885e-06,2.3918933813633644e-06
9.999999999999998e-08,0.7258589475812605,154.0,0.0,0.0,0.0,0.70811546123913804,1.0,18.997647382707097,0.013435129721839596,0.049086174320315694,0.026412395400874845,0.0022800784466632238,1.0234710898238129e-08,7.0208123041201325e-07,0.061431062234102281,2.6427920278232377e-09,0.10564290293753893,6.5915340417550873e-05,2.4243098647312848e-11,0.013070539351494413,4.8781531737196694e-13,3.1292792939140351e-05,0.020421719984824314,0.020428333231211647,4.1210081891987241e-06,2.4922381981411588e-06
1.0064416995814369e-07,0.7258589475812605,154.0,0.0,0.0,0.0,0.70659397526326273,1.0,18.997645320222635,0.013494849631642563,0.049299604836512113,0.026432228485974558,0.0022817921617626974,1.0279199939867493e-08,7.0076403400699851e-07,0.061750384907105667,2.6371136136255475e-09,0.10622503572262873,6.6201869572579455e-05,2.4261319846823688e-11,0.013203417102663121,4.899358148134472e-13,3.1316495455049908e-05,0.020613804376233856,0.020620479818320943,4.159765019218497e-06,2.5156770678726047e-06
1.0405211146871994e-07,0.7258631335601806,154.0,0.0,0.0,0.0,0.6986100821743767,1.0,18.997635922471304,0.01380606725441739,0.050412156072301206,0.026519878329018941,0.0022893663562717202,1.051110629931989e-08,6.9385200548543204e-07,0.063425680743689067,2.6073165255048546e-09,0.10928665565980168,6.7695449348565919e-05,2.4341853016753461e-11,0.013911093641878538,5.0098925226664486e-13,3.142138478388328e-05,0.02163219075170603,0.021639195938840675,4.3652434113345054e-06,2.6399437233161989e-06
1.0746005297929619e-07,0.7258673415355463,154.0,0.0,0.0,0.0,0.6907350008102795,1.0,18.997628964401574,0.014109437969142774,0.051497338994147074,0.026579695888521136,0.0022945367144854133,1.0737304457065035e-08,6.8703394690958426e-07,0.06507756137390748,2.5779255392754258e-09,0.11231810324476131,6.9152265759710697e-05,2.43968272237687e-11,0.014626202994590196,5.1177061750757896e-13,3.14932351804395e-05,0.022653440279162305,0.022660776135139196,4.5712974501320631e-06,2.7645585267648236e-06
