Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75)
2.2980887034742194e-10,0.439118902839578,154.0,0.0,0.0,0.0,0.99990474050594291,1.0,18.999992014876547,7.3377341065159539e-06,3.7678032445866077e-05,2.9982258766078015e-05,7.8404484361528093e-06,2.204786876787104e-11,3.3588437358041415e-08,5.4285854243243472e-06,3.3340425066311765e-11,6.7968119389866449e-06,1.4465284187575263e-07,1.3337978009884879e-13,1.7326138262643003e-08
2.3681599452908624e-10,0.4391189020200741,154.0,0.0,0.0,0.0,0.99990183570437008,1.0,18.999991688283494,7.5614277183596994e-06,3.8826737921633795e-05,3.0813245212853337e-05,8.1626044741958776e-06,2.2720051143418242e-11,3.3588348277525707e-08,5.5945453402788671e-06,3.3340328209924003e-11,7.0046026010462017e-06,1.4908918422449041e-07,1.3886022128030001e-13,1.8398629832002998e-08
2.4382311871075054e-10,0.4391189011980791,154.0,0.0,0.0,0.0,0.99989893088758031,1.0,18.999991360697756,7.785118848567756e-06,3.9975436716458409e-05,3.1643232247231207e-05,8.4857532177274397e-06,2.3392229587830416e-11,3.3588259195187013e-08,5.7605047197363969e-06,3.3340231353291821e-11,7.2123927118434111e-06,1.5352550062820199e-07,1.4435755014616868e-13,1.9503321511439201e-08
2.5083024289241484e-10,0.43911890037384305,154.0,0.0,0.0,0.0,0.99989602605557448,1.0,18.99999103221883,8.0088074971570313e-06,4.1124128830080116e-05,3.2472319361216492e-05,8.8097951744836571e-06,2.4064404100952842e-11,3.3588170111813508e-08,5.926463562694244e-06,3.3340134495614807e-11,7.4201822713745134e-06,1.5796179108602599e-07,1.4987007415625607e-13,2.0640212927505749e-08
2.5783736707407914e-10,0.4391188995475904,154.0,0.0,0.0,0.0,0.9998931212083535,1.0,18.999990702936255,8.2324936641444465e-06,4.2272814262238363e-05,3.3300596093822018e-05,9.134640805191871e-06,2.4736574682660369e-11,3.3588081029531994e-08,6.0924218691491353e-06,3.3340037637503652e-11,7.6279712796350165e-06,1.6239805559710911e-07,1.5539627008842396e-13,2.1809303706749813e-08
2.6484449125574344e-10,0.4391188987195234,154.0,0.0,0.0,0.0,0.99989021634591824,1.0,18.999990372930611,8.4561773495469151e-06,4.3421493012672045e-05,3.4128143027295956e-05,9.4602095273432118e-06,2.5408741332838902e-11,3.3587991946075904e-08,6.2583796390997047e-06,3.3339940779324087e-11,7.8357597366228242e-06,1.6683429416054957e-07,1.6093476709099429e-13,2.3010593475711626e-08
2.7185161543740774e-10,0.439118897889824,154.0,0.0,0.0,0.0,0.99988731146826959,1.0,18.999990042274437,8.6798585533813474e-06,4.4570165081119437e-05,3.4955032683729678e-05,9.7864288185849391e-06,2.6080904051328218e-11,3.3587902860908146e-08,6.4243368725438387e-06,3.3339843920326427e-11,8.0435476423348982e-06,1.7127050677546402e-07,1.6648433142988244e-13,2.4244081860924444e-08
2.7885873961907204e-10,0.439118897058656,154.0,0.0,0.0,0.0,0.99988440657540845,1.0,18.999989711032978,8.9035372756646669e-06,4.5718830467318176e-05,3.5781330331421845e-05,1.0113233410356338e-05,2.6753062837999862e-11,3.3587813776642107e-08,6.5902935694780494e-06,3.3339747060603679e-11,8.2513349967664865e-06,1.7570669344100008e-07,1.7204385277089126e-13,2.5509768488914535e-08
2.8586586380073633e-10,0.43911889622616673,154.0,0.0,0.0,0.0,0.99988150166733569,1.0,18.999989379264989,9.1272135164137789e-06,4.6867489171005538e-05,3.6607094710154294e-05,1.0440564562612876e-05,2.7425217692749792e-11,3.3587724691998483e-08,6.7562497299005469e-06,3.3339650200771543e-11,8.4591217999149548e-06,1.8014285415627427e-07,1.7761233184147162e-13,2.6807652986201158e-08
2.9287298798240063e-10,0.4391188953924891,154.0,0.0,0.0,0.0,0.99987859674405222,1.0,18.999989047023334,9.3508872756456054e-06,4.8016141191918253e-05,3.7432378683983094e-05,1.0768369411035293e-05,2.8097368615409662e-11,3.3587635605281329e-08,6.9222053538097159e-06,3.333955334040413e-11,8.6669080517778961e-06,1.8457898892038495e-07,1.831888693256213e-13,2.8137734979296591e-08
2.9988011216406493e-10,0.4391188945577423,154.0,0.0,0.0,0.0,0.99987569180555891,1.0,18.999988714355577,9.5745585533770598e-06,4.9164786529792663e-05,3.8257229828977698e-05,1.1096600379290369e-05,2.8769515605842654e-11,3.3587546518931357e-08,7.0881604412021496e-06,3.3339456479191462e-11,8.8746937523506497e-06,1.8901509773245497e-07,1.8877265586537531e-13,2.9500014094706046e-08
3.0688723634572923e-10,0.43911889372203355,154.0,0.0,0.0,0.0,0.99987278685185665,1.0,18.99998838130454,9.7982273496250523e-06,5.0313425184364724e-05,3.9081690962292327e-05,1.1425214649959712e-05,2.9441658663957474e-11,3.3587457432933003e-08,7.2541149920755027e-06,3.3339359617685319e-11,9.0824789016298938e-06,1.93451180591601e-07,1.9436296306034513e-13,3.0894489958927693e-08
3.1389436052739353e-10,0.4391188928854598,154.0,0.0,0.0,0.0,0.99986988188294634,1.0,18.999988047908769,1.0021893664406507e-05,5.1462057155370066e-05,3.9905800618258042e-05,1.1754173688447601e-05,3.0113797789576873e-11,3.3587368344884023e-08,7.4200690064284758e-06,3.3339262755853635e-11,9.2902634996136072e-06,1.9788723749691158e-07,1.9995913536858999e-13,3.232116219845268e-08
3.2090148470905783e-10,0.43911889204810817,154.0,0.0,0.0,0.0,0.99986697689882886,1.0,18.999987714202941,1.0245557497738332e-05,5.261068244254399e-05,4.0729593476756822e-05,1.2083442814607066e-05,3.0785932982549787e-11,3.3587279256465325e-08,7.5860224842579865e-06,3.3339165893223547e-11,9.4980475462975464e-06,2.0232326844747964e-07,2.0556058281919435e-13,3.3780030439765006e-08
3.279086088907221e-10,0.4391188912100567,154.0,0.0,0.0,0.0,0.99986407189950532,1.0,18.999987380218254,1.0469218849637444e-05,5.3759301045621515e-05,4.1553100748718111e-05,1.2412990817243297e-05,3.1458064242801783e-11,3.3587190168886686e-08,7.7519754255611599e-06,3.3339069030087445e-11,9.7058310416777218e-06,2.0675927344240591e-07,2.1116677445425192e-13,3.5271094309341623e-08
3.349157330723864e-10,0.4391188903713761,154.0,0.0,0.0,0.0,0.99986116688497628,1.0,18.999987045982806,1.0692877720120762e-05,5.4907912964337404e-05,4.2376350523088916e-05,1.2742789607143609e-05,3.2130191570148025e-11,3.3587101079647544e-08,7.9179278303367384e-06,3.3338972166702936e-11,9.9136139857521666e-06,2.1119525248077097e-07,2.1677723242634764e-13,3.6794353433652343e-08
3.419228572540507e-10,0.43911888953212974,154.0,0.0,0.0,0.0,0.99985826185524274,1.0,18.999986711521871,1.0916534109205198e-05,5.6056518198426145e-05,4.3199368079132092e-05,1.3072813904779156e-05,3.2802314964415509e-11,3.3587011989285641e-08,8.0838796985821425e-06,3.3338875302666273e-11,1.0121396378517257e-05,2.1563120556164408e-07,2.2239152668579257e-13,3.8349807439159866e-08
3.48929981435715e-10,0.4391188886923746,154.0,0.0,0.0,0.0,0.99985535681030557,1.0,18.999986376858217,1.1140188016907668e-05,5.7205116747622066e-05,4.4022176167489965e-05,1.3403040959241368e-05,3.3474434425551928e-11,3.3586922899900393e-08,8.2498310302941029e-06,3.3338778437973617e-11,1.0329178219968521e-05,2.2006713268410231e-07,2.280092701991772e-13,3.9937455952319763e-08
3.559371056173793e-10,0.4391188878521621,154.0,0.0,0.0,0.0,0.9998524517501659,1.0,18.999986042012296,1.1363839443245089e-05,5.8353708611659261e-05,4.4844795263117945e-05,1.3733450295308377e-05,3.4146549953368732e-11,3.3586833809504727e-08,8.4157818254711422e-06,3.3338681572986349e-11,1.0536959510103716e-05,2.2450303384721498e-07,2.336301146465969e-13,4.1557298599580413e-08
3.629442297990436e-10,0.4391188870115386,154.0,0.0,0.0,0.0,0.99984954667482429,1.0,18.999985707002555,1.1587488388234374e-05,5.9502293790271645e-05,4.5667243792906559e-05,1.4064023485822947e-05,3.4818661547660843e-11,3.3586744717400741e-08,8.581732084111214e-06,3.3338584707506327e-11,1.0744740248919888e-05,2.2893890905003532e-07,2.3925374654939119e-13,4.3209335007383061e-08
3.7695847816237216e-10,0.4391188853292204,154.0,0.0,0.0,0.0,0.99984373647853964,1.0,18.999985036556208,1.2034778834236204e-05,6.179944409015691e-05,4.7311693780102027e-05,1.4725596803990583e-05,3.6162872935381942e-11,3.3586566532762855e-08,8.9136309917690305e-06,3.3338390975048459e-11,1.1160300072579301e-05,2.3781058157101704e-07,2.5050827331443782e-13,4.6609987610343326e-08
3.8957130168936785e-10,0.4391188838141038,154.0,0.0,0.0,0.0,0.9998385072499022,1.0,18.999984432743936,1.243733174959693e-05,6.3866856493228447e-05,4.8791265166583712e-05,1.5321423436696298e-05,3.7372649730424644e-11,3.3586406166539572e-08,9.2123381736785769e-06,3.3338216613676936e-11,1.1534302028325181e-05,2.4579499804615716e-07,2.6064433322730186e-13,4.9780673866372389e-08
4.0218412521636354e-10,0.4391188822981906,154.0,0.0,0.0,0.0,0.99983327797202515,1.0,18.999983828613452,1.2839876625652773e-05,6.593424723137896e-05,5.0270496499167631e-05,1.59175683742344e-05,3.8582413778632291e-11,3.3586245796114179e-08,9.511043617171272e-06,3.3338042250692625e-11,1.190830219774495e-05,2.5377933039508655e-07,2.7078580807114884e-13,5.3055662096642568e-08
4.147969487433592e-10,0.43911888078161676,154.0,0.0,0.0,0.0,0.99982804864491337,1.0,18.999983224220863,1.3242413462502393e-05,6.8001616303052105e-05,5.174944390451362e-05,1.6513975488383988e-05,3.9792165079606074e-11,3.35860854254782e-08,9.8097473222316912e-06,3.3337867886578579e-11,1.2282300580817035e-05,2.6176357861215361e-07,2.8093174300504681e-13,5.6434950122298375e-08
4.274097722703549e-10,0.43911887926450344,154.0,0.0,0.0,0.0,0.99982281926857219,1.0,18.999982619612592,1.3644942260244438e-05,7.0068963706690533e-05,5.3228153781468475e-05,1.7110598378736013e-05,4.1001903632127741e-11,3.3585925054905205e-08,1.0108449288846038e-05,3.3337693520540027e-11,1.2656297177521876e-05,2.6974774269163814e-07,2.9108134867569412e-13,5.9918535764408221e-08
4.400225957973506e-10,0.4391188777469441,154.0,0.0,0.0,0.0,0.99981758984300717,1.0,18.999982014826994,1.4047463018977566e-05,7.2136289440736287e-05,5.4706664495408772e-05,1.7707398678350768e-05,4.2211629435033922e-11,3.3585764679071758e-08,1.0407149517002946e-05,3.3337519152587307e-11,1.3030291987842969e-05,2.7773182262778522e-07,3.0123397239337768e-13,6.3506416843964279e-08
4.526354193243463e-10,0.43911887622901985,154.0,0.0,0.0,0.0,0.99981236036822319,1.0,18.999981409895796,1.4449975738800433e-05,7.4203593503630621e-05,5.6185007778686629e-05,1.8304344653312247e-05,4.3421342488148654e-11,3.3585604301929539e-08,1.0705848006687015e-05,3.3337344783469872e-11,1.3404285011758778e-05,2.8571581841482858e-07,3.113890743075625e-13,6.719859118188233e-08
4.6524824285134197e-10,0.4391188747107961,154.0,0.0,0.0,0.0,0.99980713084422557,1.0,18.999980804845272,1.4852480419811698e-05,7.627087589381436e-05,5.7663209887134148e-05,1.8901410046223776e-05,4.4631042790276957e-11,3.358544392629447e-08,1.1004544757883343e-05,3.3337170412625244e-11,1.3778276249248355e-05,2.9369973004695402e-07,3.2154620773336199e-13,7.0995056599001662e-08
4.778610663783377e-10,0.43911887319232756,154.0,0.0,0.0,0.0,0.99980190127101953,1.0,18.999980199697145,1.5254977062110015e-05,7.8338136609727946e-05,5.9141292543073379e-05,1.9498573133198207e-05,4.5840730340002873e-11,3.3585283545802653e-08,1.1303239770581016e-05,3.3336996039711625e-11,1.4152265700295773e-05,3.016835575183096e-07,3.3170500310904229e-13,7.4895810916085068e-08
4.904738899053334e-10,0.439118871673659,154.0,0.0,0.0,0.0,0.99979667164861064,1.0,18.999979594469366,1.5657465665794044e-05,8.0405375649811333e-05,6.0619273713776671e-05,2.0095815945397707e-05,4.7050405137350125e-11,3.35851231626332e-08,1.1601933044765417e-05,3.3336821665556059e-11,1.452625336488046e-05,3.0966730082304253e-07,3.4186515475244233e-13,7.8900851953818512e-08
5.030867134323292e-10,0.439118870154828,154.0,0.0,0.0,0.0,0.99979144197700376,1.0,18.99997898917681,1.6059946230962443e-05,8.2472593012504369e-05,6.2097168258738958e-05,2.0693123621761462e-05,4.8260067181177114e-11,3.3584962781882912e-08,1.1900624580420653e-05,3.3336647289906256e-11,1.4900239242980242e-05,3.1765095995527473e-07,3.5202640985057207e-13,8.3010177532811378e-08
5.156995369593249e-10,0.43911886863586524,154.0,0.0,0.0,0.0,0.99978621225620423,1.0,18.999978383831767,1.6462418757713871e-05,8.4539788696246534e-05,6.3574988468868834e-05,2.1290483869814711e-05,4.9469716469715663e-11,3.3584802397023946e-08,1.2199314377535892e-05,3.333647291210619e-11,1.5274223334579285e-05,3.2563453490909063e-07,3.6218855928689751e-13,8.7223785473596081e-08
5.283123604863207e-10,0.4391188671167964,154.0,0.0,0.0,0.0,0.99978098248621727,1.0,18.999977778444407,1.6864883246146987e-05,8.6606962699477188e-05,6.5052744512319945e-05,2.1887886519837407e-05,5.0679353003233618e-11,3.3584642007838527e-08,1.2498002436097556e-05,3.3336298532888556e-11,1.5648205639658317e-05,3.3361802567857549e-07,3.7235143005603304e-13,9.1541673596628308e-08
5.409251840133164e-10,0.4391188655976424,154.0,0.0,0.0,0.0,0.99977575266704821,1.0,18.999977173023144,1.726733969636046e-05,8.8674115020635552e-05,6.6530444801369187e-05,2.2485323157986115e-05,5.1888976780755319e-11,3.3584481621573313e-08,1.2796688756088823e-05,3.3336124152386453e-11,1.6022186158194013e-05,3.4160143225780829e-07,3.8251487902354654e-13,9.5963839722286868e-08
5.535380075403121e-10,0.43911886407842077,154.0,0.0,0.0,0.0,0.99977052279870227,1.0,18.999976567574937,1.7669788108452938e-05,9.0741245658160756e-05,6.8008096294754942e-05,2.3082786823955698e-05,5.3098587800029826e-11,3.3584321232575631e-08,1.3095373337498492e-05,3.3335949769760189e-11,1.6396164890170071e-05,3.4958475464083572e-07,3.9267878778274391e-13,1.0049028167087348e-07
5.661508310673079e-10,0.4391188625591462,154.0,0.0,0.0,0.0,0.99976529288118465,1.0,18.999975962105541,1.8072228482523099e-05,9.2808354610491805e-05,6.9485704748163029e-05,2.36802717604935e-05,5.4308186061577907e-11,3.3584160837597916e-08,1.3394056180314298e-05,3.3335775385485923e-11,1.6770141835568857e-05,3.5756799282170022e-07,4.0284305839207389e-13,1.0512099726261304e-07
5.787636545943036e-10,0.43911886103983033,154.0,0.0,0.0,0.0,0.99976006291450081,1.0,18.999975356619725,1.8474660818669593e-05,9.4875441876067666e-05,7.0963274922247651e-05,2.4277773205378445e-05,5.5517771564748327e-11,3.3584000445400567e-08,1.3692737284518778e-05,3.333560100006996e-11,1.7144116994366242e-05,3.6555114679445059e-07,4.1300760983757078e-13,1.0985598431765337e-07
6.03989301648295e-10,0.4391188580011124,154.0,0.0,0.0,0.0,0.99974960283365488,1.0,18.99997414561382,1.9279501377586237e-05,9.9009551340709565e-05,7.3918315431053448e-05,2.5472810615314821e-05,5.7936904288401256e-11,3.3583679652450585e-08,1.4290094277046433e-05,3.3335252223809215e-11,1.7892061952088466e-05,3.8151720209169932e-07,4.3333729997885409e-13,1.1963876409784262e-07
6.266923839968873e-10,0.439118855266208,154.0,0.0,0.0,0.0,0.99974018859279723,1.0,18.999973055685214,2.0003830391902089e-05,0.0001027301756745238,7.657775384171985e-05,2.6548367859057147e-05,6.0114080094860959e-11,3.3583390933598863e-08,1.4827709624139919e-05,3.3334938319160515e-11,1.856520630367528e-05,3.9588636380749771e-07,4.5163442215548369e-13,1.2879985243464763e-07
6.493954663454796e-10,0.4391188525312829,154.0,0.0,0.0,0.0,0.99973077419272194,1.0,18.999971965747363,2.0728133364879712e-05,0.00010645072971897342,7.9237112170126839e-05,2.7623934622725441e-05,6.2291214549661739e-11,3.3583102218712182e-08,1.5365319337922448e-05,3.3334624410259324e-11,1.9238344866374964e-05,4.1025525259598075e-07,4.6993170628262898e-13,1.3829874640796528e-07
6.720985486940719e-10,0.4391188497963519,154.0,0.0,0.0,0.0,0.99972135963345998,1.0,18.999970875808984,2.1452410297094511e-05,0.00011017121346495457,8.1896399119103723e-05,2.8699502194351673e-05,6.446830764154502e-11,3.3582813480495381e-08,1.5902923418326258e-05,3.3334310494872456e-11,1.991147764008943e-05,4.2462386842215593e-07,4.8822900415633687e-13,1.4813543330211191e-07
6.948016310426642e-10,0.4391188470614376,154.0,0.0,0.0,0.0,0.99971194491504189,1.0,18.999969785876207,2.2176661189121939e-05,0.00011389162690336368,8.4555620821338611e-05,2.9775064432109291e-05,6.6645359370438646e-11,3.3582524736119486e-08,1.6440521865264265e-05,3.3333996573697921e-11,2.0584604624696398e-05,4.3899221125105328e-07,5.0652621129141824e-13,1.5830990040059444e-07
7.175047133912565e-10,0.4391188443265469,154.0,0.0,0.0,0.0,0.99970253003749798,1.0,18.999968695953381,2.290088604153742e-05,0.00011761197002509766,8.7214781607939594e-05,3.0850616995752278e-05,6.8822369734039163e-11,3.3582236007101959e-08,1.6978114678647508e-05,3.3333682649041415e-11,2.1257725820071228e-05,4.5336028104768699e-07,5.2482325385146828e-13,1.6882213498611084e-07
7.402077957398488e-10,0.4391188415916899,154.0,0.0,0.0,0.0,0.99969311500085922,1.0,18.999967606043583,2.3625084854916413e-05,0.00012133224282105418,8.9873884557635918e-05,3.1926156797413939e-05,7.0999338717785155e-11,3.358194725683859e-08,1.7515701858412325e-05,3.3333368718309842e-11,2.193084122612097e-05,4.6772807777699691e-07,5.4312007930964396e-13,1.7967212434054999e-07
7.629108780884411e-10,0.4391188388568707,154.0,0.0,0.0,0.0,0.99968369980515615,1.0,18.999966516149033,2.4349257629834353e-05,0.00012505244528213122,9.25329318728023e-05,3.3001681625582628e-05,7.3176266321537036e-11,3.3581658492330912e-08,1.8053283404476107e-05,3.3333054781024317e-11,2.2603950842728938e-05,4.8209560140395228e-07,5.6141665004244484e-13,1.9085985574499156e-07
7.856139604370334e-10,0.4391188361220939,154.0,0.0,0.0,0.0,0.99967428445041906,1.0,18.999965426271316,2.5073404366866714e-05,0.00012877257739922769,9.5191925122946582e-05,3.4077189901614303e-05,7.5353152546025258e-11,3.3581369747953449e-08,1.8590859316744338e-05,3.3332740840336004e-11,2.327705466976356e-05,4.964628518935492e-07,5.7971293919214763e-13,2.0238531647970645e-07
8.083170427856257e-10,0.43911883338736213,154.0,0.0,0.0,0.0,0.99966486893667894,1.0,18.999964336411541,2.579752506658896e-05,0.00013249263916324298,9.7850865417119145e-05,3.5152680507322996e-05,7.7529997373620791e-11,3.3581080984748144e-08,1.9128429595154447e-05,3.3332426894113678e-11,2.3950152707133234e-05,5.1082982921071241e-07,5.9800892774073985e-13,2.1424849382415646e-07
8.31020125134218e-10,0.43911883065267726,154.0,0.0,0.0,0.0,0.99965545326396632,1.0,18.999963246570495,2.6521619729576554e-05,0.00013621263056507721,0.00010050975353620432,3.62281526526895e-05,7.9706800803774222e-11,3.3580792197998525e-08,1.9665994239628953e-05,3.3332112940680566e-11,2.462324495472769e-05,5.2519653332038237e-07,6.1630460224700437e-13,2.2644937505699486e-07
8.537232074828104e-10,0.43911882791804097,154.0,0.0,0.0,0.0,0.99964603743231151,1.0,18.99996215674874,2.7245688356404989e-05,0.00013993255159563123,0.00010316859003345168,3.730360577533005e-05,8.1883562841601143e-11,3.358050343651682e-08,2.0203553250067134e-05,3.3331798983793723e-11,2.5296331412407584e-05,5.3956296418755533e-07,6.345999531400583e-13,2.3898794745606611e-07
8.764262898314027e-10,0.43911882518345413,154.0,0.0,0.0,0.0,0.9996366214417457,1.0,18.999961066946693,2.7969730947649748e-05,0.00014365240224580673,0.00010582737530372209,3.8379039471250276e-05,8.4060283465709076e-11,3.3580214662523789e-08,2.0741106626405937e-05,3.33314850221712e-11,2.5969412080080709e-05,5.5392912177716488e-07,6.5289497355285641e-13,2.5186419829840633e-07
8.99129372179995e-10,0.4391188224489173,154.0,0.0,0.0,0.0,0.99962720529229887,1.0,18.999959977164636,2.8693747503886325e-05,0.00014737218250650589,0.0001084861096280682,3.945445345026485e-05,8.6236962673849937e-11,3.3579925853750229e-08,2.1278654368575576e-05,3.3331171052753663e-11,2.6642486957646451e-05,5.6829500605413347e-07,6.7118965854787664e-13,2.6507811486024309e-07
9.445355368771795e-10,0.4391188169799964,154.0,0.0,0.0,0.0,0.99960837251688572,1.0,18.99995779766131,3.0141702513636929e-05,0.00015481153182308815,0.00011380342621647977,4.1605221443557331e-05,9.0590196848350896e-11,3.3579348273896472e-08,2.23537329500278e-05,3.3330543101405266e-11,2.7988619341927536e-05,5.9702595453008929e-07,7.0777800842677253e-13,2.9251889424327568e-07
9.89941701574364e-10,0.43911881151128057,154.0,0.0,0.0,0.0,0.99958953910631665,1.0,18.999955618239749,3.1589553390260921e-05,0.00016225059947261124,0.0001191205407231296,4.3755908757717051e-05,9.4943265307054899e-11,3.3578770663394661e-08,2.342878899380299e-05,3.3329915128403549e-11,2.9334728564367535e-05,6.2575580933506961e-07,7.4436498581312985e-13,3.2131018379882289e-07
9.999999999999999e-10,0.4391188060427702,154.0,0.0,0.0,0.0,0.99958536707448109,1.0,18.999955135469012,3.1910264831109229e-05,0.00016389845130636318,0.00012029835183433823,4.4232314478291328e-05,9.590752739974662e-11,3.3578642706195559e-08,2.366693057938765e-05,3.3329776017836563e-11,2.9632913316840319e-05,6.3211985120841919e-07,7.5246948580776874e-13,3.2787068880162546e-07
1.0353478662715487e-09,0.4391188060427702,154.0,0.0,0.0,0.0,0.99957070506083678,1.0,18.999953438900445,3.3037300138362469e-05,0.00016968938538232021,0.00012443745355710819,4.5906514910618277e-05,9.9296168011813904e-11,3.357819302780153e-08,2.4503822499263578e-05,3.3329287134198724e-11,3.0680814624062174e-05,6.544845701887727e-07,7.8095058250361024e-13,3.5145188170761776e-07
1.0807540309687333e-09,0.4391188005744686,154.0,0.0,0.0,0.0,0.99955187038069082,1.0,18.99995125964368,3.4484942762545904e-05,0.000177127889479472,0.00012975416492735421,4.8057039620298867e-05,1.0364890492016432e-10,3.357761537030696e-08,2.5578833465773297e-05,3.3328659118846865e-11,3.2026877520108804e-05,6.8321223681094013e-07,8.1753479370153662e-13,3.8294388613747273e-07
1.126160195665918e-09,0.43911879510637447,154.0,0.0,0.0,0.0,0.99953303506612379,1.0,18.999949080469637,3.5932481267415644e-05,0.00018456611169133554,0.00013507067494694376,5.0207482700671584e-05,1.0800147598964831e-10,3.357703769025391e-08,2.6653821892697814e-05,3.3328031082326841e-11,3.337291725160718e-05,7.1193880892135371e-07,8.5411761624123515e-13,4.157860952432845e-07
1.216972525060287e-09,0.43911878417080913,154.0,0.0,0.0,0.0,0.99949536253470472,1.0,18.999944722370142,3.8827245937632306e-05,0.00019944171016833347,0.00014570309105680932,5.4508123558851871e-05,1.1670612044222088e-10,3.3575882262777822e-08,2.8803731125253952e-05,3.3326774945859435e-11,3.6064927217358325e-05,7.6938866848627587e-07,9.2727908829216008e-13,4.8552072003782313e-07
1.307784854454656e-09,0.4391187732360754,154.0,0.0,0.0,0.0,0.99945768746853791,1.0,18.999940364602342,4.1721594185850014e-05,0.00021431618023170495,0.00015633470168581088,5.8808437102202852e-05,1.2541010103000751e-10,3.3574726745426978e-08,3.0953550191860306e-05,3.3325518724870533e-11,3.875684451411745e-05,8.2683414664270198e-07,1.0004349921416207e-12,5.6065494107226643e-07
1.398597183849025e-09,0.4391187623021743,154.0,0.0,0.0,0.0,0.99942000986958124,1.0,18.999936007166383,4.4615526048908161e-05,0.00022918952130003271,0.00016696550639365627,6.3108423187359131e-05,1.3411341741359573e-10,3.3573571138452762e-08,3.3103279087449343e-05,3.3324262419431079e-11,4.1448669134691503e-05,8.8427524115053249e-07,1.0735853253507197e-12,6.411879431212823e-07
1.489409513243394e-09,0.43911875136910755,154.0,0.0,0.0,0.0,0.99938232973979246,1.0,18.999931650062464,4.7509041563647877e-05,0.00024406173279209142,0.00017759550478376642,6.7408081627434618e-05,1.4281606925368702e-10,3.3572415441848319e-08,3.5252917806957876e-05,3.3323006029603732e-11,4.4140401071892848e-05,9.4171194977041962e-07,1.1467300847401956e-12,7.2711891075333139e-07
1.580221842637763e-09,0.43911874043687454,154.0,0.0,0.0,0.0,0.99934464708112913,1.0,18.999927293290785,5.0402140766912059e-05,0.00025893281412684772,0.00018822469649055969,7.1707412204738844e-05,1.5151805621109466e-10,3.3571259655678321e-08,3.7402466345326896e-05,3.3321749555453865e-11,4.6832040318539077e-05,9.9914427026375374e-07,1.2198692666067489e-12,8.1844702833081972e-07
1.7618465014265013e-09,0.43911871857491014,154.0,0.0,0.0,0.0,0.99926927418500844,1.0,18.999918580744882,5.6187090386394261e-05,0.00028867158400128039,0.00020948065819457532,8.0305089098528412e-05,1.6892003412167716e-10,3.3568947814911513e-08,4.1701292858431644e-05,3.3319236354447997e-11,5.2215040711462644e-05,1.1139957379200505e-06,1.3661308863305937e-12,1.0172914497426785e-06
1.9434711602152393e-09,0.43911869671628456,154.0,0.0,0.0,0.0,0.99919389119687596,1.0,18.999909869530036,6.197037520213331e-05,0.00031840582627890593,0.00023073338820268842,8.8901452509421299e-05,1.8631934843410945e-10,3.3566635616678696e-08,4.599975858637631e-05,3.3316722816935634e-11,5.7597670256107808e-05,1.2288296262254578e-06,1.5123701613980563e-12,1.2377146781407181e-06
2.1250958190039774e-09,0.43911867486100475,154.0,0.0,0.0,0.0,0.99911849813238551,1.0,18.999901159647536,6.7751995508935997e-05,0.00034813553631837541,0.00025198288312573681,9.7496501167346057e-05,2.0371599643896561e-10,3.3564323061501986e-08,5.0297863488841291e-05,3.3314208943438643e-11,6.2979928895204172e-05,1.3436459172979434e-06,1.658587070202987e-12,1.4797101810212387e-06
2.488345136581454e-09,0.4391186311604853,154.0,0.0,0.0,0.0,0.99896768183692974,1.0,18.999883743885075,7.9310243775100446e-05,0.00040758134113284562,0.00029447215448356922,0.00011468264883588119,2.3850128269728969e-10,3.3559696882413116e-08,5.8892990656392251e-05,3.330918019057812e-11,7.3743333228088706e-05,1.5732256362757046e-06,1.9509536973589104e-12,2.0283918638171189e-06
2.8515944541589304e-09,0.43911858747338156,154.0,0.0,0.0,0.0,0.99881682542380978,1.0,18.999866333468269,9.0861837543905767e-05,0.00046700896137549108,0.00033694844570239296,0.0001318635214577748,2.7327587125743759e-10,3.3555069281833634e-08,6.7486674039881172e-05,3.3304150100040072e-11,8.4505253253632263e-05,1.8027347520359576e-06,2.2432305866850561e-12,2.6632841725391489e-06
3.214843771736407e-09,0.43911854379971416,154.0,0.0,0.0,0.0,0.99866592901814433,1.0,18.999848928408046,0.00010240677917482043,0.00052641836002644872,0.00037941173039521769,0.00014903910825750664,3.0803974050918869e-10,3.3550440263950105e-08,7.6078913319186866e-05,3.3299118675996391e-11,9.526568851669379e-05,2.0321731219526622e-06,2.5354175548708542e-12,3.3843347292987214e-06
3.5780930893138834e-09,0.4391185001395193,154.0,0.0,0.0,0.0,0.99851499274500211,1.0,18.999831528715212,0.00011394507102776254,0.00058580950011525624,0.00042186198212539348,0.00016620939855880877,3.4279286887136657e-10,3.3545809832947368e-08,8.4669708175270025e-05,3.3294085922617314e-11,0.00010602463856347467,2.2615406035914656e-06,2.8275144202941906e-12,4.191491104069734e-06
