Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87)
1.4666246731100023e-12,0.4980593611065611,154.0,0.0,0.0,0.0,0.99999553251275153,0.99999999999895994,18.999999995191608,2.1844277844161601e-07,1.173485109201111e-06,1.1712494937788247e-06,3.5148369861611584e-09,3.7924730839553014e-13,6.0912269623438543e-07,4.9770230330252661e-07,1.8257189063593509e-09,7.9083808311180114e-07,1.2888113008405756e-09,3.9448396764750973e-17,8.8243159741655083e-12,1.0006340683907402e-17,7.5835033351354716e-12,3.1849118125595112e-14,3.1859351142473971e-14,7.7060781210194805e-18,2.526918212489506e-18,4.8268355901171004e-13,1.068012616248626e-32,9.9945271094484089e-33,9.9945403769917128e-33,1.6150061601654987e-17,4.3544479206714102e-12,1.2916562106778023e-20,5.1731343340266401e-20,6.8781904277040285e-14,4.3286197017243762e-14,2.0545355745410427e-23,7.0142072178975477e-20,8.9384169263354281e-31,7.5232864813261589e-25,3.0326660450687509e-24,2.2799471729063943e-24,3.5499497368200994e-28,7.3255693241236577e-32,1.0625270461870597e-32,2.9033596516612427e-29,6.0668684357129027e-37,1.3704721142681609e-40,5.6417203030160611e-39,9.6459879208786005e-38,7.5305996184802572e-35,4.85242489082348e-20,9.7402776441651404e-23,1.8216180813048386e-23,1.5672933532107449e-24,1.6967837210820646e-21,4.0361751138977803e-21,1.0538155661346224e-16,3.7609669343691363e-19,3.0255612612903697e-19,1.064676606971946e-22,7.5328081363838444e-23,1.9142848353434155e-23,1.5434921309352082e-30,2.7404088491284183e-30,4.9322764317565497e-22,2.5648298189894305e-31,1.305498536968102e-25,5.4617664381438582e-40,8.8560671148369928e-31,5.8221665056933626e-27,1.1395084032454191e-31,1.6277014456873435e-34,4.4181813735023271e-14,9.9487313304319607e-13,2.0983180269086418e-16,9.9289456025272717e-24,4.7124671294740765e-18,4.712489201242611e-18,2.2071768532558958e-23,3.8548676878981486e-15
1.5119343516364479e-12,0.49805936110576005,154.0,0.0,0.0,0.0,0.99999539482362387,0.99999999999892786,18.999999994910024,2.2519128805223899e-07,1.2097154748270464e-06,1.2073233931376887e-06,3.7335027303823414e-09,3.9095687230457992e-13,6.119541075455485e-07,5.1914123310153903e-07,1.8432757597863719e-09,8.2490408520909149e-07,1.3515493499597454e-09,4.190260626118031e-17,9.3448998158114764e-12,1.0493442445435741e-17,8.0577642650009521e-12,3.4887940762970189e-14,3.4899260717455755e-14,8.4994581582411317e-18,2.8204731066777598e-18,5.1296006882260358e-13,1.3211760801192554e-32,1.2363664951876347e-32,1.2363681871899411e-32,1.7706782655044277e-17,4.5197237788195644e-12,1.3825257159904632e-20,5.4265368818638553e-20,7.4228800385006447e-14,4.6714041799604593e-14,2.3220644177734587e-23,7.6839329002279684e-20,1.0413101655507312e-30,8.3005318360408543e-25,3.4272175887789635e-24,2.5967101111865378e-24,4.1730929224604659e-28,8.8865991022092235e-32,1.2890162942482484e-32,3.3821273095642402e-29,7.5948245990967597e-37,1.717796095498497e-40,6.8534765127519947e-39,1.1821925520458775e-37,9.1359561829698201e-35,5.156404197558519e-20,1.0666926393894831e-22,1.9541685348337872e-23,1.686827970302178e-24,1.862908621023218e-21,4.2952923110742464e-21,1.1197050715980736e-16,4.1074425869817358e-19,3.3141753735608928e-19,1.1785911117773007e-22,8.323195675172781e-23,2.159330584380962e-23,1.6903353916121667e-30,3.0911930360708551e-30,5.4024669003874138e-22,2.809333256055478e-31,1.4310253655699427e-25,6.9652948411315059e-40,9.6986064841226227e-31,6.5943659071306389e-27,1.2928363645530921e-31,1.9020470206991232e-34,4.55470270986168e-14,1.0256018566004643e-12,2.2299515365583871e-16,1.0879007059852455e-23,5.0081144694611107e-18,5.0081386506395588e-18,2.418117844833091e-23,4.2217108742510093e-15
1.5572440301628935e-12,0.49805936110493887,154.0,0.0,0.0,0.0,0.99999525714008242,0.99999999999889577,18.999999994621284,2.3193979597345624e-07,1.2459451530266165e-06,1.2433907828880146e-06,3.9586526681463849e-09,4.0266621401847735e-13,6.1453513398075549e-07,5.406751190067315e-07,1.8597997307355081e-09,8.5912097146019417e-07,1.41496391074118e-09,4.4429592643462578e-17,9.8791479935279774e-12,1.0985796739347443e-17,8.5463140123803012e-12,3.8113840125236721e-14,3.8126323114222575e-14,9.3457849128148089e-18,3.1371779228997982e-18,5.4415716668129597e-13,1.6241034852768854e-32,1.5198505377352213e-32,1.5198526800822565e-32,1.9361274224460078e-17,4.6868424195960032e-12,1.4770908158076655e-20,5.6827534467104785e-20,7.9905722258612722e-14,5.0286643711943791e-14,2.6150124993614301e-23,8.3949483009209982e-20,1.2076703354386778e-30,9.1302510058505391e-25,3.8592025238759925e-24,2.9456507062131228e-24,4.8813396045234384e-28,1.0716796688262423e-31,1.5545762649413573e-32,3.9221822761433579e-29,9.4427690207384006e-37,2.1384574548167815e-40,8.2758268656101405e-39,1.4401892018279552e-37,1.1018276669256812e-34,5.4695917297603521e-20,1.1650293029895868e-22,2.0915347290636498e-23,1.8118794107255992e-24,2.0395265114379774e-21,4.5624247772084768e-21,1.1875795119332646e-16,4.473789454096951e-19,3.62055204022844e-19,1.3004795427840564e-22,9.1675475909708645e-23,2.4270098330927962e-23,1.8461666831238977e-30,3.4743757453785423e-30,5.9015557062791579e-22,3.0688640985857301e-31,1.5643324563921158e-25,8.8191010767670463e-40,1.0592716247408573e-30,7.4409404164030297e-27,1.4611432651725915e-31,2.2122232940996311e-34,4.6912258110117191e-14,1.056330184488995e-12,2.3655880869960792e-16,1.1887889390295917e-23,5.3127544867391301e-18,5.3127809076125158e-18,2.6420873382294713e-23,4.6110190089035692e-15
1.602553708689339e-12,0.49805936110409726,154.0,0.0,0.0,0.0,0.99999511946166486,0.99999999999886369,18.999999994325421,2.3868830220530401e-07,1.2821741792168991e-06,1.2794516728076811e-06,4.190277023918372e-09,4.1437534498497988e-13,6.1688791664135087e-07,5.622955638890767e-07,1.8753515833845023e-09,8.9347539902018407e-07,1.479019566496533e-09,4.7029246193560605e-17,1.0427004301123829e-11,1.1483128585456979e-17,9.0491444005309749e-12,4.1532366888468489e-14,4.1546091705890945e-14,1.0246771869605956e-17,3.4780162032800284e-18,5.7627483803122685e-13,1.984687243298432e-32,1.8572908506902963e-32,1.8572935449301334e-32,2.1116609184323693e-17,4.8558038319692472e-12,1.5754105290419359e-20,5.9416420565649134e-20,8.5813626349891662e-14,5.4004604424451868e-14,2.9349568755469131e-23,9.1484840318980204e-20,1.3946891051811385e-30,1.0014220616673809e-24,4.3309364343287599e-24,3.3289060677850483e-24,5.6831920681354671e-28,1.2852283795270049e-31,1.8644536164388743e-32,4.5292493618085221e-29,1.1664964331622933e-36,2.6450336613276415e-40,9.9372579753030166e-39,1.7445859551102147e-37,1.3214759610619643e-34,5.7919853726468537e-20,1.2692031485262157e-22,2.2337174338369227e-23,1.9425566144451253e-24,2.2269568748552047e-21,4.8375682963049005e-21,1.2574378500447724e-16,4.8604757922872778e-19,3.9452181623680719e-19,1.4306168515893081e-22,1.0067661363433349e-22,2.7186499669459894e-23,2.0112481060758296e-30,3.8918569455754854e-30,6.4303964848434446e-22,3.3438662449744201e-31,1.7056515500189693e-25,1.1090897559310607e-39,1.1539900251631648e-30,8.3665140319822953e-27,1.6453734837699806e-31,2.5616334245695669e-34,4.8277506910439528e-14,1.0870581173975659e-12,2.5052275751879611e-16,1.295736762733595e-23,5.6263870617116878e-18,5.6264158564684873e-18,2.8794756797571694e-23,5.0234479992543761e-15
1.6478633872157846e-12,0.4980593611032356,154.0,0.0,0.0,0.0,0.9999949817879491,0.9999999999988316,18.999999994022485,2.454368067478157e-07,1.3184025869608755e-06,1.3155060726598024e-06,4.4283660368941537e-09,4.2608427605255409e-13,6.1903263876456269e-07,5.839949131498034e-07,1.8899885071878942e-09,9.2795520490763633e-07,1.5436827546012373e-09,4.9701457358771528e-17,1.0988415837060196e-11,1.1985177398792667e-17,9.5662472601284283e-12,4.514906854764344e-14,4.5164116688206088e-14,1.1204131532374363e-17,3.8439761950429143e-18,6.0931306918225661e-13,2.4117896926058771e-32,2.2569811598882554e-32,2.2569845265878607e-32,2.2975868476334159e-17,5.0266080057740601e-12,1.6775442218918946e-20,6.2030681716380875e-20,9.1953383046966865e-14,5.7868471443235094e-14,3.2835238925673638e-23,9.9457703363817454e-20,1.6042413333735025e-30,1.0954222022675521e-24,4.8448066482636973e-24,3.748684524632972e-24,6.5877082018431055e-28,1.5332728328660467e-31,2.2244106502857683e-32,5.2094022585976163e-29,1.4322839805840999e-36,3.2517910065827878e-40,1.1869076200295852e-38,2.1020619304492089e-37,1.576626041612602e-34,6.1235830230142164e-20,1.3793793115439797e-22,2.3807171088438531e-23,2.0789684660047069e-24,2.4255190251914214e-21,5.1207186873810107e-21,1.3292790573356085e-16,5.2679635612049625e-19,4.2887003633914414e-19,1.5692778761806405e-22,1.102533353442556e-22,3.0356133759257472e-23,2.1858413525905994e-30,4.3455867055080753e-30,6.9898422124888266e-22,3.6347832509279932e-31,1.8552142078523149e-25,1.3858963529963539e-39,1.2541659999988906e-30,9.3758493917578532e-27,1.8465001088911408e-31,2.9538897637540988e-34,4.964277364029185e-14,1.117785656013912e-12,2.6488698981912899e-16,1.4089217518129087e-23,5.949012074983799e-18,5.9490433817159056e-18,3.1306732104732116e-23,5.4596527623487866e-15
1.6931730657422302e-12,0.4980593611023539,154.0,0.0,0.0,0.0,0.99999484411854767,0.99999999999879952,18.999999993712514,2.5218530960102204e-07,1.3546304080644995e-06,1.3515539921927509e-06,4.6729099609781435e-09,4.3779301750174384e-13,6.2098769887701878e-07,6.0576618905101462e-07,1.9037643271899092e-09,9.6254930165749144e-07,1.6089216694290655e-09,5.2446116751477217e-17,1.1563332810105279e-11,1.2491696235966846e-17,1.0097614429229799e-11,4.8969489419935211e-14,4.8985945082418615e-14,1.2219575424171739e-17,4.2360504353284223e-18,6.4327184726561312e-13,2.915329660064247e-32,2.728203917263844e-32,2.7282080988873249e-32,2.4942141088921279e-17,5.1992549316656081e-12,1.7835516078060529e-20,6.4669042952670164e-20,9.8325784285649674e-14,6.1878742900656124e-14,3.6623893414689452e-23,1.0788037090139639e-19,1.8383131577660111e-30,1.1952041294051335e-24,5.4032724257331376e-24,4.2072658116892012e-24,7.6045197208564934e-28,1.8201571952745951e-31,2.6407584722934348e-32,5.9690741990080737e-29,1.7485684393723102e-36,3.974852321757362e-40,1.4105590253714408e-38,2.5200336808781438e-37,1.8717526668814251e-34,6.4643825887426191e-20,1.4957226703754329e-22,2.5325339559753019e-23,2.2212237949128425e-24,2.635532109119346e-21,5.4118718036673076e-21,1.4031021135214915e-16,5.6967085062724168e-19,4.6515249913085143e-19,1.716737335051324e-22,1.2042359707196943e-22,3.3792972332657126e-23,2.3702077071839507e-30,4.8375648776516062e-30,7.5807452108616374e-22,3.9420583316704318e-31,2.0132518132656021e-25,1.7213423447345591e-39,1.3599494656963395e-30,1.0473847700115732e-26,2.0655249238086015e-31,3.3928201130977588e-34,5.1008058440175157e-14,1.1485128010247244e-12,2.7965149531541952e-16,1.528521552339123e-23,6.2806294073616547e-18,6.280663368064318e-18,3.3960702661882475e-23,5.9202872263713372e-15
1.7384827442686758e-12,0.4980593611014523,154.0,0.0,0.0,0.0,0.99999470645310595,0.99999999999876743,18.999999993395562,2.589338107649508e-07,1.3908576726686714e-06,1.3875954411401828e-06,4.923899064761153e-09,4.4950157907490142e-13,6.2276986856477453e-07,6.2760303088057547e-07,1.9167297019294742e-09,9.9724758224443738e-07,1.6747061703810573e-09,5.5263115148896125e-17,1.2151708356450699e-11,1.3002451081099398e-17,1.0643237753240034e-11,5.2999170647958085e-14,5.3017120738147535e-14,1.3294814087954331e-17,4.6552353686862847e-18,6.7815116019120366e-13,3.5063739980752759e-32,3.281315970097006e-32,3.2813211342218502e-32,2.7018524036751192e-17,5.3737446010760092e-12,1.8934927474457068e-20,6.7330296052455012e-20,1.0493155048479798e-13,6.6035871920086245e-14,4.0732786127779894e-23,1.1676513802667584e-19,2.0990053289134472e-30,1.300946920491709e-24,6.0088651460043964e-24,4.7070012568632898e-24,8.7438504373657223e-28,2.1506264966757012e-31,3.1203912251580553e-32,6.8150686426987709e-29,2.1231383646585272e-36,4.8323758631393869e-40,1.6684299754957391e-38,3.006713597403267e-37,2.2117441040065719e-34,6.81438198833356e-20,1.6183978466840496e-22,2.6891679628173679e-23,2.3694313759789047e-24,2.8573151074064992e-21,5.7110235318274417e-21,1.4789060064515827e-16,6.1471602402590218e-19,5.034218120938934e-19,1.8732698227175574e-22,1.3120534547715013e-22,3.7511332756161995e-23,2.5646080476252086e-30,5.3698407834749785e-30,8.2039571510037825e-22,4.2661343641053277e-31,2.1799955727398921e-25,2.1257637770433282e-39,1.4714901053261264e-30,1.1665548655605503e-26,2.3034783914914783e-31,3.8824739819683019e-34,5.2373361450383507e-14,1.1792395531156578e-12,2.9481626373155486e-16,1.654713881727934e-23,6.6212389398523043e-18,6.6212757004240775e-18,3.6760571774752858e-23,6.4060043321358476e-15
1.7837924227951214e-12,0.49805936110053095,154.0,0.0,0.0,0.0,0.99999456879129922,0.99999999999873534,18.999999993071647,2.6568231023962805e-07,1.4270844093363961e-06,1.4236304292210633e-06,5.181323631498256e-09,4.6120997000436446e-13,6.2439443630202701e-07,6.49499640404318e-07,1.9289323097060072e-09,1.0320408334077149e-06,1.7410076947279588e-09,5.8152343492834602e-17,1.2753498367579804e-11,1.3517220169114148e-17,1.12031090848802e-11,5.7243650202969067e-14,5.7263184336230562e-14,1.4431557087265895e-17,5.1025309945454735e-18,7.1395099660715925e-13,4.1972342294960452e-32,3.9278390110232221e-32,3.9278453539234037e-32,2.9208122340283711e-17,5.5500770061731855e-12,2.0074280486470018e-20,7.0013296044308556e-20,1.1177133686883383e-13,7.0340270594966956e-14,4.5179668510308652e-23,1.2612429618317188e-19,2.388536554009434e-30,1.4128301221237088e-24,6.6641884943713289e-24,5.2503139673317172e-24,1.0016534577744773e-27,2.5298508498439833e-31,3.6708213943730495e-32,7.7545699909588306e-29,2.5647201906008543e-36,5.8447457652641389e-40,1.9646089731734628e-38,3.5711712561856094e-37,2.6019271832029517e-34,7.173579150475962e-20,1.7475692059980779e-22,2.8506189389538569e-23,2.5236999296560879e-24,3.0911868362234549e-21,6.0181697912426581e-21,1.5566897319353496e-16,6.6197623237624558e-19,5.4373055560752039e-19,2.0391498063076388e-22,1.426165178738083e-22,4.1525875846362993e-23,2.7693028457832996e-30,5.9445129008435057e-30,8.8603290574303354e-22,4.6074538889362721e-31,2.3556765169783911e-25,2.610971246309866e-39,1.588937369066581e-30,1.2956130379181803e-26,2.5614196396955602e-31,4.4271288470903831e-34,5.3738682811004052e-14,1.2099659129713288e-12,3.1038128480048223e-16,1.7876765287273741e-23,6.9708405536633549e-18,6.9708802639060505e-18,3.9710242696783994e-23,6.9174560345733124e-15
1.8291021013215668e-12,0.4980593610995898,154.0,0.0,0.0,0.0,0.99999443113283093,0.99999999999870326,18.999999992740815,2.7243080802507739e-07,1.4633106451353885e-06,1.4596589661396884e-06,5.4451739590866809e-09,4.7291819903914857e-13,6.25875338601676e-07,6.7145073212650136e-07,1.9404170239056294e-09,1.0669206566161365e-06,1.8077991750087142e-09,6.1113692889438303e-17,1.3368661328241721e-11,1.4035793344409035e-17,1.1777220284157874e-11,6.1708462888030524e-14,6.1729673391562553e-14,1.563151300696979e-17,5.5789405422571978e-18,7.5067134586149255e-13,5.0015684345134116e-32,4.68055493438113e-32,4.6805626850075167e-32,3.1514049005380767e-17,5.7282521398218261e-12,2.1254182663821966e-20,7.2716957896313456e-20,1.1884573923294632e-13,7.4792313617127271e-14,4.9982791091622806e-23,1.3597013317369657e-19,2.7092468508907418e-30,1.5310337488794598e-24,7.3719186484897577e-24,5.8396990153427384e-24,1.143403514649702e-27,2.9634504028035488e-31,4.3002161897124046e-32,8.7951543288606325e-29,3.0830611148165682e-36,7.0347744683083431e-40,2.3035431085171783e-38,4.2233977806601773e-37,3.0480931164978881e-34,7.5419720136386619e-20,1.8834008582358143e-22,3.0168865463251485e-23,2.6841381224083695e-24,3.3374659484234621e-21,6.3333065333375793e-21,1.6364522935752945e-16,7.11495234461107e-19,5.8613128315996119e-19,2.2146516229982881e-22,1.5467504226725873e-22,4.5851603699972741e-23,2.9845521684591398e-30,6.5637285534416776e-30,9.5507113121297186e-22,4.9664591127469925e-31,2.5405255019963994e-25,3.1904133740933475e-39,1.7124404746813581e-30,1.4350909343007443e-26,2.8404364461707487e-31,5.031296413310021e-34,5.510402266191712e-14,1.2406918812753206e-12,3.2634654826419529e-16,1.9275873534060809e-23,7.329434130202678e-18,7.3294769438213059e-18,4.2813618629214286e-23,7.4552933042175193e-15
1.8744117798480124e-12,0.49805936109862936,154.0,0.0,0.0,0.0,0.99999429347742796,0.99999999999867117,18.999999992403097,2.7917930412132064e-07,1.4995364057163546e-06,1.4956810615857122e-06,5.7154403600437494e-09,4.846262744702513e-13,6.2722527958878956e-07,6.9345148794094635e-07,1.951226078023181e-09,1.1018793960097786e-06,1.8750549607493957e-09,6.4147054608945187e-17,1.3997158163944507e-11,1.4557971453070794e-17,1.2365563218339335e-11,6.6399140341136263e-14,6.6422122255922816e-14,1.689638945405467e-17,6.0854701715860527e-18,7.883121979657625e-13,5.9344885148795139e-32,5.5536062256644511e-32,5.5536156500545891e-32,3.3939425002965434e-17,5.9082699955464396e-12,2.2475245027201886e-20,7.5440253378195216e-20,1.2615529919938055e-13,7.9392341584817152e-14,5.5160905027520118e-23,1.4631493317059039e-19,3.063600912203079e-30,1.6557382821226447e-24,8.1348044642378976e-24,6.4777236235353433e-24,1.300846233682682e-27,3.4575210259471456e-31,5.0174350051461385e-32,9.9448001950314965e-29,3.6890167885969667e-36,8.4279175324223244e-40,2.6900587033862408e-38,4.9743732910096616e-37,3.5565240830626509e-34,7.919558525687286e-20,2.0260566582227825e-22,3.1879703245626172e-23,2.8508545670684916e-24,3.5964709347955569e-21,6.6564297409123178e-21,1.7181927026052692e-16,7.6331619962028333e-19,6.3067652155565578e-19,2.4000494781500205e-22,1.6739883739915518e-22,5.0503857537858718e-23,3.2106156782052327e-30,7.2296836021996142e-30,1.0275953658488887e-21,5.3435919100424982e-31,2.7347732101912014e-25,3.8793534759317734e-39,1.8421484079897014e-30,1.5855340299805905e-26,3.1416452239833847e-31,5.6997288757106268e-34,5.6469381142796252e-14,1.2714174587101842e-12,3.4271204387372118e-16,2.0746242871416287e-23,7.6970195510780877e-18,7.697065625680809e-18,4.6074602721166639e-23,8.0201661286884401e-15
1.919721458374458e-12,0.49805936109764914,154.0,0.0,0.0,0.0,0.99999415582484108,0.99999999999863909,18.999999992058537,2.859277985283778e-07,1.5357617153871778e-06,1.5316967252341671e-06,5.99211316148484e-09,4.963342041546396e-13,6.2845583999106211e-07,7.1549751579583114e-07,1.9613992209723369e-09,1.1369100727192946e-06,1.9427507442814692e-09,6.7252320085438305e-17,1.4638952097420285e-11,1.5083565766917432e-17,1.2968129761923477e-11,7.1321211038303307e-14,7.1346062120791817e-14,1.8227893058510005e-17,6.6231286967089553e-18,8.2687354356063826e-13,7.0126729711598562e-32,6.5626015110771848e-32,6.5626129172282151e-32,3.6487379248731022e-17,6.0901305674962969e-12,2.3738082067863356e-20,7.818220808756028e-20,1.3370050900851268e-13,8.4140664017959184e-14,6.0733263641300406e-23,1.5717097672547445e-19,3.4541914797220274e-30,1.7871246688121198e-24,8.9556676611027096e-24,7.1670273497733404e-24,1.4752591987730876e-27,4.0186607357018285e-31,5.8320679602575118e-32,1.1211899378984907e-28,4.3946439540446026e-36,1.005250125674851e-39,3.1293825553903277e-38,5.8361375139252303e-37,4.1340205833906726e-34,8.3063366435238142e-20,2.1757002062012429e-22,3.3638697120619574e-23,3.0239578231745964e-24,3.8685201252920152e-21,6.987535427481562e-21,1.8019099777341443e-16,8.174817154795695e-19,6.7741877111818049e-19,2.5956174440208092e-22,1.808058127990178e-22,5.549831556296757e-23,3.4477526341331193e-30,7.9446221387078043e-30,1.1036905205145888e-21,5.7392938252524041e-31,2.9386501513943583e-25,4.6950601119629358e-39,1.9782099233297045e-30,1.7475016212752005e-26,3.4661910069511029e-31,6.4374251831011512e-34,5.7834758393108328e-14,1.3021426459574412e-12,3.5947776138910619e-16,2.2289653326088937e-23,8.0735966980970658e-18,8.0736461951951359e-18,4.9497098069735258e-23,8.612723514173397e-15
1.9650311369009035e-12,0.49805936109664967,154.0,0.0,0.0,0.0,0.99999401817484179,0.999999999998607,18.999999991707156,2.926762912462673e-07,1.5719865971832125e-06,1.5677059667454907e-06,6.2751827051013819e-09,5.0804199553796055e-13,6.2957757647554521e-07,7.3758481201971459e-07,1.9709738632515859e-09,1.1720063250028335e-06,2.0108634904461199e-09,7.0429380916597854e-17,1.5294008513538126e-11,1.5612397437712735e-17,1.3584911796617246e-11,7.648020029663242e-14,7.6507021020158167e-14,1.9627729474235534e-17,7.1929273318934308e-18,8.6635537388327034e-13,8.2544853276033044e-32,7.7247263932173782e-32,7.7247401364575452e-32,3.916104858289989e-17,6.2738338504122457e-12,2.5043311747216136e-20,8.0941898631993452e-20,1.4148181588555885e-13,8.9037562106326991e-14,6.6719623963400983e-23,1.6855054077854682e-19,3.8837427288199871e-30,1.9253743203161073e-24,9.8374030070933552e-24,7.9103222714977007e-24,1.6679884087488796e-27,4.6539968563739329e-31,6.7544755259525104e-32,1.2605267745944344e-28,5.2132981691630834e-36,1.1939963523690969e-39,3.6271637830401673e-38,6.8218636252873238e-37,4.7879295643753974e-34,8.7023043327471038e-20,2.3324948483324509e-22,3.5445840634977018e-23,3.203556397305017e-24,4.153931690230304e-21,7.3266196366401386e-21,1.8876031449945822e-16,8.7403379557643362e-19,7.2641050588902299e-19,2.8016294589417792e-22,1.9491386884022169e-22,6.0850990832029298e-23,3.6962218927092731e-30,8.7108361806041394e-30,1.1834414429772127e-21,6.1540060746977861e-31,3.1523866639038063e-25,5.6570122234406732e-39,2.1207735440149946e-30,1.9215668185889915e-26,3.815247435187867e-31,7.2496373028961642e-34,5.9200154552113726e-14,1.3328674436975854e-12,3.7664369057940258e-16,2.3907885637684703e-23,8.4591654532664266e-18,8.4592185382741458e-18,5.3085007720072155e-23,9.2336134869059802e-15
