Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664)
8.004161794113962e-16,0.48741055657742516,154.0,0.0,0.0,0.0,0.99999999958386887,1.0,19.0,3.2619070731369929e-11,1.5564616013839353e-10,1.5564596194049064e-10,2.4824814907038371e-16,6.4101783527552252e-17,7.2116095028602788e-11,2.0829977893422294e-14,5.5546855294749464e-14,2.7075026510905137e-14,1.6032509415220771e-16,3.4504312084466873e-24,2.6765728283775541e-19,1.6233120881427063e-24,1.2253405909838284e-19,1.6035605525886869e-25,1.6035616776894436e-25,9.9613506272152102e-32,1.2896540058609252e-32,1.8680412480879836e-20,2.6797032518721417e-58,2.5365060807288449e-58,2.5365060814737371e-58,2.2827635714694624e-28,1.7429145623196797e-16,1.3428684750983279e-28,1.4415421279596631e-28,3.2128022439318279e-25,2.4717464042895387e-25,2.9354414552820759e-38,4.4329880311382548e-31,2.6330971406109741e-49,4.1863050179453985e-39,4.2389492952787941e-39,4.4460602787784312e-42,3.8749846870570443e-49,6.9139068239402906e-56,3.4341137028986708e-57,2.1801349761202378e-47,1.9963602829240732e-64,4.3188674831624248e-68,2.487174091625049e-65,2.3861556748441287e-62,7.3230939422504908e-59,2.6564663923357301e-28,3.0575802771959474e-34
1.0914769671759575e-15,0.48741055657742527,154.0,0.0,0.0,0.0,0.99999999943254869,1.0,19.0,4.4480565611131183e-11,2.1224475074802338e-10,2.1224444187490537e-10,4.5988763095672143e-16,9.1876358024406692e-17,9.8316274515836109e-11,3.8581854625533098e-14,7.5733920420350791e-14,5.0149104438942532e-14,2.969844564995867e-16,6.6216094884275582e-24,4.9584201860793617e-19,3.0428656968045776e-24,2.2699844076331334e-19,3.9796374371086939e-25,3.979641101177456e-25,3.243960573734524e-31,4.2010723261969684e-32,3.4606108603619168e-20,1.789894628555833e-57,1.6942467849139898e-57,1.6942467854988404e-57,5.6652782123537338e-28,2.3768851133429131e-16,2.4878616520900712e-28,3.5257593420112019e-28,7.9723606984252955e-25,6.133478616710817e-25,9.5629998437281336e-38,1.1001574778124044e-30,1.0991702436833094e-48,1.3633974067744963e-38,1.3772150878677491e-38,1.8555197119355531e-41,2.0198868544736471e-48,4.389893244775949e-55,2.1804451297930151e-56,9.0757369685939475e-47,1.5087326076987908e-63,3.2639576672638429e-67,1.8740577221191491e-64,1.5151137661666742e-61,4.6497019313693213e-58,4.9211937986764598e-28,7.588147360209291e-34
1.6735985427050803e-15,0.48741055657742516,154.0,0.0,0.0,0.0,0.99999999912990922,1.0,19.0,6.8203555351639569e-11,3.2544180595367865e-10,3.2544120620655243e-10,1.0785412490318422e-15,1.4729620542543909e-16,1.5067822185285929e-10,9.0451049589413874e-14,1.1608904232320595e-13,1.1756923498388355e-13,6.9637999817071536e-16,1.6070548303747756e-23,1.1628541258268037e-18,7.2172267394355672e-24,5.3236396164305607e-19,1.4454070919325548e-24,1.4454091877949514e-24,1.8553832405854179e-30,2.4047860852181501e-31,8.1159449134212293e-20,4.3969399796945891e-56,4.1619776843025401e-56,4.1619776867682032e-56,2.0576566102065566e-27,3.6451202540226972e-16,5.8353875967514558e-28,1.2373036950560377e-27,2.8946768121080569e-24,2.2269988704424749e-24,5.4752472037391135e-37,3.9957830975599591e-30,1.0116720597398455e-47,7.7996474262959707e-38,7.8601635612766053e-38,1.706453240456545e-40,3.0459801464444474e-47,1.1064086259574125e-53,5.4954972959036227e-55,8.3222556157640367e-46,6.4695018595715277e-62,1.399621591863618e-65,7.9156723138323337e-63,3.8192976166731695e-60,1.1718904651215823e-56,1.1541345629581599e-27,2.7560165802492885e-33
2.8378416937633257e-15,0.48741055657742527,154.0,0.0,0.0,0.0,0.9999999985246335,1.0,18.999999999999996,1.1564953475660112e-10,5.518354122348664e-10,5.5183395274459464e-10,3.097323638073941e-15,2.5802543757246531e-16,2.5524867978030118e-10,2.5956181795037933e-13,1.9672331988840968e-13,3.3738120793012556e-13,1.9991473167624082e-15,4.739398534702949e-23,3.3394009896089235e-18,2.0903459589980998e-23,1.5288329324231804e-18,7.222913247692369e-24,7.2229320413408553e-24,1.6633715278802147e-29,2.1599282877169482e-30,2.330728193598148e-19,2.1316274828297395e-54,2.0177182922387732e-54,2.0177182945843659e-54,1.0282658846321536e-26,6.1827666680809628e-16,1.6762606690091498e-27,5.7574961026704802e-27,1.4455426886712814e-23,1.1121179048200595e-23,4.920127694339269e-36,1.9967558023178559e-29,1.6849036258336275e-46,6.9958853072193342e-37,7.0459723976762068e-37,2.8368322399307809e-39,9.6164747549903496e-46,6.7544557224633589e-52,3.3549215387279818e-53,1.3821345370060003e-44,7.7334808832766277e-60,1.6731178692207289e-63,9.1456825508261558e-61,2.3323172208458889e-58,7.1542243378231347e-55,3.3144255858852091e-27,1.3772181733053643e-32
4.002084844821571e-15,0.4874105565774251,154.0,0.0,0.0,0.0,0.99999999791936178,1.0,18.999999999999993,1.6309551406015719e-10,7.7822834668955722e-10,7.7822565647578491e-10,6.1580460941994599e-15,3.6869497456608605e-16,3.5961483151356182e-10,5.1571810918084951e-13,2.7725639741390187e-13,6.7033587608811812e-13,3.9734483657919487e-15,9.5284374651434363e-23,6.6392526574921784e-18,4.17017709222678e-23,3.0396091908860973e-18,1.9752811885983054e-23,1.9752880169683459e-23,6.042795278917845e-29,7.8557297178962444e-30,4.6339396641677842e-19,1.6453303051462115e-53,1.5574077112416281e-53,1.5574077133405241e-53,2.8120972502449571e-26,8.7219812365494778e-16,3.3335393797605631e-27,1.4950023578788076e-26,3.9512150814363682e-23,3.0398389812252356e-23,1.7900035057150407e-35,5.4606218856634256e-29,7.8747092025497574e-46,2.5422757788916475e-36,2.5614623666839877e-36,1.3245978217835977e-38,5.5837382311261069e-45,4.7389690476835836e-51,2.3538353853683615e-52,6.4549310357828365e-44,6.3987774521855267e-59,1.3843735443019828e-62,7.4874146463493818e-60,1.6365907364361607e-57,5.0194523314161495e-54,6.5897113345414248e-27,3.7663294998163105e-32
5.166327995879817e-15,0.48741055657742516,154.0,0.0,0.0,0.0,0.99999999731409439,1.0,18.999999999999982,2.1054149326230844e-10,1.0046206098526053e-09,1.0046163174250314e-09,1.026068371858755e-14,4.7936624797488807e-16,4.6377705831785063e-10,8.5875748355643565e-13,3.5768839642042603e-13,1.1162220985931922e-12,6.6186868636737497e-15,1.5974131616024707e-22,1.1062340831790553e-17,6.9605845652593997e-23,5.0646850092464306e-18,4.1598223396542635e-23,4.1598400536726475e-23,1.5674183048390983e-28,2.0398306867772284e-29,7.7212223422493791e-19,8.3077609377318272e-53,7.8638137194365243e-53,7.8638137311798181e-53,5.9222183364167934e-26,1.1262763946746514e-15,5.5557542790723428e-27,3.0028199662166493e-26,8.3171181938435127e-23,6.3987151919704951e-23,4.6492452860376512e-35,1.1499753855106092e-28,2.4643829952242473e-45,6.5961608043644627e-36,6.6500907642999658e-36,4.1417260532490544e-38,2.0606154388259837e-44,2.0272166866673622e-50,1.0069144647442185e-51,2.0191819234701728e-43,3.1244652592789047e-58,6.7598860334625811e-62,3.6200900339453792e-59,7.0022551996665753e-57,2.1472019008638956e-53,1.0979977965062117e-26,7.93164493109299e-32
6.330571146938062e-15,0.4874105565774251,154.0,0.0,0.0,0.0,0.99999999670883122,1.0,18.999999999999975,2.5798747236305535e-10,1.2310122023360006e-09,1.2310059356139962e-09,1.5405214854714169e-14,5.9004029137136089e-16,5.677357526786587e-10,1.2885127209021245e-12,4.3801944194253036e-13,1.6748225209006356e-12,9.934249789619889e-15,2.4076446880450461e-22,1.6608599399521901e-17,1.0460919139789403e-22,7.6040544121323715e-18,7.5407680876148999e-23,7.5408061475310947e-23,3.3673137129997267e-28,4.3867690644817165e-29,1.1592572516589107e-18,3.1726744312542871e-52,3.0031341857350192e-52,3.0031341906766291e-52,1.0735777032351907e-25,1.3805114791697708e-15,8.3432996471795389e-27,5.2017851836106349e-26,1.5069984245746414e-22,1.159398416662134e-22,1.0001203902425451e-34,2.0846345081031612e-28,6.1867962202158044e-45,1.4174549766112545e-35,1.4301125220885934e-35,1.0388910424791738e-37,5.9430529958808487e-44,6.6342854421895341e-50,3.2952377133706408e-51,5.0675800756607642e-43,1.1470083977947977e-57,2.4816450525397845e-61,1.3161903981758809e-58,2.292088268813883e-56,7.0269539622238085e-53,1.6485215532183397e-26,1.4378155481450528e-31
8.659057449054554e-15,0.48741055657742516,154.0,0.0,0.0,0.0,0.99999999549831753,1.0,18.999999999999954,3.5287943026033697e-10,1.6837933775376655e-09,1.6837820437853108e-09,2.8819883450294685e-14,8.1138863857157436e-16,7.7504399395883216e-10,2.4075530528988911e-12,5.9837913466738707e-13,3.1293630308764094e-12,1.8574083151046706e-14,4.5250822904486665e-22,3.1070389574736342e-17,1.958896995690634e-22,1.4225654817290621e-17,1.8873736179901965e-22,1.8873860835553082e-22,1.1026106817373308e-27,1.4394550104401537e-28,2.1687466186146413e-18,2.7568273907878882e-51,2.6095090751901069e-51,2.6095090805326246e-51,2.6871534131268405e-25,1.8894520869156974e-15,1.5615847036504811e-26,1.1950224319278077e-25,3.7684016284672032e-22,2.8991927042623993e-22,3.2835820431483205e-34,5.2176309721407878e-28,2.6206971800635884e-44,4.6439717003254256e-35,4.6935809134068183e-35,4.3929187106959961e-37,3.1948896715416259e-43,4.4698056912405038e-49,2.2201465928665059e-50,2.1457232014325038e-42,9.5527689101317138e-57,2.066949605853357e-60,1.0733697117479673e-57,1.5452549281674666e-55,4.7343692990362092e-52,3.084057312069797e-26,3.5986839457354127e-31
1.0987543751171045e-14,0.4874105565774251,154.0,0.0,0.0,0.0,0.9999999942878206,1.0,18.999999999999925,4.4777138775200375e-10,2.1365718771958746e-09,2.1365539811504705e-09,4.6401891176206513e-14,1.0327369063423792e-15,9.815426875932083e-10,3.8715046008723181e-12,7.5833647441619533e-13,5.0322228032723909e-12,2.9888050254233989e-14,7.3051309826289511e-22,5.0024108288414457e-17,3.1549141963291616e-22,2.2904368886073365e-17,3.8098022493116282e-22,3.8098331524434999e-22,2.7328533819162502e-27,3.5745898943925537e-28,3.4918600725018001e-18,1.2820763222048411e-50,1.2135652184492794e-50,1.2135652212525312e-50,5.4244208495654367e-25,2.3990199432532199e-15,2.5154351163965364e-26,2.22649995877225e-25,7.6000311760781518e-22,5.8470292969977454e-22,8.1582522934571852e-34,1.0532198127828956e-27,7.8479582089879069e-44,1.1516065613534949e-34,1.165888857650344e-34,1.3135375946152888e-36,1.1283137618086817e-42,1.8299193683848904e-48,9.0891917065582664e-50,6.4240593326998464e-42,4.4609589154183348e-56,9.6526209910871183e-60,4.9404244038423583e-57,6.328867296994852e-55,1.9382323285551542e-51,4.9655718262245459e-26,7.2641791250536988e-31
1.3316030053287536e-14,0.487410556577425,154.0,0.0,0.0,0.0,0.99999999307734011,1.0,18.99999999999989,5.4266334483805745e-10,2.5893477064632469e-09,2.5893217478771237e-09,6.8151070422818643e-14,1.2540796447783931e-15,1.1872351192724145e-09,5.6789674818346478e-12,9.1789251021605989e-13,7.3815822554370794e-12,4.3871003948067901e-14,1.0747764165143488e-21,7.346921636243984e-17,4.6335983914179129e-22,3.3640153684628717e-17,6.7449520300080001e-22,6.7450169065918478e-22,5.7359635102065409e-27,7.5169315819498814e-28,5.1285956367185062e-18,4.5489801013508287e-50,4.3058934909192438e-50,4.3058935019855826e-50,9.603867743707343e-25,2.9092150445906018e-15,3.6962150509378896e-26,3.6499792538254322e-25,1.344323835284183e-21,1.0342458591246207e-21,1.7164466531709364e-33,1.8646467214835302e-27,1.9295459699812061e-43,2.4183100662199868e-34,2.4525892449590965e-34,3.2248001319904664e-36,3.1873946247136929e-42,5.8666449941394153e-48,2.9139588673562441e-49,1.5791937547615463e-41,1.6041926536375883e-55,3.4712882762617873e-59,1.7515223298425033e-56,2.0298683394431995e-54,6.2138973487703849e-51,7.2930583373118644e-26,1.2860600614560897e-30
1.5644516355404028e-14,0.4874105565774248,154.0,0.0,0.0,0.0,0.99999999186687627,1.0,18.999999999999847,6.3755530151849978e-10,3.0421208704221981e-09,3.0420853441300103e-09,9.4067256485550601e-14,1.4754260328626803e-15,1.3921245316224807e-09,7.8285601606599327e-12,1.0770482790111437e-12,1.0175645653463015e-11,6.0517852654752241e-14,1.48529555579694e-21,1.014051823297126e-16,6.394410342338773e-22,4.6432967376049946e-17,1.0914518131138098e-21,1.091463989438485e-21,1.0763055308496591e-26,1.413266137918033e-27,7.0789514689005197e-18,1.3572366179088419e-49,1.2847091576554374e-49,1.284709161352952e-49,1.5541340775605355e-24,3.4200373875938199e-15,5.1042557078799912e-26,5.4820728695807241e-25,2.1733628049450369e-21,1.6720610019455778e-21,3.2287960262016374e-33,3.0173340859730438e-27,4.173243364646155e-43,4.5401131125561191e-34,4.61304000574345e-34,6.9639025108734706e-36,7.8289850980022063e-42,1.6220723644563961e-47,8.0568290887614997e-49,3.4150608346005663e-41,4.9465974539427161e-55,1.0704357517415652e-58,5.3205995389209256e-56,5.6150607345895051e-54,1.7180860119016269e-50,1.0066510308784804e-25,2.0810627839024683e-30
2.030148895963701e-14,0.48741055657742466,154.0,0.0,0.0,0.0,0.99999998944599833,1.0,18.999999999999741,8.2733921366255563e-10,3.9476592218939568e-09,3.9476000258455526e-09,1.5840001813012988e-13,1.9181080223991026e-15,1.7995066352083715e-09,1.3148878732651851e-11,1.3941629726480225e-12,1.7091052249953029e-11,1.0178377778899951e-13,2.5050912926468748e-21,1.7074766069295548e-16,1.0760356825940681e-21,7.8189521413190516e-17,2.3807478302342099e-21,2.3807822287591503e-21,3.0388975338119627e-26,4.0095404299313939e-27,1.1920516975245506e-17,9.4650068485877551e-49,8.9592202171742432e-49,8.9592202565040173e-49,3.390258554915627e-24,4.443563785981982e-15,8.6033906812763329e-26,1.0388399448343931e-24,4.7313274735803853e-21,3.6400125958421078e-21,9.1720903368598557e-33,6.581648348984187e-27,1.5660608719144917e-42,1.2835030894236662e-33,1.3102375939883388e-33,2.6016833046608989e-35,3.9499806004004532e-41,1.1364083184885915e-46,5.6445544444943515e-48,1.2812869843074823e-40,4.9722179001164261e-54,1.0761493525847658e-57,4.9818018532208541e-55,3.9397120482149241e-53,1.2036793415399574e-49,1.6951285699850243e-25,4.5393134538604641e-30
2.445729456548533e-14,0.4874105565774242,154.0,0.0,0.0,0.0,0.99999998728570205,1.0,18.999999999999623,9.9669924788124578e-10,4.7557377701580289e-09,4.7556523210229497e-09,2.2988185262624723e-13,2.3131473956416821e-15,2.1603662856707702e-09,1.9039075939046071e-11,1.6758088754838624e-12,2.4747193151089929e-11,1.4755751186812275e-13,3.6388917907598268e-21,2.477903991200017e-16,1.5604194581774869e-21,1.1347568691505028e-16,4.160321726784408e-21,4.1603938178397566e-21,6.3658130656919325e-26,8.4329053801751197e-27,1.7300273753879241e-17,3.4227111650750454e-48,3.2398100294857843e-48,3.2398100463518798e-48,5.9248514169119402e-24,5.3590603304446563e-15,1.2496696619280003e-25,1.62044223430514e-24,8.2535362368126308e-21,6.3497983298605049e-21,1.9311534690534889e-32,1.1501390341678124e-26,3.9680371202561452e-42,2.6914914574733594e-33,2.758443060092498e-33,6.5696713585960133e-35,1.1961377562717531e-40,4.0973002431525125e-46,2.0351378887883431e-47,3.2461562734145135e-40,2.1128457727391457e-53,4.5732784417245412e-57,2.0443458558348033e-54,1.4217377057045153e-52,4.3398549014072617e-49,2.4601315494591099e-25,7.9323212640802613e-30
2.8613100171333654e-14,0.4874105565774238,154.0,0.0,0.0,0.0,0.99999998512545762,1.0,18.999999999999485,1.1660592808079273e-09,5.5638079031093514e-09,5.5636913340350232e-09,3.1463480938372744e-13,2.7081836327174269e-15,2.5187152882213343e-09,2.599894535040046e-11,1.9561949579788973e-12,3.3793705349679941e-11,2.0174207144940494e-13,4.9837044642273241e-21,3.3913049908612792e-16,2.1338805927221212e-21,1.5531367987380499e-16,6.6603514045752501e-21,6.6604856876761703e-21,1.1852051960420987e-25,1.5762545180925701e-26,2.3679007247876046e-17,1.0089978743386161e-47,9.5507958016236005e-48,9.550795858974896e-48,9.4858986602395731e-24,6.2765548369221563e-15,1.7118810147249523e-25,2.3392083524452606e-24,1.3190465771167821e-20,1.0147989120691004e-20,3.6134645203398677e-32,1.8412921162460743e-26,8.659408771863132e-42,5.0162686928148203e-33,5.1611714129008467e-33,1.4289251659244933e-34,3.0261615213541e-40,1.201019770890541e-45,5.9655021455683146e-47,7.0835753451224113e-40,7.1445406897925874e-53,1.5465513212491545e-56,6.6729773931035422e-54,4.170804542063002e-52,1.27212154345131e-48,3.3671824186662724e-25,1.2698930302097035e-29
3.2768905777181974e-14,0.4874105565774234,154.0,0.0,0.0,0.0,0.99999998296526471,1.0,18.999999999999325,1.3354193124426089e-09,6.3718696485203151e-09,6.3717170657924172e-09,4.1265797795424519e-13,3.1032145122061167e-15,2.8745711040987489e-09,3.4021047528935647e-11,2.2353268526769751e-12,4.4220918986142952e-11,2.6430968645363256e-13,6.5395148398068331e-21,4.4476507112012285e-16,2.7961249789072556e-21,2.0370326856571156e-16,1.0003124553098932e-20,1.000335417591472e-20,2.0257685618733655e-25,2.7045897536666239e-26,3.1056707269995623e-17,2.5637620982130505e-47,2.4267612117097835e-47,2.426761228072028e-47,1.4247792180584016e-23,7.196047286841163e-15,2.2471561056821976e-25,3.195254389008117e-24,1.9776677666650182e-20,1.5215043161118549e-20,6.2065456360798889e-32,2.7654342054301864e-26,1.696366512218166e-41,8.5825518545438937e-33,8.8645919613700813e-33,2.790191618839976e-34,6.7178446402310219e-40,3.0176150316037605e-45,1.4988612872900182e-46,1.3875968363586757e-39,2.0219286576095413e-52,4.3771419413541973e-56,1.8286413915628768e-53,1.0488243512951815e-51,3.1962685668187294e-48,4.416277567556346e-25,1.9072266212414385e-29
3.6924711383030295e-14,0.4874105565774229,154.0,0.0,0.0,0.0,0.99999998080512298,1.0,18.999999999999137,1.5047793427852993e-09,7.1799230340710457e-09,7.1797295172058185e-09,5.2395044785114962e-13,3.498241388331515e-15,3.22795107333759e-09,4.3097994676418355e-11,2.5132101673788514e-12,5.601923132252481e-11,3.3523267549360262e-13,8.3063084387831515e-21,5.646912383488084e-16,3.5468594487391794e-21,2.5864422128117108e-16,1.4310946911753524e-20,1.4311314961444854e-20,3.2455272368141515e-25,4.3496867730151285e-26,3.9433363671900051e-17,5.8323277342444622e-47,5.5206632287207377e-47,5.5206632698804579e-47,2.0384999708541229e-23,8.1175376616716856e-15,2.8556780295134214e-25,4.188209490123811e-24,2.8245104827508633e-20,2.1730165612315937e-20,9.9920440285402115e-32,3.9563810628574948e-26,3.0651905322202085e-41,1.3764040218112513e-32,1.4270922558102658e-32,5.0255778628043039e-34,1.353944179819771e-39,6.776639125738497e-45,3.3659891068859445e-46,2.5071828842253419e-39,5.0364951991028085e-52,1.0904103366702675e-55,4.4188867164223549e-53,2.3574010438848331e-51,7.177855996864317e-48,5.6074133913206652e-25,2.7285481419583275e-29
4.1080516988878615e-14,0.4874105565774223,154.0,0.0,0.0,0.0,0.99999997864503209,1.0,18.999999999998931,1.6741393718360075e-09,7.9879680873582697e-09,7.987728689186069e-09,6.4851130843178224e-13,3.8932647862210435e-15,3.5788724189698674e-09,5.3222448844075249e-11,2.7898504861740284e-12,6.9179104415724381e-11,4.1448344140901918e-13,1.028407078120724e-20,6.989061359561898e-16,4.3857917262521585e-21,3.2013630629121245e-16,1.9706156150955919e-20,1.9706716902715024e-20,4.9425830635511552e-25,6.6493299850577591e-26,4.8808966341027578e-17,1.2173350586039988e-46,1.1522838565967314e-46,1.1522838660031617e-46,2.8072084005613092e-23,9.0410259429223179e-15,3.5376300161663024e-25,5.3176253045457506e-24,3.882710788759828e-20,2.9871352006836773e-20,1.5290468205556909e-31,5.4479579103127761e-26,5.2007436605884365e-41,2.0981929874086608e-32,2.1837886833909912e-32,8.499983684462632e-34,2.5324819142313192e-39,1.3965031491604193e-44,6.9365096907689314e-46,4.2538556941370236e-39,1.1389198593003217e-51,2.4659969419384179e-55,9.7053532281752469e-53,4.8623708686731098e-51,1.47918755352345e-47,6.94058628975975e-25,3.7571781623591904e-29
4.9392128200575256e-14,0.487410556577421,154.0,0.0,0.0,0.0,0.99999997432500098,1.0,18.999999999998458,2.0128594260615112e-09,9.6040333071169001e-09,9.6036871984904904e-09,9.374345590542715e-13,4.6832989678861553e-15,4.2734075774158621e-09,7.6584762533028703e-11,3.339424357563725e-12,9.9545687970114611e-11,5.9785833170964109e-13,1.4872443782073319e-20,1.0101907212368888e-15,6.3270850113542632e-21,4.6277294631381025e-16,3.4248109179174165e-20,3.4249268496102824e-20,1.0209297073495565e-24,1.3838690241950271e-25,7.0556970188535042e-17,4.3698720323359628e-46,4.1363577527260106e-46,4.1363577925456828e-46,4.8794396133674402e-23,1.0893996150881173e-14,5.1225575362803504e-25,7.9842442521281601e-24,6.7249837420771234e-20,5.1738169535814137e-20,3.1888062303888464e-31,9.468311768805161e-26,1.2969082201088827e-40,4.3424983230023356e-32,4.5541632563757812e-32,2.1062805419015368e-33,7.4802499119995957e-39,4.8949039166184308e-44,2.4313346825371464e-45,1.0607469378212013e-38,4.7166175327699269e-51,1.0214410193020881e-54,3.7927478056206876e-52,1.7075422682935209e-50,5.1847452704167152e-47,1.0033028932378723e-24,6.5296468574736557e-29
