Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925)
1.8928022627108522e-17,0.7083014679339024,154.0,0.0,0.0,0.0,0.99999999956397734,1.0,19.0,1.0016133894579394e-11,4.301798387201688e-11,4.3017661150716816e-11,1.352353980489757e-18,1.1778761999827946e-18,3.3792542219804828e-10,2.8493189605448466e-15,2.0371041097681244e-12,5.5284552327434263e-15,7.4593346593901386e-19,5.13036488301488e-27,6.2368155104979297e-20,3.1750657811704613e-27,1.6946228101145436e-20,2.0118730730556609e-27,2.0118730967540055e-27,2.0697222096189038e-35,3.0010883938877844e-36,3.2415953006744653e-22,5.1531772327700212e-64,4.7683197210537147e-64,4.7683197216972038e-64,8.8416419646449601e-32,3.2327645782405622e-16,1.7368051717508067e-29,1.1898584152486732e-31,2.1361062301447058e-26,1.1009310420510004e-26,3.3958339688422601e-41,2.5049921900164233e-33,9.3378814362681374e-53,1.7522102211505301e-42,1.3032628191907307e-41,1.4515180469824872e-46,5.1761047755130878e-55,1.4579075011059998e-63,8.5069020161080734e-64,1.712466239792441e-51,7.0010752719657382e-73,5.3119920561381479e-77,2.7156791574703018e-73,2.5884578737322906e-69,1.4491386694490556e-66,3.1233432507364336e-28,7.1219349159564409e-36,1.7099860923269996e-35
2.3660032295259952e-17,0.7083014679339023,154.0,0.0,0.0,0.0,0.99999999945497176,1.0,19.0,1.2520169490145494e-11,5.3772488462091351e-11,5.3772085169046947e-11,2.0660917019363216e-18,1.7541523577692185e-18,4.224044840752711e-10,4.3531015557712403e-15,2.5463711285823892e-12,8.4462032534929531e-15,1.1396153440429927e-18,8.691934559138941e-27,9.5284271233975657e-20,5.1197062774272577e-27,2.5890014138648692e-20,3.6625392601366337e-27,3.6625393104149141e-27,4.3911082164965229e-35,6.3671258478434711e-36,4.9524266021955214e-22,1.9025631346133194e-63,1.7604729875869577e-63,1.7604729878451136e-63,1.6095899740991394e-31,4.0409582085605185e-16,2.6534482753781616e-29,2.1654142538027481e-31,3.8886915031138225e-26,2.0041986339240698e-26,7.204635221839394e-41,4.560244134743756e-33,2.2671866621194407e-52,3.7174668476927209e-42,2.4253141072038438e-41,3.5241768606210954e-46,1.4170932409421738e-54,4.4468756155696722e-63,2.5947555280096417e-63,3.6956471608179343e-51,2.3556108025677372e-72,1.7873112345460979e-76,9.1369487904372126e-73,7.8952673744208504e-69,4.4201291797803323e-66,4.771764026930248e-28,1.2965213914667808e-35,3.1129452136704719e-35
3.3124051631562807e-17,0.7083014679339023,154.0,0.0,0.0,0.0,0.99999999923696048,1.0,19.0,1.7528240680287222e-11,7.5281497089875334e-11,7.5280932713057146e-11,3.973021559785513e-18,3.1874327843525662e-18,5.9135958901983342e-10,8.3707948126614877e-15,3.5648931173959366e-12,1.6241623007427394e-14,2.1914282937933607e-18,1.9460041105951386e-26,1.8322742513712614e-19,1.0559980095728934e-26,4.978559310967134e-20,9.6701880198475491e-27,9.6701882040473603e-27,1.6087251225530868e-34,2.3327033798924839e-35,9.523344112845431e-22,2.3323954314915628e-62,2.1582038940798832e-62,2.1582038946104678e-62,4.2498024818079895e-31,5.6573477674340168e-16,5.1024960081571305e-29,5.71245123437445e-31,1.0267228066800845e-25,5.2916423029180358e-26,2.6395567754528826e-40,1.2040395159653471e-32,1.1728806919451864e-51,1.3619152899801885e-41,6.7840373282202645e-41,1.8230941850857645e-45,1.0584786352325247e-53,4.9213009273921355e-62,2.8715832263763161e-62,1.4287051850342467e-50,3.97297581003286e-71,3.0145318262839905e-75,1.5406610309091437e-71,8.7376566653224359e-68,4.8917013012475887e-65,9.1759357905116797e-28,3.4231998089677212e-35,8.2189517290131601e-35
4.258807096786567e-17,0.7083014679339023,154.0,0.0,0.0,0.0,0.99999999901894909,1.0,19.0,2.2536311869115516e-11,9.6790505024400261e-11,9.6789779603775341e-11,6.5157450292803015e-18,4.953764362830041e-18,7.60310690847999e-10,1.3727976272335276e-14,4.5833991287027823e-12,2.6636014890194139e-14,3.5939177823061667e-18,3.5192995087822489e-26,3.0049111056368689e-19,1.8057277307451022e-26,8.1648255949125907e-20,2.004872557689722e-26,2.0048726055192581e-26,4.1772258462218763e-34,6.0572085289842731e-35,1.5618263104496373e-21,1.162736729108106e-61,1.075899440725159e-61,1.0758994410425949e-61,8.8109165763370412e-31,7.273740373944217e-16,8.3680935812710435e-29,1.183420439515264e-30,2.1286410390420398e-25,1.0970835452630812e-25,6.854036578865563e-40,2.4962760448198278e-32,3.7766348261856873e-51,3.5363238366699279e-41,1.4777964679874758e-40,5.870144751207864e-45,4.1805292393860875e-53,2.3559860409855699e-61,1.3747198740809315e-61,3.8694972179786496e-50,2.2761841194288494e-70,1.7270767650489071e-74,8.8256254768576913e-71,4.183013246217307e-67,2.341815828239292e-64,1.5048513500076838e-27,7.0971509440030721e-35,1.7039676470076272e-34
6.151610964047139e-17,0.7083014679339023,154.0,0.0,0.0,0.0,0.99999999858292676,1.0,19.0,3.2552454242832338e-11,1.3980851907360996e-10,1.398074714256132e-10,1.3508302636879663e-17,9.2258255931469282e-18,1.098200887331895e-09,2.8460075431256359e-14,6.6203632268246313e-12,5.522030180878868e-14,7.4507488144377399e-18,8.208699827440332e-26,6.2296551823938585e-19,3.9225282302952383e-26,1.6927146688017201e-19,6.0240635488356213e-26,6.0240637608322737e-26,1.8514777713585429e-33,2.6848570492361514e-34,3.2379463125576166e-21,1.7706725597497481e-60,1.6384324843888992e-60,1.6384324851851058e-60,2.647430275649675e-30,1.0506534728590445e-15,1.7348611199317568e-28,3.5493797064553006e-30,6.3958607646524381e-25,3.2963724134382877e-25,3.0380949739414324e-39,7.5005898457977909e-32,2.5246600313719497e-50,1.5673677741447631e-40,4.9453813823618864e-40,3.9238473358344497e-44,4.3179578578978204e-52,3.8546518980159604e-60,2.2491929308207408e-60,1.9009237839399584e-49,6.0431812123787136e-69,4.5853169474216788e-73,2.3419373137962244e-69,6.8439505338940392e-66,3.8314684086367981e-63,3.1198266849510683e-27,2.1324883824863077e-34,5.1197382998135875e-34
9.937218698568282e-17,0.7083014679339023,154.0,0.0,0.0,0.0,0.9999999977108831,1.0,19.0,5.2584738974507072e-11,2.2584454091651669e-10,2.2584284723096973e-10,3.5121787244735664e-17,1.9703916978634027e-17,1.7739332551275488e-09,7.3994041667470049e-14,1.0694099734902386e-11,1.4356860448307508e-13,1.9371595322382696e-17,2.3805789668703007e-25,1.6196856189167269e-18,1.0624932478615923e-25,4.4010863402010666e-19,2.5899389846605215e-25,2.5899391410004431e-25,1.3653817073622387e-32,1.980152651629429e-33,8.4187168492215164e-21,6.1971951462016006e-59,5.7343668216267431e-59,5.7343668270033403e-59,1.1382180548467126e-29,1.6972160004103514e-15,4.510697020568211e-28,1.5198615451463299e-29,2.749699345760803e-24,1.4171717290524525e-24,2.240749729821399e-38,3.2247457497239857e-31,3.315810335023282e-49,1.1557892618014032e-39,2.6084611253145187e-39,5.152469296174513e-43,1.0434709254232444e-50,1.7601547762141589e-58,1.0270522021740802e-58,1.7194652618148106e-48,5.3175880129742148e-67,4.0347114504296412e-71,2.0581487042142482e-67,3.1252278514200373e-64,1.7495690580263124e-61,8.1116022325828384e-27,9.168247957117124e-34,2.2009563314535696e-33
1.7508434167610567e-16,0.7083014679339021,154.0,0.0,0.0,0.0,0.99999999596679956,1.0,19.0,9.2649308374821578e-11,3.9791656367704559e-10,3.9791356748877681e-10,1.0886187164395121e-16,4.4300895761702969e-17,3.1252059170144932e-09,2.2933201650929939e-13,1.8840806071841263e-11,4.4496660589425284e-13,6.004034450634153e-17,7.992601659157537e-25,5.0200852716201674e-18,3.3903727617523099e-25,1.3641423990549371e-18,1.4584252891064163e-24,1.4584254543110775e-24,1.4427639848359061e-31,2.0928026102635925e-32,2.6094319417390963e-20,3.8661691977986463e-57,3.5774301874866394e-57,3.5774301941378484e-57,6.4094642949628167e-29,2.9903556818826208e-15,1.3981355260618986e-27,8.4867851535557144e-29,1.5482849517808823e-23,7.9797293492353974e-24,2.3683913472332361e-37,1.8158930817980624e-30,6.7446438811475705e-48,1.2211263787018739e-38,2.0399105455701595e-38,1.0476332163655844e-41,4.1512281046881578e-49,1.3838418390393603e-56,8.0747363488512754e-57,2.524884061772082e-47,8.3088329369621024e-65,6.3042776947866787e-69,3.2076701159267194e-65,2.4571696281854778e-62,1.3755202488825305e-59,2.5142390560243107e-26,5.1627411982095254e-33,1.2391666460319681e-32
3.265086510569514e-16,0.7083014679339023,154.0,0.0,0.0,0.0,0.9999999924786479,1.0,18.999999999999996,1.7277844692331161e-10,7.4206053582158797e-10,7.4205488259377056e-10,3.783935078780768e-16,9.7745785090206077e-17,5.8269831491836847e-09,7.9702013767734123e-13,3.5131152566858995e-11,1.5464362585270682e-12,2.0867370653111869e-16,2.9187107512790697e-24,1.7447807605918331e-17,1.1994988228764239e-24,4.7416431061747607e-18,9.6844712363002611e-24,9.6844733728996171e-24,1.8658358236740044e-30,2.7076046826124354e-31,9.0701739976932313e-20,3.3894315863043322e-55,3.1362971804852859e-55,3.1362971921129245e-55,4.2561460093247809e-28,5.5766935502675805e-15,4.8599315158287155e-27,5.5411294030363688e-28,1.0279779672727601e-22,5.2981112473941443e-23,3.0645886917227951e-36,1.2058194001531279e-29,1.7215057359128903e-46,1.5787690642703514e-37,2.1244608995572397e-37,2.6718047827984239e-40,2.1024601824118348e-47,1.3967360936367332e-54,8.1499833228216104e-55,5.1204747291615272e-46,1.6742451442505955e-62,1.2703287161453292e-66,6.4305654040387363e-63,2.4802681966165522e-60,1.3883388892260498e-57,8.7392858372004841e-26,3.428236509918638e-32,8.2255785125304872e-32
4.779329604377971e-16,0.7083014679339023,154.0,0.0,0.0,0.0,0.9999999889905169,1.0,18.999999999999993,2.5290758513561771e-10,1.0862044142276424e-09,1.0861960304858265e-09,8.1065922333254416e-16,1.5277781557237895e-16,8.5277365239289065e-09,1.7073025763973125e-12,5.1417411523564492e-11,3.3126322461704953e-12,4.4701879871903162e-16,6.3674968021673052e-24,3.7376903775125953e-17,2.5863802727875287e-24,1.015838319417278e-17,2.9100247421408293e-23,2.9100256000812581e-23,7.4919455552997377e-30,1.0874464240850152e-30,1.943174278485529e-19,2.9725652606507689e-54,2.7505639102155383e-54,2.7505639218896254e-54,1.2789094229008914e-27,8.16310942589719e-15,1.0412038828129296e-26,1.6457746799709828e-27,3.0886158631645865e-22,1.591846412199511e-22,1.2309206656353717e-35,3.6232909785024882e-29,8.848363213551404e-46,6.3382874307774846e-37,7.983728930695718e-37,1.3727536315021419e-39,1.3327667068983328e-46,1.0603783222843556e-53,6.1873312035014519e-54,2.478945617719174e-45,1.4862783823487367e-61,1.1277160537125221e-65,5.7000424906558617e-62,1.8830442067323341e-59,1.0540038033467034e-56,1.8722845923293867e-25,1.0301266981529775e-31,2.4710414772079783e-31
6.293572698186428e-16,0.7083014679339023,154.0,0.0,0.0,0.0,0.99999998550240654,1.0,18.999999999999989,3.3303672301174154e-10,1.4303482008113562e-09,1.4303370111666038e-09,1.4056573739240309e-15,2.0750330022884679e-16,1.122746641069367e-08,2.9600557114058058e-12,6.7699583918808347e-11,5.7433147102447175e-12,7.7505317484718982e-16,1.1145589376311703e-23,6.4805713410158569e-17,4.4995499310186438e-24,1.7614356473360514e-17,6.4484011817707619e-23,6.4484035360987538e-23,2.0558544900780233e-29,2.9847012429552527e-30,3.3694136628264393e-19,1.6792609363733661e-53,1.5538480000765436e-53,1.5538480073146806e-53,2.8339857584955563e-27,1.0749603308780952e-14,1.8054586885422113e-26,3.6072013498393043e-27,6.8435385646174985e-22,3.5271017050526968e-22,3.3787521212597189e-35,8.0289498603250993e-29,2.9273071797202842e-45,1.7390260607459004e-36,2.1051475926261195e-36,4.5398500866663784e-39,5.1920490364361504e-46,4.774482529097524e-53,2.7859221969187447e-53,7.8930271814640171e-45,7.6141620299366548e-61,5.7773366327556948e-65,2.9159160969857549e-61,8.479073802043346e-59,4.7457826117013467e-56,3.2464912718285653e-25,2.2826806554830947e-31,5.4743661540462791e-31
7.807815791994886e-16,0.7083014679339023,154.0,0.0,0.0,0.0,0.99999998201431661,1.0,18.999999999999986,4.1316586055168459e-10,1.7744918956022206e-09,1.774477824637796e-09,2.1633862814841981e-15,2.6191594962177518e-16,1.3926173191155145e-08,4.5551518278767212e-12,8.3977670761721354e-11,8.8382358495547827e-12,1.1927536468092259e-15,1.7252974290715468e-23,9.9732521348889209e-17,6.9388717360973126e-24,2.7109556814360732e-17,1.207756593776412e-22,1.2077571190508612e-22,4.5866934010065712e-29,6.660435490328207e-30,5.1857354298977613e-19,6.9457195928197901e-53,6.4269896455370365e-53,6.4269896784591315e-53,5.3079591672948895e-27,1.3336175198938858e-14,2.7787709767978818e-26,6.6834372219128595e-27,1.281650992437245e-21,6.6055204396971574e-22,7.5403443518512759e-35,1.503786830998954e-28,7.6361367390659841e-45,3.8792738391925106e-36,4.5683493499107165e-36,1.1838369193026493e-38,1.5566442492353858e-45,1.622775213921444e-52,9.4689362234029953e-53,2.0023959821716478e-44,2.8990359699509056e-60,2.1997170325964229e-64,1.1086278876770824e-60,2.8820943859688005e-58,1.6130212612673398e-55,4.9965479910928073e-25,4.2753500676588373e-31,1.0250859543250207e-30
1.08363019796118e-15,0.7083014679339023,154.0,0.0,0.0,0.0,0.99999997503819882,1.0,18.999999999999979,5.7342413462303475e-10,2.4627790091780844e-09,2.4627589499576706e-09,4.16703017706606e-15,3.7051604282063407e-16,1.932051884746906e-08,8.7718997592311552e-12,1.1652159153027478e-10,1.7019875929103205e-11,2.297066946492342e-15,3.3455571675162701e-23,1.9207377605831873e-16,1.3395467548222134e-23,5.2217616356443139e-17,3.1439954301119336e-22,3.1439972353844861e-22,1.5762738033487682e-28,2.2899615648908062e-29,9.988625733604326e-19,6.6942267857926183e-52,6.1942794199117343e-52,6.1942794596864577e-52,1.381768308029985e-26,1.8509553001166596e-14,5.3526177605590423e-26,1.7030401240667592e-26,3.3357675781169555e-21,1.7192262881558987e-21,2.5928943046462586e-34,3.9146153003782347e-28,3.404119689818585e-44,1.3327643398742614e-35,1.5143397810162043e-35,5.273460993691865e-38,8.8410324126677584e-45,1.1567906738800853e-51,6.7499092884684821e-52,8.5851024407561577e-44,2.5555179516591288e-59,1.9391575703967471e-63,9.7415207405196356e-60,2.0548595370190697e-57,1.1498387310820794e-54,9.6242092852638204e-25,1.1129418718093528e-30,2.6672351262402238e-30
1.3864788167228716e-15,0.7083014679339021,154.0,0.0,0.0,0.0,0.9999999680621634,1.0,18.999999999999972,7.3368240734968155e-10,3.1510657546878251e-09,3.1510394064589626e-09,6.8215775187804009e-15,4.7903146367031494e-16,2.4710776551361598e-08,1.4356522954154497e-11,1.4904918191723233e-10,2.7855566781266047e-11,3.7597728519104304e-15,5.4975180154691008e-23,3.1438692141119153e-16,2.1955077179929315e-23,8.5482513517227523e-17,6.4959285422111286e-22,6.4959331503133142e-22,4.0233578600048414e-28,5.8473770399661196e-29,1.6351844369824464e-18,3.2554743131762738e-51,3.0123446193790474e-51,3.0123446411815855e-51,2.8549573078812865e-26,2.3683242832773602e-14,8.7628518688917112e-26,3.446970177628333e-26,6.8909772888056849e-21,3.5515511671822787e-21,6.621853336884347e-34,8.0881413791736021e-28,1.0499736299588102e-43,3.4008950840051425e-35,3.7814259297525296e-35,1.625526698317313e-37,3.2198563396996723e-44,4.8812839924845727e-51,2.848245865090508e-51,2.5868950990135119e-43,1.2288474205061758e-58,9.324858542536597e-63,4.6740586113205529e-59,8.6718495624198791e-57,4.8519525210114533e-54,1.5755263578020253e-24,2.2994828573155422e-30,5.5083933291845437e-30
1.6893274354845632e-15,0.7083014679339021,154.0,0.0,0.0,0.0,0.99999996108621025,1.0,18.999999999999957,8.9394067873163831e-10,3.8393521320853643e-09,3.8393191941558868e-09,1.0127014216708998e-14,5.8770396896701883e-16,3.0096949520595398e-08,2.1307944701675139e-11,1.8156045043367604e-10,4.1343219296474249e-11,5.5806757997293787e-15,8.1811685170929687e-23,4.6665749188009085e-16,3.2616553091125756e-23,1.2690419754754096e-16,1.1680686660484283e-21,1.1680696534452269e-21,8.6205726815836625e-28,1.2533811094666897e-28,2.4275390497520408e-18,1.1928529075530328e-50,1.1037666960476389e-50,1.1037667049380676e-50,5.133715564093971e-26,2.8857244693967287e-14,1.3009586636236941e-25,6.0721682514882087e-26,1.2388912243387867e-20,6.3851401086559986e-21,1.4195901483582642e-33,1.4543742686085742e-27,2.6353814408273174e-43,7.2849148535934223e-35,7.9807337904703843e-35,4.0774424285346565e-37,9.300962255048547e-44,1.600694987582996e-50,9.3401150450537674e-51,6.3852762302709089e-43,4.51998474084088e-58,3.4299751777307264e-62,1.7154644930442063e-58,2.8440505537017298e-56,1.5910776016075212e-53,2.3389705739453122e-24,4.1348109978090666e-30,9.9004548849279765e-30
1.9921760542462547e-15,0.7083014679339023,154.0,0.0,0.0,0.0,0.99999995411033926,1.0,18.999999999999947,1.0541989487689187e-09,4.5276381417714237e-09,4.5275983130625312e-09,1.4083326307744628e-14,6.9632674540610255e-16,3.5479040942934543e-08,2.9625098328782134e-11,2.1405540551382675e-10,5.7480763841508698e-11,7.7595819978476161e-15,1.139649715874455e-22,6.4887115259812554e-16,4.5378758114994193e-23,1.7648261822472867e-16,1.9111885072525645e-21,1.9111903896083958e-21,1.6433233457812635e-27,2.3902977835544625e-28,3.3759263304248043e-18,3.6473540397859581e-50,3.3749576431867099e-50,3.3749576736833162e-50,8.3998605153020713e-26,3.4031558584957184e-14,1.8092934459056896e-25,9.730159013438663e-26,2.0267093537572745e-20,1.0445487746911842e-20,2.7076702975506144e-33,2.3796421594474645e-27,5.7911618356964847e-43,1.3883223322100343e-34,1.5044580099222313e-34,8.9541449339695885e-37,2.3260178803698485e-43,4.5096311274896118e-50,2.6313881637772421e-50,1.3848501330086948e-42,1.4207868905213209e-57,1.0781861230340847e-61,5.3797018334761553e-58,8.013593818850279e-56,4.4825395251050758e-53,3.2527530709120652e-24,6.7653320918283461e-30,1.6191531458406218e-29
2.5978732917696374e-15,0.708301467933902,154.0,0.0,0.0,0.0,0.99999994015884386,1.0,18.999999999999922,1.3747154848095024e-09,5.9042090585757652e-09,5.9041545445590242e-09,2.3948523101181978e-14,9.1359961669796567e-16,4.6230991358139128e-08,5.0352515170191051e-11,2.7899640769162832e-10,9.7697600979411785e-11,1.3190661423303501e-14,1.9422145363897725e-22,1.1030728026357812e-15,7.72009973210737e-23,3.0010947689093697e-16,4.2300594816729023e-21,4.2300649285286644e-21,4.7545527920249204e-27,6.9229512548830935e-28,5.7407985863723839e-18,2.6465455755238394e-49,2.4488932126838411e-49,2.4488932468838622e-49,1.8591994580861463e-25,4.4381122457132136e-14,3.0769900580304583e-25,2.0615533859973184e-25,4.4840186268408373e-20,2.3110250569434001e-20,7.8450160213394474e-33,5.2669027618777802e-27,2.2298423086612871e-42,4.0139887993195663e-34,4.2856421801864819e-34,3.4410417800465477e-36,1.2154518963437759e-42,3.2979667623448258e-49,1.924381969097171e-49,5.2176465304733845e-42,1.5038440312476085e-56,1.1412854868780221e-60,5.6258255973920624e-57,5.8629368208404496e-55,3.2781649804881466e-52,5.5313309727177203e-24,1.4973674476876813e-29,3.5800685186571039e-29
3.2035705292930205e-15,0.708301467933902,154.0,0.0,0.0,0.0,0.99999992620767675,1.0,18.999999999999893,1.6952320154715382e-09,7.2807785066401292e-09,7.2807081010579834e-09,3.6417059326955706e-14,1.1308165015223124e-15,5.6966652535385655e-08,7.6530495640404769e-11,3.4387225394654138e-10,1.4849001695757393e-10,2.0051506327207507e-14,2.9574373893324593e-22,1.6768805541486927e-15,1.1741296475825549e-22,4.5636269891745722e-16,7.9278026088899383e-21,7.927815191860027e-21,1.0982279951491506e-26,1.6006719913374078e-27,8.7298005740754027e-18,1.1363542485687069e-48,1.0514878336856039e-48,1.0514878517050055e-48,3.4845212295247096e-25,5.47319344509237e-14,4.679462425504498e-25,3.7037303610088534e-25,8.400558902228236e-20,4.3295765413363689e-20,1.8144923109539773e-32,9.8710271040908119e-27,6.3663198295220128e-42,9.2656218382028906e-34,9.8083604820823594e-34,9.8076802801948254e-36,4.2685220118161454e-42,1.4203905650950829e-48,8.2880729014103003e-49,1.4707805658224164e-41,7.885087435277146e-56,5.9842734739210292e-60,2.928039464996764e-56,2.5257814671268112e-54,1.4118654548108262e-51,8.4112561403740098e-24,2.8062805851820614e-29,6.7028895766983e-29
3.8092677668164036e-15,0.7083014679339019,154.0,0.0,0.0,0.0,0.99999991225683715,1.0,18.999999999999861,2.015748540755131e-09,8.657346487404576e-09,8.657258982668734e-09,5.1488826620522046e-14,1.3480386198814079e-15,6.7686049129309989e-08,1.0815078993360743e-10,4.0868300958521834e-10,2.0984200492854295e-10,2.8340616325505276e-14,4.1853094252704865e-22,2.3701834113977104e-15,1.660058563186893e-22,6.4524189440537121e-16,1.3325393659281172e-20,1.3325418739416743e-20,2.1887026021456213e-26,3.1930733396910659e-27,1.2342931665002161e-17,3.720492590648593e-48,3.4426350910768762e-48,3.4426351592981622e-48,5.8570769010484694e-25,6.508399456795207e-14,6.6167977904391471e-25,5.9768924688531368e-25,1.4114712609033031e-19,7.2746026199486207e-20,3.6208157301987771e-32,1.6591675466392133e-26,1.5028645271487276e-41,1.8454199033439219e-33,1.9432813536201838e-33,2.3115640902787293e-35,1.1840199828656699e-41,4.6055065662350356e-48,2.6873478619054822e-48,3.4425804568189748e-41,2.9655699608146875e-55,2.250743104458335e-59,1.0941116150869825e-55,8.1917060856520139e-54,4.5778740071195156e-51,1.1892524667961482e-23,4.7168787255907203e-29,1.1255366346803022e-28
