Time (s),Volume (m^3),N2,Ar,He,Ne,C7H10(1),C7H16(2),O2(3),C7H10(22),C7H9(6),C7H11(35),S(81),C7H9O2(80),C7H10(19),C7H10(166),C7H10(20),C7H10(159),C7H9O2(79),S(95),C7H10(75),S(258),C7H11(73),C5H7(209),C2H4(128),S(327),S(326),C7H8(65),S(371),S(370),S(359),S(122),HO2(39),OO(620),S(254),C7H10(237),C7H10(199),C5H8(320),C7H8(448),C5H8(810),C7H11O(96),OH(D)(590),S(931),S(951),S(1011),S(997),H2O(999),S(1119),S(1065),S(1109),S(1002),S(993),C7H9(58),S(664),C7H9(925),C7H9(1327),C7H9(1328),C7H9(1363),C7H9(68),C7H9(1368),C7H9(1429),S(1505),S(1507),S(1506),S(1344),S(1550),S(1436),S(1669),S(1668),S(571),S(1345),S(1398),S(1815),S(1443),C7H15(32),C7H15(31),S(1930),S(1932),C4H9(23),C3H6(1916),S(1984),S(87),S(2214),S(2218)
1.8221183872338092e-10,0.40571593496769676,154.0,0.0,0.0,0.0,0.99557656144752538,0.99999999851306709,18.999948955175203,9.2528593552203202e-05,0.00068872543641294143,0.00063806531077136735,4.9647514830983672e-05,1.9179381217893387e-10,6.602284836524343e-06,0.0010047770695862021,5.8266821104195231e-08,0.0019382528475520176,1.2050907273272292e-06,4.0932706390215222e-13,1.1699576721614222e-06,7.128860046648476e-15,1.0129338981400065e-06,1.1767031284176605e-06,1.1772396115311491e-06,3.3890807661154478e-10,1.9536877079943092e-10,8.1585642675963525e-08,2.4828620878741594e-15,2.3602499832728128e-15,2.3622806846569028e-15,1.0112408438259839e-09,1.696777720901866e-07,2.5723417962710138e-12,3.2448059090392947e-16,7.411583174532619e-08,3.8255544118346916e-08,2.1918212056422605e-12,3.4292144775227008e-12,3.3973967519098114e-17,2.028864131763355e-16,1.4264126619106703e-13,1.3889587670298985e-13,3.66437728032998e-15,7.7261559283694885e-17,3.8465008701100045e-17,2.4607839540545152e-16,3.2147442510715233e-19,6.2577661919322642e-22,2.9341174213580583e-23,3.0200494083579268e-20,1.3350165756517616e-19,3.9599711564313622e-14,2.8259461975531471e-15,4.4119413795604151e-17,1.954415576753473e-16,4.3533082201425926e-13,3.1603450503199895e-15,4.7917294460675678e-11,1.0891922806622246e-12,3.3188561815630593e-11,1.4492387771603086e-14,8.8290924292664126e-15,3.7536382368463151e-14,3.2394504179847742e-23,2.4444709629409855e-21,3.2376845754117385e-14,1.6179233181732831e-23,1.0683708523891472e-17,5.6372719954446868e-20,1.8714221415632016e-23,2.6504206827199864e-16,7.7054825048922916e-21,5.1559578109510332e-21,8.1541237061297709e-11,1.3611347906649273e-09,4.1540690610078431e-11,1.1928378944685354e-15,2.7139399431565886e-12,2.7159843604295084e-12,2.0444172729203421e-15,1.6587302327321273e-08,1.5967117741710587e-11,4.1561209338168414e-09
1.8739787435306402e-10,0.4057159315518828,154.0,0.0,0.0,0.0,0.99545101479026921,0.99999999846975507,18.999947386757636,9.5154973010742701e-05,0.00070823583669579694,0.00065595990884109853,5.1170615122949389e-05,1.9722698603333818e-10,6.6014936923137069e-06,0.0010333654728403769,5.8259473374732803e-08,0.0019934193206622192,1.2393389521723282e-06,4.2188451433313901e-13,1.2364456376969046e-06,7.3314595695620807e-15,1.0528885292272536e-06,1.2620728700907899e-06,1.2626484557953094e-06,3.6351056473360768e-10,2.095767396731245e-10,8.6321593340346775e-08,2.9425588699082543e-15,2.7995012837159869e-15,2.8019837570938537e-15,1.1007823509023144e-09,1.7932205100154207e-07,2.8708832433592727e-12,3.3914495025896664e-16,7.7995440197644536e-08,4.0253231608921531e-08,2.4812724096545538e-12,3.6957993194026813e-12,3.9478027010456668e-17,2.2087506907151641e-16,1.5977356078865913e-13,1.5547207612785456e-13,4.2185138177989362e-15,9.0488803053834095e-17,4.5503847230298715e-17,2.8365170537394341e-16,3.9040236639047166e-19,7.7455953897558723e-22,3.4710732382947265e-23,3.6777379889753931e-20,1.583739121108559e-19,4.1972332803771891e-14,3.0085210064395205e-15,4.6764921345117843e-17,2.1041868474304448e-16,4.6874751548503783e-13,3.3003728567966377e-15,5.0040009253633093e-11,1.1380798114595171e-12,3.574471115611643e-11,1.5609577828625603e-14,9.5095105787183346e-15,4.0512703483124175e-14,3.4487403436122481e-23,2.6382969818131188e-21,3.469899790692606e-14,1.7339650149144891e-23,1.1450025776254688e-17,6.8746457463854837e-20,1.9923283905016437e-23,2.9402612490041703e-16,8.5482131956060027e-21,5.9793103381216526e-21,8.4126381899592504e-11,1.3993890188697922e-09,4.3857173041144695e-11,1.3142912937380143e-15,2.8698278482154831e-12,2.8720513069333657e-12,2.223458717882231e-15,1.7506824848693588e-08,1.685571426652648e-11,4.5240359031926156e-09
1.9258390998274712e-10,0.4057159281452168,154.0,0.0,0.0,0.0,0.99532548727870651,0.99999999842638776,18.999945818710174,9.7780958587265543e-05,0.00072774117536060837,0.00067384659916924045,5.2693043332846817e-05,2.0265874954000865e-10,6.6007026692814602e-06,0.0010619498796864443,5.8252126765791428e-08,0.0020485791011998268,1.2735782868762196e-06,4.3443642367317455e-13,1.3047587654087915e-06,7.5340065017684196e-15,1.0929980564266703e-06,1.3507513716762391e-06,1.3513675949861398e-06,3.8906720714157975e-10,2.2433679901893302e-10,9.1192609799265953e-08,3.4696855151177846e-15,3.3036685691534727e-15,3.3066855165287179e-15,1.1954239838579362e-09,1.8923174744316186e-07,3.194647131781378e-12,3.541123795099611e-16,8.195314435322641e-08,4.229077058414144e-08,2.7990978167408989e-12,3.9742307348517685e-12,4.5678283929473515e-17,2.3989064750576605e-16,1.7839917833120529e-13,1.7347737263959151e-13,4.8373359261917193e-15,1.0549174168552719e-16,5.3576724205043608e-17,3.2567309490728006e-16,4.7150322986923749e-19,9.5290821967374225e-22,4.0869149834691493e-23,4.4541880246340417e-20,1.8698863894704644e-19,4.4422407095553747e-14,3.1974782463611057e-15,4.9496846892826294e-17,2.2604154558904543e-16,5.036070376920903e-13,3.4417002890514822e-15,5.2182410245841086e-11,1.1874317979386721e-12,3.8412133084256317e-11,1.6775447105074403e-14,1.0219567254468277e-14,4.3622439273423984e-14,3.6653466048247441e-23,2.8408113189463009e-21,3.71070872996473e-14,1.8543011344482886e-23,1.2244704809634362e-17,8.3344283351650442e-20,2.117461267572212e-23,3.2519875186406867e-16,9.4545846149317119e-21,6.9062858660729039e-21,8.6726137508844245e-11,1.4376211670535439e-09,4.6232087840543574e-11,1.4444942188819271e-15,3.0300297900459024e-12,3.03244242221299e-12,2.4126321670869208e-15,1.8445255819344525e-08,1.7762870698383435e-11,4.9117911122833269e-09
1.9776994561243022e-10,0.40571592474772744,154.0,0.0,0.0,0.0,0.99519997890958112,0.99999999838296516,18.99994425103295,0.00010040655034168007,0.00074724145351313628,0.00069172538464812978,5.4214799297908581e-05,2.0808910300712382e-10,6.599911767407888e-06,0.0010905302914313547,5.8244781277180537e-08,0.0021037321915308945,1.3078087333815034e-06,4.4698279058029441e-13,1.3748961193710334e-06,7.7365008547591782e-15,1.133248699701991e-06,1.4427508562230384e-06,1.4434092596325456e-06,4.1558153475775156e-10,2.3965100295308318e-10,9.6198809365380019e-08,4.0716325251463587e-15,3.8799533033321923e-15,3.8835994538232045e-15,1.2953041510941682e-09,1.9940676635432363e-07,3.5450103260909691e-12,3.6938314328411914e-16,8.5987591855540798e-08,4.4367453034595716e-08,3.1471485862361488e-12,4.2646314614479759e-12,5.2638997738170628e-17,2.5996118643060834e-16,1.9860182432586959e-13,1.9299008160270664e-13,5.5262826005843864e-15,1.2244596319366372e-16,6.280016370788189e-17,3.7252510268916811e-16,5.6648970683033646e-19,1.1656024556666051e-21,4.7905326900441864e-23,5.3666734570236487e-20,2.1978219085370175e-19,4.6950748533128585e-14,3.3928853007871332e-15,5.2316098897975754e-17,2.4231554380718253e-16,5.3992144437087005e-13,3.5842598833664777e-15,5.4343474692426162e-11,1.2372241237117003e-12,4.1191825187198284e-11,1.7990432783194112e-14,1.0959528483200754e-14,4.6866823278362846e-14,3.8893464449285046e-23,3.0520943056470675e-21,3.9601057930263202e-14,1.9789288782633223e-23,1.3067727164720717e-17,1.0048116289774058e-19,2.2468653960329973e-23,3.586527518243904e-16,1.0427295641270855e-20,7.9465948343084465e-21,8.9340491428675203e-11,1.4758315539894867e-09,4.8665106579221919e-11,1.5838333612988705e-15,3.1945430140008364e-12,3.1971552277155364e-12,2.6122137147012466e-15,1.9402191149596615e-08,1.8688208669563769e-11,5.319766952852534e-09
2.0295598124211333e-10,0.40571592135944007,154.0,0.0,0.0,0.0,0.99507448967963752,0.99999999833948727,18.999942683725973,0.00010303174833388455,0.00076673667225894259,0.00070959626805669072,5.573588296654334e-05,2.1351804674280591e-10,6.5991209866732639e-06,0.0011191067093695543,5.8237436908709586e-08,0.002158878593998141,1.342030293630422e-06,4.5952361462914392e-13,1.4468567640460614e-06,7.9389426400239245e-15,1.1736277745330521e-06,1.5380824536832423e-06,1.5387845867315438e-06,4.4305676277737307e-10,2.5552122202277668e-10,1.0134030927743803e-07,4.7563320219714203e-15,4.5360971274579393e-15,4.5404805506239983e-15,1.4005610979087165e-09,2.0984701261496458e-07,3.9233857252135191e-12,3.8495750604196377e-16,9.0097453469181639e-08,4.6482583347115428e-08,3.5273370133419613e-12,4.5671188998797706e-12,6.0428207109830523e-17,2.8111469895294999e-16,2.2046743350696144e-13,2.1409045868526757e-13,6.2910814446018873e-15,1.4153841488035225e-16,7.3300022008304414e-17,4.2461146160958745e-16,6.7725670854458981e-19,1.4180259635661741e-21,5.59152841696459e-23,6.434406597853189e-20,2.5722779236759824e-19,4.9558175211891226e-14,3.5948101205473635e-15,5.5223590310789159e-17,2.5924577566925711e-16,5.777021010114923e-13,3.7279875861401782e-15,5.652223154639503e-11,1.2874338914272386e-12,4.4084732959777344e-11,1.9254949216735815e-14,1.1729646400171912e-14,5.0247022780985776e-14,4.1208177576090764e-23,3.2722219584614027e-21,4.2180822375422856e-14,2.1078438776734293e-23,1.3919064009923973e-17,1.2050501704601015e-19,2.3805857748645203e-23,3.9448167021547538e-16,1.146906675907467e-20,9.1105584730197712e-21,9.1969431227579625e-11,1.5140204961811529e-09,5.115590302011284e-11,1.732702379122032e-15,3.3633648015443109e-12,3.3661872808033936e-12,2.822479259083812e-15,2.0377236250396171e-08,1.9631358698565003e-11,5.7483344493775155e-09
2.0814201687179643e-10,0.405715917980378,154.0,0.0,0.0,0.0,0.99494901958562021,0.9999999982959541,18.999941116789202,0.00010565655262376723,0.00078622683270339181,0.00072745925209386875,5.7256294365034188e-05,2.1894558105512097e-10,6.5983303270578418e-06,0.0011476791347831995,5.823009366018806e-08,0.0022140183109213593,1.3762429695648657e-06,4.7205889603641726e-13,1.5206397642846382e-06,8.1413318690501473e-15,1.2141236048369668e-06,1.6367562878184514e-06,1.6375037066945713e-06,4.7149581577050979e-10,2.7194915780081725e-10,1.0661722670015295e-07,5.5322775013101817e-15,5.2804029380512736e-15,5.2856464542126861e-15,1.5113329067427163e-09,2.2055239104961243e-07,4.3312222194878872e-12,4.0083573207704902e-16,9.4281422684609527e-08,4.8635478087758389e-08,3.9416364901229119e-12,4.881805371906256e-12,6.9117822510140178e-17,3.0337917334418566e-16,2.4408416663952969e-13,2.368606896610969e-13,7.1377553951687053e-15,1.6296775387366563e-16,8.5211942234333652e-17,4.8235765987834053e-16,8.0589471813067121e-19,1.716222227898601e-21,6.5002509414269033e-23,7.6786944915692676e-20,2.9983752986180087e-19,5.2245508516721424e-14,3.8033211505567514e-15,5.8220237775885323e-17,2.7683704590773634e-16,6.1695971835288835e-13,3.8728225815246062e-15,5.8717758845577927e-11,1.3380393611546663e-12,4.7091752436120611e-11,2.0569389084210852e-14,1.2530159950979203e-14,5.3764142250337348e-14,4.3598390029339997e-23,3.5012662033237252e-21,4.4846265036538879e-14,2.241040356030339e-23,1.4798677212856103e-17,1.4379896328765282e-19,2.5186677302447045e-23,4.3277975200121311e-16,1.2582638801008382e-20,1.0409128817821031e-20,9.4612944503542233e-11,1.5521883078806073e-09,5.3704153103262054e-11,1.8915018379765198e-15,3.5364924699934811e-12,3.5395361744985899e-12,3.0437045051089903e-15,2.1370005811575871e-08,2.0591959982762636e-11,6.1978554799658541e-09
2.1332805250147953e-10,0.4057159146105618,154.0,0.0,0.0,0.0,0.99482356862427457,0.99999999825236596,18.999939550222521,0.00010828096327120637,0.0008057119359516509,0.0007453143393995232,5.8776033576758379e-05,2.2437170625207945e-10,6.5975397885418655e-06,0.0011762475689423727,5.8222751531425468e-08,0.0022691513445977996,1.4104467631263729e-06,4.8458863548953124e-13,1.5962441853257078e-06,8.3436685533232513e-15,1.2547254428304254e-06,1.7387815561842438e-06,1.7395758233685247e-06,5.0090135078453481e-10,2.8893635631777092e-10,1.1202967872405967e-07,6.4085434759092426e-15,6.1217559623954111e-15,6.1279986536781314e-15,1.6277574973836544e-09,2.3152280643088819e-07,4.770004647735301e-12,4.1701808551564072e-16,9.8538215329654812e-08,5.0825465788595396e-08,4.3920814575704669e-12,5.2087983658158977e-12,7.8783717014102904e-17,3.2678257303978028e-16,2.6954240732743128e-13,2.6138488025603762e-13,8.0726294004345035e-15,1.8694469566648376e-16,9.8681817055027502e-17,5.4621150156497893e-16,9.5470368304877708e-19,2.0669536772984233e-21,7.5278310626449001e-23,9.1231031868017678e-20,3.4816439073438327e-19,5.5013572451403033e-14,4.018487260644202e-15,6.1306960882493687e-17,2.9509388269718552e-16,6.5770438607445693e-13,4.0187071277842127e-15,6.092918123180045e-11,1.3890198918861319e-12,5.0213732688172642e-11,2.1934124483824798e-14,1.3361295557842634e-14,5.7419226604622615e-14,4.6064891280601269e-23,3.7392950880623643e-21,4.7597245138963791e-14,2.3785112785973599e-23,1.5706520330310055e-17,1.7078362337719474e-19,2.6611568697416988e-23,4.736419006588934e-16,1.3770771754878021e-20,1.1853908746199707e-20,9.7271018884403736e-11,1.590335301105576e-09,5.6309534931060552e-11,2.0606391522507437e-15,3.713923372262814e-12,3.7171995372292887e-12,3.2761649664742444e-15,2.2380123584459112e-08,2.1569660195110546e-11,6.6686829921128791e-09
2.1851408813116263e-10,0.4057159112500105,154.0,0.0,0.0,0.0,0.99469813679234653,0.99999999820872254,18.999937984025792,0.00011090498033607018,0.00082519198310868882,0.00076316153257091862,6.0295100725802276e-05,2.297964226416361e-10,6.5967493711055712e-06,0.0012048120131052894,5.8215410522231375e-08,0.002324277697302556,1.444641676256131e-06,4.9711283401153572e-13,1.6736690927962462e-06,8.5459527043265678e-15,1.2954233952634723e-06,1.8441666037567796e-06,1.8450092876960621e-06,5.312757786102409e-10,3.0648422042642463e-10,1.1757778236535817e-07,7.3948050019889645e-15,7.0696448247208704e-15,7.0770436505552007e-15,1.7499726271287658e-09,2.4275816348269993e-07,5.2412537543586362e-12,4.3350483031636109e-16,1.0286656918766253e-07,5.3051886738229707e-08,4.8807673499482953e-12,5.548200770000626e-12,8.950581536836231e-17,3.5135283663126876e-16,2.9693475882496074e-13,2.8774904603718308e-13,9.1023370512667584e-15,2.1369236061894968e-16,1.1386625920573212e-16,6.1664366656579042e-16,1.1262074507056363e-18,2.4777642804709225e-21,8.6862175040782331e-23,1.079363008417233e-19,4.0280435144942248e-19,5.7863193007604523e-14,4.2403776803415721e-15,6.4484681458893878e-17,3.1402055187575777e-16,6.9994560477817947e-13,4.1655864019274504e-15,6.3155667595469724e-11,1.4403558859958546e-12,5.3451478197994462e-11,2.3349507973094902e-14,1.4223267752225255e-14,6.1213264305023549e-14,4.8608474924806652e-23,3.9863729838768891e-21,5.0433599501166774e-14,2.5202484909296223e-23,1.6642539522321367e-17,2.0191949653487785e-19,2.8080990391292877e-23,5.1716363927412731e-16,1.5036243631970407e-20,1.3457172030333091e-20,9.9943642028138476e-11,1.6284617856560857e-09,5.8971728753579549e-11,2.2405285268779426e-15,3.8956548966101362e-12,3.8991750325781266e-12,3.5201359679909243e-15,2.3407222169295794e-08,2.2564115285352248e-11,7.1611612133878724e-09
2.2370012376084573e-10,0.40571590789874107,154.0,0.0,0.0,0.0,0.99457272408658204,0.99999999816502394,18.999936418198821,0.00011352860387821688,0.00084466697527927682,0.00078100083417633804,6.181349596344467e-05,2.352197305316897e-10,6.595959074729173e-06,0.0012333724685185071,5.8208070632415342e-08,0.002379397371288948,1.4788277108949753e-06,5.0963149284967315e-13,1.7529135527111109e-06,8.7481843335413411e-15,1.3362083555091148e-06,1.9529189907154888e-06,1.9538116655293165e-06,5.626212833600097e-10,3.2459402118484646e-10,1.2326165456575456e-07,8.5013570830967811e-15,8.1341825971511443e-15,8.1429141179521231e-15,1.8781158909324222e-09,2.5425836688316748e-07,5.7465261464675607e-12,4.5029623026983049e-16,1.0726524362216395e-07,5.531409277598267e-08,5.4098505324764065e-12,5.9001110952292049e-12,1.013681813116278e-16,3.7711787785522031e-16,3.2635604085139578e-13,3.160411023442382e-13,1.02338271666834e-14,2.4344661839513354e-16,1.3093307969125133e-16,6.9414826999810325e-16,1.3231687492955421e-18,2.9570456503451644e-21,9.9882134015464477e-23,1.2718884526455195e-19,4.6439851417658714e-19,6.0795197571316687e-14,4.4690619374365741e-15,6.7754322908728275e-17,3.3362107044575778e-16,7.4369231634897434e-13,4.3134083521865247e-15,6.539642883914054e-11,1.4920287365049899e-12,5.680575111030834e-11,2.4815873555987279e-14,1.5116279775518709e-14,6.5147190289082364e-14,5.1229937975868628e-23,4.2425607763676093e-21,5.335514508966796e-14,2.6662428465482693e-23,1.7606674395513202e-17,2.377093967838347e-19,2.9595402816948631e-23,5.6344107363835483e-16,1.638184939364374e-20,1.5231883401315487e-20,1.0263080162307482e-10,1.6665680691307567e-09,6.169041695400608e-11,2.4315908996222934e-15,4.0816844663844892e-12,4.0854603590323458e-12,3.7758926478586665e-15,2.4450942807521394e-08,2.3574989285738208e-11,7.6756258571642951e-09
2.2888615939052883e-10,0.40571590455676865,154.0,0.0,0.0,0.0,0.99444733050372824,0.99999999812127016,18.999934852741418,0.0001161518339574947,0.00086413691356798845,0.0007988322467643625,6.3331219458962119e-05,2.4064163023008409e-10,6.5951688993928784e-06,0.0012619289364171251,5.8200731861786947e-08,0.0024345103687888866,1.5130048689833939e-06,5.2214461339957191e-13,1.8339766314728934e-06,8.9503634524467609e-15,1.3770719410478166e-06,2.0650455548427546e-06,2.0659898000581336e-06,5.9493984049116654e-10,3.432669083354512e-10,1.2908141219230959e-07,9.7391339466096961e-15,9.3261278303501433e-15,9.3363900431052589e-15,2.0123247215538715e-09,2.6602332126727873e-07,6.2874142510253875e-12,4.6739254899832525e-16,1.1173301920796278e-07,5.7611447089681836e-08,5.9815482332651962e-12,6.2646236861645154e-12,1.1445910316815969e-16,4.0410558558239518e-16,3.5790328640836368e-13,3.4635085426275555e-13,1.14743703335662e-14,2.7645643031063056e-16,1.5006177350861292e-16,7.7924342102168274e-16,1.5486047157904088e-18,3.5141067445446414e-21,1.1447513365147378e-22,1.4930276796964784e-19,5.3363529179459101e-19,6.3810414364819185e-14,4.7046098000788101e-15,7.1116809587031974e-17,3.5389921938958282e-16,7.8895293277496649e-13,4.4621235579504086e-15,6.7650715754074338e-11,1.5440207770108756e-12,6.0277273371310255e-11,2.6333537620212942e-14,1.6040524149399815e-14,6.9221888751929639e-14,5.3930080203027537e-23,4.5079160466563632e-21,5.6361681374186464e-14,2.8164843246310179e-23,1.8598858780496461e-17,2.7870095309375506e-19,3.1155267999003843e-23,6.1257085724777549e-16,1.7810399933226037e-20,1.7191718620276001e-20,1.0533248538802949e-10,1.7046544569426179e-09,6.4465284034179222e-11,2.6342538838643604e-15,4.2720095397758322e-12,4.2760532497357546e-12,4.0437099599235116e-15,2.5510935178610451e-08,2.4601954121032371e-11,8.2124043235175762e-09
2.340721950202119e-10,0.4057159012241066,154.0,0.0,0.0,0.0,0.99432195604053197,0.99999999807746121,18.999933287653384,0.00011877467063374182,0.00088360179907920051,0.00081665577286913057,6.4848271394450898e-05,2.4606212204460814e-10,6.5943788450768802e-06,0.0012904814180249844,5.8193394210155839e-08,0.002489616692013241,1.5471731524615269e-06,5.3465219716255422e-13,1.9168573958717692e-06,9.1524900725199694e-15,1.4180064359239331e-06,2.1805524689626223e-06,2.1815498692750686e-06,6.2823323339641799e-10,3.6250391995094336e-10,1.350371720372923e-07,1.1119728189017202e-14,1.0656905559627234e-14,1.06689198491147e-14,2.1527363897020578e-09,2.7805293122929904e-07,6.8655462720189774e-12,4.8479404995544927e-16,1.1626869736852854e-07,5.9943324016989225e-08,6.5981384703098535e-12,6.6418289226400626e-12,1.2887117773108425e-16,4.3234382380651468e-16,3.9167573860016901e-13,3.7876998663922366e-13,1.2831565400982543e-14,3.1298418957215571e-16,1.7144401273482153e-16,8.7247178108696388e-16,1.8058029727214824e-18,4.159247249700779e-21,1.3078741103182155e-22,1.7462215691069808e-19,6.1125264103108455e-19,6.6909671922336453e-14,4.9470912222567672e-15,7.4573066213924158e-17,3.7485855583531146e-16,8.3573536350476007e-13,4.6116850967783772e-15,6.9917817004140158e-11,1.5963152341473862e-12,6.3866728759434371e-11,2.7902799827173706e-14,1.6996183217373989e-14,7.3438195783159691e-14,5.6709703505840984e-23,4.7824932431066569e-21,5.9452992496469036e-14,2.9709621383920261e-23,1.9619021447770032e-17,3.2548917101425389e-19,3.2761049192756817e-23,6.6465015810821731e-16,1.9324721110444105e-20,1.9351084552234384e-20,1.0804868107236101e-10,1.7427212523344786e-09,6.7296016600226374e-11,2.8489517118819764e-15,4.4666276095665467e-12,4.4709514722424659e-12,4.3238626759198287e-15,2.6586857201432881e-08,2.5644689422722953e-11,8.7718158954021182e-09
